,Concept_ID,sk,sq
811,sofort::ADV,ihneď,menjëherë
812,sofort::ADV,ihneď,aty për aty
813,später::ADV,neskoršie,më vonë
814,jetzt::ADV,teraz,tash
815,heute::ADV,dnes,sot
816,morgen::ADV,zajtra,nesër
817,bald::ADV,skoro,shpejt
818,bald::ADV,skoro,së shpejti
819,dann::ADV,nato,pastaj
820,dann::ADV,potom,pastaj
821,gestern::ADV,včera,dje
822,einst::ADV,kedysi,dikur
823,einst::ADV,niekedy,dikur
824,damals::ADV,vtedy,atëherë
825,danach::ADV,potom,mandej
826,danach::ADV,podľa toho,mandej
827,vorher::ADV,napred,më parë
828,vorher::ADV,predtým,më parë
829,zuerst::ADV,najprv,së pari
830,einmal::ADV,raz,njëherë
831,einmal::ADV,jedenkrát,njëherë
832,manchmal::ADV,občas,nganjëherë
833,manchmal::ADV,niekedy,nganjëherë
834,oft::ADV,často,shpesh
835,immer::ADV,vždy,përherë
836,immer::ADV,vždy,gjithnjë
837,immer::ADV,ustavične,përherë
838,immer::ADV,ustavične,gjithnjë
839,niemals::ADV,nikdy,kurrë
840,niemals::ADV,nikdy,asnjëherë
841,hier::ADV,tu,këtu
842,hierhin::ADV,sem,knej
843,hierhin::ADV,tade,knej
844,von hier::ADV,odtiaľto,që këtej
845,von hier::ADV,odtiaľto,prej këtej
846,dort::ADV,tam,aty
847,dort::ADV,tam,atje
848,dorthin::ADV,ta,anej
849,dorthin::ADV,tam,anej
850,geradeaus::ADV,rovno,drejt
851,geradeaus::ADV,priamo,drejt
852,vorwärts::ADV,napred,mbroth
853,vorwärts::ADV,napred,përpara
854,rückwärts::ADV,nazad,mbrapsht
855,zurück::ADV,späť,prapa
856,zurück::ADV,späť,mbrapsht
857,zurück::ADV,naspäť,prapa
858,zurück::ADV,naspäť,mbrapsht
859,unten::ADV,dolu,poshtë
860,unten::ADV,naspodku,poshtë
861,hinab::ADV,dolu,përposh
862,oben::ADV,hore,lart
863,oben::ADV,hore,sipër
864,oben::ADV,navrchu,lart
865,oben::ADV,navrchu,sipër
866,hinauf::ADV,hore,lart
867,hinauf::ADV,hore,përpjetë
868,hinauf::ADV,navrch,lart
869,hinauf::ADV,navrch,përpjetë
870,überall::ADV,všade,kudo
871,nicht::ADV,nie,s'
872,nicht::ADV,nie,nuk
873,ein wenig::ADV,trocha,një tis
874,kaum::ADV,ledva,mezi
875,sehr::ADV,veľmi,fort
876,sehr::ADV,veľmi,shumë
877,so::ADV,tak,ashtu
878,so::ADV,tak,kështu
879,so::ADV,takto,ashtu
880,so::ADV,takto,kështu
881,noch::ADV,ešte,ende
882,noch::ADV,ešte,akoma
883,nur::ADV,len,vetëm
884,schon::ADV,už,tashmë
885,wieder::ADV,zasa,përsëri
886,vergebens::ADV,márne,kot
887,vergebens::ADV,nadarmo,kot
888,vor::PRP,pred,para
889,hinter::PRP,za,prapa
890,hinter::PRP,za,mbrapa
891,unter::PRP,pod,nën
892,durch::PRP,cez,nëpër
893,neben::PRP,pri,pranë
894,neben::PRP,pri,përbri
895,neben::PRP,vedľa,pranë
896,neben::PRP,vedľa,përbri
897,zwischen::PRP,medzi,midis
898,zwischen::PRP,medzi,ndërmjet
899,wegen::PRP,pre,për
900,wegen::PRP,kvôli,për
901,dies::PRN,to,ky
902,dies::PRN,táto,ky
903,das::PRN,to,ky
904,alles::PRN,všetko,gjithçka
905,ich::PRN,ja,unë
906,du::PRN,ty,ti
907,er::PRN,on,ai
908,wir::PRN,my,ne
909,ihr::PRN,vy,ju
910,sie::PRN,oni,ata
911,was::FPRN,čo,ç'
912,was::FPRN,čo,çfarë
913,wer::FPRN,kto,kush
914,wo::FADV,kde,ku
915,wohin::FADV,kam,për ku
916,wie::FADV,ako,si
917,warum::FADV,prečo,pse
918,warum::FADV,prečo,përse
919,wieviel::FNUM,koľko,sa
920,eins::NUM,jeden,një
921,zwei::NUM,dva,dy
922,drei::NUM,tri,tre
923,vier::NUM,štyri,katër
924,fünf::NUM,päť,pesë
925,sechs::NUM,šesť,gjashtë
926,sieben::NUM,sedem,shtatë
927,acht::NUM,osem,tetë
928,neun::NUM,deväť,nëntë
929,zehn::NUM,desať,dhjetë
930,elf::NUM,jedenásť,njëmbëdhjetë
931,zwölf::NUM,dvanásť,dymbëdhjetë
932,zwanzig::NUM,dvadsať,njëzet
933,dreißig::NUM,tridsať,tridhjetë
934,vierzig::NUM,štyridsať,dyzet
935,fünfzig::NUM,päťdesiat,pesëdhjetë
936,sechzig::NUM,šesťdesiat,gjashtëdhjetë
937,siebzig::NUM,sedemdesiat,shtatëdhjetë
938,achtzig::NUM,osemdesiat,tetëdhjetë
939,neunzig::NUM,deväťdesiat,nëntëdhjetë
940,hundert::NUM,sto,qind
941,tausend::NUM,tisíc,mijë
942,und::CNJ,i,e
943,und::CNJ,i,dhe
944,oder::CNJ,alebo,a
945,oder::CNJ,alebo,apo
946,stehen::V,stáť,rri
947,sitzen::V,sedieť,rri
948,liegen::V,ležať,rri shtrirë
949,hängen::V,visieť,varem
950,werden::V,stať sa,bëhem
951,passieren::V,stať sa,ndodh
952,beginnen::V,začať sa,filloj
953,enden::V,končiť sa,përfundoj
954,wechseln::V,meniť sa,ndërroj
955,aufgehen[Sonne]::V,vychádzať,hapem
956,untergehen[Sonne]::V,zapadnúť,hyj
957,untergehen[Sonne]::V,zapadnúť,perëndoj
958,scheinen[Sonne]::V,svietiť,ndriçoj
959,donnern::V,hrmieť,gjëmoj
960,donnern::V,hrmieť,bubulloj
961,wehen::V,viať,fryj
962,strömen::V,prúdiť,derdh
963,fließen::V,tiecť,rrjedh
964,sich drehen::V,točiť sa,rrotullohem
965,sich drehen::V,krútiť sa,rrotullohem
966,schwanken::V,kolísať,dyzoj
967,schwanken::V,klátiť sa,dyzoj
968,schwingen::V,kývať sa,dridhem
969,schwingen::V,chvieť sa,dridhem
970,fallen::V,padať,bie
971,brennen::V,páliť,digjem
972,brennen::V,horieť,digjem
973,rauchen::V,dymiť sa,nxjerr tym
974,regnen::V,pršať,bie shi
975,gefrieren::V,zamrznút,ngrij
976,tauen::V,taviť sa,shkrij
977,schmelzen::V,taviť sa,shkrij
978,trocknen::V,schnúť,thaj
979,sieden::V,vrieť,ziej
980,faulen::V,hniť,kalbem
981,faulen::V,hniť,prishem
982,verfaulen::V,zhniť,kalbem
983,reißen::V,pretrhnúť sa,grisem
984,reißen::V,pretrhnúť sa,shqyhem
985,versinken::V,zapadnúť,humboj
986,versinken::V,potopiť sa,humboj
987,vergehen::V,plynúť,kaloj
988,erscheinen::V,objaviť sa,dukem
989,verschwinden::V,zmiznúť,zhdukem
990,sinken::V,klesať,ulem
991,abnehmen::V,ubúdať,pakësohem
992,abnehmen::V,ubúdať,zvogëlohem
993,zunehmen::V,pribúdať,shtohem
994,steigen::V,stúpať,rritem
995,wachsen::V,rásť,rritem
996,glänzen::V,jagať sa,vezulloj
997,glänzen::V,lesknúť sa,vezulloj
998,funkeln::V,iskriť sa,xixoj
999,funkeln::V,iskriť sa,xixëlloj
1000,lärmen::V,lomoziť,oshtij
1001,lärmen::V,lomoziť,zhurmoj
1002,läuten::V,cengať,bie
1003,klingeln::V,zvoniť,i bie ziles
1004,klirren::V,rinčať,kërcëlloj
1005,brausen::V,hučať,gjëmoj
1006,rauschen::V,šumieť,fëshfërij
1007,klingen::V,znieť,tingëlloj
1008,klingen::V,zvoniť,tingëlloj
1009,bellen::V,štekať,leh
1010,bellen::V,brechať,leh
1011,heulen::V,vyť,ulërij
1012,blasen::V,duť,fryj
1013,blasen::V,fúkať,fryj
1014,pfeifen::V,pískať,fishkëllej
1015,pfeifen::V,hvízdať,fishkëllej
1016,schreien::V,kričať,bërtas
1017,stöhnen::V,stenať,rënkoj
1018,zittern::V,triasť sa,trembem
1019,leben::V,žiť,rroj
1020,leben::V,žiť,jetoj
1021,geboren werden::V,narodiť sa,lind
1022,atmen::V,dýchať,marr frymë
1023,trinken::V,piť,pi
1024,essen::V,jesť,ha
1025,schlucken::V,zhltnuť,gëlltis
1026,schlucken::V,zhltnuť,kapërdij
1027,müde werden::V,unaviť sa,lodhem
1028,einschlafen::V,usnúť,bie të fle
1029,einschlafen::V,zaspať,bie të fle
1030,schlafen::V,spať,fle
1031,aufwachen::V,zobudiť sa,zgjohem
1032,aufstehen::V,vstať,çohem
1033,aufstehen::V,vstať,ngrihem
1034,sich erholen::V,zotavovať sa,qetësohem
1035,sich erholen::V,zotavovať sa,shtendosem
1036,sich erholen::V,oddýchovať si,qetësohem
1037,sich erholen::V,oddýchovať si,shtendosem
1038,krank werden::V,ochorieť,bie i sëmurë
1039,krank sein::V,chorieť,jam i sëmurë
1040,krank sein::V,byť chorý,jam i sëmurë
1041,schmerzen::V,bolieť,dhemb
1042,husten::V,kašľať,kollitem
1043,genesen::V,uzdraviť sa,shërohem
1044,sterben::V,umrieť,vdes
1045,sterben::V,zomrieť,vdes
1046,umkommen::V,zahynúť,vdes
1047,umkommen::V,zahynúť,mbaroj
1048,sich bewegen::V,pohybovať sa,shkundem
1049,sich rühren::V,hnúť sa,lëviz
1050,sich erheben::V,zdvihnúť sa,ngrihem
1051,sich setzen::V,sadnúť si,ulem
1052,hinfallen::V,spadnúť,gremisem
1053,laufen::V,bežať,eci
1054,schreiten::V,kráčať,çapem
1055,spazierengehen::V,prechádzať sa,shëtis
1056,eilen::V,súriť,ngas
1057,sich beeilen::V,ponáhľať sa,nxitoj
1058,sausen::V,hučať,eci shpejt
1059,rennen::V,bežať,vrapoj
1060,springen::V,skákať,kërcej
1061,klettern::V,liezť,hipi
1062,schaukeln::V,húpať,kolovitem
1063,schaukeln::V,hojdať,kolovitem
1064,kriechen::V,liezť,zvarritem
1065,kriechen::V,plaziť sa,zvarritem
1066,schwimmen::V,plávať,notoj
1067,tauchen::V,ponoriť sa,zhytem
1068,rudern::V,veslovať,vozis
1069,fahren::V,ísť,shkoj
1070,fahren::V,jazdiť,shkoj
1071,fliegen::V,letieť,fluturoj
1072,gehen::V,ísť,eci
1073,gehen::V,ísť,shkoj
1074,weggehen::V,odísť,vete
1075,weggehen::V,odchádzať,vete
1076,abfahren::V,odcestovať,nisem
1077,anhalten::V,zadržať sa,ndalem
1078,anhalten::V,zastaviť sa,ndalem
1079,hineingehen::V,vchádzať,futem
1080,eintreten::V,vojsť,hyj
1081,eintreten::V,vstúpiť,hyj
1082,kommen::V,prísť,vij
1083,ankommen::V,prísť,arrij
1084,ankommen::V,prísť,mbërrij
1085,ankommen::V,doraziť,arrij
1086,ankommen::V,doraziť,mbërrij
1087,zurückkommen::V,vrátiť sa,kthehem
1088,bleiben::V,ostať,mbetem
1089,bleiben::V,ostať,qëndroj
1090,bleiben::V,zostať,mbetem
1091,bleiben::V,zostať,qëndroj
1092,warten::V,čakať,pres
1093,erwarten::V,očakávať,pres
1094,suchen::V,hľadať,kërkoj
1095,finden::V,nájsť,gjej
1096,versuchen::V,skúsiť,mundohem
1097,versuchen::V,pokúsiť sa,mundohem
1098,vorbereiten::V,pripraviť,përgatis
1099,lieben::V,ľúbiť,dashuroj
1100,lieben::V,milovať,dashuroj
1101,mögen::V,mať rád,dua
1102,lachen::V,smiať sa,qesh
1103,rühren::V,dojať,mallëngjej
1104,weinen::V,plakať,qaj
1105,schimpfen::V,nadávať,shaj
1106,sich ärgern::V,hnevať sa,bëhem verem
1107,sich ärgern::V,zlostiť sa,bëhem verem
1108,sich fürchten::V,báť sa,kam frikë
1109,sich fürchten::V,báť sa,frikësohem
1110,fürchten::V,báť sa,kam frikë nga
1111,fliehen::V,utekať,arratisem
1112,flüchten::V,utiecť,iki
1113,sehen::V,vidieť,shoh
1114,anschauen::V,pozrieť sa na,shikoj
1115,ansehen::V,pozrieť,shikoj
1116,hören::V,počúvať,dëgjoj
1117,zuhören::V,počúvať,veshtoj
1118,probieren::V,ochutnať,provoj
1119,riechen::V,ňuchať,nuhas
1120,fühlen::V,cítiť,ndiej
1121,fühlen::V,pociťovať,ndiej
1122,scheinen::V,zdať sa,ndriçoj
1123,zu sehen sein::V,byť vidieť,dukem
1124,vernehmen::V,počuť,dëgjoj
1125,frieren::V,mrznúť,mërdhij
1126,frieren::V,oziabať,mërdhij
1127,tun::V,robiť,bëj
1128,können::V,môcť,mund
1129,wollen::V,chcieť,dua
1130,wollen::V,chcieť,dëshiroj
1131,anfangen::V,začať,filloj
1132,beenden::V,skončiť,kryej
1133,beenden::V,skončiť,mbaroj
1134,aufhören::V,prestať,pushoj
1135,gelingen::V,podariť sa,më shkon mbarë
1136,geraten::V,dariť sa,del
1137,öffnen::V,otvoriť,hap
1138,schließen::V,zavrieť,mbyll
1139,stellen::V,postaviť,vë
1140,setzen::V,posadiť,vë
1141,legen::V,klásť,vë
1142,legen::V,položiť,vë
1143,berühren::V,dotykať sa,rrok
1144,verbinden::V,spojiť,bashkoj
1145,bedecken::V,pokryť,mbuloj
1146,aufhängen::V,zavesiť,var
1147,anzünden::V,zapáliť,ndez
1148,aufheben::V,zdvihnúť,ngre
1149,zurücklassen::V,zanechať,lë pas
1150,verlieren::V,stratiť,humb
1151,fallen lassen::V,pustiť,lëshoj
1152,machen::V,robiť,bëj
1153,herstellen::V,vyrobiť,prodhoj
1154,bauen::V,stavať,ndërtoj
1155,bauen::V,budovať,ndërtoj
1156,reparieren::V,opraviť,ndreq
1157,reparieren::V,opraviť,meremetoj
1158,verbessern::V,zlepšiť,përmirësoj
1159,ändern::V,zmeniť,ndërroj
1160,ändern::V,preinačiť,ndërroj
1161,graben::V,ryť,gërmoj
1162,graben::V,kopať,gërmoj
1163,beugen::V,ohnúť,kërrus
1164,biegen::V,ohnúť,përkul
1165,drehen::V,točiť,dredh
1166,drehen::V,točiť,rrotulloj
1167,drehen::V,krútiť,dredh
1168,drehen::V,krútiť,rrotulloj
1169,wenden::V,obrátiť,kthej
1170,wenden::V,prevrátiť,kthej
1171,umdrehen::V,otočiť,kthej
1172,umdrehen::V,obrátiť,kthej
1173,heben::V,dvíhať,ngre
1174,heben::V,povzniesť,ngre
1175,hochheben::V,zdvihnúť,ngre
1176,ergreifen::V,uchopiť sa,rrëmbej
1177,halten::V,držať,mbaj
1178,drücken::V,tisnúť,shtyp
1179,schieben::V,posunovať,shtyj
1180,kratzen::V,škrabať,kruaj
1181,kratzen::V,škrabať,gërvisht
1182,lecken::V,lízať,lëpij
1183,beißen::V,kúsať,kafshoj
1184,abreißen::V,odtrhnúť,shkëpus
1185,abschneiden::V,odrezať,cungoj
1186,abschneiden::V,odkrojiť,cungoj
1187,binden::V,zaviazať,lidh
1188,binden::V,priviazať,lidh
1189,stecken::V,strčiť,fus
1190,stecken::V,strčiť,ngul
1191,brechen::V,zlomiť,thyej
1192,klopfen::V,tĺcť,trokas
1193,klopfen::V,klopať,trokas
1194,hauen::V,nabiť,godas
1195,kleben::V,lepiť,ngjis
1196,kleben::V,nalepiť,ngjis
1197,reiben::V,trieť,fërkoj
1198,streichen::V,namazať,lyej
1199,schleifen::V,ostríť,mpreh
1200,schneiden::V,rezať,pres
1201,schneiden::V,strihať,pres
1202,rütteln::V,triasť,shkund
1203,rütteln::V,lomcovať,shkund
1204,schütteln::V,triasť,lëkund
1205,schütteln::V,potriasť,lëkund
1206,schwenken::V,mávať,valëvit
1207,schütten::V,sypať,mbush
1208,füllen::V,plniť,mbush
1209,einwickeln::V,zabaliť,mbështjell
1210,tragen::V,niesť,mbaj
1211,tragen::V,niesť,mbart
1212,schleppen::V,vliecť,heq
1213,schleppen::V,vliecť,zhgërryej
1214,ziehen::V,ťahať,tërheq
1215,aufbewahren::V,uložiť,ruaj
1216,aufbewahren::V,uschovať,ruaj
1217,werfen::V,hodiť,hedh
1218,werfen::V,vrhnúť,hedh
1219,fangen::V,chytať,kap
1220,packen::V,baliť,rrëmbej
1221,packen::V,chytiť,rrëmbej
1222,verstecken::V,skryť,fsheh
1223,verstecken::V,schovať,fsheh
1224,teilen::V,podeliť,ndaj
1225,teilen::V,rozdeliť,ndaj
1226,schicken::V,posielať,dërgoj
1227,bringen::V,priniesť,sjell
1228,hinzufügen::V,pripojiť,shtoj
1229,bekommen::V,dostať,kap
1230,erhalten::V,prijať,marr
1231,nehmen::V,vziať,marr
1232,wählen::V,voliť,zgjedh
1233,auswählen::V,vybrať,përzgjedh
1234,auswählen::V,vyvoliť,përzgjedh
1235,bewahren::V,zachovať,ruaj
1236,behindern::V,zavadzať,pengoj
1237,behindern::V,byť v ceste,pengoj
1238,verderben::V,skaziť,prish
1239,beschädigen::V,ublížiť,dëmtoj
1240,beschädigen::V,poškodiť,dëmtoj
1241,zerbrechen::V,rozbiť,thyej
1242,zerbrechen::V,prelomiť,thyej
1243,zerreißen::V,pretrhnúť,çjerr
1244,zerreißen::V,pretrhnúť,zheloj
1245,zerstören::V,zničiť,prish
1246,zerstören::V,zničiť,shkatërroj
1247,verbrennen::V,spáliť,djeg
1248,geben::V,dať,jap
1249,reichen::V,podať,jap
1250,schenken::V,darovať,fal
1251,schenken::V,darovať,dhuroj
1252,versprechen::V,sľúbiť,premtoj
1253,wünschen::V,želať,uroj
1254,loben::V,chváliť,lëvdoj
1255,loben::V,chváliť,lavdëroj
1256,küssen::V,bozkať,puth
1257,wiegen::V,kolísať,tund
1258,zudecken::V,prikryť,mbuloj
1259,wecken::V,zobudiť,zgjoj
1260,zeigen::V,ukázať,dëftej
1261,führen::V,viesť,çoj
1262,lehren::V,učiť,arsej
1263,unterrichten::V,vyučovať,arsimoj
1264,aufziehen::V,vychovať,rris
1265,leiten::V,viesť,udhëheq
1266,antreiben::V,popudiť,nxis
1267,lassen::V,dať,detyroj
1268,einladen::V,pozvať,ftoj
1269,einladen::V,povolať,ftoj
1270,vereinigen::V,spojiť,bashkoj
1271,vereinigen::V,zjednotiť,bashkoj
1272,besuchen::V,navštíviť,vizitoj
1273,treffen::V,stretnúť,ndesh
1274,sich versammeln::V,zhromaždiť sa,tubohem
1275,spielen::V,hrať,loz
1276,spielen::V,hrať,luaj
1277,singen::V,spievať,këndoj
1278,tanzen::V,tancovať,kërcej
1279,tanzen::V,tancovať,vallëzoj
1280,sich trennen::V,rozísť sa,ndahem
1281,verlassen::V,opustiť,braktis
1282,retten::V,zachrániť,shpëtoj
1283,bewachen::V,strážiť,ruaj
1284,schützen::V,chrániť,ruaj
1285,schützen::V,chrániť,mbroj
1286,verteidigen::V,brániť,mbroj
1287,sich schlagen::V,biť sa,zihem
1288,schießen::V,streliť,shtie
1289,schießen::V,strieľať,shtie
1290,siegen::V,zvíťaziť,fitoj
1291,siegen::V,zvíťaziť,ngadhënjej
1292,ärgern::V,hnevať,zemëroj
1293,ärgern::V,zlostiť,zemëroj
1294,schlagen::V,biť,rrah
1295,schlagen::V,biť,godas
1296,schlagen::V,udrieť,rrah
1297,schlagen::V,udrieť,godas
1298,treten::V,kopnúť,shtyj
1299,treten::V,kopnúť,shtyj më këmbë
1300,stechen::V,bodnúť,ther
1301,stechen::V,bodnúť,shpoj
1302,stechen::V,pichnúť,ther
1303,stechen::V,pichnúť,shpoj
1304,stoßen::V,udrieť,shtyj
1305,stehlen::V,kradnúť,vjedh
1306,stören::V,vyrušiť,pengoj
1307,belästigen::V,obťažovať,bezdis
1308,verbergen::V,skryť,fsheh
1309,täuschen::V,sklamať,mashtroj
1310,betrügen::V,klamať,kobis
1311,betrügen::V,podvádzať,kobis
1312,töten::V,zabiť,vras
1313,töten::V,usmrtiť,vras
1314,wohnen::V,bývať,banoj
1315,arbeiten::V,pracovať,punoj
1316,arbeiten::V,pracovať,vardoj
1317,sammeln::V,zbierať,mbledh
1318,sammeln::V,zbierať,grumbulloj
1319,pflücken::V,trhať,vjel
1320,pflücken::V,trhať,mbledh
1321,pflücken::V,oberať,vjel
1322,pflücken::V,oberať,mbledh
1323,jagen::V,poľovať,gjuaj
1324,fischen::V,loviť ryby,peshkoj
1325,fischen::V,loviť ryby,gjuaj peshk
1326,fischen::V,chytať ryby,peshkoj
1327,fischen::V,chytať ryby,gjuaj peshk
1328,fassen::V,uloviť,zë
1329,hüten::V,pásť,kullos
1330,treiben::V,hnať,vë përpara
1331,anbinden::V,priviazať,lidh
1332,füttern::V,kŕmiť,grazhdoj
1333,melken::V,dojiť,mjel
1334,hacken::V,seknúť,grij
1335,gießen::V,polievať,ujis
1336,reifen::V,dozrieť,piqem
1337,zubereiten::V,pripraviť,gatuaj
1338,kochen::V,variť,ziej
1339,backen::V,piecť,pjek
1340,backen::V,piecť,furroj
1341,backen::V,smažiť,pjek
1342,backen::V,smažiť,furroj
1343,braten::V,piecť,fërgoj
1344,braten::V,piecť,tiganis
1345,braten::V,pražiť,fërgoj
1346,braten::V,pražiť,tiganis
1347,umrühren::V,pomiešať,trazoj
1348,stricken::V,pliesť,thur
1349,nähen::V,šiť,qep
1350,färben::V,zafarbiť,ngjyej
1351,färben::V,zafarbiť,bojatis
1352,reinigen::V,čistiť,qëroj
1353,reinigen::V,čistiť,pastroj
1354,waschen::V,myť,laj
1355,waschen::V,myť,finjos
1356,abwischen::V,utrieť,fshij
1357,spülen::V,vyplachovať,kulloj
1358,fegen::V,zametať,fshij
1359,kehren::V,zametať,fshij
1360,baden::V,kúpať sa,lahem
1361,sich waschen::V,umývať sa,lahem
1362,ausziehen::V,zobliecť,heq
1363,ausziehen::V,zobliecť,zbath
1364,anziehen::V,obliecť,vesh
1365,anziehen::V,obliecť,mbath
1366,sich anziehen::V,obliecť sa,vishem
1367,kämmen::V,česať,kreh
1368,schmücken::V,ozdobiť,hijeshoj
1369,sagen::V,povedať,them
1370,sprechen::V,hovoriť,flas
1371,reden::V,rozprávať,fjalos
1372,reden::V,rozprávať,fjalëtoj
1373,sich unterhalten::V,rozprávať sa,bisedoj
1374,fragen::V,spýtať sa,pyes
1375,bitten::V,prosiť,lus
1376,bitten::V,prosiť,lutem
1377,erzählen::V,rozprávať,rrëfej
1378,mitteilen::V,oznámiť,kumtoj
1379,nennen::V,nazvať,quaj
1380,nennen::V,menovať,quaj
1381,rufen::V,volať,thërras
1382,rufen::V,zavolať,thërras
1383,prahlen::V,vystatovať sa,mburrem
1384,prahlen::V,vystatovať sa,kapardisem
1385,übersetzen::V,preložiť,përkthej
1386,denken::V,myslieť,mendoj
1387,glauben::V,veriť,besoj
1388,bemerken::V,podotknuť,vërej
1389,bemerken::V,spozorovať,vërej
1390,erkennen::V,poznať,njoh
1391,erkennen::V,poznať,shquaj
1392,begreifen::V,pochopiť,marr vesh
1393,begreifen::V,porozumieť,marr vesh
1394,verstehen::V,rozumieť,marr vesh
1395,lernen::V,učiť sa,mësoj
1396,wissen::V,vedieť,di
1397,sich erinnern an::V,pamätať si na,kujtoj
1398,vergessen::V,zabudnuť,harroj
1399,messen::V,merať,mas
1400,zählen::V,počítať,njeh
1401,rechnen::V,rátať,llogaris
1402,rechnen::V,počítať,llogaris
1403,lesen::V,čítať,lexoj
1404,lesen::V,čítať,këndoj
1405,malen::V,maľovať,lyej
1406,zeichnen::V,kresliť,vizatoj
1407,schreiben::V,písať,shkruaj
1408,besitzen::V,mať,kam
1409,besitzen::V,vlastniť,kam
1410,kaufen::V,kúpiť,blej
1411,verkaufen::V,predať,shes
1412,bezahlen::V,zaplatiť,paguaj
1413,zahlen::V,platiť,paguaj
1414,beherrschen::V,ovládať,zotëroj
1415,ertragen::V,znášať,duroj
1416,ertragen::V,vydržať,duroj
