,Concept_ID,es,mhr
753,verschieden::A,distinto,тӱ́рлӧ
754,verschieden::A,diferente,тӱ́рлӧ
755,nah::A,cercano,ли́шыл
756,fern::A,lejano,тора́
757,fern::A,lejano,мӱ́ндыр
758,linker::A,izquierdo,шола́
759,rechter::A,derecho,пурла́
760,anderer::A,otro,вес
761,anderer::A,otro,мо́ло
762,erster::A,primero,и́кымше
763,zweiter::A,segundo,ко́кымшо
764,dritter::A,tercero,ку́мшо
765,letzter::A,último,пыта́ртыш
766,allein::ADV,a solo,шкет
767,auf einmal::ADV,de una vez,икана́ште
768,zusammen::ADV,juntos,пырля́
769,lange::ADV,mucho tiempo,кужу́н
770,plötzlich::ADV,de repente,кенета́
771,sofort::ADV,en seguida,кызыта́к
772,später::ADV,más tarde,варара́к
773,jetzt::ADV,ahora,ы́нде
774,jetzt::ADV,ahora,кы́зыт
775,heute::ADV,hoy,та́че
776,morgen::ADV,mañana,эрла́
777,bald::ADV,pronto,вашке́
778,bald::ADV,en breve,вашке́
779,dann::ADV,luego,вара́
780,dann::ADV,entonces,вара́
781,gestern::ADV,ayer,теҥге́че
782,einst::ADV,antaño,икана́
783,damals::ADV,entonces,туна́м
784,danach::ADV,después,вара́
785,vorher::ADV,antes,о́нчыч
786,zuerst::ADV,primero,онда́к
787,einmal::ADV,una vez,икана́
788,manchmal::ADV,a veces,ка́шын
789,manchmal::ADV,a veces,кокла́н
790,oft::ADV,a menudo,чӱ́чкыдын
791,oft::ADV,con frecuencia,чӱ́чкыдын
792,immer::ADV,siempre,эре́
793,immer::ADV,siempre,ту́тыш
794,niemals::ADV,jamás,ок нигуна́м
795,hier::ADV,aquí,ты́ште
796,hierhin::ADV,acá,ты́шке
797,hierhin::ADV,acá,тыш
798,von hier::ADV,desde aquí,тыше́ч
799,von hier::ADV,desde aquí,тыве́ч
800,dort::ADV,ahí,ту́што
801,dort::ADV,allí,ту́што
802,dorthin::ADV,allí,туш
803,dorthin::ADV,allí,ту́шко
804,dorthin::ADV,hacia allí,туш
805,dorthin::ADV,hacia allí,ту́шко
806,geradeaus::ADV,todo derecho,вик
807,vorwärts::ADV,adelante,о́нчыко
808,rückwärts::ADV,hacia atrás,шеҥге́к
809,zurück::ADV,atrás,мӧҥге́ш
810,unten::ADV,abajo,ӱ́лнӧ
811,unten::ADV,abajo,йыма́лне
812,hinab::ADV,hacia abajo,йыма́к
813,oben::ADV,arriba,кӱ́шнӧ
814,oben::ADV,arriba,ӱмба́лне
815,hinauf::ADV,hacia arriba,кӱ́ш
816,hinauf::ADV,hacia arriba,кӱ́шкӧ
817,überall::ADV,por todas partes,чыла́ вере́
818,nicht::ADV,no,ок
819,nicht::ADV,no,о́геш
820,ein wenig::ADV,un poco,изи́ш
821,kaum::ADV,apenas,пыкше́
822,sehr::ADV,muy,чот
823,sehr::ADV,mucho,чот
824,so::ADV,tan,тыге́
825,noch::ADV,aún,а́ле
826,noch::ADV,todavía,а́ле
827,nur::ADV,solamente,гына́
828,schon::ADV,ya,ы́нде
829,wieder::ADV,de nuevo,ада́к
830,vergebens::ADV,en vano,ара́м
831,vor::PRP,antes de,о́нчыч
832,vor::PRP,delante de,о́нчыч
833,hinter::PRP,tras,шеҥге́лне
834,hinter::PRP,detrás de,шеҥге́лне
835,unter::PRP,bajo,йыма́лне
836,unter::PRP,debajo de,йыма́лне
837,durch::PRP,por,вошт
838,durch::PRP,a través de,вошт
839,neben::PRP,al lado de,вокте́н
840,zwischen::PRP,entre,кокла́ште
841,wegen::PRP,por,верч
842,wegen::PRP,a causa de,верч
843,dies::PRN,esto,ти́де
844,das::PRN,eso,са́де
845,das::PRN,esto,са́де
846,alles::PRN,todo,чыла́
847,ich::PRN,yo,мый
848,du::PRN,tú,тый
849,er::PRN,él,ту́до
850,wir::PRN,nosotros,ме
851,ihr::PRN,vosotros,те
852,sie::PRN,ellos,ну́но
853,was::FPRN,qué,мо
854,wer::FPRN,quién,кӧ
855,wo::FADV,dónde,куша́н
856,wohin::FADV,adónde,куш
857,wohin::FADV,adónde,ку́шко
858,wohin::FADV,hacia dónde,куш
859,wohin::FADV,hacia dónde,ку́шко
860,wie::FADV,cómo,кузе́
861,warum::FADV,por qué,мо
862,warum::FADV,por qué,мола́н
863,wieviel::FNUM,cuánto,куна́р
864,eins::NUM,uno,ик
865,zwei::NUM,dos,ко́кыт
866,drei::NUM,tres,кум
867,vier::NUM,cuatro,ныл
868,fünf::NUM,cinco,вич
869,sechs::NUM,seis,куд
870,sieben::NUM,siete,шым
871,acht::NUM,ocho,канда́ш
872,neun::NUM,nueve,инде́ш
873,zehn::NUM,diez,лу
874,elf::NUM,once,лати́к
875,zwölf::NUM,doce,латко́к
876,zwanzig::NUM,veinte,ко́ло
877,dreißig::NUM,treinta,ку́мло
878,vierzig::NUM,cuarenta,ны́лле
879,fünfzig::NUM,cincuenta,ви́тле
880,sechzig::NUM,sesenta,ку́дло
881,siebzig::NUM,setenta,шы́мле
882,achtzig::NUM,ochenta,канда́шле
883,neunzig::NUM,noventa,инде́шле
884,hundert::NUM,cien,шӱ́дӧ
885,hundert::NUM,ciento,шӱ́дӧ
886,tausend::NUM,mil,тӱже́м
887,und::CNJ,y,да
888,und::CNJ,y,ден
889,oder::CNJ,o,я
890,oder::CNJ,o,а́ле
891,stehen::V,estar de pie,шога́ш
892,sitzen::V,estar sentado,шинча́ш
893,liegen::V,yacer,кия́ш
894,liegen::V,estar acostado,кия́ш
895,hängen::V,pender,кеча́ш
896,werden::V,hacerse,лия́ш
897,passieren::V,suceder,лия́ш
898,beginnen::V,iniciarse,тӱҥгала́ш
899,beginnen::V,principiar,тӱҥгала́ш
900,enden::V,acabar,пыта́ш
901,enden::V,terminar,пыта́ш
902,wechseln::V,variar,вашталта́ш
903,wechseln::V,alternar,вашталта́ш
904,aufgehen[Sonne]::V,salir,лекта́ш
905,untergehen[Sonne]::V,ponerse,шинча́ш
906,untergehen[Sonne]::V,descender,шинча́ш
907,scheinen[Sonne]::V,brillar,волгалта́ш
908,donnern::V,tronar,кӱдырта́ш
909,donnern::V,tronar,сургалта́ш
910,wehen::V,soplar,пуа́ш
911,strömen::V,afluir,шийалтара́ш
912,fließen::V,fluir,йога́ш
913,fließen::V,correr,йога́ш
914,sich drehen::V,girar,пӧрда́ш
915,schwanken::V,vacilar,лӱҥга́ш
916,schwanken::V,vacilar,тайныла́ш
917,schwingen::V,oscilar,рӱпшалта́ш
918,fallen::V,caer,воза́ш
919,fallen::V,caer,йӧрла́ш
920,brennen::V,arder,йӱла́ш
921,brennen::V,quemar,йӱла́ш
922,rauchen::V,humear,шикша́ш
923,rauchen::V,echar humo,шикша́ш
924,regnen::V,llover,йӱра́ш
925,gefrieren::V,helarse,кылма́ш
926,gefrieren::V,helarse,ияҥа́ш
927,tauen::V,deshelarse,шула́ш
928,schmelzen::V,fundirse,лева́ш
929,schmelzen::V,derretirse,лева́ш
930,trocknen::V,secarse,кошка́ш
931,sieden::V,hervir,шола́ш
932,faulen::V,pudrirse,шӱя́ш
933,verfaulen::V,pudrirse,шӱйы́н шуа́ш
934,reißen::V,romperse,кӱрла́ш
935,versinken::V,hundirse,пуре́н кая́ш
936,vergehen::V,pasar,эрте́н кая́ш
937,erscheinen::V,aparecer,толы́н лекта́ш
938,verschwinden::V,desaparecer,йома́ш
939,sinken::V,bajar,пуча́ш
940,abnehmen::V,decrecer,пуча́ш
941,abnehmen::V,disminuir,пуча́ш
942,zunehmen::V,crecer,шукема́ш
943,zunehmen::V,aumentar,шукема́ш
944,steigen::V,subir,нӧлталта́ш
945,steigen::V,ascender,нӧлталта́ш
946,wachsen::V,crecer,кушка́ш
947,glänzen::V,brillar,йылгыжа́ш
948,glänzen::V,resplandecer,йылгыжа́ш
949,funkeln::V,chispear,чолга́ш
950,lärmen::V,hacer ruido,рӱшка́ш
951,läuten::V,sonar,мура́ш
952,läuten::V,repicar,мура́ш
953,klingeln::V,tocar el timbre,йыҥгырта́ш
954,klirren::V,tintinear,чылдыртата́ш
955,brausen::V,zumbar,лӱшка́ш
956,rauschen::V,murmurar,лыжга́ш
957,klingen::V,sonar,йоҥга́ш
958,bellen::V,ladrar,опта́ш
959,heulen::V,ulular,урмыжа́ш
960,blasen::V,soplar,пуала́ш
961,pfeifen::V,silbar,шӱ́шкаш
962,schreien::V,gritar,кычкыра́ш
963,stöhnen::V,gemir,йыҥыса́ш
964,zittern::V,temblar,чытыра́ш
965,leben::V,vivir,ила́ш
966,geboren werden::V,nacer,шоча́ш
967,atmen::V,respirar,шӱла́ш
968,trinken::V,beber,йӱа́ш
969,essen::V,comer,кочка́ш
970,schlucken::V,tragar,нела́ш
971,müde werden::V,cansarse,ноя́ш
972,müde werden::V,fatigarse,ноя́ш
973,einschlafen::V,dormirse,мале́н колта́ш
974,schlafen::V,dormir,мала́ш
975,aufwachen::V,despertarse,помыжалта́ш
976,aufstehen::V,levantarse,кынела́ш
977,sich erholen::V,reposar,кана́ш
978,sich erholen::V,descansar,кана́ш
979,krank werden::V,caer enfermo,черлане́н воза́ш
980,krank sein::V,estar enfermo,черлане́н кия́ш
981,schmerzen::V,doler,коршта́ш
982,husten::V,toser,кокыра́ш
983,genesen::V,convalecer,тӱрла́ш
984,genesen::V,convalecer,тазаҥа́ш
985,genesen::V,restablecerse,тӱрла́ш
986,genesen::V,restablecerse,тазаҥа́ш
987,sterben::V,morir,кола́ш
988,umkommen::V,perecer,вуй йома́ш
989,sich bewegen::V,moverse,кошта́ш
990,sich rühren::V,rebullir,тарвана́ш
991,sich erheben::V,levantarse,кынела́ш
992,sich setzen::V,sentarse,шинча́ш
993,hinfallen::V,caerse,йӧрла́ш
994,laufen::V,andar,кошта́ш
995,schreiten::V,proceder,ошкыла́ш
996,spazierengehen::V,pasear,гуля́яш
997,spazierengehen::V,pasearse,гуля́яш
998,eilen::V,correr prisa,вашка́ш
999,sich beeilen::V,darse prisa,вашкешта́ш
1000,sausen::V,correr,юлтка́ш
1001,rennen::V,correr,куржтала́ш
1002,springen::V,saltar,тӧршта́ш
1003,klettern::V,trepar,кӱза́ш
1004,klettern::V,escalar,кӱза́ш
1005,schaukeln::V,bambolearse,лӱҥгалта́ш
1006,kriechen::V,reptar,нушка́ш
1007,kriechen::V,arrastrarse,нушка́ш
1008,schwimmen::V,nadar,ия́ш
1009,tauchen::V,bucear,шуҥгалта́ш
1010,tauchen::V,sumergirse,шуҥгалта́ш
1011,rudern::V,remar,удыра́ш
1012,fahren::V,ir,кудала́ш
1013,fliegen::V,volar,чоҥешта́ш
1014,gehen::V,ir,кая́ш
1015,gehen::V,andar,кая́ш
1016,weggehen::V,irse,кораҥа́ш
1017,weggehen::V,marcharse,кораҥа́ш
1018,abfahren::V,salir,лекта́ш
1019,abfahren::V,partir,лекта́ш
1020,anhalten::V,parar,чарна́ш
1021,anhalten::V,pararse,чарна́ш
1022,hineingehen::V,entrar,пура́ш
1023,eintreten::V,entrar,пура́ш
1024,kommen::V,venir,тола́ш
1025,ankommen::V,llegar,шуа́ш
1026,zurückkommen::V,volver,пӧртыла́ш
1027,zurückkommen::V,regresar,пӧртыла́ш
1028,bleiben::V,quedarse,кода́ш
1029,warten::V,esperar,вуча́ш
1030,erwarten::V,esperar,вуча́ш
1031,suchen::V,buscar,кычала́ш
1032,finden::V,hallar,муа́ш
1033,finden::V,encontrar,муа́ш
1034,versuchen::V,intentar,толаша́ш
1035,vorbereiten::V,preparar,ямдыла́ш
1036,lieben::V,amar,йӧрата́ш
1037,lieben::V,querer,йӧрата́ш
1038,mögen::V,querer,йӧрата́ш
1039,lachen::V,reír,воштыла́ш
1040,rühren::V,conmover,ку́мыл тарвата́ш
1041,weinen::V,llorar,шорта́ш
1042,schimpfen::V,regañar,каргаша́ш
1043,sich ärgern::V,enfadarse,сыра́ш
1044,sich fürchten::V,tener miedo,лӱда́ш
1045,fürchten::V,temer,лӱда́ш
1046,fürchten::V,tener miedo a,лӱда́ш
1047,fliehen::V,huir,куржа́ш
1048,flüchten::V,escaparse,куржа́ш
1049,sehen::V,ver,ужа́ш
1050,anschauen::V,mirar,онча́ш
1051,ansehen::V,mirar,эскера́ш
1052,hören::V,oír,кола́ш
1053,zuhören::V,escuchar,колышта́ш
1054,probieren::V,probar,тамла́ш
1055,probieren::V,degustar,тамла́ш
1056,riechen::V,oler,ӱпшынча́ш
1057,fühlen::V,sentir,шижа́ш
1058,scheinen::V,parecer,чуча́ш
1059,zu sehen sein::V,poder verse,коя́ш
1060,vernehmen::V,oír,кола́ш
1061,vernehmen::V,percibir,кола́ш
1062,frieren::V,tener frío,кылма́ш
1063,tun::V,hacer,ышта́ш
1064,können::V,poder,мошта́ш
1065,wollen::V,querer,тӱна́ш
1066,anfangen::V,iniciar,тӱҥала́ш
1067,beenden::V,acabar,пытара́ш
1068,beenden::V,terminar,пытара́ш
1069,aufhören::V,cesar,чарна́ш
1070,gelingen::V,salir bien,сай лекта́ш
1071,geraten::V,salir,лекта́ш
1072,geraten::V,dar resultado,лекта́ш
1073,öffnen::V,abrir,поча́ш
1074,schließen::V,cerrar,петыра́ш
1075,stellen::V,poner,шында́ш
1076,stellen::V,colocar,шында́ш
1077,setzen::V,poner,шында́ш
1078,setzen::V,colocar,шында́ш
1079,legen::V,poner,опта́ш
1080,legen::V,poner,пышта́ш
1081,berühren::V,tocar,тӱка́ш
1082,verbinden::V,unir,пида́ш
1083,verbinden::V,juntar,пида́ш
1084,bedecken::V,tapar,леведа́ш
1085,bedecken::V,cubrir,леведа́ш
1086,aufhängen::V,colgar,сака́ш
1087,anzünden::V,encender,чӱкта́ш
1088,aufheben::V,recoger,нӧлтала́ш
1089,zurücklassen::V,dejar,кода́ш
1090,verlieren::V,perder,йомдара́ш
1091,fallen lassen::V,dejar caer,воза́ш
1092,machen::V,hacer,ышта́ш
1093,herstellen::V,fabricar,ямдыла́ш
1094,bauen::V,construir,чоҥа́ш
1095,reparieren::V,reparar,ачала́ш
1096,verbessern::V,mejorar,саемда́ш
1097,ändern::V,mudar,весемда́ш
1098,ändern::V,modificar,весемда́ш
1099,graben::V,cavar,кӱнча́ш
1100,beugen::V,doblar,пӱгырта́ш
1101,beugen::V,inclinar,пӱгырта́ш
1102,biegen::V,doblar,лывырта́ш
1103,drehen::V,volver,пӱтыра́ш
1104,drehen::V,hacer girar,пӱтыра́ш
1105,wenden::V,volver,ирала́ш
1106,umdrehen::V,revolver,савырала́ш
1107,heben::V,levantar,нӧлта́ш
1108,hochheben::V,alzar,нӧлта́ш
1109,ergreifen::V,coger,руалта́ш
1110,halten::V,tener,куча́ш
1111,drücken::V,apretar,иша́ш
1112,drücken::V,apretar,темда́ш
1113,schieben::V,empujar,шӱкала́ш
1114,kratzen::V,rascar,удыра́ш
1115,lecken::V,lamer,нула́ш
1116,beißen::V,morder,пура́ш
1117,abreißen::V,arrancar,кӱрла́ш
1118,abschneiden::V,cortar,пӱчка́ш
1119,binden::V,atar,кылда́ш
1120,stecken::V,meter,шуралта́ш
1121,brechen::V,romper,тодышта́ш
1122,brechen::V,quebrar,тодышта́ш
1123,klopfen::V,golpear,кыра́ш
1124,hauen::V,pegar,тӱя́ш
1125,kleben::V,pegar,клеитла́ш
1126,kleben::V,encolar,клеитла́ш
1127,reiben::V,frotar,йыга́ш
1128,reiben::V,frotar,туржала́ш
1129,streichen::V,untar,шӱра́ш
1130,streichen::V,recubrir,шӱра́ш
1131,schleifen::V,afilar,шума́ш
1132,schleifen::V,afilar,яна́ш
1133,schneiden::V,cortar,пӱчка́ш
1134,rütteln::V,agitar,рӱза́ш
1135,schütteln::V,agitar,почка́ш
1136,schütteln::V,sacudir,почка́ш
1137,schwenken::V,menear,рӱза́ш
1138,schütten::V,verter,опта́ш
1139,füllen::V,llenar,тема́ш
1140,einwickeln::V,envolver,вӱдыла́ш
1141,tragen::V,llevar,нумала́ш
1142,schleppen::V,arrastrar,шӱдыра́ш
1143,ziehen::V,tirar,шупша́ш
1144,aufbewahren::V,conservar,арала́ш
1145,werfen::V,echar,шуа́ш
1146,werfen::V,echar,кышка́ш
1147,werfen::V,lanzar,шуа́ш
1148,werfen::V,lanzar,кышка́ш
1149,fangen::V,coger,куча́ш
1150,packen::V,agarrar,руалта́ш
1151,verstecken::V,esconder,тоя́ш
1152,teilen::V,partir,пӧла́ш
1153,teilen::V,dividir,пӧла́ш
1154,schicken::V,enviar,колта́ш
1155,bringen::V,traer,конда́ш
1156,hinzufügen::V,añadir,ешара́ш
1157,bekommen::V,obtener,нала́ш
1158,bekommen::V,conseguir,нала́ш
1159,erhalten::V,recibir,нала́ш
1160,nehmen::V,tomar,нала́ш
1161,wählen::V,elegir,сайла́ш
1162,auswählen::V,escoger,таҥгла́ш
1163,auswählen::V,seleccionar,таҥгла́ш
1164,bewahren::V,guardar,сакла́ш
1165,bewahren::V,preservar,сакла́ш
1166,behindern::V,estorbar,чаракла́ш
1167,behindern::V,obstaculizar,чаракла́ш
1168,verderben::V,estropear,пужа́ш
1169,beschädigen::V,deteriorar,пужа́ш
1170,zerbrechen::V,romper,пудырта́ш
1171,zerbrechen::V,quebrar,пудырта́ш
1172,zerreißen::V,desgarrar,кӱрла́ш
1173,zerreißen::V,despedazar,кӱрла́ш
1174,zerstören::V,destruir,шалата́ш
1175,zerstören::V,destrozar,шалата́ш
1176,verbrennen::V,quemar,йӱлата́ш
1177,geben::V,dar,пуа́ш
1178,reichen::V,pasar,пуа́ш
1179,schenken::V,regalar,пӧлекла́ш
1180,versprechen::V,prometer,сӧра́ш
1181,wünschen::V,desear,тылана́ш
1182,loben::V,alabar,мокта́ш
1183,küssen::V,besar,шупшала́ш
1184,wiegen::V,mecer,рӱпша́ш
1185,zudecken::V,tapar,леведа́ш
1186,zudecken::V,cubrir,леведа́ш
1187,wecken::V,despertar,помыжалтара́ш
1188,zeigen::V,mostrar,ончыкта́ш
1189,führen::V,guiar,вӱда́ш
1190,führen::V,conducir,вӱда́ш
1191,lehren::V,enseñar,туныкта́ш
1192,lehren::V,instruir,туныкта́ш
1193,unterrichten::V,enseñar,туныкта́ш
1194,aufziehen::V,criar,орышта́ш
1195,leiten::V,guiar,вӱда́ш
1196,leiten::V,guiar,вуйлата́ш
1197,leiten::V,dirigir,вӱда́ш
1198,leiten::V,dirigir,вуйлата́ш
1199,antreiben::V,impeler,поктыла́ш
1200,antreiben::V,impulsar,поктыла́ш
1201,lassen::V,hacer,-та́ш
1202,einladen::V,invitar,ӱжа́ш
1203,vereinigen::V,unir,иктешла́ш
1204,besuchen::V,visitar,то́лын кая́ш
1205,besuchen::V,ir a ver,то́лын кая́ш
1206,treffen::V,encontrar,вашлия́ш
1207,sich versammeln::V,reunirse,погына́ш
1208,sich versammeln::V,reunirse,чумырга́ш
1209,sich versammeln::V,congregarse,погына́ш
1210,sich versammeln::V,congregarse,чумырга́ш
1211,spielen::V,jugar,мода́ш
1212,singen::V,cantar,мура́ш
1213,tanzen::V,bailar,кушта́ш
1214,sich trennen::V,separarse,ойырла́ш
1215,verlassen::V,dejar,кудалта́ш
1216,verlassen::V,abandonar,кудалта́ш
1217,retten::V,salvar,утара́ш
1218,bewachen::V,vigilar,орола́ш
1219,schützen::V,proteger,арала́ш
1220,verteidigen::V,defender,арала́ш
1221,sich schlagen::V,batirse,кредала́ш
1222,schießen::V,tirar,лӱя́ш
1223,schießen::V,disparar,лӱя́ш
1224,siegen::V,vencer,сеҥа́ш
1225,ärgern::V,enojar,сырыкта́ш
1226,ärgern::V,enfadar,сырыкта́ш
1227,schlagen::V,pegar,пера́ш
1228,schlagen::V,golpear,пера́ш
1229,treten::V,dar una patada a,тошка́ш
1230,stechen::V,pinchar,кера́ш
1231,stoßen::V,empujar,шӱкала́ш
1232,stehlen::V,robar,шолышта́ш
1233,stehlen::V,hurtar,шолышта́ш
1234,stören::V,molestar,мешая́ш
1235,belästigen::V,molestar,толаштара́ш
1236,belästigen::V,importunar,толаштара́ш
1237,verbergen::V,ocultar,шылта́ш
1238,verbergen::V,esconder,шылта́ш
1239,täuschen::V,engañar,ондала́ш
1240,betrügen::V,engañar,ондала́ш
1241,töten::V,matar,пушта́ш
1242,wohnen::V,vivir,ила́ш
1243,wohnen::V,habitar,ила́ш
1244,arbeiten::V,trabajar,пашалана́ш
1245,arbeiten::V,trabajar,паша́м ышта́ш
1246,sammeln::V,recoger,пога́ш
1247,sammeln::V,coleccionar,пога́ш
1248,pflücken::V,coger,кӱра́ш
1249,jagen::V,cazar,сонарла́ш
1250,fischen::V,pescar,кол куча́ш
1251,fassen::V,atrapar,куча́ш
1252,fassen::V,capturar,куча́ш
1253,hüten::V,guardar,кӱта́ш
1254,treiben::V,aballar,покта́ш
1255,anbinden::V,atar,йолышта́ш
1256,füttern::V,echar de comer,пукша́ш
1257,melken::V,ordeñar,лӱшта́ш
1258,hacken::V,picar,руа́ш
1259,hacken::V,cortar,руа́ш
1260,gießen::V,regar,шава́ш
1261,reifen::V,madurar,кӱа́ш
1262,zubereiten::V,preparar,ямдыла́ш
1263,kochen::V,cocer,шолта́ш
1264,kochen::V,guisar,шолта́ш
1265,backen::V,hornear,кӱкташ
1266,backen::V,cocer al horno,кӱкташ
1267,braten::V,asar,пуштыла́ш
1268,braten::V,asar,жаритла́ш
1269,braten::V,freír,пуштыла́ш
1270,braten::V,freír,жаритла́ш
1271,umrühren::V,remover,луга́ш
1272,stricken::V,hacer punto,пида́ш
1273,stricken::V,hacer calceta,пида́ш
1274,nähen::V,coser,урга́ш
1275,färben::V,teñir,чиялта́ш
1276,färben::V,colorear,чиялта́ш
1277,reinigen::V,limpiar,эрыкта́ш
1278,waschen::V,lavar,мушка́ш
1279,abwischen::V,fregar,ӱшта́ш
1280,abwischen::V,limpiar,ӱшта́ш
1281,spülen::V,aclarar,шӱалта́ш
1282,spülen::V,enjuagar,шӱалта́ш
1283,fegen::V,barrer,ӱшта́ш
1284,fegen::V,pasar la escoba,ӱшта́ш
1285,kehren::V,barrer,ӱшта́ш
1286,baden::V,bañarse,йӱштыла́ш
1287,sich waschen::V,lavarse,мушкылта́ш
1288,ausziehen::V,quitar,кудаша́ш
1289,ausziehen::V,quitarse,кудаша́ш
1290,anziehen::V,ponerse,чия́ш
1291,sich anziehen::V,vestirse,чия́ш
1292,kämmen::V,peinar,шера́ш
1293,schmücken::V,adornar,тӱзата́ш
1294,schmücken::V,adornar,чеверта́ш
1295,sagen::V,decir,ойла́ш
1296,sagen::V,decir,каласа́ш
1297,sprechen::V,hablar,кутыра́ш
1298,reden::V,hablar,мутлана́ш
1299,reden::V,conversar,мутлана́ш
1300,sich unterhalten::V,charlar,кутыра́ш
1301,sich unterhalten::V,conversar,кутыра́ш
1302,fragen::V,preguntar,йода́ш
1303,bitten::V,rogar,йода́ш
1304,erzählen::V,contar,ойла́ш
1305,mitteilen::V,comunicar,увертара́ш
1306,mitteilen::V,participar,увертара́ш
1307,nennen::V,llamar,лӱмда́ш
1308,nennen::V,nombrar,лӱмда́ш
1309,rufen::V,llamar,ӱжа́ш
1310,prahlen::V,jactarse,моктана́ш
1311,übersetzen::V,traducir,кусара́ш
1312,denken::V,pensar,шона́ш
1313,glauben::V,creer,ӱшана́ш
1314,bemerken::V,notar,шижа́ш
1315,erkennen::V,reconocer,пала́ш
1316,begreifen::V,concebir,ыҥла́ш
1317,verstehen::V,entender,умыла́ш
1318,verstehen::V,comprender,умыла́ш
1319,lernen::V,aprender,тунема́ш
1320,wissen::V,saber,шинча́ш
1321,sich erinnern an::V,recordar,шарна́ш
1322,sich erinnern an::V,acordarse de,шарна́ш
1323,vergessen::V,olvidar,монда́ш
1324,messen::V,medir,виса́ш
1325,zählen::V,contar,шотла́ш
1326,rechnen::V,contar,шотла́ш
1327,rechnen::V,calcular,шотла́ш
1328,lesen::V,leer,луда́ш
1329,malen::V,pintar,сӱретла́ш
1330,zeichnen::V,dibujar,сӱретла́ш
1331,schreiben::V,escribir,воза́ш
1332,besitzen::V,poseer,лия́ш
1333,kaufen::V,comprar,нала́ш
1334,verkaufen::V,vender,ужала́ш
1335,bezahlen::V,pagar,тӱла́ш
1336,zahlen::V,pagar,тӱла́ш
1337,beherrschen::V,dominar,куча́ш
1338,ertragen::V,soportar,турка́ш
