,Concept_ID,ps,ta
672,ehemalig::A,پخوانی,முன்நாள்
673,alt[Lebewesen]::A,زوړ,வயதான
674,jung::A,ځوان,இளமையான
675,arm::A,غریب,ஏழ்மையான
676,arm::A,بې وزله,ஏழ்மையான
677,reich::A,شتمن,செல்வம் படைத்த
678,reich::A,دولتمند,செல்வம் படைத்த
679,bekannt::A,اشنا,பழக்கப்பட்ட
680,berühmt::A,مشهور,புகழ்பெற்ற
681,fremd::A,پردی,அயல் நாட்டு
682,fremd::A,بېګانه,அயல் நாட்டு
683,verschieden::A,مختلف,வித்தியாசமான
684,nah::A,نژدې,பக்கத்தில் உள்ள
685,fern::A,لیری,தொலை தூரத்தில்
686,linker::A,چپ,மீந்திருக்கும்
687,linker::A,کیڼ,மீந்திருக்கும்
688,rechter::A,ښی,வலதுபக்கம்
689,anderer::A,بل,மற்ற
690,erster::A,لومړی,முதனமையான
691,zweiter::A,دوهم,இரண்டாவது
692,dritter::A,درېم,மூன்றாவது
693,letzter::A,آخرنی,கடைசி
694,letzter::A,وروستی,கடைசி
695,allein::ADV,یوازې,தனியாக
696,auf einmal::ADV,په یوه وخت کی,தடீரென்று
697,zusammen::ADV,یو ځای,சேர்ந்து
698,lange::ADV,ډېر وخت,அதிக நோம்
699,lange::ADV,ډېره موده,அதிக நோம்
700,plötzlich::ADV,ناببره,தடீரென்று
701,plötzlich::ADV,یوناڅاپه,தடீரென்று
702,sofort::ADV,فوراً,உடனடியாக
703,sofort::ADV,سمدلاسه,உடனடியாக
704,später::ADV,وروسته,பிறகு
705,jetzt::ADV,اوس,இப்பொழது
706,heute::ADV,نن,இன்று
707,morgen::ADV,سبا,நாளைக்கு
708,bald::ADV,ژر,சீக்கிரம்
709,dann::ADV,پس,அப்பொழுது
710,dann::ADV,وروسته,அப்பொழுது
711,gestern::ADV,پرون,நேற்று
712,einst::ADV,پخوا,ஒரே முறை
713,damals::ADV,هغه وخت,அப்பொழுது
714,danach::ADV,بیا,பிற்பாடு
715,vorher::ADV,دمخه,முன்பாக
716,zuerst::ADV,لومړی,முதலில்
717,einmal::ADV,یو ځل,ஒரே முறை
718,manchmal::ADV,ګاهی ګاهی,சில நேரங்களில்
719,oft::ADV,ډېر ځله,அடிக்கடி
720,immer::ADV,تل,எப்பொழுதும்
721,immer::ADV,همېشه,எப்பொழுதும்
722,niemals::ADV,هیڅکله نه,ஒருபோதும் இல்லை
723,hier::ADV,دلته,இங்கே
724,hierhin::ADV,دلته,இவ்விடத்திற்கு
725,hierhin::ADV,دې ځای ته,இவ்விடத்திற்கு
726,von hier::ADV,د دې ځای نه,இனி
727,dort::ADV,هلته,அங்கே
728,dorthin::ADV,هلته,அவ்விடத்திற்கு
729,dorthin::ADV,هغه ځای ته,அவ்விடத்திற்கு
730,geradeaus::ADV,مخامخ,முன்னாலிருக்கும்
731,vorwärts::ADV,مخ پهٔ وړاندې,முன்புறமாக
732,rückwärts::ADV,بېرته,பின்னோக்கி
733,zurück::ADV,بېرته,பின்பக்கம்
734,unten::ADV,لاندي,கீழாக
735,hinab::ADV,ښکته,கீழ் நோக்கி
736,oben::ADV,پورته,மேலே
737,hinauf::ADV,پاس,மேலே
738,überall::ADV,هره خوا,எல்லா இடத்திலும்
739,nicht::ADV,نه,இல்லை
740,ein wenig::ADV,یو څه,கொஞ்சம்
741,kaum::ADV,ایله,அரிதாக
742,sehr::ADV,ډېر,மிக்க
743,sehr::ADV,زيات,மிக்க
744,so::ADV,داسې,மிகவும்
745,so::ADV,دومره,மிகவும்
746,noch::ADV,نور,இப்பொழுதும்
747,nur::ADV,تش,மட்டும்
748,nur::ADV,صرف,மட்டும்
749,schon::ADV,دمخه,ஏற்கனவே
750,wieder::ADV,بیا,மறுபடியும்
751,vergebens::ADV,عبث,வீண்
752,vor::PRP,دمخه,முன்
753,hinter::PRP,شاته,பின்பக்கம்
754,unter::PRP,لاندي,கீழே
755,durch::PRP,د مینځ نه,ஊடே
756,neben::PRP,نژدې,அடுத்து
757,zwischen::PRP,ترمینځ,இடையில்
758,wegen::PRP,د ... له لاسه,ஏனெனில்
759,dies::PRN,دا,இது
760,das::PRN,دا,அது
761,alles::PRN,هرڅهٔ,ஒவ்வொன்றும்
762,ich::PRN,زه,நான்
763,du::PRN,ته,நீ
764,er::PRN,دی,அவன்
765,wir::PRN,مونږ,நாம்
766,wir::PRN,مونږ,நாங்கள்
767,ihr::PRN,تاسې,நீங்கள்
768,sie::PRN,هغوی,அவர்கள்
769,was::FPRN,څهٔ,என்ன
770,wer::FPRN,چا,யார்
771,wer::FPRN,څوک,யார்
772,wo::FADV,چيری,எங்கே
773,wo::FADV,چېرته,எங்கே
774,wohin::FADV,چېرته,எதற்கு
775,wie::FADV,څنګه,எப்படி
776,warum::FADV,ولې,ஏன்
777,wieviel::FNUM,څو,எவ்வளவு
778,wieviel::FNUM,څومره,எவ்வளவு
779,eins::NUM,یو,ஒன்று
780,zwei::NUM,دوه,இரண்டு
781,drei::NUM,درې,மூன்று
782,vier::NUM,څلور,நான்கு
783,fünf::NUM,پنځه,ஐந்து
784,sechs::NUM,شپږ,ஆறு
785,sieben::NUM,اوه,ஏழு
786,acht::NUM,اته,எட்டு
787,neun::NUM,نهه,ஒன்பது
788,zehn::NUM,لس,பத்து
789,elf::NUM,یوولس,பதினொன்று
790,zwölf::NUM,دولس,பன்னிரண்டு
791,zwanzig::NUM,شل,இருபது
792,dreißig::NUM,دېرش,முப்பது
793,vierzig::NUM,څلوېښت,நாற்பது
794,fünfzig::NUM,پنځوس,ஐமபது
795,sechzig::NUM,شپېته,அறுபது
796,siebzig::NUM,اویا,எழுபது
797,achtzig::NUM,اتیا,எண்பது
798,neunzig::NUM,نوي,தொன்னூறு
799,hundert::NUM,سل,நூறு
800,tausend::NUM,زر,ஆயிரம்
801,und::CNJ,او,மற்றும்
802,oder::CNJ,ېا,அல்லது
803,stehen::V,درېدل,நில்
804,sitzen::V,کښېنستل,உட்கார்
805,liegen::V,ملاستل,படு
806,hängen::V,ځړېدل,தொங்கச் செய்
807,werden::V,کېدل,ஆகு
808,passieren::V,پېښېدل,நிகழ்
809,beginnen::V,شروع کېدل,ஆரம்பி
810,enden::V,خلاصدل,முடி
811,enden::V,تمامېدل,முடி
812,wechseln::V,تغییر موندل,மாற்று
813,aufgehen[Sonne]::V,ختل,உயர எழு
814,untergehen[Sonne]::V,لوېدل,பொறுத்து
815,untergehen[Sonne]::V,پرېوتل,பொறுத்து
816,scheinen[Sonne]::V,رڼا کول,பிரகாசி
817,donnern::V,تنېدل,இடி
818,donnern::V,غړمبېدل,இடி
819,wehen::V,چلېدل,வீசு
820,strömen::V,بهېدل,பாயதல்
821,fließen::V,بهېدل,நீரோட்டம் போக்கில் போ
822,fließen::V,تویېدل,நீரோட்டம் போக்கில் போ
823,sich drehen::V,ګرځېدل,சுழல்
824,sich drehen::V,چورلېدل,சுழல்
825,schwanken::V,زنګېدل,தள்ளாடு
826,schwingen::V,زنګېدل,ஆடு
827,fallen::V,ولېدل,விழு
828,brennen::V,سوځېدل,எரி
829,rauchen::V,لوګی کول,பகை பிடி
830,regnen::V,باران اورېدل,மழை பெய்
831,gefrieren::V,کنګل نيول,உறைந்துவிடு
832,tauen::V,وېلې کېدل,உருகு
833,schmelzen::V,وېلې کېدل,உருகு
834,trocknen::V,وچېدل,உலர்த்து
835,sieden::V,اېشېدل,கொதிக்க வை
836,faulen::V,خرابېدل,அழுகச் செய்
837,verfaulen::V,ورستېدل,அழுகச் செய்
838,reißen::V,شلېدل,திடீரென அறு
839,versinken::V,ډوېېدل,மூழ்கு
840,vergehen::V,تېرېدل,கடந்துசெல்
841,erscheinen::V,ښکارېدل,தோன்றச்
842,verschwinden::V,ورکېدل,மறைந்து போ
843,sinken::V,ښکته کېدل,பதைவுறு
844,abnehmen::V,کمېدل,குறை
845,zunehmen::V,زیاتېدل,உயர்த்து
846,steigen::V,جګېدل,உயர எழு
847,steigen::V,پورته کېدل,உயர எழு
848,wachsen::V,وده کول,வளர்
849,glänzen::V,ځلېدل,மிளிர்
850,funkeln::V,پړکېدل,பிரகாசி
851,lärmen::V,غال و غول کول,கொம்பு
852,läuten::V,زنګ وهل,மணியொலியிசை
853,klingeln::V,زنګ وهل,மணி அடி
854,klirren::V,کړنګېدل,கிலுங்கு
855,brausen::V,تلاطم کول,இரைதல்
856,rauschen::V,شڼهار کول,சலசலப்பு
857,klingen::V,آواز کول,சிலம்புதல்
858,bellen::V,غپېدل,குரை
859,heulen::V,انګلل,ஊளையிடு
860,blasen::V,پو کول,ஊது
861,pfeifen::V,شپېلک وهل,சீழ்க்கை எழப்பு
862,schreien::V,ناره کول,கூச்சலிடு
863,stöhnen::V,زګېروی کول,வேதனை
864,zittern::V,لړزېدل,நடுங்கு
865,leben::V,ژوند کول,உயிருடனிரு
866,geboren werden::V,زېږېدل,பிற
867,atmen::V,ساه کښل,சுவாசி
868,atmen::V,تنفس کول,சுவாசி
869,trinken::V,څښل,குடி
870,essen::V,خوړل,சாப்பிடு
871,schlucken::V,غړپول,முழுங்கு
872,müde werden::V,ستړی کېدل,கையயர்தல்
873,einschlafen::V,ویده کېدل,தூங்க
874,schlafen::V,خوب کول,தூங்கு
875,aufwachen::V,ویښېدل,எழுப்பு
876,aufstehen::V,پاڅېدل,எழுந்திரு
877,sich erholen::V,استراحت کول,இளைப்பாறு
878,krank werden::V,رنځورېدل,விழுதல்
879,krank sein::V,ناجوړېدل,நருக்கலாயிருக்க
880,schmerzen::V,خوږېدل,நோவுறு
881,schmerzen::V,درد کول,நோவுறு
882,husten::V,ټوخېدل,இருமு
883,genesen::V,رغېدل,குணம் அடை
884,sterben::V,مړل,மரணமடை
885,umkommen::V,تلفېدل,நசி
886,sich bewegen::V,چلېدل,நகர்த்து
887,sich bewegen::V,حرکت کول,நகர்த்து
888,sich rühren::V,ښورېدل,அசை
889,sich erheben::V,درېدل,எழுந்து நில்
890,sich setzen::V,کښېنستل,உட்கார்
891,hinfallen::V,لوېدل,விழு
892,laufen::V,منډې وهل,நட
893,schreiten::V,قدم ایښودل,கவடுவைத்தல்
894,spazierengehen::V,چکر وهل,உலவு
895,eilen::V,بېړه کول,விரைந்து
896,sich beeilen::V,عجله کول,அவசரப்படுத்து
897,sausen::V,ځغستل,விரைந்து செல்
898,rennen::V,زغلېدل,ஓடு
899,springen::V,ټوپ وهل,குதி
900,klettern::V,ختل,ஏறு
901,schaukeln::V,زنګېدل,தள்ளாடு
902,kriechen::V,خاپوړی وهل,மெதுவாக நடந்து செல்
903,schwimmen::V,لامبو وهل,நீந்து
904,tauchen::V,غوټه وهل,மூழ்கி நீச்சலடி
905,rudern::V,پارو وهل,துடுப்புப் போடு
906,fahren::V,تلل,ஓட்டு
907,fliegen::V,الوتل,பற
908,gehen::V,تلل,போ
909,weggehen::V,بهر وتل,விலகிச் செல்
910,abfahren::V,تلل,புறப்பட்டுச் செல்
911,anhalten::V,ودرېدل,நின்றுவிடு
912,hineingehen::V,داخلېدل,மறையச் செய்
913,eintreten::V,ننوتل,நுழை
914,kommen::V,راتلل,வா
915,ankommen::V,رسېدل,வநது சேர்
916,zurückkommen::V,بېرته راتلل,திரும்பி வா
917,bleiben::V,پاتې کېدل,இரு
918,warten::V,انتظار وېستل,தாமதி
919,erwarten::V,انتظار کول,எதிர்நோக்கு
920,suchen::V,لټول,தேடு
921,finden::V,میندل,கண்டுபிடி
922,finden::V,پیدا کول,கண்டுபிடி
923,versuchen::V,هڅه کول,முயற்சி செய்
924,vorbereiten::V,چمتوکول,ஆயத்தம் செய்
925,lieben::V,مینه لرل,அன்பு செலுத்து
926,mögen::V,خوښول,விரும்பு
927,mögen::V,علاقه لرل,விரும்பு
928,lachen::V,خندېدل,சிரி
929,rühren::V,اغېزه کول,இதயத்தைத் தொடு
930,weinen::V,ژړل,அழு
931,schimpfen::V,ښکنځا کول,சாபமிடு
932,sich ärgern::V,قهر راتلل,கோப்பபடு
933,sich fürchten::V,ډارېدل,பயப்படு
934,fürchten::V,ډارېدل,பயப்படுத்து
935,fliehen::V,تښتېدل,ஓடு
936,flüchten::V,تښتېدل,தப்பிவிடு
937,sehen::V,لیدل,பார்
938,anschauen::V,کتل,கூர்ந்து கவனி
939,ansehen::V,ننداره کول,கவனி
940,hören::V,اورېدل,கேள்
941,zuhören::V,غوږ نیول,சுவைத்துப் பார்
942,probieren::V,څکه کول,ருசி
943,probieren::V,چاشنی کول,ருசி
944,riechen::V,بويول,முகர்ந்து பார்
945,fühlen::V,حسول,தொட்டுணர்
946,scheinen::V,ښکارېدل,காணப்படு
947,zu sehen sein::V,ښکارېدل,தோன்றுதல்
948,vernehmen::V,خبرېدل,கேள்
949,frieren::V,ساړه کېتل,குதுகுதுகு
950,tun::V,کول,செய்
951,können::V,کولای شول,இயல்வது
952,können::V,د لاسه کېدل,இயல்வது
953,wollen::V,غوښتل,விரும்பு
954,anfangen::V,شروع کول,தொடங்கு
955,beenden::V,ختمول,முடி
956,beenden::V,پای ته رسول,முடி
957,aufhören::V,بس کول,நிறுத்து
958,gelingen::V,موفق کېدل,வெற்றி
959,gelingen::V,بریالی کېدل,வெற்றி
960,geraten::V,کېدل,ஏற்படுத்து
961,öffnen::V,خلاصول,திற
962,öffnen::V,پرانیستل,திற
963,schließen::V,تړل,மூடு
964,stellen::V,ایښودل,வை
965,setzen::V,کښېنول,வை
966,legen::V,ایښودل,பரப்பி வை
967,berühren::V,لاس وهل,பதி
968,verbinden::V,تړل,சேர்
969,bedecken::V,پوښول,உறைபோடு
970,aufhängen::V,ځوړندول,தொங்கவிடு
971,anzünden::V,بلول,எரியூட்டு
972,aufheben::V,پورته کول,பொறுக்கி எடு
973,zurücklassen::V,پرېښودل,விட்டுச் செல்
974,verlieren::V,ورکول,இழ
975,fallen lassen::V,له لاسه لوېدل,அளவில் குறைவு
976,machen::V,کول,தயார்செய்
977,herstellen::V,جوړول,உற்பத்தி செய்
978,herstellen::V,توليدول,உற்பத்தி செய்
979,bauen::V,جوړول,கட்டு
980,reparieren::V,ترمیمول,பழுது பார்
981,verbessern::V,اصلاح کول,மேம்படுத்து
982,ändern::V,تغیر ورکول,மாற்றி அமை
983,graben::V,کيندل,குழி வெட்டு
984,beugen::V,ټیټول,வனை
985,biegen::V,کږول,வனை
986,drehen::V,ګرځول,சுழல்
987,wenden::V,اړول,குடைகவிழு
988,umdrehen::V,اړول,சுற்றும் முற்றும் பார்
989,heben::V,جګول,தூக்கு
990,heben::V,پورته کول,தூக்கு
991,hochheben::V,جګول,தூக்கு
992,ergreifen::V,نیول,பறி
993,halten::V,نیول,பிடித்துக் கொள்
994,drücken::V,کښېکښل,அழுத்து
995,schieben::V,پوری وهل,தள்ளு
996,kratzen::V,ګرول,கீறு
997,lecken::V,څټل,நக்கு
998,beißen::V,چیچل,கடி
999,abreißen::V,شکول,கிழி
1000,abschneiden::V,پرېکول,வெட்டி எடு
1001,binden::V,تړل,கட்டு
1002,stecken::V,ټومبل,பதிய வை
1003,brechen::V,ماتول,உடை
1004,klopfen::V,ټکول,தட்டு
1005,hauen::V,ټکول,அடி
1006,kleben::V,نښلول,ஒட்டு
1007,kleben::V,سرېښول,ஒட்டு
1008,reiben::V,مږل,தேய்
1009,streichen::V,مښل,பரவச்செய்
1010,schleifen::V,تېره کول,அரை
1011,schneiden::V,غوڅول,துண்டாக்கு
1012,schneiden::V,پرېکول,துண்டாக்கு
1013,rütteln::V,خوڅول,மெல்ல தள்ளு
1014,schütteln::V,ښورول,குலுக்கு
1015,schwenken::V,خوڅول,ஊஞ்சலாடு
1016,schütten::V,اچول,ஊற்று
1017,schütten::V,تویول,ஊற்று
1018,füllen::V,ډکول,நிரப்பு
1019,einwickeln::V,پېچل,சுற்று
1020,einwickeln::V,نغښتل,சுற்று
1021,tragen::V,وړل,எடுத்துச் செல்
1022,schleppen::V,وړل,இழுத்துச் செல்
1023,ziehen::V,کښل,இழு
1024,aufbewahren::V,ساتل,வைத்துக் கொள்
1025,werfen::V,اچول,வீசி எறி
1026,werfen::V,غورځول,வீசி எறி
1027,fangen::V,نیول,பிடி
1028,fangen::V,ګیرول,பிடி
1029,packen::V,نیول,பிடித்துக்கொள்
1030,verstecken::V,پټول,மறை
1031,teilen::V,وېشل,பாகங்களாகப் பிரி
1032,teilen::V,تقسیمول,பாகங்களாகப் பிரி
1033,schicken::V,لېږل,அனுப்பு
1034,schicken::V,استول,அனுப்பு
1035,bringen::V,راوړل,கொண்டு வா
1036,hinzufügen::V,زیاتول,சேர்
1037,bekommen::V,حاصلول,பெறு
1038,erhalten::V,اخیستل,பெறு
1039,nehmen::V,نیول,எடு
1040,nehmen::V,اخيستل,எடு
1041,wählen::V,خوښول,தேர்ந்தெடு
1042,auswählen::V,چنده کول,தேர்ல்தெடு
1043,bewahren::V,ساتل,கெடாது பேணு
1044,behindern::V,مانع کېدل,தடங்கல் செய்
1045,behindern::V,ممانعت کول,தடங்கல் செய்
1046,verderben::V,خرابېدل,நாசமாக்கு
1047,beschädigen::V,ورانول,சேதப்படுத்து
1048,zerbrechen::V,ماتول,உடை
1049,zerreißen::V,څیرې کول,கிழி
1050,zerstören::V,ړنګول,அழி
1051,zerstören::V,ورانول,அழி
1052,verbrennen::V,سوځول,எரியூட்டு
1053,geben::V,ورکول,கொடு
1054,reichen::V,ورکول,வழங்கு
1055,schenken::V,بښل,மொயத்தல்
1056,versprechen::V,لوز کول,உறுதியளி
1057,wünschen::V,غوښتل,ஆசைப்படு
1058,loben::V,ستایل,புகழ்ச்சி கூறு
1059,loben::V,تمجید کول,புகழ்ச்சி கூறு
1060,küssen::V,ښکلول,முத்தமிடு
1061,wiegen::V,زنګول,ஆட்டுத்தல்
1062,zudecken::V,پوښول,உறைபோடு
1063,wecken::V,ويښول,எழுப்பு
1064,zeigen::V,ښودل,காட்டு
1065,führen::V,بیول,வழிகாட்டி
1066,lehren::V,درس ورکول,சொல்லிக் கொடு
1067,lehren::V,تعلیم ورکول,சொல்லிக் கொடு
1068,unterrichten::V,درس ورکول,அறிவுரை கூறு
1069,aufziehen::V,روزل,வளர்
1070,leiten::V,رهبری کول,அழைத்துச் செல்
1071,leiten::V,لارښوونه کول,அழைத்துச் செல்
1072,antreiben::V,چټک کول,தூண்டு
1073,lassen::V,اړکول,விடு
1074,einladen::V,بلل,அழை
1075,vereinigen::V,متحد کول,ஒன்றாகச் சேர்
1076,vereinigen::V,یوځای کول,ஒன்றாகச் சேர்
1077,besuchen::V,کتنه کول,வருகை புரி
1078,treffen::V,ليدل,சந்தி
1079,treffen::V,تلقی کول,சந்தி
1080,sich versammeln::V,راغونډېدل,தொகுப்பு
1081,spielen::V,لوبه کول,விளையாடு
1082,singen::V,سندرې وېل,பாடு
1083,tanzen::V,ګډېدل,நடனமாடு
1084,sich trennen::V,بېلېدل,தனிப்படடுத்து
1085,verlassen::V,ترک کول,கைவிடு
1086,retten::V,نجات ورکول,காப்பாற்று
1087,bewachen::V,ساتل,காவல் செய்
1088,bewachen::V,حفاظت کول,காவல் செய்
1089,schützen::V,ژغورل,பாதுகாப்பு செய்
1090,verteidigen::V,دفاع کول,எதிர்த்து நில்
1091,sich schlagen::V,جنګېدل,பூசலிடு
1092,schießen::V,ویشتل,சுட்டுக் கொல்
1093,siegen::V,غالبېدل,வெற்றி பெறு
1094,ärgern::V,خپه کول,எரிச்சலூட்டு
1095,schlagen::V,وهل,அடி
1096,treten::V,په لغته وهل,உதை
1097,stechen::V,ټومبل,கொட்டு
1098,stoßen::V,ټېل وهل,நெருக்கு
1099,stoßen::V,پوری وهل,நெருக்கு
1100,stehlen::V,تښتول,திருடு
1101,stehlen::V,غلا کول,திருடு
1102,stören::V,ماتول,தொல்லைகொடு
1103,belästigen::V,ځورول,தொல்லை கொடு
1104,belästigen::V,تکلیف ورکول,தொல்லை கொடு
1105,verbergen::V,پټول,மறை
1106,täuschen::V,تېرایستل,ஏமாற்று
1107,täuschen::V,خطا ایستل,ஏமாற்று
1108,betrügen::V,غولول,ஏமாற்று
1109,töten::V,وژل,கொல்
1110,töten::V,مړ کول,கொல்
1111,wohnen::V,اوسېدل,தங்கியிரு
1112,arbeiten::V,کار کول,வேலை செய்
1113,sammeln::V,راټولول,ஒன்றுசேர்
1114,sammeln::V,راغونډول,ஒன்றுசேர்
1115,pflücken::V,شکول,கொய்து எடு
1116,jagen::V,ښکار کول,வேட்டையாடு
1117,fischen::V,کب نيول,மீன் பிடி
1118,fassen::V,نیول,பிடி
1119,fassen::V,ګیرول,பிடி
1120,hüten::V,پوول,காவல் செய்
1121,treiben::V,بیول,ஓட்டு
1122,anbinden::V,تړل,கட்டு
1123,füttern::V,خوراک ورکول,உணவளி
1124,melken::V,لوشل,பால் கற
1125,hacken::V,پی کول,வெட்டி எடு
1126,gießen::V,اوبه کول,நீர்ப் பாய்ச்சு
1127,reifen::V,رسېدل,பழு
1128,zubereiten::V,تیارول,சமையல் செய்
1129,kochen::V,پخول,வேகவை
1130,backen::V,پخول,வெப்பத்தில் வாட்டு
1131,braten::V,وريتول,பொரியச் செய்
1132,umrühren::V,لړل,கலக்கு
1133,stricken::V,اوبدل,பின்னியிழை
1134,nähen::V,ګنډل,தையல் வேலை செய்
1135,färben::V,رنګول,வண்ணம் பெறச் செய்
1136,reinigen::V,صافول,சுத்தம் செய்
1137,waschen::V,مینځل,கழுவு
1138,abwischen::V,وچول,துடை
1139,spülen::V,کنګالول,அலசு
1140,fegen::V,جارو کول,பெறுக்கு
1141,kehren::V,جارو کول,பெறுக்கு
1142,baden::V,لمبېدل,குளி
1143,sich waschen::V,ځان مينځل,கழுவு
1144,ausziehen::V,کښل,கழற்று
1145,ausziehen::V,ایستل,கழற்று
1146,anziehen::V,اغوستل,புனைதல்
1147,sich anziehen::V,کالی اغوستل,உடுத்துதல்
1148,kämmen::V,ګمنځول,தலை வாரிக் கொள்
1149,schmücken::V,ښکلی کول,அழகுபடுத்து
1150,sagen::V,وېل,சொல்
1151,sprechen::V,وېل,பேசு
1152,sprechen::V,غږېدل,பேசு
1153,reden::V,ګړېدل,பெசு
1154,reden::V,خبرې کول,பெசு
1155,sich unterhalten::V,خبری کول,இயல்பாக பேசிக்கொண்டிரு
1156,fragen::V,پوښتنه کول,கேள்
1157,bitten::V,غوښتل,வேண்டு
1158,erzählen::V,کيسه کول,சொல்
1159,erzählen::V,حکايت کول,சொல்
1160,mitteilen::V,خبرول,சொல்
1161,mitteilen::V,خبر ورکول,சொல்
1162,nennen::V,نوم ايښودل,பெயரிடுதல்
1163,rufen::V,بلل,கூச்சலிடு
1164,prahlen::V,لاپې وهل,தற்பெருமை பேசு
1165,übersetzen::V,ژباړل,மொழிபெயர்ப்பு செய்
1166,übersetzen::V,ترجمه کول,மொழிபெயர்ப்பு செய்
1167,denken::V,فکر کول,யோசி
1168,glauben::V,باور کول,நம்பு
1169,bemerken::V,لیدل,கவனி
1170,erkennen::V,پېژندل,அடையாளம் கண்டுகொள்
1171,begreifen::V,رسېدل,பற்றிக்கொள்
1172,begreifen::V,پوهېدل,பற்றிக்கொள்
1173,verstehen::V,پوهېدل,புரிந்து கொள்
1174,lernen::V,زده کول,கற்றுக்கொள்
1175,lernen::V,درس لوستل,கற்றுக்கொள்
1176,wissen::V,پوهېدل,தெரிந்திரு
1177,sich erinnern an::V,یادول,நினைவு கூர்
1178,sich erinnern an::V,په یاد راوړل,நினைவு கூர்
1179,vergessen::V,هېرول,மற
1180,messen::V,اندازه کول,அளவிடு
1181,zählen::V,شمارل,எண்ணு
1182,rechnen::V,حسابول,கணக்கிடு
1183,lesen::V,لوستل,படி
1184,malen::V,رسمول,வண்ணச்சித்திரம்
1185,zeichnen::V,رسمول,வரை
1186,schreiben::V,لیکل,எழுது
1187,besitzen::V,لرل,உடைமையாகக் கொண்டிரு
1188,kaufen::V,رانیول,வாங்கு
1189,verkaufen::V,خرڅول,விற்பனை செய்
1190,bezahlen::V,تأدیه کول,இறுத்தல்
1191,zahlen::V,کسات اخيستل,பணம் செலுத்து
1192,beherrschen::V,تسلط لرل,ஆட்சிசெய்
1193,ertragen::V,زغمل,தாங்கு
1194,Barsch::N,,பேர்ச்
1195,Hecht::N,,கோலாச்சி மீன்
