,Concept_ID,be,ml
640,heute::ADV,сёння,ഇന്ന്
641,morgen::ADV,заўтра,നാളെ
642,bald::ADV,хутка,ഉടനെ
643,bald::ADV,неўзабаве,ഉടനെ
644,dann::ADV,потым,അപ്പോൾ
645,gestern::ADV,учора,ഇന്നലെ
646,einst::ADV,аднойчы,പണ്ടൊരിക്കല്
647,damals::ADV,тады,അപ്പോൾ
648,danach::ADV,затым,പിന്നീട്
649,vorher::ADV,раней,മുൻപ്
650,zuerst::ADV,спярша,ആദ്യം
651,zuerst::ADV,спачатку,ആദ്യം
652,einmal::ADV,адзін раз,ഒരിക്കൽ
653,manchmal::ADV,часам,ചിലപ്പോൾ
654,oft::ADV,часта,പലപ്പോഴും
655,immer::ADV,заўсёды,എപ്പോഴും
656,niemals::ADV,ніколі,ഒരിക്കലും
657,hier::ADV,тут,ഇവിടെ
658,hierhin::ADV,сюды,ഇവിടേക്ക്
659,von hier::ADV,адсюль,ഇവിടെനിന്ന്
660,von hier::ADV,адгэтуль,ഇവിടെനിന്ന്
661,dort::ADV,там,അവിടെ
662,dorthin::ADV,туды,അവിടേക്ക്
663,geradeaus::ADV,прама,മുമ്പിൽ
664,geradeaus::ADV,прама,മുമന്നോട്ട്
665,vorwärts::ADV,наперад,മുന്നോട്ട്
666,rückwärts::ADV,назад,തലതിരിച്ച്
667,zurück::ADV,назад,പുറകിലേക്ക്
668,unten::ADV,унізе,താഴെ
669,hinab::ADV,уніз,താഴേക്ക്
670,oben::ADV,угары,മുകളിൽ
671,oben::ADV,наверсе,മുകളിൽ
672,hinauf::ADV,угару,മുകളിൽ
673,überall::ADV,усюды,എല്ലായിടത്തും
674,nicht::ADV,не,ഇല്ല
675,ein wenig::ADV,трошкі,കുറച്ച്
676,kaum::ADV,ледзьве,കഷ്ടിച്ച്
677,sehr::ADV,вельмі,വളരെ
678,so::ADV,так,അങ്ങനെ
679,noch::ADV,яшчэ,ഇപ്പോഴും
680,nur::ADV,толькі,മാത്രം
681,schon::ADV,ужо,നേരത്തേ തന്നെ
682,wieder::ADV,зноў,വീണ്ടും
683,vergebens::ADV,дарма,വിഫല
684,vergebens::ADV,дарэмна,വിഫല
685,vor::PRP,перад,മുമ്പിൽ
686,hinter::PRP,за,പുറകിൽ
687,hinter::PRP,ззаду,പുറകിൽ
688,unter::PRP,пад,കീഴിൽ
689,durch::PRP,праз,ഉള്ളിലൂടെ
690,neben::PRP,каля,അടുത്ത്
691,zwischen::PRP,між,ഇടയ്ക്ക്
692,zwischen::PRP,паміж,ഇടയ്ക്ക്
693,wegen::PRP,з-за,നിമിത്തം
694,dies::PRN,гэта,ഇത്
695,das::PRN,тое,അത്
696,alles::PRN,усё,എല്ലാം
697,ich::PRN,я,ഞാൻ
698,du::PRN,ты,നിങ്ങൾ
699,er::PRN,ён,അദ്ദേഹം
700,er::PRN,ён,അയാൾ
701,er::PRN,ён,അവൻ
702,er::PRN,ён,അവർ
703,er::PRN,ён,അവൾ
704,wir::PRN,мы,നമ്മൾ
705,ihr::PRN,вы,നിങ്ങൾ
706,sie::PRN,яны,അവർ
707,was::FPRN,што,എന്ത്
708,wer::FPRN,хто,ആര്
709,wo::FADV,дзе,എവിടെ
710,wohin::FADV,куды,എവിടേക്ക്
711,wie::FADV,як,എങ്ങനെ
712,warum::FADV,чаму,എന്തുകൊണ്ട്
713,wieviel::FNUM,колькі,എത്ര
714,eins::NUM,адзін,ഒന്ന്
715,zwei::NUM,два,രണ്ട്
716,drei::NUM,тры,മൂന്ന്
717,vier::NUM,чатыры,നാല്
718,fünf::NUM,пяць,അഞ്ച്
719,sechs::NUM,шесць,ആറ്
720,sieben::NUM,сем,ഏഴ്
721,acht::NUM,восем,എട്ട്
722,neun::NUM,дзевяць,ഒമ്പത്
723,zehn::NUM,дзесяць,പത്ത്
724,elf::NUM,адзінаццаць,പതിനൊന്ന്
725,zwölf::NUM,дванаццаць,പന്ത്രണ്ട്
726,zwanzig::NUM,дваццаць,ഇരുപത്
727,dreißig::NUM,трыццаць,മുപ്പത്
728,vierzig::NUM,сорак,നാൽപ്പത്
729,fünfzig::NUM,пядзесят,അൻപത്
730,sechzig::NUM,шесдзесят,അറുപത്
731,siebzig::NUM,семдзесят,എഴുപത്
732,achtzig::NUM,восемдзесят,എൺപത്
733,neunzig::NUM,дзевяноста,തൊണ്ണൂറ്
734,hundert::NUM,сто,നൂറ്
735,tausend::NUM,тысяча,ആയിരം
736,und::CNJ,і,ഉം
737,und::CNJ,ды,ഉം
738,oder::CNJ,або,അഥവാ
739,stehen::V,стаяць,നിൽക്കുക
740,sitzen::V,сядзець,ഇരിക്കുക
741,liegen::V,ляжаць,കിടക്കുക
742,hängen::V,вісець,തൂങ്ങുക
743,werden::V,стаць,ആയിത്തീരുക
744,werden::V,зрабіцца,ആയിത്തീരുക
745,passieren::V,трапіцца,സംഭവിക്കുക
746,beginnen::V,пачацца,ആരംഭിക്കുക
747,enden::V,кончыцца,അവസാനിപ്പിക്കുക
748,wechseln::V,мяняцца,മാറ്റുക
749,aufgehen[Sonne]::V,узысці,ഉയരുക
750,untergehen[Sonne]::V,зайсці,അടുക്കി_വയ്ക്കുക
751,scheinen[Sonne]::V,свяціць,പ്രകാശിക്കുക
752,donnern::V,грымець,ഇടിവെട്ടുക
753,wehen::V,дзьмуць,വീശുക
754,strömen::V,ліцца,ഒഴുകുക
755,fließen::V,цячы,ഒഴുകുക
756,sich drehen::V,круціцца,ചുറ്റുക
757,sich drehen::V,круціцца,കറക്കുക
758,sich drehen::V,варочацца,ചുറ്റുക
759,sich drehen::V,варочацца,കറക്കുക
760,schwanken::V,хістацца,ഇരുവശത്തേയ്ക്കും_ആടുക
761,schwingen::V,гайдацца,ആടുക
762,schwingen::V,калыхацца,ആടുക
763,fallen::V,падаць,വീഴുക
764,brennen::V,гарэць,കത്തുക
765,rauchen::V,дымець,പുകയുക
766,regnen::V,дажджыць,മഴ_പെയ്യുക
767,gefrieren::V,замерзнуць,തണത്ത്_മരവിക്കുക
768,tauen::V,раставаць,അലിയുക
769,schmelzen::V,плавіцца,ഉരുകുക
770,trocknen::V,сохнуць,വരളുക
771,sieden::V,кіпець,തിളപ്പിക്കുക
772,faulen::V,гнісці,ചീയുക
773,verfaulen::V,згнісці,അഴുകുക
774,reißen::V,ірвацца,ശബ്ദത്തോടെ_മുറിയുക
775,versinken::V,тануць,മുക്കുക
776,vergehen::V,праходзіць,കടന്നുപോകുക
777,erscheinen::V,зʼявіцца,പ്രത്യക്ഷപ്പെടുക
778,verschwinden::V,знікнуць,അദൃശ്യമാകുക
779,sinken::V,спадаць,താഴുക
780,abnehmen::V,паменшыцца,കുറിയുക
781,zunehmen::V,павялічвацца,വർദ്ധിക്കുക
782,steigen::V,паднімацца,ഉയരുക
783,wachsen::V,расці,വളരുക
784,glänzen::V,блішчаць,മിന്നുക
785,funkeln::V,бліскаць,തിളങ്ങുക
786,lärmen::V,шумець,ശബ്ദമുണ്ടാക്കുക
787,läuten::V,званіць,മണിമുഴങ്ങുക
788,klingeln::V,званіць,ചിലമ്പുക
789,klirren::V,бразгаць,കിലുക്കുക
790,brausen::V,бушаваць,മുഴങ്ങുക
791,rauschen::V,шастаць,അനങ്ങുക
792,klingen::V,гучаць,മുഴക്കുക
793,bellen::V,брахаць,കുരയ്ക്കുക
794,heulen::V,выць,ഓരിയിടുക
795,blasen::V,дзьмухнуць,ഊതുക
796,pfeifen::V,свістаць,വിസിലടിക്കുക
797,schreien::V,крычаць,ആക്രോശിക്കുക
798,stöhnen::V,стагнаць,അരക്കം
799,stöhnen::V,стагнаць,ആർത്തനാദം
800,zittern::V,дрыжаць,വിറയ്ക്കുക
801,leben::V,жыць,താമസിക്കുക
802,geboren werden::V,нарадзіцца,ജനിക്കുക
803,atmen::V,дыхаць,ശ്വസിക്കുക
804,trinken::V,піць,കുടിക്കുക
805,essen::V,есці,കഴിക്കുക
806,schlucken::V,глытаць,വിഴുങ്ങുക
807,müde werden::V,стаміцца,ക്ഷീണിക്കുക
808,einschlafen::V,заснуць,നിദ്രിക്കുക
809,schlafen::V,спаць,ഉറങ്ങുക
810,aufwachen::V,рассыпацца,ഉണരുക
811,aufstehen::V,устаць,എഴുന്നേൽക്കുക
812,sich erholen::V,адпачываць,വിശ്രമിക്കുക
813,krank werden::V,захварэць,ദീനംപിടിക്കുക
814,krank sein::V,хварэць,രോഗികളാകുക
815,schmerzen::V,балець,വേദനിക്കുക
816,husten::V,кашляць,ചുമയ്ക്കുക
817,genesen::V,паправіцца,സുഖപ്പെടുക
818,genesen::V,паздаравець,സുഖപ്പെടുക
819,sterben::V,памерці,മരിക്കുക
820,umkommen::V,загінуць,മരിക്കുക
821,sich bewegen::V,рухацца,സ്ഥലം_മാറുക
822,sich rühren::V,варушыцца,ചലിക്കുക
823,sich erheben::V,устаць,നിൽക്കുക
824,sich setzen::V,сесці,ഇരിക്കുക
825,hinfallen::V,упасці,വീഴുക
826,laufen::V,хадзіць,നടക്കുക
827,schreiten::V,шагаць,നടക്കുക
828,schreiten::V,крочыць,നടക്കുക
829,spazierengehen::V,гуляць,ഉലാത്തുക
830,eilen::V,спяшацца,പാഞ്ഞെത്തുക
831,sich beeilen::V,спяшацца,തിരിക്കുകൂട്ടുക
832,sich beeilen::V,спяшацца,തിടുക്കം_കാട്ടുക
833,sausen::V,імчацца,കുതിക്കുക
834,rennen::V,бегаць,ഓടുക
835,springen::V,скакаць,ചാടുക
836,klettern::V,лазіць,കയറുക
837,schaukeln::V,гайдацца,ഇളകുക
838,kriechen::V,поўзаць,പതുങ്ങികയറുക
839,schwimmen::V,плаваць,നീന്തുക
840,tauchen::V,ныраць,വെള്ളത്തിലേക്ക് ചാടുക
841,rudern::V,веславаць,തുഴയുക
842,fahren::V,ехаць,വാഹനം ഓടിക്കുക
843,fliegen::V,лятаць,പറക്കുക
844,gehen::V,ісці,പോകുക
845,weggehen::V,пайсці,വിടുക
846,abfahren::V,адʼяжджаць,പുറപ്പെടുക
847,anhalten::V,спыніцца,നിർത്തുക
848,anhalten::V,затрымацца,നിർത്തുക
849,hineingehen::V,уваходзіць,പ്രവേശിക്കുക
850,eintreten::V,увайсці,പ്രവേശിക്കുക
851,kommen::V,прыйсці,വരുക
852,ankommen::V,прыбыць,എത്തിച്ചേരുക
853,zurückkommen::V,вярнуцца,തിരിച്ചു വരുക
854,bleiben::V,застацца,തുടരുക
855,warten::V,чакаць,കാത്തിരിക്കുക
856,erwarten::V,чакаць,പ്രതീക്ഷിക്കുക
857,suchen::V,шукаць,തിരയുക
858,finden::V,знайсці,കണ്ടെത്തുക
859,versuchen::V,прабаваць,ശ്രമിക്കുക
860,vorbereiten::V,падрыхтаваць,തയ്യാറെടുക്കുക
861,lieben::V,кахаць,സ്നേഹിക്കുക
862,mögen::V,любіць,ഇഷ്ടപ്പെടുക
863,lachen::V,смяяцца,ചിരിക്കുക
864,rühren::V,расчуліць,ഹൃദയം സ്പർശിക്കുക
865,weinen::V,плакаць,തേങ്ങുക
866,schimpfen::V,лаяцца,പിറുപിറുക്കുക
867,sich ärgern::V,сердаваць,കോപിക്കുക
868,sich fürchten::V,баяцца,പേടിക്കുക
869,fürchten::V,баяцца,പേടിക്കുക
870,fliehen::V,уцякаць,രക്ഷപ്പെടുക
871,flüchten::V,уцячы,രക്ഷപ്പെടുക
872,sehen::V,бачыць,കാണുക
873,anschauen::V,паглядзець,നോക്കുക
874,ansehen::V,глядзець,നോക്കുക
875,hören::V,чуць,കേൾക്കുക
876,zuhören::V,слухаць,ശ്രദ്ധിക്കുക
877,probieren::V,каштаваць,രുചിയുള്ളതായി_തോന്നുക
878,riechen::V,нюхаць,മണത്തു_നോക്കുക
879,fühlen::V,адчуваць,സ്പർശിച്ചറിയുക
880,scheinen::V,здавацца,കാണപ്പെടുക
881,zu sehen sein::V,віднецца,വെളിച്ചപ്പെടുക
882,vernehmen::V,пачуць,കേൾക്കുക
883,frieren::V,мёрзнуць,വിറയ്ക്കുക
884,tun::V,рабіць,ചെയ്യുക
885,können::V,умець,കഴിയുക
886,wollen::V,хацець,വേണുക
887,anfangen::V,пачаць,തുടങ്ങുക
888,beenden::V,закончыць,പൂർത്തിയാക്കുക
889,aufhören::V,перастаць,നിർത്തുക
890,gelingen::V,удацца,വിജയിക്കുക
891,geraten::V,аказацца,പരിണമിക്കുക
892,öffnen::V,адчыніць,തുറക്കുക
893,schließen::V,зачыніць,അടയ്ക്കുക
894,stellen::V,паставіць,വയ്ക്കുക
895,setzen::V,пасадзіць,വയ്ക്കുക
896,legen::V,класці,ഇടുക
897,berühren::V,чапаць,തൊടുക
898,verbinden::V,звязаць,ഘടിപ്പിക്കുക
899,bedecken::V,накрыць,മുടുക
900,aufhängen::V,павесіць,കെട്ടിതൂക്കുക
901,anzünden::V,запаліць,കത്തിക്കുക
902,aufheben::V,падняць,പെറുക്കിയെടുക്കുക
903,zurücklassen::V,пакінуць,വച്ചുപോരുക
904,verlieren::V,згубіць,നഷ്ടപ്പെടുക
905,fallen lassen::V,упусціць,വീഴ്ത്തുക
906,machen::V,зрабіць,ഉണ്ടാക്കുക
907,herstellen::V,вырабіць,ഉൽപാദിപ്പിക്കുക
908,bauen::V,будаваць,നിർമ്മിക്കുക
909,reparieren::V,правіць,നന്നാക്കുക
910,verbessern::V,палепшыць,മെച്ചപ്പെടുക
911,ändern::V,змяніць,മാറ്റംവരുത്തുക
912,graben::V,капаць,കുഴിക്കുക
913,beugen::V,сагнуць,വണങ്ങുക
914,biegen::V,пагнуць,കുനിയുക
915,drehen::V,вярцець,തിരിക്കുക
916,wenden::V,павярнуць,തിരിയുക
917,umdrehen::V,перавярнуць,തിരിയുക
918,heben::V,падымаць,ഉയർത്തുക
919,hochheben::V,падняць,ഉയർത്തുക
920,ergreifen::V,схапіць,ബലമായി_പിടിക്കുക
921,ergreifen::V,схваціць,ബലമായി_പിടിക്കുക
922,halten::V,трымаць,പിടിക്കുക
923,drücken::V,націскаць,അമർത്തുക
924,schieben::V,пхаць,തള്ളുക
925,schieben::V,штурхаць,തള്ളുക
926,kratzen::V,скрэбці,ചുരണ്ടുക
927,lecken::V,лізаць,നക്കുക
928,beißen::V,кусаць,കടിക്കുക
929,abreißen::V,адарваць,കീറിക്കളയുക
930,abschneiden::V,адрэзаць,മുറിച്ചുമാറ്റുക
931,binden::V,вязаць,കെട്ടുക
932,stecken::V,уваткнуць,തുളയ്ക്കുക
933,brechen::V,зламаць,ഉടയുക
934,klopfen::V,стукаць,തട്ടുക
935,hauen::V,біць,അടിക്കുക
936,kleben::V,клеіць,ഒട്ടിക്കുക
937,reiben::V,церці,തിരുമ്മിത്തുടയ്ക്കുക
938,streichen::V,намазаць,പടർത്തുക
939,schleifen::V,тачыць,പൊടിക്കുക
940,schneiden::V,рэзаць,മുറിക്കുക
941,rütteln::V,хістаць,മുട്ടുക
942,schütteln::V,трэсці,കുലുക്കുക
943,schwenken::V,махаць,ആടുക
944,schütten::V,наліць,ഒഴിക്കുക
945,füllen::V,напоўніць,നിറയ്ക്കുക
946,einwickeln::V,загарнуць,പൊതിയുക
947,tragen::V,несці,വഹിക്കുക
948,schleppen::V,цягнуць,വലിച്ചിഴയ്ക്കുക
949,ziehen::V,цягнуць,വലിക്കുക
950,aufbewahren::V,захоўваць,വയ്ക്കുക
951,werfen::V,кідаць,എറിയുക
952,fangen::V,лавіць,പിടിക്കുക
953,packen::V,схапіць,തട്ടിപ്പറിക്കുക
954,packen::V,схваціць,തട്ടിപ്പറിക്കുക
955,verstecken::V,схаваць,മറയ്ക്കുക
956,teilen::V,раздзяліць,വിഭജിക്കുക
957,schicken::V,пасылаць,അയയ്ക്കുക
958,bringen::V,прынесці,കൊണ്ടുവരുക
959,hinzufügen::V,дабавіць,കൂട്ടുക
960,bekommen::V,дастаць,കിട്ടുക
961,erhalten::V,атрымаць,സ്വീകരിക്കുക
962,nehmen::V,ўзяць,എടുക്കുക
963,wählen::V,выбраць,തിരഞ്ഞെടുക്കുക
964,auswählen::V,адабраць,തിരഞ്ഞെടുക്കുക
965,bewahren::V,захаваць,പുലർത്തുക
966,behindern::V,перашкаджаць,തടയിടുക
967,verderben::V,сапсаваць,നശിപ്പിക്കുക
968,beschädigen::V,пашкодзіць,ക്ഷതമേൽപ്പിക്കുക
969,zerbrechen::V,разбіць,ഉടയുക
970,zerreißen::V,разадраць,കീറുക
971,zerstören::V,разбурыць,നശിപ്പിക്കുക
972,verbrennen::V,спаліць,കത്തിനശിക്കുക
973,verbrennen::V,спаліць,കത്തിച്ചുകളയുക
974,geben::V,даць,കൊടുക്കുക
975,geben::V,даць,തരുക
976,reichen::V,перадаць,കൈമാറുക
977,schenken::V,дарыць,സമ്മാനം കൊടുക്കുക
978,versprechen::V,абяцаць,വാഗ്ദാനം_നൽകുക
979,wünschen::V,жадаць,ആഗ്രഹിക്കുക
980,loben::V,хваліць,പുകഴ്ത്തുക
981,küssen::V,цалаваць,ഉമ്മവയ്ക്കുക
982,wiegen::V,гушкаць,ഇളകുക
983,wiegen::V,калыхаць,ഇളകുക
984,zudecken::V,накрыць,മുടുക
985,wecken::V,пабудзіць,ഉണർത്തുക
986,zeigen::V,паказаць,കാണിക്കുക
987,führen::V,весці,നടത്തുക
988,lehren::V,вучыць,പഠിപ്പിക്കുക
989,unterrichten::V,выкладаць,പരിശീലിപ്പിക്കുക
990,aufziehen::V,выхаваць,വളർത്തിക്കൊണ്ടുവരുക
991,leiten::V,кіраваць,നയിക്കുക
992,antreiben::V,падганяць,പ്രേരിപ്പിക്കുക
993,lassen::V,прымусіць,അനുവദിക്കുക
994,einladen::V,запрасіць,ക്ഷണിക്കുക
995,vereinigen::V,абʼяднаць,കൂടിച്ചേരുക
996,besuchen::V,наведаць,സന്ദർശിക്കുക
997,treffen::V,сустрэць,തമ്മിൽ കാണുക
998,sich versammeln::V,сабрацца,സംയോജിപ്പിക്കുക
999,spielen::V,гуляць,കളിക്കുക
1000,singen::V,пець,പാടുക
1001,singen::V,спяваць,പാടുക
1002,tanzen::V,танцаваць,നൃത്തം ചെയ്യുക
1003,sich trennen::V,расстацца,നേർപെടുത്തുക
1004,verlassen::V,пакінуць,പിൻവാങ്ങുക
1005,retten::V,выратаваць,രക്ഷിക്കുക
1006,bewachen::V,ахоўваць,കാവൽനിൽക്കുക
1007,schützen::V,уберагаць,പരിരക്ഷിക്കുക
1008,verteidigen::V,абараніць,പ്രതിരോധിക്കുക
1009,sich schlagen::V,біцца,കലഹിക്കുക
1010,sich schlagen::V,драцца,കലഹിക്കുക
1011,schießen::V,страляць,വെടിവെക്കുക
1012,siegen::V,перамагчы,വിജയിക്കുക
1013,ärgern::V,злаваць,വിഷമിപ്പിക്കുക
1014,schlagen::V,ударыць,അടിക്കുക
1015,treten::V,штурхаць,തൊഴിക്കുക
1016,stechen::V,укалоць,കുത്തുക
1017,stoßen::V,папхнуць,തള്ളുക
1018,stehlen::V,украсці,മോഷ്ടിക്കുക
1019,stören::V,перашкодзіць,ശല്യപ്പെടുത്തുക
1020,belästigen::V,дакучаць,മെനക്കെടുക
1021,verbergen::V,скрыць,മറയ്ക്കുക
1022,verbergen::V,скрыць,ഒളിക്കുക
1023,verbergen::V,схаваць,മറയ്ക്കുക
1024,verbergen::V,схаваць,ഒളിക്കുക
1025,täuschen::V,падмануць,കബളിപ്പിക്കുക
1026,betrügen::V,змахляваць,ചതിക്കുക
1027,töten::V,забіць,കൊല്ലുക
1028,wohnen::V,жыць,താമസിക്കുക
1029,arbeiten::V,працаваць,ജോലിചെയ്യുക
1030,sammeln::V,сабраць,സഞ്ചയിക്കുക
1031,pflücken::V,зрываць,പറിച്ചെടുക്കുക
1032,jagen::V,паляваць,വേട്ടയാടുക
1033,fischen::V,рыбачыць,മീൻ പിടിക്കുക
1034,fassen::V,злавіць,പിടിക്കുക
1035,hüten::V,пасвіць,ചേർക്കുക
1036,treiben::V,гнаць,വാഹനം_ഓടിക്കുക
1037,anbinden::V,прывязаць,കെട്ടിയിടുക
1038,füttern::V,карміць,തീറ്റുക
1039,melken::V,даіць,പാലുകറക്കുക
1040,hacken::V,сячы,വെട്ടിമുറിക്കുക
1041,gießen::V,паліць,നനയ്ക്കുക
1042,reifen::V,паспець,പാകമാകുക
1043,zubereiten::V,зварыць,പാചകം_ചെയ്യുക
1044,zubereiten::V,згатаваць,പാചകം_ചെയ്യുക
1045,kochen::V,варыць,വേവിക്കുക
1046,backen::V,пячы,ബേക്ക് ചെയ്യുക
1047,braten::V,смажыць,പോരിക്കുക
1048,umrühren::V,перамяшаць,ഇളക്കുക
1049,stricken::V,вязаць,മെടയുക
1050,nähen::V,шыць,തുന്നുക
1051,färben::V,пафарбаваць,ചായം പൂശുക
1052,reinigen::V,ачысціць,വൃത്തിയാക്കുക
1053,waschen::V,мыць,കഴുകുക
1054,abwischen::V,выцерці,തുടയ്ക്കുക
1055,spülen::V,паласкаць,കഴുകുക
1056,fegen::V,падмятаць,അടിച്ചുവാരുക
1057,kehren::V,месці,അടിച്ചുവാരുക
1058,baden::V,купацца,നീന്തിത്തുടിക്കുക
1059,sich waschen::V,мыцца,കഴുകുക
1060,ausziehen::V,зняць,ഇഴുക്കുക
1061,anziehen::V,надзець,ഉടുക്കുക
1062,sich anziehen::V,адзецца,ധരിച്ച നേടുകയുക
1063,kämmen::V,прычасаць,മുടിചീകുക
1064,schmücken::V,аздобіць,അലങ്കരിക്കുക
1065,sagen::V,сказаць,പറയുക
1066,sprechen::V,гаварыць,സംസാരിക്കുക
1067,reden::V,размаўляць,സംസാരിക്കുക
1068,sich unterhalten::V,гутарыць,നർമ്മസല്ലാപം നടത്തുക
1069,fragen::V,спытаць,ചോദിക്കുക
1070,bitten::V,прасіць,അപേക്ഷിക്കുക
1071,erzählen::V,расказаць,പറയുക
1072,mitteilen::V,паведаміць,അറിയിക്കുക
1073,nennen::V,назваць,പേരിടുക
1074,rufen::V,зваць,വിളിക്കുക
1075,prahlen::V,хваліцца,പൊങ്ങച്ചം പറയുക
1076,übersetzen::V,перакласці,പരിഭാഷപ്പെടുത്തുക
1077,denken::V,думаць,ചിന്തിക്കുക
1078,glauben::V,верыць,വിശ്വസിക്കുക
1079,bemerken::V,заўважыць,ശ്രദ്ധിക്കുക
1080,erkennen::V,пазнаць,തിരിചറിയുക
1081,begreifen::V,спасцігнуць,കൈപ്പിടിയിലാക്കുക
1082,verstehen::V,пачуць,മനസ്സിലാക്കുക
1083,lernen::V,вучыцца,പഠിക്കുക
1084,wissen::V,знаць,അറിയുക
1085,sich erinnern an::V,памятаць,ഓർമിക്കുക
1086,vergessen::V,забыць,മറക്കുക
1087,messen::V,мераць,അളക്കുക
1088,zählen::V,лічыць,എണ്ണിത്തിട്ടപ്പെടുത്തുക
1089,rechnen::V,лічыць,ഗണിക്കുക
1090,lesen::V,чытаць,വായിക്കുക
1091,malen::V,маляваць,ചിത്രം വരയ്ക്കുക
1092,zeichnen::V,рысаваць,വരയ്ക്കുക
1093,schreiben::V,пісаць,എഴുതുക
1094,besitzen::V,мець,സ്വന്തമാക്കുക
1095,kaufen::V,купіць,വാങ്ങുക
1096,verkaufen::V,прадаць,വിൽക്കുക
1097,bezahlen::V,заплаціць,പരിഹാരം ചെയ്യുക
1098,zahlen::V,плаціць,പണം അടയ്ക്കുക
1099,beherrschen::V,уладаць,ഭരിക്കുക
1100,beherrschen::V,валодаць,ഭരിക്കുക
1101,ertragen::V,выцерпець,താങ്ങുക
