,Concept_ID,lbe,de
728,drei::NUM,шамма,drei
729,vier::NUM,мукьа,vier
730,vier::NUM,мукьва,vier
731,fünf::NUM,ххюва,fünf
732,sechs::NUM,ряхва,sechs
733,sieben::NUM,арула,sieben
734,acht::NUM,мяйва,acht
735,neun::NUM,урчӏва,neun
736,zehn::NUM,ацӏва,zehn
737,elf::NUM,ацӏния цава,elf
738,zwölf::NUM,ацӏиия кӏива,zwölf
739,zwanzig::NUM,кьува,zwanzig
740,dreißig::NUM,зувира,dreißig
741,vierzig::NUM,мукьцӏала,vierzig
742,fünfzig::NUM,ххюцӏала,fünfzig
743,sechzig::NUM,ряхцӏала,sechzig
744,achtzig::NUM,мяйцӏала,achtzig
745,neunzig::NUM,урчӏцӏала,neunzig
746,hundert::NUM,ттурш,hundert
747,hundert::NUM,ттуршва,hundert
748,tausend::NUM,азарва,tausend
749,und::CNJ,-гу,und
750,oder::CNJ,я,oder
751,oder::CNJ,ягу,oder
752,stehen::V,ацӏан,stehen
753,sitzen::V,щяивкӏун икӏан,sitzen
754,liegen::V,утту нвхьуну икӏан,liegen
755,hängen::V,зурчӏай тӏун,hängen
756,werden::V,хьун,werden
757,passieren::V,хьун,passieren
758,beginnen::V,дайдишин,beginnen
759,beginnen::V,дайдирхьуну дикӏан,beginnen
760,enden::V,къуртал дан,enden
761,wechseln::V,даххана хьун,wechseln
762,wechseln::V,даххана дуллан,wechseln
763,aufgehen[Sonne]::V,буклай бур,aufgehen
764,untergehen[Sonne]::V,лаглай бур,untergehen
765,scheinen[Sonne]::V,битан,scheinen
766,scheinen[Sonne]::V,чани буллан,scheinen
767,donnern::V,тӏий бур,donnern
768,wehen::V,бишлай бур,wehen
769,strömen::V,экьинан,strömen
770,fließen::V,экьинан,fließen
771,sich drehen::V,гьанан,sich drehen
772,schwanken::V,хъюлчу тӏун,schwanken
773,schwanken::V,хӏуркку тӏун,schwanken
774,schwingen::V,хъюлчай тӏун,schwingen
775,schwingen::V,хъюлчу тӏун,schwingen
776,fallen::V,багьлан,fallen
777,brennen::V,ччучлан,brennen
778,rauchen::V,пуркӏу тӏун,rauchen
779,regnen::V,лачӏун,regnen
780,regnen::V,лачIлай дур,regnen
781,gefrieren::V,микӏ лачӏун,gefrieren
782,tauen::V,баслан,tauen
783,schmelzen::V,баслан,schmelzen
784,trocknen::V,кьакьан,trocknen
785,sieden::V,щаран,sieden
786,faulen::V,аьллан,faulen
787,verfaulen::V,аьллан,verfaulen
788,verfaulen::V,аьян,verfaulen
789,reißen::V,ххя дукан,reißen
790,versinken::V,оькьлан,versinken
791,versinken::V,оькьан,versinken
792,vergehen::V,лялиян,vergehen
793,erscheinen::V,буккан,erscheinen
794,erscheinen::V,загьир хьун,erscheinen
795,verschwinden::V,бат хьун,verschwinden
796,verschwinden::V,акъа хьун,verschwinden
797,sinken::V,чахь учин,sinken
798,abnehmen::V,чан хьун,abnehmen
799,abnehmen::V,ссуссукьу хьун,abnehmen
800,zunehmen::V,гьарза хьун,zunehmen
801,steigen::V,гьаз хьун,steigen
802,wachsen::V,ххяххан,wachsen
803,glänzen::V,цӏай буккан,glänzen
804,funkeln::V,цӏай-цӏай тӏун,funkeln
805,lärmen::V,чӏу буллан,lärmen
806,lärmen::V,аьлагъужа буллан,lärmen
807,läuten::V,занг ришлан,läuten
808,läuten::V,занг дуллан,läuten
809,klingeln::V,занг ришлан,klingeln
810,klingeln::V,занг дуллан,klingeln
811,brausen::V,никъащилан,brausen
812,rauschen::V,щурщур тӏун,rauschen
813,klingen::V,чӏу буклан,klingen
814,bellen::V,хӏап тӏун,bellen
815,blasen::V,уф тӏун,blasen
816,pfeifen::V,щютӏа тӏун,pfeifen
817,schreien::V,чӏу бан,schreien
818,stöhnen::V,угь-къак тӏун,stöhnen
819,zittern::V,зурзу чин,zittern
820,zittern::V,зурзу тӏун,zittern
821,leben::V,ялапар хъанан,leben
822,geboren werden::V,ан,geboren werden
823,atmen::V,ссихӏ ласлан,atmen
824,atmen::V,ссихӏ бигьлан,atmen
825,trinken::V,хӏачӏан,trinken
826,trinken::V,хӏачӏлан,trinken
827,essen::V,канан,essen
828,schlucken::V,кьюлтӏа тӏун,schlucken
829,müde werden::V,аьхчӏин,müde werden
830,einschlafen::V,шанан икӏан,einschlafen
831,schlafen::V,шанан,schlafen
832,aufwachen::V,чантӏ учин,aufwachen
833,aufstehen::V,бизан,aufstehen
834,sich erholen::V,бигьалаган,sich erholen
835,krank werden::V,къашай хьун,krank werden
836,krank sein::V,къашай хъанан,krank sein
837,krank sein::V,къашавай икӏан,krank sein
838,schmerzen::V,цӏун,schmerzen
839,husten::V,хъугьу чин,husten
840,husten::V,хъугьу тӏун,husten
841,genesen::V,хъин хьун,genesen
842,genesen::V,сагъ лаган,genesen
843,sterben::V,ивчӏан,sterben
844,umkommen::V,лиллан,umkommen
845,umkommen::V,литӏлан,umkommen
846,umkommen::V,ажал биян,umkommen
847,umkommen::V,личӏи хьун,umkommen
848,umkommen::V,иакьлу хьун,umkommen
849,umkommen::V,ахир жан хъанан,umkommen
850,umkommen::V,рухӏирачӏа икӏан,umkommen
851,sich bewegen::V,сукку хьун,sich bewegen
852,sich rühren::V,сукку хьун,sich rühren
853,sich erheben::V,бизан,sich erheben
854,sich setzen::V,щяикӏан,sich setzen
855,sich setzen::V,щябикӏан,sich setzen
856,hinfallen::V,багьан,hinfallen
857,laufen::V,занан,laufen
858,schreiten::V,ша ласлан,schreiten
859,spazierengehen::V,сайр буллан,spazierengehen
860,eilen::V,анавар буккан,eilen
861,sich beeilen::V,анавар буккан,sich beeilen
862,sausen::V,никъа щилан,sausen
863,sausen::V,никъа щун,sausen
864,rennen::V,лечлан,rennen
865,springen::V,тӏанкӏ дан,springen
866,klettern::V,лахълан,klettern
867,schaukeln::V,гьайжак бигьлан,schaukeln
868,kriechen::V,ххярк тӏун,kriechen
869,schwimmen::V,гьузун,schwimmen
870,tauchen::V,лултту уккан,tauchen
871,rudern::V,бяхлан,rudern
872,rudern::V,батӏлан,rudern
873,rudern::V,ххялаххи дуклан,rudern
874,fahren::V,гьан,fahren
875,fliegen::V,лехлан,fliegen
876,gehen::V,нан,gehen
877,weggehen::V,ялагьан,weggehen
878,abfahren::V,гьан,abfahren
879,anhalten::V,бацӏан,anhalten
880,hineingehen::V,буххан,hineingehen
881,eintreten::V,буххан,eintreten
882,kommen::V,учӏан,kommen
883,ankommen::V,биян,ankommen
884,ankommen::V,бучӏан,ankommen
885,zurückkommen::V,зана хъун,zurückkommen
886,zurückkommen::V,зана бикӏан,zurückkommen
887,bleiben::V,личӏан,bleiben
888,warten::V,ялугьлан,warten
889,erwarten::V,ялугьлан,erwarten
890,suchen::V,луглан,suchen
891,finden::V,лякъин,finden
892,versuchen::V,ххал буллан,versuchen
893,vorbereiten::V,хӏадур бан,vorbereiten
894,lieben::V,эшкьи хьуиу бикӏан,lieben
895,mögen::V,ххиран бикӏан,mögen
896,lachen::V,хъян,lachen
897,weinen::V,аьтӏун,weinen
898,schimpfen::V,дяъван,schimpfen
899,schimpfen::V,ссугайи агьан,schimpfen
900,sich ärgern::V,ссибизлан,sich ärgern
901,sich fürchten::V,ингъауслан,sich fürchten
902,fürchten::V,хӏучӏ тӏун,fürchten
903,fliehen::V,ака бан,fliehen
904,flüchten::V,лихъан,flüchten
905,sehen::V,чӏалан,sehen
906,anschauen::V,урган,anschauen
907,ansehen::V,буруглан,ansehen
908,hören::V,баллан,hören
909,zuhören::V,вичӏи дихьлан,zuhören
910,probieren::V,тӏин ххал буллан,probieren
911,riechen::V,ссунтӏа тӏун,riechen
912,fühlen::V,дакӏнил буслан,fühlen
913,scheinen::V,ххан,scheinen
914,scheinen::V,бизан,scheinen
915,scheinen::V,ххан бикӏлай бикӏан,scheinen
916,vernehmen::V,баян,vernehmen
917,frieren::V,лигьулул хъанан,frieren
918,tun::V,бан,tun
919,können::V,хьун,können
920,anfangen::V,дайдишин,anfangen
921,beenden::V,къуртал бан,beenden
922,aufhören::V,кьабагьан,aufhören
923,gelingen::V,бюхъан,gelingen
924,öffnen::V,тӏитӏин,öffnen
925,schließen::V,лакьин,schließen
926,stellen::V,дацӏан дан,stellen
927,stellen::V,бишин,stellen
928,setzen::V,щяитан,setzen
929,legen::V,бишин,legen
930,berühren::V,ка щун,berühren
931,verbinden::V,бахӏин,verbinden
932,verbinden::V,дахӏин,verbinden
933,bedecken::V,ялтту бущин,bedecken
934,bedecken::V,ялтту бакьин,bedecken
935,aufhängen::V,лахъан,aufhängen
936,anzünden::V,лахъан,anzünden
937,aufheben::V,гьаз бан,aufheben
938,zurücklassen::V,кьаитан,zurücklassen
939,zurücklassen::V,битан,zurücklassen
940,verlieren::V,дакъа дан,verlieren
941,fallen lassen::V,рутан,fallen lassen
942,machen::V,дан,machen
943,herstellen::V,яраг ишла бувиу бан,herstellen
944,bauen::V,дан,bauen
945,reparieren::V,дакьин дан,reparieren
946,verbessern::V,ххуй дан,verbessern
947,ändern::V,баххана бан,ändern
948,graben::V,дуклан,graben
949,beugen::V,лахӏан бан,beugen
950,beugen::V,кьус бикӏан,beugen
951,biegen::V,баччин,biegen
952,biegen::V,лахӏан бан,biegen
953,drehen::V,гьанан,drehen
954,wenden::V,кӏура баен бан,wenden
955,umdrehen::V,кӏура баен бан,umdrehen
956,heben::V,гьаз бан,heben
957,hochheben::V,гьаз бан,hochheben
958,ergreifen::V,хъап дан,ergreifen
959,ergreifen::V,хъап увиу угьан,ergreifen
960,halten::V,бугьлан,halten
961,drücken::V,кьюч бигьлан,drücken
962,schieben::V,щун,schieben
963,lecken::V,ланцӏа тӏун,lecken
964,beißen::V,хъапа тӏун,beißen
965,beißen::V,кьацӏа тӏун,beißen
966,abreißen::V,буцан,abreißen
967,abschneiden::V,бухъан,abschneiden
968,abschneiden::V,кьукьин,abschneiden
969,binden::V,бахӏин,binden
970,binden::V,дахӏин,binden
971,brechen::V,гъагъан,brechen
972,klopfen::V,кьутӏа тӏун,klopfen
973,hauen::V,рищун,hauen
974,kleben::V,лачӏун буллан,kleben
975,reiben::V,ссуку буллан,reiben
976,streichen::V,дугъан,streichen
977,streichen::V,аьгъу дан,streichen
978,schneiden::V,духълан,schneiden
979,schneiden::V,кьукьлан,schneiden
980,schütteln::V,хъюлчу буллан,schütteln
981,schwenken::V,палцӏ дуллан,schwenken
982,schütten::V,рутӏин,schütten
983,füllen::V,буцӏин бан,füllen
984,einwickeln::V,кай-кай бан,einwickeln
985,tragen::V,ларсун занан,tragen
986,tragen::V,ларсун ачин,tragen
987,schleppen::V,ххилан,schleppen
988,aufbewahren::V,ядан,aufbewahren
989,aufbewahren::V,ядуллан,aufbewahren
990,werfen::V,личин,werfen
991,fangen::V,бугьан,fangen
992,fangen::V,бугьлан,fangen
993,verstecken::V,ладитан,verstecken
994,verstecken::V,кьюлтӏ дан,verstecken
995,verstecken::V,дахьлаган дан,verstecken
996,teilen::V,бачӏин,teilen
997,teilen::V,бутӏа бан,teilen
998,schicken::V,тӏайла буккан,schicken
999,bringen::V,диян дан,bringen
1000,hinzufügen::V,ххи бан,hinzufügen
1001,bekommen::V,ласун,bekommen
1002,erhalten::V,ласун,erhalten
1003,nehmen::V,ласун,nehmen
1004,wählen::V,бувчӏин,wählen
1005,auswählen::V,бувчӏин,auswählen
1006,auswählen::V,язи бугьан,auswählen
1007,bewahren::V,ядан,bewahren
1008,behindern::V,дайщишруду дуллан,behindern
1009,verderben::V,зия дан,verderben
1010,beschädigen::V,зарал буллан,beschädigen
1011,zerbrechen::V,гьагъан,zerbrechen
1012,zerbrechen::V,гьагъан бан,zerbrechen
1013,zerreißen::V,ххяхха дуккан,zerreißen
1014,zerstören::V,лекьан дан,zerstören
1015,verbrennen::V,ччуччин,verbrennen
1016,geben::V,дулун,geben
1017,reichen::V,дулун,reichen
1018,schenken::V,пишкаш дан,schenken
1019,schenken::V,багъишла дан,schenken
1020,schenken::V,ихӏсандалун дуллун,schenken
1021,versprechen::V,банна чин,versprechen
1022,loben::V,цӏа дан,loben
1023,küssen::V,ппай тӏун,küssen
1024,wiegen::V,гьуркку тӏун,wiegen
1025,wiegen::V,гьуркку буллан,wiegen
1026,wiegen::V,гьуркку бан,wiegen
1027,wecken::V,чантӏ учин ан,wecken
1028,zeigen::V,ккаккан бан,zeigen
1029,führen::V,буцин,führen
1030,lehren::V,лахьхьин бан,lehren
1031,lehren::V,лахьхьин буллан,lehren
1032,unterrichten::V,дарс дишаван,unterrichten
1033,aufziehen::V,хъуна ан,aufziehen
1034,aufziehen::V,тарбия ан,aufziehen
1035,leiten::V,каялувшиву дан,leiten
1036,einladen::V,хъамалу оьвчин,einladen
1037,vereinigen::V,ца бан,vereinigen
1038,besuchen::V,ялун уххан,besuchen
1039,treffen::V,хьуна бакьин,treffen
1040,sich versammeln::V,батӏин,sich versammeln
1041,spielen::V,тӏуркӏу тӏун,spielen
1042,singen::V,балай тӏун,singen
1043,tanzen::V,къавтӏун,tanzen
1044,sich trennen::V,ппив хьун,sich trennen
1045,verlassen::V,увккун гьан,verlassen
1046,retten::V,ххассал бан,retten
1047,bewachen::V,къарал бан,bewachen
1048,schützen::V,ябан,schützen
1049,verteidigen::V,буруччин,verteidigen
1050,sich schlagen::V,биян,sich schlagen
1051,schießen::V,битлан,schießen
1052,siegen::V,ххув хьун,siegen
1053,siegen::V,ххувшаву ласун,siegen
1054,ärgern::V,ссибизан уллан,ärgern
1055,schlagen::V,рищун,schlagen
1056,stechen::V,кьутӏин,stechen
1057,stoßen::V,щун,stoßen
1058,stehlen::V,дацин,stehlen
1059,stören::V,кьючин,stören
1060,belästigen::V,бизар уллан,belästigen
1061,verbergen::V,лабитан,verbergen
1062,verbergen::V,кӏучӏ бан,verbergen
1063,täuschen::V,хъяврин ан,täuschen
1064,betrügen::V,аьикьин ан,betrügen
1065,töten::V,ивчӏан,töten
1066,wohnen::V,оьрму бутлан,wohnen
1067,arbeiten::V,зун,arbeiten
1068,sammeln::V,ттихӏин,sammeln
1069,sammeln::V,вив дишин,sammeln
1070,pflücken::V,риттун,pflücken
1071,jagen::V,авли занан,jagen
1072,fischen::V,чавахъру бугьлан,fischen
1073,fassen::V,бугьан,fassen
1074,hüten::V,урттуйн бакьлан,hüten
1075,treiben::V,дачин дуллан,treiben
1076,treiben::V,лихъан буллан,treiben
1077,anbinden::V,бахӏин,anbinden
1078,füttern::V,канаки буллан,füttern
1079,melken::V,ттизин,melken
1080,hacken::V,мюрш буллан,hacken
1081,hacken::V,мюрш бан,hacken
1082,gießen::V,щин дишин,gießen
1083,reifen::V,диян,reifen
1084,zubereiten::V,хӏадур дан,zubereiten
1085,zubereiten::V,хӏадур бан,zubereiten
1086,kochen::V,шашан,kochen
1087,kochen::V,шашан дуллан,kochen
1088,backen::V,бишлан,backen
1089,backen::V,шахьлан,backen
1090,braten::V,цӏарайх дуллан,braten
1091,umrühren::V,хӏала бан,umrühren
1092,stricken::V,щащлан,stricken
1093,stricken::V,щащан,stricken
1094,nähen::V,дуруххан,nähen
1095,färben::V,ранг щун,färben
1096,reinigen::V,марцӏ бан,reinigen
1097,waschen::V,шюшин,waschen
1098,abwischen::V,лишин,abwischen
1099,spülen::V,вилаган,spülen
1100,fegen::V,башин,fegen
1101,kehren::V,бахьлан,kehren
1102,baden::V,щинавун учӏлан,baden
1103,sich waschen::V,диссун,sich waschen
1104,sich waschen::V,лажин диссун,sich waschen
1105,sich waschen::V,лажин дислан,sich waschen
1106,sich waschen::V,биссун,sich waschen
1107,sich waschen::V,чурх бислан,sich waschen
1108,ausziehen::V,ликкан,ausziehen
1109,anziehen::V,лаххан,anziehen
1110,sich anziehen::V,янна лаххан,sich anziehen
1111,kämmen::V,ттарал дуккан,kämmen
1112,schmücken::V,чӏюлу бан,schmücken
1113,sagen::V,учин,sagen
1114,sprechen::V,гъалгъа тӏун,sprechen
1115,reden::V,гъалгъа тӏун,reden
1116,sich unterhalten::V,гъалгъа тӏун,sich unterhalten
1117,fragen::V,цӏуххин,fragen
1118,bitten::V,тавакъю буллан,bitten
1119,erzählen::V,хавар бусан,erzählen
1120,mitteilen::V,баян бан,mitteilen
1121,mitteilen::V,хавар бан,mitteilen
1122,nennen::V,цӏа дизан,nennen
1123,rufen::V,оьвтӏун,rufen
1124,prahlen::V,цӏа дуллан,prahlen
1125,übersetzen::V,таржума бан,übersetzen
1126,denken::V,пикри буллан,denken
1127,glauben::V,вих хьун,glauben
1128,bemerken::V,хӏисав хъун,bemerken
1129,erkennen::V,увчӏин,erkennen
1130,begreifen::V,бувчӏин,begreifen
1131,lernen::V,лахьлан,lernen
1132,lernen::V,лахьхьин,lernen
1133,wissen::V,кӏулну бикӏан,wissen
1134,wissen::V,хавар бикӏан,wissen
1135,sich erinnern an::V,дакӏнин бутан,sich erinnern an
1136,vergessen::V,хъама битан,vergessen
1137,messen::V,дуцин дуллан,messen
1138,messen::V,дуцин дан,messen
1139,zählen::V,дуккин,zählen
1140,rechnen::V,хӏисав дан,rechnen
1141,lesen::V,ккалан,lesen
1142,malen::V,сурат дуллан,malen
1143,zeichnen::V,сурат дуллан,zeichnen
1144,schreiben::V,чичин,schreiben
1145,schreiben::V,чичлан,schreiben
1146,besitzen::V,дуну икӏан,besitzen
1147,besitzen::V,дуну дикӏан,besitzen
1148,besitzen::V,заллуну икӏан,besitzen
1149,kaufen::V,машан ласун,kaufen
1150,verkaufen::V,баххан,verkaufen
1151,bezahlen::V,арцу дулун,bezahlen
1152,bezahlen::V,багьа булун,bezahlen
1153,zahlen::V,арцу дулун,zahlen
1154,zahlen::V,багьа булун,zahlen
1155,beherrschen::V,дуну икӏан,beherrschen
1156,beherrschen::V,заллуну икӏан,beherrschen
1157,ertragen::V,бухӏан,ertragen
1158,Leber::N,,Leber
1159,Moor::N,,Moor
1160,Anhöhe::N,,Anhöhe
1161,Bucht::N,,Bucht
1162,Barsch::N,,Barsch
1163,Hecht::N,,Hecht
1164,Laus::N,,Laus
1165,Ruf::N,,Ruf
1166,Platz::N,,Platz
1167,Kante::N,,Kante
1168,Größe::N,,Größe
1169,Menge::N,,Menge
1170,Figur::N,,Figur
1171,Tasche::N,,Tasche
1172,Öl::N,,Öl
1173,Schuh::N,,Schuh
1174,Leine::N,,Leine
1175,König::N,,König
1176,fein::A,,fein
1177,auf einmal::ADV,,auf einmal
1178,bald::ADV,,bald
1179,einst::ADV,,einst
1180,schon::ADV,,schon
1181,sie::PRN,,sie
1182,siebzig::NUM,,siebzig
1183,klirren::V,,klirren
1184,heulen::V,,heulen
1185,rühren::V,,rühren
1186,zu sehen sein::V,,zu sehen sein
1187,wollen::V,,wollen
1188,geraten::V,,geraten
1189,kratzen::V,,kratzen
1190,stecken::V,,stecken
1191,schleifen::V,,schleifen
1192,rütteln::V,,rütteln
1193,ziehen::V,,ziehen
1194,packen::V,,packen
1195,wünschen::V,,wünschen
1196,zudecken::V,,zudecken
1197,antreiben::V,,antreiben
1198,lassen::V,,lassen
1199,treten::V,,treten
1200,verstehen::V,,verstehen
