,Concept_ID,kl,cs
747,gestern::ADV,ippassaq,včera
748,einst::ADV,ataatsimik,kdysi
749,einst::ADV,ilaanni,kdysi
750,damals::ADV,taamani,tehdy
751,damals::ADV,taamani,tenkrát
752,damals::ADV,taamanikkut,tehdy
753,damals::ADV,taamanikkut,tenkrát
754,damals::ADV,taassumuunakkut,tehdy
755,damals::ADV,taassumuunakkut,tenkrát
756,danach::ADV,taava,podle toho
757,vorher::ADV,siornagut,dříve
758,vorher::ADV,siornagut,napřed
759,einmal::ADV,ilaanni,jednou
760,einmal::ADV,ataatsimik,jednou
761,manchmal::ADV,qaqutigu,někdy
762,manchmal::ADV,qaqutigut,někdy
763,oft::ADV,akulikitsumik,často
764,immer::ADV,tamatigut,vždy
765,immer::ADV,tamatigut,stále
766,hier::ADV,maani,zde
767,hier::ADV,maani,tady
768,hierhin::ADV,maani,sem
769,dorthin::ADV,ikuuna,tam
770,geradeaus::ADV,narlumut,rovně
771,vorwärts::ADV,pilangavoc,kupředu
772,rückwärts::ADV,kingumut,zpět
773,rückwärts::ADV,tunumut or tunummut,zpět
774,zurück::ADV,kingumut,zpět
775,zurück::ADV,kingumut,nazpět
776,zurück::ADV,tunumut or tunummut,zpět
777,zurück::ADV,tunumut or tunummut,nazpět
778,unten::ADV,kana,dole
779,hinab::ADV,qiviu,dolů
780,überall::ADV,tamaginni,všude
781,überall::ADV,tamani tamaani,všude
782,kaum::ADV,qaqutigorsuaq,sotva
783,sehr::ADV,assut,velmi
784,sehr::ADV,assut,velice
785,noch::ADV,qeratavoq,ještě
786,schon::ADV,taava-una,už
787,schon::ADV,taava-una,již
788,wieder::ADV,kingumut,zase
789,vergebens::ADV,angiluk,marně
790,dies::PRN,manna,toto
791,dies::PRN,manna,tohle
792,dies::PRN,matuma,toto
793,dies::PRN,matuma,tohle
794,das::PRN,ua,to
795,ich::PRN,uanga,já
796,du::PRN,illit,ty
797,er::PRN,una,on
798,wir::PRN,uagut,my
799,ihr::PRN,ilissi,vy
800,sie::PRN,uku,oni
801,was::FPRN,aat?,co
802,wer::FPRN,kikkut,kdo
803,wo::FADV,sumi,kde
804,wohin::FADV,sumut,kam
805,wie::FADV,qanoq,jak
806,warum::FADV,sooq,proč
807,wieviel::FNUM,qassit,kolik
808,wieviel::FNUM,qanoq atsigisumik?,kolik
809,eins::NUM,ataaseq,jeden
810,zwei::NUM,marluk,dva
811,drei::NUM,pingasut,tři
812,vier::NUM,sisamat,čtyři
813,vier::NUM,qajuusat,čtyři
814,fünf::NUM,tallimat,pět
815,sechs::NUM,arfineq,šest
816,sechs::NUM,arfinillit,šest
817,sieben::NUM,arfineq-marluk,sedm
818,acht::NUM,arfineq pingasut,osm
819,neun::NUM,qulingiluat,devět
820,neun::NUM,arfineq sisamat,devět
821,zehn::NUM,qulit,deset
822,elf::NUM,aqqaneq,jedenáct
823,zwölf::NUM,aqqaneq-marluk,dvanáct
824,zwanzig::NUM,tyve,dvacet
825,dreißig::NUM,tredive,třicet
826,dreißig::NUM,pingasunik qulillit,třicet
827,vierzig::NUM,fyrre,čtyřicet
828,fünfzig::NUM,halvtreds,padesát
829,fünfzig::NUM,tallimanik qulillit,padesát
830,sechzig::NUM,tres,šedesát
831,siebzig::NUM,halvfjerds,sedmdesát
832,achtzig::NUM,firs,osmdesát
833,neunzig::NUM,halvfems,devadesát
834,hundert::NUM,et hundrede,sto
835,tausend::NUM,et tusinde,tisíc
836,und::CNJ,aamma,a
837,oder::CNJ,imalluunnit,nebo
838,stehen::V,sikingavoq,stát
839,sitzen::V,ingippoq,sedět
840,liegen::V,nalavoq,ležet
841,liegen::V,aqupivoq,ležet
842,hängen::V,nivinngarpaa,viset
843,werden::V,pinngorpoq,stát se
844,passieren::V,pivoq,stát se
845,beginnen::V,aallarnerpaa,počít
846,enden::V,naggaserpaa,končit
847,enden::V,naggaserpaa,skončit
848,wechseln::V,immikkut ilivoq,měnit se
849,untergehen[Sonne]::V,ilioqqaasoq,zapadnout
850,scheinen[Sonne]::V,qinnorpoq,svítit
851,scheinen[Sonne]::V,qinngorpoq,svítit
852,donnern::V,kalleq,hřmět
853,wehen::V,timmivoq,vát
854,wehen::V,timmivoq,vanout
855,sich drehen::V,ipippaa,točit se
856,schwanken::V,aalavoq,kolísat
857,schwanken::V,aalavoq,houpat se
858,schwingen::V,issakajaat or issakatsiaarut,kývat se
859,fallen::V,quasivaa,padat
860,brennen::V,seerpoq,hořet
861,brennen::V,uuppaa,hořet
862,rauchen::V,pujoorpoq,kouřit
863,regnen::V,siallerpoq,pršet
864,gefrieren::V,qiulerpoq,zamrznout
865,tauen::V,aappoq,tát
866,schmelzen::V,aappoq,tavit
867,schmelzen::V,aatsippaa,tavit
868,trocknen::V,panerserpaa,schnout
869,sieden::V,qalappoq,vřít
870,reißen::V,qulli,roztrhat se
871,reißen::V,alittorpaa,roztrhat se
872,reißen::V,kimillanneq,roztrhat se
873,versinken::V,kivivaa,topit se
874,versinken::V,kivivaa,ponořit se
875,versinken::V,apparpoq,topit se
876,versinken::V,apparpoq,ponořit se
877,vergehen::V,qaangerpaa,plynout
878,vergehen::V,sarsuppoq,plynout
879,erscheinen::V,takutippoq,objevit se
880,sinken::V,kivivaa,klesat
881,sinken::V,apparpoq,klesat
882,abnehmen::V,ikillipput,ubýt
883,zunehmen::V,allisippaa,přibýt
884,steigen::V,allisippaa,stoupat
885,wachsen::V,allivoq,růst
886,glänzen::V,qinngorpoq,lesknout se
887,glänzen::V,qinnorpoq,lesknout se
888,funkeln::V,uisorilavoq,jiskřit se
889,läuten::V,avilualaarpoq,zvonit
890,klingeln::V,aviluarpoq,zvonit
891,klingeln::V,aviluarpaluppoq,zvonit
892,brausen::V,ittuk,hučet
893,brausen::V,ittuppoq,hučet
894,brausen::V,ittuppaluppoq,hučet
895,bellen::V,qiluppoq,štěkat
896,heulen::V,maarpoq,výt
897,heulen::V,maalavoq,výt
898,heulen::V,miaggoorpoq,výt
899,blasen::V,aporneq,foukat
900,pfeifen::V,siggartartitsivoq,pískat
901,pfeifen::V,siorsulavoq,pískat
902,schreien::V,suaarpoq,křičet
903,stöhnen::V,nipiliorpoq,sténat
904,stöhnen::V,nipilliorpoq,sténat
905,zittern::V,qarsulivik,třást se
906,leben::V,inuuvoq,žít
907,geboren werden::V,inuuvoq,rodit se
908,geboren werden::V,inunngorpoq,rodit se
909,atmen::V,anersaarpoq,dýchat
910,trinken::V,imerpoq,pít
911,essen::V,tamorpoq,jíst
912,schlucken::V,tuluarnaq,polykat
913,einschlafen::V,sinippoq,usnout
914,schlafen::V,sinik,spát
915,aufwachen::V,iterpoq,probudit se
916,aufwachen::V,eqqumavoq,probudit se
917,aufstehen::V,makippoq,vstát
918,sich erholen::V,qasuerserpoq,zotavovat se
919,schmerzen::V,anneraa,bolet
920,schmerzen::V,annernarpoq,bolet
921,husten::V,quersorpoq,kašlat
922,genesen::V,ajunngissivoq,uzdravit se
923,genesen::V,ilisimmarpoq,uzdravit se
924,genesen::V,ilorrippoq,uzdravit se
925,sterben::V,toquvoq,umřít
926,sich bewegen::V,ingerlavoq,pohnout se
927,sich setzen::V,ingippoq,posadit se
928,laufen::V,arpappoq,běžet
929,schreiten::V,ingerlavoq,kráčet
930,spazierengehen::V,utertakajaarpoq,procházet se
931,spazierengehen::V,utertakattajaarpoq,procházet se
932,eilen::V,qaa qaa,spěchat
933,eilen::V,qiilasaarpoq,spěchat
934,eilen::V,ingerlasaarpaa,spěchat
935,sich beeilen::V,tuaviorpoq,pospíšit si
936,sausen::V,uiguut,fičet
937,rennen::V,igivoq,pádit
938,springen::V,upernassaq,skákat
939,klettern::V,pilaakkeerpoq,lézt
940,klettern::V,pilaakkeerpoq,šplhat
941,schaukeln::V,aalavoq,houpat
942,schwimmen::V,naluppoq,plavat
943,tauchen::V,allorpoq,nořit se
944,rudern::V,ipuppaa,veslovat
945,fahren::V,qimusserpoq,jet
946,fahren::V,qimusserpoq,jezdit
947,fliegen::V,timmivoq,létat
948,weggehen::V,piiarpoq,odejít
949,anhalten::V,unitsippaa,zastavit se
950,hineingehen::V,timaappaa,vcházet se
951,eintreten::V,allattorpaa,vstoupit
952,kommen::V,qaa-,přijít
953,kommen::V,pivaa,přijít
954,ankommen::V,tikippoq,dojít
955,zurückkommen::V,angerlarpoq,vrátit se
956,bleiben::V,uninngavoq,zůstat
957,warten::V,paavoq,čekat
958,warten::V,utaqqivoq,čekat
959,suchen::V,nivivaa,hledat
960,finden::V,nanivaa,najít
961,versuchen::V,uuppaa,zkoušet
962,versuchen::V,ussersarpaa,zkoušet
963,vorbereiten::V,piareersarpaa,připravit
964,lieben::V,asavaa,milovat
965,mögen::V,akaaraa,mít rád
966,rühren::V,qeerlerpaa,dojmout
967,weinen::V,qiavoq,plakat
968,schimpfen::V,qatimaarpoq,nadávat
969,sich ärgern::V,ugguutigaa,pohoršit se
970,sich fürchten::V,eqqanaarpoq,bát se
971,fürchten::V,ersigaa,bát se
972,fliehen::V,qimaavoq,utéct
973,flüchten::V,allikarfigaa,prchnout
974,sehen::V,isigaa,vidět
975,ansehen::V,alaatsinaappaa,sledovat
976,hören::V,tusarpaa,slyšet
977,zuhören::V,naalappoq,poslouchat
978,riechen::V,tipippoq,cítit
979,fühlen::V,misigaa,cítit
980,scheinen::V,takutippoq,zdát se
981,frieren::V,qiiavoq,mrznout
982,tun::V,iliorpoq,dělat
983,wollen::V,piumavaa,chtít
984,anfangen::V,pilerpoq,začít
985,beenden::V,naggaserpaa,ukončit
986,aufhören::V,naammatsippaa,přestat
987,öffnen::V,ammarpaa,otevřít
988,schließen::V,matuaa,zavřít
989,stellen::V,ilivaa,postavit
990,stellen::V,iliorarpai,postavit
991,stellen::V,ilioqqarpai,postavit
992,setzen::V,iliorarpai,posadit
993,setzen::V,ilioqqarpai,posadit
994,legen::V,ilivaa,klást
995,legen::V,ilivaa,položit
996,berühren::V,attorpaa,dotýkat se
997,verbinden::V,taperserpaa,spojit
998,bedecken::V,iikkerpaa,pokrýt
999,bedecken::V,iikkersorpaa,pokrýt
1000,aufhängen::V,inivaa,oběsit
1001,aufhängen::V,inivaa,pověsit
1002,aufhängen::V,iniorarpai,oběsit
1003,aufhängen::V,iniorarpai,pověsit
1004,anzünden::V,saggaavoq,zapálit
1005,anzünden::V,saggaavoq,podpálit
1006,aufheben::V,allisippaa,zvednout
1007,aufheben::V,allisippaa,zdvihnout
1008,zurücklassen::V,aallarpoq,zanechat
1009,verlieren::V,annaavaa,ztratit
1010,fallen lassen::V,nakkaavaa,upustit
1011,machen::V,iliorpoq,udělat
1012,herstellen::V,anillatsippaa,vyrobit
1013,bauen::V,marrarterpaa,stavět
1014,bauen::V,marrarterpaa,budovat
1015,reparieren::V,iluarsaappaa,opravit
1016,verbessern::V,naqqippaa,zlepšit
1017,graben::V,assappaa,rýt
1018,graben::V,assappaa,kopat
1019,beugen::V,qappappoq,ohnout
1020,biegen::V,qappappoq,ohnout
1021,wenden::V,assappaa,obrátit
1022,wenden::V,assakarpoq,obrátit
1023,umdrehen::V,assakartippaa,obrátit
1024,heben::V,kivippaa,zdvihnout
1025,hochheben::V,kissumiarpaa,zvednout
1026,ergreifen::V,isaappaa,chopit se
1027,ergreifen::V,isaguppaa,chopit se
1028,halten::V,minarpaa,držet
1029,drücken::V,naqittaat,stisknout
1030,kratzen::V,qitsuppaa,škrábat
1031,lecken::V,aluppaa,lízat
1032,beißen::V,kiivaa,kousat
1033,abreißen::V,aqqarpaa,utrhat
1034,abreißen::V,aqqarpaa,odtrhat
1035,abreißen::V,isaterpaa,utrhat
1036,abreißen::V,isaterpaa,odtrhat
1037,abschneiden::V,kipivaa,uřezat
1038,abschneiden::V,kipivaa,ukrojit
1039,binden::V,kakkersarpaa,přivázat
1040,stecken::V,kussunneq,strčit
1041,brechen::V,nallorpaa,lomit
1042,klopfen::V,pattappaa,ťukat
1043,klopfen::V,pattappaa,klepat
1044,hauen::V,aqivaa,bít
1045,kleben::V,qaappoq,lepit
1046,reiben::V,tagiarpaa,třít
1047,reiben::V,tangiarpaa,třít
1048,streichen::V,erlerpoq,mazat
1049,schleifen::V,sequppaa,brousit
1050,schneiden::V,uullivoq,řezat
1051,schneiden::V,uullivoq,střihat
1052,schütteln::V,aalavoq,třást
1053,schütteln::V,aalavoq,zatřást
1054,schwenken::V,issarpoq,mávat
1055,füllen::V,immerpaa,naplnit
1056,einwickeln::V,immoqquserpaa,zavinout
1057,tragen::V,maqippaa,nést
1058,tragen::V,assartorpoq,nést
1059,schleppen::V,assartorpoq,vléct
1060,ziehen::V,kalippaa,tahat
1061,ziehen::V,kalippaa,táhnout
1062,ziehen::V,kalissarpoq,tahat
1063,ziehen::V,kalissarpoq,táhnout
1064,aufbewahren::V,toqqorpaa,schovat
1065,werfen::V,kuivaa,házet
1066,fangen::V,anguaa,chytat
1067,verstecken::V,anngigaa,schovat
1068,teilen::V,agguut,rozdělit
1069,teilen::V,agguusersorpaa,rozdělit
1070,schicken::V,nassiuppaa,posílat
1071,bringen::V,aggiuppaa,přinést
1072,bringen::V,nassataraa,přinést
1073,bekommen::V,tiguaa,dostat
1074,erhalten::V,tiguaa,uchovat
1075,nehmen::V,pivoq,vzít
1076,nehmen::V,tiguaa,vzít
1077,bewahren::V,sukkunik simerserpaa,uchránit
1078,verderben::V,asiutippaa,zkazit
1079,verderben::V,piuneerunnerit,zkazit
1080,zerbrechen::V,ukuvoq,rozlámat
1081,zerreißen::V,tisavaa,roztrhnout
1082,zerreißen::V,alittorpaa,roztrhnout
1083,zerstören::V,aserorpaa,zničit
1084,verbrennen::V,seerpoq,spálit
1085,geben::V,pivoq,dát
1086,versprechen::V,neriorsorpaa,slíbit
1087,wünschen::V,kissaat,přát
1088,loben::V,nersorpaa,chválit
1089,loben::V,nersornaat,chválit
1090,küssen::V,kunippaa,líbat
1091,küssen::V,kunissorpaa,líbat
1092,zudecken::V,majorpaa,přikrýt
1093,zudecken::V,majorpaa,přiklopit
1094,wecken::V,itersarpaa,vzbudit
1095,zeigen::V,tikkuuppaa,ukázat
1096,führen::V,tasissiuppaa,vést
1097,führen::V,ilitsersorpaa,vést
1098,führen::V,tasissersuuppaa,vést
1099,lehren::V,ilinniartippaa,učit
1100,unterrichten::V,ajoqerpaa,vyučovat
1101,unterrichten::V,ajoqersorpaa,vyučovat
1102,unterrichten::V,ilinniartitsivoq,vyučovat
1103,aufziehen::V,inororsarpaa,vychovat
1104,leiten::V,iluatsippaa,vodit
1105,antreiben::V,ikusimmippaa,nutit
1106,einladen::V,qaaqquaa,pozvat
1107,einladen::V,qaasarpaa,pozvat
1108,vereinigen::V,taperserpaa,spojit
1109,besuchen::V,tikeraarpaa,návštívit
1110,treffen::V,aporappaa,potkat
1111,sich versammeln::V,majorpoq,shromáždit se
1112,spielen::V,pinnguarpoq,hrát
1113,singen::V,erinarsorpoq,zpívat
1114,tanzen::V,qitippoq,tančit
1115,sich trennen::V,immikkoortippaa,rozejít se
1116,retten::V,annaappaa,zachránit
1117,schützen::V,eriagaa,chránit
1118,schützen::V,pineqartaalivaa,chránit
1119,schießen::V,aallaavaa,střílet
1120,schießen::V,piseriuppaa,střílet
1121,ärgern::V,ninngassarpaa,zlobit
1122,ärgern::V,ninngassarpaa,pohoršit
1123,ärgern::V,ninngassaarpaa,zlobit
1124,ärgern::V,ninngassaarpaa,pohoršit
1125,schlagen::V,unatarpaa,udeřit
1126,schlagen::V,unatarpaa,praštit
1127,treten::V,tukerpoq,kopnout
1128,stechen::V,iguppaa,bodnout
1129,stechen::V,iguppaa,píchnout
1130,stechen::V,qasilippoq,bodnout
1131,stechen::V,qasilippoq,píchnout
1132,stoßen::V,ikuserpaa,strčit
1133,stoßen::V,ikusimmippaa,strčit
1134,stehlen::V,tillippaa,ukrást
1135,stören::V,akornuserpaa,vyrušit
1136,verbergen::V,anngigaa,skrýt
1137,betrügen::V,peqquserluttuliorfigaa,podvést
1138,töten::V,maappaa,zabít
1139,töten::V,toquppaa,zabít
1140,wohnen::V,najugaqarpoq,bydlit
1141,arbeiten::V,sulivoq,pracovat
1142,sammeln::V,katersorpai,sebrat
1143,jagen::V,piniarpoq,uhonit
1144,fischen::V,aalisarpoq,chytat ryby
1145,anbinden::V,qilerut,přivázat
1146,anbinden::V,qilersorpaa,přivázat
1147,anbinden::V,ungerlatserpaa,přivázat
1148,füttern::V,nerlerpaa,krmit
1149,gießen::V,imerterpaa,zalít
1150,kochen::V,igavoq,vařit
1151,braten::V,siappaa,smažit
1152,umrühren::V,qeerlerpaa,zamíchat
1153,färben::V,misuppaa,nabarvit
1154,reinigen::V,sanniarpaa,očistit
1155,waschen::V,asappaa,mýt
1156,abwischen::V,saligarpaa,utřít
1157,abwischen::V,saligartorpaa,utřít
1158,fegen::V,sanngiarpaa,zamést
1159,baden::V,uffarpoq,koupat se
1160,sich waschen::V,uffarpoq,mýt se
1161,ausziehen::V,annoraajarpaa,svléct
1162,anziehen::V,ativaa,obléct
1163,anziehen::V,atitippaa,obléct
1164,sich anziehen::V,atisalersorpoq,oblékat se
1165,sagen::V,oqarpoq,říct
1166,sprechen::V,oqaluttarpoq,mluvit
1167,reden::V,oqaluppoq,hovořit
1168,fragen::V,aperaa,zeptat se
1169,bitten::V,aperaa,prosit
1170,bitten::V,qinnuigaa,prosit
1171,erzählen::V,oqaluttuaraa,povídat
1172,mitteilen::V,oqalualaarpoq,sdělit
1173,mitteilen::V,oqalualaarpoq,oznámit
1174,rufen::V,qaaqquaa,volat
1175,rufen::V,qaaqquaa,zavolat
1176,prahlen::V,oqqartuvoq,chlubit se
1177,prahlen::V,oqallortuvoq,chlubit se
1178,übersetzen::V,ikaarpoq,přeložit
1179,übersetzen::V,nutserpaa,přeložit
1180,denken::V,isumaqarpoq,myslit
1181,glauben::V,upperaa,věřit
1182,glauben::V,isumaqarpoq,věřit
1183,erkennen::V,ilisaraa,poznat
1184,verstehen::V,paasivaa,porozumět
1185,lernen::V,ilinniarpoq,učit se
1186,wissen::V,nalunngilaa,vědět
1187,sich erinnern an::V,eqqaavaa,vzpomínat si na
1188,vergessen::V,puiorpaa,zapomínat
1189,messen::V,ussersarpaa,měřit
1190,zählen::V,kisitsivoq,spočítat
1191,rechnen::V,kisitsivoq,počítat
1192,lesen::V,atuarpoq,číst
1193,malen::V,qalipappaa,malovat
1194,schreiben::V,allappoq,psát
1195,kaufen::V,pisiaraa,koupit
1196,verkaufen::V,akigaa,prodat
1197,bezahlen::V,akilerpaa,zaplatit
1198,beherrschen::V,inappaa,ovládat
1199,ertragen::V,ernertaaraa,snést
1200,Nase::N,,nos
1201,Schnurrbart::N,,kníry
1202,Fuß::N,,noha
1203,Schlaf::N,,spánek
1204,Strömung::N,,proudění
1205,Moor::N,,bažina
1206,Moor::N,,slatina
1207,Wald::N,,les
1208,Anhöhe::N,,pahorek
1209,Gipfel::N,,vrchol
1210,Quelle::N,,pramen
1211,Festland::N,,souš
1212,Festland::N,,pevnina
1213,Kiefer[Baum]::N,,sosna
1214,Kiefer[Baum]::N,,borovice
1215,Pferd::N,,kůň
1216,Elch::N,,los
1217,Schwarm::N,,roj
1218,Schwarm::N,,hejno
1219,Ente::N,,kachna
1220,Barsch::N,,okoun
1221,Hecht::N,,štika
1222,Wurm::N,,červ
1223,Heu::N,,seno
1224,Kummer::N,,žal
1225,Kummer::N,,trápení
1226,Gespräch::N,,rozhovor
1227,Spiel::N,,hra
1228,Gesellschaft::N,,společnost
1229,Angelegenheit::N,,záležitost
1230,Anzahl::N,,počet
1231,Strich::N,,čára
1232,Strich::N,,čárka
1233,Gegenstand::N,,předmět
1234,Höhe::N,,výška
1235,Lagerfeuer::N,,táborák
1236,Gang::N,,chůze
1237,Gang::N,,chodba
1238,Heim::N,,domov
1239,Beutel::N,,pytlík
1240,Eimer::N,,kýbl
1241,Eimer::N,,vědro
1242,Sack::N,,pytel
1243,Brei::N,,kaše
1244,Leder::N,,kůže
1245,Gott::N,,bůh
1246,Reichtum::N,,bohatství
1247,Staat::N,,stát
1248,Gewalt::N,,násilí
1249,Bogen[Waffe]::N,,luk
1250,Lüge::N,,lež
1251,Schaden::N,,škoda
1252,April::N,,duben
1253,frisch::A,,svěží
1254,lecker::A,,chutný
1255,sauer::A,,kyselý
1256,bunt::A,,pestrý
1257,teuer::A,,drahý
1258,geschickt::A,,šikovný
1259,nackt::A,,nahý
1260,ehemalig::A,,bývalý
1261,bekannt::A,,známý
1262,anderer::A,,jiný
1263,zuerst::ADV,,nejprve
1264,zuerst::ADV,,nejdříve
1265,niemals::ADV,,nikdy
1266,von hier::ADV,,odtud
1267,dort::ADV,,tam
1268,oben::ADV,,nahoře
1269,oben::ADV,,navrchu
1270,hinauf::ADV,,nahoru
1271,nicht::ADV,,ne
1272,ein wenig::ADV,,trochu
1273,so::ADV,,tak
1274,so::ADV,,takto
1275,nur::ADV,,jen
1276,nur::ADV,,jenom
1277,vor::PRP,,před
1278,hinter::PRP,,za
1279,unter::PRP,,pod
1280,durch::PRP,,skrz
1281,neben::PRP,,vedle
1282,zwischen::PRP,,mezi
1283,wegen::PRP,,pro
1284,alles::PRN,,všechno
1285,aufgehen[Sonne]::V,,vyjít
1286,strömen::V,,proudit
1287,fließen::V,,téct
1288,faulen::V,,hnít
1289,verfaulen::V,,shnít
1290,verschwinden::V,,zmizet
1291,lärmen::V,,dělat hluk
1292,klirren::V,,řinčet
1293,rauschen::V,,šumět
1294,klingen::V,,znít
1295,müde werden::V,,unavit se
1296,krank werden::V,,onemocnět
1297,krank sein::V,,být nemocný
1298,umkommen::V,,zahynout
1299,sich rühren::V,,hnout se
1300,sich erheben::V,,zdvihnout se
1301,hinfallen::V,,upadnout
1302,kriechen::V,,lézt
1303,kriechen::V,,plazit se
1304,gehen::V,,jít
1305,abfahren::V,,odjet
1306,erwarten::V,,čekat na
1307,lachen::V,,smát se
1308,anschauen::V,,podívat se na
1309,probieren::V,,ochutnávat
1310,zu sehen sein::V,,moci být viděn
1311,vernehmen::V,,uslyšet
1312,können::V,,moct
1313,gelingen::V,,podařit se
1314,geraten::V,,dařit se
1315,ändern::V,,změnit
1316,drehen::V,,točit
1317,schieben::V,,posouvat
1318,rütteln::V,,třást
1319,rütteln::V,,otřást
1320,schütten::V,,nasypat
1321,packen::V,,uchvátit
1322,hinzufügen::V,,připojit
1323,wählen::V,,zvolit
1324,auswählen::V,,vybrat
1325,behindern::V,,překážet
1326,beschädigen::V,,porušit
1327,beschädigen::V,,poškodit
1328,reichen::V,,podat
1329,schenken::V,,darovat
1330,wiegen::V,,chovat
1331,wiegen::V,,kolébat
1332,lassen::V,,dát
1333,verlassen::V,,opustit
1334,bewachen::V,,hlídat
1335,verteidigen::V,,obhájit
1336,sich schlagen::V,,bít se
1337,siegen::V,,zvítězit
1338,belästigen::V,,obtěžovat
1339,täuschen::V,,klamat
1340,pflücken::V,,česat
1341,fassen::V,,ulovit
1342,hüten::V,,pást
1343,treiben::V,,hnát
1344,melken::V,,dojit
1345,hacken::V,,seknout
1346,reifen::V,,uzrát
1347,zubereiten::V,,připravit
1348,backen::V,,péct
1349,stricken::V,,plést
1350,nähen::V,,šít
1351,spülen::V,,spláchnout
1352,kehren::V,,mést
1353,kämmen::V,,učesat
1354,schmücken::V,,ozdobit
1355,sich unterhalten::V,,povídat se
1356,nennen::V,,nazvat
1357,bemerken::V,,zpozorovat
1358,begreifen::V,,pochopit
1359,zeichnen::V,,rýsovat
1360,besitzen::V,,mít
1361,besitzen::V,,vlastnit
1362,zahlen::V,,platit
