,Concept_ID,lez,fr
811,hinauf::ADV,виниз,en haut
812,hinauf::ADV,виниз,vers le haut
813,überall::ADV,вирина,partout
814,nicht::ADV,ваъ,ne ... pas
815,ein wenig::ADV,са тӏимил,un peu
816,kaum::ADV,жизви,à peine
817,sehr::ADV,лап,très
818,so::ADV,икӏ,si
819,so::ADV,икӏ,ainsi
820,noch::ADV,гьеле,encore
821,nur::ADV,анжах,seulement
822,nur::ADV,анжах,ne ... que
823,schon::ADV,хъувуна,déjà
824,schon::ADV,мадни дардиз,déjà
825,schon::ADV,мадни гуьтӏуьз,déjà
826,schon::ADV,мадни гуьтӏуь я,déjà
827,vergebens::ADV,нагьакь,en vain
828,vergebens::ADV,нагьакьа,en vain
829,vor::PRP,вилик,devant
830,hinter::PRP,кьулухъ,derrière
831,unter::PRP,кӏаник,sous
832,unter::PRP,кӏаник,au-dessous de
833,durch::PRP,арадай,par
834,durch::PRP,арадай,à travers
835,durch::PRP,-кай хкатна,par
836,durch::PRP,-кай хкатна,à travers
837,neben::PRP,патав,à côté de
838,neben::PRP,мукьув,à côté de
839,zwischen::PRP,ара,entre
840,zwischen::PRP,арада,entre
841,wegen::PRP,гъиляй,à cause de
842,dies::PRN,и,ceci
843,dies::PRN,им,ceci
844,das::PRN,а,ce
845,das::PRN,а,cela
846,das::PRN,ам,ce
847,das::PRN,ам,cela
848,alles::PRN,вири,tout
849,alles::PRN,михьиз,tout
850,ich::PRN,за,je
851,ich::PRN,за,moi
852,ich::PRN,зун,je
853,ich::PRN,зун,moi
854,du::PRN,вун,tu
855,du::PRN,вун,toi
856,er::PRN,ам,il
857,er::PRN,ам,lui
858,er::PRN,гьа,il
859,er::PRN,гьа,lui
860,wir::PRN,чун,nous
861,ihr::PRN,куьн,vous
862,sie::PRN,абур,ils
863,sie::PRN,абур,elles
864,was::FPRN,вуч,que
865,was::FPRN,вуч,quoi
866,wer::FPRN,вуж,qui
867,wo::FADV,гьина,où
868,wohin::FADV,гьиниз,où
869,wie::FADV,гьикӏ,comment
870,warum::FADV,вучиз,pourquoi
871,wieviel::FNUM,шумуд,combien
872,eins::NUM,са,un
873,zwei::NUM,кьвед,deux
874,drei::NUM,пуд,trois
875,vier::NUM,кьуд,quatre
876,fünf::NUM,вад,cinq
877,sechs::NUM,ругуд,six
878,sieben::NUM,ирид,sept
879,acht::NUM,муьжуьд,huit
880,neun::NUM,кӏуьд,neuf
881,zehn::NUM,цӏуд,dix
882,elf::NUM,цӏусад,onze
883,zwölf::NUM,цӏикьвед,douze
884,zwanzig::NUM,къад,vingt
885,dreißig::NUM,къанницӏуд,trente
886,vierzig::NUM,яхцӏур,quarante
887,fünfzig::NUM,яхцӏурни цӏуд,cinquante
888,sechzig::NUM,пудкъад,soixante
889,siebzig::NUM,пудкъанни цӏуд,soixante-dix
890,achtzig::NUM,кьудкъад,quatre-vingt
891,neunzig::NUM,кьудкъанни цӏуд,quatre-vingt-dix
892,hundert::NUM,виш,cent
893,tausend::NUM,агъзур,mille
894,und::CNJ,ва,et
895,oder::CNJ,я,ou
896,stehen::V,акъвазун,être debout
897,sitzen::V,ацукьун,être assis
898,liegen::V,къаткун,être couché
899,hängen::V,куьрс хьун,pendre
900,werden::V,хьун,devenir
901,passieren::V,хьун,se passer
902,beginnen::V,башламиш хьун,commencer
903,enden::V,куьтягь хьун,finir
904,enden::V,куьтягь хьун,se terminer
905,wechseln::V,дегиш хьун,changer
906,wechseln::V,дегиш хьун,alterner
907,aufgehen[Sonne]::V,экъечӏун,se lever
908,untergehen[Sonne]::V,акӏун,se coucher
909,scheinen[Sonne]::V,ишигь гун,briller
910,donnern::V,къукърумар авун,tonner
911,strömen::V,авахьун,affluer
912,fließen::V,авахьун,couler
913,sich drehen::V,элкъуьн,tourner
914,schwanken::V,юзун,osciller
915,schwanken::V,юзун,chanceler
916,schwingen::V,галтад хьун,vibrer
917,schwingen::V,галтад хьун,osciller
918,fallen::V,аватун,tomber
919,brennen::V,кун,brûler
920,brennen::V,кун,flamber
921,brennen::V,ккун,brûler
922,brennen::V,ккун,flamber
923,regnen::V,къун,pleuvoir
924,gefrieren::V,муркӏади кьун,geler
925,tauen::V,цӏурун,dégeler
926,schmelzen::V,цӏурун,fondre
927,trocknen::V,кьурун,sécher
928,sieden::V,ругун,bouillir
929,faulen::V,кутӏун,pourrir
930,faulen::V,кутӏун,se putréfier
931,verfaulen::V,чуьруьтмиш хьун,pourrir
932,verfaulen::V,кутӏун,pourrir
933,reißen::V,атӏун,rompre
934,reißen::V,атӏун,se déchirer
935,reißen::V,къазунун,rompre
936,reißen::V,къазунун,se déchirer
937,versinken::V,батмиш хьун,s'enfoncer
938,vergehen::V,алатун,passer
939,erscheinen::V,майдандиз акъатун,apparaître
940,verschwinden::V,квахьун,disparaître
941,sinken::V,элекьун,descendre
942,sinken::V,элекьун,s'abaisser
943,abnehmen::V,тӏимил хьун,diminuer
944,abnehmen::V,гъвечӏи хьун,diminuer
945,zunehmen::V,артух хьун,augmenter
946,steigen::V,хкаж хьун,monter
947,wachsen::V,экъечӏун,croître
948,glänzen::V,цӏарцӏар гун,briller
949,funkeln::V,нур гун,étinceler
950,lärmen::V,ван авун,faire du bruit
951,läuten::V,зенг ягъун,sonner
952,klingeln::V,зенг ягъун,sonner
953,klirren::V,зигринг авун,cliqueter
954,brausen::V,къати хьун,mugir
955,rauschen::V,вишриш авун,bruire
956,klingen::V,ван авун,sonner
957,bellen::V,элуькьун,aboyer
958,heulen::V,къув ягъун,hurler
959,blasen::V,уф гун,souffler
960,pfeifen::V,уьфт ягъун,siffler
961,schreien::V,гьараюн,crier
962,stöhnen::V,суза авун,gémir
963,zittern::V,зурзун,trembler
964,leben::V,яшамиш хьун,vivre
965,geboren werden::V,хьун,naître
966,atmen::V,нефес чӏугун,respirer
967,trinken::V,хъун,boire
968,essen::V,тӏуьн,manger
969,schlucken::V,туькьуьнун,avaler
970,müde werden::V,галатун,se lasser
971,müde werden::V,галатун,se fatiguer
972,müde werden::V,юргъун хьун,se lasser
973,müde werden::V,юргъун хьун,se fatiguer
974,einschlafen::V,ксун,s'endormir
975,schlafen::V,ксун,dormir
976,aufwachen::V,ахварай аватун,se réveiller
977,aufstehen::V,къарагъун,se lever
978,sich erholen::V,ял ягъун,se reposer
979,sich erholen::V,ял ягъун,se détendre
980,krank werden::V,кефсуз хьун,tomber malade
981,krank sein::V,тӏа хьун,être malade
982,schmerzen::V,тӏа хьун,faire mal
983,husten::V,уьгьуь ягъун,tousser
984,genesen::V,сагъ хъхьун,guérir
985,genesen::V,сагъ хъхьун,se remettre
986,sterben::V,кьин,mourir
987,umkommen::V,терг хьун,périr
988,sich bewegen::V,юзун,bouger
989,sich rühren::V,юзун,broncher
990,sich erheben::V,къарагъун,se lever
991,sich setzen::V,ацукьун,s'asseoir
992,hinfallen::V,алукьун,tomber
993,laufen::V,къекъуьн,marcher
994,laufen::V,къекъуьн,aller à pied
995,schreiten::V,ккамар къачун,marcher
996,spazierengehen::V,сейр авун,se promener
997,eilen::V,тади авун,courir
998,sich beeilen::V,гьерекатун,se hâter
999,sich beeilen::V,гьерекатун,se dépêcher
1000,sausen::V,чкурун,filer
1001,rennen::V,катун,courir
1002,rennen::V,зверун,courir
1003,springen::V,хкадарун,sauter
1004,klettern::V,акьахун,grimper
1005,kriechen::V,капаралди фин,ramper
1006,schwimmen::V,сирнав авун,nager
1007,tauchen::V,кьилихъди циз вегьин,plonger
1008,rudern::V,кьусуйралди лодка гьалун,ramer
1009,rudern::V,цуьруьгъуьлдалди кӏватӏун,ramer
1010,fahren::V,фин,aller
1011,fahren::V,фин,rouler
1012,fliegen::V,лув гун,voler
1013,fliegen::V,цавай фин,voler
1014,gehen::V,фин,aller
1015,weggehen::V,хъфин,s'en aller
1016,abfahren::V,фин,partir
1017,abfahren::V,рекье гьатун,partir
1018,anhalten::V,акъвазун,s'arrêter
1019,hineingehen::V,гьахьун,entrer
1020,eintreten::V,гьахьун,entrer
1021,kommen::V,атун,venir
1022,ankommen::V,атун,arriver
1023,zurückkommen::V,хтун,revenir
1024,bleiben::V,амукьун,rester
1025,bleiben::V,амукьун,demeurer
1026,warten::V,гуьзлемишун,attendre
1027,erwarten::V,вил алаз акъвазун,attendre
1028,suchen::V,къекъуьн,chercher
1029,finden::V,жугъун,trouver
1030,versuchen::V,алахъун,essayer
1031,vorbereiten::V,гьазурун,préparer
1032,lieben::V,кӏан хьун,aimer
1033,mögen::V,рикӏ ацукьун,aimer
1034,mögen::V,рикӏ ацукьун,vouloir
1035,lachen::V,хъуьруьн,rire
1036,weinen::V,шехьун,pleurer
1037,schimpfen::V,сеперар гун,gronder
1038,schimpfen::V,экъуьгъунар авун,gronder
1039,sich ärgern::V,хъел акатун,se fâcher
1040,sich fürchten::V,кичӏе хьун,avoir peur
1041,fürchten::V,къурхутмиш хьун,craindre
1042,fürchten::V,къурхутмиш хьун,avoir peur de
1043,fliehen::V,катун,fuir
1044,flüchten::V,катун,s'enfuir
1045,sehen::V,акун,voir
1046,anschauen::V,вил вегьин,regarder
1047,ansehen::V,килигун,regarder
1048,hören::V,ван хьун,entendre
1049,zuhören::V,яб гун,écouter
1050,probieren::V,дад акун,goûter
1051,riechen::V,ни чӏугун,sentir
1052,fühlen::V,гьисс авун,sentir
1053,frieren::V,кьун,avoir froid
1054,frieren::V,мекьи хьун,avoir froid
1055,tun::V,авун,faire
1056,können::V,хьун,savoir
1057,können::V,хьун,pouvoir
1058,können::V,акъакьун,savoir
1059,können::V,акъакьун,pouvoir
1060,wollen::V,кӏан хьун,vouloir
1061,anfangen::V,башламишун,commencer
1062,beenden::V,куьтягьун,finir
1063,beenden::V,куьтягьун,terminer
1064,aufhören::V,акъвазун,cesser
1065,aufhören::V,акъвазун,arrêter
1066,gelingen::V,арадал атун,réussir
1067,geraten::V,акъатун,réussir
1068,öffnen::V,ахъаюн,ouvrir
1069,schließen::V,акьалун,fermer
1070,stellen::V,эцигун,poser
1071,stellen::V,эцигун,mettre
1072,setzen::V,ацукьарун,placer
1073,legen::V,эцигун,placer
1074,berühren::V,хкӏурун,toucher
1075,verbinden::V,гилигун,lier
1076,bedecken::V,кӏевун,couvrir
1077,aufhängen::V,куьрсарун,accrocher
1078,anzünden::V,куькӏуьрун,allumer
1079,aufheben::V,хкажун,ramasser
1080,zurücklassen::V,тун,laisser
1081,verlieren::V,квадарун,perdre
1082,fallen lassen::V,авадрун,lâcher
1083,fallen lassen::V,авадрун,laisser tomber
1084,machen::V,авун,faire
1085,machen::V,кар авун,faire
1086,herstellen::V,расун,produire
1087,herstellen::V,расун,fabriquer
1088,bauen::V,туькӏуьрун,bâtir
1089,bauen::V,туькӏуьрун,construire
1090,reparieren::V,расун,réparer
1091,verbessern::V,хъсанрун,améliorer
1092,ändern::V,табдил авун,changer
1093,ändern::V,табдил авун,modifier
1094,graben::V,эгъуьнун,creuser
1095,beugen::V,акӏажарун,plier
1096,beugen::V,акӏажарун,ployer
1097,beugen::V,кангур авун,plier
1098,beugen::V,кангур авун,ployer
1099,biegen::V,патахъарун,courber
1100,drehen::V,алчударун,tordre
1101,drehen::V,алчударун,tourner
1102,umdrehen::V,элкъуьрун,tourner
1103,heben::V,хкажун,soulever
1104,hochheben::V,хкажун,lever
1105,ergreifen::V,агалчна кьун,saisir
1106,ergreifen::V,агалчна кьун,prendre
1107,halten::V,кьун,tenir
1108,drücken::V,чуькьуьн,presser
1109,schieben::V,хуртӏ гун,pousser
1110,kratzen::V,къадгъунун,gratter
1111,kratzen::V,къадгъунун,égratigner
1112,lecken::V,мез гун,lécher
1113,beißen::V,кӏасун,mordre
1114,abreißen::V,галудун,arracher
1115,abschneiden::V,атӏун,couper
1116,stecken::V,сухун,enfoncer
1117,brechen::V,хун,rompre
1118,brechen::V,кукӏварун,rompre
1119,klopfen::V,тахъ-тахъ авун,frapper
1120,hauen::V,ягъун,frapper
1121,kleben::V,алкӏурун,coller
1122,kleben::V,кукӏурун,coller
1123,reiben::V,тӏушунун,frotter
1124,streichen::V,алтадун,empâter
1125,schleifen::V,кӏвенкӏв авун,affiler
1126,schleifen::V,кӏвенкӏв авун,aiguiser
1127,schneiden::V,атӏун,couper
1128,schneiden::V,атӏун,trancher
1129,rütteln::V,къарсурун,cahoter
1130,schütteln::V,къарсурун,secouer
1131,schwenken::V,элягъун,agiter
1132,schwenken::V,галтадун,agiter
1133,schütten::V,цун,verser
1134,füllen::V,ацӏурун,remplir
1135,einwickeln::V,кутун,envelopper
1136,einwickeln::V,элкъуьрун,envelopper
1137,tragen::V,тухун,porter
1138,schleppen::V,галчӏурун,traîner
1139,ziehen::V,ялун,tirer
1140,ziehen::V,чӏугун,tirer
1141,aufbewahren::V,хуьн,garder
1142,aufbewahren::V,хуьн,conserver
1143,werfen::V,гадрун,jeter
1144,werfen::V,гадрун,lancer
1145,fangen::V,кьун,attraper
1146,packen::V,кьун,agripper
1147,verstecken::V,кӏевун,cacher
1148,teilen::V,паюн,diviser
1149,schicken::V,ракъурун,envoyer
1150,bringen::V,гъун,apporter
1151,hinzufügen::V,алава авун,ajouter
1152,bekommen::V,къачун,obtenir
1153,bekommen::V,жугъурун,obtenir
1154,erhalten::V,къачун,recevoir
1155,nehmen::V,къачун,prendre
1156,wählen::V,хкягъун,choisir
1157,auswählen::V,хкягъун,choisir
1158,auswählen::V,хкягъун,sélectionner
1159,bewahren::V,хуьн,préserver
1160,behindern::V,манийвал авун,gêner
1161,verderben::V,чӏурун,gâter
1162,verderben::V,чӏурун,corrompre
1163,beschädigen::V,нукьсанвал гун,endommager
1164,zerbrechen::V,хун,casser
1165,zerreißen::V,къазунун,déchirer
1166,zerstören::V,чӏурун,détruire
1167,zerstören::V,барбатӏун,détruire
1168,verbrennen::V,ккун,brûler
1169,geben::V,гун,donner
1170,reichen::V,вугун,tendre
1171,reichen::V,гун,tendre
1172,schenken::V,пишкеш авун,offrir
1173,versprechen::V,гаф гун,promettre
1174,wünschen::V,дуьа авун,souhaiter
1175,loben::V,тариф авун,louer
1176,küssen::V,темен гун,embrasser
1177,wiegen::V,эчӏягъун,bercer
1178,zudecken::V,гьалдун,couvrir
1179,wecken::V,ахварай авудун,éveiller
1180,wecken::V,ахварай авудун,réveiller
1181,zeigen::V,къалурун,montrer
1182,zeigen::V,къалурун,faire voir
1183,führen::V,тухун,guider
1184,lehren::V,кӏелиз тун,apprendre
1185,unterrichten::V,тарс гун,instruire
1186,aufziehen::V,тербия гун,élever
1187,aufziehen::V,тербияламишун,élever
1188,leiten::V,идара авун,diriger
1189,leiten::V,идара авун,conduire
1190,antreiben::V,тади кутун,pousser
1191,einladen::V,теклиф авун,inviter
1192,vereinigen::V,сад авун,unir
1193,vereinigen::V,сад авун,réunir
1194,besuchen::V,кьилив атун,visiter
1195,besuchen::V,кьилив атун,aller voir
1196,treffen::V,гьалтун,rencontrer
1197,sich versammeln::V,алтӏушун,s'assembler
1198,spielen::V,къугъун,jouer
1199,singen::V,лугьун,chanter
1200,singen::V,мани лугьун,chanter
1201,tanzen::V,кьуьл авун,danser
1202,sich trennen::V,къакъатун,se séparer
1203,verlassen::V,гъил къачун,quitter
1204,retten::V,къутармишун,sauver
1205,bewachen::V,хуьн,garder
1206,schützen::V,хуьн,protéger
1207,verteidigen::V,хуьн,défendre
1208,sich schlagen::V,кукӏун,se taper
1209,schießen::V,акъатун,tirer
1210,siegen::V,гъалиб хьун,vaincre
1211,ärgern::V,хъел гъун,agacer
1212,ärgern::V,хъел кутун,agacer
1213,schlagen::V,ягъун,battre
1214,schlagen::V,ягъун,frapper
1215,schlagen::V,галукьарун,battre
1216,schlagen::V,галукьарун,frapper
1217,treten::V,кьуьл къекъягъун,botter
1218,treten::V,кьуьл къекъягъун,donner un coup de pied à
1219,treten::V,кьуьл эцягъун,botter
1220,treten::V,кьуьл эцягъун,donner un coup de pied à
1221,stechen::V,акьадарун,piquer
1222,stoßen::V,эцягъун,heurter
1223,stehlen::V,чуьнуьхун,voler
1224,stören::V,хкуьрун,gêner
1225,stören::V,хкуьрун,déranger
1226,belästigen::V,хкуьрун,molester
1227,belästigen::V,хкуьрун,importuner
1228,belästigen::V,азият гун,molester
1229,belästigen::V,азият гун,importuner
1230,verbergen::V,далдаламишун,cacher
1231,verbergen::V,далдаламишун,dissimuler
1232,täuschen::V,алцурарун,abuser
1233,täuschen::V,алцурарун,tromper
1234,täuschen::V,алцуррун,abuser
1235,täuschen::V,алцуррун,tromper
1236,betrügen::V,алцурарун,duper
1237,betrügen::V,алцурарун,frauder
1238,betrügen::V,гьарамзадавал авун,duper
1239,betrügen::V,гьарамзадавал авун,frauder
1240,töten::V,яна кьин,tuer
1241,wohnen::V,дуланмиш хьун,habiter
1242,wohnen::V,дуланмиш хьун,demeurer
1243,arbeiten::V,кӏвалахун,travailler
1244,arbeiten::V,кӏвалах авун,travailler
1245,sammeln::V,кӏватӏун,collectionner
1246,pflücken::V,атӏун,cueillir
1247,jagen::V,гъуьрч авун,chasser
1248,fischen::V,гъетер кьун,pêcher
1249,fassen::V,кьун,capturer
1250,hüten::V,чӏура хуьн,garder
1251,treiben::V,гьалун,mener
1252,anbinden::V,акалун,attacher
1253,füttern::V,ем гун,faire manger
1254,melken::V,ацун,traire
1255,hacken::V,куьткуьнун,fendre
1256,gießen::V,яд гун,arroser
1257,reifen::V,чурун,mûrir
1258,reifen::V,агакьун,mûrir
1259,zubereiten::V,гьазурун,préparer
1260,kochen::V,ругун,cuire
1261,backen::V,чурун,cuire
1262,braten::V,чурун,rôtir
1263,umrühren::V,какадарун,remuer
1264,stricken::V,хурун,tricoter
1265,nähen::V,цун,coudre
1266,färben::V,шир ягъун,teindre
1267,reinigen::V,михьун,nettoyer
1268,waschen::V,чуьхуьн,laver
1269,abwischen::V,гуьцӏун,essuyer
1270,spülen::V,экъуьрун,rincer
1271,fegen::V,шуткун,balayer
1272,kehren::V,кул алтадун,balayer
1273,baden::V,эхъуьн,se baigner
1274,sich waschen::V,жендек чуьхуьн,se laver
1275,ausziehen::V,хутӏунун,ôter
1276,ausziehen::V,хутӏунун,enlever
1277,ausziehen::V,галудун,ôter
1278,ausziehen::V,галудун,enlever
1279,anziehen::V,алукӏун,mettre
1280,sich anziehen::V,алукӏун,s'habiller
1281,sich anziehen::V,парталар алукӏун,s'habiller
1282,kämmen::V,эвягъун,peigner
1283,schmücken::V,безетмишун,orner
1284,schmücken::V,безетмишун,décorer
1285,schmücken::V,гуьрчегарун,orner
1286,schmücken::V,гуьрчегарун,décorer
1287,sagen::V,лугьун,dire
1288,sprechen::V,рахун,parler
1289,reden::V,рахун,parler
1290,sich unterhalten::V,ихтилат авун,bavarder
1291,sich unterhalten::V,ихтилат авун,s'entretenir
1292,fragen::V,жузун,demander
1293,bitten::V,тӏалабун,prier
1294,erzählen::V,ахъаюн,raconter
1295,mitteilen::V,хабар гун,communiquer
1296,nennen::V,тӏвар гун,nommer
1297,nennen::V,тӏвар гун,appeler
1298,rufen::V,эверун,appeler
1299,prahlen::V,яцӏу гафар авун,se vanter
1300,übersetzen::V,таржума авун,traduire
1301,übersetzen::V,гафладун,traduire
1302,denken::V,фикир авун,penser
1303,glauben::V,агъун,croire
1304,bemerken::V,фикир гун,remarquer
1305,bemerken::V,фикир гун,apercevoir
1306,begreifen::V,гъавурда акьун,concevoir
1307,lernen::V,кӏелун,apprendre
1308,wissen::V,чир хьун,savoir
1309,wissen::V,чирхьун,savoir
1310,sich erinnern an::V,рикӏел хуьн,se souvenir de
1311,vergessen::V,рикӏелай фин,oublier
1312,vergessen::V,рикӏелай алатун,oublier
1313,messen::V,алцумун,mesurer
1314,zählen::V,гьисабун,compter
1315,rechnen::V,гьисабун,calculer
1316,lesen::V,кӏелун,lire
1317,malen::V,кхьин,peindre
1318,malen::V,шикилар чӏугун,peindre
1319,zeichnen::V,чӏугун,dessiner
1320,schreiben::V,кхьин,écrire
1321,besitzen::V,иеси хьун,posséder
1322,kaufen::V,къачун,acheter
1323,kaufen::V,маса къачун,acheter
1324,verkaufen::V,гун,vendre
1325,verkaufen::V,маса гун,vendre
1326,bezahlen::V,къимет гун,payer
1327,bezahlen::V,эвезда авун,payer
1328,bezahlen::V,гьакъи агакьрун,payer
1329,zahlen::V,къимет гун,payer
1330,zahlen::V,эвезда авун,payer
1331,zahlen::V,гьакъи агакьрун,payer
1332,beherrschen::V,иеси хьун,dominer
1333,beherrschen::V,иеси хьун,maîtriser
1334,ertragen::V,таб гун,tolérer
1335,ertragen::V,таб гун,supporter
1336,Oberschenkel::N,,cuisse
1337,Strömung::N,,courant
1338,Moor::N,,tourbière
1339,Gedächtnis::N,,mémoire
1340,Ski::N,,ski
1341,Platte::N,,plaque
1342,Leine::N,,laisse
1343,Geschäft::N,,affaire
1344,Geschäft::N,,commerce
1345,dick[Gegenstand]::A,,épais
1346,auf einmal::ADV,,à la fois
1347,zurück::ADV,,de retour
1348,wieder::ADV,,de nouveau
1349,wehen::V,,souffler
1350,rauchen::V,,fumer
1351,schaukeln::V,,se balancer
1352,rühren::V,,toucher
1353,rühren::V,,attendrir
1354,scheinen::V,,sembler
1355,scheinen::V,,paraître
1356,zu sehen sein::V,,se voir
1357,zu sehen sein::V,,être visible
1358,vernehmen::V,,entendre
1359,vernehmen::V,,percevoir
1360,wenden::V,,retourner
1361,binden::V,,lier
1362,binden::V,,attacher
1363,lassen::V,,faire
1364,erkennen::V,,reconnaître
1365,verstehen::V,,entendre
1366,verstehen::V,,comprendre
