,Concept_ID,it,udm
811,plötzlich::ADV,all'improvviso,мапламтэ шорысь
812,sofort::ADV,sùbito,али ик
813,sofort::ADV,all'istante,али ик
814,später::ADV,più tardi,бергес
815,später::ADV,più tardi,берлогес
816,jetzt::ADV,ora,али
817,jetzt::ADV,ora,табере
818,jetzt::ADV,adesso,али
819,jetzt::ADV,adesso,табере
820,heute::ADV,oggi,туннэ
821,morgen::ADV,domani,ӵуказе
822,bald::ADV,presto,ӝоген
823,bald::ADV,tra poco,ӝоген
824,dann::ADV,allora,берло
825,gestern::ADV,ieri,толон
826,einst::ADV,prima,огпол
827,einst::ADV,prima,одӥг пол
828,einst::ADV,un tempo,огпол
829,einst::ADV,un tempo,одӥг пол
830,damals::ADV,allora,соку
831,danach::ADV,poi,собере
832,danach::ADV,dopo,собере
833,vorher::ADV,prima,азьло
834,vorher::ADV,prima,азьвыл
835,zuerst::ADV,prima,азьло
836,zuerst::ADV,dapprima,азьло
837,einmal::ADV,una volta,огпол
838,manchmal::ADV,talvolta,куддыръя
839,manchmal::ADV,qualche volta,куддыръя
840,oft::ADV,spesso,ӵем
841,immer::ADV,sempre,пыр
842,immer::ADV,sempre,котьку
843,niemals::ADV,non mai,уз ноку
844,hier::ADV,qua,татын
845,hierhin::ADV,qua,татчы
846,von hier::ADV,ne,татысь
847,von hier::ADV,da qui,татысь
848,dort::ADV,lì,отӥ
849,dort::ADV,lì,отын
850,dorthin::ADV,là,отчы
851,geradeaus::ADV,diritto,меӵак
852,vorwärts::ADV,avanti,азьлань
853,rückwärts::ADV,all'indietro,берлань
854,zurück::ADV,di indietro,берен
855,zurück::ADV,di indietro,берлань
856,unten::ADV,giù,улын
857,unten::ADV,sotto,улын
858,hinab::ADV,giù,улэ
859,hinab::ADV,in giù,улэ
860,oben::ADV,su,вылын
861,oben::ADV,su,вылӥын
862,oben::ADV,sopra,вылын
863,oben::ADV,sopra,вылӥын
864,hinauf::ADV,in sù,вылэ
865,hinauf::ADV,in sù,вылӥе
866,hinauf::ADV,in sù,выллань
867,hinauf::ADV,in alto,вылэ
868,hinauf::ADV,in alto,вылӥе
869,hinauf::ADV,in alto,выллань
870,überall::ADV,dappertutto,котькытын
871,überall::ADV,dappertutto,пасьтана
872,nicht::ADV,non,уз
873,ein wenig::ADV,un po',ичи
874,ein wenig::ADV,un po',ӧжыт
875,ein wenig::ADV,un po',огшап
876,ein wenig::ADV,un poco,ичи
877,ein wenig::ADV,un poco,ӧжыт
878,ein wenig::ADV,un poco,огшап
879,kaum::ADV,a appena,муртса
880,sehr::ADV,molto,туж
881,sehr::ADV,molto,лекос
882,so::ADV,così,озьы
883,so::ADV,così,тазьы
884,so::ADV,tanto,озьы
885,so::ADV,tanto,тазьы
886,noch::ADV,ancora,на
887,nur::ADV,solo,гинэ
888,nur::ADV,soltanto,гинэ
889,schon::ADV,già,ни
890,schon::ADV,già,ини
891,wieder::ADV,di nuovo,нош
892,wieder::ADV,di nuovo,кайта
893,vergebens::ADV,invano,юнме
894,vor::PRP,davanti a,азьын
895,hinter::PRP,dietro,берын
896,hinter::PRP,dietro,бӧрсьы
897,unter::PRP,sotto,улын
898,durch::PRP,per,пыр
899,durch::PRP,per,пыртӥ
900,durch::PRP,attraverso,пыр
901,durch::PRP,attraverso,пыртӥ
902,neben::PRP,a accanto a,бордын
903,zwischen::PRP,fra,вискын
904,wegen::PRP,a causa di,сэрен
905,dies::PRN,ciò,та
906,dies::PRN,questo,та
907,das::PRN,ciò,со
908,das::PRN,quello,со
909,alles::PRN,tutto,ваньмыз
910,ich::PRN,ìo,мон
911,du::PRN,tu,тон
912,er::PRN,lui,со
913,er::PRN,egli,со
914,wir::PRN,noi,ми
915,ihr::PRN,voi,тӥ
916,sie::PRN,loro,соос
917,was::FPRN,che,ма
918,was::FPRN,che cosa,ма
919,wer::FPRN,chi,кин
920,wo::FADV,dove,кытын
921,wohin::FADV,dove,кытчы
922,wie::FADV,come,кызьы
923,warum::FADV,perche,малы
924,wieviel::FNUM,quanto,кӧня
925,eins::NUM,uno,одӥг
926,zwei::NUM,due,кык
927,drei::NUM,tre,куинь
928,vier::NUM,quattro,ньыль
929,fünf::NUM,cinque,вить
930,sechs::NUM,sei,куать
931,sieben::NUM,sette,сизьым
932,acht::NUM,otto,тямыс
933,neun::NUM,nove,укмыс
934,zehn::NUM,dieci,дас
935,elf::NUM,ùndici,дас одӥг
936,zwölf::NUM,dodici,дас кык
937,zwanzig::NUM,venti,кызь
938,dreißig::NUM,trenta,куамын
939,vierzig::NUM,quaranta,ньыльдон
940,fünfzig::NUM,cinquanta,витьтон
941,sechzig::NUM,sessanta,куатьтон
942,siebzig::NUM,settanta,сизьымдон
943,achtzig::NUM,ottanta,тямыстон
944,neunzig::NUM,novanta,укмыстон
945,hundert::NUM,cento,сю
946,tausend::NUM,mille,сюрс
947,und::CNJ,e,и
948,und::CNJ,e,но
949,oder::CNJ,o,яке
950,stehen::V,stare in piedi,сылыны
951,sitzen::V,sedere,пукыны
952,sitzen::V,stare seduto,пукыны
953,liegen::V,giacere,кылльыны
954,hängen::V,pèndere,ошкыса улыны
955,hängen::V,èssere appeso,ошкыса улыны
956,werden::V,farsi,луыны
957,werden::V,diventare,луыны
958,passieren::V,succèdere,луыны
959,beginnen::V,cominciare,кутскыны
960,enden::V,finire,бырыны
961,enden::V,terminare,бырыны
962,wechseln::V,variare,воштӥськыны
963,wechseln::V,cambiare,воштӥськыны
964,aufgehen[Sonne]::V,sòrgere,ӝужаны
965,aufgehen[Sonne]::V,spuntare,ӝужаны
966,untergehen[Sonne]::V,tramontare,пуксьыны
967,scheinen[Sonne]::V,splèndere,пиштыны
968,scheinen[Sonne]::V,splèndere,чиляны
969,donnern::V,tonare,гудыръяны
970,wehen::V,soffiare,пелляськыны
971,strömen::V,fluire,киськыны
972,strömen::V,fluire,исьтӥськыны
973,fließen::V,fluire,бызьыны
974,fließen::V,scorrere,бызьыны
975,sich drehen::V,girarsi,берганы
976,schwanken::V,oscillare,вошъяськыны
977,schwanken::V,barcollare,вошъяськыны
978,schwingen::V,vibrare,шонаськыны
979,schwingen::V,oscillare,шонаськыны
980,fallen::V,cadere,усьыны
981,brennen::V,àrdere,ӝуаны
982,brennen::V,bruciare,ӝуаны
983,rauchen::V,fumare,ӵындыны
984,regnen::V,piòvere,зорыны
985,gefrieren::V,gelarsi,кынмыны
986,gefrieren::V,congelarsi,кынмыны
987,tauen::V,sciògliersi,шунаны
988,schmelzen::V,fòndere,шунаны
989,schmelzen::V,sciògliersi,шунаны
990,trocknen::V,asciugarsi,куасьмыны
991,sieden::V,bollire,пӧзьыны
992,faulen::V,marcire,сисьмыны
993,verfaulen::V,imputridire,сисьмыны
994,reißen::V,strapparsi,кеськыны
995,versinken::V,affondare,выйыны
996,vergehen::V,passare,ортчыны
997,erscheinen::V,apparire,адскыны
998,erscheinen::V,comparire,адскыны
999,verschwinden::V,sparire,бырыны
1000,verschwinden::V,scomparire,бырыны
1001,sinken::V,calare,усьыны
1002,sinken::V,scendere,усьыны
1003,abnehmen::V,diminuire,синыны
1004,zunehmen::V,aumentare,йылыны
1005,steigen::V,salire,лӧпкыны
1006,steigen::V,montare,лӧпкыны
1007,wachsen::V,crescere,будыны
1008,glänzen::V,splèndere,чиляны
1009,glänzen::V,splèndere,пиштыны
1010,funkeln::V,brillare,чилекъяны
1011,funkeln::V,scintillare,чилекъяны
1012,lärmen::V,strepitare,уретыны
1013,lärmen::V,strepitare,ӵашетыны
1014,lärmen::V,fare chiasso,уретыны
1015,lärmen::V,fare chiasso,ӵашетыны
1016,läuten::V,suonare,жингыртыны
1017,klingeln::V,suonare,жингыртыны
1018,klirren::V,tintinnare,жильккетыны
1019,brausen::V,rombare,лекъяськыны
1020,brausen::V,rumoreggiare,лекъяськыны
1021,rauschen::V,frusciare,ӵашетыны
1022,klingen::V,suonare,кылӥськыны
1023,bellen::V,latrare,утыны
1024,bellen::V,abbaiare,утыны
1025,heulen::V,urlare,вузыны
1026,heulen::V,ululare,вузыны
1027,blasen::V,soffiare,пельтыны
1028,pfeifen::V,fischiare,шуланы
1029,schreien::V,gridare,черекъяны
1030,schreien::V,gridare,кесяськыны
1031,stöhnen::V,gèmere,ӝуштыны
1032,zittern::V,tremare,дырекъяны
1033,zittern::V,tremare,куалекъяны
1034,leben::V,vìvere,улыны
1035,geboren werden::V,nàscere,вордӥськыны
1036,atmen::V,respirare,шоканы
1037,trinken::V,bere,юыны
1038,essen::V,mangiare,сиыны
1039,schlucken::V,inghiottire,ньылыны
1040,müde werden::V,stancarsi,жадьыны
1041,einschlafen::V,addormentarsi,умме усьыны
1042,schlafen::V,dormire,кӧлыны
1043,aufwachen::V,svegliarsi,сайканы
1044,aufstehen::V,levarsi,султыны
1045,sich erholen::V,riposarsi,шутэтскыны
1046,krank werden::V,ammalarsi,висьыны
1047,krank sein::V,èssere malato,висьыны
1048,schmerzen::V,dolere,висьыны
1049,husten::V,tossire,кызыны
1050,genesen::V,guarire,юнматскыны
1051,genesen::V,guarire,бурмытскылыны
1052,sterben::V,morire,кулыны
1053,umkommen::V,perire,бырыны
1054,sich bewegen::V,agitarsi,вырыны
1055,sich rühren::V,muòversi,вырӟыны
1056,sich rühren::V,muòversi,вырӟылыны
1057,sich erheben::V,alzarsi,султыны
1058,sich setzen::V,sedersi,пуксьыны
1059,hinfallen::V,cadere,усьыны
1060,laufen::V,camminare,мыныны
1061,laufen::V,andare a piedi,мыныны
1062,schreiten::V,andare,вамышъяны
1063,schreiten::V,procedere,вамышъяны
1064,spazierengehen::V,passeggiare,мыныны
1065,spazierengehen::V,passeggiare,ветлыны
1066,spazierengehen::V,andare a passeggio,мыныны
1067,spazierengehen::V,andare a passeggio,ветлыны
1068,eilen::V,andare in fretta,дыртыны
1069,sich beeilen::V,affrettarsi,дыртыны
1070,sausen::V,volare,туж ӝог мыныны
1071,sausen::V,correre,туж ӝог мыныны
1072,rennen::V,correre,бызьылыны
1073,springen::V,saltare,тэтчаны
1074,klettern::V,arrampicarsi,тубаны
1075,schaukeln::V,fare l'altalena,лэйканы
1076,schaukeln::V,fare l'altalena,шонаськыны
1077,kriechen::V,strisciare,нюж ветлыны
1078,schwimmen::V,nuotare,уяны
1079,tauchen::V,tuffarsi,зумылыны
1080,tauchen::V,immèrgersi,зумылыны
1081,rudern::V,remare,полсаны
1082,fahren::V,andare,ветлыны
1083,fahren::V,viaggiare,ветлыны
1084,fliegen::V,volare,лобаны
1085,gehen::V,andare,мыныны
1086,weggehen::V,andàrsene,кошкыны
1087,weggehen::V,andare via,кошкыны
1088,abfahren::V,partire,кошкыны
1089,anhalten::V,fermarsi,дугдыны
1090,hineingehen::V,entrare,пырыны
1091,eintreten::V,entrare,пырыны
1092,kommen::V,venire,вуыны
1093,kommen::V,venire,лыктыны
1094,ankommen::V,arrivare,вуыны
1095,zurückkommen::V,ritornare,берытскыны
1096,bleiben::V,restare,кыльыны
1097,bleiben::V,rimanere,кыльыны
1098,warten::V,aspettare,витьыны
1099,erwarten::V,attèndere,витьыны
1100,erwarten::V,attèndere,возьманы
1101,suchen::V,cercare,утчаны
1102,finden::V,trovare,шедьтыны
1103,versuchen::V,tentare,турттыны
1104,vorbereiten::V,preparare,дасяны
1105,lieben::V,amare,гажаны
1106,mögen::V,piacere a,яратыны
1107,mögen::V,volere bene a,яратыны
1108,lachen::V,rìdere,серекъяны
1109,rühren::V,commuòvere,сюлме йӧтыны
1110,weinen::V,piàngere,бӧрдыны
1111,schimpfen::V,imprecare,даллашыны
1112,sich ärgern::V,stizzirsi,лекъяськыны
1113,sich ärgern::V,arrabbiarsi,лекъяськыны
1114,sich fürchten::V,avere paura,кышканы
1115,sich fürchten::V,avere paura,курданы
1116,fürchten::V,temere,курданы
1117,fürchten::V,temere,кышканы
1118,fliehen::V,fuggire,пегӟыны
1119,flüchten::V,sfuggire,пегӟыны
1120,sehen::V,vedere,адӟыны
1121,anschauen::V,guardare,учкыны
1122,ansehen::V,guardare,учкыны
1123,hören::V,udire,кылыны
1124,hören::V,sentire,кылыны
1125,zuhören::V,ascoltare,кылзыны
1126,probieren::V,degustare,веръяны
1127,probieren::V,assaggiare,веръяны
1128,riechen::V,sentire,зынъяны
1129,fühlen::V,sentire,шӧдыны
1130,scheinen::V,parere,адскыны
1131,scheinen::V,sembrare,адскыны
1132,zu sehen sein::V,vedersi,адӟиськыны
1133,vernehmen::V,sentire,кылыны
1134,vernehmen::V,percepire,кылыны
1135,frieren::V,aver freddo,кынмыны
1136,tun::V,fare,карыны
1137,können::V,sapere,быгатыны
1138,wollen::V,volere,потыны
1139,anfangen::V,iniziare,кутскыны
1140,anfangen::V,cominciare,кутскыны
1141,beenden::V,finire,быдтыны
1142,beenden::V,finire,быдэстыны
1143,beenden::V,terminare,быдтыны
1144,beenden::V,terminare,быдэстыны
1145,aufhören::V,finire,дугдыны
1146,aufhören::V,cessare,дугдыны
1147,gelingen::V,riuscire,быгатыны
1148,gelingen::V,riuscire,луыны
1149,geraten::V,stare,лэсяны
1150,öffnen::V,aprire,усьтыны
1151,schließen::V,chiùdere,пытсаны
1152,stellen::V,porre,пуктыны
1153,stellen::V,mettere,пуктыны
1154,setzen::V,porre,пуктыны
1155,setzen::V,mettere,пуктыны
1156,legen::V,posare,поныны
1157,legen::V,mettere,поныны
1158,berühren::V,toccare,исаны
1159,verbinden::V,unire,герӟаны
1160,verbinden::V,congiùngere,герӟаны
1161,bedecken::V,coprire,пытсаны
1162,bedecken::V,ricoprire,пытсаны
1163,aufhängen::V,attaccare,ошыны
1164,anzünden::V,accèndere,ӝуатыны
1165,anzünden::V,incendiare,ӝуатыны
1166,aufheben::V,raccògliere,ӝутыны
1167,zurücklassen::V,lasciare,кельтыны
1168,zurücklassen::V,lasciare indietro,кельтыны
1169,verlieren::V,pèrdere,ыштыны
1170,fallen lassen::V,lasciare cadere,уськытыны
1171,machen::V,fare,лэсьтыны
1172,herstellen::V,produrre,лэсьтыны
1173,herstellen::V,fabbricare,лэсьтыны
1174,bauen::V,costruire,пуктыны
1175,reparieren::V,riparare,тупатыны
1176,verbessern::V,migliorare,умоятыны
1177,ändern::V,mutare,воштыны
1178,ändern::V,cambiare,воштыны
1179,graben::V,scavare,копаны
1180,beugen::V,chinare,губыртыны
1181,beugen::V,flettere,губыртыны
1182,biegen::V,tòrcere,куасаны
1183,drehen::V,girare,бергатыны
1184,wenden::V,girare,берыктыны
1185,wenden::V,voltare,берыктыны
1186,umdrehen::V,rivoltare,берыктыны
1187,heben::V,levare,ӝутыны
1188,hochheben::V,levare,ӝутъяны
1189,hochheben::V,sollevare,ӝутъяны
1190,ergreifen::V,afferrare,кутыны
1191,ergreifen::V,afferrare,кырмыны
1192,halten::V,tenere,возьыны
1193,drücken::V,premere,зӥбыны
1194,drücken::V,premere,пачкатыны
1195,schieben::V,spìngere,донганы
1196,kratzen::V,grattare,вуштыны
1197,kratzen::V,graffiare,вуштыны
1198,lecken::V,leccare,нюлыны
1199,beißen::V,mòrdere,куртчыны
1200,abreißen::V,staccarsi,ишкалтыны
1201,abreißen::V,strapparsi,ишкалтыны
1202,abschneiden::V,tagliare,шорыны
1203,abschneiden::V,tagliare,вандыны
1204,binden::V,legare,керттыны
1205,binden::V,bendare,керттыны
1206,stecken::V,ficcare,мертчытыны
1207,brechen::V,rompere,тӥяны
1208,klopfen::V,bàttere,йыганы
1209,klopfen::V,bàttere,шарккетыны
1210,hauen::V,picchiare,жугыны
1211,hauen::V,picchiare,тышканы
1212,kleben::V,incollare,лякыны
1213,reiben::V,fregare,зыраны
1214,reiben::V,fregare,вуштыны
1215,streichen::V,spalmare,зыраны
1216,schleifen::V,arrotare,шерыны
1217,schneiden::V,tagliare,вандыны
1218,rütteln::V,scuòtere,зуркатыны
1219,schütteln::V,agitare,куалекъятыны
1220,schütteln::V,scuòtere,куалекъятыны
1221,schwenken::V,agitare,шонаны
1222,schwenken::V,sventolare,шонаны
1223,schütten::V,versare,лэзьыны
1224,füllen::V,riempire,тырмытыны
1225,einwickeln::V,involtare,биньыны
1226,tragen::V,portare,нуыны
1227,schleppen::V,trainare,кыскыны
1228,schleppen::V,trascinare,кыскыны
1229,ziehen::V,tirare,кыскыны
1230,aufbewahren::V,custodire,возьыны
1231,aufbewahren::V,conservare,возьыны
1232,werfen::V,gettare,куяны
1233,werfen::V,gettare,лэзяны
1234,werfen::V,lanciare,куяны
1235,werfen::V,lanciare,лэзяны
1236,fangen::V,prèndere,кутыны
1237,fangen::V,acchiappare,кутыны
1238,packen::V,pigliare,кутыны
1239,packen::V,pigliare,кырмыны
1240,packen::V,afferrare,кутыны
1241,packen::V,afferrare,кырмыны
1242,verstecken::V,nascondere,ватыны
1243,teilen::V,divìdere,люкыны
1244,schicken::V,inviare,ыстыны
1245,bringen::V,portare,вайыны
1246,bringen::V,apportare,вайыны
1247,hinzufügen::V,aggiùngere,ватсаны
1248,bekommen::V,ricevere,басьтыны
1249,erhalten::V,ricevere,басьтыны
1250,nehmen::V,prèndere,кутыны
1251,nehmen::V,prèndere,басьтыны
1252,wählen::V,elèggere,бырйыны
1253,wählen::V,scegliere,бырйыны
1254,auswählen::V,scegliere,бырйыны
1255,bewahren::V,conservare,возьыны
1256,behindern::V,impedire,могӟытыны
1257,verderben::V,guastare,сӧрыны
1258,beschädigen::V,danneggiare,урод лэсьтыны
1259,zerbrechen::V,rompere,сӧрыны
1260,zerbrechen::V,spezzare,сӧрыны
1261,zerreißen::V,stracciare,кесяны
1262,zerstören::V,distrùggere,куашкатыны
1263,verbrennen::V,bruciare,сутыны
1264,geben::V,dare,сётыны
1265,reichen::V,pòrgere,сётыны
1266,schenken::V,regalare,кузьманы
1267,versprechen::V,promettere,кыл сётыны
1268,wünschen::V,augurare,сӥзьыны
1269,loben::V,lodare,ушъяны
1270,küssen::V,baciare,чупаны
1271,wiegen::V,cullare,веттаны
1272,wiegen::V,cullare,лэйкатыны
1273,wiegen::V,dondolare,веттаны
1274,wiegen::V,dondolare,лэйкатыны
1275,zudecken::V,coprire,шобыртыны
1276,wecken::V,svegliare,сайкатыны
1277,zeigen::V,indicare,возьматыны
1278,führen::V,guidare,нуыны
1279,führen::V,condurre,нуыны
1280,lehren::V,insegnare,дышетыны
1281,unterrichten::V,istruire,дышетыны
1282,unterrichten::V,insegnare,дышетыны
1283,aufziehen::V,allevare,будэтыны
1284,leiten::V,avviare,кивалтыны
1285,leiten::V,dirìgere,кивалтыны
1286,antreiben::V,incitare,дыртытыны
1287,lassen::V,fare,-ытыны
1288,einladen::V,invitare,ӧтьыны
1289,vereinigen::V,unire,огазеяны
1290,besuchen::V,visitare,адӟыськыны
1291,besuchen::V,far vìsita a,адӟыськыны
1292,treffen::V,incontrare,пумитаны
1293,sich versammeln::V,rinunirsi,люкаськыны
1294,spielen::V,giocare,шудыны
1295,singen::V,cantare,кырӟаны
1296,tanzen::V,danzare,эктыны
1297,sich trennen::V,separarsi,люкиськыны
1298,verlassen::V,lasciare,куштыны
1299,verlassen::V,abbandonare,куштыны
1300,retten::V,salvare,утьыны
1301,bewachen::V,custodire,возьманы
1302,schützen::V,protèggere,утялтыны
1303,verteidigen::V,difèndere,возьманы
1304,sich schlagen::V,bàttersi,жугиськыны
1305,schießen::V,sparare,ыбылӥськны
1306,siegen::V,vìncere,вормыны
1307,ärgern::V,stizzire,вожпоттыны
1308,schlagen::V,bàttere,жуккыны
1309,treten::V,calciare,лёганы
1310,stechen::V,pùngere,бышкалтыны
1311,stoßen::V,urtare,донгыны
1312,stoßen::V,spìngere,донгыны
1313,stehlen::V,rubare,вораны
1314,stehlen::V,rubare,лушканы
1315,stören::V,disturbare,люкетыны
1316,belästigen::V,molestare,акыльтыны
1317,belästigen::V,molestare,вукылмыны
1318,belästigen::V,importunare,акыльтыны
1319,belästigen::V,importunare,вукылмыны
1320,verbergen::V,celare,ватыны
1321,verbergen::V,nascondere,ватыны
1322,täuschen::V,ingannare,алданы
1323,betrügen::V,frodare,пӧяны
1324,betrügen::V,truffare,пӧяны
1325,töten::V,uccìdere,виыны
1326,wohnen::V,abitare,улыны
1327,arbeiten::V,lavorare,ужаны
1328,sammeln::V,raccògliere,бичаны
1329,sammeln::V,collezionare,бичаны
1330,pflücken::V,cògliere,ишкыны
1331,jagen::V,cacciare,пӧйшураны
1332,fischen::V,pescare,чорыганы
1333,fassen::V,catturare,кутыны
1334,fassen::V,acchiappare,кутыны
1335,hüten::V,pascolare,возьманы
1336,treiben::V,spìngere,улляны
1337,anbinden::V,legare,думыны
1338,anbinden::V,attaccare,думыны
1339,füttern::V,dar da mangiare a,сюдыны
1340,melken::V,mùngere,кыскыны
1341,hacken::V,tritare,кораны
1342,hacken::V,spaccare,кораны
1343,gießen::V,annaffiare,киськаны
1344,reifen::V,maturare,вуыны
1345,reifen::V,maturare,кисьманы
1346,zubereiten::V,preparare,лесьтыны
1347,kochen::V,cuòcere,пӧзьтыны
1348,backen::V,cuòcere,пыжыны
1349,backen::V,cuòcere al forno,пыжыны
1350,braten::V,frìggere,пыжыны
1351,braten::V,arrostire,пыжыны
1352,umrühren::V,mescolare,сураны
1353,stricken::V,llavorare a maglia,керттыны
1354,nähen::V,cucire,вурыны
1355,färben::V,tìngere,буяны
1356,reinigen::V,pulire,сузяны
1357,reinigen::V,nettare,сузяны
1358,waschen::V,lavare,мисьтаськыны
1359,abwischen::V,asciugare,ӵушылыны
1360,spülen::V,lavare,гылъяны
1361,spülen::V,sciacquare,гылъяны
1362,fegen::V,spazzare,ӵужыны
1363,kehren::V,spazzare,ӵужыны
1364,baden::V,bagnarsi,пыласькыны
1365,baden::V,fare il bagno,пыласькыны
1366,sich waschen::V,lavarsi,пыласькыны
1367,ausziehen::V,tògliersi,кыльыны
1368,anziehen::V,mettersi,дӥсяны
1369,anziehen::V,indossare,дӥсяны
1370,sich anziehen::V,vestirsi,дӥсьяськыны
1371,kämmen::V,pettinare,сынаны
1372,schmücken::V,ornare,чеберъяны
1373,schmücken::V,decorare,чеберъяны
1374,sagen::V,dire,шуыны
1375,sagen::V,dire,вераны
1376,sprechen::V,parlare,вераськыны
1377,reden::V,parlare,вераськыны
1378,sich unterhalten::V,conversare,вераськыны
1379,fragen::V,chièdere,юаны
1380,fragen::V,domandare,юаны
1381,bitten::V,pregare,курыны
1382,erzählen::V,narrare,вераны
1383,erzählen::V,narrare,мадьыны
1384,erzählen::V,raccontare,вераны
1385,erzählen::V,raccontare,мадьыны
1386,mitteilen::V,comunicare,ивортыны
1387,nennen::V,nominare,шуыны
1388,rufen::V,chiamare,ӧтьыны
1389,prahlen::V,vantarsi,ушъяськыны
1390,übersetzen::V,tradurre,берыктыны
1391,denken::V,pensare,малпаны
1392,glauben::V,credere,оскыны
1393,bemerken::V,notare,адӟыны
1394,bemerken::V,osservare,адӟыны
1395,erkennen::V,riconoscere,тодыны
1396,begreifen::V,capire,валаны
1397,begreifen::V,comprèndere,валаны
1398,verstehen::V,intèndere,валаны
1399,verstehen::V,comprèndere,валаны
1400,lernen::V,imparare,дышетскыны
1401,lernen::V,apprèndere,дышетскыны
1402,wissen::V,sapere,тодыны
1403,sich erinnern an::V,ricordare,тодэ вайыны
1404,sich erinnern an::V,ricordarsi di,тодэ вайыны
1405,vergessen::V,dimenticare,вунэтыны
1406,messen::V,misurare,мертаны
1407,zählen::V,contare,лыдъяны
1408,rechnen::V,contare,лыдъяны
1409,rechnen::V,calcolare,лыдъяны
1410,lesen::V,lèggere,лыдӟыны
1411,malen::V,dipìngere,суреданы
1412,zeichnen::V,disegnare,суреданы
1413,schreiben::V,scrìvere,гожъяны
1414,besitzen::V,possedere,луыны
1415,kaufen::V,comprare,басьтыны
1416,kaufen::V,acquistare,басьтыны
1417,verkaufen::V,vendere,вузаны
1418,bezahlen::V,pagare,тырыны
1419,zahlen::V,pagare,тырыны
1420,beherrschen::V,dominare,кузёяськыны
1421,ertragen::V,sopportare,чиданы
