,Concept_ID,de,mdf
777,beginnen::V,beginnen,ушедомс
778,enden::V,enden,лоткамс
779,wechseln::V,wechseln,по́лафнемс
780,aufgehen[Sonne]::V,aufgehen,стямс
781,aufgehen[Sonne]::V,aufgehen,лисемс
782,untergehen[Sonne]::V,untergehen,валгомс
783,scheinen[Sonne]::V,scheinen,ва́лдоптомс
784,donnern::V,donnern,торамс
785,wehen::V,wehen,уфа́мс
786,strömen::V,strömen,шудемс
787,fließen::V,fließen,шудемс
788,sich drehen::V,sich drehen,шаромс
789,schwanken::V,schwanken,якамс
790,schwingen::V,schwingen,люксемс
791,schwingen::V,schwingen,нюрьсемс
792,fallen::V,fallen,прамс
793,fallen::V,fallen,прашендомс
794,brennen::V,brennen,паломс
795,rauchen::V,rauchen,качадомс
796,regnen::V,regnen,пиземс
797,gefrieren::V,gefrieren,эйндамс
798,gefrieren::V,gefrieren,кельмомс
799,tauen::V,tauen,соламс
800,schmelzen::V,schmelzen,соламс
801,trocknen::V,trocknen,коськомс
802,sieden::V,sieden,лакамс
803,faulen::V,faulen,наксадомс
804,verfaulen::V,verfaulen,наксадомс
805,reißen::V,reißen,сязевомс
806,versinken::V,versinken,ваямс
807,vergehen::V,vergehen,ётамс
808,erscheinen::V,erscheinen,эвондамс
809,verschwinden::V,verschwinden,юма́мс
810,sinken::V,sinken,валгомс
811,abnehmen::V,abnehmen,киремс
812,zunehmen::V,zunehmen,ламокстомс
813,zunehmen::V,zunehmen,рашнемс
814,steigen::V,steigen,кеподемс
815,wachsen::V,wachsen,касомс
816,glänzen::V,glänzen,цинзелдомс
817,glänzen::V,glänzen,цифордомс
818,funkeln::V,funkeln,ци́фтордомс
819,lärmen::V,lärmen,жалнамс
820,läuten::V,läuten,гайфтемс
821,klingeln::V,klingeln,гайфтемс
822,klirren::V,klirren,ка́нзеркшнемс
823,brausen::V,brausen,жоледемс
824,rauschen::V,rauschen,вжнамс
825,rauschen::V,rauschen,гамнамс
826,klingen::V,klingen,кайгомс
827,bellen::V,bellen,ува́мс
828,heulen::V,heulen,сувомс
829,heulen::V,heulen,урнамс
830,blasen::V,blasen,уфа́мс
831,pfeifen::V,pfeifen,вяшкомс
832,schreien::V,schreien,пешкодомс
833,stöhnen::V,stöhnen,куфцемс
834,zittern::V,zittern,таромс
835,leben::V,leben,эрямс
836,geboren werden::V,geboren werden,шачемс
837,atmen::V,atmen,ажнамс
838,trinken::V,trinken,симомс
839,essen::V,essen,ярхцамс
840,schlucken::V,schlucken,нилемс
841,müde werden::V,müde werden,сиземс
842,einschlafen::V,einschlafen,матодовомс
843,schlafen::V,schlafen,удомс
844,aufwachen::V,aufwachen,съргоземс
845,aufstehen::V,aufstehen,стямс
846,sich erholen::V,sich erholen,ваймосемс
847,krank werden::V,krank werden,сярядькстомс
848,krank sein::V,krank sein,сярядемс
849,schmerzen::V,schmerzen,сярядемс
850,husten::V,husten,козомс
851,genesen::V,genesen,пъ́чкамс
852,sterben::V,sterben,куломс
853,umkommen::V,umkommen,юма́мс
854,sich bewegen::V,sich bewegen,шаштомс
855,sich rühren::V,sich rühren,сърхка́мс
856,sich erheben::V,sich erheben,стямс
857,sich setzen::V,sich setzen,озамс
858,hinfallen::V,hinfallen,прамс
859,hinfallen::V,hinfallen,сяворемс
860,laufen::V,laufen,якамс
861,schreiten::V,schreiten,молемс
862,schreiten::V,schreiten,аськолямс
863,spazierengehen::V,spazierengehen,якамс
864,eilen::V,eilen,эряскодомс
865,sich beeilen::V,sich beeilen,эряскодомс
866,sausen::V,sausen,лиемс
867,rennen::V,rennen,арнемс
868,springen::V,springen,комотнемс
869,klettern::V,klettern,ку́цемс
870,schaukeln::V,schaukeln,нюрямс
871,kriechen::V,kriechen,шаштомс комада
872,schwimmen::V,schwimmen,уемс
873,tauchen::V,tauchen,юпиемс
874,tauchen::V,tauchen,чёпафнемс
875,rudern::V,rudern,па́немс ве́неж
876,fahren::V,fahren,ардомс
877,fliegen::V,fliegen,лиемс
878,gehen::V,gehen,молемс
879,weggehen::V,weggehen,тумс
880,abfahren::V,abfahren,тумс
881,anhalten::V,anhalten,лоткамс
882,hineingehen::V,hineingehen,сува́мс
883,eintreten::V,eintreten,сува́мс
884,kommen::V,kommen,самс
885,ankommen::V,ankommen,самс
886,ankommen::V,ankommen,пачкодемс
887,zurückkommen::V,zurückkommen,мърдамс
888,bleiben::V,bleiben,иля́домс
889,warten::V,warten,учемс
890,erwarten::V,erwarten,учемс
891,suchen::V,suchen,вешемс
892,finden::V,finden,мумс
893,versuchen::V,versuchen,варчсемс
894,vorbereiten::V,vorbereiten,анокламс
895,lieben::V,lieben,кельгомс
896,mögen::V,mögen,кельгомс
897,lachen::V,lachen,рахамс
898,lachen::V,lachen,рахсемс
899,rühren::V,rühren,токамс седи
900,weinen::V,weinen,авардемс
901,schimpfen::V,schimpfen,сюцемс
902,sich ärgern::V,sich ärgern,кяжиямс
903,sich fürchten::V,sich fürchten,пелемс
904,fürchten::V,fürchten,пелемс
905,fliehen::V,fliehen,ворьгодемс
906,flüchten::V,flüchten,ша́домс
907,flüchten::V,flüchten,во́рьгодемс
908,sehen::V,sehen,няемс
909,anschauen::V,anschauen,ваномс
910,ansehen::V,ansehen,ваномс
911,hören::V,hören,марямс
912,zuhören::V,zuhören,ку́лхдоньомс
913,probieren::V,probieren,варжамс
914,riechen::V,riechen,никса́мс
915,fühlen::V,fühlen,марямс
916,scheinen::V,scheinen,ня́евомс
917,zu sehen sein::V,zu sehen sein,ня́евомс
918,vernehmen::V,vernehmen,марямс
919,frieren::V,frieren,паломс
920,frieren::V,frieren,кельмомс
921,tun::V,tun,тиемс
922,können::V,können,маштомс
923,wollen::V,wollen,-не-
924,anfangen::V,anfangen,ушедомс
925,beenden::V,beenden,аде́ламс
926,aufhören::V,aufhören,лоткамс
927,gelingen::V,gelingen,удалакшнемс
928,geraten::V,geraten,лисемс
929,öffnen::V,öffnen,панжемс
930,schließen::V,schließen,сёлгомс
931,stellen::V,stellen,путомс
932,setzen::V,setzen,озафнемс
933,setzen::V,setzen,озавтнемс
934,legen::V,legen,путомс
935,berühren::V,berühren,токамс
936,verbinden::V,verbinden,сотомс
937,bedecken::V,bedecken,комачамс
938,bedecken::V,bedecken,вельхтямс
939,aufhängen::V,aufhängen,повфтамс
940,anzünden::V,anzünden,крьвя́стемс
941,aufheben::V,aufheben,кеподемс
942,aufheben::V,aufheben,касфтомс
943,zurücklassen::V,zurücklassen,ка́домс
944,verlieren::V,verlieren,юма́фтомс
945,fallen lassen::V,fallen lassen,прафтомс
946,machen::V,machen,тиемс
947,herstellen::V,herstellen,анокламс
948,bauen::V,bauen,путомс
949,reparieren::V,reparieren,петемс
950,verbessern::V,verbessern,цебярьгофтомс
951,ändern::V,ändern,полафтомс
952,graben::V,graben,шу́вомс
953,graben::V,graben,та́ргамс
954,beugen::V,beugen,мяндемс
955,biegen::V,biegen,комафтомс
956,drehen::V,drehen,шо́вамс
957,drehen::V,drehen,ша́рфнемс
958,wenden::V,wenden,ша́рфтомс
959,umdrehen::V,umdrehen,шарфтомс
960,heben::V,heben,ке́подемс
961,hochheben::V,hochheben,ке́подемс
962,hochheben::V,hochheben,ка́сфтомс
963,ergreifen::V,ergreifen,фатямс
964,halten::V,halten,кирдемс
965,drücken::V,drücken,люпшта́мс
966,schieben::V,schieben,шашфтомс
967,kratzen::V,kratzen,а́нгорямс
968,kratzen::V,kratzen,киськоря́мс
969,lecken::V,lecken,нолсемс
970,beißen::V,beißen,сускомс
971,abreißen::V,abreißen,сяземс
972,abschneiden::V,abschneiden,керомс
973,binden::V,binden,сотомс
974,stecken::V,stecken,сялгомс
975,brechen::V,brechen,си́ннемс
976,brechen::V,brechen,ка́лафтомс
977,klopfen::V,klopfen,чакамс
978,klopfen::V,klopfen,чакиемс
979,hauen::V,hauen,шавомс
980,hauen::V,hauen,пиксомс
981,kleben::V,kleben,пе́тфнемс
982,reiben::V,reiben,шо́вамс
983,streichen::V,streichen,вадемс
984,schleifen::V,schleifen,шо́вамс
985,schneiden::V,schneiden,керомс
986,rütteln::V,rütteln,та́рфтомс
987,schütteln::V,schütteln,шука́демс
988,schwenken::V,schwenken,яфодемс
989,schütten::V,schütten,каямс
990,schütten::V,schütten,нюрьхтя́мс
991,füllen::V,füllen,пяшкодемс
992,einwickeln::V,einwickeln,тапардамс
993,tragen::V,tragen,кандомс
994,schleppen::V,schleppen,ускомс
995,ziehen::V,ziehen,ускомс
996,aufbewahren::V,aufbewahren,ванфтомс
997,werfen::V,werfen,ёрямс
998,fangen::V,fangen,кунда́мс
999,packen::V,packen,фатямс
1000,verstecken::V,verstecken,кяшемс
1001,teilen::V,teilen,явомс
1002,schicken::V,schicken,кучемс
1003,bringen::V,bringen,кандомс
1004,bringen::V,bringen,пачфтемс
1005,hinzufügen::V,hinzufügen,пу́томс та́га
1006,hinzufügen::V,hinzufügen,ма́ксомс та́га
1007,bekommen::V,bekommen,сявомс
1008,erhalten::V,erhalten,сявомс
1009,nehmen::V,nehmen,сявомс
1010,wählen::V,wählen,ко́чкамс
1011,auswählen::V,auswählen,кочкамс
1012,bewahren::V,bewahren,ванфтомс
1013,behindern::V,behindern,шорямс
1014,verderben::V,verderben,коламс
1015,verderben::V,verderben,гастямс
1016,beschädigen::V,beschädigen,тиендемс зиян
1017,zerbrechen::V,zerbrechen,тапамс
1018,zerreißen::V,zerreißen,сяземс
1019,zerstören::V,zerstören,ка́лафтомс
1020,verbrennen::V,verbrennen,пълхта́мс
1021,geben::V,geben,ма́ксомс
1022,reichen::V,reichen,максомс
1023,schenken::V,schenken,каземс
1024,versprechen::V,versprechen,ма́ксомс вал
1025,wünschen::V,wünschen,арьсемс
1026,loben::V,loben,шна́мс
1027,küssen::V,küssen,палсемс
1028,wiegen::V,wiegen,нюря́фтомс
1029,zudecken::V,zudecken,вельхтямс
1030,wecken::V,wecken,стя́фтомс
1031,wecken::V,wecken,съ́ргозьфтемс
1032,zeigen::V,zeigen,няфтемс
1033,führen::V,führen,вятемс
1034,lehren::V,lehren,тонафтомс
1035,unterrichten::V,unterrichten,тонафтомс
1036,aufziehen::V,aufziehen,касфтомс
1037,leiten::V,leiten,вятемс
1038,antreiben::V,antreiben,вятемс
1039,lassen::V,lassen,кошардомс
1040,einladen::V,einladen,тердемс
1041,einladen::V,einladen,серьгядемс
1042,vereinigen::V,vereinigen,пуроптомс
1043,vereinigen::V,vereinigen,кочкамс марса
1044,besuchen::V,besuchen,варжамс
1045,treffen::V,treffen,васьфтомс
1046,sich versammeln::V,sich versammeln,кочкавомс
1047,spielen::V,spielen,налхксемс
1048,singen::V,singen,морамс
1049,tanzen::V,tanzen,кштимс
1050,sich trennen::V,sich trennen,явомс
1051,verlassen::V,verlassen,кадондомс
1052,retten::V,retten,идемс
1053,retten::V,retten,араламс
1054,bewachen::V,bewachen,ваномс
1055,schützen::V,schützen,а́раламс
1056,verteidigen::V,verteidigen,а́раламс
1057,sich schlagen::V,sich schlagen,тюремс
1058,schießen::V,schießen,ляцемс
1059,siegen::V,siegen,сяськомс
1060,ärgern::V,ärgern,кяжияфтомс
1061,schlagen::V,schlagen,токамс
1062,treten::V,treten,тапамс
1063,stechen::V,stechen,пупамс
1064,stechen::V,stechen,сялгомс
1065,stoßen::V,stoßen,тостядемс
1066,stehlen::V,stehlen,саламс
1067,stören::V,stören,шорсемс
1068,belästigen::V,belästigen,токсамс
1069,belästigen::V,belästigen,аф кадомс ваймама
1070,verbergen::V,verbergen,кяшемс
1071,täuschen::V,täuschen,васькафтомс
1072,täuschen::V,täuschen,кяльготнемс
1073,betrügen::V,betrügen,васькафнемс
1074,töten::V,töten,шавомс
1075,töten::V,töten,аде́ламс
1076,wohnen::V,wohnen,эрямс
1077,arbeiten::V,arbeiten,покодемс
1078,sammeln::V,sammeln,кочкамс
1079,sammeln::V,sammeln,пу́роптомс
1080,pflücken::V,pflücken,фатнемс
1081,pflücken::V,pflücken,нотфнемс
1082,jagen::V,jagen,кунда́мс
1083,fischen::V,fischen,калонь кунда́мс
1084,fassen::V,fassen,кунда́мс
1085,hüten::V,hüten,ваномс
1086,treiben::V,treiben,панемс
1087,anbinden::V,anbinden,сотомс
1088,füttern::V,füttern,трямс
1089,füttern::V,füttern,а́ндомс
1090,melken::V,melken,потямс
1091,hacken::V,hacken,лазондомс
1092,gießen::V,gießen,валомс
1093,reifen::V,reifen,кенеремс
1094,zubereiten::V,zubereiten,анокламс
1095,kochen::V,kochen,пидемс
1096,backen::V,backen,пидемс
1097,braten::V,braten,пуштомс
1098,umrühren::V,umrühren,шорямс
1099,stricken::V,stricken,кодамс
1100,nähen::V,nähen,стамс
1101,färben::V,färben,а́рхтомс
1102,reinigen::V,reinigen,ва́ткамс
1103,reinigen::V,reinigen,а́роптомс
1104,waschen::V,waschen,муськомс
1105,abwischen::V,abwischen,нардамс
1106,spülen::V,spülen,оргалдомс
1107,fegen::V,fegen,тяемс
1108,kehren::V,kehren,тяемс
1109,baden::V,baden,э́шелямс
1110,sich waschen::V,sich waschen,штамс
1111,ausziehen::V,ausziehen,кайсефтемс
1112,anziehen::V,anziehen,ща́фтомс
1113,sich anziehen::V,sich anziehen,щамс
1114,kämmen::V,kämmen,се́ендемс
1115,schmücken::V,schmücken,на́ряжамс
1116,schmücken::V,schmücken,ма́зоптомс
1117,sagen::V,sagen,азомс
1118,sagen::V,sagen,мярьгомс
1119,sprechen::V,sprechen,корхтамс
1120,reden::V,reden,корхнемс
1121,sich unterhalten::V,sich unterhalten,корхнемс
1122,fragen::V,fragen,ки́зефтемс
1123,bitten::V,bitten,а́намс
1124,bitten::V,bitten,ве́шемс
1125,erzählen::V,erzählen,а́зондомс
1126,mitteilen::V,mitteilen,азомс
1127,nennen::V,nennen,лемдемс
1128,nennen::V,nennen,путомс лем
1129,rufen::V,rufen,серьгядемс
1130,prahlen::V,prahlen,шна́фтомс пря́
1131,übersetzen::V,übersetzen,ётафтомс
1132,denken::V,denken,арьсемс
1133,glauben::V,glauben,кемамс
1134,bemerken::V,bemerken,ня́емс
1135,erkennen::V,erkennen,содамс
1136,begreifen::V,begreifen,сатомс
1137,verstehen::V,verstehen,шарьхкодемс
1138,lernen::V,lernen,тонафнемс
1139,wissen::V,wissen,со́дамс
1140,sich erinnern an::V,sich erinnern an,лятфтамс
1141,vergessen::V,vergessen,юкстамс
1142,messen::V,messen,ункснемс
1143,zählen::V,zählen,лу́вомс
1144,zählen::V,zählen,а́рьсемс
1145,rechnen::V,rechnen,лувомс
1146,lesen::V,lesen,лувомс
1147,lesen::V,lesen,морафтомс
1148,malen::V,malen,рисова́ндамс
1149,zeichnen::V,zeichnen,рисова́ндамс
1150,schreiben::V,schreiben,сёрмадомс
1151,besitzen::V,besitzen,улемс азоркс
1152,kaufen::V,kaufen,рамамс
1153,verkaufen::V,verkaufen,мимс
1154,bezahlen::V,bezahlen,пандомс
1155,zahlen::V,zahlen,па́ндомс
1156,beherrschen::V,beherrschen,азорондамс
1157,ertragen::V,ertragen,кирдемс
