,Concept_ID,tt,hi
758,Arzt::N,врач,वैद्य
759,Arzt::N,врач,डॉक्टर
760,Arzt::N,врач,चिकित्सक
761,Arzt::N,табиб,वैद्य
762,Arzt::N,табиб,डॉक्टर
763,Arzt::N,табиб,चिकित्सक
764,Lehrer::N,укытучы,शिक्षक
765,Lehrer::N,укытучы,अध्यापक
766,Lehrer::N,мөгаллим,शिक्षक
767,Lehrer::N,мөгаллим,अध्यापक
768,Geld::N,акча,धन
769,Geld::N,акча,पैसा
770,Geschäft::N,эш,सौदा
771,Geschäft::N,эш,व्यापार
772,Laden::N,кибет,दुकान
773,Laden::N,магазин,दुकान
774,Preis::N,бәя,दाम
775,Preis::N,бәя,मूल्य
776,Preis::N,бәһа,दाम
777,Preis::N,бәһа,मूल्य
778,Ware::N,товар,माल
779,Ware::N,товар,पण्य
780,Nutzen::N,файда,लाभ
781,Nutzen::N,файда,फ़ायदा
782,Reichtum::N,байлык,धन
783,Reichtum::N,байлык,दौलत
784,Welt::N,дөнья,विश्व
785,Welt::N,дөнья,दुनिया
786,Land::N,ил,देश
787,Land::N,ил,मुल्क
788,Staat::N,дәүләт,राज्य
789,Staat::N,дәүләт,राष्ट्र
790,König::N,патша,राजा
791,König::N,патша,बादशाह
792,Macht::N,хакимият,शासन
793,Macht::N,хакимият,सत्ता
794,Grenze::N,чик,सरहद
795,Krieg::N,сугыш,जंग
796,Krieg::N,сугыш,युद्ध
797,Feind::N,дошман,शत्रु
798,Feind::N,дошман,दुश्मन
799,Gewalt::N,көчләү,हिंसा
800,Kampf::N,көрәш,लड़ाई
801,Kampf::N,көрәш,संघर्ष
802,Bogen[Waffe]::N,җәя,कमान
803,Pfeil::N,ук,बान
804,Gewehr::N,мылтык,बंदूक़
805,Fehler::N,хата,भूल
806,Fehler::N,хата,ग़लती
807,Lüge::N,ялган,झूठ
808,Lüge::N,ялган,असत्य
809,Schaden::N,зыян,हानि
810,Schaden::N,зыян,नुक़सान
811,Schaden::N,зарар,हानि
812,Schaden::N,зарар,नुक़सान
813,Unglück::N,бәла,मुसीबत
814,Unglück::N,бәла,विपात्ति
815,Schuld::N,гаеп,दोष
816,Schuld::N,гаеп,क़सूर
817,Alter::N,яшь,आयु
818,Alter::N,яшь,उम्र
819,Schluss::N,ахыр,अंत
820,Schluss::N,ахыр,समाप्ति
821,Zeit::N,заман,काल
822,Zeit::N,заман,वक़्त
823,Tag::N,көн,दिन
824,Tag::N,көн,रोज़
825,Morgen::N,иртә,सुबह
826,Mittag::N,өйлә,दोपहर
827,Mittag::N,өйлә,मध्याह्न
828,Abend::N,кич,शाम
829,Abend::N,кич,संध्या
830,Nacht::N,төн,रात
831,Nacht::N,төн,रात्रि
832,Woche::N,атна,हफ़्ता
833,Monat::N,ай,मास
834,Monat::N,ай,महीना
835,Jahr::N,ел,बरस
836,Jahr::N,ел,वर्ष
837,Frühling::N,яз,वसंत
838,Sommer::N,җәй,गरमी
839,Sommer::N,җәй,ग्रीष्म
840,Herbst::N,көз,शरत्
841,Herbst::N,көз,पतझड़
842,Winter::N,кыш,जाड़ा
843,Winter::N,кыш,सर्दियाँ
844,Januar::N,гыйнвар,जनवरी
845,Februar::N,февраль,फ़रवरी
846,März::N,март,मार्च
847,April::N,апрель,अप्रैल
848,Mai::N,май,मई
849,Juni::N,июнь,जून
850,Juli::N,июль,जुलाई
851,August::N,август,अगस्त
852,September::N,сентябрь,सितंबर
853,Oktober::N,октябрь,अक्तूबर
854,November::N,ноябрь,नवंबर
855,Dezember::N,декабрь,दिसंबर
856,Montag::N,дүшәмбе,पीर
857,Montag::N,дүшәмбе,सोमवार
858,Dienstag::N,сишәмбе,मंगलवार
859,Mittwoch::N,чәршәмбе,बुधवार
860,Donnerstag::N,атнакич,गुरुवार
861,Donnerstag::N,атнакич,बृहस्पतिवार
862,Donnerstag::N,пәнҗешәмбе,गुरुवार
863,Donnerstag::N,пәнҗешәмбе,बृहस्पतिवार
864,Freitag::N,җомга,शुक्रवार
865,Samstag::N,шимбә,सनीचर
866,Samstag::N,шимбә,शनिवार
867,Sonntag::N,якшәмбе,इतवार
868,Sonntag::N,якшәмбе,रविवार
869,groß::A,зур,बड़ा
870,klein::A,кечкенә,कम
871,klein::A,кечкенә,छोटा
872,lang::A,озын,लंबा
873,lang::A,озын,दीर्घ
874,kurz::A,кыска,लधु
875,kurz::A,кыска,छोटा
876,breit::A,киң,चौड़ा
877,schmal::A,кысык,तंग
878,schmal::A,кысык,सँकरा
879,dicht::A,куе,सघन
880,dick[Gegenstand]::A,калын,मोटा
881,dünn::A,нечкә,महीन
882,dünn::A,нечкә,बारीक
883,fein::A,нәзакәтле,कोमल
884,fein::A,нәзакәтле,सूक्ष्म
885,fest::A,нык,दृढ़
886,fest::A,нык,मज़बूत
887,flach::A,яссы,चपटा
888,flach::A,ялпак,चपटा
889,glatt::A,шома,चौरस
890,glatt::A,шома,चिकना
891,hart::A,каты,कठोर
892,hart::A,каты,सख़्त
893,weich::A,йомшак,नरम
894,weich::A,йомшак,मुलायम
895,rund::A,түгәрәк,गोल
896,rund::A,түгәрәк,वर्तुल
897,spitz::A,очлы,नुकीला
898,scharf::A,үткен,पैना
899,stumpf::A,үтмәс,भोथरा
900,schwer::A,салмак,भारी
901,schwer::A,салмак,वज़नी
902,schön::A,гүзәл,सुंदर
903,heiß::A,эссе,उष्ण
904,warm::A,җылы,गरम
905,kalt::A,суык,सर्द
906,kalt::A,салкын,सर्द
907,kühl::A,салкынча,ठंडा
908,frisch::A,салкынча,तर
909,frisch::A,салкынча,ताज़ा
910,feucht::A,юеш,नम
911,feucht::A,юеш,भीगा
912,nass::A,дымлы,गीला
913,trocken::A,коры,सूखा
914,trocken::A,коры,ख़ुश्क
915,voll::A,тулы,भरा
916,voll::A,тулы,पूरा
917,leer::A,буш,ख़ाली
918,offen::A,ачык,खुला
919,geschlossen::A,йомык,बंद
920,sauber::A,пакь,साफ़
921,sauber::A,пакь,सुथरा
922,sauber::A,чиста,साफ़
923,sauber::A,чиста,सुथरा
924,schmutzig::A,керле,गंदा
925,schmutzig::A,пычрак,गंदा
926,roh::A,чи,कच्चा
927,reif::A,өлгергән,पक्व
928,reif::A,өлгергән,पक्का
929,lecker::A,тәмле,मज़ेदार
930,lecker::A,тәмле,स्वादिष्ट
931,süß::A,татлы,मीठा
932,bitter::A,ачы,कटु
933,bitter::A,ачы,कड़वा
934,sauer::A,әче,खट्टा
935,hell::A,якты,रोशन
936,dunkel::A,кара,अँधेरा
937,schwarz::A,кара,काला
938,schwarz::A,кара,स्याह
939,weiß::A,ак,सफ़ेद
940,rot::A,кызыл,लाल
941,rot::A,кызыл,सुर्ख़
942,gelb::A,сары,पीला
943,gelb::A,сары,ज़र्द
944,blau::A,күк,नीला
945,blau::A,күк,आसमानी
946,grün::A,яшел,हरा
947,grau::A,соры,धूसर
948,bunt::A,чуар,रंगीन
949,bunt::A,чуар,बहुरंगा
950,billig::A,арзан,सस्ता
951,teuer::A,хаклы,महँगा
952,wertvoll::A,кыйммәтле,क़ीमती
953,wertvoll::A,кыйммәтле,मूल्यवान्
954,blind::A,сукыр,अंधा
955,blind::A,күзсез,अंधा
956,taub::A,чукрак,बहरा
957,taub::A,саңгырау,बहरा
958,kräftig::A,егәрле,ताक़तवर
959,kräftig::A,егәрле,शक्तिशाली
960,stark::A,нык,प्रबल
961,stark::A,нык,बलवान्
962,stark::A,базык,प्रबल
963,stark::A,базык,बलवान्
964,schwach::A,зәгыйфь,कमज़ोर
965,fett::A,симез,मोटा
966,fett::A,симез,मांसल
967,schlank::A,нәзек,पतला
968,schlank::A,нәзек,छरहरा
969,hübsch::A,чибәр,सुंदर
970,hübsch::A,чибәр,ख़ूबसूरत
971,böse::A,усал,पापी
972,böse::A,усал,दुष्ट
973,dumm::A,акылсыз,मूर्ख
974,dumm::A,акылсыз,बुद्धू
975,faul::A,ялкау,आलसी
976,faul::A,ялкау,सुस्त
977,faul::A,иренчәк,आलसी
978,faul::A,иренчәк,सुस्त
979,fleißig::A,тырыш,मेहनती
980,fleißig::A,тырыш,परिश्रमी
981,fleißig::A,тырышучан,मेहनती
982,fleißig::A,тырышучан,परिश्रमी
983,geizig::A,саран,कृपण
984,geizig::A,саран,कंजूस
985,klug::A,акыллы,समझदार
986,klug::A,акыллы,होशियार
987,klug::A,акыллы,अक़्लमंद
988,geschickt::A,маһир,किशल
989,lieb::A,сөекле,प्रिय
990,lieb::A,сөекле,प्यारा
991,lustig::A,күңелле,हँसमुख
992,lustig::A,күңелле,ख़ुशदिल
993,sanft::A,басынкы,नम्र
994,hungrig::A,ач,भूखा
995,krank::A,чирле,बीमार
996,krank::A,чирле,अस्वस्थ
997,krank::A,сырхау,बीमार
998,krank::A,сырхау,अस्वस्थ
999,nackt::A,шәрә,नग्न
1000,traurig::A,ямансу,उदास
1001,traurig::A,ямансу,रंजीदा
1002,lebendig::A,тере,जीता
1003,lebendig::A,тере,ज़िंदा
1004,gut::A,яхшы,अच्छा
1005,schlecht::A,начар,बुरा
1006,schlecht::A,начар,ख़राब
1007,richtig::A,дөрес,ठीक
1008,schlimm::A,әшәкә,बुरा
1009,schlimm::A,әшәкә,अप्रिय
1010,wahr::A,чып-чын,सच
1011,alt::A,иске,पुराना
1012,neu::A,яңа,नया
1013,ehemalig::A,элекке,भूतपूर्व
1014,alt[Lebewesen]::A,карт,बूढ़ा
1015,alt[Lebewesen]::A,карт,वृद्ध
1016,jung::A,яшь,जवान
1017,arm::A,фәкыйрь,ग़रीब
1018,reich::A,бай,धनी
1019,reich::A,бай,अमीर
1020,bekannt::A,таныш,मालूम
1021,berühmt::A,атаклы,मशहूर
1022,berühmt::A,атаклы,प्रसिद्ध
1023,fremd::A,ят,विदेशी
1024,fremd::A,ят,अपरिचित
1025,verschieden::A,төрле,अलग
1026,verschieden::A,төрле,भिन्न
1027,nah::A,якын,नज़दीकी
1028,fern::A,ерак,दूर
1029,fern::A,ерак,दूरस्थ
1030,linker::A,сул,बायाँ
1031,rechter::A,уң,दायाँ
1032,rechter::A,уң,दाहिना
1033,anderer::A,бүтән,अन्य
1034,anderer::A,бүтән,दूसरा
1035,erster::A,беренче,पहला
1036,erster::A,беренче,प्रथम
1037,zweiter::A,икенче,दूसरा
1038,zweiter::A,икенче,द्वितीय
1039,dritter::A,өченче,तीसरा
1040,letzter::A,ахыргы,अंतिम
1041,letzter::A,ахыргы,आख़िरी
1042,allein::ADV,ялгыз,तनहा
1043,allein::ADV,ялгыз,अकेले
1044,auf einmal::ADV,бердән,वक़्त में
1045,zusammen::ADV,бергә,एक साथ
1046,zusammen::ADV,бергә,साथ साथ
1047,lange::ADV,озак,देर तक
1048,plötzlich::ADV,искәрмәстән,सहसा
1049,plötzlich::ADV,искәрмәстән,अचानक
1050,sofort::ADV,хәзер,तुरंत
1051,später::ADV,соңрак,बाद को
1052,später::ADV,соңрак,बाद में
1053,jetzt::ADV,хәзер,अब
1054,jetzt::ADV,хәзер,अभी
1055,heute::ADV,бүген,आज
1056,morgen::ADV,иртәгә,कल
1057,bald::ADV,тиздән,जल्दी
1058,dann::ADV,аннары,तब
1059,gestern::ADV,кичә,कल
1060,einst::ADV,берчак,एक दिन
1061,einst::ADV,берчак,पहले कभी
1062,damals::ADV,ул вакытта,उस समय
1063,damals::ADV,ул вакытта,उन दिनों
1064,damals::ADV,ул чакта,उस समय
1065,damals::ADV,ул чакта,उन दिनों
1066,danach::ADV,да,इसके बाद
1067,danach::ADV,да,इसके पश्चात्
1068,vorher::ADV,элек,पहले
1069,vorher::ADV,элек,पेशतर
1070,zuerst::ADV,башта,पहले
1071,einmal::ADV,бер,एक बार
1072,einmal::ADV,бер,एक दफ़ा
1073,einmal::ADV,бер мәртәбә,एक बार
1074,einmal::ADV,бер мәртәбә,एक दफ़ा
1075,manchmal::ADV,кайчакта,कभी कभी
1076,oft::ADV,еш,अक्सर
1077,immer::ADV,һәркайчан,सदा
1078,immer::ADV,һәркайчан,हमेशा
1079,niemals::ADV,hичбер вакыт,कभी नहीं
1080,niemals::ADV,hичбер вакыт,कदापि नहीं
1081,hier::ADV,монда,इधर
1082,hier::ADV,монда,यहाँ
1083,hier::ADV,биредә,इधर
1084,hier::ADV,биредә,यहाँ
1085,hierhin::ADV,монда,इधर को
1086,hierhin::ADV,монда,यहाँ को
1087,von hier::ADV,моннан,यहाँ से
1088,dort::ADV,анда,उधर
1089,dort::ADV,анда,वहाँ
1090,dorthin::ADV,тегеләй,उधर को
1091,dorthin::ADV,тегеләй,वहाँ को
1092,geradeaus::ADV,турыдан-туры,सीधे
1093,vorwärts::ADV,алга,आगे
1094,vorwärts::ADV,алга,आगे को
1095,rückwärts::ADV,кире,पीछे को
1096,zurück::ADV,кире,वापस
1097,unten::ADV,түбәндә,नीचे
1098,hinab::ADV,аска,नीचे को
1099,oben::ADV,өстә,ऊपर
1100,oben::ADV,югарыда,ऊपर
1101,hinauf::ADV,өскә,ऊपर को
1102,überall::ADV,hәркайда,हर जगह
1103,überall::ADV,hәркайда,हर स्थान
1104,nicht::ADV,түгел,न
1105,nicht::ADV,түгел,नहीं
1106,ein wenig::ADV,бераз,कुछ
1107,ein wenig::ADV,бераз,ज़रा
1108,ein wenig::ADV,бераз,थोड़ा
1109,kaum::ADV,көчкә,लगभग नहीं
1110,kaum::ADV,көчкә,बराबर नहीं
1111,sehr::ADV,бик,बहुत
1112,so::ADV,алай,ऐसा
1113,noch::ADV,янә,अभी तक
1114,noch::ADV,тагын,अभी तक
1115,nur::ADV,фәкать,केवल
1116,nur::ADV,фәкать,सिर्फ़
1117,schon::ADV,инде,चुकना
1118,wieder::ADV,янә,फिर
1119,wieder::ADV,янә,दुबारा
1120,wieder::ADV,тагын,फिर
1121,wieder::ADV,тагын,दुबारा
1122,vergebens::ADV,юкка,व्यर्थ
1123,vor::PRP,алдыннан,के आगे
1124,vor::PRP,алдыннан,के सामने
1125,hinter::PRP,арттан,के पीछे
1126,unter::PRP,астында,के तले
1127,unter::PRP,астында,के नीचे
1128,durch::PRP,аша,के पार
1129,neben::PRP,тирәсендә,के पास
1130,neben::PRP,тирәсендә,की बग़ल में
1131,zwischen::PRP,арасында,के बीच
1132,wegen::PRP,сәбәпле,के कारण
1133,wegen::PRP,сәбәпле,की वजह से
1134,dies::PRN,бу,यह
1135,das::PRN,ул,वह
1136,alles::PRN,һәммә,सब
1137,alles::PRN,һәммә,सब कुछ
1138,ich::PRN,мин,मैं
1139,du::PRN,син,तू
1140,er::PRN,ул,यह
1141,wir::PRN,без,हम
1142,ihr::PRN,сез,तुम
1143,sie::PRN,ул,ये
1144,was::FPRN,ни,क्या
1145,was::FPRN,нәрсә,क्या
1146,wer::FPRN,кем,कौन
1147,wo::FADV,кайда,किधर
1148,wohin::FADV,кая,किधर
1149,wie::FADV,ничек,कैसे
1150,warum::FADV,нигә,क्यों
1151,wieviel::FNUM,ничә,कितना
1152,eins::NUM,бер,एक
1153,zwei::NUM,ике,दो
1154,drei::NUM,өч,तीन
1155,vier::NUM,дүрт,चार
1156,fünf::NUM,биш,पाँच
1157,sechs::NUM,алты,छह
1158,sieben::NUM,җиде,सात
1159,acht::NUM,сигез,आठ
1160,neun::NUM,тугыз,नौ
1161,zehn::NUM,ун,दस
1162,elf::NUM,унбер,ग्यारह
1163,zwölf::NUM,унике,बारह
1164,zwanzig::NUM,егерме,बीस
1165,dreißig::NUM,утыз,तीस
1166,vierzig::NUM,кырык,चालीस
1167,fünfzig::NUM,илле,पचास
1168,sechzig::NUM,алтмыш,साठ
1169,siebzig::NUM,җитмеш,सत्तर
1170,achtzig::NUM,сиксән,अस्सी
1171,neunzig::NUM,туксан,नव्वे
1172,hundert::NUM,йөз,सौ
1173,tausend::NUM,мең,हज़ार
1174,und::CNJ,вә,और
1175,oder::CNJ,яки,या
1176,oder::CNJ,яисә,या
1177,stehen::V,тору,खड़ा होना
1178,sitzen::V,утыру,बैठना
1179,liegen::V,яту,लेटना
1180,hängen::V,эленү,लटकना
1181,werden::V,булу,बनना
1182,passieren::V,булу,होना
1183,beginnen::V,башлану,आरंभ होना
1184,beginnen::V,башлану,प्रारंभ होना
1185,enden::V,бетү,अंत होना
1186,enden::V,бетү,ख़तम होना
1187,wechseln::V,үзгәртү,बदलना
1188,aufgehen[Sonne]::V,чыгу,चढ़ना
1189,aufgehen[Sonne]::V,чыгу,उदित होना
1190,untergehen[Sonne]::V,бату,अस्त हो जाना
1191,scheinen[Sonne]::V,яктырту,रोशनी देना
1192,donnern::V,күкрәү,गरजना
1193,wehen::V,исү,चलना
1194,strömen::V,агу,बहना
1195,strömen::V,агу,प्रवाहित होना
1196,fließen::V,агу,बहना
1197,fließen::V,агу,प्रवाहित होना
1198,sich drehen::V,бөтерелү,घूमना
1199,schwanken::V,икеләнү,हिलना
1200,schwingen::V,тирбәлү,हिलना
1201,fallen::V,егылу,गिरना
1202,brennen::V,яну,जलना
1203,rauchen::V,төтәү,धुआँ उड़ाना
1204,rauchen::V,төтенләү,धुआँ उड़ाना
1205,regnen::V,яву,बरसना
1206,gefrieren::V,кату,जमना
1207,tauen::V,эрү,गलना
1208,tauen::V,эрү,पिघलना
1209,tauen::V,эретү,गलना
1210,tauen::V,эретү,पिघलना
1211,schmelzen::V,эрү,गलना
1212,schmelzen::V,эрү,पिघलना
1213,schmelzen::V,эретү,गलना
1214,schmelzen::V,эретү,पिघलना
1215,trocknen::V,кибү,सूखना
1216,sieden::V,ургылу,उबलना
1217,faulen::V,черү,गलना
1218,faulen::V,черү,सड़ना
1219,verfaulen::V,черү,गलना
1220,verfaulen::V,черү,सड़ना
1221,reißen::V,өзелү,फटना
1222,versinken::V,бату,डूबना
1223,vergehen::V,авышу,बीतना
1224,vergehen::V,авышу,गुज़रना
1225,erscheinen::V,пәйда булу,दिखाई देना
1226,verschwinden::V,югалу,ग़ायब होना
1227,verschwinden::V,юк булу,ग़ायब होना
1228,sinken::V,кимү,घटना
1229,sinken::V,кимү,उतरना
1230,sinken::V,кайту,घटना
1231,sinken::V,кайту,उतरना
1232,abnehmen::V,азаю,घटना
1233,zunehmen::V,арту,बढ़ना
1234,zunehmen::V,күбәю,बढ़ना
1235,zunehmen::V,ишәю,बढ़ना
1236,steigen::V,үсү,बढ़ना
1237,wachsen::V,үсү,उगना
1238,glänzen::V,ялкылдау,चमकना
1239,funkeln::V,ялтырау,जगमगाना
1240,funkeln::V,ялтырау,टिमटिमाना
1241,lärmen::V,шаулау,शोर मचाना
1242,läuten::V,шалтырату,बजना
1243,klingeln::V,шалтырату,बजना
1244,klirren::V,чылтырау,झनझनाना
1245,brausen::V,давыллау,साँय-साँय करना
1246,brausen::V,дулау,साँय-साँय करना
1247,rauschen::V,кыштырдау,सरसराना
1248,klingen::V,ишетелү,बजना
1249,bellen::V,өрү,भौंकना
1250,heulen::V,улау,गुर्राना
1251,blasen::V,өрү,फूँकना
1252,pfeifen::V,сызгырту,सीटी देना
1253,schreien::V,кычкыру,चिल्लाना
1254,stöhnen::V,ыңгырашу,कराहना
1255,stöhnen::V,ыңгырашу,आहें भरना
1256,zittern::V,калтырау,काँपना
1257,zittern::V,калтырану,काँपना
1258,leben::V,яшәү,जीना
1259,leben::V,гомер итү,जीना
1260,geboren werden::V,туу,पैदा होना
1261,atmen::V,сулау,साँस लेना
1262,trinken::V,эчү,पीना
1263,essen::V,ашау,खाना
1264,schlucken::V,йоту,निगलना
1265,müde werden::V,ялыгу,थकना
1266,müde werden::V,ялыгу,उकताना
1267,müde werden::V,йөгенү,थकना
1268,müde werden::V,йөгенү,उकताना
1269,einschlafen::V,йокыга китү,सो जाना
1270,schlafen::V,йоклау,सोना
1271,aufwachen::V,уяну,जागना
1272,aufstehen::V,тору,उठना
1273,sich erholen::V,ял алу,सुस्ताना
1274,sich erholen::V,ял алу,आराम करना
1275,sich erholen::V,истирахәт итү,सुस्ताना
1276,sich erholen::V,истирахәт итү,आराम करना
1277,krank werden::V,чирләү,बीमार पड़ना
1278,krank sein::V,чирләү,बीमार होना
1279,schmerzen::V,авырту,दुखना
1280,schmerzen::V,авырту,दर्द करना
1281,husten::V,ютәлләү,खाँसना
1282,genesen::V,савыгу,ठीक हो जाना
1283,genesen::V,савыгу,स्वस्थ हो जाना
1284,genesen::V,сәламәтләнү,ठीक हो जाना
1285,genesen::V,сәламәтләнү,स्वस्थ हो जाना
1286,sterben::V,үлү,मरना
1287,sterben::V,дөнья кую,मरना
1288,sterben::V,вафат булу,मरना
1289,umkommen::V,үлү,मरना
1290,sich bewegen::V,йөрү,चलना
1291,sich bewegen::V,йөрү,हिलना
1292,sich rühren::V,кыймылдау,हिलना
1293,sich erheben::V,басу,उठना
1294,sich setzen::V,утыру,बैठना
1295,hinfallen::V,егылу,गिरना
1296,laufen::V,җәяүләү,चलना
1297,schreiten::V,атлау,क़दम जाना
1298,spazierengehen::V,йөрү,सैर करना
1299,spazierengehen::V,йөргенү,सैर करना
1300,eilen::V,ашыгу,तेज़ी से जाना
1301,eilen::V,ашыгу,शीघ्रता से चलना
1302,sich beeilen::V,ашыгу,जल्दी करना
1303,sich beeilen::V,ашыгу,शीघ्रता करना
1304,sich beeilen::V,кызулау,जल्दी करना
1305,sich beeilen::V,кызулау,शीघ्रता करना
1306,sausen::V,җилдерү,बड़ी तेज़ी से चलना
1307,rennen::V,йөгерү,भागना
1308,rennen::V,йөгерү,दौड़ना
1309,springen::V,сикерү,उछलना
1310,klettern::V,үрмәләү,चढ़ना
1311,schaukeln::V,атыну,झूलना
1312,kriechen::V,шуышу,रेंगना
1313,kriechen::V,үрмәләү,रेंगना
1314,schwimmen::V,йөзү,तैरना
1315,tauchen::V,чуму,डूबना
1316,rudern::V,ишү,खेना
1317,rudern::V,ишү,चप्पू चलाना
1318,fahren::V,бару,चलना
1319,fahren::V,бару,यात्रा करना
1320,fliegen::V,очу,उड़ना
1321,gehen::V,йөрү,जाना
1322,weggehen::V,китү,चला जाना
1323,weggehen::V,китү,बाहर जाना
1324,abfahren::V,кузгалу,छूटना
1325,abfahren::V,кузгалу,रवाना होना
1326,anhalten::V,тукталу,रुकना
1327,anhalten::V,тукталу,खड़ा होना
1328,hineingehen::V,инү,घुसना
1329,hineingehen::V,инү,अंदर जाना
1330,eintreten::V,инү,प्रवेश करना
1331,kommen::V,килү,आना
1332,ankommen::V,бару,पहुँचना
1333,zurückkommen::V,кире кайту,लौटना
1334,zurückkommen::V,кире кайту,वापस आना
1335,bleiben::V,калу,रहना
1336,bleiben::V,калу,रुकना
1337,warten::V,көтү,इंतज़ार करना
1338,erwarten::V,көтү,प्रतीक्षा करना
1339,suchen::V,эзләү,ढूँढ़ना
1340,finden::V,табу,पाना
1341,finden::V,табу,ढूँढ़ निकालना
1342,versuchen::V,маташу,कोशिश करना
1343,vorbereiten::V,хәзерләү,तैयार करना
1344,lieben::V,сөю,प्यार करना
1345,lieben::V,ярату,प्यार करना
1346,mögen::V,өнәү,पसंद होना
1347,lachen::V,көлү,हँसना
1348,rühren::V,дулкынландыру,छूना
1349,weinen::V,елау,रोना
1350,schimpfen::V,сүгү,गाली देना
1351,schimpfen::V,сүгенү,गाली देना
1352,sich ärgern::V,ачулану,चिढ़ना
1353,sich ärgern::V,ачулану,नाराज़ होना
1354,sich fürchten::V,курку,डरना
1355,sich fürchten::V,курку,भय खाना
1356,fürchten::V,калтырау,डरना से
1357,fürchten::V,калтырау,भय खाना से
1358,fürchten::V,калтырану,डरना से
1359,fürchten::V,калтырану,भय खाना से
1360,fliehen::V,арка бирү,भागना
1361,flüchten::V,качу,निकल भागना
1362,sehen::V,күрү,देखना
1363,anschauen::V,карау,देखना
1364,ansehen::V,карау,दृष्टि डालना पर
1365,ansehen::V,күзәтү,दृष्टि डालना पर
1366,hören::V,ишетү,सुनना
1367,zuhören::V,тыңлау,सुनना
1368,probieren::V,тату,चखना
1369,riechen::V,иснәү,सूँघना
1370,fühlen::V,тою,महसूस करना
1371,fühlen::V,сизү,महसूस करना
1372,scheinen::V,күренү,लगना
1373,zu sehen sein::V,күренү,दिखाई देना
1374,vernehmen::V,ишетү,सुनना
1375,frieren::V,өшү,ठंड लगना
1376,frieren::V,өшү,सर्दी लगना
1377,frieren::V,күшегү,ठंड लगना
1378,frieren::V,күшегү,सर्दी लगना
1379,tun::V,итү,करना
1380,können::V,алу,सकना
1381,können::V,алу,जानना
1382,wollen::V,теләү,चाहना
1383,anfangen::V,керешү,शुरू करना
1384,beenden::V,бетерү,ख़त्म करना
1385,beenden::V,бетерү,समाप्त करना
1386,beenden::V,тәмамлау,ख़त्म करना
1387,beenden::V,тәмамлау,समाप्त करना
1388,aufhören::V,бетү,बंद जाना
1389,aufhören::V,бетү,समाप्त जाना
1390,gelingen::V,уңу,बनना
1391,gelingen::V,уңу,अच्छा होना
1392,geraten::V,сабышу,बन पड़ना
1393,öffnen::V,ачу,खोलना
1394,schließen::V,ябу,बंद करना
1395,stellen::V,кую,रखना
1396,setzen::V,утырту,रखना
1397,setzen::V,утырту,बिठाना
1398,legen::V,яткыру,रखना
1399,legen::V,яткыру,लिटाना
1400,berühren::V,тию,छूना
1401,berühren::V,тию,स्पर्श करना
1402,verbinden::V,ялгау,बाँधना
1403,bedecken::V,өрту,ढकना
1404,bedecken::V,каплау,ढकना
1405,bedecken::V,томалау,ढकना
1406,aufhängen::V,асу,लटकाना
1407,anzünden::V,кабызу,जलाना
1408,aufheben::V,күтәрү,उठाना
1409,zurücklassen::V,калдыру,पीछे छोड़ना
1410,verlieren::V,югалту,खोना
1411,verlieren::V,югалту,गँवाना
1412,fallen lassen::V,төшерү,गिराना
1413,machen::V,ясау,करना
1414,machen::V,ясау,बनाना
1415,machen::V,эшләү,करना
1416,machen::V,эшләү,बनाना
1417,herstellen::V,ясау,बनाना
1418,herstellen::V,ясау,तैयार करना
1419,bauen::V,кору,बनाना
1420,bauen::V,кору,निर्माण करना
1421,reparieren::V,төзәтү,मरम्मत करना
1422,verbessern::V,яхшырту,सुधारना
1423,ändern::V,үзгәртү,बदलना
1424,ändern::V,үзгәртү,परीवर्तन करना
1425,graben::V,казу,खोदना
1426,beugen::V,ию,झुकाना
1427,biegen::V,бөгү,झुकाना
1428,drehen::V,бору,फेरना
1429,drehen::V,бору,घुमाना
1430,drehen::V,бөтерү,फेरना
1431,drehen::V,бөтерү,घुमाना
1432,wenden::V,бору,पलटना
1433,wenden::V,бору,मोड़ना
1434,umdrehen::V,түнтәрү,घुमाना
1435,heben::V,күтәрү,उठाना
1436,heben::V,күтәрү,ऊँचा करना
1437,hochheben::V,күтәрү,उठाना
1438,hochheben::V,күтәрү,ऊपर को उठाना
1439,ergreifen::V,эләктерү,पकड़ना
1440,ergreifen::V,эләктерү,हाथ में लेना
1441,halten::V,тоту,धरना
1442,halten::V,тоту,पकड़ना
1443,drücken::V,кысу,दबाना
1444,schieben::V,кузгату,सरकाना
1445,schieben::V,кузгату,खिसकाना
1446,kratzen::V,тырнау,खुरचना
1447,kratzen::V,тырнау,खुजलाना
1448,lecken::V,ялау,चाटना
1449,beißen::V,тешләү,काटना
1450,abreißen::V,өзү,तोड़ना
1451,abschneiden::V,кыю,काट करना
1452,abschneiden::V,кисү,काट करना
1453,binden::V,бәйләү,बाँधना
1454,stecken::V,төртү,खोंसना
1455,stecken::V,тыгу,खोंसना
1456,brechen::V,сындыру,तोड़ना
1457,klopfen::V,шаку,खटखटाना
1458,klopfen::V,шакылдау,खटखटाना
1459,hauen::V,кыйнау,ठोकना
1460,kleben::V,ябыштыру,चिपकाना
1461,reiben::V,ышку,घिसना
1462,reiben::V,ышку,रगड़ना
1463,streichen::V,ягу,लगाना
1464,schleifen::V,кайрау,तेज़ करना
1465,schneiden::V,кисү,कतरना
