,Concept_ID,sah,zh
795,stöhnen::V,ынчыктаа,呻吟
796,zittern::V,титирээ,颤抖
797,zittern::V,дьигиһий,颤抖
798,leben::V,олор,生存
799,geboren werden::V,төрөө,出生
800,atmen::V,тыын,呼吸
801,trinken::V,ис,喝
802,essen::V,аһаа,吃
803,schlucken::V,ыйыһын,咽
804,müde werden::V,сылай,疲倦
805,einschlafen::V,утуйан хаал,入睡
806,schlafen::V,утуй,睡觉
807,schlafen::V,утуйа сыт,睡觉
808,aufwachen::V,уһугун,睡醒
809,aufstehen::V,тур,起床
810,sich erholen::V,сынньан,休养
811,krank werden::V,ыарый,生病
812,krank sein::V,ыарый,生病
813,krank sein::V,ыарыт,生病
814,schmerzen::V,ыарыт,疼痛
815,husten::V,сөтөлүн,咳
816,genesen::V,көн,痊愈
817,sterben::V,өл,死
818,umkommen::V,өл,丧命
819,umkommen::V,оҕут,丧命
820,sich bewegen::V,хамсаа,移动
821,sich rühren::V,хамсаа,动弹
822,sich erheben::V,тур,站起
823,sich setzen::V,олор,坐
824,hinfallen::V,оҕут,跌倒
825,laufen::V,хаам,步行
826,schreiten::V,атыллаа,迈步
827,spazierengehen::V,дьаарбай,散步
828,eilen::V,тиэтэй,急忙
829,sich beeilen::V,ыксаа,赶快
830,sausen::V,элээр,疾驰
831,rennen::V,сүүрэкэлээ,奔跑
832,springen::V,ой,跳
833,springen::V,ыстан,跳
834,klettern::V,ытын,攀缘
835,schaukeln::V,эйэҥнээ,荡秋千
836,schaukeln::V,биэрэҥнээ,荡秋千
837,kriechen::V,сыыл,爬行
838,schwimmen::V,уһун,游泳
839,schwimmen::V,харбаа,游泳
840,tauchen::V,умус,潜水
841,rudern::V,эрт,划船
842,fahren::V,айаннаа,行驶
843,fliegen::V,көт,飞
844,gehen::V,бар,走
845,weggehen::V,бар,离去
846,abfahren::V,бар,出发
847,anhalten::V,тохтоо,停住
848,hineingehen::V,киир,进去
849,eintreten::V,киир,进入
850,kommen::V,кэл,来
851,ankommen::V,кэл,到达
852,ankommen::V,тиий,到达
853,zurückkommen::V,төнүн,回来
854,bleiben::V,хаал,停留
855,warten::V,көһүт,等
856,erwarten::V,күүт,等候
857,erwarten::V,көһүт,等候
858,suchen::V,ирдээ,找
859,suchen::V,көрдөө,找
860,finden::V,бул,找到
861,versuchen::V,сорун,尝试
862,vorbereiten::V,бэлэмнээ,预备
863,lieben::V,таптаа,爱
864,mögen::V,сөбүл,喜欢
865,lachen::V,күл,笑
866,rühren::V,долгут,
867,weinen::V,ытаа,哭
868,schimpfen::V,үөҕүс,骂
869,sich ärgern::V,кыыһыр,生气
870,sich ärgern::V,кыйахан,生气
871,sich fürchten::V,куттан,害怕
872,sich fürchten::V,дьиксин,害怕
873,fürchten::V,дьиксин,害怕
874,fürchten::V,куттан,害怕
875,fliehen::V,күрээ,逃走
876,flüchten::V,күрээ,逃跑
877,sehen::V,көр,看
878,anschauen::V,көр,注视
879,ansehen::V,көр,注视
880,hören::V,бил,听
881,hören::V,иһит,听
882,zuhören::V,иһит,倾听
883,probieren::V,боруобалаан көр,尝
884,probieren::V,амсайан көр,尝
885,riechen::V,сытырҕаа,闻
886,fühlen::V,бил,感到
887,scheinen::V,көһүн,照耀
888,zu sehen sein::V,көһүн,可以看到
889,vernehmen::V,иһит,审讯
890,frieren::V,тоҥ,觉得冷
891,frieren::V,үлүй,觉得冷
892,tun::V,гын,作
893,können::V,кыай,能
894,wollen::V,баҕар,要
895,anfangen::V,саҕалаа,开始
896,beenden::V,бүтэр,结束
897,aufhören::V,уурай,停止
898,gelingen::V,сатан,成功
899,geraten::V,баар буолан биэр,陷于
900,geraten::V,баар буола тус,陷于
901,geraten::V,буолан таҕыс,陷于
902,öffnen::V,ас,打开
903,schließen::V,сап,关
904,schließen::V,хатаа,关
905,stellen::V,уур,放
906,stellen::V,туруор,放
907,setzen::V,туруор,放
908,setzen::V,уур,放
909,legen::V,уур,摆
910,berühren::V,тыыт,触
911,berühren::V,таарый,触
912,verbinden::V,кэлгий,联结
913,bedecken::V,бүрүй,覆盖
914,aufhängen::V,ыйаа,挂
915,anzünden::V,умат,点
916,aufheben::V,өрө тарт,拾起
917,zurücklassen::V,бырах,遗留
918,verlieren::V,сүтэр,丧失
919,fallen lassen::V,түһэр,让掉下
920,fallen lassen::V,мүлчү тут,让掉下
921,machen::V,оҥор,做
922,machen::V,оҥоһун,做
923,herstellen::V,оҥор,生产
924,bauen::V,тут,建造
925,reparieren::V,абырахтаа,修理
926,verbessern::V,тупсар,改进
927,ändern::V,уларыт,改变
928,graben::V,хас,挖
929,beugen::V,бокут,弯下
930,beugen::V,токурут,弯下
931,beugen::V,бүк баттаа,弯下
932,biegen::V,иэх,弯
933,biegen::V,өҕүлүннэр,弯
934,drehen::V,эргит,转动
935,drehen::V,эргичит,转动
936,wenden::V,эргилин,转动
937,umdrehen::V,түҥнэр,转动
938,heben::V,көтөх,举起
939,hochheben::V,таһаар,抬高
940,ergreifen::V,тут,抓住
941,halten::V,тут,拿着
942,drücken::V,ык,压
943,schieben::V,ас,推
944,kratzen::V,кыһыы,搔
945,lecken::V,салаа,舔
946,beißen::V,ытыр,咬
947,abreißen::V,быһа тарт,撕下
948,abreißen::V,туура тарт,撕下
949,abschneiden::V,быс,切断
950,abschneiden::V,быһан ыл,切断
951,abschneiden::V,быһа баттаа,切断
952,binden::V,кэлгий,捆
953,stecken::V,батары ас,插
954,brechen::V,тоһут,断裂
955,klopfen::V,тоҥсуй,敲
956,hauen::V,оҕус,揍
957,kleben::V,силимнээ,粘
958,reiben::V,аал,摩擦
959,streichen::V,сыбаа,涂
960,schleifen::V,чочуй,拖曳
961,schneiden::V,быс,切
962,rütteln::V,иэҕэҥнэт,颠簸
963,schütteln::V,сахсый,摇动
964,schwenken::V,дайбаа,摇动
965,schütten::V,кут,倒
966,füllen::V,толор,填满
967,einwickeln::V,суулаа,包
968,tragen::V,ит,提
969,schleppen::V,сос,扛
970,ziehen::V,тарт,拉
971,aufbewahren::V,уур,保存
972,aufbewahren::V,харай,保存
973,werfen::V,бырах,扔
974,fangen::V,хап,捕捉
975,packen::V,тут,抓住
976,verstecken::V,саһыар,藏
977,teilen::V,үллэр,分
978,schicken::V,ыыт,派遣
979,bringen::V,аҕал,带来
980,hinzufügen::V,эп,添加
981,bekommen::V,ыл,得到
982,bekommen::V,булун,得到
983,erhalten::V,ыл,接到
984,nehmen::V,ыл,拿
985,wählen::V,быыбардаа,挑选
986,auswählen::V,тал,选择
987,bewahren::V,харай,保持
988,behindern::V,мэһэйдээ,防碍
989,verderben::V,буорту гын,败坏
990,beschädigen::V,алдьат,损坏
991,zerbrechen::V,үлтүрүт,破碎
992,zerreißen::V,хайыта тарт,撕碎
993,zerstören::V,алдьат,毁坏
994,verbrennen::V,уоттаа,燃烧
995,geben::V,биэр,给
996,reichen::V,аҕал,递给
997,schenken::V,бэлэхтээ,赠送
998,versprechen::V,эрэннэр,许诺
999,wünschen::V,баҕар,祝
1000,loben::V,хайҕаа,表扬
1001,küssen::V,уураа,亲
1002,wiegen::V,бигээ,轻摇
1003,zudecken::V,сап,盖上
1004,zudecken::V,бүрүй,盖上
1005,wecken::V,уһугуннар,唤起
1006,zeigen::V,көрдөр,指
1007,führen::V,салай,带领
1008,lehren::V,үөрэт,教
1009,unterrichten::V,үөрэт,讲课
1010,aufziehen::V,иит,抚养
1011,leiten::V,салай,领导
1012,antreiben::V,кыһай,催促
1013,lassen::V,күһэй,让
1014,einladen::V,ыҥыр,邀请
1015,vereinigen::V,холбоо,统一
1016,vereinigen::V,түм,统一
1017,besuchen::V,сырыт,参观
1018,besuchen::V,билсэ сырыт,参观
1019,treffen::V,көрүс,会面
1020,sich versammeln::V,мүһүн,聚集
1021,sich versammeln::V,түмүс,聚集
1022,spielen::V,оонньоо,玩
1023,singen::V,ыллаа,唱歌
1024,tanzen::V,үҥкүүлээ,跳舞
1025,sich trennen::V,араҕыс,分别
1026,verlassen::V,хааллар,离开
1027,retten::V,өрүһүй,救
1028,bewachen::V,араҥаччылаа,守卫
1029,schützen::V,көмүскээ,保护
1030,verteidigen::V,көмүскээ,保卫
1031,sich schlagen::V,охсус,打架
1032,schießen::V,ытыалаа,射击
1033,siegen::V,хот,获胜
1034,siegen::V,кыай,获胜
1035,ärgern::V,кыыһырт,激怒
1036,schlagen::V,оҕус,打
1037,treten::V,тэп,踢
1038,stechen::V,кэй,刺
1039,stoßen::V,кэп,撞
1040,stoßen::V,үтүрүй,撞
1041,stehlen::V,уор,盗窃
1042,stören::V,мэһэйдээ,干扰
1043,belästigen::V,батар,打搅
1044,verbergen::V,кистээ,隐藏
1045,täuschen::V,албыннаа,欺骗
1046,betrügen::V,албыннаа,欺骗
1047,töten::V,өлөр,杀
1048,wohnen::V,олор,居住
1049,arbeiten::V,үлэлээ,工作
1050,sammeln::V,мус,收集
1051,sammeln::V,хомуй,收集
1052,pflücken::V,үргээ,采
1053,jagen::V,бултаа,打猎
1054,fischen::V,балыктаа,捕鱼
1055,fassen::V,тут,捉住
1056,hüten::V,манаа,守护
1057,treiben::V,үүр,漂
1058,anbinden::V,баай,拴
1059,füttern::V,аһат,喂
1060,melken::V,ыа,挤奶
1061,hacken::V,кэрт,剁细
1062,gießen::V,сиигирт,浇
1063,reifen::V,бус,成熟
1064,zubereiten::V,бэлэмнээ,
1065,kochen::V,буһар,煮
1066,backen::V,буһар,烤
1067,braten::V,хооруй,煎
1068,braten::V,ыһаарылаа,煎
1069,braten::V,соркуойдаа,煎
1070,umrühren::V,былаа,搅拌
1071,stricken::V,өр,织
1072,nähen::V,иистэн,缝
1073,färben::V,кырааскалаа,染色
1074,reinigen::V,ыраастаа,清洁
1075,waschen::V,сууй,洗
1076,abwischen::V,сот,擦掉
1077,spülen::V,сайҕаа,清洗
1078,fegen::V,сиппий,扫
1079,kehren::V,харбаа,打扫
1080,baden::V,сөтүөлээ,给...洗澡
1081,sich waschen::V,суун,洗澡
1082,ausziehen::V,уһул,脱
1083,anziehen::V,кэтэрт,穿
1084,sich anziehen::V,таҥын,穿衣
1085,kämmen::V,тараа,梳
1086,schmücken::V,симээ,装饰
1087,sagen::V,диэ,说
1088,sprechen::V,эт,说
1089,sprechen::V,саҥар,说
1090,reden::V,кэпсэт,讲
1091,sich unterhalten::V,кэпсэт,聊天
1092,fragen::V,ыйыт,问
1093,bitten::V,көрдөс,请
1094,erzählen::V,кэпсээ,叙述
1095,erzählen::V,сэһэргээ,叙述
1096,mitteilen::V,биллэр,通知
1097,nennen::V,ааттаа,叫做
1098,rufen::V,ыҥыр,叫
1099,prahlen::V,чабылан,吹牛
1100,prahlen::V,киһиргээ,吹牛
1101,übersetzen::V,тылбаастаа,翻译
1102,denken::V,санаа,想
1103,denken::V,толкуйдаа,想
1104,glauben::V,итэҕэй,以为
1105,bemerken::V,бэлиэтээ,发觉
1106,erkennen::V,бил,识别
1107,begreifen::V,өйдөө,理解
1108,verstehen::V,өйдөө,明白
1109,lernen::V,үөрэн,学
1110,wissen::V,бил,知道
1111,sich erinnern an::V,аҕын,回忆
1112,vergessen::V,умун,忘记
1113,messen::V,кэмнээ,测量
1114,messen::V,кээмэйдээ,测量
1115,zählen::V,аах,数
1116,rechnen::V,аах,计算
1117,lesen::V,аах,读
1118,malen::V,уруһуйдаа,画
1119,zeichnen::V,уруһуйдаа,绘制
1120,schreiben::V,суруй,写
1121,besitzen::V,баһылаа,占有
1122,kaufen::V,атыылас,买
1123,verkaufen::V,атыылаа,卖
1124,bezahlen::V,төлөө,付钱
1125,zahlen::V,төлөө,支付
1126,beherrschen::V,баһылаа,统治
1127,ertragen::V,тулуй,忍耐
