,Concept_ID,ro,sv
863,damals::ADV,pe atunci,då
864,damals::ADV,pe atunci,den gången
865,danach::ADV,după aceasta,därefter
866,vorher::ADV,mai întâi,före
867,vorher::ADV,mai întâi,förut
868,vorher::ADV,în prealabil,före
869,vorher::ADV,în prealabil,förut
870,zuerst::ADV,întâi,först
871,zuerst::ADV,în primul rând,först
872,einmal::ADV,odată,en gång
873,manchmal::ADV,uneori,ibland
874,manchmal::ADV,câteodată,ibland
875,oft::ADV,des,ofta
876,oft::ADV,deseori,ofta
877,immer::ADV,mereu,alltid
878,immer::ADV,întotdeauna,alltid
879,niemals::ADV,niciodată,aldrig
880,hier::ADV,aci,här
881,hier::ADV,aici,här
882,hierhin::ADV,încoace,hit
883,von hier::ADV,de aici,härifrån
884,dort::ADV,acolo,där
885,dorthin::ADV,dincolo,dit
886,geradeaus::ADV,drept înainte,rätt fram
887,vorwärts::ADV,înainte,fram
888,vorwärts::ADV,înainte,framåt
889,rückwärts::ADV,îndărăt,baklänges
890,zurück::ADV,înapoi,tillbaka
891,unten::ADV,jos,nere
892,unten::ADV,jos,nedanför
893,unten::ADV,dedesubt,nere
894,unten::ADV,dedesubt,nedanför
895,hinab::ADV,în jos,ned
896,hinab::ADV,în jos,nedåt
897,hinab::ADV,de vale,ned
898,hinab::ADV,de vale,nedåt
899,oben::ADV,sus,ovan
900,oben::ADV,sus,ovanpå
901,oben::ADV,deasupra,ovan
902,oben::ADV,deasupra,ovanpå
903,hinauf::ADV,în sus,upp
904,hinauf::ADV,în sus,uppåt
905,überall::ADV,peste tot,överallt
906,überall::ADV,pretutindeni,överallt
907,nicht::ADV,nu,ej
908,nicht::ADV,nu,inte
909,ein wenig::ADV,puțin,litet
910,kaum::ADV,cu greu,knappt
911,kaum::ADV,cu greu,knappast
912,kaum::ADV,cu anevoie,knappt
913,kaum::ADV,cu anevoie,knappast
914,sehr::ADV,mult,mycket
915,sehr::ADV,foarte,mycket
916,so::ADV,așa,så
917,so::ADV,atât,så
918,noch::ADV,încă,än
919,noch::ADV,încă,ännu
920,nur::ADV,doar,bara
921,nur::ADV,doar,endast
922,schon::ADV,și,redan
923,schon::ADV,deja,redan
924,wieder::ADV,iar,åter
925,wieder::ADV,iarăși,åter
926,vergebens::ADV,în zadar,förgäves
927,vor::PRP,înainte de,utanför
928,hinter::PRP,după,bakom
929,hinter::PRP,în spatele,bakom
930,unter::PRP,sub,under
931,durch::PRP,prin,genom
932,durch::PRP,prin,igenom
933,neben::PRP,lângă,bredvid
934,neben::PRP,lângă,vid sidan av
935,neben::PRP,alături de,bredvid
936,neben::PRP,alături de,vid sidan av
937,zwischen::PRP,între,mellan
938,zwischen::PRP,dintre,mellan
939,wegen::PRP,pentru,på grund av
940,dies::PRN,acesta,detta
941,das::PRN,asta,det
942,alles::PRN,tot,allt
943,ich::PRN,eu,jag
944,du::PRN,tu,du
945,er::PRN,el,han
946,er::PRN,dânsul,han
947,wir::PRN,noi,vi
948,ihr::PRN,voi,ni
949,sie::PRN,ei,de
950,sie::PRN,dânșii,de
951,was::FPRN,ce,vad
952,wer::FPRN,cine,vem
953,wo::FADV,unde,var
954,wohin::FADV,încotro,vart
955,wie::FADV,cum,hur
956,warum::FADV,de ce,varför
957,warum::FADV,pentru ce,varför
958,wieviel::FNUM,cât,hur mycket
959,eins::NUM,unu,en
960,eins::NUM,unu,ett
961,zwei::NUM,doi,två
962,drei::NUM,trei,tre
963,vier::NUM,patru,fyra
964,fünf::NUM,cinci,fem
965,sechs::NUM,șase,sex
966,sieben::NUM,șapte,sju
967,acht::NUM,opt,åtta
968,neun::NUM,nouă,nio
969,zehn::NUM,zece,tio
970,elf::NUM,unsprezece,elva
971,zwölf::NUM,douăsprezece,tolv
972,zwanzig::NUM,douăzeci,tjugo
973,dreißig::NUM,treizeci,trettio
974,vierzig::NUM,patruzeci,fyrtio
975,fünfzig::NUM,cincizeci,femtio
976,sechzig::NUM,șaizeci,sextio
977,siebzig::NUM,șaptezeci,sjuttio
978,achtzig::NUM,optzeci,åttio
979,neunzig::NUM,nouăzeci,nittio
980,hundert::NUM,sută,hundra
981,tausend::NUM,mie,tusen
982,und::CNJ,și,och
983,oder::CNJ,ori,eller
984,stehen::V,sta,stå
985,sitzen::V,ședea,sitta
986,liegen::V,zăcea,ligga
987,liegen::V,fi culcat,ligga
988,hängen::V,atârna,hänga
989,werden::V,deveni,bli
990,werden::V,se face,bli
991,passieren::V,se întâmpla,ske
992,passieren::V,se întâmpla,hända
993,beginnen::V,începe,börja
994,enden::V,se sfârși,ända
995,enden::V,se termina,ända
996,wechseln::V,se schimba,växla
997,aufgehen[Sonne]::V,răsări,gå upp
998,untergehen[Sonne]::V,apune,gå ned
999,scheinen[Sonne]::V,străluci,skina
1000,donnern::V,tuna,dundra
1001,wehen::V,bate,blåsa
1002,strömen::V,curge în șiroaie,forsa
1003,strömen::V,curge în șiroaie,strömma
1004,fließen::V,curge,flyta
1005,sich drehen::V,se învârti,snurra
1006,schwanken::V,se clătina,vackla
1007,schwingen::V,vibra,svinga
1008,schwingen::V,flutura,svinga
1009,fallen::V,cădea,falla
1010,brennen::V,arde,brinna
1011,rauchen::V,fuma,ryka
1012,regnen::V,ploua,regna
1013,gefrieren::V,îngheța,frysa
1014,tauen::V,se dezgheța,töa
1015,schmelzen::V,se topi,smälta
1016,trocknen::V,se usca,torka
1017,sieden::V,fierbe,koka
1018,sieden::V,fierbe,sjuda
1019,sieden::V,clocoti,koka
1020,sieden::V,clocoti,sjuda
1021,faulen::V,se împuți,ruttna
1022,verfaulen::V,putrezi,ruttna
1023,reißen::V,se rupe,brista
1024,reißen::V,se sfâșia,brista
1025,versinken::V,se scufunda,sjunka
1026,vergehen::V,trece,förgå
1027,vergehen::V,se scurge,förgå
1028,erscheinen::V,apărea,synas
1029,erscheinen::V,apărea,visa sig
1030,verschwinden::V,dispărea,försvinna
1031,sinken::V,cădea,sjunka
1032,sinken::V,coborî,sjunka
1033,abnehmen::V,scădea,avta
1034,abnehmen::V,scădea,minskas
1035,abnehmen::V,descrește,avta
1036,abnehmen::V,descrește,minskas
1037,zunehmen::V,spori,tilltaga
1038,zunehmen::V,crește,tilltaga
1039,zunehmen::V,augmenta,tilltaga
1040,steigen::V,urca,stiga
1041,wachsen::V,crește,växa
1042,glänzen::V,luci,glimma
1043,glänzen::V,străluci,glimma
1044,funkeln::V,scânteia,tindra
1045,funkeln::V,scânteia,gnistra
1046,lärmen::V,face larmă,bråka
1047,lärmen::V,face larmă,väsnas
1048,läuten::V,suna,ringa
1049,klingeln::V,suna,ringa
1050,klirren::V,zăngăni,klirra
1051,brausen::V,vui,brusa
1052,rauschen::V,vâjâi,susa
1053,klingen::V,suna,låta
1054,klingen::V,suna,klinga
1055,bellen::V,lătra,skälla
1056,heulen::V,urla,yla
1057,heulen::V,urla,tjuta
1058,blasen::V,sufla,blåsa
1059,pfeifen::V,fluiera,vissla
1060,schreien::V,țipa,skrika
1061,stöhnen::V,geme,stöna
1062,zittern::V,tremura,darra
1063,zittern::V,tremura,skälva
1064,leben::V,trăi,leva
1065,geboren werden::V,se naște,födas
1066,atmen::V,respira,andas
1067,trinken::V,bea,dricka
1068,essen::V,mânca,äta
1069,schlucken::V,înghiți,svälja
1070,müde werden::V,se obosi,tröttna
1071,einschlafen::V,adormi,somna
1072,schlafen::V,dormi,sova
1073,aufwachen::V,se deștepta,vakna
1074,aufstehen::V,fi se scula,stiga upp
1075,sich erholen::V,se relaxa,repa sig
1076,sich erholen::V,se relaxa,hämta sig
1077,sich erholen::V,se destinde,repa sig
1078,sich erholen::V,se destinde,hämta sig
1079,krank werden::V,se îmbolnăvi,insjukna
1080,krank sein::V,zăcea,vara sjuk
1081,krank sein::V,fi bolnav,vara sjuk
1082,schmerzen::V,durea,smärta
1083,schmerzen::V,durea,göra ont
1084,husten::V,tuși,hosta
1085,genesen::V,se însănătoși,tillfriskna
1086,sterben::V,muri,dö
1087,umkommen::V,pieri,omkomma
1088,sich bewegen::V,se mișca,röra sig
1089,sich rühren::V,se mișca,röra på sig
1090,sich erheben::V,se ridica,resa sig
1091,sich setzen::V,lua loc,sätta sig
1092,sich setzen::V,se așeza,sätta sig
1093,hinfallen::V,cădea jos,falla omkull
1094,laufen::V,merge,löpa
1095,laufen::V,merge pe jos,löpa
1096,schreiten::V,păși,skrida
1097,spazierengehen::V,se plimba,promenera
1098,eilen::V,fi se grăbi,ila
1099,sich beeilen::V,se grăbi,skynda sig
1100,sausen::V,țâșni,susa
1101,rennen::V,fugi,löpa
1102,rennen::V,fugi,springa
1103,rennen::V,alerga,löpa
1104,rennen::V,alerga,springa
1105,springen::V,sări,hoppa
1106,klettern::V,urca,klättra
1107,klettern::V,se cățăra,klättra
1108,schaukeln::V,legăna,gunga
1109,kriechen::V,se târî,kräla
1110,schwimmen::V,înota,simma
1111,tauchen::V,se scufunda,dyka
1112,rudern::V,vâsli,ro
1113,rudern::V,lopăta,ro
1114,fahren::V,merge,köra
1115,fliegen::V,zbura,flyga
1116,gehen::V,merge,gå
1117,weggehen::V,se duce,gå bort
1118,abfahren::V,pleca,resa
1119,abfahren::V,pleca,avresa
1120,anhalten::V,se opri,stanna
1121,hineingehen::V,intra,gå in
1122,eintreten::V,intra,träda in
1123,kommen::V,veni,komma
1124,ankommen::V,sosi,ankomma
1125,ankommen::V,ajunge,ankomma
1126,zurückkommen::V,se întoarce,återkomma
1127,bleiben::V,rămâne,bli
1128,bleiben::V,rămâne,förbli
1129,warten::V,aștepta,vänta
1130,erwarten::V,aștepta,vänta
1131,suchen::V,căuta,leta
1132,finden::V,găsi,finna
1133,versuchen::V,încerca,försöka
1134,vorbereiten::V,pregăti,förbereda
1135,lieben::V,iubi,älska
1136,mögen::V,plăcea a,tycka om
1137,lachen::V,râde,skratta
1138,rühren::V,mișca,röra
1139,rühren::V,înduioșa,röra
1140,weinen::V,plânge,gråta
1141,schimpfen::V,înjura,skälla
1142,sich ärgern::V,se supăra,förargas
1143,sich fürchten::V,se teme,vara rädd
1144,sich fürchten::V,fi teamă a,vara rädd
1145,fürchten::V,se teme de,frukta
1146,fliehen::V,fugi,fly
1147,fliehen::V,fugi,rymma
1148,flüchten::V,evada,fly
1149,sehen::V,vedea,se
1150,anschauen::V,privi,se på
1151,anschauen::V,privi,betrakta
1152,ansehen::V,privi,åse
1153,hören::V,auzi,höra
1154,zuhören::V,asculta,höra på
1155,zuhören::V,asculta,lyssna till
1156,probieren::V,gusta,smaka
1157,probieren::V,gusta,smaka på
1158,riechen::V,mirosi,lukta
1159,fühlen::V,simți,känna
1160,fühlen::V,resimți,känna
1161,scheinen::V,părea,verka
1162,scheinen::V,părea,tyckas
1163,zu sehen sein::V,se vedea,synas
1164,zu sehen sein::V,se vedea,kunna ses
1165,vernehmen::V,auzi,få veta
1166,vernehmen::V,auzi,förnimma
1167,frieren::V,fi frig,frysa
1168,tun::V,face,göra
1169,können::V,ști,kunna
1170,können::V,putea,kunna
1171,wollen::V,dori,vilja
1172,anfangen::V,începe,börja
1173,beenden::V,sfârși,avsluta
1174,beenden::V,termina,avsluta
1175,aufhören::V,înceta,sluta
1176,aufhören::V,înceta,upphöra
1177,gelingen::V,reuși,lyckas
1178,gelingen::V,izbuti,lyckas
1179,geraten::V,reuși,bli
1180,öffnen::V,deschide,öppna
1181,schließen::V,închide,låsa
1182,schließen::V,închide,stänga
1183,stellen::V,pune,ställa
1184,stellen::V,așeza,ställa
1185,setzen::V,pune,sätta
1186,setzen::V,așeza,sätta
1187,legen::V,pune,lägga
1188,berühren::V,atinge,beröra
1189,verbinden::V,lega,förbinda
1190,bedecken::V,acoperi,täcka
1191,bedecken::V,acoperi,betäcka
1192,aufhängen::V,atârna,hänga
1193,aufhängen::V,atârna,hänga upp
1194,aufhängen::V,spânzura,hänga
1195,aufhängen::V,spânzura,hänga upp
1196,anzünden::V,aprinde,tända
1197,anzünden::V,aprinde,antända
1198,anzünden::V,aprinde,tända på
1199,aufheben::V,ridica,lyfta
1200,aufheben::V,lua de jos,lyfta
1201,zurücklassen::V,lăsa,lämna
1202,zurücklassen::V,lăsa,efterlämna
1203,zurücklassen::V,lăsa în urmă,lämna
1204,zurücklassen::V,lăsa în urmă,efterlämna
1205,verlieren::V,pierde,mista
1206,verlieren::V,pierde,förlora
1207,fallen lassen::V,scăpa,tappa
1208,fallen lassen::V,scăpa,släppa
1209,fallen lassen::V,arunca,tappa
1210,fallen lassen::V,arunca,släppa
1211,machen::V,face,göra
1212,herstellen::V,fabrica,tillverka
1213,herstellen::V,fabrica,framställa
1214,herstellen::V,confecționa,tillverka
1215,herstellen::V,confecționa,framställa
1216,bauen::V,clădi,bygga
1217,bauen::V,construi,bygga
1218,reparieren::V,repara,reparera
1219,verbessern::V,ameliora,rätta
1220,verbessern::V,ameliora,förbättra
1221,verbessern::V,îmbunătăți,rätta
1222,verbessern::V,îmbunătăți,förbättra
1223,ändern::V,schimba,ändra
1224,ändern::V,schimba,förändra
1225,ändern::V,modifica,ändra
1226,ändern::V,modifica,förändra
1227,graben::V,săpa,gräva
1228,beugen::V,curba,böja
1229,biegen::V,îndoi,böja
1230,biegen::V,îndoi,kröka
1231,biegen::V,încovoia,böja
1232,biegen::V,încovoia,kröka
1233,drehen::V,învârti,vrida
1234,wenden::V,întoarce,vända
1235,umdrehen::V,învârti,vrida om
1236,umdrehen::V,întoarce,vrida om
1237,heben::V,ridica,häva
1238,hochheben::V,ridica,lyfta
1239,ergreifen::V,lua,gripa
1240,ergreifen::V,apuca,gripa
1241,halten::V,ține,hålla
1242,drücken::V,apăsa,trycka
1243,drücken::V,strânge,trycka
1244,schieben::V,împinge,skjuta
1245,kratzen::V,zgâria,riva
1246,kratzen::V,zgâria,skrapa
1247,lecken::V,linge,slicka
1248,beißen::V,mușca,bita
1249,abreißen::V,rupe,slita_av
1250,abreißen::V,rupe,riva_av
1251,abreißen::V,smulge,slita_av
1252,abreißen::V,smulge,riva_av
1253,abschneiden::V,scurta,skära av
1254,binden::V,lega,binda
1255,stecken::V,pune,sticka
1256,brechen::V,rupe,bryta
1257,brechen::V,rupe,brista
1258,brechen::V,frânge,bryta
1259,brechen::V,frânge,brista
1260,klopfen::V,ciocăni,banka
1261,klopfen::V,ciocăni,klappa
1262,hauen::V,lovi,hugga
1263,kleben::V,lipi,klistra
1264,reiben::V,freca,gnida
1265,reiben::V,fricționa,gnida
1266,streichen::V,unge,smörja
1267,schleifen::V,ascuți,slipa
1268,schneiden::V,tăia,skära
1269,schneiden::V,tăia,klippa
1270,rütteln::V,zgâlțâi,skaka
1271,schütteln::V,scutura,rista
1272,schwenken::V,agita,svänga
1273,schütten::V,vărsa,hälla
1274,füllen::V,umple,fylla
1275,einwickeln::V,înveli,slå in
1276,einwickeln::V,înveli,veckla in
1277,einwickeln::V,înfășura,slå in
1278,einwickeln::V,înfășura,veckla in
1279,tragen::V,căra,bära
1280,schleppen::V,târî,släpa
1281,ziehen::V,trage,dra
1282,aufbewahren::V,păstra,förvara
1283,aufbewahren::V,păstra,ta vara på
1284,aufbewahren::V,conserva,förvara
1285,aufbewahren::V,conserva,ta vara på
1286,werfen::V,arunca,kasta
1287,fangen::V,prinde,fånga
1288,packen::V,apuca,gripa
1289,packen::V,apuca,gripa tag
1290,verstecken::V,ascunde,gömma
1291,teilen::V,împărți,dela
1292,schicken::V,trimite,skicka
1293,bringen::V,aduce,bringa
1294,hinzufügen::V,adăuga,tillägga
1295,bekommen::V,obține,få
1296,bekommen::V,obține,erhålla
1297,bekommen::V,dobândi,få
1298,bekommen::V,dobândi,erhålla
1299,erhalten::V,primi,få
1300,erhalten::V,primi,erhålla
1301,erhalten::V,căpăta,få
1302,erhalten::V,căpăta,erhålla
1303,nehmen::V,lua,ta
1304,nehmen::V,lua,taga
1305,wählen::V,opta,välja
1306,wählen::V,alege,välja
1307,auswählen::V,selecta,utvälja
1308,bewahren::V,păstra,bevara
1309,behindern::V,stingheri,hindra
1310,behindern::V,stingheri,förhindra
1311,verderben::V,strica,förstöra
1312,beschädigen::V,strica,skada
1313,zerbrechen::V,rupe,bryta isär
1314,zerbrechen::V,rupe,bryta sönder
1315,zerbrechen::V,frânge,bryta isär
1316,zerbrechen::V,frânge,bryta sönder
1317,zerreißen::V,rupe,riva sönder
1318,zerreißen::V,rupe,slita sönder
1319,zerreißen::V,sfâșia,riva sönder
1320,zerreißen::V,sfâșia,slita sönder
1321,zerstören::V,distruge,förstöra
1322,verbrennen::V,arde,bränna
1323,verbrennen::V,arde,bränna upp
1324,verbrennen::V,incendia,bränna
1325,verbrennen::V,incendia,bränna upp
1326,geben::V,da,ge
1327,reichen::V,întinde,räcka
1328,schenken::V,dărui,skänka
1329,versprechen::V,făgădui,lova
1330,wünschen::V,ura,önska
1331,loben::V,lăuda,lova
1332,loben::V,lăuda,beröma
1333,küssen::V,săruta,pussa
1334,wiegen::V,legăna,vagga
1335,zudecken::V,acoperi,täcka
1336,wecken::V,trezi,väcka
1337,wecken::V,deștepta,väcka
1338,zeigen::V,arăta,visa
1339,führen::V,călăuzi,föra
1340,lehren::V,preda,lära
1341,lehren::V,învăța,lära
1342,unterrichten::V,învăța,undervisa
1343,unterrichten::V,instrui,undervisa
1344,aufziehen::V,crește,uppfostra
1345,leiten::V,duce,leda
1346,leiten::V,conduce,leda
1347,antreiben::V,împinge,driva på
1348,antreiben::V,încuraja,driva på
1349,lassen::V,pune pe să,få att
1350,einladen::V,invita,bjuda
1351,einladen::V,invita,inbjuda
1352,vereinigen::V,uni,förena
1353,vereinigen::V,întruni,förena
1354,besuchen::V,vizita,besöka
1355,besuchen::V,face o vizită,besöka
1356,treffen::V,întâlni,möta
1357,treffen::V,întâlni,träffa
1358,sich versammeln::V,se aduna,församla sig
1359,spielen::V,se juca,leka
1360,spielen::V,se juca,spela
1361,singen::V,cânta,sjunga
1362,tanzen::V,dansa,dansa
1363,sich trennen::V,se separa,skiljas
1364,sich trennen::V,se despărți,skiljas
1365,verlassen::V,părăsi,lämna
1366,verlassen::V,părăsi,överge
1367,verlassen::V,abandona,lämna
1368,verlassen::V,abandona,överge
1369,retten::V,salva,rädda
1370,bewachen::V,păzi,bevaka
1371,schützen::V,ocroti,skydda
1372,schützen::V,ocroti,beskydda
1373,schützen::V,proteja,skydda
1374,schützen::V,proteja,beskydda
1375,verteidigen::V,apăra,försvara
1376,sich schlagen::V,se bate,slåss
1377,schießen::V,trage,skjuta
1378,siegen::V,birui,segra
1379,siegen::V,învinge,segra
1380,ärgern::V,supăra,förarga
1381,schlagen::V,lovi,slå
1382,treten::V,călca,sparka
1383,stechen::V,înțepa,sticka
1384,stechen::V,împunge,sticka
1385,stoßen::V,împinge,stöta
1386,stehlen::V,fura,stjäla
1387,stören::V,deranja,störa
1388,belästigen::V,importuna,genera
1389,belästigen::V,importuna,besvära
1390,verbergen::V,ascunde,dölja
1391,täuschen::V,amăgi,vilseleda
1392,betrügen::V,înșela,bedra
1393,töten::V,omorî,döda
1394,wohnen::V,sta,bo
1395,wohnen::V,locui,bo
1396,arbeiten::V,lucra,arbeta
1397,sammeln::V,aduna,samla
1398,sammeln::V,colecționa,samla
1399,pflücken::V,culege,plocka
1400,jagen::V,vâna,jaga
1401,fischen::V,pescui,fiska
1402,fassen::V,prinde,fånga
1403,hüten::V,paște,vakta
1404,treiben::V,mână,driva
1405,anbinden::V,lega,binda fast
1406,füttern::V,da de mâncare,fodra
1407,melken::V,mulge,mjölka
1408,hacken::V,toca,hacka
1409,hacken::V,sparge,hacka
1410,gießen::V,uda,hälla
1411,gießen::V,uda,vattna
1412,reifen::V,pârgui,mogna
1413,zubereiten::V,găti,tillaga
1414,zubereiten::V,găti,tillreda
1415,kochen::V,găti,koka
1416,backen::V,coace,baka
1417,braten::V,coace,steka
1418,umrühren::V,mesteca,röra om
1419,stricken::V,împleti,sticka
1420,nähen::V,coase,sy
1421,färben::V,vopsi,färga
1422,färben::V,colora,färga
1423,reinigen::V,curăți,rensa
1424,reinigen::V,curăți,rengöra
1425,waschen::V,spăla,tvätta
1426,abwischen::V,șterge,torka av
1427,spülen::V,clăti,spola
1428,spülen::V,clăti,skölja
1429,fegen::V,mătura,feja
1430,kehren::V,mătura,sopa
1431,baden::V,se scălda,bada
1432,sich waschen::V,se spăla,tvätta sig
1433,ausziehen::V,și scoate,ta av
1434,anziehen::V,îmbrăca,ta på
1435,sich anziehen::V,se îmbrăca,klä på sig
1436,kämmen::V,pieptăna,kamma
1437,schmücken::V,împodobi,pynta
1438,schmücken::V,împodobi,smycka
1439,sagen::V,zice,säga
1440,sagen::V,spune,säga
1441,sprechen::V,vorbi,tala
1442,reden::V,vorbi,tala
1443,reden::V,vorbi,prata
1444,reden::V,discuta,tala
1445,reden::V,discuta,prata
1446,sich unterhalten::V,conversa,prata
1447,sich unterhalten::V,sta de vorbă,prata
1448,fragen::V,întreba,fråga
1449,fragen::V,întreba,spörja
1450,bitten::V,ruga,be
1451,erzählen::V,spune,berätta
1452,erzählen::V,povesti,berätta
1453,mitteilen::V,comunica,meddela
1454,mitteilen::V,înștiința,meddela
1455,nennen::V,numi,kalla
1456,nennen::V,chema,kalla
1457,rufen::V,chema,ropa
1458,prahlen::V,se făli,pråla
1459,prahlen::V,se făli,skryta
1460,übersetzen::V,traduce,tolka
1461,übersetzen::V,traduce,översätta
1462,denken::V,gândi,tänka
1463,glauben::V,crede,tro
1464,bemerken::V,observa,uppmärksamma
1465,bemerken::V,observa,lägga märke till
1466,erkennen::V,cunoaște,känna igen
1467,erkennen::V,recunoaște,känna igen
1468,begreifen::V,pricepe,begripa
1469,begreifen::V,înțelege,begripa
1470,verstehen::V,înțelege,förstå
1471,lernen::V,învăța,lära sig
1472,wissen::V,ști,veta
1473,sich erinnern an::V,a-și aminti de,minnas
1474,sich erinnern an::V,a-și aminti de,komma ihåg
1475,vergessen::V,uita,glömma
1476,messen::V,măsura,mäta
1477,zählen::V,număra,räkna
1478,rechnen::V,calcula,räkna
1479,lesen::V,citi,läsa
1480,malen::V,picta,måla
1481,zeichnen::V,desena,teckna
1482,schreiben::V,scrie,skriva
1483,besitzen::V,avea,äga
1484,besitzen::V,avea,besitta
1485,besitzen::V,poseda,äga
1486,besitzen::V,poseda,besitta
1487,kaufen::V,cumpăra,köpa
1488,verkaufen::V,vinde,sälja
1489,bezahlen::V,plăti,betala
1490,bezahlen::V,achita,betala
1491,zahlen::V,plăti,betala
1492,beherrschen::V,stăpâni,behärska
1493,ertragen::V,răbda,tåla
1494,ertragen::V,răbda,uthärda
1495,ertragen::V,suporta,tåla
1496,ertragen::V,suporta,uthärda
