,Concept_ID,de,lt
778,sie::PRN,sie,jos
779,was::FPRN,was,kas
780,wer::FPRN,wer,kas
781,wo::FADV,wo,kur
782,wohin::FADV,wohin,kur
783,wohin::FADV,wohin,kur link
784,wie::FADV,wie,kaip
785,warum::FADV,warum,kod̃ėl
786,warum::FADV,warum,dėl ko
787,wieviel::FNUM,wieviel,kiek
788,eins::NUM,eins,vienas
789,zwei::NUM,zwei,du
790,drei::NUM,drei,trys
791,vier::NUM,vier,keturi
792,fünf::NUM,fünf,penki
793,sechs::NUM,sechs,šeši
794,sieben::NUM,sieben,septyni
795,acht::NUM,acht,aštuoni
796,neun::NUM,neun,devyni
797,zehn::NUM,zehn,dešimt
798,elf::NUM,elf,vienuolika
799,zwölf::NUM,zwölf,dvylika
800,zwanzig::NUM,zwanzig,dvidešimt
801,dreißig::NUM,dreißig,trisdešimt
802,vierzig::NUM,vierzig,keturiasdešimt
803,fünfzig::NUM,fünfzig,penkiasdešimt
804,sechzig::NUM,sechzig,šešiasdešimt
805,siebzig::NUM,siebzig,septyniasdešimt
806,achtzig::NUM,achtzig,aštuoniasdešimt
807,neunzig::NUM,neunzig,devyniasdešimt
808,hundert::NUM,hundert,šimtas
809,tausend::NUM,tausend,tūkstantis
810,und::CNJ,und,ĩr
811,oder::CNJ,oder,ar
812,oder::CNJ,oder,arba
813,stehen::V,stehen,stovėti
814,sitzen::V,sitzen,sėdėti
815,liegen::V,liegen,gulėti
816,hängen::V,hängen,kyboti
817,hängen::V,hängen,kabėti
818,werden::V,werden,taptis
819,werden::V,werden,darytis
820,passieren::V,passieren,atsitikti
821,passieren::V,passieren,pasitaikyti
822,beginnen::V,beginnen,prasid́ėti
823,enden::V,enden,baigtis
824,wechseln::V,wechseln,keistis
825,wechseln::V,wechseln,pasikeisti
826,aufgehen[Sonne]::V,aufgehen,tekėti
827,aufgehen[Sonne]::V,aufgehen,patekėti
828,untergehen[Sonne]::V,untergehen,leistis
829,untergehen[Sonne]::V,untergehen,nusileisti
830,scheinen[Sonne]::V,scheinen,šviesti
831,donnern::V,donnern,griausti
832,donnern::V,donnern,griaudėti
833,wehen::V,wehen,pūsti
834,strömen::V,strömen,lietis
835,strömen::V,strömen,plūsti
836,fließen::V,fließen,tekėti
837,sich drehen::V,sich drehen,suktis
838,sich drehen::V,sich drehen,pasisukti
839,schwanken::V,schwanken,svyruoti
840,schwingen::V,schwingen,suptis
841,fallen::V,fallen,pulti
842,fallen::V,fallen,kristi
843,brennen::V,brennen,degti
844,rauchen::V,rauchen,rūkyti
845,regnen::V,regnen,lyti
846,gefrieren::V,gefrieren,užšalti
847,tauen::V,tauen,tirpti
848,schmelzen::V,schmelzen,lydytis
849,trocknen::V,trocknen,džiūti
850,sieden::V,sieden,virti
851,faulen::V,faulen,pūti
852,verfaulen::V,verfaulen,švinkti
853,reißen::V,reißen,plyšti
854,reißen::V,reißen,trūkti
855,versinken::V,versinken,skę̃sti
856,versinken::V,versinken,grimzti
857,vergehen::V,vergehen,praeiti
858,erscheinen::V,erscheinen,pasirodyti
859,verschwinden::V,verschwinden,dingti
860,verschwinden::V,verschwinden,išnykti
861,verschwinden::V,verschwinden,pranykti
862,sinken::V,sinken,kristi
863,abnehmen::V,abnehmen,mažėti
864,abnehmen::V,abnehmen,silpnėti
865,zunehmen::V,zunehmen,didėti
866,zunehmen::V,zunehmen,padaugėti
867,steigen::V,steigen,kilti
868,wachsen::V,wachsen,augti
869,glänzen::V,glänzen,blizgėti
870,funkeln::V,funkeln,žibėti
871,lärmen::V,lärmen,triukšmauti
872,läuten::V,läuten,skambinti
873,klingeln::V,klingeln,skambinti
874,klirren::V,klirren,žvangėti
875,brausen::V,brausen,šniokšti
876,rauschen::V,rauschen,ošti
877,rauschen::V,rauschen,šlamėti
878,klingen::V,klingen,skardėti
879,bellen::V,bellen,loti
880,heulen::V,heulen,kaukti
881,heulen::V,heulen,staugti
882,blasen::V,blasen,pūsti
883,pfeifen::V,pfeifen,švilpti
884,pfeifen::V,pfeifen,švilpauti
885,schreien::V,schreien,šaukti
886,stöhnen::V,stöhnen,dejuoti
887,stöhnen::V,stöhnen,aimanuoti
888,zittern::V,zittern,virpėti
889,leben::V,leben,gyventi
890,geboren werden::V,geboren werden,gimti
891,atmen::V,atmen,alsuoti
892,atmen::V,atmen,kvėpuoti
893,trinken::V,trinken,gerti
894,essen::V,essen,valgyti
895,schlucken::V,schlucken,praryti
896,müde werden::V,müde werden,nuvargti
897,müde werden::V,müde werden,privargti
898,einschlafen::V,einschlafen,užmigti
899,schlafen::V,schlafen,miegoti
900,aufwachen::V,aufwachen,pabusti
901,aufstehen::V,aufstehen,keltis
902,aufstehen::V,aufstehen,atsikelti
903,sich erholen::V,sich erholen,pailsėti
904,sich erholen::V,sich erholen,poilsiauti
905,krank werden::V,krank werden,susirgti
906,krank sein::V,krank sein,sirgti
907,schmerzen::V,schmerzen,sopėti
908,schmerzen::V,schmerzen,skaudėti
909,husten::V,husten,kosėti
910,genesen::V,genesen,sveikti
911,genesen::V,genesen,taisytis
912,sterben::V,sterben,mirti
913,sterben::V,sterben,numirti
914,umkommen::V,umkommen,žūti
915,sich bewegen::V,sich bewegen,judėti
916,sich bewegen::V,sich bewegen,pasijudinti
917,sich rühren::V,sich rühren,krutėti
918,sich erheben::V,sich erheben,pakilti
919,sich erheben::V,sich erheben,atsikelti
920,sich setzen::V,sich setzen,sėstis
921,sich setzen::V,sich setzen,atsisėsti
922,hinfallen::V,hinfallen,parkristi
923,hinfallen::V,hinfallen,pargriūti
924,laufen::V,laufen,eiti
925,schreiten::V,schreiten,žengti
926,schreiten::V,schreiten,žingsniuoti
927,spazierengehen::V,spazierengehen,pasivaikščioti
928,eilen::V,eilen,skubėti
929,sich beeilen::V,sich beeilen,paskub́ėti
930,sich beeilen::V,sich beeilen,pasiskubinti
931,sausen::V,sausen,dumti
932,sausen::V,sausen,lėkti
933,rennen::V,rennen,bėgti
934,springen::V,springen,šokti
935,klettern::V,klettern,kopti
936,schaukeln::V,schaukeln,supti
937,schaukeln::V,schaukeln,linguoti
938,kriechen::V,kriechen,ropoti
939,kriechen::V,kriechen,šliaužti
940,schwimmen::V,schwimmen,plaukti
941,tauchen::V,tauchen,nerti
942,rudern::V,rudern,irtis
943,rudern::V,rudern,irkluoti
944,fahren::V,fahren,važiuoti
945,fahren::V,fahren,važinėti
946,fliegen::V,fliegen,lėkti
947,fliegen::V,fliegen,skristi
948,gehen::V,gehen,eiti
949,weggehen::V,weggehen,išeiti
950,abfahren::V,abfahren,išvykti
951,abfahren::V,abfahren,išvažiuoti
952,anhalten::V,anhalten,sustoti
953,hineingehen::V,hineingehen,įeiti
954,eintreten::V,eintreten,įžengti
955,kommen::V,kommen,ateiti
956,ankommen::V,ankommen,ateiti
957,zurückkommen::V,zurückkommen,grį̃žti
958,zurückkommen::V,zurückkommen,sugrį̃žti
959,bleiben::V,bleiben,likti
960,bleiben::V,bleiben,pasilikti
961,warten::V,warten,laukti
962,erwarten::V,erwarten,laukti
963,suchen::V,suchen,ieškoti
964,finden::V,finden,rasti
965,finden::V,finden,surasti
966,versuchen::V,versuchen,mėginti
967,vorbereiten::V,vorbereiten,rengti
968,lieben::V,lieben,myĺėti
969,mögen::V,mögen,ḿėgti
970,mögen::V,mögen,patikti
971,lachen::V,lachen,juoktis
972,rühren::V,rühren,jaudinti
973,rühren::V,rühren,graudinti
974,weinen::V,weinen,verkti
975,schimpfen::V,schimpfen,bartis
976,sich ärgern::V,sich ärgern,pykti
977,sich ärgern::V,sich ärgern,apmaudauti
978,sich fürchten::V,sich fürchten,bijoti
979,sich fürchten::V,sich fürchten,baimintis
980,fürchten::V,fürchten,bijoti
981,fürchten::V,fürchten,baimintis
982,fliehen::V,fliehen,bėgti
983,fliehen::V,fliehen,sprukti
984,flüchten::V,flüchten,pabėgti
985,sehen::V,sehen,žiūŕėti
986,anschauen::V,anschauen,žiūŕėti
987,ansehen::V,ansehen,žiūrėti į
988,ansehen::V,ansehen,pažiūrėti į
989,hören::V,hören,girdėti
990,zuhören::V,zuhören,klausytis
991,probieren::V,probieren,ragauti
992,probieren::V,probieren,paragauti
993,riechen::V,riechen,uosti
994,riechen::V,riechen,užuosti
995,fühlen::V,fühlen,justi
996,fühlen::V,fühlen,jausti
997,fühlen::V,fühlen,pajusti
998,scheinen::V,scheinen,rodytis
999,scheinen::V,scheinen,atrodyti
1000,zu sehen sein::V,zu sehen sein,pasirodyti
1001,vernehmen::V,vernehmen,išgirsti
1002,frieren::V,frieren,šalti
1003,tun::V,tun,daryti
1004,können::V,können,galėti
1005,können::V,können,pajėgti
1006,wollen::V,wollen,norėti
1007,anfangen::V,anfangen,pradėti
1008,anfangen::V,anfangen,prasid́ėti
1009,beenden::V,beenden,baigti
1010,beenden::V,beenden,užbaigti
1011,aufhören::V,aufhören,liautis
1012,gelingen::V,gelingen,pavykti
1013,gelingen::V,gelingen,pasisekti
1014,geraten::V,geraten,nusisekti
1015,öffnen::V,öffnen,atverti
1016,öffnen::V,öffnen,atidaryti
1017,schließen::V,schließen,uždaryti
1018,stellen::V,stellen,statyti
1019,stellen::V,stellen,pastatyti
1020,setzen::V,setzen,sodinti
1021,setzen::V,setzen,pasodinti
1022,legen::V,legen,dėti
1023,legen::V,legen,pad́ėti
1024,berühren::V,berühren,liesti
1025,berühren::V,berühren,paliesti
1026,verbinden::V,verbinden,jungti
1027,verbinden::V,verbinden,surišti
1028,bedecken::V,bedecken,uždengti
1029,aufhängen::V,aufhängen,pakarti
1030,aufhängen::V,aufhängen,pakabinti
1031,anzünden::V,anzünden,padegti
1032,aufheben::V,aufheben,pakelti
1033,zurücklassen::V,zurücklassen,palikti
1034,verlieren::V,verlieren,pamesti
1035,fallen lassen::V,fallen lassen,atsisakyti
1036,machen::V,machen,dirbti
1037,herstellen::V,herstellen,gaminti
1038,bauen::V,bauen,statyti
1039,bauen::V,bauen,pastatyti
1040,reparieren::V,reparieren,taisyti
1041,reparieren::V,reparieren,remontuoti
1042,verbessern::V,verbessern,gerinti
1043,verbessern::V,verbessern,ištaisyti
1044,ändern::V,ändern,keisti
1045,ändern::V,ändern,pakeisti
1046,graben::V,graben,kasti
1047,beugen::V,beugen,lenkti
1048,beugen::V,beugen,palenkti
1049,biegen::V,biegen,lenkti
1050,biegen::V,biegen,palenkti
1051,drehen::V,drehen,sukti
1052,wenden::V,wenden,kreipti
1053,wenden::V,wenden,pakreipti
1054,umdrehen::V,umdrehen,sukti
1055,umdrehen::V,umdrehen,apversti
1056,heben::V,heben,kelti
1057,heben::V,heben,pakelti
1058,hochheben::V,hochheben,pakelti
1059,ergreifen::V,ergreifen,čiupti
1060,ergreifen::V,ergreifen,griebti
1061,halten::V,halten,laikyti
1062,halten::V,halten,palaikyti
1063,drücken::V,drücken,spausti
1064,schieben::V,schieben,stumti
1065,kratzen::V,kratzen,kasyti
1066,kratzen::V,kratzen,grandyti
1067,lecken::V,lecken,laižyti
1068,beißen::V,beißen,kandžioti
1069,abreißen::V,abreißen,nuplėšti
1070,abschneiden::V,abschneiden,atpjauti
1071,abschneiden::V,abschneiden,atkirpti
1072,binden::V,binden,rišti
1073,binden::V,binden,surišti
1074,stecken::V,stecken,kišti
1075,stecken::V,stecken,įkišti
1076,brechen::V,brechen,lūžti
1077,brechen::V,brechen,laužyti
1078,klopfen::V,klopfen,belsti
1079,klopfen::V,klopfen,barbenti
1080,hauen::V,hauen,mušti
1081,kleben::V,kleben,lipdyti
1082,kleben::V,kleben,klijuoti
1083,reiben::V,reiben,trinti
1084,reiben::V,reiben,tarkuoti
1085,streichen::V,streichen,tepti
1086,streichen::V,streichen,užtepti
1087,schleifen::V,schleifen,galą́sti
1088,schneiden::V,schneiden,pjauti
1089,schneiden::V,schneiden,kirpti
1090,rütteln::V,rütteln,purtyti
1091,schütteln::V,schütteln,purtyti
1092,schwenken::V,schwenken,mojuoti
1093,schütten::V,schütten,pilti
1094,schütten::V,schütten,berti
1095,füllen::V,füllen,pildyti
1096,füllen::V,füllen,pripildyti
1097,einwickeln::V,einwickeln,įvynioti
1098,einwickeln::V,einwickeln,suvynioti
1099,tragen::V,tragen,nešti
1100,tragen::V,tragen,nešioti
1101,schleppen::V,schleppen,vilkti
1102,ziehen::V,ziehen,tempti
1103,aufbewahren::V,aufbewahren,laikyti
1104,werfen::V,werfen,mesti
1105,werfen::V,werfen,sviesti
1106,fangen::V,fangen,sugauti
1107,packen::V,packen,čiupti
1108,packen::V,packen,griebti
1109,verstecken::V,verstecken,slėpti
1110,verstecken::V,verstecken,slapstyti
1111,teilen::V,teilen,dalyti
1112,teilen::V,teilen,padalyti
1113,schicken::V,schicken,sių̃sti
1114,schicken::V,schicken,pasių̃sti
1115,bringen::V,bringen,atnešti
1116,hinzufügen::V,hinzufügen,pridėti
1117,bekommen::V,bekommen,gauti
1118,erhalten::V,erhalten,gauti
1119,nehmen::V,nehmen,paimti
1120,wählen::V,wählen,rinkti
1121,wählen::V,wählen,išsirinkti
1122,auswählen::V,auswählen,išrinkti
1123,bewahren::V,bewahren,išsaugoti
1124,behindern::V,behindern,trukdyti
1125,verderben::V,verderben,sugadinti
1126,beschädigen::V,beschädigen,žaloti
1127,beschädigen::V,beschädigen,gadinti
1128,zerbrechen::V,zerbrechen,sukulti
1129,zerbrechen::V,zerbrechen,sudaužyti
1130,zerreißen::V,zerreißen,perplėšti
1131,zerreißen::V,zerreißen,suplėšyti
1132,zerstören::V,zerstören,suardyti
1133,zerstören::V,zerstören,sugriauti
1134,verbrennen::V,verbrennen,deginti
1135,verbrennen::V,verbrennen,sudeginti
1136,geben::V,geben,duoti
1137,geben::V,geben,paduoti
1138,reichen::V,reichen,paduoti
1139,schenken::V,schenken,dovanoti
1140,versprechen::V,versprechen,žadėti
1141,versprechen::V,versprechen,pažadėti
1142,wünschen::V,wünschen,norėti
1143,wünschen::V,wünschen,linḱėti
1144,loben::V,loben,girti
1145,loben::V,loben,pagirti
1146,küssen::V,küssen,bučiuoti
1147,wiegen::V,wiegen,supti
1148,zudecken::V,zudecken,užkloti
1149,zudecken::V,zudecken,uždengti
1150,wecken::V,wecken,žadinti
1151,zeigen::V,zeigen,rodyti
1152,führen::V,führen,vesti
1153,führen::V,führen,vadovauti
1154,lehren::V,lehren,mokyti
1155,lehren::V,lehren,išmokyti
1156,unterrichten::V,unterrichten,dėstyti
1157,aufziehen::V,aufziehen,išauginti
1158,leiten::V,leiten,valdyti
1159,leiten::V,leiten,vadovauti
1160,antreiben::V,antreiben,uiti
1161,antreiben::V,antreiben,raginti
1162,antreiben::V,antreiben,skubinti
1163,lassen::V,lassen,paliepti
1164,einladen::V,einladen,kviesti
1165,einladen::V,einladen,pakviesti
1166,vereinigen::V,vereinigen,sujungti
1167,vereinigen::V,vereinigen,suvienyti
1168,besuchen::V,besuchen,lankyti
1169,besuchen::V,besuchen,aplankyti
1170,treffen::V,treffen,sutikti
1171,treffen::V,treffen,pasitikti
1172,sich versammeln::V,sich versammeln,susirinkti
1173,spielen::V,spielen,groti
1174,spielen::V,spielen,žaisti
1175,singen::V,singen,dainuoti
1176,tanzen::V,tanzen,šokti
1177,sich trennen::V,sich trennen,skirtis
1178,sich trennen::V,sich trennen,išsiskirti
1179,verlassen::V,verlassen,palikti
1180,retten::V,retten,gelbėti
1181,bewachen::V,bewachen,sergėti
1182,schützen::V,schützen,ginti
1183,schützen::V,schützen,apginti
1184,verteidigen::V,verteidigen,ginti
1185,verteidigen::V,verteidigen,apginti
1186,sich schlagen::V,sich schlagen,muštis
1187,schießen::V,schießen,šauti
1188,schießen::V,schießen,šaudyti
1189,siegen::V,siegen,nugalėti
1190,ärgern::V,ärgern,pykinti
1191,schlagen::V,schlagen,mušti
1192,schlagen::V,schlagen,smogti
1193,schlagen::V,schlagen,trenkti
1194,treten::V,treten,mygti
1195,stechen::V,stechen,gelti
1196,stechen::V,stechen,smeigti
1197,stoßen::V,stoßen,stumti
1198,stoßen::V,stoßen,pastumti
1199,stehlen::V,stehlen,vogti
1200,stören::V,stören,trikdyti
1201,belästigen::V,belästigen,apsunkinti
1202,verbergen::V,verbergen,slėpti
1203,verbergen::V,verbergen,paslėpti
1204,täuschen::V,täuschen,klaidinti
1205,betrügen::V,betrügen,apgauti
1206,töten::V,töten,žudyti
1207,töten::V,töten,nužudyti
1208,wohnen::V,wohnen,gyventi
1209,arbeiten::V,arbeiten,dirbti
1210,arbeiten::V,arbeiten,triūsti
1211,sammeln::V,sammeln,rinkti
1212,pflücken::V,pflücken,skinti
1213,pflücken::V,pflücken,raškyti
1214,jagen::V,jagen,medžioti
1215,fischen::V,fischen,žvejoti
1216,fassen::V,fassen,sučiupti
1217,hüten::V,hüten,ganyti
1218,treiben::V,treiben,ginti
1219,anbinden::V,anbinden,pririšti
1220,füttern::V,füttern,šerti
1221,melken::V,melken,melžti
1222,hacken::V,hacken,kapoti
1223,gießen::V,gießen,lieti
1224,gießen::V,gießen,laistyti
1225,reifen::V,reifen,nokti
1226,reifen::V,reifen,sirpti
1227,zubereiten::V,zubereiten,ruošti
1228,zubereiten::V,zubereiten,gaminti
1229,kochen::V,kochen,virti
1230,kochen::V,kochen,virinti
1231,backen::V,backen,kepti
1232,braten::V,braten,kepti
1233,braten::V,braten,kepinti
1234,umrühren::V,umrühren,maišyti
1235,umrühren::V,umrühren,pamaišyti
1236,stricken::V,stricken,megzti
1237,nähen::V,nähen,siūti
1238,färben::V,färben,dažyti
1239,färben::V,färben,nudažyti
1240,reinigen::V,reinigen,valyti
1241,reinigen::V,reinigen,švarinti
1242,waschen::V,waschen,plauti
1243,waschen::V,waschen,mazgoti
1244,waschen::V,waschen,skalbti
1245,abwischen::V,abwischen,nušluostyti
1246,spülen::V,spülen,plauti
1247,spülen::V,spülen,skalauti
1248,fegen::V,fegen,šluoti
1249,kehren::V,kehren,šluoti
1250,baden::V,baden,maudytis
1251,sich waschen::V,sich waschen,praustis
1252,ausziehen::V,ausziehen,numauti
1253,ausziehen::V,ausziehen,nuvilkti
1254,anziehen::V,anziehen,mauti
1255,anziehen::V,anziehen,apsivilkti
1256,sich anziehen::V,sich anziehen,rengtis
1257,sich anziehen::V,sich anziehen,apsirengti
1258,kämmen::V,kämmen,šukuoti
1259,schmücken::V,schmücken,puošti
1260,schmücken::V,schmücken,dabinti
1261,schmücken::V,schmücken,gražinti
1262,sagen::V,sagen,tarti
1263,sprechen::V,sprechen,kalbėti
1264,reden::V,reden,šnekėti
1265,sich unterhalten::V,sich unterhalten,kalbėtis
1266,sich unterhalten::V,sich unterhalten,šnekučiuotis
1267,fragen::V,fragen,klausti
1268,bitten::V,bitten,prašyti
1269,erzählen::V,erzählen,pasakoti
1270,mitteilen::V,mitteilen,skelbti
1271,mitteilen::V,mitteilen,pranešti
1272,nennen::V,nennen,vadinti
1273,nennen::V,nennen,vardyti
1274,rufen::V,rufen,šaukti
1275,rufen::V,rufen,kviesti
1276,prahlen::V,prahlen,girtis
1277,übersetzen::V,übersetzen,versti
1278,übersetzen::V,übersetzen,išversti
1279,denken::V,denken,galvoti
1280,glauben::V,glauben,manyti
1281,glauben::V,glauben,tikėti
1282,bemerken::V,bemerken,pamatyti
1283,bemerken::V,bemerken,pastebėti
1284,erkennen::V,erkennen,pažinti
1285,erkennen::V,erkennen,atpažinti
1286,begreifen::V,begreifen,suvokti
1287,verstehen::V,verstehen,suprasti
1288,lernen::V,lernen,mokytis
1289,wissen::V,wissen,žinoti
1290,sich erinnern an::V,sich erinnern an,prisiminti
1291,vergessen::V,vergessen,užmiršti
1292,messen::V,messen,matuoti
1293,zählen::V,zählen,skaičiuoti
1294,rechnen::V,rechnen,skaičiuoti
1295,lesen::V,lesen,skaityti
1296,malen::V,malen,tapyti
1297,zeichnen::V,zeichnen,piešti
1298,zeichnen::V,zeichnen,žymėti
1299,zeichnen::V,zeichnen,braižyti
1300,schreiben::V,schreiben,rašyti
1301,besitzen::V,besitzen,turėti
1302,kaufen::V,kaufen,pirkti
1303,verkaufen::V,verkaufen,parduoti
1304,bezahlen::V,bezahlen,apmokėti
1305,zahlen::V,zahlen,mokėti
1306,beherrschen::V,beherrschen,valdyti
1307,ertragen::V,ertragen,kę̃sti
1308,ertragen::V,ertragen,pakelti
1309,ertragen::V,ertragen,iškę̃sti
