,Concept_ID,av,bg
774,danach::ADV,хадуса,след това
775,vorher::ADV,цебе,преди
776,vorher::ADV,цебе,преди това
777,zuerst::ADV,тӏоцебе,най-напред
778,einmal::ADV,цинцӏул,веднъж
779,einmal::ADV,цинцӏул,един път
780,einmal::ADV,цихӏин,веднъж
781,einmal::ADV,цихӏин,един път
782,einmal::ADV,цоцӏул,веднъж
783,einmal::ADV,цоцӏул,един път
784,manchmal::ADV,олоцӏул,понякога
785,oft::ADV,гӏемерго,често
786,immer::ADV,кидаго,винаги
787,niemals::ADV,киданиги,никога
788,hier::ADV,аниб,тук
789,hier::ADV,аниб,тука
790,hierhin::ADV,анибехун,насам
791,von hier::ADV,гьаниса,оттук
792,von hier::ADV,гьаниса,оттука
793,dort::ADV,гьениб,там
794,dorthin::ADV,гьадаба,натам
795,dorthin::ADV,гьадаба,нататък
796,geradeaus::ADV,битӏутӏа,направо
797,vorwärts::ADV,цебехун,напред
798,rückwärts::ADV,нахъ-нахъ,назад
799,zurück::ADV,нахъе,обратно
800,unten::ADV,ахакь,долу
801,unten::ADV,гъоркь,долу
802,hinab::ADV,эхебе,надолу
803,oben::ADV,тӏад,горе
804,oben::ADV,тӏадехун,горе
805,hinauf::ADV,эхеде,нагоре
806,überall::ADV,кибго,навсякъде
807,ein wenig::ADV,дагьабго,малко
808,kaum::ADV,хӏалалъ,едва
809,kaum::ADV,хӏалалъ,едвам
810,sehr::ADV,кутакалда,много
811,sehr::ADV,кутакалда,твърде
812,so::ADV,гьедин,тъй
813,so::ADV,гьедин,така
814,noch::ADV,жеги,още
815,nur::ADV,гӏӣцӏго,само
816,wieder::ADV,на́хъеги,пак
817,wieder::ADV,на́хъеги,отново
818,vergebens::ADV,чӏалгӏаде,напразно
819,vor::PRP,цебе,пред
820,hinter::PRP,хадуса,зад
821,unter::PRP,ахакь,под
822,unter::PRP,гъоркь,под
823,neben::PRP,аскӏо,до
824,neben::PRP,аскӏо,при
825,zwischen::PRP,гьоркьоб,между
826,zwischen::PRP,гьоркьоб,помежду
827,wegen::PRP,гьелда,заради
828,dies::PRN,гьаб,този
829,dies::PRN,гьеб,този
830,das::PRN,доб,туй
831,das::PRN,доб,това
832,ich::PRN,дун,аз
833,du::PRN,дуца,ти
834,er::PRN,доб,той
835,wir::PRN,ниж,ние
836,ihr::PRN,нуж,вие
837,sie::PRN,дол,те
838,sie::PRN,эл,те
839,was::FPRN,щиб,що
840,was::FPRN,щиб,какво
841,wer::FPRN,щиб,кой
842,wo::FADV,киб,къде
843,wo::FADV,кибехун,къде
844,wohin::FADV,кибехун,накъде
845,wohin::FADV,кибехун,накъдето
846,wie::FADV,кин,как
847,warum::FADV,щай,защо
848,wieviel::FNUM,кигӏан,колко
849,eins::NUM,цо,един
850,zwei::NUM,кӏиго,два
851,drei::NUM,лъабго,три
852,vier::NUM,ункъо,четири
853,fünf::NUM,щуго,пет
854,sechs::NUM,анлъго,шест
855,sieben::NUM,анкьго,седем
856,acht::NUM,микьго,осем
857,neun::NUM,ичӏго,девет
858,zehn::NUM,анцӏго,десет
859,elf::NUM,анцӏила цо,единайсет
860,elf::NUM,анцӏила цо,единадесет
861,zwölf::NUM,кӏиго-анцӏила,дванайсет
862,zwölf::NUM,кӏиго-анцӏила,дванадесет
863,zwanzig::NUM,къого,двайсет
864,zwanzig::NUM,къого,двадесет
865,dreißig::NUM,лъеберго,тридесет
866,vierzig::NUM,кӏикъого,четиридесет
867,fünfzig::NUM,кӏикъо́ялда анцӏго,петдесет
868,sechzig::NUM,лъабкъого,шестдесет
869,siebzig::NUM,лъабкъо́ялда анцӏго,седемдесет
870,achtzig::NUM,ункъого,осемдесет
871,neunzig::NUM,ункъоялда а́нцӏила,деветдесет
872,hundert::NUM,нусго,сто
873,tausend::NUM,азарго,хиляда
874,und::CNJ,ва,а
875,und::CNJ,ва,та
876,und::CNJ,-ги,а
877,und::CNJ,-ги,та
878,oder::CNJ,ялъуни,или
879,stehen::V,бахъунчӏезе,стоя
880,sitzen::V,гӏодов чӏезе,седя
881,liegen::V,бегизе,лежа
882,hängen::V,базе,вися
883,werden::V,бахъине,бъда
884,werden::V,бахъине,стана
885,passieren::V,лъугьине,случа се
886,passieren::V,лъугьа-бахъине,случа се
887,beginnen::V,байбихьизе,започна
888,enden::V,лъугӏизе,свърша
889,wechseln::V,хиса-басизе,променям
890,wechseln::V,хисизе,променям
891,aufgehen[Sonne]::V,баккизе,изгрея
892,untergehen[Sonne]::V,щинкӏизе,заляза
893,scheinen[Sonne]::V,къалъ-къалъизе,грея
894,scheinen[Sonne]::V,къалъ-къалъизе,светя
895,donnern::V,гъугъазе,гърмя
896,wehen::V,пуйзе,вея
897,wehen::V,пуйзе,духам
898,strömen::V,чвахизе,тека
899,strömen::V,чвахизе,лея се
900,fließen::V,чвахизе,тека
901,sich drehen::V,сверизе,въртя се
902,schwanken::V,хьвагӏезе,клатя се
903,schwanken::V,багъа-бачаризе,клатя се
904,schwingen::V,щвартӏезе,трептя
905,fallen::V,бортизе,падам
906,brennen::V,рекӏине,горя
907,rauchen::V,кӏкӏуй буризе,димя
908,regnen::V,базе,вали дъжд
909,gefrieren::V,гӏу́низе,замръзна
910,tauen::V,биаризе,топя се
911,schmelzen::V,биине,разтопя се
912,trocknen::V,бакъвазе,съхна
913,sieden::V,гьалдезе,вря
914,sieden::V,гьалдезе,кипя
915,faulen::V,махӏцине,гния
916,verfaulen::V,туризе,изгния
917,reißen::V,бихъизе,напукам се
918,versinken::V,гъанкъизе,потъна
919,vergehen::V,базе,минавам
920,vergehen::V,бахъизе,минавам
921,vergehen::V,ине,минавам
922,erscheinen::V,баккизе,явя се
923,verschwinden::V,къине,изчезна
924,verschwinden::V,билизе,изчезна
925,sinken::V,гӏодо́бе ккезе,падна
926,abnehmen::V,тӏаса камизе,отслабна
927,zunehmen::V,гӏемерлъизе,нарасна
928,steigen::V,бахине,увелича се
929,steigen::V,бахине,покачвам се
930,wachsen::V,кӏодолъизе,раста
931,glänzen::V,цӏвакизе,лъщя
932,glänzen::V,цӏвакизе,блестя
933,funkeln::V,паркъезе,искря
934,lärmen::V,хъудизе,шумя
935,lärmen::V,чӏиргъдизе,шумя
936,läuten::V,кьабизе,звъня
937,klingeln::V,кьабизе,звъня
938,klirren::V,зваргъизе,звънтя
939,klirren::V,зваргъизе,дрънкам
940,brausen::V,гьалаглъизе,буча
941,rauschen::V,шуршудизе,шумя
942,klingen::V,бахъине,звуча
943,bellen::V,гъанчдезе,лая
944,heulen::V,рурудизе,вия
945,heulen::V,рурудизе,рева
946,blasen::V,гьохьизе,духна
947,pfeifen::V,гьещтӏезе,свиря
948,schreien::V,ахӏизе,крещя
949,schreien::V,ахӏдезе,крещя
950,stöhnen::V,зигардизе,стена
951,stöhnen::V,зигардизе,пъшкам
952,zittern::V,дарран,треперя
953,zittern::V,гьаргьадизе,треперя
954,leben::V,бетӏербахъизе,живея
955,geboren werden::V,лъугьине,родя се
956,atmen::V,хӏухьел биччазе,дишам
957,trinken::V,гьекъезе,пия
958,essen::V,квине,ям
959,essen::V,кваназе,ям
960,schlucken::V,кӏкӏвине,гълтам
961,schlucken::V,къулчӏизе,гълтам
962,müde werden::V,сваказе,уморя се
963,einschlafen::V,кьижизе,заспя
964,einschlafen::V,гъапуллъизе,заспя
965,schlafen::V,кьижизе,спя
966,aufwachen::V,бигьине,събудя се
967,aufstehen::V,бахъине,стана
968,aufstehen::V,тӏадебахъине,стана
969,sich erholen::V,хьи бахъизе,отдъхвам си
970,sich erholen::V,хӏалхьи гьабизе,отдъхвам си
971,krank werden::V,унтизе,заболея
972,krank sein::V,унтизе,боледувам
973,schmerzen::V,унтизе,боля
974,husten::V,хъегӏизе,кашлям
975,genesen::V,лъилъизе,оздравея
976,sterben::V,хвезе,умра
977,umkommen::V,гьалаглъизе,загина
978,sich bewegen::V,багъаризе,движа се
979,sich bewegen::V,багъаризе,мърдам се
980,sich bewegen::V,багъаргъизе,движа се
981,sich bewegen::V,багъаргъизе,мърдам се
982,sich rühren::V,багъаризе,движа се
983,sich erheben::V,тӏадебахъине,стана
984,sich erheben::V,бахъине,стана
985,sich setzen::V,гӏодов чӏезе,седна
986,hinfallen::V,щапизе,падна
987,laufen::V,хьвадизе,ходя
988,schreiten::V,чӏезе,крача
989,spazierengehen::V,тира-сверизе,разхождам се
990,eilen::V,ракӏхӏалакине,бързам
991,eilen::V,дуризе,бързам
992,sich beeilen::V,дуризе,побързам
993,sich beeilen::V,гӏедегӏизе,побързам
994,sausen::V,тӏуризе,тичам
995,rennen::V,бекеризе,бягам
996,springen::V,кӏанцӏизе,скачам
997,klettern::V,хархадизе,катеря се
998,schaukeln::V,гьерщезе,люлея се
999,kriechen::V,хъурщизе,лазя
1000,kriechen::V,хъурщизе,пълзя
1001,schwimmen::V,лъедезе,плувам
1002,tauchen::V,букъардизе,гмуркам се
1003,rudern::V,хазе,греба
1004,fahren::V,ине,пътувам
1005,fliegen::V,боржине,летя
1006,fliegen::V,боржине,хвърча
1007,gehen::V,ине,ида
1008,gehen::V,ине,вървя
1009,weggehen::V,ине,отида си
1010,abfahren::V,къокъине,отпътувам
1011,anhalten::V,чӏезе,спра се
1012,anhalten::V,тархъизе,спра се
1013,anhalten::V,лъалхъизе,спра се
1014,hineingehen::V,тӏаделъугьине,влизам
1015,eintreten::V,лъугьине,вляза
1016,kommen::V,бачӏине,ида
1017,kommen::V,бачӏине,дойда
1018,ankommen::V,щвезе,пристигна
1019,ankommen::V,тӏадебачӏине,пристигна
1020,zurückkommen::V,тадбуссине,върна се
1021,zurückkommen::V,тӏадбуссине,върна се
1022,bleiben::V,чӏезе,остана
1023,bleiben::V,хутӏизе,остана
1024,warten::V,чӏезе,чакам
1025,erwarten::V,балагьизе,очаквам
1026,suchen::V,балагьизе,търся
1027,finden::V,батизе,намеря
1028,versuchen::V,хӏалбихьизе,опитам
1029,vorbereiten::V,хӏадурлъизабизе,подготвя
1030,lieben::V,балай бегьизе,любя
1031,mögen::V,бокьизе,обичам
1032,lachen::V,белъизе,смея се
1033,weinen::V,гӏодизе,плача
1034,schimpfen::V,гъанчдезе,ругая
1035,schimpfen::V,гъанчдезе,псувам
1036,sich ärgern::V,вагъизе,ядосам се
1037,sich ärgern::V,ццида́хине,ядосам се
1038,sich fürchten::V,хӏинкъизе,боя се
1039,sich fürchten::V,хӏинкъизе,страхувам се
1040,fürchten::V,беркъазе,боя се от
1041,fürchten::V,беркъазе,страхувам се от
1042,fürchten::V,хӏинкъа-къазе,боя се от
1043,fürchten::V,хӏинкъа-къазе,страхувам се от
1044,fliehen::V,лъутизе,бягам
1045,flüchten::V,лъутизе,бягам
1046,flüchten::V,лъутизе,избягам
1047,sehen::V,бихьизе,видя
1048,anschauen::V,бертӏамизе,гледам
1049,anschauen::V,балагьизе,гледам
1050,ansehen::V,бала-гъалагьизе,поглеждам
1051,hören::V,рагӏизе,чувам
1052,zuhören::V,гӏенеккизе,слушам
1053,probieren::V,кӏалдиб хъва́зе,опитам
1054,probieren::V,чӏамизе,опитам
1055,riechen::V,су́нтӏизе,подуша
1056,fühlen::V,чӏвазе,усещам
1057,fühlen::V,чӏвазе,чувствувам
1058,zu sehen sein::V,бихьизе,виждам се
1059,vernehmen::V,рагӏизе,доловя
1060,frieren::V,цӏорозе,мръзна
1061,tun::V,гьабизе,правя
1062,können::V,кӏвезе,мога
1063,können::V,лъазе,мога
1064,wollen::V,бокьизе,ща
1065,wollen::V,бокьизе,искам
1066,anfangen::V,байбихьизе,започна
1067,beenden::V,тӏубазабизе,свърша
1068,beenden::V,тӏубазабизе,завърша
1069,beenden::V,лъугӏизабизе,свърша
1070,beenden::V,лъугӏизабизе,завърша
1071,aufhören::V,бахъизе,престана
1072,gelingen::V,бахъизе,успея
1073,gelingen::V,бахъизе,сполуча
1074,geraten::V,бахъизе,удам се
1075,öffnen::V,рагьизе,отворя
1076,schließen::V,къазе,затворя
1077,stellen::V,чӏвазе,поставя
1078,setzen::V,рекӏинабизе,туря
1079,setzen::V,гӏодор чӏезаризе,туря
1080,legen::V,лъезе,сложа
1081,legen::V,лъезе,слагам
1082,berühren::V,хъвазе,докосна
1083,verbinden::V,хьухьине,свържа
1084,verbinden::V,бухьине,свържа
1085,bedecken::V,кквезе,покрия
1086,aufhängen::V,базе,закача
1087,anzünden::V,бакизе,запаля
1088,anzünden::V,рекӏинабизе,запаля
1089,zurücklassen::V,тезе,оставя
1090,verlieren::V,билизабизе,загубя
1091,fallen lassen::V,бортизабизе,изпусна
1092,machen::V,гьабизе,направя
1093,herstellen::V,гьабизе,произведа
1094,herstellen::V,хӏадурлъизабизе,произведа
1095,bauen::V,базе,строя
1096,bauen::V,гьабизе,строя
1097,reparieren::V,къачӏазе,поправя
1098,verbessern::V,лъикӏлъизабизе,подобря
1099,ändern::V,хисизабизе,променя
1100,graben::V,бухъизе,копая
1101,beugen::V,хьетӏизабизе,прегъна
1102,biegen::V,гьетӏизабизе,прегъна
1103,drehen::V,тиризабизе,въртя
1104,drehen::V,свердизабизе,въртя
1105,wenden::V,бегизе,обърна
1106,umdrehen::V,бегизе,обърна
1107,umdrehen::V,бега-битӏизе,обърна
1108,heben::V,борхизе,вдигам
1109,hochheben::V,борхалъизабизе,издигна
1110,hochheben::V,борхизе,издигна
1111,ergreifen::V,кквезе,хвана
1112,ergreifen::V,кквезе,обхвана
1113,halten::V,кквезе,държа
1114,drücken::V,къазе,натискам
1115,drücken::V,къазе,притискам
1116,drücken::V,къанцӏу́зе,натискам
1117,drücken::V,къанцӏу́зе,притискам
1118,drücken::V,къвал ба́зе,натискам
1119,drücken::V,къвал ба́зе,притискам
1120,schieben::V,хъилдизе,тикам
1121,kratzen::V,хачазе,одраскам
1122,lecken::V,чӏикӏизе,лижа
1123,lecken::V,чӏикӏизе,ближа
1124,beißen::V,хӏанчӏизе,хапя
1125,beißen::V,хӏанчӏизе,ухапя
1126,beißen::V,хӏанчӏизабизе,хапя
1127,beißen::V,хӏанчӏизабизе,ухапя
1128,abreißen::V,тӏезе,откъсна
1129,abreißen::V,тӏезабизе,откъсна
1130,abschneiden::V,къотӏизе,отрежа
1131,binden::V,бухьине,вържа
1132,stecken::V,къазабизе,пъхна
1133,brechen::V,бекизе,троша
1134,klopfen::V,дванкезе,чукам
1135,hauen::V,базе,бия
1136,kleben::V,бацӏцӏине,лепя
1137,kleben::V,бацӏцӏине,залепя
1138,reiben::V,хачазе,трия
1139,reiben::V,хачазе,търкам
1140,streichen::V,бахине,намажа
1141,streichen::V,жужазе,намажа
1142,schleifen::V,лъухьизе,остря
1143,schneiden::V,къотӏизе,режа
1144,rütteln::V,багъа-бачаризабизе,разтърсвам
1145,schütteln::V,кӏобокӏизе,клатя
1146,schütteln::V,кӏобокӏизе,друсам
1147,schwenken::V,гьесадизе,размахам
1148,schwenken::V,хьвагӏезабизе,размахам
1149,schütten::V,тӏезе,сипя
1150,füllen::V,цӏезабизе,напълня
1151,einwickeln::V,жемизе,увия
1152,einwickeln::V,жемизе,завия
1153,tragen::V,баччизе,нося
1154,schleppen::V,бехъерхъизе,влача
1155,ziehen::V,цӏазе,тегля
1156,ziehen::V,цӏазе,дръпна
1157,aufbewahren::V,цӏунизе,съхраня
1158,werfen::V,рехизе,хвърля
1159,fangen::V,кквезе,ловя
1160,fangen::V,кквезе,уловя
1161,packen::V,кквезе,хвана
1162,verstecken::V,бахчизе,крия
1163,verstecken::V,бахчизе,скрия
1164,teilen::V,бикьизе,разделя
1165,schicken::V,битӏизе,изпращам
1166,bringen::V,баччизе,донеса
1167,hinzufügen::V,жубазе,прибавя
1168,bekommen::V,щвезе,сдобия се
1169,erhalten::V,щвезе,получа
1170,erhalten::V,босизе,получа
1171,nehmen::V,босизе,взема
1172,wählen::V,бищизе,избирам
1173,auswählen::V,тӏасабищизе,избера
1174,bewahren::V,цӏунизе,пазя
1175,behindern::V,квекӏен гьабизе,преча
1176,behindern::V,квекӏен гьабизе,спъвам
1177,verderben::V,хвезабизе,разваля
1178,beschädigen::V,галгъазабизе,повредя
1179,zerbrechen::V,щущазабизе,счупя
1180,zerreißen::V,бихъизе,скъсам
1181,zerstören::V,биххизабизе,разруша
1182,verbrennen::V,бухӏизе,изгоря
1183,geben::V,кьезе,дам
1184,reichen::V,кьезе,подам
1185,schenken::V,кьезе,подаря
1186,versprechen::V,назру гьабизе,обещая
1187,wünschen::V,бокьизе,желая
1188,loben::V,беццизе,хваля
1189,loben::V,бецца-бекъизе,хваля
1190,küssen::V,баизе,целувам
1191,wiegen::V,чӏучӏадизабизе,люлея
1192,zudecken::V,тӏадбигъине,покрия
1193,wecken::V,бигьинабизе,събудя
1194,zeigen::V,бихьизабизе,покажа
1195,führen::V,бачине,водя
1196,führen::V,бачине,заведа
1197,lehren::V,малъизе,уча
1198,lehren::V,цӏализабизе,уча
1199,unterrichten::V,цӏализабизе,преподавам
1200,aufziehen::V,гӏезабизе,отгледам
1201,leiten::V,нухмалъи гьабизе,ръководя
1202,leiten::V,нухмалъи гьабизе,управлявам
1203,antreiben::V,гӏедегӏизабизе,подкарвам
1204,einladen::V,ахӏизе,поканя
1205,einladen::V,тӏадеахӏизе,поканя
1206,vereinigen::V,цолъизабизе,съединя
1207,besuchen::V,баккизе,посетя
1208,besuchen::V,хьвадизе,посетя
1209,treffen::V,дандчӏвазе,срещна
1210,sich versammeln::V,данделъизе,събера се
1211,sich versammeln::V,бакӏаризе,събера се
1212,spielen::V,басандизе,играя
1213,singen::V,ахӏизе,пея
1214,tanzen::V,кьурдизе,танцувам
1215,sich trennen::V,батӏалъизе,разделя се
1216,verlassen::V,тезе,напусна
1217,verlassen::V,рехунтезе,напусна
1218,retten::V,хвасар гьабизе,спася
1219,retten::V,хвасарлъизабизе,спася
1220,bewachen::V,цӏунизе,охранявам
1221,schützen::V,цӏунизе,запазя
1222,verteidigen::V,цӏунизе,защитя
1223,sich schlagen::V,багъизе,бия се
1224,schießen::V,речӏчӏизе,стрелям
1225,siegen::V,бергьине,победя
1226,ärgern::V,вагъизавизе,ядосам
1227,schlagen::V,кьабизе,бия
1228,schlagen::V,кьабизе,ударя
1229,treten::V,мал тункизе,ритам
1230,stechen::V,къазабизе,бодна
1231,stoßen::V,тункизе,бутна
1232,stoßen::V,тункизе,блъсна
1233,stoßen::V,хъилдизе,бутна
1234,stoßen::V,хъилдизе,блъсна
1235,stehlen::V,щинкӏизабизе,
1236,stören::V,квекӏен гьабизе,смутя
1237,stören::V,татубахъи гьабизе,смутя
1238,belästigen::V,рахӏатхвезабизе,отегча
1239,belästigen::V,рахӏатхвезабизе,безпокоя
1240,verbergen::V,бахчизе,скрия
1241,verbergen::V,балъго тезе,скрия
1242,täuschen::V,божуда рекӏкӏ гьабизе,измамя
1243,täuschen::V,гуккизе,измамя
1244,betrügen::V,хӏилла гьабизе,измамя
1245,betrügen::V,сандирахълъи гьабизе,измамя
1246,töten::V,чӏвазе,убия
1247,töten::V,чӏвазе,умъртвя
1248,wohnen::V,яшав гьабизе,живея
1249,arbeiten::V,хӏалтӏизе,работя
1250,sammeln::V,бакӏаризе,събера
1251,pflücken::V,бетӏизе,бера
1252,pflücken::V,бетӏизе,откъсна
1253,jagen::V,чан гьабизе,ловувам
1254,fischen::V,ччугӏа кквезе,ловя риба
1255,fassen::V,кквезе,хвана
1256,hüten::V,кваназабизе,пазя
1257,treiben::V,гъезе,карам
1258,anbinden::V,бухьине,завържа
1259,füttern::V,кваназабизе,храня
1260,melken::V,бечӏчӏизе,доя
1261,hacken::V,чӏвазе,сека
1262,gießen::V,лъалъазе,полея
1263,reifen::V,барщизе,узрея
1264,zubereiten::V,бежа-белъине,приготвя
1265,kochen::V,белъине,варя
1266,backen::V,базе,пека
1267,braten::V,бежизе,пържа
1268,umrühren::V,багъаризе,разбъркам
1269,stricken::V,хьухьине,плета
1270,nähen::V,букъизе,шия
1271,färben::V,кьер гьабизе,боядисам
1272,reinigen::V,бацӏцӏине,почистя
1273,waschen::V,чуризе,мия
1274,waschen::V,чуризе,пера
1275,abwischen::V,бацӏцӏине,избърша
1276,spülen::V,хулизе,плакна
1277,fegen::V,лъухьизе,измета
1278,kehren::V,лъухьизе,мета
1279,baden::V,чордезе,къпя се
1280,ausziehen::V,бахъизе,съблека
1281,anziehen::V,ретӏине,облека
1282,sich anziehen::V,ретӏине,облека се
1283,kämmen::V,хазе,реша
1284,kämmen::V,хазе,вчеша
1285,schmücken::V,чӏухӏизабизе,накича
1286,sagen::V,бицине,кажа
1287,sprechen::V,бицине,говоря
1288,reden::V,гаргадизе,говоря
1289,sich unterhalten::V,гаргадизе,разговарям
1290,fragen::V,цӏехезе,запитам
1291,fragen::V,гьикъизе,запитам
1292,bitten::V,гьаризе,моля
1293,erzählen::V,бицине,разкажа
1294,mitteilen::V,лъазабизе,съобщя
1295,nennen::V,цӏар лъезе,нарека
1296,rufen::V,ахӏизе,викам
1297,rufen::V,ахӏизе,повикам
1298,prahlen::V,беццаризе,хваля се
1299,übersetzen::V,буссинабизе,преведа
1300,denken::V,ургъизе,мисля
1301,glauben::V,божизе,вярвам
1302,bemerken::V,берречӏчӏизе,забележа
1303,erkennen::V,лъазе,позная
1304,erkennen::V,батӏаго бахъизе,позная
1305,begreifen::V,бичӏчӏизе,схвана
1306,lernen::V,цӏализе,уча се
1307,wissen::V,лъазе,зная
1308,sich erinnern an::V,ракӏалде щвезе,спомня си за
1309,vergessen::V,кӏочене,забравя
1310,messen::V,борцине,меря
1311,zählen::V,рикӏкӏине,броя
1312,rechnen::V,рикӏкӏине,сметна
1313,lesen::V,цӏализе,чета
1314,malen::V,бахъизе,рисувам
1315,zeichnen::V,бахъизе,рисувам
1316,schreiben::V,хъвазе,пиша
1317,besitzen::V,щвезе,имам
1318,besitzen::V,щвезе,притежавам
1319,besitzen::V,бу́кӏине,имам
1320,besitzen::V,бу́кӏине,притежавам
1321,kaufen::V,босизе,купя
1322,kaufen::V,босизе,купувам
1323,verkaufen::V,бичизе,продам
1324,bezahlen::V,кьезе,заплатя
1325,zahlen::V,кьезе,платя
1326,ertragen::V,баччизе,понеса
1327,Auge::N,,око
1328,Sehne::N,,жила
1329,Sehne::N,,сухожилие
1330,Funke::N,,искра
1331,Moor::N,,мочурище
1332,Elch::N,,лос
1333,Beere::N,,плод
1334,Gedächtnis::N,,памет
1335,Ton::N,,тон
1336,Winkel::N,,кът
1337,Winkel::N,,ъгъл
1338,Menge::N,,количество
1339,Figur::N,,фигура
1340,Schuh::N,,обувка
1341,Schnur::N,,връв
1342,Leine::N,,връв
1343,Leine::N,,въже
1344,Geschäft::N,,сделка
1345,voll::A,,пълен
1346,lange::ADV,,дълго
1347,später::ADV,,по-късно
1348,nicht::ADV,,не
1349,schon::ADV,,вече
1350,durch::PRP,,през
1351,alles::PRN,,всичко
1352,rühren::V,,трогна
1353,scheinen::V,,изглеждам
1354,aufheben::V,,вдигна
1355,aufheben::V,,повдигна
1356,lassen::V,,накарам
1357,sich waschen::V,,мия се
1358,verstehen::V,,разбера
1359,beherrschen::V,,владея
