,Concept_ID,pt,ku
837,neben::PRP,junto de,li ba
838,neben::PRP,ao lado de,li ba
839,zwischen::PRP,entre,nabeyne
840,zwischen::PRP,entre,di nav...da
841,wegen::PRP,por,ji bo
842,wegen::PRP,por,ji ber
843,wegen::PRP,por causa de,ji bo
844,wegen::PRP,por causa de,ji ber
845,dies::PRN,isto,ev
846,das::PRN,isso,ev
847,das::PRN,aquilo,ev
848,alles::PRN,todo,hemû
849,ich::PRN,eu,ez
850,du::PRN,tu,tu
851,er::PRN,ele,wî
852,wir::PRN,nós,êm
853,ihr::PRN,vós,hûn
854,ihr::PRN,vocês,hûn
855,sie::PRN,eles,we
856,was::FPRN,quê,çi
857,wer::FPRN,quem,ki
858,wo::FADV,onde,li ku dere
859,wohin::FADV,aonde,li ku dere
860,wohin::FADV,para onde,li ku dere
861,wie::FADV,como,çawa
862,warum::FADV,porquê,çima
863,warum::FADV,por que,çima
864,wieviel::FNUM,quanto,çend
865,eins::NUM,um,yek
866,zwei::NUM,dois,didu
867,drei::NUM,três,sisê
868,vier::NUM,quatro,çar
869,fünf::NUM,cinco,penç
870,sechs::NUM,seis,şeş
871,sieben::NUM,sete,heft
872,acht::NUM,oito,heşt
873,neun::NUM,nove,neh
874,zehn::NUM,dez,deh
875,elf::NUM,onze,yazdeh
876,zwölf::NUM,doze,diwazdeh
877,zwanzig::NUM,vinte,bîst
878,dreißig::NUM,trinta,sih
879,vierzig::NUM,quarenta,çil
880,fünfzig::NUM,cinquenta,pençi
881,sechzig::NUM,sessenta,şêst
882,siebzig::NUM,setenta,heftê
883,achtzig::NUM,oitenta,heştê
884,neunzig::NUM,noventa,nod
885,hundert::NUM,cem,sêd
886,hundert::NUM,cento,sêd
887,tausend::NUM,mil,hezar
888,und::CNJ,e,û
889,oder::CNJ,ou,an
890,oder::CNJ,ou,yan
891,stehen::V,estar em pé,sekinîn
892,sitzen::V,estar sentado,rûniştin
893,liegen::V,jazer,paldan
894,liegen::V,estar deitado,paldan
895,hängen::V,pender,darve kirin
896,hängen::V,estar pendurado,darve kirin
897,werden::V,tornar-se,bûn
898,passieren::V,acontecer,hatin holê
899,passieren::V,acontecer,hatin serê kesî
900,beginnen::V,começar,li dest pêkirin
901,enden::V,acabar,xalas bû
902,enden::V,terminar,xalas bû
903,wechseln::V,variar,guherandin
904,wechseln::V,variar,dêgiş kirin
905,wechseln::V,alternar,guherandin
906,wechseln::V,alternar,dêgiş kirin
907,aufgehen[Sonne]::V,nascer,hilatin
908,untergehen[Sonne]::V,pôr-se,çun ava
909,scheinen[Sonne]::V,brilhar,şewk de
910,donnern::V,trovejar,gire-gir
911,wehen::V,soprar,ba le de
912,strömen::V,correr,xwe girtin
913,fließen::V,fluir,herikîn
914,sich drehen::V,girar,xwe zivirandin
915,schwanken::V,oscilar,hejandin
916,schwingen::V,vibrar,libakirin
917,fallen::V,cair,ketin
918,brennen::V,arder,şewitîn
919,rauchen::V,fumegar,kişandin
920,regnen::V,chover,bahran tê
921,gefrieren::V,gelar,qefilandin
922,gefrieren::V,congelar,qefilandin
923,tauen::V,derreter,helandin
924,tauen::V,descongelar,helandin
925,schmelzen::V,fundir-se,helandin
926,trocknen::V,secar,zuwabûn
927,sieden::V,ferver,kelîn
928,faulen::V,estragar-se,xerabûn
929,verfaulen::V,apodrecer,xerabûn
930,reißen::V,romper-se,jêkirin
931,versinken::V,afundar-se,xerq bûn
932,vergehen::V,passar,derbas bûn
933,erscheinen::V,aparecer,peyda bûn
934,verschwinden::V,desaparecer,wendabûn
935,sinken::V,descer,noq bûn
936,abnehmen::V,diminuir,kêm bûn
937,abnehmen::V,decrescer,kêm bûn
938,zunehmen::V,crescer,qelew bûn
939,zunehmen::V,aumentar,qelew bûn
940,steigen::V,subir,hildan
941,wachsen::V,crescer,mezin bûn
942,glänzen::V,brilhar,biriqîn
943,funkeln::V,cintilar,çikisîn
944,lärmen::V,fazer barulho,guşîn
945,läuten::V,chocalhar,lê de
946,klingeln::V,tocar,sîl dan
947,klingeln::V,tocar,ringerin
948,klirren::V,tinir,zingzing hat
949,brausen::V,bramar,guşîn
950,rauschen::V,murmurar,guşîn
951,rauschen::V,rumorejar,guşîn
952,klingen::V,soar,deng pe ketin
953,bellen::V,ladrar,kewtîn
954,heulen::V,uivar,ûrîn
955,blasen::V,soprar,puf kirin
956,pfeifen::V,assobiar,fîkandin
957,schreien::V,gritar,qîrîn
958,stöhnen::V,gemer,nalîn
959,zittern::V,tremer,hejîn
960,leben::V,viver,jihîn
961,geboren werden::V,nascer,hatin dinyê
962,geboren werden::V,nascer,bûn
963,atmen::V,respirar,hilmijîn
964,trinken::V,beber,vexwarin
965,essen::V,comer,xwarin
966,schlucken::V,engolir,daqulbandin
967,müde werden::V,cansar-se,betilîln
968,müde werden::V,cansar-se,qerimîn
969,einschlafen::V,adormecer,razan
970,schlafen::V,dormir,razan
971,schlafen::V,dormir,razandin
972,aufwachen::V,acordar,şiyarbûn
973,aufstehen::V,levantar-se,rabûn
974,sich erholen::V,descansar,baş bûn
975,krank werden::V,adoecer,nexweş kêt
976,krank werden::V,ficar doente,nexweş kêt
977,krank sein::V,estar doente,nexweş bû
978,schmerzen::V,doer,êşandin
979,husten::V,tossir,kuxin
980,genesen::V,convalescer,baş bûn
981,sterben::V,morrer,mirin
982,umkommen::V,perecer,mirin
983,sich bewegen::V,mover-se,leqîn
984,sich rühren::V,mexer-se,leqîn
985,sich erheben::V,levantar-se,rabûn
986,sich setzen::V,sentar-se,runiştin
987,hinfallen::V,cair,kêtin
988,laufen::V,andar,meşîn
989,laufen::V,caminhar,meşîn
990,schreiten::V,andar,meşkirin
991,schreiten::V,caminhar,meşkirin
992,spazierengehen::V,passear,gerandin
993,eilen::V,apressar-se,lezandin
994,sich beeilen::V,apressar-se,zûkirin
995,sich beeilen::V,despachar-se,zûkirin
996,sausen::V,correr,fîzîn
997,rennen::V,correr,baz dan
998,springen::V,saltar,hilpekîn
999,klettern::V,trepar,hilperikîn
1000,schaukeln::V,baloiçar,lorandin
1001,kriechen::V,rastejar,xuşandin
1002,kriechen::V,arrastar-se,xuşandin
1003,schwimmen::V,nadar,avjenîn
1004,tauchen::V,mergulhar,qutxuyardin
1005,tauchen::V,mergulhar,noqîn
1006,rudern::V,remar,qaîq ajotin
1007,fahren::V,ir,ajotin
1008,fliegen::V,voar,firîn
1009,gehen::V,ir,çûn
1010,gehen::V,andar,çûn
1011,weggehen::V,partir,çûn
1012,weggehen::V,ir-se embora,çûn
1013,abfahren::V,sair,çûyin
1014,abfahren::V,partir,çûyin
1015,anhalten::V,parar,rawestîn
1016,hineingehen::V,entrar,ketin hundir
1017,eintreten::V,entrar,têketin
1018,kommen::V,vir,hatin
1019,ankommen::V,chegar,gihan
1020,ankommen::V,chegar,gihîştin
1021,zurückkommen::V,voltar,vegerandin
1022,zurückkommen::V,regressar,vegerandin
1023,bleiben::V,ficar,sekinîn
1024,bleiben::V,permanecer,sekinîn
1025,warten::V,esperar,payîn
1026,erwarten::V,esperar,payîn
1027,erwarten::V,aguardar,payîn
1028,suchen::V,buscar,lêgerîn
1029,suchen::V,procurar,lêgerîn
1030,finden::V,achar,peyda kirin
1031,finden::V,encontrar,peyda kirin
1032,versuchen::V,tentar,çeribandin
1033,vorbereiten::V,preparar,amade kirin
1034,lieben::V,amar,hez kirin
1035,lieben::V,querer,hez kirin
1036,mögen::V,gostar de,dil kirin
1037,lachen::V,rir,kenîn
1038,lachen::V,rir-se,kenîn
1039,rühren::V,comover,hêjan
1040,weinen::V,chorar,girîn
1041,schimpfen::V,ralhar,pevçûn
1042,sich ärgern::V,zangar-se,enirîn
1043,sich fürchten::V,ter medo de,tirsîn
1044,sich fürchten::V,ter receio de,tirsîn
1045,fürchten::V,temer,tirsin
1046,fürchten::V,recear,tirsin
1047,fliehen::V,fugir,bazdan
1048,flüchten::V,refugiar-se,revîn
1049,sehen::V,ver,dîtin
1050,anschauen::V,olhar,sêr kirin
1051,ansehen::V,mirar,hesibandin
1052,hören::V,ouvir,guhdar jirin
1053,zuhören::V,escutar,guhdarî kirin
1054,probieren::V,provar,tehm kirin
1055,probieren::V,saborear,tehm kirin
1056,riechen::V,cheirar,bihn kirin
1057,fühlen::V,sentir,hîs kirin
1058,scheinen::V,parecer,xoyer kir
1059,zu sehen sein::V,estar à vista,diyar bûn
1060,vernehmen::V,ouvir,bihîstin
1061,frieren::V,ter frio,qerişîn
1062,tun::V,fazer,kirin
1063,können::V,saber,karin
1064,wollen::V,querer,xwestîn
1065,anfangen::V,iniciar,dest pêkirin
1066,beenden::V,acabar,xelas kirin
1067,beenden::V,terminar,xelas kirin
1068,aufhören::V,cessar,xelas kirin
1069,aufhören::V,desistir,xelas kirin
1070,gelingen::V,sair bem,çe bûn
1071,gelingen::V,dar bom resultado,çe bûn
1072,geraten::V,sair,qewîmîn
1073,geraten::V,dar resultado,qewîmîn
1074,öffnen::V,abrir,vekirin
1075,schließen::V,fechar,girtin
1076,stellen::V,pôr,danîn
1077,stellen::V,colocar,danîn
1078,setzen::V,pôr,rûniştin
1079,setzen::V,meter,rûniştin
1080,legen::V,pôr,danîn
1081,legen::V,pôr,razandin
1082,legen::V,meter,danîn
1083,legen::V,meter,razandin
1084,berühren::V,tocar,lêketin
1085,verbinden::V,unir,anîn pê
1086,verbinden::V,ligar,anîn pê
1087,bedecken::V,cobrir,sergirtin
1088,aufhängen::V,pendurar,aliqandin
1089,anzünden::V,acender,pêxistin
1090,aufheben::V,apanhar,hildan
1091,aufheben::V,levantar,hildan
1092,zurücklassen::V,deixar,hiştin
1093,zurücklassen::V,deixar,vehiştin
1094,verlieren::V,perder,wendakirin
1095,fallen lassen::V,deixar cair,xistin bixe
1096,fallen lassen::V,deixar cair,xistin
1097,machen::V,fazer,kirin
1098,machen::V,fazer,çêkirin
1099,herstellen::V,produzir,çê kirin
1100,herstellen::V,produzir,peyda kirin
1101,bauen::V,edificar,lêkirin
1102,bauen::V,construir,lêkirin
1103,reparieren::V,reparar,veherînerîn
1104,reparieren::V,consertar,veherînerîn
1105,verbessern::V,melhorar,sererastkirin
1106,ändern::V,mudar,degiş kirin
1107,ändern::V,alterar,degiş kirin
1108,graben::V,cavar,kolandin
1109,beugen::V,curvar,tewîn
1110,beugen::V,curvar,xwar kirin
1111,biegen::V,vergar,tewandin
1112,biegen::V,vergar,xwarkirin
1113,drehen::V,girar,fitilandin
1114,wenden::V,virar,zivîrin
1115,wenden::V,voltar,zivîrin
1116,umdrehen::V,virar,vegerandin
1117,umdrehen::V,revolver,vegerandin
1118,heben::V,levantar,hildan
1119,hochheben::V,erguer,hildan
1120,hochheben::V,levantar,hildan
1121,ergreifen::V,apanhar,dest avêtin
1122,halten::V,segurar,hîştin
1123,halten::V,segurar,sekinîn
1124,drücken::V,apertar,pêl kirin
1125,schieben::V,empurrar,damdan
1126,kratzen::V,raspar,xurandin
1127,lecken::V,lamber,alastin
1128,beißen::V,morder,gez kirin
1129,abreißen::V,arrancar,hilşandin
1130,abschneiden::V,talhar,jêkirin
1131,binden::V,ligar,girêdan
1132,stecken::V,meter,têxistin
1133,stecken::V,enfiar,têxistin
1134,brechen::V,romper,şikandin
1135,brechen::V,quebrar,şikandin
1136,klopfen::V,bater,kutandin
1137,hauen::V,bater,li dan
1138,kleben::V,colar,zeliqîn
1139,kleben::V,colar,şirêz kirin
1140,reiben::V,esfregar,firikandin
1141,streichen::V,barrar,bax dan
1142,schleifen::V,afiar,çarkirin
1143,schneiden::V,cortar,jêkirin
1144,rütteln::V,sacudir,hejandin
1145,schütteln::V,abanar,daweşîn
1146,schütteln::V,sacudir,daweşîn
1147,schwenken::V,agitar,têwdan
1148,schütten::V,deitar,rijandin
1149,füllen::V,encher,dagirtin
1150,einwickeln::V,envolver,pêçandin
1151,einwickeln::V,embrulhar,pêçandin
1152,tragen::V,levar,kişandin
1153,tragen::V,levar,rajtin
1154,tragen::V,trazer,kişandin
1155,tragen::V,trazer,rajtin
1156,schleppen::V,arrastar,kişandin
1157,ziehen::V,puxar,kişandin
1158,aufbewahren::V,guardar,hilandin
1159,aufbewahren::V,conservar,hilandin
1160,werfen::V,lançar,avêtin
1161,fangen::V,apanhar,sem kirin
1162,fangen::V,apanhar,girtin
1163,packen::V,agarrar,pê girtin
1164,verstecken::V,esconder,hîlanin
1165,teilen::V,partir,parvekirin
1166,teilen::V,dividir,parvekirin
1167,schicken::V,enviar,şandin
1168,bringen::V,trazer,anîn
1169,bringen::V,trazer,birin
1170,hinzufügen::V,acrescentar,dan ser
1171,hinzufügen::V,acrescentar,li tiştekî zêde kirin
1172,bekommen::V,obter,standin
1173,erhalten::V,receber,standin
1174,nehmen::V,tomar,girtin
1175,wählen::V,eleger,ray dan
1176,wählen::V,escolher,ray dan
1177,auswählen::V,escolher,bijartin
1178,auswählen::V,seleccionar,bijartin
1179,bewahren::V,guardar,rê li ber girtin
1180,bewahren::V,guardar,lê xwedî derketin
1181,bewahren::V,conservar,rê li ber girtin
1182,bewahren::V,conservar,lê xwedî derketin
1183,behindern::V,impedir,bara wi
1184,verderben::V,estragar,heram bûn
1185,verderben::V,corromper,heram bûn
1186,beschädigen::V,danificar,xerab kirin
1187,zerbrechen::V,romper,şikênandin
1188,zerbrechen::V,romper,perçe kirin
1189,zerbrechen::V,quebrar,şikênandin
1190,zerbrechen::V,quebrar,perçe kirin
1191,zerreißen::V,rasgar,qelişandin
1192,zerstören::V,destruir,hilşandin
1193,verbrennen::V,queimar,şewitandin
1194,geben::V,dar,dan
1195,geben::V,dar,dayin
1196,reichen::V,passar,besbûn
1197,reichen::V,passar,têrkirin
1198,schenken::V,oferecer,diyarî kirin
1199,versprechen::V,prometer,soz dan
1200,wünschen::V,desejar,dil kirin
1201,loben::V,louvar,pesinandin
1202,küssen::V,beijar,maçkirin
1203,wiegen::V,embalar,lorandin
1204,wiegen::V,embalar,wezinandin
1205,zudecken::V,tapar,nixumandin
1206,zudecken::V,cobrir,nixumandin
1207,wecken::V,acordar,bixwe hesandin
1208,wecken::V,despertar,bixwe hesandin
1209,zeigen::V,mostrar,şanîdan
1210,führen::V,guiar,raber kirin
1211,führen::V,conduzir,raber kirin
1212,lehren::V,ensinar,hîn kirin
1213,unterrichten::V,instruir,ders dan
1214,aufziehen::V,criar,mesinkirin
1215,leiten::V,dirigir,rêberî kirin
1216,leiten::V,conduzir,rêberî kirin
1217,antreiben::V,impelir,bezandin
1218,lassen::V,fazer,berdan
1219,lassen::V,fazer,hiştin
1220,einladen::V,convidar,dawet kirin
1221,vereinigen::V,unir,bi yek kirin
1222,vereinigen::V,reunir,bi yek kirin
1223,besuchen::V,ir ver,mêvan bûn
1224,besuchen::V,visitar,mêvan bûn
1225,treffen::V,encontrar,rast hatin
1226,sich versammeln::V,reunir-se,li hev çivîn
1227,spielen::V,jogar,listin
1228,spielen::V,brincar,listin
1229,singen::V,cantar,stran
1230,tanzen::V,bailar,reqisîn
1231,sich trennen::V,apartar-se,hew berdan
1232,verlassen::V,deixar,tanê hişt
1233,verlassen::V,deixar,bêkes
1234,verlassen::V,abandonar,tanê hişt
1235,verlassen::V,abandonar,bêkes
1236,retten::V,salvar,rihakirin
1237,bewachen::V,vigiar,raçavkirin
1238,bewachen::V,guardar,raçavkirin
1239,schützen::V,proteger,hemet kirin
1240,verteidigen::V,defender,paraztin
1241,sich schlagen::V,brigar,li hev bezîn
1242,sich schlagen::V,bater-se,li hev bezîn
1243,schießen::V,disparar,agir kirin
1244,siegen::V,vencer,biser ketin
1245,ärgern::V,irritar,xeyirandin
1246,ärgern::V,aborrecer,xeyirandin
1247,schlagen::V,bater,lêdan
1248,schlagen::V,bater,lêxistin
1249,treten::V,pisar,têlekirin
1250,stechen::V,picar,têrekirin
1251,stoßen::V,empurrar,lêketin
1252,stehlen::V,furtar,dizîn
1253,stehlen::V,furtar,dizî birin
1254,stören::V,perturbar,aciz kirin
1255,belästigen::V,incomodar,li tela yeki ketin
1256,belästigen::V,importunar,li tela yeki ketin
1257,verbergen::V,ocultar,veşartin
1258,verbergen::V,ocultar,kemîndanîn
1259,verbergen::V,esconder,veşartin
1260,verbergen::V,esconder,kemîndanîn
1261,täuschen::V,iludir,xapandin
1262,täuschen::V,iludir,lê zexeli kirin
1263,täuschen::V,enganar,xapandin
1264,täuschen::V,enganar,lê zexeli kirin
1265,betrügen::V,burlar,xapandin
1266,betrügen::V,enganar,xapandin
1267,töten::V,matar,kûştin
1268,wohnen::V,morar,rûniştin
1269,arbeiten::V,trabalhar,kar kirin
1270,arbeiten::V,trabalhar,şêxulin
1271,sammeln::V,recolher,komkirin
1272,sammeln::V,coleccionar,komkirin
1273,pflücken::V,colher,çinîn
1274,jagen::V,caçar,nêçîr kirin
1275,fischen::V,pescar,masî girtin
1276,fassen::V,apanhar,pê girtin
1277,fassen::V,apanhar,sêm kirin
1278,hüten::V,guardar,hei jê man
1279,treiben::V,conduzir,bêherandin
1280,anbinden::V,atar,tewilandin
1281,füttern::V,dar de comer a,xwarine dan lê
1282,melken::V,ordenhar,dotin
1283,hacken::V,rachar,kolandin
1284,gießen::V,regar,av dan
1285,reifen::V,amadurecer,kemilîn
1286,zubereiten::V,preparar,çe kirin
1287,kochen::V,cozer,xwarin çe kirin
1288,kochen::V,cozer,kelandin
1289,backen::V,cozer,pijandin
1290,braten::V,assar,qelandin
1291,braten::V,assar,sor kirin
1292,braten::V,fritar,qelandin
1293,braten::V,fritar,sor kirin
1294,umrühren::V,remexer,têvdan
1295,stricken::V,tricotar,hûnan
1296,stricken::V,fazer malha,hûnan
1297,nähen::V,coser,kêl kirin
1298,nähen::V,costurar,kêl kirin
1299,färben::V,tingir,boyax kirin
1300,färben::V,colorir,boyax kirin
1301,reinigen::V,limpar,paqijkirin
1302,reinigen::V,purificar,paqijkirin
1303,waschen::V,lavar,şuştin
1304,abwischen::V,limpar,pakîj kirin
1305,abwischen::V,esfregar,pakîj kirin
1306,spülen::V,lavar,şuştin
1307,spülen::V,enxaguar,şuştin
1308,fegen::V,varrer,maliştin
1309,kehren::V,varrer,maliştin
1310,baden::V,banhar,serîşûştin
1311,baden::V,tomar banho,serîşûştin
1312,sich waschen::V,lavar-se,serîşûştin
1313,ausziehen::V,despir,jê kirin
1314,anziehen::V,vestir,pê kirin
1315,sich anziehen::V,vestir-se,xwe kirin
1316,kämmen::V,pentear,şeh kirin
1317,schmücken::V,adornar,xemilandin
1318,sagen::V,dizer,gotin
1319,sagen::V,dizer,peyivîn
1320,sprechen::V,falar,peyivîn
1321,reden::V,falar,axaftin
1322,sich unterhalten::V,conversar,hev biştaxilin
1323,fragen::V,perguntar,pirsîn
1324,fragen::V,perguntar,pirs kirin
1325,bitten::V,pedir,tika kirin
1326,erzählen::V,contar,behs kirin
1327,mitteilen::V,comunicar,vegotin
1328,mitteilen::V,participar,vegotin
1329,nennen::V,nomear,bi nav kirin
1330,nennen::V,apelidar,bi nav kirin
1331,rufen::V,chamar,bakirin
1332,prahlen::V,gabar-se,pesnê xwe dan
1333,prahlen::V,vangloriar-se,pesnê xwe dan
1334,übersetzen::V,traduzir,qulibandin
1335,übersetzen::V,traduzir,derbas kirin
1336,denken::V,pensar,fikirîn
1337,glauben::V,crer,bawer bûn
1338,bemerken::V,notar,bala xwe dan
1339,bemerken::V,notar,çac lê ketin
1340,bemerken::V,observar,bala xwe dan
1341,bemerken::V,observar,çac lê ketin
1342,erkennen::V,reconhecer,pêhesîn
1343,begreifen::V,apreender,fêmkirin
1344,begreifen::V,compreender,fêmkirin
1345,verstehen::V,entender,fêmkirin
1346,verstehen::V,compreender,fêmkirin
1347,lernen::V,aprender,halmandin
1348,lernen::V,aprender,fêrbun
1349,wissen::V,saber,zanîn
1350,sich erinnern an::V,lembrar-se de,bir bûn
1351,sich erinnern an::V,recordar-se de,bir bûn
1352,vergessen::V,esquecer,ji bir kirin
1353,messen::V,medir,pê kanîn
1354,zählen::V,contar,hejmardin
1355,rechnen::V,calcular,hesibandin
1356,lesen::V,ler,xwendin
1357,malen::V,pintar,rengandin
1358,malen::V,pintar,boyax kirin
1359,zeichnen::V,desenhar,işaret kirin
1360,schreiben::V,escrever,nivîsandin
1361,besitzen::V,possuir,hebûn
1362,kaufen::V,comprar,kirîn
1363,verkaufen::V,vender,firotin
1364,bezahlen::V,pagar,pere dan
1365,zahlen::V,pagar,pere dan
1366,zahlen::V,pagar,dayin
1367,beherrschen::V,imperar,zebt kirin
1368,beherrschen::V,imperar,hukim kirin
1369,ertragen::V,suportar,bihêzkirin
