,Concept_ID,cy,hr
821,richtig::A,cywir,ispravan
822,schlimm::A,enbyd,zao
823,schlimm::A,enbyd,zločest
824,wahr::A,gwir,istinit
825,alt::A,hen,star
826,neu::A,newydd,nov
827,ehemalig::A,blaenorol,bivši
828,alt[Lebewesen]::A,oedrannus,star
829,jung::A,ifanc,mlad
830,arm::A,tlawd,ubog
831,arm::A,tlawd,siromašan
832,reich::A,cyfoethog,bogat
833,bekannt::A,cynefin,poznat
834,bekannt::A,cyfarwydd,poznat
835,berühmt::A,enwog,čuven
836,berühmt::A,enwog,slavan
837,fremd::A,estron,tuđ
838,fremd::A,estron,stran
839,verschieden::A,gwahanol,razan
840,verschieden::A,gwahanol,različan
841,nah::A,agos,blizak
842,fern::A,pell,dalek
843,fern::A,pell,daljnji
844,linker::A,aswy,lijevi
845,linker::A,chwith,lijevi
846,rechter::A,de,desni
847,rechter::A,deau,desni
848,anderer::A,arall,drugi
849,anderer::A,arall,drugačiji
850,erster::A,cyntaf,prvi
851,zweiter::A,ail,drugi
852,dritter::A,trydydd,treći
853,letzter::A,olaf,zadnji
854,allein::ADV,unig,sam
855,allein::ADV,ar ei ben ei hun,sam
856,auf einmal::ADV,ar yr un pryd,istodobno
857,zusammen::ADV,ynghyd,skupa
858,zusammen::ADV,ynghyd,zajedno
859,zusammen::ADV,gyda'i gilydd,skupa
860,zusammen::ADV,gyda'i gilydd,zajedno
861,lange::ADV,amser hir,dugo
862,plötzlich::ADV,yn sydyn,naglo
863,plötzlich::ADV,yn sydyn,iznenada
864,sofort::ADV,ar unwaith,odmah
865,später::ADV,yn ddiweddarach,kasnije
866,jetzt::ADV,yn awr,sad
867,jetzt::ADV,yn awr,sada
868,heute::ADV,heddiw,danas
869,morgen::ADV,yfory,sutra
870,bald::ADV,yn fuan,skoro
871,bald::ADV,yn fuan,doskora
872,bald::ADV,gyda hyn,skoro
873,bald::ADV,gyda hyn,doskora
874,dann::ADV,yna,zatim
875,dann::ADV,y pryd hwnnw,zatim
876,gestern::ADV,ddoe,juče
877,gestern::ADV,ddoe,jučer
878,einst::ADV,gynt,negda
879,einst::ADV,gynt,nekada
880,damals::ADV,ar y pryd,tada
881,damals::ADV,ar y pryd,onda
882,damals::ADV,bryd hynny,tada
883,damals::ADV,bryd hynny,onda
884,danach::ADV,wedyn,poslije
885,danach::ADV,wedyn,nakon toga
886,vorher::ADV,o'r blaen,prije
887,vorher::ADV,o'r blaen,prije toga
888,zuerst::ADV,yn gyntaf,prvo
889,zuerst::ADV,yn gyntaf,najprije
890,einmal::ADV,unwaith,jednom
891,einmal::ADV,unwaith,jedanput
892,manchmal::ADV,weithiau,katkad
893,manchmal::ADV,weithiau,katkada
894,manchmal::ADV,ar brydiau,katkad
895,manchmal::ADV,ar brydiau,katkada
896,oft::ADV,yn aml,često
897,oft::ADV,yn fynych,često
898,immer::ADV,bob amser,vazda
899,immer::ADV,bob amser,uvijek
900,niemals::ADV,ni ... byth,nikad
901,niemals::ADV,ni ... byth,nikada
902,niemals::ADV,ni ... erioed,nikad
903,niemals::ADV,ni ... erioed,nikada
904,hier::ADV,yma,tu
905,hier::ADV,yma,ovdje
906,hierhin::ADV,hyd yma,amo
907,hierhin::ADV,hyd yma,ovamo
908,von hier::ADV,oddi yma,odavde
909,dort::ADV,acw,ondje
910,dorthin::ADV,tuag yno,onamo
911,geradeaus::ADV,syth ymlaen,ravno
912,vorwärts::ADV,ymlaen,naprijed
913,rückwärts::ADV,yn ôl,natrag
914,zurück::ADV,yn ôl,nazad
915,zurück::ADV,yn ôl,natrag
916,unten::ADV,isod,dolje
917,unten::ADV,oddi tanodd,dolje
918,hinab::ADV,i lawr,nizbrdo
919,hinab::ADV,i waered,nizbrdo
920,oben::ADV,fry,gore
921,hinauf::ADV,i fyny,uzbrdo
922,hinauf::ADV,i'r lan,uzbrdo
923,überall::ADV,ym mhobman,svuda
924,überall::ADV,ym mhobman,svagdje
925,nicht::ADV,ni,ne
926,nicht::ADV,nid,ne
927,ein wenig::ADV,tipyn,malo
928,ein wenig::ADV,ychydig,malo
929,kaum::ADV,prin,tek
930,kaum::ADV,prin,jedva
931,sehr::ADV,iawn,jako
932,sehr::ADV,iawn,veoma
933,so::ADV,fel,tako
934,so::ADV,fel,ovako
935,so::ADV,felly,tako
936,so::ADV,felly,ovako
937,noch::ADV,eto,još
938,nur::ADV,yn unig,samo
939,schon::ADV,eisoes,već
940,schon::ADV,yn barod,već
941,wieder::ADV,drachefn,opet
942,wieder::ADV,drachefn,ponovo
943,vergebens::ADV,yn ofer,uzalud
944,vergebens::ADV,yn ofer,zabadava
945,vor::PRP,o flaen,pred
946,vor::PRP,o flaen,ispred
947,hinter::PRP,ar ôl,za
948,hinter::PRP,ar ôl,iza
949,unter::PRP,islaw,pod
950,unter::PRP,islaw,ispod
951,durch::PRP,trwy,po
952,durch::PRP,trwy,kroz
953,neben::PRP,ar bwys,kraj
954,neben::PRP,ar bwys,pored
955,neben::PRP,ar bwys,pokraj
956,zwischen::PRP,rhwng,među
957,zwischen::PRP,rhwng,između
958,zwischen::PRP,cydrhwng,među
959,zwischen::PRP,cydrhwng,između
960,wegen::PRP,o achos,radi
961,wegen::PRP,o achos,zbog
962,wegen::PRP,oherwydd,radi
963,wegen::PRP,oherwydd,zbog
964,dies::PRN,hyn,ovo
965,das::PRN,hynny,to
966,das::PRN,hynny,ono
967,alles::PRN,popeth,sve
968,ich::PRN,fi,ja
969,du::PRN,ti,ti
970,er::PRN,fe,on
971,wir::PRN,ni,mi
972,ihr::PRN,chi,vi
973,sie::PRN,hwy,oni
974,was::FPRN,pa beth,što
975,wer::FPRN,pwy,tko
976,wo::FADV,ble,gdje
977,wo::FADV,ym mha le,gdje
978,wohin::FADV,i ble,kuda
979,wohin::FADV,i ble,kamo
980,wohin::FADV,i ba le,kuda
981,wohin::FADV,i ba le,kamo
982,wie::FADV,sut,kako
983,warum::FADV,pam,zašto
984,wieviel::FNUM,faint,koliko
985,eins::NUM,un,jedan
986,zwei::NUM,dau,dva
987,drei::NUM,tri,tri
988,vier::NUM,pedwar,četiri
989,fünf::NUM,pump,pet
990,sechs::NUM,chwech,šest
991,sieben::NUM,saith,sedam
992,acht::NUM,wyth,osam
993,neun::NUM,naw,devet
994,zehn::NUM,deg,deset
995,elf::NUM,un ar ddeg,jedanaest
996,zwölf::NUM,deuddeg,dvanaest
997,zwölf::NUM,un deg dau,dvanaest
998,zwanzig::NUM,ugain,dvadeset
999,dreißig::NUM,tri deg,trideset
1000,dreißig::NUM,deg ar hugain,trideset
1001,vierzig::NUM,deugain,četrdeset
1002,fünfzig::NUM,hanner cant,pedeset
1003,sechzig::NUM,chwe deg,šezdeset
1004,siebzig::NUM,saith deg,sedamdeset
1005,siebzig::NUM,deg a thrigain,sedamdeset
1006,achtzig::NUM,wyth deg,osamdeset
1007,achtzig::NUM,pedar ugain,osamdeset
1008,neunzig::NUM,naw deg,devetdeset
1009,neunzig::NUM,deg a phedwar ugain,devetdeset
1010,hundert::NUM,cant,sto
1011,tausend::NUM,mil,tisuća
1012,und::CNJ,a,i
1013,und::CNJ,a,te
1014,oder::CNJ,neu,ili
1015,stehen::V,sefyll,stajati
1016,sitzen::V,eistedd,sjediti
1017,liegen::V,gorwedd,ležati
1018,hängen::V,hongian,visiti
1019,werden::V,dod yn,postati
1020,werden::V,dod yn,činiti se
1021,werden::V,mynd yn,postati
1022,werden::V,mynd yn,činiti se
1023,passieren::V,digwydd,desiti se
1024,passieren::V,digwydd,dogoditi se
1025,beginnen::V,cychwyn,početi
1026,enden::V,gorffen,prestati
1027,enden::V,gorffen,svršiti se
1028,wechseln::V,newid,mijenjati se
1029,aufgehen[Sonne]::V,codi,izići
1030,untergehen[Sonne]::V,machlud,zaći
1031,scheinen[Sonne]::V,tywynnu,sijati
1032,donnern::V,taranu,grmjeti
1033,wehen::V,chwythu,duhati
1034,strömen::V,ffrydio,strujati
1035,fließen::V,llifo,teći
1036,sich drehen::V,troi,obrtati se
1037,sich drehen::V,troi,vrtjeti se
1038,sich drehen::V,cylchdroi,obrtati se
1039,sich drehen::V,cylchdroi,vrtjeti se
1040,schwanken::V,siglo,teturati
1041,schwanken::V,siglo,kolebati se
1042,schwingen::V,siglo,njihati
1043,schwingen::V,siglo,titrati
1044,fallen::V,cwympo,padati
1045,brennen::V,llosgi,gorjeti
1046,rauchen::V,mygu,dimiti se
1047,regnen::V,glawio,kišiti
1048,regnen::V,glawio,daždjeti
1049,gefrieren::V,rhewi,smrznuti se
1050,tauen::V,toddi,kopnjeti
1051,tauen::V,toddi,kraviti se
1052,tauen::V,meirioli,kopnjeti
1053,tauen::V,meirioli,kraviti se
1054,schmelzen::V,toddi,topiti se
1055,trocknen::V,sychu,sušiti se
1056,sieden::V,berwi,kipjeti
1057,sieden::V,berwi,ključati
1058,faulen::V,pydru,gnjiti
1059,faulen::V,braenu,gnjiti
1060,verfaulen::V,pydru,sagnjiti
1061,verfaulen::V,dadfeilio,sagnjiti
1062,reißen::V,clecian,otrgnuti se
1063,reißen::V,torri'n glats,otrgnuti se
1064,versinken::V,suddo,tonuti
1065,versinken::V,suddo,propasti
1066,vergehen::V,myned heibio,prolaziti
1067,vergehen::V,pasio,prolaziti
1068,erscheinen::V,ymddangos,pojaviti se
1069,verschwinden::V,diflannu,nestati
1070,verschwinden::V,diflannu,izgubiti se
1071,sinken::V,syrthio,trgnuti
1072,sinken::V,syrthio,spustiti se
1073,abnehmen::V,lleihau,opasti
1074,zunehmen::V,cynyddu,povećati se
1075,steigen::V,codi,uzići
1076,steigen::V,codi,nadoći
1077,wachsen::V,tyfu,rasti
1078,glänzen::V,disgleirio,blistati
1079,glänzen::V,disgleirio,sjati se
1080,funkeln::V,pefrio,svjetlucati
1081,lärmen::V,cadw sŵn,bučati
1082,lärmen::V,cadw sŵn,galamiti
1083,lärmen::V,gwneud twrw,bučati
1084,lärmen::V,gwneud twrw,galamiti
1085,läuten::V,canu,zvoniti
1086,klingeln::V,canu,zvoniti
1087,klingeln::V,seinio,zvoniti
1088,klirren::V,tincian,zvečati
1089,brausen::V,rhuo,hujati
1090,rauschen::V,siffrwd,šumiti
1091,rauschen::V,siffrwd,šuškati
1092,rauschen::V,chwithrwd,šumiti
1093,rauschen::V,chwithrwd,šuškati
1094,klingen::V,seinio,zvučati
1095,bellen::V,cyfarth,lajati
1096,heulen::V,udo,zavijati
1097,heulen::V,oernadu,zavijati
1098,blasen::V,chwythu,puhati
1099,pfeifen::V,chwibanu,fućkati
1100,schreien::V,gweiddi,vikati
1101,schreien::V,gweiddi,kričati
1102,schreien::V,bloeddio,vikati
1103,schreien::V,bloeddio,kričati
1104,stöhnen::V,griddfan,stenjati
1105,zittern::V,crynu,drhtati
1106,zittern::V,crynu,trepetati
1107,leben::V,byw,živjeti
1108,geboren werden::V,cael eich geni,roditi se
1109,atmen::V,anadlu,disati
1110,trinken::V,yfed,piti
1111,essen::V,bwyta,jesti
1112,schlucken::V,llyncu,gutati
1113,müde werden::V,blino,umoriti se
1114,einschlafen::V,mynd i gysgu,usnuti
1115,einschlafen::V,mynd i gysgu,zaspati
1116,einschlafen::V,syrthio i gysgu,usnuti
1117,einschlafen::V,syrthio i gysgu,zaspati
1118,schlafen::V,huno,spati
1119,schlafen::V,cysgu,spati
1120,aufwachen::V,dihuno,probuditi se
1121,aufstehen::V,codi,ustati
1122,sich erholen::V,ymlacio,odmoriti se
1123,sich erholen::V,dadflino,odmoriti se
1124,krank werden::V,mynd yn sâl,oboljeti se
1125,krank werden::V,mynd yn sâl,razboljeti se
1126,krank werden::V,mynd yn wael,oboljeti se
1127,krank werden::V,mynd yn wael,razboljeti se
1128,krank sein::V,gwaelu,bolovati
1129,schmerzen::V,brifo,boljeti
1130,husten::V,pesychu,kašljati
1131,genesen::V,gwella,ozdraviti
1132,genesen::V,gwella,oporaviti se
1133,genesen::V,cael yn ôl,ozdraviti
1134,genesen::V,cael yn ôl,oporaviti se
1135,sterben::V,marw,umrijeti
1136,umkommen::V,trengi,skapati
1137,sich bewegen::V,symud,gibati se
1138,sich bewegen::V,symud,kretati se
1139,sich rühren::V,syflyd,maknuti se
1140,sich erheben::V,codi,dići se
1141,sich setzen::V,eistedd,sjesti
1142,hinfallen::V,cwympo,pasti
1143,laufen::V,cerdded,hodati
1144,schreiten::V,camu,stupati
1145,spazierengehen::V,mynd am dro,šetati se
1146,eilen::V,rhuthro,hitati
1147,sich beeilen::V,brysio,požuriti se
1148,sausen::V,rhuthro,juriti
1149,rennen::V,rhedeg,trčati
1150,springen::V,llamu,skakati
1151,springen::V,neidio,skakati
1152,klettern::V,dringo,popeti se
1153,klettern::V,dringo,penjati se
1154,schaukeln::V,siglo,ljuljati se
1155,kriechen::V,cropian,puzati
1156,kriechen::V,cropian,gmizati
1157,schwimmen::V,nofio,plivati
1158,tauchen::V,plymio,roniti
1159,tauchen::V,plymio,gnjuriti
1160,tauchen::V,ymsuddo,roniti
1161,tauchen::V,ymsuddo,gnjuriti
1162,rudern::V,rhwyfo,veslati
1163,fahren::V,gyrru,voziti se
1164,fahren::V,dreifio,voziti se
1165,fliegen::V,hedfan,letjeti
1166,fliegen::V,hedfan,lijetati
1167,gehen::V,mynd,ići
1168,weggehen::V,mynd,otići
1169,weggehen::V,ymadael,otići
1170,abfahren::V,ymadael,krenuti
1171,abfahren::V,ymadael,otputovati
1172,anhalten::V,stopio,stati
1173,anhalten::V,stopio,zaustaviti
1174,hineingehen::V,mynd i mewn,ulaziti
1175,eintreten::V,mynd i,ući
1176,kommen::V,dod,doći
1177,ankommen::V,cyrraedd,stići
1178,zurückkommen::V,dychwelyd,vratiti se
1179,zurückkommen::V,dychwelyd,povratiti se
1180,bleiben::V,aros,ostati
1181,bleiben::V,sefyll,ostati
1182,warten::V,aros,čekati
1183,warten::V,disgwyl,čekati
1184,erwarten::V,disgwyl,očekivati
1185,suchen::V,chwilio am,tražiti
1186,finden::V,darganfod,naći
1187,versuchen::V,profi,pokušati
1188,versuchen::V,ceisio,pokušati
1189,vorbereiten::V,paratoi,spremiti
1190,vorbereiten::V,paratoi,pripremiti
1191,lieben::V,caru,voljeti
1192,mögen::V,hoffi,voljeti
1193,lachen::V,chwerthin,smijati se
1194,rühren::V,cynhyrfu,taknuti
1195,weinen::V,wylo,plakati
1196,weinen::V,llefain,plakati
1197,schimpfen::V,grwgnach,psovati
1198,sich ärgern::V,gofidio,ljutiti se
1199,sich fürchten::V,ofni,bojati se
1200,fürchten::V,arswydo,bojati se
1201,fliehen::V,ffoi,pobjeći
1202,flüchten::V,dianc,utjeći
1203,sehen::V,gweld,vidjeti
1204,anschauen::V,syllu,ogledati
1205,anschauen::V,edrych,ogledati
1206,ansehen::V,gwylio,gledati
1207,hören::V,clywed,čuti
1208,zuhören::V,gwrando,slušati
1209,probieren::V,profi,probati
1210,riechen::V,arogli,osjećati miris
1211,fühlen::V,teimlo,osjećati
1212,fühlen::V,clywed,osjećati
1213,scheinen::V,ymddangos,činiti se
1214,zu sehen sein::V,dod i'r golwg,biti vidljiv
1215,vernehmen::V,clywed sôn am,saznati
1216,frieren::V,bod yn oer,zima je
1217,tun::V,gwneud,raditi
1218,können::V,gallu,moći
1219,wollen::V,bod mewn angen,htjeti
1220,anfangen::V,dechrau,početi
1221,beenden::V,darfod,svršiti
1222,beenden::V,darfod,dovršiti
1223,beenden::V,gorffen,svršiti
1224,beenden::V,gorffen,dovršiti
1225,aufhören::V,peidio,prestati
1226,gelingen::V,llwyddo,uspjeti
1227,geraten::V,diweddu,desiti se
1228,öffnen::V,agor,otvoriti
1229,schließen::V,cau,zatvoriti
1230,stellen::V,gosod,metnuti
1231,stellen::V,gosod,postaviti
1232,setzen::V,gosod,posaditi
1233,legen::V,gosod,polagati
1234,berühren::V,cyffwrdd,doticati
1235,berühren::V,cyffwrdd,dodirivati
1236,verbinden::V,cysylltu,spojiti
1237,verbinden::V,cysylltu,zavezati
1238,bedecken::V,gorchuddio,pokriti
1239,aufhängen::V,crogi,objesiti
1240,aufhängen::V,hongian,objesiti
1241,anzünden::V,cynnau,upaliti
1242,anzünden::V,cynnau,zapaliti
1243,aufheben::V,codi,podići
1244,aufheben::V,codi,podignuti
1245,zurücklassen::V,gadael,ostaviti
1246,zurücklassen::V,gadael,pustiti natrag
1247,verlieren::V,colli,izgubiti
1248,fallen lassen::V,gollwng,ispustiti
1249,machen::V,gwneud,uraditi
1250,machen::V,gwneud,načiniti
1251,machen::V,gwneud,napraviti
1252,herstellen::V,cynhyrchu,proizvesti
1253,bauen::V,adeiladu,graditi
1254,reparieren::V,trwsio,popraviti
1255,reparieren::V,atgyweirio,popraviti
1256,verbessern::V,diwygio,poboljšati
1257,ändern::V,altro,promijeniti
1258,graben::V,palu,kopati
1259,graben::V,palu,kopkati
1260,graben::V,cloddio,kopati
1261,graben::V,cloddio,kopkati
1262,beugen::V,plygu,saviti
1263,biegen::V,plygu,saviti
1264,biegen::V,plygu,sagnuti
1265,drehen::V,troelli,vrtjeti
1266,wenden::V,troi,obrnuti
1267,umdrehen::V,troi,okrenuti
1268,umdrehen::V,troi,prevŕnuti
1269,heben::V,codi,dizati
1270,hochheben::V,dyrchafu,dignuti
1271,ergreifen::V,gafael,uhvatiti
1272,ergreifen::V,gafael,prihvatiti
1273,halten::V,dal,držati
1274,drücken::V,pwyso,pritiskivati
1275,drücken::V,gwasgu,pritiskivati
1276,schieben::V,gwthio,gurati
1277,kratzen::V,crafu,česati
1278,kratzen::V,crafu,grepsti
1279,lecken::V,llyfu,lizati
1280,beißen::V,cnoi,ujesti
1281,beißen::V,cnoi,gristi
1282,beißen::V,brathu,ujesti
1283,beißen::V,brathu,gristi
1284,abreißen::V,tynnu ymaith,otkinuti
1285,abschneiden::V,torri,odrezati
1286,binden::V,clymu,vezati
1287,stecken::V,plannu,turiti
1288,brechen::V,torri,slomiti
1289,klopfen::V,taro,lupati
1290,klopfen::V,taro,kucati
1291,hauen::V,taro,tući
1292,hauen::V,taro,udarati
1293,kleben::V,gludio,lijepiti
1294,reiben::V,rhwbio,trti
1295,streichen::V,taenu,namazati
1296,schleifen::V,hogi,brusiti
1297,schneiden::V,torri,rezati
1298,rütteln::V,ysgytio,drmati
1299,schütteln::V,siglo,tresti
1300,schütteln::V,ysgwyd,tresti
1301,schwenken::V,siglo,mahati
1302,schütten::V,tywallt,sipati
1303,schütten::V,tywallt,lijevati
1304,füllen::V,llenwi,napuniti
1305,einwickeln::V,lapio,umotati
1306,einwickeln::V,lapio,zamotati
1307,tragen::V,cludo,nositi
1308,schleppen::V,llusgo,tegliti
1309,ziehen::V,tynnu,vući
1310,aufbewahren::V,cadw,čuvati
1311,werfen::V,taflu,bacati
1312,fangen::V,dal,loviti
1313,fangen::V,dal,hvatati
1314,packen::V,cipio,ščepati
1315,packen::V,cipio,zgrabiti
1316,packen::V,crafangu,ščepati
1317,packen::V,crafangu,zgrabiti
1318,verstecken::V,celu,sakriti
1319,verstecken::V,cuddio,sakriti
1320,teilen::V,rhannu,podijeliti
1321,schicken::V,anfon,slati
1322,bringen::V,dod â,donijeti
1323,hinzufügen::V,chwanegu,dodati
1324,hinzufügen::V,chwanegu,pridati
1325,bekommen::V,cael,dobiti
1326,erhalten::V,derbyn,primiti
1327,nehmen::V,cymryd,uzeti
1328,wählen::V,dewis,izabrati
1329,auswählen::V,dethol,odabrati
1330,bewahren::V,cadw,sačuvati
1331,behindern::V,atal,smetati
1332,behindern::V,rhwystro,smetati
1333,verderben::V,difetha,pokvariti
1334,beschädigen::V,niweidio,oštetiti
1335,zerbrechen::V,torri,razbiti
1336,zerbrechen::V,torri,prelomiti
1337,zerreißen::V,rhwygo,poderati
1338,zerreißen::V,rhwygo,rastrgnuti
1339,zerstören::V,dinistrio,razoriti
1340,zerstören::V,dinistrio,razrušiti
1341,verbrennen::V,llosgi,spaliti
1342,verbrennen::V,llosgi,sagorjeti
1343,geben::V,rhoi,dati
1344,reichen::V,estyn,pružiti
1345,schenken::V,rhoddi,darivati
1346,versprechen::V,addo,obećati
1347,wünschen::V,dymuno,željeti
1348,loben::V,canmol,hvaliti
1349,küssen::V,cusanu,ljubiti
1350,wiegen::V,siglo,njihati
1351,wiegen::V,siglo,ljuljati
1352,zudecken::V,gorchuddio,pokriti
1353,wecken::V,deffro,probuditi
1354,zeigen::V,dangos,pokazati
1355,führen::V,arwain,voditi
1356,lehren::V,dysgu,učiti
1357,unterrichten::V,hyfforddi,poučiti
1358,aufziehen::V,dod i fyny,uzgajati
1359,leiten::V,arwain,upravljati
1360,antreiben::V,annog,natjeravati
1361,lassen::V,gadael,dati
1362,einladen::V,gwahodd,pozvati
1363,vereinigen::V,uno,ujediniti
1364,vereinigen::V,cyfuno,ujediniti
1365,besuchen::V,ymweld â,posjetiti
1366,treffen::V,cwrdd,sresti
1367,treffen::V,cyfarfod,sresti
1368,sich versammeln::V,casglu,okupiti se
1369,sich versammeln::V,cynnull,okupiti se
1370,spielen::V,chwarae,igrati se
1371,singen::V,canu,pjevati
1372,tanzen::V,dawnsio,plesati
1373,sich trennen::V,ymwahanu,razići se
1374,verlassen::V,gadael,ostaviti
1375,verlassen::V,gadael,napustiti
1376,retten::V,achub,spasiti
1377,bewachen::V,gwarchod,čuvati
1378,bewachen::V,gwarchod,stražariti
1379,schützen::V,noddi,čuvati
1380,verteidigen::V,amddiffyn,obraniti
1381,sich schlagen::V,ffraeo,biti se
1382,sich schlagen::V,ffraeo,udariti se
1383,sich schlagen::V,terfysgu,biti se
1384,sich schlagen::V,terfysgu,udariti se
1385,schießen::V,saethu,pucati
1386,schießen::V,saethu,strijeljati
1387,siegen::V,ennill,pobijediti
1388,ärgern::V,cythruddo,ljutiti
1389,schlagen::V,curo,biti
1390,schlagen::V,curo,udariti
1391,treten::V,cicio,šutnuti
1392,stechen::V,pigo,ubosti
1393,stoßen::V,gwthio,gurnuti
1394,stehlen::V,dwyn,ukrasti
1395,stehlen::V,lladrata,ukrasti
1396,stören::V,aflonyddu,smetati
1397,belästigen::V,trafferthu,smetati
1398,belästigen::V,trafferthu,dosaditi
1399,verbergen::V,cuddio,skriti
1400,täuschen::V,twyllo,obmanuti
1401,betrügen::V,hocedu,prevarati
1402,töten::V,lladd,ubiti
1403,wohnen::V,byw,stanovati
1404,arbeiten::V,gweithio,raditi
1405,sammeln::V,casglu,sabrati
1406,pflücken::V,casglu,ubrati
1407,jagen::V,hela,loviti
1408,fischen::V,pysgota,ribati
1409,fischen::V,pysgota,loviti ribu
1410,fassen::V,dal,uloviti
1411,hüten::V,bugeilio,pasti
1412,treiben::V,gyrru,goniti
1413,anbinden::V,clymu,privezati
1414,füttern::V,porthi,hraniti
1415,melken::V,godro,musti
1416,hacken::V,torri,sjeckati
1417,gießen::V,dyfrhau,politi
1418,reifen::V,aeddfedu,sazreti
1419,zubereiten::V,coginio,prigotoviti
1420,kochen::V,berwi,kuhati
1421,backen::V,pobi,peći
1422,backen::V,crasu,peći
1423,braten::V,ffrio,peći
1424,braten::V,ffrio,pržiti
1425,umrühren::V,cyffroi,promiješati
1426,stricken::V,gwau,plesti
1427,nähen::V,gwnïo,šiti
1428,färben::V,lliwio,obojiti
1429,reinigen::V,glanhau,očistiti
1430,reinigen::V,glanhau,počistiti
1431,waschen::V,golchi,prati
1432,abwischen::V,sychu,otrti
1433,spülen::V,streulio,isprati
1434,spülen::V,streulio,oplakati
1435,fegen::V,ysgubo,mesti
1436,fegen::V,ysgubo,pomesti
1437,kehren::V,ysgubo,mesti
1438,baden::V,cael bath,kupati se
1439,sich waschen::V,ymolchi,umiti se
1440,sich waschen::V,ymolchi,prati se
1441,ausziehen::V,tynnu,svući
1442,anziehen::V,gwisgo,obući
1443,sich anziehen::V,ymwisgo,obući se
1444,kämmen::V,cribo,češljati
1445,schmücken::V,harddu,uresiti
1446,schmücken::V,harddu,nakititi
1447,schmücken::V,addurno,uresiti
1448,schmücken::V,addurno,nakititi
1449,sagen::V,dweud,reći
1450,sagen::V,dweud,kazati
1451,sprechen::V,llefaru,govoriti
1452,reden::V,siarad,govoriti
1453,reden::V,siarad,besjediti
1454,sich unterhalten::V,sgwrsio,razgovarati se
1455,fragen::V,gofyn,pitati
1456,bitten::V,gofyn am,moliti
1457,erzählen::V,dweud,ispričati
1458,erzählen::V,dweud,pripovjediti
1459,mitteilen::V,cyfleu,saopćiti
1460,nennen::V,enwi,nazvati
1461,rufen::V,galw,zvati
1462,rufen::V,galw,dozvati
1463,prahlen::V,brolio,hvalisati se
1464,prahlen::V,ymffrostio,hvalisati se
1465,übersetzen::V,cyfieithu,prevesti
1466,denken::V,meddwl,misliti
1467,glauben::V,credu,vjerovati
1468,glauben::V,coelio,vjerovati
1469,bemerken::V,sylwi,zapaziti
1470,bemerken::V,sylwi,primijetiti
1471,erkennen::V,adnabod,prepoznati
1472,begreifen::V,amgyffred,pojmiti
1473,begreifen::V,amgyffred,shvatiti
1474,verstehen::V,deall,razabrati
1475,lernen::V,dysgu,učiti se
1476,wissen::V,gwybod,znati
1477,sich erinnern an::V,cofio,sjetiti se
1478,vergessen::V,anghofio,zaboraviti
1479,messen::V,mesur,mjeriti
1480,zählen::V,cyfrif,brojiti
1481,rechnen::V,cyfrifo,računati
1482,lesen::V,darllen,čitati
1483,malen::V,peintio,slikati
1484,zeichnen::V,tynnu,crtati
1485,schreiben::V,ysgrifennu,pisati
1486,besitzen::V,meddu,imati
1487,besitzen::V,meddu,posjedovati
1488,kaufen::V,prynu,kupiti
1489,verkaufen::V,gwerthu,prodati
1490,verkaufen::V,gwerthu,raspačati
1491,bezahlen::V,talu am,platiti
1492,zahlen::V,talu,plaćati
1493,beherrschen::V,rheoli,vladati
1494,beherrschen::V,rheoli,gospodariti
1495,beherrschen::V,llywodraethu,vladati
1496,beherrschen::V,llywodraethu,gospodariti
1497,ertragen::V,dioddef,trpjeti
1498,ertragen::V,dioddef,podnijeti
