,Concept_ID,mrj,lt
734,geizig::A,шык,šykštus
735,klug::A,ышан,sumanus
736,klug::A,ышан,protingas
737,geschickt::A,мастар,apsukrus
738,lieb::A,тыри,mielas
739,lustig::A,мындыр,smagus
740,lustig::A,мындыр,linksmas
741,lustig::A,сусу,smagus
742,lustig::A,сусу,linksmas
743,sanft::A,йӹвӹжӓ,švelnus
744,sanft::A,йӹвӹжӓ,minkštas
745,hungrig::A,шужышы,alkanas
746,krank::A,церлӹ,ligotas
747,krank::A,церлӹ,sergantis
748,krank::A,хворой,ligotas
749,krank::A,хворой,sergantis
750,nackt::A,цӓрӓ,nuogas
751,traurig::A,сы́лыкан,liūdnas
752,traurig::A,кымы́лдымы,liūdnas
753,lebendig::A,живой,gyvas
754,gut::A,яжо,geras
755,schlecht::A,уда,blogas
756,schlecht::A,уда,prastas
757,schlecht::A,худа,blogas
758,schlecht::A,худа,prastas
759,richtig::A,вургамла,tikras
760,richtig::A,вургамла,teisingas
761,schlimm::A,йӹрнык,blogas
762,schlimm::A,йӹрнык,prastas
763,wahr::A,настоящий,tikras
764,wahr::A,настояшый,tikras
765,alt::A,шонгы,senas
766,neu::A,у,naujas
767,ehemalig::A,тошты,buvęs
768,alt[Lebewesen]::A,ӹлалшӹ,pagyvenęs
769,jung::A,нöргӹ,jaunas
770,jung::A,молода,jaunas
771,arm::A,укеӓн,neturtingas
772,reich::A,паян,turtingas
773,reich::A,пурлыкан,turtingas
774,bekannt::A,палӹмӹ,žinomas
775,bekannt::A,палӹмӹ,pažįstamas
776,berühmt::A,лӹмлы,žymus
777,berühmt::A,лӹмлы,garsus
778,fremd::A,эдемӹн,svetimas
779,verschieden::A,тӹрлӹ,įvairus
780,nah::A,лишӹл,artimas
781,fern::A,мӹндӹр,tolimas
782,linker::A,шалахай,kairys
783,rechter::A,вургамла,dešinys
784,anderer::A,вес,kitas
785,anderer::A,весӹ,kitas
786,erster::A,икшӹ,pirmas
787,erster::A,икӹмшӹ,pirmas
788,zweiter::A,кокшы,antras
789,dritter::A,кымшы,trečias
790,letzter::A,остатка,paskutinis
791,allein::ADV,иктӹ,vienas
792,allein::ADV,иктӹт,vienas
793,auf einmal::ADV,тöрöк,iš karto
794,zusammen::ADV,икараш,kartu
795,zusammen::ADV,икараш,drauge
796,zusammen::ADV,цымырын,kartu
797,zusammen::ADV,цымырын,drauge
798,lange::ADV,кужын,ilgai
799,plötzlich::ADV,трӱк,staiga
800,sofort::ADV,полт,tuojau
801,sofort::ADV,тöрöк,tuojau
802,sofort::ADV,тӹшӓкок,tuojau
803,später::ADV,вара,vėliau
804,später::ADV,вара,paskiau
805,heute::ADV,тагачы,šiandien
806,morgen::ADV,иргод,rytoj
807,morgen::ADV,иргодым,rytoj
808,bald::ADV,чӹнь,greitai
809,bald::ADV,чӹнь,netrukus
810,bald::ADV,вӓшке,greitai
811,bald::ADV,вӓшке,netrukus
812,bald::ADV,выртышты,greitai
813,bald::ADV,выртышты,netrukus
814,dann::ADV,пакыла,po to
815,gestern::ADV,тенгечӹ,vakar
816,einst::ADV,икӓнӓ,kadaise
817,einst::ADV,икӓнӓ,kitą kartą
818,damals::ADV,тӹнӓм,anuomet
819,damals::ADV,тӹнӓм,anuokart
820,danach::ADV,пакыла,po to
821,danach::ADV,пакыла,paskui
822,vorher::ADV,перви,anksčiau
823,zuerst::ADV,андак,pirma
824,zuerst::ADV,андак,iš pradžių̃
825,einmal::ADV,гӓнӓк,kartą
826,einmal::ADV,гӓнӓк,vieną kartą
827,einmal::ADV,гӓнӓ,kartą
828,einmal::ADV,гӓнӓ,vieną kartą
829,manchmal::ADV,кынамжы,kai kada
830,oft::ADV,чӹчкӹдӹн,dažnai
831,immer::ADV,со,visada
832,immer::ADV,со,visuomet
833,immer::ADV,соок,visada
834,immer::ADV,соок,visuomet
835,niemals::ADV,нинам,niekada
836,niemals::ADV,нинам,niekuomet
837,niemals::ADV,нигынам,niekada
838,niemals::ADV,нигынам,niekuomet
839,niemals::ADV,нигынамат,niekada
840,niemals::ADV,нигынамат,niekuomet
841,hier::ADV,тиштӹ,čia
842,hierhin::ADV,тишкӹ,šen
843,hierhin::ADV,тишкӹ,čionai
844,von hier::ADV,тишец,iš čia
845,von hier::ADV,тишецӹн,iš čia
846,dort::ADV,тӹштӹ,ten
847,dort::ADV,тӹштӹ,tenai
848,dorthin::ADV,тӹшкӹ,ten
849,dorthin::ADV,тӹшкӹ,ten link
850,dorthin::ADV,тӹшкӹлӓ,ten
851,dorthin::ADV,тӹшкӹлӓ,ten link
852,geradeaus::ADV,вик,tiesiai
853,geradeaus::ADV,тура,tiesiai
854,vorwärts::ADV,анзыкы,pirmyn
855,rückwärts::ADV,мӹнгеш,atbulai
856,zurück::ADV,мӹнгеш,atgal
857,unten::ADV,ӱлнӹ,žemai
858,unten::ADV,ӱлнӹ,apačioje
859,unten::ADV,лӹвӓлнӹ,žemai
860,unten::ADV,лӹвӓлнӹ,apačioje
861,hinab::ADV,ӱлӹкӹ,žemyn
862,hinab::ADV,лӹвӓкӹ,žemyn
863,oben::ADV,вӹлнӹ,viršuj
864,hinauf::ADV,кӱшкӹлӓ,aukštyn
865,hinauf::ADV,кӱшкӹлӓ,į viršų
866,hinauf::ADV,кӱш,aukštyn
867,hinauf::ADV,кӱш,į viršų
868,überall::ADV,йӹлт,visur
869,überall::ADV,цилӓ вӓре,visur
870,nicht::ADV,уке,ne
871,ein wenig::ADV,изиш,truputį
872,ein wenig::ADV,иклаштык,truputį
873,kaum::ADV,цылик,vos
874,kaum::ADV,чучок-чучок,vos
875,sehr::ADV,чоте,labai
876,sehr::ADV,чоте,baisiai
877,so::ADV,тенге,taip
878,so::ADV,тенгелӓ,taip
879,noch::ADV,мол,dar
880,noch::ADV,моло,dar
881,nur::ADV,веле,tik
882,nur::ADV,веле,vien
883,schon::ADV,уже,jau
884,schon::ADV,ӹнде,jau
885,wieder::ADV,уэш,vėl
886,wieder::ADV,уэш,iš naujo
887,vergebens::ADV,зря,veltui
888,vergebens::ADV,зря,bergždžiai
889,vergebens::ADV,ӹзрӓ,veltui
890,vergebens::ADV,ӹзрӓ,bergždžiai
891,vergebens::ADV,ӹзӹрӓ,veltui
892,vergebens::ADV,ӹзӹрӓ,bergždžiai
893,vor::PRP,анзыц,prieš
894,vor::PRP,анзыцын,prieš
895,hinter::PRP,шайылан,už
896,hinter::PRP,шайылный,už
897,unter::PRP,лӹвӓкӹ,po
898,durch::PRP,вашт,pro
899,durch::PRP,вашт,per
900,neben::PRP,сага,prie
901,neben::PRP,сага,šalia
902,zwischen::PRP,лош,tarp
903,zwischen::PRP,лошкы,tarp
904,wegen::PRP,мычыц,dėl
905,wegen::PRP,мычыц,dėlei
906,dies::PRN,тидӹ,šis
907,dies::PRN,тидӹ,šitas
908,dies::PRN,ти,šis
909,dies::PRN,ти,šitas
910,das::PRN,тидӹ,tat
911,das::PRN,ти,tat
912,alles::PRN,цилӓ,visas
913,ich::PRN,мый,aš
914,du::PRN,тӹнь,tu
915,er::PRN,тӹдӹ,jis
916,wir::PRN,мӓ,mes
917,ihr::PRN,вӓ,jūs
918,sie::PRN,нӹнӹ,ji
919,sie::PRN,нӹнӹ,jos
920,was::FPRN,ма,kas
921,wer::FPRN,кӱ,kas
922,wo::FADV,кышан,kur
923,wo::FADV,кыштакен,kur
924,wohin::FADV,кышкы,kur
925,wohin::FADV,кышкы,kur link
926,wie::FADV,кыце,kaip
927,warum::FADV,малын,kod̃ėl
928,warum::FADV,малын,dėl ko
929,wieviel::FNUM,кынар,kiek
930,wieviel::FNUM,кынары,kiek
931,wieviel::FNUM,кынаркы,kiek
932,eins::NUM,иктӹ,vienas
933,eins::NUM,иктӹт,vienas
934,zwei::NUM,кок,du
935,zwei::NUM,кокты,du
936,drei::NUM,кым,trys
937,drei::NUM,кымыт,trys
938,vier::NUM,нӹл,keturi
939,fünf::NUM,вӹц,penki
940,sechs::NUM,куд,šeši
941,sechs::NUM,кудытмозн,šeši
942,sieben::NUM,шӹм,septyni
943,sieben::NUM,шӹмӹт,septyni
944,acht::NUM,кӓндӓкш,aštuoni
945,acht::NUM,кӓндӓкшӹ,aštuoni
946,neun::NUM,ӹндекшшӱдӹ,devyni
947,zehn::NUM,лу,dešimt
948,elf::NUM,луатик,vienuolika
949,elf::NUM,луатиктӹ,vienuolika
950,zwölf::NUM,луаткок,dvylika
951,zwölf::NUM,луаткокты,dvylika
952,zwanzig::NUM,коклы,dvidešimt
953,dreißig::NUM,кымлы,trisdešimt
954,vierzig::NUM,нӹллӹ,keturiasdešimt
955,fünfzig::NUM,вӹцлӹ,penkiasdešimt
956,sechzig::NUM,кудлу,šešiasdešimt
957,siebzig::NUM,шӹмлу,septyniasdešimt
958,achtzig::NUM,кӓндӓкшлу,aštuoniasdešimt
959,neunzig::NUM,ӹндекшлу,devyniasdešimt
960,hundert::NUM,шӱдӹ,šimtas
961,tausend::NUM,тӹжем,tūkstantis
962,und::CNJ,дöн,ĩr
963,oder::CNJ,льывы,ar
964,oder::CNJ,льывы,arba
965,stehen::V,шалшаг,stovėti
966,sitzen::V,шӹнзӓш,sėdėti
967,liegen::V,киӓш,gulėti
968,hängen::V,кечӓш,kyboti
969,hängen::V,кечӓш,kabėti
970,werden::V,шагалаш,taptis
971,werden::V,шагалаш,darytis
972,passieren::V,ӹштӓ́лтӓш,atsitikti
973,passieren::V,ӹштӓ́лтӓш,pasitaikyti
974,beginnen::V,тӹнгӓлӓлтӓш,prasid́ėti
975,enden::V,пӹтӓш,baigtis
976,wechseln::V,весемӓш,keistis
977,wechseln::V,весемӓш,pasikeisti
978,wechseln::V,весемӓлтӓш,keistis
979,wechseln::V,весемӓлтӓш,pasikeisti
980,aufgehen[Sonne]::V,авараш,tekėti
981,aufgehen[Sonne]::V,авараш,patekėti
982,untergehen[Sonne]::V,шӹ́нзӓш,leistis
983,untergehen[Sonne]::V,шӹ́нзӓш,nusileisti
984,scheinen[Sonne]::V,сотемдӓрӓш,šviesti
985,donnern::V,хӹдӹртӓш,griausti
986,donnern::V,хӹдӹртӓш,griaudėti
987,wehen::V,ӹфӹлӓш,pūsti
988,strömen::V,йогащ,lietis
989,strömen::V,йогащ,plūsti
990,fließen::V,йогащ,tekėti
991,sich drehen::V,пöрдӓш,suktis
992,sich drehen::V,пöрдӓш,pasisukti
993,schwanken::V,лыпшалташ,svyruoti
994,schwingen::V,кӓчӓйӓш,suptis
995,fallen::V,кенвазаш,pulti
996,fallen::V,кенвазаш,kristi
997,fallen::V,шынгалташ,pulti
998,fallen::V,шынгалташ,kristi
999,brennen::V,йылаш,degti
1000,rauchen::V,шыпшаш,rūkyti
1001,regnen::V,юраш,lyti
1002,gefrieren::V,гӓш,užšalti
1003,gefrieren::V,кӹлмаш,užšalti
1004,tauen::V,шылаш,tirpti
1005,schmelzen::V,шӹрӓнӓш,lydytis
1006,trocknen::V,кошкаш,džiūti
1007,sieden::V,шолаш,virti
1008,faulen::V,шӱӓш,pūti
1009,verfaulen::V,йӓнгӓрӓлтӓш,švinkti
1010,reißen::V,кышкедӓлтӓш,plyšti
1011,reißen::V,кышкедӓлтӓш,trūkti
1012,versinken::V,ва́лаш,skę̃sti
1013,versinken::V,ва́лаш,grimzti
1014,vergehen::V,эртӓш,praeiti
1015,erscheinen::V,каяш,pasirodyti
1016,verschwinden::V,ямаш,dingti
1017,verschwinden::V,ямаш,išnykti
1018,verschwinden::V,ямаш,pranykti
1019,sinken::V,пычаш,kristi
1020,abnehmen::V,чӹдемӓш,mažėti
1021,abnehmen::V,чӹдемӓш,silpnėti
1022,abnehmen::V,кöтӹргӓш,mažėti
1023,abnehmen::V,кöтӹргӓш,silpnėti
1024,zunehmen::V,когоэмӓш,didėti
1025,zunehmen::V,когоэмӓш,padaugėti
1026,steigen::V,лӱлта́лташ,kilti
1027,wachsen::V,кушкаш,augti
1028,glänzen::V,йӹлгӹжӓш,blizgėti
1029,funkeln::V,валгалташ,žibėti
1030,lärmen::V,юкланаш,triukšmauti
1031,läuten::V,цоргаш,skambinti
1032,klingeln::V,цоргаш,skambinti
1033,klirren::V,цонгырталгаш,žvangėti
1034,brausen::V,ышдымыла́наш,šniokšti
1035,rauschen::V,шу́жгаш,ošti
1036,rauschen::V,шу́жгаш,šlamėti
1037,klingen::V,йо́нгаш,skardėti
1038,bellen::V,опташ,loti
1039,heulen::V,урмыжаш,kaukti
1040,heulen::V,урмыжаш,staugti
1041,blasen::V,ӹфӹлӓш,pūsti
1042,pfeifen::V,ши́шкаш,švilpti
1043,pfeifen::V,ши́шкаш,švilpauti
1044,schreien::V,уташ,šaukti
1045,schreien::V,саслаш,šaukti
1046,schreien::V,варгынзаш,šaukti
1047,stöhnen::V,ӹнгӹрӓш,dejuoti
1048,stöhnen::V,ӹнгӹрӓш,aimanuoti
1049,zittern::V,цӹтӹрӓш,virpėti
1050,leben::V,ӹлӓш,gyventi
1051,geboren werden::V,шачаш,gimti
1052,atmen::V,шӱлӓш,alsuoti
1053,atmen::V,шӱлӓш,kvėpuoti
1054,trinken::V,йӱӓш,gerti
1055,essen::V,качкаш,valgyti
1056,schlucken::V,нелӓш,praryti
1057,müde werden::V,янгылаш,nuvargti
1058,müde werden::V,янгылаш,privargti
1059,einschlafen::V,амален кеӓш,užmigti
1060,schlafen::V,амалаш,miegoti
1061,aufwachen::V,понгыжалташ,pabusti
1062,aufstehen::V,кӹньӹл шагалаш,keltis
1063,aufstehen::V,кӹньӹл шагалаш,atsikelti
1064,sich erholen::V,кӓнаш,pailsėti
1065,sich erholen::V,кӓнаш,poilsiauti
1066,krank werden::V,церлӓнен вазаш,susirgti
1067,krank sein::V,церлӓнӓш,sirgti
1068,krank sein::V,ясланаш,sirgti
1069,krank sein::V,ясыланаш,sirgti
1070,schmerzen::V,каршташ,sopėti
1071,schmerzen::V,каршташ,skaudėti
1072,husten::V,кахыраш,kosėti
1073,genesen::V,паремӓш,sveikti
1074,genesen::V,паремӓш,taisytis
1075,genesen::V,тöрлӓнӓш,sveikti
1076,genesen::V,тöрлӓнӓш,taisytis
1077,sterben::V,вазын колаш,mirti
1078,sterben::V,вазын колаш,numirti
1079,umkommen::V,пӹтӓш,žūti
1080,sich bewegen::V,кашташ,judėti
1081,sich bewegen::V,кашташ,pasijudinti
1082,sich rühren::V,тӓрвӓнӓш,krutėti
1083,sich erheben::V,кӹньӹлӓш,pakilti
1084,sich erheben::V,кӹньӹлӓш,atsikelti
1085,sich setzen::V,шӹнзӓш,sėstis
1086,sich setzen::V,шӹнзӓш,atsisėsti
1087,hinfallen::V,кенвазаш,parkristi
1088,hinfallen::V,кенвазаш,pargriūti
1089,hinfallen::V,шынгалташ,parkristi
1090,hinfallen::V,шынгалташ,pargriūti
1091,laufen::V,кашташ,eiti
1092,schreiten::V,ашкедӓш,žengti
1093,schreiten::V,ашкедӓш,žingsniuoti
1094,spazierengehen::V,мадын кашташ,pasivaikščioti
1095,eilen::V,вӓшкӓш,skubėti
1096,sich beeilen::V,вӓшкӓш,paskub́ėti
1097,sich beeilen::V,вӓшкӓш,pasiskubinti
1098,sich beeilen::V,талашаш,paskub́ėti
1099,sich beeilen::V,талашаш,pasiskubinti
1100,sausen::V,хойхаланаш,dumti
1101,sausen::V,хойхаланаш,lėkti
1102,sausen::V,хояш,dumti
1103,sausen::V,хояш,lėkti
1104,rennen::V,кыргыжаш,bėgti
1105,springen::V,тӹршештӓш,šokti
1106,klettern::V,ку́заш,kopti
1107,schaukeln::V,лыпшалташ,supti
1108,schaukeln::V,лыпшалташ,linguoti
1109,kriechen::V,авалянаш,ropoti
1110,kriechen::V,авалянаш,šliaužti
1111,kriechen::V,ньыжиклӓш,ropoti
1112,kriechen::V,ньыжиклӓш,šliaužti
1113,schwimmen::V,илӓш,plaukti
1114,tauchen::V,цымаш,nerti
1115,rudern::V,шуалташ,irtis
1116,rudern::V,шуалташ,irkluoti
1117,fahren::V,кеӓш,važiuoti
1118,fahren::V,кеӓш,važinėti
1119,fliegen::V,чонгештӓш,lėkti
1120,fliegen::V,чонгештӓш,skristi
1121,gehen::V,кеӓш,eiti
1122,weggehen::V,кеӓш,išeiti
1123,abfahren::V,кеӓш,išvykti
1124,abfahren::V,кеӓш,išvažiuoti
1125,anhalten::V,цӓрнӓш,sustoti
1126,hineingehen::V,пыраш,įeiti
1127,eintreten::V,пыраш,įžengti
1128,kommen::V,толаш,ateiti
1129,ankommen::V,шоаш,ateiti
1130,zurückkommen::V,пöртӹлӓш,grį̃žti
1131,zurückkommen::V,пöртӹлӓш,sugrį̃žti
1132,bleiben::V,кодаш,likti
1133,bleiben::V,кодаш,pasilikti
1134,warten::V,вычаш,laukti
1135,erwarten::V,вычаш,laukti
1136,suchen::V,кӹчӓлӓш,ieškoti
1137,finden::V,моаш,rasti
1138,finden::V,моаш,surasti
1139,versuchen::V,путаяш,mėginti
1140,versuchen::V,цацаш,mėginti
1141,vorbereiten::V,поспейӹктӓш,rengti
1142,lieben::V,яраташ,myĺėti
1143,mögen::V,яраташ,ḿėgti
1144,mögen::V,яраташ,patikti
1145,lachen::V,ваштылаш,juoktis
1146,rühren::V,тӓрвӓтӓш,jaudinti
1147,rühren::V,тӓрвӓтӓш,graudinti
1148,weinen::V,мӓгӹрӓш,verkti
1149,schimpfen::V,свырседӓлӓш,bartis
1150,sich ärgern::V,шӹдешкӓш,pykti
1151,sich ärgern::V,шӹдешкӓш,apmaudauti
1152,sich fürchten::V,лӱдӓш,bijoti
1153,sich fürchten::V,лӱдӓш,baimintis
1154,fürchten::V,лӱдӓш,bijoti
1155,fürchten::V,лӱдӓш,baimintis
1156,fliehen::V,кыргыжаш,bėgti
1157,fliehen::V,кыргыжаш,sprukti
1158,flüchten::V,кыргыж шӹлӓш,pabėgti
1159,sehen::V,ужаш,žiūŕėti
1160,anschauen::V,анжалаш,žiūŕėti
1161,ansehen::V,анжаш,žiūrėti į
1162,ansehen::V,анжаш,pažiūrėti į
1163,hören::V,колаш,girdėti
1164,zuhören::V,колышташ,klausytis
1165,probieren::V,тотештӓш,ragauti
1166,probieren::V,тотештӓш,paragauti
1167,probieren::V,подыл анжаш,ragauti
1168,probieren::V,подыл анжаш,paragauti
1169,riechen::V,ӱпшӹнзӓш,uosti
1170,riechen::V,ӱпшӹнзӓш,užuosti
1171,fühlen::V,шижӓш,justi
1172,fühlen::V,шижӓш,jausti
1173,fühlen::V,шижӓш,pajusti
1174,scheinen::V,каяш,rodytis
1175,scheinen::V,каяш,atrodyti
1176,zu sehen sein::V,каяш,pasirodyti
1177,vernehmen::V,колын колташ,išgirsti
1178,frieren::V,кӹлмаш,šalti
1179,frieren::V,тӹнгӹргӓш,šalti
1180,tun::V,ӹштӓш,daryti
1181,können::V,кердӓш,galėti
1182,können::V,кердӓш,pajėgti
1183,wollen::V,жалаяш,norėti
1184,anfangen::V,тӹнгӓлӓш,pradėti
1185,anfangen::V,тӹнгӓлӓш,prasid́ėti
1186,beenden::V,пӹтӓрӓш,baigti
1187,beenden::V,пӹтӓрӓш,užbaigti
1188,aufhören::V,цӓрнӓш,liautis
1189,gelingen::V,цӓш лиӓш,pavykti
1190,gelingen::V,цӓш лиӓш,pasisekti
1191,geraten::V,лиӓш,nusisekti
1192,öffnen::V,пачаш,atverti
1193,öffnen::V,пачаш,atidaryti
1194,schließen::V,чӱчӓш,uždaryti
1195,stellen::V,шӹндӓш,statyti
1196,stellen::V,шӹндӓш,pastatyti
1197,setzen::V,шӹндӓш,sodinti
1198,setzen::V,шӹндӓш,pasodinti
1199,legen::V,опташ,dėti
1200,legen::V,опташ,pad́ėti
1201,legen::V,пиштӓш,dėti
1202,legen::V,пиштӓш,pad́ėti
1203,berühren::V,тӹкӓлӓш,liesti
1204,berühren::V,тӹкӓлӓш,paliesti
1205,verbinden::V,пидӓш,jungti
1206,verbinden::V,пидӓш,surišti
1207,bedecken::V,леведӓш,uždengti
1208,aufhängen::V,сӓкӓш,pakarti
1209,aufhängen::V,сӓкӓш,pakabinti
1210,anzünden::V,чӱктӓш,padegti
1211,aufheben::V,кузыкташ,pakelti
1212,zurücklassen::V,кодаш,palikti
1213,verlieren::V,ямдаш,pamesti
1214,fallen lassen::V,кенвацтараш,atsisakyti
1215,machen::V,ӹштӓш,dirbti
1216,herstellen::V,йӓмдӹлӓш,gaminti
1217,bauen::V,ӹштӓш,statyti
1218,bauen::V,ӹштӓш,pastatyti
1219,reparieren::V,чиняш,taisyti
1220,reparieren::V,чиняш,remontuoti
1221,reparieren::V,алалаш,taisyti
1222,reparieren::V,алалаш,remontuoti
1223,verbessern::V,яжоэмден шӹндӓш,gerinti
1224,verbessern::V,яжоэмден шӹндӓш,ištaisyti
1225,ändern::V,вашталташ,keisti
1226,ändern::V,вашталташ,pakeisti
1227,graben::V,капаяш,kasti
1228,beugen::V,лывырташ,lenkti
1229,beugen::V,лывырташ,palenkti
1230,beugen::V,каклярташ,lenkti
1231,beugen::V,каклярташ,palenkti
1232,biegen::V,лывырташ,lenkti
1233,biegen::V,лывырташ,palenkti
1234,drehen::V,сӓрӓш,sukti
1235,drehen::V,сӓрӹкӓлӓш,sukti
1236,wenden::V,сӓрӓлӓш,kreipti
1237,wenden::V,сӓрӓлӓш,pakreipti
1238,umdrehen::V,сӓрӓлӓш,sukti
1239,umdrehen::V,сӓрӓлӓш,apversti
1240,heben::V,лӱктӓш,kelti
1241,heben::V,лӱктӓш,pakelti
1242,hochheben::V,кузыкташ,pakelti
1243,ergreifen::V,хватяш,čiupti
1244,ergreifen::V,хватяш,griebti
1245,halten::V,кычаш,laikyti
1246,halten::V,кычаш,palaikyti
1247,drücken::V,темдӓш,spausti
1248,schieben::V,шӹкӓш,stumti
1249,kratzen::V,нӹжӓш,kasyti
1250,kratzen::V,нӹжӓш,grandyti
1251,lecken::V,нылаш,laižyti
1252,beißen::V,пыралаш,kandžioti
1253,abreißen::V,кӹрӓш,nuplėšti
1254,abreißen::V,кышкед нӓлӓш,nuplėšti
1255,abschneiden::V,шулаш,atpjauti
1256,abschneiden::V,шулаш,atkirpti
1257,abschneiden::V,лаштыклаш,atpjauti
1258,abschneiden::V,лаштыклаш,atkirpti
1259,binden::V,пидӓш,rišti
1260,binden::V,пидӓш,surišti
1261,stecken::V,шыралаш,kišti
1262,stecken::V,шыралаш,įkišti
1263,brechen::V,тодылаш,lūžti
1264,brechen::V,тодылаш,laužyti
1265,brechen::V,пыдырташ,lūžti
1266,brechen::V,пыдырташ,laužyti
1267,klopfen::V,рушткаш,belsti
1268,klopfen::V,рушткаш,barbenti
1269,hauen::V,шелӹштӓш,mušti
1270,kleben::V,клейӓш,lipdyti
1271,kleben::V,клейӓш,klijuoti
1272,reiben::V,нӹжӓш,trinti
1273,reiben::V,нӹжӓш,tarkuoti
1274,streichen::V,шӹрӓш,tepti
1275,streichen::V,шӹрӓш,užtepti
1276,schleifen::V,шымаш,galą́sti
1277,schneiden::V,пӹчкӓш,pjauti
1278,schneiden::V,пӹчкӓш,kirpti
1279,rütteln::V,мыльгыкташ,purtyti
1280,schütteln::V,цӹтӹртӓш,purtyti
1281,schütteln::V,мыльгыкташ,purtyti
1282,schwenken::V,машыяш,mojuoti
1283,schütten::V,опталаш,pilti
1284,schütten::V,опталаш,berti
1285,füllen::V,темӓш,pildyti
1286,füllen::V,темӓш,pripildyti
1287,einwickeln::V,пӹтӹрӓ́лӓш,įvynioti
1288,einwickeln::V,пӹтӹрӓ́лӓш,suvynioti
1289,tragen::V,намалаш,nešti
1290,tragen::V,намалаш,nešioti
1291,schleppen::V,шӹдӹрӓш,vilkti
1292,ziehen::V,шыпшаш,tempti
1293,aufbewahren::V,перегӓш,laikyti
1294,werfen::V,кӹшкӓш,mesti
1295,werfen::V,кӹшкӓш,sviesti
1296,fangen::V,кычаш,sugauti
1297,packen::V,хватяш,čiupti
1298,packen::V,хватяш,griebti
1299,verstecken::V,шӹлтӓш,slėpti
1300,verstecken::V,шӹлтӓш,slapstyti
1301,teilen::V,пайылаш,dalyti
1302,teilen::V,пайылаш,padalyti
1303,schicken::V,колташ,sių̃sti
1304,schicken::V,колташ,pasių̃sti
1305,bringen::V,кандаш,atnešti
1306,bekommen::V,лыкташ,gauti
1307,erhalten::V,получаяш,gauti
1308,nehmen::V,налаш,paimti
1309,wählen::V,айыраш,rinkti
1310,wählen::V,айыраш,išsirinkti
1311,auswählen::V,айыраш,išrinkti
1312,bewahren::V,перегӓш,išsaugoti
1313,behindern::V,мешӓйӓш,trukdyti
1314,verderben::V,портяш,sugadinti
1315,beschädigen::V,шушырташ,žaloti
1316,beschädigen::V,шушырташ,gadinti
1317,zerbrechen::V,пыдырташ,sukulti
1318,zerbrechen::V,пыдырташ,sudaužyti
1319,zerreißen::V,кӹрӓш,perplėšti
1320,zerreißen::V,кӹрӓш,suplėšyti
1321,zerstören::V,шӓлӓтӓш,suardyti
1322,zerstören::V,шӓлӓтӓш,sugriauti
1323,verbrennen::V,йылаташ,deginti
1324,verbrennen::V,йылаташ,sudeginti
1325,verbrennen::V,йылалташ,deginti
1326,verbrennen::V,йылалташ,sudeginti
1327,geben::V,пуаш,duoti
1328,geben::V,пуаш,paduoti
1329,reichen::V,пуаш,paduoti
1330,schenken::V,подараш,dovanoti
1331,versprechen::V,сöрӓш,žadėti
1332,versprechen::V,сöрӓш,pažadėti
1333,wünschen::V,жалаяш,norėti
1334,wünschen::V,жалаяш,linḱėti
1335,loben::V,хваляш,girti
1336,loben::V,хваляш,pagirti
1337,küssen::V,шышшалаш,bučiuoti
1338,wiegen::V,лӱнгӓлтӓш,supti
1339,zudecken::V,пиштӓш,užkloti
1340,zudecken::V,пиштӓш,uždengti
1341,wecken::V,понгыжалтараш,žadinti
1342,zeigen::V,анжыкташ,rodyti
1343,führen::V,видӓш,vesti
1344,führen::V,видӓш,vadovauti
1345,lehren::V,тымдаш,mokyti
1346,lehren::V,тымдаш,išmokyti
1347,unterrichten::V,тымдаш,dėstyti
1348,aufziehen::V,кушташ,išauginti
1349,leiten::V,видӓш,valdyti
1350,leiten::V,видӓш,vadovauti
1351,leiten::V,вуйлаташ,valdyti
1352,leiten::V,вуйлаташ,vadovauti
1353,leiten::V,вуйлалташ,valdyti
1354,leiten::V,вуйлалташ,vadovauti
1355,antreiben::V,талаштараш,uiti
1356,antreiben::V,талаштараш,raginti
1357,antreiben::V,талаштараш,skubinti
1358,lassen::V,-ыкт,paliepti
1359,einladen::V,ӱжӓш,kviesti
1360,einladen::V,ӱжӓш,pakviesti
1361,vereinigen::V,иктештӓш,sujungti
1362,vereinigen::V,иктештӓш,suvienyti
1363,besuchen::V,толаш,lankyti
1364,besuchen::V,толаш,aplankyti
1365,treffen::V,вӓшлиӓш,sutikti
1366,treffen::V,вӓшлиӓш,pasitikti
1367,treffen::V,вӓшлиӓлтӓш,sutikti
1368,treffen::V,вӓшлиӓлтӓш,pasitikti
1369,sich versammeln::V,цымыргаш,susirinkti
1370,spielen::V,мадаш,groti
1371,spielen::V,мадаш,žaisti
1372,singen::V,мыраш,dainuoti
1373,tanzen::V,кушташ,šokti
1374,sich trennen::V,айырлаш,skirtis
1375,sich trennen::V,айырлаш,išsiskirti
1376,verlassen::V,шуаш,palikti
1377,retten::V,ытараш,gelbėti
1378,bewachen::V,оролаш,sergėti
1379,schützen::V,перегӓш,ginti
1380,schützen::V,перегӓш,apginti
1381,verteidigen::V,перегӓш,ginti
1382,verteidigen::V,перегӓш,apginti
1383,sich schlagen::V,шидӓлӓш,muštis
1384,sich schlagen::V,шиэдӓлӓш,muštis
1385,schießen::V,лӱӓш,šauti
1386,schießen::V,лӱӓш,šaudyti
1387,siegen::V,сӹнгӓш,nugalėti
1388,ärgern::V,шӹдештӓрӓш,pykinti
