,Concept_ID,ro,av
769,schwach::A,debil,гӏажизаб
770,fett::A,gras,кьарияб
771,schlank::A,zvelt,чергесаб
772,hübsch::A,drăguț,гьайбатаб
773,böse::A,rău,ракӏквешаб
774,böse::A,răutăcios,ракӏквешаб
775,dumm::A,nerod,гьагаб
776,dumm::A,nerod,гӏантаб
777,dumm::A,tâmpit,гьагаб
778,dumm::A,tâmpit,гӏантаб
779,faul::A,leneș,кӏохӏалаб
780,faul::A,leneș,кӏухӏа́лаб
781,fleißig::A,harnic,хӏаракатаб
782,fleißig::A,sârguincios,хӏаракатаб
783,geizig::A,calic,къарумаб
784,geizig::A,zgârcit,къарумаб
785,klug::A,isteț,лумияб
786,klug::A,deștept,лумияб
787,geschickt::A,dibaci,махщел бугев
788,lieb::A,drag,гӏазизаб
789,lieb::A,iubit,гӏазизаб
790,lustig::A,vesel,кепаб
791,sanft::A,blând,хӏалимаб
792,sanft::A,blând,хӏере́наб
793,sanft::A,blajin,хӏалимаб
794,sanft::A,blajin,хӏере́наб
795,hungrig::A,flămând,бакъараб
796,krank::A,bolnav,щокъаб
797,krank::A,bolnav,унтараб
798,nackt::A,gol,гӏицӏаб
799,nackt::A,gol,чӏанкӏараб
800,traurig::A,trist,пашманаб
801,traurig::A,mâhnit,пашманаб
802,lebendig::A,viu,чӏагояб
803,gut::A,bun,лъикӏаб
804,schlecht::A,rău,къадараб
805,schlecht::A,prost,къадараб
806,richtig::A,drept,битӏараб
807,richtig::A,corect,битӏараб
808,schlimm::A,rău,нажасаб
809,schlimm::A,rău,къабихӏаб
810,wahr::A,adevărat,хӏакъаб
811,wahr::A,adevărat,битӏараб
812,alt::A,uzat,басрияб
813,alt::A,vechi,басрияб
814,neu::A,nou,цӏияб
815,ehemalig::A,fost,цебе́госеб
816,ehemalig::A,anterior,цебе́госеб
817,alt[Lebewesen]::A,bătrîn,хераб
818,jung::A,tânăr,тӏинчӏаб
819,jung::A,tânăr,гӏолохъанаб
820,arm::A,sărac,пакъираб
821,arm::A,sărman,пакъираб
822,reich::A,avut,бечедаб
823,reich::A,bogat,бечедаб
824,bekannt::A,cunoscut,лъалеб
825,berühmt::A,renumit,машгьураб
826,fremd::A,străin,чияр
827,verschieden::A,diferit,батӏи-батӏияб
828,verschieden::A,deosebit,батӏи-батӏияб
829,nah::A,apropiat,гӏагарда бугеб
830,fern::A,departe,рикӏкӏадаб
831,linker::A,stâng,квегӏаб
832,rechter::A,drept,кваранаб
833,anderer::A,alt,батӏияб
834,erster::A,prim,тӏоцебесеб
835,zweiter::A,al doilea,кӏиабилеб
836,dritter::A,treilea,лъабабилеб
837,letzter::A,final,ахирисеб
838,allein::ADV,singur,ялгъузго
839,auf einmal::ADV,dintrodată,цихӏинтӏаго
840,zusammen::ADV,împreună,цойида
841,lange::ADV,îndelung,
842,lange::ADV,mult timp,
843,plötzlich::ADV,deodată,цойидасанго
844,plötzlich::ADV,pe neașteptate,цойидасанго
845,sofort::ADV,imediat,гьебсагӏат
846,sofort::ADV,numaidecît,гьебсагӏат
847,später::ADV,mai apoi,
848,später::ADV,mai târziu,
849,jetzt::ADV,acum,гьанже
850,heute::ADV,azi,жакъа
851,heute::ADV,astăzi,жакъа
852,morgen::ADV,mâine,метер
853,bald::ADV,curând,гьабсагӏаталъ
854,dann::ADV,apoi,цинги
855,gestern::ADV,ieri,сон
856,einst::ADV,odată,цин
857,einst::ADV,odinioară,цин
858,damals::ADV,atunci,гьебмехалъ
859,damals::ADV,atunci,гьебмехалда
860,damals::ADV,pe atunci,гьебмехалъ
861,damals::ADV,pe atunci,гьебмехалда
862,danach::ADV,după aceasta,цинги
863,danach::ADV,după aceasta,хадуса
864,vorher::ADV,mai întâi,цебе
865,vorher::ADV,în prealabil,цебе
866,zuerst::ADV,întâi,тӏоцебе
867,zuerst::ADV,în primul rând,тӏоцебе
868,einmal::ADV,odată,цинцӏул
869,einmal::ADV,odată,цихӏин
870,einmal::ADV,odată,цоцӏул
871,manchmal::ADV,uneori,олоцӏул
872,manchmal::ADV,câteodată,олоцӏул
873,oft::ADV,des,гӏемерго
874,oft::ADV,deseori,гӏемерго
875,immer::ADV,mereu,кидаго
876,immer::ADV,întotdeauna,кидаго
877,niemals::ADV,niciodată,киданиги
878,hier::ADV,aci,аниб
879,hier::ADV,aici,аниб
880,hierhin::ADV,încoace,анибехун
881,von hier::ADV,de aici,гьаниса
882,dort::ADV,acolo,гьениб
883,dorthin::ADV,dincolo,гьадаба
884,geradeaus::ADV,drept înainte,битӏутӏа
885,vorwärts::ADV,înainte,цебехун
886,rückwärts::ADV,îndărăt,нахъ-нахъ
887,zurück::ADV,înapoi,нахъе
888,unten::ADV,jos,ахакь
889,unten::ADV,jos,гъоркь
890,unten::ADV,dedesubt,ахакь
891,unten::ADV,dedesubt,гъоркь
892,hinab::ADV,în jos,эхебе
893,hinab::ADV,de vale,эхебе
894,oben::ADV,sus,тӏад
895,oben::ADV,sus,тӏадехун
896,oben::ADV,deasupra,тӏад
897,oben::ADV,deasupra,тӏадехун
898,hinauf::ADV,în sus,эхеде
899,überall::ADV,peste tot,кибго
900,überall::ADV,pretutindeni,кибго
901,nicht::ADV,nu,
902,ein wenig::ADV,puțin,дагьабго
903,kaum::ADV,cu greu,хӏалалъ
904,kaum::ADV,cu anevoie,хӏалалъ
905,sehr::ADV,mult,кутакалда
906,sehr::ADV,foarte,кутакалда
907,so::ADV,așa,гьедин
908,so::ADV,atât,гьедин
909,noch::ADV,încă,жеги
910,nur::ADV,doar,гӏӣцӏго
911,schon::ADV,și,
912,schon::ADV,deja,
913,wieder::ADV,iar,на́хъеги
914,wieder::ADV,iarăși,на́хъеги
915,vergebens::ADV,în zadar,чӏалгӏаде
916,vor::PRP,înainte de,цебе
917,hinter::PRP,după,хадуса
918,hinter::PRP,în spatele,хадуса
919,unter::PRP,sub,ахакь
920,unter::PRP,sub,гъоркь
921,durch::PRP,prin,
922,neben::PRP,lângă,аскӏо
923,neben::PRP,alături de,аскӏо
924,zwischen::PRP,între,гьоркьоб
925,zwischen::PRP,dintre,гьоркьоб
926,wegen::PRP,pentru,гьелда
927,dies::PRN,acesta,гьаб
928,dies::PRN,acesta,гьеб
929,das::PRN,asta,доб
930,alles::PRN,tot,
931,ich::PRN,eu,дун
932,du::PRN,tu,дуца
933,er::PRN,el,доб
934,er::PRN,dânsul,доб
935,wir::PRN,noi,ниж
936,ihr::PRN,voi,нуж
937,sie::PRN,ei,дол
938,sie::PRN,ei,эл
939,sie::PRN,dânșii,дол
940,sie::PRN,dânșii,эл
941,was::FPRN,ce,щиб
942,wer::FPRN,cine,щиб
943,wo::FADV,unde,киб
944,wo::FADV,unde,кибехун
945,wohin::FADV,încotro,кибехун
946,wie::FADV,cum,кин
947,warum::FADV,de ce,щай
948,warum::FADV,pentru ce,щай
949,wieviel::FNUM,cât,кигӏан
950,eins::NUM,unu,цо
951,zwei::NUM,doi,кӏиго
952,drei::NUM,trei,лъабго
953,vier::NUM,patru,ункъо
954,fünf::NUM,cinci,щуго
955,sechs::NUM,șase,анлъго
956,sieben::NUM,șapte,анкьго
957,acht::NUM,opt,микьго
958,neun::NUM,nouă,ичӏго
959,zehn::NUM,zece,анцӏго
960,elf::NUM,unsprezece,анцӏила цо
961,zwölf::NUM,douăsprezece,кӏиго-анцӏила
962,zwanzig::NUM,douăzeci,къого
963,dreißig::NUM,treizeci,лъеберго
964,vierzig::NUM,patruzeci,кӏикъого
965,fünfzig::NUM,cincizeci,кӏикъо́ялда анцӏго
966,sechzig::NUM,șaizeci,лъабкъого
967,siebzig::NUM,șaptezeci,лъабкъо́ялда анцӏго
968,achtzig::NUM,optzeci,ункъого
969,neunzig::NUM,nouăzeci,ункъоялда а́нцӏила
970,hundert::NUM,sută,нусго
971,tausend::NUM,mie,азарго
972,und::CNJ,și,ва
973,und::CNJ,și,-ги
974,oder::CNJ,ori,ялъуни
975,stehen::V,sta,бахъунчӏезе
976,sitzen::V,ședea,гӏодов чӏезе
977,liegen::V,zăcea,бегизе
978,liegen::V,fi culcat,бегизе
979,hängen::V,atârna,базе
980,werden::V,deveni,бахъине
981,werden::V,se face,бахъине
982,passieren::V,se întâmpla,лъугьине
983,passieren::V,se întâmpla,лъугьа-бахъине
984,beginnen::V,începe,байбихьизе
985,enden::V,se sfârși,лъугӏизе
986,enden::V,se termina,лъугӏизе
987,wechseln::V,se schimba,хиса-басизе
988,wechseln::V,se schimba,хисизе
989,aufgehen[Sonne]::V,răsări,баккизе
990,untergehen[Sonne]::V,apune,щинкӏизе
991,scheinen[Sonne]::V,străluci,къалъ-къалъизе
992,donnern::V,tuna,гъугъазе
993,wehen::V,bate,пуйзе
994,strömen::V,curge în șiroaie,чвахизе
995,fließen::V,curge,чвахизе
996,sich drehen::V,se învârti,сверизе
997,schwanken::V,se clătina,хьвагӏезе
998,schwanken::V,se clătina,багъа-бачаризе
999,schwingen::V,vibra,щвартӏезе
1000,schwingen::V,flutura,щвартӏезе
1001,fallen::V,cădea,бортизе
1002,brennen::V,arde,рекӏине
1003,rauchen::V,fuma,кӏкӏуй буризе
1004,regnen::V,ploua,базе
1005,gefrieren::V,îngheța,гӏу́низе
1006,tauen::V,se dezgheța,биаризе
1007,schmelzen::V,se topi,биине
1008,trocknen::V,se usca,бакъвазе
1009,sieden::V,fierbe,гьалдезе
1010,sieden::V,clocoti,гьалдезе
1011,faulen::V,se împuți,махӏцине
1012,verfaulen::V,putrezi,туризе
1013,reißen::V,se rupe,бихъизе
1014,reißen::V,se sfâșia,бихъизе
1015,versinken::V,se scufunda,гъанкъизе
1016,vergehen::V,trece,базе
1017,vergehen::V,trece,бахъизе
1018,vergehen::V,trece,ине
1019,vergehen::V,se scurge,базе
1020,vergehen::V,se scurge,бахъизе
1021,vergehen::V,se scurge,ине
1022,erscheinen::V,apărea,баккизе
1023,verschwinden::V,dispărea,къине
1024,verschwinden::V,dispărea,билизе
1025,sinken::V,cădea,гӏодо́бе ккезе
1026,sinken::V,coborî,гӏодо́бе ккезе
1027,abnehmen::V,scădea,тӏаса камизе
1028,abnehmen::V,descrește,тӏаса камизе
1029,zunehmen::V,spori,гӏемерлъизе
1030,zunehmen::V,crește,гӏемерлъизе
1031,zunehmen::V,augmenta,гӏемерлъизе
1032,steigen::V,urca,бахине
1033,wachsen::V,crește,кӏодолъизе
1034,glänzen::V,luci,цӏвакизе
1035,glänzen::V,străluci,цӏвакизе
1036,funkeln::V,scânteia,паркъезе
1037,lärmen::V,face larmă,хъудизе
1038,lärmen::V,face larmă,чӏиргъдизе
1039,läuten::V,suna,кьабизе
1040,klingeln::V,suna,кьабизе
1041,klirren::V,zăngăni,зваргъизе
1042,brausen::V,vui,гьалаглъизе
1043,rauschen::V,vâjâi,шуршудизе
1044,klingen::V,suna,бахъине
1045,bellen::V,lătra,гъанчдезе
1046,heulen::V,urla,рурудизе
1047,blasen::V,sufla,гьохьизе
1048,pfeifen::V,fluiera,гьещтӏезе
1049,schreien::V,țipa,ахӏизе
1050,schreien::V,țipa,ахӏдезе
1051,stöhnen::V,geme,зигардизе
1052,zittern::V,tremura,дарран
1053,zittern::V,tremura,гьаргьадизе
1054,leben::V,trăi,бетӏербахъизе
1055,geboren werden::V,se naște,лъугьине
1056,atmen::V,respira,хӏухьел биччазе
1057,trinken::V,bea,гьекъезе
1058,essen::V,mânca,квине
1059,essen::V,mânca,кваназе
1060,schlucken::V,înghiți,кӏкӏвине
1061,schlucken::V,înghiți,къулчӏизе
1062,müde werden::V,se obosi,сваказе
1063,einschlafen::V,adormi,кьижизе
1064,einschlafen::V,adormi,гъапуллъизе
1065,schlafen::V,dormi,кьижизе
1066,aufwachen::V,se deștepta,бигьине
1067,aufstehen::V,fi se scula,бахъине
1068,aufstehen::V,fi se scula,тӏадебахъине
1069,sich erholen::V,se relaxa,хьи бахъизе
1070,sich erholen::V,se relaxa,хӏалхьи гьабизе
1071,sich erholen::V,se destinde,хьи бахъизе
1072,sich erholen::V,se destinde,хӏалхьи гьабизе
1073,krank werden::V,se îmbolnăvi,унтизе
1074,krank sein::V,zăcea,унтизе
1075,krank sein::V,fi bolnav,унтизе
1076,schmerzen::V,durea,унтизе
1077,husten::V,tuși,хъегӏизе
1078,genesen::V,se însănătoși,лъилъизе
1079,sterben::V,muri,хвезе
1080,umkommen::V,pieri,гьалаглъизе
1081,sich bewegen::V,se mișca,багъаризе
1082,sich bewegen::V,se mișca,багъаргъизе
1083,sich rühren::V,se mișca,багъаризе
1084,sich erheben::V,se ridica,тӏадебахъине
1085,sich erheben::V,se ridica,бахъине
1086,sich setzen::V,lua loc,гӏодов чӏезе
1087,sich setzen::V,se așeza,гӏодов чӏезе
1088,hinfallen::V,cădea jos,щапизе
1089,laufen::V,merge,хьвадизе
1090,laufen::V,merge pe jos,хьвадизе
1091,schreiten::V,păși,чӏезе
1092,spazierengehen::V,se plimba,тира-сверизе
1093,eilen::V,fi se grăbi,ракӏхӏалакине
1094,eilen::V,fi se grăbi,дуризе
1095,sich beeilen::V,se grăbi,дуризе
1096,sich beeilen::V,se grăbi,гӏедегӏизе
1097,sausen::V,țâșni,тӏуризе
1098,rennen::V,fugi,бекеризе
1099,rennen::V,alerga,бекеризе
1100,springen::V,sări,кӏанцӏизе
1101,klettern::V,urca,хархадизе
1102,klettern::V,se cățăra,хархадизе
1103,schaukeln::V,legăna,гьерщезе
1104,kriechen::V,se târî,хъурщизе
1105,schwimmen::V,înota,лъедезе
1106,tauchen::V,se scufunda,букъардизе
1107,rudern::V,vâsli,хазе
1108,rudern::V,lopăta,хазе
1109,fahren::V,merge,ине
1110,fliegen::V,zbura,боржине
1111,gehen::V,merge,ине
1112,weggehen::V,se duce,ине
1113,abfahren::V,pleca,къокъине
1114,anhalten::V,se opri,чӏезе
1115,anhalten::V,se opri,тархъизе
1116,anhalten::V,se opri,лъалхъизе
1117,hineingehen::V,intra,тӏаделъугьине
1118,eintreten::V,intra,лъугьине
1119,kommen::V,veni,бачӏине
1120,ankommen::V,sosi,щвезе
1121,ankommen::V,sosi,тӏадебачӏине
1122,ankommen::V,ajunge,щвезе
1123,ankommen::V,ajunge,тӏадебачӏине
1124,zurückkommen::V,se întoarce,тадбуссине
1125,zurückkommen::V,se întoarce,тӏадбуссине
1126,bleiben::V,rămâne,чӏезе
1127,bleiben::V,rămâne,хутӏизе
1128,warten::V,aștepta,чӏезе
1129,erwarten::V,aștepta,балагьизе
1130,suchen::V,căuta,балагьизе
1131,finden::V,găsi,батизе
1132,versuchen::V,încerca,хӏалбихьизе
1133,vorbereiten::V,pregăti,хӏадурлъизабизе
1134,lieben::V,iubi,балай бегьизе
1135,mögen::V,plăcea a,бокьизе
1136,lachen::V,râde,белъизе
1137,rühren::V,mișca,
1138,rühren::V,înduioșa,
1139,weinen::V,plânge,гӏодизе
1140,schimpfen::V,înjura,гъанчдезе
1141,sich ärgern::V,se supăra,вагъизе
1142,sich ärgern::V,se supăra,ццида́хине
1143,sich fürchten::V,se teme,хӏинкъизе
1144,sich fürchten::V,fi teamă a,хӏинкъизе
1145,fürchten::V,se teme de,беркъазе
1146,fürchten::V,se teme de,хӏинкъа-къазе
1147,fliehen::V,fugi,лъутизе
1148,flüchten::V,evada,лъутизе
1149,sehen::V,vedea,бихьизе
1150,anschauen::V,privi,бертӏамизе
1151,anschauen::V,privi,балагьизе
1152,ansehen::V,privi,бала-гъалагьизе
1153,hören::V,auzi,рагӏизе
1154,zuhören::V,asculta,гӏенеккизе
1155,probieren::V,gusta,кӏалдиб хъва́зе
1156,probieren::V,gusta,чӏамизе
1157,riechen::V,mirosi,су́нтӏизе
1158,fühlen::V,simți,чӏвазе
1159,fühlen::V,resimți,чӏвазе
1160,scheinen::V,părea,
1161,zu sehen sein::V,se vedea,бихьизе
1162,vernehmen::V,auzi,рагӏизе
1163,frieren::V,fi frig,цӏорозе
1164,tun::V,face,гьабизе
1165,können::V,ști,кӏвезе
1166,können::V,ști,лъазе
1167,können::V,putea,кӏвезе
1168,können::V,putea,лъазе
1169,wollen::V,dori,бокьизе
1170,anfangen::V,începe,байбихьизе
1171,beenden::V,sfârși,тӏубазабизе
1172,beenden::V,sfârși,лъугӏизабизе
1173,beenden::V,termina,тӏубазабизе
1174,beenden::V,termina,лъугӏизабизе
1175,aufhören::V,înceta,бахъизе
1176,gelingen::V,reuși,бахъизе
1177,gelingen::V,izbuti,бахъизе
1178,geraten::V,reuși,бахъизе
1179,öffnen::V,deschide,рагьизе
1180,schließen::V,închide,къазе
1181,stellen::V,pune,чӏвазе
1182,stellen::V,așeza,чӏвазе
1183,setzen::V,pune,рекӏинабизе
1184,setzen::V,pune,гӏодор чӏезаризе
1185,setzen::V,așeza,рекӏинабизе
1186,setzen::V,așeza,гӏодор чӏезаризе
1187,legen::V,pune,лъезе
1188,berühren::V,atinge,хъвазе
1189,verbinden::V,lega,хьухьине
1190,verbinden::V,lega,бухьине
1191,bedecken::V,acoperi,кквезе
1192,aufhängen::V,atârna,базе
1193,aufhängen::V,spânzura,базе
1194,anzünden::V,aprinde,бакизе
1195,anzünden::V,aprinde,рекӏинабизе
1196,aufheben::V,ridica,
1197,aufheben::V,lua de jos,
1198,zurücklassen::V,lăsa,тезе
1199,zurücklassen::V,lăsa în urmă,тезе
1200,verlieren::V,pierde,билизабизе
1201,fallen lassen::V,scăpa,бортизабизе
1202,fallen lassen::V,arunca,бортизабизе
1203,machen::V,face,гьабизе
1204,herstellen::V,fabrica,гьабизе
1205,herstellen::V,fabrica,хӏадурлъизабизе
1206,herstellen::V,confecționa,гьабизе
1207,herstellen::V,confecționa,хӏадурлъизабизе
1208,bauen::V,clădi,базе
1209,bauen::V,clădi,гьабизе
1210,bauen::V,construi,базе
1211,bauen::V,construi,гьабизе
1212,reparieren::V,repara,къачӏазе
1213,verbessern::V,ameliora,лъикӏлъизабизе
1214,verbessern::V,îmbunătăți,лъикӏлъизабизе
1215,ändern::V,schimba,хисизабизе
1216,ändern::V,modifica,хисизабизе
1217,graben::V,săpa,бухъизе
1218,beugen::V,curba,хьетӏизабизе
1219,biegen::V,îndoi,гьетӏизабизе
1220,biegen::V,încovoia,гьетӏизабизе
1221,drehen::V,învârti,тиризабизе
1222,drehen::V,învârti,свердизабизе
1223,wenden::V,întoarce,бегизе
1224,umdrehen::V,învârti,бегизе
1225,umdrehen::V,învârti,бега-битӏизе
1226,umdrehen::V,întoarce,бегизе
1227,umdrehen::V,întoarce,бега-битӏизе
1228,heben::V,ridica,борхизе
1229,hochheben::V,ridica,борхалъизабизе
1230,hochheben::V,ridica,борхизе
1231,ergreifen::V,lua,кквезе
1232,ergreifen::V,apuca,кквезе
1233,halten::V,ține,кквезе
1234,drücken::V,apăsa,къазе
1235,drücken::V,apăsa,къанцӏу́зе
1236,drücken::V,apăsa,къвал ба́зе
1237,drücken::V,strânge,къазе
1238,drücken::V,strânge,къанцӏу́зе
1239,drücken::V,strânge,къвал ба́зе
1240,schieben::V,împinge,хъилдизе
1241,kratzen::V,zgâria,хачазе
1242,lecken::V,linge,чӏикӏизе
1243,beißen::V,mușca,хӏанчӏизе
1244,beißen::V,mușca,хӏанчӏизабизе
1245,abreißen::V,rupe,тӏезе
1246,abreißen::V,rupe,тӏезабизе
1247,abreißen::V,smulge,тӏезе
1248,abreißen::V,smulge,тӏезабизе
1249,abschneiden::V,scurta,къотӏизе
1250,binden::V,lega,бухьине
1251,stecken::V,pune,къазабизе
1252,brechen::V,rupe,бекизе
1253,brechen::V,frânge,бекизе
1254,klopfen::V,ciocăni,дванкезе
1255,hauen::V,lovi,базе
1256,kleben::V,lipi,бацӏцӏине
1257,reiben::V,freca,хачазе
1258,reiben::V,fricționa,хачазе
1259,streichen::V,unge,бахине
1260,streichen::V,unge,жужазе
1261,schleifen::V,ascuți,лъухьизе
1262,schneiden::V,tăia,къотӏизе
1263,rütteln::V,zgâlțâi,багъа-бачаризабизе
1264,schütteln::V,scutura,кӏобокӏизе
1265,schwenken::V,agita,гьесадизе
1266,schwenken::V,agita,хьвагӏезабизе
1267,schütten::V,vărsa,тӏезе
1268,füllen::V,umple,цӏезабизе
1269,einwickeln::V,înveli,жемизе
1270,einwickeln::V,înfășura,жемизе
1271,tragen::V,căra,баччизе
1272,schleppen::V,târî,бехъерхъизе
1273,ziehen::V,trage,цӏазе
1274,aufbewahren::V,păstra,цӏунизе
1275,aufbewahren::V,conserva,цӏунизе
1276,werfen::V,arunca,рехизе
1277,fangen::V,prinde,кквезе
1278,packen::V,apuca,кквезе
1279,verstecken::V,ascunde,бахчизе
1280,teilen::V,împărți,бикьизе
1281,schicken::V,trimite,битӏизе
1282,bringen::V,aduce,баччизе
1283,hinzufügen::V,adăuga,жубазе
1284,bekommen::V,obține,щвезе
1285,bekommen::V,dobândi,щвезе
1286,erhalten::V,primi,щвезе
1287,erhalten::V,primi,босизе
1288,erhalten::V,căpăta,щвезе
1289,erhalten::V,căpăta,босизе
1290,nehmen::V,lua,босизе
1291,wählen::V,opta,бищизе
1292,wählen::V,alege,бищизе
1293,auswählen::V,selecta,тӏасабищизе
1294,bewahren::V,păstra,цӏунизе
1295,behindern::V,stingheri,квекӏен гьабизе
1296,verderben::V,strica,хвезабизе
1297,beschädigen::V,strica,галгъазабизе
1298,zerbrechen::V,rupe,щущазабизе
1299,zerbrechen::V,frânge,щущазабизе
1300,zerreißen::V,rupe,бихъизе
1301,zerreißen::V,sfâșia,бихъизе
1302,zerstören::V,distruge,биххизабизе
1303,verbrennen::V,arde,бухӏизе
1304,verbrennen::V,incendia,бухӏизе
1305,geben::V,da,кьезе
1306,reichen::V,întinde,кьезе
1307,schenken::V,dărui,кьезе
1308,versprechen::V,făgădui,назру гьабизе
1309,wünschen::V,ura,бокьизе
1310,loben::V,lăuda,беццизе
1311,loben::V,lăuda,бецца-бекъизе
1312,küssen::V,săruta,баизе
1313,wiegen::V,legăna,чӏучӏадизабизе
1314,zudecken::V,acoperi,тӏадбигъине
1315,wecken::V,trezi,бигьинабизе
1316,wecken::V,deștepta,бигьинабизе
1317,zeigen::V,arăta,бихьизабизе
1318,führen::V,călăuzi,бачине
1319,lehren::V,preda,малъизе
1320,lehren::V,preda,цӏализабизе
1321,lehren::V,învăța,малъизе
1322,lehren::V,învăța,цӏализабизе
1323,unterrichten::V,învăța,цӏализабизе
1324,unterrichten::V,instrui,цӏализабизе
1325,aufziehen::V,crește,гӏезабизе
1326,leiten::V,duce,нухмалъи гьабизе
1327,leiten::V,conduce,нухмалъи гьабизе
1328,antreiben::V,împinge,гӏедегӏизабизе
1329,antreiben::V,încuraja,гӏедегӏизабизе
1330,lassen::V,pune pe să,
1331,einladen::V,invita,ахӏизе
1332,einladen::V,invita,тӏадеахӏизе
1333,vereinigen::V,uni,цолъизабизе
1334,vereinigen::V,întruni,цолъизабизе
1335,besuchen::V,vizita,баккизе
1336,besuchen::V,vizita,хьвадизе
1337,besuchen::V,face o vizită,баккизе
1338,besuchen::V,face o vizită,хьвадизе
1339,treffen::V,întâlni,дандчӏвазе
1340,sich versammeln::V,se aduna,данделъизе
1341,sich versammeln::V,se aduna,бакӏаризе
1342,spielen::V,se juca,басандизе
1343,singen::V,cânta,ахӏизе
1344,tanzen::V,dansa,кьурдизе
1345,sich trennen::V,se separa,батӏалъизе
1346,sich trennen::V,se despărți,батӏалъизе
1347,verlassen::V,părăsi,тезе
1348,verlassen::V,părăsi,рехунтезе
1349,verlassen::V,abandona,тезе
1350,verlassen::V,abandona,рехунтезе
1351,retten::V,salva,хвасар гьабизе
1352,retten::V,salva,хвасарлъизабизе
1353,bewachen::V,păzi,цӏунизе
1354,schützen::V,ocroti,цӏунизе
1355,schützen::V,proteja,цӏунизе
1356,verteidigen::V,apăra,цӏунизе
1357,sich schlagen::V,se bate,багъизе
1358,schießen::V,trage,речӏчӏизе
1359,siegen::V,birui,бергьине
1360,siegen::V,învinge,бергьине
1361,ärgern::V,supăra,вагъизавизе
1362,schlagen::V,lovi,кьабизе
1363,treten::V,călca,мал тункизе
1364,stechen::V,înțepa,къазабизе
1365,stechen::V,împunge,къазабизе
1366,stoßen::V,împinge,тункизе
1367,stoßen::V,împinge,хъилдизе
1368,stehlen::V,fura,щинкӏизабизе
1369,stören::V,deranja,квекӏен гьабизе
1370,stören::V,deranja,татубахъи гьабизе
1371,belästigen::V,importuna,рахӏатхвезабизе
1372,verbergen::V,ascunde,бахчизе
1373,verbergen::V,ascunde,балъго тезе
1374,täuschen::V,amăgi,божуда рекӏкӏ гьабизе
1375,täuschen::V,amăgi,гуккизе
1376,betrügen::V,înșela,хӏилла гьабизе
1377,betrügen::V,înșela,сандирахълъи гьабизе
1378,töten::V,omorî,чӏвазе
1379,wohnen::V,sta,яшав гьабизе
1380,wohnen::V,locui,яшав гьабизе
1381,arbeiten::V,lucra,хӏалтӏизе
1382,sammeln::V,aduna,бакӏаризе
1383,sammeln::V,colecționa,бакӏаризе
1384,pflücken::V,culege,бетӏизе
1385,jagen::V,vâna,чан гьабизе
1386,fischen::V,pescui,ччугӏа кквезе
1387,fassen::V,prinde,кквезе
1388,hüten::V,paște,кваназабизе
1389,treiben::V,mână,гъезе
1390,anbinden::V,lega,бухьине
1391,füttern::V,da de mâncare,кваназабизе
1392,melken::V,mulge,бечӏчӏизе
1393,hacken::V,toca,чӏвазе
1394,hacken::V,sparge,чӏвазе
1395,gießen::V,uda,лъалъазе
1396,reifen::V,pârgui,барщизе
1397,zubereiten::V,găti,бежа-белъине
1398,kochen::V,găti,белъине
1399,backen::V,coace,базе
1400,braten::V,coace,бежизе
1401,umrühren::V,mesteca,багъаризе
1402,stricken::V,împleti,хьухьине
1403,nähen::V,coase,букъизе
1404,färben::V,vopsi,кьер гьабизе
1405,färben::V,colora,кьер гьабизе
1406,reinigen::V,curăți,бацӏцӏине
1407,waschen::V,spăla,чуризе
1408,abwischen::V,șterge,бацӏцӏине
1409,spülen::V,clăti,хулизе
1410,fegen::V,mătura,лъухьизе
1411,kehren::V,mătura,лъухьизе
1412,baden::V,se scălda,чордезе
1413,sich waschen::V,se spăla,
1414,ausziehen::V,și scoate,бахъизе
1415,anziehen::V,îmbrăca,ретӏине
1416,sich anziehen::V,se îmbrăca,ретӏине
1417,kämmen::V,pieptăna,хазе
1418,schmücken::V,împodobi,чӏухӏизабизе
1419,sagen::V,zice,бицине
1420,sagen::V,spune,бицине
1421,sprechen::V,vorbi,бицине
1422,reden::V,vorbi,гаргадизе
1423,reden::V,discuta,гаргадизе
1424,sich unterhalten::V,conversa,гаргадизе
1425,sich unterhalten::V,sta de vorbă,гаргадизе
1426,fragen::V,întreba,цӏехезе
1427,fragen::V,întreba,гьикъизе
1428,bitten::V,ruga,гьаризе
1429,erzählen::V,spune,бицине
1430,erzählen::V,povesti,бицине
1431,mitteilen::V,comunica,лъазабизе
1432,mitteilen::V,înștiința,лъазабизе
1433,nennen::V,numi,цӏар лъезе
1434,nennen::V,chema,цӏар лъезе
1435,rufen::V,chema,ахӏизе
1436,prahlen::V,se făli,беццаризе
1437,übersetzen::V,traduce,буссинабизе
1438,denken::V,gândi,ургъизе
1439,glauben::V,crede,божизе
1440,bemerken::V,observa,берречӏчӏизе
1441,erkennen::V,cunoaște,лъазе
1442,erkennen::V,cunoaște,батӏаго бахъизе
1443,erkennen::V,recunoaște,лъазе
1444,erkennen::V,recunoaște,батӏаго бахъизе
1445,begreifen::V,pricepe,бичӏчӏизе
1446,begreifen::V,înțelege,бичӏчӏизе
1447,verstehen::V,înțelege,
1448,lernen::V,învăța,цӏализе
1449,wissen::V,ști,лъазе
1450,sich erinnern an::V,a-și aminti de,ракӏалде щвезе
1451,vergessen::V,uita,кӏочене
1452,messen::V,măsura,борцине
1453,zählen::V,număra,рикӏкӏине
