,Concept_ID,vep,udm
805,wieder::ADV,möst,нош
806,wieder::ADV,möst,кайта
807,vergebens::ADV,uhtei,юнме
808,vor::PRP,edes,азьын
809,hinter::PRP,taga,берын
810,hinter::PRP,taga,бӧрсьы
811,unter::PRP,al,улын
812,durch::PRP,läbi,пыр
813,durch::PRP,läbi,пыртӥ
814,durch::PRP,kal't,пыр
815,durch::PRP,kal't,пыртӥ
816,neben::PRP,rindal,бордын
817,zwischen::PRP,keskes,вискын
818,wegen::PRP,tagut,сэрен
819,dies::PRN,nece,та
820,das::PRN,se,со
821,alles::PRN,kaik,ваньмыз
822,ich::PRN,minä,мон
823,du::PRN,sinä,тон
824,er::PRN,hän,со
825,wir::PRN,mö,ми
826,ihr::PRN,tö,тӥ
827,sie::PRN,hö,соос
828,was::FPRN,mi,ма
829,wer::FPRN,ken,кин
830,wo::FADV,kus,кытын
831,wohin::FADV,kuna,кытчы
832,wie::FADV,kut,кызьы
833,wie::FADV,mit',кызьы
834,warum::FADV,mikš,малы
835,wieviel::FNUM,äjak,кӧня
836,wieviel::FNUM,kuverz',кӧня
837,eins::NUM,üks',одӥг
838,zwei::NUM,kaks',кык
839,drei::NUM,koume,куинь
840,vier::NUM,nel'l',ньыль
841,fünf::NUM,viž,вить
842,sechs::NUM,kuz',куать
843,sieben::NUM,seičeme,сизьым
844,acht::NUM,kahesa,тямыс
845,neun::NUM,ühesa,укмыс
846,zehn::NUM,kümne,дас
847,elf::NUM,üks'toštkümne,дас одӥг
848,zwölf::NUM,kaks'toštkümne,дас кык
849,zwanzig::NUM,kaks'kümne,кызь
850,dreißig::NUM,koumekümne,куамын
851,vierzig::NUM,nel'l'kümne,ньыльдон
852,fünfzig::NUM,vižkümne,витьтон
853,sechzig::NUM,kuz'kümne,куатьтон
854,siebzig::NUM,seičemekümne,сизьымдон
855,achtzig::NUM,kahesakümne,тямыстон
856,neunzig::NUM,ühesakümne,укмыстон
857,hundert::NUM,sada,сю
858,tausend::NUM,tuha,сюрс
859,und::CNJ,i,и
860,und::CNJ,i,но
861,und::CNJ,da,и
862,und::CNJ,da,но
863,oder::CNJ,vai,яке
864,stehen::V,seišta,сылыны
865,sitzen::V,ištta,пукыны
866,liegen::V,venuda,кылльыны
867,hängen::V,ripta,ошкыса улыны
868,werden::V,lindä,луыны
869,werden::V,tehtas,луыны
870,passieren::V,ozaitas,луыны
871,beginnen::V,augotadas,кутскыны
872,enden::V,loptas,бырыны
873,wechseln::V,vajehtadas,воштӥськыны
874,aufgehen[Sonne]::V,nousta,ӝужаны
875,untergehen[Sonne]::V,lasktas,пуксьыны
876,scheinen[Sonne]::V,paštta,пиштыны
877,scheinen[Sonne]::V,paštta,чиляны
878,donnern::V,juraita,гудыръяны
879,wehen::V,dölta,пелляськыны
880,wehen::V,puhuda,пелляськыны
881,strömen::V,valadas,киськыны
882,strömen::V,valadas,исьтӥськыны
883,fließen::V,valuda,бызьыны
884,sich drehen::V,punotas,берганы
885,schwanken::V,čibuda,вошъяськыны
886,schwingen::V,čibuda,шонаськыны
887,fallen::V,langeta,усьыны
888,brennen::V,pallada,ӝуаны
889,rauchen::V,savustada,ӵындыны
890,regnen::V,vihmda,зорыны
891,gefrieren::V,jäduda,кынмыны
892,gefrieren::V,kül'mdä,кынмыны
893,tauen::V,sulada,шунаны
894,schmelzen::V,sulada,шунаны
895,trocknen::V,kuida,куасьмыны
896,trocknen::V,kuivehtuda,куасьмыны
897,sieden::V,kehuda,пӧзьыны
898,faulen::V,hapata,сисьмыны
899,faulen::V,traudäs,сисьмыны
900,verfaulen::V,hapata,сисьмыны
901,reißen::V,rebita,кеськыны
902,versinken::V,upota,выйыны
903,vergehen::V,mända,ортчыны
904,erscheinen::V,ozutadas,адскыны
905,verschwinden::V,hajeta,бырыны
906,sinken::V,väheta,усьыны
907,sinken::V,lasktas,усьыны
908,abnehmen::V,peneta,синыны
909,zunehmen::V,ližaduda,йылыны
910,steigen::V,nousta,лӧпкыны
911,wachsen::V,kazda,будыны
912,glänzen::V,loštta,чиляны
913,glänzen::V,loštta,пиштыны
914,funkeln::V,hoštta,чилекъяны
915,lärmen::V,robaita,уретыны
916,lärmen::V,robaita,ӵашетыны
917,läuten::V,judaita,жингыртыны
918,klingeln::V,kelotada,жингыртыны
919,klirren::V,biraita,жильккетыны
920,brausen::V,bruncta,лекъяськыны
921,rauschen::V,šobaita,ӵашетыны
922,klingen::V,heläita,кылӥськыны
923,bellen::V,nutta,утыны
924,heulen::V,ulaita,вузыны
925,blasen::V,puhuda,пельтыны
926,pfeifen::V,pistta,шуланы
927,pfeifen::V,vihelta,шуланы
928,schreien::V,kirkta,черекъяны
929,schreien::V,kirkta,кесяськыны
930,schreien::V,kidastada,черекъяны
931,schreien::V,kidastada,кесяськыны
932,stöhnen::V,ohkta,ӝуштыны
933,stöhnen::V,voivotada,ӝуштыны
934,zittern::V,säraita,дырекъяны
935,zittern::V,säraita,куалекъяны
936,leben::V,eläda,улыны
937,geboren werden::V,sünduda,вордӥськыны
938,atmen::V,henktä,шоканы
939,trinken::V,joda,юыны
940,essen::V,söda,сиыны
941,schlucken::V,lainata,ньылыны
942,müde werden::V,väzuda,жадьыны
943,müde werden::V,šuštuda,жадьыны
944,einschlafen::V,uinota,умме усьыны
945,schlafen::V,magata,кӧлыны
946,schlafen::V,nukkuda,кӧлыны
947,aufwachen::V,heraštuda,сайканы
948,aufstehen::V,nousta,султыны
949,sich erholen::V,lebaitas,шутэтскыны
950,krank werden::V,läžegata,висьыны
951,krank sein::V,läžuda,висьыны
952,schmerzen::V,kibištada,висьыны
953,husten::V,rügda,кызыны
954,genesen::V,tervehtuda,юнматскыны
955,genesen::V,tervehtuda,бурмытскылыны
956,sterben::V,kolda,кулыны
957,umkommen::V,kolda,бырыны
958,sich bewegen::V,likkuda,вырыны
959,sich rühren::V,likahtada,вырӟыны
960,sich rühren::V,likahtada,вырӟылыны
961,sich rühren::V,kubahtada,вырӟыны
962,sich rühren::V,kubahtada,вырӟылыны
963,sich erheben::V,nousta,султыны
964,sich setzen::V,išttas,пуксьыны
965,hinfallen::V,langeta,усьыны
966,laufen::V,kävuda,мыныны
967,schreiten::V,astta,вамышъяны
968,schreiten::V,haškta,вамышъяны
969,spazierengehen::V,kävelta,мыныны
970,spazierengehen::V,kävelta,ветлыны
971,eilen::V,kiruhtada,дыртыны
972,sich beeilen::V,kiruhtada,дыртыны
973,sausen::V,fun'urta,туж ӝог мыныны
974,rennen::V,joksta,бызьылыны
975,springen::V,hüptä,тэтчаны
976,klettern::V,libuda,тубаны
977,schaukeln::V,čibuda,лэйканы
978,schaukeln::V,čibuda,шонаськыны
979,kriechen::V,ličtas,нюж ветлыны
980,schwimmen::V,ujuda,уяны
981,tauchen::V,čukautas,зумылыны
982,rudern::V,souta,полсаны
983,fahren::V,ajada,ветлыны
984,fahren::V,ajelda,ветлыны
985,fliegen::V,leta,лобаны
986,gehen::V,mända,мыныны
987,gehen::V,kävuda,мыныны
988,weggehen::V,päzda,кошкыны
989,weggehen::V,lähtta,кошкыны
990,abfahren::V,tönduda,кошкыны
991,anhalten::V,seižutadas,дугдыны
992,hineingehen::V,mända südäimehe,пырыны
993,eintreten::V,tulda,пырыны
994,kommen::V,tulda,вуыны
995,kommen::V,tulda,лыктыны
996,ankommen::V,tulda,вуыны
997,zurückkommen::V,pörtas,берытскыны
998,bleiben::V,jäda,кыльыны
999,warten::V,varastada,витьыны
1000,erwarten::V,varastada,витьыны
1001,erwarten::V,varastada,возьманы
1002,suchen::V,ectä,утчаны
1003,finden::V,löuta,шедьтыны
1004,versuchen::V,ladida,турттыны
1005,versuchen::V,rohkaita,турттыны
1006,vorbereiten::V,vaumita,дасяны
1007,lieben::V,armastada,гажаны
1008,mögen::V,navedida,яратыны
1009,lachen::V,nagrda,серекъяны
1010,rühren::V,likutada,сюлме йӧтыны
1011,weinen::V,itkta,бӧрдыны
1012,schimpfen::V,laidas,даллашыны
1013,schimpfen::V,pačatada,даллашыны
1014,sich ärgern::V,rändüda,лекъяськыны
1015,sich fürchten::V,varaita,кышканы
1016,sich fürchten::V,varaita,курданы
1017,fürchten::V,varaita,курданы
1018,fürchten::V,varaita,кышканы
1019,fliehen::V,pageta,пегӟыны
1020,flüchten::V,pageta,пегӟыны
1021,flüchten::V,joksta,пегӟыны
1022,sehen::V,nähta,адӟыны
1023,anschauen::V,kacta,учкыны
1024,ansehen::V,kacta,учкыны
1025,hören::V,kulda,кылыны
1026,zuhören::V,kundeltas,кылзыны
1027,probieren::V,mujada,веръяны
1028,riechen::V,rižada,зынъяны
1029,fühlen::V,mujada,шӧдыны
1030,scheinen::V,näguda,адскыны
1031,zu sehen sein::V,näguda,адӟиськыны
1032,vernehmen::V,kulištada,кылыны
1033,frieren::V,kül'mdä,кынмыны
1034,tun::V,tehta,карыны
1035,können::V,voida,быгатыны
1036,können::V,mahtta,быгатыны
1037,wollen::V,himoita,потыны
1038,wollen::V,tahtoida,потыны
1039,anfangen::V,zavottä,кутскыны
1040,anfangen::V,augotada,кутскыны
1041,beenden::V,loptä,быдтыны
1042,beenden::V,loptä,быдэстыны
1043,aufhören::V,loptas,дугдыны
1044,gelingen::V,lähtta,быгатыны
1045,gelingen::V,lähtta,луыны
1046,gelingen::V,tehtas,быгатыны
1047,gelingen::V,tehtas,луыны
1048,geraten::V,tulda,лэсяны
1049,öffnen::V,avaita,усьтыны
1050,schließen::V,saubata,пытсаны
1051,stellen::V,panda,пуктыны
1052,stellen::V,seižutada,пуктыны
1053,setzen::V,ištutada,пуктыны
1054,legen::V,panda,поныны
1055,berühren::V,koskta,исаны
1056,berühren::V,käziduda,исаны
1057,verbinden::V,ühtenzoitta,герӟаны
1058,bedecken::V,katta,пытсаны
1059,bedecken::V,peitta,пытсаны
1060,aufhängen::V,riputada,ошыны
1061,anzünden::V,sütutada,ӝуатыны
1062,aufheben::V,leta,ӝутыны
1063,zurücklassen::V,jätta,кельтыны
1064,verlieren::V,kadotada,ыштыны
1065,fallen lassen::V,kirbotada,уськытыны
1066,machen::V,säta,лэсьтыны
1067,machen::V,tehta,лэсьтыны
1068,herstellen::V,tehta,лэсьтыны
1069,bauen::V,leta,пуктыны
1070,bauen::V,sauda,пуктыны
1071,reparieren::V,koheta,тупатыны
1072,verbessern::V,paremboita,умоятыны
1073,ändern::V,vajehtada,воштыны
1074,graben::V,kaida,копаны
1075,graben::V,čongoida,копаны
1076,beugen::V,koverta,губыртыны
1077,biegen::V,painda,куасаны
1078,drehen::V,punotada,бергатыны
1079,wenden::V,käta,берыктыны
1080,wenden::V,kärauta,берыктыны
1081,umdrehen::V,käta,берыктыны
1082,heben::V,leta,ӝутыны
1083,hochheben::V,libutada,ӝутъяны
1084,ergreifen::V,tabata,кутыны
1085,ergreifen::V,tabata,кырмыны
1086,halten::V,pidada,возьыны
1087,drücken::V,painda,зӥбыны
1088,drücken::V,painda,пачкатыны
1089,schieben::V,žigutada,донганы
1090,kratzen::V,künstä,вуштыны
1091,lecken::V,nolda,нюлыны
1092,beißen::V,purda,куртчыны
1093,beißen::V,hambastada,куртчыны
1094,abreißen::V,ratketa,ишкалтыны
1095,abschneiden::V,čapata,шорыны
1096,abschneiden::V,čapata,вандыны
1097,abschneiden::V,leikata,шорыны
1098,abschneiden::V,leikata,вандыны
1099,binden::V,sidoda,керттыны
1100,stecken::V,čokaita,мертчытыны
1101,brechen::V,katkaita,тӥяны
1102,klopfen::V,kolkotada,йыганы
1103,klopfen::V,kolkotada,шарккетыны
1104,hauen::V,löda,жугыны
1105,hauen::V,löda,тышканы
1106,kleben::V,klejata,лякыны
1107,reiben::V,hosta,зыраны
1108,reiben::V,hosta,вуштыны
1109,reiben::V,törkita,зыраны
1110,reiben::V,törkita,вуштыны
1111,reiben::V,jorotada,зыраны
1112,reiben::V,jorotada,вуштыны
1113,streichen::V,voita,зыраны
1114,schleifen::V,hijoida,шерыны
1115,schleifen::V,teravzoitta,шерыны
1116,schneiden::V,leikata,вандыны
1117,rütteln::V,heilutada,зуркатыны
1118,schütteln::V,pudištada,куалекъятыны
1119,schwenken::V,maihutada,шонаны
1120,schütten::V,valada,лэзьыны
1121,füllen::V,täutta,тырмытыны
1122,einwickeln::V,kärdä,биньыны
1123,tragen::V,kantta,нуыны
1124,tragen::V,kandišta,нуыны
1125,schleppen::V,vedätada,кыскыны
1126,ziehen::V,vedada,кыскыны
1127,aufbewahren::V,kaita,возьыны
1128,werfen::V,čuta,куяны
1129,werfen::V,čuta,лэзяны
1130,werfen::V,tactä,куяны
1131,werfen::V,tactä,лэзяны
1132,fangen::V,püta,кутыны
1133,packen::V,tabata,кутыны
1134,packen::V,tabata,кырмыны
1135,verstecken::V,peitta,ватыны
1136,teilen::V,jagada,люкыны
1137,schicken::V,oigeta,ыстыны
1138,bringen::V,veda,вайыны
1139,hinzufügen::V,ližata,ватсаны
1140,bekommen::V,sada,басьтыны
1141,erhalten::V,sada,басьтыны
1142,nehmen::V,otta,кутыны
1143,nehmen::V,otta,басьтыны
1144,wählen::V,valita,бырйыны
1145,auswählen::V,valita,бырйыны
1146,bewahren::V,kaita,возьыны
1147,behindern::V,telustada,могӟытыны
1148,verderben::V,travida,сӧрыны
1149,beschädigen::V,satatada,урод лэсьтыны
1150,zerbrechen::V,mureta,сӧрыны
1151,zerreißen::V,rebitada,кесяны
1152,zerstören::V,mureta,куашкатыны
1153,verbrennen::V,poltta,сутыны
1154,geben::V,antta,сётыны
1155,reichen::V,antta,сётыны
1156,schenken::V,lahjoita,кузьманы
1157,versprechen::V,toivotada,кыл сётыны
1158,wünschen::V,toivotada,сӥзьыны
1159,loben::V,kitta,ушъяны
1160,küssen::V,tervehtada,чупаны
1161,wiegen::V,likutada,веттаны
1162,wiegen::V,likutada,лэйкатыны
1163,zudecken::V,katta,шобыртыны
1164,wecken::V,noustatada,сайкатыны
1165,zeigen::V,ozutada,возьматыны
1166,führen::V,astutada,нуыны
1167,lehren::V,opeta,дышетыны
1168,unterrichten::V,opeta,дышетыны
1169,aufziehen::V,kazvatada,будэтыны
1170,leiten::V,ohjata,кивалтыны
1171,antreiben::V,rigehtoitta,дыртытыны
1172,lassen::V,käskta,-ытыны
1173,einladen::V,kucta,ӧтьыны
1174,vereinigen::V,ühtenzoitta,огазеяны
1175,besuchen::V,rižada,адӟыськыны
1176,treffen::V,vastata,пумитаны
1177,sich versammeln::V,kägeta,люкаськыны
1178,sich versammeln::V,sätas,люкаськыны
1179,spielen::V,väta,шудыны
1180,singen::V,pajatada,кырӟаны
1181,tanzen::V,kargaita,эктыны
1182,sich trennen::V,erigata,люкиськыны
1183,verlassen::V,jätta,куштыны
1184,retten::V,päzutada,утьыны
1185,bewachen::V,varjoita,возьманы
1186,schützen::V,kaita,утялтыны
1187,verteidigen::V,kaita,возьманы
1188,sich schlagen::V,torata,жугиськыны
1189,schießen::V,ampta,ыбылӥськны
1190,siegen::V,vägestada,вормыны
1191,ärgern::V,verdutada,вожпоттыны
1192,ärgern::V,rändütada,вожпоттыны
1193,schlagen::V,löda,жуккыны
1194,schlagen::V,iškta,жуккыны
1195,treten::V,peksta,лёганы
1196,treten::V,topsta,лёганы
1197,stechen::V,pystiä,бышкалтыны
1198,stoßen::V,iškta,донгыны
1199,stoßen::V,pudištada,донгыны
1200,stehlen::V,vargastada,вораны
1201,stehlen::V,vargastada,лушканы
1202,stören::V,keskustada,люкетыны
1203,belästigen::V,tartuteldas,акыльтыны
1204,belästigen::V,tartuteldas,вукылмыны
1205,verbergen::V,katelda,ватыны
1206,täuschen::V,manitada,алданы
1207,betrügen::V,manitada,пӧяны
1208,töten::V,rikta,виыны
1209,töten::V,surmita,виыны
1210,wohnen::V,eläda,улыны
1211,arbeiten::V,rata,ужаны
1212,sammeln::V,kogota,бичаны
1213,pflücken::V,poimda,ишкыны
1214,jagen::V,mecata,пӧйшураны
1215,fischen::V,kalatada,чорыганы
1216,fassen::V,tabata,кутыны
1217,hüten::V,paimeta,возьманы
1218,treiben::V,ajada,улляны
1219,anbinden::V,küttestada,думыны
1220,anbinden::V,sidoda,думыны
1221,füttern::V,sötta,сюдыны
1222,melken::V,lüpsta,кыскыны
1223,hacken::V,sauda,кораны
1224,gießen::V,valada,киськаны
1225,reifen::V,küpseta,вуыны
1226,reifen::V,küpseta,кисьманы
1227,zubereiten::V,vaumištada,лесьтыны
1228,kochen::V,keitta,пӧзьтыны
1229,backen::V,paštta,пыжыны
1230,braten::V,žarda,пыжыны
1231,umrühren::V,segoitada,сураны
1232,stricken::V,kudoda,керттыны
1233,nähen::V,ombelta,вурыны
1234,färben::V,mujutada,буяны
1235,reinigen::V,puhtastada,сузяны
1236,waschen::V,pesta,мисьтаськыны
1237,abwischen::V,pühktä,ӵушылыны
1238,spülen::V,huhtoida,гылъяны
1239,fegen::V,pühkta,ӵужыны
1240,kehren::V,uhoita,ӵужыны
1241,baden::V,kül'ptäs,пыласькыны
1242,sich waschen::V,pestas,пыласькыны
1243,ausziehen::V,riičta,кыльыны
1244,ausziehen::V,rušta,кыльыны
1245,anziehen::V,panda päle,дӥсяны
1246,anziehen::V,panda kädehe,дӥсяны
1247,anziehen::V,panda jaugha,дӥсяны
1248,sich anziehen::V,sobdas,дӥсьяськыны
1249,kämmen::V,harjata,сынаны
1250,schmücken::V,čomitada,чеберъяны
1251,sagen::V,sanuda,шуыны
1252,sagen::V,sanuda,вераны
1253,sprechen::V,pagišta,вераськыны
1254,reden::V,pagišta,вераськыны
1255,sich unterhalten::V,lodaita,вераськыны
1256,fragen::V,küzuda,юаны
1257,bitten::V,pakita,курыны
1258,erzählen::V,sanuda,вераны
1259,erzählen::V,sanuda,мадьыны
1260,erzählen::V,starinoita,вераны
1261,erzählen::V,starinoita,мадьыны
1262,mitteilen::V,tedotada,ивортыны
1263,nennen::V,nimitada,шуыны
1264,rufen::V,kucta,ӧтьыны
1265,prahlen::V,kittäs,ушъяськыны
1266,übersetzen::V,käta,берыктыны
1267,denken::V,meletada,малпаны
1268,glauben::V,uskta,оскыны
1269,bemerken::V,homaita,адӟыны
1270,erkennen::V,tundištada,тодыны
1271,begreifen::V,tabata,валаны
1272,verstehen::V,el'geta,валаны
1273,verstehen::V,toimetada,валаны
1274,lernen::V,opetas,дышетскыны
1275,wissen::V,teta,тодыны
1276,sich erinnern an::V,johtutada,тодэ вайыны
1277,vergessen::V,unohtada,вунэтыны
1278,messen::V,märita,мертаны
1279,zählen::V,lugeda,лыдъяны
1280,rechnen::V,lugeda,лыдъяны
1281,lesen::V,lugeda,лыдӟыны
1282,malen::V,pirta,суреданы
1283,zeichnen::V,pirta,суреданы
1284,schreiben::V,kirjutada,гожъяны
1285,besitzen::V,omištada,луыны
1286,kaufen::V,ostta,басьтыны
1287,verkaufen::V,möda,вузаны
1288,bezahlen::V,maksta,тырыны
1289,zahlen::V,maksta,тырыны
1290,beherrschen::V,valdoita,кузёяськыны
1291,ertragen::V,tirpta,чиданы
