,Concept_ID,ka,lv
1413,rot::A,წითელი,sarkans
1414,gelb::A,ყვითელი,виж
1415,gelb::A,ყვითელი,dzeltens
1416,blau::A,ლურჯი,лӧз
1417,blau::A,ლურჯი,zils
1418,blau::A,ცისფერი,лӧз
1419,blau::A,ცისფერი,zils
1420,grün::A,მწვანე,веж
1421,grün::A,მწვანე,турунвиж
1422,grün::A,მწვანე,zaļš
1423,grau::A,რუხი,руд
1424,grau::A,რუხი,pelēks
1425,grau::A,ნაცრისფერი,руд
1426,grau::A,ნაცრისფერი,pelēks
1427,bunt::A,ჭრელი,сера
1428,bunt::A,ჭრელი,raibs
1429,bunt::A,ჭრელი,krāsains
1430,bunt::A,ფერადი,сера
1431,bunt::A,ფერადი,raibs
1432,bunt::A,ფერადი,krāsains
1433,billig::A,იაფი,донтӧг
1434,billig::A,იაფი,lēts
1435,teuer::A,ძვირი,дона
1436,teuer::A,ძვირი,dārgs
1437,wertvoll::A,ღირსიანი,дона
1438,wertvoll::A,ღირსიანი,vērtīgs
1439,blind::A,ბრმა,синтӧм
1440,blind::A,ბრმა,akls
1441,taub::A,ყრუ,пельтӧм
1442,taub::A,ყრუ,kurls
1443,kräftig::A,ძალავანი,вынйӧра
1444,kräftig::A,ძალავანი,spēcīgs
1445,stark::A,ძლიერი,ён
1446,stark::A,ძლიერი,вына
1447,stark::A,ძლიერი,stiprs
1448,stark::A,ღონიერი,ён
1449,stark::A,ღონიერი,вына
1450,stark::A,ღონიერი,stiprs
1451,schwach::A,სუსტი,жеб
1452,schwach::A,სუსტი,vājš
1453,fett::A,სქელი,госа
1454,fett::A,სქელი,brangs
1455,schlank::A,გამხდარი,веськыд
1456,schlank::A,გამხდარი,slaids
1457,hübsch::A,ეშხიანი,мича
1458,hübsch::A,ეშხიანი,лӧсьыд
1459,hübsch::A,ეშხიანი,glīts
1460,hübsch::A,მშვენიერი,мича
1461,hübsch::A,მშვენიერი,лӧсьыд
1462,hübsch::A,მშვენიერი,glīts
1463,böse::A,ავი,лёк
1464,böse::A,ავი,ļauns
1465,böse::A,ავი,negants
1466,böse::A,ბოროტი,лёк
1467,böse::A,ბოროტი,ļauns
1468,böse::A,ბოროტი,negants
1469,dumm::A,ბოთე,йӧй
1470,dumm::A,ბოთე,вежӧртӧм
1471,dumm::A,ბოთე,stulbs
1472,dumm::A,ბოთე,muļķīgs
1473,dumm::A,სულელი,йӧй
1474,dumm::A,სულელი,вежӧртӧм
1475,dumm::A,სულელი,stulbs
1476,dumm::A,სულელი,muļķīgs
1477,faul::A,ზანტი,дыш
1478,faul::A,ზანტი,slinks
1479,faul::A,ზარმაცი,дыш
1480,faul::A,ზარმაცი,slinks
1481,fleißig::A,ბეჯითი,зільысь
1482,fleißig::A,ბეჯითი,čakls
1483,fleißig::A,ბეჯითი,cītīgs
1484,fleißig::A,მუყაითი,зільысь
1485,fleißig::A,მუყაითი,čakls
1486,fleißig::A,მუყაითი,cītīgs
1487,geizig::A,ძუნწი,топыд
1488,geizig::A,ძუნწი,skops
1489,geizig::A,ძუნწი,sīksts
1490,klug::A,ჭკვიანი,юра
1491,klug::A,ჭკვიანი,вежӧра
1492,klug::A,ჭკვიანი,gudrs
1493,geschickt::A,მარჯვე,кипода
1494,geschickt::A,მარჯვე,кужысь
1495,geschickt::A,მარჯვე,manīgs
1496,geschickt::A,გაწაფული,кипода
1497,geschickt::A,გაწაფული,кужысь
1498,geschickt::A,გაწაფული,manīgs
1499,lieb::A,სატრფიალო,муса
1500,lieb::A,სატრფიალო,мича
1501,lieb::A,სატრფიალო,лӧсьыд
1502,lieb::A,სატრფიალო,mīļš
1503,lustig::A,მხიარული,кыпыд
1504,lustig::A,მხიარული,jautrs
1505,sanft::A,ალერსიანი,мелі
1506,sanft::A,ალერსიანი,liegs
1507,sanft::A,გრძნობიერი,мелі
1508,sanft::A,გრძნობიერი,liegs
1509,hungrig::A,მშიერი,тшыг
1510,hungrig::A,მშიერი,izsalcis
1511,krank::A,სნეული,висьысь
1512,krank::A,სნეული,slims
1513,krank::A,ავადმყოფი,висьысь
1514,krank::A,ავადმყოფი,slims
1515,nackt::A,ტიტველი,пасьтӧм
1516,nackt::A,ტიტველი,pliks
1517,traurig::A,მწუხარე,гажтӧм
1518,traurig::A,მწუხარე,bēdīgs
1519,traurig::A,მწუხარე,skumīgs
1520,traurig::A,სევდიანი,гажтӧм
1521,traurig::A,სევდიანი,bēdīgs
1522,traurig::A,სევდიანი,skumīgs
1523,lebendig::A,ცოცხალი,ловъя
1524,lebendig::A,ცოცხალი,dzīvs
1525,gut::A,კარგი,бур
1526,gut::A,კარგი,labs
1527,schlecht::A,უხეირო,лёк
1528,schlecht::A,უხეირო,омӧль
1529,schlecht::A,უხეირო,slikts
1530,richtig::A,ნამდვილი,инӧд
1531,richtig::A,ნამდვილი,riktīgs
1532,schlimm::A,ცუდი,омӧль
1533,schlimm::A,ცუდი,туйтӧм
1534,schlimm::A,ცუდი,nelāgs
1535,schlimm::A,ცუდი,nejauks
1536,wahr::A,სწორი,абу ылӧг
1537,wahr::A,სწორი,īsts
1538,wahr::A,სწორი,patiess
1539,wahr::A,ჭეშმარიტი,абу ылӧг
1540,wahr::A,ჭეშმარიტი,īsts
1541,wahr::A,ჭეშმარიტი,patiess
1542,alt::A,ძველი,важ
1543,alt::A,ძველი,sens
1544,alt::A,ძველი,vęcs
1545,neu::A,ახალი,выль
1546,neu::A,ახალი,jauns
1547,ehemalig::A,ყოფილი,вӧвлӧм
1548,ehemalig::A,ყოფილი,bijušais
1549,alt[Lebewesen]::A,ბებერი,пӧрысь
1550,alt[Lebewesen]::A,ბებერი,vecs
1551,jung::A,ნორჩი,том
1552,jung::A,ნორჩი,jauns
1553,jung::A,ახალგაზრდა,том
1554,jung::A,ახალგაზრდა,jauns
1555,arm::A,ღარიბი,гӧль
1556,arm::A,ღარიბი,nabags
1557,reich::A,მდიდარი,озыр
1558,reich::A,მდიდარი,bagāts
1559,bekannt::A,ცნობილი,тӧдса
1560,bekannt::A,ცნობილი,zināms
1561,bekannt::A,ცნობილი,pazīstams
1562,berühmt::A,გამოჩენილი,нималан
1563,berühmt::A,გამოჩენილი,кывсян
1564,berühmt::A,გამოჩენილი,slavens
1565,fremd::A,უცხო,йӧз
1566,fremd::A,უცხო,svešs
1567,fremd::A,გარეშე,йӧз
1568,fremd::A,გარეშე,svešs
1569,verschieden::A,სხვაგვარი,абу ӧткодь
1570,verschieden::A,სხვაგვარი,разнӧй
1571,verschieden::A,სხვაგვარი,dažāds
1572,nah::A,ახლო,матыс
1573,nah::A,ახლო,tuvs
1574,fern::A,შორი,ылі
1575,fern::A,შორი,tāls
1576,fern::A,შორეული,ылі
1577,fern::A,შორეული,tāls
1578,linker::A,მარცხენა,шуйга
1579,linker::A,მარცხენა,kreisais
1580,rechter::A,მარჯვენა,веськыд
1581,rechter::A,მარჯვენა,labais
1582,anderer::A,სხვა,мукӧд
1583,anderer::A,სხვა,otrs
1584,erster::A,პირველი,медводдза
1585,erster::A,პირველი,pirmais
1586,zweiter::A,მეორე,мӧд
1587,zweiter::A,მეორე,otrais
1588,dritter::A,მესამე,коймӧд
1589,dritter::A,მესამე,trešais
1590,letzter::A,ბოლო,бӧръя
1591,letzter::A,ბოლო,beidzamais
1592,letzter::A,უკანასკნელი,бӧръя
1593,letzter::A,უკანასკნელი,beidzamais
1594,allein::ADV,მარტო,ӧтка
1595,allein::ADV,მარტო,viens pats
1596,auf einmal::ADV,ერთდროულად,ӧтпырйӧ
1597,auf einmal::ADV,ერთდროულად,reizē
1598,zusammen::ADV,ერთად,тшӧтш
1599,zusammen::ADV,ერთად,kopā
1600,zusammen::ADV,ერთად,vienviet
1601,lange::ADV,დიდხანს,дыр
1602,lange::ADV,დიდხანს,ilgi
1603,plötzlich::ADV,მოულოდნელად,друг
1604,plötzlich::ADV,მოულოდნელად,pēkšņi
1605,sofort::ADV,ახლავე,дзик пыр
1606,sofort::ADV,ახლავე,tūlīt
1607,später::ADV,მოგვიანებით,сэсся
1608,später::ADV,მოგვიანებით,vēlāk
1609,jetzt::ADV,ახლა,ӧні
1610,jetzt::ADV,ახლა,tagad
1611,heute::ADV,დღეს,талун
1612,heute::ADV,დღეს,šodien
1613,morgen::ADV,ხვალ,аски
1614,morgen::ADV,ხვალ,rīt
1615,bald::ADV,მალე,регыд
1616,bald::ADV,მალე,drīz
1617,dann::ADV,მერე,бӧрын
1618,dann::ADV,მერე,бӧрти
1619,dann::ADV,მერე,tad
1620,gestern::ADV,გუშინ,тӧнлун
1621,gestern::ADV,გუშინ,vakar
1622,einst::ADV,ოდესღაც,ӧтчыд
1623,einst::ADV,ოდესღაც,ӧтпыр
1624,einst::ADV,ოდესღაც,citreiz
1625,damals::ADV,მაშინ,сэки
1626,damals::ADV,მაშინ,toreiz
1627,danach::ADV,მერმე,сэсся
1628,danach::ADV,მერმე,pēc tam
1629,danach::ADV,შემდეგ,сэсся
1630,danach::ADV,შემდეგ,pēc tam
1631,vorher::ADV,ადრე,войдӧр
1632,vorher::ADV,ადრე,iepriekš
1633,vorher::ADV,ადრე,pirms tam
1634,vorher::ADV,წინათ,войдӧр
1635,vorher::ADV,წინათ,iepriekš
1636,vorher::ADV,წინათ,pirms tam
1637,zuerst::ADV,ჯერ,войдӧр
1638,zuerst::ADV,ჯერ,vis'pirms
1639,einmal::ADV,ერთხელ,ӧтчыдысь
1640,einmal::ADV,ერთხელ,reiz
1641,einmal::ADV,ერთხელ,vienreiz
1642,manchmal::ADV,ხან,корсюрӧ
1643,manchmal::ADV,ხან,dažkārt
1644,manchmal::ADV,ზოგჯერ,корсюрӧ
1645,manchmal::ADV,ზოგჯერ,dažkārt
1646,oft::ADV,ხშირად,тшӧкыда
1647,oft::ADV,ხშირად,bieži
1648,immer::ADV,მუდამ,век
1649,immer::ADV,მუდამ,allaž
1650,immer::ADV,მუდამ,vien'mēr
1651,immer::ADV,ყოველთვის,век
1652,immer::ADV,ყოველთვის,allaž
1653,immer::ADV,ყოველთვის,vien'mēr
1654,niemals::ADV,არასდროს,оз некор
1655,niemals::ADV,არასდროს,nemūžam
1656,hier::ADV,აქ,со
1657,hier::ADV,აქ,тонӧ
1658,hier::ADV,აქ,te
1659,hier::ADV,აქ,šeit
1660,hierhin::ADV,აქეთ,татчӧ
1661,hierhin::ADV,აქეთ,талань
1662,hierhin::ADV,აქეთ,šurp
1663,hierhin::ADV,აქეთ,uz šejieni
1664,von hier::ADV,აქედან,тасянь
1665,von hier::ADV,აქედან,no šejienes
1666,dort::ADV,იქ,сэні
1667,dort::ADV,იქ,tur
1668,dorthin::ADV,იქით,сэтчӧ
1669,dorthin::ADV,იქით,turp
1670,dorthin::ADV,იქით,uz turieni
1671,geradeaus::ADV,პირდაპირ,веськыда
1672,geradeaus::ADV,პირდაპირ,taisni uz priekšu
1673,vorwärts::ADV,წინ,водзӧ
1674,vorwärts::ADV,წინ,uz priekšu
1675,rückwärts::ADV,უკან,бӧрӧ
1676,rückwärts::ADV,უკან,atmuguriski
1677,zurück::ADV,უკანვე,бӧр
1678,zurück::ADV,უკანვე,atpakāļ
1679,unten::ADV,დაბლა,улын
1680,unten::ADV,დაბლა,уліын
1681,unten::ADV,დაბლა,lejā
1682,unten::ADV,დაბლა,apakšā
1683,unten::ADV,ქვევით,улын
1684,unten::ADV,ქვევით,уліын
1685,unten::ADV,ქვევით,lejā
1686,unten::ADV,ქვევით,apakšā
1687,hinab::ADV,ძირს,улӧ
1688,hinab::ADV,ძირს,увлан
1689,hinab::ADV,ძირს,uz leju
1690,oben::ADV,ზემოთ,вылын
1691,oben::ADV,ზემოთ,выліын
1692,oben::ADV,ზემოთ,virsū
1693,hinauf::ADV,ზევით,выліӧ
1694,hinauf::ADV,ზევით,augšā
1695,hinauf::ADV,ზევით,uz augšu
1696,überall::ADV,ყველგან,быдлаын
1697,überall::ADV,ყველგან,visur
1698,nicht::ADV,არ,oз
1699,nicht::ADV,არ,ne
1700,ein wenig::ADV,ცოტა,неуна
1701,ein wenig::ADV,ცოტა,drusku
1702,kaum::ADV,ძლივს,мырдэм
1703,kaum::ADV,ძლივს,diezin vai
1704,sehr::ADV,მეტად,зэв
1705,sehr::ADV,მეტად,ļoti
1706,sehr::ADV,მეტად,gaužām
1707,sehr::ADV,ძალიან,зэв
1708,sehr::ADV,ძალიან,ļoti
1709,sehr::ADV,ძალიან,gaužām
1710,so::ADV,ისე,тадз
1711,so::ADV,ისე,сідз
1712,so::ADV,ისე,tā
1713,so::ADV,ისე,tik
1714,noch::ADV,ჯერ,на
1715,noch::ADV,ჯერ,нӧшта
1716,noch::ADV,ჯერ,vēl
1717,nur::ADV,მხოლოდ,куш
1718,nur::ADV,მხოლოდ,сӧмын
1719,nur::ADV,მხოლოდ,vien
1720,nur::ADV,მხოლოდ,tikai
1721,schon::ADV,უკვე,нин
1722,schon::ADV,უკვე,jau
1723,wieder::ADV,ისევ,бара
1724,wieder::ADV,ისევ,atkal
1725,wieder::ADV,კიდევ,бара
1726,wieder::ADV,კიდევ,atkal
1727,vergebens::ADV,ამაოდ,весьшӧрӧ
1728,vergebens::ADV,ამაოდ,velti
1729,vergebens::ADV,ტყუილად,весьшӧрӧ
1730,vergebens::ADV,ტყუილად,velti
1731,vor::PRP,წინ,водзын
1732,vor::PRP,წინ,priekš
1733,hinter::PRP,უკან,бӧрнын
1734,hinter::PRP,უკან,aiz
1735,hinter::PRP,მიღმა,бӧрнын
1736,hinter::PRP,მიღმა,aiz
1737,unter::PRP,ქვეშ,улын
1738,unter::PRP,ქვეშ,zem
1739,unter::PRP,ქვევით,улын
1740,unter::PRP,ქვევით,zem
1741,durch::PRP,გავლით,пыр
1742,durch::PRP,გავლით,пырыс
1743,durch::PRP,გავლით,caur
1744,durch::PRP,გავლით,cauri
1745,neben::PRP,გვერდით,бердын
1746,neben::PRP,გვერდით,līdzās
1747,zwischen::PRP,შუა,костын
1748,zwischen::PRP,შუა,starp
1749,zwischen::PRP,შორის,костын
1750,zwischen::PRP,შორის,starp
1751,wegen::PRP,გამო,вӧсна
1752,wegen::PRP,გამო,pēc
1753,wegen::PRP,შედეგად,вӧсна
1754,wegen::PRP,შედეგად,pēc
1755,dies::PRN,ეს,тайӧ
1756,dies::PRN,ეს,šis
1757,das::PRN,ეგ,ciйö
1758,das::PRN,ეგ,tas
1759,alles::PRN,ყველაფერი,став
1760,alles::PRN,ყველაფერი,viss
1761,ich::PRN,მე,ме
1762,ich::PRN,მე,es
1763,du::PRN,შენ,тэ
1764,du::PRN,შენ,tu
1765,er::PRN,ის,сійӧ
1766,er::PRN,ის,viņš
1767,er::PRN,იგი,сійӧ
1768,er::PRN,იგი,viņš
1769,wir::PRN,ჩვენ,ми
1770,wir::PRN,ჩვენ,mēs
1771,ihr::PRN,თქვენ,тi
1772,ihr::PRN,თქვენ,jūs
1773,sie::PRN,ისინი,найö
1774,sie::PRN,ისინი,viņi
1775,sie::PRN,ისინი,viņas
1776,was::FPRN,რა,мый
1777,was::FPRN,რა,kas
1778,wer::FPRN,ვინ,код
1779,wer::FPRN,ვინ,kas
1780,wo::FADV,სად,кыті
1781,wo::FADV,სად,kur
1782,wohin::FADV,საით,кытчӧ
1783,wohin::FADV,საით,kurp
1784,wohin::FADV,საით,uz kurieni
1785,wie::FADV,როგორ,кыдзи
1786,wie::FADV,როგორ,kā
1787,warum::FADV,რაზე,мыйла
1788,warum::FADV,რაზე,kāpēc
1789,warum::FADV,რატომ,мыйла
1790,warum::FADV,რატომ,kāpēc
1791,wieviel::FNUM,რამდენი,кымын
1792,wieviel::FNUM,რამდენი,cik
1793,eins::NUM,ერთი,ӧтик
1794,eins::NUM,ერთი,viens
1795,zwei::NUM,ორი,кык
1796,zwei::NUM,ორი,divi
1797,drei::NUM,სამი,куим
1798,drei::NUM,სამი,trīs
1799,vier::NUM,ოთხი,нель
1800,vier::NUM,ოთხი,četri
1801,fünf::NUM,ხუთი,вит
1802,fünf::NUM,ხუთი,pieci
1803,sechs::NUM,ექვსი,квайт
1804,sechs::NUM,ექვსი,seši
1805,sieben::NUM,შვიდი,сизим
1806,sieben::NUM,შვიდი,septiņi
1807,acht::NUM,რვა,кӧкъямыс
1808,acht::NUM,რვა,astoņi
1809,neun::NUM,ცხრა,ӧкмыс
1810,neun::NUM,ცხრა,deviņi
1811,zehn::NUM,ათი,дас
1812,zehn::NUM,ათი,desmit
1813,elf::NUM,თერთმეტი,дас ӧтик
1814,elf::NUM,თერთმეტი,vienpadsmit
1815,zwölf::NUM,თორმეტი,дас кык
1816,zwölf::NUM,თორმეტი,divpadsmit
1817,zwanzig::NUM,ოცი,кызь
1818,zwanzig::NUM,ოცი,divdesmit
1819,dreißig::NUM,ოცდაათი,комын
1820,dreißig::NUM,ოცდაათი,trīsdesmit
1821,vierzig::NUM,ორმოცი,нелямын
1822,vierzig::NUM,ორმოცი,četrdesmit
1823,fünfzig::NUM,ორმოცდაათი,ветымын
1824,fünfzig::NUM,ორმოცდაათი,piecdesmit
1825,sechzig::NUM,სამოცი,квайтымын
1826,sechzig::NUM,სამოცი,sešdesmit
1827,siebzig::NUM,სამოცდაათი,сизимдас
1828,siebzig::NUM,სამოცდაათი,septiņdesmit
1829,achtzig::NUM,ოთხმოცი,кӧкъямысдас
1830,achtzig::NUM,ოთხმოცი,astoņdesmit
1831,neunzig::NUM,ოთხმოცდაათი,ӧкмысдас
1832,neunzig::NUM,ოთხმოცდაათი,deviņdesmit
1833,hundert::NUM,ასი,сё
1834,hundert::NUM,ასი,simt
1835,tausend::NUM,ათასი,сюрс
1836,tausend::NUM,ათასი,tūkstoš
1837,und::CNJ,და,и
1838,und::CNJ,და,un
1839,oder::CNJ,ან,либӧ
1840,oder::CNJ,ან,jeb
1841,stehen::V,დგას,сулавны
1842,stehen::V,დგას,stāvēt
1843,sitzen::V,ზის,пукавны
1844,sitzen::V,ზის,sēdēt
1845,liegen::V,აწევს,куйлыны
1846,liegen::V,აწევს,gulēt
1847,hängen::V,კიდია,ӧшавны
1848,hängen::V,კიდია,karāties
1849,werden::V,გახდება,лоны
1850,werden::V,გახდება,tapt
1851,passieren::V,მოხდება,лоны
1852,passieren::V,მოხდება,notikt
1853,beginnen::V,იწყება,кутчысьны
1854,beginnen::V,იწყება,кутны
1855,beginnen::V,იწყება,sākties
1856,enden::V,გათავდება,помасьны
1857,enden::V,გათავდება,beigties
1858,wechseln::V,იცვლება,вежсьыны
1859,wechseln::V,იცვლება,mainīties
1860,aufgehen[Sonne]::V,ამოდის,петны
1861,aufgehen[Sonne]::V,ამოდის,lēkt
1862,aufgehen[Sonne]::V,ამოდის,uzlēkt
1863,untergehen[Sonne]::V,ჩადის,пуксьыны
1864,untergehen[Sonne]::V,ჩადის,noiet
1865,untergehen[Sonne]::V,ჩადის,rietēt
1866,scheinen[Sonne]::V,ანათებს,югъявны
1867,scheinen[Sonne]::V,ანათებს,югвидзны
1868,scheinen[Sonne]::V,ანათებს,spīdēt
1869,donnern::V,ქუხს,гымавны
1870,donnern::V,ქუხს,dārdēt
1871,wehen::V,ქრის,пӧльтны
1872,wehen::V,ქრის,pūst
1873,wehen::V,დაუბერავს,пӧльтны
1874,wehen::V,დაუბერავს,pūst
1875,strömen::V,იღვრება,киссьыны
1876,strömen::V,იღვრება,līt
1877,strömen::V,იღვრება,plūst
1878,fließen::V,დის,визувтны
1879,fließen::V,დის,tecēt
1880,fließen::V,მიედინება,визувтны
1881,fließen::V,მიედინება,tecēt
1882,sich drehen::V,ტრიალებს,бергавны
1883,sich drehen::V,ტრიალებს,grozīties
1884,schwanken::V,ირხევა,легны
1885,schwanken::V,ირხევა,лайкъявны
1886,schwanken::V,ირხევა,līgoties
1887,schwanken::V,ირხევა,grīļoties
1888,schwingen::V,ირხევა,лайкъявны
1889,schwingen::V,ირხევა,люллявны
1890,schwingen::V,ირხევა,vēzēties
1891,fallen::V,დავარდება,усьны
1892,fallen::V,დავარდება,krist
1893,brennen::V,იწვის,сотчыны
1894,brennen::V,იწვის,degt
1895,rauchen::V,ბოლავს,тшынӧдны
1896,rauchen::V,ბოლავს,dūmot
1897,rauchen::V,აბოლებს,тшынӧдны
1898,rauchen::V,აბოლებს,dūmot
1899,regnen::V,წვიმს,зэрны
1900,regnen::V,წვიმს,līt
1901,gefrieren::V,იყინება,кынмыны
1902,gefrieren::V,იყინება,sasalt
1903,tauen::V,დნება,сывны
1904,tauen::V,დნება,kust
1905,schmelzen::V,დნება,сывны
1906,schmelzen::V,დნება,kust
1907,schmelzen::V,დნება,nokust
1908,trocknen::V,გაშრება,косьмыны
1909,trocknen::V,გაშრება,žūt
1910,trocknen::V,გაშრება,kaltēties
1911,sieden::V,დუღს,пуны
1912,sieden::V,დუღს,virt
1913,sieden::V,დუღს,vārīties
1914,faulen::V,ლპება,сісьмыны
1915,faulen::V,ლპება,pūt
1916,faulen::V,ლპება,trudēt
1917,verfaulen::V,ლპება,сісьмыны
1918,verfaulen::V,ლპება,sapūt
1919,verfaulen::V,ლპება,satrūdēt
1920,reißen::V,დაიხევა,орны
1921,reißen::V,დაიხევა,plīst
1922,reißen::V,დაიხევა,satrūkt
1923,versinken::V,ეფლობა,вӧйны
1924,versinken::V,ეფლობა,grimt
1925,versinken::V,ეფლობა,nogrimt
1926,versinken::V,ჩაიძირება,вӧйны
1927,versinken::V,ჩაიძირება,grimt
1928,versinken::V,ჩაიძირება,nogrimt
1929,vergehen::V,გადის,кольны
1930,vergehen::V,გადის,ордйыны
1931,vergehen::V,გადის,paiet
1932,erscheinen::V,გამოჩნდება,петкӧдчыны
1933,erscheinen::V,გამოჩნდება,parādīties
1934,verschwinden::V,გააქრება,бырны
1935,verschwinden::V,გააქრება,nozust
1936,verschwinden::V,დაიკარგება,бырны
1937,verschwinden::V,დაიკარგება,nozust
1938,sinken::V,დაიწევს,вӧйны
1939,sinken::V,დაიწევს,kristies
1940,abnehmen::V,შემცირდება,чинны
1941,abnehmen::V,შემცირდება,noplakt
1942,abnehmen::V,შემცირდება,mazināties
1943,zunehmen::V,გასუქდება,содны
1944,zunehmen::V,გასუქდება,ыдждыны
1945,zunehmen::V,გასუქდება,pieaugt
1946,zunehmen::V,გასუქდება,pieņemties
1947,steigen::V,მოიმატებს,лыбны
1948,steigen::V,მოიმატებს,kāpt
1949,wachsen::V,იზრდება,быдмыны
1950,wachsen::V,იზრდება,augt
1951,wachsen::V,მრავლდება,быдмыны
1952,wachsen::V,მრავლდება,augt
1953,glänzen::V,ბრწყინავს,югъявны
1954,glänzen::V,ბრწყინავს,дзирдавны
1955,glänzen::V,ბრწყინავს,zaigot
1956,glänzen::V,ბრწყინავს,laistīties
1957,funkeln::V,კაშკაშებს,югъявны
1958,funkeln::V,კაშკაშებს,дзирдавны
1959,funkeln::V,კაშკაშებს,mirdzēt
1960,funkeln::V,კაშკაშებს,dzirkstēt
1961,lärmen::V,ხმაურობს,жувгыны
1962,lärmen::V,ხმაურობს,ыугыны
1963,lärmen::V,ხმაურობს,шумитны
1964,lärmen::V,ხმაურობს,ālēties
1965,lärmen::V,ხმაურობს,trokšņot
1966,läuten::V,დარეკავს,жургыны
1967,läuten::V,დარეკავს,zvanīt
1968,klingeln::V,დარეკავს,звӧнитны
1969,klingeln::V,დარეკავს,zvanīt
1970,klirren::V,დააწკარუნებს,гольскöдчыны
1971,klirren::V,დააწკარუნებს,tinkšķēt
1972,klirren::V,დააწკარუნებს,džinkstēt
1973,brausen::V,ბობოქრობს,буавны
1974,brausen::V,ბობოქრობს,krākt
1975,brausen::V,ბობოქრობს,brāzmot
1976,rauschen::V,შრიალებს,кышакывны
1977,rauschen::V,შრიალებს,šalkt
1978,klingen::V,ხმას გამოსცემს,шыавны
1979,klingen::V,ხმას გამოსცემს,юргыны
1980,klingen::V,ხმას გამოსცემს,skanēt
1981,klingen::V,ხმას გამოსცემს,izklausīties
1982,bellen::V,უყეფს,увтны
1983,bellen::V,უყეფს,riet
1984,heulen::V,ღმუის,омлявны
1985,heulen::V,ღმუის,вурзавны
1986,heulen::V,ღმუის,kaukt
1987,heulen::V,ღმუის,gaudot
1988,blasen::V,დაუბერავს,пӧльтны
1989,blasen::V,დაუბერავს,pūst
1990,pfeifen::V,უსტვენს,шутьлявны
1991,pfeifen::V,უსტვენს,svilpt
1992,pfeifen::V,უსტვენს,svilpot
1993,schreien::V,ყვირის,горзыны
1994,schreien::V,ყვირის,brēkt
1995,schreien::V,ყვირის,kliegt
1996,stöhnen::V,კვნესის,ымзыны
1997,stöhnen::V,კვნესის,vaidēt
1998,zittern::V,აძაგძაგებს,тіравны
1999,zittern::V,აძაგძაგებს,drebēt
2000,leben::V,ცოცხლობს,овны
2001,leben::V,ცოცხლობს,dzīvot
2002,geboren werden::V,იშვება,чужны
2003,geboren werden::V,იშვება,dzimt
2004,geboren werden::V,იბადება,чужны
2005,geboren werden::V,იბადება,dzimt
2006,atmen::V,სუნთქავს,кашкыны
2007,atmen::V,სუნთქავს,пошиктыны
2008,atmen::V,სუნთქავს,elpot
2009,trinken::V,სვამს,юны
2010,trinken::V,სვამს,dzert
2011,trinken::V,დალევს,юны
2012,trinken::V,დალევს,dzert
2013,essen::V,შეჭამს,сёйны
2014,essen::V,შეჭამს,ēst
2015,schlucken::V,ყლაპავს,ньылавны
2016,schlucken::V,ყლაპავს,rīt
2017,müde werden::V,დაიქანცება,мудзны
2018,müde werden::V,დაიქანცება,nokust
2019,einschlafen::V,დაიძინებს,ланьтны
2020,einschlafen::V,დაიძინებს,унмовсьны
2021,einschlafen::V,დაიძინებს,iemigt
2022,einschlafen::V,დაიძინებს,aizmigt
2023,schlafen::V,სძინავს,узьны
2024,schlafen::V,სძინავს,gulēt
2025,aufwachen::V,გაიღვიძებს,садьмыны
2026,aufwachen::V,გაიღვიძებს,mosties
2027,aufstehen::V,ადგება,чеччыны
2028,aufstehen::V,ადგება,celties
2029,sich erholen::V,დაისვენებს,шойччыны
2030,sich erholen::V,დაისვენებს,atžirgt
2031,sich erholen::V,დაისვენებს,atpūsties
2032,krank werden::V,ავად გახდება,висьмыны
2033,krank werden::V,ავად გახდება,sasirgt
2034,krank sein::V,ავადმყოფობს,висьны
2035,krank sein::V,ავადმყოფობს,slimot
2036,schmerzen::V,სტკივა,висьны
2037,schmerzen::V,სტკივა,sāpēt
2038,schmerzen::V,სტკივა,smelgt
2039,husten::V,ახველებს,кызны
2040,husten::V,ახველებს,klepot
2041,genesen::V,მორჩება,бурдны
2042,genesen::V,მორჩება,veseļoties
2043,sterben::V,კვდება,кувны
2044,sterben::V,კვდება,mirt
2045,sterben::V,კვდება,nomirt
2046,umkommen::V,დაიღუპება,кувны
2047,umkommen::V,დაიღუპება,apsprāgt
2048,umkommen::V,დაიღუპება,aiziet bojā
2049,sich bewegen::V,იძვრის,вӧрзьыны
2050,sich bewegen::V,იძვრის,virzīties
2051,sich bewegen::V,მოძრაობს,вӧрзьыны
2052,sich bewegen::V,მოძრაობს,virzīties
2053,sich rühren::V,გაინძრევა,вӧрны
2054,sich rühren::V,გაინძრევა,вӧрӧдчыны
2055,sich rühren::V,გაინძრევა,sagrozīties
2056,sich erheben::V,ადგება,сувтны
2057,sich erheben::V,ადგება,piecelties
2058,sich setzen::V,დაჯდება,пуксьыны
2059,sich setzen::V,დაჯდება,sēsties
2060,hinfallen::V,დაეცემა,усьны
2061,hinfallen::V,დაეცემა,sabirt
2062,hinfallen::V,დაეცემა,pakrist
2063,laufen::V,დადის,мyнны
2064,laufen::V,დადის,iet
2065,laufen::V,დადის,skraidīt
2066,schreiten::V,აბიჯებს,восьлавны
2067,schreiten::V,აბიჯებს,soļot
2068,spazierengehen::V,დასეირნობს,гуляйтны
