,Concept_ID,ta,ps
672,alt::A,பழைய,زوړ
673,neu::A,புதிய,نوی
674,ehemalig::A,முன்நாள்,پخوانی
675,alt[Lebewesen]::A,வயதான,زوړ
676,jung::A,இளமையான,ځوان
677,arm::A,ஏழ்மையான,غریب
678,arm::A,ஏழ்மையான,بې وزله
679,reich::A,செல்வம் படைத்த,شتمن
680,reich::A,செல்வம் படைத்த,دولتمند
681,bekannt::A,பழக்கப்பட்ட,اشنا
682,berühmt::A,புகழ்பெற்ற,مشهور
683,fremd::A,அயல் நாட்டு,پردی
684,fremd::A,அயல் நாட்டு,بېګانه
685,verschieden::A,வித்தியாசமான,مختلف
686,nah::A,பக்கத்தில் உள்ள,نژدې
687,fern::A,தொலை தூரத்தில்,لیری
688,linker::A,மீந்திருக்கும்,چپ
689,linker::A,மீந்திருக்கும்,کیڼ
690,rechter::A,வலதுபக்கம்,ښی
691,anderer::A,மற்ற,بل
692,erster::A,முதனமையான,لومړی
693,zweiter::A,இரண்டாவது,دوهم
694,dritter::A,மூன்றாவது,درېم
695,letzter::A,கடைசி,آخرنی
696,letzter::A,கடைசி,وروستی
697,allein::ADV,தனியாக,یوازې
698,auf einmal::ADV,தடீரென்று,په یوه وخت کی
699,zusammen::ADV,சேர்ந்து,یو ځای
700,lange::ADV,அதிக நோம்,ډېر وخت
701,lange::ADV,அதிக நோம்,ډېره موده
702,plötzlich::ADV,தடீரென்று,ناببره
703,plötzlich::ADV,தடீரென்று,یوناڅاپه
704,sofort::ADV,உடனடியாக,فوراً
705,sofort::ADV,உடனடியாக,سمدلاسه
706,später::ADV,பிறகு,وروسته
707,jetzt::ADV,இப்பொழது,اوس
708,heute::ADV,இன்று,نن
709,morgen::ADV,நாளைக்கு,سبا
710,bald::ADV,சீக்கிரம்,ژر
711,dann::ADV,அப்பொழுது,پس
712,dann::ADV,அப்பொழுது,وروسته
713,gestern::ADV,நேற்று,پرون
714,einst::ADV,ஒரே முறை,پخوا
715,damals::ADV,அப்பொழுது,هغه وخت
716,danach::ADV,பிற்பாடு,بیا
717,vorher::ADV,முன்பாக,دمخه
718,zuerst::ADV,முதலில்,لومړی
719,einmal::ADV,ஒரே முறை,یو ځل
720,manchmal::ADV,சில நேரங்களில்,ګاهی ګاهی
721,oft::ADV,அடிக்கடி,ډېر ځله
722,immer::ADV,எப்பொழுதும்,تل
723,immer::ADV,எப்பொழுதும்,همېشه
724,niemals::ADV,ஒருபோதும் இல்லை,هیڅکله نه
725,hier::ADV,இங்கே,دلته
726,hierhin::ADV,இவ்விடத்திற்கு,دلته
727,hierhin::ADV,இவ்விடத்திற்கு,دې ځای ته
728,von hier::ADV,இனி,د دې ځای نه
729,dort::ADV,அங்கே,هلته
730,dorthin::ADV,அவ்விடத்திற்கு,هلته
731,dorthin::ADV,அவ்விடத்திற்கு,هغه ځای ته
732,geradeaus::ADV,முன்னாலிருக்கும்,مخامخ
733,vorwärts::ADV,முன்புறமாக,مخ پهٔ وړاندې
734,rückwärts::ADV,பின்னோக்கி,بېرته
735,zurück::ADV,பின்பக்கம்,بېرته
736,unten::ADV,கீழாக,لاندي
737,hinab::ADV,கீழ் நோக்கி,ښکته
738,oben::ADV,மேலே,پورته
739,hinauf::ADV,மேலே,پاس
740,überall::ADV,எல்லா இடத்திலும்,هره خوا
741,nicht::ADV,இல்லை,نه
742,ein wenig::ADV,கொஞ்சம்,یو څه
743,kaum::ADV,அரிதாக,ایله
744,sehr::ADV,மிக்க,ډېر
745,sehr::ADV,மிக்க,زيات
746,so::ADV,மிகவும்,داسې
747,so::ADV,மிகவும்,دومره
748,noch::ADV,இப்பொழுதும்,نور
749,nur::ADV,மட்டும்,تش
750,nur::ADV,மட்டும்,صرف
751,schon::ADV,ஏற்கனவே,دمخه
752,wieder::ADV,மறுபடியும்,بیا
753,vergebens::ADV,வீண்,عبث
754,vor::PRP,முன்,دمخه
755,hinter::PRP,பின்பக்கம்,شاته
756,unter::PRP,கீழே,لاندي
757,durch::PRP,ஊடே,د مینځ نه
758,neben::PRP,அடுத்து,نژدې
759,zwischen::PRP,இடையில்,ترمینځ
760,wegen::PRP,ஏனெனில்,د ... له لاسه
761,dies::PRN,இது,دا
762,das::PRN,அது,دا
763,alles::PRN,ஒவ்வொன்றும்,هرڅهٔ
764,ich::PRN,நான்,زه
765,du::PRN,நீ,ته
766,er::PRN,அவன்,دی
767,wir::PRN,நாம்,مونږ
768,wir::PRN,நாங்கள்,مونږ
769,ihr::PRN,நீங்கள்,تاسې
770,sie::PRN,அவர்கள்,هغوی
771,was::FPRN,என்ன,څهٔ
772,wer::FPRN,யார்,چا
773,wer::FPRN,யார்,څوک
774,wo::FADV,எங்கே,چيری
775,wo::FADV,எங்கே,چېرته
776,wohin::FADV,எதற்கு,چېرته
777,wie::FADV,எப்படி,څنګه
778,warum::FADV,ஏன்,ولې
779,wieviel::FNUM,எவ்வளவு,څو
780,wieviel::FNUM,எவ்வளவு,څومره
781,eins::NUM,ஒன்று,یو
782,zwei::NUM,இரண்டு,دوه
783,drei::NUM,மூன்று,درې
784,vier::NUM,நான்கு,څلور
785,fünf::NUM,ஐந்து,پنځه
786,sechs::NUM,ஆறு,شپږ
787,sieben::NUM,ஏழு,اوه
788,acht::NUM,எட்டு,اته
789,neun::NUM,ஒன்பது,نهه
790,zehn::NUM,பத்து,لس
791,elf::NUM,பதினொன்று,یوولس
792,zwölf::NUM,பன்னிரண்டு,دولس
793,zwanzig::NUM,இருபது,شل
794,dreißig::NUM,முப்பது,دېرش
795,vierzig::NUM,நாற்பது,څلوېښت
796,fünfzig::NUM,ஐமபது,پنځوس
797,sechzig::NUM,அறுபது,شپېته
798,siebzig::NUM,எழுபது,اویا
799,achtzig::NUM,எண்பது,اتیا
800,neunzig::NUM,தொன்னூறு,نوي
801,hundert::NUM,நூறு,سل
802,tausend::NUM,ஆயிரம்,زر
803,und::CNJ,மற்றும்,او
804,oder::CNJ,அல்லது,ېا
805,stehen::V,நில்,درېدل
806,sitzen::V,உட்கார்,کښېنستل
807,liegen::V,படு,ملاستل
808,hängen::V,தொங்கச் செய்,ځړېدل
809,werden::V,ஆகு,کېدل
810,passieren::V,நிகழ்,پېښېدل
811,beginnen::V,ஆரம்பி,شروع کېدل
812,enden::V,முடி,خلاصدل
813,enden::V,முடி,تمامېدل
814,wechseln::V,மாற்று,تغییر موندل
815,aufgehen[Sonne]::V,உயர எழு,ختل
816,untergehen[Sonne]::V,பொறுத்து,لوېدل
817,untergehen[Sonne]::V,பொறுத்து,پرېوتل
818,scheinen[Sonne]::V,பிரகாசி,رڼا کول
819,donnern::V,இடி,تنېدل
820,donnern::V,இடி,غړمبېدل
821,wehen::V,வீசு,چلېدل
822,strömen::V,பாயதல்,بهېدل
823,fließen::V,நீரோட்டம் போக்கில் போ,بهېدل
824,fließen::V,நீரோட்டம் போக்கில் போ,تویېدل
825,sich drehen::V,சுழல்,ګرځېدل
826,sich drehen::V,சுழல்,چورلېدل
827,schwanken::V,தள்ளாடு,زنګېدل
828,schwingen::V,ஆடு,زنګېدل
829,fallen::V,விழு,ولېدل
830,brennen::V,எரி,سوځېدل
831,rauchen::V,பகை பிடி,لوګی کول
832,regnen::V,மழை பெய்,باران اورېدل
833,gefrieren::V,உறைந்துவிடு,کنګل نيول
834,tauen::V,உருகு,وېلې کېدل
835,schmelzen::V,உருகு,وېلې کېدل
836,trocknen::V,உலர்த்து,وچېدل
837,sieden::V,கொதிக்க வை,اېشېدل
838,faulen::V,அழுகச் செய்,خرابېدل
839,verfaulen::V,அழுகச் செய்,ورستېدل
840,reißen::V,திடீரென அறு,شلېدل
841,versinken::V,மூழ்கு,ډوېېدل
842,vergehen::V,கடந்துசெல்,تېرېدل
843,erscheinen::V,தோன்றச்,ښکارېدل
844,verschwinden::V,மறைந்து போ,ورکېدل
845,sinken::V,பதைவுறு,ښکته کېدل
846,abnehmen::V,குறை,کمېدل
847,zunehmen::V,உயர்த்து,زیاتېدل
848,steigen::V,உயர எழு,جګېدل
849,steigen::V,உயர எழு,پورته کېدل
850,wachsen::V,வளர்,وده کول
851,glänzen::V,மிளிர்,ځلېدل
852,funkeln::V,பிரகாசி,پړکېدل
853,lärmen::V,கொம்பு,غال و غول کول
854,läuten::V,மணியொலியிசை,زنګ وهل
855,klingeln::V,மணி அடி,زنګ وهل
856,klirren::V,கிலுங்கு,کړنګېدل
857,brausen::V,இரைதல்,تلاطم کول
858,rauschen::V,சலசலப்பு,شڼهار کول
859,klingen::V,சிலம்புதல்,آواز کول
860,bellen::V,குரை,غپېدل
861,heulen::V,ஊளையிடு,انګلل
862,blasen::V,ஊது,پو کول
863,pfeifen::V,சீழ்க்கை எழப்பு,شپېلک وهل
864,schreien::V,கூச்சலிடு,ناره کول
865,stöhnen::V,வேதனை,زګېروی کول
866,zittern::V,நடுங்கு,لړزېدل
867,leben::V,உயிருடனிரு,ژوند کول
868,geboren werden::V,பிற,زېږېدل
869,atmen::V,சுவாசி,ساه کښل
870,atmen::V,சுவாசி,تنفس کول
871,trinken::V,குடி,څښل
872,essen::V,சாப்பிடு,خوړل
873,schlucken::V,முழுங்கு,غړپول
874,müde werden::V,கையயர்தல்,ستړی کېدل
875,einschlafen::V,தூங்க,ویده کېدل
876,schlafen::V,தூங்கு,خوب کول
877,aufwachen::V,எழுப்பு,ویښېدل
878,aufstehen::V,எழுந்திரு,پاڅېدل
879,sich erholen::V,இளைப்பாறு,استراحت کول
880,krank werden::V,விழுதல்,رنځورېدل
881,krank sein::V,நருக்கலாயிருக்க,ناجوړېدل
882,schmerzen::V,நோவுறு,خوږېدل
883,schmerzen::V,நோவுறு,درد کول
884,husten::V,இருமு,ټوخېدل
885,genesen::V,குணம் அடை,رغېدل
886,sterben::V,மரணமடை,مړل
887,umkommen::V,நசி,تلفېدل
888,sich bewegen::V,நகர்த்து,چلېدل
889,sich bewegen::V,நகர்த்து,حرکت کول
890,sich rühren::V,அசை,ښورېدل
891,sich erheben::V,எழுந்து நில்,درېدل
892,sich setzen::V,உட்கார்,کښېنستل
893,hinfallen::V,விழு,لوېدل
894,laufen::V,நட,منډې وهل
895,schreiten::V,கவடுவைத்தல்,قدم ایښودل
896,spazierengehen::V,உலவு,چکر وهل
897,eilen::V,விரைந்து,بېړه کول
898,sich beeilen::V,அவசரப்படுத்து,عجله کول
899,sausen::V,விரைந்து செல்,ځغستل
900,rennen::V,ஓடு,زغلېدل
901,springen::V,குதி,ټوپ وهل
902,klettern::V,ஏறு,ختل
903,schaukeln::V,தள்ளாடு,زنګېدل
904,kriechen::V,மெதுவாக நடந்து செல்,خاپوړی وهل
905,schwimmen::V,நீந்து,لامبو وهل
906,tauchen::V,மூழ்கி நீச்சலடி,غوټه وهل
907,rudern::V,துடுப்புப் போடு,پارو وهل
908,fahren::V,ஓட்டு,تلل
909,fliegen::V,பற,الوتل
910,gehen::V,போ,تلل
911,weggehen::V,விலகிச் செல்,بهر وتل
912,abfahren::V,புறப்பட்டுச் செல்,تلل
913,anhalten::V,நின்றுவிடு,ودرېدل
914,hineingehen::V,மறையச் செய்,داخلېدل
915,eintreten::V,நுழை,ننوتل
916,kommen::V,வா,راتلل
917,ankommen::V,வநது சேர்,رسېدل
918,zurückkommen::V,திரும்பி வா,بېرته راتلل
919,bleiben::V,இரு,پاتې کېدل
920,warten::V,தாமதி,انتظار وېستل
921,erwarten::V,எதிர்நோக்கு,انتظار کول
922,suchen::V,தேடு,لټول
923,finden::V,கண்டுபிடி,میندل
924,finden::V,கண்டுபிடி,پیدا کول
925,versuchen::V,முயற்சி செய்,هڅه کول
926,vorbereiten::V,ஆயத்தம் செய்,چمتوکول
927,lieben::V,அன்பு செலுத்து,مینه لرل
928,mögen::V,விரும்பு,خوښول
929,mögen::V,விரும்பு,علاقه لرل
930,lachen::V,சிரி,خندېدل
931,rühren::V,இதயத்தைத் தொடு,اغېزه کول
932,weinen::V,அழு,ژړل
933,schimpfen::V,சாபமிடு,ښکنځا کول
934,sich ärgern::V,கோப்பபடு,قهر راتلل
935,sich fürchten::V,பயப்படு,ډارېدل
936,fürchten::V,பயப்படுத்து,ډارېدل
937,fliehen::V,ஓடு,تښتېدل
938,flüchten::V,தப்பிவிடு,تښتېدل
939,sehen::V,பார்,لیدل
940,anschauen::V,கூர்ந்து கவனி,کتل
941,ansehen::V,கவனி,ننداره کول
942,hören::V,கேள்,اورېدل
943,zuhören::V,சுவைத்துப் பார்,غوږ نیول
944,probieren::V,ருசி,څکه کول
945,probieren::V,ருசி,چاشنی کول
946,riechen::V,முகர்ந்து பார்,بويول
947,fühlen::V,தொட்டுணர்,حسول
948,scheinen::V,காணப்படு,ښکارېدل
949,zu sehen sein::V,தோன்றுதல்,ښکارېدل
950,vernehmen::V,கேள்,خبرېدل
951,frieren::V,குதுகுதுகு,ساړه کېتل
952,tun::V,செய்,کول
953,können::V,இயல்வது,کولای شول
954,können::V,இயல்வது,د لاسه کېدل
955,wollen::V,விரும்பு,غوښتل
956,anfangen::V,தொடங்கு,شروع کول
957,beenden::V,முடி,ختمول
958,beenden::V,முடி,پای ته رسول
959,aufhören::V,நிறுத்து,بس کول
960,gelingen::V,வெற்றி,موفق کېدل
961,gelingen::V,வெற்றி,بریالی کېدل
962,geraten::V,ஏற்படுத்து,کېدل
963,öffnen::V,திற,خلاصول
964,öffnen::V,திற,پرانیستل
965,schließen::V,மூடு,تړل
966,stellen::V,வை,ایښودل
967,setzen::V,வை,کښېنول
968,legen::V,பரப்பி வை,ایښودل
969,berühren::V,பதி,لاس وهل
970,verbinden::V,சேர்,تړل
971,bedecken::V,உறைபோடு,پوښول
972,aufhängen::V,தொங்கவிடு,ځوړندول
973,anzünden::V,எரியூட்டு,بلول
974,aufheben::V,பொறுக்கி எடு,پورته کول
975,zurücklassen::V,விட்டுச் செல்,پرېښودل
976,verlieren::V,இழ,ورکول
977,fallen lassen::V,அளவில் குறைவு,له لاسه لوېدل
978,machen::V,தயார்செய்,کول
979,herstellen::V,உற்பத்தி செய்,جوړول
980,herstellen::V,உற்பத்தி செய்,توليدول
981,bauen::V,கட்டு,جوړول
982,reparieren::V,பழுது பார்,ترمیمول
983,verbessern::V,மேம்படுத்து,اصلاح کول
984,ändern::V,மாற்றி அமை,تغیر ورکول
985,graben::V,குழி வெட்டு,کيندل
986,beugen::V,வனை,ټیټول
987,biegen::V,வனை,کږول
988,drehen::V,சுழல்,ګرځول
989,wenden::V,குடைகவிழு,اړول
990,umdrehen::V,சுற்றும் முற்றும் பார்,اړول
991,heben::V,தூக்கு,جګول
992,heben::V,தூக்கு,پورته کول
993,hochheben::V,தூக்கு,جګول
994,ergreifen::V,பறி,نیول
995,halten::V,பிடித்துக் கொள்,نیول
996,drücken::V,அழுத்து,کښېکښل
997,schieben::V,தள்ளு,پوری وهل
998,kratzen::V,கீறு,ګرول
999,lecken::V,நக்கு,څټل
1000,beißen::V,கடி,چیچل
1001,abreißen::V,கிழி,شکول
1002,abschneiden::V,வெட்டி எடு,پرېکول
1003,binden::V,கட்டு,تړل
1004,stecken::V,பதிய வை,ټومبل
1005,brechen::V,உடை,ماتول
1006,klopfen::V,தட்டு,ټکول
1007,hauen::V,அடி,ټکول
1008,kleben::V,ஒட்டு,نښلول
1009,kleben::V,ஒட்டு,سرېښول
1010,reiben::V,தேய்,مږل
1011,streichen::V,பரவச்செய்,مښل
1012,schleifen::V,அரை,تېره کول
1013,schneiden::V,துண்டாக்கு,غوڅول
1014,schneiden::V,துண்டாக்கு,پرېکول
1015,rütteln::V,மெல்ல தள்ளு,خوڅول
1016,schütteln::V,குலுக்கு,ښورول
1017,schwenken::V,ஊஞ்சலாடு,خوڅول
1018,schütten::V,ஊற்று,اچول
1019,schütten::V,ஊற்று,تویول
1020,füllen::V,நிரப்பு,ډکول
1021,einwickeln::V,சுற்று,پېچل
1022,einwickeln::V,சுற்று,نغښتل
1023,tragen::V,எடுத்துச் செல்,وړل
1024,schleppen::V,இழுத்துச் செல்,وړل
1025,ziehen::V,இழு,کښل
1026,aufbewahren::V,வைத்துக் கொள்,ساتل
1027,werfen::V,வீசி எறி,اچول
1028,werfen::V,வீசி எறி,غورځول
1029,fangen::V,பிடி,نیول
1030,fangen::V,பிடி,ګیرول
1031,packen::V,பிடித்துக்கொள்,نیول
1032,verstecken::V,மறை,پټول
1033,teilen::V,பாகங்களாகப் பிரி,وېشل
1034,teilen::V,பாகங்களாகப் பிரி,تقسیمول
1035,schicken::V,அனுப்பு,لېږل
1036,schicken::V,அனுப்பு,استول
1037,bringen::V,கொண்டு வா,راوړل
1038,hinzufügen::V,சேர்,زیاتول
1039,bekommen::V,பெறு,حاصلول
1040,erhalten::V,பெறு,اخیستل
1041,nehmen::V,எடு,نیول
1042,nehmen::V,எடு,اخيستل
1043,wählen::V,தேர்ந்தெடு,خوښول
1044,auswählen::V,தேர்ல்தெடு,چنده کول
1045,bewahren::V,கெடாது பேணு,ساتل
1046,behindern::V,தடங்கல் செய்,مانع کېدل
1047,behindern::V,தடங்கல் செய்,ممانعت کول
1048,verderben::V,நாசமாக்கு,خرابېدل
1049,beschädigen::V,சேதப்படுத்து,ورانول
1050,zerbrechen::V,உடை,ماتول
1051,zerreißen::V,கிழி,څیرې کول
1052,zerstören::V,அழி,ړنګول
1053,zerstören::V,அழி,ورانول
1054,verbrennen::V,எரியூட்டு,سوځول
1055,geben::V,கொடு,ورکول
1056,reichen::V,வழங்கு,ورکول
1057,schenken::V,மொயத்தல்,بښل
1058,versprechen::V,உறுதியளி,لوز کول
1059,wünschen::V,ஆசைப்படு,غوښتل
1060,loben::V,புகழ்ச்சி கூறு,ستایل
1061,loben::V,புகழ்ச்சி கூறு,تمجید کول
1062,küssen::V,முத்தமிடு,ښکلول
1063,wiegen::V,ஆட்டுத்தல்,زنګول
1064,zudecken::V,உறைபோடு,پوښول
1065,wecken::V,எழுப்பு,ويښول
1066,zeigen::V,காட்டு,ښودل
1067,führen::V,வழிகாட்டி,بیول
1068,lehren::V,சொல்லிக் கொடு,درس ورکول
1069,lehren::V,சொல்லிக் கொடு,تعلیم ورکول
1070,unterrichten::V,அறிவுரை கூறு,درس ورکول
1071,aufziehen::V,வளர்,روزل
1072,leiten::V,அழைத்துச் செல்,رهبری کول
1073,leiten::V,அழைத்துச் செல்,لارښوونه کول
1074,antreiben::V,தூண்டு,چټک کول
1075,lassen::V,விடு,اړکول
1076,einladen::V,அழை,بلل
1077,vereinigen::V,ஒன்றாகச் சேர்,متحد کول
1078,vereinigen::V,ஒன்றாகச் சேர்,یوځای کول
1079,besuchen::V,வருகை புரி,کتنه کول
1080,treffen::V,சந்தி,ليدل
1081,treffen::V,சந்தி,تلقی کول
1082,sich versammeln::V,தொகுப்பு,راغونډېدل
1083,spielen::V,விளையாடு,لوبه کول
1084,singen::V,பாடு,سندرې وېل
1085,tanzen::V,நடனமாடு,ګډېدل
1086,sich trennen::V,தனிப்படடுத்து,بېلېدل
1087,verlassen::V,கைவிடு,ترک کول
1088,retten::V,காப்பாற்று,نجات ورکول
1089,bewachen::V,காவல் செய்,ساتل
1090,bewachen::V,காவல் செய்,حفاظت کول
1091,schützen::V,பாதுகாப்பு செய்,ژغورل
1092,verteidigen::V,எதிர்த்து நில்,دفاع کول
1093,sich schlagen::V,பூசலிடு,جنګېدل
1094,schießen::V,சுட்டுக் கொல்,ویشتل
1095,siegen::V,வெற்றி பெறு,غالبېدل
1096,ärgern::V,எரிச்சலூட்டு,خپه کول
1097,schlagen::V,அடி,وهل
1098,treten::V,உதை,په لغته وهل
1099,stechen::V,கொட்டு,ټومبل
1100,stoßen::V,நெருக்கு,ټېل وهل
1101,stoßen::V,நெருக்கு,پوری وهل
1102,stehlen::V,திருடு,تښتول
1103,stehlen::V,திருடு,غلا کول
1104,stören::V,தொல்லைகொடு,ماتول
1105,belästigen::V,தொல்லை கொடு,ځورول
1106,belästigen::V,தொல்லை கொடு,تکلیف ورکول
1107,verbergen::V,மறை,پټول
1108,täuschen::V,ஏமாற்று,تېرایستل
1109,täuschen::V,ஏமாற்று,خطا ایستل
1110,betrügen::V,ஏமாற்று,غولول
1111,töten::V,கொல்,وژل
1112,töten::V,கொல்,مړ کول
1113,wohnen::V,தங்கியிரு,اوسېدل
1114,arbeiten::V,வேலை செய்,کار کول
1115,sammeln::V,ஒன்றுசேர்,راټولول
1116,sammeln::V,ஒன்றுசேர்,راغونډول
1117,pflücken::V,கொய்து எடு,شکول
1118,jagen::V,வேட்டையாடு,ښکار کول
1119,fischen::V,மீன் பிடி,کب نيول
1120,fassen::V,பிடி,نیول
1121,fassen::V,பிடி,ګیرول
1122,hüten::V,காவல் செய்,پوول
1123,treiben::V,ஓட்டு,بیول
1124,anbinden::V,கட்டு,تړل
1125,füttern::V,உணவளி,خوراک ورکول
1126,melken::V,பால் கற,لوشل
1127,hacken::V,வெட்டி எடு,پی کول
1128,gießen::V,நீர்ப் பாய்ச்சு,اوبه کول
1129,reifen::V,பழு,رسېدل
1130,zubereiten::V,சமையல் செய்,تیارول
1131,kochen::V,வேகவை,پخول
1132,backen::V,வெப்பத்தில் வாட்டு,پخول
1133,braten::V,பொரியச் செய்,وريتول
1134,umrühren::V,கலக்கு,لړل
1135,stricken::V,பின்னியிழை,اوبدل
1136,nähen::V,தையல் வேலை செய்,ګنډل
1137,färben::V,வண்ணம் பெறச் செய்,رنګول
1138,reinigen::V,சுத்தம் செய்,صافول
1139,waschen::V,கழுவு,مینځل
1140,abwischen::V,துடை,وچول
1141,spülen::V,அலசு,کنګالول
1142,fegen::V,பெறுக்கு,جارو کول
1143,kehren::V,பெறுக்கு,جارو کول
1144,baden::V,குளி,لمبېدل
1145,sich waschen::V,கழுவு,ځان مينځل
1146,ausziehen::V,கழற்று,کښل
1147,ausziehen::V,கழற்று,ایستل
1148,anziehen::V,புனைதல்,اغوستل
1149,sich anziehen::V,உடுத்துதல்,کالی اغوستل
1150,kämmen::V,தலை வாரிக் கொள்,ګمنځول
1151,schmücken::V,அழகுபடுத்து,ښکلی کول
1152,sagen::V,சொல்,وېل
1153,sprechen::V,பேசு,وېل
1154,sprechen::V,பேசு,غږېدل
1155,reden::V,பெசு,ګړېدل
1156,reden::V,பெசு,خبرې کول
1157,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,خبری کول
1158,fragen::V,கேள்,پوښتنه کول
1159,bitten::V,வேண்டு,غوښتل
1160,erzählen::V,சொல்,کيسه کول
1161,erzählen::V,சொல்,حکايت کول
1162,mitteilen::V,சொல்,خبرول
1163,mitteilen::V,சொல்,خبر ورکول
1164,nennen::V,பெயரிடுதல்,نوم ايښودل
1165,rufen::V,கூச்சலிடு,بلل
1166,prahlen::V,தற்பெருமை பேசு,لاپې وهل
1167,übersetzen::V,மொழிபெயர்ப்பு செய்,ژباړل
1168,übersetzen::V,மொழிபெயர்ப்பு செய்,ترجمه کول
1169,denken::V,யோசி,فکر کول
1170,glauben::V,நம்பு,باور کول
1171,bemerken::V,கவனி,لیدل
1172,erkennen::V,அடையாளம் கண்டுகொள்,پېژندل
1173,begreifen::V,பற்றிக்கொள்,رسېدل
1174,begreifen::V,பற்றிக்கொள்,پوهېدل
1175,verstehen::V,புரிந்து கொள்,پوهېدل
1176,lernen::V,கற்றுக்கொள்,زده کول
1177,lernen::V,கற்றுக்கொள்,درس لوستل
1178,wissen::V,தெரிந்திரு,پوهېدل
1179,sich erinnern an::V,நினைவு கூர்,یادول
1180,sich erinnern an::V,நினைவு கூர்,په یاد راوړل
1181,vergessen::V,மற,هېرول
1182,messen::V,அளவிடு,اندازه کول
1183,zählen::V,எண்ணு,شمارل
1184,rechnen::V,கணக்கிடு,حسابول
1185,lesen::V,படி,لوستل
1186,malen::V,வண்ணச்சித்திரம்,رسمول
1187,zeichnen::V,வரை,رسمول
1188,schreiben::V,எழுது,لیکل
1189,besitzen::V,உடைமையாகக் கொண்டிரு,لرل
1190,kaufen::V,வாங்கு,رانیول
1191,verkaufen::V,விற்பனை செய்,خرڅول
1192,bezahlen::V,இறுத்தல்,تأدیه کول
1193,zahlen::V,பணம் செலுத்து,کسات اخيستل
1194,beherrschen::V,ஆட்சிசெய்,تسلط لرل
1195,ertragen::V,தாங்கு,زغمل
