,Concept_ID,ps,pt
810,richtig::A,سم,correcto
811,richtig::A,صحیح,justo
812,richtig::A,صحیح,correcto
813,schlimm::A,بد,mau
814,schlimm::A,بد,grave
815,schlimm::A,مخوف,mau
816,schlimm::A,مخوف,grave
817,wahr::A,واقعي,verdadeiro
818,alt::A,زوړ,velho
819,alt::A,زوړ,antigo
820,neu::A,نوی,novo
821,ehemalig::A,پخوانی,antigo
822,alt[Lebewesen]::A,زوړ,velho
823,jung::A,ځوان,jovem
824,arm::A,غریب,pobre
825,arm::A,بې وزله,pobre
826,reich::A,شتمن,rico
827,reich::A,دولتمند,rico
828,bekannt::A,اشنا,conhecido
829,berühmt::A,مشهور,famoso
830,berühmt::A,مشهور,célebre
831,fremd::A,پردی,alheio
832,fremd::A,پردی,estranho
833,fremd::A,بېګانه,alheio
834,fremd::A,بېګانه,estranho
835,verschieden::A,مختلف,diverso
836,verschieden::A,مختلف,diferente
837,nah::A,نژدې,próximo
838,fern::A,لیری,remoto
839,fern::A,لیری,distante
840,linker::A,چپ,esquerdo
841,linker::A,کیڼ,esquerdo
842,rechter::A,ښی,direito
843,anderer::A,بل,outro
844,erster::A,لومړی,primeiro
845,zweiter::A,دوهم,segundo
846,dritter::A,درېم,terceiro
847,letzter::A,آخرنی,final
848,letzter::A,آخرنی,último
849,letzter::A,وروستی,final
850,letzter::A,وروستی,último
851,allein::ADV,یوازې,só
852,auf einmal::ADV,په یوه وخت کی,de vez
853,zusammen::ADV,یو ځای,juntos
854,lange::ADV,ډېر وخت,muito tempo
855,lange::ADV,ډېره موده,muito tempo
856,plötzlich::ADV,ناببره,de repente
857,plötzlich::ADV,یوناڅاپه,de repente
858,sofort::ADV,فوراً,imediatamente
859,sofort::ADV,سمدلاسه,imediatamente
860,später::ADV,وروسته,mais tarde
861,jetzt::ADV,اوس,agora
862,heute::ADV,نن,hoje
863,morgen::ADV,سبا,amanhã
864,bald::ADV,ژر,logo
865,bald::ADV,ژر,breve
866,dann::ADV,پس,então
867,dann::ADV,پس,depois
868,dann::ADV,وروسته,então
869,dann::ADV,وروسته,depois
870,gestern::ADV,پرون,ontem
871,einst::ADV,پخوا,antigamente
872,damals::ADV,هغه وخت,então
873,danach::ADV,بیا,logo
874,danach::ADV,بیا,depois
875,vorher::ADV,دمخه,antes
876,zuerst::ADV,لومړی,primeiro
877,einmal::ADV,یو ځل,uma vez
878,manchmal::ADV,ګاهی ګاهی,às vezes
879,oft::ADV,ډېر ځله,muitas vezes
880,immer::ADV,تل,sempre
881,immer::ADV,همېشه,sempre
882,niemals::ADV,هیڅکله نه,nunca
883,hier::ADV,دلته,cá
884,hier::ADV,دلته,aqui
885,hierhin::ADV,دلته,para cá
886,hierhin::ADV,دې ځای ته,para cá
887,von hier::ADV,د دې ځای نه,daqui
888,dort::ADV,هلته,lá
889,dort::ADV,هلته,ali
890,dorthin::ADV,هلته,lá
891,dorthin::ADV,هلته,para lá
892,dorthin::ADV,هغه ځای ته,lá
893,dorthin::ADV,هغه ځای ته,para lá
894,geradeaus::ADV,مخامخ,em frente
895,vorwärts::ADV,مخ پهٔ وړاندې,avante
896,rückwärts::ADV,بېرته,para trás
897,zurück::ADV,بېرته,atrás
898,unten::ADV,لاندي,debaixo
899,unten::ADV,لاندي,em baixo
900,hinab::ADV,ښکته,para baixo
901,oben::ADV,پورته,em cima
902,hinauf::ADV,پاس,para cima
903,überall::ADV,هره خوا,em toda parte
904,nicht::ADV,نه,não
905,ein wenig::ADV,یو څه,um pouco
906,ein wenig::ADV,یو څه,um bocado
907,kaum::ADV,ایله,apenas
908,sehr::ADV,ډېر,muito
909,sehr::ADV,زيات,muito
910,so::ADV,داسې,tão
911,so::ADV,داسې,assim
912,so::ADV,دومره,tão
913,so::ADV,دومره,assim
914,noch::ADV,نور,ainda
915,nur::ADV,تش,só
916,nur::ADV,تش,apenas
917,nur::ADV,تش,somente
918,nur::ADV,صرف,só
919,nur::ADV,صرف,apenas
920,nur::ADV,صرف,somente
921,schon::ADV,دمخه,já
922,wieder::ADV,بیا,outra vez
923,vergebens::ADV,عبث,em vão
924,vor::PRP,دمخه,diante de
925,hinter::PRP,شاته,atrás de
926,unter::PRP,لاندي,sob
927,unter::PRP,لاندي,debaixo de
928,durch::PRP,د مینځ نه,por
929,durch::PRP,د مینځ نه,através de
930,neben::PRP,نژدې,junto de
931,neben::PRP,نژدې,ao lado de
932,zwischen::PRP,ترمینځ,entre
933,wegen::PRP,د ... له لاسه,por
934,wegen::PRP,د ... له لاسه,por causa de
935,dies::PRN,دا,isto
936,das::PRN,دا,isso
937,das::PRN,دا,aquilo
938,alles::PRN,هرڅهٔ,todo
939,ich::PRN,زه,eu
940,du::PRN,ته,tu
941,er::PRN,دی,ele
942,wir::PRN,مونږ,nós
943,ihr::PRN,تاسې,vós
944,ihr::PRN,تاسې,vocês
945,sie::PRN,هغوی,eles
946,was::FPRN,څهٔ,quê
947,wer::FPRN,چا,quem
948,wer::FPRN,څوک,quem
949,wo::FADV,چيری,onde
950,wo::FADV,چېرته,onde
951,wohin::FADV,چېرته,aonde
952,wohin::FADV,چېرته,para onde
953,wie::FADV,څنګه,como
954,warum::FADV,ولې,porquê
955,warum::FADV,ولې,por que
956,wieviel::FNUM,څو,quanto
957,wieviel::FNUM,څومره,quanto
958,eins::NUM,یو,um
959,zwei::NUM,دوه,dois
960,drei::NUM,درې,três
961,vier::NUM,څلور,quatro
962,fünf::NUM,پنځه,cinco
963,sechs::NUM,شپږ,seis
964,sieben::NUM,اوه,sete
965,acht::NUM,اته,oito
966,neun::NUM,نهه,nove
967,zehn::NUM,لس,dez
968,elf::NUM,یوولس,onze
969,zwölf::NUM,دولس,doze
970,zwanzig::NUM,شل,vinte
971,dreißig::NUM,دېرش,trinta
972,vierzig::NUM,څلوېښت,quarenta
973,fünfzig::NUM,پنځوس,cinquenta
974,sechzig::NUM,شپېته,sessenta
975,siebzig::NUM,اویا,setenta
976,achtzig::NUM,اتیا,oitenta
977,neunzig::NUM,نوي,noventa
978,hundert::NUM,سل,cem
979,hundert::NUM,سل,cento
980,tausend::NUM,زر,mil
981,und::CNJ,او,e
982,oder::CNJ,ېا,ou
983,stehen::V,درېدل,estar em pé
984,sitzen::V,کښېنستل,estar sentado
985,liegen::V,ملاستل,jazer
986,liegen::V,ملاستل,estar deitado
987,hängen::V,ځړېدل,pender
988,hängen::V,ځړېدل,estar pendurado
989,werden::V,کېدل,tornar-se
990,passieren::V,پېښېدل,acontecer
991,beginnen::V,شروع کېدل,começar
992,enden::V,خلاصدل,acabar
993,enden::V,خلاصدل,terminar
994,enden::V,تمامېدل,acabar
995,enden::V,تمامېدل,terminar
996,wechseln::V,تغییر موندل,variar
997,wechseln::V,تغییر موندل,alternar
998,aufgehen[Sonne]::V,ختل,nascer
999,untergehen[Sonne]::V,لوېدل,pôr-se
1000,untergehen[Sonne]::V,پرېوتل,pôr-se
1001,scheinen[Sonne]::V,رڼا کول,brilhar
1002,donnern::V,تنېدل,trovejar
1003,donnern::V,غړمبېدل,trovejar
1004,wehen::V,چلېدل,soprar
1005,strömen::V,بهېدل,correr
1006,fließen::V,بهېدل,fluir
1007,fließen::V,تویېدل,fluir
1008,sich drehen::V,ګرځېدل,girar
1009,sich drehen::V,چورلېدل,girar
1010,schwanken::V,زنګېدل,oscilar
1011,schwingen::V,زنګېدل,vibrar
1012,fallen::V,ولېدل,cair
1013,brennen::V,سوځېدل,arder
1014,rauchen::V,لوګی کول,fumegar
1015,regnen::V,باران اورېدل,chover
1016,gefrieren::V,کنګل نيول,gelar
1017,gefrieren::V,کنګل نيول,congelar
1018,tauen::V,وېلې کېدل,derreter
1019,tauen::V,وېلې کېدل,descongelar
1020,schmelzen::V,وېلې کېدل,fundir-se
1021,trocknen::V,وچېدل,secar
1022,sieden::V,اېشېدل,ferver
1023,faulen::V,خرابېدل,estragar-se
1024,verfaulen::V,ورستېدل,apodrecer
1025,reißen::V,شلېدل,romper-se
1026,versinken::V,ډوېېدل,afundar-se
1027,vergehen::V,تېرېدل,passar
1028,erscheinen::V,ښکارېدل,aparecer
1029,verschwinden::V,ورکېدل,desaparecer
1030,sinken::V,ښکته کېدل,descer
1031,abnehmen::V,کمېدل,diminuir
1032,abnehmen::V,کمېدل,decrescer
1033,zunehmen::V,زیاتېدل,crescer
1034,zunehmen::V,زیاتېدل,aumentar
1035,steigen::V,جګېدل,subir
1036,steigen::V,پورته کېدل,subir
1037,wachsen::V,وده کول,crescer
1038,glänzen::V,ځلېدل,brilhar
1039,funkeln::V,پړکېدل,cintilar
1040,lärmen::V,غال و غول کول,fazer barulho
1041,läuten::V,زنګ وهل,chocalhar
1042,klingeln::V,زنګ وهل,tocar
1043,klirren::V,کړنګېدل,tinir
1044,brausen::V,تلاطم کول,bramar
1045,rauschen::V,شڼهار کول,murmurar
1046,rauschen::V,شڼهار کول,rumorejar
1047,klingen::V,آواز کول,soar
1048,bellen::V,غپېدل,ladrar
1049,heulen::V,انګلل,uivar
1050,blasen::V,پو کول,soprar
1051,pfeifen::V,شپېلک وهل,assobiar
1052,schreien::V,ناره کول,gritar
1053,stöhnen::V,زګېروی کول,gemer
1054,zittern::V,لړزېدل,tremer
1055,leben::V,ژوند کول,viver
1056,geboren werden::V,زېږېدل,nascer
1057,atmen::V,ساه کښل,respirar
1058,atmen::V,تنفس کول,respirar
1059,trinken::V,څښل,beber
1060,essen::V,خوړل,comer
1061,schlucken::V,غړپول,engolir
1062,müde werden::V,ستړی کېدل,cansar-se
1063,einschlafen::V,ویده کېدل,adormecer
1064,schlafen::V,خوب کول,dormir
1065,aufwachen::V,ویښېدل,acordar
1066,aufstehen::V,پاڅېدل,levantar-se
1067,sich erholen::V,استراحت کول,descansar
1068,krank werden::V,رنځورېدل,adoecer
1069,krank werden::V,رنځورېدل,ficar doente
1070,krank sein::V,ناجوړېدل,estar doente
1071,schmerzen::V,خوږېدل,doer
1072,schmerzen::V,درد کول,doer
1073,husten::V,ټوخېدل,tossir
1074,genesen::V,رغېدل,convalescer
1075,sterben::V,مړل,morrer
1076,umkommen::V,تلفېدل,perecer
1077,sich bewegen::V,چلېدل,mover-se
1078,sich bewegen::V,حرکت کول,mover-se
1079,sich rühren::V,ښورېدل,mexer-se
1080,sich erheben::V,درېدل,levantar-se
1081,sich setzen::V,کښېنستل,sentar-se
1082,hinfallen::V,لوېدل,cair
1083,laufen::V,منډې وهل,andar
1084,laufen::V,منډې وهل,caminhar
1085,schreiten::V,قدم ایښودل,andar
1086,schreiten::V,قدم ایښودل,caminhar
1087,spazierengehen::V,چکر وهل,passear
1088,eilen::V,بېړه کول,apressar-se
1089,sich beeilen::V,عجله کول,apressar-se
1090,sich beeilen::V,عجله کول,despachar-se
1091,sausen::V,ځغستل,correr
1092,rennen::V,زغلېدل,correr
1093,springen::V,ټوپ وهل,saltar
1094,klettern::V,ختل,trepar
1095,schaukeln::V,زنګېدل,baloiçar
1096,kriechen::V,خاپوړی وهل,rastejar
1097,kriechen::V,خاپوړی وهل,arrastar-se
1098,schwimmen::V,لامبو وهل,nadar
1099,tauchen::V,غوټه وهل,mergulhar
1100,rudern::V,پارو وهل,remar
1101,fahren::V,تلل,ir
1102,fliegen::V,الوتل,voar
1103,gehen::V,تلل,ir
1104,gehen::V,تلل,andar
1105,weggehen::V,بهر وتل,partir
1106,weggehen::V,بهر وتل,ir-se embora
1107,abfahren::V,تلل,sair
1108,abfahren::V,تلل,partir
1109,anhalten::V,ودرېدل,parar
1110,hineingehen::V,داخلېدل,entrar
1111,eintreten::V,ننوتل,entrar
1112,kommen::V,راتلل,vir
1113,ankommen::V,رسېدل,chegar
1114,zurückkommen::V,بېرته راتلل,voltar
1115,zurückkommen::V,بېرته راتلل,regressar
1116,bleiben::V,پاتې کېدل,ficar
1117,bleiben::V,پاتې کېدل,permanecer
1118,warten::V,انتظار وېستل,esperar
1119,erwarten::V,انتظار کول,esperar
1120,erwarten::V,انتظار کول,aguardar
1121,suchen::V,لټول,buscar
1122,suchen::V,لټول,procurar
1123,finden::V,میندل,achar
1124,finden::V,میندل,encontrar
1125,finden::V,پیدا کول,achar
1126,finden::V,پیدا کول,encontrar
1127,versuchen::V,هڅه کول,tentar
1128,vorbereiten::V,چمتوکول,preparar
1129,lieben::V,مینه لرل,amar
1130,lieben::V,مینه لرل,querer
1131,mögen::V,خوښول,gostar de
1132,mögen::V,علاقه لرل,gostar de
1133,lachen::V,خندېدل,rir
1134,lachen::V,خندېدل,rir-se
1135,rühren::V,اغېزه کول,comover
1136,weinen::V,ژړل,chorar
1137,schimpfen::V,ښکنځا کول,ralhar
1138,sich ärgern::V,قهر راتلل,zangar-se
1139,sich fürchten::V,ډارېدل,ter medo de
1140,sich fürchten::V,ډارېدل,ter receio de
1141,fürchten::V,ډارېدل,temer
1142,fürchten::V,ډارېدل,recear
1143,fliehen::V,تښتېدل,fugir
1144,flüchten::V,تښتېدل,refugiar-se
1145,sehen::V,لیدل,ver
1146,anschauen::V,کتل,olhar
1147,ansehen::V,ننداره کول,mirar
1148,hören::V,اورېدل,ouvir
1149,zuhören::V,غوږ نیول,escutar
1150,probieren::V,څکه کول,provar
1151,probieren::V,څکه کول,saborear
1152,probieren::V,چاشنی کول,provar
1153,probieren::V,چاشنی کول,saborear
1154,riechen::V,بويول,cheirar
1155,fühlen::V,حسول,sentir
1156,scheinen::V,ښکارېدل,parecer
1157,zu sehen sein::V,ښکارېدل,estar à vista
1158,vernehmen::V,خبرېدل,ouvir
1159,frieren::V,ساړه کېتل,ter frio
1160,tun::V,کول,fazer
1161,können::V,کولای شول,saber
1162,können::V,د لاسه کېدل,saber
1163,wollen::V,غوښتل,querer
1164,anfangen::V,شروع کول,iniciar
1165,beenden::V,ختمول,acabar
1166,beenden::V,ختمول,terminar
1167,beenden::V,پای ته رسول,acabar
1168,beenden::V,پای ته رسول,terminar
1169,aufhören::V,بس کول,cessar
1170,aufhören::V,بس کول,desistir
1171,gelingen::V,موفق کېدل,sair bem
1172,gelingen::V,موفق کېدل,dar bom resultado
1173,gelingen::V,بریالی کېدل,sair bem
1174,gelingen::V,بریالی کېدل,dar bom resultado
1175,geraten::V,کېدل,sair
1176,geraten::V,کېدل,dar resultado
1177,öffnen::V,خلاصول,abrir
1178,öffnen::V,پرانیستل,abrir
1179,schließen::V,تړل,fechar
1180,stellen::V,ایښودل,pôr
1181,stellen::V,ایښودل,colocar
1182,setzen::V,کښېنول,pôr
1183,setzen::V,کښېنول,meter
1184,legen::V,ایښودل,pôr
1185,legen::V,ایښودل,meter
1186,berühren::V,لاس وهل,tocar
1187,verbinden::V,تړل,unir
1188,verbinden::V,تړل,ligar
1189,bedecken::V,پوښول,cobrir
1190,aufhängen::V,ځوړندول,pendurar
1191,anzünden::V,بلول,acender
1192,aufheben::V,پورته کول,apanhar
1193,aufheben::V,پورته کول,levantar
1194,zurücklassen::V,پرېښودل,deixar
1195,verlieren::V,ورکول,perder
1196,fallen lassen::V,له لاسه لوېدل,deixar cair
1197,machen::V,کول,fazer
1198,herstellen::V,جوړول,produzir
1199,herstellen::V,توليدول,produzir
1200,bauen::V,جوړول,edificar
1201,bauen::V,جوړول,construir
1202,reparieren::V,ترمیمول,reparar
1203,reparieren::V,ترمیمول,consertar
1204,verbessern::V,اصلاح کول,melhorar
1205,ändern::V,تغیر ورکول,mudar
1206,ändern::V,تغیر ورکول,alterar
1207,graben::V,کيندل,cavar
1208,beugen::V,ټیټول,curvar
1209,biegen::V,کږول,vergar
1210,drehen::V,ګرځول,girar
1211,wenden::V,اړول,virar
1212,wenden::V,اړول,voltar
1213,umdrehen::V,اړول,virar
1214,umdrehen::V,اړول,revolver
1215,heben::V,جګول,levantar
1216,heben::V,پورته کول,levantar
1217,hochheben::V,جګول,erguer
1218,hochheben::V,جګول,levantar
1219,ergreifen::V,نیول,apanhar
1220,halten::V,نیول,segurar
1221,drücken::V,کښېکښل,apertar
1222,schieben::V,پوری وهل,empurrar
1223,kratzen::V,ګرول,raspar
1224,lecken::V,څټل,lamber
1225,beißen::V,چیچل,morder
1226,abreißen::V,شکول,arrancar
1227,abschneiden::V,پرېکول,talhar
1228,binden::V,تړل,ligar
1229,stecken::V,ټومبل,meter
1230,stecken::V,ټومبل,enfiar
1231,brechen::V,ماتول,romper
1232,brechen::V,ماتول,quebrar
1233,klopfen::V,ټکول,bater
1234,hauen::V,ټکول,bater
1235,kleben::V,نښلول,colar
1236,kleben::V,سرېښول,colar
1237,reiben::V,مږل,esfregar
1238,streichen::V,مښل,barrar
1239,schleifen::V,تېره کول,afiar
1240,schneiden::V,غوڅول,cortar
1241,schneiden::V,پرېکول,cortar
1242,rütteln::V,خوڅول,sacudir
1243,schütteln::V,ښورول,abanar
1244,schütteln::V,ښورول,sacudir
1245,schwenken::V,خوڅول,agitar
1246,schütten::V,اچول,deitar
1247,schütten::V,تویول,deitar
1248,füllen::V,ډکول,encher
1249,einwickeln::V,پېچل,envolver
1250,einwickeln::V,پېچل,embrulhar
1251,einwickeln::V,نغښتل,envolver
1252,einwickeln::V,نغښتل,embrulhar
1253,tragen::V,وړل,levar
1254,tragen::V,وړل,trazer
1255,schleppen::V,وړل,arrastar
1256,ziehen::V,کښل,puxar
1257,aufbewahren::V,ساتل,guardar
1258,aufbewahren::V,ساتل,conservar
1259,werfen::V,اچول,lançar
1260,werfen::V,غورځول,lançar
1261,fangen::V,نیول,apanhar
1262,fangen::V,ګیرول,apanhar
1263,packen::V,نیول,agarrar
1264,verstecken::V,پټول,esconder
1265,teilen::V,وېشل,partir
1266,teilen::V,وېشل,dividir
1267,teilen::V,تقسیمول,partir
1268,teilen::V,تقسیمول,dividir
1269,schicken::V,لېږل,enviar
1270,schicken::V,استول,enviar
1271,bringen::V,راوړل,trazer
1272,hinzufügen::V,زیاتول,acrescentar
1273,bekommen::V,حاصلول,obter
1274,erhalten::V,اخیستل,receber
1275,nehmen::V,نیول,tomar
1276,nehmen::V,اخيستل,tomar
1277,wählen::V,خوښول,eleger
1278,wählen::V,خوښول,escolher
1279,auswählen::V,چنده کول,escolher
1280,auswählen::V,چنده کول,seleccionar
1281,bewahren::V,ساتل,guardar
1282,bewahren::V,ساتل,conservar
1283,behindern::V,مانع کېدل,impedir
1284,behindern::V,ممانعت کول,impedir
1285,verderben::V,خرابېدل,estragar
1286,verderben::V,خرابېدل,corromper
1287,beschädigen::V,ورانول,danificar
1288,zerbrechen::V,ماتول,romper
1289,zerbrechen::V,ماتول,quebrar
1290,zerreißen::V,څیرې کول,rasgar
1291,zerstören::V,ړنګول,destruir
1292,zerstören::V,ورانول,destruir
1293,verbrennen::V,سوځول,queimar
1294,geben::V,ورکول,dar
1295,reichen::V,ورکول,passar
1296,schenken::V,بښل,oferecer
1297,versprechen::V,لوز کول,prometer
1298,wünschen::V,غوښتل,desejar
1299,loben::V,ستایل,louvar
1300,loben::V,تمجید کول,louvar
1301,küssen::V,ښکلول,beijar
1302,wiegen::V,زنګول,embalar
1303,zudecken::V,پوښول,tapar
1304,zudecken::V,پوښول,cobrir
1305,wecken::V,ويښول,acordar
1306,wecken::V,ويښول,despertar
1307,zeigen::V,ښودل,mostrar
1308,führen::V,بیول,guiar
1309,führen::V,بیول,conduzir
1310,lehren::V,درس ورکول,ensinar
1311,lehren::V,تعلیم ورکول,ensinar
1312,unterrichten::V,درس ورکول,instruir
1313,aufziehen::V,روزل,criar
1314,leiten::V,رهبری کول,dirigir
1315,leiten::V,رهبری کول,conduzir
1316,leiten::V,لارښوونه کول,dirigir
1317,leiten::V,لارښوونه کول,conduzir
1318,antreiben::V,چټک کول,impelir
1319,lassen::V,اړکول,fazer
1320,einladen::V,بلل,convidar
1321,vereinigen::V,متحد کول,unir
1322,vereinigen::V,متحد کول,reunir
1323,vereinigen::V,یوځای کول,unir
1324,vereinigen::V,یوځای کول,reunir
1325,besuchen::V,کتنه کول,ir ver
1326,besuchen::V,کتنه کول,visitar
1327,treffen::V,ليدل,encontrar
1328,treffen::V,تلقی کول,encontrar
1329,sich versammeln::V,راغونډېدل,reunir-se
1330,spielen::V,لوبه کول,jogar
1331,spielen::V,لوبه کول,brincar
1332,singen::V,سندرې وېل,cantar
1333,tanzen::V,ګډېدل,bailar
1334,sich trennen::V,بېلېدل,apartar-se
1335,verlassen::V,ترک کول,deixar
1336,verlassen::V,ترک کول,abandonar
1337,retten::V,نجات ورکول,salvar
1338,bewachen::V,ساتل,vigiar
1339,bewachen::V,ساتل,guardar
1340,bewachen::V,حفاظت کول,vigiar
1341,bewachen::V,حفاظت کول,guardar
1342,schützen::V,ژغورل,proteger
1343,verteidigen::V,دفاع کول,defender
1344,sich schlagen::V,جنګېدل,brigar
1345,sich schlagen::V,جنګېدل,bater-se
1346,schießen::V,ویشتل,disparar
1347,siegen::V,غالبېدل,vencer
1348,ärgern::V,خپه کول,irritar
1349,ärgern::V,خپه کول,aborrecer
1350,schlagen::V,وهل,bater
1351,treten::V,په لغته وهل,pisar
1352,stechen::V,ټومبل,picar
1353,stoßen::V,ټېل وهل,empurrar
1354,stoßen::V,پوری وهل,empurrar
1355,stehlen::V,تښتول,furtar
1356,stehlen::V,غلا کول,furtar
1357,stören::V,ماتول,perturbar
1358,belästigen::V,ځورول,incomodar
1359,belästigen::V,ځورول,importunar
1360,belästigen::V,تکلیف ورکول,incomodar
1361,belästigen::V,تکلیف ورکول,importunar
1362,verbergen::V,پټول,ocultar
1363,verbergen::V,پټول,esconder
1364,täuschen::V,تېرایستل,iludir
1365,täuschen::V,تېرایستل,enganar
1366,täuschen::V,خطا ایستل,iludir
1367,täuschen::V,خطا ایستل,enganar
1368,betrügen::V,غولول,burlar
1369,betrügen::V,غولول,enganar
1370,töten::V,وژل,matar
1371,töten::V,مړ کول,matar
1372,wohnen::V,اوسېدل,morar
1373,arbeiten::V,کار کول,trabalhar
1374,sammeln::V,راټولول,recolher
1375,sammeln::V,راټولول,coleccionar
1376,sammeln::V,راغونډول,recolher
1377,sammeln::V,راغونډول,coleccionar
1378,pflücken::V,شکول,colher
1379,jagen::V,ښکار کول,caçar
1380,fischen::V,کب نيول,pescar
1381,fassen::V,نیول,apanhar
1382,fassen::V,ګیرول,apanhar
1383,hüten::V,پوول,guardar
1384,treiben::V,بیول,conduzir
1385,anbinden::V,تړل,atar
1386,füttern::V,خوراک ورکول,dar de comer a
1387,melken::V,لوشل,ordenhar
1388,hacken::V,پی کول,rachar
1389,gießen::V,اوبه کول,regar
1390,reifen::V,رسېدل,amadurecer
1391,zubereiten::V,تیارول,preparar
1392,kochen::V,پخول,cozer
1393,backen::V,پخول,cozer
1394,braten::V,وريتول,assar
1395,braten::V,وريتول,fritar
1396,umrühren::V,لړل,remexer
1397,stricken::V,اوبدل,tricotar
1398,stricken::V,اوبدل,fazer malha
1399,nähen::V,ګنډل,coser
1400,nähen::V,ګنډل,costurar
1401,färben::V,رنګول,tingir
1402,färben::V,رنګول,colorir
1403,reinigen::V,صافول,limpar
1404,reinigen::V,صافول,purificar
1405,waschen::V,مینځل,lavar
1406,abwischen::V,وچول,limpar
1407,abwischen::V,وچول,esfregar
1408,spülen::V,کنګالول,lavar
1409,spülen::V,کنګالول,enxaguar
1410,fegen::V,جارو کول,varrer
1411,kehren::V,جارو کول,varrer
1412,baden::V,لمبېدل,banhar
1413,baden::V,لمبېدل,tomar banho
1414,sich waschen::V,ځان مينځل,lavar-se
1415,ausziehen::V,کښل,despir
1416,ausziehen::V,ایستل,despir
1417,anziehen::V,اغوستل,vestir
1418,sich anziehen::V,کالی اغوستل,vestir-se
1419,kämmen::V,ګمنځول,pentear
1420,schmücken::V,ښکلی کول,adornar
1421,sagen::V,وېل,dizer
1422,sprechen::V,وېل,falar
1423,sprechen::V,غږېدل,falar
1424,reden::V,ګړېدل,falar
1425,reden::V,خبرې کول,falar
1426,sich unterhalten::V,خبری کول,conversar
1427,fragen::V,پوښتنه کول,perguntar
1428,bitten::V,غوښتل,pedir
1429,erzählen::V,کيسه کول,contar
1430,erzählen::V,حکايت کول,contar
1431,mitteilen::V,خبرول,comunicar
1432,mitteilen::V,خبرول,participar
1433,mitteilen::V,خبر ورکول,comunicar
1434,mitteilen::V,خبر ورکول,participar
1435,nennen::V,نوم ايښودل,nomear
1436,nennen::V,نوم ايښودل,apelidar
1437,rufen::V,بلل,chamar
1438,prahlen::V,لاپې وهل,gabar-se
1439,prahlen::V,لاپې وهل,vangloriar-se
1440,übersetzen::V,ژباړل,traduzir
1441,übersetzen::V,ترجمه کول,traduzir
1442,denken::V,فکر کول,pensar
1443,glauben::V,باور کول,crer
1444,bemerken::V,لیدل,notar
1445,bemerken::V,لیدل,observar
1446,erkennen::V,پېژندل,reconhecer
1447,begreifen::V,رسېدل,apreender
1448,begreifen::V,رسېدل,compreender
1449,begreifen::V,پوهېدل,apreender
1450,begreifen::V,پوهېدل,compreender
1451,verstehen::V,پوهېدل,entender
1452,verstehen::V,پوهېدل,compreender
1453,lernen::V,زده کول,aprender
1454,lernen::V,درس لوستل,aprender
1455,wissen::V,پوهېدل,saber
1456,sich erinnern an::V,یادول,lembrar-se de
1457,sich erinnern an::V,یادول,recordar-se de
1458,sich erinnern an::V,په یاد راوړل,lembrar-se de
1459,sich erinnern an::V,په یاد راوړل,recordar-se de
1460,vergessen::V,هېرول,esquecer
1461,messen::V,اندازه کول,medir
1462,zählen::V,شمارل,contar
1463,rechnen::V,حسابول,calcular
1464,lesen::V,لوستل,ler
1465,malen::V,رسمول,pintar
1466,zeichnen::V,رسمول,desenhar
1467,schreiben::V,لیکل,escrever
1468,besitzen::V,لرل,possuir
1469,kaufen::V,رانیول,comprar
1470,verkaufen::V,خرڅول,vender
1471,bezahlen::V,تأدیه کول,pagar
1472,zahlen::V,کسات اخيستل,pagar
1473,beherrschen::V,تسلط لرل,imperar
1474,ertragen::V,زغمل,suportar
1475,Barsch::N,,perca
1476,Hecht::N,,lúcio
