,Concept_ID,mdf,lbe
732,berühmt::A,содавикс,машгьурсса
733,fremd::A,лия,чил
734,fremd::A,аф содаф,чил
735,verschieden::A,аф фкя ла́цонь,личӏи-личӏисса
736,nah::A,мала,гъансса
737,nah::A,аф ичкоздень,гъансса
738,fern::A,и́чкоздень,архсса
739,fern::A,куна́рдонь,архсса
740,linker::A,кержи,кияхсса
741,linker::A,кержи,кюччахсса
742,rechter::A,види,урчӏахсса
743,anderer::A,лия,цамур
744,erster::A,васенце,цалчинмур
745,erster::A,васенце,цалчиннсса
746,zweiter::A,омбоце,кӏилчиимур
747,dritter::A,колмоце,шамулчинмур
748,letzter::A,ме́кольце,махъва-махъмур
749,allein::ADV,ськамонза,ялгъузну
750,auf einmal::ADV,вихцок,
751,zusammen::ADV,марс,цачӏу
752,zusammen::ADV,марс,архӏал
753,zusammen::ADV,ма́рса,цачӏу
754,zusammen::ADV,ма́рса,архӏал
755,lange::ADV,кува́тьс,батӏи къабуклай
756,lange::ADV,кува́тьс,хъунмасса хӏаллай
757,plötzlich::ADV,а́пак учт,цакуну
758,sofort::ADV,тяникиге,мугьлат бакъа
759,später::ADV,ме́ле,махъ
760,jetzt::ADV,тяни,утти
761,jetzt::ADV,тяни,цӏана
762,heute::ADV,тячи,хӏакьину
763,morgen::ADV,ва́нды,гьуит
764,morgen::ADV,ва́нды,гьунттий
765,bald::ADV,курок,
766,dann::ADV,меле,яла
767,dann::ADV,сяда меле,яла
768,gestern::ADV,ися́к,лахьхьу
769,einst::ADV,весть,
770,einst::ADV,мзя́рда-бди,
771,damals::ADV,эста,та чӏумал
772,danach::ADV,меле,яла
773,vorher::ADV,инголи,хьхьнчӏ
774,vorher::ADV,инголи,хьхьичӏва
775,zuerst::ADV,ва́сенда,бакӏрай
776,zuerst::ADV,ва́сенда,цӏу бутӏуй
777,einmal::ADV,весть,цал
778,manchmal::ADV,лия́ста,ваксса-таксса
779,manchmal::ADV,ко́ста-ко́ста,ваксса-таксса
780,oft::ADV,си́деста,чӏявуну
781,immer::ADV,фалу,мудан
782,immer::ADV,фалу,даиман
783,immer::ADV,най,мудан
784,immer::ADV,най,даиман
785,niemals::ADV,аф мзя́рдонга,тачӏав
786,hier::ADV,тяса,шикку
787,hierhin::ADV,сей,шиккун
788,hierhin::ADV,тяза,шиккун
789,von hier::ADV,тя́ста,шичча
790,dort::ADV,тоса,гикку
791,dorthin::ADV,тов,тиккун
792,dorthin::ADV,тоза,тиккун
793,geradeaus::ADV,ви́деста,тӏайланм
794,vorwärts::ADV,и́нголи,хьхьичӏунмай
795,rückwärts::ADV,ме́ки,махъа-хьхьичӏунмай
796,zurück::ADV,ме́ки,махъунмай
797,unten::ADV,ала,лув
798,hinab::ADV,алу,бакӏ-ялавай
799,hinab::ADV,алу,бакӏъялавай
800,oben::ADV,вяре,ялув
801,hinauf::ADV,вяри,лавай
802,überall::ADV,се́мбе ва́стова,гьариий
803,überall::ADV,се́мбе ва́стова,хьу-хьуний
804,überall::ADV,се́мбе ва́стова,гьарца кӏанай
805,nicht::ADV,аф,къа-
806,ein wenig::ADV,аф лама,чанни
807,ein wenig::ADV,аф лама,ца чансса
808,kaum::ADV,а́ньцек,дахьа
809,sehr::ADV,пяк,оьну
810,sehr::ADV,пяк,гужну
811,sehr::ADV,пяк,хъинну
812,so::ADV,ста́не,укукн
813,noch::ADV,нинге,гьала
814,noch::ADV,нинге,уттигу
815,noch::ADV,нинге,цакьинва
816,noch::ADV,нинге,ттигу-шилагу
817,nur::ADV,аньцек,анжагь
818,schon::ADV,ни,
819,wieder::ADV,та́га,цӏуницӏа
820,vergebens::ADV,стак,аьдада
821,vergebens::ADV,стак,нахӏакь
822,vor::PRP,инголе,хьхьичӏ
823,hinter::PRP,фтала,махъ
824,hinter::PRP,мельге,махъ
825,unter::PRP,ала,лув
826,durch::PRP,пачк,-х
827,neben::PRP,ваксса,чӏарав
828,zwischen::PRP,ёткса,дянив
829,wegen::PRP,сюнеда,цӏаний
830,dies::PRN,тя,ва
831,das::PRN,ся,та
832,das::PRN,ся,кӏа
833,das::PRN,ся,га
834,das::PRN,тона,та
835,das::PRN,тона,кӏа
836,das::PRN,тона,га
837,alles::PRN,сембе,щала
838,ich::PRN,мон,на
839,du::PRN,тон,ина
840,er::PRN,сон,му
841,wir::PRN,минь,жу
842,ihr::PRN,тинь,зу
843,sie::PRN,синь,
844,was::FPRN,мезе,ци
845,wer::FPRN,кие,цу
846,wo::FADV,коса,чув
847,wohin::FADV,ков,чун
848,wohin::FADV,коза,чун
849,wie::FADV,ко́да,цукун
850,warum::FADV,мес,цан
851,wieviel::FNUM,мзя́ра,циксса
852,eins::NUM,фкя,ца
853,zwei::NUM,кафта,кӏива
854,drei::NUM,колма,шамма
855,vier::NUM,ниле,мукьа
856,vier::NUM,ниле,мукьва
857,fünf::NUM,вете,ххюва
858,sechs::NUM,кота,ряхва
859,sieben::NUM,сисем,арула
860,acht::NUM,кафкса,мяйва
861,neun::NUM,ве́йхкса,урчӏва
862,zehn::NUM,кемонь,ацӏва
863,elf::NUM,кефкие,ацӏния цава
864,zwölf::NUM,кемгафтува,ацӏиия кӏива
865,zwanzig::NUM,комсь,кьува
866,dreißig::NUM,колмогемонь,зувира
867,vierzig::NUM,нильге́монь,мукьцӏала
868,fünfzig::NUM,ве́дьгемонь,ххюцӏала
869,sechzig::NUM,ко́дгемонь,ряхцӏала
870,siebzig::NUM,сизьге́монь,
871,achtzig::NUM,ка́фксогемонь,мяйцӏала
872,neunzig::NUM,ве́йхксогемонь,урчӏцӏала
873,hundert::NUM,сяда,ттурш
874,hundert::NUM,сяда,ттуршва
875,tausend::NUM,тёжянь,азарва
876,und::CNJ,и,-гу
877,und::CNJ,дъ,-гу
878,oder::CNJ,или,я
879,oder::CNJ,или,ягу
880,oder::CNJ,али,я
881,oder::CNJ,али,ягу
882,stehen::V,а́щемс стя́да,ацӏан
883,sitzen::V,ащемс озада,щяивкӏун икӏан
884,liegen::V,ма́дозь а́щемс,утту нвхьуну икӏан
885,hängen::V,нюрьгомс,зурчӏай тӏун
886,werden::V,арамс,хьун
887,werden::V,тиевомс,хьун
888,passieren::V,лисэмс,хьун
889,passieren::V,эвондамс,хьун
890,beginnen::V,ушедомс,дайдишин
891,beginnen::V,ушедомс,дайдирхьуну дикӏан
892,enden::V,лоткамс,къуртал дан
893,wechseln::V,по́лафнемс,даххана хьун
894,wechseln::V,по́лафнемс,даххана дуллан
895,aufgehen[Sonne]::V,стямс,буклай бур
896,aufgehen[Sonne]::V,лисемс,буклай бур
897,untergehen[Sonne]::V,валгомс,лаглай бур
898,scheinen[Sonne]::V,ва́лдоптомс,битан
899,scheinen[Sonne]::V,ва́лдоптомс,чани буллан
900,donnern::V,торамс,тӏий бур
901,wehen::V,уфа́мс,бишлай бур
902,strömen::V,шудемс,экьинан
903,fließen::V,шудемс,экьинан
904,sich drehen::V,шаромс,гьанан
905,schwanken::V,якамс,хъюлчу тӏун
906,schwanken::V,якамс,хӏуркку тӏун
907,schwingen::V,люксемс,хъюлчай тӏун
908,schwingen::V,люксемс,хъюлчу тӏун
909,schwingen::V,нюрьсемс,хъюлчай тӏун
910,schwingen::V,нюрьсемс,хъюлчу тӏун
911,fallen::V,прамс,багьлан
912,fallen::V,прашендомс,багьлан
913,brennen::V,паломс,ччучлан
914,rauchen::V,качадомс,пуркӏу тӏун
915,regnen::V,пиземс,лачӏун
916,regnen::V,пиземс,лачIлай дур
917,gefrieren::V,эйндамс,микӏ лачӏун
918,gefrieren::V,кельмомс,микӏ лачӏун
919,tauen::V,соламс,баслан
920,schmelzen::V,соламс,баслан
921,trocknen::V,коськомс,кьакьан
922,sieden::V,лакамс,щаран
923,faulen::V,наксадомс,аьллан
924,verfaulen::V,наксадомс,аьллан
925,verfaulen::V,наксадомс,аьян
926,reißen::V,сязевомс,ххя дукан
927,versinken::V,ваямс,оькьлан
928,versinken::V,ваямс,оькьан
929,vergehen::V,ётамс,лялиян
930,erscheinen::V,эвондамс,буккан
931,erscheinen::V,эвондамс,загьир хьун
932,verschwinden::V,юма́мс,бат хьун
933,verschwinden::V,юма́мс,акъа хьун
934,sinken::V,валгомс,чахь учин
935,abnehmen::V,киремс,чан хьун
936,abnehmen::V,киремс,ссуссукьу хьун
937,zunehmen::V,ламокстомс,гьарза хьун
938,zunehmen::V,рашнемс,гьарза хьун
939,steigen::V,кеподемс,гьаз хьун
940,wachsen::V,касомс,ххяххан
941,glänzen::V,цинзелдомс,цӏай буккан
942,glänzen::V,цифордомс,цӏай буккан
943,funkeln::V,ци́фтордомс,цӏай-цӏай тӏун
944,lärmen::V,жалнамс,чӏу буллан
945,lärmen::V,жалнамс,аьлагъужа буллан
946,läuten::V,гайфтемс,занг ришлан
947,läuten::V,гайфтемс,занг дуллан
948,klingeln::V,гайфтемс,занг ришлан
949,klingeln::V,гайфтемс,занг дуллан
950,klirren::V,ка́нзеркшнемс,
951,brausen::V,жоледемс,никъащилан
952,rauschen::V,вжнамс,щурщур тӏун
953,rauschen::V,гамнамс,щурщур тӏун
954,klingen::V,кайгомс,чӏу буклан
955,bellen::V,ува́мс,хӏап тӏун
956,heulen::V,сувомс,
957,heulen::V,урнамс,
958,blasen::V,уфа́мс,уф тӏун
959,pfeifen::V,вяшкомс,щютӏа тӏун
960,schreien::V,пешкодомс,чӏу бан
961,stöhnen::V,куфцемс,угь-къак тӏун
962,zittern::V,таромс,зурзу чин
963,zittern::V,таромс,зурзу тӏун
964,leben::V,эрямс,ялапар хъанан
965,geboren werden::V,шачемс,ан
966,atmen::V,ажнамс,ссихӏ ласлан
967,atmen::V,ажнамс,ссихӏ бигьлан
968,trinken::V,симомс,хӏачӏан
969,trinken::V,симомс,хӏачӏлан
970,essen::V,ярхцамс,канан
971,schlucken::V,нилемс,кьюлтӏа тӏун
972,müde werden::V,сиземс,аьхчӏин
973,einschlafen::V,матодовомс,шанан икӏан
974,schlafen::V,удомс,шанан
975,aufwachen::V,съргоземс,чантӏ учин
976,aufstehen::V,стямс,бизан
977,sich erholen::V,ваймосемс,бигьалаган
978,krank werden::V,сярядькстомс,къашай хьун
979,krank sein::V,сярядемс,къашай хъанан
980,krank sein::V,сярядемс,къашавай икӏан
981,schmerzen::V,сярядемс,цӏун
982,husten::V,козомс,хъугьу чин
983,husten::V,козомс,хъугьу тӏун
984,genesen::V,пъ́чкамс,хъин хьун
985,genesen::V,пъ́чкамс,сагъ лаган
986,sterben::V,куломс,ивчӏан
987,umkommen::V,юма́мс,лиллан
988,umkommen::V,юма́мс,литӏлан
989,umkommen::V,юма́мс,ажал биян
990,umkommen::V,юма́мс,личӏи хьун
991,umkommen::V,юма́мс,иакьлу хьун
992,umkommen::V,юма́мс,ахир жан хъанан
993,umkommen::V,юма́мс,рухӏирачӏа икӏан
994,sich bewegen::V,шаштомс,сукку хьун
995,sich rühren::V,сърхка́мс,сукку хьун
996,sich erheben::V,стямс,бизан
997,sich setzen::V,озамс,щяикӏан
998,sich setzen::V,озамс,щябикӏан
999,hinfallen::V,прамс,багьан
1000,hinfallen::V,сяворемс,багьан
1001,laufen::V,якамс,занан
1002,schreiten::V,молемс,ша ласлан
1003,schreiten::V,аськолямс,ша ласлан
1004,spazierengehen::V,якамс,сайр буллан
1005,eilen::V,эряскодомс,анавар буккан
1006,sich beeilen::V,эряскодомс,анавар буккан
1007,sausen::V,лиемс,никъа щилан
1008,sausen::V,лиемс,никъа щун
1009,rennen::V,арнемс,лечлан
1010,springen::V,комотнемс,тӏанкӏ дан
1011,klettern::V,ку́цемс,лахълан
1012,schaukeln::V,нюрямс,гьайжак бигьлан
1013,kriechen::V,шаштомс комада,ххярк тӏун
1014,schwimmen::V,уемс,гьузун
1015,tauchen::V,юпиемс,лултту уккан
1016,tauchen::V,чёпафнемс,лултту уккан
1017,rudern::V,па́немс ве́неж,бяхлан
1018,rudern::V,па́немс ве́неж,батӏлан
1019,rudern::V,па́немс ве́неж,ххялаххи дуклан
1020,fahren::V,ардомс,гьан
1021,fliegen::V,лиемс,лехлан
1022,gehen::V,молемс,нан
1023,weggehen::V,тумс,ялагьан
1024,abfahren::V,тумс,гьан
1025,anhalten::V,лоткамс,бацӏан
1026,hineingehen::V,сува́мс,буххан
1027,eintreten::V,сува́мс,буххан
1028,kommen::V,самс,учӏан
1029,ankommen::V,самс,биян
1030,ankommen::V,самс,бучӏан
1031,ankommen::V,пачкодемс,биян
1032,ankommen::V,пачкодемс,бучӏан
1033,zurückkommen::V,мърдамс,зана хъун
1034,zurückkommen::V,мърдамс,зана бикӏан
1035,bleiben::V,иля́домс,личӏан
1036,warten::V,учемс,ялугьлан
1037,erwarten::V,учемс,ялугьлан
1038,suchen::V,вешемс,луглан
1039,finden::V,мумс,лякъин
1040,versuchen::V,варчсемс,ххал буллан
1041,vorbereiten::V,анокламс,хӏадур бан
1042,lieben::V,кельгомс,эшкьи хьуиу бикӏан
1043,mögen::V,кельгомс,ххиран бикӏан
1044,lachen::V,рахамс,хъян
1045,lachen::V,рахсемс,хъян
1046,rühren::V,токамс седи,
1047,weinen::V,авардемс,аьтӏун
1048,schimpfen::V,сюцемс,дяъван
1049,schimpfen::V,сюцемс,ссугайи агьан
1050,sich ärgern::V,кяжиямс,ссибизлан
1051,sich fürchten::V,пелемс,ингъауслан
1052,fürchten::V,пелемс,хӏучӏ тӏун
1053,fliehen::V,ворьгодемс,ака бан
1054,flüchten::V,ша́домс,лихъан
1055,flüchten::V,во́рьгодемс,лихъан
1056,sehen::V,няемс,чӏалан
1057,anschauen::V,ваномс,урган
1058,ansehen::V,ваномс,буруглан
1059,hören::V,марямс,баллан
1060,zuhören::V,ку́лхдоньомс,вичӏи дихьлан
1061,probieren::V,варжамс,тӏин ххал буллан
1062,riechen::V,никса́мс,ссунтӏа тӏун
1063,fühlen::V,марямс,дакӏнил буслан
1064,scheinen::V,ня́евомс,ххан
1065,scheinen::V,ня́евомс,бизан
1066,scheinen::V,ня́евомс,ххан бикӏлай бикӏан
1067,zu sehen sein::V,ня́евомс,
1068,vernehmen::V,марямс,баян
1069,frieren::V,паломс,лигьулул хъанан
1070,frieren::V,кельмомс,лигьулул хъанан
1071,tun::V,тиемс,бан
1072,können::V,маштомс,хьун
1073,wollen::V,-не-,
1074,anfangen::V,ушедомс,дайдишин
1075,beenden::V,аде́ламс,къуртал бан
1076,aufhören::V,лоткамс,кьабагьан
1077,gelingen::V,удалакшнемс,бюхъан
1078,geraten::V,лисемс,
1079,öffnen::V,панжемс,тӏитӏин
1080,schließen::V,сёлгомс,лакьин
1081,stellen::V,путомс,дацӏан дан
1082,stellen::V,путомс,бишин
1083,setzen::V,озафнемс,щяитан
1084,setzen::V,озавтнемс,щяитан
1085,legen::V,путомс,бишин
1086,berühren::V,токамс,ка щун
1087,verbinden::V,сотомс,бахӏин
1088,verbinden::V,сотомс,дахӏин
1089,bedecken::V,комачамс,ялтту бущин
1090,bedecken::V,комачамс,ялтту бакьин
1091,bedecken::V,вельхтямс,ялтту бущин
1092,bedecken::V,вельхтямс,ялтту бакьин
1093,aufhängen::V,повфтамс,лахъан
1094,anzünden::V,крьвя́стемс,лахъан
1095,aufheben::V,кеподемс,гьаз бан
1096,aufheben::V,касфтомс,гьаз бан
1097,zurücklassen::V,ка́домс,кьаитан
1098,zurücklassen::V,ка́домс,битан
1099,verlieren::V,юма́фтомс,дакъа дан
1100,fallen lassen::V,прафтомс,рутан
1101,machen::V,тиемс,дан
1102,herstellen::V,анокламс,яраг ишла бувиу бан
1103,bauen::V,путомс,дан
1104,reparieren::V,петемс,дакьин дан
1105,verbessern::V,цебярьгофтомс,ххуй дан
1106,ändern::V,полафтомс,баххана бан
1107,graben::V,шу́вомс,дуклан
1108,graben::V,та́ргамс,дуклан
1109,beugen::V,мяндемс,лахӏан бан
1110,beugen::V,мяндемс,кьус бикӏан
1111,biegen::V,комафтомс,баччин
1112,biegen::V,комафтомс,лахӏан бан
1113,drehen::V,шо́вамс,гьанан
1114,drehen::V,ша́рфнемс,гьанан
1115,wenden::V,ша́рфтомс,кӏура баен бан
1116,umdrehen::V,шарфтомс,кӏура баен бан
1117,heben::V,ке́подемс,гьаз бан
1118,hochheben::V,ке́подемс,гьаз бан
1119,hochheben::V,ка́сфтомс,гьаз бан
1120,ergreifen::V,фатямс,хъап дан
1121,ergreifen::V,фатямс,хъап увиу угьан
1122,halten::V,кирдемс,бугьлан
1123,drücken::V,люпшта́мс,кьюч бигьлан
1124,schieben::V,шашфтомс,щун
1125,kratzen::V,а́нгорямс,
1126,kratzen::V,киськоря́мс,
1127,lecken::V,нолсемс,ланцӏа тӏун
1128,beißen::V,сускомс,хъапа тӏун
1129,beißen::V,сускомс,кьацӏа тӏун
1130,abreißen::V,сяземс,буцан
1131,abschneiden::V,керомс,бухъан
1132,abschneiden::V,керомс,кьукьин
1133,binden::V,сотомс,бахӏин
1134,binden::V,сотомс,дахӏин
1135,stecken::V,сялгомс,
1136,brechen::V,си́ннемс,гъагъан
1137,brechen::V,ка́лафтомс,гъагъан
1138,klopfen::V,чакамс,кьутӏа тӏун
1139,klopfen::V,чакиемс,кьутӏа тӏун
1140,hauen::V,шавомс,рищун
1141,hauen::V,пиксомс,рищун
1142,kleben::V,пе́тфнемс,лачӏун буллан
1143,reiben::V,шо́вамс,ссуку буллан
1144,streichen::V,вадемс,дугъан
1145,streichen::V,вадемс,аьгъу дан
1146,schleifen::V,шо́вамс,
1147,schneiden::V,керомс,духълан
1148,schneiden::V,керомс,кьукьлан
1149,rütteln::V,та́рфтомс,
1150,schütteln::V,шука́демс,хъюлчу буллан
1151,schwenken::V,яфодемс,палцӏ дуллан
1152,schütten::V,каямс,рутӏин
1153,schütten::V,нюрьхтя́мс,рутӏин
1154,füllen::V,пяшкодемс,буцӏин бан
1155,einwickeln::V,тапардамс,кай-кай бан
1156,tragen::V,кандомс,ларсун занан
1157,tragen::V,кандомс,ларсун ачин
1158,schleppen::V,ускомс,ххилан
1159,ziehen::V,ускомс,
1160,aufbewahren::V,ванфтомс,ядан
1161,aufbewahren::V,ванфтомс,ядуллан
1162,werfen::V,ёрямс,личин
1163,fangen::V,кунда́мс,бугьан
1164,fangen::V,кунда́мс,бугьлан
1165,packen::V,фатямс,
1166,verstecken::V,кяшемс,ладитан
1167,verstecken::V,кяшемс,кьюлтӏ дан
1168,verstecken::V,кяшемс,дахьлаган дан
1169,teilen::V,явомс,бачӏин
1170,teilen::V,явомс,бутӏа бан
1171,schicken::V,кучемс,тӏайла буккан
1172,bringen::V,кандомс,диян дан
1173,bringen::V,пачфтемс,диян дан
1174,hinzufügen::V,пу́томс та́га,ххи бан
1175,hinzufügen::V,ма́ксомс та́га,ххи бан
1176,bekommen::V,сявомс,ласун
1177,erhalten::V,сявомс,ласун
1178,nehmen::V,сявомс,ласун
1179,wählen::V,ко́чкамс,бувчӏин
1180,auswählen::V,кочкамс,бувчӏин
1181,auswählen::V,кочкамс,язи бугьан
1182,bewahren::V,ванфтомс,ядан
1183,behindern::V,шорямс,дайщишруду дуллан
1184,verderben::V,коламс,зия дан
1185,verderben::V,гастямс,зия дан
1186,beschädigen::V,тиендемс зиян,зарал буллан
1187,zerbrechen::V,тапамс,гьагъан
1188,zerbrechen::V,тапамс,гьагъан бан
1189,zerreißen::V,сяземс,ххяхха дуккан
1190,zerstören::V,ка́лафтомс,лекьан дан
1191,verbrennen::V,пълхта́мс,ччуччин
1192,geben::V,ма́ксомс,дулун
1193,reichen::V,максомс,дулун
1194,schenken::V,каземс,пишкаш дан
1195,schenken::V,каземс,багъишла дан
1196,schenken::V,каземс,ихӏсандалун дуллун
1197,versprechen::V,ма́ксомс вал,банна чин
1198,wünschen::V,арьсемс,
1199,loben::V,шна́мс,цӏа дан
1200,küssen::V,палсемс,ппай тӏун
1201,wiegen::V,нюря́фтомс,гьуркку тӏун
1202,wiegen::V,нюря́фтомс,гьуркку буллан
1203,wiegen::V,нюря́фтомс,гьуркку бан
1204,zudecken::V,вельхтямс,
1205,wecken::V,стя́фтомс,чантӏ учин ан
1206,wecken::V,съ́ргозьфтемс,чантӏ учин ан
1207,zeigen::V,няфтемс,ккаккан бан
1208,führen::V,вятемс,буцин
1209,lehren::V,тонафтомс,лахьхьин бан
1210,lehren::V,тонафтомс,лахьхьин буллан
1211,unterrichten::V,тонафтомс,дарс дишаван
1212,aufziehen::V,касфтомс,хъуна ан
1213,aufziehen::V,касфтомс,тарбия ан
1214,leiten::V,вятемс,каялувшиву дан
1215,antreiben::V,вятемс,
1216,lassen::V,кошардомс,
1217,einladen::V,тердемс,хъамалу оьвчин
1218,einladen::V,серьгядемс,хъамалу оьвчин
1219,vereinigen::V,пуроптомс,ца бан
1220,vereinigen::V,кочкамс марса,ца бан
1221,besuchen::V,варжамс,ялун уххан
1222,treffen::V,васьфтомс,хьуна бакьин
1223,sich versammeln::V,кочкавомс,батӏин
1224,spielen::V,налхксемс,тӏуркӏу тӏун
1225,singen::V,морамс,балай тӏун
1226,tanzen::V,кштимс,къавтӏун
1227,sich trennen::V,явомс,ппив хьун
1228,verlassen::V,кадондомс,увккун гьан
1229,retten::V,идемс,ххассал бан
1230,retten::V,араламс,ххассал бан
1231,bewachen::V,ваномс,къарал бан
1232,schützen::V,а́раламс,ябан
1233,verteidigen::V,а́раламс,буруччин
1234,sich schlagen::V,тюремс,биян
1235,schießen::V,ляцемс,битлан
1236,siegen::V,сяськомс,ххув хьун
1237,siegen::V,сяськомс,ххувшаву ласун
1238,ärgern::V,кяжияфтомс,ссибизан уллан
1239,schlagen::V,токамс,рищун
1240,treten::V,тапамс,
1241,stechen::V,пупамс,кьутӏин
1242,stechen::V,сялгомс,кьутӏин
1243,stoßen::V,тостядемс,щун
1244,stehlen::V,саламс,дацин
1245,stören::V,шорсемс,кьючин
1246,belästigen::V,токсамс,бизар уллан
1247,belästigen::V,аф кадомс ваймама,бизар уллан
1248,verbergen::V,кяшемс,лабитан
1249,verbergen::V,кяшемс,кӏучӏ бан
1250,täuschen::V,васькафтомс,хъяврин ан
1251,täuschen::V,кяльготнемс,хъяврин ан
1252,betrügen::V,васькафнемс,аьикьин ан
1253,töten::V,шавомс,ивчӏан
1254,töten::V,аде́ламс,ивчӏан
1255,wohnen::V,эрямс,оьрму бутлан
1256,arbeiten::V,покодемс,зун
1257,sammeln::V,кочкамс,ттихӏин
1258,sammeln::V,кочкамс,вив дишин
1259,sammeln::V,пу́роптомс,ттихӏин
1260,sammeln::V,пу́роптомс,вив дишин
1261,pflücken::V,фатнемс,риттун
1262,pflücken::V,нотфнемс,риттун
1263,jagen::V,кунда́мс,авли занан
1264,fischen::V,калонь кунда́мс,чавахъру бугьлан
1265,fassen::V,кунда́мс,бугьан
1266,hüten::V,ваномс,урттуйн бакьлан
1267,treiben::V,панемс,дачин дуллан
1268,treiben::V,панемс,лихъан буллан
1269,anbinden::V,сотомс,бахӏин
1270,füttern::V,трямс,канаки буллан
1271,füttern::V,а́ндомс,канаки буллан
1272,melken::V,потямс,ттизин
1273,hacken::V,лазондомс,мюрш буллан
1274,hacken::V,лазондомс,мюрш бан
1275,gießen::V,валомс,щин дишин
1276,reifen::V,кенеремс,диян
1277,zubereiten::V,анокламс,хӏадур дан
1278,zubereiten::V,анокламс,хӏадур бан
1279,kochen::V,пидемс,шашан
1280,kochen::V,пидемс,шашан дуллан
1281,backen::V,пидемс,бишлан
1282,backen::V,пидемс,шахьлан
1283,braten::V,пуштомс,цӏарайх дуллан
1284,umrühren::V,шорямс,хӏала бан
1285,stricken::V,кодамс,щащлан
1286,stricken::V,кодамс,щащан
1287,nähen::V,стамс,дуруххан
1288,färben::V,а́рхтомс,ранг щун
1289,reinigen::V,ва́ткамс,марцӏ бан
1290,reinigen::V,а́роптомс,марцӏ бан
1291,waschen::V,муськомс,шюшин
1292,abwischen::V,нардамс,лишин
1293,spülen::V,оргалдомс,вилаган
1294,fegen::V,тяемс,башин
1295,kehren::V,тяемс,бахьлан
1296,baden::V,э́шелямс,щинавун учӏлан
1297,sich waschen::V,штамс,диссун
1298,sich waschen::V,штамс,лажин диссун
1299,sich waschen::V,штамс,лажин дислан
1300,sich waschen::V,штамс,биссун
1301,sich waschen::V,штамс,чурх бислан
1302,ausziehen::V,кайсефтемс,ликкан
1303,anziehen::V,ща́фтомс,лаххан
1304,sich anziehen::V,щамс,янна лаххан
1305,kämmen::V,се́ендемс,ттарал дуккан
1306,schmücken::V,на́ряжамс,чӏюлу бан
1307,schmücken::V,ма́зоптомс,чӏюлу бан
1308,sagen::V,азомс,учин
1309,sagen::V,мярьгомс,учин
1310,sprechen::V,корхтамс,гъалгъа тӏун
1311,reden::V,корхнемс,гъалгъа тӏун
1312,sich unterhalten::V,корхнемс,гъалгъа тӏун
1313,fragen::V,ки́зефтемс,цӏуххин
1314,bitten::V,а́намс,тавакъю буллан
1315,bitten::V,ве́шемс,тавакъю буллан
1316,erzählen::V,а́зондомс,хавар бусан
1317,mitteilen::V,азомс,баян бан
1318,mitteilen::V,азомс,хавар бан
1319,nennen::V,лемдемс,цӏа дизан
1320,nennen::V,путомс лем,цӏа дизан
1321,rufen::V,серьгядемс,оьвтӏун
1322,prahlen::V,шна́фтомс пря́,цӏа дуллан
1323,übersetzen::V,ётафтомс,таржума бан
1324,denken::V,арьсемс,пикри буллан
1325,glauben::V,кемамс,вих хьун
1326,bemerken::V,ня́емс,хӏисав хъун
1327,erkennen::V,содамс,увчӏин
1328,begreifen::V,сатомс,бувчӏин
1329,verstehen::V,шарьхкодемс,
1330,lernen::V,тонафнемс,лахьлан
1331,lernen::V,тонафнемс,лахьхьин
1332,wissen::V,со́дамс,кӏулну бикӏан
1333,wissen::V,со́дамс,хавар бикӏан
1334,sich erinnern an::V,лятфтамс,дакӏнин бутан
1335,vergessen::V,юкстамс,хъама битан
1336,messen::V,ункснемс,дуцин дуллан
1337,messen::V,ункснемс,дуцин дан
1338,zählen::V,лу́вомс,дуккин
1339,zählen::V,а́рьсемс,дуккин
1340,rechnen::V,лувомс,хӏисав дан
1341,lesen::V,лувомс,ккалан
1342,lesen::V,морафтомс,ккалан
1343,malen::V,рисова́ндамс,сурат дуллан
1344,zeichnen::V,рисова́ндамс,сурат дуллан
1345,schreiben::V,сёрмадомс,чичин
1346,schreiben::V,сёрмадомс,чичлан
1347,besitzen::V,улемс азоркс,дуну икӏан
1348,besitzen::V,улемс азоркс,дуну дикӏан
1349,besitzen::V,улемс азоркс,заллуну икӏан
1350,kaufen::V,рамамс,машан ласун
1351,verkaufen::V,мимс,баххан
1352,bezahlen::V,пандомс,арцу дулун
1353,bezahlen::V,пандомс,багьа булун
1354,zahlen::V,па́ндомс,арцу дулун
1355,zahlen::V,па́ндомс,багьа булун
1356,beherrschen::V,азорондамс,дуну икӏан
1357,beherrschen::V,азорондамс,заллуну икӏан
1358,ertragen::V,кирдемс,бухӏан
1359,Netz::N,,къери
