,Concept_ID,eu,pt
839,fleißig::A,maratz,diligente
840,fleißig::A,lanzale,aplicado
841,fleißig::A,lanzale,diligente
842,geizig::A,zeken,avarento
843,geizig::A,zikoitz,avarento
844,klug::A,zuhur,prudente
845,klug::A,zuhur,inteligente
846,geschickt::A,trebe,hábil
847,geschickt::A,antzetsu,hábil
848,lieb::A,maite,caro
849,lieb::A,maite,querido
850,lieb::A,laztan,caro
851,lieb::A,laztan,querido
852,lustig::A,alaitsu,alegre
853,sanft::A,eme,suave
854,sanft::A,eme,brando
855,sanft::A,ezti,suave
856,sanft::A,ezti,brando
857,hungrig::A,gose,faminto
858,krank::A,eri,doente
859,krank::A,eri,enfermo
860,krank::A,gaixo,doente
861,krank::A,gaixo,enfermo
862,nackt::A,biluzi,nu
863,nackt::A,biluzi,despido
864,traurig::A,itun,triste
865,traurig::A,betilun,triste
866,lebendig::A,bizirik,vivo
867,gut::A,on,bom
868,schlecht::A,txar,mau
869,schlecht::A,txar,ruim
870,richtig::A,zuzen,justo
871,richtig::A,zuzen,correcto
872,schlimm::A,larri,mau
873,schlimm::A,larri,grave
874,wahr::A,egiazko,verdadeiro
875,alt::A,zahar,velho
876,alt::A,zahar,antigo
877,neu::A,berri,novo
878,ehemalig::A,lehengo,antigo
879,alt[Lebewesen]::A,adindun,velho
880,jung::A,gazte,jovem
881,arm::A,txiro,pobre
882,arm::A,behartsu,pobre
883,reich::A,dirudun,rico
884,bekannt::A,ezagun,conhecido
885,berühmt::A,entzun,famoso
886,berühmt::A,entzun,célebre
887,berühmt::A,ospetsu,famoso
888,berühmt::A,ospetsu,célebre
889,fremd::A,arrotz,alheio
890,fremd::A,arrotz,estranho
891,verschieden::A,ezberdin,diverso
892,verschieden::A,ezberdin,diferente
893,verschieden::A,desberdin,diverso
894,verschieden::A,desberdin,diferente
895,nah::A,hurre,próximo
896,nah::A,hurbil,próximo
897,fern::A,urrun,remoto
898,fern::A,urrun,distante
899,linker::A,ezker,esquerdo
900,rechter::A,eskuin,direito
901,anderer::A,beste,outro
902,erster::A,lehen,primeiro
903,erster::A,aurren,primeiro
904,zweiter::A,bigarren,segundo
905,dritter::A,hirugarren,terceiro
906,letzter::A,azken,final
907,letzter::A,azken,último
908,letzter::A,hondar,final
909,letzter::A,hondar,último
910,allein::ADV,bakarrik,só
911,auf einmal::ADV,batera,de vez
912,zusammen::ADV,elkarrekin,juntos
913,lange::ADV,luzaro,muito tempo
914,plötzlich::ADV,bat-batean,de repente
915,sofort::ADV,berehala,imediatamente
916,später::ADV,gero,mais tarde
917,jetzt::ADV,orain,agora
918,heute::ADV,gaur,hoje
919,morgen::ADV,bihar,amanhã
920,bald::ADV,aurki,logo
921,bald::ADV,aurki,breve
922,bald::ADV,laster,logo
923,bald::ADV,laster,breve
924,dann::ADV,ondoren,então
925,dann::ADV,ondoren,depois
926,gestern::ADV,atzo,ontem
927,einst::ADV,antzina,antigamente
928,damals::ADV,orduan,então
929,danach::ADV,gerora,logo
930,danach::ADV,gerora,depois
931,danach::ADV,ondoren,logo
932,danach::ADV,ondoren,depois
933,vorher::ADV,lehenago,antes
934,zuerst::ADV,aurrena,primeiro
935,zuerst::ADV,lehenbizi,primeiro
936,einmal::ADV,behin,uma vez
937,einmal::ADV,aldi bat,uma vez
938,manchmal::ADV,batzuetan,às vezes
939,manchmal::ADV,zenbaitetan,às vezes
940,oft::ADV,maiz,muitas vezes
941,oft::ADV,askotan,muitas vezes
942,immer::ADV,beti,sempre
943,niemals::ADV,inoiz ez,nunca
944,niemals::ADV,sekula ez,nunca
945,hier::ADV,hemen,cá
946,hier::ADV,hemen,aqui
947,hierhin::ADV,hona,para cá
948,von hier::ADV,hemendik,daqui
949,von hier::ADV,honetatik,daqui
950,dort::ADV,han,lá
951,dort::ADV,han,ali
952,dorthin::ADV,hara,lá
953,dorthin::ADV,hara,para lá
954,geradeaus::ADV,artez,em frente
955,vorwärts::ADV,aurrera,avante
956,rückwärts::ADV,atzera,para trás
957,rückwärts::ADV,atzerantz,para trás
958,zurück::ADV,atzera,atrás
959,unten::ADV,behean,debaixo
960,unten::ADV,behean,em baixo
961,hinab::ADV,behera,para baixo
962,hinab::ADV,beherantz,para baixo
963,oben::ADV,goian,em cima
964,hinauf::ADV,gora,para cima
965,hinauf::ADV,gorantz,para cima
966,überall::ADV,edonon,em toda parte
967,nicht::ADV,ez,não
968,ein wenig::ADV,apur bat,um pouco
969,ein wenig::ADV,apur bat,um bocado
970,ein wenig::ADV,pixka bat,um pouco
971,ein wenig::ADV,pixka bat,um bocado
972,kaum::ADV,ozta,apenas
973,kaum::ADV,nekez,apenas
974,sehr::ADV,oso,muito
975,so::ADV,hala,tão
976,so::ADV,hala,assim
977,so::ADV,honela,tão
978,so::ADV,honela,assim
979,noch::ADV,oraindik,ainda
980,nur::ADV,bakarrik,só
981,nur::ADV,bakarrik,apenas
982,nur::ADV,bakarrik,somente
983,schon::ADV,ja,já
984,schon::ADV,jada,já
985,wieder::ADV,berriro,outra vez
986,vergebens::ADV,alferrik,em vão
987,vor::PRP,aurrean,diante de
988,hinter::PRP,ostean,atrás de
989,hinter::PRP,gibelean,atrás de
990,unter::PRP,pean,sob
991,unter::PRP,pean,debaixo de
992,unter::PRP,azpian,sob
993,unter::PRP,azpian,debaixo de
994,durch::PRP,zehar,por
995,durch::PRP,zehar,através de
996,neben::PRP,ondoan,junto de
997,neben::PRP,ondoan,ao lado de
998,neben::PRP,aldamenean,junto de
999,neben::PRP,aldamenean,ao lado de
1000,zwischen::PRP,artean,entre
1001,wegen::PRP,-gatik,por
1002,wegen::PRP,-gatik,por causa de
1003,dies::PRN,hau,isto
1004,das::PRN,hura,isso
1005,das::PRN,hura,aquilo
1006,alles::PRN,dena,todo
1007,ich::PRN,ni,eu
1008,du::PRN,zu,tu
1009,er::PRN,bera,ele
1010,wir::PRN,gu,nós
1011,ihr::PRN,zuek,vós
1012,ihr::PRN,zuek,vocês
1013,sie::PRN,berak,eles
1014,was::FPRN,zer,quê
1015,wer::FPRN,nor,quem
1016,wo::FADV,non,onde
1017,wohin::FADV,nora,aonde
1018,wohin::FADV,nora,para onde
1019,wie::FADV,nola,como
1020,wie::FADV,zelan,como
1021,warum::FADV,zeren,porquê
1022,warum::FADV,zeren,por que
1023,warum::FADV,zergatik,porquê
1024,warum::FADV,zergatik,por que
1025,wieviel::FNUM,zenbat,quanto
1026,eins::NUM,bat,um
1027,zwei::NUM,bi,dois
1028,zwei::NUM,biga,dois
1029,drei::NUM,hiru,três
1030,vier::NUM,lau,quatro
1031,fünf::NUM,bost,cinco
1032,sechs::NUM,sei,seis
1033,sieben::NUM,zazpi,sete
1034,acht::NUM,zortzi,oito
1035,neun::NUM,bederatzi,nove
1036,zehn::NUM,hamar,dez
1037,elf::NUM,hamaika,onze
1038,zwölf::NUM,hamabi,doze
1039,zwanzig::NUM,hogei,vinte
1040,dreißig::NUM,hogeita hamar,trinta
1041,vierzig::NUM,berrogei,quarenta
1042,fünfzig::NUM,berrogeita hamar,cinquenta
1043,sechzig::NUM,hirurogei,sessenta
1044,siebzig::NUM,hirurogeita hamar,setenta
1045,achtzig::NUM,laurogei,oitenta
1046,neunzig::NUM,laurogeita hamar,noventa
1047,hundert::NUM,ehun,cem
1048,hundert::NUM,ehun,cento
1049,tausend::NUM,mila,mil
1050,und::CNJ,eta,e
1051,oder::CNJ,edo,ou
1052,stehen::V,zutik egon,estar em pé
1053,sitzen::V,eserita egon,estar sentado
1054,liegen::V,etzan,jazer
1055,liegen::V,etzan,estar deitado
1056,hängen::V,eskegita egon,pender
1057,hängen::V,eskegita egon,estar pendurado
1058,hängen::V,zintzilik egon,pender
1059,hängen::V,zintzilik egon,estar pendurado
1060,werden::V,bihurtu,tornar-se
1061,werden::V,bilakatu,tornar-se
1062,passieren::V,pasatu,acontecer
1063,passieren::V,gertatu,acontecer
1064,beginnen::V,hasi,começar
1065,enden::V,bukatu,acabar
1066,enden::V,bukatu,terminar
1067,wechseln::V,aldatu,variar
1068,wechseln::V,aldatu,alternar
1069,aufgehen[Sonne]::V,ilki,nascer
1070,aufgehen[Sonne]::V,sortu,nascer
1071,untergehen[Sonne]::V,sartu,pôr-se
1072,scheinen[Sonne]::V,eguzkia egon,brilhar
1073,donnern::V,trumoia jo,trovejar
1074,wehen::V,haizea ibili,soprar
1075,strömen::V,zorrotadaka isuri,correr
1076,fließen::V,isuri,fluir
1077,sich drehen::V,biratu,girar
1078,schwanken::V,zabuka ibili,oscilar
1079,schwingen::V,kulunkatu,vibrar
1080,fallen::V,erori,cair
1081,brennen::V,sutan egon,arder
1082,rauchen::V,kea bota,fumegar
1083,regnen::V,euria ari izan,chover
1084,gefrieren::V,izoztu,gelar
1085,gefrieren::V,izoztu,congelar
1086,gefrieren::V,hormatu,gelar
1087,gefrieren::V,hormatu,congelar
1088,tauen::V,gesaldu,derreter
1089,tauen::V,gesaldu,descongelar
1090,schmelzen::V,urtu,fundir-se
1091,trocknen::V,idortu,secar
1092,trocknen::V,lehortu,secar
1093,sieden::V,irakin,ferver
1094,faulen::V,hirotu,estragar-se
1095,faulen::V,usteldu,estragar-se
1096,verfaulen::V,hirotu,apodrecer
1097,verfaulen::V,usteldu,apodrecer
1098,reißen::V,eten,romper-se
1099,reißen::V,tarrat egin,romper-se
1100,versinken::V,urperatu,afundar-se
1101,vergehen::V,iragan,passar
1102,erscheinen::V,agertu,aparecer
1103,verschwinden::V,desagertu,desaparecer
1104,sinken::V,beheititu,descer
1105,abnehmen::V,gutxitu,diminuir
1106,abnehmen::V,gutxitu,decrescer
1107,abnehmen::V,beheratu,diminuir
1108,abnehmen::V,beheratu,decrescer
1109,zunehmen::V,gora egin,crescer
1110,zunehmen::V,gora egin,aumentar
1111,steigen::V,igo,subir
1112,wachsen::V,hazi,crescer
1113,glänzen::V,distiratu,brilhar
1114,funkeln::V,izarniatu,cintilar
1115,lärmen::V,zarata atera,fazer barulho
1116,läuten::V,jo,chocalhar
1117,läuten::V,hots egin,chocalhar
1118,klingeln::V,txirrina jo,tocar
1119,klirren::V,tintin egin,tinir
1120,brausen::V,marru egin,bramar
1121,rauschen::V,fir-fir egin,murmurar
1122,rauschen::V,fir-fir egin,rumorejar
1123,klingen::V,soinu egin,soar
1124,bellen::V,zaunkatu,ladrar
1125,heulen::V,ulu egin,uivar
1126,heulen::V,uhuri egin,uivar
1127,blasen::V,ufa egin,soprar
1128,blasen::V,putz egin,soprar
1129,pfeifen::V,txistu egin,assobiar
1130,schreien::V,oihu egin,gritar
1131,schreien::V,garrasi egin,gritar
1132,stöhnen::V,intziri egin,gemer
1133,zittern::V,ikara egin,tremer
1134,zittern::V,dar-dar egin,tremer
1135,leben::V,bizi izan,viver
1136,geboren werden::V,jaio,nascer
1137,atmen::V,hats egin,respirar
1138,atmen::V,arnasa egin,respirar
1139,trinken::V,edan,beber
1140,essen::V,jan,comer
1141,schlucken::V,irentsi,engolir
1142,müde werden::V,unatu,cansar-se
1143,müde werden::V,nekatu,cansar-se
1144,einschlafen::V,lokartu,adormecer
1145,schlafen::V,lo egin,dormir
1146,aufwachen::V,esnatu,acordar
1147,aufwachen::V,atzarri,acordar
1148,aufstehen::V,jaiki,levantar-se
1149,sich erholen::V,atseden egin,descansar
1150,krank werden::V,gaixotu,adoecer
1151,krank werden::V,gaixotu,ficar doente
1152,krank sein::V,eri izan,estar doente
1153,krank sein::V,gaixo izan,estar doente
1154,schmerzen::V,min egin,doer
1155,husten::V,eztul egin,tossir
1156,genesen::V,osatu,convalescer
1157,sterben::V,hil,morrer
1158,sterben::V,zendu,morrer
1159,umkommen::V,istripuz hil,perecer
1160,sich bewegen::V,higitu,mover-se
1161,sich rühren::V,zirkin egin,mexer-se
1162,sich erheben::V,zutitu,levantar-se
1163,sich erheben::V,altxatu,levantar-se
1164,sich setzen::V,eseri,sentar-se
1165,sich setzen::V,jesarri,sentar-se
1166,hinfallen::V,erori,cair
1167,laufen::V,ibili,andar
1168,laufen::V,ibili,caminhar
1169,schreiten::V,oinkatu,andar
1170,schreiten::V,oinkatu,caminhar
1171,spazierengehen::V,paseatu,passear
1172,spazierengehen::V,ostera bat egin,passear
1173,eilen::V,lasterkatu,apressar-se
1174,sich beeilen::V,lehiatu,apressar-se
1175,sich beeilen::V,lehiatu,despachar-se
1176,sausen::V,ziztu bizian joan,correr
1177,rennen::V,lasterka egin,correr
1178,springen::V,jauzi egin,saltar
1179,klettern::V,igo,trepar
1180,schaukeln::V,zabu egin,baloiçar
1181,schaukeln::V,zanbulu egin,baloiçar
1182,kriechen::V,narras egin,rastejar
1183,kriechen::V,narras egin,arrastar-se
1184,schwimmen::V,igerikatu,nadar
1185,schwimmen::V,igeri egin,nadar
1186,tauchen::V,murgildu,mergulhar
1187,tauchen::V,pulunpatu,mergulhar
1188,rudern::V,bogatu,remar
1189,rudern::V,arraun egin,remar
1190,fahren::V,joan,ir
1191,fliegen::V,hegaldatu,voar
1192,fliegen::V,hegan egin,voar
1193,gehen::V,joan,ir
1194,gehen::V,joan,andar
1195,weggehen::V,alde egin,partir
1196,weggehen::V,alde egin,ir-se embora
1197,abfahren::V,abiatu,sair
1198,abfahren::V,abiatu,partir
1199,anhalten::V,geratu,parar
1200,anhalten::V,gelditu,parar
1201,hineingehen::V,sartu,entrar
1202,eintreten::V,sartu,entrar
1203,kommen::V,etorri,vir
1204,ankommen::V,heldu,chegar
1205,ankommen::V,iritsi,chegar
1206,zurückkommen::V,itzuli,voltar
1207,zurückkommen::V,itzuli,regressar
1208,bleiben::V,gelditu,ficar
1209,bleiben::V,gelditu,permanecer
1210,warten::V,itxaron,esperar
1211,warten::V,zain egon,esperar
1212,erwarten::V,iguriki,esperar
1213,erwarten::V,iguriki,aguardar
1214,suchen::V,bilatu,buscar
1215,suchen::V,bilatu,procurar
1216,finden::V,idoro,achar
1217,finden::V,idoro,encontrar
1218,finden::V,aurkitu,achar
1219,finden::V,aurkitu,encontrar
1220,versuchen::V,saiatu,tentar
1221,versuchen::V,ahalegindu,tentar
1222,vorbereiten::V,gertatu,preparar
1223,lieben::V,maitatu,amar
1224,lieben::V,maitatu,querer
1225,lieben::V,maite izan,amar
1226,lieben::V,maite izan,querer
1227,mögen::V,laket izan,gostar de
1228,mögen::V,atsegin izan,gostar de
1229,lachen::V,irri egin,rir
1230,lachen::V,irri egin,rir-se
1231,lachen::V,barre egin,rir
1232,lachen::V,barre egin,rir-se
1233,rühren::V,hunkitu,comover
1234,weinen::V,negar egin,chorar
1235,schimpfen::V,erneguka ari izan,ralhar
1236,sich ärgern::V,ernegatu,zangar-se
1237,sich ärgern::V,haserretu,zangar-se
1238,sich fürchten::V,beldur izan,ter medo de
1239,sich fürchten::V,beldur izan,ter receio de
1240,fürchten::V,beldur izan,temer
1241,fürchten::V,beldur izan,recear
1242,fliehen::V,ihes egin,fugir
1243,flüchten::V,ihes egin,refugiar-se
1244,sehen::V,ikusi,ver
1245,anschauen::V,begietsi,olhar
1246,ansehen::V,begiratu,mirar
1247,hören::V,aditu,ouvir
1248,zuhören::V,entzun,escutar
1249,probieren::V,dastatu,provar
1250,probieren::V,dastatu,saborear
1251,riechen::V,usnatu,cheirar
1252,riechen::V,usaindu,cheirar
1253,fühlen::V,sentitu,sentir
1254,scheinen::V,iruditu,parecer
1255,scheinen::V,begitandu,parecer
1256,zu sehen sein::V,azaldu,estar à vista
1257,vernehmen::V,aditu,ouvir
1258,frieren::V,hotz izan,ter frio
1259,tun::V,egin,fazer
1260,können::V,ahal izan,saber
1261,wollen::V,nahi izan,querer
1262,anfangen::V,hasi,iniciar
1263,beenden::V,bukatu,acabar
1264,beenden::V,bukatu,terminar
1265,aufhören::V,utzi,cessar
1266,aufhören::V,utzi,desistir
1267,gelingen::V,lortu,sair bem
1268,gelingen::V,lortu,dar bom resultado
1269,geraten::V,heldu,sair
1270,geraten::V,heldu,dar resultado
1271,öffnen::V,ireki,abrir
1272,öffnen::V,zabaldu,abrir
1273,schließen::V,itxi,fechar
1274,stellen::V,ipini,pôr
1275,stellen::V,ipini,colocar
1276,setzen::V,jesarri,pôr
1277,setzen::V,jesarri,meter
1278,legen::V,jarri,pôr
1279,legen::V,jarri,meter
1280,berühren::V,ukitu,tocar
1281,verbinden::V,uztartu,unir
1282,verbinden::V,uztartu,ligar
1283,bedecken::V,estali,cobrir
1284,aufhängen::V,eseki,pendurar
1285,aufhängen::V,eskegi,pendurar
1286,anzünden::V,piztu,acender
1287,aufheben::V,jaso,apanhar
1288,aufheben::V,jaso,levantar
1289,zurücklassen::V,atzean utzi,deixar
1290,verlieren::V,galdu,perder
1291,fallen lassen::V,erortzen utzi,deixar cair
1292,machen::V,egin,fazer
1293,herstellen::V,ekoiztu,produzir
1294,bauen::V,eraiki,edificar
1295,bauen::V,eraiki,construir
1296,reparieren::V,konpondu,reparar
1297,reparieren::V,konpondu,consertar
1298,verbessern::V,hobetu,melhorar
1299,ändern::V,mudatu,mudar
1300,ändern::V,mudatu,alterar
1301,graben::V,aitzurtu,cavar
1302,beugen::V,makurtu,curvar
1303,biegen::V,malgutu,vergar
1304,biegen::V,makolatu,vergar
1305,drehen::V,jiratu,girar
1306,wenden::V,bihurtu,virar
1307,wenden::V,bihurtu,voltar
1308,umdrehen::V,biratu,virar
1309,umdrehen::V,biratu,revolver
1310,umdrehen::V,alderantzikatu,virar
1311,umdrehen::V,alderantzikatu,revolver
1312,heben::V,jaso,levantar
1313,heben::V,goratu,levantar
1314,hochheben::V,goratu,erguer
1315,hochheben::V,goratu,levantar
1316,hochheben::V,altxatu,erguer
1317,hochheben::V,altxatu,levantar
1318,ergreifen::V,oratu,apanhar
1319,halten::V,eutsi,segurar
1320,drücken::V,sakatu,apertar
1321,schieben::V,bultzatu,empurrar
1322,kratzen::V,hatz egin,raspar
1323,kratzen::V,hazka egin,raspar
1324,lecken::V,miaztu,lamber
1325,lecken::V,lamikatu,lamber
1326,beißen::V,hozka egin,morder
1327,beißen::V,ausiki egin,morder
1328,abreißen::V,kendu,arrancar
1329,abschneiden::V,moztu,talhar
1330,abschneiden::V,pikatu,talhar
1331,binden::V,lotu,ligar
1332,binden::V,estekatu,ligar
1333,stecken::V,sartu,meter
1334,stecken::V,sartu,enfiar
1335,brechen::V,apurtu,romper
1336,brechen::V,apurtu,quebrar
1337,klopfen::V,jo,bater
1338,hauen::V,jo,bater
1339,kleben::V,itsatsi,colar
1340,reiben::V,igurtzi,esfregar
1341,streichen::V,igurtzi,barrar
1342,schleifen::V,zorroztu,afiar
1343,schneiden::V,moztu,cortar
1344,rütteln::V,astindu,sacudir
1345,rütteln::V,inarrosi,sacudir
1346,schütteln::V,astindu,abanar
1347,schütteln::V,astindu,sacudir
1348,schütteln::V,inarrosi,abanar
1349,schütteln::V,inarrosi,sacudir
1350,schwenken::V,zabukatu,agitar
1351,schütten::V,isuri,deitar
1352,füllen::V,bete,encher
1353,einwickeln::V,bildu,envolver
1354,einwickeln::V,bildu,embrulhar
1355,tragen::V,eroan,levar
1356,tragen::V,eroan,trazer
1357,tragen::V,eraman,levar
1358,tragen::V,eraman,trazer
1359,schleppen::V,narrastu,arrastar
1360,schleppen::V,herrestatu,arrastar
1361,ziehen::V,tira egin,puxar
1362,aufbewahren::V,gorde,guardar
1363,aufbewahren::V,gorde,conservar
1364,werfen::V,jaurti,lançar
1365,werfen::V,aurtiki,lançar
1366,fangen::V,atzeman,apanhar
1367,packen::V,heldu,agarrar
1368,verstecken::V,ostendu,esconder
1369,verstecken::V,ezkutatu,esconder
1370,teilen::V,zatitu,partir
1371,teilen::V,zatitu,dividir
1372,schicken::V,bidali,enviar
1373,bringen::V,ekarri,trazer
1374,hinzufügen::V,eratxiki,acrescentar
1375,hinzufügen::V,gaineratu,acrescentar
1376,bekommen::V,jaso,obter
1377,erhalten::V,jaso,receber
1378,nehmen::V,hartu,tomar
1379,wählen::V,hautatu,eleger
1380,wählen::V,hautatu,escolher
1381,wählen::V,aukeratu,eleger
1382,wählen::V,aukeratu,escolher
1383,auswählen::V,hautatu,escolher
1384,auswählen::V,hautatu,seleccionar
1385,auswählen::V,aukeratu,escolher
1386,auswählen::V,aukeratu,seleccionar
1387,bewahren::V,begiratu,guardar
1388,bewahren::V,begiratu,conservar
1389,behindern::V,oztopatu,impedir
1390,verderben::V,hondatu,estragar
1391,verderben::V,hondatu,corromper
1392,beschädigen::V,akastu,danificar
1393,zerbrechen::V,apurtu,romper
1394,zerbrechen::V,apurtu,quebrar
1395,zerreißen::V,zarratatu,rasgar
1396,zerstören::V,suntsitu,destruir
1397,verbrennen::V,erre,queimar
1398,verbrennen::V,kiskali,queimar
1399,geben::V,eman,dar
1400,reichen::V,luzatu,passar
1401,reichen::V,helarazi,passar
1402,schenken::V,oparitu,oferecer
1403,versprechen::V,agindu,prometer
1404,wünschen::V,opatu,desejar
1405,wünschen::V,opetsi,desejar
1406,loben::V,laudatu,louvar
1407,loben::V,goraipatu,louvar
1408,küssen::V,musu eman,beijar
1409,wiegen::V,kulunkatu,embalar
1410,zudecken::V,estali,tapar
1411,zudecken::V,estali,cobrir
1412,wecken::V,esnatu,acordar
1413,wecken::V,esnatu,despertar
1414,wecken::V,iratzartu,acordar
1415,wecken::V,iratzartu,despertar
1416,zeigen::V,erakutsi,mostrar
1417,führen::V,gidatu,guiar
1418,führen::V,gidatu,conduzir
1419,lehren::V,irakatsi,ensinar
1420,unterrichten::V,eskolak eman,instruir
1421,aufziehen::V,hazi,criar
1422,leiten::V,arteztu,dirigir
1423,leiten::V,arteztu,conduzir
1424,antreiben::V,bulkatu,impelir
1425,lassen::V,-arazi,fazer
1426,einladen::V,gonbidatu,convidar
1427,vereinigen::V,batu,unir
1428,vereinigen::V,batu,reunir
1429,vereinigen::V,bateratu,unir
1430,vereinigen::V,bateratu,reunir
1431,besuchen::V,ikustatu,ir ver
1432,besuchen::V,ikustatu,visitar
1433,treffen::V,topatu,encontrar
1434,sich versammeln::V,bildu,reunir-se
1435,spielen::V,jolastu,jogar
1436,spielen::V,jolastu,brincar
1437,singen::V,abestu,cantar
1438,singen::V,kantatu,cantar
1439,tanzen::V,dantzatu,bailar
1440,tanzen::V,dantzan egin,bailar
1441,sich trennen::V,banandu,apartar-se
1442,verlassen::V,utzietsi,deixar
1443,verlassen::V,utzietsi,abandonar
1444,retten::V,salbatu,salvar
1445,retten::V,gaizkatu,salvar
1446,bewachen::V,jagon,vigiar
1447,bewachen::V,jagon,guardar
1448,bewachen::V,zaindu,vigiar
1449,bewachen::V,zaindu,guardar
1450,schützen::V,babestu,proteger
1451,schützen::V,gerizatu,proteger
1452,verteidigen::V,aldeztu,defender
1453,sich schlagen::V,elkar jo,brigar
1454,sich schlagen::V,elkar jo,bater-se
1455,sich schlagen::V,elkar borrokatu,brigar
1456,sich schlagen::V,elkar borrokatu,bater-se
1457,schießen::V,tiro egin,disparar
1458,siegen::V,irabazi,vencer
1459,ärgern::V,ernegatu,irritar
1460,ärgern::V,ernegatu,aborrecer
1461,ärgern::V,haserretu,irritar
1462,ärgern::V,haserretu,aborrecer
1463,schlagen::V,jo,bater
1464,schlagen::V,erauntsi,bater
1465,treten::V,zapaldu,pisar
1466,treten::V,ostiaktu,pisar
1467,stechen::V,sastatu,picar
1468,stoßen::V,bultzatu,empurrar
1469,stehlen::V,ostu,furtar
1470,stehlen::V,lapurtu,furtar
1471,stören::V,galarazi,perturbar
1472,belästigen::V,gohaindu,incomodar
1473,belästigen::V,gohaindu,importunar
1474,belästigen::V,alamena eman,incomodar
1475,belästigen::V,alamena eman,importunar
1476,verbergen::V,ezkutatu,ocultar
1477,verbergen::V,ezkutatu,esconder
1478,täuschen::V,tronpatu,iludir
1479,täuschen::V,tronpatu,enganar
1480,täuschen::V,engainatu,iludir
1481,täuschen::V,engainatu,enganar
1482,betrügen::V,iruzurtu,burlar
1483,betrügen::V,iruzurtu,enganar
1484,töten::V,hil,matar
1485,töten::V,heriotza eman,matar
1486,wohnen::V,bizi izan,morar
1487,arbeiten::V,lan egin,trabalhar
1488,arbeiten::V,behar egin,trabalhar
1489,sammeln::V,bildu,recolher
1490,sammeln::V,bildu,coleccionar
1491,sammeln::V,bildumatu,recolher
1492,sammeln::V,bildumatu,coleccionar
1493,pflücken::V,batu,colher
1494,pflücken::V,bildu,colher
1495,jagen::V,ehizatu,caçar
1496,fischen::V,arrantzatu,pescar
1497,fischen::V,arrantza egin,pescar
1498,fassen::V,harrapatu,apanhar
1499,hüten::V,begiratu,guardar
1500,treiben::V,bultza egin,conduzir
1501,anbinden::V,estekatu,atar
1502,füttern::V,bazkatu,dar de comer a
1503,melken::V,jetzi,ordenhar
1504,hacken::V,xehatu,rachar
1505,gießen::V,isuri,regar
1506,reifen::V,heldu,amadurecer
1507,reifen::V,zoritu,amadurecer
1508,zubereiten::V,prestatu,preparar
1509,kochen::V,egosi,cozer
1510,backen::V,labean egin,cozer
1511,braten::V,erregosi,assar
1512,braten::V,erregosi,fritar
1513,umrühren::V,eragin,remexer
1514,stricken::V,trikotatu,tricotar
1515,stricken::V,trikotatu,fazer malha
1516,stricken::V,puntu egin,tricotar
1517,stricken::V,puntu egin,fazer malha
1518,nähen::V,josi,coser
1519,nähen::V,josi,costurar
1520,färben::V,tindatu,tingir
1521,färben::V,tindatu,colorir
1522,reinigen::V,ikuzi,limpar
1523,reinigen::V,ikuzi,purificar
1524,reinigen::V,garbitu,limpar
1525,reinigen::V,garbitu,purificar
1526,waschen::V,xahutu,lavar
1527,waschen::V,garbitu,lavar
1528,abwischen::V,xukatu,limpar
1529,abwischen::V,xukatu,esfregar
1530,spülen::V,irakutzi,lavar
1531,spülen::V,irakutzi,enxaguar
1532,fegen::V,erraztatu,varrer
1533,kehren::V,isastu,varrer
1534,baden::V,bainatu,banhar
1535,baden::V,bainatu,tomar banho
1536,baden::V,bainua hartu,banhar
1537,baden::V,bainua hartu,tomar banho
1538,sich waschen::V,burua garbitu,lavar-se
1539,ausziehen::V,erantzi,despir
1540,anziehen::V,jantzi,vestir
1541,sich anziehen::V,jantzi,vestir-se
1542,kämmen::V,orraztu,pentear
1543,schmücken::V,apaindu,adornar
1544,sagen::V,esan,dizer
1545,sprechen::V,mintzatu,falar
1546,sprechen::V,hitz egin,falar
1547,reden::V,hitz egin,falar
1548,sich unterhalten::V,solastu,conversar
1549,sich unterhalten::V,solas egin,conversar
1550,fragen::V,galdetu,perguntar
1551,bitten::V,eskatu,pedir
1552,bitten::V,galdegin,pedir
1553,erzählen::V,edestu,contar
1554,erzählen::V,kontatu,contar
1555,mitteilen::V,jakinarazi,comunicar
1556,mitteilen::V,jakinarazi,participar
1557,nennen::V,izena eman,nomear
1558,nennen::V,izena eman,apelidar
1559,rufen::V,dei egin,chamar
1560,prahlen::V,harrokerian ibili,gabar-se
1561,prahlen::V,harrokerian ibili,vangloriar-se
1562,prahlen::V,ahoberokeriak esan,gabar-se
1563,prahlen::V,ahoberokeriak esan,vangloriar-se
1564,übersetzen::V,itzuli,traduzir
1565,denken::V,pentsatu,pensar
1566,denken::V,gogoeta egin,pensar
1567,glauben::V,sinetsi,crer
1568,bemerken::V,ohartu,notar
1569,bemerken::V,ohartu,observar
1570,bemerken::V,konturatu,notar
1571,bemerken::V,konturatu,observar
1572,erkennen::V,ezagutu,reconhecer
1573,erkennen::V,antzeman,reconhecer
1574,begreifen::V,ulertu,apreender
1575,begreifen::V,ulertu,compreender
1576,verstehen::V,aditu,entender
1577,verstehen::V,aditu,compreender
1578,lernen::V,ikasi,aprender
1579,wissen::V,jakin,saber
1580,sich erinnern an::V,gogoratu,lembrar-se de
1581,sich erinnern an::V,gogoratu,recordar-se de
1582,sich erinnern an::V,gogoan izan,lembrar-se de
