,Concept_ID,cy,kn
1091,stechen::V,pigo,ಚುಚ್ಚು
1092,stoßen::V,gwthio,ತಳ್ಳು
1093,stehlen::V,dwyn,ಕದಿ
1094,stehlen::V,lladrata,ಕದಿ
1095,stören::V,aflonyddu,ಕತಕು
1096,belästigen::V,trafferthu,ತೊಂದರೆ
1097,verbergen::V,cuddio,ಮರೆಮಾಜು
1098,täuschen::V,twyllo,ಠಕ್ಕಿಸು
1099,betrügen::V,hocedu,ವಂಚಿಸು
1100,töten::V,lladd,ಕೊಲ್ಲು
1101,wohnen::V,byw,ವಾಸಿಸು
1102,arbeiten::V,gweithio,ಕೆಲಸ ಮಾಡು
1103,sammeln::V,casglu,ಸಂಚಯಿಸು
1104,pflücken::V,casglu,ಬಿಡಿಸು
1105,jagen::V,hela,ಬೇಟೆಯಾಡು
1106,fischen::V,pysgota,ಮೀನು ಹಿಡಿ
1107,fassen::V,dal,ಹಿಡಿ
1108,hüten::V,bugeilio,ಗುಂಪುಸೇರಿಸು
1109,treiben::V,gyrru,ದಬ್ಬು
1110,anbinden::V,clymu,ಬಿಗಿ
1111,füttern::V,porthi,ಮೇಯಿಸು
1112,melken::V,godro,ಹಾಲು ಕರೆ
1113,hacken::V,torri,ತುಂಡರಿಸು
1114,gießen::V,dyfrhau,ನೀರುಹಾಕು
1115,reifen::V,aeddfedu,ಕಳಿ
1116,zubereiten::V,coginio,ಅಡಿಗೆಮಾಡು
1117,kochen::V,berwi,ಅಡು
1118,backen::V,pobi,ಬೇಯಿಸು
1119,backen::V,crasu,ಬೇಯಿಸು
1120,braten::V,ffrio,ಕರಿ
1121,umrühren::V,cyffroi,ಕಲಕು
1122,stricken::V,gwau,ಹೆಣೆ
1123,nähen::V,gwnïo,ಹೊಲಿ
1124,färben::V,lliwio,ಬಣ್ಣ ಹತ್ತು
1125,reinigen::V,glanhau,ಸ್ವಚ್ಛಮಾಡು
1126,waschen::V,golchi,ತೊಳೆ
1127,abwischen::V,sychu,ಒರಸು
1128,spülen::V,streulio,ಗಲಬರಿಸು
1129,fegen::V,ysgubo,ಗುಡಿಸು
1130,kehren::V,ysgubo,ಗುಡಿಸು
1131,baden::V,cael bath,ಸ್ನಾನಮಾಡು
1132,sich waschen::V,ymolchi,ತೊಳೆ
1133,ausziehen::V,tynnu,ಬಿಚ್ಚು
1134,anziehen::V,gwisgo,ಹಾಕು
1135,sich anziehen::V,ymwisgo,ಹಾಕು
1136,kämmen::V,cribo,ಬಾಚು
1137,schmücken::V,harddu,ಅಲಂಕರಿಸು
1138,schmücken::V,addurno,ಅಲಂಕರಿಸು
1139,sagen::V,dweud,ಹೇಳು
1140,sprechen::V,llefaru,ನುಡಿ
1141,reden::V,siarad,ನುಡಿ
1142,sich unterhalten::V,sgwrsio,ಹರಟೆ ಹೊಡಿ
1143,fragen::V,gofyn,ವಿಚಾರಿಸು
1144,bitten::V,gofyn am,ಬೇಡು
1145,erzählen::V,dweud,ಹೇಳು
1146,mitteilen::V,cyfleu,ತಿಳಿಸು
1147,nennen::V,enwi,ಹೆಸರಿಡು
1148,rufen::V,galw,ಕರೆ
1149,prahlen::V,brolio,ಜಂಬ ಕೊಚ್ಚು
1150,prahlen::V,ymffrostio,ಜಂಬ ಕೊಚ್ಚು
1151,übersetzen::V,cyfieithu,ಭಾಷಾಂತರಿಸು
1152,denken::V,meddwl,ಯೋಚಿಸು
1153,glauben::V,credu,ನಂಬು
1154,glauben::V,coelio,ನಂಬು
1155,bemerken::V,sylwi,ಗಮನಿಸು
1156,erkennen::V,adnabod,ಗುರುತುಹಿಡಿ
1157,begreifen::V,amgyffred,ಗ್ರಹಿಸು
1158,verstehen::V,deall,ಅರ್ಥಮಾಡಿಕೊ
1159,lernen::V,dysgu,ಕಲಿ
1160,wissen::V,gwybod,ಅರಿ
1161,sich erinnern an::V,cofio,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1162,vergessen::V,anghofio,ಮರೆತುವಿಡು
1163,messen::V,mesur,ಅಳೆ
1164,zählen::V,cyfrif,ಗಣಿಸು
1165,rechnen::V,cyfrifo,ಲೆಕ್ಕ ಹಾಕು
1166,lesen::V,darllen,ಓದು
1167,malen::V,peintio,ಬಿಡಿಸು
1168,zeichnen::V,tynnu,ಬಿಡಿಸು
1169,schreiben::V,ysgrifennu,ಬರೆ
1170,besitzen::V,meddu,ಒಡೆಯನಾಗಿರು
1171,kaufen::V,prynu,ಕೊಳ್ಳು
1172,verkaufen::V,gwerthu,ಕೊಡು
1173,bezahlen::V,talu am,ಬೆಲೆತೆರು
1174,zahlen::V,talu,ಹಣವನ್ನುಕೊಡು
1175,beherrschen::V,rheoli,ಅಧಿಕಾರ ನಡೆಸು
1176,beherrschen::V,llywodraethu,ಅಧಿಕಾರ ನಡೆಸು
1177,ertragen::V,dioddef,ಸಹಿಸು
