,Concept_ID,et,se
4296,klug::A,tark,то̄ӆӆкэш
4297,klug::A,tark,вӣллвэсь
4298,klug::A,arukas,vihtehks
4299,klug::A,arukas,vijses
4300,klug::A,arukas,jiermmá
4301,klug::A,arukas,fihtolaš
4302,klug::A,arukas,jiä'rmálâš
4303,klug::A,arukas,hitrai
4304,klug::A,arukas,то̄ӆӆкэш
4305,klug::A,arukas,вӣллвэсь
4306,klug::A,mõistlik,vihtehks
4307,klug::A,mõistlik,vijses
4308,klug::A,mõistlik,jiermmá
4309,klug::A,mõistlik,fihtolaš
4310,klug::A,mõistlik,jiä'rmálâš
4311,klug::A,mõistlik,hitrai
4312,klug::A,mõistlik,то̄ӆӆкэш
4313,klug::A,mõistlik,вӣллвэсь
4314,geschickt::A,osav,tjiehpies
4315,geschickt::A,osav,tjiehppe
4316,geschickt::A,osav,čeahppi
4317,geschickt::A,osav,čeppi
4318,geschickt::A,osav,čeä´p'p
4319,geschickt::A,osav,чепесь
4320,lieb::A,armas,boerehks
4321,lieb::A,armas,lådje
4322,lieb::A,armas,gieres
4323,lieb::A,armas,ráhkis
4324,lieb::A,armas,láđis
4325,lieb::A,armas,räähis
4326,lieb::A,armas,pue´rr
4327,lieb::A,armas,rää´ǩǩes
4328,lieb::A,armas,мӣлса
4329,lustig::A,lõbus,lustes
4330,lustig::A,lõbus,suohtas
4331,lustig::A,lõbus,hávski
4332,lustig::A,lõbus,hitruu
4333,lustig::A,lõbus,iilooš
4334,lustig::A,lõbus,hää´sǩ
4335,lustig::A,lõbus,viä´s'sel
4336,lustig::A,lõbus,руэняс
4337,sanft::A,õrn,lïemkeds
4338,sanft::A,õrn,lines
4339,sanft::A,õrn,lágŋet
4340,sanft::A,õrn,linis
4341,sanft::A,õrn,láđis
4342,sanft::A,õrn,liägus
4343,sanft::A,õrn,pivvâl
4344,sanft::A,õrn,heä´nn
4345,sanft::A,õrn,э̄йвсесь
4346,hungrig::A,näljane,nælggomin
4347,hungrig::A,näljane,nealggas
4348,hungrig::A,näljane,neälǥlaž
4349,hungrig::A,näljane,не̄лльк
4350,krank::A,haige,skïemtje
4351,krank::A,haige,skibás
4352,krank::A,haige,buohcci
4353,krank::A,haige,pyec'cee
4354,krank::A,haige,puõcci
4355,krank::A,haige,panntiõrvas
4356,krank::A,haige,кэ̄бп
4357,nackt::A,alasti,båadtsoeh
4358,nackt::A,alasti,rihtso
4359,nackt::A,alasti,álás
4360,nackt::A,alasti,pie'tittem
4361,nackt::A,alasti,piät'táá
4362,nackt::A,alasti,päälljas
4363,nackt::A,alasti,пефта
4364,nackt::A,alasti,па̄льяс
4365,traurig::A,kurb,håjnoes
4366,traurig::A,kurb,suohtas
4367,traurig::A,kurb,hådje
4368,traurig::A,kurb,ahkit
4369,traurig::A,kurb,ahheev
4370,traurig::A,kurb,â´ǩǩed
4371,traurig::A,kurb,чуэввесь
4372,lebendig::A,elus,jielije
4373,lebendig::A,elus,viesso
4374,lebendig::A,elus,ealli
4375,lebendig::A,elus,eeleev
4376,lebendig::A,elus,jie´lli
4377,lebendig::A,elus,е̄лльгденҍ
4378,gut::A,hea,buerie
4379,gut::A,hea,buorre
4380,gut::A,hea,buorre
4381,gut::A,hea,pyeṛi
4382,gut::A,hea,šiõǥǥ
4383,gut::A,hea,pue´rr
4384,gut::A,hea,шувв
4385,gut::A,hea,пуррь
4386,schlecht::A,halb,nåake
4387,schlecht::A,halb,skraape
4388,schlecht::A,halb,mådtan
4389,schlecht::A,halb,nievrre
4390,schlecht::A,halb,headju
4391,schlecht::A,halb,heittot
4392,schlecht::A,halb,hyeṇi
4393,schlecht::A,halb,niev'ri
4394,schlecht::A,halb,hue´nn
4395,schlecht::A,halb,нюэссь
4396,schlecht::A,halb,ню̄э̄зесь
4397,richtig::A,õige,rïekte
4398,richtig::A,õige,duolla
4399,richtig::A,õige,rievtes
4400,richtig::A,õige,riekta
4401,richtig::A,õige,vuoi'gâ
4402,richtig::A,õige,vuõiǥâs
4403,richtig::A,õige,вӯййк
4404,richtig::A,õige,вӯйкэсс
4405,schlimm::A,paha,nåake
4406,schlimm::A,paha,bahá
4407,schlimm::A,paha,vearrái
4408,schlimm::A,paha,niev'ri
4409,schlimm::A,paha,neu´rr
4410,schlimm::A,paha,ню̄э̄зесь
4411,wahr::A,tõene,saetnies
4412,wahr::A,tõene,sádnes
4413,wahr::A,tõene,duohta
4414,wahr::A,tõene,tuotâ
4415,wahr::A,tõene,tuõtt
4416,wahr::A,tõene,вӯйкас
4417,alt::A,vana,båeries
4418,alt::A,vana,oames
4419,alt::A,vana,boaris
4420,alt::A,vana,uámis
4421,alt::A,vana,vuä´mes
4422,alt::A,vana,вуэммь
4423,neu::A,uus,orre
4424,neu::A,uus,ådås
4425,neu::A,uus,ođas
4426,neu::A,uus,uuđâs
4427,neu::A,uus,oođâs
4428,neu::A,uus,о̄дт
4429,ehemalig::A,endine,evtebe
4430,ehemalig::A,endine,åvdep
4431,ehemalig::A,endine,dološ
4432,ehemalig::A,endine,oovdiš
4433,ehemalig::A,endine,tuâl'jõž
4434,ehemalig::A,endine,туллъя
4435,ehemalig::A,endine,э̄ввтлэсь
4436,alt[Lebewesen]::A,vana,voeres
4437,alt[Lebewesen]::A,vana,vuoras
4438,alt[Lebewesen]::A,vana,boares
4439,alt[Lebewesen]::A,vana,vuoras
4440,alt[Lebewesen]::A,vana,puáris
4441,alt[Lebewesen]::A,vana,puä´res
4442,alt[Lebewesen]::A,vana,пуэресь
4443,jung::A,noor,noere
4444,jung::A,noor,nuorra
4445,jung::A,noor,nuorra
4446,jung::A,noor,nuoṛâ
4447,jung::A,noor,nuõrr
4448,jung::A,noor,нӯрр
4449,arm::A,vaene,giefies
4450,arm::A,vaene,hædjo
4451,arm::A,vaene,geafi
4452,arm::A,vaene,kevhi
4453,arm::A,vaene,ǩeeu´h
4454,arm::A,vaene,ва̄йваш
4455,reich::A,rikas,ræjhkoes
4456,reich::A,rikas,boanndá
4457,reich::A,rikas,rikkis
4458,reich::A,rikas,riges
4459,reich::A,rikas,ree´ǧǧes
4460,reich::A,rikas,ва̄птэк
4461,bekannt::A,teada,åehpies
4462,bekannt::A,teada,oahpes
4463,bekannt::A,teada,dieđus
4464,bekannt::A,teada,uápis
4465,bekannt::A,teada,tuubdâs
4466,bekannt::A,teada,toobdâs
4467,bekannt::A,teada,томтас
4468,bekannt::A,tuttav,åehpies
4469,bekannt::A,tuttav,oahpes
4470,bekannt::A,tuttav,dieđus
4471,bekannt::A,tuttav,uápis
4472,bekannt::A,tuttav,tuubdâs
4473,bekannt::A,tuttav,toobdâs
4474,bekannt::A,tuttav,томтас
4475,berühmt::A,tuntud,byögke
4476,berühmt::A,tuntud,mihtos
4477,berühmt::A,tuntud,beakkán
4478,berühmt::A,tuntud,beakkálmas
4479,berühmt::A,tuntud,mááinuh
4480,berühmt::A,tuntud,peeggâlm
4481,berühmt::A,tuntud,snäätnai
4482,berühmt::A,tuntud,куллъей
4483,fremd::A,võõras,ammes
4484,fremd::A,võõras,amás
4485,fremd::A,võõras,vieres
4486,fremd::A,võõras,amas
4487,fremd::A,võõras,vie'res
4488,fremd::A,võõras,puigâ
4489,fremd::A,võõras,vee´res
4490,fremd::A,võõras,е̄ххк
4491,fremd::A,võõras,вӣресь
4492,verschieden::A,erinev,ovmese
4493,verschieden::A,erinev,moattelágásj
4494,verschieden::A,erinev,iesjgeŋgalágásj
4495,verschieden::A,erinev,eará
4496,verschieden::A,erinev,eresláván
4497,verschieden::A,erinev,jee´res
4498,verschieden::A,erinev,jee´resnallšem
4499,verschieden::A,erinev,югке
4500,verschieden::A,erinev,югкеналшэм
4501,nah::A,lähedane,gietskies
4502,nah::A,lähedane,lahka
4503,nah::A,lähedane,lagas
4504,nah::A,lähedane,a'ldemuš
4505,nah::A,lähedane,âlddlõs
4506,nah::A,lähedane,альтэсь
4507,fern::A,kauge,gahkese
4508,fern::A,kauge,guhkken
4509,fern::A,kauge,gáiddus
4510,fern::A,kauge,kuhás
4511,fern::A,kauge,ku´ǩes
4512,fern::A,kauge,туммплэсь
4513,linker::A,vasak,gårroeh
4514,linker::A,vasak,gåro
4515,linker::A,vasak,gurut
4516,linker::A,vasak,čižet
4517,linker::A,vasak,či´ǯǯ
4518,linker::A,vasak,чинч
4519,rechter::A,parem,åelkies
4520,rechter::A,parem,oalges
4521,rechter::A,parem,olgeš
4522,rechter::A,parem,uál'gis
4523,rechter::A,parem,vuõiǥâs
4524,rechter::A,parem,вуэлькесь
4525,anderer::A,muu,jeatjebe
4526,anderer::A,muu,nubbe
4527,anderer::A,muu,eará
4528,anderer::A,muu,nubbi
4529,anderer::A,muu,nubbe
4530,anderer::A,muu,nu´bb
4531,anderer::A,muu,jee´res
4532,anderer::A,muu,мудта
4533,anderer::A,muu,е̄ресь
4534,anderer::A,teine,jeatjebe
4535,anderer::A,teine,nubbe
4536,anderer::A,teine,eará
4537,anderer::A,teine,nubbi
4538,anderer::A,teine,nubbe
4539,anderer::A,teine,nu´bb
4540,anderer::A,teine,jee´res
4541,anderer::A,teine,мудта
4542,anderer::A,teine,е̄ресь
4543,erster::A,esimene,voestes
4544,erster::A,esimene,vuostasj
4545,erster::A,esimene,vuosttaš
4546,erster::A,esimene,vuos'muš
4547,erster::A,esimene,vuõs's
4548,erster::A,esimene,õõu´dmõs
4549,erster::A,esimene,авьтмусс
4550,zweiter::A,teine,mubpie
4551,zweiter::A,teine,nubbe
4552,zweiter::A,teine,nubbi
4553,zweiter::A,teine,nubbe
4554,zweiter::A,teine,nu´bb
4555,zweiter::A,teine,ныммьп
4556,dritter::A,kolmas,gåalmede
4557,dritter::A,kolmas,goalmát
4558,dritter::A,kolmas,goalmmát
4559,dritter::A,kolmas,kuálmád
4560,dritter::A,kolmas,kuälmad
4561,dritter::A,kolmas,кӯа̄ллмант
4562,letzter::A,viimane,minngemes
4563,letzter::A,viimane,maŋemus
4564,letzter::A,viimane,maŋimus
4565,letzter::A,viimane,majemuš
4566,letzter::A,viimane,mââi´mõs
4567,letzter::A,viimane,маӈьмусс
4568,allein::ADV,üksi,oktegh
4569,allein::ADV,üksi,oktegimse
4570,allein::ADV,üksi,oktebisnie
4571,allein::ADV,üksi,aktu
4572,allein::ADV,üksi,okto
4573,allein::ADV,üksi,ohtuu
4574,allein::ADV,üksi,õhttu
4575,allein::ADV,üksi,о̄ххтэ
4576,auf einmal::ADV,korraga,avtatrajes
4577,auf einmal::ADV,korraga,hávális
4578,auf einmal::ADV,korraga,hávil
4579,auf einmal::ADV,korraga,tove
4580,auf einmal::ADV,korraga,аххтан
4581,auf einmal::ADV,ühekorraga,avtatrajes
4582,auf einmal::ADV,ühekorraga,hávális
4583,auf einmal::ADV,ühekorraga,hávil
4584,auf einmal::ADV,ühekorraga,tove
4585,auf einmal::ADV,ühekorraga,аххтан
4586,zusammen::ADV,koos,ektine
4587,zusammen::ADV,koos,ektesne
4588,zusammen::ADV,koos,tjåenghkesne
4589,zusammen::ADV,koos,siegen
4590,zusammen::ADV,koos,oktan
4591,zusammen::ADV,koos,ovttas
4592,zusammen::ADV,koos,čoahkis
4593,zusammen::ADV,koos,oovtâst
4594,zusammen::ADV,koos,õõutsââ´jest
4595,zusammen::ADV,koos,аххтан
4596,zusammen::ADV,koos,эфтэсьт
4597,zusammen::ADV,üheskoos,ektine
4598,zusammen::ADV,üheskoos,ektesne
4599,zusammen::ADV,üheskoos,tjåenghkesne
4600,zusammen::ADV,üheskoos,siegen
4601,zusammen::ADV,üheskoos,oktan
4602,zusammen::ADV,üheskoos,ovttas
4603,zusammen::ADV,üheskoos,čoahkis
4604,zusammen::ADV,üheskoos,oovtâst
4605,zusammen::ADV,üheskoos,õõutsââ´jest
4606,zusammen::ADV,üheskoos,аххтан
4607,zusammen::ADV,üheskoos,эфтэсьт
4608,lange::ADV,kaua,guhkiem
4609,lange::ADV,kaua,guhkev
4610,lange::ADV,kaua,mælggadav
4611,lange::ADV,kaua,guhká
4612,lange::ADV,kaua,kuhe
4613,lange::ADV,kaua,kuhháá
4614,lange::ADV,kaua,kuu´ǩǩ
4615,lange::ADV,kaua,кугкь
4616,plötzlich::ADV,äkki,faahketji
4617,plötzlich::ADV,äkki,hæhkkat
4618,plötzlich::ADV,äkki,fáhkkestaga
4619,plötzlich::ADV,äkki,fakkist
4620,plötzlich::ADV,äkki,kruu´ta
4621,plötzlich::ADV,äkki,а̄йнханна
4622,plötzlich::ADV,järsku,faahketji
4623,plötzlich::ADV,järsku,hæhkkat
4624,plötzlich::ADV,järsku,fáhkkestaga
4625,plötzlich::ADV,järsku,fakkist
4626,plötzlich::ADV,järsku,kruu´ta
4627,plötzlich::ADV,järsku,а̄йнханна
4628,sofort::ADV,kohe,dallegh
4629,sofort::ADV,kohe,dalá
4630,sofort::ADV,kohe,dalánagi
4631,sofort::ADV,kohe,dakkavide
4632,sofort::ADV,kohe,dakkaviđe
4633,sofort::ADV,kohe,tállán
4634,sofort::ADV,kohe,naraaz
4635,sofort::ADV,kohe,атть
4636,später::ADV,hiljem,mænngan 
4637,später::ADV,hiljem,maŋŋebut
4638,später::ADV,hiljem,maŋŋel
4639,später::ADV,hiljem,maŋ̣eláá
4640,später::ADV,hiljem,mâ´ŋŋlakast
4641,später::ADV,hiljem,маӈӈа
4642,jetzt::ADV,nüüd,daelie
4643,jetzt::ADV,nüüd,dal
4644,jetzt::ADV,nüüd,dal
4645,jetzt::ADV,nüüd,tääl
4646,jetzt::ADV,nüüd,ââ´n
4647,jetzt::ADV,nüüd,атть
4648,heute::ADV,täna,daenbien
4649,heute::ADV,täna,uddni
4650,heute::ADV,täna,odne
4651,heute::ADV,täna,onne
4652,heute::ADV,täna,tä´bbe
4653,heute::ADV,täna,та̄ррьм
4654,morgen::ADV,homme,jirreden
4655,morgen::ADV,homme,idet
4656,morgen::ADV,homme,ihttin
4657,morgen::ADV,homme,itten
4658,morgen::ADV,homme,jâđđa
4659,morgen::ADV,homme,янта
4660,bald::ADV,pea,varke
4661,bald::ADV,pea,ruvva
4662,bald::ADV,pea,farga
4663,bald::ADV,pea,vorgâ
4664,bald::ADV,pea,sõrgg
4665,bald::ADV,pea,вэхтэнне
4666,bald::ADV,varsti,varke
4667,bald::ADV,varsti,ruvva
4668,bald::ADV,varsti,farga
4669,bald::ADV,varsti,vorgâ
4670,bald::ADV,varsti,sõrgg
4671,bald::ADV,varsti,вэхтэнне
4672,dann::ADV,siis,die
4673,dann::ADV,siis,dalloj
4674,dann::ADV,siis,de
4675,dann::ADV,siis,te
4676,dann::ADV,siis,de
4677,dann::ADV,siis,teä
4678,dann::ADV,siis,â´tte
4679,dann::ADV,siis,те
4680,gestern::ADV,eile,jååktan
4681,gestern::ADV,eile,iektu
4682,gestern::ADV,eile,ikte
4683,gestern::ADV,eile,jieh't
4684,gestern::ADV,eile,jåhtta
4685,gestern::ADV,eile,яххта
4686,einst::ADV,vanasti,dejpeli
4687,einst::ADV,vanasti,åvdebut
4688,einst::ADV,vanasti,áigi
4689,einst::ADV,vanasti,dolin
4690,einst::ADV,vanasti,tovle
4691,einst::ADV,vanasti,tuu´l
4692,einst::ADV,vanasti,э̄ххьтэшьт
4693,damals::ADV,tookord,aejkien
4694,damals::ADV,tookord,dalloj
4695,damals::ADV,tookord,dalle
4696,damals::ADV,tookord,talle
4697,damals::ADV,tookord,te´l
4698,damals::ADV,tookord,teä´l
4699,damals::ADV,tookord,танна
4700,danach::ADV,seejärel,mïnngesne
4701,danach::ADV,seejärel,dan maŋŋela
4702,danach::ADV,seejärel,maŋŋil
4703,danach::ADV,seejärel,das maŋŋá
4704,danach::ADV,seejärel,maŋ̣a
4705,danach::ADV,seejärel,mâ´ŋŋlest
4706,danach::ADV,seejärel,маӈӈа
4707,vorher::ADV,enne,aarebi
4708,vorher::ADV,enne,åvddål
4709,vorher::ADV,enne,árat
4710,vorher::ADV,enne,ovdâl
4711,vorher::ADV,enne,ouddâl
4712,vorher::ADV,enne,а̄йка
4713,zuerst::ADV,enne,voestegh
4714,zuerst::ADV,enne,álgon
4715,zuerst::ADV,enne,vuos
4716,zuerst::ADV,enne,vuohččan
4717,zuerst::ADV,enne,vuoč'čin
4718,zuerst::ADV,enne,vuõ´ste
4719,zuerst::ADV,enne,vuõs'smõõssân
4720,zuerst::ADV,enne,э̄ввтла
4721,zuerst::ADV,enne,э̄ввтэль
4722,zuerst::ADV,esmalt,voestegh
4723,zuerst::ADV,esmalt,álgon
4724,zuerst::ADV,esmalt,vuos
4725,zuerst::ADV,esmalt,vuohččan
4726,zuerst::ADV,esmalt,vuoč'čin
4727,zuerst::ADV,esmalt,vuõ´ste
4728,zuerst::ADV,esmalt,vuõs'smõõssân
4729,zuerst::ADV,esmalt,э̄ввтла
4730,zuerst::ADV,esmalt,э̄ввтэль
4731,einmal::ADV,kord,ikth
4732,einmal::ADV,kord,akti
4733,einmal::ADV,kord,okte
4734,einmal::ADV,kord,ohtii
4735,einmal::ADV,kord,kojo
4736,einmal::ADV,kord,måttmešt
4737,einmal::ADV,kord,э̄фт вэ̄рр
4738,einmal::ADV,üks kord,ikth
4739,einmal::ADV,üks kord,akti
4740,einmal::ADV,üks kord,okte
4741,einmal::ADV,üks kord,ohtii
4742,einmal::ADV,üks kord,kojo
4743,einmal::ADV,üks kord,måttmešt
4744,einmal::ADV,üks kord,э̄фт вэ̄рр
4745,manchmal::ADV,mõnikord,muvhtene
4746,manchmal::ADV,mõnikord,muhttijn
4747,manchmal::ADV,mõnikord,duolla dálla
4748,manchmal::ADV,mõnikord,muhtumin
4749,manchmal::ADV,mõnikord,kuásnii
4750,manchmal::ADV,mõnikord,måttmešt
4751,manchmal::ADV,mõnikord,kuä´ss-ne
4752,manchmal::ADV,mõnikord,мудта вэ̄р
4753,oft::ADV,tihti,daamtaj
4754,oft::ADV,tihti,álu
4755,oft::ADV,tihti,ábaj
4756,oft::ADV,tihti,dájvvá
4757,oft::ADV,tihti,dávjá
4758,oft::ADV,tihti,távjá
4759,oft::ADV,tihti,täujja
4760,oft::ADV,tihti,то̄а̄ййв
4761,oft::ADV,sageli,daamtaj
4762,oft::ADV,sageli,álu
4763,oft::ADV,sageli,ábaj
4764,oft::ADV,sageli,dájvvá
4765,oft::ADV,sageli,dávjá
4766,oft::ADV,sageli,távjá
4767,oft::ADV,sageli,täujja
4768,oft::ADV,sageli,то̄а̄ййв
4769,immer::ADV,ikka,iktesth
4770,immer::ADV,ikka,eejnegen
4771,immer::ADV,ikka,agev
4772,immer::ADV,ikka,álo
4773,immer::ADV,ikka,ain
4774,immer::ADV,ikka,ovttuu
4775,immer::ADV,ikka,pâi
4776,immer::ADV,ikka,пай
4777,immer::ADV,alati,iktesth
4778,immer::ADV,alati,eejnegen
4779,immer::ADV,alati,agev
4780,immer::ADV,alati,álo
4781,immer::ADV,alati,ain
4782,immer::ADV,alati,ovttuu
4783,immer::ADV,alati,pâi
4784,immer::ADV,alati,пай
4785,niemals::ADV,mitte kunagi,ij gåessie
4786,niemals::ADV,mitte kunagi,ij goassak
4787,niemals::ADV,mitte kunagi,ij ihkenis
4788,niemals::ADV,mitte kunagi,ii goassege
4789,niemals::ADV,mitte kunagi,ij kuás'sin
4790,niemals::ADV,mitte kunagi,ij ni kuä´ss
4791,niemals::ADV,mitte kunagi,эйй никуэссь
4792,hier::ADV,siin,daagkoe
4793,hier::ADV,siin,dála
4794,hier::ADV,siin,dánna
4795,hier::ADV,siin,dá
4796,hier::ADV,siin,dás
4797,hier::ADV,siin,taa
4798,hier::ADV,siin,tää
4799,hier::ADV,siin,ta´ltte
4800,hier::ADV,siin,тала
4801,hier::ADV,siin,тэста
4802,hierhin::ADV,siia,diekie
4803,hierhin::ADV,siia,dási
4804,hierhin::ADV,siia,diehki
4805,hierhin::ADV,siia,deike
4806,hierhin::ADV,siia,teehi
4807,hierhin::ADV,siia,tii´ǩ
4808,hierhin::ADV,siia,тӣге
4809,von hier::ADV,siit,daebpede
4810,von hier::ADV,siit,dássta
4811,von hier::ADV,siit,dáppelt
4812,von hier::ADV,siit,dáppe
4813,von hier::ADV,siit,tástán
4814,von hier::ADV,siit,tääiǥ
4815,von hier::ADV,siit,tääi´ben
4816,von hier::ADV,siit,тэста
4817,dort::ADV,seal,dagkoe
4818,dort::ADV,seal,dale
4819,dort::ADV,seal,dakko
4820,dort::ADV,seal,tuo
4821,dort::ADV,seal,tovben
4822,dort::ADV,seal,to´ben
4823,dort::ADV,seal,тёллэ
4824,dort::ADV,seal,тамьпе
4825,dorthin::ADV,sinna,dahkoe
4826,dorthin::ADV,sinna,dåhku
4827,dorthin::ADV,sinna,dohko
4828,dorthin::ADV,sinna,diehko
4829,dorthin::ADV,sinna,tuohu
4830,dorthin::ADV,sinna,tok
4831,dorthin::ADV,sinna,tok-aa
4832,dorthin::ADV,sinna,то̄гэ
4833,geradeaus::ADV,otse edasi,njuolgga
4834,geradeaus::ADV,otse edasi,njuolga
4835,geradeaus::ADV,otse edasi,njuol'gist
4836,geradeaus::ADV,otse edasi,vuoi'gist
4837,geradeaus::ADV,otse edasi,vui´jǧǧest
4838,geradeaus::ADV,otse edasi,вӯййкесьт
4839,vorwärts::ADV,edasi,fraamme
4840,vorwärts::ADV,edasi,åvddån
4841,vorwärts::ADV,edasi,ovddas
4842,vorwärts::ADV,edasi,oovdâs
4843,vorwärts::ADV,edasi,ooudâs
4844,vorwärts::ADV,edasi,ooudårra
4845,vorwärts::ADV,edasi,эвтэс
4846,rückwärts::ADV,tagurpidi,mænngese
4847,rückwärts::ADV,tagurpidi,ruoptobadáj
4848,rückwärts::ADV,tagurpidi,maŋás
4849,rückwärts::ADV,tagurpidi,majaskulij
4850,rückwärts::ADV,tagurpidi,mââjas
4851,rückwärts::ADV,tagurpidi,mâ´ŋŋla
4852,rückwärts::ADV,tagurpidi,мо̄а̄з
4853,rückwärts::ADV,tagurpidi,мо̄а̄ст
4854,zurück::ADV,tagasi,bååstede
4855,zurück::ADV,tagasi,ruoptus
4856,zurück::ADV,tagasi,maŋus
4857,zurück::ADV,tagasi,ruoktot
4858,zurück::ADV,tagasi,maassâd
4859,zurück::ADV,tagasi,vä´st
4860,zurück::ADV,tagasi,mååusat
4861,zurück::ADV,tagasi,мо̄а̄з
4862,zurück::ADV,tagasi,мо̄а̄ст
4863,unten::ADV,all,vuelnie
4864,unten::ADV,all,vuollen
4865,unten::ADV,all,vuollin
4866,unten::ADV,all,vyellin
4867,unten::ADV,all,vue´llen
4868,unten::ADV,all,вӯлльн
4869,unten::ADV,allpool,vuelnie
4870,unten::ADV,allpool,vuollen
4871,unten::ADV,allpool,vuollin
4872,unten::ADV,allpool,vyellin
4873,unten::ADV,allpool,vue´llen
4874,unten::ADV,allpool,вӯлльн
4875,hinab::ADV,alla,våålese
4876,hinab::ADV,alla,vuolus
4877,hinab::ADV,alla,vulos
4878,hinab::ADV,alla,vuá'lás
4879,hinab::ADV,alla,vuâlas
4880,hinab::ADV,alla,валас
4881,oben::ADV,ülal,bijjene
4882,oben::ADV,ülal,baddjen
4883,oben::ADV,ülal,badjin
4884,oben::ADV,ülal,paijeen
4885,oben::ADV,ülal,pâ´jjen
4886,oben::ADV,ülal,tunââ´lmest
4887,oben::ADV,ülal,пайенҍ
4888,hinauf::ADV,üles,bæjjese
4889,hinauf::ADV,üles,bajás
4890,hinauf::ADV,üles,bajás
4891,hinauf::ADV,üles,pajas
4892,hinauf::ADV,üles,pââjas
4893,hinauf::ADV,üles,пайяс
4894,überall::ADV,kõikjal,gaajhkene lehkesne
4895,überall::ADV,kõikjal,juohkka sajen
4896,überall::ADV,kõikjal,juohke sajis
4897,überall::ADV,kõikjal,jya'hisaajeest
4898,überall::ADV,kõikjal,vee´zz
4899,überall::ADV,kõikjal,pukvee´zz
4900,überall::ADV,kõikjal,пугквесь
4901,nicht::ADV,ei,ij
4902,nicht::ADV,ei,ij
4903,nicht::ADV,ei,ii
4904,nicht::ADV,ei,ij
4905,nicht::ADV,ei,ij
4906,nicht::ADV,ei,эйй
4907,nicht::ADV,mitte,ij
4908,nicht::ADV,mitte,ij
4909,nicht::ADV,mitte,ii
4910,nicht::ADV,mitte,ij
4911,nicht::ADV,mitte,ij
4912,nicht::ADV,mitte,эйй
4913,ein wenig::ADV,veidi,ånnetje
4914,ein wenig::ADV,veidi,ahtjetje
4915,ein wenig::ADV,veidi,binná
4916,ein wenig::ADV,veidi,veahá
4917,ein wenig::ADV,veidi,ucánjii
4918,ein wenig::ADV,veidi,occanj
4919,ein wenig::ADV,veidi,simmna
4920,ein wenig::ADV,veidi,сада
4921,ein wenig::ADV,veidi,садаматта
4922,ein wenig::ADV,natuke,ånnetje
4923,ein wenig::ADV,natuke,ahtjetje
4924,ein wenig::ADV,natuke,binná
4925,ein wenig::ADV,natuke,veahá
4926,ein wenig::ADV,natuke,ucánjii
4927,ein wenig::ADV,natuke,occanj
4928,ein wenig::ADV,natuke,simmna
4929,ein wenig::ADV,natuke,сада
4930,ein wenig::ADV,natuke,садаматта
4931,kaum::ADV,vaevalt,jallan
4932,kaum::ADV,vaevalt,vánet
4933,kaum::ADV,vaevalt,báljo
4934,kaum::ADV,vaevalt,illá
4935,kaum::ADV,vaevalt,illvaa
4936,kaum::ADV,vaevalt,мале
4937,kaum::ADV,vaevalt,элэлэ
4938,sehr::ADV,väga,sagk
4939,sehr::ADV,väga,riek
4940,sehr::ADV,väga,sieldes
4941,sehr::ADV,väga,hui
4942,sehr::ADV,väga,ollu
4943,sehr::ADV,väga,čuuvtij
4944,sehr::ADV,väga,sami
4945,sehr::ADV,väga,čuu´t
4946,sehr::ADV,väga,пэре
4947,sehr::ADV,väga,чофта
4948,so::ADV,nii,numhtie
4949,so::ADV,nii,nav
4950,so::ADV,nii,nuov
4951,so::ADV,nii,nåv
4952,so::ADV,nii,nu
4953,so::ADV,nii,näävt
4954,so::ADV,nii,de
4955,so::ADV,nii,nu´t
4956,so::ADV,nii,nääi´t
4957,so::ADV,nii,те̄льнэ
4958,noch::ADV,veel,annje
4959,noch::ADV,veel,ájn
4960,noch::ADV,veel,vilá
4961,noch::ADV,veel,ain
4962,noch::ADV,veel,vela
4963,noch::ADV,veel,võl
4964,noch::ADV,veel,veâl
4965,noch::ADV,veel,вя̄л
4966,nur::ADV,ainult,ajve
4967,nur::ADV,ainult,barre
4968,nur::ADV,ainult,dåssjå
4969,nur::ADV,ainult,dušše
4970,nur::ADV,ainult,váá
4971,nur::ADV,ainult,pâi
4972,nur::ADV,ainult,leša
4973,nur::ADV,ainult,tåå´lǩ
4974,nur::ADV,ainult,лэша
4975,nur::ADV,ainult,лышшэ
4976,schon::ADV,juba,joe
4977,schon::ADV,juba,juo
4978,schon::ADV,juba,juo
4979,schon::ADV,juba,juo
4980,schon::ADV,juba,ju´n
4981,schon::ADV,juba,ё
4982,wieder::ADV,jälle,vihth
4983,wieder::ADV,jälle,aajmoen
4984,wieder::ADV,jälle,vas
4985,wieder::ADV,jälle,ådåsis
4986,wieder::ADV,jälle,fas
4987,wieder::ADV,jälle,vuot
4988,wieder::ADV,jälle,vest
4989,wieder::ADV,jälle,däs
4990,wieder::ADV,jälle,e´pet
4991,wieder::ADV,jälle,аввта
4992,wieder::ADV,jälle,о̄дтсэ
4993,vergebens::ADV,asjata,dåssjåj
4994,vergebens::ADV,asjata,duššás
4995,vergebens::ADV,asjata,tušás
4996,vergebens::ADV,asjata,jääutai
4997,vergebens::ADV,asjata,пусьтэльт
4998,vor::PRP,ees,åvteste
4999,vor::PRP,ees,ålggolin
5000,vor::PRP,ees,ovddas
5001,vor::PRP,ees,oovdâst
5002,vor::PRP,ees,ooudâst
5003,vor::PRP,ees,авьтэмьбе̄лльт
5004,hinter::PRP,taha,duekesne
