,Concept_ID,is,eu
824,anderer::A,annar,beste
825,erster::A,fyrsti,lehen
826,erster::A,fyrsti,aurren
827,zweiter::A,annar,bigarren
828,dritter::A,þriðji,hirugarren
829,letzter::A,síðasti,azken
830,letzter::A,síðasti,hondar
831,allein::ADV,einn,bakarrik
832,allein::ADV,aleinn,bakarrik
833,auf einmal::ADV,allt í einu,batera
834,zusammen::ADV,saman,elkarrekin
835,lange::ADV,lengi,luzaro
836,plötzlich::ADV,skyndilega,bat-batean
837,sofort::ADV,strax,berehala
838,sofort::ADV,þegar í stað,berehala
839,später::ADV,seinna,gero
840,jetzt::ADV,nú,orain
841,jetzt::ADV,núna,orain
842,heute::ADV,í dag,gaur
843,morgen::ADV,á morgun,bihar
844,bald::ADV,brátt,aurki
845,bald::ADV,brátt,laster
846,bald::ADV,bráðum,aurki
847,bald::ADV,bráðum,laster
848,dann::ADV,svo,ondoren
849,dann::ADV,síðan,ondoren
850,gestern::ADV,í gær,atzo
851,einst::ADV,forðum,antzina
852,damals::ADV,þá,orduan
853,damals::ADV,á þeim tímum,orduan
854,danach::ADV,á eftir því,gerora
855,danach::ADV,á eftir því,ondoren
856,vorher::ADV,áður,lehenago
857,zuerst::ADV,fyrst,aurrena
858,zuerst::ADV,fyrst,lehenbizi
859,einmal::ADV,einu sinni,behin
860,einmal::ADV,einu sinni,aldi bat
861,manchmal::ADV,stundum,batzuetan
862,manchmal::ADV,stundum,zenbaitetan
863,oft::ADV,oft,maiz
864,oft::ADV,oft,askotan
865,immer::ADV,alltaf,beti
866,immer::ADV,sífellt,beti
867,niemals::ADV,aldrei,inoiz ez
868,niemals::ADV,aldrei,sekula ez
869,hier::ADV,hér,hemen
870,hierhin::ADV,hingað,hona
871,von hier::ADV,héðan,hemendik
872,von hier::ADV,héðan,honetatik
873,dort::ADV,þar,han
874,dort::ADV,þarna,han
875,dorthin::ADV,þangað,hara
876,geradeaus::ADV,beint áfram,artez
877,vorwärts::ADV,áfram,aurrera
878,rückwärts::ADV,aftur á bak,atzera
879,rückwärts::ADV,aftur á bak,atzerantz
880,zurück::ADV,aftur,atzera
881,zurück::ADV,til baka,atzera
882,unten::ADV,niðri,behean
883,unten::ADV,fyrir neðan,behean
884,hinab::ADV,niður,behera
885,hinab::ADV,niður,beherantz
886,hinab::ADV,niður eftir,behera
887,hinab::ADV,niður eftir,beherantz
888,oben::ADV,uppi,goian
889,hinauf::ADV,upp,gora
890,hinauf::ADV,upp,gorantz
891,hinauf::ADV,upp eftir,gora
892,hinauf::ADV,upp eftir,gorantz
893,überall::ADV,alls staðar,edonon
894,nicht::ADV,ekki,ez
895,ein wenig::ADV,dálítið,apur bat
896,ein wenig::ADV,dálítið,pixka bat
897,kaum::ADV,varla,ozta
898,kaum::ADV,varla,nekez
899,kaum::ADV,tæplega,ozta
900,kaum::ADV,tæplega,nekez
901,sehr::ADV,mjög,oso
902,so::ADV,svo,hala
903,so::ADV,svo,honela
904,so::ADV,þannig,hala
905,so::ADV,þannig,honela
906,noch::ADV,enn,oraindik
907,noch::ADV,ennþá,oraindik
908,nur::ADV,bara,bakarrik
909,nur::ADV,aðeins,bakarrik
910,schon::ADV,nú þegar,ja
911,schon::ADV,nú þegar,jada
912,wieder::ADV,aftur,berriro
913,wieder::ADV,að nýju,berriro
914,vergebens::ADV,árangurslaust,alferrik
915,vor::PRP,fyrir,aurrean
916,hinter::PRP,bak við,ostean
917,hinter::PRP,bak við,gibelean
918,hinter::PRP,aftur fyrir,ostean
919,hinter::PRP,aftur fyrir,gibelean
920,unter::PRP,undir,pean
921,unter::PRP,undir,azpian
922,durch::PRP,gegnum,zehar
923,neben::PRP,hjá,ondoan
924,neben::PRP,hjá,aldamenean
925,neben::PRP,við hliðina á,ondoan
926,neben::PRP,við hliðina á,aldamenean
927,zwischen::PRP,milli,artean
928,zwischen::PRP,á milli,artean
929,wegen::PRP,vegna,-gatik
930,dies::PRN,þetta,hau
931,das::PRN,það,hura
932,alles::PRN,allt,dena
933,ich::PRN,ég,ni
934,du::PRN,þú,zu
935,er::PRN,hann,bera
936,wir::PRN,við,gu
937,ihr::PRN,þið,zuek
938,sie::PRN,þær,berak
939,sie::PRN,þeir,berak
940,was::FPRN,hvað,zer
941,wer::FPRN,hver,nor
942,wo::FADV,hvar,non
943,wohin::FADV,hvert,nora
944,wie::FADV,hvernig,nola
945,wie::FADV,hvernig,zelan
946,warum::FADV,hvers vegna,zeren
947,warum::FADV,hvers vegna,zergatik
948,wieviel::FNUM,hve mikill,zenbat
949,eins::NUM,einn,bat
950,zwei::NUM,tveir,bi
951,zwei::NUM,tveir,biga
952,drei::NUM,þrír,hiru
953,vier::NUM,fjórir,lau
954,fünf::NUM,fimm,bost
955,sechs::NUM,sex,sei
956,sieben::NUM,sjö,zazpi
957,acht::NUM,átta,zortzi
958,neun::NUM,níu,bederatzi
959,zehn::NUM,tíu,hamar
960,elf::NUM,ellefu,hamaika
961,zwölf::NUM,tólf,hamabi
962,zwanzig::NUM,tuttugu,hogei
963,dreißig::NUM,þrjátíu,hogeita hamar
964,vierzig::NUM,fjörutíu,berrogei
965,fünfzig::NUM,fimmtíu,berrogeita hamar
966,sechzig::NUM,sextíu,hirurogei
967,siebzig::NUM,sjötíu,hirurogeita hamar
968,achtzig::NUM,áttatíu,laurogei
969,neunzig::NUM,níutíu,laurogeita hamar
970,hundert::NUM,hundrað,ehun
971,tausend::NUM,þúsund,mila
972,und::CNJ,og,eta
973,oder::CNJ,eða,edo
974,stehen::V,standa,zutik egon
975,sitzen::V,sitja,eserita egon
976,liegen::V,liggja,etzan
977,hängen::V,hanga,eskegita egon
978,hängen::V,hanga,zintzilik egon
979,werden::V,verða,bihurtu
980,werden::V,verða,bilakatu
981,passieren::V,gerast,pasatu
982,passieren::V,gerast,gertatu
983,beginnen::V,byrja,hasi
984,enden::V,enda,bukatu
985,enden::V,lykta,bukatu
986,wechseln::V,skipta,aldatu
987,aufgehen[Sonne]::V,koma upp,ilki
988,aufgehen[Sonne]::V,koma upp,sortu
989,untergehen[Sonne]::V,ganga til viðar,sartu
990,scheinen[Sonne]::V,skína,eguzkia egon
991,donnern::V,þruma,trumoia jo
992,wehen::V,blása,haizea ibili
993,strömen::V,streyma,zorrotadaka isuri
994,fließen::V,fljóta,isuri
995,sich drehen::V,snúast,biratu
996,schwanken::V,riða,zabuka ibili
997,schwanken::V,rugga,zabuka ibili
998,schwingen::V,sveiflast,kulunkatu
999,fallen::V,falla,erori
1000,brennen::V,brenna,sutan egon
1001,rauchen::V,reykja,kea bota
1002,regnen::V,rigna,euria ari izan
1003,gefrieren::V,frjósa,izoztu
1004,gefrieren::V,frjósa,hormatu
1005,tauen::V,þiðna,gesaldu
1006,schmelzen::V,bráðna,urtu
1007,trocknen::V,þorna,idortu
1008,trocknen::V,þorna,lehortu
1009,sieden::V,sjóða,irakin
1010,faulen::V,rotna,hirotu
1011,faulen::V,rotna,usteldu
1012,verfaulen::V,rotna,hirotu
1013,verfaulen::V,rotna,usteldu
1014,reißen::V,rifna,eten
1015,reißen::V,rifna,tarrat egin
1016,versinken::V,sökkva,urperatu
1017,vergehen::V,líða,iragan
1018,erscheinen::V,birtast,agertu
1019,verschwinden::V,hverfa,desagertu
1020,sinken::V,síga,beheititu
1021,abnehmen::V,lækka,gutxitu
1022,abnehmen::V,lækka,beheratu
1023,abnehmen::V,minnka,gutxitu
1024,abnehmen::V,minnka,beheratu
1025,zunehmen::V,aukast,gora egin
1026,steigen::V,stíga,igo
1027,wachsen::V,vaxa,hazi
1028,glänzen::V,glóa,distiratu
1029,glänzen::V,glampa,distiratu
1030,funkeln::V,leiftra,izarniatu
1031,lärmen::V,hafa hátt,zarata atera
1032,läuten::V,hringja,jo
1033,läuten::V,hringja,hots egin
1034,klingeln::V,hringja,txirrina jo
1035,klirren::V,glamra,tintin egin
1036,klirren::V,skrölta,tintin egin
1037,brausen::V,ólga,marru egin
1038,rauschen::V,suða,fir-fir egin
1039,klingen::V,hljóma,soinu egin
1040,bellen::V,gelta,zaunkatu
1041,heulen::V,væla,ulu egin
1042,heulen::V,væla,uhuri egin
1043,heulen::V,ýlfra,ulu egin
1044,heulen::V,ýlfra,uhuri egin
1045,blasen::V,blása,ufa egin
1046,blasen::V,blása,putz egin
1047,pfeifen::V,blístra,txistu egin
1048,schreien::V,æpa,oihu egin
1049,schreien::V,æpa,garrasi egin
1050,stöhnen::V,stynja,intziri egin
1051,zittern::V,titra,ikara egin
1052,zittern::V,titra,dar-dar egin
1053,zittern::V,skjálfa,ikara egin
1054,zittern::V,skjálfa,dar-dar egin
1055,leben::V,lifa,bizi izan
1056,geboren werden::V,fæðast,jaio
1057,atmen::V,anda,hats egin
1058,atmen::V,anda,arnasa egin
1059,atmen::V,draga andann,hats egin
1060,atmen::V,draga andann,arnasa egin
1061,trinken::V,drekka,edan
1062,essen::V,borða,jan
1063,schlucken::V,kingja,irentsi
1064,müde werden::V,þreytast,unatu
1065,müde werden::V,þreytast,nekatu
1066,einschlafen::V,sofna,lokartu
1067,schlafen::V,sofa,lo egin
1068,aufwachen::V,vakna,esnatu
1069,aufwachen::V,vakna,atzarri
1070,aufstehen::V,fara á fætur,jaiki
1071,sich erholen::V,hvíla sig,atseden egin
1072,krank werden::V,veikjast,gaixotu
1073,krank werden::V,verða veikur,gaixotu
1074,krank sein::V,vera veikur,eri izan
1075,krank sein::V,vera veikur,gaixo izan
1076,schmerzen::V,kenna til,min egin
1077,husten::V,hósta,eztul egin
1078,genesen::V,batna,osatu
1079,genesen::V,frískast,osatu
1080,sterben::V,deyja,hil
1081,sterben::V,deyja,zendu
1082,umkommen::V,farast,istripuz hil
1083,sich bewegen::V,bifast,higitu
1084,sich rühren::V,hreyfast,zirkin egin
1085,sich erheben::V,standa upp,zutitu
1086,sich erheben::V,standa upp,altxatu
1087,sich setzen::V,setjast,eseri
1088,sich setzen::V,setjast,jesarri
1089,hinfallen::V,detta,erori
1090,laufen::V,labba,ibili
1091,schreiten::V,ganga,oinkatu
1092,spazierengehen::V,ganga sér til skemmtunar,paseatu
1093,spazierengehen::V,ganga sér til skemmtunar,ostera bat egin
1094,eilen::V,fara hratt,lasterkatu
1095,sich beeilen::V,flýta sér,lehiatu
1096,sausen::V,þjóta,ziztu bizian joan
1097,rennen::V,hlaupa,lasterka egin
1098,springen::V,stökkva,jauzi egin
1099,klettern::V,klifra,igo
1100,schaukeln::V,róla,zabu egin
1101,schaukeln::V,róla,zanbulu egin
1102,schaukeln::V,rugga,zabu egin
1103,schaukeln::V,rugga,zanbulu egin
1104,kriechen::V,skríða,narras egin
1105,schwimmen::V,synda,igerikatu
1106,schwimmen::V,synda,igeri egin
1107,tauchen::V,kafa,murgildu
1108,tauchen::V,kafa,pulunpatu
1109,rudern::V,róa,bogatu
1110,rudern::V,róa,arraun egin
1111,fahren::V,aka,joan
1112,fahren::V,fara,joan
1113,fliegen::V,fljúga,hegaldatu
1114,fliegen::V,fljúga,hegan egin
1115,gehen::V,fara,joan
1116,gehen::V,ganga,joan
1117,weggehen::V,fara burt,alde egin
1118,weggehen::V,ganga burt,alde egin
1119,abfahren::V,aka burt,abiatu
1120,anhalten::V,stöðva,geratu
1121,anhalten::V,stöðva,gelditu
1122,hineingehen::V,ganga inn,sartu
1123,eintreten::V,koma inn,sartu
1124,eintreten::V,ganga inn,sartu
1125,kommen::V,koma,etorri
1126,ankommen::V,koma til,heldu
1127,ankommen::V,koma til,iritsi
1128,zurückkommen::V,koma til baka,itzuli
1129,bleiben::V,haldast,gelditu
1130,bleiben::V,vera kyrr,gelditu
1131,warten::V,bíða,itxaron
1132,warten::V,bíða,zain egon
1133,erwarten::V,búast við,iguriki
1134,erwarten::V,eiga von á,iguriki
1135,suchen::V,leita,bilatu
1136,finden::V,finna,idoro
1137,finden::V,finna,aurkitu
1138,versuchen::V,reyna,saiatu
1139,versuchen::V,reyna,ahalegindu
1140,vorbereiten::V,undirbúa,gertatu
1141,lieben::V,elska,maitatu
1142,lieben::V,elska,maite izan
1143,mögen::V,þykja gott,laket izan
1144,mögen::V,þykja gott,atsegin izan
1145,mögen::V,falla í geð,laket izan
1146,mögen::V,falla í geð,atsegin izan
1147,lachen::V,hlæja,irri egin
1148,lachen::V,hlæja,barre egin
1149,rühren::V,snerta,hunkitu
1150,weinen::V,gráta,negar egin
1151,schimpfen::V,skammast,erneguka ari izan
1152,sich ärgern::V,sárna,ernegatu
1153,sich ärgern::V,sárna,haserretu
1154,sich ärgern::V,gremjast,ernegatu
1155,sich ärgern::V,gremjast,haserretu
1156,sich fürchten::V,óttast,beldur izan
1157,fürchten::V,óttast,beldur izan
1158,fliehen::V,flýja,ihes egin
1159,flüchten::V,strjúka,ihes egin
1160,sehen::V,sjá,ikusi
1161,anschauen::V,horfa á,begietsi
1162,ansehen::V,líta á,begiratu
1163,hören::V,heyra,aditu
1164,zuhören::V,hlusta,entzun
1165,probieren::V,smakka,dastatu
1166,riechen::V,þefa,usnatu
1167,riechen::V,þefa,usaindu
1168,fühlen::V,finna til,sentitu
1169,scheinen::V,virðast,iruditu
1170,scheinen::V,virðast,begitandu
1171,zu sehen sein::V,vera að sjá,azaldu
1172,vernehmen::V,heyra,aditu
1173,vernehmen::V,greina,aditu
1174,frieren::V,frjósa,hotz izan
1175,tun::V,gera,egin
1176,können::V,geta,ahal izan
1177,wollen::V,ætla,nahi izan
1178,wollen::V,vilja,nahi izan
1179,anfangen::V,hefja,hasi
1180,beenden::V,enda,bukatu
1181,beenden::V,ljúka,bukatu
1182,aufhören::V,lykta,utzi
1183,gelingen::V,heppnast,lortu
1184,geraten::V,lukkast,heldu
1185,öffnen::V,opna,ireki
1186,öffnen::V,opna,zabaldu
1187,schließen::V,loka,itxi
1188,stellen::V,láta,ipini
1189,stellen::V,setja,ipini
1190,setzen::V,láta,jesarri
1191,setzen::V,setja,jesarri
1192,legen::V,láta,jarri
1193,legen::V,leggja,jarri
1194,berühren::V,koma við,ukitu
1195,verbinden::V,sameina,uztartu
1196,bedecken::V,hylja,estali
1197,aufhängen::V,hengja,eseki
1198,aufhängen::V,hengja,eskegi
1199,aufhängen::V,hengja upp,eseki
1200,aufhängen::V,hengja upp,eskegi
1201,anzünden::V,kveikja í,piztu
1202,aufheben::V,taka upp,jaso
1203,aufheben::V,lyfta upp,jaso
1204,zurücklassen::V,skilja eftir,atzean utzi
1205,verlieren::V,týna,galdu
1206,verlieren::V,glata,galdu
1207,fallen lassen::V,missa,erortzen utzi
1208,machen::V,búa til,egin
1209,herstellen::V,framleiða,ekoiztu
1210,bauen::V,smíða,eraiki
1211,bauen::V,byggja,eraiki
1212,reparieren::V,gera við,konpondu
1213,verbessern::V,bæta,hobetu
1214,ändern::V,breyta,mudatu
1215,graben::V,grafa,aitzurtu
1216,beugen::V,beygja,makurtu
1217,biegen::V,sveigja,malgutu
1218,biegen::V,sveigja,makolatu
1219,drehen::V,snúa,jiratu
1220,wenden::V,snúa,bihurtu
1221,wenden::V,venda,bihurtu
1222,umdrehen::V,venda,biratu
1223,umdrehen::V,venda,alderantzikatu
1224,umdrehen::V,snúa við,biratu
1225,umdrehen::V,snúa við,alderantzikatu
1226,heben::V,hefja,jaso
1227,heben::V,hefja,goratu
1228,hochheben::V,lyfta upp,goratu
1229,hochheben::V,lyfta upp,altxatu
1230,ergreifen::V,grípa,oratu
1231,halten::V,rúma,eutsi
1232,halten::V,halda,eutsi
1233,drücken::V,þjá,sakatu
1234,drücken::V,þrýsta,sakatu
1235,schieben::V,ýta,bultzatu
1236,kratzen::V,klóra,hatz egin
1237,kratzen::V,klóra,hazka egin
1238,lecken::V,sleikja,miaztu
1239,lecken::V,sleikja,lamikatu
1240,beißen::V,bíta,hozka egin
1241,beißen::V,bíta,ausiki egin
1242,abreißen::V,rífa af,kendu
1243,abreißen::V,rífa frá,kendu
1244,abschneiden::V,skera af,moztu
1245,abschneiden::V,skera af,pikatu
1246,abschneiden::V,klippa af,moztu
1247,abschneiden::V,klippa af,pikatu
1248,binden::V,binda,lotu
1249,binden::V,binda,estekatu
1250,stecken::V,stinga,sartu
1251,brechen::V,brjóta,apurtu
1252,klopfen::V,berja,jo
1253,klopfen::V,klappa,jo
1254,hauen::V,berja,jo
1255,hauen::V,höggva,jo
1256,kleben::V,líma,itsatsi
1257,reiben::V,núa,igurtzi
1258,streichen::V,smyrja,igurtzi
1259,schleifen::V,slípa,zorroztu
1260,schneiden::V,skera,moztu
1261,schneiden::V,klippa,moztu
1262,rütteln::V,skaka,astindu
1263,rütteln::V,skaka,inarrosi
1264,schütteln::V,hrista,astindu
1265,schütteln::V,hrista,inarrosi
1266,schwenken::V,sveifla,zabukatu
1267,schütten::V,hella,isuri
1268,füllen::V,fylla,bete
1269,einwickeln::V,vefja inn í,bildu
1270,tragen::V,bera,eroan
1271,tragen::V,bera,eraman
1272,schleppen::V,draga,narrastu
1273,schleppen::V,draga,herrestatu
1274,ziehen::V,toga,tira egin
1275,ziehen::V,draga,tira egin
1276,aufbewahren::V,geyma,gorde
1277,werfen::V,kasta,jaurti
1278,werfen::V,kasta,aurtiki
1279,fangen::V,grípa,atzeman
1280,packen::V,þrífa í,heldu
1281,verstecken::V,fela,ostendu
1282,verstecken::V,fela,ezkutatu
1283,teilen::V,deila,zatitu
1284,schicken::V,senda,bidali
1285,bringen::V,færa,ekarri
1286,bringen::V,flytja,ekarri
1287,hinzufügen::V,bæta við,eratxiki
1288,hinzufügen::V,bæta við,gaineratu
1289,bekommen::V,hljóta,jaso
1290,bekommen::V,ná,jaso
1291,erhalten::V,fá,jaso
1292,nehmen::V,taka,hartu
1293,wählen::V,velja,hautatu
1294,wählen::V,velja,aukeratu
1295,auswählen::V,velja úr,hautatu
1296,auswählen::V,velja úr,aukeratu
1297,bewahren::V,gæta,begiratu
1298,bewahren::V,vernda,begiratu
1299,behindern::V,varna,oztopatu
1300,verderben::V,spilla,hondatu
1301,beschädigen::V,skemma,akastu
1302,zerbrechen::V,brjóta,apurtu
1303,zerreißen::V,rífa,zarratatu
1304,zerreißen::V,rífa sundur,zarratatu
1305,zerstören::V,rífa niður,suntsitu
1306,verbrennen::V,brenna,erre
1307,verbrennen::V,brenna,kiskali
1308,geben::V,gefa,eman
1309,reichen::V,rétta,luzatu
1310,reichen::V,rétta,helarazi
1311,schenken::V,gefa,oparitu
1312,versprechen::V,lofa,agindu
1313,versprechen::V,heita,agindu
1314,wünschen::V,óska,opatu
1315,wünschen::V,óska,opetsi
1316,loben::V,lofa,laudatu
1317,loben::V,lofa,goraipatu
1318,loben::V,hrósa,laudatu
1319,loben::V,hrósa,goraipatu
1320,küssen::V,kyssa,musu eman
1321,wiegen::V,rugga,kulunkatu
1322,zudecken::V,þekja,estali
1323,zudecken::V,breiða yfir,estali
1324,wecken::V,vekja,esnatu
1325,wecken::V,vekja,iratzartu
1326,zeigen::V,sýna,erakutsi
1327,führen::V,leiða,gidatu
1328,lehren::V,kenna,irakatsi
1329,unterrichten::V,fræða,eskolak eman
1330,aufziehen::V,ala upp,hazi
1331,leiten::V,stjórna,arteztu
1332,antreiben::V,hvetja,bulkatu
1333,lassen::V,láta,-arazi
1334,einladen::V,bjóða heim,gonbidatu
1335,vereinigen::V,sameina,batu
1336,vereinigen::V,sameina,bateratu
1337,besuchen::V,heimsækja,ikustatu
1338,treffen::V,hitta,topatu
1339,sich versammeln::V,safnast saman,bildu
1340,spielen::V,leika sér,jolastu
1341,singen::V,syngja,abestu
1342,singen::V,syngja,kantatu
1343,tanzen::V,dansa,dantzatu
1344,tanzen::V,dansa,dantzan egin
1345,sich trennen::V,skiljast,banandu
1346,verlassen::V,yfirgefa,utzietsi
1347,retten::V,bjarga,salbatu
1348,retten::V,bjarga,gaizkatu
1349,bewachen::V,gæta,jagon
1350,bewachen::V,gæta,zaindu
1351,bewachen::V,hafa vörð á,jagon
1352,bewachen::V,hafa vörð á,zaindu
1353,schützen::V,vernda,babestu
1354,schützen::V,vernda,gerizatu
1355,verteidigen::V,verja,aldeztu
1356,sich schlagen::V,slást,elkar jo
1357,sich schlagen::V,slást,elkar borrokatu
1358,sich schlagen::V,berjast,elkar jo
1359,sich schlagen::V,berjast,elkar borrokatu
1360,schießen::V,skjóta,tiro egin
1361,siegen::V,sigra,irabazi
1362,ärgern::V,ergja,ernegatu
1363,ärgern::V,ergja,haserretu
1364,ärgern::V,skaprauna,ernegatu
1365,ärgern::V,skaprauna,haserretu
1366,schlagen::V,slá,jo
1367,schlagen::V,slá,erauntsi
1368,schlagen::V,lemja,jo
1369,schlagen::V,lemja,erauntsi
1370,treten::V,sparka,zapaldu
1371,treten::V,sparka,ostiaktu
1372,stechen::V,stinga,sastatu
1373,stoßen::V,hrinda,bultzatu
1374,stehlen::V,stela,ostu
1375,stehlen::V,stela,lapurtu
1376,stören::V,trufla,galarazi
1377,belästigen::V,ónáða,gohaindu
1378,belästigen::V,ónáða,alamena eman
1379,verbergen::V,leyna,ezkutatu
1380,täuschen::V,gabba,tronpatu
1381,täuschen::V,gabba,engainatu
1382,täuschen::V,blekkja,tronpatu
1383,täuschen::V,blekkja,engainatu
1384,betrügen::V,svíkja,iruzurtu
1385,betrügen::V,blekkja,iruzurtu
1386,töten::V,drepa,hil
1387,töten::V,drepa,heriotza eman
1388,wohnen::V,búa,bizi izan
1389,arbeiten::V,vinna,lan egin
1390,arbeiten::V,vinna,behar egin
1391,sammeln::V,safna,bildu
1392,sammeln::V,safna,bildumatu
1393,pflücken::V,tína,batu
1394,pflücken::V,tína,bildu
1395,pflücken::V,reyta,batu
1396,pflücken::V,reyta,bildu
1397,jagen::V,veiða,ehizatu
1398,fischen::V,fiska,arrantzatu
1399,fischen::V,fiska,arrantza egin
1400,fassen::V,veiða,harrapatu
1401,hüten::V,gæta,begiratu
1402,hüten::V,vakta,begiratu
1403,treiben::V,reka,bultza egin
1404,anbinden::V,binda við,estekatu
1405,anbinden::V,binda fast,estekatu
1406,füttern::V,fóðra,bazkatu
1407,melken::V,mjólka,jetzi
1408,hacken::V,höggva,xehatu
1409,gießen::V,hella,isuri
1410,reifen::V,þroskast,heldu
1411,reifen::V,þroskast,zoritu
1412,zubereiten::V,elda,prestatu
1413,zubereiten::V,tilbúa,prestatu
1414,kochen::V,sjóða,egosi
1415,backen::V,baka,labean egin
1416,braten::V,steikja,erregosi
1417,umrühren::V,hræra í,eragin
1418,stricken::V,prjóna,trikotatu
1419,stricken::V,prjóna,puntu egin
1420,nähen::V,sauma,josi
1421,färben::V,lita,tindatu
1422,reinigen::V,hreinsa,ikuzi
1423,reinigen::V,hreinsa,garbitu
1424,waschen::V,þvo,xahutu
1425,waschen::V,þvo,garbitu
1426,abwischen::V,þerra,xukatu
1427,spülen::V,skola,irakutzi
1428,spülen::V,þvo upp,irakutzi
1429,fegen::V,sópa,erraztatu
1430,fegen::V,hreinsa,erraztatu
1431,kehren::V,sópa,isastu
1432,baden::V,baða sig,bainatu
1433,baden::V,baða sig,bainua hartu
1434,sich waschen::V,þvo sér,burua garbitu
1435,ausziehen::V,fara úr,erantzi
1436,anziehen::V,fara í,jantzi
1437,sich anziehen::V,klæðast,jantzi
1438,kämmen::V,greiða,orraztu
1439,schmücken::V,prýða,apaindu
1440,schmücken::V,skreyta,apaindu
1441,sagen::V,segja,esan
1442,sprechen::V,tala,mintzatu
1443,sprechen::V,tala,hitz egin
1444,reden::V,ræða,hitz egin
1445,sich unterhalten::V,spjalla,solastu
1446,sich unterhalten::V,spjalla,solas egin
1447,sich unterhalten::V,ræðast við,solastu
1448,sich unterhalten::V,ræðast við,solas egin
1449,fragen::V,spyrja,galdetu
1450,bitten::V,biðja,eskatu
1451,bitten::V,biðja,galdegin
1452,erzählen::V,segja frá,edestu
1453,erzählen::V,segja frá,kontatu
1454,mitteilen::V,tilkynna,jakinarazi
1455,nennen::V,nefna,izena eman
1456,rufen::V,kalla,dei egin
1457,prahlen::V,gorta,harrokerian ibili
1458,prahlen::V,gorta,ahoberokeriak esan
1459,übersetzen::V,þýða,itzuli
1460,denken::V,hugsa,pentsatu
1461,denken::V,hugsa,gogoeta egin
1462,glauben::V,trúa,sinetsi
1463,bemerken::V,taka eftir,ohartu
1464,bemerken::V,taka eftir,konturatu
1465,erkennen::V,þekkja,ezagutu
1466,erkennen::V,þekkja,antzeman
1467,begreifen::V,skilja,ulertu
1468,verstehen::V,skilja,aditu
1469,lernen::V,læra,ikasi
1470,wissen::V,vita,jakin
1471,sich erinnern an::V,minnast,gogoratu
1472,sich erinnern an::V,minnast,gogoan izan
1473,vergessen::V,gleyma,ahaztu
1474,vergessen::V,gleyma,ahantzi
1475,messen::V,mæla,neurtu
1476,zählen::V,telja,zenbatu
1477,zählen::V,telja,kopuratu
1478,rechnen::V,reikna,kalkulatu
1479,lesen::V,lesa,irakurri
1480,malen::V,mála,margotu
1481,zeichnen::V,teikna,marraztu
1482,schreiben::V,skrifa,idatzi
1483,besitzen::V,hafa,ukan
1484,besitzen::V,hafa,eduki
1485,kaufen::V,kaupa,erosi
1486,verkaufen::V,selja,saldu
1487,bezahlen::V,borga,ordaindu
1488,zahlen::V,borga,ordaindu
1489,beherrschen::V,hafa á valdi sínu,menpean izan
1490,ertragen::V,þola,jasan
1491,ertragen::V,þola,pairatu
