,Concept_ID,udm,lt
1472,zeichnen::V,суреданы,braižyti
1473,schreiben::V,гожъяны,rašyti
1474,besitzen::V,луыны,turėti
1475,kaufen::V,басьтыны,pirkti
1476,verkaufen::V,вузаны,parduoti
1477,bezahlen::V,тырыны,apmokėti
1478,zahlen::V,тырыны,mokėti
1479,beherrschen::V,кузёяськыны,valdyti
1480,ertragen::V,чиданы,kę̃sti
1481,ertragen::V,чиданы,pakelti
1482,ertragen::V,чиданы,iškę̃sti
