,Concept_ID,ko,myv
825,steigen::V,상승하다,куземс
826,steigen::V,상승하다,кепсевемс
827,wachsen::V,생기하다,касомс
828,glänzen::V,뛰오나다,цитнемс
829,funkeln::V,불티가잍어나다,пиндолдомс
830,funkeln::V,불티가잍어나다,цивтёрдомс
831,lärmen::V,떠들다,шалномс
832,läuten::V,울시다,гайгезевемс
833,klingeln::V,초닌총을울리다,чавомс баягас
834,klirren::V,탁탁울리다,калдордомс
835,klirren::V,탁탁울리다,кальцяемс
836,brausen::V,쏴쏴소리내다,лакамс
837,rauschen::V,솨솨,лажномс
838,klingen::V,반향하다,гайгемс
839,bellen::V,짖다,онгомс
840,heulen::V,포효하다,урномс
841,blasen::V,불다,пувамс
842,pfeifen::V,피리를불다,вешкемс
843,schreien::V,절규하다,пижнемс
844,stöhnen::V,신음하다,кувсемс
845,zittern::V,저뉼하다,тарномс
846,leben::V,살다,эрямс
847,geboren werden::V,태어난,чачомс
848,atmen::V,숨쉬다,лексемс
849,trinken::V,마시다,симемс
850,essen::V,먹다,ярсамс
851,schlucken::V,들이켜다,нилемс
852,schlucken::V,들이켜다,порнемс
853,einschlafen::V,잠들다,матедевемс
854,schlafen::V,자다,удомс
855,aufwachen::V,눈트다,сыргоземс
856,aufstehen::V,서다,стямс
857,sich erholen::V,회복하다,оймсемс
858,schmerzen::V,아프다,сэредемс
859,husten::V,잔기침하다,козомс
860,genesen::V,낫다,пичкамс
861,sterben::V,죽다,куломс
862,umkommen::V,못쓰게되다,чавовомс
863,umkommen::V,못쓰게되다,ёмамс
864,sich bewegen::V,움직이다,шаштомс
865,sich rühren::V,움직이다,сыргамс
866,sich erheben::V,이러서다,куземс
867,sich setzen::V,앉히다,озамс
868,hinfallen::V,넘어지다,прамс
869,hinfallen::V,넘어지다,сяворемс
870,laufen::V,걷다,якамс
871,schreiten::V,보행하다,эскелямс
872,schreiten::V,보행하다,молемс
873,spazierengehen::V,산보하다,якамс
874,eilen::V,서둘다,эрзкалемс
875,eilen::V,서둘다,капшамс
876,sich beeilen::V,서둘게하다,капшамс
877,sausen::V,서들러 떠나다,ливтямс
878,rennen::V,달리다,чийнемс
879,rennen::V,달리다,ардтнемс
880,springen::V,도약하다,кирнявтнемс
881,klettern::V,갑겨오르다,куземс
882,schaukeln::V,흔들리게하다,нурямс
883,kriechen::V,기다,ёзмолдомс
884,schwimmen::V,헤엄치다,уемс
885,tauchen::V,잠기다,чопавтомс
886,tauchen::V,잠기다,чопавтнемс
887,rudern::V,물을헤치다,миледемс
888,fahren::V,가다,ардомс
889,fahren::V,나르다,ардомс
890,fliegen::V,날다,ливтямс
891,gehen::V,가다,туемс
892,gehen::V,가다,молемс
893,weggehen::V,팔리다,туемс
894,abfahren::V,출발하다,туемс
895,anhalten::V,멈추다,лоткамс
896,hineingehen::V,(그리로)가다,совамс
897,eintreten::V,들러가다,совамс
898,eintreten::V,들러가다,эскельдямс
899,kommen::V,오다,самс
900,ankommen::V,고챀하다,самс
901,ankommen::V,고챀하다,пачкодемс
902,zurückkommen::V,보기,велявтомс
903,bleiben::V,체류,кадовомс
904,warten::V,기다리다,учомс
905,erwarten::V,기대하다,учомс
906,suchen::V,찾다,вешнемс
907,suchen::V,구하다,вешнемс
908,finden::V,찾아내다,муемс
909,versuchen::V,시험하다,варштамс
910,vorbereiten::V,재비하다,анокстамс
911,lieben::V,사랑하다,вечкемс
912,mögen::V,줗아하다,вечкемс
913,lachen::V,웃다,пейдемс
914,rühren::V,건드리다,токамс седейс
915,weinen::V,울다,авардемс
916,schimpfen::V,꾸짖다,сёвномс
917,sich ärgern::V,화를내게 하다,кежиявтнемс
918,sich fürchten::V,두려원하다,пелемс
919,fürchten::V,두려원하다,пелемс
920,fliehen::V,도망치다,оргодемс
921,flüchten::V,도주하다,ворьгодемс
922,flüchten::V,도주하다,чадомс
923,sehen::V,보다,неемс
924,anschauen::V,바라보다,ваномс
925,ansehen::V,바라보다,ваномс
926,hören::V,듣다,марямс
927,zuhören::V,듣다,кунсоломс
928,probieren::V,시식하다,варшамс
929,riechen::V,내새를맡다,никсемс
930,fühlen::V,느끼다,марямс
931,scheinen::V,...것같다,марявомс
932,zu sehen sein::V,보이는,неявомс
933,vernehmen::V,듣다,марямс
934,vernehmen::V,들어서일다,марямс
935,frieren::V,춥다,кельмемс
936,tun::V,하다,теемс
937,können::V,할주릴다,маштомс
938,wollen::V,바라다,бажамс
939,anfangen::V,시작하다,кармамс
940,beenden::V,다하다,прядомс
941,aufhören::V,그만두다,лоткамс
942,gelingen::V,성국하다,удаламс
943,geraten::V,잘되어가다,лисемс
944,öffnen::V,열다,панжомс
945,schließen::V,추측하다,пекстамс
946,schließen::V,추측하다,сёлгомс
947,schließen::V,추측하다,конямс
948,stellen::V,세우다,аравтомс
949,setzen::V,놓다,ойсевтемс
950,setzen::V,놓다,озавтнемс
951,legen::V,눕히다,путомс
952,berühren::V,대다,токамс
953,verbinden::V,옝열하다,содомс
954,bedecken::V,덮다,вельтямс
955,aufhängen::V,매달다,понгавтомс
956,anzünden::V,점화하다,кирвастемс
957,aufheben::V,위로올리다,кепедемс
958,zurücklassen::V,튀에남기다,кадомс
959,verlieren::V,잃다,ёмавтомс
960,fallen lassen::V,떨어뜨리다,правтомс
961,machen::V,하다,теемс
962,herstellen::V,제조하다,анокстамс
963,bauen::V,짓다,путомс
964,reparieren::V,수셩자다,витемс
965,verbessern::V,정정하다,паролгавтомс
966,verbessern::V,정정하다,вадрялгавтомс
967,ändern::V,바꾸다,полавтомс
968,graben::V,파다,чувомс
969,graben::V,파다,таргамс
970,beugen::V,구부리다,мендемс
971,biegen::V,굽히다,комавтомс
972,drehen::V,회전,чаравтомс
973,drehen::V,회전,велявтнемс
974,wenden::V,회전시키다,велявтомс
975,umdrehen::V,회전시키다,велявтомс
976,heben::V,일으아키다,кепедемс
977,hochheben::V,틀어올리다,кепедемс
978,ergreifen::V,잡다,кундамс
979,halten::V,잡다,кирдемс
980,drücken::V,누르다,нуемс
981,schieben::V,밀다,шаштомс
982,kratzen::V,긁다,ангордамс
983,lecken::V,핥다,нолсемс
984,beißen::V,물다,сускомс
985,abschneiden::V,귾어내다,печкемс
986,binden::V,매다,кодамс
987,binden::V,매다,сюлмамс
988,stecken::V,찌르다,сялгомс
989,brechen::V,금,синдемс
990,brechen::V,금,калавтомс
991,klopfen::V,치다,калтаямс
992,hauen::V,때리다,чавомс
993,kleben::V,들러붙다,педявтнемс
994,reiben::V,문지르다,ёзамс
995,streichen::V,쓰다듬다,вадемс
996,schleifen::V,갈다,човамс
997,schneiden::V,베다,керямс
998,rütteln::V,흔들다,чукамс
999,rütteln::V,흔들다,лыкавтомс
1000,schütteln::V,흔들다,чукамс
1001,schwenken::V,흔들다,яхолемс
1002,schütten::V,따르다,каямс
1003,füllen::V,담다,пештямс
1004,einwickeln::V,싸다,тапарямс
1005,tragen::V,지우다,кандомс
1006,schleppen::V,끌다,ускомс
1007,ziehen::V,당기다,ускомс
1008,aufbewahren::V,간직하다,ванстомс
1009,werfen::V,던지다,ёртомс
1010,fangen::V,밥다,кундамс
1011,packen::V,쥐다,кундамс
1012,verstecken::V,숨기다,кекшемс
1013,teilen::V,나누다,явомс
1014,schicken::V,보내다,кучомс
1015,bringen::V,가겨,кандомс
1016,hinzufügen::V,부가하다,путомс
1017,hinzufügen::V,부가하다,максомс
1018,bekommen::V,얻다,саемс
1019,erhalten::V,지니다,саемс
1020,nehmen::V,잡다,саемс
1021,wählen::V,선거하다,кочкамс
1022,auswählen::V,선출하다,кочкамс
1023,bewahren::V,저장보종,ванстомс
1024,behindern::V,훼방하다,кирдемс
1025,verderben::V,못쓰게 되다,коламс
1026,beschädigen::V,상하게하다,теемс зыян
1027,zerbrechen::V,깨뜨리다,коламс
1028,zerreißen::V,잡아쫓다,сеземс
1029,zerstören::V,파괴하다,калавтомс
1030,verbrennen::V,소실하다,пултамс
1031,geben::V,주다,максомс
1032,reichen::V,내일다,максомс
1033,schenken::V,주다,каземс
1034,versprechen::V,약속하다,алтамс
1035,wünschen::V,바라다,арсемс
1036,loben::V,칭찬하다,шнамс
1037,küssen::V,키스하다,палсемс
1038,wiegen::V,어르다,нурсемс
1039,zudecken::V,뚜꺼을하다,тавадомс
1040,zudecken::V,뚜꺼을하다,вельтямс
1041,wecken::V,깨우다,стявтомс
1042,zeigen::V,보이다,невтемс
1043,führen::V,가게하다,ветямс
1044,lehren::V,가르치다,тонавтомс
1045,unterrichten::V,가르지다,тонавтомс
1046,aufziehen::V,사육하다,трямс
1047,aufziehen::V,사육하다,кастомс
1048,leiten::V,이끌다,ветямс
1049,leiten::V,이끌다,азоркстамс
1050,antreiben::V,몰다,ветямс
1051,lassen::V,내버려두다,кармавтомс
1052,einladen::V,초청하다,тердемс
1053,vereinigen::V,하나로하다,вейсэндямс
1054,vereinigen::V,하나로하다,вейс путомс
1055,vereinigen::V,하나로하다,вейс пурнамс
1056,besuchen::V,방문하다,варштамс
1057,treffen::V,만나다,вастомс
1058,sich versammeln::V,조립하다,промокшномс
1059,spielen::V,눌다,налксемс
1060,singen::V,노래하다,морамс
1061,tanzen::V,춤추하다,киштемс
1062,sich trennen::V,가르다,явомс
1063,verlassen::V,버림받은,кадомс
1064,retten::V,구조하다,идемс
1065,bewachen::V,치키다,ванстомс
1066,schützen::V,보호하다,аштемс
1067,verteidigen::V,막다,ваномс
1068,sich schlagen::V,치다,тюремс
1069,schießen::V,쏘다,ледемс
1070,siegen::V,이기다,изнямс
1071,ärgern::V,성을내게하다,кежейгавтомс
1072,schlagen::V,치다,токамс
1073,treten::V,디디다,тапамс
1074,stechen::V,찌르다,пупамс
1075,stoßen::V,찌르다,тулкадемс
1076,stehlen::V,훔치다,саламс
1077,stören::V,움직이다,пирямс ки
1078,belästigen::V,괴롭히다,а максомс
1079,belästigen::V,괴롭히다,а кадомс оймамо
1080,verbergen::V,숨기다,сёпомс
1081,verbergen::V,숨기다,кекшемс
1082,täuschen::V,속이다,манямс
1083,betrügen::V,속이다,манчемс
1084,töten::V,죽이다,чавномс
1085,töten::V,죽이다,маштнемс
1086,wohnen::V,실다,эрямс
1087,arbeiten::V,일하다,важодемс
1088,sammeln::V,모으다,пурнамс
1089,pflücken::V,꿔다,ноцковтнемс
1090,jagen::V,사냥하다,кундамс
1091,fischen::V,고기를잡다,калонь кундамс
1092,fassen::V,움켜쥐다,кундамс
1093,hüten::V,망보다,ваномс
1094,treiben::V,몰아세우다,панемс
1095,anbinden::V,묶다,сюлмамс
1096,füttern::V,사료를주다,андомс
1097,melken::V,젖을짜다,потявтомс
1098,hacken::V,자르다,лазномс
1099,gießen::V,물을대다,валомс
1100,reifen::V,성숙하다,кенеремс
1101,zubereiten::V,조제하다,анокстамс
1102,kochen::V,요리하다,пидемс
1103,backen::V,쿱다,пидемс
1104,braten::V,굽다,пуштамс
1105,umrühren::V,교반하다,човорямс
1106,stricken::V,뜨개질하다,кодамс
1107,nähen::V,꿰매다,стамс
1108,färben::V,채색하다,артомс
1109,reinigen::V,청소하다,урядамс
1110,waschen::V,씻다,муськемс
1111,abwischen::V,닦다,нардамс
1112,spülen::V,씻다,ёрвалдомс
1113,fegen::V,소체하다,тенсемс
1114,kehren::V,청소하다,тенсемс
1115,baden::V,감다,экшелямс
1116,sich waschen::V,모믈 씻다,шлямс
1117,ausziehen::V,벗다,кайсевтемс
1118,anziehen::V,끌어움직이다,оршамс
1119,kämmen::V,빗다,судрямс
1120,schmücken::V,치레하다,мазылгавтомс
1121,schmücken::V,치레하다,наряжамс
1122,sagen::V,말하다,меремс
1123,sprechen::V,말하다,кортамс
1124,reden::V,이야기하다,кортамс
1125,fragen::V,질문하다,кевкстемс
1126,bitten::V,원하다,вешемс
1127,erzählen::V,이야기하다,ёвтнемс
1128,mitteilen::V,이야기하다,ёвтамс
1129,nennen::V,부르다,лемдемс
1130,nennen::V,부르다,путомс лем
1131,rufen::V,불러내다,тердемс
1132,rufen::V,불러내다,серьгедемс
1133,prahlen::V,자랑하다,шнамс пря
1134,übersetzen::V,번역하다,ютавтомс
1135,denken::V,생각하다,арсемс
1136,glauben::V,믿다,кемемс
1137,bemerken::V,인자하다,неемс
1138,erkennen::V,인식하다,содамс
1139,begreifen::V,파악하다,пачкодемс
1140,verstehen::V,이해하다,чарькодемс
1141,lernen::V,배우다,тонавтнемс
1142,wissen::V,알다,содамс
1143,sich erinnern an::V,상기하다,ледстямс
1144,vergessen::V,잊다,стувтомс
1145,messen::V,측정하다,онкстнемс
1146,zählen::V,세다,ловомс
1147,rechnen::V,게산하다,ловомс
1148,lesen::V,읽다,ловномс
1149,malen::V,그리다,рисовамс
1150,zeichnen::V,소묘하다,рисовамс
1151,schreiben::V,쓰다,сёрмадомс
1152,besitzen::V,소유하다,улемс
1153,besitzen::V,소유하다,улемс азорокс
1154,kaufen::V,사다,рамамс
1155,verkaufen::V,팔다,миемс
1156,bezahlen::V,지불하다,пандомс
1157,zahlen::V,치르다,пандомс
1158,beherrschen::V,지배하다,азоркстамс
1159,ertragen::V,참다,кирдемс
1160,Raureif::N,,лекш
1161,Grube::N,,латко
1162,Lust::N,,бажамо
1163,Nachricht::N,,куля
1164,klug::A,,превей
1165,von hier::ADV,,тестэ
1166,müde werden::V,,сиземс
1167,krank werden::V,,сэредезевемс
1168,krank sein::V,,сэредемс
1169,abreißen::V,,сеземс
1170,sich anziehen::V,,оршамс
1171,sich unterhalten::V,,кортнемс
