,Concept_ID,nl,nl
861,damals::ADV,toen,toen
862,damals::ADV,toen,destijds
863,damals::ADV,destijds,toen
864,damals::ADV,destijds,destijds
865,danach::ADV,daarna,daarna
866,vorher::ADV,vooraf,vooraf
867,vorher::ADV,vooraf,van tevoren
868,vorher::ADV,van tevoren,vooraf
869,vorher::ADV,van tevoren,van tevoren
870,zuerst::ADV,eerst,eerst
871,zuerst::ADV,eerst,het eerst
872,zuerst::ADV,het eerst,eerst
873,zuerst::ADV,het eerst,het eerst
874,einmal::ADV,eens,eens
875,einmal::ADV,eens,eenmaal
876,einmal::ADV,eenmaal,eens
877,einmal::ADV,eenmaal,eenmaal
878,manchmal::ADV,soms,soms
879,oft::ADV,vaak,vaak
880,oft::ADV,vaak,dikwijls
881,oft::ADV,dikwijls,vaak
882,oft::ADV,dikwijls,dikwijls
883,immer::ADV,altijd,altijd
884,niemals::ADV,nooit,nooit
885,hier::ADV,hier,hier
886,hierhin::ADV,hierheen,hierheen
887,von hier::ADV,van hier,van hier
888,von hier::ADV,van hier,hiervandaan
889,von hier::ADV,hiervandaan,van hier
890,von hier::ADV,hiervandaan,hiervandaan
891,dort::ADV,daar,daar
892,dort::ADV,daar,ginds
893,dort::ADV,ginds,daar
894,dort::ADV,ginds,ginds
895,dorthin::ADV,daarheen,daarheen
896,geradeaus::ADV,rechtuit,rechtuit
897,geradeaus::ADV,rechtuit,rechtdoor
898,geradeaus::ADV,rechtdoor,rechtuit
899,geradeaus::ADV,rechtdoor,rechtdoor
900,vorwärts::ADV,vooruit,vooruit
901,vorwärts::ADV,vooruit,voorwaarts
902,vorwärts::ADV,voorwaarts,vooruit
903,vorwärts::ADV,voorwaarts,voorwaarts
904,rückwärts::ADV,achteruit,achteruit
905,rückwärts::ADV,achteruit,achterwaarts
906,rückwärts::ADV,achterwaarts,achteruit
907,rückwärts::ADV,achterwaarts,achterwaarts
908,zurück::ADV,terug,terug
909,unten::ADV,beneden,beneden
910,unten::ADV,beneden,onderaan
911,unten::ADV,onderaan,beneden
912,unten::ADV,onderaan,onderaan
913,hinab::ADV,omlaag,omlaag
914,hinab::ADV,omlaag,naar beneden
915,hinab::ADV,naar beneden,omlaag
916,hinab::ADV,naar beneden,naar beneden
917,oben::ADV,boven,boven
918,hinauf::ADV,omhoog,omhoog
919,hinauf::ADV,omhoog,naar boven
920,hinauf::ADV,naar boven,omhoog
921,hinauf::ADV,naar boven,naar boven
922,überall::ADV,alom,alom
923,überall::ADV,alom,overal
924,überall::ADV,overal,alom
925,überall::ADV,overal,overal
926,nicht::ADV,niet,niet
927,ein wenig::ADV,wat,wat
928,kaum::ADV,amper,amper
929,kaum::ADV,amper,nauwelijks
930,kaum::ADV,nauwelijks,amper
931,kaum::ADV,nauwelijks,nauwelijks
932,sehr::ADV,erg,erg
933,sehr::ADV,erg,zeer
934,sehr::ADV,zeer,erg
935,sehr::ADV,zeer,zeer
936,so::ADV,zo,zo
937,noch::ADV,nog,nog
938,nur::ADV,maar,maar
939,nur::ADV,maar,alleen
940,nur::ADV,alleen,maar
941,nur::ADV,alleen,alleen
942,schon::ADV,al,al
943,schon::ADV,al,reeds
944,schon::ADV,reeds,al
945,schon::ADV,reeds,reeds
946,wieder::ADV,weer,weer
947,wieder::ADV,weer,terug
948,wieder::ADV,terug,weer
949,wieder::ADV,terug,terug
950,vergebens::ADV,vergeefs,vergeefs
951,vergebens::ADV,vergeefs,tevergeefs
952,vergebens::ADV,tevergeefs,vergeefs
953,vergebens::ADV,tevergeefs,tevergeefs
954,vor::PRP,voor,voor
955,hinter::PRP,achter,achter
956,unter::PRP,onder,onder
957,unter::PRP,onder,beneden
958,unter::PRP,beneden,onder
959,unter::PRP,beneden,beneden
960,durch::PRP,door,door
961,neben::PRP,naast,naast
962,zwischen::PRP,tussen,tussen
963,wegen::PRP,wegens,wegens
964,wegen::PRP,wegens,vanwege
965,wegen::PRP,vanwege,wegens
966,wegen::PRP,vanwege,vanwege
967,dies::PRN,dit,dit
968,das::PRN,dat,dat
969,alles::PRN,alles,alles
970,ich::PRN,ik,ik
971,du::PRN,je,je
972,du::PRN,je,jij
973,du::PRN,jij,je
974,du::PRN,jij,jij
975,er::PRN,hij,hij
976,wir::PRN,we,we
977,wir::PRN,we,wij
978,wir::PRN,wij,we
979,wir::PRN,wij,wij
980,ihr::PRN,jullie,jullie
981,sie::PRN,ze,ze
982,sie::PRN,ze,zij
983,sie::PRN,zij,ze
984,sie::PRN,zij,zij
985,was::FPRN,wat,wat
986,wer::FPRN,wie,wie
987,wo::FADV,waar,waar
988,wohin::FADV,waarheen,waarheen
989,wie::FADV,hoe,hoe
990,warum::FADV,waarom,waarom
991,wieviel::FNUM,hoeveel,hoeveel
992,eins::NUM,één,één
993,zwei::NUM,twee,twee
994,drei::NUM,drie,drie
995,vier::NUM,vier,vier
996,fünf::NUM,vijf,vijf
997,sechs::NUM,zes,zes
998,sieben::NUM,zeven,zeven
999,acht::NUM,acht,acht
1000,neun::NUM,negen,negen
1001,zehn::NUM,tien,tien
1002,elf::NUM,elf,elf
1003,zwölf::NUM,twaalf,twaalf
1004,zwanzig::NUM,twintig,twintig
1005,dreißig::NUM,dertig,dertig
1006,vierzig::NUM,veertig,veertig
1007,fünfzig::NUM,vijftig,vijftig
1008,sechzig::NUM,zestig,zestig
1009,siebzig::NUM,zeventig,zeventig
1010,achtzig::NUM,tachtig,tachtig
1011,neunzig::NUM,negentig,negentig
1012,hundert::NUM,honderd,honderd
1013,tausend::NUM,duizend,duizend
1014,und::CNJ,en,en
1015,oder::CNJ,of,of
1016,stehen::V,staan,staan
1017,sitzen::V,zitten,zitten
1018,liegen::V,liggen,liggen
1019,hängen::V,hangen,hangen
1020,werden::V,worden,worden
1021,passieren::V,gebeuren,gebeuren
1022,beginnen::V,beginnen,beginnen
1023,enden::V,eindigen,eindigen
1024,wechseln::V,wijzigen,wijzigen
1025,wechseln::V,wijzigen,veranderen
1026,wechseln::V,veranderen,wijzigen
1027,wechseln::V,veranderen,veranderen
1028,aufgehen[Sonne]::V,opgaan,opgaan
1029,untergehen[Sonne]::V,ondergaan,ondergaan
1030,scheinen[Sonne]::V,schijnen,schijnen
1031,donnern::V,donderen,donderen
1032,wehen::V,waaien,waaien
1033,strömen::V,stromen,stromen
1034,fließen::V,vloeien,vloeien
1035,sich drehen::V,draaien,draaien
1036,sich drehen::V,draaien,zich draaien
1037,sich drehen::V,zich draaien,draaien
1038,sich drehen::V,zich draaien,zich draaien
1039,schwanken::V,wankelen,wankelen
1040,schwingen::V,zwieren,zwieren
1041,fallen::V,vallen,vallen
1042,brennen::V,branden,branden
1043,rauchen::V,roken,roken
1044,regnen::V,regenen,regenen
1045,gefrieren::V,bevriezen,bevriezen
1046,tauen::V,dooien,dooien
1047,schmelzen::V,smelten,smelten
1048,trocknen::V,drogen,drogen
1049,sieden::V,koken,koken
1050,sieden::V,koken,zieden
1051,sieden::V,zieden,koken
1052,sieden::V,zieden,zieden
1053,faulen::V,rotten,rotten
1054,verfaulen::V,verrotten,verrotten
1055,reißen::V,scheuren,scheuren
1056,versinken::V,verzinken,verzinken
1057,vergehen::V,vergaan,vergaan
1058,erscheinen::V,opdagen,opdagen
1059,erscheinen::V,opdagen,verschijnen
1060,erscheinen::V,verschijnen,opdagen
1061,erscheinen::V,verschijnen,verschijnen
1062,verschwinden::V,verdwijnen,verdwijnen
1063,sinken::V,zinken,zinken
1064,abnehmen::V,afnemen,afnemen
1065,abnehmen::V,afnemen,verminderen
1066,abnehmen::V,verminderen,afnemen
1067,abnehmen::V,verminderen,verminderen
1068,zunehmen::V,toenemen,toenemen
1069,steigen::V,stijgen,stijgen
1070,steigen::V,stijgen,omhooggaan
1071,steigen::V,omhooggaan,stijgen
1072,steigen::V,omhooggaan,omhooggaan
1073,wachsen::V,groeien,groeien
1074,glänzen::V,glanzen,glanzen
1075,glänzen::V,glanzen,schitteren
1076,glänzen::V,schitteren,glanzen
1077,glänzen::V,schitteren,schitteren
1078,funkeln::V,fonkelen,fonkelen
1079,lärmen::V,lawaai maken,lawaai maken
1080,läuten::V,luiden,luiden
1081,klingeln::V,bellen,bellen
1082,klirren::V,rinkelen,rinkelen
1083,brausen::V,bruisen,bruisen
1084,rauschen::V,ruisen,ruisen
1085,klingen::V,klinken,klinken
1086,bellen::V,blaffen,blaffen
1087,heulen::V,huilen,huilen
1088,blasen::V,blazen,blazen
1089,pfeifen::V,fluiten,fluiten
1090,schreien::V,gillen,gillen
1091,schreien::V,gillen,schreeuwen
1092,schreien::V,schreeuwen,gillen
1093,schreien::V,schreeuwen,schreeuwen
1094,stöhnen::V,steunen,steunen
1095,zittern::V,beven,beven
1096,zittern::V,beven,sidderen
1097,zittern::V,sidderen,beven
1098,zittern::V,sidderen,sidderen
1099,leben::V,leven,leven
1100,geboren werden::V,geboren worden,geboren worden
1101,atmen::V,ademen,ademen
1102,trinken::V,drinken,drinken
1103,essen::V,eten,eten
1104,schlucken::V,slikken,slikken
1105,müde werden::V,moe worden,moe worden
1106,einschlafen::V,inslapen,inslapen
1107,schlafen::V,slapen,slapen
1108,aufwachen::V,ontwaken,ontwaken
1109,aufwachen::V,ontwaken,wakker worden
1110,aufwachen::V,wakker worden,ontwaken
1111,aufwachen::V,wakker worden,wakker worden
1112,aufstehen::V,opstaan,opstaan
1113,sich erholen::V,zich ontspannen,zich ontspannen
1114,krank werden::V,ziek worden,ziek worden
1115,krank sein::V,ziek zijn,ziek zijn
1116,schmerzen::V,pijn doen,pijn doen
1117,husten::V,hoesten,hoesten
1118,genesen::V,genezen,genezen
1119,sterben::V,sterven,sterven
1120,sterben::V,sterven,overlijden
1121,sterben::V,overlijden,sterven
1122,sterben::V,overlijden,overlijden
1123,umkommen::V,omkomen,omkomen
1124,sich bewegen::V,zich bewegen,zich bewegen
1125,sich rühren::V,zich verroeren,zich verroeren
1126,sich erheben::V,oprijzen,oprijzen
1127,sich erheben::V,oprijzen,verrijzen
1128,sich erheben::V,verrijzen,oprijzen
1129,sich erheben::V,verrijzen,verrijzen
1130,sich setzen::V,gaan zitten,gaan zitten
1131,hinfallen::V,vallen,vallen
1132,hinfallen::V,vallen,neervallen
1133,hinfallen::V,neervallen,vallen
1134,hinfallen::V,neervallen,neervallen
1135,laufen::V,lopen,lopen
1136,schreiten::V,stappen,stappen
1137,schreiten::V,stappen,schrijden
1138,schreiten::V,schrijden,stappen
1139,schreiten::V,schrijden,schrijden
1140,spazierengehen::V,gaan wandelen,gaan wandelen
1141,eilen::V,ijlen,ijlen
1142,eilen::V,ijlen,haasten
1143,eilen::V,haasten,ijlen
1144,eilen::V,haasten,haasten
1145,sich beeilen::V,zich haasten,zich haasten
1146,sausen::V,stuiven,stuiven
1147,rennen::V,rennen,rennen
1148,springen::V,springen,springen
1149,klettern::V,klimmen,klimmen
1150,klettern::V,klimmen,klauteren
1151,klettern::V,klauteren,klimmen
1152,klettern::V,klauteren,klauteren
1153,schaukeln::V,schommelen,schommelen
1154,kriechen::V,kruipen,kruipen
1155,schwimmen::V,zwemmen,zwemmen
1156,tauchen::V,duiken,duiken
1157,rudern::V,roeien,roeien
1158,fahren::V,rijden,rijden
1159,fliegen::V,vliegen,vliegen
1160,gehen::V,gaan,gaan
1161,weggehen::V,weggaan,weggaan
1162,abfahren::V,vertrekken,vertrekken
1163,anhalten::V,stoppen,stoppen
1164,anhalten::V,stoppen,stilhouden
1165,anhalten::V,stilhouden,stoppen
1166,anhalten::V,stilhouden,stilhouden
1167,hineingehen::V,ingaan,ingaan
1168,hineingehen::V,ingaan,binnengaan
1169,hineingehen::V,binnengaan,ingaan
1170,hineingehen::V,binnengaan,binnengaan
1171,eintreten::V,binnenkomen,binnenkomen
1172,kommen::V,komen,komen
1173,ankommen::V,aankomen,aankomen
1174,zurückkommen::V,terugkomen,terugkomen
1175,bleiben::V,blijven,blijven
1176,warten::V,wachten,wachten
1177,erwarten::V,verwachten,verwachten
1178,suchen::V,zoeken,zoeken
1179,finden::V,vinden,vinden
1180,versuchen::V,proberen,proberen
1181,versuchen::V,proberen,beproeven
1182,versuchen::V,beproeven,proberen
1183,versuchen::V,beproeven,beproeven
1184,vorbereiten::V,voorbereiden,voorbereiden
1185,lieben::V,houden van,houden van
1186,mögen::V,lusten,lusten
1187,mögen::V,lusten,houden van
1188,mögen::V,houden van,lusten
1189,mögen::V,houden van,houden van
1190,lachen::V,lachen,lachen
1191,rühren::V,roeren,roeren
1192,weinen::V,huilen,huilen
1193,weinen::V,huilen,schreien
1194,weinen::V,schreien,huilen
1195,weinen::V,schreien,schreien
1196,schimpfen::V,kijven,kijven
1197,schimpfen::V,kijven,schelden
1198,schimpfen::V,schelden,kijven
1199,schimpfen::V,schelden,schelden
1200,sich ärgern::V,zich ergeren,zich ergeren
1201,sich fürchten::V,bang zijn,bang zijn
1202,fürchten::V,vrezen,vrezen
1203,fliehen::V,vluchten,vluchten
1204,flüchten::V,ontsnappen,ontsnappen
1205,flüchten::V,ontsnappen,ontkomen
1206,flüchten::V,ontkomen,ontsnappen
1207,flüchten::V,ontkomen,ontkomen
1208,sehen::V,zien,zien
1209,anschauen::V,aankijken,aankijken
1210,ansehen::V,aanzien,aanzien
1211,ansehen::V,aanzien,bekijken
1212,ansehen::V,bekijken,aanzien
1213,ansehen::V,bekijken,bekijken
1214,hören::V,horen,horen
1215,zuhören::V,luisteren,luisteren
1216,probieren::V,proeven,proeven
1217,riechen::V,ruiken,ruiken
1218,fühlen::V,voelen,voelen
1219,scheinen::V,lijken,lijken
1220,zu sehen sein::V,te zien zijn,te zien zijn
1221,vernehmen::V,vernemen,vernemen
1222,frieren::V,het koud hebben,het koud hebben
1223,tun::V,doen,doen
1224,können::V,kunnen,kunnen
1225,wollen::V,willen,willen
1226,anfangen::V,beginnen,beginnen
1227,anfangen::V,beginnen,aanvangen
1228,anfangen::V,aanvangen,beginnen
1229,anfangen::V,aanvangen,aanvangen
1230,beenden::V,beëindigen,beëindigen
1231,aufhören::V,ophouden,ophouden
1232,gelingen::V,lukken,lukken
1233,gelingen::V,lukken,gelukken
1234,gelingen::V,gelukken,lukken
1235,gelingen::V,gelukken,gelukken
1236,geraten::V,uitvallen,uitvallen
1237,öffnen::V,openen,openen
1238,öffnen::V,openen,opendoen
1239,öffnen::V,opendoen,openen
1240,öffnen::V,opendoen,opendoen
1241,schließen::V,sluiten,sluiten
1242,schließen::V,sluiten,dichtdoen
1243,schließen::V,dichtdoen,sluiten
1244,schließen::V,dichtdoen,dichtdoen
1245,stellen::V,stellen,stellen
1246,stellen::V,stellen,plaatsen
1247,stellen::V,plaatsen,stellen
1248,stellen::V,plaatsen,plaatsen
1249,setzen::V,zetten,zetten
1250,setzen::V,zetten,plaatsen
1251,setzen::V,plaatsen,zetten
1252,setzen::V,plaatsen,plaatsen
1253,legen::V,leggen,leggen
1254,berühren::V,aanraken,aanraken
1255,verbinden::V,verbinden,verbinden
1256,bedecken::V,bedekken,bedekken
1257,aufhängen::V,ophangen,ophangen
1258,anzünden::V,aansteken,aansteken
1259,aufheben::V,oprapen,oprapen
1260,zurücklassen::V,achterlaten,achterlaten
1261,verlieren::V,verliezen,verliezen
1262,fallen lassen::V,laten vallen,laten vallen
1263,machen::V,maken,maken
1264,herstellen::V,produceren,produceren
1265,herstellen::V,produceren,voortbrengen
1266,herstellen::V,voortbrengen,produceren
1267,herstellen::V,voortbrengen,voortbrengen
1268,bauen::V,bouwen,bouwen
1269,reparieren::V,repareren,repareren
1270,reparieren::V,repareren,herstellen
1271,reparieren::V,herstellen,repareren
1272,reparieren::V,herstellen,herstellen
1273,verbessern::V,verbeteren,verbeteren
1274,ändern::V,wijzigen,wijzigen
1275,ändern::V,wijzigen,veranderen
1276,ändern::V,veranderen,wijzigen
1277,ändern::V,veranderen,veranderen
1278,graben::V,graven,graven
1279,beugen::V,buigen,buigen
1280,biegen::V,buigen,buigen
1281,drehen::V,draaien,draaien
1282,wenden::V,keren,keren
1283,wenden::V,keren,wenden
1284,wenden::V,wenden,keren
1285,wenden::V,wenden,wenden
1286,umdrehen::V,omdraaien,omdraaien
1287,heben::V,heffen,heffen
1288,heben::V,heffen,optillen
1289,heben::V,optillen,heffen
1290,heben::V,optillen,optillen
1291,hochheben::V,tillen,tillen
1292,ergreifen::V,pakken,pakken
1293,ergreifen::V,pakken,grijpen
1294,ergreifen::V,grijpen,pakken
1295,ergreifen::V,grijpen,grijpen
1296,halten::V,houden,houden
1297,drücken::V,drukken,drukken
1298,schieben::V,duwen,duwen
1299,schieben::V,duwen,schuiven
1300,schieben::V,schuiven,duwen
1301,schieben::V,schuiven,schuiven
1302,kratzen::V,krassen,krassen
1303,lecken::V,likken,likken
1304,beißen::V,bijten,bijten
1305,abreißen::V,afrukken,afrukken
1306,abreißen::V,afrukken,afscheuren
1307,abreißen::V,afscheuren,afrukken
1308,abreißen::V,afscheuren,afscheuren
1309,abschneiden::V,afsnijden,afsnijden
1310,binden::V,binden,binden
1311,stecken::V,steken,steken
1312,brechen::V,breken,breken
1313,klopfen::V,kloppen,kloppen
1314,hauen::V,houwen,houwen
1315,kleben::V,plakken,plakken
1316,reiben::V,wrijven,wrijven
1317,streichen::V,smeren,smeren
1318,schleifen::V,slijpen,slijpen
1319,schneiden::V,snijden,snijden
1320,rütteln::V,schudden,schudden
1321,schütteln::V,schudden,schudden
1322,schwenken::V,wuiven,wuiven
1323,schwenken::V,wuiven,zwaaien
1324,schwenken::V,zwaaien,wuiven
1325,schwenken::V,zwaaien,zwaaien
1326,schütten::V,gieten,gieten
1327,schütten::V,gieten,storten
1328,schütten::V,storten,gieten
1329,schütten::V,storten,storten
1330,füllen::V,vullen,vullen
1331,einwickeln::V,inwikkelen,inwikkelen
1332,tragen::V,dragen,dragen
1333,schleppen::V,slepen,slepen
1334,ziehen::V,trekken,trekken
1335,aufbewahren::V,bewaren,bewaren
1336,werfen::V,gooien,gooien
1337,fangen::V,vangen,vangen
1338,packen::V,pakken,pakken
1339,packen::V,pakken,vastpakken
1340,packen::V,vastpakken,pakken
1341,packen::V,vastpakken,vastpakken
1342,verstecken::V,verstoppen,verstoppen
1343,teilen::V,delen,delen
1344,schicken::V,sturen,sturen
1345,bringen::V,brengen,brengen
1346,hinzufügen::V,toevoegen,toevoegen
1347,bekommen::V,verkrijgen,verkrijgen
1348,erhalten::V,krijgen,krijgen
1349,nehmen::V,nemen,nemen
1350,wählen::V,kiezen,kiezen
1351,wählen::V,kiezen,verkiezen
1352,wählen::V,verkiezen,kiezen
1353,wählen::V,verkiezen,verkiezen
1354,auswählen::V,uitkiezen,uitkiezen
1355,bewahren::V,bewaren,bewaren
1356,behindern::V,hinderen,hinderen
1357,verderben::V,bederven,bederven
1358,beschädigen::V,beschadigen,beschadigen
1359,zerbrechen::V,breken,breken
1360,zerbrechen::V,breken,stukbreken
1361,zerbrechen::V,stukbreken,breken
1362,zerbrechen::V,stukbreken,stukbreken
1363,zerreißen::V,scheuren,scheuren
1364,zerreißen::V,scheuren,verscheuren
1365,zerreißen::V,verscheuren,scheuren
1366,zerreißen::V,verscheuren,verscheuren
1367,zerstören::V,vernielen,vernielen
1368,verbrennen::V,branden,branden
1369,verbrennen::V,branden,verbranden
1370,verbrennen::V,verbranden,branden
1371,verbrennen::V,verbranden,verbranden
1372,geben::V,geven,geven
1373,reichen::V,reiken,reiken
1374,reichen::V,reiken,aanreiken
1375,reichen::V,aanreiken,reiken
1376,reichen::V,aanreiken,aanreiken
1377,schenken::V,schenken,schenken
1378,versprechen::V,beloven,beloven
1379,wünschen::V,wensen,wensen
1380,loben::V,loven,loven
1381,loben::V,loven,prijzen
1382,loben::V,prijzen,loven
1383,loben::V,prijzen,prijzen
1384,küssen::V,kussen,kussen
1385,wiegen::V,wiegen,wiegen
1386,zudecken::V,toedekken,toedekken
1387,wecken::V,wekken,wekken
1388,zeigen::V,tonen,tonen
1389,zeigen::V,tonen,wijzen
1390,zeigen::V,wijzen,tonen
1391,zeigen::V,wijzen,wijzen
1392,führen::V,voeren,voeren
1393,lehren::V,leren,leren
1394,unterrichten::V,onderwijzen,onderwijzen
1395,aufziehen::V,grootbrengen,grootbrengen
1396,leiten::V,leiden,leiden
1397,antreiben::V,aandrijven,aandrijven
1398,lassen::V,laten,laten
1399,einladen::V,uitnodigen,uitnodigen
1400,vereinigen::V,verenigen,verenigen
1401,besuchen::V,bezoeken,bezoeken
1402,treffen::V,treffen,treffen
1403,treffen::V,treffen,ontmoeten
1404,treffen::V,ontmoeten,treffen
1405,treffen::V,ontmoeten,ontmoeten
1406,sich versammeln::V,zich verzamelen,zich verzamelen
1407,spielen::V,spelen,spelen
1408,singen::V,zingen,zingen
1409,tanzen::V,dansen,dansen
1410,sich trennen::V,van elkaar gaan,van elkaar gaan
1411,verlassen::V,verlaten,verlaten
1412,retten::V,redden,redden
1413,bewachen::V,bewaken,bewaken
1414,schützen::V,beschermen,beschermen
1415,verteidigen::V,verdedigen,verdedigen
1416,sich schlagen::V,knokken,knokken
1417,schießen::V,schieten,schieten
1418,siegen::V,overwinnen,overwinnen
1419,ärgern::V,ergeren,ergeren
1420,schlagen::V,slaan,slaan
1421,treten::V,trappen,trappen
1422,treten::V,trappen,schoppen
1423,treten::V,schoppen,trappen
1424,treten::V,schoppen,schoppen
1425,stechen::V,steken,steken
1426,stechen::V,steken,prikken
1427,stechen::V,prikken,steken
1428,stechen::V,prikken,prikken
1429,stoßen::V,stoten,stoten
1430,stehlen::V,stelen,stelen
1431,stören::V,storen,storen
1432,stören::V,storen,verstoren
1433,stören::V,verstoren,storen
1434,stören::V,verstoren,verstoren
1435,belästigen::V,lastig vallen,lastig vallen
1436,verbergen::V,verbergen,verbergen
1437,täuschen::V,misleiden,misleiden
1438,betrügen::V,bedriegen,bedriegen
1439,töten::V,doden,doden
1440,wohnen::V,wonen,wonen
1441,arbeiten::V,werken,werken
1442,sammeln::V,inzamelen,inzamelen
1443,sammeln::V,inzamelen,verzamelen
1444,sammeln::V,verzamelen,inzamelen
1445,sammeln::V,verzamelen,verzamelen
1446,pflücken::V,plukken,plukken
1447,jagen::V,jagen,jagen
1448,fischen::V,vissen,vissen
1449,fassen::V,vangen,vangen
1450,hüten::V,hoeden,hoeden
1451,treiben::V,drijven,drijven
1452,anbinden::V,vastbinden,vastbinden
1453,füttern::V,voeren,voeren
1454,melken::V,melken,melken
1455,hacken::V,hakken,hakken
1456,gießen::V,gieten,gieten
1457,reifen::V,rijpen,rijpen
1458,zubereiten::V,klaarmaken,klaarmaken
1459,zubereiten::V,klaarmaken,toebereiden
1460,zubereiten::V,toebereiden,klaarmaken
1461,zubereiten::V,toebereiden,toebereiden
1462,kochen::V,koken,koken
1463,backen::V,bakken,bakken
1464,braten::V,braden,braden
1465,umrühren::V,omroeren,omroeren
1466,stricken::V,breien,breien
1467,nähen::V,naaien,naaien
1468,färben::V,verven,verven
1469,färben::V,verven,kleuren
1470,färben::V,kleuren,verven
1471,färben::V,kleuren,kleuren
1472,reinigen::V,reinigen,reinigen
1473,waschen::V,wassen,wassen
1474,abwischen::V,afvegen,afvegen
1475,spülen::V,spoelen,spoelen
1476,spülen::V,spoelen,afwassen
1477,spülen::V,afwassen,spoelen
1478,spülen::V,afwassen,afwassen
1479,fegen::V,vegen,vegen
1480,kehren::V,vegen,vegen
1481,baden::V,baden,baden
1482,sich waschen::V,zich wassen,zich wassen
1483,ausziehen::V,uittrekken,uittrekken
1484,anziehen::V,aantrekken,aantrekken
1485,sich anziehen::V,zich aankleden,zich aankleden
1486,kämmen::V,kammen,kammen
1487,schmücken::V,tooien,tooien
1488,sagen::V,zeggen,zeggen
1489,sprechen::V,spreken,spreken
1490,reden::V,praten,praten
1491,sich unterhalten::V,zich onderhouden,zich onderhouden
1492,fragen::V,vragen,vragen
1493,bitten::V,vragen,vragen
1494,bitten::V,vragen,verzoeken
1495,bitten::V,verzoeken,vragen
1496,bitten::V,verzoeken,verzoeken
1497,erzählen::V,vertellen,vertellen
1498,mitteilen::V,meedelen,meedelen
1499,nennen::V,noemen,noemen
1500,rufen::V,roepen,roepen
1501,prahlen::V,pralen,pralen
1502,übersetzen::V,vertalen,vertalen
1503,denken::V,denken,denken
1504,glauben::V,geloven,geloven
1505,bemerken::V,bemerken,bemerken
1506,erkennen::V,herkennen,herkennen
1507,begreifen::V,begrijpen,begrijpen
1508,verstehen::V,verstaan,verstaan
1509,lernen::V,leren,leren
1510,wissen::V,weten,weten
1511,sich erinnern an::V,zich herinneren aan,zich herinneren aan
1512,vergessen::V,vergeten,vergeten
1513,messen::V,meten,meten
1514,zählen::V,tellen,tellen
1515,rechnen::V,rekenen,rekenen
1516,lesen::V,lezen,lezen
1517,malen::V,schilderen,schilderen
1518,zeichnen::V,tekenen,tekenen
1519,schreiben::V,schrijven,schrijven
1520,besitzen::V,bezitten,bezitten
1521,kaufen::V,kopen,kopen
1522,verkaufen::V,verkopen,verkopen
1523,bezahlen::V,betalen,betalen
1524,zahlen::V,betalen,betalen
1525,beherrschen::V,beheersen,beheersen
1526,ertragen::V,verdragen,verdragen
