,Concept_ID,az,sq
794,immer::ADV,daimi,gjithnjë
795,immer::ADV,həmişə,përherë
796,immer::ADV,həmişə,gjithnjë
797,niemals::ADV,əsla,kurrë
798,niemals::ADV,əsla,asnjëherë
799,niemals::ADV,heç bir zaman,kurrë
800,niemals::ADV,heç bir zaman,asnjëherë
801,hier::ADV,bura,këtu
802,hier::ADV,burada,këtu
803,hierhin::ADV,buraya,knej
804,von hier::ADV,buradan,që këtej
805,von hier::ADV,buradan,prej këtej
806,dort::ADV,ora,aty
807,dort::ADV,ora,atje
808,dort::ADV,orada,aty
809,dort::ADV,orada,atje
810,dorthin::ADV,oraya,anej
811,geradeaus::ADV,düz,drejt
812,vorwärts::ADV,irəli,mbroth
813,vorwärts::ADV,irəli,përpara
814,rückwärts::ADV,geri,mbrapsht
815,zurück::ADV,geriyə,prapa
816,zurück::ADV,geriyə,mbrapsht
817,unten::ADV,aşağıda,poshtë
818,hinab::ADV,aşağı,përposh
819,oben::ADV,yuxarıda,lart
820,oben::ADV,yuxarıda,sipër
821,hinauf::ADV,yuxarı,lart
822,hinauf::ADV,yuxarı,përpjetë
823,überall::ADV,hər yerdə,kudo
824,nicht::ADV,-ma-,s'
825,nicht::ADV,-ma-,nuk
826,ein wenig::ADV,bir az,një tis
827,kaum::ADV,güclə,mezi
828,sehr::ADV,çox,fort
829,sehr::ADV,çox,shumë
830,so::ADV,belə,ashtu
831,so::ADV,belə,kështu
832,noch::ADV,hələ,ende
833,noch::ADV,hələ,akoma
834,nur::ADV,yalnız,vetëm
835,schon::ADV,artıq,tashmë
836,wieder::ADV,yenə,përsëri
837,vergebens::ADV,boş yerə,kot
838,vor::PRP,önündə,para
839,hinter::PRP,arxasında,prapa
840,hinter::PRP,arxasında,mbrapa
841,unter::PRP,altında,nën
842,durch::PRP,içindən,nëpër
843,neben::PRP,yanında,pranë
844,neben::PRP,yanında,përbri
845,zwischen::PRP,arasında,midis
846,zwischen::PRP,arasında,ndërmjet
847,wegen::PRP,üçün,për
848,wegen::PRP,ötəri,për
849,dies::PRN,bu,ky
850,das::PRN,o,ky
851,alles::PRN,hər şey,gjithçka
852,ich::PRN,mən,unë
853,du::PRN,sən,ti
854,er::PRN,o,ai
855,wir::PRN,biz,ne
856,ihr::PRN,siz,ju
857,sie::PRN,onlar,ata
858,was::FPRN,nə,ç'
859,was::FPRN,nə,çfarë
860,wer::FPRN,kim,kush
861,wo::FADV,harada,ku
862,wohin::FADV,haraya,për ku
863,wie::FADV,necə,si
864,warum::FADV,niyə,pse
865,warum::FADV,niyə,përse
866,warum::FADV,nə üçün,pse
867,warum::FADV,nə üçün,përse
868,wieviel::FNUM,neçə,sa
869,wieviel::FNUM,nə qədər,sa
870,eins::NUM,bir,një
871,zwei::NUM,iki,dy
872,drei::NUM,üç,tre
873,vier::NUM,dörd,katër
874,fünf::NUM,beş,pesë
875,sechs::NUM,altı,gjashtë
876,sieben::NUM,yeddi,shtatë
877,acht::NUM,səkkiz,tetë
878,neun::NUM,doqquz,nëntë
879,zehn::NUM,on,dhjetë
880,elf::NUM,on bir,njëmbëdhjetë
881,zwölf::NUM,on iki,dymbëdhjetë
882,zwanzig::NUM,iyirmi,njëzet
883,dreißig::NUM,otuz,tridhjetë
884,vierzig::NUM,qırx,dyzet
885,fünfzig::NUM,əlli,pesëdhjetë
886,sechzig::NUM,altmış,gjashtëdhjetë
887,siebzig::NUM,yetmiş,shtatëdhjetë
888,achtzig::NUM,səksən,tetëdhjetë
889,neunzig::NUM,doxsan,nëntëdhjetë
890,hundert::NUM,yüz,qind
891,tausend::NUM,min,mijë
892,und::CNJ,və,e
893,und::CNJ,və,dhe
894,oder::CNJ,ya,a
895,oder::CNJ,ya,apo
896,stehen::V,durmaq,rri
897,sitzen::V,oturmaq,rri
898,liegen::V,uzanmaq,rri shtrirë
899,hängen::V,asılmaq,varem
900,werden::V,olmaq,bëhem
901,passieren::V,olmaq,ndodh
902,passieren::V,baş vermək,ndodh
903,beginnen::V,başlamaq,filloj
904,enden::V,bitmək,përfundoj
905,wechseln::V,dəyişmək,ndërroj
906,aufgehen[Sonne]::V,doğmaq,hapem
907,untergehen[Sonne]::V,batmaq,hyj
908,untergehen[Sonne]::V,batmaq,perëndoj
909,scheinen[Sonne]::V,parlamaq,ndriçoj
910,donnern::V,guruldamaq,gjëmoj
911,donnern::V,guruldamaq,bubulloj
912,wehen::V,əsmək,fryj
913,strömen::V,axmaq,derdh
914,fließen::V,axmaq,rrjedh
915,sich drehen::V,dönmək,rrotullohem
916,schwanken::V,yellənmək,dyzoj
917,schwingen::V,yellənmək,dridhem
918,fallen::V,düşmek,bie
919,brennen::V,yanmaq,digjem
920,rauchen::V,tüstüləmək,nxjerr tym
921,regnen::V,yağmaq,bie shi
922,gefrieren::V,donmaq,ngrij
923,tauen::V,ərimək,shkrij
924,schmelzen::V,ərimək,shkrij
925,trocknen::V,qurumaq,thaj
926,sieden::V,qaynamaq,ziej
927,faulen::V,çürümək,kalbem
928,faulen::V,çürümək,prishem
929,verfaulen::V,çürümək,kalbem
930,reißen::V,yırtılmaq,grisem
931,reißen::V,yırtılmaq,shqyhem
932,versinken::V,batmaq,humboj
933,vergehen::V,ötmək,kaloj
934,erscheinen::V,görünmək,dukem
935,verschwinden::V,yox olmaq,zhdukem
936,sinken::V,enmək,ulem
937,abnehmen::V,azalmaq,pakësohem
938,abnehmen::V,azalmaq,zvogëlohem
939,zunehmen::V,artmaq,shtohem
940,steigen::V,yüksəlmək,rritem
941,wachsen::V,böyümək,rritem
942,glänzen::V,parlamaq,vezulloj
943,funkeln::V,parıldamaq,xixoj
944,funkeln::V,parıldamaq,xixëlloj
945,lärmen::V,səs-küy etmək,oshtij
946,lärmen::V,səs-küy etmək,zhurmoj
947,läuten::V,çalmaq,bie
948,klingeln::V,zəng etmək,i bie ziles
949,klirren::V,cingildəmək,kërcëlloj
950,brausen::V,gurlamaq,gjëmoj
951,rauschen::V,xışıldamaq,fëshfërij
952,klingen::V,səslənmək,tingëlloj
953,bellen::V,hürmək,leh
954,heulen::V,ulamaq,ulërij
955,blasen::V,üfləmək,fryj
956,pfeifen::V,fit vermek,fishkëllej
957,schreien::V,bağırmaq,bërtas
958,schreien::V,qışqırmaq,bërtas
959,stöhnen::V,inləmək,rënkoj
960,zittern::V,titrəmək,trembem
961,leben::V,yaşamaq,rroj
962,leben::V,yaşamaq,jetoj
963,geboren werden::V,doğmaq,lind
964,atmen::V,nəfəs almaq,marr frymë
965,trinken::V,içmek,pi
966,essen::V,yemək,ha
967,schlucken::V,udmaq,gëlltis
968,schlucken::V,udmaq,kapërdij
969,müde werden::V,yorulmaq,lodhem
970,einschlafen::V,yuxuya getmək,bie të fle
971,schlafen::V,uyumaq,fle
972,aufwachen::V,oyanmaq,zgjohem
973,aufstehen::V,yuxudan durmaq,çohem
974,aufstehen::V,yuxudan durmaq,ngrihem
975,sich erholen::V,dincəlmək,qetësohem
976,sich erholen::V,dincəlmək,shtendosem
977,krank werden::V,xəstə olmaq,bie i sëmurë
978,krank sein::V,azarlanmaq,jam i sëmurë
979,krank sein::V,xəstələnmək,jam i sëmurë
980,schmerzen::V,ağrimaq,dhemb
981,husten::V,öksürmək,kollitem
982,genesen::V,sağalmaq,shërohem
983,sterben::V,ölmək,vdes
984,sterben::V,vəfat etmək,vdes
985,umkommen::V,həlak olmaq,vdes
986,umkommen::V,həlak olmaq,mbaroj
987,sich bewegen::V,hərəkət etmək,shkundem
988,sich rühren::V,tərpənmək,lëviz
989,sich erheben::V,qalxmaq,ngrihem
990,sich setzen::V,oturmaq,ulem
991,hinfallen::V,yıxılmaq,gremisem
992,laufen::V,yerimək,eci
993,schreiten::V,addım atmaq,çapem
994,spazierengehen::V,gəzmək,shëtis
995,eilen::V,atılmaq,ngas
996,sich beeilen::V,tələsmək,nxitoj
997,sausen::V,çırpmaq,eci shpejt
998,rennen::V,qaçmaq,vrapoj
999,springen::V,sıçramaq,kërcej
1000,klettern::V,dırmanmaq,hipi
1001,schaukeln::V,sallanmaq,kolovitem
1002,kriechen::V,sürünmək,zvarritem
1003,schwimmen::V,üzmek,notoj
1004,tauchen::V,dalmaq,zhytem
1005,rudern::V,avarlamaq,vozis
1006,fahren::V,sürmək,shkoj
1007,fliegen::V,uçmaq,fluturoj
1008,gehen::V,getmək,eci
1009,gehen::V,getmək,shkoj
1010,weggehen::V,getmək,vete
1011,abfahren::V,yola düşmək,nisem
1012,anhalten::V,saxlamaq,ndalem
1013,hineingehen::V,girmək,futem
1014,eintreten::V,girmək,hyj
1015,eintreten::V,daxil olmaq,hyj
1016,kommen::V,gəlmək,vij
1017,ankommen::V,gəlib çatmaq,arrij
1018,ankommen::V,gəlib çatmaq,mbërrij
1019,zurückkommen::V,qayıtmaq,kthehem
1020,bleiben::V,qalmaq,mbetem
1021,bleiben::V,qalmaq,qëndroj
1022,warten::V,gözləmək,pres
1023,erwarten::V,bəkləmək,pres
1024,suchen::V,aramaq,kërkoj
1025,suchen::V,axtarmaq,kërkoj
1026,finden::V,tapmaq,gjej
1027,versuchen::V,çalışmaq,mundohem
1028,vorbereiten::V,hazırlamaq,përgatis
1029,lieben::V,sevmək,dashuroj
1030,mögen::V,xoşlamaq,dua
1031,lachen::V,gülmək,qesh
1032,rühren::V,həyəcanlandırmaq,mallëngjej
1033,weinen::V,ağlamaq,qaj
1034,schimpfen::V,küfr etmək,shaj
1035,sich ärgern::V,acıqlanmaq,bëhem verem
1036,sich fürchten::V,qorxmaq,kam frikë
1037,sich fürchten::V,qorxmaq,frikësohem
1038,fürchten::V,qorxmaq,kam frikë nga
1039,fliehen::V,qaçmaq,arratisem
1040,flüchten::V,qaçmaq,iki
1041,sehen::V,görmək,shoh
1042,anschauen::V,baxmaq,shikoj
1043,ansehen::V,baxmaq,shikoj
1044,hören::V,duymaq,dëgjoj
1045,hören::V,eşitmək,dëgjoj
1046,zuhören::V,dinləmək,veshtoj
1047,probieren::V,dadına baxmaq,provoj
1048,riechen::V,qoxlamaq,nuhas
1049,fühlen::V,duymaq,ndiej
1050,scheinen::V,görünmək,ndriçoj
1051,zu sehen sein::V,görünmək,dukem
1052,vernehmen::V,eşitmək,dëgjoj
1053,frieren::V,üşümək,mërdhij
1054,tun::V,etmək,bëj
1055,können::V,bilmək,mund
1056,können::V,bacarmaq,mund
1057,wollen::V,istəmək,dua
1058,wollen::V,istəmək,dëshiroj
1059,anfangen::V,başlamaq,filloj
1060,beenden::V,bitirmək,kryej
1061,beenden::V,bitirmək,mbaroj
1062,aufhören::V,bitmək,pushoj
1063,aufhören::V,qurtarmaq,pushoj
1064,gelingen::V,müvəffəq olmaq,më shkon mbarë
1065,geraten::V,düşmək,del
1066,öffnen::V,açmaq,hap
1067,schließen::V,qapamaq,mbyll
1068,stellen::V,qoymaq,vë
1069,setzen::V,oturtmaq,vë
1070,legen::V,qoymaq,vë
1071,berühren::V,toxunmaq,rrok
1072,verbinden::V,bağlamaq,bashkoj
1073,bedecken::V,örtmək,mbuloj
1074,aufhängen::V,asmaq,var
1075,anzünden::V,yandırmaq,ndez
1076,aufheben::V,qaldırmaq,ngre
1077,zurücklassen::V,buraxmaq,lë pas
1078,verlieren::V,itirmək,humb
1079,fallen lassen::V,düşürmək,lëshoj
1080,machen::V,etmək,bëj
1081,herstellen::V,istehsal etmək,prodhoj
1082,bauen::V,tikmək,ndërtoj
1083,reparieren::V,təmir etmək,ndreq
1084,reparieren::V,təmir etmək,meremetoj
1085,verbessern::V,düzəltmək,përmirësoj
1086,ändern::V,dəyişdirmək,ndërroj
1087,graben::V,qazımaq,gërmoj
1088,beugen::V,əymək,kërrus
1089,biegen::V,bükmək,përkul
1090,drehen::V,döndərmək,dredh
1091,drehen::V,döndərmək,rrotulloj
1092,wenden::V,çevirmək,kthej
1093,umdrehen::V,çevirmək,kthej
1094,heben::V,qaldırmaq,ngre
1095,hochheben::V,qaldırmaq,ngre
1096,ergreifen::V,tutmaq,rrëmbej
1097,halten::V,saxlamaq,mbaj
1098,drücken::V,sıxmaq,shtyp
1099,schieben::V,sürmək,shtyj
1100,kratzen::V,qaşımaq,kruaj
1101,kratzen::V,qaşımaq,gërvisht
1102,lecken::V,yalamaq,lëpij
1103,beißen::V,dişləmək,kafshoj
1104,abreißen::V,qoparmaq,shkëpus
1105,abschneiden::V,ayırmaq,cungoj
1106,binden::V,bağlamaq,lidh
1107,stecken::V,soxmaq,fus
1108,stecken::V,soxmaq,ngul
1109,brechen::V,qırmaq,thyej
1110,klopfen::V,sındırmaq,trokas
1111,hauen::V,vurmaq,godas
1112,kleben::V,apışdırmaq,ngjis
1113,reiben::V,ovmaq,fërkoj
1114,streichen::V,sürtmək,lyej
1115,schleifen::V,bülövləmək,mpreh
1116,schneiden::V,kəsmək,pres
1117,rütteln::V,sirkələmək,shkund
1118,schütteln::V,çalxalamaq,lëkund
1119,schwenken::V,yelləmək,valëvit
1120,schütten::V,tökmək,mbush
1121,füllen::V,doldurmaq,mbush
1122,einwickeln::V,sarımaq,mbështjell
1123,tragen::V,daşımaq,mbaj
1124,tragen::V,daşımaq,mbart
1125,schleppen::V,sürükləmək,heq
1126,schleppen::V,sürükləmək,zhgërryej
1127,ziehen::V,çəkmək,tërheq
1128,aufbewahren::V,gizlətmək,ruaj
1129,werfen::V,atmaq,hedh
1130,fangen::V,tutmaq,kap
1131,packen::V,yaxalamaq,rrëmbej
1132,verstecken::V,gizlətmək,fsheh
1133,teilen::V,bölmək,ndaj
1134,schicken::V,yollamaq,dërgoj
1135,schicken::V,göndərmək,dërgoj
1136,bringen::V,gətirmək,sjell
1137,hinzufügen::V,əlavə etmək,shtoj
1138,bekommen::V,almaq,kap
1139,bekommen::V,əldə etmək,kap
1140,erhalten::V,almaq,marr
1141,nehmen::V,almaq,marr
1142,wählen::V,seçmək,zgjedh
1143,auswählen::V,arımaq,përzgjedh
1144,bewahren::V,qorumaq,ruaj
1145,behindern::V,mane olmaq,pengoj
1146,verderben::V,pozmaq,prish
1147,beschädigen::V,zədələmək,dëmtoj
1148,zerbrechen::V,qırmaq,thyej
1149,zerbrechen::V,sındırmaq,thyej
1150,zerreißen::V,yırtmaq,çjerr
1151,zerreißen::V,yırtmaq,zheloj
1152,zerstören::V,dağıtmaq,prish
1153,zerstören::V,dağıtmaq,shkatërroj
1154,verbrennen::V,yandırmaq,djeg
1155,geben::V,vermək,jap
1156,reichen::V,uzatmaq,jap
1157,schenken::V,vermək,fal
1158,schenken::V,vermək,dhuroj
1159,versprechen::V,vəd vermək,premtoj
1160,wünschen::V,arzulamaq,uroj
1161,loben::V,tərifləmək,lëvdoj
1162,loben::V,tərifləmək,lavdëroj
1163,küssen::V,öpmək,puth
1164,wiegen::V,tərpətmək,tund
1165,zudecken::V,örtmək,mbuloj
1166,wecken::V,oyatmaq,zgjoj
1167,zeigen::V,göstərmək,dëftej
1168,führen::V,rəhbərlik etmək,çoj
1169,lehren::V,öyrətmək,arsej
1170,unterrichten::V,öyrətmək,arsimoj
1171,unterrichten::V,dərs vermək,arsimoj
1172,aufziehen::V,tərbiyə etmək,rris
1173,leiten::V,idarə etmək,udhëheq
1174,antreiben::V,bizləmək,nxis
1175,lassen::V,-tırmaq,detyroj
1176,einladen::V,dəvət etmək,ftoj
1177,vereinigen::V,birləşdirmək,bashkoj
1178,besuchen::V,baş çəkmək,vizitoj
1179,besuchen::V,ziyarət etmək,vizitoj
1180,treffen::V,rastlaşmaq,ndesh
1181,treffen::V,rast gəlmək,ndesh
1182,sich versammeln::V,toplanmaq,tubohem
1183,spielen::V,oynamaq,loz
1184,spielen::V,oynamaq,luaj
1185,singen::V,oxumaq,këndoj
1186,tanzen::V,oynamaq,kërcej
1187,tanzen::V,oynamaq,vallëzoj
1188,tanzen::V,rəqs etmək,kërcej
1189,tanzen::V,rəqs etmək,vallëzoj
1190,sich trennen::V,ayrılmaq,ndahem
1191,verlassen::V,tərk etmək,braktis
1192,retten::V,xilas etmək,shpëtoj
1193,bewachen::V,gözətmək,ruaj
1194,schützen::V,qorumaq,ruaj
1195,schützen::V,qorumaq,mbroj
1196,verteidigen::V,qorumaq,mbroj
1197,sich schlagen::V,döyüşmək,zihem
1198,schießen::V,atmaq,shtie
1199,schießen::V,atəş açmaq,shtie
1200,siegen::V,yenmək,fitoj
1201,siegen::V,yenmək,ngadhënjej
1202,ärgern::V,acışdırmaq,zemëroj
1203,schlagen::V,döymək,rrah
1204,schlagen::V,döymək,godas
1205,treten::V,təpmək,shtyj
1206,treten::V,təpmək,shtyj më këmbë
1207,stechen::V,soxmaq,ther
1208,stechen::V,soxmaq,shpoj
1209,stoßen::V,itələmək,shtyj
1210,stehlen::V,çalmaq,vjedh
1211,stehlen::V,oğurlamaq,vjedh
1212,stören::V,pozmaq,pengoj
1213,belästigen::V,narahat etmək,bezdis
1214,verbergen::V,gizləmək,fsheh
1215,täuschen::V,aldatmaq,mashtroj
1216,betrügen::V,aldatmaq,kobis
1217,töten::V,öldürmək,vras
1218,wohnen::V,yaşamaq,banoj
1219,arbeiten::V,işləmək,punoj
1220,arbeiten::V,işləmək,vardoj
1221,arbeiten::V,çalışmaq,punoj
1222,arbeiten::V,çalışmaq,vardoj
1223,sammeln::V,yığmaq,mbledh
1224,sammeln::V,yığmaq,grumbulloj
1225,sammeln::V,toplamaq,mbledh
1226,sammeln::V,toplamaq,grumbulloj
1227,pflücken::V,qoparmaq,vjel
1228,pflücken::V,qoparmaq,mbledh
1229,jagen::V,ovlamaq,gjuaj
1230,fischen::V,balıq tutmaq,peshkoj
1231,fischen::V,balıq tutmaq,gjuaj peshk
1232,fassen::V,tutmaq,zë
1233,hüten::V,güdmək,kullos
1234,treiben::V,haylamaq,vë përpara
1235,anbinden::V,bağlamaq,lidh
1236,füttern::V,bəsləmək,grazhdoj
1237,melken::V,sağmaq,mjel
1238,hacken::V,yarmaq,grij
1239,gießen::V,sulamaq,ujis
1240,reifen::V,dəymək,piqem
1241,zubereiten::V,bişirmək,gatuaj
1242,kochen::V,qaynatmaq,ziej
1243,backen::V,bişirmək,pjek
1244,backen::V,bişirmək,furroj
1245,braten::V,qızartmaq,fërgoj
1246,braten::V,qızartmaq,tiganis
1247,umrühren::V,qarışdırmaq,trazoj
1248,stricken::V,hörmək,thur
1249,nähen::V,tikmək,qep
1250,färben::V,boyamaq,ngjyej
1251,färben::V,boyamaq,bojatis
1252,reinigen::V,təmizləmək,qëroj
1253,reinigen::V,təmizləmək,pastroj
1254,waschen::V,yumaq,laj
1255,waschen::V,yumaq,finjos
1256,abwischen::V,silmək,fshij
1257,spülen::V,çalxamaq,kulloj
1258,fegen::V,süpürmək,fshij
1259,kehren::V,süpürmək,fshij
1260,baden::V,çimmək,lahem
1261,sich waschen::V,yuyunmaq,lahem
1262,ausziehen::V,soyunmaq,heq
1263,ausziehen::V,soyunmaq,zbath
1264,anziehen::V,geymək,vesh
1265,anziehen::V,geymək,mbath
1266,sich anziehen::V,geyinmək,vishem
1267,kämmen::V,daramaq,kreh
1268,schmücken::V,bəzəmək,hijeshoj
1269,sagen::V,demək,them
1270,sagen::V,söymek,them
1271,sprechen::V,danışmaq,flas
1272,reden::V,danışmaq,fjalos
1273,reden::V,danışmaq,fjalëtoj
1274,sich unterhalten::V,söhbət etmək,bisedoj
1275,fragen::V,soruşmaq,pyes
1276,bitten::V,diləmək,lus
1277,bitten::V,diləmək,lutem
1278,bitten::V,xahiş etmək,lus
1279,bitten::V,xahiş etmək,lutem
1280,erzählen::V,bəhs etmək,rrëfej
1281,mitteilen::V,bildirmək,kumtoj
1282,nennen::V,adlandırmaq,quaj
1283,rufen::V,çağırmaq,thërras
1284,prahlen::V,öyünmək,mburrem
1285,prahlen::V,öyünmək,kapardisem
1286,übersetzen::V,tərcümə etmək,përkthej
1287,denken::V,düşünmək,mendoj
1288,denken::V,fikirləşmək,mendoj
1289,glauben::V,inanmaq,besoj
1290,bemerken::V,qeyd etmək,vërej
1291,erkennen::V,tanımaq,njoh
1292,erkennen::V,tanımaq,shquaj
1293,begreifen::V,anlamaq,marr vesh
1294,verstehen::V,duymaq,marr vesh
1295,lernen::V,öyrənmək,mësoj
1296,wissen::V,bilmək,di
1297,sich erinnern an::V,xatırlamaq,kujtoj
1298,vergessen::V,unutmaq,harroj
1299,messen::V,ölçmək,mas
1300,zählen::V,saymaq,njeh
1301,rechnen::V,hesablamaq,llogaris
1302,lesen::V,oxumaq,lexoj
1303,lesen::V,oxumaq,këndoj
1304,malen::V,şəkil çəkmək,lyej
1305,zeichnen::V,cızmaq,vizatoj
1306,schreiben::V,yazmaq,shkruaj
1307,besitzen::V,yiyələnmək,kam
1308,besitzen::V,malik olmaq,kam
1309,kaufen::V,satın almaq,blej
1310,verkaufen::V,satmaq,shes
1311,bezahlen::V,ödəmək,paguaj
1312,zahlen::V,ödəmək,paguaj
1313,beherrschen::V,idarə etmək,zotëroj
1314,ertragen::V,dözmək,duroj
