,Concept_ID,xal,mhr
725,letzter::A,отхн,пыта́ртыш
726,allein::ADV,һанцарн,шкет
727,auf einmal::ADV,нег дәкҗ,икана́ште
728,zusammen::ADV,хамдан,пырля́
729,lange::ADV,удан,кужу́н
730,plötzlich::ADV,генткн,кенета́
731,sofort::ADV,дарунь,кызыта́к
732,später::ADV,сүүлд,варара́к
733,jetzt::ADV,ода,ы́нде
734,jetzt::ADV,ода,кы́зыт
735,heute::ADV,эндр,та́че
736,morgen::ADV,маңһдур,эрла́
737,bald::ADV,дарунь,вашке́
738,dann::ADV,дәкәд,вара́
739,gestern::ADV,өцклдүр,теҥге́че
740,einst::ADV,нег саамд,икана́
741,damals::ADV,тиигхд,туна́м
742,danach::ADV,тегәд,вара́
743,vorher::ADV,урд,о́нчыч
744,zuerst::ADV,түрүләд,онда́к
745,einmal::ADV,нег дәкҗ,икана́
746,manchmal::ADV,зәрмдән,ка́шын
747,manchmal::ADV,зәрмдән,кокла́н
748,oft::ADV,хара биш,чӱ́чкыдын
749,oft::ADV,хатяр биш,чӱ́чкыдын
750,oft::ADV,дару-дарунь,чӱ́чкыдын
751,immer::ADV,оньдинд,эре́
752,immer::ADV,оньдинд,ту́тыш
753,niemals::ADV,кезә чмгн биш,ок нигуна́м
754,hier::ADV,энд,ты́ште
755,hier::ADV,энүнд,ты́ште
756,hierhin::ADV,нааран,ты́шке
757,hierhin::ADV,нааран,тыш
758,von hier::ADV,эндәс,тыше́ч
759,von hier::ADV,эндәс,тыве́ч
760,dort::ADV,тенд,ту́што
761,dorthin::ADV,тиигән,туш
762,dorthin::ADV,тиигән,ту́шко
763,geradeaus::ADV,шуд,вик
764,vorwärts::ADV,уралан,о́нчыко
765,rückwärts::ADV,гедргән,шеҥге́к
766,zurück::ADV,хәрү,мӧҥге́ш
767,unten::ADV,дор,ӱ́лнӧ
768,unten::ADV,дор,йыма́лне
769,hinab::ADV,дор,йыма́к
770,hinab::ADV,доракшан,йыма́к
771,oben::ADV,деер,кӱ́шнӧ
772,oben::ADV,деер,ӱмба́лне
773,hinauf::ADV,өөдән,кӱ́ш
774,hinauf::ADV,өөдән,кӱ́шкӧ
775,hinauf::ADV,деер,кӱ́ш
776,hinauf::ADV,деер,кӱ́шкӧ
777,überall::ADV,альд болв чигн,чыла́ вере́
778,nicht::ADV,эс,ок
779,nicht::ADV,эс,о́геш
780,nicht::ADV,биш,ок
781,nicht::ADV,биш,о́геш
782,nicht::ADV,бичә,ок
783,nicht::ADV,бичә,о́геш
784,ein wenig::ADV,баахн,изи́ш
785,ein wenig::ADV,баахнар,изи́ш
786,kaum::ADV,әрә,пыкше́
787,sehr::ADV,йир,чот
788,so::ADV,иигҗ,тыге́
789,noch::ADV,ода чигн,а́ле
790,nur::ADV,һанцхн,гына́
791,schon::ADV,одх,ы́нде
792,wieder::ADV,бас,ада́к
793,vergebens::ADV,киидән,ара́м
794,vor::PRP,урд,о́нчыч
795,hinter::PRP,ца,шеҥге́лне
796,unter::PRP,дор,йыма́лне
797,durch::PRP,ивт,вошт
798,durch::PRP,дундаһур,вошт
799,neben::PRP,хаҗуд,вокте́н
800,zwischen::PRP,хоорнд,кокла́ште
801,wegen::PRP,көлтә,верч
802,wegen::PRP,деерәс,верч
803,dies::PRN,эн,ти́де
804,das::PRN,тер,са́де
805,alles::PRN,цуһар,чыла́
806,ich::PRN,би,мый
807,du::PRN,чи,тый
808,er::PRN,тер,ту́до
809,wir::PRN,мадн,ме
810,ihr::PRN,та,те
811,sie::PRN,тедн,ну́но
812,was::FPRN,юн,мо
813,wer::FPRN,кен,кӧ
814,wo::FADV,хама,куша́н
815,wohin::FADV,хамаран,куш
816,wohin::FADV,хамаран,ку́шко
817,wie::FADV,яһҗ,кузе́
818,wie::FADV,яһад,кузе́
819,warum::FADV,юңгад,мо
820,warum::FADV,юңгад,мола́н
821,wieviel::FNUM,кедү,куна́р
822,eins::NUM,негн,ик
823,zwei::NUM,хойр,ко́кыт
824,drei::NUM,һурвн,кум
825,vier::NUM,дөрвн,ныл
826,fünf::NUM,тавн,вич
827,sechs::NUM,зурһан,куд
828,sieben::NUM,долан,шым
829,acht::NUM,нәәмн,канда́ш
830,neun::NUM,йисн,инде́ш
831,zehn::NUM,арвн,лу
832,elf::NUM,арвн негн,лати́к
833,zwölf::NUM,арвн хойр,латко́к
834,zwanzig::NUM,хөрн,ко́ло
835,dreißig::NUM,һучн,ку́мло
836,vierzig::NUM,дөчн,ны́лле
837,fünfzig::NUM,тәвн,ви́тле
838,sechzig::NUM,җирн,ку́дло
839,siebzig::NUM,далн,шы́мле
840,achtzig::NUM,найн,канда́шле
841,neunzig::NUM,йирн,инде́шле
842,hundert::NUM,зун,шӱ́дӧ
843,tausend::NUM,миңһн,тӱже́м
844,und::CNJ,болн,да
845,und::CNJ,болн,ден
846,oder::CNJ,эс гиҗ,я
847,oder::CNJ,эс гиҗ,а́ле
848,oder::CNJ,эс гихлә,я
849,oder::CNJ,эс гихлә,а́ле
850,stehen::V,зогсх,шога́ш
851,sitzen::V,суух,шинча́ш
852,liegen::V,кевтх,кия́ш
853,hängen::V,өлгәтә бәәх,кеча́ш
854,werden::V,болх,лия́ш
855,passieren::V,болх,лия́ш
856,beginnen::V,эклх,тӱҥгала́ш
857,enden::V,төгсх,пыта́ш
858,wechseln::V,хүврх,вашталта́ш
859,aufgehen[Sonne]::V,һарх,лекта́ш
860,untergehen[Sonne]::V,орх,шинча́ш
861,untergehen[Sonne]::V,сүүрлх,шинча́ш
862,scheinen[Sonne]::V,герлтх,волгалта́ш
863,donnern::V,күрҗңнх,кӱдырта́ш
864,donnern::V,күрҗңнх,сургалта́ш
865,wehen::V,сальклх,пуа́ш
866,strömen::V,һооҗх,шийалтара́ш
867,fließen::V,урсх,йога́ш
868,sich drehen::V,эргх,пӧрда́ш
869,schwanken::V,дәәвлх,лӱҥга́ш
870,schwanken::V,дәәвлх,тайныла́ш
871,schwingen::V,нәәхлх,рӱпшалта́ш
872,fallen::V,унх,воза́ш
873,fallen::V,унх,йӧрла́ш
874,fallen::V,киисх,воза́ш
875,fallen::V,киисх,йӧрла́ш
876,brennen::V,шатх,йӱла́ш
877,rauchen::V,ута һарһх,шикша́ш
878,regnen::V,орх,йӱра́ш
879,gefrieren::V,мөстх,кылма́ш
880,gefrieren::V,мөстх,ияҥа́ш
881,tauen::V,хәәлх,шула́ш
882,schmelzen::V,хәәлх,лева́ш
883,schmelzen::V,хәәлгдх,лева́ш
884,trocknen::V,эврх,кошка́ш
885,sieden::V,буслх,шола́ш
886,faulen::V,үмкәрх,шӱя́ш
887,verfaulen::V,илҗрх,шӱйы́н шуа́ш
888,reißen::V,тасрх,кӱрла́ш
889,versinken::V,чивх,пуре́н кая́ш
890,vergehen::V,болх,эрте́н кая́ш
891,erscheinen::V,һарх,толы́н лекта́ш
892,verschwinden::V,уга болх,йома́ш
893,sinken::V,татгдх,пуча́ш
894,abnehmen::V,хасгдх,пуча́ш
895,zunehmen::V,өсх,шукема́ш
896,steigen::V,немх,нӧлталта́ш
897,wachsen::V,өсх,кушка́ш
898,wachsen::V,урһх,кушка́ш
899,glänzen::V,гилвкх,йылгыжа́ш
900,funkeln::V,цәклх,чолга́ш
901,lärmen::V,шууглдх,рӱшка́ш
902,läuten::V,хоңх,мура́ш
903,klingeln::V,җиңнулх,йыҥгырта́ш
904,klirren::V,җиңнх,чылдыртата́ш
905,brausen::V,догшрхх,лӱшка́ш
906,rauschen::V,сарҗңнх,лыжга́ш
907,klingen::V,ә һарх,йоҥга́ш
908,bellen::V,хуцх,опта́ш
909,heulen::V,уульх,урмыжа́ш
910,blasen::V,үләх,пуала́ш
911,pfeifen::V,ишкрх,шӱ́шкаш
912,schreien::V,хәәкрх,кычкыра́ш
913,stöhnen::V,түңшх,йыҥыса́ш
914,zittern::V,дагҗннх,чытыра́ш
915,leben::V,бәәх,ила́ш
916,geboren werden::V,төрх,шоча́ш
917,atmen::V,әмсхлх,шӱла́ш
918,trinken::V,уух,йӱа́ш
919,essen::V,идх,кочка́ш
920,schlucken::V,зальгх,нела́ш
921,müde werden::V,көшх,ноя́ш
922,einschlafen::V,унтх,мале́н колта́ш
923,schlafen::V,нөөрсх,мала́ш
924,aufwachen::V,серх,помыжалта́ш
925,aufstehen::V,босх,кынела́ш
926,sich erholen::V,амрх,кана́ш
927,krank werden::V,гемтх,черлане́н воза́ш
928,krank sein::V,шалтглх,черлане́н кия́ш
929,schmerzen::V,өвдх,коршта́ш
930,husten::V,ханях,кокыра́ш
931,genesen::V,эдгх,тӱрла́ш
932,genesen::V,эдгх,тазаҥа́ш
933,sterben::V,үкх,кола́ш
934,sterben::V,өңгрх,кола́ш
935,umkommen::V,үкх,вуй йома́ш
936,sich bewegen::V,көдлх,кошта́ш
937,sich bewegen::V,көндрх,кошта́ш
938,sich rühren::V,көндрх,тарвана́ш
939,sich erheben::V,босх,кынела́ш
940,sich setzen::V,суух,шинча́ш
941,hinfallen::V,унх,йӧрла́ш
942,hinfallen::V,киисх,йӧрла́ш
943,laufen::V,йовх,кошта́ш
944,schreiten::V,алхх,ошкыла́ш
945,spazierengehen::V,сергҗ йовх,гуля́яш
946,eilen::V,шулудх,вашка́ш
947,sich beeilen::V,адһх,вашкешта́ш
948,sich beeilen::V,шамдх,вашкешта́ш
949,sausen::V,хурдлх,юлтка́ш
950,sausen::V,йир_хурдар_гүүх,юлтка́ш
951,sausen::V,йир_хурдар_йовх,юлтка́ш
952,rennen::V,гүүх,куржтала́ш
953,springen::V,һәрәдх,тӧршта́ш
954,klettern::V,давшх,кӱза́ш
955,schaukeln::V,дүүдңндх,лӱҥгалта́ш
956,kriechen::V,мөлкх,нушка́ш
957,schwimmen::V,усчх,ия́ш
958,tauchen::V,булхх,шуҥгалта́ш
959,rudern::V,хәәвдх,удыра́ш
960,fahren::V,йовх,кудала́ш
961,fliegen::V,нисх,чоҥешта́ш
962,gehen::V,йовх,кая́ш
963,weggehen::V,йовх,кораҥа́ш
964,weggehen::V,одх,кораҥа́ш
965,weggehen::V,һарх,кораҥа́ш
966,weggehen::V,мөрлх,кораҥа́ш
967,abfahren::V,мордх,лекта́ш
968,anhalten::V,зогсх,чарна́ш
969,hineingehen::V,орх,пура́ш
970,eintreten::V,орх,пура́ш
971,kommen::V,ирх,тола́ш
972,ankommen::V,ирх,шуа́ш
973,zurückkommen::V,орх,пӧртыла́ш
974,bleiben::V,бәәх,кода́ш
975,warten::V,күләх,вуча́ш
976,erwarten::V,күләх,вуча́ш
977,suchen::V,хәәх,кычала́ш
978,finden::V,олх,муа́ш
979,versuchen::V,седх,толаша́ш
980,vorbereiten::V,белдх,ямдыла́ш
981,lieben::V,дурлх,йӧрата́ш
982,mögen::V,таассгдх,йӧрата́ш
983,lachen::V,инәх,воштыла́ш
984,rühren::V,уйрах,ку́мыл тарвата́ш
985,weinen::V,уульх,шорта́ш
986,schimpfen::V,харах,каргаша́ш
987,sich ärgern::V,уурлх,сыра́ш
988,sich fürchten::V,әәх,лӱда́ш
989,fürchten::V,әәх,лӱда́ш
990,fürchten::V,сүрдх,лӱда́ш
991,fliehen::V,зулх,куржа́ш
992,flüchten::V,орһх,куржа́ш
993,flüchten::V,зулх,куржа́ш
994,sehen::V,үзх,ужа́ш
995,anschauen::V,харх,онча́ш
996,ansehen::V,хәләх,эскера́ш
997,ansehen::V,үзх,эскера́ш
998,hören::V,соңсх,кола́ш
999,zuhören::V,соңсх,колышта́ш
1000,probieren::V,амсх,тамла́ш
1001,riechen::V,үнрчлх,ӱпшынча́ш
1002,fühlen::V,медх,шижа́ш
1003,scheinen::V,болҗ медгдх,чуча́ш
1004,scheinen::V,миниһәр болхла,чуча́ш
1005,scheinen::V,болад бәәх,чуча́ш
1006,zu sehen sein::V,үзгдх,коя́ш
1007,vernehmen::V,соңсх,кола́ш
1008,frieren::V,даарх,кылма́ш
1009,tun::V,кех,ышта́ш
1010,können::V,чадх,мошта́ш
1011,wollen::V,дурлх,тӱна́ш
1012,anfangen::V,эклх,тӱҥала́ш
1013,beenden::V,дуусх,пытара́ш
1014,aufhören::V,уурх,чарна́ш
1015,gelingen::V,бүтх,сай лекта́ш
1016,gelingen::V,күцәх,сай лекта́ш
1017,geraten::V,болх,лекта́ш
1018,öffnen::V,секх,поча́ш
1019,schließen::V,хаах,петыра́ш
1020,stellen::V,тәвх,шында́ш
1021,setzen::V,суулһх,шында́ш
1022,legen::V,тәвх,опта́ш
1023,legen::V,тәвх,пышта́ш
1024,berühren::V,көндәх,тӱка́ш
1025,verbinden::V,боох,пида́ш
1026,bedecken::V,хучх,леведа́ш
1027,bedecken::V,бүркх,леведа́ш
1028,aufhängen::V,өлгх,сака́ш
1029,anzünden::V,асах,чӱкта́ш
1030,anzünden::V,шатах,чӱкта́ш
1031,aufheben::V,өөдән өргх,нӧлтала́ш
1032,zurücklassen::V,үлдәх,кода́ш
1033,verlieren::V,геех,йомдара́ш
1034,fallen lassen::V,алдх,воза́ш
1035,machen::V,кех,ышта́ш
1036,herstellen::V,кех,ямдыла́ш
1037,bauen::V,тосхх,чоҥа́ш
1038,reparieren::V,ясх,ачала́ш
1039,verbessern::V,сәәрүлх,саемда́ш
1040,ändern::V,хүврәх,весемда́ш
1041,graben::V,малтх,кӱнча́ш
1042,beugen::V,нуһлх,пӱгырта́ш
1043,biegen::V,матилһх,лывырта́ш
1044,drehen::V,эргүлх,пӱтыра́ш
1045,wenden::V,көмрх,ирала́ш
1046,wenden::V,эргүлх,ирала́ш
1047,umdrehen::V,эргүлх,савырала́ш
1048,heben::V,өргх,нӧлта́ш
1049,heben::V,деер өргх,нӧлта́ш
1050,hochheben::V,өргх,нӧлта́ш
1051,ergreifen::V,бәрх,руалта́ш
1052,halten::V,бәрх,куча́ш
1053,drücken::V,шахх,иша́ш
1054,drücken::V,шахх,темда́ш
1055,schieben::V,түлкх,шӱкала́ш
1056,kratzen::V,мааҗх,удыра́ш
1057,lecken::V,долах,нула́ш
1058,beißen::V,хазх,пура́ш
1059,abreißen::V,таслх,кӱрла́ш
1060,abschneiden::V,тәәрх,пӱчка́ш
1061,binden::V,боох,кылда́ш
1062,stecken::V,шаах,шуралта́ш
1063,stecken::V,хатхх,шуралта́ш
1064,brechen::V,хамхлх,тодышта́ш
1065,klopfen::V,цокх,кыра́ш
1066,hauen::V,цокх,тӱя́ш
1067,kleben::V,наах,клеитла́ш
1068,reiben::V,зүлгх,йыга́ш
1069,reiben::V,зүлгх,туржала́ш
1070,streichen::V,наах,шӱра́ш
1071,streichen::V,лашх,шӱра́ш
1072,streichen::V,түркх,шӱра́ш
1073,schleifen::V,хурцлх,шума́ш
1074,schleifen::V,хурцлх,яна́ш
1075,schneiden::V,хәәчлх,пӱчка́ш
1076,rütteln::V,дәәвлүлх,рӱза́ш
1077,schütteln::V,сегсрх,почка́ш
1078,schwenken::V,дайлх,рӱза́ш
1079,schütten::V,кех,опта́ш
1080,füllen::V,дүүргх,тема́ш
1081,einwickeln::V,орах,вӱдыла́ш
1082,tragen::V,зөөх,нумала́ш
1083,schleppen::V,чирх,шӱдыра́ш
1084,ziehen::V,татх,шупша́ш
1085,aufbewahren::V,хадһлх,арала́ш
1086,werfen::V,хайх,шуа́ш
1087,werfen::V,хайх,кышка́ш
1088,fangen::V,бәрх,куча́ш
1089,fangen::V,хавлх,куча́ш
1090,packen::V,бәрх,руалта́ш
1091,verstecken::V,дүрх,тоя́ш
1092,verstecken::V,бултулх,тоя́ш
1093,teilen::V,хувах,пӧла́ш
1094,schicken::V,илгәх,колта́ш
1095,bringen::V,авч ирх,конда́ш
1096,hinzufügen::V,немх,ешара́ш
1097,bekommen::V,авх,нала́ш
1098,erhalten::V,авх ,нала́ш
1099,nehmen::V,авх,нала́ш
1100,wählen::V,шүүх,сайла́ш
1101,auswählen::V,шүүх,таҥгла́ш
1102,bewahren::V,хадһлх,сакла́ш
1103,bewahren::V,кевтнь үлдәх,сакла́ш
1104,bewahren::V,кевтнь бәәлһх,сакла́ш
1105,behindern::V,харшлх,чаракла́ш
1106,verderben::V,үрәх,пужа́ш
1107,beschädigen::V,эвдх,пужа́ш
1108,zerbrechen::V,күүлх,пудырта́ш
1109,zerbrechen::V,хамхлх,пудырта́ш
1110,zerreißen::V,шуучх,кӱрла́ш
1111,zerstören::V,эвдх,шалата́ш
1112,verbrennen::V,шатах,йӱлата́ш
1113,geben::V,өгх,пуа́ш
1114,reichen::V,өгх,пуа́ш
1115,schenken::V,белглх,пӧлекла́ш
1116,versprechen::V,амлх,сӧра́ш
1117,wünschen::V,сә хәәх,тылана́ш
1118,loben::V,магтх,мокта́ш
1119,küssen::V,үмсх,шупшала́ш
1120,wiegen::V,саатулх,рӱпша́ш
1121,zudecken::V,бүркх,леведа́ш
1122,wecken::V,серүлх,помыжалтара́ш
1123,zeigen::V,үзүлх,ончыкта́ш
1124,führen::V,көтлх,вӱда́ш
1125,lehren::V,заах,туныкта́ш
1126,lehren::V,сурһх,туныкта́ш
1127,unterrichten::V,сурһх,туныкта́ш
1128,unterrichten::V,багшлх,туныкта́ш
1129,aufziehen::V,өскәх,орышта́ш
1130,leiten::V,һардх,вӱда́ш
1131,leiten::V,һардх,вуйлата́ш
1132,leiten::V,толһалх,вӱда́ш
1133,leiten::V,толһалх,вуйлата́ш
1134,antreiben::V,шамдах,поктыла́ш
1135,lassen::V,күч үзүлх,-та́ш
1136,einladen::V,үрх,ӱжа́ш
1137,vereinigen::V,хамцулх,иктешла́ш
1138,besuchen::V,одх,то́лын кая́ш
1139,treffen::V,харһх,вашлия́ш
1140,sich versammeln::V,цуглрх,погына́ш
1141,sich versammeln::V,цуглрх,чумырга́ш
1142,sich versammeln::V,хурх,погына́ш
1143,sich versammeln::V,хурх,чумырга́ш
1144,spielen::V,наадх,мода́ш
1145,singen::V,дуулх,мура́ш
1146,tanzen::V,биилх,кушта́ш
1147,sich trennen::V,хаһцх,ойырла́ш
1148,verlassen::V,хайх,кудалта́ш
1149,retten::V,әм аврх,утара́ш
1150,retten::V,әәмшгәс харсх,утара́ш
1151,bewachen::V,харх,орола́ш
1152,bewachen::V,манх,орола́ш
1153,schützen::V,харсх,арала́ш
1154,verteidigen::V,харсх,арала́ш
1155,sich schlagen::V,гүвдлдх,кредала́ш
1156,schießen::V,хах,лӱя́ш
1157,siegen::V,диилх,сеҥа́ш
1158,ärgern::V,уурлулх,сырыкта́ш
1159,schlagen::V,цокх,пера́ш
1160,schlagen::V,гүвдх,пера́ш
1161,stechen::V,хатхх,кера́ш
1162,stoßen::V,түлкчкх,шӱкала́ш
1163,stehlen::V,хулхалх,шолышта́ш
1164,stören::V,һә болх,мешая́ш
1165,belästigen::V,амр эс өгх,толаштара́ш
1166,verbergen::V,нуух,шылта́ш
1167,verbergen::V,бултулх,шылта́ш
1168,täuschen::V,меклх,ондала́ш
1169,betrügen::V,меклх,ондала́ш
1170,betrügen::V,мек һарһх,ондала́ш
1171,töten::V,алх,пушта́ш
1172,wohnen::V,бәәх,ила́ш
1173,arbeiten::V,көдлх,пашалана́ш
1174,arbeiten::V,көдлх,паша́м ышта́ш
1175,sammeln::V,түүх,пога́ш
1176,pflücken::V,түүх,кӱра́ш
1177,pflücken::V,хурах,кӱра́ш
1178,jagen::V,аңнх,сонарла́ш
1179,jagen::V,аңһучлх,сонарла́ш
1180,fischen::V,заһс аңнх,кол куча́ш
1181,fassen::V,бәрх,куча́ш
1182,hüten::V,хәрүлх,кӱта́ш
1183,treiben::V,туух,покта́ш
1184,anbinden::V,уйх,йолышта́ш
1185,füttern::V,теҗәх,пукша́ш
1186,melken::V,саах,лӱшта́ш
1187,hacken::V,чавчх,руа́ш
1188,gießen::V,услх,шава́ш
1189,reifen::V,болх,кӱа́ш
1190,reifen::V,болвсрх,кӱа́ш
1191,zubereiten::V,белдх,ямдыла́ш
1192,kochen::V,чанх,шолта́ш
1193,kochen::V,болһх,шолта́ш
1194,backen::V,болһх,кӱкташ
1195,braten::V,хуурх,пуштыла́ш
1196,braten::V,хуурх,жаритла́ш
1197,umrühren::V,самрх,луга́ш
1198,stricken::V,өлгх,пида́ш
1199,nähen::V,уйх,урга́ш
1200,färben::V,будх,чиялта́ш
1201,reinigen::V,цеврлх,эрыкта́ш
1202,waschen::V,уһах,мушка́ш
1203,abwischen::V,арчх,ӱшта́ш
1204,spülen::V,зәәлх,шӱалта́ш
1205,fegen::V,сәвүрдх,ӱшта́ш
1206,kehren::V,сәвүрдх,ӱшта́ш
1207,baden::V,өөмх,йӱштыла́ш
1208,sich waschen::V,уһах,мушкылта́ш
1209,sich waschen::V,бийән уһаҗ,мушкылта́ш
1210,ausziehen::V,тәәлх,кудаша́ш
1211,anziehen::V,өмсх,чия́ш
1212,sich anziehen::V,хувцлх,чия́ш
1213,kämmen::V,самлх,шера́ш
1214,schmücken::V,чимх,тӱзата́ш
1215,schmücken::V,чимх,чеверта́ш
1216,schmücken::V,кеерүлх,тӱзата́ш
1217,schmücken::V,кеерүлх,чеверта́ш
1218,sagen::V,келх,ойла́ш
1219,sagen::V,келх,каласа́ш
1220,sprechen::V,келх,кутыра́ш
1221,reden::V,күүндх,мутлана́ш
1222,reden::V,күр_кех,мутлана́ш
1223,sich unterhalten::V,күүндх,кутыра́ш
1224,fragen::V,сурх,йода́ш
1225,bitten::V,эрх,йода́ш
1226,erzählen::V,келх,ойла́ш
1227,erzählen::V,келҗ өгх,ойла́ш
1228,mitteilen::V,медүлх,увертара́ш
1229,nennen::V,нерәдх,лӱмда́ш
1230,nennen::V,нер өгх,лӱмда́ш
1231,rufen::V,дуудх,ӱжа́ш
1232,prahlen::V,көөрх,моктана́ш
1233,übersetzen::V,орчулх,кусара́ш
1234,denken::V,санх,шона́ш
1235,glauben::V,шүтх,ӱшана́ш
1236,glauben::V,нәәлх,ӱшана́ш
1237,bemerken::V,темдглх,шижа́ш
1238,erkennen::V,таньх,пала́ш
1239,erkennen::V,медх,пала́ш
1240,begreifen::V,медх,ыҥла́ш
1241,verstehen::V,соңсх,умыла́ш
1242,lernen::V,сурх,тунема́ш
1243,wissen::V,медх,шинча́ш
1244,sich erinnern an::V,санх,шарна́ш
1245,vergessen::V,мартх,монда́ш
1246,messen::V,кемҗәлх,виса́ш
1247,zählen::V,тоолх,шотла́ш
1248,rechnen::V,тоолх,шотла́ш
1249,lesen::V,умшх,луда́ш
1250,malen::V,зурх,сӱретла́ш
1251,zeichnen::V,зурх,сӱретла́ш
1252,schreiben::V,бичх,воза́ш
1253,besitzen::V,эзлх,лия́ш
1254,kaufen::V,хулдҗ авх,нала́ш
1255,verkaufen::V,хулдх,ужала́ш
1256,verkaufen::V,гүүлгх,ужала́ш
1257,bezahlen::V,өгх,тӱла́ш
1258,zahlen::V,өгх,тӱла́ш
1259,beherrschen::V,эзлх,куча́ш
1260,ertragen::V,даах,турка́ш
1261,treten::V,,тошка́ш
