,Concept_ID,fa,se
1625,Schwester::N,خواهر,uáb'bi
1626,Schwester::N,خواهر,vuä´b'b
1627,Schwester::N,خواهر,вуэррьпенҍ
1628,Onkel::N,عمو,jyøne
1629,Onkel::N,عمو,jiekie
1630,Onkel::N,عمو,tjietsie
1631,Onkel::N,عمو,ænoj
1632,Onkel::N,عمو,iehke
1633,Onkel::N,عمو,eanu
1634,Onkel::N,عمو,eahki
1635,Onkel::N,عمو,čeahci
1636,Onkel::N,عمو,eehi
1637,Onkel::N,عمو,iänui
1638,Onkel::N,عمو,jään
1639,Onkel::N,عمو,čia´cc
1640,Onkel::N,عمو,ӣнн
1641,Onkel::N,دایی,jyøne
1642,Onkel::N,دایی,jiekie
1643,Onkel::N,دایی,tjietsie
1644,Onkel::N,دایی,ænoj
1645,Onkel::N,دایی,iehke
1646,Onkel::N,دایی,eanu
1647,Onkel::N,دایی,eahki
1648,Onkel::N,دایی,čeahci
1649,Onkel::N,دایی,eehi
1650,Onkel::N,دایی,iänui
1651,Onkel::N,دایی,jään
1652,Onkel::N,دایی,čia´cc
1653,Onkel::N,دایی,ӣнн
1654,Tante::N,عمه,seasa
1655,Tante::N,عمه,jijmie
1656,Tante::N,عمه,gåeskie
1657,Tante::N,عمه,goasske
1658,Tante::N,عمه,siessá
1659,Tante::N,عمه,muohtá
1660,Tante::N,عمه,ipmi
1661,Tante::N,عمه,goaski
1662,Tante::N,عمه,siäsá
1663,Tante::N,عمه,sie´ss
1664,Tante::N,عمه,kuä´sǩǩ
1665,Tante::N,عمه,сӣссь
1666,Tante::N,خاله,seasa
1667,Tante::N,خاله,jijmie
1668,Tante::N,خاله,gåeskie
1669,Tante::N,خاله,goasske
1670,Tante::N,خاله,siessá
1671,Tante::N,خاله,muohtá
1672,Tante::N,خاله,ipmi
1673,Tante::N,خاله,goaski
1674,Tante::N,خاله,siäsá
1675,Tante::N,خاله,sie´ss
1676,Tante::N,خاله,kuä´sǩǩ
1677,Tante::N,خاله,сӣссь
1678,Ehemann::N,همسر,ålma
1679,Ehemann::N,همسر,geelle
1680,Ehemann::N,همسر,boaddnje
1681,Ehemann::N,همسر,gállásjålmåj
1682,Ehemann::N,همسر,isit
1683,Ehemann::N,همسر,boadnji
1684,Ehemann::N,همسر,kääḷis
1685,Ehemann::N,همسر,kuõjj
1686,Ehemann::N,همسر,кӯйй
1687,Ehemann::N,همسر,ка̄ллесь
1688,Ehefrau::N,همسر,gåmma
1689,Ehefrau::N,همسر,måersie
1690,Ehefrau::N,همسر,geellege
1691,Ehefrau::N,همسر,áhkká
1692,Ehefrau::N,همسر,áhkásj
1693,Ehefrau::N,همسر,áhkká
1694,Ehefrau::N,همسر,kálgu
1695,Ehefrau::N,همسر,eemeed
1696,Ehefrau::N,همسر,ä´ǩǩ
1697,Ehefrau::N,همسر,а̄ххьк
1698,Freude::N,شادی,aavoe
1699,Freude::N,شادی,gearjoe
1700,Freude::N,شادی,ávvo
1701,Freude::N,شادی,sjålle
1702,Freude::N,شادی,illu
1703,Freude::N,شادی,iḷo
1704,Freude::N,شادی,rämm
1705,Freude::N,شادی,kuärgg
1706,Freude::N,شادی,räädast
1707,Freude::N,شادی,ро̄а̄мм
1708,Gelächter::N,خنده,föörhkelh
1709,Gelächter::N,خنده,boagos
1710,Gelächter::N,خنده,tjajmos
1711,Gelächter::N,خنده,čaibman
1712,Gelächter::N,خنده,boagusteapmi
1713,Gelächter::N,خنده,gávdnasat
1714,Gelächter::N,خنده,käämmin
1715,Gelächter::N,خنده,smiâhh
1716,Gelächter::N,خنده,тӣшш
1717,Gelächter::N,قاه‌قاه,föörhkelh
1718,Gelächter::N,قاه‌قاه,boagos
1719,Gelächter::N,قاه‌قاه,tjajmos
1720,Gelächter::N,قاه‌قاه,čaibman
1721,Gelächter::N,قاه‌قاه,boagusteapmi
1722,Gelächter::N,قاه‌قاه,gávdnasat
1723,Gelächter::N,قاه‌قاه,käämmin
1724,Gelächter::N,قاه‌قاه,smiâhh
1725,Gelächter::N,قاه‌قاه,тӣшш
1726,Glück::N,اقبال,læhkoe
1727,Glück::N,اقبال,ávvo
1728,Glück::N,اقبال,lihkku
1729,Glück::N,اقبال,lukko
1730,Glück::N,اقبال,uási
1731,Glück::N,اقبال,lekk
1732,Glück::N,اقبال,vuâ´ss
1733,Glück::N,اقبال,вуэссь
1734,Kummer::N,غم,sårkoe
1735,Kummer::N,غم,vádja
1736,Kummer::N,غم,surggo
1737,Kummer::N,غم,moraš
1738,Kummer::N,غم,muurâš
1739,Kummer::N,غم,pe´ccel
1740,Kummer::N,غم,пэ̄джь
1741,Kummer::N,غم,пя̄ццель
1742,Kummer::N,غصه,sårkoe
1743,Kummer::N,غصه,vádja
1744,Kummer::N,غصه,surggo
1745,Kummer::N,غصه,moraš
1746,Kummer::N,غصه,muurâš
1747,Kummer::N,غصه,pe´ccel
1748,Kummer::N,غصه,пэ̄джь
1749,Kummer::N,غصه,пя̄ццель
1750,Wunsch::N,آرزو,vajtele
1751,Wunsch::N,آرزو,miella
1752,Wunsch::N,آرزو,hállo
1753,Wunsch::N,آرزو,áigumuš
1754,Wunsch::N,آرزو,tuoivâ
1755,Wunsch::N,آرزو,ää´jes
1756,Wunsch::N,آرزو,ä´estõs
1757,Wunsch::N,آرزو,туввмушш
1758,Lust::N,هوس,luste
1759,Lust::N,هوس,ulla
1760,Lust::N,هوس,hibmo
1761,Lust::N,هوس,hállu
1762,Lust::N,هوس,haalu
1763,Lust::N,هوس,haall
1764,Lust::N,هوس,туввмушш
1765,Geist::N,روح,aajmoe
1766,Geist::N,روح,voejkene
1767,Geist::N,روح,vuojŋŋan
1768,Geist::N,روح,vuojŋŋanis
1769,Geist::N,روح,vuoigŋa
1770,Geist::N,روح,vuoi'ŋâ
1771,Geist::N,روح,jiõg'g
1772,Geist::N,روح,čuu´ddes
1773,Geist::N,روح,мӣлл
1774,Geist::N,روح,то̄ӆӆк
1775,Gedanke::N,فکر,åssjalommes
1776,Gedanke::N,فکر,ájádus
1777,Gedanke::N,فکر,ussjolmis
1778,Gedanke::N,فکر,jurdda
1779,Gedanke::N,فکر,juurdâ
1780,Gedanke::N,فکر,tu´mm
1781,Gedanke::N,فکر,юрт
1782,Gedächtnis::N,حافظه,mojhtese
1783,Gedächtnis::N,حافظه,mujtto
1784,Gedächtnis::N,حافظه,muitu
1785,Gedächtnis::N,حافظه,mušto
1786,Gedächtnis::N,حافظه,moštt
1787,Gedächtnis::N,حافظه,мушт
1788,Gedächtnis::N,حافظه,мӣлл
1789,Verstand::N,هوش,jiermie
1790,Verstand::N,هوش,goerkesh
1791,Verstand::N,هوش,miella
1792,Verstand::N,هوش,jiermme
1793,Verstand::N,هوش,jierbmi
1794,Verstand::N,هوش,fiät'tu
1795,Verstand::N,هوش,toolk
1796,Verstand::N,هوش,jeä´rmm
1797,Verstand::N,هوش,fi´ttjõs
1798,Verstand::N,هوش,мӣлл
1799,Verstand::N,هوش,то̄ӆӆк
1800,Sinn::N,معنا,mïele
1801,Sinn::N,معنا,våajnoe
1802,Sinn::N,معنا,sisadno
1803,Sinn::N,معنا,mierkkidus
1804,Sinn::N,معنا,mearkkašupmi
1805,Sinn::N,معنا,mēinnet
1806,Sinn::N,معنا,me'rhâšuṃe
1807,Sinn::N,معنا,mieḷâ
1808,Sinn::N,معنا,miõll
1809,Sinn::N,معنا,юрт
1810,Sinn::N,معنا,то̄ӆӆк
1811,Sinn::N,مفهوم,mïele
1812,Sinn::N,مفهوم,våajnoe
1813,Sinn::N,مفهوم,sisadno
1814,Sinn::N,مفهوم,mierkkidus
1815,Sinn::N,مفهوم,mearkkašupmi
1816,Sinn::N,مفهوم,mēinnet
1817,Sinn::N,مفهوم,me'rhâšuṃe
1818,Sinn::N,مفهوم,mieḷâ
1819,Sinn::N,مفهوم,miõll
1820,Sinn::N,مفهوم,юрт
1821,Sinn::N,مفهوم,то̄ӆӆк
1822,Grund::N,سبب,sjïeke
1823,Grund::N,سبب,sivva
1824,Grund::N,سبب,sivva
1825,Grund::N,سبب,suijâ
1826,Grund::N,سبب,ää´šš
1827,Grund::N,سبب,а̄шшь
1828,Grund::N,دلیل,sjïeke
1829,Grund::N,دلیل,sivva
1830,Grund::N,دلیل,sivva
1831,Grund::N,دلیل,suijâ
1832,Grund::N,دلیل,ää´šš
1833,Grund::N,دلیل,а̄шшь
1834,Wahrheit::N,حقیقت,rïektesvoete
1835,Wahrheit::N,حقیقت,saetniesvoete
1836,Wahrheit::N,حقیقت,sádnesvuohta
1837,Wahrheit::N,حقیقت,duohtavuohta
1838,Wahrheit::N,حقیقت,tuo'tâvuotâ
1839,Wahrheit::N,حقیقت,tuõđâšvuõtt
1840,Wahrheit::N,حقیقت,зо̄абэль
1841,Gespräch::N,صحبت,gaskestalleme
1842,Gespräch::N,صحبت,ságastibme
1843,Gespräch::N,صحبت,ságastallam
1844,Gespräch::N,صحبت,ságastallan
1845,Gespräch::N,صحبت,ráđ̣ádâllâm
1846,Gespräch::N,صحبت,мо̄а̄йнас
1847,Gespräch::N,گفتگو,gaskestalleme
1848,Gespräch::N,گفتگو,ságastibme
1849,Gespräch::N,گفتگو,ságastallam
1850,Gespräch::N,گفتگو,ságastallan
1851,Gespräch::N,گفتگو,ráđ̣ádâllâm
1852,Gespräch::N,گفتگو,мо̄а̄йнас
1853,Märchen::N,قصه,heamture
1854,Märchen::N,قصه,dålusj subtsas
1855,Märchen::N,قصه,máinnas
1856,Märchen::N,قصه,cukca
1857,Märchen::N,قصه,maainâs
1858,Märchen::N,قصه,maainâs
1859,Märchen::N,قصه,ба̄йхьк
1860,Märchen::N,قصه,мо̄а̄йнас
1861,Märchen::N,افسانه,heamture
1862,Märchen::N,افسانه,dålusj subtsas
1863,Märchen::N,افسانه,máinnas
1864,Märchen::N,افسانه,cukca
1865,Märchen::N,افسانه,maainâs
1866,Märchen::N,افسانه,maainâs
1867,Märchen::N,افسانه,ба̄йхьк
1868,Märchen::N,افسانه,мо̄а̄йнас
1869,Erzählung::N,داستان,gåata
1870,Erzählung::N,داستان,vaajese
1871,Erzählung::N,داستان,soptsese
1872,Erzählung::N,داستان,giehtto
1873,Erzählung::N,داستان,mujttalus
1874,Erzählung::N,داستان,muitalus
1875,Erzählung::N,داستان,maainâs
1876,Erzählung::N,داستان,maainâs
1877,Erzählung::N,داستان,мо̄а̄йнас
1878,Nachricht::N,خبر,dïjre
1879,Nachricht::N,خبر,diedádus
1880,Nachricht::N,خبر,diededibme
1881,Nachricht::N,خبر,sáhka
1882,Nachricht::N,خبر,saahâ
1883,Nachricht::N,خبر,a'lmottâs
1884,Nachricht::N,خبر,saakk
1885,Nachricht::N,خبر,i´lmmtõs
1886,Nachricht::N,خبر,со̄а̄гк
1887,Neuigkeit::N,خبر تازه,saernie
1888,Neuigkeit::N,خبر تازه,ådås
1889,Neuigkeit::N,خبر تازه,sáhka
1890,Neuigkeit::N,خبر تازه,sáhka
1891,Neuigkeit::N,خبر تازه,uuđâs
1892,Neuigkeit::N,خبر تازه,saakk
1893,Neuigkeit::N,خبر تازه,о̄дтс
1894,Neuigkeit::N,خبر تازه,со̄а̄гк
1895,Name::N,اسم,nomme
1896,Name::N,اسم,namma
1897,Name::N,اسم,namma
1898,Name::N,اسم,nommâ
1899,Name::N,اسم,nõmm
1900,Name::N,اسم,нэ̄мм
1901,Rätsel::N,معما,mojnestimmie
1902,Rätsel::N,معما,árvvádus
1903,Rätsel::N,معما,árvádus
1904,Rätsel::N,معما,arvâdâs
1905,Rätsel::N,معما,a´rvvtõs
1906,Rätsel::N,معما,а̄ррьв
1907,Rede::N,سخن,håaleme
1908,Rede::N,سخن,hålla
1909,Rede::N,سخن,sáhka
1910,Rede::N,سخن,hástu
1911,Rede::N,سخن,са̄ррнмушш
1912,Sprache::N,زبان,gïele
1913,Sprache::N,زبان,giella
1914,Sprache::N,زبان,giella
1915,Sprache::N,زبان,kieḷâ
1916,Sprache::N,زبان,ǩiõll
1917,Sprache::N,زبان,кӣлл
1918,Stimme::N,صدا,tjoeje
1919,Stimme::N,صدا,jiedna
1920,Stimme::N,صدا,giella
1921,Stimme::N,صدا,jietna
1922,Stimme::N,صدا,jieṇâ
1923,Stimme::N,صدا,jiõnn
1924,Stimme::N,صدا,ӣнн
1925,Wort::N,کلمه,baakoe
1926,Wort::N,کلمه,báhko
1927,Wort::N,کلمه,sátni
1928,Wort::N,کلمه,pááhu
1929,Wort::N,کلمه,sää´nn
1930,Wort::N,کلمه,са̄ннҍ
1931,Zeichen::N,نشان,væhta
1932,Zeichen::N,نشان,mærkka
1933,Zeichen::N,نشان,mearka
1934,Zeichen::N,نشان,merkkâ
1935,Zeichen::N,نشان,meârkk
1936,Zeichen::N,نشان,тӣххт
1937,Zeichen::N,علامت,væhta
1938,Zeichen::N,علامت,mærkka
1939,Zeichen::N,علامت,mearka
1940,Zeichen::N,علامت,merkkâ
1941,Zeichen::N,علامت,meârkk
1942,Zeichen::N,علامت,тӣххт
1943,Ruf::N,صدا,ruodja
1944,Ruf::N,صدا,tjuorvas
1945,Ruf::N,صدا,čurvestat
1946,Ruf::N,صدا,koččom
1947,Ruf::N,صدا,pákkum
1948,Ruf::N,صدا,čuârvvmoš
1949,Lärm::N,هیاهو,stujmie
1950,Lärm::N,هیاهو,juhtsa
1951,Lärm::N,هیاهو,šlápma
1952,Lärm::N,هیاهو,ruojâ
1953,Lärm::N,هیاهو,šlaaṃâ
1954,Lärm::N,هیاهو,šuumm'mõš
1955,Lärm::N,هیاهو,шэҏҏ
1956,Lärm::N,هیاهو,ё̄афф
1957,Laut::N,صدا,tjoeje
1958,Laut::N,صدا,jiedna
1959,Laut::N,صدا,jietna
1960,Laut::N,صدا,jieṇâ
1961,Laut::N,صدا,jiõnn
1962,Laut::N,صدا,ӣнн
1963,Ton::N,آهنگ,tjoeje
1964,Ton::N,آهنگ,tåvnnå
1965,Ton::N,آهنگ,tjuodja
1966,Ton::N,آهنگ,šuokŋa
1967,Ton::N,آهنگ,nuot'tâ
1968,Ton::N,آهنگ,suõmm
1969,Ton::N,آهنگ,ӣнн
1970,Lied::N,آواز,laavloe
1971,Lied::N,آواز,lávla
1972,Lied::N,آواز,lávlla
1973,Lied::N,آواز,laavlâ
1974,Lied::N,آواز,laaul
1975,Lied::N,آواز,ла̄ввл
1976,Lied::N,ترانه,laavloe
1977,Lied::N,ترانه,lávla
1978,Lied::N,ترانه,lávlla
1979,Lied::N,ترانه,laavlâ
1980,Lied::N,ترانه,laaul
1981,Lied::N,ترانه,ла̄ввл
1982,Ruhe::N,آرامش,frïere
1983,Ruhe::N,آرامش,raeffie
1984,Ruhe::N,آرامش,vuojŋadibme
1985,Ruhe::N,آرامش,vuojŋadallam
1986,Ruhe::N,آرامش,ráfi
1987,Ruhe::N,آرامش,máššu
1988,Ruhe::N,آرامش,vuo'iŋâstus
1989,Ruhe::N,آرامش,ráávhu
1990,Ruhe::N,آرامش,rääuh
1991,Ruhe::N,آرامش,vuâŋŋmõš
1992,Ruhe::N,آرامش,юэв
1993,Ruhe::N,آرامش,вуэӈӈмушш
1994,Leute::N,مردم,aalmoge
1995,Leute::N,مردم,ulmutja
1996,Leute::N,مردم,álbmot
1997,Leute::N,مردم,viehâ
1998,Leute::N,مردم,aalmi
1999,Leute::N,مردم,о̄ллмэ
2000,Volk::N,خلق,aalmoge
2001,Volk::N,خلق,álmmuk
2002,Volk::N,خلق,fuolkke
2003,Volk::N,خلق,álbmot
2004,Volk::N,خلق,aalmug
2005,Volk::N,خلق,aalmi
2006,Volk::N,خلق,нарэдт
2007,Arbeit::N,کار,barkoe
2008,Arbeit::N,کار,barggo
2009,Arbeit::N,کار,rahtjam
2010,Arbeit::N,کار,bargu
2011,Arbeit::N,کار,pargo
2012,Arbeit::N,کار,tyej̣i
2013,Arbeit::N,کار,likk
2014,Arbeit::N,کار,tue´jj
2015,Arbeit::N,کار,лыххк
2016,Gast::N,مهمان,guessie
2017,Gast::N,مهمان,guosse
2018,Gast::N,مهمان,guossi
2019,Gast::N,مهمان,kyes'si
2020,Gast::N,مهمان,kue´s's
2021,Gast::N,مهمان,кӯссь
2022,Geschenk::N,هدیه,daevere
2023,Geschenk::N,هدیه,sjielege
2024,Geschenk::N,هدیه,vadda
2025,Geschenk::N,هدیه,vattáldahka
2026,Geschenk::N,هدیه,skeaŋka
2027,Geschenk::N,هدیه,adaldâh
2028,Geschenk::N,هدیه,sǩiâŋkk
2029,Geschenk::N,هدیه,тӯмаш
2030,Spiel::N,بازی,spïele
2031,Spiel::N,بازی,stååkedimmie
2032,Spiel::N,بازی,spella
2033,Spiel::N,بازی,stoagos
2034,Spiel::N,بازی,speallu
2035,Spiel::N,بازی,leikkâ
2036,Spiel::N,بازی,siõrr
2037,Spiel::N,بازی,сӣрр
2038,Gesellschaft::N,جمعیت,sïelte
2039,Gesellschaft::N,جمعیت,rádnastallam
2040,Gesellschaft::N,جمعیت,searvi
2041,Gesellschaft::N,جمعیت,servi
2042,Gesellschaft::N,جمعیت,seä´brr
2043,Gesellschaft::N,جمعیت,се̄ббр
2044,Hilfe::N,کمک,viehkie
2045,Hilfe::N,کمک,viehkke
2046,Hilfe::N,کمک,veahkki
2047,Hilfe::N,کمک,iše
2048,Hilfe::N,کمک,veä´ǩ'ǩ
2049,Hilfe::N,کمک,ве̄ххьк
2050,Freund::N,دوست,voelpe
2051,Freund::N,دوست,ráddna
2052,Freund::N,دوست,venak
2053,Freund::N,دوست,ustit
2054,Freund::N,دوست,verdde
2055,Freund::N,دوست,veerdi
2056,Freund::N,دوست,na´zvan
2057,Freund::N,دوست,ка̄ннҌц
2058,Kamerad::N,رفیق,guejmie
2059,Kamerad::N,رفیق,ráddna
2060,Kamerad::N,رفیق,guojmme
2061,Kamerad::N,رفیق,guoibmi
2062,Kamerad::N,رفیق,kyei'mi
2063,Kamerad::N,رفیق,taaurõš
2064,Kamerad::N,رفیق,то̄а̄врэшш
2065,Angelegenheit::N,امر,aate
2066,Angelegenheit::N,امر,saake
2067,Angelegenheit::N,امر,ássje
2068,Angelegenheit::N,امر,ášši
2069,Angelegenheit::N,امر,äšši
2070,Angelegenheit::N,امر,ä´šš
2071,Angelegenheit::N,امر,тӯйй
2072,Angelegenheit::N,قضیه,aate
2073,Angelegenheit::N,قضیه,saake
2074,Angelegenheit::N,قضیه,ássje
2075,Angelegenheit::N,قضیه,ášši
2076,Angelegenheit::N,قضیه,äšši
2077,Angelegenheit::N,قضیه,ä´šš
2078,Angelegenheit::N,قضیه,тӯйй
2079,Anzahl::N,عده,taale
2080,Anzahl::N,عده,låhkoe
2081,Anzahl::N,عده,låhko
2082,Anzahl::N,عده,mierre
2083,Anzahl::N,عده,mearri
2084,Anzahl::N,عده,lohkomearra
2085,Anzahl::N,عده,meeṛi
2086,Anzahl::N,عده,mie´rr
2087,Anzahl::N,عده,чӣссел
2088,Anzahl::N,شمار,taale
2089,Anzahl::N,شمار,låhkoe
2090,Anzahl::N,شمار,låhko
2091,Anzahl::N,شمار,mierre
2092,Anzahl::N,شمار,mearri
2093,Anzahl::N,شمار,lohkomearra
2094,Anzahl::N,شمار,meeṛi
2095,Anzahl::N,شمار,mie´rr
2096,Anzahl::N,شمار,чӣссел
2097,Art::N,نوع,aarhte
2098,Art::N,نوع,sládja
2099,Art::N,نوع,tjærdda
2100,Art::N,نوع,čearda
2101,Art::N,نوع,šlaaj̣â
2102,Art::N,نوع,nää´ll
2103,Art::N,نوع,на̄лль
2104,Stück::N,تکه,bæhta
2105,Stück::N,تکه,biehkie
2106,Stück::N,تکه,biehkke
2107,Stück::N,تکه,bihttá
2108,Stück::N,تکه,pittá
2109,Stück::N,تکه,káppálâh
2110,Stück::N,تکه,ku´sǩǩ
2111,Stück::N,تکه,кусськ
2112,Stück::N,قطعه,bæhta
2113,Stück::N,قطعه,biehkie
2114,Stück::N,قطعه,biehkke
2115,Stück::N,قطعه,bihttá
2116,Stück::N,قطعه,pittá
2117,Stück::N,قطعه,káppálâh
2118,Stück::N,قطعه,ku´sǩǩ
2119,Stück::N,قطعه,кусськ
2120,Teil::N,بخش,stuhtje
2121,Teil::N,بخش,oasse
2122,Teil::N,بخش,bielle
2123,Teil::N,بخش,guovllo
2124,Teil::N,بخش,oassi
2125,Teil::N,بخش,bihttá
2126,Teil::N,بخش,uási
2127,Teil::N,بخش,vuâ´ss
2128,Teil::N,بخش,pie´ǩ'ǩ
2129,Teil::N,بخش,кусськ
2130,Teil::N,قسمت,stuhtje
2131,Teil::N,قسمت,oasse
2132,Teil::N,قسمت,bielle
2133,Teil::N,قسمت,guovllo
2134,Teil::N,قسمت,oassi
2135,Teil::N,قسمت,bihttá
2136,Teil::N,قسمت,uási
2137,Teil::N,قسمت,vuâ´ss
2138,Teil::N,قسمت,pie´ǩ'ǩ
2139,Teil::N,قسمت,кусськ
2140,Hälfte::N,نیم,lehkie
2141,Hälfte::N,نیم,lahkke
2142,Hälfte::N,نیم,bealli
2143,Hälfte::N,نیم,peeḷi
2144,Hälfte::N,نیم,lâ´ǩǩ
2145,Hälfte::N,نیم,pie´ll
2146,Hälfte::N,نیم,пе̄лль
2147,Kreis::N,حلقه,rïngke
2148,Kreis::N,حلقه,gievlle
2149,Kreis::N,حلقه,gierdu
2150,Kreis::N,حلقه,riggee
2151,Kreis::N,حلقه,kruugg
2152,Kreis::N,حلقه,круг
2153,Kreis::N,دایره,rïngke
2154,Kreis::N,دایره,gievlle
2155,Kreis::N,دایره,gierdu
2156,Kreis::N,دایره,riggee
2157,Kreis::N,دایره,kruugg
2158,Kreis::N,دایره,круг
2159,Kreuz::N,صلیب,kroesse
2160,Kreuz::N,صلیب,ruossa
2161,Kreuz::N,صلیب,rista
2162,Kreuz::N,صلیب,ristâ
2163,Kreuz::N,صلیب,ristt
2164,Kreuz::N,صلیب,рысст
2165,Linie::N,خط,sïeve
2166,Linie::N,خط,linnja
2167,Linie::N,خط,linjá
2168,Linie::N,خط,linnjá
2169,Linie::N,خط,njuálgus
2170,Linie::N,خط,certldõk
2171,Linie::N,خط,це̄кесь
2172,Linie::N,سطر,sïeve
2173,Linie::N,سطر,linnja
2174,Linie::N,سطر,linjá
2175,Linie::N,سطر,linnjá
2176,Linie::N,سطر,njuálgus
2177,Linie::N,سطر,certldõk
2178,Linie::N,سطر,це̄кесь
2179,Strich::N,خط,sïeve
2180,Strich::N,خط,sáhtso
2181,Strich::N,خط,sárggis
2182,Strich::N,خط,čálástâh
2183,Strich::N,خط,certldõk
2184,Strich::N,خط,ця̄кас
2185,Strich::N,خط,це̄кесь
2186,Abstand::N,فاصله,gåhkoe
2187,Abstand::N,فاصله,gåhkaldahke
2188,Abstand::N,فاصله,lahka
2189,Abstand::N,فاصله,gasska
2190,Abstand::N,فاصله,gaska
2191,Abstand::N,فاصله,koskâ
2192,Abstand::N,فاصله,kõskk
2193,Abstand::N,فاصله,кэ̄сск
2194,Entfernung::N,مسافت,gåhkoe
2195,Entfernung::N,مسافت,gåhkaldahke
2196,Entfernung::N,مسافت,gasska
2197,Entfernung::N,مسافت,mælggat
2198,Entfernung::N,مسافت,gaska
2199,Entfernung::N,مسافت,mátkegaska
2200,Entfernung::N,مسافت,koskâ
2201,Entfernung::N,مسافت,kõskk
2202,Entfernung::N,مسافت,jäämkõskk
2203,Entfernung::N,مسافت,кэ̄сск
2204,Gegend::N,منطقه,haerie
2205,Gegend::N,منطقه,guovvlo
2206,Gegend::N,منطقه,bájkke
2207,Gegend::N,منطقه,guovlu
2208,Gegend::N,منطقه,duovdda
2209,Gegend::N,منطقه,kuáv'lu
2210,Gegend::N,منطقه,vu´vdd
2211,Gegend::N,منطقه,па̄йхьк
2212,Platz::N,گنجایش,sijjie
2213,Platz::N,گنجایش,sadje
2214,Platz::N,گنجایش,sadji
2215,Platz::N,گنجایش,tááḷu
2216,Platz::N,گنجایش,tääll
2217,Platz::N,گنجایش,сайй
2218,Ort::N,جا,sijjie
2219,Ort::N,جا,bájkke
2220,Ort::N,جا,sadje
2221,Ort::N,جا,báiki
2222,Ort::N,جا,päikki
2223,Ort::N,جا,pâi´ǩǩ
2224,Ort::N,جا,сайй
2225,Ort::N,جا,па̄йхьк
2226,Ort::N,محل,sijjie
2227,Ort::N,محل,bájkke
2228,Ort::N,محل,sadje
2229,Ort::N,محل,báiki
2230,Ort::N,محل,päikki
2231,Ort::N,محل,pâi´ǩǩ
2232,Ort::N,محل,сайй
2233,Ort::N,محل,па̄йхьк
2234,Ort::N,مکان,sijjie
2235,Ort::N,مکان,bájkke
2236,Ort::N,مکان,sadje
2237,Ort::N,مکان,báiki
2238,Ort::N,مکان,päikki
2239,Ort::N,مکان,pâi´ǩǩ
2240,Ort::N,مکان,сайй
2241,Ort::N,مکان,па̄йхьк
2242,Seite::N,طرف,bielie
2243,Seite::N,طرف,sijddo
2244,Seite::N,طرف,bealli
2245,Seite::N,طرف,ertti
2246,Seite::N,طرف,jeä´rtt
2247,Seite::N,طرف,пе̄лль
2248,Seite::N,طرف,е̄ммьне
2249,Mitte::N,وسط,gaske
2250,Mitte::N,وسط,jarnge
2251,Mitte::N,وسط,gasska
2252,Mitte::N,وسط,guovddaš
2253,Mitte::N,وسط,gaskamuddu
2254,Mitte::N,وسط,koskâ
2255,Mitte::N,وسط,kõskk
2256,Mitte::N,وسط,кэ̄сск
2257,Mitte::N,میان,gaske
2258,Mitte::N,میان,jarnge
2259,Mitte::N,میان,gasska
2260,Mitte::N,میان,guovddaš
2261,Mitte::N,میان,gaskamuddu
2262,Mitte::N,میان,koskâ
2263,Mitte::N,میان,kõskk
2264,Mitte::N,میان,кэ̄сск
2265,Gegenstand::N,چیز,daevere
2266,Gegenstand::N,چیز,oabme
2267,Gegenstand::N,چیز,gávnne
2268,Gegenstand::N,چیز,bierggas
2269,Gegenstand::N,چیز,ettâ
2270,Gegenstand::N,چیز,kápulâh
2271,Gegenstand::N,چیز,käu´nn
2272,Gegenstand::N,چیز,ка̄ввьн
2273,Sache::N,چیز,aate
2274,Sache::N,چیز,saake
2275,Sache::N,چیز,ássje
2276,Sache::N,چیز,ášši
2277,Sache::N,چیز,äšši
2278,Sache::N,چیز,ä´šš
2279,Sache::N,چیز,ве̄шш
2280,Rand::N,کنار,raedtie
2281,Rand::N,کنار,rabdda
2282,Rand::N,کنار,ravda
2283,Rand::N,کنار,robdâ
2284,Rand::N,کنار,čårr
2285,Rand::N,کنار,ruõbdd
2286,Rand::N,کنار,рӯммт
2287,Rand::N,کنار,ре̄ввьн
2288,Rand::N,حاشیه,raedtie
2289,Rand::N,حاشیه,rabdda
2290,Rand::N,حاشیه,ravda
2291,Rand::N,حاشیه,robdâ
2292,Rand::N,حاشیه,čårr
2293,Rand::N,حاشیه,ruõbdd
2294,Rand::N,حاشیه,рӯммт
2295,Rand::N,حاشیه,ре̄ввьн
2296,Kante::N,لبه,raedtie
2297,Kante::N,لبه,rabdda
2298,Kante::N,لبه,ravda
2299,Kante::N,لبه,robdâ
2300,Kante::N,لبه,å´rdd
2301,Kante::N,لبه,ruõbdd
2302,Kante::N,لبه,рӯммт
2303,Kante::N,لبه,ре̄ввьн
2304,Ecke::N,گوشه,roene
2305,Ecke::N,گوشه,kråane
2306,Ecke::N,گوشه,náhpo
2307,Ecke::N,گوشه,nusske
2308,Ecke::N,گوشه,nurki
2309,Ecke::N,گوشه,čiehka
2310,Ecke::N,گوشه,čiehâ
2311,Ecke::N,گوشه,čiõkk
2312,Ecke::N,گوشه,suåp'p
2313,Ecke::N,گوشه,уггл
2314,Spitze::N,سر,gietjie
2315,Spitze::N,سر,snjuhtje
2316,Spitze::N,سر,gihttje
2317,Spitze::N,سر,geahči
2318,Spitze::N,سر,picci
2319,Spitze::N,سر,keeči
