,Concept_ID,mdf,ru
811,fallen::V,прамс,падать
812,fallen::V,прашендомс,падать
813,brennen::V,паломс,гореть
814,rauchen::V,качадомс,дымить
815,regnen::V,пиземс,дождить
816,gefrieren::V,эйндамс,замерзнуть
817,gefrieren::V,кельмомс,замерзнуть
818,tauen::V,соламс,таять
819,schmelzen::V,соламс,плавиться
820,trocknen::V,коськомс,сохнуть
821,sieden::V,лакамс,кипеть
822,faulen::V,наксадомс,гнить
823,verfaulen::V,наксадомс,сгнить
824,reißen::V,сязевомс,рваться
825,versinken::V,ваямс,тонуть
826,vergehen::V,ётамс,проходить
827,erscheinen::V,эвондамс,появиться
828,verschwinden::V,юма́мс,исчезнуть
829,sinken::V,валгомс,спадать
830,abnehmen::V,киремс,уменьшиться
831,zunehmen::V,ламокстомс,увеличиваться
832,zunehmen::V,рашнемс,увеличиваться
833,steigen::V,кеподемс,подниматься
834,wachsen::V,касомс,расти
835,glänzen::V,цинзелдомс,блестеть
836,glänzen::V,цифордомс,блестеть
837,funkeln::V,ци́фтордомс,сверкать
838,lärmen::V,жалнамс,шуметь
839,läuten::V,гайфтемс,звонить
840,klingeln::V,гайфтемс,звонить
841,klirren::V,ка́нзеркшнемс,звякать
842,brausen::V,жоледемс,бушевать
843,rauschen::V,вжнамс,шелестеть
844,rauschen::V,гамнамс,шелестеть
845,klingen::V,кайгомс,звучать
846,bellen::V,ува́мс,лаять
847,heulen::V,сувомс,выть
848,heulen::V,урнамс,выть
849,blasen::V,уфа́мс,дунуть
850,pfeifen::V,вяшкомс,свистеть
851,schreien::V,пешкодомс,кричать
852,stöhnen::V,куфцемс,стонать
853,zittern::V,таромс,дрожать
854,leben::V,эрямс,жить
855,geboren werden::V,шачемс,родиться
856,atmen::V,ажнамс,дышать
857,trinken::V,симомс,пить
858,essen::V,ярхцамс,есть
859,essen::V,ярхцамс,кушать
860,schlucken::V,нилемс,глотать
861,müde werden::V,сиземс,устать
862,einschlafen::V,матодовомс,заснуть
863,schlafen::V,удомс,спать
864,aufwachen::V,съргоземс,проснуться
865,aufstehen::V,стямс,встать
866,sich erholen::V,ваймосемс,отдыхать
867,krank werden::V,сярядькстомс,заболеть
868,krank sein::V,сярядемс,болеть
869,schmerzen::V,сярядемс,болеть
870,husten::V,козомс,кашлять
871,genesen::V,пъ́чкамс,поправиться
872,sterben::V,куломс,умереть
873,umkommen::V,юма́мс,погибнуть
874,sich bewegen::V,шаштомс,двигаться
875,sich rühren::V,сърхка́мс,шевельнуться
876,sich erheben::V,стямс,встать
877,sich setzen::V,озамс,сесть
878,hinfallen::V,прамс,упасть
879,hinfallen::V,сяворемс,упасть
880,laufen::V,якамс,ходить
881,schreiten::V,молемс,шагать
882,schreiten::V,аськолямс,шагать
883,spazierengehen::V,якамс,гулять
884,eilen::V,эряскодомс,спешить
885,sich beeilen::V,эряскодомс,торопиться
886,sausen::V,лиемс,мчаться
887,rennen::V,арнемс,бегать
888,springen::V,комотнемс,прыгать
889,klettern::V,ку́цемс,лазать
890,schaukeln::V,нюрямс,раскачиваться
891,kriechen::V,шаштомс комада,ползать
892,schwimmen::V,уемс,плавать
893,tauchen::V,юпиемс,нырять
894,tauchen::V,чёпафнемс,нырять
895,rudern::V,па́немс ве́неж,грести
896,fahren::V,ардомс,ехать
897,fliegen::V,лиемс,летать
898,gehen::V,молемс,идти
899,weggehen::V,тумс,уйти
900,abfahren::V,тумс,отправиться
901,anhalten::V,лоткамс,остановиться
902,hineingehen::V,сува́мс,входить
903,eintreten::V,сува́мс,войти
904,kommen::V,самс,прийти
905,ankommen::V,самс,прибыть
906,ankommen::V,пачкодемс,прибыть
907,zurückkommen::V,мърдамс,возвратиться
908,bleiben::V,иля́домс,остаться
909,warten::V,учемс,ждать
910,erwarten::V,учемс,ожидать
911,suchen::V,вешемс,искать
912,finden::V,мумс,найти
913,versuchen::V,варчсемс,пытаться
914,vorbereiten::V,анокламс,подготовить
915,lieben::V,кельгомс,любить
916,mögen::V,кельгомс,любить
917,lachen::V,рахамс,смеяться
918,lachen::V,рахсемс,смеяться
919,rühren::V,токамс седи,растрогать
920,weinen::V,авардемс,плакать
921,schimpfen::V,сюцемс,ругаться
922,sich ärgern::V,кяжиямс,сердиться
923,sich fürchten::V,пелемс,бояться
924,fürchten::V,пелемс,бояться
925,fliehen::V,ворьгодемс,убегать
926,flüchten::V,ша́домс,убежать
927,flüchten::V,во́рьгодемс,убежать
928,sehen::V,няемс,видеть
929,anschauen::V,ваномс,посмотреть
930,ansehen::V,ваномс,смотреть
931,hören::V,марямс,слышать
932,zuhören::V,ку́лхдоньомс,слушать
933,probieren::V,варжамс,пробовать
934,riechen::V,никса́мс,нюхать
935,fühlen::V,марямс,чувствовать
936,scheinen::V,ня́евомс,казаться
937,zu sehen sein::V,ня́евомс,виднеться
938,vernehmen::V,марямс,услышать
939,frieren::V,паломс,мерзнуть
940,frieren::V,кельмомс,мерзнуть
941,tun::V,тиемс,делать
942,können::V,маштомс,мочь
943,können::V,маштомс,уметь
944,wollen::V,-не-,хотеть
945,anfangen::V,ушедомс,начать
946,beenden::V,аде́ламс,закончить
947,aufhören::V,лоткамс,перестать
948,gelingen::V,удалакшнемс,удаться
949,geraten::V,лисемс,оказаться
950,öffnen::V,панжемс,открыть
951,schließen::V,сёлгомс,закрыть
952,stellen::V,путомс,поставить
953,setzen::V,озафнемс,посадить
954,setzen::V,озавтнемс,посадить
955,legen::V,путомс,класть
956,berühren::V,токамс,трогать
957,verbinden::V,сотомс,связать
958,bedecken::V,комачамс,покрыть
959,bedecken::V,вельхтямс,покрыть
960,aufhängen::V,повфтамс,повесить
961,anzünden::V,крьвя́стемс,зажечь
962,aufheben::V,кеподемс,поднять
963,aufheben::V,касфтомс,поднять
964,zurücklassen::V,ка́домс,оставить
965,verlieren::V,юма́фтомс,потерять
966,fallen lassen::V,прафтомс,уронить
967,machen::V,тиемс,сделать
968,herstellen::V,анокламс,изготовить
969,bauen::V,путомс,строить
970,reparieren::V,петемс,чинить
971,verbessern::V,цебярьгофтомс,улучшить
972,ändern::V,полафтомс,изменить
973,graben::V,шу́вомс,копать
974,graben::V,та́ргамс,копать
975,beugen::V,мяндемс,согнуть
976,biegen::V,комафтомс,погнуть
977,drehen::V,шо́вамс,вертеть
978,drehen::V,ша́рфнемс,вертеть
979,wenden::V,ша́рфтомс,повернуть
980,umdrehen::V,шарфтомс,перевернуть
981,heben::V,ке́подемс,поднимать
982,hochheben::V,ке́подемс,поднять
983,hochheben::V,ка́сфтомс,поднять
984,ergreifen::V,фатямс,схватить
985,halten::V,кирдемс,держать
986,drücken::V,люпшта́мс,нажимать
987,schieben::V,шашфтомс,толкать
988,kratzen::V,а́нгорямс,скрести
989,kratzen::V,киськоря́мс,скрести
990,lecken::V,нолсемс,лизать
991,beißen::V,сускомс,кусать
992,abreißen::V,сяземс,оторвать
993,abschneiden::V,керомс,отрезать
994,binden::V,сотомс,вязать
995,stecken::V,сялгомс,воткнуть
996,brechen::V,си́ннемс,сломать
997,brechen::V,ка́лафтомс,сломать
998,klopfen::V,чакамс,стучать
999,klopfen::V,чакиемс,стучать
1000,hauen::V,шавомс,бить
1001,hauen::V,пиксомс,бить
1002,kleben::V,пе́тфнемс,клеить
1003,reiben::V,шо́вамс,тереть
1004,streichen::V,вадемс,намазать
1005,schleifen::V,шо́вамс,точить
1006,schneiden::V,керомс,резать
1007,rütteln::V,та́рфтомс,шатать
1008,schütteln::V,шука́демс,трясти
1009,schwenken::V,яфодемс,махать
1010,schütten::V,каямс,налить
1011,schütten::V,нюрьхтя́мс,налить
1012,füllen::V,пяшкодемс,наполнить
1013,einwickeln::V,тапардамс,завернуть
1014,tragen::V,кандомс,нести
1015,schleppen::V,ускомс,тащить
1016,ziehen::V,ускомс,тянуть
1017,aufbewahren::V,ванфтомс,хранить
1018,werfen::V,ёрямс,бросать
1019,fangen::V,кунда́мс,ловить
1020,packen::V,фатямс,схватить
1021,verstecken::V,кяшемс,спрятать
1022,teilen::V,явомс,разделить
1023,schicken::V,кучемс,посылать
1024,bringen::V,кандомс,принести
1025,bringen::V,пачфтемс,принести
1026,hinzufügen::V,пу́томс та́га,добавить
1027,hinzufügen::V,ма́ксомс та́га,добавить
1028,bekommen::V,сявомс,достать
1029,erhalten::V,сявомс,получить
1030,nehmen::V,сявомс,взять
1031,wählen::V,ко́чкамс,выбрать
1032,auswählen::V,кочкамс,отобрать
1033,bewahren::V,ванфтомс,сохранить
1034,behindern::V,шорямс,препятствовать
1035,verderben::V,коламс,испортить
1036,verderben::V,гастямс,испортить
1037,beschädigen::V,тиендемс зиян,повредить
1038,zerbrechen::V,тапамс,разбить
1039,zerreißen::V,сяземс,разорвать
1040,zerstören::V,ка́лафтомс,разрушить
1041,verbrennen::V,пълхта́мс,сжечь
1042,geben::V,ма́ксомс,дать
1043,reichen::V,максомс,передать
1044,schenken::V,каземс,дарить
1045,versprechen::V,ма́ксомс вал,обещать
1046,wünschen::V,арьсемс,желать
1047,loben::V,шна́мс,хвалить
1048,küssen::V,палсемс,целовать
1049,wiegen::V,нюря́фтомс,качать
1050,zudecken::V,вельхтямс,накрыть
1051,wecken::V,стя́фтомс,разбудить
1052,wecken::V,съ́ргозьфтемс,разбудить
1053,zeigen::V,няфтемс,показать
1054,führen::V,вятемс,вести
1055,lehren::V,тонафтомс,учить
1056,unterrichten::V,тонафтомс,преподавать
1057,aufziehen::V,касфтомс,воспитать
1058,leiten::V,вятемс,руководить
1059,antreiben::V,вятемс,подгонять
1060,lassen::V,кошардомс,заставить
1061,einladen::V,тердемс,пригласить
1062,einladen::V,серьгядемс,пригласить
1063,vereinigen::V,пуроптомс,объединить
1064,vereinigen::V,кочкамс марса,объединить
1065,besuchen::V,варжамс,посетить
1066,treffen::V,васьфтомс,встретить
1067,sich versammeln::V,кочкавомс,собраться
1068,spielen::V,налхксемс,играть
1069,singen::V,морамс,петь
1070,tanzen::V,кштимс,плясать
1071,tanzen::V,кштимс,танцевать
1072,sich trennen::V,явомс,расстаться
1073,verlassen::V,кадондомс,покинуть
1074,retten::V,идемс,спасти
1075,retten::V,араламс,спасти
1076,bewachen::V,ваномс,охранять
1077,schützen::V,а́раламс,уберегать
1078,verteidigen::V,а́раламс,защитить
1079,sich schlagen::V,тюремс,драться
1080,schießen::V,ляцемс,стрелять
1081,siegen::V,сяськомс,победить
1082,ärgern::V,кяжияфтомс,сердить
1083,schlagen::V,токамс,ударить
1084,treten::V,тапамс,пинать
1085,stechen::V,пупамс,уколоть
1086,stechen::V,сялгомс,уколоть
1087,stoßen::V,тостядемс,толкнуть
1088,stehlen::V,саламс,украсть
1089,stören::V,шорсемс,помешать
1090,belästigen::V,токсамс,надоедать
1091,belästigen::V,аф кадомс ваймама,надоедать
1092,verbergen::V,кяшемс,скрыть
1093,täuschen::V,васькафтомс,обмануть
1094,täuschen::V,кяльготнемс,обмануть
1095,betrügen::V,васькафнемс,смошенничать
1096,töten::V,шавомс,убить
1097,töten::V,аде́ламс,убить
1098,wohnen::V,эрямс,проживать
1099,arbeiten::V,покодемс,работать
1100,sammeln::V,кочкамс,собрать
1101,sammeln::V,пу́роптомс,собрать
1102,pflücken::V,фатнемс,рвать
1103,pflücken::V,фатнемс,срывать
1104,pflücken::V,нотфнемс,рвать
1105,pflücken::V,нотфнемс,срывать
1106,jagen::V,кунда́мс,охотиться
1107,fischen::V,калонь кунда́мс,рыбачить
1108,fassen::V,кунда́мс,поймать
1109,hüten::V,ваномс,пасти
1110,treiben::V,панемс,гнать
1111,anbinden::V,сотомс,привязать
1112,füttern::V,трямс,кормить
1113,füttern::V,а́ндомс,кормить
1114,melken::V,потямс,доить
1115,hacken::V,лазондомс,рубить
1116,gießen::V,валомс,полить
1117,reifen::V,кенеремс,созреть
1118,zubereiten::V,анокламс,приготовить
1119,kochen::V,пидемс,варить
1120,backen::V,пидемс,печь
1121,braten::V,пуштомс,жарить
1122,umrühren::V,шорямс,перемешать
1123,stricken::V,кодамс,вязать
1124,nähen::V,стамс,шить
1125,färben::V,а́рхтомс,покрасить
1126,reinigen::V,ва́ткамс,очистить
1127,reinigen::V,а́роптомс,очистить
1128,waschen::V,муськомс,стирать
1129,abwischen::V,нардамс,вытереть
1130,spülen::V,оргалдомс,полоскать
1131,fegen::V,тяемс,подметать
1132,kehren::V,тяемс,мести
1133,baden::V,э́шелямс,купаться
1134,sich waschen::V,штамс,мыться
1135,ausziehen::V,кайсефтемс,снять
1136,anziehen::V,ща́фтомс,надеть
1137,sich anziehen::V,щамс,одеться
1138,kämmen::V,се́ендемс,причесать
1139,schmücken::V,на́ряжамс,украсить
1140,schmücken::V,ма́зоптомс,украсить
1141,sagen::V,азомс,сказать
1142,sagen::V,мярьгомс,сказать
1143,sprechen::V,корхтамс,говорить
1144,reden::V,корхнемс,разговаривать
1145,sich unterhalten::V,корхнемс,беседовать
1146,fragen::V,ки́зефтемс,спросить
1147,bitten::V,а́намс,просить
1148,bitten::V,ве́шемс,просить
1149,erzählen::V,а́зондомс,рассказать
1150,mitteilen::V,азомс,сообщить
1151,nennen::V,лемдемс,назвать
1152,nennen::V,путомс лем,назвать
1153,rufen::V,серьгядемс,звать
1154,prahlen::V,шна́фтомс пря́,хвастаться
1155,übersetzen::V,ётафтомс,перевести
1156,denken::V,арьсемс,думать
1157,glauben::V,кемамс,верить
1158,bemerken::V,ня́емс,заметить
1159,erkennen::V,содамс,узнать
1160,begreifen::V,сатомс,понять
1161,begreifen::V,сатомс,постичь
1162,verstehen::V,шарьхкодемс,услышать
1163,lernen::V,тонафнемс,учиться
1164,wissen::V,со́дамс,знать
1165,sich erinnern an::V,лятфтамс,вспомнить
1166,vergessen::V,юкстамс,забыть
1167,messen::V,ункснемс,мерить
1168,zählen::V,лу́вомс,считать
1169,zählen::V,а́рьсемс,считать
1170,rechnen::V,лувомс,считать
1171,lesen::V,лувомс,читать
1172,lesen::V,морафтомс,читать
1173,malen::V,рисова́ндамс,рисовать
1174,zeichnen::V,рисова́ндамс,рисовать
1175,schreiben::V,сёрмадомс,писать
1176,besitzen::V,улемс азоркс,иметь
1177,kaufen::V,рамамс,купить
1178,verkaufen::V,мимс,продать
1179,bezahlen::V,пандомс,заплатить
1180,zahlen::V,па́ндомс,платить
1181,beherrschen::V,азорондамс,владеть
1182,ertragen::V,кирдемс,вытерпеть
1183,Netz::N,,сеть
