,Concept_ID,myv,lbe
744,zusammen::ADV,вейсэ,цачӏу
745,zusammen::ADV,вейсэ,архӏал
746,lange::ADV,кувать,батӏи къабуклай
747,lange::ADV,кувать,хъунмасса хӏаллай
748,plötzlich::ADV,апак учо,цакуну
749,sofort::ADV,курок,мугьлат бакъа
750,sofort::ADV,нейке,мугьлат бакъа
751,später::ADV,мейле,махъ
752,jetzt::ADV,ней,утти
753,jetzt::ADV,ней,цӏана
754,heute::ADV,течи,хӏакьину
755,morgen::ADV,ванды,гьуит
756,morgen::ADV,ванды,гьунттий
757,bald::ADV,курок,
758,dann::ADV,мейле,яла
759,dann::ADV,седе мейле,яла
760,gestern::ADV,исяк,лахьхьу
761,einst::ADV,весть,
762,einst::ADV,зярдо-бути,
763,damals::ADV,сестэ,та чӏумал
764,danach::ADV,мейле,яла
765,danach::ADV,седе мейле,яла
766,vorher::ADV,васняяк,хьхьнчӏ
767,vorher::ADV,васняяк,хьхьичӏва
768,zuerst::ADV,васня,бакӏрай
769,zuerst::ADV,васня,цӏу бутӏуй
770,einmal::ADV,весть,цал
771,manchmal::ADV,лиясто,ваксса-таксса
772,oft::ADV,сеетьстэ,чӏявуну
773,immer::ADV,свал,мудан
774,immer::ADV,свал,даиман
775,niemals::ADV,а зярдояк,тачӏав
776,hier::ADV,тесэ,шикку
777,hierhin::ADV,тей,шиккун
778,von hier::ADV,тестэ,шичча
779,dort::ADV,тосо,гикку
780,dorthin::ADV,тов,тиккун
781,geradeaus::ADV,витьстэ,тӏайланм
782,vorwärts::ADV,икелев,хьхьичӏунмай
783,rückwärts::ADV,мекев,махъа-хьхьичӏунмай
784,zurück::ADV,мекев,махъунмай
785,unten::ADV,ало,лув
786,hinab::ADV,алов,бакӏ-ялавай
787,hinab::ADV,алов,бакӏъялавай
788,oben::ADV,вере,ялув
789,hinauf::ADV,верев,лавай
790,überall::ADV,эрьва косо,гьариий
791,überall::ADV,эрьва косо,хьу-хьуний
792,überall::ADV,эрьва косо,гьарца кӏанай
793,nicht::ADV,а,къа-
794,ein wenig::ADV,аламошка,чанни
795,ein wenig::ADV,аламошка,ца чансса
796,kaum::ADV,ансяк,дахьа
797,sehr::ADV,пек,оьну
798,sehr::ADV,пек,гужну
799,sehr::ADV,пек,хъинну
800,sehr::ADV,вельть,оьну
801,sehr::ADV,вельть,гужну
802,sehr::ADV,вельть,хъинну
803,so::ADV,истя,укукн
804,noch::ADV,таго,гьала
805,noch::ADV,таго,уттигу
806,noch::ADV,таго,цакьинва
807,noch::ADV,таго,ттигу-шилагу
808,nur::ADV,ансяк,анжагь
809,schon::ADV,уш,
810,wieder::ADV,таго,цӏуницӏа
811,vergebens::ADV,стяко,аьдада
812,vergebens::ADV,стяко,нахӏакь
813,vor::PRP,икеле,хьхьичӏ
814,hinter::PRP,вельде,махъ
815,unter::PRP,ало,лув
816,durch::PRP,пачк,-х
817,neben::PRP,вакссо,чӏарав
818,zwischen::PRP,ютксо,дянив
819,wegen::PRP,кис,цӏаний
820,wegen::PRP,коряс,цӏаний
821,wegen::PRP,кувалт,цӏаний
822,dies::PRN,те,ва
823,das::PRN,те,та
824,das::PRN,те,кӏа
825,das::PRN,те,га
826,das::PRN,тона,та
827,das::PRN,тона,кӏа
828,das::PRN,тона,га
829,alles::PRN,весе,щала
830,alles::PRN,весемесь,щала
831,ich::PRN,мон,на
832,du::PRN,тон,ина
833,er::PRN,сон,му
834,wir::PRN,минь,жу
835,ihr::PRN,тынь,зу
836,sie::PRN,сынь,
837,was::FPRN,мезе,ци
838,wer::FPRN,ки,цу
839,wo::FADV,косо,чув
840,wohin::FADV,ков,чун
841,wohin::FADV,козо,чун
842,wie::FADV,кода,цукун
843,warum::FADV,мекс,цан
844,wieviel::FNUM,зяро,циксса
845,eins::NUM,вейке,ца
846,zwei::NUM,кавто,кӏива
847,drei::NUM,колмо,шамма
848,vier::NUM,ниле,мукьа
849,vier::NUM,ниле,мукьва
850,fünf::NUM,вете,ххюва
851,sechs::NUM,кото,ряхва
852,sieben::NUM,сисем,арула
853,acht::NUM,кавксо,мяйва
854,neun::NUM,вейксэ,урчӏва
855,zehn::NUM,кемень,ацӏва
856,elf::NUM,кевейкее,ацӏния цава
857,zwölf::NUM,кемгавтово,ацӏиия кӏива
858,zwanzig::NUM,комсь,кьува
859,dreißig::NUM,колоньгемень,зувира
860,vierzig::NUM,ниленьгемень,мукьцӏала
861,fünfzig::NUM,ведьгемень,ххюцӏала
862,sechzig::NUM,кодгемень,ряхцӏала
863,siebzig::NUM,сизьгемень,
864,achtzig::NUM,кавксоньгемень,мяйцӏала
865,neunzig::NUM,вейксэньгемень,урчӏцӏала
866,hundert::NUM,сядо,ттурш
867,hundert::NUM,сядо,ттуршва
868,tausend::NUM,тыща,азарва
869,und::CNJ,ды,-гу
870,oder::CNJ,или,я
871,oder::CNJ,или,ягу
872,stehen::V,аштемс стядо,ацӏан
873,sitzen::V,аштемс озадо,щяивкӏун икӏан
874,liegen::V,мадезь аштемс,утту нвхьуну икӏан
875,hängen::V,нурьгемс,зурчӏай тӏун
876,werden::V,арамс,хьун
877,passieren::V,лисэмс,хьун
878,beginnen::V,ушодомс,дайдишин
879,beginnen::V,ушодомс,дайдирхьуну дикӏан
880,enden::V,лоткамс,къуртал дан
881,wechseln::V,полавтнемс,даххана хьун
882,wechseln::V,полавтнемс,даххана дуллан
883,aufgehen[Sonne]::V,лисемс,буклай бур
884,aufgehen[Sonne]::V,стямс,буклай бур
885,untergehen[Sonne]::V,валгомс,лаглай бур
886,scheinen[Sonne]::V,валдомтомс,битан
887,scheinen[Sonne]::V,валдомтомс,чани буллан
888,donnern::V,цярномс,тӏий бур
889,donnern::V,галдордомс,тӏий бур
890,wehen::V,пувамс,бишлай бур
891,strömen::V,чудемс,экьинан
892,fließen::V,чудемс,экьинан
893,sich drehen::V,велямс,гьанан
894,schwanken::V,лыкамс,хъюлчу тӏун
895,schwanken::V,лыкамс,хӏуркку тӏун
896,schwanken::V,якамс,хъюлчу тӏун
897,schwanken::V,якамс,хӏуркку тӏун
898,schwingen::V,нурсемс,хъюлчай тӏун
899,schwingen::V,нурсемс,хъюлчу тӏун
900,schwingen::V,лыкамс,хъюлчай тӏун
901,schwingen::V,лыкамс,хъюлчу тӏун
902,fallen::V,прамс,багьлан
903,fallen::V,сяворемс,багьлан
904,brennen::V,паломс,ччучлан
905,rauchen::V,качадомс,пуркӏу тӏун
906,regnen::V,пиземс,лачӏун
907,regnen::V,пиземс,лачIлай дур
908,gefrieren::V,кельмемс,микӏ лачӏун
909,tauen::V,соламс,баслан
910,schmelzen::V,соламс,баслан
911,trocknen::V,коськемс,кьакьан
912,sieden::V,лакамс,щаран
913,sieden::V,пиксемс,щаран
914,faulen::V,наксадомс,аьллан
915,verfaulen::V,наксадомс,аьллан
916,verfaulen::V,наксадомс,аьян
917,reißen::V,сезневемс,ххя дукан
918,versinken::V,ваямс,оькьлан
919,versinken::V,ваямс,оькьан
920,vergehen::V,ютамс,лялиян
921,erscheinen::V,лисемс,буккан
922,erscheinen::V,лисемс,загьир хьун
923,verschwinden::V,ёмамс,бат хьун
924,verschwinden::V,ёмамс,акъа хьун
925,sinken::V,явамс,чахь учин
926,abnehmen::V,киремемс,чан хьун
927,abnehmen::V,киремемс,ссуссукьу хьун
928,zunehmen::V,ламолгадомс,гьарза хьун
929,zunehmen::V,раштамс,гьарза хьун
930,steigen::V,куземс,гьаз хьун
931,steigen::V,кепсевемс,гьаз хьун
932,wachsen::V,касомс,ххяххан
933,glänzen::V,цитнемс,цӏай буккан
934,funkeln::V,пиндолдомс,цӏай-цӏай тӏун
935,funkeln::V,цивтёрдомс,цӏай-цӏай тӏун
936,lärmen::V,шалномс,чӏу буллан
937,lärmen::V,шалномс,аьлагъужа буллан
938,läuten::V,гайгезевемс,занг ришлан
939,läuten::V,гайгезевемс,занг дуллан
940,klingeln::V,чавомс баягас,занг ришлан
941,klingeln::V,чавомс баягас,занг дуллан
942,klirren::V,калдордомс,
943,klirren::V,кальцяемс,
944,brausen::V,лакамс,никъащилан
945,rauschen::V,лажномс,щурщур тӏун
946,klingen::V,гайгемс,чӏу буклан
947,bellen::V,онгомс,хӏап тӏун
948,heulen::V,урномс,
949,blasen::V,пувамс,уф тӏун
950,pfeifen::V,вешкемс,щютӏа тӏун
951,schreien::V,пижнемс,чӏу бан
952,stöhnen::V,кувсемс,угь-къак тӏун
953,zittern::V,тарномс,зурзу чин
954,zittern::V,тарномс,зурзу тӏун
955,leben::V,эрямс,ялапар хъанан
956,geboren werden::V,чачомс,ан
957,atmen::V,лексемс,ссихӏ ласлан
958,atmen::V,лексемс,ссихӏ бигьлан
959,trinken::V,симемс,хӏачӏан
960,trinken::V,симемс,хӏачӏлан
961,essen::V,ярсамс,канан
962,schlucken::V,нилемс,кьюлтӏа тӏун
963,schlucken::V,порнемс,кьюлтӏа тӏун
964,müde werden::V,сиземс,аьхчӏин
965,einschlafen::V,матедевемс,шанан икӏан
966,schlafen::V,удомс,шанан
967,aufwachen::V,сыргоземс,чантӏ учин
968,aufstehen::V,стямс,бизан
969,sich erholen::V,оймсемс,бигьалаган
970,krank werden::V,сэредезевемс,къашай хьун
971,krank sein::V,сэредемс,къашай хъанан
972,krank sein::V,сэредемс,къашавай икӏан
973,schmerzen::V,сэредемс,цӏун
974,husten::V,козомс,хъугьу чин
975,husten::V,козомс,хъугьу тӏун
976,genesen::V,пичкамс,хъин хьун
977,genesen::V,пичкамс,сагъ лаган
978,sterben::V,куломс,ивчӏан
979,umkommen::V,чавовомс,лиллан
980,umkommen::V,чавовомс,литӏлан
981,umkommen::V,чавовомс,ажал биян
982,umkommen::V,чавовомс,личӏи хьун
983,umkommen::V,чавовомс,иакьлу хьун
984,umkommen::V,чавовомс,ахир жан хъанан
985,umkommen::V,чавовомс,рухӏирачӏа икӏан
986,umkommen::V,ёмамс,лиллан
987,umkommen::V,ёмамс,литӏлан
988,umkommen::V,ёмамс,ажал биян
989,umkommen::V,ёмамс,личӏи хьун
990,umkommen::V,ёмамс,иакьлу хьун
991,umkommen::V,ёмамс,ахир жан хъанан
992,umkommen::V,ёмамс,рухӏирачӏа икӏан
993,sich bewegen::V,шаштомс,сукку хьун
994,sich rühren::V,сыргамс,сукку хьун
995,sich erheben::V,куземс,бизан
996,sich setzen::V,озамс,щяикӏан
997,sich setzen::V,озамс,щябикӏан
998,hinfallen::V,прамс,багьан
999,hinfallen::V,сяворемс,багьан
1000,laufen::V,якамс,занан
1001,schreiten::V,эскелямс,ша ласлан
1002,schreiten::V,молемс,ша ласлан
1003,spazierengehen::V,якамс,сайр буллан
1004,eilen::V,эрзкалемс,анавар буккан
1005,eilen::V,капшамс,анавар буккан
1006,sich beeilen::V,капшамс,анавар буккан
1007,sausen::V,ливтямс,никъа щилан
1008,sausen::V,ливтямс,никъа щун
1009,rennen::V,чийнемс,лечлан
1010,rennen::V,ардтнемс,лечлан
1011,springen::V,кирнявтнемс,тӏанкӏ дан
1012,klettern::V,куземс,лахълан
1013,schaukeln::V,нурямс,гьайжак бигьлан
1014,kriechen::V,ёзмолдомс,ххярк тӏун
1015,schwimmen::V,уемс,гьузун
1016,tauchen::V,чопавтомс,лултту уккан
1017,tauchen::V,чопавтнемс,лултту уккан
1018,rudern::V,миледемс,бяхлан
1019,rudern::V,миледемс,батӏлан
1020,rudern::V,миледемс,ххялаххи дуклан
1021,fahren::V,ардомс,гьан
1022,fliegen::V,ливтямс,лехлан
1023,gehen::V,туемс,нан
1024,gehen::V,молемс,нан
1025,weggehen::V,туемс,ялагьан
1026,abfahren::V,туемс,гьан
1027,anhalten::V,лоткамс,бацӏан
1028,hineingehen::V,совамс,буххан
1029,eintreten::V,совамс,буххан
1030,eintreten::V,эскельдямс,буххан
1031,kommen::V,самс,учӏан
1032,ankommen::V,самс,биян
1033,ankommen::V,самс,бучӏан
1034,ankommen::V,пачкодемс,биян
1035,ankommen::V,пачкодемс,бучӏан
1036,zurückkommen::V,велявтомс,зана хъун
1037,zurückkommen::V,велявтомс,зана бикӏан
1038,bleiben::V,кадовомс,личӏан
1039,warten::V,учомс,ялугьлан
1040,erwarten::V,учомс,ялугьлан
1041,suchen::V,вешнемс,луглан
1042,finden::V,муемс,лякъин
1043,versuchen::V,варштамс,ххал буллан
1044,vorbereiten::V,анокстамс,хӏадур бан
1045,lieben::V,вечкемс,эшкьи хьуиу бикӏан
1046,mögen::V,вечкемс,ххиран бикӏан
1047,lachen::V,пейдемс,хъян
1048,rühren::V,токамс седейс,
1049,weinen::V,авардемс,аьтӏун
1050,schimpfen::V,сёвномс,дяъван
1051,schimpfen::V,сёвномс,ссугайи агьан
1052,sich ärgern::V,кежиявтнемс,ссибизлан
1053,sich fürchten::V,пелемс,ингъауслан
1054,fürchten::V,пелемс,хӏучӏ тӏун
1055,fliehen::V,оргодемс,ака бан
1056,flüchten::V,ворьгодемс,лихъан
1057,flüchten::V,чадомс,лихъан
1058,sehen::V,неемс,чӏалан
1059,anschauen::V,ваномс,урган
1060,ansehen::V,ваномс,буруглан
1061,hören::V,марямс,баллан
1062,zuhören::V,кунсоломс,вичӏи дихьлан
1063,probieren::V,варшамс,тӏин ххал буллан
1064,riechen::V,никсемс,ссунтӏа тӏун
1065,fühlen::V,марямс,дакӏнил буслан
1066,scheinen::V,марявомс,ххан
1067,scheinen::V,марявомс,бизан
1068,scheinen::V,марявомс,ххан бикӏлай бикӏан
1069,zu sehen sein::V,неявомс,
1070,vernehmen::V,марямс,баян
1071,frieren::V,кельмемс,лигьулул хъанан
1072,tun::V,теемс,бан
1073,können::V,маштомс,хьун
1074,wollen::V,бажамс,
1075,anfangen::V,кармамс,дайдишин
1076,beenden::V,прядомс,къуртал бан
1077,aufhören::V,лоткамс,кьабагьан
1078,gelingen::V,удаламс,бюхъан
1079,geraten::V,лисемс,
1080,öffnen::V,панжомс,тӏитӏин
1081,schließen::V,пекстамс,лакьин
1082,schließen::V,сёлгомс,лакьин
1083,schließen::V,конямс,лакьин
1084,stellen::V,аравтомс,дацӏан дан
1085,stellen::V,аравтомс,бишин
1086,setzen::V,ойсевтемс,щяитан
1087,setzen::V,озавтнемс,щяитан
1088,legen::V,путомс,бишин
1089,berühren::V,токамс,ка щун
1090,verbinden::V,содомс,бахӏин
1091,verbinden::V,содомс,дахӏин
1092,bedecken::V,вельтямс,ялтту бущин
1093,bedecken::V,вельтямс,ялтту бакьин
1094,aufhängen::V,понгавтомс,лахъан
1095,anzünden::V,кирвастемс,лахъан
1096,aufheben::V,кепедемс,гьаз бан
1097,zurücklassen::V,кадомс,кьаитан
1098,zurücklassen::V,кадомс,битан
1099,verlieren::V,ёмавтомс,дакъа дан
1100,fallen lassen::V,правтомс,рутан
1101,machen::V,теемс,дан
1102,herstellen::V,анокстамс,яраг ишла бувиу бан
1103,bauen::V,путомс,дан
1104,reparieren::V,витемс,дакьин дан
1105,verbessern::V,паролгавтомс,ххуй дан
1106,verbessern::V,вадрялгавтомс,ххуй дан
1107,ändern::V,полавтомс,баххана бан
1108,graben::V,чувомс,дуклан
1109,graben::V,таргамс,дуклан
1110,beugen::V,мендемс,лахӏан бан
1111,beugen::V,мендемс,кьус бикӏан
1112,biegen::V,комавтомс,баччин
1113,biegen::V,комавтомс,лахӏан бан
1114,drehen::V,чаравтомс,гьанан
1115,drehen::V,велявтнемс,гьанан
1116,wenden::V,велявтомс,кӏура баен бан
1117,umdrehen::V,велявтомс,кӏура баен бан
1118,heben::V,кепедемс,гьаз бан
1119,hochheben::V,кепедемс,гьаз бан
1120,ergreifen::V,кундамс,хъап дан
1121,ergreifen::V,кундамс,хъап увиу угьан
1122,halten::V,кирдемс,бугьлан
1123,drücken::V,нуемс,кьюч бигьлан
1124,schieben::V,шаштомс,щун
1125,kratzen::V,ангордамс,
1126,lecken::V,нолсемс,ланцӏа тӏун
1127,beißen::V,сускомс,хъапа тӏун
1128,beißen::V,сускомс,кьацӏа тӏун
1129,abreißen::V,сеземс,буцан
1130,abschneiden::V,печкемс,бухъан
1131,abschneiden::V,печкемс,кьукьин
1132,binden::V,кодамс,бахӏин
1133,binden::V,кодамс,дахӏин
1134,binden::V,сюлмамс,бахӏин
1135,binden::V,сюлмамс,дахӏин
1136,stecken::V,сялгомс,
1137,brechen::V,синдемс,гъагъан
1138,brechen::V,калавтомс,гъагъан
1139,klopfen::V,калтаямс,кьутӏа тӏун
1140,hauen::V,чавомс,рищун
1141,kleben::V,педявтнемс,лачӏун буллан
1142,reiben::V,ёзамс,ссуку буллан
1143,streichen::V,вадемс,дугъан
1144,streichen::V,вадемс,аьгъу дан
1145,schleifen::V,човамс,
1146,schneiden::V,керямс,духълан
1147,schneiden::V,керямс,кьукьлан
1148,rütteln::V,чукамс,
1149,rütteln::V,лыкавтомс,
1150,schütteln::V,чукамс,хъюлчу буллан
1151,schwenken::V,яхолемс,палцӏ дуллан
1152,schütten::V,каямс,рутӏин
1153,füllen::V,пештямс,буцӏин бан
1154,einwickeln::V,тапарямс,кай-кай бан
1155,tragen::V,кандомс,ларсун занан
1156,tragen::V,кандомс,ларсун ачин
1157,schleppen::V,ускомс,ххилан
1158,ziehen::V,ускомс,
1159,aufbewahren::V,ванстомс,ядан
1160,aufbewahren::V,ванстомс,ядуллан
1161,werfen::V,ёртомс,личин
1162,fangen::V,кундамс,бугьан
1163,fangen::V,кундамс,бугьлан
1164,packen::V,кундамс,
1165,verstecken::V,кекшемс,ладитан
1166,verstecken::V,кекшемс,кьюлтӏ дан
1167,verstecken::V,кекшемс,дахьлаган дан
1168,teilen::V,явомс,бачӏин
1169,teilen::V,явомс,бутӏа бан
1170,schicken::V,кучомс,тӏайла буккан
1171,bringen::V,кандомс,диян дан
1172,hinzufügen::V,путомс,ххи бан
1173,hinzufügen::V,максомс,ххи бан
1174,bekommen::V,саемс,ласун
1175,erhalten::V,саемс,ласун
1176,nehmen::V,саемс,ласун
1177,wählen::V,кочкамс,бувчӏин
1178,auswählen::V,кочкамс,бувчӏин
1179,auswählen::V,кочкамс,язи бугьан
1180,bewahren::V,ванстомс,ядан
1181,behindern::V,кирдемс,дайщишруду дуллан
1182,verderben::V,коламс,зия дан
1183,beschädigen::V,теемс зыян,зарал буллан
1184,zerbrechen::V,коламс,гьагъан
1185,zerbrechen::V,коламс,гьагъан бан
1186,zerreißen::V,сеземс,ххяхха дуккан
1187,zerstören::V,калавтомс,лекьан дан
1188,verbrennen::V,пултамс,ччуччин
1189,geben::V,максомс,дулун
1190,reichen::V,максомс,дулун
1191,schenken::V,каземс,пишкаш дан
1192,schenken::V,каземс,багъишла дан
1193,schenken::V,каземс,ихӏсандалун дуллун
1194,versprechen::V,алтамс,банна чин
1195,wünschen::V,арсемс,
1196,loben::V,шнамс,цӏа дан
1197,küssen::V,палсемс,ппай тӏун
1198,wiegen::V,нурсемс,гьуркку тӏун
1199,wiegen::V,нурсемс,гьуркку буллан
1200,wiegen::V,нурсемс,гьуркку бан
1201,zudecken::V,тавадомс,
1202,zudecken::V,вельтямс,
1203,wecken::V,стявтомс,чантӏ учин ан
1204,zeigen::V,невтемс,ккаккан бан
1205,führen::V,ветямс,буцин
1206,lehren::V,тонавтомс,лахьхьин бан
1207,lehren::V,тонавтомс,лахьхьин буллан
1208,unterrichten::V,тонавтомс,дарс дишаван
1209,aufziehen::V,трямс,хъуна ан
1210,aufziehen::V,трямс,тарбия ан
1211,aufziehen::V,кастомс,хъуна ан
1212,aufziehen::V,кастомс,тарбия ан
1213,leiten::V,ветямс,каялувшиву дан
1214,leiten::V,азоркстамс,каялувшиву дан
1215,antreiben::V,ветямс,
1216,lassen::V,кармавтомс,
1217,einladen::V,тердемс,хъамалу оьвчин
1218,vereinigen::V,вейсэндямс,ца бан
1219,vereinigen::V,вейс путомс,ца бан
1220,vereinigen::V,вейс пурнамс,ца бан
1221,besuchen::V,варштамс,ялун уххан
1222,treffen::V,вастомс,хьуна бакьин
1223,sich versammeln::V,промокшномс,батӏин
1224,spielen::V,налксемс,тӏуркӏу тӏун
1225,singen::V,морамс,балай тӏун
1226,tanzen::V,киштемс,къавтӏун
1227,sich trennen::V,явомс,ппив хьун
1228,verlassen::V,кадомс,увккун гьан
1229,retten::V,идемс,ххассал бан
1230,bewachen::V,ванстомс,къарал бан
1231,schützen::V,аштемс,ябан
1232,verteidigen::V,ваномс,буруччин
1233,sich schlagen::V,тюремс,биян
1234,schießen::V,ледемс,битлан
1235,siegen::V,изнямс,ххув хьун
1236,siegen::V,изнямс,ххувшаву ласун
1237,ärgern::V,кежейгавтомс,ссибизан уллан
1238,schlagen::V,токамс,рищун
1239,treten::V,тапамс,
1240,stechen::V,пупамс,кьутӏин
1241,stoßen::V,тулкадемс,щун
1242,stehlen::V,саламс,дацин
1243,stören::V,пирямс ки,кьючин
1244,belästigen::V,а максомс,бизар уллан
1245,belästigen::V,а кадомс оймамо,бизар уллан
1246,verbergen::V,сёпомс,лабитан
1247,verbergen::V,сёпомс,кӏучӏ бан
1248,verbergen::V,кекшемс,лабитан
1249,verbergen::V,кекшемс,кӏучӏ бан
1250,täuschen::V,манямс,хъяврин ан
1251,betrügen::V,манчемс,аьикьин ан
1252,töten::V,чавномс,ивчӏан
1253,töten::V,маштнемс,ивчӏан
1254,wohnen::V,эрямс,оьрму бутлан
1255,arbeiten::V,важодемс,зун
1256,sammeln::V,пурнамс,ттихӏин
1257,sammeln::V,пурнамс,вив дишин
1258,pflücken::V,ноцковтнемс,риттун
1259,jagen::V,кундамс,авли занан
1260,fischen::V,калонь кундамс,чавахъру бугьлан
1261,fassen::V,кундамс,бугьан
1262,hüten::V,ваномс,урттуйн бакьлан
1263,treiben::V,панемс,дачин дуллан
1264,treiben::V,панемс,лихъан буллан
1265,anbinden::V,сюлмамс,бахӏин
1266,füttern::V,андомс,канаки буллан
1267,melken::V,потявтомс,ттизин
1268,hacken::V,лазномс,мюрш буллан
1269,hacken::V,лазномс,мюрш бан
1270,gießen::V,валомс,щин дишин
1271,reifen::V,кенеремс,диян
1272,zubereiten::V,анокстамс,хӏадур дан
1273,zubereiten::V,анокстамс,хӏадур бан
1274,kochen::V,пидемс,шашан
1275,kochen::V,пидемс,шашан дуллан
1276,backen::V,пидемс,бишлан
1277,backen::V,пидемс,шахьлан
1278,braten::V,пуштамс,цӏарайх дуллан
1279,umrühren::V,човорямс,хӏала бан
1280,stricken::V,кодамс,щащлан
1281,stricken::V,кодамс,щащан
1282,nähen::V,стамс,дуруххан
1283,färben::V,артомс,ранг щун
1284,reinigen::V,урядамс,марцӏ бан
1285,waschen::V,муськемс,шюшин
1286,abwischen::V,нардамс,лишин
1287,spülen::V,ёрвалдомс,вилаган
1288,fegen::V,тенсемс,башин
1289,kehren::V,тенсемс,бахьлан
1290,baden::V,экшелямс,щинавун учӏлан
1291,sich waschen::V,шлямс,диссун
1292,sich waschen::V,шлямс,лажин диссун
1293,sich waschen::V,шлямс,лажин дислан
1294,sich waschen::V,шлямс,биссун
1295,sich waschen::V,шлямс,чурх бислан
1296,ausziehen::V,кайсевтемс,ликкан
1297,anziehen::V,оршамс,лаххан
1298,sich anziehen::V,оршамс,янна лаххан
1299,kämmen::V,судрямс,ттарал дуккан
1300,schmücken::V,мазылгавтомс,чӏюлу бан
1301,schmücken::V,наряжамс,чӏюлу бан
1302,sagen::V,меремс,учин
1303,sprechen::V,кортамс,гъалгъа тӏун
1304,reden::V,кортамс,гъалгъа тӏун
1305,sich unterhalten::V,кортнемс,гъалгъа тӏун
1306,fragen::V,кевкстемс,цӏуххин
1307,bitten::V,вешемс,тавакъю буллан
1308,erzählen::V,ёвтнемс,хавар бусан
1309,mitteilen::V,ёвтамс,баян бан
1310,mitteilen::V,ёвтамс,хавар бан
1311,nennen::V,лемдемс,цӏа дизан
1312,nennen::V,путомс лем,цӏа дизан
1313,rufen::V,тердемс,оьвтӏун
1314,rufen::V,серьгедемс,оьвтӏун
1315,prahlen::V,шнамс пря,цӏа дуллан
1316,übersetzen::V,ютавтомс,таржума бан
1317,denken::V,арсемс,пикри буллан
1318,glauben::V,кемемс,вих хьун
1319,bemerken::V,неемс,хӏисав хъун
1320,erkennen::V,содамс,увчӏин
1321,begreifen::V,пачкодемс,бувчӏин
1322,verstehen::V,чарькодемс,
1323,lernen::V,тонавтнемс,лахьлан
1324,lernen::V,тонавтнемс,лахьхьин
1325,wissen::V,содамс,кӏулну бикӏан
1326,wissen::V,содамс,хавар бикӏан
1327,sich erinnern an::V,ледстямс,дакӏнин бутан
1328,vergessen::V,стувтомс,хъама битан
1329,messen::V,онкстнемс,дуцин дуллан
1330,messen::V,онкстнемс,дуцин дан
1331,zählen::V,ловомс,дуккин
1332,rechnen::V,ловомс,хӏисав дан
1333,lesen::V,ловномс,ккалан
1334,malen::V,рисовамс,сурат дуллан
1335,zeichnen::V,рисовамс,сурат дуллан
1336,schreiben::V,сёрмадомс,чичин
1337,schreiben::V,сёрмадомс,чичлан
1338,besitzen::V,улемс,дуну икӏан
1339,besitzen::V,улемс,дуну дикӏан
1340,besitzen::V,улемс,заллуну икӏан
1341,besitzen::V,улемс азорокс,дуну икӏан
1342,besitzen::V,улемс азорокс,дуну дикӏан
1343,besitzen::V,улемс азорокс,заллуну икӏан
1344,kaufen::V,рамамс,машан ласун
1345,verkaufen::V,миемс,баххан
1346,bezahlen::V,пандомс,арцу дулун
1347,bezahlen::V,пандомс,багьа булун
1348,zahlen::V,пандомс,арцу дулун
1349,zahlen::V,пандомс,багьа булун
1350,beherrschen::V,азоркстамс,дуну икӏан
1351,beherrschen::V,азоркстамс,заллуну икӏан
1352,ertragen::V,кирдемс,бухӏан
