,Concept_ID,,az
955,reiben::V,,ovmaq
956,streichen::V,,sürtmək
957,schleifen::V,,bülövləmək
958,schneiden::V,,kəsmək
959,rütteln::V,,sirkələmək
960,schütteln::V,,çalxalamaq
961,schwenken::V,,yelləmək
962,schütten::V,,tökmək
963,füllen::V,,doldurmaq
964,einwickeln::V,,sarımaq
965,tragen::V,,daşımaq
966,schleppen::V,,sürükləmək
967,ziehen::V,,çəkmək
968,aufbewahren::V,,gizlətmək
969,werfen::V,,atmaq
970,fangen::V,,tutmaq
971,packen::V,,yaxalamaq
972,verstecken::V,,gizlətmək
973,teilen::V,,bölmək
974,schicken::V,,yollamaq
975,schicken::V,,göndərmək
976,bringen::V,,gətirmək
977,hinzufügen::V,,əlavə etmək
978,bekommen::V,,almaq
979,bekommen::V,,əldə etmək
980,erhalten::V,,almaq
981,nehmen::V,,almaq
982,wählen::V,,seçmək
983,auswählen::V,,arımaq
984,bewahren::V,,qorumaq
985,behindern::V,,mane olmaq
986,verderben::V,,pozmaq
987,beschädigen::V,,zədələmək
988,zerbrechen::V,,qırmaq
989,zerbrechen::V,,sındırmaq
990,zerreißen::V,,yırtmaq
991,zerstören::V,,dağıtmaq
992,verbrennen::V,,yandırmaq
993,geben::V,,vermək
994,reichen::V,,uzatmaq
995,schenken::V,,vermək
996,versprechen::V,,vəd vermək
997,wünschen::V,,arzulamaq
998,loben::V,,tərifləmək
999,küssen::V,,öpmək
1000,wiegen::V,,tərpətmək
1001,zudecken::V,,örtmək
1002,wecken::V,,oyatmaq
1003,zeigen::V,,göstərmək
1004,führen::V,,rəhbərlik etmək
1005,lehren::V,,öyrətmək
1006,unterrichten::V,,öyrətmək
1007,unterrichten::V,,dərs vermək
1008,aufziehen::V,,tərbiyə etmək
1009,leiten::V,,idarə etmək
1010,antreiben::V,,bizləmək
1011,lassen::V,,-tırmaq
1012,einladen::V,,dəvət etmək
1013,vereinigen::V,,birləşdirmək
1014,besuchen::V,,baş çəkmək
1015,besuchen::V,,ziyarət etmək
1016,treffen::V,,rastlaşmaq
1017,treffen::V,,rast gəlmək
1018,sich versammeln::V,,toplanmaq
1019,spielen::V,,oynamaq
1020,singen::V,,oxumaq
1021,tanzen::V,,oynamaq
1022,tanzen::V,,rəqs etmək
1023,sich trennen::V,,ayrılmaq
1024,verlassen::V,,tərk etmək
1025,retten::V,,xilas etmək
1026,bewachen::V,,gözətmək
1027,schützen::V,,qorumaq
1028,verteidigen::V,,qorumaq
1029,sich schlagen::V,,döyüşmək
1030,schießen::V,,atmaq
1031,schießen::V,,atəş açmaq
1032,siegen::V,,yenmək
1033,ärgern::V,,acışdırmaq
1034,schlagen::V,,döymək
1035,treten::V,,təpmək
1036,stechen::V,,soxmaq
1037,stoßen::V,,itələmək
1038,stehlen::V,,çalmaq
1039,stehlen::V,,oğurlamaq
1040,stören::V,,pozmaq
1041,belästigen::V,,narahat etmək
1042,verbergen::V,,gizləmək
1043,täuschen::V,,aldatmaq
1044,betrügen::V,,aldatmaq
1045,töten::V,,öldürmək
1046,wohnen::V,,yaşamaq
1047,arbeiten::V,,işləmək
1048,arbeiten::V,,çalışmaq
1049,sammeln::V,,yığmaq
1050,sammeln::V,,toplamaq
1051,pflücken::V,,qoparmaq
1052,jagen::V,,ovlamaq
1053,fischen::V,,balıq tutmaq
1054,fassen::V,,tutmaq
1055,hüten::V,,güdmək
1056,treiben::V,,haylamaq
1057,anbinden::V,,bağlamaq
1058,füttern::V,,bəsləmək
1059,melken::V,,sağmaq
1060,hacken::V,,yarmaq
1061,gießen::V,,sulamaq
1062,reifen::V,,dəymək
1063,zubereiten::V,,bişirmək
1064,kochen::V,,qaynatmaq
1065,backen::V,,bişirmək
1066,braten::V,,qızartmaq
1067,umrühren::V,,qarışdırmaq
1068,stricken::V,,hörmək
1069,nähen::V,,tikmək
1070,färben::V,,boyamaq
1071,reinigen::V,,təmizləmək
1072,waschen::V,,yumaq
1073,abwischen::V,,silmək
1074,spülen::V,,çalxamaq
1075,fegen::V,,süpürmək
1076,kehren::V,,süpürmək
1077,baden::V,,çimmək
1078,sich waschen::V,,yuyunmaq
1079,ausziehen::V,,soyunmaq
1080,anziehen::V,,geymək
1081,sich anziehen::V,,geyinmək
1082,kämmen::V,,daramaq
1083,schmücken::V,,bəzəmək
1084,sagen::V,,demək
1085,sagen::V,,söymek
1086,sprechen::V,,danışmaq
1087,reden::V,,danışmaq
1088,sich unterhalten::V,,söhbət etmək
1089,fragen::V,,soruşmaq
1090,bitten::V,,diləmək
1091,bitten::V,,xahiş etmək
1092,erzählen::V,,bəhs etmək
1093,mitteilen::V,,bildirmək
1094,nennen::V,,adlandırmaq
1095,rufen::V,,çağırmaq
1096,prahlen::V,,öyünmək
1097,übersetzen::V,,tərcümə etmək
1098,denken::V,,düşünmək
1099,denken::V,,fikirləşmək
1100,glauben::V,,inanmaq
1101,bemerken::V,,qeyd etmək
1102,erkennen::V,,tanımaq
1103,begreifen::V,,anlamaq
1104,verstehen::V,,duymaq
1105,lernen::V,,öyrənmək
1106,wissen::V,,bilmək
1107,sich erinnern an::V,,xatırlamaq
1108,vergessen::V,,unutmaq
1109,messen::V,,ölçmək
1110,zählen::V,,saymaq
1111,rechnen::V,,hesablamaq
1112,lesen::V,,oxumaq
1113,malen::V,,şəkil çəkmək
1114,zeichnen::V,,cızmaq
1115,schreiben::V,,yazmaq
1116,besitzen::V,,yiyələnmək
1117,besitzen::V,,malik olmaq
1118,kaufen::V,,satın almaq
1119,verkaufen::V,,satmaq
1120,bezahlen::V,,ödəmək
1121,zahlen::V,,ödəmək
1122,beherrschen::V,,idarə etmək
1123,ertragen::V,,dözmək
