,Concept_ID,xal,os
729,nackt::A,нүцкн,бӕгънӕг
730,traurig::A,һундлта,ӕрхӕндӕг
731,lebendig::A,әмд,цардӕгас
732,gut::A,сән,хорз
733,schlecht::A,му,цауд
734,richtig::A,зөвтә,раст
735,schlimm::A,җигшүртә,ӕвзӕр
736,wahr::A,үнн,ӕцӕг
737,wahr::A,мөн,ӕцӕг
738,alt::A,хуучн,зӕронд
739,neu::A,шин,ног
740,ehemalig::A,хуучн,раздӕры
741,alt[Lebewesen]::A,көгшн,ацӕргӕ
742,jung::A,баһ,ӕрыгон
743,arm::A,угатя,мӕгуыр
744,reich::A,байн,хъӕздыг
745,bekannt::A,таньл,зонгӕ
746,bekannt::A,таньдг,зонгӕ
747,berühmt::A,туурсн,номдзыд
748,fremd::A,күүнә,æцæгæлон
749,verschieden::A,әдл биш,æндæр æмæ æндæр
750,verschieden::A,әдл биш,алы
751,verschieden::A,әдл биш,алыхуызон
752,verschieden::A,йилһәтә,æндæр æмæ æндæр
753,verschieden::A,йилһәтә,алы
754,verschieden::A,йилһәтә,алыхуызон
755,nah::A,өөрхн,хӕстӕг
756,fern::A,хол,дард
757,fern::A,хол,дӕрддаг
758,linker::A,зүн,галиу
759,rechter::A,барун,рахиз
760,anderer::A,талдан,иннӕ
761,anderer::A,талдан,ӕндӕр
762,erster::A,негдгч,фыццаг
763,erster::A,негдгч,фыццӕгӕм
764,zweiter::A,хойрдгч,дыккаг
765,zweiter::A,хойрдгч,дыккæгæм
766,dritter::A,һурвдгч,æртыккаг
767,dritter::A,һурвдгч,æртыккæгæм
768,letzter::A,отхн,фӕстаг
769,allein::ADV,һанцарн,иунæг
770,auf einmal::ADV,нег дәкҗ,уайтагъд
771,auf einmal::ADV,нег дәкҗ,æвиппайды
772,auf einmal::ADV,нег дәкҗ,æваст
773,zusammen::ADV,хамдан,иумӕ
774,lange::ADV,удан,бирæ рæстæг
775,plötzlich::ADV,генткн,æвиппайды
776,plötzlich::ADV,генткн,æваст
777,sofort::ADV,дарунь,уыцы сахат
778,sofort::ADV,дарунь,уайтагъд
779,später::ADV,сүүлд,фæстæдæр
780,jetzt::ADV,ода,ныр
781,heute::ADV,эндр,абон
782,morgen::ADV,маңһдур,райсом
783,bald::ADV,дарунь,тагъд
784,bald::ADV,дарунь,рæхджы
785,dann::ADV,дәкәд,стæй
786,gestern::ADV,өцклдүр,знон
787,einst::ADV,нег саамд,кӕддӕр
788,damals::ADV,тиигхд,уæд
789,danach::ADV,тегәд,стæй
790,danach::ADV,тегәд,уый фæстæ
791,vorher::ADV,урд,раздæр
792,zuerst::ADV,түрүләд,фыццаг
793,einmal::ADV,нег дәкҗ,иу хатт
794,manchmal::ADV,зәрмдән,хатт
795,oft::ADV,хара биш,арæх
796,oft::ADV,хатяр биш,арæх
797,oft::ADV,дару-дарунь,арæх
798,immer::ADV,оньдинд,ӕдзух
799,niemals::ADV,кезә чмгн биш,никуы
800,niemals::ADV,кезә чмгн биш,никæд
801,hier::ADV,энд,ам
802,hier::ADV,энүнд,ам
803,hierhin::ADV,нааран,ардӕм
804,von hier::ADV,эндәс,ардыгæй
805,dort::ADV,тенд,уым
806,dorthin::ADV,тиигән,уырдӕм
807,geradeaus::ADV,шуд,æргом
808,vorwärts::ADV,уралан,размӕ
809,rückwärts::ADV,гедргән,фӕстӕмӕ
810,zurück::ADV,хәрү,фӕстӕмӕ
811,unten::ADV,дор,дæлæ
812,unten::ADV,дор,дæлейы
813,unten::ADV,дор,бынæй
814,hinab::ADV,дор,дӕлӕмӕ
815,hinab::ADV,дор,уырдыгмӕ
816,hinab::ADV,доракшан,дӕлӕмӕ
817,hinab::ADV,доракшан,уырдыгмӕ
818,oben::ADV,деер,уӕле
819,hinauf::ADV,өөдән,уӕлӕмӕ
820,hinauf::ADV,деер,уӕлӕмӕ
821,überall::ADV,альд болв чигн,алыран
822,überall::ADV,альд болв чигн,алкæм
823,überall::ADV,альд болв чигн,кæмдæриддæр
824,nicht::ADV,эс,нӕ
825,nicht::ADV,биш,нӕ
826,nicht::ADV,бичә,нӕ
827,ein wenig::ADV,баахн,чысыл
828,ein wenig::ADV,баахнар,чысыл
829,kaum::ADV,әрә,цъус
830,sehr::ADV,йир,тынг
831,sehr::ADV,йир,иттӕг
832,so::ADV,иигҗ,афтӕ
833,noch::ADV,ода чигн,ма
834,nur::ADV,һанцхн,канд
835,nur::ADV,һанцхн,ӕрмӕст
836,schon::ADV,одх,нырид
837,wieder::ADV,бас,ногӕй
838,vergebens::ADV,киидән,дзæгъæлы
839,vergebens::ADV,киидән,уæгъды
840,vergebens::ADV,киидән,æнæхъуаджы
841,vor::PRP,урд,разы
842,hinter::PRP,ца,фӕстӕ
843,unter::PRP,дор,бын
844,durch::PRP,ивт,æхсæнты
845,durch::PRP,дундаһур,æхсæнты
846,neben::PRP,хаҗуд,цур
847,zwischen::PRP,хоорнд,астӕу
848,wegen::PRP,көлтә,тыххай
849,wegen::PRP,деерәс,тыххай
850,dies::PRN,эн,ай
851,das::PRN,тер,уый
852,alles::PRN,цуһар,алцы
853,alles::PRN,цуһар,æппæтдæр
854,alles::PRN,цуһар,иууылдӕр
855,ich::PRN,би,æз
856,du::PRN,чи,ды
857,er::PRN,тер,уый
858,wir::PRN,мадн,мах
859,ihr::PRN,та,сымах
860,sie::PRN,тедн,уыдон
861,was::FPRN,юн,цы
862,wer::FPRN,кен,чи
863,wo::FADV,хама,кӕм
864,wohin::FADV,хамаран,кӕдӕм
865,wie::FADV,яһҗ,куыд
866,wie::FADV,яһад,куыд
867,warum::FADV,юңгад,цӕмӕн
868,wieviel::FNUM,кедү,цал
869,eins::NUM,негн,иу
870,zwei::NUM,хойр,дыууӕ
871,drei::NUM,һурвн,ӕртӕ
872,vier::NUM,дөрвн,цыппар
873,fünf::NUM,тавн,фондз
874,sechs::NUM,зурһан,ӕхсӕз
875,sieben::NUM,долан,авд
876,acht::NUM,нәәмн,аст
877,neun::NUM,йисн,фараст
878,zehn::NUM,арвн,дӕс
879,elf::NUM,арвн негн,иуæндæс
880,zwölf::NUM,арвн хойр,дыууадæс
881,zwanzig::NUM,хөрн,дыууын
882,dreißig::NUM,һучн,æртын
883,dreißig::NUM,һучн,дæсæмæссæдз
884,vierzig::NUM,дөчн,цыппор
885,vierzig::NUM,дөчн,цыппур
886,vierzig::NUM,дөчн,дыууиссæдзы
887,fünfzig::NUM,тәвн,фӕндзай
888,sechzig::NUM,җирн,æхсай
889,sechzig::NUM,җирн,æртиссæдзы
890,siebzig::NUM,далн,æвдай
891,siebzig::NUM,далн,дæс æмæ æртиссæдзы
892,achtzig::NUM,найн,цыппарыссæдзы
893,achtzig::NUM,найн,æстай
894,neunzig::NUM,йирн,нæуæдз
895,neunzig::NUM,йирн,дæс æмæ цыппарыссæдзы
896,hundert::NUM,зун,сӕдӕ
897,tausend::NUM,миңһн,мин
898,und::CNJ,болн,ӕмӕ
899,oder::CNJ,эс гиҗ,кӕнӕ
900,oder::CNJ,эс гихлә,кӕнӕ
901,stehen::V,зогсх,лӕууын
902,sitzen::V,суух,бадын
903,liegen::V,кевтх,хуыссын
904,hängen::V,өлгәтә бәәх,ауыгъд уын
905,werden::V,болх,суӕвын
906,passieren::V,болх,æрцæуын
907,beginnen::V,эклх,райдайын
908,enden::V,төгсх,фæуын
909,wechseln::V,хүврх,ивын
910,aufgehen[Sonne]::V,һарх,скæсын
911,untergehen[Sonne]::V,орх, аныгуылын
912,untergehen[Sonne]::V,сүүрлх, аныгуылын
913,scheinen[Sonne]::V,герлтх,рухс кӕнын
914,donnern::V,күрҗңнх,нæрын
915,wehen::V,сальклх,дымын
916,strömen::V,һооҗх,кӕлын
917,fließen::V,урсх,цæуын
918,fließen::V,урсх,уайын
919,fließen::V,урсх,кæлын
920,sich drehen::V,эргх,зилын
921,schwanken::V,дәәвлх,æнкъуысын
922,schwingen::V,нәәхлх,æнкъуысын
923,schwingen::V,нәәхлх,змæлын
924,fallen::V,унх,хауын
925,fallen::V,киисх,хауын
926,brennen::V,шатх,судзын
927,rauchen::V,ута һарһх,фæздæг кæнын
928,regnen::V,орх,уарын
929,gefrieren::V,мөстх,сӕлын
930,tauen::V,хәәлх,стайын
931,schmelzen::V,хәәлх,тайын
932,schmelzen::V,хәәлгдх,тайын
933,trocknen::V,эврх,хус кæнын
934,sieden::V,буслх,фыцын
935,faulen::V,үмкәрх,ӕмбийын
936,verfaulen::V,илҗрх,бамбийын
937,reißen::V,тасрх,скъуийын
938,versinken::V,чивх,дӕлдон_кӕнын
939,vergehen::V,болх,аивгъуийын
940,erscheinen::V,һарх,разынын
941,verschwinden::V,уга болх,фæтары уын
942,verschwinden::V,уга болх,фæдæлдзæх уын
943,verschwinden::V,уга болх,фесæфын
944,verschwinden::V,уга болх,æрбайсæфын
945,sinken::V,татгдх,дæлæмæ æрхауын
946,abnehmen::V,хасгдх,фæкъаддæр уын
947,abnehmen::V,хасгдх,фæцух уын
948,zunehmen::V,өсх,фæфылдæр уын
949,zunehmen::V,өсх,сбирæ уын
950,zunehmen::V,өсх,сахадын
951,steigen::V,немх,сыстын
952,wachsen::V,өсх,рӕзын
953,wachsen::V,урһх,рӕзын
954,glänzen::V,гилвкх,ӕрттивын
955,funkeln::V,цәклх,тыбар-тыбур_кӕнын
956,lärmen::V,шууглдх,хъæлæба кæнын
957,läuten::V,хоңх,цæгъдын
958,klingeln::V,җиңнулх,цæгъдын
959,klirren::V,җиңнх,дзыгъал-мыгъул кæнын
960,klirren::V,җиңнх,дзæгъ-дзæгъ кæнын
961,brausen::V,догшрхх,абухын
962,rauschen::V,сарҗңнх,
963,klingen::V,ә һарх,зæлын
964,klingen::V,ә һарх,азæлын
965,klingen::V,ә һарх,хъуысын
966,bellen::V,хуцх,рæйын
967,heulen::V,уульх,ниуын
968,blasen::V,үләх,фу кӕнын
969,pfeifen::V,ишкрх,æхситт кæнын
970,pfeifen::V,ишкрх,къуыззитт кæнын
971,schreien::V,хәәкрх,хъӕр кӕнын
972,stöhnen::V,түңшх,хъæрзын
973,stöhnen::V,түңшх,дзыназын
974,zittern::V,дагҗннх,ризын
975,leben::V,бәәх,цӕрын
976,geboren werden::V,төрх,райгуырын
977,atmen::V,әмсхлх,улӕфын
978,trinken::V,уух,нуазын
979,essen::V,идх,хӕрын
980,schlucken::V,зальгх,ныхъуырын
981,müde werden::V,көшх,бафæллайын
982,müde werden::V,көшх,бафæлмæцын
983,müde werden::V,көшх,сфæлмæцын
984,einschlafen::V,унтх,бафынæй уын
985,schlafen::V,нөөрсх,хуыссын
986,schlafen::V,нөөрсх,фынӕй кӕнын
987,aufwachen::V,серх,райхъал уын
988,aufstehen::V,босх,стын
989,sich erholen::V,амрх,фæллад уадзын
990,sich erholen::V,амрх,улæфын
991,krank werden::V,гемтх,фӕрынчын уын
992,krank sein::V,шалтглх,сӕйын
993,schmerzen::V,өвдх,риссын
994,husten::V,ханях,хуыфын
995,genesen::V,эдгх,сдзæбæх уын
996,genesen::V,эдгх,рандидзын
997,genesen::V,эдгх,сæндидзын
998,sterben::V,үкх,мӕлын
999,sterben::V,өңгрх,мӕлын
1000,umkommen::V,үкх,фесæфын
1001,umkommen::V,үкх,байсæфын
1002,umkommen::V,үкх,бабын уын
1003,umkommen::V,үкх,мард фæуын
1004,sich bewegen::V,көдлх,тæлфын
1005,sich bewegen::V,көдлх,цæуын
1006,sich bewegen::V,көндрх,тæлфын
1007,sich bewegen::V,көндрх,цæуын
1008,sich rühren::V,көндрх,змӕлын
1009,sich erheben::V,босх,стын
1010,sich setzen::V,суух,сбадын
1011,hinfallen::V,унх,ӕрхауын
1012,hinfallen::V,киисх,ӕрхауын
1013,laufen::V,йовх,цӕуын
1014,laufen::V,йовх,рацу-бацу_кӕнын
1015,schreiten::V,алхх,къахдзæф кæнын
1016,schreiten::V,алхх,санчъех кæнын
1017,schreiten::V,алхх,цæуын
1018,spazierengehen::V,сергҗ йовх,озер кæнын
1019,spazierengehen::V,сергҗ йовх,тезгъо кæнын
1020,eilen::V,шулудх,тагъд кæнын
1021,eilen::V,шулудх,тындзын
1022,sich beeilen::V,адһх,тагъд кæнын
1023,sich beeilen::V,адһх,тындзын
1024,sich beeilen::V,шамдх,тагъд кæнын
1025,sich beeilen::V,шамдх,тындзын
1026,sausen::V,хурдлх,уайын
1027,sausen::V,хурдлх,тæхын
1028,sausen::V,йир_хурдар_гүүх,уайын
1029,sausen::V,йир_хурдар_гүүх,тæхын
1030,sausen::V,йир_хурдар_йовх,уайын
1031,sausen::V,йир_хурдар_йовх,тæхын
1032,rennen::V,гүүх,згъорын
1033,springen::V,һәрәдх,гæпп кæнын
1034,springen::V,һәрәдх,сæррæтт кæнын
1035,springen::V,һәрәдх,лиуырын
1036,klettern::V,давшх,хилын
1037,schaukeln::V,дүүдңндх,хецъро кæнын
1038,schaukeln::V,дүүдңндх,херыйыл бадын
1039,kriechen::V,мөлкх,бырын
1040,schwimmen::V,усчх,ленк кӕнын
1041,tauchen::V,булхх,ныгъуылын
1042,rudern::V,хәәвдх,бæлæгъ тæрын
1043,rudern::V,хәәвдх,чема тæрын
1044,fahren::V,йовх,цӕуын
1045,fliegen::V,нисх,тӕхын
1046,gehen::V,йовх,цӕуын
1047,weggehen::V,йовх,ацӕуын
1048,weggehen::V,одх,ацӕуын
1049,weggehen::V,һарх,ацӕуын
1050,weggehen::V,мөрлх,ацӕуын
1051,abfahren::V,мордх,араст уын
1052,anhalten::V,зогсх,æрлæууын
1053,hineingehen::V,орх,мидæмæ цæуын
1054,eintreten::V,орх,бацӕуын
1055,kommen::V,ирх,æрцæуын
1056,ankommen::V,ирх,æрцæуын
1057,zurückkommen::V,орх,раздæхын
1058,zurückkommen::V,орх,фæстæмæ_раздæхын
1059,zurückkommen::V,орх,æрбаздæхын
1060,zurückkommen::V,орх,аздæхын
1061,bleiben::V,бәәх,лӕууын
1062,warten::V,күләх,ӕнхъӕлмӕ кӕсын
1063,erwarten::V,күләх,ӕнхъӕлмӕ кӕсын
1064,suchen::V,хәәх,агурын
1065,finden::V,олх,ссарын
1066,versuchen::V,седх,фӕлварын
1067,vorbereiten::V,белдх,бацаттæ кæнын
1068,vorbereiten::V,белдх,æрæввонг кæнын
1069,lieben::V,дурлх,уарзын
1070,mögen::V,таассгдх,зæрдæмæ цæуын
1071,lachen::V,инәх,худын
1072,rühren::V,уйрах,зæрдæ суынгæг кæнын
1073,weinen::V,уульх,кӕуын
1074,schimpfen::V,харах,æлгъитын
1075,sich ärgern::V,уурлх,мæсты кæнын
1076,sich fürchten::V,әәх,тæрсын
1077,fürchten::V,әәх,тæрсын
1078,fürchten::V,сүрдх,тæрсын
1079,fliehen::V,зулх,лидзын
1080,flüchten::V,орһх,алидзын
1081,flüchten::V,зулх,алидзын
1082,sehen::V,үзх,уынын
1083,anschauen::V,харх,акӕсын
1084,ansehen::V,хәләх,кӕсын
1085,ansehen::V,үзх,кӕсын
1086,hören::V,соңсх,хъусын
1087,zuhören::V,соңсх,хъусын
1088,probieren::V,амсх,уынын
1089,probieren::V,амсх,аходын
1090,riechen::V,үнрчлх,смудын
1091,fühlen::V,медх,ӕнкъарын
1092,scheinen::V,болҗ медгдх,зынын
1093,scheinen::V,миниһәр болхла,зынын
1094,scheinen::V,болад бәәх,зынын
1095,zu sehen sein::V,үзгдх,зынын
1096,vernehmen::V,соңсх,фехъусын
1097,frieren::V,даарх,сийын
1098,tun::V,кех,кӕнын
1099,können::V,чадх,фӕразын
1100,wollen::V,дурлх,фӕндын
1101,anfangen::V,эклх,райдайын
1102,beenden::V,дуусх,фӕуын
1103,aufhören::V,уурх,банцайын
1104,aufhören::V,уурх,фенцайын
1105,gelingen::V,бүтх,бантысын
1106,gelingen::V,күцәх,бантысын
1107,geraten::V,болх,разынын
1108,öffnen::V,секх,гом кӕнын
1109,schließen::V,хаах,ӕхгӕнын
1110,stellen::V,тәвх,ӕвӕрын
1111,setzen::V,суулһх,сбадын кӕнын
1112,legen::V,тәвх,ӕрӕвӕрын
1113,berühren::V,көндәх,агайын
1114,verbinden::V,боох,бӕттын
1115,bedecken::V,хучх,ӕмбӕрзын
1116,bedecken::V,бүркх,ӕмбӕрзын
1117,aufhängen::V,өлгх,ауындзын
1118,anzünden::V,асах,ссудзын
1119,anzünden::V,шатах,ссудзын
1120,aufheben::V,өөдән өргх,сисын
1121,zurücklassen::V,үлдәх,ныууадзын
1122,verlieren::V,геех,фесафын
1123,fallen lassen::V,алдх,ӕрӕппарын
1124,fallen lassen::V,алдх,къухтӕй феуӕгъд кӕнын
1125,machen::V,кех,саразын
1126,herstellen::V,кех,сцæттæ кæнын
1127,herstellen::V,кех,саразын
1128,bauen::V,тосхх,амайын
1129,reparieren::V,ясх,æмпъузын
1130,reparieren::V,ясх,цалцæг кæнын
1131,verbessern::V,сәәрүлх,фæхуыздæр кæнын
1132,ändern::V,хүврәх,аивын
1133,graben::V,малтх,къахын
1134,beugen::V,нуһлх,æркъæдз кæнын
1135,beugen::V,нуһлх,æртасын кæнын
1136,biegen::V,матилһх,тасын кӕнын
1137,drehen::V,эргүлх,здухын
1138,wenden::V,көмрх,афæлдахын
1139,wenden::V,көмрх,рафæлдахын
1140,wenden::V,эргүлх,афæлдахын
1141,wenden::V,эргүлх,рафæлдахын
1142,umdrehen::V,эргүлх,афæлдахын
1143,heben::V,өргх,сдарын
1144,heben::V,өргх,схæцын
1145,heben::V,деер өргх,сдарын
1146,heben::V,деер өргх,схæцын
1147,hochheben::V,өргх,уæлæмæ хæцын
1148,ergreifen::V,бәрх,фӕлӕбурын
1149,halten::V,бәрх,дарын
1150,drücken::V,шахх,æлхъивын
1151,drücken::V,шахх,хæцын
1152,schieben::V,түлкх,схойын
1153,kratzen::V,мааҗх,хафын
1154,lecken::V,долах,сдæрын
1155,beißen::V,хазх,хæцын
1156,abreißen::V,таслх,ратонын
1157,abschneiden::V,тәәрх,ралыг кӕнын
1158,binden::V,боох,бабӕттын
1159,stecken::V,шаах,ныссадзын
1160,stecken::V,хатхх,ныссадзын
1161,brechen::V,хамхлх,асæттын
1162,brechen::V,хамхлх,басæттын
1163,brechen::V,хамхлх,ныссæттын
1164,klopfen::V,цокх,хойын
1165,klopfen::V,цокх,гуыпп-гуыпп кæнын
1166,klopfen::V,цокх,къуырцц-къуырцц кæнын
1167,hauen::V,цокх,цӕвын
1168,hauen::V,цокх,нӕмын
1169,kleben::V,наах,ныхасын
1170,kleben::V,наах,æндадзын
1171,reiben::V,зүлгх,сӕрфын
1172,reiben::V,зүлгх,хафын
1173,streichen::V,наах,байсæрдын
1174,streichen::V,наах,сахорын
1175,streichen::V,лашх,байсæрдын
1176,streichen::V,лашх,сахорын
1177,streichen::V,түркх,байсæрдын
1178,streichen::V,түркх,сахорын
1179,schleifen::V,хурцлх,ссын
1180,schleifen::V,хурцлх,цыргъ кӕнын
1181,schneiden::V,хәәчлх,кӕрдын
1182,rütteln::V,дәәвлүлх,æнкъусын
1183,schütteln::V,сегсрх,уигъын
1184,schwenken::V,дайлх,тилын
1185,schwenken::V,дайлх,уигъын
1186,schütten::V,кех,ныккӕнын
1187,füllen::V,дүүргх,байдзаг кæнын
1188,einwickeln::V,орах,батухын
1189,tragen::V,зөөх,хӕссын
1190,schleppen::V,чирх,ласын
1191,ziehen::V,татх,ласын
1192,aufbewahren::V,хадһлх,æвæрын
1193,werfen::V,хайх,зыввытт кӕнын
1194,fangen::V,бәрх,ӕрцахсын
1195,fangen::V,хавлх,ӕрцахсын
1196,packen::V,бәрх,рацахсын
1197,verstecken::V,дүрх,æмбæхсын
1198,verstecken::V,дүрх,нымæхсын
1199,verstecken::V,бултулх,æмбæхсын
1200,verstecken::V,бултулх,нымæхсын
1201,teilen::V,хувах,уарын
1202,schicken::V,илгәх,ӕрвитын
1203,bringen::V,авч ирх,æрхæссын
1204,bringen::V,авч ирх,æрбахæссын
1205,hinzufügen::V,немх,ӕфтауын
1206,bekommen::V,авх,ссарын
1207,bekommen::V,авх,сфæрæз кæнын
1208,bekommen::V,авх,самал кæнын
1209,erhalten::V,авх ,райсын
1210,nehmen::V,авх,райсын
1211,wählen::V,шүүх,равзарын
1212,auswählen::V,шүүх,авзарын
1213,bewahren::V,хадһлх,бавæрын
1214,bewahren::V,хадһлх,нывæрын
1215,bewahren::V,кевтнь үлдәх,бавæрын
1216,bewahren::V,кевтнь үлдәх,нывæрын
1217,bewahren::V,кевтнь бәәлһх,бавæрын
1218,bewahren::V,кевтнь бәәлһх,нывæрын
1219,behindern::V,харшлх,цæлхдур æвæрын
1220,behindern::V,харшлх,ныхдур æвæрын
1221,behindern::V,харшлх,къуылымпы кæнын
1222,behindern::V,харшлх,хъыг дарын
1223,verderben::V,үрәх,фесафын
1224,beschädigen::V,эвдх,халын
1225,zerbrechen::V,күүлх,асӕттын
1226,zerbrechen::V,хамхлх,асӕттын
1227,zerreißen::V,шуучх,аскъуынын
1228,zerstören::V,эвдх,фехалын
1229,verbrennen::V,шатах,басудзын
1230,geben::V,өгх,дӕттын
1231,reichen::V,өгх,адæттын
1232,schenken::V,белглх,лæвар кæнын
1233,versprechen::V,амлх,дзырд раттын
1234,versprechen::V,амлх,зӕрдӕ бавӕрын
1235,wünschen::V,сә хәәх,зæрдæ зæгъы
1236,loben::V,магтх,раппӕлын
1237,küssen::V,үмсх,пъа кæнын
1238,küssen::V,үмсх,ба кæнын
1239,wiegen::V,саатулх,узын
1240,zudecken::V,бүркх,бамбӕрзын
1241,wecken::V,серүлх,райхъал кӕнын
1242,zeigen::V,үзүлх,амонын
1243,führen::V,көтлх,кӕнын
1244,führen::V,көтлх,фæкæнын
1245,lehren::V,заах,ахуыр кæнын
1246,lehren::V,сурһх,ахуыр кæнын
1247,unterrichten::V,сурһх,ахуыр кæнын
1248,unterrichten::V,багшлх,ахуыр кæнын
1249,aufziehen::V,өскәх,хъомыл кӕнын
1250,leiten::V,һардх,разамынд дӕттын
1251,leiten::V,толһалх,разамынд дӕттын
1252,antreiben::V,шамдах,тагъд кæнын
1253,antreiben::V,шамдах,рог кæнын
1254,lassen::V,күч үзүлх,кæнын
1255,einladen::V,үрх,ӕрхонын
1256,einladen::V,үрх,ӕрбахонын
1257,vereinigen::V,хамцулх,баиу кӕнын
1258,besuchen::V,одх,абæрæг кæнын
1259,besuchen::V,одх,бабæрæг кæнын
1260,besuchen::V,одх,бауайын
1261,treffen::V,харһх,фембæлын
1262,sich versammeln::V,цуглрх,æрæмбырд уын
1263,sich versammeln::V,хурх,æрæмбырд уын
1264,spielen::V,наадх,хъазын
1265,singen::V,дуулх,зарын
1266,tanzen::V,биилх,кафын
1267,sich trennen::V,хаһцх,фæйнæрдæм фæцæуын айхæлын
1268,verlassen::V,хайх,ныууадзын
1269,retten::V,әм аврх,фервӕзын кӕнын
1270,retten::V,әәмшгәс харсх,фервӕзын кӕнын
1271,bewachen::V,харх,хъахъхъӕнын
1272,bewachen::V,манх,хъахъхъӕнын
1273,schützen::V,харсх,хъахъхъӕнын
1274,verteidigen::V,харсх,бахизын
1275,sich schlagen::V,гүвдлдх,хыл кæнын
1276,schießen::V,хах,ӕхсын
1277,siegen::V,диилх,басӕттын
1278,siegen::V,диилх,фӕуӕлахиз уӕвын
1279,ärgern::V,уурлулх,мӕсты кӕнын
1280,schlagen::V,цокх,ныццæвын
1281,schlagen::V,гүвдх,ныццæвын
1282,stechen::V,хатхх,фæрæхойын
1283,stoßen::V,түлкчкх,риуыгъын
1284,stehlen::V,хулхалх,давын
1285,stören::V,һә болх,хъыгдарын
1286,belästigen::V,амр эс өгх,хъыгдарын
1287,verbergen::V,нуух,бамбӕхсын
1288,verbergen::V,нуух,басусӕг кӕнын
1289,verbergen::V,бултулх,бамбӕхсын
1290,verbergen::V,бултулх,басусӕг кӕнын
1291,täuschen::V,меклх,фӕливын
1292,täuschen::V,меклх,асайын
1293,betrügen::V,меклх,асайын
1294,betrügen::V,мек һарһх,асайын
1295,töten::V,алх,амарын
1296,wohnen::V,бәәх,цӕрын
1297,arbeiten::V,көдлх,кусын
1298,sammeln::V,түүх,æртонын
1299,pflücken::V,түүх,тонын
1300,pflücken::V,хурах,тонын
1301,jagen::V,аңнх,цуан кæнын
1302,jagen::V,аңһучлх,цуан кæнын
1303,fischen::V,заһс аңнх,кæсаг ахсын æнгуырæй
1304,fischen::V,заһс аңнх,æнгуыр дарын
1305,fassen::V,бәрх,ӕрцахсын
1306,hüten::V,хәрүлх,хизын
1307,treiben::V,туух,скъӕрын
1308,anbinden::V,уйх,бабæттын
1309,anbinden::V,уйх,æрбæттын
1310,füttern::V,теҗәх,холлаг дæттын
1311,füttern::V,теҗәх,холлаг æвæрын
1312,füttern::V,теҗәх,дарын
1313,melken::V,саах,дуцын
1314,hacken::V,чавчх,кæрдын
1315,hacken::V,чавчх,лыгтæ кæнын
1316,gießen::V,услх,бакалын
1317,reifen::V,болх,срæгъæд уын
1318,reifen::V,болх,сцæттæ уын
1319,reifen::V,болвсрх,срæгъæд уын
1320,reifen::V,болвсрх,сцæттæ уын
1321,zubereiten::V,белдх,сцӕттӕ кӕнын
1322,kochen::V,чанх,фыцын
1323,kochen::V,болһх,фыцын
1324,backen::V,болһх,фыцын
1325,braten::V,хуурх,цурын
1326,umrühren::V,самрх,ахæццæ кæнын
1327,umrühren::V,самрх,азмæнтын
1328,umrühren::V,самрх,астауын
1329,stricken::V,өлгх,кæнын
1330,stricken::V,өлгх,бийын
1331,nähen::V,уйх,хуыйын
1332,färben::V,будх,ахорын
1333,reinigen::V,цеврлх,ссыгъдæг кæнын
1334,reinigen::V,цеврлх,ныссыгъдæг кæнын
1335,reinigen::V,цеврлх,ныссæрфын
1336,waschen::V,уһах,ӕхсын
1337,abwischen::V,арчх,сӕрфын
1338,spülen::V,зәәлх,æнхъæвзын
1339,fegen::V,сәвүрдх,мӕрзын
1340,kehren::V,сәвүрдх,мӕрзын
1341,baden::V,өөмх,хи найын
1342,sich waschen::V,уһах,хи æхсын
1343,sich waschen::V,бийән уһаҗ,хи æхсын
1344,ausziehen::V,тәәлх,ласын
1345,anziehen::V,өмсх,скæнын
1346,sich anziehen::V,хувцлх,дзаума скæнын
1347,sich anziehen::V,хувцлх,дарæс скæнын
1348,kämmen::V,самлх,ныффасын
1349,kämmen::V,самлх,æрфасын
1350,schmücken::V,чимх,фӕлындын
1351,schmücken::V,кеерүлх,фӕлындын
1352,sagen::V,келх,зæгъын
1353,sprechen::V,келх,дзурын
1354,reden::V,күүндх,ныхас кӕнын
1355,reden::V,күр_кех,ныхас кӕнын
1356,sich unterhalten::V,күүндх,ныхас кæнын
1357,fragen::V,сурх,фӕрсын
1358,bitten::V,эрх,курын
1359,erzählen::V,келх,радзурын
1360,erzählen::V,келх,ратаурæгъ кæнын
1361,erzählen::V,келҗ өгх,радзурын
1362,erzählen::V,келҗ өгх,ратаурæгъ кæнын
1363,mitteilen::V,медүлх,фехъусын кæнын
1364,nennen::V,нерәдх,хонын
1365,nennen::V,нер өгх,хонын
1366,rufen::V,дуудх,сидын
1367,prahlen::V,көөрх,ӕппӕлын
1368,übersetzen::V,орчулх,ратæлмац кæнын
1369,denken::V,санх,ӕнхъӕлын
1370,denken::V,санх,хъуыды кӕнын
1371,glauben::V,шүтх,уырнын
1372,glauben::V,нәәлх,уырнын
1373,bemerken::V,темдглх,фенын
1374,erkennen::V,таньх,базонын
1375,erkennen::V,медх,базонын
1376,begreifen::V,медх,ӕмбарын
1377,begreifen::V,медх,бамбарын
1378,verstehen::V,соңсх,
1379,lernen::V,сурх,ахуыр кӕнын
1380,wissen::V,медх,зонын
1381,sich erinnern an::V,санх,зæрдыл æрлæууын
1382,sich erinnern an::V,санх,æрымысын
