,Concept_ID,de,it
807,neun::NUM,neun,nove
808,zehn::NUM,zehn,dieci
809,elf::NUM,elf,ùndici
810,zwölf::NUM,zwölf,dodici
811,zwanzig::NUM,zwanzig,venti
812,dreißig::NUM,dreißig,trenta
813,vierzig::NUM,vierzig,quaranta
814,fünfzig::NUM,fünfzig,cinquanta
815,sechzig::NUM,sechzig,sessanta
816,siebzig::NUM,siebzig,settanta
817,achtzig::NUM,achtzig,ottanta
818,neunzig::NUM,neunzig,novanta
819,hundert::NUM,hundert,cento
820,tausend::NUM,tausend,mille
821,und::CNJ,und,e
822,oder::CNJ,oder,o
823,stehen::V,stehen,stare in piedi
824,sitzen::V,sitzen,sedere
825,sitzen::V,sitzen,stare seduto
826,liegen::V,liegen,giacere
827,hängen::V,hängen,pèndere
828,hängen::V,hängen,èssere appeso
829,werden::V,werden,farsi
830,werden::V,werden,diventare
831,passieren::V,passieren,succèdere
832,beginnen::V,beginnen,cominciare
833,enden::V,enden,finire
834,enden::V,enden,terminare
835,wechseln::V,wechseln,variare
836,wechseln::V,wechseln,cambiare
837,aufgehen[Sonne]::V,aufgehen,sòrgere
838,aufgehen[Sonne]::V,aufgehen,spuntare
839,untergehen[Sonne]::V,untergehen,tramontare
840,scheinen[Sonne]::V,scheinen,splèndere
841,donnern::V,donnern,tonare
842,wehen::V,wehen,soffiare
843,strömen::V,strömen,fluire
844,fließen::V,fließen,fluire
845,fließen::V,fließen,scorrere
846,sich drehen::V,sich drehen,girarsi
847,schwanken::V,schwanken,oscillare
848,schwanken::V,schwanken,barcollare
849,schwingen::V,schwingen,vibrare
850,schwingen::V,schwingen,oscillare
851,fallen::V,fallen,cadere
852,brennen::V,brennen,àrdere
853,brennen::V,brennen,bruciare
854,rauchen::V,rauchen,fumare
855,regnen::V,regnen,piòvere
856,gefrieren::V,gefrieren,gelarsi
857,gefrieren::V,gefrieren,congelarsi
858,tauen::V,tauen,sciògliersi
859,schmelzen::V,schmelzen,fòndere
860,schmelzen::V,schmelzen,sciògliersi
861,trocknen::V,trocknen,asciugarsi
862,sieden::V,sieden,bollire
863,faulen::V,faulen,marcire
864,verfaulen::V,verfaulen,imputridire
865,reißen::V,reißen,strapparsi
866,versinken::V,versinken,affondare
867,vergehen::V,vergehen,passare
868,erscheinen::V,erscheinen,apparire
869,erscheinen::V,erscheinen,comparire
870,verschwinden::V,verschwinden,sparire
871,verschwinden::V,verschwinden,scomparire
872,sinken::V,sinken,calare
873,sinken::V,sinken,scendere
874,abnehmen::V,abnehmen,diminuire
875,zunehmen::V,zunehmen,aumentare
876,steigen::V,steigen,salire
877,steigen::V,steigen,montare
878,wachsen::V,wachsen,crescere
879,glänzen::V,glänzen,splèndere
880,funkeln::V,funkeln,brillare
881,funkeln::V,funkeln,scintillare
882,lärmen::V,lärmen,strepitare
883,lärmen::V,lärmen,fare chiasso
884,läuten::V,läuten,suonare
885,klingeln::V,klingeln,suonare
886,klirren::V,klirren,tintinnare
887,brausen::V,brausen,rombare
888,brausen::V,brausen,rumoreggiare
889,rauschen::V,rauschen,frusciare
890,klingen::V,klingen,suonare
891,bellen::V,bellen,latrare
892,bellen::V,bellen,abbaiare
893,heulen::V,heulen,urlare
894,heulen::V,heulen,ululare
895,blasen::V,blasen,soffiare
896,pfeifen::V,pfeifen,fischiare
897,schreien::V,schreien,gridare
898,stöhnen::V,stöhnen,gèmere
899,zittern::V,zittern,tremare
900,leben::V,leben,vìvere
901,geboren werden::V,geboren werden,nàscere
902,atmen::V,atmen,respirare
903,trinken::V,trinken,bere
904,essen::V,essen,mangiare
905,schlucken::V,schlucken,inghiottire
906,müde werden::V,müde werden,stancarsi
907,einschlafen::V,einschlafen,addormentarsi
908,schlafen::V,schlafen,dormire
909,aufwachen::V,aufwachen,svegliarsi
910,aufstehen::V,aufstehen,levarsi
911,sich erholen::V,sich erholen,riposarsi
912,krank werden::V,krank werden,ammalarsi
913,krank sein::V,krank sein,èssere malato
914,schmerzen::V,schmerzen,dolere
915,husten::V,husten,tossire
916,genesen::V,genesen,guarire
917,sterben::V,sterben,morire
918,umkommen::V,umkommen,perire
919,sich bewegen::V,sich bewegen,agitarsi
920,sich rühren::V,sich rühren,muòversi
921,sich erheben::V,sich erheben,alzarsi
922,sich setzen::V,sich setzen,sedersi
923,hinfallen::V,hinfallen,cadere
924,laufen::V,laufen,camminare
925,laufen::V,laufen,andare a piedi
926,schreiten::V,schreiten,andare
927,schreiten::V,schreiten,procedere
928,spazierengehen::V,spazierengehen,passeggiare
929,spazierengehen::V,spazierengehen,andare a passeggio
930,eilen::V,eilen,andare in fretta
931,sich beeilen::V,sich beeilen,affrettarsi
932,sausen::V,sausen,volare
933,sausen::V,sausen,correre
934,rennen::V,rennen,correre
935,springen::V,springen,saltare
936,klettern::V,klettern,arrampicarsi
937,schaukeln::V,schaukeln,fare l'altalena
938,kriechen::V,kriechen,strisciare
939,schwimmen::V,schwimmen,nuotare
940,tauchen::V,tauchen,tuffarsi
941,tauchen::V,tauchen,immèrgersi
942,rudern::V,rudern,remare
943,fahren::V,fahren,andare
944,fahren::V,fahren,viaggiare
945,fliegen::V,fliegen,volare
946,gehen::V,gehen,andare
947,weggehen::V,weggehen,andàrsene
948,weggehen::V,weggehen,andare via
949,abfahren::V,abfahren,partire
950,anhalten::V,anhalten,fermarsi
951,hineingehen::V,hineingehen,entrare
952,eintreten::V,eintreten,entrare
953,kommen::V,kommen,venire
954,ankommen::V,ankommen,arrivare
955,zurückkommen::V,zurückkommen,ritornare
956,bleiben::V,bleiben,restare
957,bleiben::V,bleiben,rimanere
958,warten::V,warten,aspettare
959,erwarten::V,erwarten,attèndere
960,suchen::V,suchen,cercare
961,finden::V,finden,trovare
962,versuchen::V,versuchen,tentare
963,vorbereiten::V,vorbereiten,preparare
964,lieben::V,lieben,amare
965,mögen::V,mögen,piacere a
966,mögen::V,mögen,volere bene a
967,lachen::V,lachen,rìdere
968,rühren::V,rühren,commuòvere
969,weinen::V,weinen,piàngere
970,schimpfen::V,schimpfen,imprecare
971,sich ärgern::V,sich ärgern,stizzirsi
972,sich ärgern::V,sich ärgern,arrabbiarsi
973,sich fürchten::V,sich fürchten,avere paura
974,fürchten::V,fürchten,temere
975,fliehen::V,fliehen,fuggire
976,flüchten::V,flüchten,sfuggire
977,sehen::V,sehen,vedere
978,anschauen::V,anschauen,guardare
979,ansehen::V,ansehen,guardare
980,hören::V,hören,udire
981,hören::V,hören,sentire
982,zuhören::V,zuhören,ascoltare
983,probieren::V,probieren,degustare
984,probieren::V,probieren,assaggiare
985,riechen::V,riechen,sentire
986,fühlen::V,fühlen,sentire
987,scheinen::V,scheinen,parere
988,scheinen::V,scheinen,sembrare
989,zu sehen sein::V,zu sehen sein,vedersi
990,vernehmen::V,vernehmen,sentire
991,vernehmen::V,vernehmen,percepire
992,frieren::V,frieren,aver freddo
993,tun::V,tun,fare
994,können::V,können,sapere
995,wollen::V,wollen,volere
996,anfangen::V,anfangen,iniziare
997,anfangen::V,anfangen,cominciare
998,beenden::V,beenden,finire
999,beenden::V,beenden,terminare
1000,aufhören::V,aufhören,finire
1001,aufhören::V,aufhören,cessare
1002,gelingen::V,gelingen,riuscire
1003,geraten::V,geraten,stare
1004,öffnen::V,öffnen,aprire
1005,schließen::V,schließen,chiùdere
1006,stellen::V,stellen,porre
1007,stellen::V,stellen,mettere
1008,setzen::V,setzen,porre
1009,setzen::V,setzen,mettere
1010,legen::V,legen,posare
1011,legen::V,legen,mettere
1012,berühren::V,berühren,toccare
1013,verbinden::V,verbinden,unire
1014,verbinden::V,verbinden,congiùngere
1015,bedecken::V,bedecken,coprire
1016,bedecken::V,bedecken,ricoprire
1017,aufhängen::V,aufhängen,attaccare
1018,anzünden::V,anzünden,accèndere
1019,anzünden::V,anzünden,incendiare
1020,aufheben::V,aufheben,raccògliere
1021,zurücklassen::V,zurücklassen,lasciare
1022,zurücklassen::V,zurücklassen,lasciare indietro
1023,verlieren::V,verlieren,pèrdere
1024,fallen lassen::V,fallen lassen,lasciare cadere
1025,machen::V,machen,fare
1026,herstellen::V,herstellen,produrre
1027,herstellen::V,herstellen,fabbricare
1028,bauen::V,bauen,costruire
1029,reparieren::V,reparieren,riparare
1030,verbessern::V,verbessern,migliorare
1031,ändern::V,ändern,mutare
1032,ändern::V,ändern,cambiare
1033,graben::V,graben,scavare
1034,beugen::V,beugen,chinare
1035,beugen::V,beugen,flettere
1036,biegen::V,biegen,tòrcere
1037,drehen::V,drehen,girare
1038,wenden::V,wenden,girare
1039,wenden::V,wenden,voltare
1040,umdrehen::V,umdrehen,rivoltare
1041,heben::V,heben,levare
1042,hochheben::V,hochheben,levare
1043,hochheben::V,hochheben,sollevare
1044,ergreifen::V,ergreifen,afferrare
1045,halten::V,halten,tenere
1046,drücken::V,drücken,premere
1047,schieben::V,schieben,spìngere
1048,kratzen::V,kratzen,grattare
1049,kratzen::V,kratzen,graffiare
1050,lecken::V,lecken,leccare
1051,beißen::V,beißen,mòrdere
1052,abreißen::V,abreißen,staccarsi
1053,abreißen::V,abreißen,strapparsi
1054,abschneiden::V,abschneiden,tagliare
1055,binden::V,binden,legare
1056,binden::V,binden,bendare
1057,stecken::V,stecken,ficcare
1058,brechen::V,brechen,rompere
1059,klopfen::V,klopfen,bàttere
1060,hauen::V,hauen,picchiare
1061,kleben::V,kleben,incollare
1062,reiben::V,reiben,fregare
1063,streichen::V,streichen,spalmare
1064,schleifen::V,schleifen,arrotare
1065,schneiden::V,schneiden,tagliare
1066,rütteln::V,rütteln,scuòtere
1067,schütteln::V,schütteln,agitare
1068,schütteln::V,schütteln,scuòtere
1069,schwenken::V,schwenken,agitare
1070,schwenken::V,schwenken,sventolare
1071,schütten::V,schütten,versare
1072,füllen::V,füllen,riempire
1073,einwickeln::V,einwickeln,involtare
1074,tragen::V,tragen,portare
1075,schleppen::V,schleppen,trainare
1076,schleppen::V,schleppen,trascinare
1077,ziehen::V,ziehen,tirare
1078,aufbewahren::V,aufbewahren,custodire
1079,aufbewahren::V,aufbewahren,conservare
1080,werfen::V,werfen,gettare
1081,werfen::V,werfen,lanciare
1082,fangen::V,fangen,prèndere
1083,fangen::V,fangen,acchiappare
1084,packen::V,packen,pigliare
1085,packen::V,packen,afferrare
1086,verstecken::V,verstecken,nascondere
1087,teilen::V,teilen,divìdere
1088,schicken::V,schicken,inviare
1089,bringen::V,bringen,portare
1090,bringen::V,bringen,apportare
1091,hinzufügen::V,hinzufügen,aggiùngere
1092,bekommen::V,bekommen,ricevere
1093,erhalten::V,erhalten,ricevere
1094,nehmen::V,nehmen,prèndere
1095,wählen::V,wählen,elèggere
1096,wählen::V,wählen,scegliere
1097,auswählen::V,auswählen,scegliere
1098,bewahren::V,bewahren,conservare
1099,behindern::V,behindern,impedire
1100,verderben::V,verderben,guastare
1101,beschädigen::V,beschädigen,danneggiare
1102,zerbrechen::V,zerbrechen,rompere
1103,zerbrechen::V,zerbrechen,spezzare
1104,zerreißen::V,zerreißen,stracciare
1105,zerstören::V,zerstören,distrùggere
1106,verbrennen::V,verbrennen,bruciare
1107,geben::V,geben,dare
1108,reichen::V,reichen,pòrgere
1109,schenken::V,schenken,regalare
1110,versprechen::V,versprechen,promettere
1111,wünschen::V,wünschen,augurare
1112,loben::V,loben,lodare
1113,küssen::V,küssen,baciare
1114,wiegen::V,wiegen,cullare
1115,wiegen::V,wiegen,dondolare
1116,zudecken::V,zudecken,coprire
1117,wecken::V,wecken,svegliare
1118,zeigen::V,zeigen,indicare
1119,führen::V,führen,guidare
1120,führen::V,führen,condurre
1121,lehren::V,lehren,insegnare
1122,unterrichten::V,unterrichten,istruire
1123,unterrichten::V,unterrichten,insegnare
1124,aufziehen::V,aufziehen,allevare
1125,leiten::V,leiten,avviare
1126,leiten::V,leiten,dirìgere
1127,antreiben::V,antreiben,incitare
1128,lassen::V,lassen,fare
1129,einladen::V,einladen,invitare
1130,vereinigen::V,vereinigen,unire
1131,besuchen::V,besuchen,visitare
1132,besuchen::V,besuchen,far vìsita a
1133,treffen::V,treffen,incontrare
1134,sich versammeln::V,sich versammeln,rinunirsi
1135,spielen::V,spielen,giocare
1136,singen::V,singen,cantare
1137,tanzen::V,tanzen,danzare
1138,sich trennen::V,sich trennen,separarsi
1139,verlassen::V,verlassen,lasciare
1140,verlassen::V,verlassen,abbandonare
1141,retten::V,retten,salvare
1142,bewachen::V,bewachen,custodire
1143,schützen::V,schützen,protèggere
1144,verteidigen::V,verteidigen,difèndere
1145,sich schlagen::V,sich schlagen,bàttersi
1146,schießen::V,schießen,sparare
1147,siegen::V,siegen,vìncere
1148,ärgern::V,ärgern,stizzire
1149,schlagen::V,schlagen,bàttere
1150,treten::V,treten,calciare
1151,stechen::V,stechen,pùngere
1152,stoßen::V,stoßen,urtare
1153,stoßen::V,stoßen,spìngere
1154,stehlen::V,stehlen,rubare
1155,stören::V,stören,disturbare
1156,belästigen::V,belästigen,molestare
1157,belästigen::V,belästigen,importunare
1158,verbergen::V,verbergen,celare
1159,verbergen::V,verbergen,nascondere
1160,täuschen::V,täuschen,ingannare
1161,betrügen::V,betrügen,frodare
1162,betrügen::V,betrügen,truffare
1163,töten::V,töten,uccìdere
1164,wohnen::V,wohnen,abitare
1165,arbeiten::V,arbeiten,lavorare
1166,sammeln::V,sammeln,raccògliere
1167,sammeln::V,sammeln,collezionare
1168,pflücken::V,pflücken,cògliere
1169,jagen::V,jagen,cacciare
1170,fischen::V,fischen,pescare
1171,fassen::V,fassen,catturare
1172,fassen::V,fassen,acchiappare
1173,hüten::V,hüten,pascolare
1174,treiben::V,treiben,spìngere
1175,anbinden::V,anbinden,legare
1176,anbinden::V,anbinden,attaccare
1177,füttern::V,füttern,dar da mangiare a
1178,melken::V,melken,mùngere
1179,hacken::V,hacken,tritare
1180,hacken::V,hacken,spaccare
1181,gießen::V,gießen,annaffiare
1182,reifen::V,reifen,maturare
1183,zubereiten::V,zubereiten,preparare
1184,kochen::V,kochen,cuòcere
1185,backen::V,backen,cuòcere
1186,backen::V,backen,cuòcere al forno
1187,braten::V,braten,frìggere
1188,braten::V,braten,arrostire
1189,umrühren::V,umrühren,mescolare
1190,stricken::V,stricken,llavorare a maglia
1191,nähen::V,nähen,cucire
1192,färben::V,färben,tìngere
1193,reinigen::V,reinigen,pulire
1194,reinigen::V,reinigen,nettare
1195,waschen::V,waschen,lavare
1196,abwischen::V,abwischen,asciugare
1197,spülen::V,spülen,lavare
1198,spülen::V,spülen,sciacquare
1199,fegen::V,fegen,spazzare
1200,kehren::V,kehren,spazzare
1201,baden::V,baden,bagnarsi
1202,baden::V,baden,fare il bagno
1203,sich waschen::V,sich waschen,lavarsi
1204,ausziehen::V,ausziehen,tògliersi
1205,anziehen::V,anziehen,mettersi
1206,anziehen::V,anziehen,indossare
1207,sich anziehen::V,sich anziehen,vestirsi
1208,kämmen::V,kämmen,pettinare
1209,schmücken::V,schmücken,ornare
1210,schmücken::V,schmücken,decorare
1211,sagen::V,sagen,dire
1212,sprechen::V,sprechen,parlare
1213,reden::V,reden,parlare
1214,sich unterhalten::V,sich unterhalten,conversare
1215,fragen::V,fragen,chièdere
1216,fragen::V,fragen,domandare
1217,bitten::V,bitten,pregare
1218,erzählen::V,erzählen,narrare
1219,erzählen::V,erzählen,raccontare
1220,mitteilen::V,mitteilen,comunicare
1221,nennen::V,nennen,nominare
1222,rufen::V,rufen,chiamare
1223,prahlen::V,prahlen,vantarsi
1224,übersetzen::V,übersetzen,tradurre
1225,denken::V,denken,pensare
1226,glauben::V,glauben,credere
1227,bemerken::V,bemerken,notare
1228,bemerken::V,bemerken,osservare
1229,erkennen::V,erkennen,riconoscere
1230,begreifen::V,begreifen,capire
1231,begreifen::V,begreifen,comprèndere
1232,verstehen::V,verstehen,intèndere
1233,verstehen::V,verstehen,comprèndere
1234,lernen::V,lernen,imparare
1235,lernen::V,lernen,apprèndere
1236,wissen::V,wissen,sapere
1237,sich erinnern an::V,sich erinnern an,ricordare
1238,sich erinnern an::V,sich erinnern an,ricordarsi di
1239,vergessen::V,vergessen,dimenticare
1240,messen::V,messen,misurare
1241,zählen::V,zählen,contare
1242,rechnen::V,rechnen,contare
1243,rechnen::V,rechnen,calcolare
1244,lesen::V,lesen,lèggere
1245,malen::V,malen,dipìngere
1246,zeichnen::V,zeichnen,disegnare
1247,schreiben::V,schreiben,scrìvere
1248,besitzen::V,besitzen,possedere
1249,kaufen::V,kaufen,comprare
1250,kaufen::V,kaufen,acquistare
1251,verkaufen::V,verkaufen,vendere
1252,bezahlen::V,bezahlen,pagare
1253,zahlen::V,zahlen,pagare
1254,beherrschen::V,beherrschen,dominare
1255,ertragen::V,ertragen,sopportare
