,Concept_ID,tr,hi
766,Tuch::N,bez,वस्त्र
767,Handtuch::N,havlu,अँगोछा
768,Kraft::N,güç,ज़ोर
769,Kraft::N,güç,शक्ति
770,Kraft::N,kuvvet,ज़ोर
771,Kraft::N,kuvvet,शक्ति
772,Stärke::N,kuvvet,बल
773,Stärke::N,kuvvet,ताक़त
774,Gesundheit::N,sağlık,स्वास्थ्य
775,Gesundheit::N,sağlık,तंदुरुस्ती
776,Krankheit::N,hastalık,रोग
777,Krankheit::N,hastalık,बीमारी
778,Schmerz::N,ağrı,दर्द
779,Schmerz::N,ağrı,पीड़ा
780,Schmerz::N,sancı,दर्द
781,Schmerz::N,sancı,पीड़ा
782,Wunde::N,yara,घाव
783,Wunde::N,yara,ज़ख़्म
784,Fieber::N,ateş,ज्वर
785,Fieber::N,ateş,बुख़ार
786,Arznei::N,ilâç,दवा
787,Arznei::N,ilâç,औषाधि
788,Brücke::N,köprü,पुल
789,Brücke::N,köprü,सेतु
790,Brunnen::N,kuyu,कुआँ
791,Brunnen::N,çeşme,कुआँ
792,Weide::N,otlak,चरागाह
793,Pfad::N,patika,पथ
794,Pfad::N,patika,पगडंडी
795,Pfad::N,keçiyolu,पथ
796,Pfad::N,keçiyolu,पगडंडी
797,Weg::N,yol,मार्ग
798,Straße::N,yol,राह
799,Straße::N,yol,रास्ता
800,Straße::N,cadde,राह
801,Straße::N,cadde,रास्ता
802,Dorf::N,köy,गाँव
803,Dorf::N,köy,ग्राम
804,Stadt::N,kent,शहर
805,Stadt::N,şehir,शहर
806,Brief::N,mektup,ख़त
807,Brief::N,mektup,पत्र
808,Brief::N,mektup,चिट्ठी
809,Buch::N,kitap,किताब
810,Buch::N,kitap,पुस्तक
811,Buchstabe::N,harf,अक्षर
812,Zeitung::N,gazete,अख़बार
813,Zeitung::N,gazete,समाचार-पत्र
814,Leben::N,hayat,जीवन
815,Leben::N,hayat,ज़िंदगी
816,Tod::N,ölüm,मौत
817,Tod::N,ölüm,मृत्यु
818,Grab::N,kabir,क़ब्र
819,Kirche::N,kilise,चर्च
820,Kirche::N,kilise,गिरजा
821,Sünde::N,günah,पाप
822,Sünde::N,günah,गुनाह
823,Gott::N,tanrı,देव
824,Gott::N,tanrı,ईश्वर
825,Arbeiter::N,işçi,मज़दूर
826,Chef::N,şef,अध्यक्ष
827,Chef::N,müdür,अध्यक्ष
828,Meister::N,usta,शिल्पज्ञ
829,Arzt::N,hekim,वैद्य
830,Arzt::N,hekim,डॉक्टर
831,Arzt::N,hekim,चिकित्सक
832,Arzt::N,doktor,वैद्य
833,Arzt::N,doktor,डॉक्टर
834,Arzt::N,doktor,चिकित्सक
835,Lehrer::N,hoca,शिक्षक
836,Lehrer::N,hoca,अध्यापक
837,Lehrer::N,öğretmen,शिक्षक
838,Lehrer::N,öğretmen,अध्यापक
839,Geld::N,para,धन
840,Geld::N,para,पैसा
841,Geschäft::N,ticaret,सौदा
842,Geschäft::N,ticaret,व्यापार
843,Laden::N,dükkân,दुकान
844,Preis::N,fiyat,दाम
845,Preis::N,fiyat,मूल्य
846,Ware::N,mal,माल
847,Ware::N,mal,पण्य
848,Nutzen::N,fayda,लाभ
849,Nutzen::N,fayda,फ़ायदा
850,Reichtum::N,servet,धन
851,Reichtum::N,servet,दौलत
852,Reichtum::N,zenginlik,धन
853,Reichtum::N,zenginlik,दौलत
854,Welt::N,dünya,विश्व
855,Welt::N,dünya,दुनिया
856,Land::N,ülke,देश
857,Land::N,ülke,मुल्क
858,Staat::N,devlet,राज्य
859,Staat::N,devlet,राष्ट्र
860,König::N,kral,राजा
861,König::N,kral,बादशाह
862,Macht::N,kudret,शासन
863,Macht::N,kudret,सत्ता
864,Macht::N,iktidar,शासन
865,Macht::N,iktidar,सत्ता
866,Grenze::N,had,सरहद
867,Grenze::N,sınır,सरहद
868,Krieg::N,savaş,जंग
869,Krieg::N,savaş,युद्ध
870,Feind::N,düşman,शत्रु
871,Feind::N,düşman,दुश्मन
872,Gewalt::N,zor,हिंसा
873,Gewalt::N,cebir,हिंसा
874,Kampf::N,savaş,लड़ाई
875,Kampf::N,savaş,संघर्ष
876,Bogen[Waffe]::N,yay,कमान
877,Pfeil::N,ok,बान
878,Gewehr::N,tüfek,बंदूक़
879,Fehler::N,hata,भूल
880,Fehler::N,hata,ग़लती
881,Fehler::N,yanlış,भूल
882,Fehler::N,yanlış,ग़लती
883,Lüge::N,yalan,झूठ
884,Lüge::N,yalan,असत्य
885,Schaden::N,zarar,हानि
886,Schaden::N,zarar,नुक़सान
887,Unglück::N,felâket,मुसीबत
888,Unglück::N,felâket,विपात्ति
889,Unglück::N,talihsizlik,मुसीबत
890,Unglück::N,talihsizlik,विपात्ति
891,Schuld::N,suç,दोष
892,Schuld::N,suç,क़सूर
893,Schuld::N,kabahat,दोष
894,Schuld::N,kabahat,क़सूर
895,Alter::N,yaş,आयु
896,Alter::N,yaş,उम्र
897,Schluss::N,son,अंत
898,Schluss::N,son,समाप्ति
899,Zeit::N,zaman,काल
900,Zeit::N,zaman,वक़्त
901,Tag::N,gün,दिन
902,Tag::N,gün,रोज़
903,Morgen::N,sabah,सुबह
904,Mittag::N,öğle,दोपहर
905,Mittag::N,öğle,मध्याह्न
906,Abend::N,akşam,शाम
907,Abend::N,akşam,संध्या
908,Nacht::N,gece,रात
909,Nacht::N,gece,रात्रि
910,Woche::N,hafta,हफ़्ता
911,Monat::N,ay,मास
912,Monat::N,ay,महीना
913,Jahr::N,yıl,बरस
914,Jahr::N,yıl,वर्ष
915,Jahr::N,sene,बरस
916,Jahr::N,sene,वर्ष
917,Frühling::N,ilkbahar,वसंत
918,Sommer::N,yaz,गरमी
919,Sommer::N,yaz,ग्रीष्म
920,Herbst::N,güz,शरत्
921,Herbst::N,güz,पतझड़
922,Herbst::N,sonbahar,शरत्
923,Herbst::N,sonbahar,पतझड़
924,Winter::N,kış,जाड़ा
925,Winter::N,kış,सर्दियाँ
926,Januar::N,ocak,जनवरी
927,Februar::N,şubat,फ़रवरी
928,März::N,mart,मार्च
929,April::N,nisan,अप्रैल
930,Mai::N,mayıs,मई
931,Juni::N,haziran,जून
932,Juli::N,temmuz,जुलाई
933,August::N,ağustos,अगस्त
934,September::N,eylül,सितंबर
935,Oktober::N,ekim,अक्तूबर
936,November::N,kasım,नवंबर
937,Dezember::N,aralık,दिसंबर
938,Montag::N,pazartesi,पीर
939,Montag::N,pazartesi,सोमवार
940,Dienstag::N,salı,मंगलवार
941,Mittwoch::N,çarşamba,बुधवार
942,Donnerstag::N,perşembe,गुरुवार
943,Donnerstag::N,perşembe,बृहस्पतिवार
944,Freitag::N,cuma,शुक्रवार
945,Samstag::N,cumartesi,सनीचर
946,Samstag::N,cumartesi,शनिवार
947,Sonntag::N,pazar,इतवार
948,Sonntag::N,pazar,रविवार
949,groß::A,büyük,बड़ा
950,klein::A,ufak,कम
951,klein::A,ufak,छोटा
952,klein::A,küçük,कम
953,klein::A,küçük,छोटा
954,lang::A,uzun,लंबा
955,lang::A,uzun,दीर्घ
956,kurz::A,kısa,लधु
957,kurz::A,kısa,छोटा
958,breit::A,enli,चौड़ा
959,breit::A,geniş,चौड़ा
960,schmal::A,dar,तंग
961,schmal::A,dar,सँकरा
962,dicht::A,sık,सघन
963,dicht::A,yoğun,सघन
964,dick[Gegenstand]::A,kalın,मोटा
965,dick[Gegenstand]::A,iri,मोटा
966,dünn::A,ince,महीन
967,dünn::A,ince,बारीक
968,fein::A,ince,कोमल
969,fein::A,ince,सूक्ष्म
970,fein::A,narin,कोमल
971,fein::A,narin,सूक्ष्म
972,fest::A,sabit,दृढ़
973,fest::A,sabit,मज़बूत
974,fest::A,sağlam,दृढ़
975,fest::A,sağlam,मज़बूत
976,flach::A,düz,चपटा
977,flach::A,yassı,चपटा
978,glatt::A,düz,चौरस
979,glatt::A,düz,चिकना
980,hart::A,katı,कठोर
981,hart::A,katı,सख़्त
982,weich::A,yumuşak,नरम
983,weich::A,yumuşak,मुलायम
984,rund::A,yuvarlak,गोल
985,rund::A,yuvarlak,वर्तुल
986,spitz::A,sivri,नुकीला
987,scharf::A,keskin,पैना
988,stumpf::A,kör,भोथरा
989,schwer::A,ağır,भारी
990,schwer::A,ağır,वज़नी
991,schön::A,güzel,सुंदर
992,heiß::A,kızgın,उष्ण
993,warm::A,sıcak,गरम
994,kalt::A,soğuk,सर्द
995,kühl::A,serin,ठंडा
996,frisch::A,taze,तर
997,frisch::A,taze,ताज़ा
998,feucht::A,nemli,नम
999,feucht::A,nemli,भीगा
1000,feucht::A,rutubetli,नम
1001,feucht::A,rutubetli,भीगा
1002,nass::A,yaş,गीला
1003,nass::A,ıslak,गीला
1004,trocken::A,kuru,सूखा
1005,trocken::A,kuru,ख़ुश्क
1006,voll::A,dolu,भरा
1007,voll::A,dolu,पूरा
1008,voll::A,dolmuş,भरा
1009,voll::A,dolmuş,पूरा
1010,leer::A,boş,ख़ाली
1011,offen::A,açık,खुला
1012,geschlossen::A,kapalı,बंद
1013,sauber::A,pak,साफ़
1014,sauber::A,pak,सुथरा
1015,sauber::A,temiz,साफ़
1016,sauber::A,temiz,सुथरा
1017,schmutzig::A,pis,गंदा
1018,schmutzig::A,kirli,गंदा
1019,roh::A,çiğ,कच्चा
1020,reif::A,olgun,पक्व
1021,reif::A,olgun,पक्का
1022,lecker::A,lezzetli,मज़ेदार
1023,lecker::A,lezzetli,स्वादिष्ट
1024,süß::A,tatlı,मीठा
1025,süß::A,şekerli,मीठा
1026,bitter::A,acı,कटु
1027,bitter::A,acı,कड़वा
1028,sauer::A,ekşi,खट्टा
1029,hell::A,aydınlık,रोशन
1030,dunkel::A,karanlık,अँधेरा
1031,schwarz::A,kara,काला
1032,schwarz::A,kara,स्याह
1033,schwarz::A,siyah,काला
1034,schwarz::A,siyah,स्याह
1035,weiß::A,ak,सफ़ेद
1036,weiß::A,beyaz,सफ़ेद
1037,rot::A,kırmızı,लाल
1038,rot::A,kırmızı,सुर्ख़
1039,gelb::A,sarı,पीला
1040,gelb::A,sarı,ज़र्द
1041,blau::A,mavi,नीला
1042,blau::A,mavi,आसमानी
1043,grün::A,yeşil,हरा
1044,grau::A,boz,धूसर
1045,bunt::A,renkli,रंगीन
1046,bunt::A,renkli,बहुरंगा
1047,billig::A,ucuz,सस्ता
1048,teuer::A,pahalı,महँगा
1049,wertvoll::A,değerli,क़ीमती
1050,wertvoll::A,değerli,मूल्यवान्
1051,blind::A,kör,अंधा
1052,taub::A,sağır,बहरा
1053,kräftig::A,dinç,ताक़तवर
1054,kräftig::A,dinç,शक्तिशाली
1055,kräftig::A,kuvvetli,ताक़तवर
1056,kräftig::A,kuvvetli,शक्तिशाली
1057,stark::A,güçlü,प्रबल
1058,stark::A,güçlü,बलवान्
1059,stark::A,kuvvetli,प्रबल
1060,stark::A,kuvvetli,बलवान्
1061,schwach::A,zayıf,कमज़ोर
1062,schwach::A,güçsüz,कमज़ोर
1063,fett::A,şişman,मोटा
1064,fett::A,şişman,मांसल
1065,schlank::A,narin,पतला
1066,schlank::A,narin,छरहरा
1067,hübsch::A,güzel,सुंदर
1068,hübsch::A,güzel,ख़ूबसूरत
1069,hübsch::A,sevimli,सुंदर
1070,hübsch::A,sevimli,ख़ूबसूरत
1071,böse::A,kötü,पापी
1072,böse::A,kötü,दुष्ट
1073,dumm::A,aptal,मूर्ख
1074,dumm::A,aptal,बुद्धू
1075,faul::A,tembel,आलसी
1076,faul::A,tembel,सुस्त
1077,fleißig::A,çalışkan,मेहनती
1078,fleißig::A,çalışkan,परिश्रमी
1079,geizig::A,cimri,कृपण
1080,geizig::A,cimri,कंजूस
1081,klug::A,zekî,समझदार
1082,klug::A,zekî,होशियार
1083,klug::A,zekî,अक़्लमंद
1084,klug::A,akıllı,समझदार
1085,klug::A,akıllı,होशियार
1086,klug::A,akıllı,अक़्लमंद
1087,geschickt::A,becerikli,किशल
1088,lieb::A,sevimli,प्रिय
1089,lieb::A,sevimli,प्यारा
1090,lustig::A,neşeli,हँसमुख
1091,lustig::A,neşeli,ख़ुशदिल
1092,sanft::A,nazik,नम्र
1093,hungrig::A,aç,भूखा
1094,krank::A,hasta,बीमार
1095,krank::A,hasta,अस्वस्थ
1096,krank::A,rahatsız,बीमार
1097,krank::A,rahatsız,अस्वस्थ
1098,nackt::A,çıplak,नग्न
1099,traurig::A,kederli,उदास
1100,traurig::A,kederli,रंजीदा
1101,traurig::A,üzüntülü,उदास
1102,traurig::A,üzüntülü,रंजीदा
1103,lebendig::A,canlı,जीता
1104,lebendig::A,canlı,ज़िंदा
1105,gut::A,iyi,अच्छा
1106,schlecht::A,kötü,बुरा
1107,schlecht::A,kötü,ख़राब
1108,richtig::A,doğru,ठीक
1109,schlimm::A,kötü,बुरा
1110,schlimm::A,kötü,अप्रिय
1111,wahr::A,doğru,सच
1112,wahr::A,gerçek,सच
1113,alt::A,eski,पुराना
1114,neu::A,yeni,नया
1115,ehemalig::A,önceki,भूतपूर्व
1116,alt[Lebewesen]::A,yaşlı,बूढ़ा
1117,alt[Lebewesen]::A,yaşlı,वृद्ध
1118,jung::A,genç,जवान
1119,arm::A,fakir,ग़रीब
1120,reich::A,zengin,धनी
1121,reich::A,zengin,अमीर
1122,bekannt::A,bilinen,मालूम
1123,berühmt::A,ünlü,मशहूर
1124,berühmt::A,ünlü,प्रसिद्ध
1125,berühmt::A,meşhur,मशहूर
1126,berühmt::A,meşhur,प्रसिद्ध
1127,fremd::A,yabancı,विदेशी
1128,fremd::A,yabancı,अपरिचित
1129,verschieden::A,ayrı,अलग
1130,verschieden::A,ayrı,भिन्न
1131,verschieden::A,farklı,अलग
1132,verschieden::A,farklı,भिन्न
1133,nah::A,yakın,नज़दीकी
1134,nah::A,bitişik,नज़दीकी
1135,fern::A,uzak,दूर
1136,fern::A,uzak,दूरस्थ
1137,linker::A,sol,बायाँ
1138,rechter::A,sağ,दायाँ
1139,rechter::A,sağ,दाहिना
1140,anderer::A,diğer,अन्य
1141,anderer::A,diğer,दूसरा
1142,erster::A,ilk,पहला
1143,erster::A,ilk,प्रथम
1144,erster::A,birinci,पहला
1145,erster::A,birinci,प्रथम
1146,zweiter::A,ikinci,दूसरा
1147,zweiter::A,ikinci,द्वितीय
1148,dritter::A,üçüncü,तीसरा
1149,letzter::A,son,अंतिम
1150,letzter::A,son,आख़िरी
1151,letzter::A,sonuncu,अंतिम
1152,letzter::A,sonuncu,आख़िरी
1153,allein::ADV,yalnız,तनहा
1154,allein::ADV,yalnız,अकेले
1155,allein::ADV,tek başına,तनहा
1156,allein::ADV,tek başına,अकेले
1157,auf einmal::ADV,birden,वक़्त में
1158,zusammen::ADV,beraber,एक साथ
1159,zusammen::ADV,beraber,साथ साथ
1160,zusammen::ADV,birlikte,एक साथ
1161,zusammen::ADV,birlikte,साथ साथ
1162,lange::ADV,çok,देर तक
1163,lange::ADV,uzun,देर तक
1164,plötzlich::ADV,ansızın,सहसा
1165,plötzlich::ADV,ansızın,अचानक
1166,plötzlich::ADV,birdenbire,सहसा
1167,plötzlich::ADV,birdenbire,अचानक
1168,sofort::ADV,hemen,तुरंत
1169,sofort::ADV,derhal,तुरंत
1170,später::ADV,daha sonra,बाद को
1171,später::ADV,daha sonra,बाद में
1172,jetzt::ADV,şimdi,अब
1173,jetzt::ADV,şimdi,अभी
1174,heute::ADV,bugün,आज
1175,morgen::ADV,yarın,कल
1176,bald::ADV,yakında,जल्दी
1177,dann::ADV,sonra,तब
1178,gestern::ADV,dün,कल
1179,einst::ADV,eskiden,एक दिन
1180,einst::ADV,eskiden,पहले कभी
1181,damals::ADV,o zamanlar,उस समय
1182,damals::ADV,o zamanlar,उन दिनों
1183,danach::ADV,sonradan,इसके बाद
1184,danach::ADV,sonradan,इसके पश्चात्
1185,danach::ADV,ondan sonra,इसके बाद
1186,danach::ADV,ondan sonra,इसके पश्चात्
1187,vorher::ADV,önce,पहले
1188,vorher::ADV,önce,पेशतर
1189,vorher::ADV,önceden,पहले
1190,vorher::ADV,önceden,पेशतर
1191,zuerst::ADV,ilk önce,पहले
1192,einmal::ADV,bir defa,एक बार
1193,einmal::ADV,bir defa,एक दफ़ा
1194,manchmal::ADV,bazan,कभी कभी
1195,oft::ADV,sık sık,अक्सर
1196,oft::ADV,çok defa,अक्सर
1197,immer::ADV,daima,सदा
1198,immer::ADV,daima,हमेशा
1199,immer::ADV,her zaman,सदा
1200,immer::ADV,her zaman,हमेशा
1201,niemals::ADV,asla değil,कभी नहीं
1202,niemals::ADV,asla değil,कदापि नहीं
1203,niemals::ADV,hiçbir zaman,कभी नहीं
1204,niemals::ADV,hiçbir zaman,कदापि नहीं
1205,hier::ADV,burada,इधर
1206,hier::ADV,burada,यहाँ
1207,hierhin::ADV,buraya,इधर को
1208,hierhin::ADV,buraya,यहाँ को
1209,von hier::ADV,buradan,यहाँ से
1210,dort::ADV,orada,उधर
1211,dort::ADV,orada,वहाँ
1212,dort::ADV,şurada,उधर
1213,dort::ADV,şurada,वहाँ
1214,dorthin::ADV,oraya,उधर को
1215,dorthin::ADV,oraya,वहाँ को
1216,dorthin::ADV,şuraya,उधर को
1217,dorthin::ADV,şuraya,वहाँ को
1218,geradeaus::ADV,doğru,सीधे
1219,vorwärts::ADV,ileri,आगे
1220,vorwärts::ADV,ileri,आगे को
1221,rückwärts::ADV,geri,पीछे को
1222,zurück::ADV,geriye,वापस
1223,unten::ADV,aşağıda,नीचे
1224,hinab::ADV,aşağıya,नीचे को
1225,oben::ADV,yukarıda,ऊपर
1226,hinauf::ADV,yukarı,ऊपर को
1227,hinauf::ADV,yukarıya,ऊपर को
1228,überall::ADV,her yerde,हर जगह
1229,überall::ADV,her yerde,हर स्थान
1230,nicht::ADV,-mi-,न
1231,nicht::ADV,-mi-,नहीं
1232,nicht::ADV,değil,न
1233,nicht::ADV,değil,नहीं
1234,ein wenig::ADV,biraz,कुछ
1235,ein wenig::ADV,biraz,ज़रा
1236,ein wenig::ADV,biraz,थोड़ा
1237,kaum::ADV,dar,लगभग नहीं
1238,kaum::ADV,dar,बराबर नहीं
1239,kaum::ADV,hemen hemen değil,लगभग नहीं
1240,kaum::ADV,hemen hemen değil,बराबर नहीं
1241,sehr::ADV,pek,बहुत
1242,sehr::ADV,gayet,बहुत
1243,so::ADV,öyle,ऐसा
1244,so::ADV,böyle,ऐसा
1245,noch::ADV,hâlâ,अभी तक
1246,noch::ADV,henüz,अभी तक
1247,nur::ADV,ancak,केवल
1248,nur::ADV,ancak,सिर्फ़
1249,nur::ADV,yalnız,केवल
1250,nur::ADV,yalnız,सिर्फ़
1251,schon::ADV,çoktan,चुकना
1252,wieder::ADV,tekrar,फिर
1253,wieder::ADV,tekrar,दुबारा
1254,wieder::ADV,yeniden,फिर
1255,wieder::ADV,yeniden,दुबारा
1256,vergebens::ADV,boşuna,व्यर्थ
1257,vor::PRP,önünde,के आगे
1258,vor::PRP,önünde,के सामने
1259,hinter::PRP,arkasında,के पीछे
1260,unter::PRP,altında,के तले
1261,unter::PRP,altında,के नीचे
1262,durch::PRP,sayesinde,के पार
1263,durch::PRP,ortasından,के पार
1264,neben::PRP,yanında,के पास
1265,neben::PRP,yanında,की बग़ल में
1266,zwischen::PRP,arasında,के बीच
1267,wegen::PRP,dolayı,के कारण
1268,wegen::PRP,dolayı,की वजह से
1269,dies::PRN,bu,यह
1270,das::PRN,o,वह
1271,das::PRN,şu,वह
1272,alles::PRN,hepsi,सब
1273,alles::PRN,hepsi,सब कुछ
1274,alles::PRN,her şey,सब
1275,alles::PRN,her şey,सब कुछ
1276,ich::PRN,ben,मैं
1277,du::PRN,sen,तू
1278,er::PRN,o,यह
1279,wir::PRN,biz,हम
1280,ihr::PRN,siz,तुम
1281,sie::PRN,onlar,ये
1282,was::FPRN,ne,क्या
1283,wer::FPRN,kim,कौन
1284,wo::FADV,nerede,किधर
1285,wohin::FADV,nereye,किधर
1286,wie::FADV,nasıl,कैसे
1287,warum::FADV,neden,क्यों
1288,wieviel::FNUM,kaç,कितना
1289,wieviel::FNUM,ne kadar,कितना
1290,eins::NUM,bir,एक
1291,zwei::NUM,iki,दो
1292,drei::NUM,üç,तीन
1293,vier::NUM,dört,चार
1294,fünf::NUM,beş,पाँच
1295,sechs::NUM,altı,छह
1296,sieben::NUM,yedi,सात
1297,acht::NUM,sekiz,आठ
1298,neun::NUM,dokuz,नौ
1299,zehn::NUM,on,दस
1300,elf::NUM,on bir,ग्यारह
1301,zwölf::NUM,on iki,बारह
1302,zwanzig::NUM,yirmi,बीस
1303,dreißig::NUM,otuz,तीस
1304,vierzig::NUM,kırk,चालीस
1305,fünfzig::NUM,elli,पचास
1306,sechzig::NUM,altmış,साठ
1307,siebzig::NUM,yetmiş,सत्तर
1308,achtzig::NUM,seksen,अस्सी
1309,neunzig::NUM,doksan,नव्वे
1310,hundert::NUM,yüz,सौ
1311,tausend::NUM,bin,हज़ार
1312,und::CNJ,ve,और
1313,und::CNJ,ile,और
1314,oder::CNJ,ya,या
1315,oder::CNJ,yahut,या
1316,stehen::V,durmak,खड़ा होना
1317,sitzen::V,oturmak,बैठना
1318,liegen::V,yatmak,लेटना
1319,hängen::V,asılı olmak,लटकना
1320,werden::V,olmak,बनना
1321,werden::V,olunmak,बनना
1322,passieren::V,olmak,होना
1323,beginnen::V,başlamak,आरंभ होना
1324,beginnen::V,başlamak,प्रारंभ होना
1325,enden::V,bitmek,अंत होना
1326,enden::V,bitmek,ख़तम होना
1327,enden::V,sona ermek,अंत होना
1328,enden::V,sona ermek,ख़तम होना
1329,wechseln::V,değişmek,बदलना
1330,aufgehen[Sonne]::V,doğmak,चढ़ना
1331,aufgehen[Sonne]::V,doğmak,उदित होना
1332,untergehen[Sonne]::V,batmak,अस्त हो जाना
1333,scheinen[Sonne]::V,parlamak,रोशनी देना
1334,donnern::V,gök gürlemek,गरजना
1335,wehen::V,esmek,चलना
1336,strömen::V,akmak,बहना
1337,strömen::V,akmak,प्रवाहित होना
1338,fließen::V,akmak,बहना
1339,fließen::V,akmak,प्रवाहित होना
1340,sich drehen::V,dönmek,घूमना
1341,schwanken::V,sallanmak,हिलना
1342,schwingen::V,titremek,हिलना
1343,fallen::V,düşmek,गिरना
1344,brennen::V,yanmak,जलना
1345,rauchen::V,tütmek,धुआँ उड़ाना
1346,regnen::V,yağmak,बरसना
1347,gefrieren::V,donmak,जमना
1348,tauen::V,erimek,गलना
1349,tauen::V,erimek,पिघलना
1350,schmelzen::V,erimek,गलना
1351,schmelzen::V,erimek,पिघलना
1352,trocknen::V,kurumak,सूखना
1353,sieden::V,kaynamak,उबलना
1354,faulen::V,çürümek,गलना
1355,faulen::V,çürümek,सड़ना
1356,verfaulen::V,çürümek,गलना
1357,verfaulen::V,çürümek,सड़ना
1358,reißen::V,yırtılmak,फटना
1359,versinken::V,batmak,डूबना
1360,vergehen::V,geçmek,बीतना
1361,vergehen::V,geçmek,गुज़रना
1362,erscheinen::V,görünmek,दिखाई देना
1363,verschwinden::V,kaybolmak,ग़ायब होना
1364,sinken::V,inmek,घटना
1365,sinken::V,inmek,उतरना
1366,abnehmen::V,azalmak,घटना
1367,zunehmen::V,artmak,बढ़ना
1368,zunehmen::V,çoğalmak,बढ़ना
1369,steigen::V,artmak,बढ़ना
1370,steigen::V,yükselmek,बढ़ना
1371,wachsen::V,büyümek,उगना
1372,wachsen::V,gelişmek,उगना
1373,glänzen::V,parlamak,चमकना
1374,funkeln::V,parıldamak,जगमगाना
1375,funkeln::V,parıldamak,टिमटिमाना
1376,lärmen::V,gürültü yapmak,शोर मचाना
1377,läuten::V,çalmak,बजना
1378,klingeln::V,zil çalmak,बजना
1379,klirren::V,şakırdamak,झनझनाना
1380,klirren::V,zangırdamak,झनझनाना
1381,brausen::V,köpürmek,साँय-साँय करना
1382,brausen::V,kükremek,साँय-साँय करना
1383,rauschen::V,fışırdamak,सरसराना
1384,klingen::V,tınlamak,बजना
1385,bellen::V,havlamak,भौंकना
1386,heulen::V,ulumak,गुर्राना
1387,blasen::V,üflemek,फूँकना
1388,pfeifen::V,düdük çalmak,सीटी देना
1389,schreien::V,bağırmak,चिल्लाना
1390,schreien::V,haykırmak,चिल्लाना
1391,stöhnen::V,inlemek,कराहना
1392,stöhnen::V,inlemek,आहें भरना
1393,zittern::V,titremek,काँपना
1394,leben::V,yaşamak,जीना
1395,leben::V,hayatta olmak,जीना
1396,geboren werden::V,doğmak,पैदा होना
1397,atmen::V,solunmak,साँस लेना
1398,atmen::V,nefes almak,साँस लेना
1399,trinken::V,içmek,पीना
1400,essen::V,yemek,खाना
1401,schlucken::V,yutmak,निगलना
1402,müde werden::V,yorulmak,थकना
1403,müde werden::V,yorulmak,उकताना
1404,einschlafen::V,uykuya dalmak,सो जाना
1405,schlafen::V,uyumak,सोना
1406,aufwachen::V,uyanmak,जागना
1407,aufstehen::V,kalkmak,उठना
1408,aufstehen::V,yataktan kalkmak,उठना
1409,sich erholen::V,dinlenmek,सुस्ताना
1410,sich erholen::V,dinlenmek,आराम करना
1411,krank werden::V,hastalanmak,बीमार पड़ना
1412,krank sein::V,hasta olmak,बीमार होना
1413,schmerzen::V,ağrımak,दुखना
1414,schmerzen::V,ağrımak,दर्द करना
1415,husten::V,öksürmek,खाँसना
1416,genesen::V,şifa bulmak,ठीक हो जाना
1417,genesen::V,şifa bulmak,स्वस्थ हो जाना
1418,sterben::V,ölmek,मरना
1419,sterben::V,vefat etmek,मरना
1420,umkommen::V,ölmek,मरना
1421,sich bewegen::V,hareket etmek,चलना
1422,sich bewegen::V,hareket etmek,हिलना
1423,sich rühren::V,kımıldanmak,हिलना
1424,sich erheben::V,kalkmak,उठना
1425,sich erheben::V,ayağa kalkmak,उठना
1426,sich setzen::V,oturmak,बैठना
1427,hinfallen::V,yere düşmek,गिरना
1428,laufen::V,yürümek,चलना
1429,schreiten::V,yürümek,क़दम जाना
1430,schreiten::V,adım atmak,क़दम जाना
1431,spazierengehen::V,gezmek,सैर करना
1432,spazierengehen::V,dolaşmak,सैर करना
1433,eilen::V,seğirtmek,तेज़ी से जाना
1434,eilen::V,seğirtmek,शीघ्रता से चलना
1435,sich beeilen::V,acele etmek,जल्दी करना
1436,sich beeilen::V,acele etmek,शीघ्रता करना
1437,sausen::V,hızla gitmek,बड़ी तेज़ी से चलना
1438,rennen::V,koşmak,भागना
1439,rennen::V,koşmak,दौड़ना
1440,springen::V,atlamak,उछलना
1441,springen::V,sıçramak,उछलना
1442,klettern::V,tırmanmak,चढ़ना
1443,schaukeln::V,sallanmak,झूलना
1444,kriechen::V,sürünmek,रेंगना
1445,schwimmen::V,yüzmek,तैरना
1446,tauchen::V,dalmak,डूबना
1447,rudern::V,kürek çekmek,खेना
1448,rudern::V,kürek çekmek,चप्पू चलाना
1449,fahren::V,gitmek,चलना
1450,fahren::V,gitmek,यात्रा करना
1451,fliegen::V,uçmak,उड़ना
1452,gehen::V,gitmek,जाना
1453,weggehen::V,gitmek,चला जाना
1454,weggehen::V,gitmek,बाहर जाना
1455,abfahren::V,kalkmak,छूटना
1456,abfahren::V,kalkmak,रवाना होना
1457,anhalten::V,durmak,रुकना
1458,anhalten::V,durmak,खड़ा होना
1459,hineingehen::V,içeri girmek,घुसना
1460,hineingehen::V,içeri girmek,अंदर जाना
1461,eintreten::V,girmek,प्रवेश करना
1462,kommen::V,gelmek,आना
1463,ankommen::V,varmak,पहुँचना
1464,zurückkommen::V,dönmek,लौटना
1465,zurückkommen::V,dönmek,वापस आना
1466,bleiben::V,kalmak,रहना
1467,bleiben::V,kalmak,रुकना
1468,warten::V,beklemek,इंतज़ार करना
1469,erwarten::V,beklemek,प्रतीक्षा करना
1470,suchen::V,aramak,ढूँढ़ना
1471,finden::V,bulmak,पाना
