,Concept_ID,ab,lv
705,Boot::N,анышь,пыж
706,Boot::N,анышь,laiva
707,Ruder::N,ажəҩа,пелыс
708,Ruder::N,ажəҩа,ӧпаснӧй
709,Ruder::N,ажəҩа,airis
710,Ruder::N,ажəҩа,irklis
711,Schlitten::N,ашəаҩауардын,дадь
712,Schlitten::N,ашəаҩауардын,ragavas
713,Ski::N,ашəаҩа,лызь
714,Ski::N,ашəаҩа,slēpe
715,Ski::N,ашьахаха,лызь
716,Ski::N,ашьахаха,slēpe
717,Lagerfeuer::N,еиқуу амца,бипур
718,Lagerfeuer::N,еиқуу амца,ugunskurs
719,Last::N,ахьанҭара,сьӧкыдтор
720,Last::N,ахьанҭара,krava
721,Gang::N,аныҟəара,мунӧм
722,Gang::N,аныҟəара,ветлӧм
723,Gang::N,аныҟəара,eja
724,Gang::N,аныҟəара,gājums
725,Schritt::N,ашьаҿа,воськов
726,Schritt::N,ашьаҿа,воськовтӧм
727,Schritt::N,ашьаҿа,solis
728,Norden::N,аҩада,войвыв
729,Norden::N,аҩада,ziemeļi
730,Süden::N,алада,лунвыв
731,Süden::N,алада,dienvidi
732,Westen::N,амраҭашəара,рытыв
733,Westen::N,амраҭашəара,rietumi
734,Osten::N,амрагылара,асыв
735,Osten::N,амрагылара,austrumi
736,Holz::N,амҿымаҭəахə,пу
737,Holz::N,амҿымаҭəахə,koks
738,Holz::N,амҿымаҭəахə,koksne
739,Brett::N,аӷəы,пӧв
740,Brett::N,аӷəы,dēlis
741,Platte::N,ахаҳәцәы,плита
742,Platte::N,ахаҳәцәы,plate
743,Platte::N,ахаҳәцәы,plāksne
744,Stütze::N,аҵаргəа,пыкӧд
745,Stütze::N,аҵаргəа,мыджӧд
746,Stütze::N,аҵаргəа,balsts
747,Stütze::N,аҵаргəа,atspaids
748,Stütze::N,агəышьаҟа,пыкӧд
749,Stütze::N,агəышьаҟа,мыджӧд
750,Stütze::N,агəышьаҟа,balsts
751,Stütze::N,агəышьаҟа,atspaids
752,Stange::N,акьат,потш
753,Stange::N,акьат,maikste
754,Stock::N,алаба,бедь
755,Stock::N,алаба,boze
756,Stock::N,алаба,spieķis
757,Stab::N,акьат,зир
758,Stab::N,акьат,zizlis
759,Rohr::N,абыкь,труба
760,Rohr::N,абыкь,caurule
761,Haus::N,аҩны,керка
762,Haus::N,аҩны,māja
763,Heim::N,аҭаацəа,горт
764,Heim::N,аҭаацəа,mājas
765,Ofen::N,аҳақə,пач
766,Ofen::N,аҳақə,krāsns
767,Ofen::N,ауаџьаҟ,пач
768,Ofen::N,ауаџьаҟ,krāsns
769,Ofen::N,афрына,пач
770,Ofen::N,афрына,krāsns
771,Fußboden::N,адашьма,джодж
772,Fußboden::N,адашьма,grīda
773,Tisch::N,аишәа,пызан
774,Tisch::N,аишәа,galds
775,Stuhl::N,аҟəардə,улӧс
776,Stuhl::N,аҟəардə,krēsls
777,Wiege::N,агара,зыбка
778,Wiege::N,агара,šūpulis
779,Bett::N,акаруаҭ,вольпась
780,Bett::N,акаруаҭ,gulta
781,Regal::N,акыӷəра,джадж
782,Regal::N,акыӷəра,plaukts
783,Kiste::N,аидчаҧала,куд
784,Kiste::N,аидчаҧала,ящик
785,Kiste::N,аидчаҧала,kaste
786,Kiste::N,аидчаҧала,šķirsts
787,Fenster::N,аҧенџьыр,ӧшинь
788,Fenster::N,аҧенџьыр,logs
789,Tür::N,ашə,ӧдзӧс
790,Tür::N,ашə,durvis
791,Tor::N,агəашə,дзиръя
792,Tor::N,агəашə,vārti
793,Zaun::N,аанда,потшӧс
794,Zaun::N,аанда,žogs
795,Dach::N,ахыб,вевт
796,Dach::N,ахыб,jumts
797,Leiter::N,амардуан,пос
798,Leiter::N,амардуан,kāpnes
799,Leiter::N,амардуан,redeles
800,Besen::N,аҧссага,рос
801,Besen::N,аҧссага,slota
802,Spaten::N,ажыга,зыр
803,Spaten::N,ажыга,lāpsta
804,Schaufel::N,аҭəарӷəы,тэльӧб
805,Schaufel::N,аҭəарӷəы,liekšķere
806,Gabel::N,ачқьыҧ,вилки
807,Gabel::N,ачқьыҧ,dakšiņa
808,Löffel::N,амҳаҵə,пань
809,Löffel::N,амҳаҵə,karote
810,Messer::N,аҳəызба,пурт
811,Messer::N,аҳəызба,nazis
812,Nagel::N,аҵəымӷ,тув
813,Nagel::N,аҵəымӷ,кӧрт тув
814,Nagel::N,аҵəымӷ,nagla
815,Netz::N,акаҭа,тыв
816,Netz::N,акаҭа,tīkls
817,Haken::N,аҵəаҳə,крук
818,Haken::N,аҵəаҳə,āķis
819,Haken::N,аҵəаҳə,kāsis
820,Haken::N,аҵəаҳə,krampis
821,Griff::N,амаа,нуд
822,Griff::N,амаа,kāts
823,Griff::N,амаа,rokturis
824,Schloss::N,асаҧаҭ,томан
825,Schloss::N,асаҧаҭ,aizslēgs
826,Bild::N,асахьа,серпас
827,Bild::N,асахьа,glezna
828,Figur::N,афигура,пертас
829,Figur::N,афигура,вежньӧг
830,Figur::N,афигура,figūra
831,Puppe::N,акьанџьа,акань
832,Puppe::N,акьанџьа,lelle
833,Beutel::N,асакь,мешӧк
834,Beutel::N,асакь,kule
835,Beutel::N,асакь,maisiņš
836,Bündel::N,аҿаҳəара,кӧртӧд
837,Bündel::N,аҿаҳəара,sainis
838,Tasche::N,арҭмаҟ,сумка
839,Tasche::N,арҭмаҟ,soma
840,Eimer::N,аведра,ведра
841,Eimer::N,аведра,spainis
842,Deckel::N,ахҩа,пӧдан
843,Deckel::N,ахҩа,тупкӧд
844,Deckel::N,ахҩа,vāks
845,Geschirr::N,ачысмаҭəа,дозмук
846,Geschirr::N,ачысмаҭəа,тасьті-пань
847,Geschirr::N,ачысмаҭəа,trauki
848,Sack::N,асакь,мешӧк
849,Sack::N,асакь,maiss
850,Tasse::N,аҵəца,бекар
851,Tasse::N,аҵəца,тасьті
852,Tasse::N,аҵəца,tase
853,Topf::N,акаструлиа,гырнич
854,Topf::N,акаструлиа,pods
855,Kessel::N,ачуан,пӧрт
856,Kessel::N,ачуан,katls
857,Nahrung::N,афатə,сёян
858,Nahrung::N,афатə,barība
859,Speise::N,афатə,сёян
860,Speise::N,афатə,сёянтор
861,Speise::N,афатə,ēdiens
862,Fleisch::N,акəац,яй
863,Fleisch::N,акəац,gaļa
864,Getreide::N,ачакуа,нянь
865,Getreide::N,ачакуа,labība
866,Brei::N,ақашь,рок
867,Brei::N,ақашь,putra
868,Brei::N,ақашь,biezenis
869,Brot::N,ача,нянь
870,Brot::N,ача,maize
871,Scheibe::N,аҽыҭ,шӧрӧм
872,Scheibe::N,аҽыҭ,чӧлан
873,Scheibe::N,аҽыҭ,šķēle
874,Scheibe::N,аҽыҭ,rieciens
875,Scheibe::N,аҿаҵа,шӧрӧм
876,Scheibe::N,аҿаҵа,чӧлан
877,Scheibe::N,аҿаҵа,šķēle
878,Scheibe::N,аҿаҵа,rieciens
879,Fett::N,ашша,гос
880,Fett::N,ашша,тшог
881,Fett::N,ашша,tauki
882,Butter::N,ахəша,вый
883,Butter::N,ахəша,sviests
884,Öl::N,азеҭ,вый
885,Öl::N,азеҭ,eļļa
886,Salz::N,аџьыка,сов
887,Salz::N,аџьыка,sāls
888,Suppe::N,асуҧ,шыд
889,Suppe::N,асуҧ,zupa
890,Honig::N,ацха,ма
891,Honig::N,ацха,medus
892,Milch::N,ахш,йӧв
893,Milch::N,ахш,piens
894,Tee::N,ачаи,чай
895,Tee::N,ачаи,tēja
896,Leder::N,ацəа,ку
897,Leder::N,ацəа,āda
898,Wolle::N,аласа,вурун
899,Wolle::N,аласа,vilna
900,Stoff::N,Аба,дӧра
901,Stoff::N,Аба,drāna
902,Stoff::N,Аба,audums
903,Nadel::N,агəыр,ем
904,Nadel::N,агəыр,adata
905,Faden::N,арахəыц,сунис
906,Faden::N,арахəыц,diegs
907,Faden::N,арахəыц,pavediens
908,Knopf::N,аҳəынҵəра,кизь
909,Knopf::N,аҳəынҵəра,poga
910,Knoten::N,аиқəҳəала,гӧрӧд
911,Knoten::N,аиқəҳəала,mezgls
912,Farbe::N,ашəыга,краска
913,Farbe::N,ашəыга,вап
914,Farbe::N,ашəыга,krāsa
915,Kleidung::N,амаҭəа,паськӧм
916,Kleidung::N,амаҭəа,tērps
917,Kleidung::N,амаҭəа,drēbes
918,Hemd::N,акьаҿ,дӧрӧм
919,Hemd::N,акьаҿ,krekls
920,Kragen::N,ахəда,воротник
921,Kragen::N,ахəда,apkakle
922,Ärmel::N,амаӷра,сос
923,Ärmel::N,амаӷра,piedurkne
924,Hose::N,аиқəа,гач
925,Hose::N,аиқəа,bikses
926,Gürtel::N,амаҟа,вӧнь
927,Gürtel::N,амаҟа,josta
928,Mütze::N,ахылҧа,шапка
929,Mütze::N,ахылҧа,cepure
930,Schuh::N,аимаа,башмак
931,Schuh::N,аимаа,ботинки
932,Schuh::N,аимаа,kurpe
933,Stiefel::N,амагə,сапӧг
934,Stiefel::N,амагə,zābaks
935,Ring::N,амацəаз,кытш
936,Ring::N,амацəаз,gredzens
937,Band::N,алента,лента
938,Band::N,алента,вундас
939,Band::N,алента,lente
940,Kamm::N,ахҳəа,сынан
941,Kamm::N,ахҳəа,ķemme
942,Spiegel::N,асаркьа,рӧмпӧштан
943,Spiegel::N,асаркьа,spogulis
944,Riemen::N,аа,тасма
945,Riemen::N,аа,siksna
946,Schnur::N,ашаха,гез
947,Schnur::N,ашаха,aukla
948,Leine::N,аҕура,юргез
949,Leine::N,аҕура,saite
950,Decke::N,ахыза,эшкын
951,Decke::N,ахыза,шебрас
952,Decke::N,ахыза,sega
953,Kissen::N,ахчы,юрлӧс
954,Kissen::N,ахчы,spilvens
955,Tuch::N,акасы,чышъян
956,Tuch::N,акасы,vadmala
957,Handtuch::N,ампахьшьы,ки чышкӧд
958,Handtuch::N,ампахьшьы,кизьчышъян
959,Handtuch::N,ампахьшьы,dvielis
960,Kraft::N,амч,этш
961,Kraft::N,амч,эбӧс
962,Kraft::N,амч,spēks
963,Stärke::N,амч,ёнлун
964,Stärke::N,амч,чорыдлун
965,Stärke::N,амч,stiprums
966,Gesundheit::N,агəабзиара,дзоньвидзалун
967,Gesundheit::N,агəабзиара,veselība
968,Krankheit::N,ачымазара,висьӧм
969,Krankheit::N,ачымазара,slimība
970,Schmerz::N,ахьаа,висьӧм
971,Schmerz::N,ахьаа,sāpes
972,Wunde::N,ахəра,дой
973,Wunde::N,ахəра,brūce
974,Wunde::N,ахəра,jēlums
975,Fieber::N,ашоура,жар
976,Fieber::N,ашоура,drudzis
977,Fieber::N,ашоура,karstums
978,Arznei::N,ахəшə,лекарство
979,Arznei::N,ахəшə,зелля
980,Arznei::N,ахəшə,zāles
981,Arznei::N,ахəшə,medikaments
982,Brücke::N,ацҳа,пос
983,Brücke::N,ацҳа,tilts
984,Brunnen::N,аҵыџь,юкмӧс
985,Brunnen::N,аҵыџь,aka
986,Weide::N,аҳəырҭа,пӧскӧтина
987,Weide::N,аҳəырҭа,ganības
988,Pfad::N,амхəасҭа,туй
989,Pfad::N,амхəасҭа,кыснан
990,Pfad::N,амхəасҭа,taka
991,Weg::N,амҩа,туй
992,Weg::N,амҩа,ceļš
993,Straße::N,амҩа,туй
994,Straße::N,амҩа,iela
995,Dorf::N,ақыҭа,сикт
996,Dorf::N,ақыҭа,ciems
997,Stadt::N,ақалақь,кар
998,Stadt::N,ақалақь,pilsēta
999,Brief::N,ашəҟəы,письмӧ
1000,Brief::N,ашəҟəы,vēstule
1001,Buch::N,ашəҟəы,небӧг
1002,Buch::N,ашəҟəы,grāmata
1003,Buchstabe::N,анбан,шыпас
1004,Buchstabe::N,анбан,burts
1005,Zeitung::N,агазеҭ,газет
1006,Zeitung::N,агазеҭ,avīze
1007,Zeitung::N,агазеҭ,laikraksts
1008,Leben::N,аҧсҭазаара,лов
1009,Leben::N,аҧсҭазаара,олӧм
1010,Leben::N,аҧсҭазаара,dzīve
1011,Tod::N,аҧсра,кулӧм
1012,Tod::N,аҧсра,nāve
1013,Grab::N,анышəынҭра,гу
1014,Grab::N,анышəынҭра,kaps
1015,Kirche::N,ауахəама,вичко
1016,Kirche::N,ауахəама,baznīca
1017,Sünde::N,агəнаҳа,мыж
1018,Sünde::N,агəнаҳа,grēks
1019,Gott::N,анцəа,ен
1020,Gott::N,анцəа,dievs
1021,Arbeiter::N,аусуҩ,уджалысь
1022,Arbeiter::N,аусуҩ,strādnieks
1023,Chef::N,Аиҳабы,юралысь
1024,Chef::N,Аиҳабы,веськӧдлысь
1025,Chef::N,Аиҳабы,šefs
1026,Chef::N,Аиҳабы,vadītajs
1027,Chef::N,Аиҳабы,priekšnieks
1028,Meister::N,аҟаза,вӧчысь
1029,Meister::N,аҟаза,meistars
1030,Arzt::N,аҳақьым,врач
1031,Arzt::N,аҳақьым,бурдӧдысь
1032,Arzt::N,аҳақьым,ārsts
1033,Lehrer::N,арҵаҩы,велӧдысь
1034,Lehrer::N,арҵаҩы,skolotājs
1035,Geld::N,аҧара,сьӧм
1036,Geld::N,аҧара,nauda
1037,Laden::N,амагазин,вузасянін
1038,Laden::N,амагазин,bode
1039,Laden::N,амагазин,veikals
1040,Preis::N,ахə,дон
1041,Preis::N,ахə,cena
1042,Ware::N,атауар,тӧвар
1043,Ware::N,атауар,prece
1044,Nutzen::N,ақьар,воӧм
1045,Nutzen::N,ақьар,выгӧда
1046,Nutzen::N,ақьар,labums
1047,Reichtum::N,абеиара,озырлун
1048,Reichtum::N,абеиара,bagātība
1049,Welt::N,адунеи,енкӧла
1050,Welt::N,адунеи,pasaule
1051,Land::N,атəыла,му
1052,Land::N,атəыла,zeme
1053,Staat::N,аҳəынҭқарра,канму
1054,Staat::N,аҳəынҭқарра,государство
1055,Staat::N,аҳəынҭқарра,valsts
1056,König::N,акрал,кан
1057,König::N,акрал,ķēniņš
1058,König::N,акрал,karalis
1059,Macht::N,амчра,каналӧм
1060,Macht::N,амчра,vara
1061,Grenze::N,аҳəаа,су
1062,Grenze::N,аҳəаа,суйӧр
1063,Grenze::N,аҳəаа,robeža
1064,Krieg::N,аибашьра,ожман
1065,Krieg::N,аибашьра,karš
1066,Feind::N,Аҕа,враг
1067,Feind::N,Аҕа,вӧрӧг
1068,Feind::N,Аҕа,ienaidnieks
1069,Gewalt::N,ақəымчра,мырдöналöм
1070,Gewalt::N,ақəымчра,vara
1071,Gewalt::N,ақəымчра,vardarbība
1072,Kampf::N,ақəҧара,вермасьӧм
1073,Kampf::N,ақəҧара,cīņa
1074,Bogen[Waffe]::N,ахыц,ньӧввуж
1075,Bogen[Waffe]::N,ахыц,loks
1076,Pfeil::N,ахəымпал,ньӧв
1077,Pfeil::N,ахəымпал,bulta
1078,Gewehr::N,ашəақь,пишшаль
1079,Gewehr::N,ашəақь,šautene
1080,Fehler::N,агха,сорсьӧм
1081,Fehler::N,агха,дзугсьӧм
1082,Fehler::N,агха,kļūda
1083,Lüge::N,амц,пӧръясьӧм
1084,Lüge::N,амц,ылӧдлӧм
1085,Lüge::N,амц,meli
1086,Schaden::N,аҧырхага,лёк
1087,Schaden::N,аҧырхага,изъян
1088,Schaden::N,аҧырхага,пакӧсьт
1089,Schaden::N,аҧырхага,bojājums
1090,Schaden::N,аҧырхага,kaitējums
1091,Unglück::N,арыцҳара,шог
1092,Unglück::N,арыцҳара,kļūme
1093,Unglück::N,арыцҳара,klizma
1094,Unglück::N,арыцҳара,nelaime
1095,Schuld::N,ахара,мыж
1096,Schuld::N,ахара,vaina
1097,Alter::N,ақəра,арлыд
1098,Alter::N,ақəра,vecums
1099,Schluss::N,анҵəамҭа,пом
1100,Schluss::N,анҵəамҭа,beigas
1101,Zeit::N,аамта,кад
1102,Zeit::N,аамта,laiks
1103,Tag::N,амш,лун
1104,Tag::N,амш,diena
1105,Morgen::N,ашара,асыв
1106,Morgen::N,ашара,rīts
1107,Morgen::N,ашьыбжь,асыв
1108,Morgen::N,ашьыбжь,rīts
1109,Mittag::N,шьыбжьон,лун шӧр
1110,Mittag::N,шьыбжьон,pusdiena
1111,Abend::N,ахəылҧаз,рыт
1112,Abend::N,ахəылҧаз,vakars
1113,Abend::N,ахəлбыҽха,рыт
1114,Abend::N,ахəлбыҽха,vakars
1115,Nacht::N,аҵх,вой
1116,Nacht::N,аҵх,nakts
1117,Woche::N,амчыбжь,вежон
1118,Woche::N,амчыбжь,nedēļa
1119,Frühling::N,ааҕын,тулыс
1120,Frühling::N,ааҕын,pavasaris
1121,Sommer::N,аҧхын,гожӧм
1122,Sommer::N,аҧхын,vasara
1123,Herbst::N,ҭагалан,ар
1124,Herbst::N,ҭагалан,rudens
1125,Herbst::N,хкаарачан,ар
1126,Herbst::N,хкаарачан,rudens
1127,Winter::N,аӡын,тӧв
1128,Winter::N,аӡын,ziema
1129,Januar::N,ианвар,тӧв шӧр
1130,Januar::N,ианвар,janvāris
1131,Februar::N,февраль,урасьӧм
1132,Februar::N,февраль,februāris
1133,März::N,март,рака
1134,März::N,март,marts
1135,April::N,апрель,кос му
1136,April::N,апрель,aprīlis
1137,Mai::N,маи,ода-кора
1138,Mai::N,маи,maijs
1139,Juni::N,иуун,лӧддза-номъя
1140,Juni::N,иуун,jūnijs
1141,Juli::N,иууль,сора
1142,Juli::N,иууль,jūlijs
1143,August::N,август,моз
1144,August::N,август,augusts
1145,September::N,сентиабр,кӧч
1146,September::N,сентиабр,septembris
1147,Oktober::N,октиабр,йирым
1148,Oktober::N,октиабр,oktobris
1149,November::N,ноиабр,вӧльгым
1150,November::N,ноиабр,novembris
1151,Dezember::N,декабр,ӧшым
1152,Dezember::N,декабр,decembris
1153,Montag::N,ашəахьа,выльлун
1154,Montag::N,ашəахьа,pirmdiena
1155,Dienstag::N,аҩаша,воторник
1156,Dienstag::N,аҩаша,otrdiena
1157,Mittwoch::N,ахаша,середа
1158,Mittwoch::N,ахаша,trešdiena
1159,Donnerstag::N,аҧшьаша,четверг
1160,Donnerstag::N,аҧшьаша,ceturtdiena
1161,Freitag::N,ахəаша,пекнича
1162,Freitag::N,ахəаша,piektdiena
1163,Samstag::N,асабша,субӧта
1164,Samstag::N,асабша,sestdiena
1165,Sonntag::N,амҽыша,вӧскресенньӧ
1166,Sonntag::N,амҽыша,svētdiena
1167,groß::A,аду,ыджыд
1168,groß::A,аду,dižs
1169,groß::A,аду,liels
1170,klein::A,амаҷ,ичӧт
1171,klein::A,амаҷ,mazs
1172,lang::A,ахəхəа,кузь
1173,lang::A,ахəхəа,garš
1174,kurz::A,акьаҿ,дженьыд
1175,kurz::A,акьаҿ,īss
1176,breit::A,аиужь,ота
1177,breit::A,аиужь,паськыд
1178,breit::A,аиужь,plats
1179,breit::A,аиҵых,ота
1180,breit::A,аиҵых,паськыд
1181,breit::A,аиҵых,plats
1182,schmal::A,аҭшəа,оттӧм
1183,schmal::A,аҭшəа,tievs
1184,dicht::A,аилач,сук
1185,dicht::A,аилач,blīvs
1186,dick[Gegenstand]::A,ажəпа,кыз
1187,dick[Gegenstand]::A,ажəпа,biezs
1188,fein::A,апа,посни
1189,fein::A,апа,smalks
1190,fein::A,аҵаӷа,посни
1191,fein::A,аҵаӷа,smalks
1192,fein::A,аӡа,посни
1193,fein::A,аӡа,smalks
1194,fest::A,аҟаца,зумыд
1195,fest::A,аҟаца,tvirts
1196,fest::A,аҟаца,noturīgs
1197,fest::A,аӷəӷəаҟаца,зумыд
1198,fest::A,аӷəӷəаҟаца,tvirts
1199,fest::A,аӷəӷəаҟаца,noturīgs
1200,flach::A,ақəаҟьа,плавкӧс
1201,flach::A,ақəаҟьа,тшӧтшкӧс
1202,flach::A,ақəаҟьа,lēzens
1203,flach::A,ақəаҟьа,līdzens
1204,flach::A,аҧаҟьа,плавкӧс
1205,flach::A,аҧаҟьа,тшӧтшкӧс
1206,flach::A,аҧаҟьа,lēzens
1207,flach::A,аҧаҟьа,līdzens
1208,glatt::A,аимаҩзы,вольк
1209,glatt::A,аимаҩзы,мольыд
1210,glatt::A,аимаҩзы,gluds
1211,glatt::A,аимаҩзы,slidens
1212,hart::A,акьакьа,зумыд
1213,hart::A,акьакьа,ciets
1214,weich::A,атата,небыд
1215,weich::A,атата,mīksts
1216,rund::A,акəмпыл,гӧгрӧс
1217,rund::A,акəмпыл,apaļš
1218,spitz::A,аҵар,ёсь йыла
1219,spitz::A,аҵар,smails
1220,scharf::A,аҵар,ёсь
1221,scharf::A,аҵар,ass
1222,stumpf::A,ацагə,ныж
1223,stumpf::A,ацагə,truls
1224,stumpf::A,ацагə,strups
1225,schwer::A,ахьанҭа,сьӧкыд
1226,schwer::A,ахьанҭа,smags
1227,schön::A,аҧшӡа,мича
1228,schön::A,аҧшӡа,лӧсьыд
1229,schön::A,аҧшӡа,daiļš
1230,schön::A,аҧшӡа,skaists
1231,heiß::A,ашы,пӧсь
1232,heiß::A,ашы,karsts
1233,warm::A,аҧха,шоныд
1234,warm::A,аҧха,silts
1235,kalt::A,ахьшəашəа,кӧдзыд
1236,kalt::A,ахьшəашəа,salts
1237,kalt::A,ахьшəашəа,auksts
1238,kühl::A,ахьшəашəа,юзыд
1239,kühl::A,ахьшəашəа,ыркыд
1240,kühl::A,ахьшəашəа,vēss
1241,kühl::A,ахьшəашəа,dzestrs
1242,kühl::A,ицәыхьшәашәоу,юзыд
1243,kühl::A,ицәыхьшәашәоу,ыркыд
1244,kühl::A,ицәыхьшәашәоу,vēss
1245,kühl::A,ицәыхьшәашәоу,dzestrs
1246,frisch::A,цқьа,выль
1247,frisch::A,цқьа,svaigs
1248,feucht::A,ацəаак,уль
1249,feucht::A,ацəаак,mitrs
1250,feucht::A,ацəаак,drēgns
1251,nass::A,абааӡа,ва
1252,nass::A,абааӡа,slapjš
1253,trocken::A,Аба,кос
1254,trocken::A,Аба,sauss
1255,trocken::A,аҩа,кос
1256,trocken::A,аҩа,sauss
1257,voll::A,азна,кыз
1258,voll::A,азна,pilns
1259,leer::A,аҭацəы,куш
1260,leer::A,аҭацəы,тыртӧм
1261,leer::A,аҭацəы,tukšs
1262,offen::A,аарта,восьса
1263,offen::A,аарта,vaļējs
1264,offen::A,аарта,atvērts
1265,geschlossen::A,ихҩоу,пӧдса
1266,geschlossen::A,ихҩоу,slēgts
1267,geschlossen::A,иаркыу,пӧдса
1268,geschlossen::A,иаркыу,slēgts
1269,sauber::A,ацқьа,сӧстӧм
1270,sauber::A,ацқьа,tīrs
1271,sauber::A,ацқьа,spodrs
1272,schmutzig::A,аҟьашь,няйт
1273,schmutzig::A,аҟьашь,netīrs
1274,schmutzig::A,аҟьашь,dubļains
1275,reif::A,Арҭ,кисьмӧм
1276,reif::A,Арҭ,gatavs
1277,reif::A,Арҭ,nobriedis
1278,reif::A,аҟала,кисьмӧм
1279,reif::A,аҟала,gatavs
1280,reif::A,аҟала,nobriedis
1281,reif::A,иҟалахьоу,кисьмӧм
1282,reif::A,иҟалахьоу,gatavs
1283,reif::A,иҟалахьоу,nobriedis
1284,lecker::A,ахаа,чӧскыд
1285,lecker::A,ахаа,gards
1286,lecker::A,ахаа,garšīgs
1287,süß::A,азла,юмов
1288,süß::A,азла,чӧскыд
1289,süß::A,азла,salds
1290,bitter::A,аша,курыд
1291,bitter::A,аша,sūrs
1292,bitter::A,аша,rūgts
1293,sauer::A,аҵəҵəы,шома
1294,sauer::A,аҵəҵəы,skābs
1295,hell::A,алаша,югыд
1296,hell::A,алаша,gaišs
1297,dunkel::A,алашьца,пемыд
1298,dunkel::A,алашьца,tumšs
1299,schwarz::A,аиқуаҵәа,сьӧд
1300,schwarz::A,аиқуаҵәа,melns
1301,weiß::A,ашкəакəа,еджыд
1302,weiß::A,ашкəакəа,balts
1303,rot::A,аҟаҧшь,гӧрд
1304,rot::A,аҟаҧшь,sarkans
1305,gelb::A,аҩеижь,виж
1306,gelb::A,аҩеижь,dzeltens
1307,blau::A,аҽҵәа,лӧз
1308,blau::A,аҽҵәа,zils
1309,grün::A,ашьацҧшҭəала,веж
1310,grün::A,ашьацҧшҭəала,турунвиж
1311,grün::A,ашьацҧшҭəала,zaļš
1312,grün::A,аеҵəа,веж
1313,grün::A,аеҵəа,турунвиж
1314,grün::A,аеҵəа,zaļš
1315,grau::A,ацəыш,руд
1316,grau::A,ацəыш,pelēks
1317,bunt::A,Аилыҕраа,сера
1318,bunt::A,Аилыҕраа,raibs
1319,bunt::A,Аилыҕраа,krāsains
1320,bunt::A,аҕраҷкəын,сера
1321,bunt::A,аҕраҷкəын,raibs
1322,bunt::A,аҕраҷкəын,krāsains
1323,billig::A,амариа,донтӧг
1324,billig::A,амариа,lēts
1325,teuer::A,амҩан,дона
1326,teuer::A,амҩан,dārgs
1327,wertvoll::A,кыр иаҕсоу,дона
1328,wertvoll::A,кыр иаҕсоу,vērtīgs
1329,wertvoll::A,акыр иаҕсоу,дона
1330,wertvoll::A,акыр иаҕсоу,vērtīgs
1331,blind::A,алашə,синтӧм
1332,blind::A,алашə,akls
1333,taub::A,адагəа,пельтӧм
1334,taub::A,адагəа,kurls
1335,kräftig::A,аӷəӷəа,вынйӧра
1336,kräftig::A,аӷəӷəа,spēcīgs
1337,stark::A,абаҟа,ён
1338,stark::A,абаҟа,вына
1339,stark::A,абаҟа,stiprs
1340,schwach::A,акəада,жеб
1341,schwach::A,акəада,vājš
1342,fett::A,аҧсыла,госа
1343,fett::A,аҧсыла,brangs
1344,schlank::A,акала,веськыд
1345,schlank::A,акала,slaids
1346,schlank::A,акьалантар,веськыд
1347,schlank::A,акьалантар,slaids
1348,schlank::A,аиҿартə,веськыд
1349,schlank::A,аиҿартə,slaids
1350,hübsch::A,аҧшӡа,мича
1351,hübsch::A,аҧшӡа,лӧсьыд
1352,hübsch::A,аҧшӡа,glīts
1353,böse::A,абааҧсы,лёк
1354,böse::A,абааҧсы,ļauns
1355,böse::A,абааҧсы,negants
1356,dumm::A,агаӡа,йӧй
1357,dumm::A,агаӡа,вежӧртӧм
1358,dumm::A,агаӡа,stulbs
1359,dumm::A,агаӡа,muļķīgs
1360,faul::A,аашьа,дыш
1361,faul::A,аашьа,slinks
1362,fleißig::A,иҟубҷоу,зільысь
1363,fleißig::A,иҟубҷоу,čakls
1364,fleißig::A,иҟубҷоу,cītīgs
1365,geizig::A,акы,топыд
1366,geizig::A,акы,skops
1367,geizig::A,акы,sīksts
1368,geizig::A,акаҷбеи,топыд
1369,geizig::A,акаҷбеи,skops
1370,geizig::A,акаҷбеи,sīksts
1371,geizig::A,аҟəџьыр,топыд
1372,geizig::A,аҟəџьыр,skops
1373,geizig::A,аҟəџьыр,sīksts
1374,klug::A,аҟəыш,юра
1375,klug::A,аҟəыш,вежӧра
1376,klug::A,аҟəыш,gudrs
1377,klug::A,аҟəыӷа,юра
1378,klug::A,аҟəыӷа,вежӧра
1379,klug::A,аҟəыӷа,gudrs
1380,geschickt::A,напҟазала,кипода
1381,geschickt::A,напҟазала,кужысь
1382,geschickt::A,напҟазала,manīgs
1383,lieb::A,алашара,муса
1384,lieb::A,алашара,мича
1385,lieb::A,алашара,лӧсьыд
1386,lieb::A,алашара,mīļš
1387,lustig::A,алах-ҿых,кыпыд
1388,lustig::A,алах-ҿых,jautrs
1389,lustig::A,игурҕьаччо,кыпыд
1390,lustig::A,игурҕьаччо,jautrs
1391,lustig::A,агурҕьа,кыпыд
1392,lustig::A,агурҕьа,jautrs
1393,lustig::A,агурҿыхага,кыпыд
1394,lustig::A,агурҿыхага,jautrs
1395,sanft::A,атата,мелі
1396,sanft::A,атата,liegs
1397,sanft::A,аҟəымшəышə,мелі
1398,sanft::A,аҟəымшəышə,liegs
1399,sanft::A,ақьыҧш,мелі
1400,sanft::A,ақьыҧш,liegs
1401,hungrig::A,амлашь,тшыг
1402,hungrig::A,амлашь,izsalcis
