,Concept_ID,ga,eu
1538,kochen::V,beirigh,egosi
1539,backen::V,bácáil,labean egin
1540,braten::V,róst,erregosi
1541,braten::V,frioch,erregosi
1542,umrühren::V,measc,eragin
1543,stricken::V,cniotáil,trikotatu
1544,stricken::V,cniotáil,puntu egin
1545,nähen::V,fuaigh,josi
1546,färben::V,dathaigh,tindatu
1547,reinigen::V,glan,ikuzi
1548,reinigen::V,glan,garbitu
1549,waschen::V,nigh,xahutu
1550,waschen::V,nigh,garbitu
1551,abwischen::V,glan,xukatu
1552,spülen::V,sruthlaigh,irakutzi
1553,fegen::V,scuab,erraztatu
1554,kehren::V,scuab,isastu
1555,baden::V,folc,bainatu
1556,baden::V,folc,bainua hartu
1557,sich waschen::V,nigh é féin,burua garbitu
1558,ausziehen::V,bain de,erantzi
1559,anziehen::V,cuir ar,jantzi
1560,sich anziehen::V,gléas é féin,jantzi
1561,kämmen::V,cíor,orraztu
1562,schmücken::V,maisigh,apaindu
1563,sagen::V,abair,esan
1564,sprechen::V,labhair,mintzatu
1565,sprechen::V,labhair,hitz egin
1566,reden::V,caintigh,hitz egin
1567,sich unterhalten::V,caintigh,solastu
1568,sich unterhalten::V,caintigh,solas egin
1569,sich unterhalten::V,tá ag comhrá,solastu
1570,sich unterhalten::V,tá ag comhrá,solas egin
1571,fragen::V,fiafraigh,galdetu
1572,fragen::V,cuir ceist,galdetu
1573,bitten::V,iarr,eskatu
1574,bitten::V,iarr,galdegin
1575,erzählen::V,inis,edestu
1576,erzählen::V,inis,kontatu
1577,erzählen::V,eachtraigh,edestu
1578,erzählen::V,eachtraigh,kontatu
1579,mitteilen::V,aithris,jakinarazi
1580,mitteilen::V,cuir in iúl,jakinarazi
1581,nennen::V,ainmnigh,izena eman
1582,rufen::V,glaoigh,dei egin
1583,prahlen::V,maígh,harrokerian ibili
1584,prahlen::V,maígh,ahoberokeriak esan
1585,übersetzen::V,aistrigh,itzuli
1586,denken::V,síl,pentsatu
1587,denken::V,síl,gogoeta egin
1588,denken::V,ceap,pentsatu
1589,denken::V,ceap,gogoeta egin
1590,glauben::V,creid,sinetsi
1591,bemerken::V,tabhair faoi deara,ohartu
1592,bemerken::V,tabhair faoi deara,konturatu
1593,erkennen::V,aithin,ezagutu
1594,erkennen::V,aithin,antzeman
1595,begreifen::V,tuig,ulertu
1596,verstehen::V,tuig,aditu
1597,lernen::V,foghlaim,ikasi
1598,wissen::V,tá a fhios ag,jakin
1599,sich erinnern an::V,cuimhnigh ar,gogoratu
1600,sich erinnern an::V,cuimhnigh ar,gogoan izan
1601,sich erinnern an::V,is cuimhne ar,gogoratu
1602,sich erinnern an::V,is cuimhne ar,gogoan izan
1603,vergessen::V,dearmad,ahaztu
1604,vergessen::V,dearmad,ahantzi
1605,messen::V,tomhais,neurtu
1606,zählen::V,cuntais,zenbatu
1607,zählen::V,cuntais,kopuratu
1608,rechnen::V,ríomh,kalkulatu
1609,rechnen::V,áirigh,kalkulatu
1610,lesen::V,léigh,irakurri
1611,malen::V,péinteáil,margotu
1612,zeichnen::V,línigh,marraztu
1613,zeichnen::V,tarraing,marraztu
1614,schreiben::V,scríobh,idatzi
1615,besitzen::V,is le,ukan
1616,besitzen::V,is le,eduki
1617,kaufen::V,ceannaigh,erosi
1618,verkaufen::V,díol,saldu
1619,bezahlen::V,íoc as,ordaindu
1620,zahlen::V,íoc,ordaindu
1621,beherrschen::V,rialaigh,menpean izan
1622,ertragen::V,seas,jasan
1623,ertragen::V,seas,pairatu
1624,ertragen::V,fulaing,jasan
1625,ertragen::V,fulaing,pairatu
1626,ertragen::V,foighnigh,jasan
1627,ertragen::V,foighnigh,pairatu
1628,Ader::N,,zain
1629,vorwärts::ADV,,aurrera
