,Concept_ID,sk,bn
718,danach::ADV,podľa toho,পরে
719,vorher::ADV,napred,আগে
720,vorher::ADV,predtým,আগে
721,zuerst::ADV,najprv,আগে
722,einmal::ADV,raz,একবার
723,einmal::ADV,jedenkrát,একবার
724,manchmal::ADV,občas,কখনও কখনও
725,manchmal::ADV,niekedy,কখনও কখনও
726,oft::ADV,často,ঘনঘন
727,immer::ADV,vždy,সর্বদা
728,immer::ADV,ustavične,সর্বদা
729,niemals::ADV,nikdy,কখলও নহে
730,hier::ADV,tu,এখানে
731,hierhin::ADV,sem,এখানে
732,hierhin::ADV,tade,এখানে
733,von hier::ADV,odtiaľto,ত্রই স্তান হইতে
734,dort::ADV,tam,ওখানে
735,dorthin::ADV,ta,ওখানে
736,dorthin::ADV,tam,ওখানে
737,geradeaus::ADV,rovno,অগ্রগামী
738,geradeaus::ADV,priamo,অগ্রগামী
739,vorwärts::ADV,napred,সন্মুখিকে
740,rückwärts::ADV,nazad,খিরিয়া
741,zurück::ADV,späť,পিঠ
742,zurück::ADV,naspäť,পিঠ
743,unten::ADV,dolu,নীচে
744,unten::ADV,naspodku,নীচে
745,hinab::ADV,dolu,নিম্নগামী
746,oben::ADV,hore,উপরে
747,oben::ADV,navrchu,উপরে
748,hinauf::ADV,hore,উচ্চতর অংশে
749,hinauf::ADV,navrch,উচ্চতর অংশে
750,überall::ADV,všade,সর্বত্র
751,nicht::ADV,nie,না
752,ein wenig::ADV,trocha,অল্প
753,kaum::ADV,ledva,কষ্টসহকাবে
754,sehr::ADV,veľmi,খুব
755,so::ADV,tak,তত
756,so::ADV,takto,তত
757,noch::ADV,ešte,এখন পর্যস্ত
758,nur::ADV,len,শুধু
759,schon::ADV,už,ইতঃপুর্বে
760,wieder::ADV,zasa,আবার
761,vergebens::ADV,márne,বিফলে
762,vergebens::ADV,nadarmo,বিফলে
763,vor::PRP,pred,সম্মুখে
764,hinter::PRP,za,পশ্চাতে
765,unter::PRP,pod,নীচে
766,durch::PRP,cez,দ্বারা
767,neben::PRP,pri,কাছে
768,neben::PRP,vedľa,কাছে
769,zwischen::PRP,medzi,মধ্যে
770,wegen::PRP,pre,জন্য
771,wegen::PRP,kvôli,জন্য
772,dies::PRN,to,এটা
773,dies::PRN,táto,এটা
774,das::PRN,to,ওটা
775,alles::PRN,všetko,সব
776,ich::PRN,ja,আমি
777,du::PRN,ty,তুমি
778,er::PRN,on,উনি
779,wir::PRN,my,আমরা
780,ihr::PRN,vy,তোমরা
781,sie::PRN,oni,তারা
782,was::FPRN,čo,কি
783,wer::FPRN,kto,কে
784,wo::FADV,kde,কোথায়
785,wohin::FADV,kam,কোথায়
786,wie::FADV,ako,কেমন
787,warum::FADV,prečo,কেন
788,wieviel::FNUM,koľko,কত
789,eins::NUM,jeden,অক
790,zwei::NUM,dva,দুই
791,drei::NUM,tri,তিন
792,vier::NUM,štyri,চার
793,fünf::NUM,päť,পাঁচ
794,sechs::NUM,šesť,ছয়
795,sieben::NUM,sedem,সাত
796,acht::NUM,osem,আট
797,neun::NUM,deväť,নয়
798,zehn::NUM,desať,দশ
799,elf::NUM,jedenásť,এগারো
800,zwölf::NUM,dvanásť,দ্বাদশ
801,zwanzig::NUM,dvadsať,বিশ
802,dreißig::NUM,tridsať,ত্রিশ
803,vierzig::NUM,štyridsať,চল্লিশ
804,fünfzig::NUM,päťdesiat,পঞ্চাশ
805,sechzig::NUM,šesťdesiat,ষাট
806,siebzig::NUM,sedemdesiat,সত্তর
807,achtzig::NUM,osemdesiat,আশি
808,neunzig::NUM,deväťdesiat,নব্বুই
809,hundert::NUM,sto,শত
810,tausend::NUM,tisíc,হাজার
811,und::CNJ,i,আর
812,und::CNJ,i,এবং
813,oder::CNJ,alebo,বা
814,stehen::V,stáť,দাঁড়ানো
815,sitzen::V,sedieť,বসা
816,liegen::V,ležať,শোয়া
817,hängen::V,visieť,ঝোলা
818,werden::V,stať sa,হইয়া উঠা
819,passieren::V,stať sa,ঘটা
820,beginnen::V,začať sa,আরম্ভ হওয়া
821,enden::V,končiť sa,শেষ হওয়া
822,wechseln::V,meniť sa,রূপাস্তর করা
823,aufgehen[Sonne]::V,vychádzať,উদিত হওয়া
824,untergehen[Sonne]::V,zapadnúť,অস্ত যাওয়া
825,scheinen[Sonne]::V,svietiť,আলো দেওয়া
826,donnern::V,hrmieť,বজ্রধ্বনি করা
827,wehen::V,viať,প্রবাহিত হওয়া
828,strömen::V,prúdiť,প্রবাহিত হওয়া
829,fließen::V,tiecť,ছুটা
830,sich drehen::V,točiť sa,পাক খাওয়া
831,sich drehen::V,krútiť sa,পাক খাওয়া
832,schwanken::V,kolísať,দোলা
833,schwanken::V,klátiť sa,দোলা
834,schwingen::V,kývať sa,দোলা
835,schwingen::V,chvieť sa,দোলা
836,fallen::V,padať,পড়া
837,brennen::V,páliť,সেঁকা
838,brennen::V,horieť,সেঁকা
839,rauchen::V,dymiť sa,ধোঁয়া ছড়ান
840,regnen::V,pršať,বর্ষণ_করা
841,gefrieren::V,zamrznút,হিমায়িত হওয়া
842,tauen::V,taviť sa,গলা
843,schmelzen::V,taviť sa,গলা
844,trocknen::V,schnúť,শুষ্ক করা
845,sieden::V,vrieť,ফোঁড়া
846,faulen::V,hniť,ক্ষয় হওয়া
847,verfaulen::V,zhniť,ক্ষয় হওয়া 
848,reißen::V,pretrhnúť sa,ছিঁড়া
849,versinken::V,zapadnúť,ডুবা
850,versinken::V,potopiť sa,ডুবা
851,vergehen::V,plynúť,যাওয়া
852,erscheinen::V,objaviť sa,আসা
853,verschwinden::V,zmiznúť,অদৃশ্য হওয়া
854,sinken::V,klesať,হ্রাস হওয়া
855,abnehmen::V,ubúdať,হ্রাস হওয়া
856,zunehmen::V,pribúdať,বৃদ্ধি পাওয়া
857,steigen::V,stúpať,ওঠা
858,wachsen::V,rásť,বড় হওয়া
859,glänzen::V,jagať sa,জ্বলা
860,glänzen::V,lesknúť sa,জ্বলা
861,funkeln::V,iskriť sa,জ্বল্জ্বল করা
862,lärmen::V,lomoziť,
863,läuten::V,cengať,রুসুঝুসু করা
864,klingeln::V,zvoniť,বাজা
865,klirren::V,rinčať,টুংটাং-শব্দ করা
866,brausen::V,hučať,গর্জন করা
867,rauschen::V,šumieť,মর্মরধ্বনি করা
868,klingen::V,znieť,শব্দ করা
869,klingen::V,zvoniť,শব্দ করা
870,bellen::V,štekať,ঘেউ ঘেউ করা
871,bellen::V,brechať,ঘেউ ঘেউ করা
872,heulen::V,vyť,গর্জন করা
873,blasen::V,duť,ফুঁ দেওয়া
874,blasen::V,fúkať,ফুঁ দেওয়া
875,pfeifen::V,pískať,শিস্ দেওয়া
876,pfeifen::V,hvízdať,শিস্ দেওয়া
877,schreien::V,kričať,চিৎকার করা
878,stöhnen::V,stenať,গোঁ-গো করা
879,zittern::V,triasť sa,কাঁপা
880,leben::V,žiť,বাঁচা
881,geboren werden::V,narodiť sa,জন্মানো
882,atmen::V,dýchať,শ্বাস ফেলা
883,trinken::V,piť,পান করা
884,essen::V,jesť,ভক্ষণ করা
885,schlucken::V,zhltnuť,গেলা
886,müde werden::V,unaviť sa,পরিশ্রান্ত হওয়া
887,einschlafen::V,usnúť,নিদ্রামগ্ন হওয়া
888,einschlafen::V,zaspať,নিদ্রামগ্ন হওয়া
889,schlafen::V,spať,নিদ্রা যাওয়া
890,aufwachen::V,zobudiť sa,জাগা
891,aufstehen::V,vstať,জাগা
892,sich erholen::V,zotavovať sa,আরাম করা
893,sich erholen::V,oddýchovať si,আরাম করা
894,krank werden::V,ochorieť,অসুস্থ হত্তয়া
895,krank sein::V,chorieť,রূগ্ণ হত্তয়া
896,krank sein::V,byť chorý,রূগ্ণ হত্তয়া
897,schmerzen::V,bolieť,কন্কন করা
898,husten::V,kašľať,কাশা
899,genesen::V,uzdraviť sa,আরোগ্য হওয়া
900,sterben::V,umrieť,মারা যাওয়া
901,sterben::V,zomrieť,মারা যাওয়া
902,umkommen::V,zahynúť,মারা যাওয়া
903,sich bewegen::V,pohybovať sa,চলা
904,sich rühren::V,hnúť sa,নড়া
905,sich erheben::V,zdvihnúť sa,উদিত হওয়া
906,sich setzen::V,sadnúť si,বসা
907,hinfallen::V,spadnúť,পড়া
908,laufen::V,bežať,হাঁটা
909,schreiten::V,kráčať,হাঁটা
910,spazierengehen::V,prechádzať sa,পায়চারি করা
911,eilen::V,súriť,ত্বরাম্বিত করা
912,sich beeilen::V,ponáhľať sa,ত্বরাম্বিত করা
913,sausen::V,hučať,ধেয়ে যাওয়া
914,rennen::V,bežať,চলা
915,springen::V,skákať,লাফানো
916,klettern::V,liezť,আরোহণ করা
917,schaukeln::V,húpať,দোলা
918,schaukeln::V,hojdať,দোলা
919,kriechen::V,liezť,হামাগুড়ি দেওয়া
920,kriechen::V,plaziť sa,হামাগুড়ি দেওয়া
921,schwimmen::V,plávať,সাঁতার কাটা
922,tauchen::V,ponoriť sa,ডোবা
923,rudern::V,veslovať,দাঁড় টানা
924,fahren::V,ísť,চালান
925,fahren::V,jazdiť,চালান
926,fliegen::V,letieť,ওড়া
927,gehen::V,ísť,যাওয়া
928,weggehen::V,odísť,প্রস্থান করা
929,weggehen::V,odchádzať,প্রস্থান করা
930,abfahren::V,odcestovať,প্রস্থান করা
931,anhalten::V,zadržať sa,থামা
932,anhalten::V,zastaviť sa,থামা
933,hineingehen::V,vchádzať,ঢোকা
934,eintreten::V,vojsť,ঢোকা
935,eintreten::V,vstúpiť,ঢোকা
936,kommen::V,prísť,আসা
937,ankommen::V,prísť,আসা
938,ankommen::V,doraziť,আসা
939,zurückkommen::V,vrátiť sa,ফিরা
940,bleiben::V,ostať,থাকা
941,bleiben::V,zostať,থাকা
942,warten::V,čakať,অপেক্ষা করা
943,erwarten::V,očakávať,অপেক্ষা করা
944,suchen::V,hľadať,খোঁজ করা
945,finden::V,nájsť,পাওয়া
946,versuchen::V,skúsiť,পরখ করা
947,versuchen::V,pokúsiť sa,পরখ করা
948,vorbereiten::V,pripraviť,প্রস্তুত করা
949,lieben::V,ľúbiť,ভালবাসা
950,lieben::V,milovať,ভালবাসা
951,mögen::V,mať rád,পছন্দ করা
952,lachen::V,smiať sa,হাসা
953,rühren::V,dojať,হৃদয়ম্পর্শ করা
954,weinen::V,plakať,কাঁদা
955,schimpfen::V,nadávať,নালিশ করা
956,sich ärgern::V,hnevať sa,রাগ হত্তয়া
957,sich ärgern::V,zlostiť sa,রাগ হত্তয়া
958,sich fürchten::V,báť sa,ভয় করা
959,fürchten::V,báť sa,ডরা
960,fliehen::V,utekať,পালানো
961,flüchten::V,utiecť,পালানো
962,sehen::V,vidieť,দেখা
963,anschauen::V,pozrieť sa na,দেখা
964,ansehen::V,pozrieť,দেখা
965,hören::V,počúvať,শোনা
966,zuhören::V,počúvať,শোনা
967,probieren::V,ochutnať,পরখ করা
968,riechen::V,ňuchať,শুঁকা
969,fühlen::V,cítiť,অনুভব করা
970,fühlen::V,pociťovať,অনুভব করা
971,scheinen::V,zdať sa,মনে হত্তয়া
972,zu sehen sein::V,byť vidieť,দেখা দেত্তয়া
973,vernehmen::V,počuť,শোনা
974,frieren::V,mrznúť,শীত লাগা
975,frieren::V,oziabať,শীত লাগা
976,tun::V,robiť,করা
977,können::V,môcť,পারা
978,wollen::V,chcieť,ইচ্ছা করা
979,anfangen::V,začať,আরম্ভ করা
980,beenden::V,skončiť,শেষ করা
981,aufhören::V,prestať,থামা
982,gelingen::V,podariť sa,সিদ্ধিলাভ করা
983,geraten::V,dariť sa,পরিণত হত্তয়া
984,öffnen::V,otvoriť,খোলা
985,schließen::V,zavrieť,বন্ধ করা
986,stellen::V,postaviť,স্থাপন করা
987,setzen::V,posadiť,স্থাপন করা
988,legen::V,klásť,স্থাপন করা
989,legen::V,položiť,স্থাপন করা
990,berühren::V,dotykať sa,স্পর্শ করা
991,verbinden::V,spojiť,সংযুক্ত করা
992,bedecken::V,pokryť,ঢাকা
993,aufhängen::V,zavesiť,ঝুলানো
994,anzünden::V,zapáliť,জ্বালান
995,aufheben::V,zdvihnúť,কুড়াইয়া তোলা
996,zurücklassen::V,zanechať,পরিত্যাগ করা
997,verlieren::V,stratiť,হারান
998,fallen lassen::V,pustiť,ফেলা
999,machen::V,robiť,গঠন করা
1000,herstellen::V,vyrobiť,সৃষ্টি করা
1001,bauen::V,stavať,নির্মাণ করা
1002,bauen::V,budovať,নির্মাণ করা
1003,reparieren::V,opraviť,মেরামত করা
1004,verbessern::V,zlepšiť,উন্নতিলাভ করা
1005,ändern::V,zmeniť,পরিবর্তিত করা
1006,ändern::V,preinačiť,পরিবর্তিত করা
1007,graben::V,ryť,খনন করা
1008,graben::V,kopať,খনন করা
1009,beugen::V,ohnúť,নোয়া
1010,biegen::V,ohnúť,নোয়া
1011,drehen::V,točiť,ঘোরান
1012,drehen::V,krútiť,ঘোরান
1013,wenden::V,obrátiť,উলটাইয়া দেত্তয়া
1014,wenden::V,prevrátiť,উলটাইয়া দেত্তয়া
1015,umdrehen::V,otočiť,উলটানো
1016,umdrehen::V,obrátiť,উলটানো
1017,heben::V,dvíhať,উত্তোলন করা
1018,heben::V,povzniesť,উত্তোলন করা
1019,hochheben::V,zdvihnúť,উঁচু করা
1020,ergreifen::V,uchopiť sa,দখল করা
1021,halten::V,držať,ধরা
1022,drücken::V,tisnúť,টেপা
1023,schieben::V,posunovať,ঠেলা
1024,kratzen::V,škrabať,চাঁচা
1025,lecken::V,lízať,চাটা
1026,beißen::V,kúsať,দংশন করা
1027,abreißen::V,odtrhnúť,বিচ্ছিন্ন করা
1028,abschneiden::V,odrezať,বিচ্ছিন্ন করা
1029,abschneiden::V,odkrojiť,বিচ্ছিন্ন করা
1030,binden::V,zaviazať,বন্ধন করা
1031,binden::V,priviazať,বন্ধন করা
1032,stecken::V,strčiť,বিদ্ধ করা
1033,brechen::V,zlomiť,ভাঙা
1034,klopfen::V,tĺcť,আঘাত করা
1035,klopfen::V,klopať,আঘাত করা
1036,hauen::V,nabiť,আঘাত করা
1037,kleben::V,lepiť,সাঁটা
1038,kleben::V,nalepiť,সাঁটা
1039,reiben::V,trieť,ঘষা
1040,streichen::V,namazať,ছড়াইয়া
1041,schleifen::V,ostríť,ধার দেওয়া
1042,schneiden::V,rezať,কাটা
1043,schneiden::V,strihať,কাটা
1044,rütteln::V,triasť,নাড়ান
1045,rütteln::V,lomcovať,নাড়ান
1046,schütteln::V,triasť,নড়া
1047,schütteln::V,potriasť,নড়া
1048,schwenken::V,mávať,দোলা
1049,schütten::V,sypať,বর্ষণ করা
1050,füllen::V,plniť,পরিপূর্ণ করা
1051,einwickeln::V,zabaliť,মুড়া
1052,tragen::V,niesť,বহন করা
1053,schleppen::V,vliecť,টানা
1054,ziehen::V,ťahať,টানা
1055,aufbewahren::V,uložiť,রাখা
1056,aufbewahren::V,uschovať,রাখা
1057,werfen::V,hodiť,ছুড়া
1058,werfen::V,vrhnúť,ছুড়া
1059,fangen::V,chytať,লোফা
1060,packen::V,baliť,ধরা
1061,packen::V,chytiť,ধরা
1062,verstecken::V,skryť,গোপন করা
1063,verstecken::V,schovať,গোপন করা
1064,teilen::V,podeliť,বিভক্ত করা
1065,teilen::V,rozdeliť,বিভক্ত করা
1066,schicken::V,posielať,প্রেরণ করা
1067,bringen::V,priniesť,আনা
1068,hinzufügen::V,pripojiť,একত্র করা
1069,bekommen::V,dostať,পাওয়া
1070,erhalten::V,prijať,পাওয়া
1071,nehmen::V,vziať,নেওয়া
1072,wählen::V,voliť,বাছা
1073,auswählen::V,vybrať,বাছা
1074,auswählen::V,vyvoliť,বাছা
1075,bewahren::V,zachovať,বাঁচাইয়া রাখা
1076,behindern::V,zavadzať,বাধা দেওয়া
1077,behindern::V,byť v ceste,বাধা দেওয়া
1078,verderben::V,skaziť,নষ্ট করা
1079,beschädigen::V,ublížiť,ক্ষতি করা
1080,beschädigen::V,poškodiť,ক্ষতি করা
1081,zerbrechen::V,rozbiť,ভাঙ্গিয়া যাওয়া
1082,zerbrechen::V,prelomiť,ভাঙ্গিয়া যাওয়া
1083,zerreißen::V,pretrhnúť,ছিঁড়া
1084,zerstören::V,zničiť,বিনাশ করা
1085,verbrennen::V,spáliť,দহন করা
1086,geben::V,dať,দেওয়া
1087,reichen::V,podať,দেওয়া
1088,schenken::V,darovať,উপহার দেত্তয়া
1089,versprechen::V,sľúbiť,প্রতিশ্রুতি দেওয়া
1090,wünschen::V,želať,আকাঙ্ক্ষা করা
1091,loben::V,chváliť,প্রশংসা করা
1092,küssen::V,bozkať,চুম্বন করা
1093,wiegen::V,kolísať,দুলানো
1094,zudecken::V,prikryť,ঢাকা
1095,wecken::V,zobudiť,জাগানো
1096,zeigen::V,ukázať,দেখানো
1097,führen::V,viesť,পথ দেখানো
1098,lehren::V,učiť,শেখানো
1099,unterrichten::V,vyučovať,শিক্ষা দেওয়া
1100,aufziehen::V,vychovať,পালন করা
1101,leiten::V,viesť,পরিচালনা করা
1102,antreiben::V,popudiť,চালনা করা
1103,lassen::V,dať,অনুমতি দেওয়া
1104,einladen::V,pozvať,নিমন্ত্রণ করা
1105,einladen::V,povolať,নিমন্ত্রণ করা
1106,vereinigen::V,spojiť,এক করা
1107,vereinigen::V,zjednotiť,এক করা
1108,besuchen::V,navštíviť,দেখিতে যাওয়া
1109,treffen::V,stretnúť,সন্মুখীন হওয়া
1110,sich versammeln::V,zhromaždiť sa,জড়ো হওয়া
1111,spielen::V,hrať,খেলা
1112,singen::V,spievať,গাওয়া
1113,tanzen::V,tancovať,নাচা
1114,sich trennen::V,rozísť sa,পৃথক করা
1115,verlassen::V,opustiť,পরিত্যাগ করা
1116,retten::V,zachrániť,উদ্ধার করা
1117,bewachen::V,strážiť,পাহারা দেওয়া
1118,schützen::V,chrániť,রক্ষা করা
1119,verteidigen::V,brániť,রক্ষা করা
1120,sich schlagen::V,biť sa,লড়াই করা
1121,schießen::V,streliť,তীরবেগে ছোটা
1122,schießen::V,strieľať,তীরবেগে ছোটা
1123,siegen::V,zvíťaziť,জেতা
1124,ärgern::V,hnevať,বিরক্ত করা
1125,ärgern::V,zlostiť,বিরক্ত করা
1126,schlagen::V,biť,আঘাত করা
1127,schlagen::V,udrieť,আঘাত করা
1128,treten::V,kopnúť,লাথি মারা
1129,stechen::V,bodnúť,দংশন করা
1130,stechen::V,pichnúť,দংশন করা
1131,stoßen::V,udrieť,ঠেলা
1132,stehlen::V,kradnúť,অপহরণ করা
1133,stören::V,vyrušiť,ঘাঁটান
1134,belästigen::V,obťažovať,বিরক্ত করা
1135,verbergen::V,skryť,গোপন করা
1136,täuschen::V,sklamať,প্রবঞ্চনা করা
1137,betrügen::V,klamať,প্রতারণা করা
1138,betrügen::V,podvádzať,প্রতারণা করা
1139,töten::V,zabiť,হত্যা করা
1140,töten::V,usmrtiť,হত্যা করা
1141,wohnen::V,bývať,বাস করা
1142,arbeiten::V,pracovať,কাজ করা
1143,sammeln::V,zbierať,সংগ্রহ করা
1144,pflücken::V,trhať,চয়ন করা
1145,pflücken::V,oberať,চয়ন করা
1146,jagen::V,poľovať,শিকার করা
1147,fischen::V,loviť ryby,মাছ ধরা
1148,fischen::V,chytať ryby,মাছ ধরা
1149,fassen::V,uloviť,ধরা
1150,hüten::V,pásť,যুথভুক্ত করা
1151,treiben::V,hnať,চালনা করা
1152,anbinden::V,priviazať,বন্ধন করা
1153,füttern::V,kŕmiť,ভোজন করানো
1154,melken::V,dojiť,দুগ্ধ দোহন করা
1155,hacken::V,seknúť,কাটা
1156,gießen::V,polievať,বর্ষণ করা
1157,reifen::V,dozrieť,পাকা
1158,zubereiten::V,pripraviť,রন্ধন করা
1159,kochen::V,variť,রন্ধন করা
1160,backen::V,piecť,সেকা
1161,backen::V,smažiť,সেকা
1162,braten::V,piecť,ভাজা
1163,braten::V,pražiť,ভাজা
1164,umrühren::V,pomiešať,নড়ানো
1165,stricken::V,pliesť,বোনা
1166,nähen::V,šiť,সেলাই করা
1167,färben::V,zafarbiť,রঞ্জিত করা
1168,reinigen::V,čistiť,পরিষ্কার করা
1169,waschen::V,myť,পরিষ্কার করা
1170,abwischen::V,utrieť,মুছা
1171,spülen::V,vyplachovať,পরিষ্কার করা
1172,fegen::V,zametať,ঝাঁট দেওয়া
1173,kehren::V,zametať,ঝাঁট দেওয়া
1174,baden::V,kúpať sa,অবগাহন করা
1175,sich waschen::V,umývať sa,ধোয়া
1176,ausziehen::V,zobliecť,খুলা
1177,anziehen::V,obliecť,গায়ে দেত্তয়া
1178,sich anziehen::V,obliecť sa,পোশাক পরা
1179,kämmen::V,česať,আঁচড়ানো
1180,schmücken::V,ozdobiť,সাজান করা
1181,sagen::V,povedať,উচ্চারণ করা
1182,sprechen::V,hovoriť,বলা
1183,reden::V,rozprávať,আলাপ করা
1184,sich unterhalten::V,rozprávať sa,আড্ডা দেওয়া
1185,fragen::V,spýtať sa,জিজ্ঞাসা করা
1186,bitten::V,prosiť,প্রার্থনা করা
1187,erzählen::V,rozprávať,বর্ণনা করা
1188,mitteilen::V,oznámiť,বলা
1189,nennen::V,nazvať,নাম দেওয়া
1190,nennen::V,menovať,নাম দেওয়া
1191,rufen::V,volať,আমন্ত্রণ করা
1192,rufen::V,zavolať,আমন্ত্রণ করা
1193,prahlen::V,vystatovať sa,বড়াই করা
1194,übersetzen::V,preložiť,ভাষাস্তরিত করা
1195,denken::V,myslieť,ভাবা
1196,glauben::V,veriť,বিশ্বাস করা
1197,bemerken::V,podotknuť,লক্ষ্য করা
1198,bemerken::V,spozorovať,লক্ষ্য করা
1199,erkennen::V,poznať,চিনিতে পারা
1200,begreifen::V,pochopiť,উপলব্ধি করা
1201,begreifen::V,porozumieť,উপলব্ধি করা
1202,verstehen::V,rozumieť,উপলব্ধি করা
1203,lernen::V,učiť sa,শেখা
1204,wissen::V,vedieť,জানা
1205,sich erinnern an::V,pamätať si na,মনে করা
1206,vergessen::V,zabudnuť,বিস্মৃত হওয়া
1207,messen::V,merať,মাপা
1208,zählen::V,počítať,গণনা করা
1209,rechnen::V,rátať,হিসাব করা
1210,rechnen::V,počítať,হিসাব করা
1211,lesen::V,čítať,পাঠ করা
1212,malen::V,maľovať,আঁকা
1213,zeichnen::V,kresliť,ছকা
1214,schreiben::V,písať,লেখা
1215,besitzen::V,mať,অধিকার করা
1216,besitzen::V,vlastniť,অধিকার করা
1217,kaufen::V,kúpiť,ক্রয় করা
1218,verkaufen::V,predať,বেচা
1219,bezahlen::V,zaplatiť,প্রদান করা
1220,zahlen::V,platiť,প্রদান করা
1221,beherrschen::V,ovládať,শাসন করা
1222,ertragen::V,znášať,বহন করা
1223,ertragen::V,vydržať,বহন করা
