,Concept_ID,hi,mdf
0,Auge::N,आँख,сельме
1,Auge::N,चक्षु,сельме
2,Ohr::N,कान,пиле
3,Ohr::N,कर्ण,пиле
4,Nase::N,नाक,шалхка
5,Nase::N,नासा,шалхка
6,Mund::N,मुख,курга
7,Mund::N,मुँह,курга
8,Zahn::N,दंत,пей
9,Zahn::N,दाँत,пей
10,Zunge::N,जीभ,кяль
11,Zunge::N,ज़बान,кяль
12,Zunge::N,जिह्वा,кяль
13,Lippe::N,ओंठ,търва́
14,Lippe::N,होंठ,търва́
15,Wange::N,गाल,щёка
16,Wange::N,कपोल,щёка
17,Gesicht::N,मुँह,шама
18,Gesicht::N,चेहरा,шама
19,Stirn::N,माथा,коня
20,Stirn::N,मस्तक,коня
21,Haar::N,बाल,шя́ярь
22,Schnurrbart::N,मूँछें,уса́
23,Bart::N,दाढ़ी,сакал
24,Kinn::N,चिबुक,ула
25,Kiefer[Anatomie]::N,जबड़ा,саласка
26,Kehle::N,गला,кълдома
27,Kehle::N,गला,кърга́парь
28,Hals::N,गला,сялдаз
29,Hals::N,गरदन,сялдаз
30,Genick::N,गरदन,шовонь
31,Genick::N,ग्रीवा,шовонь
32,Kopf::N,सिर,пря
33,Kopf::N,शीर्ष,пря
34,Rücken::N,पीठ,копорь
35,Bauch::N,उदर,пеке
36,Nabel::N,नाभि,по́кон
37,Nabel::N,ढोंढी,по́кон
38,Busen::N,कुच,потя
39,Busen::N,स्तन,потя
40,Brust::N,वक्ष,мяште
41,Schulter::N,कंधा,лафту
42,Schulter::N,स्कंध,лафту
43,Arm::N,बाँह,кядь
44,Arm::N,बाज़ू,кядь
45,Ellenbogen::N,कुहनी,кенерьба́карь
46,Hand::N,हाथ,кядь
47,Hand::N,हस्त,кядь
48,Handfläche::N,हथेली,кядьлапш
49,Finger::N,उँगली,сур
50,Finger::N,अँगुली,сур
51,Fingernagel::N,नख,кенже
52,Fingernagel::N,नाख़ून,кенже
53,Nagel[Anatomie]::N,नख,кенже
54,Nagel[Anatomie]::N,नाख़ून,кенже
55,Zeh::N,उँगली,пильгосу́р
56,Zeh::N,पाँव की उँगली,пильгосу́р
57,Fuß::N,चरण,пильге
58,Fuß::N,चरण,пильгелапа
59,Fuß::N,पाँव,пильге
60,Fuß::N,पाँव,пильгелапа
61,Ferse::N,एड़ी,кочкяря
62,Knie::N,जानु,эль
63,Knie::N,जानु,пълма́нжа
64,Knie::N,घुटना,эль
65,Knie::N,घुटना,пълма́нжа
66,Oberschenkel::N,उरु,пильгепукша
67,Bein::N,टाँग,пильге
68,Körper::N,तन,ро́нга
69,Körper::N,तन,по́нда
70,Körper::N,देह,ро́нга
71,Körper::N,देह,по́нда
72,Körper::N,शरीर,ро́нга
73,Körper::N,शरीर,по́нда
74,Haut::N,चर्म,киське
75,Haut::N,त्वचा,киське
76,Blut::N,लहू,вер
77,Blut::N,ख़ून,вер
78,Ader::N,रग,сан
79,Ader::N,रग,верза́н
80,Ader::N,शिरा,сан
81,Ader::N,शिरा,верза́н
82,Sehne::N,कंडरा,коське сан
83,Sehne::N,स्नायु,коське сан
84,Knochen::N,अस्थि,пакарь
85,Gehirn::N,दिमाग़,уй
86,Gehirn::N,मस्तिष्क,уй
87,Herz::N,दिल,седи
88,Herz::N,हृदय,седи
89,Magen::N,मेदा,коткърдазь
90,Magen::N,अमाशय,коткърдазь
91,Leber::N,जिगर,макса
92,Leber::N,यकृत्,макса
93,Atem::N,दम,лекома
94,Atem::N,दम,ваймонь тарксема
95,Atem::N,साँस,лекома
96,Atem::N,साँस,ваймонь тарксема
97,Atem::N,श्वास,лекома
98,Atem::N,श्वास,ваймонь тарксема
99,Hunger::N,भूख,вачеши
100,Hunger::N,क्षुधा,вачеши
101,Träne::N,आँसू,сельмове́дь
102,Träne::N,अश्रु,сельмове́дь
103,Geschmack::N,स्वाद,таньф
104,Geschmack::N,ज़ायक़ा,таньф
105,Geruch::N,बू,шине
106,Geruch::N,गंध,шине
107,Schlaf::N,नींद,удома́
108,Schlaf::N,निद्रा,удома́
109,Traum::N,सपना,он
110,Traum::N,स्वप्न,он
111,Himmel::N,आकाश,менель
112,Himmel::N,आसमान,менель
113,Sonne::N,रवि,ши
114,Sonne::N,सूरज,ши
115,Sonne::N,सूर्य,ши
116,Mond::N,चाँद,ков
117,Mond::N,चंद्र,ков
118,Stern::N,तारा,тяште
119,Stern::N,सितारा,тяште
120,Luft::N,हवा,кожф
121,Luft::N,वायु,кожф
122,Wind::N,पाद,варма
123,Welle::N,लहर,тавла
124,Welle::N,तरंग,тавла
125,Wasser::N,जल,ведь
126,Wasser::N,पानी,ведь
127,Stein::N,पत्थर,кев
128,Boden::N,मिट्टी,мода
129,Boden::N,मिट्टी,потмакс
130,Erde::N,भूमि,мода
131,Erde::N,भूमि,мастор
132,Erde::N,ज़मीन,мода
133,Erde::N,ज़मीन,мастор
134,Staub::N,धूल,пуль
135,Rauch::N,धूआँ,качам
136,Rauch::N,धुम्र,качам
137,Funke::N,चिनगारी,ця́тка
138,Funke::N,स्फुलिंग,ця́тка
139,Feuer::N,आग,тол
140,Feuer::N,आतिश,тол
141,Feuer::N,अग्नि,тол
142,Licht::N,रोशनी,ва́лда
143,Licht::N,प्रकाश,ва́лда
144,Schatten::N,छाया,цильф
145,Schatten::N,परछाई,цильф
146,Wetter::N,ऋतु,уша
147,Wetter::N,मौसम,уша
148,Nebel::N,धुँध,тума́н
149,Nebel::N,कुहरा,тума́н
150,Wolke::N,मेघ,ковол
151,Wolke::N,अभ्र,ковол
152,Regen::N,मेंह,пизем
153,Regen::N,बारिश,пизем
154,Schnee::N,हिम,лов
155,Schnee::N,बर्फ़,лов
156,Eis::N,हिम,эй
157,Eis::N,बर्फ़,эй
158,Frost::N,ठंड,ке́льме
159,Kälte::N,सर्दी,якшама
160,Kälte::N,शीतलता,якшама
161,Hitze::N,ताप,пси
162,Hitze::N,गरमी,пси
163,Raureif::N,पाला,леш
164,Regenbogen::N,इंद्र-धनुष,а́тямъёнга
165,Donner::N,गरज,атям
166,Donner::N,मेघ-गर्जन,атям
167,Strömung::N,बहाव,шудема́
168,Strömung::N,प्रवाह,шудема́
169,Tropfen::N,बूँद,путькс
170,Tropfen::N,बूँद,пътняфкс
171,Schaum::N,झाग,шов
172,Schmutz::N,गंद,ърда́з
173,Schmutz::N,कीचड़,ърда́з
174,See::N,झील,эрьхке
175,See::N,सरोवर,эрьхке
176,Sumpf::N,दलदल,шяй
177,Sumpf::N,धँसान,шяй
178,Moor::N,झाबर,шяй
179,Moor::N,धँसान,шяй
180,Wiese::N,घास-स्थल,луга
181,Wald::N,जंगल,вирь
182,Hügel::N,टीला,губо́р
183,Hügel::N,टीला,пандоня
184,Hügel::N,पहाड़,губо́р
185,Hügel::N,पहाड़,пандоня
186,Anhöhe::N,टीला,губо́р
187,Anhöhe::N,पहाड़ी,губо́р
188,Berg::N,पहाड़,панда
189,Gipfel::N,शिखर,пря
190,Höhle::N,गुहा,у́нда
191,Höhle::N,गुफ़ा,у́нда
192,Abhang::N,ढाल,па́нда ша́ма
193,Abhang::N,ढलान,па́нда ша́ма
194,Quelle::N,चश्मा,эшиня
195,Bach::N,सोता,шудерькс
196,Bach::N,नदिका,шудерькс
197,Fluss::N,नदी,ляй
198,Fluss::N,सरिता,ляй
199,Ufer::N,तट,търва́
200,Ufer::N,किनारा,търва́
201,Küste::N,समुद्र-तट,ляйтърва́
202,Festland::N,महाद्वीप,мода
203,Meer::N,सागर,моря
204,Meer::N,समुद्र,моря
205,Bucht::N,खाड़ी,ведьуське
206,Insel::N,टापू,цёнга
207,Insel::N,द्वीप,цёнга
208,Blume::N,फूल,панчф
209,Blume::N,पुष्प,панчф
210,Gras::N,घास,тише
211,Wurzel::N,मूल,юр
212,Wurzel::N,मूल,ункс
213,Baum::N,पेड़,шуфта
214,Baum::N,वृक्ष,шуфта
215,Stamm::N,धड़,ро́нга
216,Rinde::N,छाल,кер
217,Rinde::N,वल्कल,кер
218,Ast::N,डाल,морга
219,Ast::N,शाखा,морга
220,Zweig::N,टहनी,тарад
221,Blatt::N,पत्र,лопа
222,Blatt::N,पत्ता,лопа
223,Birke::N,भूर्ज,ке́лу
224,Kiefer[Baum]::N,पाइन-वृक्ष,пиче
225,Weide[Baum]::N,बेंत,каль
226,Tanne::N,फ़र,куз
227,Horn::N,सींग,сюра
228,Horn::N,विषाण,сюра
229,Feder::N,पर,толга
230,Feder::N,पंख,толга
231,Fell::N,खाल,кедь
232,Fell::N,पशु-चर्म,кедь
233,Flügel::N,पंख,паця
234,Flügel::N,डैना,паця
235,Klaue::N,पंजा,кенже
236,Kralle::N,पंजा,кенже
237,Kralle::N,नाख़ून,кенже
238,Schwanz::N,पूँछ,пула
239,Ei::N,अंडा,ал
240,Nest::N,नीड़,пиза
241,Nest::N,घोंसला,пиза
242,Bau::N,बिल,пиза
243,Bau::N,माँद,пиза
244,Tier::N,पशु,жува́та
245,Tier::N,जानवर,жува́та
246,Herde::N,गल्ला,нал
247,Herde::N,गल्ला,стада
248,Kuh::N,गौ,скал
249,Kuh::N,गौ,тракс
250,Kuh::N,गाय,скал
251,Kuh::N,गाय,тракс
252,Bulle::N,साँड़,бука
253,Pferd::N,अश्व,лишме
254,Pferd::N,घोड़ा,лишме
255,Schaf::N,भेड़,уча́
256,Schwein::N,शूकर,тува
257,Hund::N,श्वान,пине
258,Hund::N,कुत्ता,пине
259,Katze::N,बिल्ली,катоня
260,Katze::N,बिल्ली,аваката
261,Bär::N,रीछ,офта
262,Bär::N,भालू,офта
263,Eichhörnchen::N,गिलहरी,ур
264,Elch::N,एल्क,ся́рда
265,Fuchs::N,लोमड़ी,келазь
266,Hase::N,खरहा,ну́мол
267,Hase::N,ख़रगोश,ну́мол
268,Maus::N,मूष,шеер
269,Maus::N,चूहा,шеер
270,Wolf::N,वृक,върьгаз
271,Wolf::N,भेड़िया,върьгаз
272,Vogel::N,पक्षी,нармонь
273,Vogel::N,चिड़िया,нармонь
274,Schwarm::N,झुंड,ко́вол
275,Schwarm::N,झुंड,ме́швеле
276,Huhn::N,मुर्ग़ी,сараз
277,Hahn::N,मुर्ग़ा,а́тякш
278,Gans::N,हंस,маци
279,Gans::N,हंसिनी,маци
280,Adler::N,उक़ाब,куцькан
281,Ente::N,बतख़,яксярга
282,Ente::N,बत्तक,яксярга
283,Eule::N,उल्लू,ко́рож
284,Kranich::N,सारस,ка́рга
285,Kranich::N,क्रौंंच,ка́рга
286,Krähe::N,काक,ва́рси
287,Kuckuck::N,कोयल,ку́ку
288,Kuckuck::N,कोकिल,ку́ку
289,Schwan::N,हंस,ло́ксти
290,Schwan::N,मराल,ло́ксти
291,Fisch::N,मछली,кал
292,Fisch::N,मत्स्य,кал
293,Barsch::N,पर्च,о́кунь
294,Hecht::N,पाइक,щу́ка
295,Schlange[Tier]::N,सर्प,куй
296,Wurm::N,कृमि,сукс
297,Wurm::N,कीड़ा,сукс
298,Spinne::N,लूता,унжа́
299,Spinne::N,मकड़ी,унжа́
300,Ameise::N,चींटी,панжам
301,Laus::N,जूँ,си
302,Mücke::N,डाँस,ся́ське
303,Fliege::N,मक्खी,кару
304,Fliege::N,मक्षिका,кару
305,Schmetterling::N,तितली,ме́лав
306,Beere::N,बेरी,и́мож
307,Apfel::N,सेब,марь
308,Pilz::N,खुंबी,панга
309,Zwiebel::N,प्याज़,шурьхкя́
310,Saat::N,बीज,видьмот
311,Korn::N,दाना,сёра
312,Heu::N,मूखी घास,тише
313,Schale::N,बकला,кедь
314,Schale::N,छिलका,кедь
315,Grube::N,गड्ढा,лотка
316,Falle::N,जाल,туфкс
317,Falle::N,जाल,кунда́ма
318,Falle::N,फँदा,туфкс
319,Falle::N,फँदा,кунда́ма
320,Schlinge::N,फँदा,килькш
321,Spur::N,सुराग़,пильгоки́
322,Spur::N,पद-चिह्न,пильгоки́
323,Asche::N,राख,кулу
324,Dreck::N,मैल,ърда́з
325,Dreck::N,गंदगी,ърда́з
326,Eisen::N,लोहा,кшни
327,Gold::N,सोना,ока
328,Gold::N,सोना,золота
329,Gold::N,स्वर्ण,ока
330,Gold::N,स्वर्ण,золота
331,Silber::N,रजत,сия́
332,Silber::N,चाँदी,сия́
333,Kohle::N,कोयला,седь
334,Kohle::N,कोयला,седьвальмя
335,Glas::N,काँच,кля́нцек
336,Lehm::N,चिकनी मिट्टी,сёвонь
337,Sand::N,रेत,шува́р
338,Sand::N,बालू,шува́р
339,Mensch::N,मानव,ломань
340,Mensch::N,इनसान,ломань
341,Mensch::N,मनुष्य,ломань
342,Mann::N,आदमी,аля
343,Mann::N,आदमी,цёраломань
344,Mann::N,पुरुष,аля
345,Mann::N,पुरुष,цёраломань
346,Frau::N,औरत,ава
347,Frau::N,महिला,ава
348,Frau::N,स्त्री,ава
349,Kind::N,बाल,идь
350,Kind::N,बाल,шаба
351,Kind::N,बच्चा,идь
352,Kind::N,बच्चा,шаба
353,Junge::N,लड़का,цёраня
354,Mädchen::N,लड़की,стирня́
355,Mädchen::N,कुमारी,стирня́
356,Familie::N,परिवार,тнал
357,Familie::N,परिवार,семья
358,Großvater::N,दादा,атя
359,Großvater::N,दादा,щя́тя
360,Großmutter::N,नानी,баба
361,Eltern::N,माँ-बाप,тя́дят-а́лят
362,Eltern::N,माता-पिता,тя́дят-а́лят
363,Vater::N,बाप,аля
364,Vater::N,पिता,аля
365,Mutter::N,माँ,ава
366,Mutter::N,माँ,тядя
367,Mutter::N,माता,ава
368,Mutter::N,माता,тядя
369,Sohn::N,बेटा,цёра
370,Sohn::N,पुत्र,цёра
371,Tochter::N,बेटी,стирь
372,Tochter::N,पुत्री,стирь
373,Bruder::N,भाई,дуган
374,Bruder::N,भाई,пяльне
375,Bruder::N,भ्राता,дуган
376,Bruder::N,भ्राता,пяльне
377,Schwester::N,बहन,ака
378,Schwester::N,बहन,сазор
379,Schwester::N,भगिनी,ака
380,Schwester::N,भगिनी,сазор
381,Onkel::N,ताऊ,оця
382,Onkel::N,ताऊ,патя
383,Onkel::N,ताऊ,щеня́
384,Onkel::N,काका,оця
385,Onkel::N,काका,патя
386,Onkel::N,काका,щеня́
387,Tante::N,बूआ,ака
388,Tante::N,बूआ,щака
389,Tante::N,फूफी,ака
390,Tante::N,फूफी,щака
391,Tante::N,ख़ाला,ака
392,Tante::N,ख़ाला,щака
393,Ehemann::N,पति,мирде
394,Ehemann::N,शौहर,мирде
395,Ehefrau::N,बीवी,ърьвя́
396,Freude::N,आनंद,ке́нярдема
397,Freude::N,प्रसन्नता,ке́нярдема
398,Gelächter::N,हँसी,рахсема
399,Gelächter::N,क़हक़हा,рахсема
400,Glück::N,आनंद,паваз
401,Glück::N,ख़ुशी,паваз
402,Kummer::N,शोक,ризф
403,Kummer::N,शोक,пичефкс
404,Kummer::N,दुःख,ризф
405,Kummer::N,दुःख,пичефкс
406,Wunsch::N,इच्छा,мяль
407,Wunsch::N,इच्छा,таколдома
408,Wunsch::N,अभिलाषा,мяль
409,Wunsch::N,अभिलाषा,таколдома
410,Lust::N,चाह,таколдома
411,Lust::N,कामना,таколдома
412,Geist::N,जान,вайме
413,Geist::N,प्राण,вайме
414,Gedanke::N,विचार,мяль
415,Gedächtnis::N,याददाश्त,прявий
416,Gedächtnis::N,स्मरण-शक्ति,прявий
417,Verstand::N,समझ,прявий
418,Verstand::N,अक़्ल,прявий
419,Verstand::N,बुद्धि,прявий
420,Sinn::N,अर्थ,ён
421,Grund::N,वजह,туфта́л
422,Grund::N,कारण,туфта́л
423,Wahrheit::N,सत्य,ви́де
424,Wahrheit::N,सत्य,видеши́
425,Wahrheit::N,सच्चाई,ви́де
426,Wahrheit::N,सच्चाई,видеши́
427,Gespräch::N,चर्चा,корхтама
428,Gespräch::N,वार्ता,корхтама
429,Gespräch::N,बात-चीत,корхтама
430,Märchen::N,क़िस्सा,ёфкс
431,Erzählung::N,कथा,азкс
432,Erzählung::N,कहानी,азкс
433,Nachricht::N,सूचना,куля́
434,Nachricht::N,समाचार,куля́
435,Neuigkeit::N,ख़बर,куля́
436,Neuigkeit::N,समाचार,куля́
437,Name::N,नाम,лем
438,Rätsel::N,पहेली,со́дама ёфкс
439,Rede::N,वचन,вал
440,Rede::N,वचन,корхтама
441,Rede::N,भाषण,вал
442,Rede::N,भाषण,корхтама
443,Sprache::N,भाषा,кяль
444,Sprache::N,ज़बान,кяль
445,Stimme::N,स्वर,вайгяль
446,Stimme::N,आवाज़,вайгяль
447,Wort::N,शब्द,вал
448,Wort::N,लफ़्ज़,вал
449,Zeichen::N,निशान,тя́ште
450,Zeichen::N,निशान,тя́штькс
451,Ruf::N,पुकार,тердема
452,Ruf::N,आह्वान,тердема
453,Lärm::N,शोर,гайф
454,Lärm::N,शोर,жалакодома
455,Lärm::N,हुल्लड़,гайф
456,Lärm::N,हुल्लड़,жалакодома
457,Laut::N,स्वर,вайгяль
458,Laut::N,ध्वनि,вайгяль
459,Ton::N,सुर,вайгяль
460,Ton::N,स्वर,вайгяль
461,Lied::N,गीत,мора
462,Ruhe::N,आराम,сетьме
463,Ruhe::N,ख़ामोशी,сетьме
464,Leute::N,लोग,ломатть
465,Volk::N,क़ौम,наро́д
466,Volk::N,प्रजा,наро́д
467,Arbeit::N,काम,тев
468,Gast::N,अतिथि,и́нжи
469,Gast::N,अतिथि,ко́нак
470,Gast::N,मेहमान,и́нжи
