,Concept_ID,se,sv
1805,Neuigkeit::N,saernie,nyhet
1806,Neuigkeit::N,ådås,nyhet
1807,Neuigkeit::N,sáhka,nyhet
1808,Neuigkeit::N,sáhka,nyhet
1809,Neuigkeit::N,uuđâs,nyhet
1810,Neuigkeit::N,saakk,nyhet
1811,Neuigkeit::N,о̄дтс,nyhet
1812,Neuigkeit::N,со̄а̄гк,nyhet
1813,Name::N,nomme,namn
1814,Name::N,namma,namn
1815,Name::N,namma,namn
1816,Name::N,nommâ,namn
1817,Name::N,nõmm,namn
1818,Name::N,нэ̄мм,namn
1819,Rätsel::N,mojnestimmie,gåta
1820,Rätsel::N,árvvádus,gåta
1821,Rätsel::N,árvádus,gåta
1822,Rätsel::N,arvâdâs,gåta
1823,Rätsel::N,a´rvvtõs,gåta
1824,Rätsel::N,а̄ррьв,gåta
1825,Rede::N,håaleme,tal
1826,Rede::N,hålla,tal
1827,Rede::N,sáhka,tal
1828,Rede::N,hástu,tal
1829,Rede::N,са̄ррнмушш,tal
1830,Sprache::N,gïele,språk
1831,Sprache::N,giella,språk
1832,Sprache::N,giella,språk
1833,Sprache::N,kieḷâ,språk
1834,Sprache::N,ǩiõll,språk
1835,Sprache::N,кӣлл,språk
1836,Stimme::N,tjoeje,stämma
1837,Stimme::N,jiedna,stämma
1838,Stimme::N,giella,stämma
1839,Stimme::N,jietna,stämma
1840,Stimme::N,jieṇâ,stämma
1841,Stimme::N,jiõnn,stämma
1842,Stimme::N,ӣнн,stämma
1843,Wort::N,baakoe,ord
1844,Wort::N,báhko,ord
1845,Wort::N,sátni,ord
1846,Wort::N,pááhu,ord
1847,Wort::N,sää´nn,ord
1848,Wort::N,са̄ннҍ,ord
1849,Zeichen::N,væhta,tecken
1850,Zeichen::N,mærkka,tecken
1851,Zeichen::N,mearka,tecken
1852,Zeichen::N,merkkâ,tecken
1853,Zeichen::N,meârkk,tecken
1854,Zeichen::N,тӣххт,tecken
1855,Lärm::N,stujmie,bråk
1856,Lärm::N,stujmie,oväsen
1857,Lärm::N,juhtsa,bråk
1858,Lärm::N,juhtsa,oväsen
1859,Lärm::N,šlápma,bråk
1860,Lärm::N,šlápma,oväsen
1861,Lärm::N,ruojâ,bråk
1862,Lärm::N,ruojâ,oväsen
1863,Lärm::N,šlaaṃâ,bråk
1864,Lärm::N,šlaaṃâ,oväsen
1865,Lärm::N,šuumm'mõš,bråk
1866,Lärm::N,šuumm'mõš,oväsen
1867,Lärm::N,шэҏҏ,bråk
1868,Lärm::N,шэҏҏ,oväsen
1869,Lärm::N,ё̄афф,bråk
1870,Lärm::N,ё̄афф,oväsen
1871,Laut::N,tjoeje,ljud
1872,Laut::N,jiedna,ljud
1873,Laut::N,jietna,ljud
1874,Laut::N,jieṇâ,ljud
1875,Laut::N,jiõnn,ljud
1876,Laut::N,ӣнн,ljud
1877,Ton::N,tjoeje,ton
1878,Ton::N,tåvnnå,ton
1879,Ton::N,tjuodja,ton
1880,Ton::N,šuokŋa,ton
1881,Ton::N,nuot'tâ,ton
1882,Ton::N,suõmm,ton
1883,Ton::N,ӣнн,ton
1884,Lied::N,laavloe,sång
1885,Lied::N,lávla,sång
1886,Lied::N,lávlla,sång
1887,Lied::N,laavlâ,sång
1888,Lied::N,laaul,sång
1889,Lied::N,ла̄ввл,sång
1890,Ruhe::N,frïere,ro
1891,Ruhe::N,frïere,lugn
1892,Ruhe::N,raeffie,ro
1893,Ruhe::N,raeffie,lugn
1894,Ruhe::N,vuojŋadibme,ro
1895,Ruhe::N,vuojŋadibme,lugn
1896,Ruhe::N,vuojŋadallam,ro
1897,Ruhe::N,vuojŋadallam,lugn
1898,Ruhe::N,ráfi,ro
1899,Ruhe::N,ráfi,lugn
1900,Ruhe::N,máššu,ro
1901,Ruhe::N,máššu,lugn
1902,Ruhe::N,vuo'iŋâstus,ro
1903,Ruhe::N,vuo'iŋâstus,lugn
1904,Ruhe::N,ráávhu,ro
1905,Ruhe::N,ráávhu,lugn
1906,Ruhe::N,rääuh,ro
1907,Ruhe::N,rääuh,lugn
1908,Ruhe::N,vuâŋŋmõš,ro
1909,Ruhe::N,vuâŋŋmõš,lugn
1910,Ruhe::N,юэв,ro
1911,Ruhe::N,юэв,lugn
1912,Ruhe::N,вуэӈӈмушш,ro
1913,Ruhe::N,вуэӈӈмушш,lugn
1914,Leute::N,aalmoge,folk
1915,Leute::N,ulmutja,folk
1916,Leute::N,álbmot,folk
1917,Leute::N,viehâ,folk
1918,Leute::N,aalmi,folk
1919,Leute::N,о̄ллмэ,folk
1920,Volk::N,aalmoge,folk
1921,Volk::N,álmmuk,folk
1922,Volk::N,fuolkke,folk
1923,Volk::N,álbmot,folk
1924,Volk::N,aalmug,folk
1925,Volk::N,aalmi,folk
1926,Volk::N,нарэдт,folk
1927,Arbeit::N,barkoe,arbete
1928,Arbeit::N,barggo,arbete
1929,Arbeit::N,rahtjam,arbete
1930,Arbeit::N,bargu,arbete
1931,Arbeit::N,pargo,arbete
1932,Arbeit::N,tyej̣i,arbete
1933,Arbeit::N,likk,arbete
1934,Arbeit::N,tue´jj,arbete
1935,Arbeit::N,лыххк,arbete
1936,Gast::N,guessie,gäst
1937,Gast::N,guosse,gäst
1938,Gast::N,guossi,gäst
1939,Gast::N,kyes'si,gäst
1940,Gast::N,kue´s's,gäst
1941,Gast::N,кӯссь,gäst
1942,Geschenk::N,daevere,gåva
1943,Geschenk::N,daevere,present
1944,Geschenk::N,sjielege,gåva
1945,Geschenk::N,sjielege,present
1946,Geschenk::N,vadda,gåva
1947,Geschenk::N,vadda,present
1948,Geschenk::N,vattáldahka,gåva
1949,Geschenk::N,vattáldahka,present
1950,Geschenk::N,skeaŋka,gåva
1951,Geschenk::N,skeaŋka,present
1952,Geschenk::N,adaldâh,gåva
1953,Geschenk::N,adaldâh,present
1954,Geschenk::N,sǩiâŋkk,gåva
1955,Geschenk::N,sǩiâŋkk,present
1956,Geschenk::N,тӯмаш,gåva
1957,Geschenk::N,тӯмаш,present
1958,Spiel::N,spïele,lek
1959,Spiel::N,spïele,spel
1960,Spiel::N,stååkedimmie,lek
1961,Spiel::N,stååkedimmie,spel
1962,Spiel::N,spella,lek
1963,Spiel::N,spella,spel
1964,Spiel::N,stoagos,lek
1965,Spiel::N,stoagos,spel
1966,Spiel::N,speallu,lek
1967,Spiel::N,speallu,spel
1968,Spiel::N,leikkâ,lek
1969,Spiel::N,leikkâ,spel
1970,Spiel::N,siõrr,lek
1971,Spiel::N,siõrr,spel
1972,Spiel::N,сӣрр,lek
1973,Spiel::N,сӣрр,spel
1974,Gesellschaft::N,sïelte,sällskap
1975,Gesellschaft::N,rádnastallam,sällskap
1976,Gesellschaft::N,searvi,sällskap
1977,Gesellschaft::N,servi,sällskap
1978,Gesellschaft::N,seä´brr,sällskap
1979,Gesellschaft::N,се̄ббр,sällskap
1980,Hilfe::N,viehkie,hjälp
1981,Hilfe::N,viehkke,hjälp
1982,Hilfe::N,veahkki,hjälp
1983,Hilfe::N,iše,hjälp
1984,Hilfe::N,veä´ǩ'ǩ,hjälp
1985,Hilfe::N,ве̄ххьк,hjälp
1986,Freund::N,voelpe,vän
1987,Freund::N,ráddna,vän
1988,Freund::N,venak,vän
1989,Freund::N,ustit,vän
1990,Freund::N,verdde,vän
1991,Freund::N,veerdi,vän
1992,Freund::N,na´zvan,vän
1993,Freund::N,ка̄ннҌц,vän
1994,Kamerad::N,guejmie,kamrat
1995,Kamerad::N,ráddna,kamrat
1996,Kamerad::N,guojmme,kamrat
1997,Kamerad::N,guoibmi,kamrat
1998,Kamerad::N,kyei'mi,kamrat
1999,Kamerad::N,taaurõš,kamrat
2000,Kamerad::N,то̄а̄врэшш,kamrat
2001,Angelegenheit::N,aate,ärende
2002,Angelegenheit::N,aate,angelägenhet
2003,Angelegenheit::N,saake,ärende
2004,Angelegenheit::N,saake,angelägenhet
2005,Angelegenheit::N,ássje,ärende
2006,Angelegenheit::N,ássje,angelägenhet
2007,Angelegenheit::N,ášši,ärende
2008,Angelegenheit::N,ášši,angelägenhet
2009,Angelegenheit::N,äšši,ärende
2010,Angelegenheit::N,äšši,angelägenhet
2011,Angelegenheit::N,ä´šš,ärende
2012,Angelegenheit::N,ä´šš,angelägenhet
2013,Angelegenheit::N,тӯйй,ärende
2014,Angelegenheit::N,тӯйй,angelägenhet
2015,Anzahl::N,taale,antal
2016,Anzahl::N,låhkoe,antal
2017,Anzahl::N,låhko,antal
2018,Anzahl::N,mierre,antal
2019,Anzahl::N,mearri,antal
2020,Anzahl::N,lohkomearra,antal
2021,Anzahl::N,meeṛi,antal
2022,Anzahl::N,mie´rr,antal
2023,Anzahl::N,чӣссел,antal
2024,Art::N,aarhte,art
2025,Art::N,aarhte,slag
2026,Art::N,sládja,art
2027,Art::N,sládja,slag
2028,Art::N,tjærdda,art
2029,Art::N,tjærdda,slag
2030,Art::N,čearda,art
2031,Art::N,čearda,slag
2032,Art::N,šlaaj̣â,art
2033,Art::N,šlaaj̣â,slag
2034,Art::N,nää´ll,art
2035,Art::N,nää´ll,slag
2036,Art::N,на̄лль,art
2037,Art::N,на̄лль,slag
2038,Stück::N,bæhta,stycke
2039,Stück::N,biehkie,stycke
2040,Stück::N,biehkke,stycke
2041,Stück::N,bihttá,stycke
2042,Stück::N,pittá,stycke
2043,Stück::N,káppálâh,stycke
2044,Stück::N,ku´sǩǩ,stycke
2045,Stück::N,кусськ,stycke
2046,Teil::N,stuhtje,del
2047,Teil::N,oasse,del
2048,Teil::N,bielle,del
2049,Teil::N,guovllo,del
2050,Teil::N,oassi,del
2051,Teil::N,bihttá,del
2052,Teil::N,uási,del
2053,Teil::N,vuâ´ss,del
2054,Teil::N,pie´ǩ'ǩ,del
2055,Teil::N,кусськ,del
2056,Hälfte::N,lehkie,halva
2057,Hälfte::N,lahkke,halva
2058,Hälfte::N,bealli,halva
2059,Hälfte::N,peeḷi,halva
2060,Hälfte::N,lâ´ǩǩ,halva
2061,Hälfte::N,pie´ll,halva
2062,Hälfte::N,пе̄лль,halva
2063,Kreis::N,rïngke,krets
2064,Kreis::N,rïngke,cirkel
2065,Kreis::N,gievlle,krets
2066,Kreis::N,gievlle,cirkel
2067,Kreis::N,gierdu,krets
2068,Kreis::N,gierdu,cirkel
2069,Kreis::N,riggee,krets
2070,Kreis::N,riggee,cirkel
2071,Kreis::N,kruugg,krets
2072,Kreis::N,kruugg,cirkel
2073,Kreis::N,круг,krets
2074,Kreis::N,круг,cirkel
2075,Kreuz::N,kroesse,kors
2076,Kreuz::N,kroesse,kryss
2077,Kreuz::N,ruossa,kors
2078,Kreuz::N,ruossa,kryss
2079,Kreuz::N,rista,kors
2080,Kreuz::N,rista,kryss
2081,Kreuz::N,ristâ,kors
2082,Kreuz::N,ristâ,kryss
2083,Kreuz::N,ristt,kors
2084,Kreuz::N,ristt,kryss
2085,Kreuz::N,рысст,kors
2086,Kreuz::N,рысст,kryss
2087,Linie::N,sïeve,linje
2088,Linie::N,linnja,linje
2089,Linie::N,linjá,linje
2090,Linie::N,linnjá,linje
2091,Linie::N,njuálgus,linje
2092,Linie::N,certldõk,linje
2093,Linie::N,це̄кесь,linje
2094,Strich::N,sïeve,streck
2095,Strich::N,sáhtso,streck
2096,Strich::N,sárggis,streck
2097,Strich::N,čálástâh,streck
2098,Strich::N,certldõk,streck
2099,Strich::N,ця̄кас,streck
2100,Strich::N,це̄кесь,streck
2101,Abstand::N,gåhkoe,avstånd
2102,Abstand::N,gåhkaldahke,avstånd
2103,Abstand::N,lahka,avstånd
2104,Abstand::N,gasska,avstånd
2105,Abstand::N,gaska,avstånd
2106,Abstand::N,koskâ,avstånd
2107,Abstand::N,kõskk,avstånd
2108,Abstand::N,кэ̄сск,avstånd
2109,Entfernung::N,gåhkoe,avstånd
2110,Entfernung::N,gåhkaldahke,avstånd
2111,Entfernung::N,gasska,avstånd
2112,Entfernung::N,mælggat,avstånd
2113,Entfernung::N,gaska,avstånd
2114,Entfernung::N,mátkegaska,avstånd
2115,Entfernung::N,koskâ,avstånd
2116,Entfernung::N,kõskk,avstånd
2117,Entfernung::N,jäämkõskk,avstånd
2118,Entfernung::N,кэ̄сск,avstånd
2119,Gegend::N,haerie,trakt
2120,Gegend::N,guovvlo,trakt
2121,Gegend::N,bájkke,trakt
2122,Gegend::N,guovlu,trakt
2123,Gegend::N,duovdda,trakt
2124,Gegend::N,kuáv'lu,trakt
2125,Gegend::N,vu´vdd,trakt
2126,Gegend::N,па̄йхьк,trakt
2127,Platz::N,sijjie,plats
2128,Platz::N,sadje,plats
2129,Platz::N,sadji,plats
2130,Platz::N,tááḷu,plats
2131,Platz::N,tääll,plats
2132,Platz::N,сайй,plats
2133,Ort::N,sijjie,plats
2134,Ort::N,sijjie,ställe
2135,Ort::N,bájkke,plats
2136,Ort::N,bájkke,ställe
2137,Ort::N,sadje,plats
2138,Ort::N,sadje,ställe
2139,Ort::N,báiki,plats
2140,Ort::N,báiki,ställe
2141,Ort::N,päikki,plats
2142,Ort::N,päikki,ställe
2143,Ort::N,pâi´ǩǩ,plats
2144,Ort::N,pâi´ǩǩ,ställe
2145,Ort::N,сайй,plats
2146,Ort::N,сайй,ställe
2147,Ort::N,па̄йхьк,plats
2148,Ort::N,па̄йхьк,ställe
2149,Seite::N,bielie,sida
2150,Seite::N,sijddo,sida
2151,Seite::N,bealli,sida
2152,Seite::N,ertti,sida
2153,Seite::N,jeä´rtt,sida
2154,Seite::N,пе̄лль,sida
2155,Seite::N,е̄ммьне,sida
2156,Mitte::N,gaske,mitt
2157,Mitte::N,jarnge,mitt
2158,Mitte::N,gasska,mitt
2159,Mitte::N,guovddaš,mitt
2160,Mitte::N,gaskamuddu,mitt
2161,Mitte::N,koskâ,mitt
2162,Mitte::N,kõskk,mitt
2163,Mitte::N,кэ̄сск,mitt
2164,Gegenstand::N,daevere,föremål
2165,Gegenstand::N,oabme,föremål
2166,Gegenstand::N,gávnne,föremål
2167,Gegenstand::N,bierggas,föremål
2168,Gegenstand::N,ettâ,föremål
2169,Gegenstand::N,kápulâh,föremål
2170,Gegenstand::N,käu´nn,föremål
2171,Gegenstand::N,ка̄ввьн,föremål
2172,Sache::N,aate,sak
2173,Sache::N,saake,sak
2174,Sache::N,ássje,sak
2175,Sache::N,ášši,sak
2176,Sache::N,äšši,sak
2177,Sache::N,ä´šš,sak
2178,Sache::N,ве̄шш,sak
2179,Rand::N,raedtie,rand
2180,Rand::N,rabdda,rand
2181,Rand::N,ravda,rand
2182,Rand::N,robdâ,rand
2183,Rand::N,čårr,rand
2184,Rand::N,ruõbdd,rand
2185,Rand::N,рӯммт,rand
2186,Rand::N,ре̄ввьн,rand
2187,Kante::N,raedtie,kant
2188,Kante::N,rabdda,kant
2189,Kante::N,ravda,kant
2190,Kante::N,robdâ,kant
2191,Kante::N,å´rdd,kant
2192,Kante::N,ruõbdd,kant
2193,Kante::N,рӯммт,kant
2194,Kante::N,ре̄ввьн,kant
2195,Ecke::N,roene,vrå
2196,Ecke::N,roene,hörn
2197,Ecke::N,kråane,vrå
2198,Ecke::N,kråane,hörn
2199,Ecke::N,náhpo,vrå
2200,Ecke::N,náhpo,hörn
2201,Ecke::N,nusske,vrå
2202,Ecke::N,nusske,hörn
2203,Ecke::N,nurki,vrå
2204,Ecke::N,nurki,hörn
2205,Ecke::N,čiehka,vrå
2206,Ecke::N,čiehka,hörn
2207,Ecke::N,čiehâ,vrå
2208,Ecke::N,čiehâ,hörn
2209,Ecke::N,čiõkk,vrå
2210,Ecke::N,čiõkk,hörn
2211,Ecke::N,suåp'p,vrå
2212,Ecke::N,suåp'p,hörn
2213,Ecke::N,уггл,vrå
2214,Ecke::N,уггл,hörn
2215,Spitze::N,gietjie,spets
2216,Spitze::N,snjuhtje,spets
2217,Spitze::N,gihttje,spets
2218,Spitze::N,geahči,spets
2219,Spitze::N,picci,spets
2220,Spitze::N,keeči,spets
2221,Spitze::N,ǩie´čč,spets
2222,Spitze::N,кя̄женч,spets
2223,Ende::N,gietjie,ända
2224,Ende::N,giehtje,ända
2225,Ende::N,geahči,ända
2226,Ende::N,keeči,ända
2227,Ende::N,puäš'š,ända
2228,Ende::N,ке̄джь,ända
2229,Loch::N,raejkie,hål
2230,Loch::N,rájgge,hål
2231,Loch::N,ráigi,hål
2232,Loch::N,räigi,hål
2233,Loch::N,loikk,hål
2234,Loch::N,râi´ǧǧ,hål
2235,Loch::N,ра̄ййк,hål
2236,Winkel::N,skaavhte,vinkel
2237,Winkel::N,tjiehka,vinkel
2238,Winkel::N,soahppa,vinkel
2239,Winkel::N,čiehka,vinkel
2240,Winkel::N,sogge,vinkel
2241,Winkel::N,suåp'p,vinkel
2242,Winkel::N,уггл,vinkel
2243,Muster::N,goere,mönster
2244,Muster::N,girjja,mönster
2245,Muster::N,girjjit,mönster
2246,Muster::N,kovos,mönster
2247,Muster::N,кыррьй,mönster
2248,Muster::N,кырьйнесс,mönster
2249,Größe::N,ståaroe,storlek
2250,Größe::N,stuorrudahka,storlek
2251,Größe::N,stūrrodat,storlek
2252,Größe::N,mahtodat,storlek
2253,Größe::N,allodat,storlek
2254,Größe::N,stuá'ṛudâh,storlek
2255,Größe::N,роаӈӈьк,storlek
2256,Länge::N,gåhkoe,längd
2257,Länge::N,guhkkudahka,längd
2258,Länge::N,guhkkodat,längd
2259,Länge::N,kukkodâh,längd
2260,Länge::N,õllâdvuõtt,längd
2261,Länge::N,куххьквӯдт,längd
2262,Höhe::N,jalloe,höjd
2263,Höhe::N,jalladahke,höjd
2264,Höhe::N,alludahka,höjd
2265,Höhe::N,allatvuohta,höjd
2266,Höhe::N,allodat,höjd
2267,Höhe::N,aḷodâh,höjd
2268,Höhe::N,âlladvuõtt,höjd
2269,Höhe::N,э̄ллвӯдт,höjd
2270,Gewicht::N,leavloe,tyngd
2271,Gewicht::N,dædda,tyngd
2272,Gewicht::N,låssudahka,tyngd
2273,Gewicht::N,deaddu,tyngd
2274,Gewicht::N,tiäd'du,tyngd
2275,Gewicht::N,teäd'd,tyngd
2276,Gewicht::N,тя̄ннт,tyngd
2277,Gewicht::N,вӣссь,tyngd
2278,Menge::N,mierie,mängd
2279,Menge::N,ållo,mängd
2280,Menge::N,mearri,mängd
2281,Menge::N,doahkki,mängd
2282,Menge::N,meeṛi,mängd
2283,Menge::N,tukk,mängd
2284,Menge::N,mie´rr,mängd
2285,Menge::N,туххк,mängd
2286,Menge::N,ла̄ннҍт,mängd
2287,Haufen::N,deava,hög
2288,Haufen::N,håevkie,hög
2289,Haufen::N,hårre,hög
2290,Haufen::N,látna,hög
2291,Haufen::N,laaṇâ,hög
2292,Haufen::N,laađđ,hög
2293,Haufen::N,поанн,hög
2294,Reihe::N,raajroe,rad
2295,Reihe::N,rájddo,rad
2296,Reihe::N,gurgadas,rad
2297,Reihe::N,kuáḷus,rad
2298,Reihe::N,riâd'd,rad
2299,Reihe::N,по̄ллт,rad
2300,Boot::N,vïnhtse,båt
2301,Boot::N,vanás,båt
2302,Boot::N,vanntsa,båt
2303,Boot::N,fanas,båt
2304,Boot::N,voonâs,båt
2305,Boot::N,käärbis,båt
2306,Boot::N,võõnâs,båt
2307,Boot::N,вэнс,båt
2308,Ruder::N,aajroe,åra
2309,Ruder::N,ájrro,åra
2310,Ruder::N,áiru,åra
2311,Ruder::N,áiru,åra
2312,Ruder::N,äirr,åra
2313,Ruder::N,а̄ррьй,åra
2314,Schlitten::N,slærra,släde
2315,Schlitten::N,tjïelhke,släde
2316,Schlitten::N,gieris,släde
2317,Schlitten::N,tjielkká,släde
2318,Schlitten::N,gielká,släde
2319,Schlitten::N,kiäl'kká,släde
2320,Schlitten::N,saan,släde
2321,Schlitten::N,ǩeâlkk,släde
2322,Schlitten::N,со̄а̄н,släde
2323,Ski::N,treavka,skida
2324,Ski::N,sabek,skida
2325,Ski::N,sabet,skida
2326,Ski::N,saaveeh,skida
2327,Ski::N,koolâs,skida
2328,Ski::N,коаллас,skida
2329,Ski::N,са̄вехь,skida
2330,Lagerfeuer::N,dålle,lägereld
2331,Lagerfeuer::N,sajijdållå,lägereld
2332,Lagerfeuer::N,dolla,lägereld
2333,Lagerfeuer::N,tullâ,lägereld
2334,Lagerfeuer::N,toll,lägereld
2335,Lagerfeuer::N,то̄лл,lägereld
2336,Last::N,maajsoe,last
2337,Last::N,maajsoe,börda
2338,Last::N,noade,last
2339,Last::N,noade,börda
2340,Last::N,guorbmi,last
2341,Last::N,guorbmi,börda
2342,Last::N,kye'rmi,last
2343,Last::N,kye'rmi,börda
2344,Last::N,nue´đđ,last
2345,Last::N,nue´đđ,börda
2346,Last::N,kue´rmm,last
2347,Last::N,kue´rmm,börda
2348,Last::N,нуэдът,last
2349,Last::N,нуэдът,börda
2350,Gang::N,vaedtseme,gång
2351,Gang::N,mannulahka,gång
2352,Gang::N,johtu,gång
2353,Gang::N,jotteem,gång
2354,Gang::N,joto,gång
2355,Gang::N,jäl'lmõš,gång
2356,Gang::N,ёадтмушш,gång
2357,Gang::N,ёадтҌмушш,gång
2358,Schritt::N,sïlle,steg
2359,Schritt::N,lávkke,steg
2360,Schritt::N,lávki,steg
2361,Schritt::N,lävkki,steg
2362,Schritt::N,läu´ǩǩ,steg
2363,Schritt::N,ла̄ффьк,steg
2364,Norden::N,noerhte,norr
2365,Norden::N,nuortta,norr
2366,Norden::N,davvi,norr
2367,Norden::N,taṿe,norr
2368,Norden::N,tâ´vv,norr
2369,Norden::N,таввял,norr
2370,Süden::N,åarjel,söder
2371,Süden::N,oarjje,söder
2372,Süden::N,lulli,söder
2373,Süden::N,mäddi,söder
2374,Süden::N,kesipieg'gâ,söder
2375,Süden::N,saujj,söder
2376,Süden::N,со̄а̄ййв,söder
2377,Westen::N,jillie,väster
2378,Westen::N,alle,väster
2379,Westen::N,oarji,väster
2380,Westen::N,uár'ji,väster
2381,Westen::N,viõstâr,väster
2382,Westen::N,вуэрьял,väster
2383,Osten::N,luvlie,öster
2384,Osten::N,lulle,öster
2385,Osten::N,nuorta,öster
2386,Osten::N,nuor'ttâ,öster
2387,Osten::N,nuõrti,öster
2388,Osten::N,нуҏҏьт,öster
2389,Holz::N,moere,trä
2390,Holz::N,muorra,trä
2391,Holz::N,muorra,trä
2392,Holz::N,muoṛâ,trä
2393,Holz::N,muõrr,trä
2394,Holz::N,мӯрр,trä
2395,Brett::N,fealloe,bräda
2396,Brett::N,fiello,bräda
2397,Brett::N,lávdi,bräda
2398,Brett::N,lyev'di,bräda
2399,Brett::N,lu´vdd,bräda
2400,Brett::N,лаййт,bräda
2401,Platte::N,spaagkoe,platta
2402,Platte::N,skierro,platta
2403,Platte::N,skearru,platta
2404,Platte::N,ráptu,platta
2405,Platte::N,ка̄ррьт,platta
2406,Stütze::N,dovtege,stöd
2407,Stütze::N,dovtege,stötta
2408,Stütze::N,dåarjege,stöd
2409,Stütze::N,dåarjege,stötta
2410,Stütze::N,tsagge,stöd
2411,Stütze::N,tsagge,stötta
2412,Stütze::N,nihta,stöd
2413,Stütze::N,nihta,stötta
2414,Stütze::N,duvdda,stöd
2415,Stütze::N,duvdda,stötta
2416,Stütze::N,caggi,stöd
2417,Stütze::N,caggi,stötta
2418,Stütze::N,cagge,stöd
2419,Stütze::N,cagge,stötta
2420,Stütze::N,cõgldõk,stöd
2421,Stütze::N,cõgldõk,stötta
2422,Stütze::N,стуэлльп,stöd
2423,Stütze::N,стуэлльп,stötta
2424,Stange::N,staavra,stång
2425,Stange::N,stággo,stång
2426,Stange::N,hålggå,stång
2427,Stange::N,stávrá,stång
2428,Stange::N,stággu,stång
2429,Stange::N,čuálgui,stång
2430,Stange::N,kaŋgg,stång
2431,Stange::N,кэ̄ллт,stång
2432,Stange::N,пе̄лльк,stång
2433,Stock::N,galte,käpp
2434,Stock::N,galte,pinne
2435,Stock::N,klåbpoe,käpp
2436,Stock::N,klåbpoe,pinne
2437,Stock::N,soabbe,käpp
2438,Stock::N,soabbe,pinne
2439,Stock::N,soabbi,käpp
2440,Stock::N,soabbi,pinne
2441,Stock::N,suáb'bi,käpp
2442,Stock::N,suáb'bi,pinne
2443,Stock::N,suä´b'b,käpp
2444,Stock::N,suä´b'b,pinne
2445,Stock::N,суэммьп,käpp
2446,Stock::N,суэммьп,pinne
2447,Stab::N,klaahka,stav
2448,Stab::N,soabbe,stav
2449,Stab::N,soabbi,stav
2450,Stab::N,suáb'bi,stav
2451,Stab::N,suä´b'b,stav
2452,Stab::N,суэммьп,stav
2453,Rohr::N,gïrse,rör
2454,Rohr::N,båhttså,rör
2455,Rohr::N,bohcci,rör
2456,Rohr::N,poccee,rör
2457,Rohr::N,puu´lčiǩ,rör
2458,Rohr::N,туррьп,rör
2459,Haus::N,ståapoe,hus
2460,Haus::N,goahte,hus
2461,Haus::N,stohpu,hus
2462,Haus::N,tááḷu,hus
2463,Haus::N,tääll,hus
2464,Haus::N,пэ̄ҏҏт,hus
2465,Heim::N,hïejme,hem
2466,Heim::N,viesso,hem
2467,Heim::N,ruoktu,hem
2468,Heim::N,päikki,hem
2469,Heim::N,päi´ǩǩ,hem
2470,Heim::N,пэ̄ҏҏт,hem
2471,Ofen::N,vuebnie,ugn
2472,Ofen::N,vuodná,ugn
2473,Ofen::N,vuobnne,ugn
2474,Ofen::N,uvdna,ugn
2475,Ofen::N,uvnâ,ugn
2476,Ofen::N,ǩiiuǥân,ugn
2477,Ofen::N,пе̄ххц,ugn
2478,Ofen::N,кыввкан,ugn
2479,Fußboden::N,guelpie,golv
2480,Fußboden::N,guolbbe,golv
2481,Fußboden::N,láhtti,golv
2482,Fußboden::N,šalde,golv
2483,Fußboden::N,šâ´ldd,golv
2484,Fußboden::N,шалльт,golv
2485,Tisch::N,buertie,bord
2486,Tisch::N,bievdde,bord
2487,Tisch::N,beavdi,bord
2488,Tisch::N,pevdi,bord
2489,Tisch::N,på´rdd,bord
2490,Tisch::N,stue´ll,bord
2491,Tisch::N,туэлль,bord
2492,Stuhl::N,stovle,stol
2493,Stuhl::N,ståvllå,stol
2494,Stuhl::N,stuollu,stol
2495,Stuhl::N,stovli,stol
2496,Stuhl::N,stuu´l,stol
2497,Stuhl::N,стула,stol
2498,Wiege::N,gïerhkeme,vagga
2499,Wiege::N,vuoggo,vagga
2500,Wiege::N,geaŧŧu,vagga
2501,Wiege::N,geaktu,vagga
2502,Wiege::N,gietkka,vagga
2503,Wiege::N,kiäh'tu,vagga
2504,Wiege::N,vogga,vagga
2505,Wiege::N,кӣткэм,vagga
2506,Bett::N,seangkoe,säng
2507,Bett::N,sæŋŋga,säng
2508,Bett::N,seaŋga,säng
2509,Bett::N,seŋgâ,säng
2510,Bett::N,sââ´jj,säng
2511,Bett::N,вуэдтӭмсайй,säng
2512,Regal::N,hælla,hylla
2513,Regal::N,hilldo,hylla
2514,Regal::N,hildu,hylla
2515,Regal::N,ildee,hylla
2516,Regal::N,i´lddi,hylla
2517,Regal::N,ылльтэ,hylla
2518,Kiste::N,aeskie,låda
2519,Kiste::N,kássa,låda
2520,Kiste::N,kássa,låda
2521,Kiste::N,árkku,låda
2522,Kiste::N,ču´ǩǩ,låda
2523,Kiste::N,чуххьк,låda
2524,Fenster::N,klaase,fönster
2525,Fenster::N,vinndek,fönster
2526,Fenster::N,láse,fönster
2527,Fenster::N,laasâ,fönster
2528,Fenster::N,ikkân,fönster
2529,Fenster::N,эххкан,fönster
2530,Tür::N,okse,dörr
2531,Tür::N,uksa,dörr
2532,Tür::N,uksa,dörr
2533,Tür::N,uksâ,dörr
2534,Tür::N,uhss,dörr
2535,Tür::N,уккс,dörr
2536,Tor::N,okse,port
2537,Tor::N,pårttå,port
2538,Tor::N,uksa,port
2539,Tor::N,poarta,port
2540,Tor::N,porttâ,port
