,Concept_ID,ps,cy
782,fern::A,لیری,pell
783,linker::A,چپ,aswy
784,linker::A,چپ,chwith
785,linker::A,کیڼ,aswy
786,linker::A,کیڼ,chwith
787,rechter::A,ښی,de
788,rechter::A,ښی,deau
789,anderer::A,بل,arall
790,erster::A,لومړی,cyntaf
791,zweiter::A,دوهم,ail
792,dritter::A,درېم,trydydd
793,letzter::A,آخرنی,olaf
794,letzter::A,وروستی,olaf
795,allein::ADV,یوازې,unig
796,allein::ADV,یوازې,ar ei ben ei hun
797,auf einmal::ADV,په یوه وخت کی,ar yr un pryd
798,zusammen::ADV,یو ځای,ynghyd
799,zusammen::ADV,یو ځای,gyda'i gilydd
800,lange::ADV,ډېر وخت,amser hir
801,lange::ADV,ډېره موده,amser hir
802,plötzlich::ADV,ناببره,yn sydyn
803,plötzlich::ADV,یوناڅاپه,yn sydyn
804,sofort::ADV,فوراً,ar unwaith
805,sofort::ADV,سمدلاسه,ar unwaith
806,später::ADV,وروسته,yn ddiweddarach
807,jetzt::ADV,اوس,yn awr
808,heute::ADV,نن,heddiw
809,morgen::ADV,سبا,yfory
810,bald::ADV,ژر,yn fuan
811,bald::ADV,ژر,gyda hyn
812,dann::ADV,پس,yna
813,dann::ADV,پس,y pryd hwnnw
814,dann::ADV,وروسته,yna
815,dann::ADV,وروسته,y pryd hwnnw
816,gestern::ADV,پرون,ddoe
817,einst::ADV,پخوا,gynt
818,damals::ADV,هغه وخت,ar y pryd
819,damals::ADV,هغه وخت,bryd hynny
820,danach::ADV,بیا,wedyn
821,vorher::ADV,دمخه,o'r blaen
822,zuerst::ADV,لومړی,yn gyntaf
823,einmal::ADV,یو ځل,unwaith
824,manchmal::ADV,ګاهی ګاهی,weithiau
825,manchmal::ADV,ګاهی ګاهی,ar brydiau
826,oft::ADV,ډېر ځله,yn aml
827,oft::ADV,ډېر ځله,yn fynych
828,immer::ADV,تل,bob amser
829,immer::ADV,همېشه,bob amser
830,niemals::ADV,هیڅکله نه,ni ... byth
831,niemals::ADV,هیڅکله نه,ni ... erioed
832,hier::ADV,دلته,yma
833,hierhin::ADV,دلته,hyd yma
834,hierhin::ADV,دې ځای ته,hyd yma
835,von hier::ADV,د دې ځای نه,oddi yma
836,dort::ADV,هلته,acw
837,dorthin::ADV,هلته,tuag yno
838,dorthin::ADV,هغه ځای ته,tuag yno
839,geradeaus::ADV,مخامخ,syth ymlaen
840,vorwärts::ADV,مخ پهٔ وړاندې,ymlaen
841,rückwärts::ADV,بېرته,yn ôl
842,zurück::ADV,بېرته,yn ôl
843,unten::ADV,لاندي,isod
844,unten::ADV,لاندي,oddi tanodd
845,hinab::ADV,ښکته,i lawr
846,hinab::ADV,ښکته,i waered
847,oben::ADV,پورته,fry
848,hinauf::ADV,پاس,i fyny
849,hinauf::ADV,پاس,i'r lan
850,überall::ADV,هره خوا,ym mhobman
851,nicht::ADV,نه,ni
852,nicht::ADV,نه,nid
853,ein wenig::ADV,یو څه,tipyn
854,ein wenig::ADV,یو څه,ychydig
855,kaum::ADV,ایله,prin
856,sehr::ADV,ډېر,iawn
857,sehr::ADV,زيات,iawn
858,so::ADV,داسې,fel
859,so::ADV,داسې,felly
860,so::ADV,دومره,fel
861,so::ADV,دومره,felly
862,noch::ADV,نور,eto
863,nur::ADV,تش,yn unig
864,nur::ADV,صرف,yn unig
865,schon::ADV,دمخه,eisoes
866,schon::ADV,دمخه,yn barod
867,wieder::ADV,بیا,drachefn
868,vergebens::ADV,عبث,yn ofer
869,vor::PRP,دمخه,o flaen
870,hinter::PRP,شاته,ar ôl
871,unter::PRP,لاندي,islaw
872,durch::PRP,د مینځ نه,trwy
873,neben::PRP,نژدې,ar bwys
874,zwischen::PRP,ترمینځ,rhwng
875,zwischen::PRP,ترمینځ,cydrhwng
876,wegen::PRP,د ... له لاسه,o achos
877,wegen::PRP,د ... له لاسه,oherwydd
878,dies::PRN,دا,hyn
879,das::PRN,دا,hynny
880,alles::PRN,هرڅهٔ,popeth
881,ich::PRN,زه,fi
882,du::PRN,ته,ti
883,er::PRN,دی,fe
884,wir::PRN,مونږ,ni
885,ihr::PRN,تاسې,chi
886,sie::PRN,هغوی,hwy
887,was::FPRN,څهٔ,pa beth
888,wer::FPRN,چا,pwy
889,wer::FPRN,څوک,pwy
890,wo::FADV,چيری,ble
891,wo::FADV,چيری,ym mha le
892,wo::FADV,چېرته,ble
893,wo::FADV,چېرته,ym mha le
894,wohin::FADV,چېرته,i ble
895,wohin::FADV,چېرته,i ba le
896,wie::FADV,څنګه,sut
897,warum::FADV,ولې,pam
898,wieviel::FNUM,څو,faint
899,wieviel::FNUM,څومره,faint
900,eins::NUM,یو,un
901,zwei::NUM,دوه,dau
902,drei::NUM,درې,tri
903,vier::NUM,څلور,pedwar
904,fünf::NUM,پنځه,pump
905,sechs::NUM,شپږ,chwech
906,sieben::NUM,اوه,saith
907,acht::NUM,اته,wyth
908,neun::NUM,نهه,naw
909,zehn::NUM,لس,deg
910,elf::NUM,یوولس,un ar ddeg
911,zwölf::NUM,دولس,deuddeg
912,zwölf::NUM,دولس,un deg dau
913,zwanzig::NUM,شل,ugain
914,dreißig::NUM,دېرش,tri deg
915,dreißig::NUM,دېرش,deg ar hugain
916,vierzig::NUM,څلوېښت,deugain
917,fünfzig::NUM,پنځوس,hanner cant
918,sechzig::NUM,شپېته,chwe deg
919,siebzig::NUM,اویا,saith deg
920,siebzig::NUM,اویا,deg a thrigain
921,achtzig::NUM,اتیا,wyth deg
922,achtzig::NUM,اتیا,pedar ugain
923,neunzig::NUM,نوي,naw deg
924,neunzig::NUM,نوي,deg a phedwar ugain
925,hundert::NUM,سل,cant
926,tausend::NUM,زر,mil
927,und::CNJ,او,a
928,oder::CNJ,ېا,neu
929,stehen::V,درېدل,sefyll
930,sitzen::V,کښېنستل,eistedd
931,liegen::V,ملاستل,gorwedd
932,hängen::V,ځړېدل,hongian
933,werden::V,کېدل,dod yn
934,werden::V,کېدل,mynd yn
935,passieren::V,پېښېدل,digwydd
936,beginnen::V,شروع کېدل,cychwyn
937,enden::V,خلاصدل,gorffen
938,enden::V,تمامېدل,gorffen
939,wechseln::V,تغییر موندل,newid
940,aufgehen[Sonne]::V,ختل,codi
941,untergehen[Sonne]::V,لوېدل,machlud
942,untergehen[Sonne]::V,پرېوتل,machlud
943,scheinen[Sonne]::V,رڼا کول,tywynnu
944,donnern::V,تنېدل,taranu
945,donnern::V,غړمبېدل,taranu
946,wehen::V,چلېدل,chwythu
947,strömen::V,بهېدل,ffrydio
948,fließen::V,بهېدل,llifo
949,fließen::V,تویېدل,llifo
950,sich drehen::V,ګرځېدل,troi
951,sich drehen::V,ګرځېدل,cylchdroi
952,sich drehen::V,چورلېدل,troi
953,sich drehen::V,چورلېدل,cylchdroi
954,schwanken::V,زنګېدل,siglo
955,schwingen::V,زنګېدل,siglo
956,fallen::V,ولېدل,cwympo
957,brennen::V,سوځېدل,llosgi
958,rauchen::V,لوګی کول,mygu
959,regnen::V,باران اورېدل,glawio
960,gefrieren::V,کنګل نيول,rhewi
961,tauen::V,وېلې کېدل,toddi
962,tauen::V,وېلې کېدل,meirioli
963,schmelzen::V,وېلې کېدل,toddi
964,trocknen::V,وچېدل,sychu
965,sieden::V,اېشېدل,berwi
966,faulen::V,خرابېدل,pydru
967,faulen::V,خرابېدل,braenu
968,verfaulen::V,ورستېدل,pydru
969,verfaulen::V,ورستېدل,dadfeilio
970,reißen::V,شلېدل,clecian
971,reißen::V,شلېدل,torri'n glats
972,versinken::V,ډوېېدل,suddo
973,vergehen::V,تېرېدل,myned heibio
974,vergehen::V,تېرېدل,pasio
975,erscheinen::V,ښکارېدل,ymddangos
976,verschwinden::V,ورکېدل,diflannu
977,sinken::V,ښکته کېدل,syrthio
978,abnehmen::V,کمېدل,lleihau
979,zunehmen::V,زیاتېدل,cynyddu
980,steigen::V,جګېدل,codi
981,steigen::V,پورته کېدل,codi
982,wachsen::V,وده کول,tyfu
983,glänzen::V,ځلېدل,disgleirio
984,funkeln::V,پړکېدل,pefrio
985,lärmen::V,غال و غول کول,cadw sŵn
986,lärmen::V,غال و غول کول,gwneud twrw
987,läuten::V,زنګ وهل,canu
988,klingeln::V,زنګ وهل,canu
989,klingeln::V,زنګ وهل,seinio
990,klirren::V,کړنګېدل,tincian
991,brausen::V,تلاطم کول,rhuo
992,rauschen::V,شڼهار کول,siffrwd
993,rauschen::V,شڼهار کول,chwithrwd
994,klingen::V,آواز کول,seinio
995,bellen::V,غپېدل,cyfarth
996,heulen::V,انګلل,udo
997,heulen::V,انګلل,oernadu
998,blasen::V,پو کول,chwythu
999,pfeifen::V,شپېلک وهل,chwibanu
1000,schreien::V,ناره کول,gweiddi
1001,schreien::V,ناره کول,bloeddio
1002,stöhnen::V,زګېروی کول,griddfan
1003,zittern::V,لړزېدل,crynu
1004,leben::V,ژوند کول,byw
1005,geboren werden::V,زېږېدل,cael eich geni
1006,atmen::V,ساه کښل,anadlu
1007,atmen::V,تنفس کول,anadlu
1008,trinken::V,څښل,yfed
1009,essen::V,خوړل,bwyta
1010,schlucken::V,غړپول,llyncu
1011,müde werden::V,ستړی کېدل,blino
1012,einschlafen::V,ویده کېدل,mynd i gysgu
1013,einschlafen::V,ویده کېدل,syrthio i gysgu
1014,schlafen::V,خوب کول,huno
1015,schlafen::V,خوب کول,cysgu
1016,aufwachen::V,ویښېدل,dihuno
1017,aufstehen::V,پاڅېدل,codi
1018,sich erholen::V,استراحت کول,ymlacio
1019,sich erholen::V,استراحت کول,dadflino
1020,krank werden::V,رنځورېدل,mynd yn sâl
1021,krank werden::V,رنځورېدل,mynd yn wael
1022,krank sein::V,ناجوړېدل,gwaelu
1023,schmerzen::V,خوږېدل,brifo
1024,schmerzen::V,درد کول,brifo
1025,husten::V,ټوخېدل,pesychu
1026,genesen::V,رغېدل,gwella
1027,genesen::V,رغېدل,cael yn ôl
1028,sterben::V,مړل,marw
1029,umkommen::V,تلفېدل,trengi
1030,sich bewegen::V,چلېدل,symud
1031,sich bewegen::V,حرکت کول,symud
1032,sich rühren::V,ښورېدل,syflyd
1033,sich erheben::V,درېدل,codi
1034,sich setzen::V,کښېنستل,eistedd
1035,hinfallen::V,لوېدل,cwympo
1036,laufen::V,منډې وهل,cerdded
1037,schreiten::V,قدم ایښودل,camu
1038,spazierengehen::V,چکر وهل,mynd am dro
1039,eilen::V,بېړه کول,rhuthro
1040,sich beeilen::V,عجله کول,brysio
1041,sausen::V,ځغستل,rhuthro
1042,rennen::V,زغلېدل,rhedeg
1043,springen::V,ټوپ وهل,llamu
1044,springen::V,ټوپ وهل,neidio
1045,klettern::V,ختل,dringo
1046,schaukeln::V,زنګېدل,siglo
1047,kriechen::V,خاپوړی وهل,cropian
1048,schwimmen::V,لامبو وهل,nofio
1049,tauchen::V,غوټه وهل,plymio
1050,tauchen::V,غوټه وهل,ymsuddo
1051,rudern::V,پارو وهل,rhwyfo
1052,fahren::V,تلل,gyrru
1053,fahren::V,تلل,dreifio
1054,fliegen::V,الوتل,hedfan
1055,gehen::V,تلل,mynd
1056,weggehen::V,بهر وتل,mynd
1057,weggehen::V,بهر وتل,ymadael
1058,abfahren::V,تلل,ymadael
1059,anhalten::V,ودرېدل,stopio
1060,hineingehen::V,داخلېدل,mynd i mewn
1061,eintreten::V,ننوتل,mynd i
1062,kommen::V,راتلل,dod
1063,ankommen::V,رسېدل,cyrraedd
1064,zurückkommen::V,بېرته راتلل,dychwelyd
1065,bleiben::V,پاتې کېدل,aros
1066,bleiben::V,پاتې کېدل,sefyll
1067,warten::V,انتظار وېستل,aros
1068,warten::V,انتظار وېستل,disgwyl
1069,erwarten::V,انتظار کول,disgwyl
1070,suchen::V,لټول,chwilio am
1071,finden::V,میندل,darganfod
1072,finden::V,پیدا کول,darganfod
1073,versuchen::V,هڅه کول,profi
1074,versuchen::V,هڅه کول,ceisio
1075,vorbereiten::V,چمتوکول,paratoi
1076,lieben::V,مینه لرل,caru
1077,mögen::V,خوښول,hoffi
1078,mögen::V,علاقه لرل,hoffi
1079,lachen::V,خندېدل,chwerthin
1080,rühren::V,اغېزه کول,cynhyrfu
1081,weinen::V,ژړل,wylo
1082,weinen::V,ژړل,llefain
1083,schimpfen::V,ښکنځا کول,grwgnach
1084,sich ärgern::V,قهر راتلل,gofidio
1085,sich fürchten::V,ډارېدل,ofni
1086,fürchten::V,ډارېدل,arswydo
1087,fliehen::V,تښتېدل,ffoi
1088,flüchten::V,تښتېدل,dianc
1089,sehen::V,لیدل,gweld
1090,anschauen::V,کتل,syllu
1091,anschauen::V,کتل,edrych
1092,ansehen::V,ننداره کول,gwylio
1093,hören::V,اورېدل,clywed
1094,zuhören::V,غوږ نیول,gwrando
1095,probieren::V,څکه کول,profi
1096,probieren::V,چاشنی کول,profi
1097,riechen::V,بويول,arogli
1098,fühlen::V,حسول,teimlo
1099,fühlen::V,حسول,clywed
1100,scheinen::V,ښکارېدل,ymddangos
1101,zu sehen sein::V,ښکارېدل,dod i'r golwg
1102,vernehmen::V,خبرېدل,clywed sôn am
1103,frieren::V,ساړه کېتل,bod yn oer
1104,tun::V,کول,gwneud
1105,können::V,کولای شول,gallu
1106,können::V,د لاسه کېدل,gallu
1107,wollen::V,غوښتل,bod mewn angen
1108,anfangen::V,شروع کول,dechrau
1109,beenden::V,ختمول,darfod
1110,beenden::V,ختمول,gorffen
1111,beenden::V,پای ته رسول,darfod
1112,beenden::V,پای ته رسول,gorffen
1113,aufhören::V,بس کول,peidio
1114,gelingen::V,موفق کېدل,llwyddo
1115,gelingen::V,بریالی کېدل,llwyddo
1116,geraten::V,کېدل,diweddu
1117,öffnen::V,خلاصول,agor
1118,öffnen::V,پرانیستل,agor
1119,schließen::V,تړل,cau
1120,stellen::V,ایښودل,gosod
1121,setzen::V,کښېنول,gosod
1122,legen::V,ایښودل,gosod
1123,berühren::V,لاس وهل,cyffwrdd
1124,verbinden::V,تړل,cysylltu
1125,bedecken::V,پوښول,gorchuddio
1126,aufhängen::V,ځوړندول,crogi
1127,aufhängen::V,ځوړندول,hongian
1128,anzünden::V,بلول,cynnau
1129,aufheben::V,پورته کول,codi
1130,zurücklassen::V,پرېښودل,gadael
1131,verlieren::V,ورکول,colli
1132,fallen lassen::V,له لاسه لوېدل,gollwng
1133,machen::V,کول,gwneud
1134,herstellen::V,جوړول,cynhyrchu
1135,herstellen::V,توليدول,cynhyrchu
1136,bauen::V,جوړول,adeiladu
1137,reparieren::V,ترمیمول,trwsio
1138,reparieren::V,ترمیمول,atgyweirio
1139,verbessern::V,اصلاح کول,diwygio
1140,ändern::V,تغیر ورکول,altro
1141,graben::V,کيندل,palu
1142,graben::V,کيندل,cloddio
1143,beugen::V,ټیټول,plygu
1144,biegen::V,کږول,plygu
1145,drehen::V,ګرځول,troelli
1146,wenden::V,اړول,troi
1147,umdrehen::V,اړول,troi
1148,heben::V,جګول,codi
1149,heben::V,پورته کول,codi
1150,hochheben::V,جګول,dyrchafu
1151,ergreifen::V,نیول,gafael
1152,halten::V,نیول,dal
1153,drücken::V,کښېکښل,pwyso
1154,drücken::V,کښېکښل,gwasgu
1155,schieben::V,پوری وهل,gwthio
1156,kratzen::V,ګرول,crafu
1157,lecken::V,څټل,llyfu
1158,beißen::V,چیچل,cnoi
1159,beißen::V,چیچل,brathu
1160,abreißen::V,شکول,tynnu ymaith
1161,abschneiden::V,پرېکول,torri
1162,binden::V,تړل,clymu
1163,stecken::V,ټومبل,plannu
1164,brechen::V,ماتول,torri
1165,klopfen::V,ټکول,taro
1166,hauen::V,ټکول,taro
1167,kleben::V,نښلول,gludio
1168,kleben::V,سرېښول,gludio
1169,reiben::V,مږل,rhwbio
1170,streichen::V,مښل,taenu
1171,schleifen::V,تېره کول,hogi
1172,schneiden::V,غوڅول,torri
1173,schneiden::V,پرېکول,torri
1174,rütteln::V,خوڅول,ysgytio
1175,schütteln::V,ښورول,siglo
1176,schütteln::V,ښورول,ysgwyd
1177,schwenken::V,خوڅول,siglo
1178,schütten::V,اچول,tywallt
1179,schütten::V,تویول,tywallt
1180,füllen::V,ډکول,llenwi
1181,einwickeln::V,پېچل,lapio
1182,einwickeln::V,نغښتل,lapio
1183,tragen::V,وړل,cludo
1184,schleppen::V,وړل,llusgo
1185,ziehen::V,کښل,tynnu
1186,aufbewahren::V,ساتل,cadw
1187,werfen::V,اچول,taflu
1188,werfen::V,غورځول,taflu
1189,fangen::V,نیول,dal
1190,fangen::V,ګیرول,dal
1191,packen::V,نیول,cipio
1192,packen::V,نیول,crafangu
1193,verstecken::V,پټول,celu
1194,verstecken::V,پټول,cuddio
1195,teilen::V,وېشل,rhannu
1196,teilen::V,تقسیمول,rhannu
1197,schicken::V,لېږل,anfon
1198,schicken::V,استول,anfon
1199,bringen::V,راوړل,dod â
1200,hinzufügen::V,زیاتول,chwanegu
1201,bekommen::V,حاصلول,cael
1202,erhalten::V,اخیستل,derbyn
1203,nehmen::V,نیول,cymryd
1204,nehmen::V,اخيستل,cymryd
1205,wählen::V,خوښول,dewis
1206,auswählen::V,چنده کول,dethol
1207,bewahren::V,ساتل,cadw
1208,behindern::V,مانع کېدل,atal
1209,behindern::V,مانع کېدل,rhwystro
1210,behindern::V,ممانعت کول,atal
1211,behindern::V,ممانعت کول,rhwystro
1212,verderben::V,خرابېدل,difetha
1213,beschädigen::V,ورانول,niweidio
1214,zerbrechen::V,ماتول,torri
1215,zerreißen::V,څیرې کول,rhwygo
1216,zerstören::V,ړنګول,dinistrio
1217,zerstören::V,ورانول,dinistrio
1218,verbrennen::V,سوځول,llosgi
1219,geben::V,ورکول,rhoi
1220,reichen::V,ورکول,estyn
1221,schenken::V,بښل,rhoddi
1222,versprechen::V,لوز کول,addo
1223,wünschen::V,غوښتل,dymuno
1224,loben::V,ستایل,canmol
1225,loben::V,تمجید کول,canmol
1226,küssen::V,ښکلول,cusanu
1227,wiegen::V,زنګول,siglo
1228,zudecken::V,پوښول,gorchuddio
1229,wecken::V,ويښول,deffro
1230,zeigen::V,ښودل,dangos
1231,führen::V,بیول,arwain
1232,lehren::V,درس ورکول,dysgu
1233,lehren::V,تعلیم ورکول,dysgu
1234,unterrichten::V,درس ورکول,hyfforddi
1235,aufziehen::V,روزل,dod i fyny
1236,leiten::V,رهبری کول,arwain
1237,leiten::V,لارښوونه کول,arwain
1238,antreiben::V,چټک کول,annog
1239,lassen::V,اړکول,gadael
1240,einladen::V,بلل,gwahodd
1241,vereinigen::V,متحد کول,uno
1242,vereinigen::V,متحد کول,cyfuno
1243,vereinigen::V,یوځای کول,uno
1244,vereinigen::V,یوځای کول,cyfuno
1245,besuchen::V,کتنه کول,ymweld â
1246,treffen::V,ليدل,cwrdd
1247,treffen::V,ليدل,cyfarfod
1248,treffen::V,تلقی کول,cwrdd
1249,treffen::V,تلقی کول,cyfarfod
1250,sich versammeln::V,راغونډېدل,casglu
1251,sich versammeln::V,راغونډېدل,cynnull
1252,spielen::V,لوبه کول,chwarae
1253,singen::V,سندرې وېل,canu
1254,tanzen::V,ګډېدل,dawnsio
1255,sich trennen::V,بېلېدل,ymwahanu
1256,verlassen::V,ترک کول,gadael
1257,retten::V,نجات ورکول,achub
1258,bewachen::V,ساتل,gwarchod
1259,bewachen::V,حفاظت کول,gwarchod
1260,schützen::V,ژغورل,noddi
1261,verteidigen::V,دفاع کول,amddiffyn
1262,sich schlagen::V,جنګېدل,ffraeo
1263,sich schlagen::V,جنګېدل,terfysgu
1264,schießen::V,ویشتل,saethu
1265,siegen::V,غالبېدل,ennill
1266,ärgern::V,خپه کول,cythruddo
1267,schlagen::V,وهل,curo
1268,treten::V,په لغته وهل,cicio
1269,stechen::V,ټومبل,pigo
1270,stoßen::V,ټېل وهل,gwthio
1271,stoßen::V,پوری وهل,gwthio
1272,stehlen::V,تښتول,dwyn
1273,stehlen::V,تښتول,lladrata
1274,stehlen::V,غلا کول,dwyn
1275,stehlen::V,غلا کول,lladrata
1276,stören::V,ماتول,aflonyddu
1277,belästigen::V,ځورول,trafferthu
1278,belästigen::V,تکلیف ورکول,trafferthu
1279,verbergen::V,پټول,cuddio
1280,täuschen::V,تېرایستل,twyllo
1281,täuschen::V,خطا ایستل,twyllo
1282,betrügen::V,غولول,hocedu
1283,töten::V,وژل,lladd
1284,töten::V,مړ کول,lladd
1285,wohnen::V,اوسېدل,byw
1286,arbeiten::V,کار کول,gweithio
1287,sammeln::V,راټولول,casglu
1288,sammeln::V,راغونډول,casglu
1289,pflücken::V,شکول,casglu
1290,jagen::V,ښکار کول,hela
1291,fischen::V,کب نيول,pysgota
1292,fassen::V,نیول,dal
1293,fassen::V,ګیرول,dal
1294,hüten::V,پوول,bugeilio
1295,treiben::V,بیول,gyrru
1296,anbinden::V,تړل,clymu
1297,füttern::V,خوراک ورکول,porthi
1298,melken::V,لوشل,godro
1299,hacken::V,پی کول,torri
1300,gießen::V,اوبه کول,dyfrhau
1301,reifen::V,رسېدل,aeddfedu
1302,zubereiten::V,تیارول,coginio
1303,kochen::V,پخول,berwi
1304,backen::V,پخول,pobi
1305,backen::V,پخول,crasu
1306,braten::V,وريتول,ffrio
1307,umrühren::V,لړل,cyffroi
1308,stricken::V,اوبدل,gwau
1309,nähen::V,ګنډل,gwnïo
1310,färben::V,رنګول,lliwio
1311,reinigen::V,صافول,glanhau
1312,waschen::V,مینځل,golchi
1313,abwischen::V,وچول,sychu
1314,spülen::V,کنګالول,streulio
1315,fegen::V,جارو کول,ysgubo
1316,kehren::V,جارو کول,ysgubo
1317,baden::V,لمبېدل,cael bath
1318,sich waschen::V,ځان مينځل,ymolchi
1319,ausziehen::V,کښل,tynnu
1320,ausziehen::V,ایستل,tynnu
1321,anziehen::V,اغوستل,gwisgo
1322,sich anziehen::V,کالی اغوستل,ymwisgo
1323,kämmen::V,ګمنځول,cribo
1324,schmücken::V,ښکلی کول,harddu
1325,schmücken::V,ښکلی کول,addurno
1326,sagen::V,وېل,dweud
1327,sprechen::V,وېل,llefaru
1328,sprechen::V,غږېدل,llefaru
1329,reden::V,ګړېدل,siarad
1330,reden::V,خبرې کول,siarad
1331,sich unterhalten::V,خبری کول,sgwrsio
1332,fragen::V,پوښتنه کول,gofyn
1333,bitten::V,غوښتل,gofyn am
1334,erzählen::V,کيسه کول,dweud
1335,erzählen::V,حکايت کول,dweud
1336,mitteilen::V,خبرول,cyfleu
1337,mitteilen::V,خبر ورکول,cyfleu
1338,nennen::V,نوم ايښودل,enwi
1339,rufen::V,بلل,galw
1340,prahlen::V,لاپې وهل,brolio
1341,prahlen::V,لاپې وهل,ymffrostio
1342,übersetzen::V,ژباړل,cyfieithu
1343,übersetzen::V,ترجمه کول,cyfieithu
1344,denken::V,فکر کول,meddwl
1345,glauben::V,باور کول,credu
1346,glauben::V,باور کول,coelio
1347,bemerken::V,لیدل,sylwi
1348,erkennen::V,پېژندل,adnabod
1349,begreifen::V,رسېدل,amgyffred
1350,begreifen::V,پوهېدل,amgyffred
1351,verstehen::V,پوهېدل,deall
1352,lernen::V,زده کول,dysgu
1353,lernen::V,درس لوستل,dysgu
1354,wissen::V,پوهېدل,gwybod
1355,sich erinnern an::V,یادول,cofio
1356,sich erinnern an::V,په یاد راوړل,cofio
1357,vergessen::V,هېرول,anghofio
1358,messen::V,اندازه کول,mesur
1359,zählen::V,شمارل,cyfrif
1360,rechnen::V,حسابول,cyfrifo
1361,lesen::V,لوستل,darllen
1362,malen::V,رسمول,peintio
1363,zeichnen::V,رسمول,tynnu
1364,schreiben::V,لیکل,ysgrifennu
1365,besitzen::V,لرل,meddu
1366,kaufen::V,رانیول,prynu
1367,verkaufen::V,خرڅول,gwerthu
1368,bezahlen::V,تأدیه کول,talu am
1369,zahlen::V,کسات اخيستل,talu
1370,beherrschen::V,تسلط لرل,rheoli
1371,beherrschen::V,تسلط لرل,llywodraethu
1372,ertragen::V,زغمل,dioddef
1373,Barsch::N,,draenog
1374,Hecht::N,,penhwyad
