,Concept_ID,lbe,sv
762,hinab::ADV,бакӏъялавай,ned
763,hinab::ADV,бакӏъялавай,nedåt
764,oben::ADV,ялув,ovan
765,oben::ADV,ялув,ovanpå
766,hinauf::ADV,лавай,upp
767,hinauf::ADV,лавай,uppåt
768,überall::ADV,гьариий,överallt
769,überall::ADV,хьу-хьуний,överallt
770,überall::ADV,гьарца кӏанай,överallt
771,nicht::ADV,къа-,ej
772,nicht::ADV,къа-,inte
773,ein wenig::ADV,чанни,litet
774,ein wenig::ADV,ца чансса,litet
775,kaum::ADV,дахьа,knappt
776,kaum::ADV,дахьа,knappast
777,sehr::ADV,оьну,mycket
778,sehr::ADV,гужну,mycket
779,sehr::ADV,хъинну,mycket
780,so::ADV,укукн,så
781,noch::ADV,гьала,än
782,noch::ADV,гьала,ännu
783,noch::ADV,уттигу,än
784,noch::ADV,уттигу,ännu
785,noch::ADV,цакьинва,än
786,noch::ADV,цакьинва,ännu
787,noch::ADV,ттигу-шилагу,än
788,noch::ADV,ттигу-шилагу,ännu
789,nur::ADV,анжагь,bara
790,nur::ADV,анжагь,endast
791,wieder::ADV,цӏуницӏа,åter
792,vergebens::ADV,аьдада,förgäves
793,vergebens::ADV,нахӏакь,förgäves
794,vor::PRP,хьхьичӏ,utanför
795,hinter::PRP,махъ,bakom
796,unter::PRP,лув,under
797,durch::PRP,-х,genom
798,durch::PRP,-х,igenom
799,neben::PRP,чӏарав,bredvid
800,neben::PRP,чӏарав,vid sidan av
801,zwischen::PRP,дянив,mellan
802,wegen::PRP,цӏаний,på grund av
803,dies::PRN,ва,detta
804,das::PRN,та,det
805,das::PRN,кӏа,det
806,das::PRN,га,det
807,alles::PRN,щала,allt
808,ich::PRN,на,jag
809,du::PRN,ина,du
810,er::PRN,му,han
811,wir::PRN,жу,vi
812,ihr::PRN,зу,ni
813,was::FPRN,ци,vad
814,wer::FPRN,цу,vem
815,wo::FADV,чув,var
816,wohin::FADV,чун,vart
817,wie::FADV,цукун,hur
818,warum::FADV,цан,varför
819,wieviel::FNUM,циксса,hur mycket
820,eins::NUM,ца,en
821,eins::NUM,ца,ett
822,zwei::NUM,кӏива,två
823,drei::NUM,шамма,tre
824,vier::NUM,мукьа,fyra
825,vier::NUM,мукьва,fyra
826,fünf::NUM,ххюва,fem
827,sechs::NUM,ряхва,sex
828,sieben::NUM,арула,sju
829,acht::NUM,мяйва,åtta
830,neun::NUM,урчӏва,nio
831,zehn::NUM,ацӏва,tio
832,elf::NUM,ацӏния цава,elva
833,zwölf::NUM,ацӏиия кӏива,tolv
834,zwanzig::NUM,кьува,tjugo
835,dreißig::NUM,зувира,trettio
836,vierzig::NUM,мукьцӏала,fyrtio
837,fünfzig::NUM,ххюцӏала,femtio
838,sechzig::NUM,ряхцӏала,sextio
839,achtzig::NUM,мяйцӏала,åttio
840,neunzig::NUM,урчӏцӏала,nittio
841,hundert::NUM,ттурш,hundra
842,hundert::NUM,ттуршва,hundra
843,tausend::NUM,азарва,tusen
844,und::CNJ,-гу,och
845,oder::CNJ,я,eller
846,oder::CNJ,ягу,eller
847,stehen::V,ацӏан,stå
848,sitzen::V,щяивкӏун икӏан,sitta
849,liegen::V,утту нвхьуну икӏан,ligga
850,hängen::V,зурчӏай тӏун,hänga
851,werden::V,хьун,bli
852,passieren::V,хьун,ske
853,passieren::V,хьун,hända
854,beginnen::V,дайдишин,börja
855,beginnen::V,дайдирхьуну дикӏан,börja
856,enden::V,къуртал дан,ända
857,wechseln::V,даххана хьун,växla
858,wechseln::V,даххана дуллан,växla
859,aufgehen[Sonne]::V,буклай бур,gå upp
860,untergehen[Sonne]::V,лаглай бур,gå ned
861,scheinen[Sonne]::V,битан,skina
862,scheinen[Sonne]::V,чани буллан,skina
863,donnern::V,тӏий бур,dundra
864,wehen::V,бишлай бур,blåsa
865,strömen::V,экьинан,forsa
866,strömen::V,экьинан,strömma
867,fließen::V,экьинан,flyta
868,sich drehen::V,гьанан,snurra
869,schwanken::V,хъюлчу тӏун,vackla
870,schwanken::V,хӏуркку тӏун,vackla
871,schwingen::V,хъюлчай тӏун,svinga
872,schwingen::V,хъюлчу тӏун,svinga
873,fallen::V,багьлан,falla
874,brennen::V,ччучлан,brinna
875,rauchen::V,пуркӏу тӏун,ryka
876,regnen::V,лачӏун,regna
877,regnen::V,лачIлай дур,regna
878,gefrieren::V,микӏ лачӏун,frysa
879,tauen::V,баслан,töa
880,schmelzen::V,баслан,smälta
881,trocknen::V,кьакьан,torka
882,sieden::V,щаран,koka
883,sieden::V,щаран,sjuda
884,faulen::V,аьллан,ruttna
885,verfaulen::V,аьллан,ruttna
886,verfaulen::V,аьян,ruttna
887,reißen::V,ххя дукан,brista
888,versinken::V,оькьлан,sjunka
889,versinken::V,оькьан,sjunka
890,vergehen::V,лялиян,förgå
891,erscheinen::V,буккан,synas
892,erscheinen::V,буккан,visa sig
893,erscheinen::V,загьир хьун,synas
894,erscheinen::V,загьир хьун,visa sig
895,verschwinden::V,бат хьун,försvinna
896,verschwinden::V,акъа хьун,försvinna
897,sinken::V,чахь учин,sjunka
898,abnehmen::V,чан хьун,avta
899,abnehmen::V,чан хьун,minskas
900,abnehmen::V,ссуссукьу хьун,avta
901,abnehmen::V,ссуссукьу хьун,minskas
902,zunehmen::V,гьарза хьун,tilltaga
903,steigen::V,гьаз хьун,stiga
904,wachsen::V,ххяххан,växa
905,glänzen::V,цӏай буккан,glimma
906,funkeln::V,цӏай-цӏай тӏун,tindra
907,funkeln::V,цӏай-цӏай тӏун,gnistra
908,lärmen::V,чӏу буллан,bråka
909,lärmen::V,чӏу буллан,väsnas
910,lärmen::V,аьлагъужа буллан,bråka
911,lärmen::V,аьлагъужа буллан,väsnas
912,läuten::V,занг ришлан,ringa
913,läuten::V,занг дуллан,ringa
914,klingeln::V,занг ришлан,ringa
915,klingeln::V,занг дуллан,ringa
916,brausen::V,никъащилан,brusa
917,rauschen::V,щурщур тӏун,susa
918,klingen::V,чӏу буклан,låta
919,klingen::V,чӏу буклан,klinga
920,bellen::V,хӏап тӏун,skälla
921,blasen::V,уф тӏун,blåsa
922,pfeifen::V,щютӏа тӏун,vissla
923,schreien::V,чӏу бан,skrika
924,stöhnen::V,угь-къак тӏун,stöna
925,zittern::V,зурзу чин,darra
926,zittern::V,зурзу чин,skälva
927,zittern::V,зурзу тӏун,darra
928,zittern::V,зурзу тӏун,skälva
929,leben::V,ялапар хъанан,leva
930,geboren werden::V,ан,födas
931,atmen::V,ссихӏ ласлан,andas
932,atmen::V,ссихӏ бигьлан,andas
933,trinken::V,хӏачӏан,dricka
934,trinken::V,хӏачӏлан,dricka
935,essen::V,канан,äta
936,schlucken::V,кьюлтӏа тӏун,svälja
937,müde werden::V,аьхчӏин,tröttna
938,einschlafen::V,шанан икӏан,somna
939,schlafen::V,шанан,sova
940,aufwachen::V,чантӏ учин,vakna
941,aufstehen::V,бизан,stiga upp
942,sich erholen::V,бигьалаган,repa sig
943,sich erholen::V,бигьалаган,hämta sig
944,krank werden::V,къашай хьун,insjukna
945,krank sein::V,къашай хъанан,vara sjuk
946,krank sein::V,къашавай икӏан,vara sjuk
947,schmerzen::V,цӏун,smärta
948,schmerzen::V,цӏун,göra ont
949,husten::V,хъугьу чин,hosta
950,husten::V,хъугьу тӏун,hosta
951,genesen::V,хъин хьун,tillfriskna
952,genesen::V,сагъ лаган,tillfriskna
953,sterben::V,ивчӏан,dö
954,umkommen::V,лиллан,omkomma
955,umkommen::V,литӏлан,omkomma
956,umkommen::V,ажал биян,omkomma
957,umkommen::V,личӏи хьун,omkomma
958,umkommen::V,иакьлу хьун,omkomma
959,umkommen::V,ахир жан хъанан,omkomma
960,umkommen::V,рухӏирачӏа икӏан,omkomma
961,sich bewegen::V,сукку хьун,röra sig
962,sich rühren::V,сукку хьун,röra på sig
963,sich erheben::V,бизан,resa sig
964,sich setzen::V,щяикӏан,sätta sig
965,sich setzen::V,щябикӏан,sätta sig
966,hinfallen::V,багьан,falla omkull
967,laufen::V,занан,löpa
968,schreiten::V,ша ласлан,skrida
969,spazierengehen::V,сайр буллан,promenera
970,eilen::V,анавар буккан,ila
971,sich beeilen::V,анавар буккан,skynda sig
972,sausen::V,никъа щилан,susa
973,sausen::V,никъа щун,susa
974,rennen::V,лечлан,löpa
975,rennen::V,лечлан,springa
976,springen::V,тӏанкӏ дан,hoppa
977,klettern::V,лахълан,klättra
978,schaukeln::V,гьайжак бигьлан,gunga
979,kriechen::V,ххярк тӏун,kräla
980,schwimmen::V,гьузун,simma
981,tauchen::V,лултту уккан,dyka
982,rudern::V,бяхлан,ro
983,rudern::V,батӏлан,ro
984,rudern::V,ххялаххи дуклан,ro
985,fahren::V,гьан,köra
986,fliegen::V,лехлан,flyga
987,gehen::V,нан,gå
988,weggehen::V,ялагьан,gå bort
989,abfahren::V,гьан,resa
990,abfahren::V,гьан,avresa
991,anhalten::V,бацӏан,stanna
992,hineingehen::V,буххан,gå in
993,eintreten::V,буххан,träda in
994,kommen::V,учӏан,komma
995,ankommen::V,биян,ankomma
996,ankommen::V,бучӏан,ankomma
997,zurückkommen::V,зана хъун,återkomma
998,zurückkommen::V,зана бикӏан,återkomma
999,bleiben::V,личӏан,bli
1000,bleiben::V,личӏан,förbli
1001,warten::V,ялугьлан,vänta
1002,erwarten::V,ялугьлан,vänta
1003,suchen::V,луглан,leta
1004,finden::V,лякъин,finna
1005,versuchen::V,ххал буллан,försöka
1006,vorbereiten::V,хӏадур бан,förbereda
1007,lieben::V,эшкьи хьуиу бикӏан,älska
1008,mögen::V,ххиран бикӏан,tycka om
1009,lachen::V,хъян,skratta
1010,weinen::V,аьтӏун,gråta
1011,schimpfen::V,дяъван,skälla
1012,schimpfen::V,ссугайи агьан,skälla
1013,sich ärgern::V,ссибизлан,förargas
1014,sich fürchten::V,ингъауслан,vara rädd
1015,fürchten::V,хӏучӏ тӏун,frukta
1016,fliehen::V,ака бан,fly
1017,fliehen::V,ака бан,rymma
1018,flüchten::V,лихъан,fly
1019,sehen::V,чӏалан,se
1020,anschauen::V,урган,se på
1021,anschauen::V,урган,betrakta
1022,ansehen::V,буруглан,åse
1023,hören::V,баллан,höra
1024,zuhören::V,вичӏи дихьлан,höra på
1025,zuhören::V,вичӏи дихьлан,lyssna till
1026,probieren::V,тӏин ххал буллан,smaka
1027,probieren::V,тӏин ххал буллан,smaka på
1028,riechen::V,ссунтӏа тӏун,lukta
1029,fühlen::V,дакӏнил буслан,känna
1030,scheinen::V,ххан,verka
1031,scheinen::V,ххан,tyckas
1032,scheinen::V,бизан,verka
1033,scheinen::V,бизан,tyckas
1034,scheinen::V,ххан бикӏлай бикӏан,verka
1035,scheinen::V,ххан бикӏлай бикӏан,tyckas
1036,vernehmen::V,баян,få veta
1037,vernehmen::V,баян,förnimma
1038,frieren::V,лигьулул хъанан,frysa
1039,tun::V,бан,göra
1040,können::V,хьун,kunna
1041,anfangen::V,дайдишин,börja
1042,beenden::V,къуртал бан,avsluta
1043,aufhören::V,кьабагьан,sluta
1044,aufhören::V,кьабагьан,upphöra
1045,gelingen::V,бюхъан,lyckas
1046,öffnen::V,тӏитӏин,öppna
1047,schließen::V,лакьин,låsa
1048,schließen::V,лакьин,stänga
1049,stellen::V,дацӏан дан,ställa
1050,stellen::V,бишин,ställa
1051,setzen::V,щяитан,sätta
1052,legen::V,бишин,lägga
1053,berühren::V,ка щун,beröra
1054,verbinden::V,бахӏин,förbinda
1055,verbinden::V,дахӏин,förbinda
1056,bedecken::V,ялтту бущин,täcka
1057,bedecken::V,ялтту бущин,betäcka
1058,bedecken::V,ялтту бакьин,täcka
1059,bedecken::V,ялтту бакьин,betäcka
1060,aufhängen::V,лахъан,hänga
1061,aufhängen::V,лахъан,hänga upp
1062,anzünden::V,лахъан,tända
1063,anzünden::V,лахъан,antända
1064,anzünden::V,лахъан,tända på
1065,aufheben::V,гьаз бан,lyfta
1066,zurücklassen::V,кьаитан,lämna
1067,zurücklassen::V,кьаитан,efterlämna
1068,zurücklassen::V,битан,lämna
1069,zurücklassen::V,битан,efterlämna
1070,verlieren::V,дакъа дан,mista
1071,verlieren::V,дакъа дан,förlora
1072,fallen lassen::V,рутан,tappa
1073,fallen lassen::V,рутан,släppa
1074,machen::V,дан,göra
1075,herstellen::V,яраг ишла бувиу бан,tillverka
1076,herstellen::V,яраг ишла бувиу бан,framställa
1077,bauen::V,дан,bygga
1078,reparieren::V,дакьин дан,reparera
1079,verbessern::V,ххуй дан,rätta
1080,verbessern::V,ххуй дан,förbättra
1081,ändern::V,баххана бан,ändra
1082,ändern::V,баххана бан,förändra
1083,graben::V,дуклан,gräva
1084,beugen::V,лахӏан бан,böja
1085,beugen::V,кьус бикӏан,böja
1086,biegen::V,баччин,böja
1087,biegen::V,баччин,kröka
1088,biegen::V,лахӏан бан,böja
1089,biegen::V,лахӏан бан,kröka
1090,drehen::V,гьанан,vrida
1091,wenden::V,кӏура баен бан,vända
1092,umdrehen::V,кӏура баен бан,vrida om
1093,heben::V,гьаз бан,häva
1094,hochheben::V,гьаз бан,lyfta
1095,ergreifen::V,хъап дан,gripa
1096,ergreifen::V,хъап увиу угьан,gripa
1097,halten::V,бугьлан,hålla
1098,drücken::V,кьюч бигьлан,trycka
1099,schieben::V,щун,skjuta
1100,lecken::V,ланцӏа тӏун,slicka
1101,beißen::V,хъапа тӏун,bita
1102,beißen::V,кьацӏа тӏун,bita
1103,abreißen::V,буцан,slita_av
1104,abreißen::V,буцан,riva_av
1105,abschneiden::V,бухъан,skära av
1106,abschneiden::V,кьукьин,skära av
1107,binden::V,бахӏин,binda
1108,binden::V,дахӏин,binda
1109,brechen::V,гъагъан,bryta
1110,brechen::V,гъагъан,brista
1111,klopfen::V,кьутӏа тӏун,banka
1112,klopfen::V,кьутӏа тӏун,klappa
1113,hauen::V,рищун,hugga
1114,kleben::V,лачӏун буллан,klistra
1115,reiben::V,ссуку буллан,gnida
1116,streichen::V,дугъан,smörja
1117,streichen::V,аьгъу дан,smörja
1118,schneiden::V,духълан,skära
1119,schneiden::V,духълан,klippa
1120,schneiden::V,кьукьлан,skära
1121,schneiden::V,кьукьлан,klippa
1122,schütteln::V,хъюлчу буллан,rista
1123,schwenken::V,палцӏ дуллан,svänga
1124,schütten::V,рутӏин,hälla
1125,füllen::V,буцӏин бан,fylla
1126,einwickeln::V,кай-кай бан,slå in
1127,einwickeln::V,кай-кай бан,veckla in
1128,tragen::V,ларсун занан,bära
1129,tragen::V,ларсун ачин,bära
1130,schleppen::V,ххилан,släpa
1131,aufbewahren::V,ядан,förvara
1132,aufbewahren::V,ядан,ta vara på
1133,aufbewahren::V,ядуллан,förvara
1134,aufbewahren::V,ядуллан,ta vara på
1135,werfen::V,личин,kasta
1136,fangen::V,бугьан,fånga
1137,fangen::V,бугьлан,fånga
1138,verstecken::V,ладитан,gömma
1139,verstecken::V,кьюлтӏ дан,gömma
1140,verstecken::V,дахьлаган дан,gömma
1141,teilen::V,бачӏин,dela
1142,teilen::V,бутӏа бан,dela
1143,schicken::V,тӏайла буккан,skicka
1144,bringen::V,диян дан,bringa
1145,hinzufügen::V,ххи бан,tillägga
1146,bekommen::V,ласун,få
1147,bekommen::V,ласун,erhålla
1148,erhalten::V,ласун,få
1149,erhalten::V,ласун,erhålla
1150,nehmen::V,ласун,ta
1151,nehmen::V,ласун,taga
1152,wählen::V,бувчӏин,välja
1153,auswählen::V,бувчӏин,utvälja
1154,auswählen::V,язи бугьан,utvälja
1155,bewahren::V,ядан,bevara
1156,behindern::V,дайщишруду дуллан,hindra
1157,behindern::V,дайщишруду дуллан,förhindra
1158,verderben::V,зия дан,förstöra
1159,beschädigen::V,зарал буллан,skada
1160,zerbrechen::V,гьагъан,bryta isär
1161,zerbrechen::V,гьагъан,bryta sönder
1162,zerbrechen::V,гьагъан бан,bryta isär
1163,zerbrechen::V,гьагъан бан,bryta sönder
1164,zerreißen::V,ххяхха дуккан,riva sönder
1165,zerreißen::V,ххяхха дуккан,slita sönder
1166,zerstören::V,лекьан дан,förstöra
1167,verbrennen::V,ччуччин,bränna
1168,verbrennen::V,ччуччин,bränna upp
1169,geben::V,дулун,ge
1170,reichen::V,дулун,räcka
1171,schenken::V,пишкаш дан,skänka
1172,schenken::V,багъишла дан,skänka
1173,schenken::V,ихӏсандалун дуллун,skänka
1174,versprechen::V,банна чин,lova
1175,loben::V,цӏа дан,lova
1176,loben::V,цӏа дан,beröma
1177,küssen::V,ппай тӏун,pussa
1178,wiegen::V,гьуркку тӏун,vagga
1179,wiegen::V,гьуркку буллан,vagga
1180,wiegen::V,гьуркку бан,vagga
1181,wecken::V,чантӏ учин ан,väcka
1182,zeigen::V,ккаккан бан,visa
1183,führen::V,буцин,föra
1184,lehren::V,лахьхьин бан,lära
1185,lehren::V,лахьхьин буллан,lära
1186,unterrichten::V,дарс дишаван,undervisa
1187,aufziehen::V,хъуна ан,uppfostra
1188,aufziehen::V,тарбия ан,uppfostra
1189,leiten::V,каялувшиву дан,leda
1190,einladen::V,хъамалу оьвчин,bjuda
1191,einladen::V,хъамалу оьвчин,inbjuda
1192,vereinigen::V,ца бан,förena
1193,besuchen::V,ялун уххан,besöka
1194,treffen::V,хьуна бакьин,möta
1195,treffen::V,хьуна бакьин,träffa
1196,sich versammeln::V,батӏин,församla sig
1197,spielen::V,тӏуркӏу тӏун,leka
1198,spielen::V,тӏуркӏу тӏун,spela
1199,singen::V,балай тӏун,sjunga
1200,tanzen::V,къавтӏун,dansa
1201,sich trennen::V,ппив хьун,skiljas
1202,verlassen::V,увккун гьан,lämna
1203,verlassen::V,увккун гьан,överge
1204,retten::V,ххассал бан,rädda
1205,bewachen::V,къарал бан,bevaka
1206,schützen::V,ябан,skydda
1207,schützen::V,ябан,beskydda
1208,verteidigen::V,буруччин,försvara
1209,sich schlagen::V,биян,slåss
1210,schießen::V,битлан,skjuta
1211,siegen::V,ххув хьун,segra
1212,siegen::V,ххувшаву ласун,segra
1213,ärgern::V,ссибизан уллан,förarga
1214,schlagen::V,рищун,slå
1215,stechen::V,кьутӏин,sticka
1216,stoßen::V,щун,stöta
1217,stehlen::V,дацин,stjäla
1218,stören::V,кьючин,störa
1219,belästigen::V,бизар уллан,genera
1220,belästigen::V,бизар уллан,besvära
1221,verbergen::V,лабитан,dölja
1222,verbergen::V,кӏучӏ бан,dölja
1223,täuschen::V,хъяврин ан,vilseleda
1224,betrügen::V,аьикьин ан,bedra
1225,töten::V,ивчӏан,döda
1226,wohnen::V,оьрму бутлан,bo
1227,arbeiten::V,зун,arbeta
1228,sammeln::V,ттихӏин,samla
1229,sammeln::V,вив дишин,samla
1230,pflücken::V,риттун,plocka
1231,jagen::V,авли занан,jaga
1232,fischen::V,чавахъру бугьлан,fiska
1233,fassen::V,бугьан,fånga
1234,hüten::V,урттуйн бакьлан,vakta
1235,treiben::V,дачин дуллан,driva
1236,treiben::V,лихъан буллан,driva
1237,anbinden::V,бахӏин,binda fast
1238,füttern::V,канаки буллан,fodra
1239,melken::V,ттизин,mjölka
1240,hacken::V,мюрш буллан,hacka
1241,hacken::V,мюрш бан,hacka
1242,gießen::V,щин дишин,hälla
1243,gießen::V,щин дишин,vattna
1244,reifen::V,диян,mogna
1245,zubereiten::V,хӏадур дан,tillaga
1246,zubereiten::V,хӏадур дан,tillreda
1247,zubereiten::V,хӏадур бан,tillaga
1248,zubereiten::V,хӏадур бан,tillreda
1249,kochen::V,шашан,koka
1250,kochen::V,шашан дуллан,koka
1251,backen::V,бишлан,baka
1252,backen::V,шахьлан,baka
1253,braten::V,цӏарайх дуллан,steka
1254,umrühren::V,хӏала бан,röra om
1255,stricken::V,щащлан,sticka
1256,stricken::V,щащан,sticka
1257,nähen::V,дуруххан,sy
1258,färben::V,ранг щун,färga
1259,reinigen::V,марцӏ бан,rensa
1260,reinigen::V,марцӏ бан,rengöra
1261,waschen::V,шюшин,tvätta
1262,abwischen::V,лишин,torka av
1263,spülen::V,вилаган,spola
1264,spülen::V,вилаган,skölja
1265,fegen::V,башин,feja
1266,kehren::V,бахьлан,sopa
1267,baden::V,щинавун учӏлан,bada
1268,sich waschen::V,диссун,tvätta sig
1269,sich waschen::V,лажин диссун,tvätta sig
1270,sich waschen::V,лажин дислан,tvätta sig
1271,sich waschen::V,биссун,tvätta sig
1272,sich waschen::V,чурх бислан,tvätta sig
1273,ausziehen::V,ликкан,ta av
1274,anziehen::V,лаххан,ta på
1275,sich anziehen::V,янна лаххан,klä på sig
1276,kämmen::V,ттарал дуккан,kamma
1277,schmücken::V,чӏюлу бан,pynta
1278,schmücken::V,чӏюлу бан,smycka
1279,sagen::V,учин,säga
1280,sprechen::V,гъалгъа тӏун,tala
1281,reden::V,гъалгъа тӏун,tala
1282,reden::V,гъалгъа тӏун,prata
1283,sich unterhalten::V,гъалгъа тӏун,prata
1284,fragen::V,цӏуххин,fråga
1285,fragen::V,цӏуххин,spörja
1286,bitten::V,тавакъю буллан,be
1287,erzählen::V,хавар бусан,berätta
1288,mitteilen::V,баян бан,meddela
1289,mitteilen::V,хавар бан,meddela
1290,nennen::V,цӏа дизан,kalla
1291,rufen::V,оьвтӏун,ropa
1292,prahlen::V,цӏа дуллан,pråla
1293,prahlen::V,цӏа дуллан,skryta
1294,übersetzen::V,таржума бан,tolka
1295,übersetzen::V,таржума бан,översätta
1296,denken::V,пикри буллан,tänka
1297,glauben::V,вих хьун,tro
1298,bemerken::V,хӏисав хъун,uppmärksamma
1299,bemerken::V,хӏисав хъун,lägga märke till
1300,erkennen::V,увчӏин,känna igen
1301,begreifen::V,бувчӏин,begripa
1302,lernen::V,лахьлан,lära sig
1303,lernen::V,лахьхьин,lära sig
1304,wissen::V,кӏулну бикӏан,veta
1305,wissen::V,хавар бикӏан,veta
1306,sich erinnern an::V,дакӏнин бутан,minnas
1307,sich erinnern an::V,дакӏнин бутан,komma ihåg
1308,vergessen::V,хъама битан,glömma
1309,messen::V,дуцин дуллан,mäta
1310,messen::V,дуцин дан,mäta
1311,zählen::V,дуккин,räkna
1312,rechnen::V,хӏисав дан,räkna
1313,lesen::V,ккалан,läsa
1314,malen::V,сурат дуллан,måla
1315,zeichnen::V,сурат дуллан,teckna
1316,schreiben::V,чичин,skriva
1317,schreiben::V,чичлан,skriva
1318,besitzen::V,дуну икӏан,äga
1319,besitzen::V,дуну икӏан,besitta
1320,besitzen::V,дуну дикӏан,äga
1321,besitzen::V,дуну дикӏан,besitta
1322,besitzen::V,заллуну икӏан,äga
1323,besitzen::V,заллуну икӏан,besitta
1324,kaufen::V,машан ласун,köpa
1325,verkaufen::V,баххан,sälja
1326,bezahlen::V,арцу дулун,betala
1327,bezahlen::V,багьа булун,betala
1328,zahlen::V,арцу дулун,betala
1329,zahlen::V,багьа булун,betala
1330,beherrschen::V,дуну икӏан,behärska
1331,beherrschen::V,заллуну икӏан,behärska
1332,ertragen::V,бухӏан,tåla
1333,ertragen::V,бухӏан,uthärda
1334,Leber::N,,lever
1335,Moor::N,,myr
1336,Moor::N,,mosse
1337,Anhöhe::N,,höjd
1338,Anhöhe::N,,backe
1339,Bucht::N,,vik
1340,Bucht::N,,bukt
1341,Barsch::N,,abborre
1342,Hecht::N,,gädda
1343,Laus::N,,lus
1344,Ruf::N,,rop
1345,Platz::N,,plats
1346,Kante::N,,kant
1347,Größe::N,,storlek
1348,Menge::N,,mängd
1349,Figur::N,,figur
1350,Tasche::N,,väska
1351,Öl::N,,olja
1352,Schuh::N,,sko
1353,Leine::N,,lina
1354,König::N,,kung
1355,König::N,,konung
1356,fein::A,,fin
1357,auf einmal::ADV,,på en gång
1358,bald::ADV,,snart
1359,einst::ADV,,en gång
1360,schon::ADV,,redan
1361,sie::PRN,,de
1362,siebzig::NUM,,sjuttio
1363,klirren::V,,klirra
1364,heulen::V,,yla
1365,heulen::V,,tjuta
1366,rühren::V,,röra
1367,zu sehen sein::V,,synas
1368,zu sehen sein::V,,kunna ses
1369,wollen::V,,vilja
1370,geraten::V,,bli
1371,kratzen::V,,riva
1372,kratzen::V,,skrapa
1373,stecken::V,,sticka
1374,schleifen::V,,slipa
1375,rütteln::V,,skaka
1376,ziehen::V,,dra
1377,packen::V,,gripa
1378,packen::V,,gripa tag
1379,wünschen::V,,önska
1380,zudecken::V,,täcka
1381,antreiben::V,,driva på
1382,lassen::V,,få att
1383,treten::V,,sparka
1384,verstehen::V,,förstå
