,Concept_ID,ady,de
678,zwölf::NUM,пшӏыкӏутӏу,zwölf
679,zwanzig::NUM,тӏокӏы́,zwanzig
680,dreißig::NUM,щэкӏы,dreißig
681,vierzig::NUM,тӏокӏи́тӏу,vierzig
682,fünfzig::NUM,шъэны́ыкъу,fünfzig
683,sechzig::NUM,тӏокӏи́щ,sechzig
684,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,siebzig
685,achtzig::NUM,тӏокӏи́пӏ,achtzig
686,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,neunzig
687,hundert::NUM,шъэ,hundert
688,tausend::NUM,мин,tausend
689,und::CNJ,ыкӏи,und
690,oder::CNJ,е,oder
691,stehen::V,ущытын,stehen
692,stehen::V,умыхъыен,stehen
693,sitzen::V,уисын,sitzen
694,sitzen::V,утесын,sitzen
695,liegen::V,телъы́н,liegen
696,hängen::V,къыщылэлын,hängen
697,hängen::V,къыщылэлын щыгъын быхъур,hängen
698,werden::V,хъун,werden
699,passieren::V,къэхъун,passieren
700,beginnen::V,къежьэн,beginnen
701,beginnen::V,къыублэн,beginnen
702,enden::V,ухы́н,enden
703,wechseln::V,зэхъожьы́н,wechseln
704,aufgehen[Sonne]::V,къыкъокӏы́н,aufgehen
705,untergehen[Sonne]::V,къохьан,untergehen
706,scheinen[Sonne]::V,къепсыи,scheinen
707,donnern::V,гъогъон,donnern
708,wehen::V,епщэ́н,wehen
709,strömen::V,чъэн,strömen
710,fließen::V,чъэн,fließen
711,sich drehen::V,зыгъэчэрэгъу́н,sich drehen
712,schwanken::V,хъые́н,schwanken
713,schwingen::V,зыгъэхъые́н,schwingen
714,fallen::V,къефэхы́н,fallen
715,brennen::V,стын,brennen
716,rauchen::V,ӏугъо къикӏын,rauchen
717,regnen::V,къещхы́н,regnen
718,gefrieren::V,дыкъын,gefrieren
719,tauen::V,жъун,tauen
720,schmelzen::V,ткӏун,schmelzen
721,trocknen::V,гъушъы́н,trocknen
722,trocknen::V,чъэпхъу́н,trocknen
723,sieden::V,жъон,sieden
724,faulen::V,шъун,faulen
725,verfaulen::V,шъун,verfaulen
726,reißen::V,зэӏэтхъы́н,reißen
727,versinken::V,чӏихьан,versinken
728,vergehen::V,блэкӏы́н,vergehen
729,erscheinen::V,къэлъэгъон,erscheinen
730,verschwinden::V,кӏодыжьы́н,verschwinden
731,abnehmen::V,къыкӏичын,abnehmen
732,zunehmen::V,хэхъо́н,zunehmen
733,steigen::V,къежьэн,steigen
734,wachsen::V,хэхъо́н,wachsen
735,wachsen::V,къэкӏы́н,wachsen
736,glänzen::V,цӏыу́н,glänzen
737,funkeln::V,жъыу́н,funkeln
738,lärmen::V,бырсыры́н,lärmen
739,läuten::V,теон,läuten
740,klingeln::V,теон,klingeln
741,brausen::V,шъуин,brausen
742,rauschen::V,макъэ гъэӏун,rauschen
743,klingen::V,къыхэӏукӏын,klingen
744,bellen::V,хьакъу́н,bellen
745,heulen::V,быун,heulen
746,blasen::V,епщэ́н,blasen
747,pfeifen::V,шъуин,pfeifen
748,schreien::V,куо́н,schreien
749,schreien::V,кӏыи́н,schreien
750,stöhnen::V,щэӏун,stöhnen
751,zittern::V,кӏэзэзын,zittern
752,leben::V,псэу́н,leben
753,geboren werden::V,къэхъун,geboren werden
754,atmen::V,жьы къэщэ́н,atmen
755,trinken::V,ешъо́н,trinken
756,essen::V,шхын,essen
757,schlucken::V,бдырыин,schlucken
758,müde werden::V,пшъын,müde werden
759,einschlafen::V,хэчъыен,einschlafen
760,schlafen::V,чъые́н,schlafen
761,aufwachen::V,къэущы́н,aufwachen
762,aufstehen::V,уцу́н,aufstehen
763,sich erholen::V,зыгъэпсэфын,sich erholen
764,krank werden::V,сымаджэ́ хъун,krank werden
765,krank sein::V,сымэджэ́н,krank sein
766,schmerzen::V,сымэджэ́н,schmerzen
767,husten::V,пскэ́н,husten
768,genesen::V,хъужьын,genesen
769,sterben::V,лӏэн,sterben
770,umkommen::V,хэкӏодэн,umkommen
771,sich bewegen::V,хъые́н,sich bewegen
772,sich rühren::V,хъые́н,sich rühren
773,sich erheben::V,къэтэджын,sich erheben
774,sich setzen::V,тӏысы́н,sich setzen
775,hinfallen::V,ебэджы́н,hinfallen
776,laufen::V,кӏон,laufen
777,schreiten::V,кӏон,schreiten
778,spazierengehen::V,къэкӏухьэн,spazierengehen
779,eilen::V,гузэжъон,eilen
780,sich beeilen::V,гуӏэ́н,sich beeilen
781,sausen::V,псынкӏэ́у чъэн,sausen
782,rennen::V,чъэн,rennen
783,springen::V,пкӏэн,springen
784,klettern::V,дэцохъоен,klettern
785,schaukeln::V,уешӏэн,schaukeln
786,kriechen::V,цохъо́н,kriechen
787,schwimmen::V,есы́н,schwimmen
788,tauchen::V,зычӏэгъэо́н,tauchen
789,rudern::V,къошъо бэщкӏэ фын,rudern
790,fahren::V,кӏон,fahren
791,fliegen::V,быбы́н,fliegen
792,gehen::V,кӏон,gehen
793,weggehen::V,ӏукӏын,weggehen
794,abfahren::V,ежьэн,abfahren
795,anhalten::V,къэуцу́н,anhalten
796,hineingehen::V,ихьан,hineingehen
797,eintreten::V,чӏэхьан,eintreten
798,kommen::V,къэкӏо́н,kommen
799,ankommen::V,къэсы́н,ankommen
800,zurückkommen::V,гъэзэжьын,zurückkommen
801,bleiben::V,къэнэ́н,bleiben
802,warten::V,пэплъэ́н,warten
803,erwarten::V,ежэн,erwarten
804,suchen::V,лъыхъу́н,suchen
805,finden::V,къэгъоты́н,finden
806,finden::V,къыхэгъэщы́н,finden
807,versuchen::V,пылъы́н,versuchen
808,vorbereiten::V,гъэхьазыры́н,vorbereiten
809,lieben::V,шӏу плъэгъу́н,lieben
810,mögen::V,шӏу плъэгъу́н,mögen
811,lachen::V,щхын,lachen
812,rühren::V,гур гъэузын,rühren
813,weinen::V,гъын,weinen
814,schimpfen::V,хъонэн,schimpfen
815,sich ärgern::V,губжы́н,sich ärgern
816,sich fürchten::V,щынэ́н,sich fürchten
817,fürchten::V,щынэ́н,fürchten
818,sehen::V,льэгъу́н,sehen
819,anschauen::V,плъэн,anschauen
820,anschauen::V,еплъы́н,anschauen
821,ansehen::V,плъэн,ansehen
822,hören::V,зэхэхын,hören
823,zuhören::V,дэӏо́н,zuhören
824,probieren::V,хэӏэн,probieren
825,riechen::V,пэмэ́н,riechen
826,fühlen::V,зэхэпшӏэн,fühlen
827,scheinen::V,уащыхъу́н,scheinen
828,scheinen::V,уашӏошӏы́н,scheinen
829,zu sehen sein::V,зэрэлъэгъу́н,zu sehen sein
830,vernehmen::V,зэхэхын,vernehmen
831,frieren::V,дыкъын,frieren
832,frieren::V,пӏыкӏэн,frieren
833,frieren::V,чъыӏэ́ лӏэн,frieren
834,tun::V,шӏын,tun
835,können::V,лъэкӏы́н,können
836,wollen::V,фэе́н,wollen
837,anfangen::V,ублэн,anfangen
838,beenden::V,ухы́н,beenden
839,aufhören::V,щыгъэтын,aufhören
840,gelingen::V,хъун,gelingen
841,öffnen::V,ӏухы́н,öffnen
842,schließen::V,игъэсэн,schließen
843,stellen::V,бгъэуцун,stellen
844,setzen::V,гъэтӏысы́н,setzen
845,legen::V,хэлъхьа́н,legen
846,berühren::V,эӏэн,berühren
847,berühren::V,нэсын,berühren
848,verbinden::V,зэхэпхэ́н,verbinden
849,verbinden::V,пхын,verbinden
850,bedecken::V,техъо́н,bedecken
851,aufhängen::V,пылъэ́н,aufhängen
852,anzünden::V,хэгъэнэ́н,anzünden
853,zurücklassen::V,къэгъэнэ́н,zurücklassen
854,verlieren::V,чӏэ́нэн,verlieren
855,verlieren::V,шӏокӏоды́н,verlieren
856,fallen lassen::V,чӏэунэн,fallen lassen
857,fallen lassen::V,пӏэпызын,fallen lassen
858,machen::V,шӏын,machen
859,herstellen::V,шӏы́н,herstellen
860,bauen::V,шӏы́н,bauen
861,reparieren::V,дыжьы́н,reparieren
862,verbessern::V,нахьышӏу пшӏын,verbessern
863,verbessern::V,нахь дэгъу пшӏын,verbessern
864,ändern::V,зэблэхъу́н,ändern
865,graben::V,тӏын,graben
866,biegen::V,уфэн,biegen
867,drehen::V,гъэчэрегъу́,drehen
868,wenden::V,пӏонтӏэн,wenden
869,wenden::V,бгъэзэн,wenden
870,wenden::V,уӏубын,wenden
871,heben::V,ӏэты́н,heben
872,hochheben::V,ӏэты́н,hochheben
873,ergreifen::V,къэубыты́н,ergreifen
874,halten::V,ӏыгъы́н,halten
875,drücken::V,тэӏункӏэн,drücken
876,schieben::V,уеӏункӏын,schieben
877,schieben::V,уетӏыргун,schieben
878,kratzen::V,цӏэнтхъун,kratzen
879,lecken::V,бзэи́н,lecken
880,beißen::V,ецэкъэ́н,beißen
881,abreißen::V,къичын,abreißen
882,abreißen::V,пытхъын,abreißen
883,abschneiden::V,пыупкӏын,abschneiden
884,abschneiden::V,гобзыкӏын,abschneiden
885,binden::V,епхын,binden
886,stecken::V,хэсэн,stecken
887,brechen::V,зэпыпкӏын,brechen
888,klopfen::V,теон,klopfen
889,hauen::V,теон,hauen
890,kleben::V,щхэн,kleben
891,reiben::V,пӏотын,reiben
892,streichen::V,щыфэн,streichen
893,schleifen::V,гъэчаны́н,schleifen
894,schleifen::V,кӏэлыкӏы́н,schleifen
895,schneiden::V,бзын,schneiden
896,rütteln::V,гъэсысын,rütteln
897,schütteln::V,гъэсысын,schütteln
898,schwenken::V,ӏэ шӏын,schwenken
899,schütten::V,икӏэ́н,schütten
900,füllen::V,из шӏын,füllen
901,einwickeln::V,кӏоцӏыщыхьа́н,einwickeln
902,tragen::V,хьын,tragen
903,schleppen::V,пхьын,schleppen
904,schleppen::V,плъэшъун,schleppen
905,ziehen::V,пкъудыин,ziehen
906,ziehen::V,пщэн,ziehen
907,ziehen::V,плъэшъун,ziehen
908,aufbewahren::V,пӏыгъын,aufbewahren
909,aufbewahren::V,уухъумэн,aufbewahren
910,werfen::V,дзын,werfen
911,fangen::V,къэубыты́н,fangen
912,packen::V,къэубыты́н,packen
913,verstecken::V,бгъэбылъын,verstecken
914,teilen::V,гощы́н,teilen
915,schicken::V,гъахьы́н,schicken
916,bringen::V,къэхьы́н,bringen
917,hinzufügen::V,хэгъэхъо́н,hinzufügen
918,nehmen::V,къытехы́н,nehmen
919,wählen::V,къыхэхы́н,wählen
920,auswählen::V,къыхэхы́н,auswählen
921,bewahren::V,къэухъумэн,bewahren
922,behindern::V,пэрыохъу хъун,behindern
923,verderben::V,къутэн,verderben
924,beschädigen::V,къутэн,beschädigen
925,zerbrechen::V,къутэн,zerbrechen
926,zerreißen::V,зэӏэтхъы́н,zerreißen
927,zerstören::V,къутэ́н,zerstören
928,verbrennen::V,гъэсты́н,verbrennen
929,geben::V,еты́н,geben
930,reichen::V,еты́н,reichen
931,schenken::V,еты́н,schenken
932,versprechen::V,гъэгугъэ́н,versprechen
933,wünschen::V,шӏоигъо́н,wünschen
934,loben::V,щытхъун,loben
935,küssen::V,ебэу́н,küssen
936,wiegen::V,гъэхъыен,wiegen
937,zudecken::V,техъо́н,zudecken
938,wecken::V,къэгъэущы́н,wecken
939,zeigen::V,гъэлъэгъо́н,zeigen
940,führen::V,щэн,führen
941,lehren::V,егъэджэ́н,lehren
942,lehren::V,егъэшӏэн,lehren
943,unterrichten::V,егъэджэ́н,unterrichten
944,aufziehen::V,пӏун,aufziehen
945,leiten::V,гъэзекӏон,leiten
946,antreiben::V,къепфылӏэн,antreiben
947,lassen::V,еты́н,lassen
948,einladen::V,къегъэблэгъэн,einladen
949,vereinigen::V,зэгогъэхьан,vereinigen
950,besuchen::V,щыӏэ́н,besuchen
951,treffen::V,ӏукӏэ́н,treffen
952,treffen::V,пэгъокӏы́н,treffen
953,sich versammeln::V,зэхэхьан,sich versammeln
954,spielen::V,джэгу́н,spielen
955,singen::V,орэ́д къэӏо́н,singen
956,tanzen::V,къэшъо́н,tanzen
957,sich trennen::V,зэгокӏыжьы́ных,sich trennen
958,verlassen::V,бгынэн,verlassen
959,verlassen::V,хэкӏыжьын,verlassen
960,retten::V,къыхэпхыжьын,retten
961,retten::V,къэбгъэнэжьын,retten
962,bewachen::V,къэгъэгъунэн,bewachen
963,schützen::V,ухъумэ́н,schützen
964,verteidigen::V,къэухъумэн,verteidigen
965,sich schlagen::V,эзэон,sich schlagen
966,schießen::V,он,schießen
967,siegen::V,текӏо́н,siegen
968,ärgern::V,бгъэгубжын,ärgern
969,schlagen::V,ео́н,schlagen
970,stechen::V,хэӏун,stechen
971,stoßen::V,тӏыро́н,stoßen
972,stoßen::V,уеӏункӏын,stoßen
973,stehlen::V,тыгъу́н,stehlen
974,stören::V,бгъэгумэкӏын,stören
975,belästigen::V,бгъэгумэкӏын,belästigen
976,verbergen::V,ушъэфын,verbergen
977,täuschen::V,гъэпцӏэ́н,täuschen
978,betrügen::V,гъэпцӏэ́н,betrügen
979,töten::V,уикӏын,töten
980,wohnen::V,дэсын,wohnen
981,arbeiten::V,лэжьэ́н,arbeiten
982,sammeln::V,угъои́н,sammeln
983,pflücken::V,къыпычы́н,pflücken
984,jagen::V,шэкӏон,jagen
985,jagen::V,ешэкӏон,jagen
986,fischen::V,пцэжъые уешэн,fischen
987,fassen::V,къэубыты́н,fassen
988,hüten::V,хэхъо́н,hüten
989,treiben::V,пфын,treiben
990,anbinden::V,епхын,anbinden
991,füttern::V,гъэшхэ́н,füttern
992,melken::V,щын,melken
993,hacken::V,упкӏэтэн,hacken
994,gießen::V,тепкӏэн,gießen
995,reifen::V,игъо хъун,reifen
996,zubereiten::V,бгъэхьазырын,zubereiten
997,kochen::V,шӏы́н,kochen
998,backen::V,гъэжъэ́н,backen
999,braten::V,гъэжъэ́н,braten
1000,umrühren::V,зэхэгъэкӏухьан,umrühren
1001,stricken::V,хъын,stricken
1002,nähen::V,дэн,nähen
1003,färben::V,бгъэлэн,färben
1004,reinigen::V,укъэбзы́н,reinigen
1005,waschen::V,бгыкӏын,waschen
1006,abwischen::V,лъэкӏы́н,abwischen
1007,spülen::V,дэгъэчъыхьан,spülen
1008,fegen::V,пхъэнкӏы́н,fegen
1009,kehren::V,пхъэнкӏы́н,kehren
1010,baden::V,зыгъэпскӏын,baden
1011,sich waschen::V,зытхьакӏы́н,sich waschen
1012,ausziehen::V,къытехы́н,ausziehen
1013,anziehen::V,щылъэ́н,anziehen
1014,sich anziehen::V,зыфэпэн,sich anziehen
1015,kämmen::V,жьын,kämmen
1016,schmücken::V,гъэдэхэ́н,schmücken
1017,sagen::V,къэӏон,sagen
1018,sprechen::V,псэлъэ́н,sprechen
1019,reden::V,гущыӏэ́н,reden
1020,sich unterhalten::V,зэдэгущыӏэн,sich unterhalten
1021,fragen::V,упчӏэ́н,fragen
1022,bitten::V,лъэӏо́н,bitten
1023,erzählen::V,къэпӏотэ́н,erzählen
1024,mitteilen::V,макъэ егъэӏун,mitteilen
1025,nennen::V,цӏэ фэусы́н,nennen
1026,rufen::V,джэн,rufen
1027,prahlen::V,узыщытхъужьы́н,prahlen
1028,übersetzen::V,бгъэкӏотэн,übersetzen
1029,denken::V,егупшысэ́н,denken
1030,glauben::V,уивыхъэ́ телъы́н,glauben
1031,bemerken::V,гу лъыптэ́н,bemerken
1032,erkennen::V,зэхэпхын,erkennen
1033,erkennen::V,зэбгъэшӏэн,erkennen
1034,begreifen::V,гурыӏо́н,begreifen
1035,verstehen::V,зэхэхын,verstehen
1036,lernen::V,еджэ́н,lernen
1037,wissen::V,шӏэн,wissen
1038,sich erinnern an::V,къэшӏэжьын,sich erinnern an
1039,vergessen::V,пщыгъупшэжьы́н,vergessen
1040,messen::V,шын,messen
1041,zählen::V,плъытэ́н,zählen
1042,rechnen::V,плъытэ́н,rechnen
1043,rechnen::V,угугъэ́н,rechnen
1044,lesen::V,еджэ́н,lesen
1045,malen::V,шӏын,malen
1046,zeichnen::V,шӏын,zeichnen
1047,schreiben::V,тхын,schreiben
1048,besitzen::V,иӏэн,besitzen
1049,kaufen::V,щэфы́н,kaufen
1050,verkaufen::V,щэн,verkaufen
1051,bezahlen::V,птын,bezahlen
1052,bezahlen::V,лъыптын,bezahlen
1053,bezahlen::V,птыжьы́н,bezahlen
1054,zahlen::V,птын,zahlen
1055,zahlen::V,лъыптын,zahlen
1056,beherrschen::V,иунаеу иӏэн,beherrschen
1057,ertragen::V,щэчы́н,ertragen
1058,Schnurrbart::N,,Schnurrbart
1059,Nabel::N,,Nabel
1060,Wetter::N,,Wetter
1061,Frost::N,,Frost
1062,Raureif::N,,Raureif
1063,Adler::N,,Adler
1064,Schwan::N,,Schwan
1065,Ton::N,,Ton
1066,Sache::N,,Sache
1067,Schlitten::N,,Schlitten
1068,Last::N,,Last
1069,Figur::N,,Figur
1070,Bündel::N,,Bündel
1071,Schuh::N,,Schuh
1072,Arzt::N,,Arzt
1073,lebendig::A,,lebendig
1074,zuerst::ADV,,zuerst
1075,manchmal::ADV,,manchmal
1076,niemals::ADV,,niemals
1077,hier::ADV,,hier
1078,hierhin::ADV,,hierhin
1079,von hier::ADV,,von hier
1080,schon::ADV,,schon
1081,sinken::V,,sinken
1082,klirren::V,,klirren
1083,fliehen::V,,fliehen
1084,flüchten::V,,flüchten
1085,geraten::V,,geraten
1086,aufheben::V,,aufheben
1087,beugen::V,,beugen
1088,umdrehen::V,,umdrehen
1089,bekommen::V,,bekommen
1090,erhalten::V,,erhalten
1091,treten::V,,treten
