,Concept_ID,mrj,myv
753,später::ADV,вара,мейле
754,heute::ADV,тагачы,течи
755,morgen::ADV,иргод,ванды
756,morgen::ADV,иргодым,ванды
757,bald::ADV,чӹнь,курок
758,bald::ADV,вӓшке,курок
759,bald::ADV,выртышты,курок
760,dann::ADV,пакыла,мейле
761,dann::ADV,пакыла,седе мейле
762,gestern::ADV,тенгечӹ,исяк
763,einst::ADV,икӓнӓ,весть
764,einst::ADV,икӓнӓ,зярдо-бути
765,damals::ADV,тӹнӓм,сестэ
766,danach::ADV,пакыла,мейле
767,danach::ADV,пакыла,седе мейле
768,vorher::ADV,перви,васняяк
769,zuerst::ADV,андак,васня
770,einmal::ADV,гӓнӓк,весть
771,einmal::ADV,гӓнӓ,весть
772,manchmal::ADV,кынамжы,лиясто
773,oft::ADV,чӹчкӹдӹн,сеетьстэ
774,immer::ADV,со,свал
775,immer::ADV,соок,свал
776,niemals::ADV,нинам,а зярдояк
777,niemals::ADV,нигынам,а зярдояк
778,niemals::ADV,нигынамат,а зярдояк
779,hier::ADV,тиштӹ,тесэ
780,hierhin::ADV,тишкӹ,тей
781,von hier::ADV,тишец,тестэ
782,von hier::ADV,тишецӹн,тестэ
783,dort::ADV,тӹштӹ,тосо
784,dorthin::ADV,тӹшкӹ,тов
785,dorthin::ADV,тӹшкӹлӓ,тов
786,geradeaus::ADV,вик,витьстэ
787,geradeaus::ADV,тура,витьстэ
788,vorwärts::ADV,анзыкы,икелев
789,rückwärts::ADV,мӹнгеш,мекев
790,zurück::ADV,мӹнгеш,мекев
791,unten::ADV,ӱлнӹ,ало
792,unten::ADV,лӹвӓлнӹ,ало
793,hinab::ADV,ӱлӹкӹ,алов
794,hinab::ADV,лӹвӓкӹ,алов
795,oben::ADV,вӹлнӹ,вере
796,hinauf::ADV,кӱшкӹлӓ,верев
797,hinauf::ADV,кӱш,верев
798,überall::ADV,йӹлт,эрьва косо
799,überall::ADV,цилӓ вӓре,эрьва косо
800,nicht::ADV,уке,а
801,ein wenig::ADV,изиш,аламошка
802,ein wenig::ADV,иклаштык,аламошка
803,kaum::ADV,цылик,ансяк
804,kaum::ADV,чучок-чучок,ансяк
805,sehr::ADV,чоте,пек
806,sehr::ADV,чоте,вельть
807,so::ADV,тенге,истя
808,so::ADV,тенгелӓ,истя
809,noch::ADV,мол,таго
810,noch::ADV,моло,таго
811,nur::ADV,веле,ансяк
812,schon::ADV,уже,уш
813,schon::ADV,ӹнде,уш
814,wieder::ADV,уэш,таго
815,vergebens::ADV,зря,стяко
816,vergebens::ADV,ӹзрӓ,стяко
817,vergebens::ADV,ӹзӹрӓ,стяко
818,vor::PRP,анзыц,икеле
819,vor::PRP,анзыцын,икеле
820,hinter::PRP,шайылан,вельде
821,hinter::PRP,шайылный,вельде
822,unter::PRP,лӹвӓкӹ,ало
823,durch::PRP,вашт,пачк
824,neben::PRP,сага,вакссо
825,zwischen::PRP,лош,ютксо
826,zwischen::PRP,лошкы,ютксо
827,wegen::PRP,мычыц,кис
828,wegen::PRP,мычыц,коряс
829,wegen::PRP,мычыц,кувалт
830,dies::PRN,тидӹ,те
831,dies::PRN,ти,те
832,das::PRN,тидӹ,те
833,das::PRN,тидӹ,тона
834,das::PRN,ти,те
835,das::PRN,ти,тона
836,alles::PRN,цилӓ,весе
837,alles::PRN,цилӓ,весемесь
838,ich::PRN,мый,мон
839,du::PRN,тӹнь,тон
840,er::PRN,тӹдӹ,сон
841,wir::PRN,мӓ,минь
842,ihr::PRN,вӓ,тынь
843,sie::PRN,нӹнӹ,сынь
844,was::FPRN,ма,мезе
845,wer::FPRN,кӱ,ки
846,wo::FADV,кышан,косо
847,wo::FADV,кыштакен,косо
848,wohin::FADV,кышкы,ков
849,wohin::FADV,кышкы,козо
850,wie::FADV,кыце,кода
851,warum::FADV,малын,мекс
852,wieviel::FNUM,кынар,зяро
853,wieviel::FNUM,кынары,зяро
854,wieviel::FNUM,кынаркы,зяро
855,eins::NUM,иктӹ,вейке
856,eins::NUM,иктӹт,вейке
857,zwei::NUM,кок,кавто
858,zwei::NUM,кокты,кавто
859,drei::NUM,кым,колмо
860,drei::NUM,кымыт,колмо
861,vier::NUM,нӹл,ниле
862,fünf::NUM,вӹц,вете
863,sechs::NUM,куд,кото
864,sechs::NUM,кудытмозн,кото
865,sieben::NUM,шӹм,сисем
866,sieben::NUM,шӹмӹт,сисем
867,acht::NUM,кӓндӓкш,кавксо
868,acht::NUM,кӓндӓкшӹ,кавксо
869,neun::NUM,ӹндекшшӱдӹ,вейксэ
870,zehn::NUM,лу,кемень
871,elf::NUM,луатик,кевейкее
872,elf::NUM,луатиктӹ,кевейкее
873,zwölf::NUM,луаткок,кемгавтово
874,zwölf::NUM,луаткокты,кемгавтово
875,zwanzig::NUM,коклы,комсь
876,dreißig::NUM,кымлы,колоньгемень
877,vierzig::NUM,нӹллӹ,ниленьгемень
878,fünfzig::NUM,вӹцлӹ,ведьгемень
879,sechzig::NUM,кудлу,кодгемень
880,siebzig::NUM,шӹмлу,сизьгемень
881,achtzig::NUM,кӓндӓкшлу,кавксоньгемень
882,neunzig::NUM,ӹндекшлу,вейксэньгемень
883,hundert::NUM,шӱдӹ,сядо
884,tausend::NUM,тӹжем,тыща
885,und::CNJ,дöн,ды
886,oder::CNJ,льывы,или
887,stehen::V,шалшаг,аштемс стядо
888,sitzen::V,шӹнзӓш,аштемс озадо
889,liegen::V,киӓш,мадезь аштемс
890,hängen::V,кечӓш,нурьгемс
891,werden::V,шагалаш,арамс
892,passieren::V,ӹштӓ́лтӓш,лисэмс
893,beginnen::V,тӹнгӓлӓлтӓш,ушодомс
894,enden::V,пӹтӓш,лоткамс
895,wechseln::V,весемӓш,полавтнемс
896,wechseln::V,весемӓлтӓш,полавтнемс
897,aufgehen[Sonne]::V,авараш,лисемс
898,aufgehen[Sonne]::V,авараш,стямс
899,untergehen[Sonne]::V,шӹ́нзӓш,валгомс
900,scheinen[Sonne]::V,сотемдӓрӓш,валдомтомс
901,donnern::V,хӹдӹртӓш,цярномс
902,donnern::V,хӹдӹртӓш,галдордомс
903,wehen::V,ӹфӹлӓш,пувамс
904,strömen::V,йогащ,чудемс
905,fließen::V,йогащ,чудемс
906,sich drehen::V,пöрдӓш,велямс
907,schwanken::V,лыпшалташ,лыкамс
908,schwanken::V,лыпшалташ,якамс
909,schwingen::V,кӓчӓйӓш,нурсемс
910,schwingen::V,кӓчӓйӓш,лыкамс
911,fallen::V,кенвазаш,прамс
912,fallen::V,кенвазаш,сяворемс
913,fallen::V,шынгалташ,прамс
914,fallen::V,шынгалташ,сяворемс
915,brennen::V,йылаш,паломс
916,rauchen::V,шыпшаш,качадомс
917,regnen::V,юраш,пиземс
918,gefrieren::V,гӓш,кельмемс
919,gefrieren::V,кӹлмаш,кельмемс
920,tauen::V,шылаш,соламс
921,schmelzen::V,шӹрӓнӓш,соламс
922,trocknen::V,кошкаш,коськемс
923,sieden::V,шолаш,лакамс
924,sieden::V,шолаш,пиксемс
925,faulen::V,шӱӓш,наксадомс
926,verfaulen::V,йӓнгӓрӓлтӓш,наксадомс
927,reißen::V,кышкедӓлтӓш,сезневемс
928,versinken::V,ва́лаш,ваямс
929,vergehen::V,эртӓш,ютамс
930,erscheinen::V,каяш,лисемс
931,verschwinden::V,ямаш,ёмамс
932,sinken::V,пычаш,явамс
933,abnehmen::V,чӹдемӓш,киремемс
934,abnehmen::V,кöтӹргӓш,киремемс
935,zunehmen::V,когоэмӓш,ламолгадомс
936,zunehmen::V,когоэмӓш,раштамс
937,steigen::V,лӱлта́лташ,куземс
938,steigen::V,лӱлта́лташ,кепсевемс
939,wachsen::V,кушкаш,касомс
940,glänzen::V,йӹлгӹжӓш,цитнемс
941,funkeln::V,валгалташ,пиндолдомс
942,funkeln::V,валгалташ,цивтёрдомс
943,lärmen::V,юкланаш,шалномс
944,läuten::V,цоргаш,гайгезевемс
945,klingeln::V,цоргаш,чавомс баягас
946,klirren::V,цонгырталгаш,калдордомс
947,klirren::V,цонгырталгаш,кальцяемс
948,brausen::V,ышдымыла́наш,лакамс
949,rauschen::V,шу́жгаш,лажномс
950,klingen::V,йо́нгаш,гайгемс
951,bellen::V,опташ,онгомс
952,heulen::V,урмыжаш,урномс
953,blasen::V,ӹфӹлӓш,пувамс
954,pfeifen::V,ши́шкаш,вешкемс
955,schreien::V,уташ,пижнемс
956,schreien::V,саслаш,пижнемс
957,schreien::V,варгынзаш,пижнемс
958,stöhnen::V,ӹнгӹрӓш,кувсемс
959,zittern::V,цӹтӹрӓш,тарномс
960,leben::V,ӹлӓш,эрямс
961,geboren werden::V,шачаш,чачомс
962,atmen::V,шӱлӓш,лексемс
963,trinken::V,йӱӓш,симемс
964,essen::V,качкаш,ярсамс
965,schlucken::V,нелӓш,нилемс
966,schlucken::V,нелӓш,порнемс
967,müde werden::V,янгылаш,сиземс
968,einschlafen::V,амален кеӓш,матедевемс
969,schlafen::V,амалаш,удомс
970,aufwachen::V,понгыжалташ,сыргоземс
971,aufstehen::V,кӹньӹл шагалаш,стямс
972,sich erholen::V,кӓнаш,оймсемс
973,krank werden::V,церлӓнен вазаш,сэредезевемс
974,krank sein::V,церлӓнӓш,сэредемс
975,krank sein::V,ясланаш,сэредемс
976,krank sein::V,ясыланаш,сэредемс
977,schmerzen::V,каршташ,сэредемс
978,husten::V,кахыраш,козомс
979,genesen::V,паремӓш,пичкамс
980,genesen::V,тöрлӓнӓш,пичкамс
981,sterben::V,вазын колаш,куломс
982,umkommen::V,пӹтӓш,чавовомс
983,umkommen::V,пӹтӓш,ёмамс
984,sich bewegen::V,кашташ,шаштомс
985,sich rühren::V,тӓрвӓнӓш,сыргамс
986,sich erheben::V,кӹньӹлӓш,куземс
987,sich setzen::V,шӹнзӓш,озамс
988,hinfallen::V,кенвазаш,прамс
989,hinfallen::V,кенвазаш,сяворемс
990,hinfallen::V,шынгалташ,прамс
991,hinfallen::V,шынгалташ,сяворемс
992,laufen::V,кашташ,якамс
993,schreiten::V,ашкедӓш,эскелямс
994,schreiten::V,ашкедӓш,молемс
995,spazierengehen::V,мадын кашташ,якамс
996,eilen::V,вӓшкӓш,эрзкалемс
997,eilen::V,вӓшкӓш,капшамс
998,sich beeilen::V,вӓшкӓш,капшамс
999,sich beeilen::V,талашаш,капшамс
1000,sausen::V,хойхаланаш,ливтямс
1001,sausen::V,хояш,ливтямс
1002,rennen::V,кыргыжаш,чийнемс
1003,rennen::V,кыргыжаш,ардтнемс
1004,springen::V,тӹршештӓш,кирнявтнемс
1005,klettern::V,ку́заш,куземс
1006,schaukeln::V,лыпшалташ,нурямс
1007,kriechen::V,авалянаш,ёзмолдомс
1008,kriechen::V,ньыжиклӓш,ёзмолдомс
1009,schwimmen::V,илӓш,уемс
1010,tauchen::V,цымаш,чопавтомс
1011,tauchen::V,цымаш,чопавтнемс
1012,rudern::V,шуалташ,миледемс
1013,fahren::V,кеӓш,ардомс
1014,fliegen::V,чонгештӓш,ливтямс
1015,gehen::V,кеӓш,туемс
1016,gehen::V,кеӓш,молемс
1017,weggehen::V,кеӓш,туемс
1018,abfahren::V,кеӓш,туемс
1019,anhalten::V,цӓрнӓш,лоткамс
1020,hineingehen::V,пыраш,совамс
1021,eintreten::V,пыраш,совамс
1022,eintreten::V,пыраш,эскельдямс
1023,kommen::V,толаш,самс
1024,ankommen::V,шоаш,самс
1025,ankommen::V,шоаш,пачкодемс
1026,zurückkommen::V,пöртӹлӓш,велявтомс
1027,bleiben::V,кодаш,кадовомс
1028,warten::V,вычаш,учомс
1029,erwarten::V,вычаш,учомс
1030,suchen::V,кӹчӓлӓш,вешнемс
1031,finden::V,моаш,муемс
1032,versuchen::V,путаяш,варштамс
1033,versuchen::V,цацаш,варштамс
1034,vorbereiten::V,поспейӹктӓш,анокстамс
1035,lieben::V,яраташ,вечкемс
1036,mögen::V,яраташ,вечкемс
1037,lachen::V,ваштылаш,пейдемс
1038,rühren::V,тӓрвӓтӓш,токамс седейс
1039,weinen::V,мӓгӹрӓш,авардемс
1040,schimpfen::V,свырседӓлӓш,сёвномс
1041,sich ärgern::V,шӹдешкӓш,кежиявтнемс
1042,sich fürchten::V,лӱдӓш,пелемс
1043,fürchten::V,лӱдӓш,пелемс
1044,fliehen::V,кыргыжаш,оргодемс
1045,flüchten::V,кыргыж шӹлӓш,ворьгодемс
1046,flüchten::V,кыргыж шӹлӓш,чадомс
1047,sehen::V,ужаш,неемс
1048,anschauen::V,анжалаш,ваномс
1049,ansehen::V,анжаш,ваномс
1050,hören::V,колаш,марямс
1051,zuhören::V,колышташ,кунсоломс
1052,probieren::V,тотештӓш,варшамс
1053,probieren::V,подыл анжаш,варшамс
1054,riechen::V,ӱпшӹнзӓш,никсемс
1055,fühlen::V,шижӓш,марямс
1056,scheinen::V,каяш,марявомс
1057,zu sehen sein::V,каяш,неявомс
1058,vernehmen::V,колын колташ,марямс
1059,frieren::V,кӹлмаш,кельмемс
1060,frieren::V,тӹнгӹргӓш,кельмемс
1061,tun::V,ӹштӓш,теемс
1062,können::V,кердӓш,маштомс
1063,wollen::V,жалаяш,бажамс
1064,anfangen::V,тӹнгӓлӓш,кармамс
1065,beenden::V,пӹтӓрӓш,прядомс
1066,aufhören::V,цӓрнӓш,лоткамс
1067,gelingen::V,цӓш лиӓш,удаламс
1068,geraten::V,лиӓш,лисемс
1069,öffnen::V,пачаш,панжомс
1070,schließen::V,чӱчӓш,пекстамс
1071,schließen::V,чӱчӓш,сёлгомс
1072,schließen::V,чӱчӓш,конямс
1073,stellen::V,шӹндӓш,аравтомс
1074,setzen::V,шӹндӓш,ойсевтемс
1075,setzen::V,шӹндӓш,озавтнемс
1076,legen::V,опташ,путомс
1077,legen::V,пиштӓш,путомс
1078,berühren::V,тӹкӓлӓш,токамс
1079,verbinden::V,пидӓш,содомс
1080,bedecken::V,леведӓш,вельтямс
1081,aufhängen::V,сӓкӓш,понгавтомс
1082,anzünden::V,чӱктӓш,кирвастемс
1083,aufheben::V,кузыкташ,кепедемс
1084,zurücklassen::V,кодаш,кадомс
1085,verlieren::V,ямдаш,ёмавтомс
1086,fallen lassen::V,кенвацтараш,правтомс
1087,machen::V,ӹштӓш,теемс
1088,herstellen::V,йӓмдӹлӓш,анокстамс
1089,bauen::V,ӹштӓш,путомс
1090,reparieren::V,чиняш,витемс
1091,reparieren::V,алалаш,витемс
1092,verbessern::V,яжоэмден шӹндӓш,паролгавтомс
1093,verbessern::V,яжоэмден шӹндӓш,вадрялгавтомс
1094,ändern::V,вашталташ,полавтомс
1095,graben::V,капаяш,чувомс
1096,graben::V,капаяш,таргамс
1097,beugen::V,лывырташ,мендемс
1098,beugen::V,каклярташ,мендемс
1099,biegen::V,лывырташ,комавтомс
1100,drehen::V,сӓрӓш,чаравтомс
1101,drehen::V,сӓрӓш,велявтнемс
1102,drehen::V,сӓрӹкӓлӓш,чаравтомс
1103,drehen::V,сӓрӹкӓлӓш,велявтнемс
1104,wenden::V,сӓрӓлӓш,велявтомс
1105,umdrehen::V,сӓрӓлӓш,велявтомс
1106,heben::V,лӱктӓш,кепедемс
1107,hochheben::V,кузыкташ,кепедемс
1108,ergreifen::V,хватяш,кундамс
1109,halten::V,кычаш,кирдемс
1110,drücken::V,темдӓш,нуемс
1111,schieben::V,шӹкӓш,шаштомс
1112,kratzen::V,нӹжӓш,ангордамс
1113,lecken::V,нылаш,нолсемс
1114,beißen::V,пыралаш,сускомс
1115,abreißen::V,кӹрӓш,сеземс
1116,abreißen::V,кышкед нӓлӓш,сеземс
1117,abschneiden::V,шулаш,печкемс
1118,abschneiden::V,лаштыклаш,печкемс
1119,binden::V,пидӓш,кодамс
1120,binden::V,пидӓш,сюлмамс
1121,stecken::V,шыралаш,сялгомс
1122,brechen::V,тодылаш,синдемс
1123,brechen::V,тодылаш,калавтомс
1124,brechen::V,пыдырташ,синдемс
1125,brechen::V,пыдырташ,калавтомс
1126,klopfen::V,рушткаш,калтаямс
1127,hauen::V,шелӹштӓш,чавомс
1128,kleben::V,клейӓш,педявтнемс
1129,reiben::V,нӹжӓш,ёзамс
1130,streichen::V,шӹрӓш,вадемс
1131,schleifen::V,шымаш,човамс
1132,schneiden::V,пӹчкӓш,керямс
1133,rütteln::V,мыльгыкташ,чукамс
1134,rütteln::V,мыльгыкташ,лыкавтомс
1135,schütteln::V,цӹтӹртӓш,чукамс
1136,schütteln::V,мыльгыкташ,чукамс
1137,schwenken::V,машыяш,яхолемс
1138,schütten::V,опталаш,каямс
1139,füllen::V,темӓш,пештямс
1140,einwickeln::V,пӹтӹрӓ́лӓш,тапарямс
1141,tragen::V,намалаш,кандомс
1142,schleppen::V,шӹдӹрӓш,ускомс
1143,ziehen::V,шыпшаш,ускомс
1144,aufbewahren::V,перегӓш,ванстомс
1145,werfen::V,кӹшкӓш,ёртомс
1146,fangen::V,кычаш,кундамс
1147,packen::V,хватяш,кундамс
1148,verstecken::V,шӹлтӓш,кекшемс
1149,teilen::V,пайылаш,явомс
1150,schicken::V,колташ,кучомс
1151,bringen::V,кандаш,кандомс
1152,bekommen::V,лыкташ,саемс
1153,erhalten::V,получаяш,саемс
1154,nehmen::V,налаш,саемс
1155,wählen::V,айыраш,кочкамс
1156,auswählen::V,айыраш,кочкамс
1157,bewahren::V,перегӓш,ванстомс
1158,behindern::V,мешӓйӓш,кирдемс
1159,verderben::V,портяш,коламс
1160,beschädigen::V,шушырташ,теемс зыян
1161,zerbrechen::V,пыдырташ,коламс
1162,zerreißen::V,кӹрӓш,сеземс
1163,zerstören::V,шӓлӓтӓш,калавтомс
1164,verbrennen::V,йылаташ,пултамс
1165,verbrennen::V,йылалташ,пултамс
1166,geben::V,пуаш,максомс
1167,reichen::V,пуаш,максомс
1168,schenken::V,подараш,каземс
1169,versprechen::V,сöрӓш,алтамс
1170,wünschen::V,жалаяш,арсемс
1171,loben::V,хваляш,шнамс
1172,küssen::V,шышшалаш,палсемс
1173,wiegen::V,лӱнгӓлтӓш,нурсемс
1174,zudecken::V,пиштӓш,тавадомс
1175,zudecken::V,пиштӓш,вельтямс
1176,wecken::V,понгыжалтараш,стявтомс
1177,zeigen::V,анжыкташ,невтемс
1178,führen::V,видӓш,ветямс
1179,lehren::V,тымдаш,тонавтомс
1180,unterrichten::V,тымдаш,тонавтомс
1181,aufziehen::V,кушташ,трямс
1182,aufziehen::V,кушташ,кастомс
1183,leiten::V,видӓш,ветямс
1184,leiten::V,видӓш,азоркстамс
1185,leiten::V,вуйлаташ,ветямс
1186,leiten::V,вуйлаташ,азоркстамс
1187,leiten::V,вуйлалташ,ветямс
1188,leiten::V,вуйлалташ,азоркстамс
1189,antreiben::V,талаштараш,ветямс
1190,lassen::V,-ыкт,кармавтомс
1191,einladen::V,ӱжӓш,тердемс
1192,vereinigen::V,иктештӓш,вейсэндямс
1193,vereinigen::V,иктештӓш,вейс путомс
1194,vereinigen::V,иктештӓш,вейс пурнамс
1195,besuchen::V,толаш,варштамс
1196,treffen::V,вӓшлиӓш,вастомс
1197,treffen::V,вӓшлиӓлтӓш,вастомс
1198,sich versammeln::V,цымыргаш,промокшномс
1199,spielen::V,мадаш,налксемс
1200,singen::V,мыраш,морамс
1201,tanzen::V,кушташ,киштемс
1202,sich trennen::V,айырлаш,явомс
1203,verlassen::V,шуаш,кадомс
1204,retten::V,ытараш,идемс
1205,bewachen::V,оролаш,ванстомс
1206,schützen::V,перегӓш,аштемс
1207,verteidigen::V,перегӓш,ваномс
1208,sich schlagen::V,шидӓлӓш,тюремс
1209,sich schlagen::V,шиэдӓлӓш,тюремс
1210,schießen::V,лӱӓш,ледемс
1211,siegen::V,сӹнгӓш,изнямс
1212,ärgern::V,шӹдештӓрӓш,кежейгавтомс
1213,schlagen::V,пӓрен колташ,токамс
1214,schlagen::V,хӹрӹктен колташ,токамс
1215,treten::V,чымаш,тапамс
1216,stechen::V,пышкылаш,пупамс
1217,stoßen::V,шыркедӓш,тулкадемс
1218,stehlen::V,шолышт толаш,саламс
1219,stören::V,ӓрештӹлӓш,пирямс ки
1220,belästigen::V,кӓньӹсӹрлӓндӓрӓш,а максомс
1221,belästigen::V,кӓньӹсӹрлӓндӓрӓш,а кадомс оймамо
1222,belästigen::V,шытырланыкташ,а максомс
1223,belästigen::V,шытырланыкташ,а кадомс оймамо
1224,verbergen::V,шӹлтӓш,сёпомс
1225,verbergen::V,шӹлтӓш,кекшемс
1226,täuschen::V,алталаш,манямс
1227,täuschen::V,аталаш,манямс
1228,betrügen::V,мошеньӹчӓйӓш,манчемс
1229,töten::V,пуштын шуаш,чавномс
1230,töten::V,пуштын шуаш,маштнемс
1231,wohnen::V,ӹлӓш,эрямс
1232,arbeiten::V,пӓшӓлӓш,важодемс
1233,arbeiten::V,ровотаяш,важодемс
1234,sammeln::V,погаш,пурнамс
1235,pflücken::V,кӹрӓш,ноцковтнемс
1236,jagen::V,охотничӓйӓш,кундамс
1237,fischen::V,кол кычаш,калонь кундамс
1238,fassen::V,кычаш,кундамс
1239,hüten::V,кӹтӓш,ваномс
1240,treiben::V,шуруяш,панемс
1241,anbinden::V,ялшташ,сюлмамс
1242,anbinden::V,ялышташ,сюлмамс
1243,füttern::V,пукшаш,андомс
1244,melken::V,шыпшылаш,потявтомс
1245,hacken::V,роаш,лазномс
1246,gießen::V,шӓвӓш,валомс
1247,reifen::V,кӱӓш,кенеремс
1248,reifen::V,поспейӓш,кенеремс
1249,zubereiten::V,йӓмдӹлӓш,анокстамс
1250,kochen::V,шолташ,пидемс
1251,backen::V,кӱктӓш,пидемс
1252,braten::V,жӓрӓш,пуштамс
1253,umrühren::V,намалаш,човорямс
1254,stricken::V,пидӓш,кодамс
1255,nähen::V,ыргаш,стамс
1256,färben::V,пидӓш,артомс
1257,reinigen::V,чиӓлтӓш,урядамс
1258,waschen::V,мышкаш,муськемс
1259,abwischen::V,ӹштӓш,нардамс
1260,spülen::V,шӱӓлтӓш,ёрвалдомс
1261,fegen::V,ӹштӓш,тенсемс
1262,kehren::V,ӹштӓш,тенсемс
1263,baden::V,нӱштӹлӓш,экшелямс
1264,sich waschen::V,мышкылташ,шлямс
1265,ausziehen::V,кыдашаш,кайсевтемс
1266,anziehen::V,чиӓш,оршамс
1267,sich anziehen::V,чиӓш,оршамс
1268,kämmen::V,шерӓш,судрямс
1269,schmücken::V,цеверемдӓш,мазылгавтомс
1270,schmücken::V,цеверемдӓш,наряжамс
1271,sagen::V,манаш,меремс
1272,sagen::V,келесӓш,меремс
1273,sprechen::V,манаш,кортамс
1274,reden::V,шайышташ,кортамс
1275,sich unterhalten::V,хытыраш,кортнемс
1276,sich unterhalten::V,хытыргаш,кортнемс
1277,fragen::V,ядаш,кевкстемс
1278,bitten::V,ядаш,вешемс
1279,erzählen::V,келесӓш,ёвтнемс
1280,mitteilen::V,попаш,ёвтамс
1281,mitteilen::V,увертӓш,ёвтамс
1282,mitteilen::V,увертӓрӓш,ёвтамс
1283,nennen::V,лӹмдӓш,лемдемс
1284,nennen::V,лӹмдӓш,путомс лем
1285,rufen::V,ӱжӓш,тердемс
1286,rufen::V,ӱжӓш,серьгедемс
1287,prahlen::V,хайзаш,шнамс пря
1288,prahlen::V,шаргаланаш,шнамс пря
1289,übersetzen::V,вашташ,ютавтомс
1290,denken::V,машанаш,арсемс
1291,glauben::V,ӹнянӓш,кемемс
1292,bemerken::V,цаклаш,неемс
1293,erkennen::V,пӓлӓш,содамс
1294,begreifen::V,ынгылаш,пачкодемс
1295,verstehen::V,ынгылаш,чарькодемс
1296,lernen::V,тыменяш,тонавтнемс
1297,wissen::V,пӓлӓш,содамс
1298,sich erinnern an::V,ышештӓрӓш,ледстямс
1299,vergessen::V,монден кодаш,стувтомс
1300,messen::V,висӓш,онкстнемс
1301,zählen::V,шотаяш,ловомс
1302,rechnen::V,шотаяш,ловомс
1303,lesen::V,лыдаш,ловномс
1304,malen::V,рисуяш,рисовамс
1305,zeichnen::V,ыдырка́лаш,рисовамс
1306,schreiben::V,вазаш,сёрмадомс
1307,besitzen::V,кы́чаш,улемс
1308,besitzen::V,кы́чаш,улемс азорокс
1309,kaufen::V,нӓлӓш,рамамс
1310,verkaufen::V,выжалаш,миемс
1311,bezahlen::V,тӱлӓш,пандомс
1312,zahlen::V,тӱлӓш,пандомс
1313,beherrschen::V,кы́чаш,азоркстамс
1314,ertragen::V,цӹтӓш,кирдемс
1315,Linie::N,,кикс
1316,Strich::N,,межа
1317,jetzt::ADV,,ней
1318,hinzufügen::V,,путомс
1319,hinzufügen::V,,максомс
