,Concept_ID,ro,mdf
811,traurig::A,trist,ла́жнай
812,traurig::A,mâhnit,ла́жнай
813,lebendig::A,viu,эряй
814,gut::A,bun,пара
815,gut::A,bun,цебярь
816,schlecht::A,rău,кальдяв
817,schlecht::A,prost,кальдяв
818,richtig::A,drept,виде
819,richtig::A,corect,виде
820,schlimm::A,rău,кальдяв
821,wahr::A,adevărat,афкуксонь
822,alt::A,uzat,ташта
823,alt::A,vechi,ташта
824,neu::A,nou,од
825,ehemalig::A,fost,и́нгольдень
826,ehemalig::A,anterior,и́нгольдень
827,alt[Lebewesen]::A,bătrîn,сире
828,jung::A,tânăr,од
829,arm::A,sărac,а́шу
830,arm::A,sărman,а́шу
831,reich::A,avut,козя
832,reich::A,bogat,козя
833,bekannt::A,cunoscut,содаф
834,berühmt::A,renumit,содавикс
835,fremd::A,străin,лия
836,fremd::A,străin,аф содаф
837,verschieden::A,diferit,аф фкя ла́цонь
838,verschieden::A,deosebit,аф фкя ла́цонь
839,nah::A,apropiat,мала
840,nah::A,apropiat,аф ичкоздень
841,fern::A,departe,и́чкоздень
842,fern::A,departe,куна́рдонь
843,linker::A,stâng,кержи
844,rechter::A,drept,види
845,anderer::A,alt,лия
846,erster::A,prim,васенце
847,zweiter::A,al doilea,омбоце
848,dritter::A,treilea,колмоце
849,letzter::A,final,ме́кольце
850,allein::ADV,singur,ськамонза
851,auf einmal::ADV,dintrodată,вихцок
852,zusammen::ADV,împreună,марс
853,zusammen::ADV,împreună,ма́рса
854,lange::ADV,îndelung,кува́тьс
855,lange::ADV,mult timp,кува́тьс
856,plötzlich::ADV,deodată,а́пак учт
857,plötzlich::ADV,pe neașteptate,а́пак учт
858,sofort::ADV,imediat,тяникиге
859,sofort::ADV,numaidecît,тяникиге
860,später::ADV,mai apoi,ме́ле
861,später::ADV,mai târziu,ме́ле
862,jetzt::ADV,acum,тяни
863,heute::ADV,azi,тячи
864,heute::ADV,astăzi,тячи
865,morgen::ADV,mâine,ва́нды
866,bald::ADV,curând,курок
867,dann::ADV,apoi,меле
868,dann::ADV,apoi,сяда меле
869,gestern::ADV,ieri,ися́к
870,einst::ADV,odată,весть
871,einst::ADV,odată,мзя́рда-бди
872,einst::ADV,odinioară,весть
873,einst::ADV,odinioară,мзя́рда-бди
874,damals::ADV,atunci,эста
875,damals::ADV,pe atunci,эста
876,danach::ADV,după aceasta,меле
877,vorher::ADV,mai întâi,инголи
878,vorher::ADV,în prealabil,инголи
879,zuerst::ADV,întâi,ва́сенда
880,zuerst::ADV,în primul rând,ва́сенда
881,einmal::ADV,odată,весть
882,manchmal::ADV,uneori,лия́ста
883,manchmal::ADV,uneori,ко́ста-ко́ста
884,manchmal::ADV,câteodată,лия́ста
885,manchmal::ADV,câteodată,ко́ста-ко́ста
886,oft::ADV,des,си́деста
887,oft::ADV,deseori,си́деста
888,immer::ADV,mereu,фалу
889,immer::ADV,mereu,най
890,immer::ADV,întotdeauna,фалу
891,immer::ADV,întotdeauna,най
892,niemals::ADV,niciodată,аф мзя́рдонга
893,hier::ADV,aci,тяса
894,hier::ADV,aici,тяса
895,hierhin::ADV,încoace,сей
896,hierhin::ADV,încoace,тяза
897,von hier::ADV,de aici,тя́ста
898,dort::ADV,acolo,тоса
899,dorthin::ADV,dincolo,тов
900,dorthin::ADV,dincolo,тоза
901,geradeaus::ADV,drept înainte,ви́деста
902,vorwärts::ADV,înainte,и́нголи
903,rückwärts::ADV,îndărăt,ме́ки
904,zurück::ADV,înapoi,ме́ки
905,unten::ADV,jos,ала
906,unten::ADV,dedesubt,ала
907,hinab::ADV,în jos,алу
908,hinab::ADV,de vale,алу
909,oben::ADV,sus,вяре
910,oben::ADV,deasupra,вяре
911,hinauf::ADV,în sus,вяри
912,überall::ADV,peste tot,се́мбе ва́стова
913,überall::ADV,pretutindeni,се́мбе ва́стова
914,nicht::ADV,nu,аф
915,ein wenig::ADV,puțin,аф лама
916,kaum::ADV,cu greu,а́ньцек
917,kaum::ADV,cu anevoie,а́ньцек
918,sehr::ADV,mult,пяк
919,sehr::ADV,foarte,пяк
920,so::ADV,așa,ста́не
921,so::ADV,atât,ста́не
922,noch::ADV,încă,нинге
923,nur::ADV,doar,аньцек
924,schon::ADV,și,ни
925,schon::ADV,deja,ни
926,wieder::ADV,iar,та́га
927,wieder::ADV,iarăși,та́га
928,vergebens::ADV,în zadar,стак
929,vor::PRP,înainte de,инголе
930,hinter::PRP,după,фтала
931,hinter::PRP,după,мельге
932,hinter::PRP,în spatele,фтала
933,hinter::PRP,în spatele,мельге
934,unter::PRP,sub,ала
935,durch::PRP,prin,пачк
936,neben::PRP,lângă,ваксса
937,neben::PRP,alături de,ваксса
938,zwischen::PRP,între,ёткса
939,zwischen::PRP,dintre,ёткса
940,wegen::PRP,pentru,сюнеда
941,dies::PRN,acesta,тя
942,das::PRN,asta,ся
943,das::PRN,asta,тона
944,alles::PRN,tot,сембе
945,ich::PRN,eu,мон
946,du::PRN,tu,тон
947,er::PRN,el,сон
948,er::PRN,dânsul,сон
949,wir::PRN,noi,минь
950,ihr::PRN,voi,тинь
951,sie::PRN,ei,синь
952,sie::PRN,dânșii,синь
953,was::FPRN,ce,мезе
954,wer::FPRN,cine,кие
955,wo::FADV,unde,коса
956,wohin::FADV,încotro,ков
957,wohin::FADV,încotro,коза
958,wie::FADV,cum,ко́да
959,warum::FADV,de ce,мес
960,warum::FADV,pentru ce,мес
961,wieviel::FNUM,cât,мзя́ра
962,eins::NUM,unu,фкя
963,zwei::NUM,doi,кафта
964,drei::NUM,trei,колма
965,vier::NUM,patru,ниле
966,fünf::NUM,cinci,вете
967,sechs::NUM,șase,кота
968,sieben::NUM,șapte,сисем
969,acht::NUM,opt,кафкса
970,neun::NUM,nouă,ве́йхкса
971,zehn::NUM,zece,кемонь
972,elf::NUM,unsprezece,кефкие
973,zwölf::NUM,douăsprezece,кемгафтува
974,zwanzig::NUM,douăzeci,комсь
975,dreißig::NUM,treizeci,колмогемонь
976,vierzig::NUM,patruzeci,нильге́монь
977,fünfzig::NUM,cincizeci,ве́дьгемонь
978,sechzig::NUM,șaizeci,ко́дгемонь
979,siebzig::NUM,șaptezeci,сизьге́монь
980,achtzig::NUM,optzeci,ка́фксогемонь
981,neunzig::NUM,nouăzeci,ве́йхксогемонь
982,hundert::NUM,sută,сяда
983,tausend::NUM,mie,тёжянь
984,und::CNJ,și,и
985,und::CNJ,și,дъ
986,oder::CNJ,ori,или
987,oder::CNJ,ori,али
988,stehen::V,sta,а́щемс стя́да
989,sitzen::V,ședea,ащемс озада
990,liegen::V,zăcea,ма́дозь а́щемс
991,liegen::V,fi culcat,ма́дозь а́щемс
992,hängen::V,atârna,нюрьгомс
993,werden::V,deveni,арамс
994,werden::V,deveni,тиевомс
995,werden::V,se face,арамс
996,werden::V,se face,тиевомс
997,passieren::V,se întâmpla,лисэмс
998,passieren::V,se întâmpla,эвондамс
999,beginnen::V,începe,ушедомс
1000,enden::V,se sfârși,лоткамс
1001,enden::V,se termina,лоткамс
1002,wechseln::V,se schimba,по́лафнемс
1003,aufgehen[Sonne]::V,răsări,стямс
1004,aufgehen[Sonne]::V,răsări,лисемс
1005,untergehen[Sonne]::V,apune,валгомс
1006,scheinen[Sonne]::V,străluci,ва́лдоптомс
1007,donnern::V,tuna,торамс
1008,wehen::V,bate,уфа́мс
1009,strömen::V,curge în șiroaie,шудемс
1010,fließen::V,curge,шудемс
1011,sich drehen::V,se învârti,шаромс
1012,schwanken::V,se clătina,якамс
1013,schwingen::V,vibra,люксемс
1014,schwingen::V,vibra,нюрьсемс
1015,schwingen::V,flutura,люксемс
1016,schwingen::V,flutura,нюрьсемс
1017,fallen::V,cădea,прамс
1018,fallen::V,cădea,прашендомс
1019,brennen::V,arde,паломс
1020,rauchen::V,fuma,качадомс
1021,regnen::V,ploua,пиземс
1022,gefrieren::V,îngheța,эйндамс
1023,gefrieren::V,îngheța,кельмомс
1024,tauen::V,se dezgheța,соламс
1025,schmelzen::V,se topi,соламс
1026,trocknen::V,se usca,коськомс
1027,sieden::V,fierbe,лакамс
1028,sieden::V,clocoti,лакамс
1029,faulen::V,se împuți,наксадомс
1030,verfaulen::V,putrezi,наксадомс
1031,reißen::V,se rupe,сязевомс
1032,reißen::V,se sfâșia,сязевомс
1033,versinken::V,se scufunda,ваямс
1034,vergehen::V,trece,ётамс
1035,vergehen::V,se scurge,ётамс
1036,erscheinen::V,apărea,эвондамс
1037,verschwinden::V,dispărea,юма́мс
1038,sinken::V,cădea,валгомс
1039,sinken::V,coborî,валгомс
1040,abnehmen::V,scădea,киремс
1041,abnehmen::V,descrește,киремс
1042,zunehmen::V,spori,ламокстомс
1043,zunehmen::V,spori,рашнемс
1044,zunehmen::V,crește,ламокстомс
1045,zunehmen::V,crește,рашнемс
1046,zunehmen::V,augmenta,ламокстомс
1047,zunehmen::V,augmenta,рашнемс
1048,steigen::V,urca,кеподемс
1049,wachsen::V,crește,касомс
1050,glänzen::V,luci,цинзелдомс
1051,glänzen::V,luci,цифордомс
1052,glänzen::V,străluci,цинзелдомс
1053,glänzen::V,străluci,цифордомс
1054,funkeln::V,scânteia,ци́фтордомс
1055,lärmen::V,face larmă,жалнамс
1056,läuten::V,suna,гайфтемс
1057,klingeln::V,suna,гайфтемс
1058,klirren::V,zăngăni,ка́нзеркшнемс
1059,brausen::V,vui,жоледемс
1060,rauschen::V,vâjâi,вжнамс
1061,rauschen::V,vâjâi,гамнамс
1062,klingen::V,suna,кайгомс
1063,bellen::V,lătra,ува́мс
1064,heulen::V,urla,сувомс
1065,heulen::V,urla,урнамс
1066,blasen::V,sufla,уфа́мс
1067,pfeifen::V,fluiera,вяшкомс
1068,schreien::V,țipa,пешкодомс
1069,stöhnen::V,geme,куфцемс
1070,zittern::V,tremura,таромс
1071,leben::V,trăi,эрямс
1072,geboren werden::V,se naște,шачемс
1073,atmen::V,respira,ажнамс
1074,trinken::V,bea,симомс
1075,essen::V,mânca,ярхцамс
1076,schlucken::V,înghiți,нилемс
1077,müde werden::V,se obosi,сиземс
1078,einschlafen::V,adormi,матодовомс
1079,schlafen::V,dormi,удомс
1080,aufwachen::V,se deștepta,съргоземс
1081,aufstehen::V,fi se scula,стямс
1082,sich erholen::V,se relaxa,ваймосемс
1083,sich erholen::V,se destinde,ваймосемс
1084,krank werden::V,se îmbolnăvi,сярядькстомс
1085,krank sein::V,zăcea,сярядемс
1086,krank sein::V,fi bolnav,сярядемс
1087,schmerzen::V,durea,сярядемс
1088,husten::V,tuși,козомс
1089,genesen::V,se însănătoși,пъ́чкамс
1090,sterben::V,muri,куломс
1091,umkommen::V,pieri,юма́мс
1092,sich bewegen::V,se mișca,шаштомс
1093,sich rühren::V,se mișca,сърхка́мс
1094,sich erheben::V,se ridica,стямс
1095,sich setzen::V,lua loc,озамс
1096,sich setzen::V,se așeza,озамс
1097,hinfallen::V,cădea jos,прамс
1098,hinfallen::V,cădea jos,сяворемс
1099,laufen::V,merge,якамс
1100,laufen::V,merge pe jos,якамс
1101,schreiten::V,păși,молемс
1102,schreiten::V,păși,аськолямс
1103,spazierengehen::V,se plimba,якамс
1104,eilen::V,fi se grăbi,эряскодомс
1105,sich beeilen::V,se grăbi,эряскодомс
1106,sausen::V,țâșni,лиемс
1107,rennen::V,fugi,арнемс
1108,rennen::V,alerga,арнемс
1109,springen::V,sări,комотнемс
1110,klettern::V,urca,ку́цемс
1111,klettern::V,se cățăra,ку́цемс
1112,schaukeln::V,legăna,нюрямс
1113,kriechen::V,se târî,шаштомс комада
1114,schwimmen::V,înota,уемс
1115,tauchen::V,se scufunda,юпиемс
1116,tauchen::V,se scufunda,чёпафнемс
1117,rudern::V,vâsli,па́немс ве́неж
1118,rudern::V,lopăta,па́немс ве́неж
1119,fahren::V,merge,ардомс
1120,fliegen::V,zbura,лиемс
1121,gehen::V,merge,молемс
1122,weggehen::V,se duce,тумс
1123,abfahren::V,pleca,тумс
1124,anhalten::V,se opri,лоткамс
1125,hineingehen::V,intra,сува́мс
1126,eintreten::V,intra,сува́мс
1127,kommen::V,veni,самс
1128,ankommen::V,sosi,самс
1129,ankommen::V,sosi,пачкодемс
1130,ankommen::V,ajunge,самс
1131,ankommen::V,ajunge,пачкодемс
1132,zurückkommen::V,se întoarce,мърдамс
1133,bleiben::V,rămâne,иля́домс
1134,warten::V,aștepta,учемс
1135,erwarten::V,aștepta,учемс
1136,suchen::V,căuta,вешемс
1137,finden::V,găsi,мумс
1138,versuchen::V,încerca,варчсемс
1139,vorbereiten::V,pregăti,анокламс
1140,lieben::V,iubi,кельгомс
1141,mögen::V,plăcea a,кельгомс
1142,lachen::V,râde,рахамс
1143,lachen::V,râde,рахсемс
1144,rühren::V,mișca,токамс седи
1145,rühren::V,înduioșa,токамс седи
1146,weinen::V,plânge,авардемс
1147,schimpfen::V,înjura,сюцемс
1148,sich ärgern::V,se supăra,кяжиямс
1149,sich fürchten::V,se teme,пелемс
1150,sich fürchten::V,fi teamă a,пелемс
1151,fürchten::V,se teme de,пелемс
1152,fliehen::V,fugi,ворьгодемс
1153,flüchten::V,evada,ша́домс
1154,flüchten::V,evada,во́рьгодемс
1155,sehen::V,vedea,няемс
1156,anschauen::V,privi,ваномс
1157,ansehen::V,privi,ваномс
1158,hören::V,auzi,марямс
1159,zuhören::V,asculta,ку́лхдоньомс
1160,probieren::V,gusta,варжамс
1161,riechen::V,mirosi,никса́мс
1162,fühlen::V,simți,марямс
1163,fühlen::V,resimți,марямс
1164,scheinen::V,părea,ня́евомс
1165,zu sehen sein::V,se vedea,ня́евомс
1166,vernehmen::V,auzi,марямс
1167,frieren::V,fi frig,паломс
1168,frieren::V,fi frig,кельмомс
1169,tun::V,face,тиемс
1170,können::V,ști,маштомс
1171,können::V,putea,маштомс
1172,wollen::V,dori,-не-
1173,anfangen::V,începe,ушедомс
1174,beenden::V,sfârși,аде́ламс
1175,beenden::V,termina,аде́ламс
1176,aufhören::V,înceta,лоткамс
1177,gelingen::V,reuși,удалакшнемс
1178,gelingen::V,izbuti,удалакшнемс
1179,geraten::V,reuși,лисемс
1180,öffnen::V,deschide,панжемс
1181,schließen::V,închide,сёлгомс
1182,stellen::V,pune,путомс
1183,stellen::V,așeza,путомс
1184,setzen::V,pune,озафнемс
1185,setzen::V,pune,озавтнемс
1186,setzen::V,așeza,озафнемс
1187,setzen::V,așeza,озавтнемс
1188,legen::V,pune,путомс
1189,berühren::V,atinge,токамс
1190,verbinden::V,lega,сотомс
1191,bedecken::V,acoperi,комачамс
1192,bedecken::V,acoperi,вельхтямс
1193,aufhängen::V,atârna,повфтамс
1194,aufhängen::V,spânzura,повфтамс
1195,anzünden::V,aprinde,крьвя́стемс
1196,aufheben::V,ridica,кеподемс
1197,aufheben::V,ridica,касфтомс
1198,aufheben::V,lua de jos,кеподемс
1199,aufheben::V,lua de jos,касфтомс
1200,zurücklassen::V,lăsa,ка́домс
1201,zurücklassen::V,lăsa în urmă,ка́домс
1202,verlieren::V,pierde,юма́фтомс
1203,fallen lassen::V,scăpa,прафтомс
1204,fallen lassen::V,arunca,прафтомс
1205,machen::V,face,тиемс
1206,herstellen::V,fabrica,анокламс
1207,herstellen::V,confecționa,анокламс
1208,bauen::V,clădi,путомс
1209,bauen::V,construi,путомс
1210,reparieren::V,repara,петемс
1211,verbessern::V,ameliora,цебярьгофтомс
1212,verbessern::V,îmbunătăți,цебярьгофтомс
1213,ändern::V,schimba,полафтомс
1214,ändern::V,modifica,полафтомс
1215,graben::V,săpa,шу́вомс
1216,graben::V,săpa,та́ргамс
1217,beugen::V,curba,мяндемс
1218,biegen::V,îndoi,комафтомс
1219,biegen::V,încovoia,комафтомс
1220,drehen::V,învârti,шо́вамс
1221,drehen::V,învârti,ша́рфнемс
1222,wenden::V,întoarce,ша́рфтомс
1223,umdrehen::V,învârti,шарфтомс
1224,umdrehen::V,întoarce,шарфтомс
1225,heben::V,ridica,ке́подемс
1226,hochheben::V,ridica,ке́подемс
1227,hochheben::V,ridica,ка́сфтомс
1228,ergreifen::V,lua,фатямс
1229,ergreifen::V,apuca,фатямс
1230,halten::V,ține,кирдемс
1231,drücken::V,apăsa,люпшта́мс
1232,drücken::V,strânge,люпшта́мс
1233,schieben::V,împinge,шашфтомс
1234,kratzen::V,zgâria,а́нгорямс
1235,kratzen::V,zgâria,киськоря́мс
1236,lecken::V,linge,нолсемс
1237,beißen::V,mușca,сускомс
1238,abreißen::V,rupe,сяземс
1239,abreißen::V,smulge,сяземс
1240,abschneiden::V,scurta,керомс
1241,binden::V,lega,сотомс
1242,stecken::V,pune,сялгомс
1243,brechen::V,rupe,си́ннемс
1244,brechen::V,rupe,ка́лафтомс
1245,brechen::V,frânge,си́ннемс
1246,brechen::V,frânge,ка́лафтомс
1247,klopfen::V,ciocăni,чакамс
1248,klopfen::V,ciocăni,чакиемс
1249,hauen::V,lovi,шавомс
1250,hauen::V,lovi,пиксомс
1251,kleben::V,lipi,пе́тфнемс
1252,reiben::V,freca,шо́вамс
1253,reiben::V,fricționa,шо́вамс
1254,streichen::V,unge,вадемс
1255,schleifen::V,ascuți,шо́вамс
1256,schneiden::V,tăia,керомс
1257,rütteln::V,zgâlțâi,та́рфтомс
1258,schütteln::V,scutura,шука́демс
1259,schwenken::V,agita,яфодемс
1260,schütten::V,vărsa,каямс
1261,schütten::V,vărsa,нюрьхтя́мс
1262,füllen::V,umple,пяшкодемс
1263,einwickeln::V,înveli,тапардамс
1264,einwickeln::V,înfășura,тапардамс
1265,tragen::V,căra,кандомс
1266,schleppen::V,târî,ускомс
1267,ziehen::V,trage,ускомс
1268,aufbewahren::V,păstra,ванфтомс
1269,aufbewahren::V,conserva,ванфтомс
1270,werfen::V,arunca,ёрямс
1271,fangen::V,prinde,кунда́мс
1272,packen::V,apuca,фатямс
1273,verstecken::V,ascunde,кяшемс
1274,teilen::V,împărți,явомс
1275,schicken::V,trimite,кучемс
1276,bringen::V,aduce,кандомс
1277,bringen::V,aduce,пачфтемс
1278,hinzufügen::V,adăuga,пу́томс та́га
1279,hinzufügen::V,adăuga,ма́ксомс та́га
1280,bekommen::V,obține,сявомс
1281,bekommen::V,dobândi,сявомс
1282,erhalten::V,primi,сявомс
1283,erhalten::V,căpăta,сявомс
1284,nehmen::V,lua,сявомс
1285,wählen::V,opta,ко́чкамс
1286,wählen::V,alege,ко́чкамс
1287,auswählen::V,selecta,кочкамс
1288,bewahren::V,păstra,ванфтомс
1289,behindern::V,stingheri,шорямс
1290,verderben::V,strica,коламс
1291,verderben::V,strica,гастямс
1292,beschädigen::V,strica,тиендемс зиян
1293,zerbrechen::V,rupe,тапамс
1294,zerbrechen::V,frânge,тапамс
1295,zerreißen::V,rupe,сяземс
1296,zerreißen::V,sfâșia,сяземс
1297,zerstören::V,distruge,ка́лафтомс
1298,verbrennen::V,arde,пълхта́мс
1299,verbrennen::V,incendia,пълхта́мс
1300,geben::V,da,ма́ксомс
1301,reichen::V,întinde,максомс
1302,schenken::V,dărui,каземс
1303,versprechen::V,făgădui,ма́ксомс вал
1304,wünschen::V,ura,арьсемс
1305,loben::V,lăuda,шна́мс
1306,küssen::V,săruta,палсемс
1307,wiegen::V,legăna,нюря́фтомс
1308,zudecken::V,acoperi,вельхтямс
1309,wecken::V,trezi,стя́фтомс
1310,wecken::V,trezi,съ́ргозьфтемс
1311,wecken::V,deștepta,стя́фтомс
1312,wecken::V,deștepta,съ́ргозьфтемс
1313,zeigen::V,arăta,няфтемс
1314,führen::V,călăuzi,вятемс
1315,lehren::V,preda,тонафтомс
1316,lehren::V,învăța,тонафтомс
1317,unterrichten::V,învăța,тонафтомс
1318,unterrichten::V,instrui,тонафтомс
1319,aufziehen::V,crește,касфтомс
1320,leiten::V,duce,вятемс
1321,leiten::V,conduce,вятемс
1322,antreiben::V,împinge,вятемс
1323,antreiben::V,încuraja,вятемс
1324,lassen::V,pune pe să,кошардомс
1325,einladen::V,invita,тердемс
1326,einladen::V,invita,серьгядемс
1327,vereinigen::V,uni,пуроптомс
1328,vereinigen::V,uni,кочкамс марса
1329,vereinigen::V,întruni,пуроптомс
1330,vereinigen::V,întruni,кочкамс марса
1331,besuchen::V,vizita,варжамс
1332,besuchen::V,face o vizită,варжамс
1333,treffen::V,întâlni,васьфтомс
1334,sich versammeln::V,se aduna,кочкавомс
1335,spielen::V,se juca,налхксемс
1336,singen::V,cânta,морамс
1337,tanzen::V,dansa,кштимс
1338,sich trennen::V,se separa,явомс
1339,sich trennen::V,se despărți,явомс
1340,verlassen::V,părăsi,кадондомс
1341,verlassen::V,abandona,кадондомс
1342,retten::V,salva,идемс
1343,retten::V,salva,араламс
1344,bewachen::V,păzi,ваномс
1345,schützen::V,ocroti,а́раламс
1346,schützen::V,proteja,а́раламс
1347,verteidigen::V,apăra,а́раламс
1348,sich schlagen::V,se bate,тюремс
1349,schießen::V,trage,ляцемс
1350,siegen::V,birui,сяськомс
1351,siegen::V,învinge,сяськомс
1352,ärgern::V,supăra,кяжияфтомс
1353,schlagen::V,lovi,токамс
1354,treten::V,călca,тапамс
1355,stechen::V,înțepa,пупамс
1356,stechen::V,înțepa,сялгомс
1357,stechen::V,împunge,пупамс
1358,stechen::V,împunge,сялгомс
1359,stoßen::V,împinge,тостядемс
1360,stehlen::V,fura,саламс
1361,stören::V,deranja,шорсемс
1362,belästigen::V,importuna,токсамс
1363,belästigen::V,importuna,аф кадомс ваймама
1364,verbergen::V,ascunde,кяшемс
1365,täuschen::V,amăgi,васькафтомс
1366,täuschen::V,amăgi,кяльготнемс
1367,betrügen::V,înșela,васькафнемс
1368,töten::V,omorî,шавомс
1369,töten::V,omorî,аде́ламс
1370,wohnen::V,sta,эрямс
1371,wohnen::V,locui,эрямс
1372,arbeiten::V,lucra,покодемс
1373,sammeln::V,aduna,кочкамс
1374,sammeln::V,aduna,пу́роптомс
1375,sammeln::V,colecționa,кочкамс
1376,sammeln::V,colecționa,пу́роптомс
1377,pflücken::V,culege,фатнемс
1378,pflücken::V,culege,нотфнемс
1379,jagen::V,vâna,кунда́мс
1380,fischen::V,pescui,калонь кунда́мс
1381,fassen::V,prinde,кунда́мс
1382,hüten::V,paște,ваномс
1383,treiben::V,mână,панемс
1384,anbinden::V,lega,сотомс
1385,füttern::V,da de mâncare,трямс
1386,füttern::V,da de mâncare,а́ндомс
1387,melken::V,mulge,потямс
1388,hacken::V,toca,лазондомс
1389,hacken::V,sparge,лазондомс
1390,gießen::V,uda,валомс
1391,reifen::V,pârgui,кенеремс
1392,zubereiten::V,găti,анокламс
1393,kochen::V,găti,пидемс
1394,backen::V,coace,пидемс
1395,braten::V,coace,пуштомс
1396,umrühren::V,mesteca,шорямс
1397,stricken::V,împleti,кодамс
1398,nähen::V,coase,стамс
1399,färben::V,vopsi,а́рхтомс
1400,färben::V,colora,а́рхтомс
1401,reinigen::V,curăți,ва́ткамс
1402,reinigen::V,curăți,а́роптомс
1403,waschen::V,spăla,муськомс
1404,abwischen::V,șterge,нардамс
1405,spülen::V,clăti,оргалдомс
1406,fegen::V,mătura,тяемс
1407,kehren::V,mătura,тяемс
1408,baden::V,se scălda,э́шелямс
1409,sich waschen::V,se spăla,штамс
1410,ausziehen::V,și scoate,кайсефтемс
1411,anziehen::V,îmbrăca,ща́фтомс
1412,sich anziehen::V,se îmbrăca,щамс
1413,kämmen::V,pieptăna,се́ендемс
1414,schmücken::V,împodobi,на́ряжамс
1415,schmücken::V,împodobi,ма́зоптомс
1416,sagen::V,zice,азомс
1417,sagen::V,zice,мярьгомс
1418,sagen::V,spune,азомс
1419,sagen::V,spune,мярьгомс
1420,sprechen::V,vorbi,корхтамс
1421,reden::V,vorbi,корхнемс
1422,reden::V,discuta,корхнемс
1423,sich unterhalten::V,conversa,корхнемс
1424,sich unterhalten::V,sta de vorbă,корхнемс
1425,fragen::V,întreba,ки́зефтемс
1426,bitten::V,ruga,а́намс
1427,bitten::V,ruga,ве́шемс
1428,erzählen::V,spune,а́зондомс
1429,erzählen::V,povesti,а́зондомс
1430,mitteilen::V,comunica,азомс
1431,mitteilen::V,înștiința,азомс
1432,nennen::V,numi,лемдемс
1433,nennen::V,numi,путомс лем
1434,nennen::V,chema,лемдемс
1435,nennen::V,chema,путомс лем
1436,rufen::V,chema,серьгядемс
1437,prahlen::V,se făli,шна́фтомс пря́
1438,übersetzen::V,traduce,ётафтомс
1439,denken::V,gândi,арьсемс
1440,glauben::V,crede,кемамс
1441,bemerken::V,observa,ня́емс
1442,erkennen::V,cunoaște,содамс
1443,erkennen::V,recunoaște,содамс
1444,begreifen::V,pricepe,сатомс
1445,begreifen::V,înțelege,сатомс
1446,verstehen::V,înțelege,шарьхкодемс
1447,lernen::V,învăța,тонафнемс
1448,wissen::V,ști,со́дамс
1449,sich erinnern an::V,a-și aminti de,лятфтамс
1450,vergessen::V,uita,юкстамс
1451,messen::V,măsura,ункснемс
1452,zählen::V,număra,лу́вомс
1453,zählen::V,număra,а́рьсемс
1454,rechnen::V,calcula,лувомс
1455,lesen::V,citi,лувомс
1456,lesen::V,citi,морафтомс
1457,malen::V,picta,рисова́ндамс
1458,zeichnen::V,desena,рисова́ндамс
1459,schreiben::V,scrie,сёрмадомс
1460,besitzen::V,avea,улемс азоркс
1461,besitzen::V,poseda,улемс азоркс
1462,kaufen::V,cumpăra,рамамс
1463,verkaufen::V,vinde,мимс
1464,bezahlen::V,plăti,пандомс
1465,bezahlen::V,achita,пандомс
1466,zahlen::V,plăti,па́ндомс
1467,beherrschen::V,stăpâni,азорондамс
1468,ertragen::V,răbda,кирдемс
1469,ertragen::V,suporta,кирдемс
