,Concept_ID,mhr,el
666,schwarz::A,шола́,μελανός
667,weiß::A,ош,άσπρος
668,rot::A,йошка́р,κόκκινος
669,gelb::A,сар,κίτρινος
670,blau::A,ка́нде,μπλε
671,blau::A,ка́нде,γαλανός
672,grün::A,ужа́р,πράσινος
673,grau::A,сур,γκρίζος
674,bunt::A,олача́,ποικιλόχρωπος
675,billig::A,шу́лдо,φτηνός
676,teuer::A,ше́рге,ακριβός
677,wertvoll::A,шергака́н,πολύτιμος
678,blind::A,со́кыр,τυφλός
679,taub::A,соҥгыра́,κουφός
680,kräftig::A,куа́тле,δυνατός
681,stark::A,вия́н,γερός
682,schwach::A,а́лдыме,αδύνατος
683,fett::A,коя́,παχύς
684,schlank::A,йоштката́,λεπτός
685,schlank::A,йоштката́,λυγερός
686,schlank::A,яжу́,λεπτός
687,schlank::A,яжу́,λυγερός
688,hübsch::A,чеве́р,όμορφος
689,hübsch::A,чеве́р,χαριτωμένος
690,böse::A,шы́де,κακός
691,dumm::A,аҥыра́,κουτός
692,dumm::A,аҥыра́,ανόητος
693,faul::A,його,τεμπέλης
694,fleißig::A,ты́ршыше,εργατικός
695,geizig::A,чаҥга́,τσιγγούνης
696,klug::A,уша́н,έξυπνος
697,geschickt::A,уста́,επιδέξιος
698,lieb::A,ала́л,φίλος
699,lieb::A,ала́л,αγαπητός
700,lustig::A,весела́,εύθυμος
701,lustig::A,весела́,χαρούμενος
702,sanft::A,ны́жылге,ήπιος
703,hungrig::A,шу́жышо,πεινασμένος
704,krank::A,че́рле,άρρωστος
705,nackt::A,чарама́т,γυμνός
706,traurig::A,ойга́н,λυπημένος
707,lebendig::A,и́лыше,ζωντανός
708,gut::A,сай,καλός
709,schlecht::A,уда́,κακός
710,schlecht::A,шӱ́кшӧ,κακός
711,richtig::A,чы́нле,σωστός
712,schlimm::A,аля́к,άσχημος
713,schlimm::A,тыра́н,άσχημος
714,wahr::A,чы́нле,αληθής
715,wahr::A,чы́нле,αληθινός
716,wahr::A,настоя́щий,αληθής
717,wahr::A,настоя́щий,αληθινός
718,alt::A,то́што,παλιός
719,neu::A,у,νέος
720,neu::A,у,καινούργιος
721,ehemalig::A,о́нчычсо,παλιός
722,ehemalig::A,онда́кысе,παλιός
723,alt[Lebewesen]::A,шо́нто,γέρος
724,jung::A,са́мырык,νέος
725,arm::A,нужна́,φτωχός
726,reich::A,поя́н,πλούσιος
727,bekannt::A,па́лыме,γνωστός
728,berühmt::A,лӱ́млӧ,περίφημος
729,berühmt::A,лӱ́млӧ,ξακουσμένος
730,fremd::A,йот,ξένος
731,verschieden::A,тӱ́рлӧ,διαφορετικός
732,nah::A,ли́шыл,κοντινός
733,fern::A,тора́,μακριά
734,fern::A,мӱ́ндыр,μακριά
735,linker::A,шола́,αριστερός
736,rechter::A,пурла́,δεξιός
737,anderer::A,вес,άλλος
738,anderer::A,мо́ло,άλλος
739,erster::A,и́кымше,πρώτος
740,zweiter::A,ко́кымшо,δεύτερος
741,dritter::A,ку́мшо,τρίτος
742,letzter::A,пыта́ртыш,τελευταίος
743,allein::ADV,шкет,μόνος
744,auf einmal::ADV,икана́ште,εφάπαξ
745,zusammen::ADV,пырля́,μαζί
746,lange::ADV,кужу́н,πολύν καιρό
747,plötzlich::ADV,кенета́,έξαφνα
748,sofort::ADV,кызыта́к,αμέσως
749,später::ADV,варара́к,αργότερα
750,jetzt::ADV,ы́нде,τώρα
751,jetzt::ADV,кы́зыт,τώρα
752,heute::ADV,та́че,σήμερα
753,morgen::ADV,эрла́,αύριο
754,bald::ADV,вашке́,σε λίγο
755,bald::ADV,вашке́,εντός ολίγου
756,dann::ADV,вара́,ύστερα
757,gestern::ADV,теҥге́че,χτες
758,einst::ADV,икана́,ποτέ
759,einst::ADV,икана́,άλλοτε
760,damals::ADV,туна́м,τότε
761,danach::ADV,вара́,μετά
762,danach::ADV,вара́,ύστερα
763,vorher::ADV,о́нчыч,πριν
764,vorher::ADV,о́нчыч,προηγουμένως
765,zuerst::ADV,онда́к,πρώτα
766,einmal::ADV,икана́,μία φορά
767,manchmal::ADV,ка́шын,κάποτε
768,manchmal::ADV,кокла́н,κάποτε
769,oft::ADV,чӱ́чкыдын,συχνά
770,oft::ADV,чӱ́чкыдын,πολλές φορές
771,immer::ADV,эре́,πάντα
772,immer::ADV,эре́,πάντοτε
773,immer::ADV,ту́тыш,πάντα
774,immer::ADV,ту́тыш,πάντοτε
775,niemals::ADV,ок нигуна́м,ποτέ
776,hier::ADV,ты́ште,εδώ
777,hierhin::ADV,ты́шке,εδώ
778,hierhin::ADV,тыш,εδώ
779,von hier::ADV,тыше́ч,από δω
780,von hier::ADV,тыве́ч,από δω
781,dort::ADV,ту́што,εκεί
782,dorthin::ADV,туш,προς τα κει
783,dorthin::ADV,ту́шко,προς τα κει
784,geradeaus::ADV,вик,κατευθείαν
785,vorwärts::ADV,о́нчыко,εμπρός
786,rückwärts::ADV,шеҥге́к,πίσω
787,zurück::ADV,мӧҥге́ш,πίσω
788,unten::ADV,ӱ́лнӧ,κάτω
789,unten::ADV,йыма́лне,κάτω
790,hinab::ADV,йыма́к,προς τα κάτω
791,oben::ADV,кӱ́шнӧ,πάνω
792,oben::ADV,кӱ́шнӧ,επάνω
793,oben::ADV,ӱмба́лне,πάνω
794,oben::ADV,ӱмба́лне,επάνω
795,hinauf::ADV,кӱ́ш,προς τα πάνω
796,hinauf::ADV,кӱ́шкӧ,προς τα πάνω
797,überall::ADV,чыла́ вере́,παντού
798,nicht::ADV,ок,δεν
799,nicht::ADV,о́геш,δεν
800,ein wenig::ADV,изи́ш,λιγάκι
801,kaum::ADV,пыкше́,μόλις
802,sehr::ADV,чот,πολύ
803,so::ADV,тыге́,έτσι
804,noch::ADV,а́ле,ακόμα
805,nur::ADV,гына́,μόνο
806,schon::ADV,ы́нде,ήδη
807,schon::ADV,ы́нде,κιόλας
808,wieder::ADV,ада́к,ξανά
809,vergebens::ADV,ара́м,μάταια
810,vor::PRP,о́нчыч,μπροστά σε
811,vor::PRP,о́нчыч,μπροστά από
812,hinter::PRP,шеҥге́лне,πίσω από 
813,unter::PRP,йыма́лне,υπό
814,unter::PRP,йыма́лне,κάτω από
815,durch::PRP,вошт,διά
816,durch::PRP,вошт,διά μέσου
817,neben::PRP,вокте́н,δίπλα σε
818,zwischen::PRP,кокла́ште,μεταξύ
819,zwischen::PRP,кокла́ште,ανάμεσα σε
820,wegen::PRP,верч,για
821,wegen::PRP,верч,λόγω
822,dies::PRN,ти́де,αυτό
823,das::PRN,са́де,το
824,alles::PRN,чыла́,όλα
825,ich::PRN,мый,εγώ
826,du::PRN,тый,σύ
827,du::PRN,тый,εσύ
828,er::PRN,ту́до,αυτός
829,wir::PRN,ме,εμείς
830,ihr::PRN,те,εσείς
831,sie::PRN,ну́но,αυτοί
832,was::FPRN,мо,τι
833,wer::FPRN,кӧ,ποιος
834,wo::FADV,куша́н,πού
835,wohin::FADV,куш,πού
836,wohin::FADV,куш,για πού
837,wohin::FADV,ку́шко,πού
838,wohin::FADV,ку́шко,για πού
839,wie::FADV,кузе́,πώς
840,warum::FADV,мо,γιατί
841,warum::FADV,мола́н,γιατί
842,wieviel::FNUM,куна́р,πόσος
843,eins::NUM,ик,ένα
844,zwei::NUM,ко́кыт,δύο
845,drei::NUM,кум,τρία
846,drei::NUM,кум,τρεις
847,vier::NUM,ныл,τέσσερα
848,vier::NUM,ныл,τέσσερις
849,fünf::NUM,вич,πέντε
850,sechs::NUM,куд,έξι
851,sieben::NUM,шым,εφτά
852,acht::NUM,канда́ш,οχτώ
853,neun::NUM,инде́ш,εννιά
854,zehn::NUM,лу,δέκα
855,elf::NUM,лати́к,έντεκα
856,zwölf::NUM,латко́к,δώδεκα
857,zwanzig::NUM,ко́ло,είκοσι
858,dreißig::NUM,ку́мло,τριάντα
859,vierzig::NUM,ны́лле,σαράντα
860,fünfzig::NUM,ви́тле,πενήντα
861,sechzig::NUM,ку́дло,εξήντα
862,siebzig::NUM,шы́мле,εβδομήντα
863,achtzig::NUM,канда́шле,ογδόντα
864,neunzig::NUM,инде́шле,ενενήντα
865,hundert::NUM,шӱ́дӧ,εκατό
866,tausend::NUM,тӱже́м,χίλιοι
867,und::CNJ,да,και
868,und::CNJ,ден,και
869,oder::CNJ,я,ή
870,oder::CNJ,а́ле,ή
871,stehen::V,шога́ш,στέκομαι
872,stehen::V,шога́ш,είμαι όρθιος
873,sitzen::V,шинча́ш,κάθομαι
874,liegen::V,кия́ш,είμαι ξαπλωμένος
875,hängen::V,кеча́ш,κρέμομαι
876,werden::V,лия́ш,γίνομαι
877,passieren::V,лия́ш,συμβαίνω
878,beginnen::V,тӱҥгала́ш,αρχίζω
879,enden::V,пыта́ш,τελειώνω
880,wechseln::V,вашталта́ш,αλλάζω
881,aufgehen[Sonne]::V,лекта́ш,βγαίνω
882,aufgehen[Sonne]::V,лекта́ш,ανατέλλω
883,untergehen[Sonne]::V,шинча́ш,δύω
884,untergehen[Sonne]::V,шинча́ш,βασιλεύω
885,scheinen[Sonne]::V,волгалта́ш,λάμπω
886,donnern::V,кӱдырта́ш,βροντώ
887,donnern::V,сургалта́ш,βροντώ
888,wehen::V,пуа́ш,φυσώ
889,strömen::V,шийалтара́ш,ρέω
890,strömen::V,шийалтара́ш,τρέχω
891,fließen::V,йога́ш,ρέω
892,sich drehen::V,пӧрда́ш,γυρίζω
893,sich drehen::V,пӧрда́ш,στρέφομαι
894,schwanken::V,лӱҥга́ш,ταλαντεύομαι
895,schwanken::V,тайныла́ш,ταλαντεύομαι
896,schwingen::V,рӱпшалта́ш,αιωρούμαι
897,schwingen::V,рӱпшалта́ш,ταλαντεύομαι
898,fallen::V,воза́ш,πέφτω
899,fallen::V,йӧрла́ш,πέφτω
900,brennen::V,йӱла́ш,καίω
901,rauchen::V,шикша́ш,καπνίζω
902,regnen::V,йӱра́ш,βρέχω
903,gefrieren::V,кылма́ш,παγώνω
904,gefrieren::V,ияҥа́ш,παγώνω
905,tauen::V,шула́ш,λειώνω
906,schmelzen::V,лева́ш,λειώνω
907,trocknen::V,кошка́ш,στεγνώνω
908,sieden::V,шола́ш,βράζω
909,faulen::V,шӱя́ш,σαπίζω
910,verfaulen::V,шӱйы́н шуа́ш,σαπίζω
911,reißen::V,кӱрла́ш,σχίζω
912,versinken::V,пуре́н кая́ш,βουλιάζω
913,versinken::V,пуре́н кая́ш,βυθίζομαι
914,vergehen::V,эрте́н кая́ш,περνώ
915,erscheinen::V,толы́н лекта́ш,εμφανίζομαι
916,verschwinden::V,йома́ш,χάνομαι
917,verschwinden::V,йома́ш,εξαφανίζομαι
918,sinken::V,пуча́ш,κατεβαίνω
919,abnehmen::V,пуча́ш,μειώνομαι 
920,zunehmen::V,шукема́ш,αυξάνω
921,zunehmen::V,шукема́ш,μεγαλώνω
922,steigen::V,нӧлталта́ш,ανεβαίνω
923,wachsen::V,кушка́ш,μεγαλώνω
924,glänzen::V,йылгыжа́ш,γυαλίζω
925,funkeln::V,чолга́ш,αστράφτω
926,funkeln::V,чолга́ш,σπιθοβολώ
927,lärmen::V,рӱшка́ш,θορυβώ
928,läuten::V,мура́ш,χτυπώ 
929,klingeln::V,йыҥгырта́ш,κουδουνίζω
930,klirren::V,чылдыртата́ш,κουδουνίζω
931,brausen::V,лӱшка́ш,βουΐζω
932,rauschen::V,лыжга́ш,βουΐζω
933,klingen::V,йоҥга́ш,ηχώ
934,bellen::V,опта́ш,γαυγίζω
935,heulen::V,урмыжа́ш,ουρλιάζω
936,blasen::V,пуала́ш,φυσώ
937,pfeifen::V,шӱ́шкаш,σφυρίζω
938,schreien::V,кычкыра́ш,κραυγάζω
939,stöhnen::V,йыҥыса́ш,βογγώ
940,zittern::V,чытыра́ш,τρέμω
941,leben::V,ила́ш,ζω
942,geboren werden::V,шоча́ш,γεννιέμαι
943,atmen::V,шӱла́ш,αναπνέω
944,trinken::V,йӱа́ш,πίνω
945,essen::V,кочка́ш,τρώω
946,schlucken::V,нела́ш,καταπίνω
947,müde werden::V,ноя́ш,κουράζομαι
948,einschlafen::V,мале́н колта́ш,αποκοιμιέμαι
949,schlafen::V,мала́ш,κοιμάμαι
950,aufwachen::V,помыжалта́ш,ξυπνώ
951,aufstehen::V,кынела́ш,σηκώνομαι
952,sich erholen::V,кана́ш,ξεκουράζομαι
953,krank werden::V,черлане́н воза́ш,αρρωσταίνω
954,krank sein::V,черлане́н кия́ш,ασθενώ
955,schmerzen::V,коршта́ш,πονώ
956,husten::V,кокыра́ш,βήχω
957,genesen::V,тӱрла́ш,θεραπεύομαι
958,genesen::V,тазаҥа́ш,θεραπεύομαι
959,sterben::V,кола́ш,πεθαίνω
960,umkommen::V,вуй йома́ш,πεθαίνω
961,sich bewegen::V,кошта́ш,κουνιέμαι
962,sich rühren::V,тарвана́ш,σαλεύω
963,sich erheben::V,кынела́ш,επαναστατώ
964,sich setzen::V,шинча́ш,κάθομαι
965,hinfallen::V,йӧрла́ш,πέφτω κάτω
966,laufen::V,кошта́ш,τρέχω
967,schreiten::V,ошкыла́ш,βαδίζω
968,spazierengehen::V,гуля́яш,κάνω βόλτα
969,spazierengehen::V,гуля́яш,πηγαίνω περίπατο
970,eilen::V,вашка́ш,σπεύδω
971,sich beeilen::V,вашкешта́ш,βιάζομαι
972,sausen::V,юлтка́ш,τρέχω γρήγορα
973,rennen::V,куржтала́ш,τρέχω
974,springen::V,тӧршта́ш,πηδώ
975,klettern::V,кӱза́ш,σκαρφαλώνω
976,schaukeln::V,лӱҥгалта́ш,κουνιέμαι
977,kriechen::V,нушка́ш,έρπω
978,kriechen::V,нушка́ш,σέρνομαι
979,schwimmen::V,ия́ш,κολυμπώ
980,tauchen::V,шуҥгалта́ш,βουτώ
981,rudern::V,удыра́ш,κωπηλατώ
982,fahren::V,кудала́ш,πηγαίνω
983,fliegen::V,чоҥешта́ш,πετώ
984,gehen::V,кая́ш,βαδίζω
985,gehen::V,кая́ш,πηγαίνω
986,weggehen::V,кораҥа́ш,φεύγω
987,abfahren::V,лекта́ш,ξεκινώ
988,abfahren::V,лекта́ш,αναχωρώ
989,anhalten::V,чарна́ш,σταματώ
990,hineingehen::V,пура́ш,μπαίνω
991,eintreten::V,пура́ш,μπαίνω
992,eintreten::V,пура́ш,εισέρχομαι
993,kommen::V,тола́ш,έρχομαι
994,ankommen::V,шуа́ш,φτάνω
995,zurückkommen::V,пӧртыла́ш,επιστρέφω
996,bleiben::V,кода́ш,μένω
997,warten::V,вуча́ш,περιμένω
998,erwarten::V,вуча́ш,αναμένω
999,erwarten::V,вуча́ш,περιμένω
1000,suchen::V,кычала́ш,ψάχνω
1001,finden::V,муа́ш,βρίσκω
1002,versuchen::V,толаша́ш,προσπαθώ
1003,vorbereiten::V,ямдыла́ш,προετοιμάζω
1004,lieben::V,йӧрата́ш,αγαπώ
1005,mögen::V,йӧрата́ш,μου αρέσει
1006,lachen::V,воштыла́ш,γελώ
1007,rühren::V,ку́мыл тарвата́ш,συγκινώ
1008,weinen::V,шорта́ш,κλαίω
1009,schimpfen::V,каргаша́ш,βρίζω
1010,sich ärgern::V,сыра́ш,θυμώνω
1011,sich fürchten::V,лӱда́ш,φοβάμαι
1012,fürchten::V,лӱда́ш,φοβάμαι
1013,fliehen::V,куржа́ш,φεύγω
1014,flüchten::V,куржа́ш,δραπετεύω
1015,sehen::V,ужа́ш,βλέπω
1016,anschauen::V,онча́ш,κοιτάζω
1017,ansehen::V,эскера́ш,βλέπω
1018,hören::V,кола́ш,ακούω
1019,zuhören::V,колышта́ш,ακούω
1020,probieren::V,тамла́ш,δοκιμάζω
1021,riechen::V,ӱпшынча́ш,μυρίζω
1022,riechen::V,ӱпшынча́ш,οσφραίνομαι
1023,fühlen::V,шижа́ш,αισθάνομαι
1024,scheinen::V,чуча́ш,φαίνομαι
1025,zu sehen sein::V,коя́ш,φαίνομαι
1026,vernehmen::V,кола́ш,ακούω
1027,vernehmen::V,кола́ш,μαθαίνω
1028,frieren::V,кылма́ш,κρυώνω
1029,tun::V,ышта́ш,κάνω
1030,können::V,мошта́ш,ξέρω
1031,können::V,мошта́ш,μπορώ
1032,wollen::V,тӱна́ш,θέλω
1033,anfangen::V,тӱҥала́ш,αρχίζω
1034,beenden::V,пытара́ш,τελειώνω
1035,aufhören::V,чарна́ш,παύω
1036,gelingen::V,сай лекта́ш,πετυχαίνω
1037,geraten::V,лекта́ш,γίνομαι
1038,öffnen::V,поча́ш,ανοίγω
1039,schließen::V,петыра́ш,κλείνω
1040,stellen::V,шында́ш,θέτω
1041,setzen::V,шында́ш,θέτω
1042,legen::V,опта́ш,θέτω
1043,legen::V,пышта́ш,θέτω
1044,berühren::V,тӱка́ш,εγγίζω
1045,verbinden::V,пида́ш,συνδέω
1046,bedecken::V,леведа́ш,σκεπάζω
1047,aufhängen::V,сака́ш,κρεμώ
1048,anzünden::V,чӱкта́ш,ανάβω
1049,aufheben::V,нӧлтала́ш,σηκώνω
1050,zurücklassen::V,кода́ш,εγκαταλείπω
1051,verlieren::V,йомдара́ш,χάνω
1052,fallen lassen::V,воза́ш,αφήνω να πέσει
1053,machen::V,ышта́ш,κάνω
1054,machen::V,ышта́ш,φτιάχνω
1055,herstellen::V,ямдыла́ш,κατασκευάζω
1056,bauen::V,чоҥа́ш,χτίζω
1057,bauen::V,чоҥа́ш,οικοδομώ
1058,reparieren::V,ачала́ш,επισκευάζω
1059,reparieren::V,ачала́ш,επιδιορθώνω
1060,verbessern::V,саемда́ш,βελτιώνω
1061,verbessern::V,саемда́ш,καλυτερεύω
1062,ändern::V,весемда́ш,αλλάζω
1063,graben::V,кӱнча́ш,σκάβω
1064,beugen::V,пӱгырта́ш,λυγίζω
1065,biegen::V,лывырта́ш,κάμπτω
1066,drehen::V,пӱтыра́ш,στρέφω
1067,wenden::V,ирала́ш,γυρίζω
1068,umdrehen::V,савырала́ш,γυρίζω
1069,heben::V,нӧлта́ш,υψώνω
1070,heben::V,нӧлта́ш,σηκώνω
1071,hochheben::V,нӧлта́ш,υψώνω
1072,hochheben::V,нӧлта́ш,σηκώνω
1073,ergreifen::V,руалта́ш,πιάνω
1074,ergreifen::V,руалта́ш,αρπάζω
1075,halten::V,куча́ш,βαστώ
1076,drücken::V,иша́ш,πιέζω
1077,drücken::V,темда́ш,πιέζω
1078,schieben::V,шӱкала́ш,σπρώχνω
1079,kratzen::V,удыра́ш,γρατσουνίζω
1080,lecken::V,нула́ш,γλείφω
1081,beißen::V,пура́ш,δαγκάνω
1082,abreißen::V,кӱрла́ш,κόβω
1083,abreißen::V,кӱрла́ш,σχίζω
1084,abschneiden::V,пӱчка́ш,αποκόπτω
1085,binden::V,кылда́ш,δένω
1086,stecken::V,шуралта́ш,χώνω
1087,brechen::V,тодышта́ш,σπάζω
1088,klopfen::V,кыра́ш,χτυπώ
1089,klopfen::V,кыра́ш,τινάζω
1090,hauen::V,тӱя́ш,χτυπώ
1091,kleben::V,клеитла́ш,κολλώ
1092,reiben::V,йыга́ш,τρίβω
1093,reiben::V,туржала́ш,τρίβω
1094,streichen::V,шӱра́ш,αλείφω
1095,schleifen::V,шума́ш,ακονίζω
1096,schleifen::V,яна́ш,ακονίζω
1097,schneiden::V,пӱчка́ш,κόβω
1098,rütteln::V,рӱза́ш,σείω
1099,rütteln::V,рӱза́ш,τινάζω
1100,schütteln::V,почка́ш,σείω
1101,schütteln::V,почка́ш,κουνώ
1102,schwenken::V,рӱза́ш,κουνώ
1103,schütten::V,опта́ш,χύνω
1104,füllen::V,тема́ш,γεμίζω
1105,einwickeln::V,вӱдыла́ш,τυλίγω
1106,tragen::V,нумала́ш,φέρνω
1107,schleppen::V,шӱдыра́ш,κουβαλώ
1108,ziehen::V,шупша́ш,τραβώ
1109,aufbewahren::V,арала́ш,φυλάω
1110,werfen::V,шуа́ш,ρίχνω
1111,werfen::V,кышка́ш,ρίχνω
1112,fangen::V,куча́ш,πιάνω
1113,packen::V,руалта́ш,τσακώνω
1114,verstecken::V,тоя́ш,κρύβω
1115,teilen::V,пӧла́ш,μερίζω
1116,schicken::V,колта́ш,στέλνω
1117,bringen::V,конда́ш,φέρνω
1118,hinzufügen::V,ешара́ш,προσθέτω
1119,bekommen::V,нала́ш,προσκομίζω
1120,erhalten::V,нала́ш,παίρνω
1121,erhalten::V,нала́ш,λαμβάνω
1122,nehmen::V,нала́ш,πιάνω
1123,nehmen::V,нала́ш,παίρνω
1124,wählen::V,сайла́ш,εκλέγω
1125,auswählen::V,таҥгла́ш,διαλέγω
1126,bewahren::V,сакла́ш,διατηρώ
1127,behindern::V,чаракла́ш,εμποδίζω
1128,verderben::V,пужа́ш,χαλώ
1129,beschädigen::V,пужа́ш,ζημιώνω
1130,zerbrechen::V,пудырта́ш,σπάζω
1131,zerreißen::V,кӱрла́ш,σχίζω
1132,zerstören::V,шалата́ш,καταστρέφω
1133,verbrennen::V,йӱлата́ш,καίω
1134,geben::V,пуа́ш,δίνω
1135,reichen::V,пуа́ш,δίνω
1136,schenken::V,пӧлекла́ш,χαρίζω
1137,versprechen::V,сӧра́ш,υπόσχομαι
1138,wünschen::V,тылана́ш,εύχομαι
1139,loben::V,мокта́ш,επαινώ
1140,küssen::V,шупшала́ш,φιλώ
1141,wiegen::V,рӱпша́ш,κουνώ
1142,wiegen::V,рӱпша́ш,νανουρίζω
1143,zudecken::V,леведа́ш,σκεπάζω
1144,wecken::V,помыжалтара́ш,ξυπνώ
1145,zeigen::V,ончыкта́ш,δείχνω
1146,führen::V,вӱда́ш,οδηγώ
1147,lehren::V,туныкта́ш,διδάσκω
1148,unterrichten::V,туныкта́ш,διδάσκω
1149,aufziehen::V,орышта́ш,ανατρέφω
1150,leiten::V,вӱда́ш,ηγούμαι
1151,leiten::V,вӱда́ш,διευθύνω
1152,leiten::V,вуйлата́ш,ηγούμαι
1153,leiten::V,вуйлата́ш,διευθύνω
1154,antreiben::V,поктыла́ш,σπρώχνω
1155,antreiben::V,поктыла́ш,παρακινώ
1156,lassen::V,-та́ш,αφήνω
1157,einladen::V,ӱжа́ш,προσκαλώ
1158,vereinigen::V,иктешла́ш,ενώνω
1159,besuchen::V,то́лын кая́ш,επισκέπτομαι
1160,treffen::V,вашлия́ш,συναντώ
1161,sich versammeln::V,погына́ш,μαζεύομαι
1162,sich versammeln::V,чумырга́ш,μαζεύομαι
1163,spielen::V,мода́ш,παίζω
1164,singen::V,мура́ш,τραγουδώ
1165,tanzen::V,кушта́ш,χορεύω
1166,sich trennen::V,ойырла́ш,αποχωρίζομαι
1167,verlassen::V,кудалта́ш,εγκαταλείπω
1168,retten::V,утара́ш,σώζω
1169,bewachen::V,орола́ш,φρουρώ
1170,schützen::V,арала́ш,προστατεύω
1171,verteidigen::V,арала́ш,υπερασπίζω
1172,sich schlagen::V,кредала́ш,χτυπιέμαι
1173,schießen::V,лӱя́ш,πυροβολώ
1174,siegen::V,сеҥа́ш,νικώ
1175,ärgern::V,сырыкта́ш,τσαντίζω
1176,schlagen::V,пера́ш,χτυπώ
1177,treten::V,тошка́ш,κλοτσώ
1178,stechen::V,кера́ш,τρυπώ
1179,stoßen::V,шӱкала́ш,ωθώ
1180,stoßen::V,шӱкала́ш,σπρώχνω
1181,stehlen::V,шолышта́ш,κλέβω
1182,stören::V,мешая́ш,διαταράσσω
1183,belästigen::V,толаштара́ш,ενοχλώ
1184,verbergen::V,шылта́ш,κρύβω
1185,täuschen::V,ондала́ш,παραπλανώ
1186,betrügen::V,ондала́ш,απατώ
1187,töten::V,пушта́ш,σκοτώνω
1188,töten::V,пушта́ш,θανατώνω
1189,wohnen::V,ила́ш,μένω
1190,wohnen::V,ила́ш,κατοικώ
1191,arbeiten::V,пашалана́ш,δουλεύω
1192,arbeiten::V,пашалана́ш,εργάζομαι
1193,arbeiten::V,паша́м ышта́ш,δουλεύω
1194,arbeiten::V,паша́м ышта́ш,εργάζομαι
1195,sammeln::V,пога́ш,μαζεύω
1196,sammeln::V,пога́ш,συλλέγω
1197,pflücken::V,кӱра́ш,κόβω
1198,jagen::V,сонарла́ш,κυνηγώ
1199,fischen::V,кол куча́ш,ψαρεύω
1200,fassen::V,куча́ш,πιάνω
1201,hüten::V,кӱта́ш,φυλάγω
1202,hüten::V,кӱта́ш,προσέχω
1203,treiben::V,покта́ш,οδηγώ
1204,anbinden::V,йолышта́ш,δένω
1205,füttern::V,пукша́ш,ταΐζω
1206,melken::V,лӱшта́ш,αρμέγω
1207,hacken::V,руа́ш,κόβω
1208,gießen::V,шава́ш,ποτίζω
1209,reifen::V,кӱа́ш,ωριμάζω
1210,zubereiten::V,ямдыла́ш,ετοιμάζω
1211,kochen::V,шолта́ш,βράζω
1212,backen::V,кӱкташ,ψήνω
1213,braten::V,пуштыла́ш,τηγανίζω
1214,braten::V,жаритла́ш,τηγανίζω
1215,umrühren::V,луга́ш,ανακατεύω
1216,stricken::V,пида́ш,πλέκω
1217,nähen::V,урга́ш,ράβω
1218,färben::V,чиялта́ш,βάφω
1219,färben::V,чиялта́ш,χρωματίζω
1220,reinigen::V,эрыкта́ш,καθαρίζω
1221,waschen::V,мушка́ш,πλένω
1222,abwischen::V,ӱшта́ш,σφουγγίζω
1223,spülen::V,шӱалта́ш,ξεπλένω
1224,fegen::V,ӱшта́ш,σκουπίζω
1225,kehren::V,ӱшта́ш,σκουπίζω
1226,baden::V,йӱштыла́ш,κάνω μπάνιο
1227,sich waschen::V,мушкылта́ш,πλένομαι
1228,ausziehen::V,кудаша́ш,βγάζω
1229,anziehen::V,чия́ш,φορώ
1230,sich anziehen::V,чия́ш,ντύνομαι
1231,kämmen::V,шера́ш,χτενίζω
1232,schmücken::V,тӱзата́ш,στολίζω
1233,schmücken::V,чеверта́ш,στολίζω
1234,sagen::V,ойла́ш,λέω
1235,sagen::V,каласа́ш,λέω
1236,sprechen::V,кутыра́ш,μιλώ
1237,reden::V,мутлана́ш,μιλώ
1238,reden::V,мутлана́ш,κουβεντιάζω
1239,sich unterhalten::V,кутыра́ш,συνομιλώ
1240,sich unterhalten::V,кутыра́ш,κουβεντιάζω
1241,fragen::V,йода́ш,ρωτώ
1242,bitten::V,йода́ш,ζητώ
1243,bitten::V,йода́ш,παρακαλώ
1244,erzählen::V,ойла́ш,διηγούμαι
1245,mitteilen::V,увертара́ш,πληροφορώ
1246,nennen::V,лӱмда́ш,ονομάζω
1247,rufen::V,ӱжа́ш,φωνάζω
1248,prahlen::V,моктана́ш,καυχιέμαι
1249,übersetzen::V,кусара́ш,μεταφράζω
1250,denken::V,шона́ш,σκέφτομαι
1251,glauben::V,ӱшана́ш,πιστεύω
1252,bemerken::V,шижа́ш,παρατηρώ
1253,erkennen::V,пала́ш,αναγνωρίζω
1254,begreifen::V,ыҥла́ш,καταλαβαίνω
1255,verstehen::V,умыла́ш,ακούω
1256,lernen::V,тунема́ш,μαθαίνω
1257,wissen::V,шинча́ш,ξέρω
1258,sich erinnern an::V,шарна́ш,θυμάμαι
1259,vergessen::V,монда́ш,ξεχνώ
1260,messen::V,виса́ш,μετρώ
1261,zählen::V,шотла́ш,μετρώ
1262,rechnen::V,шотла́ш,λογαριάζω
1263,lesen::V,луда́ш,διαβάζω
1264,malen::V,сӱретла́ш,ζωγραφίζω
1265,zeichnen::V,сӱретла́ш,σχεδιάζω
1266,schreiben::V,воза́ш,γράφω
1267,besitzen::V,лия́ш,κατέχω
1268,kaufen::V,нала́ш,αγοράζω
1269,verkaufen::V,ужала́ш,πουλώ
1270,bezahlen::V,тӱла́ш,πληρώνω
1271,zahlen::V,тӱла́ш,πληρώνω
1272,beherrschen::V,куча́ш,κυριαρχώ
1273,ertragen::V,турка́ш,βαστώ
1274,ertragen::V,турка́ш,αντέχω
