,Concept_ID,lv,zh
1625,schwanken::V,лайкъявны,摇摆
1626,schwanken::V,līgoties,摇摆
1627,schwanken::V,grīļoties,摇摆
1628,schwingen::V,лайкъявны,摇
1629,schwingen::V,люллявны,摇
1630,schwingen::V,vēzēties,摇
1631,fallen::V,усьны,坠落
1632,fallen::V,krist,坠落
1633,brennen::V,сотчыны,燃烧
1634,brennen::V,degt,燃烧
1635,rauchen::V,тшынӧдны,冒烟
1636,rauchen::V,dūmot,冒烟
1637,regnen::V,зэрны,下雨
1638,regnen::V,līt,下雨
1639,gefrieren::V,кынмыны,结冰
1640,gefrieren::V,sasalt,结冰
1641,tauen::V,сывны,融化
1642,tauen::V,kust,融化
1643,schmelzen::V,сывны,溶化
1644,schmelzen::V,kust,溶化
1645,schmelzen::V,nokust,溶化
1646,trocknen::V,косьмыны,变干
1647,trocknen::V,žūt,变干
1648,trocknen::V,kaltēties,变干
1649,sieden::V,пуны,煮
1650,sieden::V,virt,煮
1651,sieden::V,vārīties,煮
1652,faulen::V,сісьмыны,腐烂
1653,faulen::V,pūt,腐烂
1654,faulen::V,trudēt,腐烂
1655,verfaulen::V,сісьмыны,腐烂
1656,verfaulen::V,sapūt,腐烂
1657,verfaulen::V,satrūdēt,腐烂
1658,reißen::V,орны,撕
1659,reißen::V,plīst,撕
1660,reißen::V,satrūkt,撕
1661,versinken::V,вӧйны,下沉
1662,versinken::V,grimt,下沉
1663,versinken::V,nogrimt,下沉
1664,vergehen::V,кольны,流逝
1665,vergehen::V,ордйыны,流逝
1666,vergehen::V,paiet,流逝
1667,erscheinen::V,петкӧдчыны,出现
1668,erscheinen::V,parādīties,出现
1669,verschwinden::V,бырны,消失
1670,verschwinden::V,nozust,消失
1671,sinken::V,вӧйны,下降
1672,sinken::V,kristies,下降
1673,abnehmen::V,чинны,减少
1674,abnehmen::V,noplakt,减少
1675,abnehmen::V,mazināties,减少
1676,zunehmen::V,содны,增加
1677,zunehmen::V,ыдждыны,增加
1678,zunehmen::V,pieaugt,增加
1679,zunehmen::V,pieņemties,增加
1680,steigen::V,лыбны,上升
1681,steigen::V,kāpt,上升
1682,wachsen::V,быдмыны,生长
1683,wachsen::V,augt,生长
1684,glänzen::V,югъявны,发光
1685,glänzen::V,дзирдавны,发光
1686,glänzen::V,zaigot,发光
1687,glänzen::V,laistīties,发光
1688,funkeln::V,югъявны,闪烁
1689,funkeln::V,дзирдавны,闪烁
1690,funkeln::V,mirdzēt,闪烁
1691,funkeln::V,dzirkstēt,闪烁
1692,lärmen::V,жувгыны,吵闹
1693,lärmen::V,ыугыны,吵闹
1694,lärmen::V,шумитны,吵闹
1695,lärmen::V,ālēties,吵闹
1696,lärmen::V,trokšņot,吵闹
1697,läuten::V,жургыны,响
1698,läuten::V,zvanīt,响
1699,klingeln::V,звӧнитны,按铃
1700,klingeln::V,zvanīt,按铃
1701,klirren::V,гольскöдчыны,
1702,klirren::V,tinkšķēt,
1703,klirren::V,džinkstēt,
1704,brausen::V,буавны,疾驶
1705,brausen::V,krākt,疾驶
1706,brausen::V,brāzmot,疾驶
1707,rauschen::V,кышакывны,
1708,rauschen::V,šalkt,
1709,klingen::V,шыавны,听起来
1710,klingen::V,юргыны,听起来
1711,klingen::V,skanēt,听起来
1712,klingen::V,izklausīties,听起来
1713,bellen::V,увтны,吠
1714,bellen::V,riet,吠
1715,heulen::V,омлявны,嗥
1716,heulen::V,вурзавны,嗥
1717,heulen::V,kaukt,嗥
1718,heulen::V,gaudot,嗥
1719,blasen::V,пӧльтны,吹
1720,blasen::V,pūst,吹
1721,pfeifen::V,шутьлявны,吹口哨
1722,pfeifen::V,svilpt,吹口哨
1723,pfeifen::V,svilpot,吹口哨
1724,schreien::V,горзыны,叫喊
1725,schreien::V,brēkt,叫喊
1726,schreien::V,kliegt,叫喊
1727,stöhnen::V,ымзыны,呻吟
1728,stöhnen::V,vaidēt,呻吟
1729,zittern::V,тіравны,颤抖
1730,zittern::V,drebēt,颤抖
1731,leben::V,овны,生存
1732,leben::V,dzīvot,生存
1733,geboren werden::V,чужны,出生
1734,geboren werden::V,dzimt,出生
1735,atmen::V,кашкыны,呼吸
1736,atmen::V,пошиктыны,呼吸
1737,atmen::V,elpot,呼吸
1738,trinken::V,юны,喝
1739,trinken::V,dzert,喝
1740,essen::V,сёйны,吃
1741,essen::V,ēst,吃
1742,schlucken::V,ньылавны,咽
1743,schlucken::V,rīt,咽
1744,müde werden::V,мудзны,疲倦
1745,müde werden::V,nokust,疲倦
1746,einschlafen::V,ланьтны,入睡
1747,einschlafen::V,унмовсьны,入睡
1748,einschlafen::V,iemigt,入睡
1749,einschlafen::V,aizmigt,入睡
1750,schlafen::V,узьны,睡觉
1751,schlafen::V,gulēt,睡觉
1752,aufwachen::V,садьмыны,睡醒
1753,aufwachen::V,mosties,睡醒
1754,aufstehen::V,чеччыны,起床
1755,aufstehen::V,celties,起床
1756,sich erholen::V,шойччыны,休养
1757,sich erholen::V,atžirgt,休养
1758,sich erholen::V,atpūsties,休养
1759,krank werden::V,висьмыны,生病
1760,krank werden::V,sasirgt,生病
1761,krank sein::V,висьны,生病
1762,krank sein::V,slimot,生病
1763,schmerzen::V,висьны,疼痛
1764,schmerzen::V,sāpēt,疼痛
1765,schmerzen::V,smelgt,疼痛
1766,husten::V,кызны,咳
1767,husten::V,klepot,咳
1768,genesen::V,бурдны,痊愈
1769,genesen::V,veseļoties,痊愈
1770,sterben::V,кувны,死
1771,sterben::V,mirt,死
1772,sterben::V,nomirt,死
1773,umkommen::V,кувны,丧命
1774,umkommen::V,apsprāgt,丧命
1775,umkommen::V,aiziet bojā,丧命
1776,sich bewegen::V,вӧрзьыны,移动
1777,sich bewegen::V,virzīties,移动
1778,sich rühren::V,вӧрны,动弹
1779,sich rühren::V,вӧрӧдчыны,动弹
1780,sich rühren::V,sagrozīties,动弹
1781,sich erheben::V,сувтны,站起
1782,sich erheben::V,piecelties,站起
1783,sich setzen::V,пуксьыны,坐
1784,sich setzen::V,sēsties,坐
1785,hinfallen::V,усьны,跌倒
1786,hinfallen::V,sabirt,跌倒
1787,hinfallen::V,pakrist,跌倒
1788,laufen::V,мyнны,步行
1789,laufen::V,iet,步行
1790,laufen::V,skraidīt,步行
1791,schreiten::V,восьлавны,迈步
1792,schreiten::V,soļot,迈步
1793,spazierengehen::V,гуляйтны,散步
1794,spazierengehen::V,staigāt,散步
1795,spazierengehen::V,pastaigāties,散步
1796,eilen::V,тэрмасьны,急忙
1797,eilen::V,traukt,急忙
1798,sich beeilen::V,тэрмасьны,赶快
1799,sich beeilen::V,steigties,赶快
1800,sich beeilen::V,pasteigties,赶快
1801,sausen::V,тӧвзьыны,疾驰
1802,sausen::V,drāzt,疾驰
1803,sausen::V,brāzties,疾驰
1804,rennen::V,котӧртны,奔跑
1805,rennen::V,skriet,奔跑
1806,springen::V,чеччавны,跳
1807,springen::V,lēkt,跳
1808,klettern::V,кышасьны,攀缘
1809,klettern::V,кавшасьны,攀缘
1810,klettern::V,kāpt,攀缘
1811,klettern::V,rāpties,攀缘
1812,schaukeln::V,гычасьны,荡秋千
1813,schaukeln::V,šūpoties,荡秋千
1814,schaukeln::V,zvalstīties,荡秋千
1815,kriechen::V,кыссьыны,爬行
1816,kriechen::V,līst,爬行
1817,kriechen::V,rāpot,爬行
1818,schwimmen::V,уявны,游泳
1819,schwimmen::V,peldēt,游泳
1820,tauchen::V,сунавны,潜水
1821,tauchen::V,gremdēties,潜水
1822,rudern::V,пелысасьны,划船
1823,rudern::V,airēt,划船
1824,rudern::V,irties,划船
1825,fahren::V,мунны,行驶
1826,fahren::V,braukt,行驶
1827,fliegen::V,лэбны,飞
1828,fliegen::V,lidot,飞
1829,fliegen::V,laisties,飞
1830,gehen::V,мyнны,走
1831,gehen::V,iet,走
1832,weggehen::V,мунавны,离去
1833,weggehen::V,aiziet,离去
1834,abfahren::V,мӧдӧдчыны,出发
1835,abfahren::V,atiet,出发
1836,abfahren::V,aizbraukt,出发
1837,anhalten::V,джӧмдыны,停住
1838,anhalten::V,apstāties,停住
1839,hineingehen::V,пырны,进去
1840,hineingehen::V,ieiet,进去
1841,eintreten::V,пырны,进入
1842,eintreten::V,ienākt,进入
1843,kommen::V,воны,来
1844,kommen::V,локны,来
1845,kommen::V,nākt,来
1846,ankommen::V,воны,到达
1847,ankommen::V,локны,到达
1848,ankommen::V,nonākt,到达
1849,ankommen::V,ierasties,到达
1850,zurückkommen::V,косны,回来
1851,zurückkommen::V,бергӧдчыны,回来
1852,zurückkommen::V,atgriezties,回来
1853,bleiben::V,кольны,停留
1854,bleiben::V,palikt,停留
1855,warten::V,виччысьны,等
1856,warten::V,gaidīt,等
1857,erwarten::V,виччысьны,等候
1858,erwarten::V,sagaidīt,等候
1859,suchen::V,корсьны,找
1860,suchen::V,meklēt,找
1861,finden::V,казявны,找到
1862,finden::V,rast,找到
1863,finden::V,atrast,找到
1864,versuchen::V,заводитчывны,尝试
1865,versuchen::V,mēģināt,尝试
1866,vorbereiten::V,дасьтыны,预备
1867,vorbereiten::V,gatavot,预备
1868,vorbereiten::V,sagatavot,预备
1869,lieben::V,радейтны,爱
1870,lieben::V,mīlēt,爱
1871,mögen::V,радейтны,喜欢
1872,mögen::V,gribēties,喜欢
1873,lachen::V,серавны,笑
1874,lachen::V,серавлыны,笑
1875,lachen::V,smiet,笑
1876,lachen::V,smieties,笑
1877,rühren::V,нормӧдны,
1878,rühren::V,aizgrābt,
1879,weinen::V,бӧрдны,哭
1880,weinen::V,raudāt,哭
1881,schimpfen::V,видчыны,骂
1882,schimpfen::V,rāties,骂
1883,schimpfen::V,lamāties,骂
1884,sich ärgern::V,скӧравны,生气
1885,sich ärgern::V,īgt,生气
1886,sich ärgern::V,pukoties,生气
1887,sich ärgern::V,dusmoties,生气
1888,sich fürchten::V,повны,害怕
1889,sich fürchten::V,bīties,害怕
1890,sich fürchten::V,baidīties,害怕
1891,fürchten::V,повны,害怕
1892,fürchten::V,baidīties no,害怕
1893,fliehen::V,пышйыны,逃走
1894,fliehen::V,bēgt,逃走
1895,flüchten::V,пышйыны,逃跑
1896,flüchten::V,aizbēgt,逃跑
1897,sehen::V,аддзыны,看
1898,sehen::V,redzēt,看
1899,anschauen::V,видзӧдны,注视
1900,anschauen::V,paraudzīties,注视
1901,ansehen::V,видзӧдны,注视
1902,ansehen::V,aplūkot,注视
1903,hören::V,кывны,听
1904,hören::V,dzirdēt,听
1905,zuhören::V,кывзыны,倾听
1906,zuhören::V,klausīties,倾听
1907,probieren::V,видлыны,尝
1908,probieren::V,nogaršot,尝
1909,riechen::V,чушкыны,闻
1910,riechen::V,ost,闻
1911,riechen::V,ostīt,闻
1912,fühlen::V,вежӧртны,感到
1913,fühlen::V,гӧгӧрвоны,感到
1914,fühlen::V,just,感到
1915,fühlen::V,izjust,感到
1916,scheinen::V,кажитчыны,照耀
1917,scheinen::V,šķist,照耀
1918,scheinen::V,likties,照耀
1919,zu sehen sein::V,тыдавны,可以看到
1920,zu sehen sein::V,parādīties,可以看到
1921,vernehmen::V,кывны,审讯
1922,vernehmen::V,saklausīt,审讯
1923,frieren::V,кынмыны,觉得冷
1924,frieren::V,salt,觉得冷
1925,tun::V,керны,作
1926,tun::V,darīt,作
1927,können::V,кужны,能
1928,können::V,prast,能
1929,wollen::V,кӧсйыны,要
1930,wollen::V,gribēt,要
1931,anfangen::V,заводитны,开始
1932,anfangen::V,пондыны,开始
1933,anfangen::V,sākt,开始
1934,anfangen::V,iesākt,开始
1935,beenden::V,помавны,结束
1936,beenden::V,beigt,结束
1937,beenden::V,pabeigt,结束
1938,aufhören::V,дугӧдны,停止
1939,aufhören::V,pārtraukt,停止
1940,gelingen::V,артмыны,成功
1941,gelingen::V,izdoties,成功
1942,geraten::V,сюрны,陷于
1943,geraten::V,веськавны,陷于
1944,geraten::V,veikties,陷于
1945,öffnen::V,восьтыны,打开
1946,öffnen::V,atvērt,打开
1947,öffnen::V,attaisīt,打开
1948,schließen::V,пӧдлавны,关
1949,schließen::V,slēgt,关
1950,schließen::V,aizvērt,关
1951,schließen::V,aiztaisīt,关
1952,stellen::V,сувтӧдны,放
1953,stellen::V,likt,放
1954,stellen::V,nolikt,放
1955,setzen::V,пуксьӧдны,放
1956,setzen::V,sēdināt,放
1957,legen::V,пуктыны,摆
1958,legen::V,likt,摆
1959,berühren::V,вӧрзьӧдны,触
1960,berühren::V,инмӧдчывны,触
1961,berühren::V,skart,触
1962,berühren::V,aizskart,触
1963,verbinden::V,йитны,联结
1964,verbinden::V,saistīt,联结
1965,verbinden::V,savienot,联结
1966,bedecken::V,вевттьыны,覆盖
1967,bedecken::V,apsegt,覆盖
1968,bedecken::V,pārsegt,覆盖
1969,aufhängen::V,ӧшӧдны,挂
1970,aufhängen::V,джагӧдны,挂
1971,aufhängen::V,uzkārt,挂
1972,anzünden::V,ӧзтыны,点
1973,anzünden::V,aizdegt,点
1974,anzünden::V,aizdedzināt,点
1975,aufheben::V,чеччӧдны,拾起
1976,aufheben::V,сувтӧдны,拾起
1977,aufheben::V,pacelt,拾起
1978,zurücklassen::V,кольны,遗留
1979,zurücklassen::V,atstāt,遗留
1980,verlieren::V,воштыны,丧失
1981,verlieren::V,zaudēt,丧失
1982,verlieren::V,pazaudēt,丧失
1983,fallen lassen::V,уськӧдны,让掉下
1984,fallen lassen::V,nomest,让掉下
1985,machen::V,вӧчны,做
1986,machen::V,лӧсьӧдны,做
1987,machen::V,darīt,做
1988,herstellen::V,лӧсьӧдны,生产
1989,herstellen::V,ražot,生产
1990,herstellen::V,izgatavot,生产
1991,bauen::V,лэптыны,建造
1992,bauen::V,celt,建造
1993,bauen::V,būvēt,建造
1994,reparieren::V,дзоньтавны,修理
1995,reparieren::V,labot,修理
1996,reparieren::V,remontēt,修理
1997,verbessern::V,бурмӧдны,改进
1998,verbessern::V,labot,改进
1999,verbessern::V,izlabot,改进
2000,ändern::V,вежны,改变
2001,ändern::V,mainīt,改变
2002,graben::V,кодйыны,挖
2003,graben::V,rakt,挖
2004,beugen::V,куснявны,弯下
2005,beugen::V,liekt,弯下
2006,biegen::V,куснявны,弯
2007,biegen::V,liekt,弯
2008,drehen::V,бергӧдлыны,转动
2009,drehen::V,griezt,转动
2010,wenden::V,бергӧдны,转动
2011,wenden::V,apgriezt,转动
2012,umdrehen::V,бергӧдны,转动
2013,umdrehen::V,apgriezt,转动
2014,heben::V,лэптыны,举起
2015,heben::V,celt,举起
2016,heben::V,cilāt,举起
2017,heben::V,pacelt,举起
2018,hochheben::V,кыпӧдны,抬高
2019,hochheben::V,pacelt,抬高
2020,ergreifen::V,кутны,抓住
2021,ergreifen::V,paķert,抓住
2022,ergreifen::V,satvert,抓住
2023,halten::V,кутны,拿着
2024,halten::V,turēt,拿着
2025,halten::V,saturēt,拿着
2026,drücken::V,личкыны,压
2027,drücken::V,топӧдны,压
2028,drücken::V,spiest,压
2029,schieben::V,ӧтдортны,推
2030,schieben::V,йӧткыштны,推
2031,schieben::V,stumt,推
2032,kratzen::V,гуджӧдны,搔
2033,kratzen::V,kasīt,搔
2034,kratzen::V,skrāpēt,搔
2035,lecken::V,нювны,舔
2036,lecken::V,lakt,舔
2037,lecken::V,laizīt,舔
2038,beißen::V,курччыны,咬
2039,beißen::V,kost,咬
2040,abreißen::V,орӧдны,撕下
2041,abreißen::V,atraut,撕下
2042,abreißen::V,atplēst,撕下
2043,abschneiden::V,вундавны,切断
2044,abschneiden::V,nogriezt,切断
2045,binden::V,гӧрддзавны,捆
2046,binden::V,кӧртавны,捆
2047,binden::V,siet,捆
2048,binden::V,aptīt,捆
2049,stecken::V,сюйны,插
2050,stecken::V,bāzt,插
2051,stecken::V,spraust,插
2052,brechen::V,чегны,断裂
2053,brechen::V,lauzt,断裂
2054,brechen::V,lauzīt,断裂
2055,klopfen::V,камгыны,敲
2056,klopfen::V,klauvēt,敲
2057,hauen::V,нӧйнты,揍
2058,hauen::V,кучкыны,揍
2059,hauen::V,cirst,揍
2060,hauen::V,dauzīt,揍
2061,kleben::V,лемавны,粘
2062,kleben::V,ляскавны,粘
2063,kleben::V,līmēt,粘
2064,kleben::V,lipināt,粘
2065,reiben::V,тільны,摩擦
2066,reiben::V,зыравны,摩擦
2067,reiben::V,rīvēt,摩擦
2068,reiben::V,berzēt,摩擦
2069,streichen::V,мавтны,涂
2070,streichen::V,ziest,涂
2071,streichen::V,triept,涂
2072,schleifen::V,кеслыны,拖曳
2073,schleifen::V,trīt,拖曳
2074,schleifen::V,asināt,拖曳
2075,schneiden::V,шырны,切
2076,schneiden::V,griezt,切
2077,schneiden::V,sagriezt,切
2078,rütteln::V,легӧдны,颠簸
2079,rütteln::V,катлӧдлыны,颠簸
2080,rütteln::V,kratīt,颠簸
2081,rütteln::V,purināt,颠簸
2082,schütteln::V,тракӧдны,摇动
2083,schütteln::V,kratīt,摇动
2084,schwenken::V,ӧвтны,摇动
2085,schwenken::V,шенасьны,摇动
2086,schwenken::V,vēzēt,摇动
2087,schwenken::V,vēcināt,摇动
2088,schütten::V,кисьтны,倒
2089,schütten::V,bērt,倒
2090,füllen::V,тыртны,填满
2091,füllen::V,pildīt,填满
2092,füllen::V,piepildīt,填满
2093,einwickeln::V,тубыртны,包
2094,einwickeln::V,ietīt,包
2095,tragen::V,нуны,提
2096,tragen::V,nest,提
2097,schleppen::V,кыскавны,扛
2098,schleppen::V,stiept,扛
2099,schleppen::V,staipīt,扛
2100,ziehen::V,кыскыны,拉
2101,ziehen::V,vilkt,拉
2102,aufbewahren::V,видзны,保存
2103,aufbewahren::V,glabāt,保存
2104,aufbewahren::V,uzglabāt,保存
2105,werfen::V,чӧвтны,扔
2106,werfen::V,шыбитны,扔
2107,werfen::V,mest,扔
2108,werfen::V,sviest,扔
2109,fangen::V,кутны,捕捉
2110,fangen::V,ķert,捕捉
2111,fangen::V,uzķert,捕捉
2112,packen::V,босьтны,抓住
2113,packen::V,paķert,抓住
2114,packen::V,satvert,抓住
2115,verstecken::V,дзебны,藏
2116,verstecken::V,slēpt,藏
2117,verstecken::V,noglabāt,藏
2118,teilen::V,юкны,分
2119,teilen::V,dalīt,分
2120,schicken::V,ыстыны,派遣
2121,schicken::V,sūtīt,派遣
2122,schicken::V,atsūtīt,派遣
2123,bringen::V,вайны,带来
2124,bringen::V,atvest,带来
2125,hinzufügen::V,содтыны,添加
2126,hinzufügen::V,pievienot,添加
2127,bekommen::V,босьтны,得到
2128,bekommen::V,dabūt,得到
2129,erhalten::V,босьтны,接到
2130,erhalten::V,saņemt,接到
2131,nehmen::V,босьтны,拿
2132,nehmen::V,ņemt,拿
2133,nehmen::V,paņemt,拿
2134,wählen::V,бӧрйыны,挑选
2135,wählen::V,ievēlēt,挑选
2136,auswählen::V,бӧрйыны,选择
2137,auswählen::V,izvēlēt,选择
2138,bewahren::V,видзны,保持
2139,bewahren::V,saglabāt,保持
2140,behindern::V,конйӧдлыны,防碍
2141,behindern::V,джӧмдӧдны,防碍
2142,behindern::V,kavēt,防碍
2143,behindern::V,aizkavēt,防碍
2144,verderben::V,тшыкӧдны,败坏
2145,verderben::V,sabojāt,败坏
2146,beschädigen::V,тшыкӧдны,损坏
2147,beschädigen::V,bojāt,损坏
2148,beschädigen::V,maitāt,损坏
2149,zerbrechen::V,жуглыны,破碎
2150,zerbrechen::V,salauzt,破碎
2151,zerbrechen::V,sadauzīt,破碎
2152,zerreißen::V,орӧдны,撕碎
2153,zerreißen::V,pārraut,撕碎
2154,zerstören::V,жугӧдны,毁坏
2155,zerstören::V,кисьтны,毁坏
2156,zerstören::V,косявны,毁坏
2157,zerstören::V,graut,毁坏
2158,zerstören::V,sagraut,毁坏
2159,verbrennen::V,сотны,燃烧
2160,verbrennen::V,сотчыны,燃烧
2161,verbrennen::V,dedzināt,燃烧
2162,verbrennen::V,sadedzināt,燃烧
2163,geben::V,сетны,给
2164,geben::V,dot,给
2165,geben::V,padot,给
2166,reichen::V,сетны,递给
2167,reichen::V,padot,递给
2168,reichen::V,sniegt,递给
2169,schenken::V,козьнавны,赠送
2170,schenken::V,dāvāt,赠送
2171,schenken::V,dāvināt,赠送
2172,versprechen::V,кыв сетны,许诺
2173,versprechen::V,solīt,许诺
2174,versprechen::V,apsolīt,许诺
2175,wünschen::V,кӧсйыны,祝
2176,wünschen::V,vēlēt,祝
2177,wünschen::V,novēlēt,祝
2178,loben::V,ошкыны,表扬
2179,loben::V,lielīt,表扬
2180,küssen::V,окавны,亲
2181,küssen::V,bučot,亲
2182,küssen::V,skūpstīt,亲
2183,wiegen::V,гудрӧдлыны,轻摇
2184,wiegen::V,šūpot,轻摇
2185,zudecken::V,веввттьыны,盖上
2186,zudecken::V,apklāt,盖上
2187,zudecken::V,aizsegt,盖上
2188,wecken::V,садьмӧдны,唤起
2189,wecken::V,чуксавны,唤起
2190,wecken::V,modināt,唤起
2191,zeigen::V,петкӧдлыны,指
2192,zeigen::V,rādīt,指
2193,führen::V,нуӧдны,带领
2194,führen::V,vadīt,带领
2195,lehren::V,велӧдны,教
2196,lehren::V,mācīt,教
2197,lehren::V,iemācīt,教
2198,unterrichten::V,велӧдны,讲课
2199,unterrichten::V,apmācīt,讲课
2200,aufziehen::V,быдтыны,抚养
2201,aufziehen::V,uzaudzināt,抚养
2202,leiten::V,веськӧдлыны,领导
2203,leiten::V,vadīt,领导
2204,leiten::V,pārzināt,领导
2205,antreiben::V,тэрмӧдны,催促
2206,antreiben::V,urdīt,催促
2207,antreiben::V,mudināt,催促
2208,lassen::V,тшӧктыны,让
2209,lassen::V,ļaut,让
2210,einladen::V,корны,邀请
2211,einladen::V,ielūgt,邀请
2212,einladen::V,aicināt,邀请
2213,vereinigen::V,ӧтувтны,统一
2214,vereinigen::V,котыртны,统一
2215,vereinigen::V,vienot,统一
2216,vereinigen::V,apvienot,统一
2217,besuchen::V,волыны,参观
2218,besuchen::V,ветлыны,参观
2219,besuchen::V,apciemot,参观
2220,treffen::V,вочаӧдны,会面
2221,treffen::V,паныдавны,会面
2222,treffen::V,satikt,会面
2223,treffen::V,sastapt,会面
2224,sich versammeln::V,лӧсьӧдчыны,聚集
2225,sich versammeln::V,salasīties,聚集
2226,sich versammeln::V,sapulcēties,聚集
2227,spielen::V,ворсны,玩
2228,spielen::V,spēlēt,玩
2229,spielen::V,spēlēties,玩
2230,singen::V,сьывны,唱歌
2231,singen::V,dziedāt,唱歌
2232,tanzen::V,йӧктыны,跳舞
2233,tanzen::V,diet,跳舞
2234,tanzen::V,dejot,跳舞
2235,tanzen::V,dancot,跳舞
2236,sich trennen::V,торйӧдчыны,分别
2237,sich trennen::V,šķirties,分别
2238,sich trennen::V,izšķirties,分别
2239,verlassen::V,эновтны,离开
2240,verlassen::V,atstāt,离开
2241,retten::V,видзны,救
2242,retten::V,мездыны,救
2243,retten::V,glābt,救
2244,bewachen::V,видзны,守卫
2245,bewachen::V,sargāt,守卫
2246,schützen::V,видзны,保护
2247,schützen::V,pasargāt,保护
2248,schützen::V,aizsargāt,保护
2249,verteidigen::V,дорйыны,保卫
2250,verteidigen::V,aizstāvēt,保卫
2251,sich schlagen::V,косясьны,打架
2252,sich schlagen::V,kauties,打架
2253,sich schlagen::V,izkauties,打架
2254,schießen::V,лыйны,射击
2255,schießen::V,šaut,射击
2256,schießen::V,šaudīt,射击
2257,siegen::V,вермыны,获胜
2258,siegen::V,uzvarēt,获胜
2259,ärgern::V,лӧгӧдны,激怒
2260,ärgern::V,лёкмӧдны,激怒
2261,ärgern::V,скӧрмӧдны,激怒
2262,ärgern::V,sadusmot,激怒
2263,schlagen::V,вартны,打
2264,schlagen::V,sist,打
2265,schlagen::V,triekt,打
2266,treten::V,лёгны,踢
2267,treten::V,майкны,踢
2268,treten::V,mīt,踢
2269,treten::V,paspert,踢
2270,stechen::V,бышткыны,刺
2271,stechen::V,durt,刺
2272,stoßen::V,тойлыны,撞
2273,stoßen::V,йӧткавны,撞
2274,stoßen::V,grūst,撞
2275,stehlen::V,гусявны,盗窃
2276,stehlen::V,zagt,盗窃
2277,stören::V,падмӧдны,干扰
2278,stören::V,traucēt,干扰
2279,belästigen::V,дӧзмӧдны,打搅
2280,belästigen::V,apgrūtināt,打搅
2281,verbergen::V,дзебны,隐藏
2282,verbergen::V,сайӧдны,隐藏
2283,verbergen::V,slēpt,隐藏
2284,verbergen::V,paslēpt,隐藏
2285,täuschen::V,пӧръявны,欺骗
2286,täuschen::V,ылӧдны,欺骗
2287,täuschen::V,mānīt,欺骗
2288,täuschen::V,maldināt,欺骗
2289,betrügen::V,сӧрны,欺骗
2290,betrügen::V,krāpt,欺骗
2291,betrügen::V,apkrāpt,欺骗
2292,töten::V,вины,杀
2293,töten::V,nāvēt,杀
2294,töten::V,nogalināt,杀
2295,wohnen::V,овны,居住
2296,wohnen::V,dzīvot,居住
2297,arbeiten::V,уджавны,工作
2298,arbeiten::V,strādāt,工作
2299,arbeiten::V,darboties,工作
2300,sammeln::V,чукӧртны,收集
2301,sammeln::V,vākt,收集
2302,pflücken::V,вотны,采
2303,pflücken::V,ӧктыны,采
2304,pflücken::V,raut,采
2305,pflücken::V,plūkt,采
2306,jagen::V,кыйсьыны,打猎
2307,jagen::V,medīt,打猎
2308,fischen::V,чери кыйны,捕鱼
2309,fischen::V,zvejot,捕鱼
2310,fassen::V,кутны,捉住
2311,fassen::V,saķert,捉住
2312,hüten::V,видзны,守护
2313,hüten::V,йирӧдны,守护
2314,hüten::V,ganīt,守护
2315,treiben::V,вӧтлыны,漂
2316,treiben::V,dzīt,漂
2317,anbinden::V,домавны,拴
2318,anbinden::V,piesiet,拴
2319,anbinden::V,piesaistīt,拴
2320,füttern::V,вердны,喂
2321,füttern::V,barot,喂
2322,melken::V,лысьтыны,挤奶
2323,melken::V,slaukt,挤奶
2324,hacken::V,керавны,剁细
2325,hacken::V,kapāt,剁细
2326,gießen::V,киськавны,浇
2327,gießen::V,liet,浇
2328,gießen::V,laistīt,浇
2329,reifen::V,кисьмыны,成熟
2330,reifen::V,briest,成熟
2331,zubereiten::V,дасьтыны,
2332,zubereiten::V,taisīt,
2333,zubereiten::V,gatavot,
2334,kochen::V,пуны,煮
2335,kochen::V,vārīt,煮
2336,backen::V,пӧжавны,烤
2337,backen::V,cept,烤
2338,braten::V,пражитны,煎
2339,braten::V,cept,煎
2340,braten::V,cepināt,煎
2341,umrühren::V,сорлавны,搅拌
2342,umrühren::V,maisīt,搅拌
2343,umrühren::V,apmaisīt,搅拌
2344,stricken::V,кӧртны,织
2345,stricken::V,adīt,织
2346,nähen::V,вурны,缝
2347,nähen::V,šūt,缝
2348,färben::V,мичӧдны,染色
2349,färben::V,краситны,染色
2350,färben::V,krāsot,染色
2351,färben::V,nokrāsot,染色
2352,reinigen::V,весавны,清洁
2353,reinigen::V,tīrīt,清洁
2354,reinigen::V,attīrīt,清洁
2355,waschen::V,мыськыны,洗
2356,waschen::V,mazgāt,洗
2357,abwischen::V,чышкыны,擦掉
2358,abwischen::V,noslaucīt,擦掉
2359,spülen::V,пожъявны,清洗
2360,spülen::V,skalot,清洗
2361,fegen::V,чышкыны,扫
2362,fegen::V,slaucīt,扫
2363,kehren::V,чышкыны,打扫
2364,kehren::V,mēzt,打扫
2365,baden::V,купайтчыны,给...洗澡
2366,baden::V,peldēties,给...洗澡
2367,sich waschen::V,мыссьыны,洗澡
2368,sich waschen::V,mazgāties,洗澡
2369,ausziehen::V,пӧрччӧдны,脱
2370,ausziehen::V,noģērbt,脱
2371,anziehen::V,кӧмавны,穿
2372,anziehen::V,пасьтавны,穿
2373,anziehen::V,uzvilkt,穿
2374,sich anziehen::V,пасьтасьны,穿衣
2375,sich anziehen::V,apģērbties,穿衣
2376,kämmen::V,сынавны,梳
