,Concept_ID,hi,sk
1469,legen::V,रखना,klásť
1470,legen::V,रखना,položiť
1471,legen::V,लिटाना,klásť
1472,legen::V,लिटाना,položiť
1473,berühren::V,छूना,dotykať sa
1474,berühren::V,स्पर्श करना,dotykať sa
1475,verbinden::V,बाँधना,spojiť
1476,bedecken::V,ढकना,pokryť
1477,aufhängen::V,लटकाना,zavesiť
1478,anzünden::V,जलाना,zapáliť
1479,aufheben::V,उठाना,zdvihnúť
1480,zurücklassen::V,पीछे छोड़ना,zanechať
1481,verlieren::V,खोना,stratiť
1482,verlieren::V,गँवाना,stratiť
1483,fallen lassen::V,गिराना,pustiť
1484,machen::V,करना,robiť
1485,machen::V,बनाना,robiť
1486,herstellen::V,बनाना,vyrobiť
1487,herstellen::V,तैयार करना,vyrobiť
1488,bauen::V,बनाना,stavať
1489,bauen::V,बनाना,budovať
1490,bauen::V,निर्माण करना,stavať
1491,bauen::V,निर्माण करना,budovať
1492,reparieren::V,मरम्मत करना,opraviť
1493,verbessern::V,सुधारना,zlepšiť
1494,ändern::V,बदलना,zmeniť
1495,ändern::V,बदलना,preinačiť
1496,ändern::V,परीवर्तन करना,zmeniť
1497,ändern::V,परीवर्तन करना,preinačiť
1498,graben::V,खोदना,ryť
1499,graben::V,खोदना,kopať
1500,beugen::V,झुकाना,ohnúť
1501,biegen::V,झुकाना,ohnúť
1502,drehen::V,फेरना,točiť
1503,drehen::V,फेरना,krútiť
1504,drehen::V,घुमाना,točiť
1505,drehen::V,घुमाना,krútiť
1506,wenden::V,पलटना,obrátiť
1507,wenden::V,पलटना,prevrátiť
1508,wenden::V,मोड़ना,obrátiť
1509,wenden::V,मोड़ना,prevrátiť
1510,umdrehen::V,घुमाना,otočiť
1511,umdrehen::V,घुमाना,obrátiť
1512,heben::V,उठाना,dvíhať
1513,heben::V,उठाना,povzniesť
1514,heben::V,ऊँचा करना,dvíhať
1515,heben::V,ऊँचा करना,povzniesť
1516,hochheben::V,उठाना,zdvihnúť
1517,hochheben::V,ऊपर को उठाना,zdvihnúť
1518,ergreifen::V,पकड़ना,uchopiť sa
1519,ergreifen::V,हाथ में लेना,uchopiť sa
1520,halten::V,धरना,držať
1521,halten::V,पकड़ना,držať
1522,drücken::V,दबाना,tisnúť
1523,schieben::V,सरकाना,posunovať
1524,schieben::V,खिसकाना,posunovať
1525,kratzen::V,खुरचना,škrabať
1526,kratzen::V,खुजलाना,škrabať
1527,lecken::V,चाटना,lízať
1528,beißen::V,काटना,kúsať
1529,abreißen::V,तोड़ना,odtrhnúť
1530,abschneiden::V,काट करना,odrezať
1531,abschneiden::V,काट करना,odkrojiť
1532,binden::V,बाँधना,zaviazať
1533,binden::V,बाँधना,priviazať
1534,stecken::V,खोंसना,strčiť
1535,brechen::V,तोड़ना,zlomiť
1536,klopfen::V,खटखटाना,tĺcť
1537,klopfen::V,खटखटाना,klopať
1538,hauen::V,ठोकना,nabiť
1539,kleben::V,चिपकाना,lepiť
1540,kleben::V,चिपकाना,nalepiť
1541,reiben::V,घिसना,trieť
1542,reiben::V,रगड़ना,trieť
1543,streichen::V,लगाना,namazať
1544,schleifen::V,तेज़ करना,ostríť
1545,schneiden::V,कतरना,rezať
1546,schneiden::V,कतरना,strihať
1547,rütteln::V,झकझोरना,triasť
1548,rütteln::V,झकझोरना,lomcovať
1549,schütteln::V,हिलाना,triasť
1550,schütteln::V,हिलाना,potriasť
1551,schwenken::V,घुमाना,mávať
1552,schütten::V,उँडेलना,sypať
1553,füllen::V,भरना,plniť
1554,füllen::V,ठूसना,plniť
1555,einwickeln::V,लपेटना,zabaliť
1556,tragen::V,ढोना,niesť
1557,schleppen::V,घसीटना,vliecť
1558,ziehen::V,खींचना,ťahať
1559,aufbewahren::V,रखना,uložiť
1560,aufbewahren::V,रखना,uschovať
1561,werfen::V,फेंकना,hodiť
1562,werfen::V,फेंकना,vrhnúť
1563,fangen::V,पकड़ना,chytať
1564,packen::V,पकड़ना,baliť
1565,packen::V,पकड़ना,chytiť
1566,verstecken::V,छिपाना,skryť
1567,verstecken::V,छिपाना,schovať
1568,teilen::V,बाँटना,podeliť
1569,teilen::V,बाँटना,rozdeliť
1570,schicken::V,भेजना,posielať
1571,bringen::V,लाना,priniesť
1572,hinzufügen::V,जोड़ना,pripojiť
1573,bekommen::V,पाना,dostať
1574,erhalten::V,पाना,prijať
1575,erhalten::V,मिलना,prijať
1576,nehmen::V,लेना,vziať
1577,wählen::V,चुनना,voliť
1578,auswählen::V,चुनना,vybrať
1579,auswählen::V,चुनना,vyvoliť
1580,bewahren::V,बनाए रखना,zachovať
1581,behindern::V,रोकना,zavadzať
1582,behindern::V,रोकना,byť v ceste
1583,verderben::V,ख़राब करना,skaziť
1584,beschädigen::V,नुक़सान पहुँचाना,ublížiť
1585,beschädigen::V,नुक़सान पहुँचाना,poškodiť
1586,zerbrechen::V,तोड़ना,rozbiť
1587,zerbrechen::V,तोड़ना,prelomiť
1588,zerreißen::V,तोड़ना,pretrhnúť
1589,zerstören::V,नष्ट करना,zničiť
1590,zerstören::V,बरबाद करना,zničiť
1591,verbrennen::V,जलाना,spáliť
1592,geben::V,देना,dať
1593,reichen::V,थमाना,podať
1594,schenken::V,भेंट देना,darovať
1595,versprechen::V,वादा करना,sľúbiť
1596,wünschen::V,कामना करना,želať
1597,loben::V,तारीफ़ करना,chváliť
1598,küssen::V,चूमना,bozkať
1599,wiegen::V,झुलाना,kolísať
1600,zudecken::V,ढकना,prikryť
1601,wecken::V,जगाना,zobudiť
1602,zeigen::V,दिखाना,ukázať
1603,führen::V,रास्ता दिखाना,viesť
1604,lehren::V,पढ़ाना,učiť
1605,unterrichten::V,सिखाना,vyučovať
1606,aufziehen::V,पालना,vychovať
1607,leiten::V,संचालन करना,viesť
1608,antreiben::V,हड़बड़ाना,popudiť
1609,lassen::V,-आना,dať
1610,lassen::V,कराना,dať
1611,einladen::V,बुलाना,pozvať
1612,einladen::V,बुलाना,povolať
1613,vereinigen::V,मिलाना,spojiť
1614,vereinigen::V,मिलाना,zjednotiť
1615,vereinigen::V,संयुक्त करना,spojiť
1616,vereinigen::V,संयुक्त करना,zjednotiť
1617,besuchen::V,मिलना से,navštíviť
1618,besuchen::V,मिलने जाना से,navštíviť
1619,treffen::V,मिलना,stretnúť
1620,sich versammeln::V,इकट्ठा होना,zhromaždiť sa
1621,spielen::V,खेलना,hrať
1622,singen::V,गाना,spievať
1623,tanzen::V,नाचना,tancovať
1624,sich trennen::V,अलग होना,rozísť sa
1625,verlassen::V,छोड़ना,opustiť
1626,retten::V,बचाना,zachrániť
1627,bewachen::V,आँख रखना पर,strážiť
1628,schützen::V,रक्षा करना,chrániť
1629,verteidigen::V,रक्षा करना,brániť
1630,sich schlagen::V,हाथापाई करना,biť sa
1631,schießen::V,गोली मारना,streliť
1632,schießen::V,गोली मारना,strieľať
1633,siegen::V,जीतना,zvíťaziť
1634,siegen::V,विजय पाना,zvíťaziť
1635,ärgern::V,चिढ़ाना,hnevať
1636,ärgern::V,चिढ़ाना,zlostiť
1637,schlagen::V,मारना,biť
1638,schlagen::V,मारना,udrieť
1639,treten::V,ठोकर मारना,kopnúť
1640,stechen::V,भेदना,bodnúť
1641,stechen::V,भेदना,pichnúť
1642,stechen::V,भोंकना,bodnúť
1643,stechen::V,भोंकना,pichnúť
1644,stoßen::V,धक्का देना,udrieť
1645,stoßen::V,झटका देना,udrieť
1646,stehlen::V,चोरी करना,kradnúť
1647,stören::V,बुरा लगना,vyrušiť
1648,belästigen::V,तंग करना,obťažovať
1649,verbergen::V,लुकाना,skryť
1650,täuschen::V,धोखा देना,sklamať
1651,betrügen::V,धोखा देना,klamať
1652,betrügen::V,धोखा देना,podvádzať
1653,töten::V,मारना,zabiť
1654,töten::V,मारना,usmrtiť
1655,töten::V,मार डालना,zabiť
1656,töten::V,मार डालना,usmrtiť
1657,wohnen::V,रहना,bývať
1658,arbeiten::V,काम करना,pracovať
1659,sammeln::V,जमा करना,zbierať
1660,pflücken::V,चुनना,trhať
1661,pflücken::V,चुनना,oberať
1662,pflücken::V,तोड़ना,trhať
1663,pflücken::V,तोड़ना,oberať
1664,jagen::V,आखेट करना,poľovať
1665,jagen::V,शिकार करना,poľovať
1666,fischen::V,मछली पकड़ना,loviť ryby
1667,fischen::V,मछली पकड़ना,chytať ryby
1668,fassen::V,पकड़ना,uloviť
1669,hüten::V,चराना,pásť
1670,treiben::V,हाँकना,hnať
1671,anbinden::V,बाँधना,priviazať
1672,füttern::V,खिलाना,kŕmiť
1673,melken::V,दुहना,dojiť
1674,hacken::V,काटना,seknúť
1675,gießen::V,सींचना,polievať
1676,reifen::V,पकना,dozrieť
1677,zubereiten::V,पकाना,pripraviť
1678,kochen::V,पकाना,variť
1679,kochen::V,राँधना,variť
1680,backen::V,पकाना,piecť
1681,backen::V,पकाना,smažiť
1682,braten::V,तलना,piecť
1683,braten::V,तलना,pražiť
1684,braten::V,भूनना,piecť
1685,braten::V,भूनना,pražiť
1686,umrühren::V,फेंटना,pomiešať
1687,stricken::V,बुनना,pliesť
1688,nähen::V,सीना,šiť
1689,färben::V,रँगना,zafarbiť
1690,reinigen::V,साफ़ करना,čistiť
1691,reinigen::V,शुद्ध करना,čistiť
1692,waschen::V,धोना,myť
1693,abwischen::V,पोंछ्ना,utrieť
1694,spülen::V,माँजना,vyplachovať
1695,spülen::V,खँगालना,vyplachovať
1696,fegen::V,बुहारना,zametať
1697,kehren::V,झाड़ना,zametať
1698,baden::V,स्नान करना,kúpať sa
1699,sich waschen::V,नहाना,umývať sa
1700,sich waschen::V,हाथ-मुँह धोना,umývať sa
1701,ausziehen::V,उतारना,zobliecť
1702,anziehen::V,पहनना,obliecť
1703,sich anziehen::V,कपड़े पहनना,obliecť sa
1704,kämmen::V,कंघी करना,česať
1705,schmücken::V,सजाना,ozdobiť
1706,schmücken::V,सँवारना,ozdobiť
1707,sagen::V,कहना,povedať
1708,sagen::V,बताना,povedať
1709,sprechen::V,बोलना,hovoriť
1710,reden::V,बोलना,rozprávať
1711,reden::V,बात करना,rozprávať
1712,sich unterhalten::V,बात करना,rozprávať sa
1713,sich unterhalten::V,बातचीत करना,rozprávať sa
1714,fragen::V,पूछ्ना,spýtať sa
1715,fragen::V,प्रश्न करना,spýtať sa
1716,bitten::V,माँगना से,prosiť
1717,erzählen::V,बताना,rozprávať
1718,mitteilen::V,ख़बर देना,oznámiť
1719,mitteilen::V,सूचना देना,oznámiť
1720,nennen::V,नाम देना,nazvať
1721,nennen::V,नाम देना,menovať
1722,rufen::V,बुलाना,volať
1723,rufen::V,बुलाना,zavolať
1724,prahlen::V,शेख़ी बघारना,vystatovať sa
1725,übersetzen::V,अनुवाद करना,preložiť
1726,denken::V,सोचना,myslieť
1727,glauben::V,विश्वास करना,veriť
1728,bemerken::V,ध्यान देना पर,podotknuť
1729,bemerken::V,ध्यान देना पर,spozorovať
1730,erkennen::V,पहचानना,poznať
1731,begreifen::V,समझना,pochopiť
1732,begreifen::V,समझना,porozumieť
1733,verstehen::V,सुनना,rozumieť
1734,lernen::V,पढ़ना,učiť sa
1735,wissen::V,जानना,vedieť
1736,wissen::V,मालूम होना,vedieť
1737,sich erinnern an::V,याद करना,pamätať si na
1738,vergessen::V,भूलना,zabudnuť
1739,vergessen::V,बिसारना,zabudnuť
1740,messen::V,नापना,merať
1741,zählen::V,गिनना,počítať
1742,rechnen::V,गणना करना,rátať
1743,rechnen::V,गणना करना,počítať
1744,rechnen::V,हिसाब करना,rátať
1745,rechnen::V,हिसाब करना,počítať
1746,lesen::V,पढ़ना,čítať
1747,malen::V,कींचना,maľovať
1748,zeichnen::V,चित्र कींचना,kresliť
1749,schreiben::V,लिखना,písať
1750,besitzen::V,मालिक होना,mať
1751,besitzen::V,मालिक होना,vlastniť
1752,besitzen::V,स्वामी होना,mať
1753,besitzen::V,स्वामी होना,vlastniť
1754,kaufen::V,ख़रीदना,kúpiť
1755,verkaufen::V,बेचना,predať
1756,bezahlen::V,चुकाना,zaplatiť
1757,bezahlen::V,अदा करना,zaplatiť
1758,zahlen::V,अदा करना,platiť
1759,beherrschen::V,शासन करना पर,ovládať
1760,ertragen::V,सहना,znášať
1761,ertragen::V,सहना,vydržať
