,Concept_ID,av,az
740,immer::ADV,кидаго,həmişə
741,niemals::ADV,киданиги,əsla
742,niemals::ADV,киданиги,heç bir zaman
743,hier::ADV,аниб,bura
744,hier::ADV,аниб,burada
745,hierhin::ADV,анибехун,buraya
746,von hier::ADV,гьаниса,buradan
747,dort::ADV,гьениб,ora
748,dort::ADV,гьениб,orada
749,dorthin::ADV,гьадаба,oraya
750,geradeaus::ADV,битӏутӏа,düz
751,vorwärts::ADV,цебехун,irəli
752,rückwärts::ADV,нахъ-нахъ,geri
753,zurück::ADV,нахъе,geriyə
754,unten::ADV,ахакь,aşağıda
755,unten::ADV,гъоркь,aşağıda
756,hinab::ADV,эхебе,aşağı
757,oben::ADV,тӏад,yuxarıda
758,oben::ADV,тӏадехун,yuxarıda
759,hinauf::ADV,эхеде,yuxarı
760,überall::ADV,кибго,hər yerdə
761,ein wenig::ADV,дагьабго,bir az
762,kaum::ADV,хӏалалъ,güclə
763,sehr::ADV,кутакалда,çox
764,so::ADV,гьедин,belə
765,noch::ADV,жеги,hələ
766,nur::ADV,гӏӣцӏго,yalnız
767,wieder::ADV,на́хъеги,yenə
768,vergebens::ADV,чӏалгӏаде,boş yerə
769,vor::PRP,цебе,önündə
770,hinter::PRP,хадуса,arxasında
771,unter::PRP,ахакь,altında
772,unter::PRP,гъоркь,altında
773,neben::PRP,аскӏо,yanında
774,zwischen::PRP,гьоркьоб,arasında
775,wegen::PRP,гьелда,üçün
776,wegen::PRP,гьелда,ötəri
777,dies::PRN,гьаб,bu
778,dies::PRN,гьеб,bu
779,das::PRN,доб,o
780,ich::PRN,дун,mən
781,du::PRN,дуца,sən
782,er::PRN,доб,o
783,wir::PRN,ниж,biz
784,ihr::PRN,нуж,siz
785,sie::PRN,дол,onlar
786,sie::PRN,эл,onlar
787,was::FPRN,щиб,nə
788,wer::FPRN,щиб,kim
789,wo::FADV,киб,harada
790,wo::FADV,кибехун,harada
791,wohin::FADV,кибехун,haraya
792,wie::FADV,кин,necə
793,warum::FADV,щай,niyə
794,warum::FADV,щай,nə üçün
795,wieviel::FNUM,кигӏан,neçə
796,wieviel::FNUM,кигӏан,nə qədər
797,eins::NUM,цо,bir
798,zwei::NUM,кӏиго,iki
799,drei::NUM,лъабго,üç
800,vier::NUM,ункъо,dörd
801,fünf::NUM,щуго,beş
802,sechs::NUM,анлъго,altı
803,sieben::NUM,анкьго,yeddi
804,acht::NUM,микьго,səkkiz
805,neun::NUM,ичӏго,doqquz
806,zehn::NUM,анцӏго,on
807,elf::NUM,анцӏила цо,on bir
808,zwölf::NUM,кӏиго-анцӏила,on iki
809,zwanzig::NUM,къого,iyirmi
810,dreißig::NUM,лъеберго,otuz
811,vierzig::NUM,кӏикъого,qırx
812,fünfzig::NUM,кӏикъо́ялда анцӏго,əlli
813,sechzig::NUM,лъабкъого,altmış
814,siebzig::NUM,лъабкъо́ялда анцӏго,yetmiş
815,achtzig::NUM,ункъого,səksən
816,neunzig::NUM,ункъоялда а́нцӏила,doxsan
817,hundert::NUM,нусго,yüz
818,tausend::NUM,азарго,min
819,und::CNJ,ва,və
820,und::CNJ,-ги,və
821,oder::CNJ,ялъуни,ya
822,stehen::V,бахъунчӏезе,durmaq
823,sitzen::V,гӏодов чӏезе,oturmaq
824,liegen::V,бегизе,uzanmaq
825,hängen::V,базе,asılmaq
826,werden::V,бахъине,olmaq
827,passieren::V,лъугьине,olmaq
828,passieren::V,лъугьине,baş vermək
829,passieren::V,лъугьа-бахъине,olmaq
830,passieren::V,лъугьа-бахъине,baş vermək
831,beginnen::V,байбихьизе,başlamaq
832,enden::V,лъугӏизе,bitmək
833,wechseln::V,хиса-басизе,dəyişmək
834,wechseln::V,хисизе,dəyişmək
835,aufgehen[Sonne]::V,баккизе,doğmaq
836,untergehen[Sonne]::V,щинкӏизе,batmaq
837,scheinen[Sonne]::V,къалъ-къалъизе,parlamaq
838,donnern::V,гъугъазе,guruldamaq
839,wehen::V,пуйзе,əsmək
840,strömen::V,чвахизе,axmaq
841,fließen::V,чвахизе,axmaq
842,sich drehen::V,сверизе,dönmək
843,schwanken::V,хьвагӏезе,yellənmək
844,schwanken::V,багъа-бачаризе,yellənmək
845,schwingen::V,щвартӏезе,yellənmək
846,fallen::V,бортизе,düşmek
847,brennen::V,рекӏине,yanmaq
848,rauchen::V,кӏкӏуй буризе,tüstüləmək
849,regnen::V,базе,yağmaq
850,gefrieren::V,гӏу́низе,donmaq
851,tauen::V,биаризе,ərimək
852,schmelzen::V,биине,ərimək
853,trocknen::V,бакъвазе,qurumaq
854,sieden::V,гьалдезе,qaynamaq
855,faulen::V,махӏцине,çürümək
856,verfaulen::V,туризе,çürümək
857,reißen::V,бихъизе,yırtılmaq
858,versinken::V,гъанкъизе,batmaq
859,vergehen::V,базе,ötmək
860,vergehen::V,бахъизе,ötmək
861,vergehen::V,ине,ötmək
862,erscheinen::V,баккизе,görünmək
863,verschwinden::V,къине,yox olmaq
864,verschwinden::V,билизе,yox olmaq
865,sinken::V,гӏодо́бе ккезе,enmək
866,abnehmen::V,тӏаса камизе,azalmaq
867,zunehmen::V,гӏемерлъизе,artmaq
868,steigen::V,бахине,yüksəlmək
869,wachsen::V,кӏодолъизе,böyümək
870,glänzen::V,цӏвакизе,parlamaq
871,funkeln::V,паркъезе,parıldamaq
872,lärmen::V,хъудизе,səs-küy etmək
873,lärmen::V,чӏиргъдизе,səs-küy etmək
874,läuten::V,кьабизе,çalmaq
875,klingeln::V,кьабизе,zəng etmək
876,klirren::V,зваргъизе,cingildəmək
877,brausen::V,гьалаглъизе,gurlamaq
878,rauschen::V,шуршудизе,xışıldamaq
879,klingen::V,бахъине,səslənmək
880,bellen::V,гъанчдезе,hürmək
881,heulen::V,рурудизе,ulamaq
882,blasen::V,гьохьизе,üfləmək
883,pfeifen::V,гьещтӏезе,fit vermek
884,schreien::V,ахӏизе,bağırmaq
885,schreien::V,ахӏизе,qışqırmaq
886,schreien::V,ахӏдезе,bağırmaq
887,schreien::V,ахӏдезе,qışqırmaq
888,stöhnen::V,зигардизе,inləmək
889,zittern::V,дарран,titrəmək
890,zittern::V,гьаргьадизе,titrəmək
891,leben::V,бетӏербахъизе,yaşamaq
892,geboren werden::V,лъугьине,doğmaq
893,atmen::V,хӏухьел биччазе,nəfəs almaq
894,trinken::V,гьекъезе,içmek
895,essen::V,квине,yemək
896,essen::V,кваназе,yemək
897,schlucken::V,кӏкӏвине,udmaq
898,schlucken::V,къулчӏизе,udmaq
899,müde werden::V,сваказе,yorulmaq
900,einschlafen::V,кьижизе,yuxuya getmək
901,einschlafen::V,гъапуллъизе,yuxuya getmək
902,schlafen::V,кьижизе,uyumaq
903,aufwachen::V,бигьине,oyanmaq
904,aufstehen::V,бахъине,yuxudan durmaq
905,aufstehen::V,тӏадебахъине,yuxudan durmaq
906,sich erholen::V,хьи бахъизе,dincəlmək
907,sich erholen::V,хӏалхьи гьабизе,dincəlmək
908,krank werden::V,унтизе,xəstə olmaq
909,krank sein::V,унтизе,azarlanmaq
910,krank sein::V,унтизе,xəstələnmək
911,schmerzen::V,унтизе,ağrimaq
912,husten::V,хъегӏизе,öksürmək
913,genesen::V,лъилъизе,sağalmaq
914,sterben::V,хвезе,ölmək
915,sterben::V,хвезе,vəfat etmək
916,umkommen::V,гьалаглъизе,həlak olmaq
917,sich bewegen::V,багъаризе,hərəkət etmək
918,sich bewegen::V,багъаргъизе,hərəkət etmək
919,sich rühren::V,багъаризе,tərpənmək
920,sich erheben::V,тӏадебахъине,qalxmaq
921,sich erheben::V,бахъине,qalxmaq
922,sich setzen::V,гӏодов чӏезе,oturmaq
923,hinfallen::V,щапизе,yıxılmaq
924,laufen::V,хьвадизе,yerimək
925,schreiten::V,чӏезе,addım atmaq
926,spazierengehen::V,тира-сверизе,gəzmək
927,eilen::V,ракӏхӏалакине,atılmaq
928,eilen::V,дуризе,atılmaq
929,sich beeilen::V,дуризе,tələsmək
930,sich beeilen::V,гӏедегӏизе,tələsmək
931,sausen::V,тӏуризе,çırpmaq
932,rennen::V,бекеризе,qaçmaq
933,springen::V,кӏанцӏизе,sıçramaq
934,klettern::V,хархадизе,dırmanmaq
935,schaukeln::V,гьерщезе,sallanmaq
936,kriechen::V,хъурщизе,sürünmək
937,schwimmen::V,лъедезе,üzmek
938,tauchen::V,букъардизе,dalmaq
939,rudern::V,хазе,avarlamaq
940,fahren::V,ине,sürmək
941,fliegen::V,боржине,uçmaq
942,gehen::V,ине,getmək
943,weggehen::V,ине,getmək
944,abfahren::V,къокъине,yola düşmək
945,anhalten::V,чӏезе,saxlamaq
946,anhalten::V,тархъизе,saxlamaq
947,anhalten::V,лъалхъизе,saxlamaq
948,hineingehen::V,тӏаделъугьине,girmək
949,eintreten::V,лъугьине,girmək
950,eintreten::V,лъугьине,daxil olmaq
951,kommen::V,бачӏине,gəlmək
952,ankommen::V,щвезе,gəlib çatmaq
953,ankommen::V,тӏадебачӏине,gəlib çatmaq
954,zurückkommen::V,тадбуссине,qayıtmaq
955,zurückkommen::V,тӏадбуссине,qayıtmaq
956,bleiben::V,чӏезе,qalmaq
957,bleiben::V,хутӏизе,qalmaq
958,warten::V,чӏезе,gözləmək
959,erwarten::V,балагьизе,bəkləmək
960,suchen::V,балагьизе,aramaq
961,suchen::V,балагьизе,axtarmaq
962,finden::V,батизе,tapmaq
963,versuchen::V,хӏалбихьизе,çalışmaq
964,vorbereiten::V,хӏадурлъизабизе,hazırlamaq
965,lieben::V,балай бегьизе,sevmək
966,mögen::V,бокьизе,xoşlamaq
967,lachen::V,белъизе,gülmək
968,weinen::V,гӏодизе,ağlamaq
969,schimpfen::V,гъанчдезе,küfr etmək
970,sich ärgern::V,вагъизе,acıqlanmaq
971,sich ärgern::V,ццида́хине,acıqlanmaq
972,sich fürchten::V,хӏинкъизе,qorxmaq
973,fürchten::V,беркъазе,qorxmaq
974,fürchten::V,хӏинкъа-къазе,qorxmaq
975,fliehen::V,лъутизе,qaçmaq
976,flüchten::V,лъутизе,qaçmaq
977,sehen::V,бихьизе,görmək
978,anschauen::V,бертӏамизе,baxmaq
979,anschauen::V,балагьизе,baxmaq
980,ansehen::V,бала-гъалагьизе,baxmaq
981,hören::V,рагӏизе,duymaq
982,hören::V,рагӏизе,eşitmək
983,zuhören::V,гӏенеккизе,dinləmək
984,probieren::V,кӏалдиб хъва́зе,dadına baxmaq
985,probieren::V,чӏамизе,dadına baxmaq
986,riechen::V,су́нтӏизе,qoxlamaq
987,fühlen::V,чӏвазе,duymaq
988,zu sehen sein::V,бихьизе,görünmək
989,vernehmen::V,рагӏизе,eşitmək
990,frieren::V,цӏорозе,üşümək
991,tun::V,гьабизе,etmək
992,können::V,кӏвезе,bilmək
993,können::V,кӏвезе,bacarmaq
994,können::V,лъазе,bilmək
995,können::V,лъазе,bacarmaq
996,wollen::V,бокьизе,istəmək
997,anfangen::V,байбихьизе,başlamaq
998,beenden::V,тӏубазабизе,bitirmək
999,beenden::V,лъугӏизабизе,bitirmək
1000,aufhören::V,бахъизе,bitmək
1001,aufhören::V,бахъизе,qurtarmaq
1002,gelingen::V,бахъизе,müvəffəq olmaq
1003,geraten::V,бахъизе,düşmək
1004,öffnen::V,рагьизе,açmaq
1005,schließen::V,къазе,qapamaq
1006,stellen::V,чӏвазе,qoymaq
1007,setzen::V,рекӏинабизе,oturtmaq
1008,setzen::V,гӏодор чӏезаризе,oturtmaq
1009,legen::V,лъезе,qoymaq
1010,berühren::V,хъвазе,toxunmaq
1011,verbinden::V,хьухьине,bağlamaq
1012,verbinden::V,бухьине,bağlamaq
1013,bedecken::V,кквезе,örtmək
1014,aufhängen::V,базе,asmaq
1015,anzünden::V,бакизе,yandırmaq
1016,anzünden::V,рекӏинабизе,yandırmaq
1017,zurücklassen::V,тезе,buraxmaq
1018,verlieren::V,билизабизе,itirmək
1019,fallen lassen::V,бортизабизе,düşürmək
1020,machen::V,гьабизе,etmək
1021,herstellen::V,гьабизе,istehsal etmək
1022,herstellen::V,хӏадурлъизабизе,istehsal etmək
1023,bauen::V,базе,tikmək
1024,bauen::V,гьабизе,tikmək
1025,reparieren::V,къачӏазе,təmir etmək
1026,verbessern::V,лъикӏлъизабизе,düzəltmək
1027,ändern::V,хисизабизе,dəyişdirmək
1028,graben::V,бухъизе,qazımaq
1029,beugen::V,хьетӏизабизе,əymək
1030,biegen::V,гьетӏизабизе,bükmək
1031,drehen::V,тиризабизе,döndərmək
1032,drehen::V,свердизабизе,döndərmək
1033,wenden::V,бегизе,çevirmək
1034,umdrehen::V,бегизе,çevirmək
1035,umdrehen::V,бега-битӏизе,çevirmək
1036,heben::V,борхизе,qaldırmaq
1037,hochheben::V,борхалъизабизе,qaldırmaq
1038,hochheben::V,борхизе,qaldırmaq
1039,ergreifen::V,кквезе,tutmaq
1040,halten::V,кквезе,saxlamaq
1041,drücken::V,къазе,sıxmaq
1042,drücken::V,къанцӏу́зе,sıxmaq
1043,drücken::V,къвал ба́зе,sıxmaq
1044,schieben::V,хъилдизе,sürmək
1045,kratzen::V,хачазе,qaşımaq
1046,lecken::V,чӏикӏизе,yalamaq
1047,beißen::V,хӏанчӏизе,dişləmək
1048,beißen::V,хӏанчӏизабизе,dişləmək
1049,abreißen::V,тӏезе,qoparmaq
1050,abreißen::V,тӏезабизе,qoparmaq
1051,abschneiden::V,къотӏизе,ayırmaq
1052,binden::V,бухьине,bağlamaq
1053,stecken::V,къазабизе,soxmaq
1054,brechen::V,бекизе,qırmaq
1055,klopfen::V,дванкезе,sındırmaq
1056,hauen::V,базе,vurmaq
1057,kleben::V,бацӏцӏине,apışdırmaq
1058,reiben::V,хачазе,ovmaq
1059,streichen::V,бахине,sürtmək
1060,streichen::V,жужазе,sürtmək
1061,schleifen::V,лъухьизе,bülövləmək
1062,schneiden::V,къотӏизе,kəsmək
1063,rütteln::V,багъа-бачаризабизе,sirkələmək
1064,schütteln::V,кӏобокӏизе,çalxalamaq
1065,schwenken::V,гьесадизе,yelləmək
1066,schwenken::V,хьвагӏезабизе,yelləmək
1067,schütten::V,тӏезе,tökmək
1068,füllen::V,цӏезабизе,doldurmaq
1069,einwickeln::V,жемизе,sarımaq
1070,tragen::V,баччизе,daşımaq
1071,schleppen::V,бехъерхъизе,sürükləmək
1072,ziehen::V,цӏазе,çəkmək
1073,aufbewahren::V,цӏунизе,gizlətmək
1074,werfen::V,рехизе,atmaq
1075,fangen::V,кквезе,tutmaq
1076,packen::V,кквезе,yaxalamaq
1077,verstecken::V,бахчизе,gizlətmək
1078,teilen::V,бикьизе,bölmək
1079,schicken::V,битӏизе,yollamaq
1080,schicken::V,битӏизе,göndərmək
1081,bringen::V,баччизе,gətirmək
1082,hinzufügen::V,жубазе,əlavə etmək
1083,bekommen::V,щвезе,almaq
1084,bekommen::V,щвезе,əldə etmək
1085,erhalten::V,щвезе,almaq
1086,erhalten::V,босизе,almaq
1087,nehmen::V,босизе,almaq
1088,wählen::V,бищизе,seçmək
1089,auswählen::V,тӏасабищизе,arımaq
1090,bewahren::V,цӏунизе,qorumaq
1091,behindern::V,квекӏен гьабизе,mane olmaq
1092,verderben::V,хвезабизе,pozmaq
1093,beschädigen::V,галгъазабизе,zədələmək
1094,zerbrechen::V,щущазабизе,qırmaq
1095,zerbrechen::V,щущазабизе,sındırmaq
1096,zerreißen::V,бихъизе,yırtmaq
1097,zerstören::V,биххизабизе,dağıtmaq
1098,verbrennen::V,бухӏизе,yandırmaq
1099,geben::V,кьезе,vermək
1100,reichen::V,кьезе,uzatmaq
1101,schenken::V,кьезе,vermək
1102,versprechen::V,назру гьабизе,vəd vermək
1103,wünschen::V,бокьизе,arzulamaq
1104,loben::V,беццизе,tərifləmək
1105,loben::V,бецца-бекъизе,tərifləmək
1106,küssen::V,баизе,öpmək
1107,wiegen::V,чӏучӏадизабизе,tərpətmək
1108,zudecken::V,тӏадбигъине,örtmək
1109,wecken::V,бигьинабизе,oyatmaq
1110,zeigen::V,бихьизабизе,göstərmək
1111,führen::V,бачине,rəhbərlik etmək
1112,lehren::V,малъизе,öyrətmək
1113,lehren::V,цӏализабизе,öyrətmək
1114,unterrichten::V,цӏализабизе,öyrətmək
1115,unterrichten::V,цӏализабизе,dərs vermək
1116,aufziehen::V,гӏезабизе,tərbiyə etmək
1117,leiten::V,нухмалъи гьабизе,idarə etmək
1118,antreiben::V,гӏедегӏизабизе,bizləmək
1119,einladen::V,ахӏизе,dəvət etmək
1120,einladen::V,тӏадеахӏизе,dəvət etmək
1121,vereinigen::V,цолъизабизе,birləşdirmək
1122,besuchen::V,баккизе,baş çəkmək
1123,besuchen::V,баккизе,ziyarət etmək
1124,besuchen::V,хьвадизе,baş çəkmək
1125,besuchen::V,хьвадизе,ziyarət etmək
1126,treffen::V,дандчӏвазе,rastlaşmaq
1127,treffen::V,дандчӏвазе,rast gəlmək
1128,sich versammeln::V,данделъизе,toplanmaq
1129,sich versammeln::V,бакӏаризе,toplanmaq
1130,spielen::V,басандизе,oynamaq
1131,singen::V,ахӏизе,oxumaq
1132,tanzen::V,кьурдизе,oynamaq
1133,tanzen::V,кьурдизе,rəqs etmək
1134,sich trennen::V,батӏалъизе,ayrılmaq
1135,verlassen::V,тезе,tərk etmək
1136,verlassen::V,рехунтезе,tərk etmək
1137,retten::V,хвасар гьабизе,xilas etmək
1138,retten::V,хвасарлъизабизе,xilas etmək
1139,bewachen::V,цӏунизе,gözətmək
1140,schützen::V,цӏунизе,qorumaq
1141,verteidigen::V,цӏунизе,qorumaq
1142,sich schlagen::V,багъизе,döyüşmək
1143,schießen::V,речӏчӏизе,atmaq
1144,schießen::V,речӏчӏизе,atəş açmaq
1145,siegen::V,бергьине,yenmək
1146,ärgern::V,вагъизавизе,acışdırmaq
1147,schlagen::V,кьабизе,döymək
1148,treten::V,мал тункизе,təpmək
1149,stechen::V,къазабизе,soxmaq
1150,stoßen::V,тункизе,itələmək
1151,stoßen::V,хъилдизе,itələmək
1152,stehlen::V,щинкӏизабизе,çalmaq
1153,stehlen::V,щинкӏизабизе,oğurlamaq
1154,stören::V,квекӏен гьабизе,pozmaq
1155,stören::V,татубахъи гьабизе,pozmaq
1156,belästigen::V,рахӏатхвезабизе,narahat etmək
1157,verbergen::V,бахчизе,gizləmək
1158,verbergen::V,балъго тезе,gizləmək
1159,täuschen::V,божуда рекӏкӏ гьабизе,aldatmaq
1160,täuschen::V,гуккизе,aldatmaq
1161,betrügen::V,хӏилла гьабизе,aldatmaq
1162,betrügen::V,сандирахълъи гьабизе,aldatmaq
1163,töten::V,чӏвазе,öldürmək
1164,wohnen::V,яшав гьабизе,yaşamaq
1165,arbeiten::V,хӏалтӏизе,işləmək
1166,arbeiten::V,хӏалтӏизе,çalışmaq
1167,sammeln::V,бакӏаризе,yığmaq
1168,sammeln::V,бакӏаризе,toplamaq
1169,pflücken::V,бетӏизе,qoparmaq
1170,jagen::V,чан гьабизе,ovlamaq
1171,fischen::V,ччугӏа кквезе,balıq tutmaq
1172,fassen::V,кквезе,tutmaq
1173,hüten::V,кваназабизе,güdmək
1174,treiben::V,гъезе,haylamaq
1175,anbinden::V,бухьине,bağlamaq
1176,füttern::V,кваназабизе,bəsləmək
1177,melken::V,бечӏчӏизе,sağmaq
1178,hacken::V,чӏвазе,yarmaq
1179,gießen::V,лъалъазе,sulamaq
1180,reifen::V,барщизе,dəymək
1181,zubereiten::V,бежа-белъине,bişirmək
1182,kochen::V,белъине,qaynatmaq
1183,backen::V,базе,bişirmək
1184,braten::V,бежизе,qızartmaq
1185,umrühren::V,багъаризе,qarışdırmaq
1186,stricken::V,хьухьине,hörmək
1187,nähen::V,букъизе,tikmək
1188,färben::V,кьер гьабизе,boyamaq
1189,reinigen::V,бацӏцӏине,təmizləmək
1190,waschen::V,чуризе,yumaq
1191,abwischen::V,бацӏцӏине,silmək
1192,spülen::V,хулизе,çalxamaq
1193,fegen::V,лъухьизе,süpürmək
1194,kehren::V,лъухьизе,süpürmək
1195,baden::V,чордезе,çimmək
1196,ausziehen::V,бахъизе,soyunmaq
1197,anziehen::V,ретӏине,geymək
1198,sich anziehen::V,ретӏине,geyinmək
1199,kämmen::V,хазе,daramaq
1200,schmücken::V,чӏухӏизабизе,bəzəmək
1201,sagen::V,бицине,demək
1202,sagen::V,бицине,söymek
1203,sprechen::V,бицине,danışmaq
1204,reden::V,гаргадизе,danışmaq
1205,sich unterhalten::V,гаргадизе,söhbət etmək
1206,fragen::V,цӏехезе,soruşmaq
1207,fragen::V,гьикъизе,soruşmaq
1208,bitten::V,гьаризе,diləmək
1209,bitten::V,гьаризе,xahiş etmək
1210,erzählen::V,бицине,bəhs etmək
1211,mitteilen::V,лъазабизе,bildirmək
1212,nennen::V,цӏар лъезе,adlandırmaq
1213,rufen::V,ахӏизе,çağırmaq
1214,prahlen::V,беццаризе,öyünmək
1215,übersetzen::V,буссинабизе,tərcümə etmək
1216,denken::V,ургъизе,düşünmək
1217,denken::V,ургъизе,fikirləşmək
1218,glauben::V,божизе,inanmaq
1219,bemerken::V,берречӏчӏизе,qeyd etmək
1220,erkennen::V,лъазе,tanımaq
1221,erkennen::V,батӏаго бахъизе,tanımaq
1222,begreifen::V,бичӏчӏизе,anlamaq
1223,lernen::V,цӏализе,öyrənmək
1224,wissen::V,лъазе,bilmək
1225,sich erinnern an::V,ракӏалде щвезе,xatırlamaq
1226,vergessen::V,кӏочене,unutmaq
1227,messen::V,борцине,ölçmək
1228,zählen::V,рикӏкӏине,saymaq
1229,rechnen::V,рикӏкӏине,hesablamaq
1230,lesen::V,цӏализе,oxumaq
1231,malen::V,бахъизе,şəkil çəkmək
1232,zeichnen::V,бахъизе,cızmaq
1233,schreiben::V,хъвазе,yazmaq
1234,besitzen::V,щвезе,yiyələnmək
1235,besitzen::V,щвезе,malik olmaq
1236,besitzen::V,бу́кӏине,yiyələnmək
1237,besitzen::V,бу́кӏине,malik olmaq
1238,kaufen::V,босизе,satın almaq
1239,verkaufen::V,бичизе,satmaq
1240,bezahlen::V,кьезе,ödəmək
1241,zahlen::V,кьезе,ödəmək
1242,ertragen::V,баччизе,dözmək
1243,Auge::N,,göz
1244,Sehne::N,,vətər
1245,Funke::N,,qığılcım
1246,Moor::N,,bataqlıq
1247,Elch::N,,sığın
1248,Beere::N,,gilə
1249,Gedächtnis::N,,xatir
1250,Gedächtnis::N,,hafizə
1251,Ton::N,,ton
1252,Winkel::N,,guşə
1253,Menge::N,,miqdar
1254,Stütze::N,,dayaq
1255,Stütze::N,,dəstək
1256,Figur::N,,şəkil
1257,Figur::N,,heykəl
1258,Schuh::N,,tufli
1259,Schuh::N,,ayaqqabı
1260,Schnur::N,,ip
1261,Leine::N,,kəmsik
1262,Geschäft::N,,ticarət
1263,voll::A,,dolu
1264,lange::ADV,,uzun
1265,später::ADV,,sonra
1266,nicht::ADV,,-ma-
1267,schon::ADV,,artıq
1268,durch::PRP,,içindən
1269,alles::PRN,,hər şey
1270,rühren::V,,həyəcanlandırmaq
1271,scheinen::V,,görünmək
1272,aufheben::V,,qaldırmaq
1273,lassen::V,,-tırmaq
1274,sich waschen::V,,yuyunmaq
1275,verstehen::V,,duymaq
1276,beherrschen::V,,idarə etmək
