,Concept_ID,be,udm
804,zwei::NUM,два,кык
805,drei::NUM,тры,куинь
806,vier::NUM,чатыры,ньыль
807,fünf::NUM,пяць,вить
808,sechs::NUM,шесць,куать
809,sieben::NUM,сем,сизьым
810,acht::NUM,восем,тямыс
811,neun::NUM,дзевяць,укмыс
812,zehn::NUM,дзесяць,дас
813,elf::NUM,адзінаццаць,дас одӥг
814,zwölf::NUM,дванаццаць,дас кык
815,zwanzig::NUM,дваццаць,кызь
816,dreißig::NUM,трыццаць,куамын
817,vierzig::NUM,сорак,ньыльдон
818,fünfzig::NUM,пядзесят,витьтон
819,sechzig::NUM,шесдзесят,куатьтон
820,siebzig::NUM,семдзесят,сизьымдон
821,achtzig::NUM,восемдзесят,тямыстон
822,neunzig::NUM,дзевяноста,укмыстон
823,hundert::NUM,сто,сю
824,tausend::NUM,тысяча,сюрс
825,und::CNJ,і,и
826,und::CNJ,і,но
827,und::CNJ,ды,и
828,und::CNJ,ды,но
829,oder::CNJ,або,яке
830,stehen::V,стаяць,сылыны
831,sitzen::V,сядзець,пукыны
832,liegen::V,ляжаць,кылльыны
833,hängen::V,вісець,ошкыса улыны
834,werden::V,стаць,луыны
835,werden::V,зрабіцца,луыны
836,passieren::V,трапіцца,луыны
837,beginnen::V,пачацца,кутскыны
838,enden::V,кончыцца,бырыны
839,wechseln::V,мяняцца,воштӥськыны
840,aufgehen[Sonne]::V,узысці,ӝужаны
841,untergehen[Sonne]::V,зайсці,пуксьыны
842,scheinen[Sonne]::V,свяціць,пиштыны
843,scheinen[Sonne]::V,свяціць,чиляны
844,donnern::V,грымець,гудыръяны
845,wehen::V,дзьмуць,пелляськыны
846,strömen::V,ліцца,киськыны
847,strömen::V,ліцца,исьтӥськыны
848,fließen::V,цячы,бызьыны
849,sich drehen::V,круціцца,берганы
850,sich drehen::V,варочацца,берганы
851,schwanken::V,хістацца,вошъяськыны
852,schwingen::V,гайдацца,шонаськыны
853,schwingen::V,калыхацца,шонаськыны
854,fallen::V,падаць,усьыны
855,brennen::V,гарэць,ӝуаны
856,rauchen::V,дымець,ӵындыны
857,regnen::V,дажджыць,зорыны
858,gefrieren::V,замерзнуць,кынмыны
859,tauen::V,раставаць,шунаны
860,schmelzen::V,плавіцца,шунаны
861,trocknen::V,сохнуць,куасьмыны
862,sieden::V,кіпець,пӧзьыны
863,faulen::V,гнісці,сисьмыны
864,verfaulen::V,згнісці,сисьмыны
865,reißen::V,ірвацца,кеськыны
866,versinken::V,тануць,выйыны
867,vergehen::V,праходзіць,ортчыны
868,erscheinen::V,зʼявіцца,адскыны
869,verschwinden::V,знікнуць,бырыны
870,sinken::V,спадаць,усьыны
871,abnehmen::V,паменшыцца,синыны
872,zunehmen::V,павялічвацца,йылыны
873,steigen::V,паднімацца,лӧпкыны
874,wachsen::V,расці,будыны
875,glänzen::V,блішчаць,чиляны
876,glänzen::V,блішчаць,пиштыны
877,funkeln::V,бліскаць,чилекъяны
878,lärmen::V,шумець,уретыны
879,lärmen::V,шумець,ӵашетыны
880,läuten::V,званіць,жингыртыны
881,klingeln::V,званіць,жингыртыны
882,klirren::V,бразгаць,жильккетыны
883,brausen::V,бушаваць,лекъяськыны
884,rauschen::V,шастаць,ӵашетыны
885,klingen::V,гучаць,кылӥськыны
886,bellen::V,брахаць,утыны
887,heulen::V,выць,вузыны
888,blasen::V,дзьмухнуць,пельтыны
889,pfeifen::V,свістаць,шуланы
890,schreien::V,крычаць,черекъяны
891,schreien::V,крычаць,кесяськыны
892,stöhnen::V,стагнаць,ӝуштыны
893,zittern::V,дрыжаць,дырекъяны
894,zittern::V,дрыжаць,куалекъяны
895,leben::V,жыць,улыны
896,geboren werden::V,нарадзіцца,вордӥськыны
897,atmen::V,дыхаць,шоканы
898,trinken::V,піць,юыны
899,essen::V,есці,сиыны
900,schlucken::V,глытаць,ньылыны
901,müde werden::V,стаміцца,жадьыны
902,einschlafen::V,заснуць,умме усьыны
903,schlafen::V,спаць,кӧлыны
904,aufwachen::V,рассыпацца,сайканы
905,aufstehen::V,устаць,султыны
906,sich erholen::V,адпачываць,шутэтскыны
907,krank werden::V,захварэць,висьыны
908,krank sein::V,хварэць,висьыны
909,schmerzen::V,балець,висьыны
910,husten::V,кашляць,кызыны
911,genesen::V,паправіцца,юнматскыны
912,genesen::V,паправіцца,бурмытскылыны
913,genesen::V,паздаравець,юнматскыны
914,genesen::V,паздаравець,бурмытскылыны
915,sterben::V,памерці,кулыны
916,umkommen::V,загінуць,бырыны
917,sich bewegen::V,рухацца,вырыны
918,sich rühren::V,варушыцца,вырӟыны
919,sich rühren::V,варушыцца,вырӟылыны
920,sich erheben::V,устаць,султыны
921,sich setzen::V,сесці,пуксьыны
922,hinfallen::V,упасці,усьыны
923,laufen::V,хадзіць,мыныны
924,schreiten::V,шагаць,вамышъяны
925,schreiten::V,крочыць,вамышъяны
926,spazierengehen::V,гуляць,мыныны
927,spazierengehen::V,гуляць,ветлыны
928,eilen::V,спяшацца,дыртыны
929,sich beeilen::V,спяшацца,дыртыны
930,sausen::V,імчацца,туж ӝог мыныны
931,rennen::V,бегаць,бызьылыны
932,springen::V,скакаць,тэтчаны
933,klettern::V,лазіць,тубаны
934,schaukeln::V,гайдацца,лэйканы
935,schaukeln::V,гайдацца,шонаськыны
936,kriechen::V,поўзаць,нюж ветлыны
937,schwimmen::V,плаваць,уяны
938,tauchen::V,ныраць,зумылыны
939,rudern::V,веславаць,полсаны
940,fahren::V,ехаць,ветлыны
941,fliegen::V,лятаць,лобаны
942,gehen::V,ісці,мыныны
943,weggehen::V,пайсці,кошкыны
944,abfahren::V,адʼяжджаць,кошкыны
945,anhalten::V,спыніцца,дугдыны
946,anhalten::V,затрымацца,дугдыны
947,hineingehen::V,уваходзіць,пырыны
948,eintreten::V,увайсці,пырыны
949,kommen::V,прыйсці,вуыны
950,kommen::V,прыйсці,лыктыны
951,ankommen::V,прыбыць,вуыны
952,zurückkommen::V,вярнуцца,берытскыны
953,bleiben::V,застацца,кыльыны
954,warten::V,чакаць,витьыны
955,erwarten::V,чакаць,витьыны
956,erwarten::V,чакаць,возьманы
957,suchen::V,шукаць,утчаны
958,finden::V,знайсці,шедьтыны
959,versuchen::V,прабаваць,турттыны
960,vorbereiten::V,падрыхтаваць,дасяны
961,lieben::V,кахаць,гажаны
962,mögen::V,любіць,яратыны
963,lachen::V,смяяцца,серекъяны
964,rühren::V,расчуліць,сюлме йӧтыны
965,weinen::V,плакаць,бӧрдыны
966,schimpfen::V,лаяцца,даллашыны
967,sich ärgern::V,сердаваць,лекъяськыны
968,sich fürchten::V,баяцца,кышканы
969,sich fürchten::V,баяцца,курданы
970,fürchten::V,баяцца,курданы
971,fürchten::V,баяцца,кышканы
972,fliehen::V,уцякаць,пегӟыны
973,flüchten::V,уцячы,пегӟыны
974,sehen::V,бачыць,адӟыны
975,anschauen::V,паглядзець,учкыны
976,ansehen::V,глядзець,учкыны
977,hören::V,чуць,кылыны
978,zuhören::V,слухаць,кылзыны
979,probieren::V,каштаваць,веръяны
980,riechen::V,нюхаць,зынъяны
981,fühlen::V,адчуваць,шӧдыны
982,scheinen::V,здавацца,адскыны
983,zu sehen sein::V,віднецца,адӟиськыны
984,vernehmen::V,пачуць,кылыны
985,frieren::V,мёрзнуць,кынмыны
986,tun::V,рабіць,карыны
987,können::V,умець,быгатыны
988,wollen::V,хацець,потыны
989,anfangen::V,пачаць,кутскыны
990,beenden::V,закончыць,быдтыны
991,beenden::V,закончыць,быдэстыны
992,aufhören::V,перастаць,дугдыны
993,gelingen::V,удацца,быгатыны
994,gelingen::V,удацца,луыны
995,geraten::V,аказацца,лэсяны
996,öffnen::V,адчыніць,усьтыны
997,schließen::V,зачыніць,пытсаны
998,stellen::V,паставіць,пуктыны
999,setzen::V,пасадзіць,пуктыны
1000,legen::V,класці,поныны
1001,berühren::V,чапаць,исаны
1002,verbinden::V,звязаць,герӟаны
1003,bedecken::V,накрыць,пытсаны
1004,aufhängen::V,павесіць,ошыны
1005,anzünden::V,запаліць,ӝуатыны
1006,aufheben::V,падняць,ӝутыны
1007,zurücklassen::V,пакінуць,кельтыны
1008,verlieren::V,згубіць,ыштыны
1009,fallen lassen::V,упусціць,уськытыны
1010,machen::V,зрабіць,лэсьтыны
1011,herstellen::V,вырабіць,лэсьтыны
1012,bauen::V,будаваць,пуктыны
1013,reparieren::V,правіць,тупатыны
1014,verbessern::V,палепшыць,умоятыны
1015,ändern::V,змяніць,воштыны
1016,graben::V,капаць,копаны
1017,beugen::V,сагнуць,губыртыны
1018,biegen::V,пагнуць,куасаны
1019,drehen::V,вярцець,бергатыны
1020,wenden::V,павярнуць,берыктыны
1021,umdrehen::V,перавярнуць,берыктыны
1022,heben::V,падымаць,ӝутыны
1023,hochheben::V,падняць,ӝутъяны
1024,ergreifen::V,схапіць,кутыны
1025,ergreifen::V,схапіць,кырмыны
1026,ergreifen::V,схваціць,кутыны
1027,ergreifen::V,схваціць,кырмыны
1028,halten::V,трымаць,возьыны
1029,drücken::V,націскаць,зӥбыны
1030,drücken::V,націскаць,пачкатыны
1031,schieben::V,пхаць,донганы
1032,schieben::V,штурхаць,донганы
1033,kratzen::V,скрэбці,вуштыны
1034,lecken::V,лізаць,нюлыны
1035,beißen::V,кусаць,куртчыны
1036,abreißen::V,адарваць,ишкалтыны
1037,abschneiden::V,адрэзаць,шорыны
1038,abschneiden::V,адрэзаць,вандыны
1039,binden::V,вязаць,керттыны
1040,stecken::V,уваткнуць,мертчытыны
1041,brechen::V,зламаць,тӥяны
1042,klopfen::V,стукаць,йыганы
1043,klopfen::V,стукаць,шарккетыны
1044,hauen::V,біць,жугыны
1045,hauen::V,біць,тышканы
1046,kleben::V,клеіць,лякыны
1047,reiben::V,церці,зыраны
1048,reiben::V,церці,вуштыны
1049,streichen::V,намазаць,зыраны
1050,schleifen::V,тачыць,шерыны
1051,schneiden::V,рэзаць,вандыны
1052,rütteln::V,хістаць,зуркатыны
1053,schütteln::V,трэсці,куалекъятыны
1054,schwenken::V,махаць,шонаны
1055,schütten::V,наліць,лэзьыны
1056,füllen::V,напоўніць,тырмытыны
1057,einwickeln::V,загарнуць,биньыны
1058,tragen::V,несці,нуыны
1059,schleppen::V,цягнуць,кыскыны
1060,ziehen::V,цягнуць,кыскыны
1061,aufbewahren::V,захоўваць,возьыны
1062,werfen::V,кідаць,куяны
1063,werfen::V,кідаць,лэзяны
1064,fangen::V,лавіць,кутыны
1065,packen::V,схапіць,кутыны
1066,packen::V,схапіць,кырмыны
1067,packen::V,схваціць,кутыны
1068,packen::V,схваціць,кырмыны
1069,verstecken::V,схаваць,ватыны
1070,teilen::V,раздзяліць,люкыны
1071,schicken::V,пасылаць,ыстыны
1072,bringen::V,прынесці,вайыны
1073,hinzufügen::V,дабавіць,ватсаны
1074,bekommen::V,дастаць,басьтыны
1075,erhalten::V,атрымаць,басьтыны
1076,nehmen::V,ўзяць,кутыны
1077,nehmen::V,ўзяць,басьтыны
1078,wählen::V,выбраць,бырйыны
1079,auswählen::V,адабраць,бырйыны
1080,bewahren::V,захаваць,возьыны
1081,behindern::V,перашкаджаць,могӟытыны
1082,verderben::V,сапсаваць,сӧрыны
1083,beschädigen::V,пашкодзіць,урод лэсьтыны
1084,zerbrechen::V,разбіць,сӧрыны
1085,zerreißen::V,разадраць,кесяны
1086,zerstören::V,разбурыць,куашкатыны
1087,verbrennen::V,спаліць,сутыны
1088,geben::V,даць,сётыны
1089,reichen::V,перадаць,сётыны
1090,schenken::V,дарыць,кузьманы
1091,versprechen::V,абяцаць,кыл сётыны
1092,wünschen::V,жадаць,сӥзьыны
1093,loben::V,хваліць,ушъяны
1094,küssen::V,цалаваць,чупаны
1095,wiegen::V,гушкаць,веттаны
1096,wiegen::V,гушкаць,лэйкатыны
1097,wiegen::V,калыхаць,веттаны
1098,wiegen::V,калыхаць,лэйкатыны
1099,zudecken::V,накрыць,шобыртыны
1100,wecken::V,пабудзіць,сайкатыны
1101,zeigen::V,паказаць,возьматыны
1102,führen::V,весці,нуыны
1103,lehren::V,вучыць,дышетыны
1104,unterrichten::V,выкладаць,дышетыны
1105,aufziehen::V,выхаваць,будэтыны
1106,leiten::V,кіраваць,кивалтыны
1107,antreiben::V,падганяць,дыртытыны
1108,lassen::V,прымусіць,-ытыны
1109,einladen::V,запрасіць,ӧтьыны
1110,vereinigen::V,абʼяднаць,огазеяны
1111,besuchen::V,наведаць,адӟыськыны
1112,treffen::V,сустрэць,пумитаны
1113,sich versammeln::V,сабрацца,люкаськыны
1114,spielen::V,гуляць,шудыны
1115,singen::V,пець,кырӟаны
1116,singen::V,спяваць,кырӟаны
1117,tanzen::V,танцаваць,эктыны
1118,sich trennen::V,расстацца,люкиськыны
1119,verlassen::V,пакінуць,куштыны
1120,retten::V,выратаваць,утьыны
1121,bewachen::V,ахоўваць,возьманы
1122,schützen::V,уберагаць,утялтыны
1123,verteidigen::V,абараніць,возьманы
1124,sich schlagen::V,біцца,жугиськыны
1125,sich schlagen::V,драцца,жугиськыны
1126,schießen::V,страляць,ыбылӥськны
1127,siegen::V,перамагчы,вормыны
1128,ärgern::V,злаваць,вожпоттыны
1129,schlagen::V,ударыць,жуккыны
1130,treten::V,штурхаць,лёганы
1131,stechen::V,укалоць,бышкалтыны
1132,stoßen::V,папхнуць,донгыны
1133,stehlen::V,украсці,вораны
1134,stehlen::V,украсці,лушканы
1135,stören::V,перашкодзіць,люкетыны
1136,belästigen::V,дакучаць,акыльтыны
1137,belästigen::V,дакучаць,вукылмыны
1138,verbergen::V,скрыць,ватыны
1139,verbergen::V,схаваць,ватыны
1140,täuschen::V,падмануць,алданы
1141,betrügen::V,змахляваць,пӧяны
1142,töten::V,забіць,виыны
1143,wohnen::V,жыць,улыны
1144,arbeiten::V,працаваць,ужаны
1145,sammeln::V,сабраць,бичаны
1146,pflücken::V,зрываць,ишкыны
1147,jagen::V,паляваць,пӧйшураны
1148,fischen::V,рыбачыць,чорыганы
1149,fassen::V,злавіць,кутыны
1150,hüten::V,пасвіць,возьманы
1151,treiben::V,гнаць,улляны
1152,anbinden::V,прывязаць,думыны
1153,füttern::V,карміць,сюдыны
1154,melken::V,даіць,кыскыны
1155,hacken::V,сячы,кораны
1156,gießen::V,паліць,киськаны
1157,reifen::V,паспець,вуыны
1158,reifen::V,паспець,кисьманы
1159,zubereiten::V,зварыць,лесьтыны
1160,zubereiten::V,згатаваць,лесьтыны
1161,kochen::V,варыць,пӧзьтыны
1162,backen::V,пячы,пыжыны
1163,braten::V,смажыць,пыжыны
1164,umrühren::V,перамяшаць,сураны
1165,stricken::V,вязаць,керттыны
1166,nähen::V,шыць,вурыны
1167,färben::V,пафарбаваць,буяны
1168,reinigen::V,ачысціць,сузяны
1169,waschen::V,мыць,мисьтаськыны
1170,abwischen::V,выцерці,ӵушылыны
1171,spülen::V,паласкаць,гылъяны
1172,fegen::V,падмятаць,ӵужыны
1173,kehren::V,месці,ӵужыны
1174,baden::V,купацца,пыласькыны
1175,sich waschen::V,мыцца,пыласькыны
1176,ausziehen::V,зняць,кыльыны
1177,anziehen::V,надзець,дӥсяны
1178,sich anziehen::V,адзецца,дӥсьяськыны
1179,kämmen::V,прычасаць,сынаны
1180,schmücken::V,аздобіць,чеберъяны
1181,sagen::V,сказаць,шуыны
1182,sagen::V,сказаць,вераны
1183,sprechen::V,гаварыць,вераськыны
1184,reden::V,размаўляць,вераськыны
1185,sich unterhalten::V,гутарыць,вераськыны
1186,fragen::V,спытаць,юаны
1187,bitten::V,прасіць,курыны
1188,erzählen::V,расказаць,вераны
1189,erzählen::V,расказаць,мадьыны
1190,mitteilen::V,паведаміць,ивортыны
1191,nennen::V,назваць,шуыны
1192,rufen::V,зваць,ӧтьыны
1193,prahlen::V,хваліцца,ушъяськыны
1194,übersetzen::V,перакласці,берыктыны
1195,denken::V,думаць,малпаны
1196,glauben::V,верыць,оскыны
1197,bemerken::V,заўважыць,адӟыны
1198,erkennen::V,пазнаць,тодыны
1199,begreifen::V,спасцігнуць,валаны
1200,verstehen::V,пачуць,валаны
1201,lernen::V,вучыцца,дышетскыны
1202,wissen::V,знаць,тодыны
1203,sich erinnern an::V,памятаць,тодэ вайыны
1204,vergessen::V,забыць,вунэтыны
1205,messen::V,мераць,мертаны
1206,zählen::V,лічыць,лыдъяны
1207,rechnen::V,лічыць,лыдъяны
1208,lesen::V,чытаць,лыдӟыны
1209,malen::V,маляваць,суреданы
1210,zeichnen::V,рысаваць,суреданы
1211,schreiben::V,пісаць,гожъяны
1212,besitzen::V,мець,луыны
1213,kaufen::V,купіць,басьтыны
1214,verkaufen::V,прадаць,вузаны
1215,bezahlen::V,заплаціць,тырыны
1216,zahlen::V,плаціць,тырыны
1217,beherrschen::V,уладаць,кузёяськыны
1218,beherrschen::V,валодаць,кузёяськыны
1219,ertragen::V,выцерпець,чиданы
