,Concept_ID,se,be
2032,Kante::N,raedtie,кант
2033,Kante::N,rabdda,руб
2034,Kante::N,rabdda,кант
2035,Kante::N,ravda,руб
2036,Kante::N,ravda,кант
2037,Kante::N,robdâ,руб
2038,Kante::N,robdâ,кант
2039,Kante::N,å´rdd,руб
2040,Kante::N,å´rdd,кант
2041,Kante::N,ruõbdd,руб
2042,Kante::N,ruõbdd,кант
2043,Kante::N,рӯммт,руб
2044,Kante::N,рӯммт,кант
2045,Kante::N,ре̄ввьн,руб
2046,Kante::N,ре̄ввьн,кант
2047,Ecke::N,roene,вугал
2048,Ecke::N,kråane,вугал
2049,Ecke::N,náhpo,вугал
2050,Ecke::N,nusske,вугал
2051,Ecke::N,nurki,вугал
2052,Ecke::N,čiehka,вугал
2053,Ecke::N,čiehâ,вугал
2054,Ecke::N,čiõkk,вугал
2055,Ecke::N,suåp'p,вугал
2056,Ecke::N,уггл,вугал
2057,Spitze::N,gietjie,кончык
2058,Spitze::N,snjuhtje,кончык
2059,Spitze::N,gihttje,кончык
2060,Spitze::N,geahči,кончык
2061,Spitze::N,picci,кончык
2062,Spitze::N,keeči,кончык
2063,Spitze::N,ǩie´čč,кончык
2064,Spitze::N,кя̄женч,кончык
2065,Ende::N,gietjie,канец
2066,Ende::N,giehtje,канец
2067,Ende::N,geahči,канец
2068,Ende::N,keeči,канец
2069,Ende::N,puäš'š,канец
2070,Ende::N,ке̄джь,канец
2071,Loch::N,raejkie,дзірка
2072,Loch::N,rájgge,дзірка
2073,Loch::N,ráigi,дзірка
2074,Loch::N,räigi,дзірка
2075,Loch::N,loikk,дзірка
2076,Loch::N,râi´ǧǧ,дзірка
2077,Loch::N,ра̄ййк,дзірка
2078,Winkel::N,skaavhte,вугал
2079,Winkel::N,tjiehka,вугал
2080,Winkel::N,soahppa,вугал
2081,Winkel::N,čiehka,вугал
2082,Winkel::N,sogge,вугал
2083,Winkel::N,suåp'p,вугал
2084,Winkel::N,уггл,вугал
2085,Muster::N,goere,узор
2086,Muster::N,girjja,узор
2087,Muster::N,girjjit,узор
2088,Muster::N,kovos,узор
2089,Muster::N,кыррьй,узор
2090,Muster::N,кырьйнесс,узор
2091,Größe::N,ståaroe,памер
2092,Größe::N,stuorrudahka,памер
2093,Größe::N,stūrrodat,памер
2094,Größe::N,mahtodat,памер
2095,Größe::N,allodat,памер
2096,Größe::N,stuá'ṛudâh,памер
2097,Größe::N,роаӈӈьк,памер
2098,Länge::N,gåhkoe,даўжыня
2099,Länge::N,guhkkudahka,даўжыня
2100,Länge::N,guhkkodat,даўжыня
2101,Länge::N,kukkodâh,даўжыня
2102,Länge::N,õllâdvuõtt,даўжыня
2103,Länge::N,куххьквӯдт,даўжыня
2104,Höhe::N,jalloe,вышыня
2105,Höhe::N,jalladahke,вышыня
2106,Höhe::N,alludahka,вышыня
2107,Höhe::N,allatvuohta,вышыня
2108,Höhe::N,allodat,вышыня
2109,Höhe::N,aḷodâh,вышыня
2110,Höhe::N,âlladvuõtt,вышыня
2111,Höhe::N,э̄ллвӯдт,вышыня
2112,Gewicht::N,leavloe,вага
2113,Gewicht::N,dædda,вага
2114,Gewicht::N,låssudahka,вага
2115,Gewicht::N,deaddu,вага
2116,Gewicht::N,tiäd'du,вага
2117,Gewicht::N,teäd'd,вага
2118,Gewicht::N,тя̄ннт,вага
2119,Gewicht::N,вӣссь,вага
2120,Menge::N,mierie,колькасць
2121,Menge::N,ållo,колькасць
2122,Menge::N,mearri,колькасць
2123,Menge::N,doahkki,колькасць
2124,Menge::N,meeṛi,колькасць
2125,Menge::N,tukk,колькасць
2126,Menge::N,mie´rr,колькасць
2127,Menge::N,туххк,колькасць
2128,Menge::N,ла̄ннҍт,колькасць
2129,Haufen::N,deava,куча
2130,Haufen::N,håevkie,куча
2131,Haufen::N,hårre,куча
2132,Haufen::N,látna,куча
2133,Haufen::N,laaṇâ,куча
2134,Haufen::N,laađđ,куча
2135,Haufen::N,поанн,куча
2136,Reihe::N,raajroe,рад
2137,Reihe::N,rájddo,рад
2138,Reihe::N,gurgadas,рад
2139,Reihe::N,kuáḷus,рад
2140,Reihe::N,riâd'd,рад
2141,Reihe::N,по̄ллт,рад
2142,Boot::N,vïnhtse,лодка
2143,Boot::N,vanás,лодка
2144,Boot::N,vanntsa,лодка
2145,Boot::N,fanas,лодка
2146,Boot::N,voonâs,лодка
2147,Boot::N,käärbis,лодка
2148,Boot::N,võõnâs,лодка
2149,Boot::N,вэнс,лодка
2150,Ruder::N,aajroe,вясло
2151,Ruder::N,ájrro,вясло
2152,Ruder::N,áiru,вясло
2153,Ruder::N,áiru,вясло
2154,Ruder::N,äirr,вясло
2155,Ruder::N,а̄ррьй,вясло
2156,Schlitten::N,slærra,сані
2157,Schlitten::N,tjïelhke,сані
2158,Schlitten::N,gieris,сані
2159,Schlitten::N,tjielkká,сані
2160,Schlitten::N,gielká,сані
2161,Schlitten::N,kiäl'kká,сані
2162,Schlitten::N,saan,сані
2163,Schlitten::N,ǩeâlkk,сані
2164,Schlitten::N,со̄а̄н,сані
2165,Ski::N,treavka,лыжа
2166,Ski::N,sabek,лыжа
2167,Ski::N,sabet,лыжа
2168,Ski::N,saaveeh,лыжа
2169,Ski::N,koolâs,лыжа
2170,Ski::N,коаллас,лыжа
2171,Ski::N,са̄вехь,лыжа
2172,Lagerfeuer::N,dålle,вогнішча
2173,Lagerfeuer::N,sajijdållå,вогнішча
2174,Lagerfeuer::N,dolla,вогнішча
2175,Lagerfeuer::N,tullâ,вогнішча
2176,Lagerfeuer::N,toll,вогнішча
2177,Lagerfeuer::N,то̄лл,вогнішча
2178,Last::N,maajsoe,цяжар
2179,Last::N,noade,цяжар
2180,Last::N,guorbmi,цяжар
2181,Last::N,kye'rmi,цяжар
2182,Last::N,nue´đđ,цяжар
2183,Last::N,kue´rmm,цяжар
2184,Last::N,нуэдът,цяжар
2185,Gang::N,vaedtseme,ход
2186,Gang::N,mannulahka,ход
2187,Gang::N,johtu,ход
2188,Gang::N,jotteem,ход
2189,Gang::N,joto,ход
2190,Gang::N,jäl'lmõš,ход
2191,Gang::N,ёадтмушш,ход
2192,Gang::N,ёадтҌмушш,ход
2193,Schritt::N,sïlle,шаг
2194,Schritt::N,sïlle,крок
2195,Schritt::N,lávkke,шаг
2196,Schritt::N,lávkke,крок
2197,Schritt::N,lávki,шаг
2198,Schritt::N,lávki,крок
2199,Schritt::N,lävkki,шаг
2200,Schritt::N,lävkki,крок
2201,Schritt::N,läu´ǩǩ,шаг
2202,Schritt::N,läu´ǩǩ,крок
2203,Schritt::N,ла̄ффьк,шаг
2204,Schritt::N,ла̄ффьк,крок
2205,Norden::N,noerhte,поўнач
2206,Norden::N,nuortta,поўнач
2207,Norden::N,davvi,поўнач
2208,Norden::N,taṿe,поўнач
2209,Norden::N,tâ´vv,поўнач
2210,Norden::N,таввял,поўнач
2211,Süden::N,åarjel,поўдзень
2212,Süden::N,oarjje,поўдзень
2213,Süden::N,lulli,поўдзень
2214,Süden::N,mäddi,поўдзень
2215,Süden::N,kesipieg'gâ,поўдзень
2216,Süden::N,saujj,поўдзень
2217,Süden::N,со̄а̄ййв,поўдзень
2218,Westen::N,jillie,захад
2219,Westen::N,alle,захад
2220,Westen::N,oarji,захад
2221,Westen::N,uár'ji,захад
2222,Westen::N,viõstâr,захад
2223,Westen::N,вуэрьял,захад
2224,Osten::N,luvlie,усход
2225,Osten::N,lulle,усход
2226,Osten::N,nuorta,усход
2227,Osten::N,nuor'ttâ,усход
2228,Osten::N,nuõrti,усход
2229,Osten::N,нуҏҏьт,усход
2230,Holz::N,moere,дрэва
2231,Holz::N,moere,драўніна
2232,Holz::N,muorra,дрэва
2233,Holz::N,muorra,драўніна
2234,Holz::N,muorra,дрэва
2235,Holz::N,muorra,драўніна
2236,Holz::N,muoṛâ,дрэва
2237,Holz::N,muoṛâ,драўніна
2238,Holz::N,muõrr,дрэва
2239,Holz::N,muõrr,драўніна
2240,Holz::N,мӯрр,дрэва
2241,Holz::N,мӯрр,драўніна
2242,Brett::N,fealloe,дошка
2243,Brett::N,fiello,дошка
2244,Brett::N,lávdi,дошка
2245,Brett::N,lyev'di,дошка
2246,Brett::N,lu´vdd,дошка
2247,Brett::N,лаййт,дошка
2248,Platte::N,spaagkoe,пліта
2249,Platte::N,skierro,пліта
2250,Platte::N,skearru,пліта
2251,Platte::N,ráptu,пліта
2252,Platte::N,ка̄ррьт,пліта
2253,Stütze::N,dovtege,падпорка
2254,Stütze::N,dåarjege,падпорка
2255,Stütze::N,tsagge,падпорка
2256,Stütze::N,nihta,падпорка
2257,Stütze::N,duvdda,падпорка
2258,Stütze::N,caggi,падпорка
2259,Stütze::N,cagge,падпорка
2260,Stütze::N,cõgldõk,падпорка
2261,Stütze::N,стуэлльп,падпорка
2262,Stange::N,staavra,жэрдка
2263,Stange::N,stággo,жэрдка
2264,Stange::N,hålggå,жэрдка
2265,Stange::N,stávrá,жэрдка
2266,Stange::N,stággu,жэрдка
2267,Stange::N,čuálgui,жэрдка
2268,Stange::N,kaŋgg,жэрдка
2269,Stange::N,кэ̄ллт,жэрдка
2270,Stange::N,пе̄лльк,жэрдка
2271,Stock::N,galte,палка
2272,Stock::N,klåbpoe,палка
2273,Stock::N,soabbe,палка
2274,Stock::N,soabbi,палка
2275,Stock::N,suáb'bi,палка
2276,Stock::N,suä´b'b,палка
2277,Stock::N,суэммьп,палка
2278,Stab::N,klaahka,шост
2279,Stab::N,soabbe,шост
2280,Stab::N,soabbi,шост
2281,Stab::N,suáb'bi,шост
2282,Stab::N,suä´b'b,шост
2283,Stab::N,суэммьп,шост
2284,Rohr::N,gïrse,труба
2285,Rohr::N,båhttså,труба
2286,Rohr::N,bohcci,труба
2287,Rohr::N,poccee,труба
2288,Rohr::N,puu´lčiǩ,труба
2289,Rohr::N,туррьп,труба
2290,Haus::N,ståapoe,дом
2291,Haus::N,goahte,дом
2292,Haus::N,stohpu,дом
2293,Haus::N,tááḷu,дом
2294,Haus::N,tääll,дом
2295,Haus::N,пэ̄ҏҏт,дом
2296,Heim::N,hïejme,дом
2297,Heim::N,hïejme,хата
2298,Heim::N,viesso,дом
2299,Heim::N,viesso,хата
2300,Heim::N,ruoktu,дом
2301,Heim::N,ruoktu,хата
2302,Heim::N,päikki,дом
2303,Heim::N,päikki,хата
2304,Heim::N,päi´ǩǩ,дом
2305,Heim::N,päi´ǩǩ,хата
2306,Heim::N,пэ̄ҏҏт,дом
2307,Heim::N,пэ̄ҏҏт,хата
2308,Ofen::N,vuebnie,печ
2309,Ofen::N,vuodná,печ
2310,Ofen::N,vuobnne,печ
2311,Ofen::N,uvdna,печ
2312,Ofen::N,uvnâ,печ
2313,Ofen::N,ǩiiuǥân,печ
2314,Ofen::N,пе̄ххц,печ
2315,Ofen::N,кыввкан,печ
2316,Fußboden::N,guelpie,падлога
2317,Fußboden::N,guolbbe,падлога
2318,Fußboden::N,láhtti,падлога
2319,Fußboden::N,šalde,падлога
2320,Fußboden::N,šâ´ldd,падлога
2321,Fußboden::N,шалльт,падлога
2322,Tisch::N,buertie,стол
2323,Tisch::N,bievdde,стол
2324,Tisch::N,beavdi,стол
2325,Tisch::N,pevdi,стол
2326,Tisch::N,på´rdd,стол
2327,Tisch::N,stue´ll,стол
2328,Tisch::N,туэлль,стол
2329,Stuhl::N,stovle,стул
2330,Stuhl::N,stovle,крэсла
2331,Stuhl::N,ståvllå,стул
2332,Stuhl::N,ståvllå,крэсла
2333,Stuhl::N,stuollu,стул
2334,Stuhl::N,stuollu,крэсла
2335,Stuhl::N,stovli,стул
2336,Stuhl::N,stovli,крэсла
2337,Stuhl::N,stuu´l,стул
2338,Stuhl::N,stuu´l,крэсла
2339,Stuhl::N,стула,стул
2340,Stuhl::N,стула,крэсла
2341,Wiege::N,gïerhkeme,калыска
2342,Wiege::N,vuoggo,калыска
2343,Wiege::N,geaŧŧu,калыска
2344,Wiege::N,geaktu,калыска
2345,Wiege::N,gietkka,калыска
2346,Wiege::N,kiäh'tu,калыска
2347,Wiege::N,vogga,калыска
2348,Wiege::N,кӣткэм,калыска
2349,Bett::N,seangkoe,ложак
2350,Bett::N,seangkoe,пасцель
2351,Bett::N,sæŋŋga,ложак
2352,Bett::N,sæŋŋga,пасцель
2353,Bett::N,seaŋga,ложак
2354,Bett::N,seaŋga,пасцель
2355,Bett::N,seŋgâ,ложак
2356,Bett::N,seŋgâ,пасцель
2357,Bett::N,sââ´jj,ложак
2358,Bett::N,sââ´jj,пасцель
2359,Bett::N,вуэдтӭмсайй,ложак
2360,Bett::N,вуэдтӭмсайй,пасцель
2361,Regal::N,hælla,паліца
2362,Regal::N,hilldo,паліца
2363,Regal::N,hildu,паліца
2364,Regal::N,ildee,паліца
2365,Regal::N,i´lddi,паліца
2366,Regal::N,ылльтэ,паліца
2367,Kiste::N,aeskie,скрынка
2368,Kiste::N,kássa,скрынка
2369,Kiste::N,kássa,скрынка
2370,Kiste::N,árkku,скрынка
2371,Kiste::N,ču´ǩǩ,скрынка
2372,Kiste::N,чуххьк,скрынка
2373,Fenster::N,klaase,акно
2374,Fenster::N,vinndek,акно
2375,Fenster::N,láse,акно
2376,Fenster::N,laasâ,акно
2377,Fenster::N,ikkân,акно
2378,Fenster::N,эххкан,акно
2379,Tür::N,okse,дзверы
2380,Tür::N,uksa,дзверы
2381,Tür::N,uksa,дзверы
2382,Tür::N,uksâ,дзверы
2383,Tür::N,uhss,дзверы
2384,Tür::N,уккс,дзверы
2385,Tor::N,okse,вароты
2386,Tor::N,pårttå,вароты
2387,Tor::N,uksa,вароты
2388,Tor::N,poarta,вароты
2389,Tor::N,porttâ,вароты
2390,Tor::N,uustõk,вароты
2391,Tor::N,čuâlluhss,вароты
2392,Tor::N,уккс,вароты
2393,Zaun::N,haakene,агароджа
2394,Zaun::N,jerra,агароджа
2395,Zaun::N,gárdde,агароджа
2396,Zaun::N,áidi,агароджа
2397,Zaun::N,äiđi,агароджа
2398,Zaun::N,äidd,агароджа
2399,Zaun::N,čuâll,агароджа
2400,Zaun::N,а̄ййт,агароджа
2401,Dach::N,rehpie,дах
2402,Dach::N,dæhkko,дах
2403,Dach::N,gáhttu,дах
2404,Dach::N,káttu,дах
2405,Dach::N,laakk,дах
2406,Dach::N,пэ̄ҏҏтэ̄ля,дах
2407,Dach::N,кры̄ша,дах
2408,Leiter::N,raajtere,лесвіца
2409,Leiter::N,tjajmos,лесвіца
2410,Leiter::N,boagos,лесвіца
2411,Leiter::N,ráidalas,лесвіца
2412,Leiter::N,raidlâs,лесвіца
2413,Leiter::N,лествец,лесвіца
2414,Besen::N,saehpie,мятла
2415,Besen::N,gaerpene,мятла
2416,Besen::N,njáman,мятла
2417,Besen::N,luvdá,мятла
2418,Besen::N,luvdá,мятла
2419,Besen::N,västt,мятла
2420,Besen::N,ва̄сст,мятла
2421,Spaten::N,gåajvoe,лапата
2422,Spaten::N,gåajvoe,жалязняк
2423,Spaten::N,spádá,лапата
2424,Spaten::N,spádá,жалязняк
2425,Spaten::N,goajvvo,лапата
2426,Spaten::N,goajvvo,жалязняк
2427,Spaten::N,goaivu,лапата
2428,Spaten::N,goaivu,жалязняк
2429,Spaten::N,kuái'vu,лапата
2430,Spaten::N,kuái'vu,жалязняк
2431,Spaten::N,kuäivv,лапата
2432,Spaten::N,kuäivv,жалязняк
2433,Spaten::N,куаййв,лапата
2434,Spaten::N,куаййв,жалязняк
2435,Schaufel::N,gåajvoe,шуфлік
2436,Schaufel::N,gåajvoe,лапатка
2437,Schaufel::N,gåjvun,шуфлік
2438,Schaufel::N,gåjvun,лапатка
2439,Schaufel::N,goajvvo,шуфлік
2440,Schaufel::N,goajvvo,лапатка
2441,Schaufel::N,goaivu,шуфлік
2442,Schaufel::N,goaivu,лапатка
2443,Schaufel::N,kuái'vu,шуфлік
2444,Schaufel::N,kuái'vu,лапатка
2445,Schaufel::N,kuäivv,шуфлік
2446,Schaufel::N,kuäivv,лапатка
2447,Schaufel::N,куаййв,шуфлік
2448,Schaufel::N,куаййв,лапатка
2449,Gabel::N,tjåagka,відэлец
2450,Gabel::N,gáffil,відэлец
2451,Gabel::N,káffal,відэлец
2452,Gabel::N,kaahvâl,відэлец
2453,Gabel::N,velkk,відэлец
2454,Gabel::N,а̄лльс,відэлец
2455,Löffel::N,buste,лыжка
2456,Löffel::N,bassti,лыжка
2457,Löffel::N,baste,лыжка
2458,Löffel::N,pastem,лыжка
2459,Löffel::N,pâ´sttem,лыжка
2460,Löffel::N,пасьтэмь,лыжка
2461,Messer::N,nejpie,нож
2462,Messer::N,nijbbe,нож
2463,Messer::N,niibi,нож
2464,Messer::N,nijbe,нож
2465,Messer::N,nei´bb,нож
2466,Messer::N,ныййп,нож
2467,Nagel::N,spæjhkere,цвік
2468,Nagel::N,spiger,цвік
2469,Nagel::N,návlle,цвік
2470,Nagel::N,spiikkár,цвік
2471,Nagel::N,spijkkár,цвік
2472,Nagel::N,näu´ll,цвік
2473,Nagel::N,на̄ввьл,цвік
2474,Netz::N,viermie,сетка
2475,Netz::N,viermme,сетка
2476,Netz::N,næhtta,сетка
2477,Netz::N,fierbmi,сетка
2478,Netz::N,viermi,сетка
2479,Netz::N,säi´mm,сетка
2480,Netz::N,нӯжхьт,сетка
2481,Haken::N,kruehkie,крук
2482,Haken::N,ruohkke,крук
2483,Haken::N,vagge,крук
2484,Haken::N,roahkki,крук
2485,Haken::N,faggi,крук
2486,Haken::N,kuák'ki,крук
2487,Haken::N,kuä´ǩ'ǩ,крук
2488,Haken::N,ва̄ӈӈк,крук
2489,Haken::N,куэххьк,крук
2490,Griff::N,rehpie,ручка
2491,Griff::N,taatje,ручка
2492,Griff::N,gavlla,ручка
2493,Griff::N,guottáldahka,ручка
2494,Griff::N,geavja,ручка
2495,Griff::N,novdâ,ручка
2496,Griff::N,nõđđ,ручка
2497,Griff::N,kå´ǧǧ,ручка
2498,Griff::N,нэ̄дт,ручка
2499,Schloss::N,laesie,замок
2500,Schloss::N,lássa,замок
2501,Schloss::N,lohkka,замок
2502,Schloss::N,lukkâ,замок
2503,Schloss::N,lokk,замок
2504,Schloss::N,ло̄ххк,замок
2505,Bild::N,guvvie,карціна
2506,Bild::N,gåvvå,карціна
2507,Bild::N,govva,карціна
2508,Bild::N,koṿe,карціна
2509,Bild::N,kartt,карціна
2510,Bild::N,картина,карціна
2511,Figur::N,guvvie,фігура
2512,Figur::N,gåvos,фігура
2513,Figur::N,figuvrra,фігура
2514,Figur::N,figuvra,фігура
2515,Figur::N,kovos,фігура
2516,Figur::N,kuâŋas,фігура
2517,Puppe::N,dåahka,лялька
2518,Puppe::N,dåhkko,лялька
2519,Puppe::N,doahkko,лялька
2520,Puppe::N,dohkká,лялька
2521,Puppe::N,duhkká,лялька
2522,Puppe::N,kuuhlaž,лялька
2523,Puppe::N,кукла,лялька
2524,Beutel::N,voessetje,мяшок
2525,Beutel::N,påvsså,мяшок
2526,Beutel::N,seahkaš,мяшок
2527,Beutel::N,bursa,мяшок
2528,Beutel::N,guhkkár,мяшок
2529,Beutel::N,čooṿâs,мяшок
2530,Beutel::N,siâk'k,мяшок
2531,Beutel::N,kå´ššel,мяшок
2532,Beutel::N,ве̄ҏҏц,мяшок
2533,Bündel::N,paantje,вязка
2534,Bündel::N,buduk,вязка
2535,Bündel::N,gurppe,вязка
2536,Bündel::N,gihppu,вязка
2537,Bündel::N,kiäs'tu,вязка
2538,Bündel::N,šnâpp,вязка
2539,Bündel::N,пуччк,вязка
2540,Tasche::N,veaskoe,торба
2541,Tasche::N,væssko,торба
2542,Tasche::N,lávkka,торба
2543,Tasche::N,lávka,торба
2544,Tasche::N,seahkka,торба
2545,Tasche::N,lavkkâ,торба
2546,Tasche::N,laukk,торба
2547,Tasche::N,суӎӎьк,торба
2548,Tasche::N,ло̄а̄ффк,торба
2549,Eimer::N,bæhtoe,вядро
2550,Eimer::N,skiello,вядро
2551,Eimer::N,skállu,вядро
2552,Eimer::N,eebir,вядро
2553,Eimer::N,skääll,вядро
2554,Eimer::N,е̄мьперь,вядро
2555,Deckel::N,luehkie,накрыўка
2556,Deckel::N,låhkke,накрыўка
2557,Deckel::N,lohkki,накрыўка
2558,Deckel::N,lokke,накрыўка
2559,Deckel::N,lå´ǩǩ,накрыўка
2560,Deckel::N,ко̄а̄ххтнэсс,накрыўка
2561,Geschirr::N,lihtie,пасуда
2562,Geschirr::N,lihte,пасуда
2563,Geschirr::N,lihtit,пасуда
2564,Geschirr::N,litte,пасуда
2565,Geschirr::N,kärldõk,пасуда
2566,Geschirr::N,ка̄ррь,пасуда
2567,Sack::N,voesse,мех
2568,Sack::N,vuossa,мех
2569,Sack::N,seahkka,мех
2570,Sack::N,sekkâ,мех
2571,Sack::N,siâk'k,мех
2572,Sack::N,ве̄ҏҏц,мех
2573,Tasse::N,guksie,кубак
2574,Tasse::N,gåhppå,кубак
2575,Tasse::N,gohppu,кубак
2576,Tasse::N,pollo,кубак
2577,Tasse::N,kopp,кубак
2578,Tasse::N,на̄ххьп,кубак
2579,Topf::N,baetie,каструля
2580,Topf::N,krovhte,каструля
2581,Topf::N,rujtta,каструля
2582,Topf::N,giebbme,каструля
2583,Topf::N,báhti,каструля
2584,Topf::N,gievdni,каструля
2585,Topf::N,pääti,каструля
2586,Topf::N,kruâitt,каструля
2587,Topf::N,кӣммьн,каструля
2588,Kessel::N,giebnie,кацёл
2589,Kessel::N,skallo,кацёл
2590,Kessel::N,giebbme,кацёл
2591,Kessel::N,gieđbmi,кацёл
2592,Kessel::N,kiem'ni,кацёл
2593,Kessel::N,ǩie´mnn,кацёл
2594,Kessel::N,кӣммьн,кацёл
2595,Essen::N,åesie,ежа
2596,Essen::N,beapmoe,ежа
2597,Essen::N,biebbmo,ежа
2598,Essen::N,borramuš,ежа
2599,Essen::N,purrâmâš,ежа
2600,Essen::N,porrmõš,ежа
2601,Essen::N,по̄ррмушш,ежа
2602,Nahrung::N,beapmoe,харч
2603,Nahrung::N,biebbmo,харч
2604,Nahrung::N,biebmu,харч
2605,Nahrung::N,purrâmâš,харч
2606,Nahrung::N,porrmõš,харч
2607,Nahrung::N,по̄ррмушш,харч
2608,Speise::N,beapmoe,страва
2609,Speise::N,biebbmo,страва
2610,Speise::N,biebmu,страва
2611,Speise::N,määlis,страва
2612,Speise::N,aasâs,страва
2613,Speise::N,porrmõš,страва
2614,Speise::N,по̄ррмушш,страва
2615,Fleisch::N,bearkoe,мяса
2616,Fleisch::N,oadtje,мяса
2617,Fleisch::N,bierggo,мяса
2618,Fleisch::N,biergu,мяса
2619,Fleisch::N,uáž'ži,мяса
2620,Fleisch::N,vuä´ǯ'ǯ,мяса
2621,Fleisch::N,вуэннч,мяса
2622,Getreide::N,gernie,збожжа
2623,Getreide::N,gårnne,збожжа
2624,Getreide::N,gordni,збожжа
2625,Getreide::N,valje,збожжа
2626,Getreide::N,ле̄ййп,збожжа
2627,Brei::N,kraavhtse,каша
2628,Brei::N,ráktsa,каша
2629,Brei::N,buvru,каша
2630,Brei::N,suoḥâd,каша
2631,Brei::N,hutt,каша
2632,Brei::N,уххт,каша
2633,Brot::N,gaahkoe,хлеб
2634,Brot::N,lájbbe,хлеб
2635,Brot::N,stummpa,хлеб
2636,Brot::N,láibi,хлеб
2637,Brot::N,gáhkku,хлеб
2638,Brot::N,leibi,хлеб
2639,Brot::N,lei´bb,хлеб
2640,Brot::N,ле̄ййп,хлеб
2641,Scheibe::N,snaejrie,луста
2642,Scheibe::N,snaejrie,скібка
2643,Scheibe::N,sárdde,луста
2644,Scheibe::N,sárdde,скібка
2645,Scheibe::N,vajahas,луста
2646,Scheibe::N,vajahas,скібка
2647,Scheibe::N,časkkis,луста
2648,Scheibe::N,časkkis,скібка
2649,Scheibe::N,ča'skes,луста
2650,Scheibe::N,ča'skes,скібка
2651,Scheibe::N,ku´sǩǩ,луста
2652,Scheibe::N,ku´sǩǩ,скібка
2653,Scheibe::N,кусськ,луста
2654,Scheibe::N,кусськ,скібка
2655,Fett::N,buejtie,тлушч
2656,Fett::N,vuodja,тлушч
2657,Fett::N,buoidi,тлушч
2658,Fett::N,pyei'di,тлушч
2659,Fett::N,puõi´dd,тлушч
2660,Fett::N,пуййт,тлушч
2661,Butter::N,voeje,масла
2662,Butter::N,vuodja,масла
2663,Butter::N,vuodja,масла
2664,Butter::N,vuojâ,масла
2665,Butter::N,vuõjj,масла
2666,Butter::N,вӯйй,масла
2667,Öl::N,ålja,алей
2668,Öl::N,ulljo,алей
2669,Öl::N,oalljo,алей
2670,Öl::N,olju,алей
2671,Öl::N,oljo,алей
2672,Öl::N,vuõjj,алей
2673,Öl::N,вӯйй,алей
2674,Salz::N,saelhtie,соль
2675,Salz::N,sállte,соль
2676,Salz::N,sálti,соль
2677,Salz::N,sältti,соль
2678,Salz::N,sä´ltt,соль
2679,Salz::N,сӯлль,соль
2680,Suppe::N,joptse,суп
2681,Suppe::N,jupptsa,суп
2682,Suppe::N,málli,суп
2683,Suppe::N,määḷi,суп
2684,Suppe::N,lieṃâ,суп
2685,Suppe::N,liõmm,суп
2686,Suppe::N,лӣмм,суп
2687,Honig::N,hååneske,мёд
2688,Honig::N,meda,мёд
2689,Honig::N,miehta,мёд
2690,Honig::N,mietâ,мёд
2691,Honig::N,miõtt,мёд
2692,Honig::N,мӣдт,мёд
2693,Milch::N,mielhkie,малако
2694,Milch::N,mielkke,малако
2695,Milch::N,mielki,малако
2696,Milch::N,miel'kki,малако
2697,Milch::N,mie´lǩǩ,малако
2698,Milch::N,ма̄ййт,малако
2699,Tee::N,löövje,чай
2700,Tee::N,löövje,гарбата
2701,Tee::N,tedja,чай
2702,Tee::N,tedja,гарбата
2703,Tee::N,deadju,чай
2704,Tee::N,deadju,гарбата
2705,Tee::N,čee,чай
2706,Tee::N,čee,гарбата
2707,Tee::N,teej̣â,чай
2708,Tee::N,teej̣â,гарбата
2709,Tee::N,čee,чай
2710,Tee::N,čee,гарбата
2711,Tee::N,чайй,чай
2712,Tee::N,чайй,гарбата
2713,Leder::N,hovre,скура
2714,Leder::N,sassne,скура
2715,Leder::N,náhkki,скура
2716,Leder::N,leaira,скура
2717,Leder::N,čevđi,скура
2718,Leder::N,čåu´dd,скура
2719,Leder::N,на̄ххьк,скура
2720,Wolle::N,ålloe,воўна
2721,Wolle::N,hullo,воўна
2722,Wolle::N,ullu,воўна
2723,Wolle::N,ullo,воўна
2724,Wolle::N,oll,воўна
2725,Wolle::N,улл,воўна
2726,Stoff::N,tyjje,тканіна
2727,Stoff::N,gápptás,тканіна
2728,Stoff::N,stoaffa,тканіна
2729,Stoff::N,ávnnas,тканіна
2730,Stoff::N,käägus,тканіна
2731,Stoff::N,aaunâs,тканіна
2732,Stoff::N,лыййн,тканіна
2733,Nadel::N,naaloe,іголка
2734,Nadel::N,nállo,іголка
2735,Nadel::N,nállu,іголка
2736,Nadel::N,nááḷu,іголка
2737,Nadel::N,neu´ll,іголка
2738,Nadel::N,нӣввьл,іголка
2739,Faden::N,laejkie,нітка
2740,Faden::N,hárppo,нітка
2741,Faden::N,árpu,нітка
2742,Faden::N,läigi,нітка
2743,Faden::N,lääi´j,нітка
2744,Faden::N,сӯнн,нітка
2745,Knopf::N,balhka,гузік
2746,Knopf::N,boallo,гузік
2747,Knopf::N,boallu,гузік
2748,Knopf::N,puál'lu,гузік
2749,Knopf::N,puäll,гузік
2750,Knopf::N,пуалл,гузік
2751,Knoten::N,tjoelme,вузел
2752,Knoten::N,tjuolmma,вузел
2753,Knoten::N,čuolbma,вузел
2754,Knoten::N,čuol'mâ,вузел
2755,Knoten::N,čuõlmm,вузел
2756,Knoten::N,чӯллм,вузел
2757,Farbe::N,klaerie,фарба
