,Concept_ID,tr,mrj
760,faul::A,tembel,ялахай
761,fleißig::A,çalışkan,пӓшам яратышы
762,geizig::A,cimri,шык
763,klug::A,zekî,ышан
764,klug::A,akıllı,ышан
765,geschickt::A,becerikli,мастар
766,lieb::A,sevimli,тыри
767,lustig::A,neşeli,мындыр
768,lustig::A,neşeli,сусу
769,sanft::A,nazik,йӹвӹжӓ
770,hungrig::A,aç,шужышы
771,krank::A,hasta,церлӹ
772,krank::A,hasta,хворой
773,krank::A,rahatsız,церлӹ
774,krank::A,rahatsız,хворой
775,nackt::A,çıplak,цӓрӓ
776,traurig::A,kederli,сы́лыкан
777,traurig::A,kederli,кымы́лдымы
778,traurig::A,üzüntülü,сы́лыкан
779,traurig::A,üzüntülü,кымы́лдымы
780,lebendig::A,canlı,живой
781,gut::A,iyi,яжо
782,schlecht::A,kötü,уда
783,schlecht::A,kötü,худа
784,richtig::A,doğru,вургамла
785,schlimm::A,kötü,йӹрнык
786,wahr::A,doğru,настоящий
787,wahr::A,doğru,настояшый
788,wahr::A,gerçek,настоящий
789,wahr::A,gerçek,настояшый
790,alt::A,eski,шонгы
791,neu::A,yeni,у
792,ehemalig::A,önceki,тошты
793,alt[Lebewesen]::A,yaşlı,ӹлалшӹ
794,jung::A,genç,нöргӹ
795,jung::A,genç,молода
796,arm::A,fakir,укеӓн
797,reich::A,zengin,паян
798,reich::A,zengin,пурлыкан
799,bekannt::A,bilinen,палӹмӹ
800,berühmt::A,ünlü,лӹмлы
801,berühmt::A,meşhur,лӹмлы
802,fremd::A,yabancı,эдемӹн
803,verschieden::A,ayrı,тӹрлӹ
804,verschieden::A,farklı,тӹрлӹ
805,nah::A,yakın,лишӹл
806,nah::A,bitişik,лишӹл
807,fern::A,uzak,мӹндӹр
808,linker::A,sol,шалахай
809,rechter::A,sağ,вургамла
810,anderer::A,diğer,вес
811,anderer::A,diğer,весӹ
812,erster::A,ilk,икшӹ
813,erster::A,ilk,икӹмшӹ
814,erster::A,birinci,икшӹ
815,erster::A,birinci,икӹмшӹ
816,zweiter::A,ikinci,кокшы
817,dritter::A,üçüncü,кымшы
818,letzter::A,son,остатка
819,letzter::A,sonuncu,остатка
820,allein::ADV,yalnız,иктӹ
821,allein::ADV,yalnız,иктӹт
822,allein::ADV,tek başına,иктӹ
823,allein::ADV,tek başına,иктӹт
824,auf einmal::ADV,birden,тöрöк
825,zusammen::ADV,beraber,икараш
826,zusammen::ADV,beraber,цымырын
827,zusammen::ADV,birlikte,икараш
828,zusammen::ADV,birlikte,цымырын
829,lange::ADV,çok,кужын
830,lange::ADV,uzun,кужын
831,plötzlich::ADV,ansızın,трӱк
832,plötzlich::ADV,birdenbire,трӱк
833,sofort::ADV,hemen,полт
834,sofort::ADV,hemen,тöрöк
835,sofort::ADV,hemen,тӹшӓкок
836,sofort::ADV,derhal,полт
837,sofort::ADV,derhal,тöрöк
838,sofort::ADV,derhal,тӹшӓкок
839,später::ADV,daha sonra,вара
840,jetzt::ADV,şimdi,
841,heute::ADV,bugün,тагачы
842,morgen::ADV,yarın,иргод
843,morgen::ADV,yarın,иргодым
844,bald::ADV,yakında,чӹнь
845,bald::ADV,yakında,вӓшке
846,bald::ADV,yakında,выртышты
847,dann::ADV,sonra,пакыла
848,gestern::ADV,dün,тенгечӹ
849,einst::ADV,eskiden,икӓнӓ
850,damals::ADV,o zamanlar,тӹнӓм
851,danach::ADV,sonradan,пакыла
852,danach::ADV,ondan sonra,пакыла
853,vorher::ADV,önce,перви
854,vorher::ADV,önceden,перви
855,zuerst::ADV,ilk önce,андак
856,einmal::ADV,bir defa,гӓнӓк
857,einmal::ADV,bir defa,гӓнӓ
858,manchmal::ADV,bazan,кынамжы
859,oft::ADV,sık sık,чӹчкӹдӹн
860,oft::ADV,çok defa,чӹчкӹдӹн
861,immer::ADV,daima,со
862,immer::ADV,daima,соок
863,immer::ADV,her zaman,со
864,immer::ADV,her zaman,соок
865,niemals::ADV,asla değil,нинам
866,niemals::ADV,asla değil,нигынам
867,niemals::ADV,asla değil,нигынамат
868,niemals::ADV,hiçbir zaman,нинам
869,niemals::ADV,hiçbir zaman,нигынам
870,niemals::ADV,hiçbir zaman,нигынамат
871,hier::ADV,burada,тиштӹ
872,hierhin::ADV,buraya,тишкӹ
873,von hier::ADV,buradan,тишец
874,von hier::ADV,buradan,тишецӹн
875,dort::ADV,orada,тӹштӹ
876,dort::ADV,şurada,тӹштӹ
877,dorthin::ADV,oraya,тӹшкӹ
878,dorthin::ADV,oraya,тӹшкӹлӓ
879,dorthin::ADV,şuraya,тӹшкӹ
880,dorthin::ADV,şuraya,тӹшкӹлӓ
881,geradeaus::ADV,doğru,вик
882,geradeaus::ADV,doğru,тура
883,vorwärts::ADV,ileri,анзыкы
884,rückwärts::ADV,geri,мӹнгеш
885,zurück::ADV,geriye,мӹнгеш
886,unten::ADV,aşağıda,ӱлнӹ
887,unten::ADV,aşağıda,лӹвӓлнӹ
888,hinab::ADV,aşağıya,ӱлӹкӹ
889,hinab::ADV,aşağıya,лӹвӓкӹ
890,oben::ADV,yukarıda,вӹлнӹ
891,hinauf::ADV,yukarı,кӱшкӹлӓ
892,hinauf::ADV,yukarı,кӱш
893,hinauf::ADV,yukarıya,кӱшкӹлӓ
894,hinauf::ADV,yukarıya,кӱш
895,überall::ADV,her yerde,йӹлт
896,überall::ADV,her yerde,цилӓ вӓре
897,nicht::ADV,-mi-,уке
898,nicht::ADV,değil,уке
899,ein wenig::ADV,biraz,изиш
900,ein wenig::ADV,biraz,иклаштык
901,kaum::ADV,dar,цылик
902,kaum::ADV,dar,чучок-чучок
903,kaum::ADV,hemen hemen değil,цылик
904,kaum::ADV,hemen hemen değil,чучок-чучок
905,sehr::ADV,pek,чоте
906,sehr::ADV,gayet,чоте
907,so::ADV,öyle,тенге
908,so::ADV,öyle,тенгелӓ
909,so::ADV,böyle,тенге
910,so::ADV,böyle,тенгелӓ
911,noch::ADV,hâlâ,мол
912,noch::ADV,hâlâ,моло
913,noch::ADV,henüz,мол
914,noch::ADV,henüz,моло
915,nur::ADV,ancak,веле
916,nur::ADV,yalnız,веле
917,schon::ADV,çoktan,уже
918,schon::ADV,çoktan,ӹнде
919,wieder::ADV,tekrar,уэш
920,wieder::ADV,yeniden,уэш
921,vergebens::ADV,boşuna,зря
922,vergebens::ADV,boşuna,ӹзрӓ
923,vergebens::ADV,boşuna,ӹзӹрӓ
924,vor::PRP,önünde,анзыц
925,vor::PRP,önünde,анзыцын
926,hinter::PRP,arkasında,шайылан
927,hinter::PRP,arkasında,шайылный
928,unter::PRP,altında,лӹвӓкӹ
929,durch::PRP,sayesinde,вашт
930,durch::PRP,ortasından,вашт
931,neben::PRP,yanında,сага
932,zwischen::PRP,arasında,лош
933,zwischen::PRP,arasında,лошкы
934,wegen::PRP,dolayı,мычыц
935,dies::PRN,bu,тидӹ
936,dies::PRN,bu,ти
937,das::PRN,o,тидӹ
938,das::PRN,o,ти
939,das::PRN,şu,тидӹ
940,das::PRN,şu,ти
941,alles::PRN,hepsi,цилӓ
942,alles::PRN,her şey,цилӓ
943,ich::PRN,ben,мый
944,du::PRN,sen,тӹнь
945,er::PRN,o,тӹдӹ
946,wir::PRN,biz,мӓ
947,ihr::PRN,siz,вӓ
948,sie::PRN,onlar,нӹнӹ
949,was::FPRN,ne,ма
950,wer::FPRN,kim,кӱ
951,wo::FADV,nerede,кышан
952,wo::FADV,nerede,кыштакен
953,wohin::FADV,nereye,кышкы
954,wie::FADV,nasıl,кыце
955,warum::FADV,neden,малын
956,wieviel::FNUM,kaç,кынар
957,wieviel::FNUM,kaç,кынары
958,wieviel::FNUM,kaç,кынаркы
959,wieviel::FNUM,ne kadar,кынар
960,wieviel::FNUM,ne kadar,кынары
961,wieviel::FNUM,ne kadar,кынаркы
962,eins::NUM,bir,иктӹ
963,eins::NUM,bir,иктӹт
964,zwei::NUM,iki,кок
965,zwei::NUM,iki,кокты
966,drei::NUM,üç,кым
967,drei::NUM,üç,кымыт
968,vier::NUM,dört,нӹл
969,fünf::NUM,beş,вӹц
970,sechs::NUM,altı,куд
971,sechs::NUM,altı,кудытмозн
972,sieben::NUM,yedi,шӹм
973,sieben::NUM,yedi,шӹмӹт
974,acht::NUM,sekiz,кӓндӓкш
975,acht::NUM,sekiz,кӓндӓкшӹ
976,neun::NUM,dokuz,ӹндекшшӱдӹ
977,zehn::NUM,on,лу
978,elf::NUM,on bir,луатик
979,elf::NUM,on bir,луатиктӹ
980,zwölf::NUM,on iki,луаткок
981,zwölf::NUM,on iki,луаткокты
982,zwanzig::NUM,yirmi,коклы
983,dreißig::NUM,otuz,кымлы
984,vierzig::NUM,kırk,нӹллӹ
985,fünfzig::NUM,elli,вӹцлӹ
986,sechzig::NUM,altmış,кудлу
987,siebzig::NUM,yetmiş,шӹмлу
988,achtzig::NUM,seksen,кӓндӓкшлу
989,neunzig::NUM,doksan,ӹндекшлу
990,hundert::NUM,yüz,шӱдӹ
991,tausend::NUM,bin,тӹжем
992,und::CNJ,ve,дöн
993,und::CNJ,ile,дöн
994,oder::CNJ,ya,льывы
995,oder::CNJ,yahut,льывы
996,stehen::V,durmak,шалшаг
997,sitzen::V,oturmak,шӹнзӓш
998,liegen::V,yatmak,киӓш
999,hängen::V,asılı olmak,кечӓш
1000,werden::V,olmak,шагалаш
1001,werden::V,olunmak,шагалаш
1002,passieren::V,olmak,ӹштӓ́лтӓш
1003,beginnen::V,başlamak,тӹнгӓлӓлтӓш
1004,enden::V,bitmek,пӹтӓш
1005,enden::V,sona ermek,пӹтӓш
1006,wechseln::V,değişmek,весемӓш
1007,wechseln::V,değişmek,весемӓлтӓш
1008,aufgehen[Sonne]::V,doğmak,авараш
1009,untergehen[Sonne]::V,batmak,шӹ́нзӓш
1010,scheinen[Sonne]::V,parlamak,сотемдӓрӓш
1011,donnern::V,gök gürlemek,хӹдӹртӓш
1012,wehen::V,esmek,ӹфӹлӓш
1013,strömen::V,akmak,йогащ
1014,fließen::V,akmak,йогащ
1015,sich drehen::V,dönmek,пöрдӓш
1016,schwanken::V,sallanmak,лыпшалташ
1017,schwingen::V,titremek,кӓчӓйӓш
1018,fallen::V,düşmek,кенвазаш
1019,fallen::V,düşmek,шынгалташ
1020,brennen::V,yanmak,йылаш
1021,rauchen::V,tütmek,шыпшаш
1022,regnen::V,yağmak,юраш
1023,gefrieren::V,donmak,гӓш
1024,gefrieren::V,donmak,кӹлмаш
1025,tauen::V,erimek,шылаш
1026,schmelzen::V,erimek,шӹрӓнӓш
1027,trocknen::V,kurumak,кошкаш
1028,sieden::V,kaynamak,шолаш
1029,faulen::V,çürümek,шӱӓш
1030,verfaulen::V,çürümek,йӓнгӓрӓлтӓш
1031,reißen::V,yırtılmak,кышкедӓлтӓш
1032,versinken::V,batmak,ва́лаш
1033,vergehen::V,geçmek,эртӓш
1034,erscheinen::V,görünmek,каяш
1035,verschwinden::V,kaybolmak,ямаш
1036,sinken::V,inmek,пычаш
1037,abnehmen::V,azalmak,чӹдемӓш
1038,abnehmen::V,azalmak,кöтӹргӓш
1039,zunehmen::V,artmak,когоэмӓш
1040,zunehmen::V,çoğalmak,когоэмӓш
1041,steigen::V,artmak,лӱлта́лташ
1042,steigen::V,yükselmek,лӱлта́лташ
1043,wachsen::V,büyümek,кушкаш
1044,wachsen::V,gelişmek,кушкаш
1045,glänzen::V,parlamak,йӹлгӹжӓш
1046,funkeln::V,parıldamak,валгалташ
1047,lärmen::V,gürültü yapmak,юкланаш
1048,läuten::V,çalmak,цоргаш
1049,klingeln::V,zil çalmak,цоргаш
1050,klirren::V,şakırdamak,цонгырталгаш
1051,klirren::V,zangırdamak,цонгырталгаш
1052,brausen::V,köpürmek,ышдымыла́наш
1053,brausen::V,kükremek,ышдымыла́наш
1054,rauschen::V,fışırdamak,шу́жгаш
1055,klingen::V,tınlamak,йо́нгаш
1056,bellen::V,havlamak,опташ
1057,heulen::V,ulumak,урмыжаш
1058,blasen::V,üflemek,ӹфӹлӓш
1059,pfeifen::V,düdük çalmak,ши́шкаш
1060,schreien::V,bağırmak,уташ
1061,schreien::V,bağırmak,саслаш
1062,schreien::V,bağırmak,варгынзаш
1063,schreien::V,haykırmak,уташ
1064,schreien::V,haykırmak,саслаш
1065,schreien::V,haykırmak,варгынзаш
1066,stöhnen::V,inlemek,ӹнгӹрӓш
1067,zittern::V,titremek,цӹтӹрӓш
1068,leben::V,yaşamak,ӹлӓш
1069,leben::V,hayatta olmak,ӹлӓш
1070,geboren werden::V,doğmak,шачаш
1071,atmen::V,solunmak,шӱлӓш
1072,atmen::V,nefes almak,шӱлӓш
1073,trinken::V,içmek,йӱӓш
1074,essen::V,yemek,качкаш
1075,schlucken::V,yutmak,нелӓш
1076,müde werden::V,yorulmak,янгылаш
1077,einschlafen::V,uykuya dalmak,амален кеӓш
1078,schlafen::V,uyumak,амалаш
1079,aufwachen::V,uyanmak,понгыжалташ
1080,aufstehen::V,kalkmak,кӹньӹл шагалаш
1081,aufstehen::V,yataktan kalkmak,кӹньӹл шагалаш
1082,sich erholen::V,dinlenmek,кӓнаш
1083,krank werden::V,hastalanmak,церлӓнен вазаш
1084,krank sein::V,hasta olmak,церлӓнӓш
1085,krank sein::V,hasta olmak,ясланаш
1086,krank sein::V,hasta olmak,ясыланаш
1087,schmerzen::V,ağrımak,каршташ
1088,husten::V,öksürmek,кахыраш
1089,genesen::V,şifa bulmak,паремӓш
1090,genesen::V,şifa bulmak,тöрлӓнӓш
1091,sterben::V,ölmek,вазын колаш
1092,sterben::V,vefat etmek,вазын колаш
1093,umkommen::V,ölmek,пӹтӓш
1094,sich bewegen::V,hareket etmek,кашташ
1095,sich rühren::V,kımıldanmak,тӓрвӓнӓш
1096,sich erheben::V,kalkmak,кӹньӹлӓш
1097,sich erheben::V,ayağa kalkmak,кӹньӹлӓш
1098,sich setzen::V,oturmak,шӹнзӓш
1099,hinfallen::V,yere düşmek,кенвазаш
1100,hinfallen::V,yere düşmek,шынгалташ
1101,laufen::V,yürümek,кашташ
1102,schreiten::V,yürümek,ашкедӓш
1103,schreiten::V,adım atmak,ашкедӓш
1104,spazierengehen::V,gezmek,мадын кашташ
1105,spazierengehen::V,dolaşmak,мадын кашташ
1106,eilen::V,seğirtmek,вӓшкӓш
1107,sich beeilen::V,acele etmek,вӓшкӓш
1108,sich beeilen::V,acele etmek,талашаш
1109,sausen::V,hızla gitmek,хойхаланаш
1110,sausen::V,hızla gitmek,хояш
1111,rennen::V,koşmak,кыргыжаш
1112,springen::V,atlamak,тӹршештӓш
1113,springen::V,sıçramak,тӹршештӓш
1114,klettern::V,tırmanmak,ку́заш
1115,schaukeln::V,sallanmak,лыпшалташ
1116,kriechen::V,sürünmek,авалянаш
1117,kriechen::V,sürünmek,ньыжиклӓш
1118,schwimmen::V,yüzmek,илӓш
1119,tauchen::V,dalmak,цымаш
1120,rudern::V,kürek çekmek,шуалташ
1121,fahren::V,gitmek,кеӓш
1122,fliegen::V,uçmak,чонгештӓш
1123,gehen::V,gitmek,кеӓш
1124,weggehen::V,gitmek,кеӓш
1125,abfahren::V,kalkmak,кеӓш
1126,anhalten::V,durmak,цӓрнӓш
1127,hineingehen::V,içeri girmek,пыраш
1128,eintreten::V,girmek,пыраш
1129,kommen::V,gelmek,толаш
1130,ankommen::V,varmak,шоаш
1131,zurückkommen::V,dönmek,пöртӹлӓш
1132,bleiben::V,kalmak,кодаш
1133,warten::V,beklemek,вычаш
1134,erwarten::V,beklemek,вычаш
1135,suchen::V,aramak,кӹчӓлӓш
1136,finden::V,bulmak,моаш
1137,versuchen::V,denemek,путаяш
1138,versuchen::V,denemek,цацаш
1139,vorbereiten::V,hazırlamak,поспейӹктӓш
1140,lieben::V,sevmek,яраташ
1141,mögen::V,beğenmek,яраташ
1142,lachen::V,gülmek,ваштылаш
1143,rühren::V,dokunmak,тӓрвӓтӓш
1144,rühren::V,duygulandırmak,тӓрвӓтӓш
1145,weinen::V,ağlamak,мӓгӹрӓш
1146,schimpfen::V,küfretmek,свырседӓлӓш
1147,sich ärgern::V,kızmak,шӹдешкӓш
1148,sich fürchten::V,korkmak,лӱдӓш
1149,fürchten::V,korkmak,лӱдӓш
1150,fliehen::V,kaçmak,кыргыжаш
1151,flüchten::V,kaçmak,кыргыж шӹлӓш
1152,sehen::V,görmek,ужаш
1153,anschauen::V,seyretmek,анжалаш
1154,ansehen::V,bakmak,анжаш
1155,hören::V,duymak,колаш
1156,hören::V,işitmek,колаш
1157,zuhören::V,dinlemek,колышташ
1158,probieren::V,denemek,тотештӓш
1159,probieren::V,denemek,подыл анжаш
1160,probieren::V,tadına bakmak,тотештӓш
1161,probieren::V,tadına bakmak,подыл анжаш
1162,riechen::V,kokusunu almak,ӱпшӹнзӓш
1163,fühlen::V,duymak,шижӓш
1164,fühlen::V,hissetmek,шижӓш
1165,scheinen::V,görünmek,каяш
1166,zu sehen sein::V,görünmek,каяш
1167,vernehmen::V,haber almak,колын колташ
1168,frieren::V,üşümek,кӹлмаш
1169,frieren::V,üşümek,тӹнгӹргӓш
1170,tun::V,etmek,ӹштӓш
1171,tun::V,yapmak,ӹштӓш
1172,können::V,bilmek,кердӓш
1173,wollen::V,istemek,жалаяш
1174,anfangen::V,başlamak,тӹнгӓлӓш
1175,beenden::V,bitirmek,пӹтӓрӓш
1176,aufhören::V,bitmek,цӓрнӓш
1177,gelingen::V,başarmak,цӓш лиӓш
1178,geraten::V,düşmek,лиӓш
1179,öffnen::V,açmak,пачаш
1180,schließen::V,kapamak,чӱчӓш
1181,stellen::V,koymak,шӹндӓш
1182,setzen::V,koymak,шӹндӓш
1183,setzen::V,oturtmak,шӹндӓш
1184,legen::V,koymak,опташ
1185,legen::V,koymak,пиштӓш
1186,legen::V,yatırmak,опташ
1187,legen::V,yatırmak,пиштӓш
1188,berühren::V,dokunmak,тӹкӓлӓш
1189,verbinden::V,bağlamak,пидӓш
1190,verbinden::V,birleştirmek,пидӓш
1191,bedecken::V,örtmek,леведӓш
1192,bedecken::V,kaplamak,леведӓш
1193,aufhängen::V,asmak,сӓкӓш
1194,anzünden::V,yakmak,чӱктӓш
1195,anzünden::V,ateşlemek,чӱктӓш
1196,aufheben::V,kaldırmak,кузыкташ
1197,zurücklassen::V,geride bırakmak,кодаш
1198,verlieren::V,yitirmek,ямдаш
1199,verlieren::V,kaybetmek,ямдаш
1200,fallen lassen::V,düşürmek,кенвацтараш
1201,machen::V,yapmak,ӹштӓш
1202,herstellen::V,yapmak,йӓмдӹлӓш
1203,herstellen::V,imal etmek,йӓмдӹлӓш
1204,bauen::V,kurmak,ӹштӓш
1205,bauen::V,inşa etmek,ӹштӓш
1206,reparieren::V,onarmak,чиняш
1207,reparieren::V,onarmak,алалаш
1208,reparieren::V,tamir etmek,чиняш
1209,reparieren::V,tamir etmek,алалаш
1210,verbessern::V,düzeltmek,яжоэмден шӹндӓш
1211,ändern::V,değiştirmek,вашталташ
1212,graben::V,kazmak,капаяш
1213,beugen::V,eğmek,лывырташ
1214,beugen::V,eğmek,каклярташ
1215,biegen::V,bükmek,лывырташ
1216,drehen::V,çevirmek,сӓрӓш
1217,drehen::V,çevirmek,сӓрӹкӓлӓш
1218,drehen::V,döndürmek,сӓрӓш
1219,drehen::V,döndürmek,сӓрӹкӓлӓш
1220,wenden::V,çevirmek,сӓрӓлӓш
1221,umdrehen::V,çevirmek,сӓрӓлӓш
1222,heben::V,kaldırmak,лӱктӓш
1223,hochheben::V,yukarı kaldırmak,кузыкташ
1224,ergreifen::V,tutmak,хватяш
1225,ergreifen::V,yakalamak,хватяш
1226,halten::V,tutmak,кычаш
1227,drücken::V,sıkmak,темдӓш
1228,schieben::V,itmek,шӹкӓш
1229,schieben::V,sürmek,шӹкӓш
1230,kratzen::V,kaşımak,нӹжӓш
1231,lecken::V,yalamak,нылаш
1232,beißen::V,ısırmak,пыралаш
1233,abreißen::V,koparmak,кӹрӓш
1234,abreißen::V,koparmak,кышкед нӓлӓш
1235,abschneiden::V,keserek ayırmak,шулаш
1236,abschneiden::V,keserek ayırmak,лаштыклаш
1237,binden::V,bağlamak,пидӓш
1238,stecken::V,sokmak,шыралаш
1239,brechen::V,kırmak,тодылаш
1240,brechen::V,kırmak,пыдырташ
1241,klopfen::V,çalmak,рушткаш
1242,hauen::V,vurmak,шелӹштӓш
1243,kleben::V,yapıştırmak,клейӓш
1244,reiben::V,ovmak,нӹжӓш
1245,reiben::V,sürtmek,нӹжӓш
1246,streichen::V,sürmek,шӹрӓш
1247,schleifen::V,bilemek,шымаш
1248,schneiden::V,kesmek,пӹчкӓш
1249,rütteln::V,sallamak,мыльгыкташ
1250,schütteln::V,sarsmak,цӹтӹртӓш
1251,schütteln::V,sarsmak,мыльгыкташ
1252,schütteln::V,çalkamak,цӹтӹртӓш
1253,schütteln::V,çalkamak,мыльгыкташ
1254,schwenken::V,sallamak,машыяш
1255,schütten::V,dökmek,опталаш
1256,schütten::V,akıtmak,опталаш
1257,füllen::V,doldurmak,темӓш
1258,einwickeln::V,sarmak,пӹтӹрӓ́лӓш
1259,tragen::V,taşımak,намалаш
1260,schleppen::V,sürüklemek,шӹдӹрӓш
1261,ziehen::V,çekmek,шыпшаш
1262,aufbewahren::V,saklamak,перегӓш
1263,werfen::V,atmak,кӹшкӓш
1264,fangen::V,tutmak,кычаш
1265,fangen::V,yakalamak,кычаш
1266,packen::V,tutmak,хватяш
1267,packen::V,yakalamak,хватяш
1268,verstecken::V,saklamak,шӹлтӓш
1269,teilen::V,bölmek,пайылаш
1270,teilen::V,ayırmak,пайылаш
1271,schicken::V,yollamak,колташ
1272,schicken::V,göndermek,колташ
1273,bringen::V,getirmek,кандаш
1274,hinzufügen::V,katmak,
1275,hinzufügen::V,eklemek,
1276,bekommen::V,almak,лыкташ
1277,bekommen::V,eline geçmek,лыкташ
1278,erhalten::V,almak,получаяш
1279,nehmen::V,almak,налаш
1280,wählen::V,seçmek,айыраш
1281,auswählen::V,seçmek,айыраш
1282,auswählen::V,ayırmak,айыраш
1283,bewahren::V,korumak,перегӓш
1284,behindern::V,engellemek,мешӓйӓш
1285,verderben::V,bozmak,портяш
1286,beschädigen::V,zedelemek,шушырташ
1287,beschädigen::V,ziyan vermek,шушырташ
1288,zerbrechen::V,kırmak,пыдырташ
1289,zerreißen::V,yırtmak,кӹрӓш
1290,zerstören::V,yıkmak,шӓлӓтӓш
1291,zerstören::V,tahrip etmek,шӓлӓтӓш
1292,verbrennen::V,yakmak,йылаташ
1293,verbrennen::V,yakmak,йылалташ
1294,geben::V,vermek,пуаш
1295,reichen::V,uzatmak,пуаш
1296,schenken::V,hediye etmek,подараш
1297,versprechen::V,vaat etmek,сöрӓш
1298,wünschen::V,kutlamak,жалаяш
1299,loben::V,övmek,хваляш
1300,küssen::V,öpmek,шышшалаш
1301,wiegen::V,sallamak,лӱнгӓлтӓш
1302,zudecken::V,örtmek,пиштӓш
1303,wecken::V,uyandırmak,понгыжалтараш
1304,zeigen::V,göstermek,анжыкташ
1305,führen::V,gezdirmek,видӓш
1306,führen::V,yol göstermek,видӓш
1307,lehren::V,okutmak,тымдаш
1308,lehren::V,öğretmek,тымдаш
1309,unterrichten::V,öğretmek,тымдаш
1310,aufziehen::V,yetiştirmek,кушташ
1311,leiten::V,yönetmek,видӓш
1312,leiten::V,yönetmek,вуйлаташ
1313,leiten::V,yönetmek,вуйлалташ
1314,leiten::V,idare etmek,видӓш
1315,leiten::V,idare etmek,вуйлаташ
1316,leiten::V,idare etmek,вуйлалташ
1317,antreiben::V,teşvik etmek,талаштараш
1318,lassen::V,-tırmak,-ыкт
1319,einladen::V,davet etmek,ӱжӓш
1320,vereinigen::V,birleştirmek,иктештӓш
1321,besuchen::V,uğramak,толаш
1322,besuchen::V,ziyaret etmek,толаш
1323,besuchen::V,görmeye gitmek,толаш
1324,treffen::V,rastlamak,вӓшлиӓш
1325,treffen::V,rastlamak,вӓшлиӓлтӓш
1326,treffen::V,isabet etmek,вӓшлиӓш
1327,treffen::V,isabet etmek,вӓшлиӓлтӓш
1328,sich versammeln::V,toplanmak,цымыргаш
1329,spielen::V,oynamak,мадаш
1330,singen::V,söylemek,мыраш
1331,singen::V,şarkı söylemek,мыраш
1332,tanzen::V,oynamak,кушташ
1333,tanzen::V,dans etmek,кушташ
1334,sich trennen::V,ayrılmak,айырлаш
1335,verlassen::V,bırakmak,шуаш
1336,verlassen::V,terk etmek,шуаш
1337,retten::V,kurtarmak,ытараш
1338,bewachen::V,gözetmek,оролаш
1339,schützen::V,korumak,перегӓш
1340,verteidigen::V,savunmak,перегӓш
1341,sich schlagen::V,dövüşmek,шидӓлӓш
1342,sich schlagen::V,dövüşmek,шиэдӓлӓш
1343,schießen::V,ateş etmek,лӱӓш
1344,siegen::V,yenmek,сӹнгӓш
1345,ärgern::V,kızdırmak,шӹдештӓрӓш
1346,schlagen::V,dövmek,пӓрен колташ
1347,schlagen::V,dövmek,хӹрӹктен колташ
1348,treten::V,tepmek,чымаш
1349,stechen::V,sokmak,пышкылаш
1350,stechen::V,batırmak,пышкылаш
1351,stoßen::V,itmek,шыркедӓш
1352,stehlen::V,çalmak,шолышт толаш
1353,stören::V,bozmak,ӓрештӹлӓш
1354,stören::V,etkilemek,ӓрештӹлӓш
1355,belästigen::V,rahatsız etmek,кӓньӹсӹрлӓндӓрӓш
1356,belästigen::V,rahatsız etmek,шытырланыкташ
1357,verbergen::V,saklamak,шӹлтӓш
1358,täuschen::V,aldatmak,алталаш
1359,täuschen::V,aldatmak,аталаш
1360,betrügen::V,aldatmak,мошеньӹчӓйӓш
1361,betrügen::V,dolandırmak,мошеньӹчӓйӓш
1362,töten::V,öldürmek,пуштын шуаш
1363,wohnen::V,oturmak,ӹлӓш
1364,arbeiten::V,çalışmak,пӓшӓлӓш
1365,arbeiten::V,çalışmak,ровотаяш
1366,sammeln::V,toplamak,погаш
1367,pflücken::V,koparmak,кӹрӓш
1368,jagen::V,avlanmak,охотничӓйӓш
1369,fischen::V,balık tutmak,кол кычаш
1370,fassen::V,tutmak,кычаш
1371,fassen::V,yakalamak,кычаш
1372,hüten::V,otlatmak,кӹтӓш
1373,treiben::V,gütmek,шуруяш
1374,anbinden::V,bağlamak,ялшташ
1375,anbinden::V,bağlamak,ялышташ
1376,füttern::V,beslemek,пукшаш
1377,melken::V,sağmak,шыпшылаш
1378,hacken::V,yarmak,роаш
1379,gießen::V,sulamak,шӓвӓш
1380,reifen::V,olgunlaşmak,кӱӓш
1381,reifen::V,olgunlaşmak,поспейӓш
1382,zubereiten::V,hazırlamak,йӓмдӹлӓш
1383,kochen::V,pişirmek,шолташ
1384,kochen::V,kaynatmak,шолташ
1385,backen::V,pişirmek,кӱктӓш
1386,backen::V,fırında pişirmek,кӱктӓш
1387,braten::V,kızartmak,жӓрӓш
1388,umrühren::V,karıştırmak,намалаш
1389,stricken::V,örmek,пидӓш
1390,nähen::V,dikmek,ыргаш
1391,färben::V,boyamak,пидӓш
1392,reinigen::V,temizlemek,чиӓлтӓш
1393,waschen::V,yıkamak,мышкаш
1394,abwischen::V,silmek,ӹштӓш
1395,spülen::V,çalkamak,шӱӓлтӓш
1396,fegen::V,süpürmek,ӹштӓш
1397,kehren::V,süpürmek,ӹштӓш
1398,baden::V,yıkanmak,нӱштӹлӓш
1399,baden::V,banyo yapmak,нӱштӹлӓш
1400,sich waschen::V,yıkanmak,мышкылташ
1401,ausziehen::V,çıkarmak,кыдашаш
1402,anziehen::V,giymek,чиӓш
1403,sich anziehen::V,giyinmek,чиӓш
1404,kämmen::V,taramak,шерӓш
1405,schmücken::V,süslemek,цеверемдӓш
1406,sagen::V,demek,манаш
1407,sagen::V,demek,келесӓш
