,Concept_ID,cy,is
803,dort::ADV,acw,þarna
804,dorthin::ADV,tuag yno,þangað
805,geradeaus::ADV,syth ymlaen,beint áfram
806,vorwärts::ADV,ymlaen,áfram
807,rückwärts::ADV,yn ôl,aftur á bak
808,zurück::ADV,yn ôl,aftur
809,zurück::ADV,yn ôl,til baka
810,unten::ADV,isod,niðri
811,unten::ADV,isod,fyrir neðan
812,unten::ADV,oddi tanodd,niðri
813,unten::ADV,oddi tanodd,fyrir neðan
814,hinab::ADV,i lawr,niður
815,hinab::ADV,i lawr,niður eftir
816,hinab::ADV,i waered,niður
817,hinab::ADV,i waered,niður eftir
818,oben::ADV,fry,uppi
819,hinauf::ADV,i fyny,upp
820,hinauf::ADV,i fyny,upp eftir
821,hinauf::ADV,i'r lan,upp
822,hinauf::ADV,i'r lan,upp eftir
823,überall::ADV,ym mhobman,alls staðar
824,nicht::ADV,ni,ekki
825,nicht::ADV,nid,ekki
826,ein wenig::ADV,tipyn,dálítið
827,ein wenig::ADV,ychydig,dálítið
828,kaum::ADV,prin,varla
829,kaum::ADV,prin,tæplega
830,sehr::ADV,iawn,mjög
831,so::ADV,fel,svo
832,so::ADV,fel,þannig
833,so::ADV,felly,svo
834,so::ADV,felly,þannig
835,noch::ADV,eto,enn
836,noch::ADV,eto,ennþá
837,nur::ADV,yn unig,bara
838,nur::ADV,yn unig,aðeins
839,schon::ADV,eisoes,nú þegar
840,schon::ADV,yn barod,nú þegar
841,wieder::ADV,drachefn,aftur
842,wieder::ADV,drachefn,að nýju
843,vergebens::ADV,yn ofer,árangurslaust
844,vor::PRP,o flaen,fyrir
845,hinter::PRP,ar ôl,bak við
846,hinter::PRP,ar ôl,aftur fyrir
847,unter::PRP,islaw,undir
848,durch::PRP,trwy,gegnum
849,neben::PRP,ar bwys,hjá
850,neben::PRP,ar bwys,við hliðina á
851,zwischen::PRP,rhwng,milli
852,zwischen::PRP,rhwng,á milli
853,zwischen::PRP,cydrhwng,milli
854,zwischen::PRP,cydrhwng,á milli
855,wegen::PRP,o achos,vegna
856,wegen::PRP,oherwydd,vegna
857,dies::PRN,hyn,þetta
858,das::PRN,hynny,það
859,alles::PRN,popeth,allt
860,ich::PRN,fi,ég
861,du::PRN,ti,þú
862,er::PRN,fe,hann
863,wir::PRN,ni,við
864,ihr::PRN,chi,þið
865,sie::PRN,hwy,þær
866,sie::PRN,hwy,þeir
867,was::FPRN,pa beth,hvað
868,wer::FPRN,pwy,hver
869,wo::FADV,ble,hvar
870,wo::FADV,ym mha le,hvar
871,wohin::FADV,i ble,hvert
872,wohin::FADV,i ba le,hvert
873,wie::FADV,sut,hvernig
874,warum::FADV,pam,hvers vegna
875,wieviel::FNUM,faint,hve mikill
876,eins::NUM,un,einn
877,zwei::NUM,dau,tveir
878,drei::NUM,tri,þrír
879,vier::NUM,pedwar,fjórir
880,fünf::NUM,pump,fimm
881,sechs::NUM,chwech,sex
882,sieben::NUM,saith,sjö
883,acht::NUM,wyth,átta
884,neun::NUM,naw,níu
885,zehn::NUM,deg,tíu
886,elf::NUM,un ar ddeg,ellefu
887,zwölf::NUM,deuddeg,tólf
888,zwölf::NUM,un deg dau,tólf
889,zwanzig::NUM,ugain,tuttugu
890,dreißig::NUM,tri deg,þrjátíu
891,dreißig::NUM,deg ar hugain,þrjátíu
892,vierzig::NUM,deugain,fjörutíu
893,fünfzig::NUM,hanner cant,fimmtíu
894,sechzig::NUM,chwe deg,sextíu
895,siebzig::NUM,saith deg,sjötíu
896,siebzig::NUM,deg a thrigain,sjötíu
897,achtzig::NUM,wyth deg,áttatíu
898,achtzig::NUM,pedar ugain,áttatíu
899,neunzig::NUM,naw deg,níutíu
900,neunzig::NUM,deg a phedwar ugain,níutíu
901,hundert::NUM,cant,hundrað
902,tausend::NUM,mil,þúsund
903,und::CNJ,a,og
904,oder::CNJ,neu,eða
905,stehen::V,sefyll,standa
906,sitzen::V,eistedd,sitja
907,liegen::V,gorwedd,liggja
908,hängen::V,hongian,hanga
909,werden::V,dod yn,verða
910,werden::V,mynd yn,verða
911,passieren::V,digwydd,gerast
912,beginnen::V,cychwyn,byrja
913,enden::V,gorffen,enda
914,enden::V,gorffen,lykta
915,wechseln::V,newid,skipta
916,aufgehen[Sonne]::V,codi,koma upp
917,untergehen[Sonne]::V,machlud,ganga til viðar
918,scheinen[Sonne]::V,tywynnu,skína
919,donnern::V,taranu,þruma
920,wehen::V,chwythu,blása
921,strömen::V,ffrydio,streyma
922,fließen::V,llifo,fljóta
923,sich drehen::V,troi,snúast
924,sich drehen::V,cylchdroi,snúast
925,schwanken::V,siglo,riða
926,schwanken::V,siglo,rugga
927,schwingen::V,siglo,sveiflast
928,fallen::V,cwympo,falla
929,brennen::V,llosgi,brenna
930,rauchen::V,mygu,reykja
931,regnen::V,glawio,rigna
932,gefrieren::V,rhewi,frjósa
933,tauen::V,toddi,þiðna
934,tauen::V,meirioli,þiðna
935,schmelzen::V,toddi,bráðna
936,trocknen::V,sychu,þorna
937,sieden::V,berwi,sjóða
938,faulen::V,pydru,rotna
939,faulen::V,braenu,rotna
940,verfaulen::V,pydru,rotna
941,verfaulen::V,dadfeilio,rotna
942,reißen::V,clecian,rifna
943,reißen::V,torri'n glats,rifna
944,versinken::V,suddo,sökkva
945,vergehen::V,myned heibio,líða
946,vergehen::V,pasio,líða
947,erscheinen::V,ymddangos,birtast
948,verschwinden::V,diflannu,hverfa
949,sinken::V,syrthio,síga
950,abnehmen::V,lleihau,lækka
951,abnehmen::V,lleihau,minnka
952,zunehmen::V,cynyddu,aukast
953,steigen::V,codi,stíga
954,wachsen::V,tyfu,vaxa
955,glänzen::V,disgleirio,glóa
956,glänzen::V,disgleirio,glampa
957,funkeln::V,pefrio,leiftra
958,lärmen::V,cadw sŵn,hafa hátt
959,lärmen::V,gwneud twrw,hafa hátt
960,läuten::V,canu,hringja
961,klingeln::V,canu,hringja
962,klingeln::V,seinio,hringja
963,klirren::V,tincian,glamra
964,klirren::V,tincian,skrölta
965,brausen::V,rhuo,ólga
966,rauschen::V,siffrwd,suða
967,rauschen::V,chwithrwd,suða
968,klingen::V,seinio,hljóma
969,bellen::V,cyfarth,gelta
970,heulen::V,udo,væla
971,heulen::V,udo,ýlfra
972,heulen::V,oernadu,væla
973,heulen::V,oernadu,ýlfra
974,blasen::V,chwythu,blása
975,pfeifen::V,chwibanu,blístra
976,schreien::V,gweiddi,æpa
977,schreien::V,bloeddio,æpa
978,stöhnen::V,griddfan,stynja
979,zittern::V,crynu,titra
980,zittern::V,crynu,skjálfa
981,leben::V,byw,lifa
982,geboren werden::V,cael eich geni,fæðast
983,atmen::V,anadlu,anda
984,atmen::V,anadlu,draga andann
985,trinken::V,yfed,drekka
986,essen::V,bwyta,borða
987,schlucken::V,llyncu,kingja
988,müde werden::V,blino,þreytast
989,einschlafen::V,mynd i gysgu,sofna
990,einschlafen::V,syrthio i gysgu,sofna
991,schlafen::V,huno,sofa
992,schlafen::V,cysgu,sofa
993,aufwachen::V,dihuno,vakna
994,aufstehen::V,codi,fara á fætur
995,sich erholen::V,ymlacio,hvíla sig
996,sich erholen::V,dadflino,hvíla sig
997,krank werden::V,mynd yn sâl,veikjast
998,krank werden::V,mynd yn sâl,verða veikur
999,krank werden::V,mynd yn wael,veikjast
1000,krank werden::V,mynd yn wael,verða veikur
1001,krank sein::V,gwaelu,vera veikur
1002,schmerzen::V,brifo,kenna til
1003,husten::V,pesychu,hósta
1004,genesen::V,gwella,batna
1005,genesen::V,gwella,frískast
1006,genesen::V,cael yn ôl,batna
1007,genesen::V,cael yn ôl,frískast
1008,sterben::V,marw,deyja
1009,umkommen::V,trengi,farast
1010,sich bewegen::V,symud,bifast
1011,sich rühren::V,syflyd,hreyfast
1012,sich erheben::V,codi,standa upp
1013,sich setzen::V,eistedd,setjast
1014,hinfallen::V,cwympo,detta
1015,laufen::V,cerdded,labba
1016,schreiten::V,camu,ganga
1017,spazierengehen::V,mynd am dro,ganga sér til skemmtunar
1018,eilen::V,rhuthro,fara hratt
1019,sich beeilen::V,brysio,flýta sér
1020,sausen::V,rhuthro,þjóta
1021,rennen::V,rhedeg,hlaupa
1022,springen::V,llamu,stökkva
1023,springen::V,neidio,stökkva
1024,klettern::V,dringo,klifra
1025,schaukeln::V,siglo,róla
1026,schaukeln::V,siglo,rugga
1027,kriechen::V,cropian,skríða
1028,schwimmen::V,nofio,synda
1029,tauchen::V,plymio,kafa
1030,tauchen::V,ymsuddo,kafa
1031,rudern::V,rhwyfo,róa
1032,fahren::V,gyrru,aka
1033,fahren::V,gyrru,fara
1034,fahren::V,dreifio,aka
1035,fahren::V,dreifio,fara
1036,fliegen::V,hedfan,fljúga
1037,gehen::V,mynd,fara
1038,gehen::V,mynd,ganga
1039,weggehen::V,mynd,fara burt
1040,weggehen::V,mynd,ganga burt
1041,weggehen::V,ymadael,fara burt
1042,weggehen::V,ymadael,ganga burt
1043,abfahren::V,ymadael,aka burt
1044,anhalten::V,stopio,stöðva
1045,hineingehen::V,mynd i mewn,ganga inn
1046,eintreten::V,mynd i,koma inn
1047,eintreten::V,mynd i,ganga inn
1048,kommen::V,dod,koma
1049,ankommen::V,cyrraedd,koma til
1050,zurückkommen::V,dychwelyd,koma til baka
1051,bleiben::V,aros,haldast
1052,bleiben::V,aros,vera kyrr
1053,bleiben::V,sefyll,haldast
1054,bleiben::V,sefyll,vera kyrr
1055,warten::V,aros,bíða
1056,warten::V,disgwyl,bíða
1057,erwarten::V,disgwyl,búast við
1058,erwarten::V,disgwyl,eiga von á
1059,suchen::V,chwilio am,leita
1060,finden::V,darganfod,finna
1061,versuchen::V,profi,reyna
1062,versuchen::V,ceisio,reyna
1063,vorbereiten::V,paratoi,undirbúa
1064,lieben::V,caru,elska
1065,mögen::V,hoffi,þykja gott
1066,mögen::V,hoffi,falla í geð
1067,lachen::V,chwerthin,hlæja
1068,rühren::V,cynhyrfu,snerta
1069,weinen::V,wylo,gráta
1070,weinen::V,llefain,gráta
1071,schimpfen::V,grwgnach,skammast
1072,sich ärgern::V,gofidio,sárna
1073,sich ärgern::V,gofidio,gremjast
1074,sich fürchten::V,ofni,óttast
1075,fürchten::V,arswydo,óttast
1076,fliehen::V,ffoi,flýja
1077,flüchten::V,dianc,strjúka
1078,sehen::V,gweld,sjá
1079,anschauen::V,syllu,horfa á
1080,anschauen::V,edrych,horfa á
1081,ansehen::V,gwylio,líta á
1082,hören::V,clywed,heyra
1083,zuhören::V,gwrando,hlusta
1084,probieren::V,profi,smakka
1085,riechen::V,arogli,þefa
1086,fühlen::V,teimlo,finna til
1087,fühlen::V,clywed,finna til
1088,scheinen::V,ymddangos,virðast
1089,zu sehen sein::V,dod i'r golwg,vera að sjá
1090,vernehmen::V,clywed sôn am,heyra
1091,vernehmen::V,clywed sôn am,greina
1092,frieren::V,bod yn oer,frjósa
1093,tun::V,gwneud,gera
1094,können::V,gallu,geta
1095,wollen::V,bod mewn angen,ætla
1096,wollen::V,bod mewn angen,vilja
1097,anfangen::V,dechrau,hefja
1098,beenden::V,darfod,enda
1099,beenden::V,darfod,ljúka
1100,beenden::V,gorffen,enda
1101,beenden::V,gorffen,ljúka
1102,aufhören::V,peidio,lykta
1103,gelingen::V,llwyddo,heppnast
1104,geraten::V,diweddu,lukkast
1105,öffnen::V,agor,opna
1106,schließen::V,cau,loka
1107,stellen::V,gosod,láta
1108,stellen::V,gosod,setja
1109,setzen::V,gosod,láta
1110,setzen::V,gosod,setja
1111,legen::V,gosod,láta
1112,legen::V,gosod,leggja
1113,berühren::V,cyffwrdd,koma við
1114,verbinden::V,cysylltu,sameina
1115,bedecken::V,gorchuddio,hylja
1116,aufhängen::V,crogi,hengja
1117,aufhängen::V,crogi,hengja upp
1118,aufhängen::V,hongian,hengja
1119,aufhängen::V,hongian,hengja upp
1120,anzünden::V,cynnau,kveikja í
1121,aufheben::V,codi,taka upp
1122,aufheben::V,codi,lyfta upp
1123,zurücklassen::V,gadael,skilja eftir
1124,verlieren::V,colli,týna
1125,verlieren::V,colli,glata
1126,fallen lassen::V,gollwng,missa
1127,machen::V,gwneud,búa til
1128,herstellen::V,cynhyrchu,framleiða
1129,bauen::V,adeiladu,smíða
1130,bauen::V,adeiladu,byggja
1131,reparieren::V,trwsio,gera við
1132,reparieren::V,atgyweirio,gera við
1133,verbessern::V,diwygio,bæta
1134,ändern::V,altro,breyta
1135,graben::V,palu,grafa
1136,graben::V,cloddio,grafa
1137,beugen::V,plygu,beygja
1138,biegen::V,plygu,sveigja
1139,drehen::V,troelli,snúa
1140,wenden::V,troi,snúa
1141,wenden::V,troi,venda
1142,umdrehen::V,troi,venda
1143,umdrehen::V,troi,snúa við
1144,heben::V,codi,hefja
1145,hochheben::V,dyrchafu,lyfta upp
1146,ergreifen::V,gafael,grípa
1147,halten::V,dal,rúma
1148,halten::V,dal,halda
1149,drücken::V,pwyso,þjá
1150,drücken::V,pwyso,þrýsta
1151,drücken::V,gwasgu,þjá
1152,drücken::V,gwasgu,þrýsta
1153,schieben::V,gwthio,ýta
1154,kratzen::V,crafu,klóra
1155,lecken::V,llyfu,sleikja
1156,beißen::V,cnoi,bíta
1157,beißen::V,brathu,bíta
1158,abreißen::V,tynnu ymaith,rífa af
1159,abreißen::V,tynnu ymaith,rífa frá
1160,abschneiden::V,torri,skera af
1161,abschneiden::V,torri,klippa af
1162,binden::V,clymu,binda
1163,stecken::V,plannu,stinga
1164,brechen::V,torri,brjóta
1165,klopfen::V,taro,berja
1166,klopfen::V,taro,klappa
1167,hauen::V,taro,berja
1168,hauen::V,taro,höggva
1169,kleben::V,gludio,líma
1170,reiben::V,rhwbio,núa
1171,streichen::V,taenu,smyrja
1172,schleifen::V,hogi,slípa
1173,schneiden::V,torri,skera
1174,schneiden::V,torri,klippa
1175,rütteln::V,ysgytio,skaka
1176,schütteln::V,siglo,hrista
1177,schütteln::V,ysgwyd,hrista
1178,schwenken::V,siglo,sveifla
1179,schütten::V,tywallt,hella
1180,füllen::V,llenwi,fylla
1181,einwickeln::V,lapio,vefja inn í
1182,tragen::V,cludo,bera
1183,schleppen::V,llusgo,draga
1184,ziehen::V,tynnu,toga
1185,ziehen::V,tynnu,draga
1186,aufbewahren::V,cadw,geyma
1187,werfen::V,taflu,kasta
1188,fangen::V,dal,grípa
1189,packen::V,cipio,þrífa í
1190,packen::V,crafangu,þrífa í
1191,verstecken::V,celu,fela
1192,verstecken::V,cuddio,fela
1193,teilen::V,rhannu,deila
1194,schicken::V,anfon,senda
1195,bringen::V,dod â,færa
1196,bringen::V,dod â,flytja
1197,hinzufügen::V,chwanegu,bæta við
1198,bekommen::V,cael,hljóta
1199,bekommen::V,cael,ná
1200,erhalten::V,derbyn,fá
1201,nehmen::V,cymryd,taka
1202,wählen::V,dewis,velja
1203,auswählen::V,dethol,velja úr
1204,bewahren::V,cadw,gæta
1205,bewahren::V,cadw,vernda
1206,behindern::V,atal,varna
1207,behindern::V,rhwystro,varna
1208,verderben::V,difetha,spilla
1209,beschädigen::V,niweidio,skemma
1210,zerbrechen::V,torri,brjóta
1211,zerreißen::V,rhwygo,rífa
1212,zerreißen::V,rhwygo,rífa sundur
1213,zerstören::V,dinistrio,rífa niður
1214,verbrennen::V,llosgi,brenna
1215,geben::V,rhoi,gefa
1216,reichen::V,estyn,rétta
1217,schenken::V,rhoddi,gefa
1218,versprechen::V,addo,lofa
1219,versprechen::V,addo,heita
1220,wünschen::V,dymuno,óska
1221,loben::V,canmol,lofa
1222,loben::V,canmol,hrósa
1223,küssen::V,cusanu,kyssa
1224,wiegen::V,siglo,rugga
1225,zudecken::V,gorchuddio,þekja
1226,zudecken::V,gorchuddio,breiða yfir
1227,wecken::V,deffro,vekja
1228,zeigen::V,dangos,sýna
1229,führen::V,arwain,leiða
1230,lehren::V,dysgu,kenna
1231,unterrichten::V,hyfforddi,fræða
1232,aufziehen::V,dod i fyny,ala upp
1233,leiten::V,arwain,stjórna
1234,antreiben::V,annog,hvetja
1235,lassen::V,gadael,láta
1236,einladen::V,gwahodd,bjóða heim
1237,vereinigen::V,uno,sameina
1238,vereinigen::V,cyfuno,sameina
1239,besuchen::V,ymweld â,heimsækja
1240,treffen::V,cwrdd,hitta
1241,treffen::V,cyfarfod,hitta
1242,sich versammeln::V,casglu,safnast saman
1243,sich versammeln::V,cynnull,safnast saman
1244,spielen::V,chwarae,leika sér
1245,singen::V,canu,syngja
1246,tanzen::V,dawnsio,dansa
1247,sich trennen::V,ymwahanu,skiljast
1248,verlassen::V,gadael,yfirgefa
1249,retten::V,achub,bjarga
1250,bewachen::V,gwarchod,gæta
1251,bewachen::V,gwarchod,hafa vörð á
1252,schützen::V,noddi,vernda
1253,verteidigen::V,amddiffyn,verja
1254,sich schlagen::V,ffraeo,slást
1255,sich schlagen::V,ffraeo,berjast
1256,sich schlagen::V,terfysgu,slást
1257,sich schlagen::V,terfysgu,berjast
1258,schießen::V,saethu,skjóta
1259,siegen::V,ennill,sigra
1260,ärgern::V,cythruddo,ergja
1261,ärgern::V,cythruddo,skaprauna
1262,schlagen::V,curo,slá
1263,schlagen::V,curo,lemja
1264,treten::V,cicio,sparka
1265,stechen::V,pigo,stinga
1266,stoßen::V,gwthio,hrinda
1267,stehlen::V,dwyn,stela
1268,stehlen::V,lladrata,stela
1269,stören::V,aflonyddu,trufla
1270,belästigen::V,trafferthu,ónáða
1271,verbergen::V,cuddio,leyna
1272,täuschen::V,twyllo,gabba
1273,täuschen::V,twyllo,blekkja
1274,betrügen::V,hocedu,svíkja
1275,betrügen::V,hocedu,blekkja
1276,töten::V,lladd,drepa
1277,wohnen::V,byw,búa
1278,arbeiten::V,gweithio,vinna
1279,sammeln::V,casglu,safna
1280,pflücken::V,casglu,tína
1281,pflücken::V,casglu,reyta
1282,jagen::V,hela,veiða
1283,fischen::V,pysgota,fiska
1284,fassen::V,dal,veiða
1285,hüten::V,bugeilio,gæta
1286,hüten::V,bugeilio,vakta
1287,treiben::V,gyrru,reka
1288,anbinden::V,clymu,binda við
1289,anbinden::V,clymu,binda fast
1290,füttern::V,porthi,fóðra
1291,melken::V,godro,mjólka
1292,hacken::V,torri,höggva
1293,gießen::V,dyfrhau,hella
1294,reifen::V,aeddfedu,þroskast
1295,zubereiten::V,coginio,elda
1296,zubereiten::V,coginio,tilbúa
1297,kochen::V,berwi,sjóða
1298,backen::V,pobi,baka
1299,backen::V,crasu,baka
1300,braten::V,ffrio,steikja
1301,umrühren::V,cyffroi,hræra í
1302,stricken::V,gwau,prjóna
1303,nähen::V,gwnïo,sauma
1304,färben::V,lliwio,lita
1305,reinigen::V,glanhau,hreinsa
1306,waschen::V,golchi,þvo
1307,abwischen::V,sychu,þerra
1308,spülen::V,streulio,skola
1309,spülen::V,streulio,þvo upp
1310,fegen::V,ysgubo,sópa
1311,fegen::V,ysgubo,hreinsa
1312,kehren::V,ysgubo,sópa
1313,baden::V,cael bath,baða sig
1314,sich waschen::V,ymolchi,þvo sér
1315,ausziehen::V,tynnu,fara úr
1316,anziehen::V,gwisgo,fara í
1317,sich anziehen::V,ymwisgo,klæðast
1318,kämmen::V,cribo,greiða
1319,schmücken::V,harddu,prýða
1320,schmücken::V,harddu,skreyta
1321,schmücken::V,addurno,prýða
1322,schmücken::V,addurno,skreyta
1323,sagen::V,dweud,segja
1324,sprechen::V,llefaru,tala
1325,reden::V,siarad,ræða
1326,sich unterhalten::V,sgwrsio,spjalla
1327,sich unterhalten::V,sgwrsio,ræðast við
1328,fragen::V,gofyn,spyrja
1329,bitten::V,gofyn am,biðja
1330,erzählen::V,dweud,segja frá
1331,mitteilen::V,cyfleu,tilkynna
1332,nennen::V,enwi,nefna
1333,rufen::V,galw,kalla
1334,prahlen::V,brolio,gorta
1335,prahlen::V,ymffrostio,gorta
1336,übersetzen::V,cyfieithu,þýða
1337,denken::V,meddwl,hugsa
1338,glauben::V,credu,trúa
1339,glauben::V,coelio,trúa
1340,bemerken::V,sylwi,taka eftir
1341,erkennen::V,adnabod,þekkja
1342,begreifen::V,amgyffred,skilja
1343,verstehen::V,deall,skilja
1344,lernen::V,dysgu,læra
1345,wissen::V,gwybod,vita
1346,sich erinnern an::V,cofio,minnast
1347,vergessen::V,anghofio,gleyma
1348,messen::V,mesur,mæla
1349,zählen::V,cyfrif,telja
1350,rechnen::V,cyfrifo,reikna
1351,lesen::V,darllen,lesa
1352,malen::V,peintio,mála
1353,zeichnen::V,tynnu,teikna
1354,schreiben::V,ysgrifennu,skrifa
1355,besitzen::V,meddu,hafa
1356,kaufen::V,prynu,kaupa
1357,verkaufen::V,gwerthu,selja
1358,bezahlen::V,talu am,borga
1359,zahlen::V,talu,borga
1360,beherrschen::V,rheoli,hafa á valdi sínu
1361,beherrschen::V,llywodraethu,hafa á valdi sínu
1362,ertragen::V,dioddef,þola
