,Concept_ID,tt,bn
711,so::ADV,алай,তত
712,noch::ADV,янә,এখন পর্যস্ত
713,noch::ADV,тагын,এখন পর্যস্ত
714,nur::ADV,фәкать,শুধু
715,schon::ADV,инде,ইতঃপুর্বে
716,wieder::ADV,янә,আবার
717,wieder::ADV,тагын,আবার
718,vergebens::ADV,юкка,বিফলে
719,vor::PRP,алдыннан,সম্মুখে
720,hinter::PRP,арттан,পশ্চাতে
721,unter::PRP,астында,নীচে
722,durch::PRP,аша,দ্বারা
723,neben::PRP,тирәсендә,কাছে
724,zwischen::PRP,арасында,মধ্যে
725,wegen::PRP,сәбәпле,জন্য
726,dies::PRN,бу,এটা
727,das::PRN,ул,ওটা
728,alles::PRN,һәммә,সব
729,ich::PRN,мин,আমি
730,du::PRN,син,তুমি
731,er::PRN,ул,উনি
732,wir::PRN,без,আমরা
733,ihr::PRN,сез,তোমরা
734,sie::PRN,ул,তারা
735,was::FPRN,ни,কি
736,was::FPRN,нәрсә,কি
737,wer::FPRN,кем,কে
738,wo::FADV,кайда,কোথায়
739,wohin::FADV,кая,কোথায়
740,wie::FADV,ничек,কেমন
741,warum::FADV,нигә,কেন
742,wieviel::FNUM,ничә,কত
743,eins::NUM,бер,অক
744,zwei::NUM,ике,দুই
745,drei::NUM,өч,তিন
746,vier::NUM,дүрт,চার
747,fünf::NUM,биш,পাঁচ
748,sechs::NUM,алты,ছয়
749,sieben::NUM,җиде,সাত
750,acht::NUM,сигез,আট
751,neun::NUM,тугыз,নয়
752,zehn::NUM,ун,দশ
753,elf::NUM,унбер,এগারো
754,zwölf::NUM,унике,দ্বাদশ
755,zwanzig::NUM,егерме,বিশ
756,dreißig::NUM,утыз,ত্রিশ
757,vierzig::NUM,кырык,চল্লিশ
758,fünfzig::NUM,илле,পঞ্চাশ
759,sechzig::NUM,алтмыш,ষাট
760,siebzig::NUM,җитмеш,সত্তর
761,achtzig::NUM,сиксән,আশি
762,neunzig::NUM,туксан,নব্বুই
763,hundert::NUM,йөз,শত
764,tausend::NUM,мең,হাজার
765,und::CNJ,вә,আর
766,und::CNJ,вә,এবং
767,oder::CNJ,яки,বা
768,oder::CNJ,яисә,বা
769,stehen::V,тору,দাঁড়ানো
770,sitzen::V,утыру,বসা
771,liegen::V,яту,শোয়া
772,hängen::V,эленү,ঝোলা
773,werden::V,булу,হইয়া উঠা
774,passieren::V,булу,ঘটা
775,beginnen::V,башлану,আরম্ভ হওয়া
776,enden::V,бетү,শেষ হওয়া
777,wechseln::V,үзгәртү,রূপাস্তর করা
778,aufgehen[Sonne]::V,чыгу,উদিত হওয়া
779,untergehen[Sonne]::V,бату,অস্ত যাওয়া
780,scheinen[Sonne]::V,яктырту,আলো দেওয়া
781,donnern::V,күкрәү,বজ্রধ্বনি করা
782,wehen::V,исү,প্রবাহিত হওয়া
783,strömen::V,агу,প্রবাহিত হওয়া
784,fließen::V,агу,ছুটা
785,sich drehen::V,бөтерелү,পাক খাওয়া
786,schwanken::V,икеләнү,দোলা
787,schwingen::V,тирбәлү,দোলা
788,fallen::V,егылу,পড়া
789,brennen::V,яну,সেঁকা
790,rauchen::V,төтәү,ধোঁয়া ছড়ান
791,rauchen::V,төтенләү,ধোঁয়া ছড়ান
792,regnen::V,яву,বর্ষণ_করা
793,gefrieren::V,кату,হিমায়িত হওয়া
794,tauen::V,эрү,গলা
795,tauen::V,эретү,গলা
796,schmelzen::V,эрү,গলা
797,schmelzen::V,эретү,গলা
798,trocknen::V,кибү,শুষ্ক করা
799,sieden::V,ургылу,ফোঁড়া
800,faulen::V,черү,ক্ষয় হওয়া
801,verfaulen::V,черү,ক্ষয় হওয়া 
802,reißen::V,өзелү,ছিঁড়া
803,versinken::V,бату,ডুবা
804,vergehen::V,авышу,যাওয়া
805,erscheinen::V,пәйда булу,আসা
806,verschwinden::V,югалу,অদৃশ্য হওয়া
807,verschwinden::V,юк булу,অদৃশ্য হওয়া
808,sinken::V,кимү,হ্রাস হওয়া
809,sinken::V,кайту,হ্রাস হওয়া
810,abnehmen::V,азаю,হ্রাস হওয়া
811,zunehmen::V,арту,বৃদ্ধি পাওয়া
812,zunehmen::V,күбәю,বৃদ্ধি পাওয়া
813,zunehmen::V,ишәю,বৃদ্ধি পাওয়া
814,steigen::V,үсү,ওঠা
815,wachsen::V,үсү,বড় হওয়া
816,glänzen::V,ялкылдау,জ্বলা
817,funkeln::V,ялтырау,জ্বল্জ্বল করা
818,lärmen::V,шаулау,
819,läuten::V,шалтырату,রুসুঝুসু করা
820,klingeln::V,шалтырату,বাজা
821,klirren::V,чылтырау,টুংটাং-শব্দ করা
822,brausen::V,давыллау,গর্জন করা
823,brausen::V,дулау,গর্জন করা
824,rauschen::V,кыштырдау,মর্মরধ্বনি করা
825,klingen::V,ишетелү,শব্দ করা
826,bellen::V,өрү,ঘেউ ঘেউ করা
827,heulen::V,улау,গর্জন করা
828,blasen::V,өрү,ফুঁ দেওয়া
829,pfeifen::V,сызгырту,শিস্ দেওয়া
830,schreien::V,кычкыру,চিৎকার করা
831,stöhnen::V,ыңгырашу,গোঁ-গো করা
832,zittern::V,калтырау,কাঁপা
833,zittern::V,калтырану,কাঁপা
834,leben::V,яшәү,বাঁচা
835,leben::V,гомер итү,বাঁচা
836,geboren werden::V,туу,জন্মানো
837,atmen::V,сулау,শ্বাস ফেলা
838,trinken::V,эчү,পান করা
839,essen::V,ашау,ভক্ষণ করা
840,schlucken::V,йоту,গেলা
841,müde werden::V,ялыгу,পরিশ্রান্ত হওয়া
842,müde werden::V,йөгенү,পরিশ্রান্ত হওয়া
843,einschlafen::V,йокыга китү,নিদ্রামগ্ন হওয়া
844,schlafen::V,йоклау,নিদ্রা যাওয়া
845,aufwachen::V,уяну,জাগা
846,aufstehen::V,тору,জাগা
847,sich erholen::V,ял алу,আরাম করা
848,sich erholen::V,истирахәт итү,আরাম করা
849,krank werden::V,чирләү,অসুস্থ হত্তয়া
850,krank sein::V,чирләү,রূগ্ণ হত্তয়া
851,schmerzen::V,авырту,কন্কন করা
852,husten::V,ютәлләү,কাশা
853,genesen::V,савыгу,আরোগ্য হওয়া
854,genesen::V,сәламәтләнү,আরোগ্য হওয়া
855,sterben::V,үлү,মারা যাওয়া
856,sterben::V,дөнья кую,মারা যাওয়া
857,sterben::V,вафат булу,মারা যাওয়া
858,umkommen::V,үлү,মারা যাওয়া
859,sich bewegen::V,йөрү,চলা
860,sich rühren::V,кыймылдау,নড়া
861,sich erheben::V,басу,উদিত হওয়া
862,sich setzen::V,утыру,বসা
863,hinfallen::V,егылу,পড়া
864,laufen::V,җәяүләү,হাঁটা
865,schreiten::V,атлау,হাঁটা
866,spazierengehen::V,йөрү,পায়চারি করা
867,spazierengehen::V,йөргенү,পায়চারি করা
868,eilen::V,ашыгу,ত্বরাম্বিত করা
869,sich beeilen::V,ашыгу,ত্বরাম্বিত করা
870,sich beeilen::V,кызулау,ত্বরাম্বিত করা
871,sausen::V,җилдерү,ধেয়ে যাওয়া
872,rennen::V,йөгерү,চলা
873,springen::V,сикерү,লাফানো
874,klettern::V,үрмәләү,আরোহণ করা
875,schaukeln::V,атыну,দোলা
876,kriechen::V,шуышу,হামাগুড়ি দেওয়া
877,kriechen::V,үрмәләү,হামাগুড়ি দেওয়া
878,schwimmen::V,йөзү,সাঁতার কাটা
879,tauchen::V,чуму,ডোবা
880,rudern::V,ишү,দাঁড় টানা
881,fahren::V,бару,চালান
882,fliegen::V,очу,ওড়া
883,gehen::V,йөрү,যাওয়া
884,weggehen::V,китү,প্রস্থান করা
885,abfahren::V,кузгалу,প্রস্থান করা
886,anhalten::V,тукталу,থামা
887,hineingehen::V,инү,ঢোকা
888,eintreten::V,инү,ঢোকা
889,kommen::V,килү,আসা
890,ankommen::V,бару,আসা
891,zurückkommen::V,кире кайту,ফিরা
892,bleiben::V,калу,থাকা
893,warten::V,көтү,অপেক্ষা করা
894,erwarten::V,көтү,অপেক্ষা করা
895,suchen::V,эзләү,খোঁজ করা
896,finden::V,табу,পাওয়া
897,versuchen::V,маташу,পরখ করা
898,vorbereiten::V,хәзерләү,প্রস্তুত করা
899,lieben::V,сөю,ভালবাসা
900,lieben::V,ярату,ভালবাসা
901,mögen::V,өнәү,পছন্দ করা
902,lachen::V,көлү,হাসা
903,rühren::V,дулкынландыру,হৃদয়ম্পর্শ করা
904,weinen::V,елау,কাঁদা
905,schimpfen::V,сүгү,নালিশ করা
906,schimpfen::V,сүгенү,নালিশ করা
907,sich ärgern::V,ачулану,রাগ হত্তয়া
908,sich fürchten::V,курку,ভয় করা
909,fürchten::V,калтырау,ডরা
910,fürchten::V,калтырану,ডরা
911,fliehen::V,арка бирү,পালানো
912,flüchten::V,качу,পালানো
913,sehen::V,күрү,দেখা
914,anschauen::V,карау,দেখা
915,ansehen::V,карау,দেখা
916,ansehen::V,күзәтү,দেখা
917,hören::V,ишетү,শোনা
918,zuhören::V,тыңлау,শোনা
919,probieren::V,тату,পরখ করা
920,riechen::V,иснәү,শুঁকা
921,fühlen::V,тою,অনুভব করা
922,fühlen::V,сизү,অনুভব করা
923,scheinen::V,күренү,মনে হত্তয়া
924,zu sehen sein::V,күренү,দেখা দেত্তয়া
925,vernehmen::V,ишетү,শোনা
926,frieren::V,өшү,শীত লাগা
927,frieren::V,күшегү,শীত লাগা
928,tun::V,итү,করা
929,können::V,алу,পারা
930,wollen::V,теләү,ইচ্ছা করা
931,anfangen::V,керешү,আরম্ভ করা
932,beenden::V,бетерү,শেষ করা
933,beenden::V,тәмамлау,শেষ করা
934,aufhören::V,бетү,থামা
935,gelingen::V,уңу,সিদ্ধিলাভ করা
936,geraten::V,сабышу,পরিণত হত্তয়া
937,öffnen::V,ачу,খোলা
938,schließen::V,ябу,বন্ধ করা
939,stellen::V,кую,স্থাপন করা
940,setzen::V,утырту,স্থাপন করা
941,legen::V,яткыру,স্থাপন করা
942,berühren::V,тию,স্পর্শ করা
943,verbinden::V,ялгау,সংযুক্ত করা
944,bedecken::V,өрту,ঢাকা
945,bedecken::V,каплау,ঢাকা
946,bedecken::V,томалау,ঢাকা
947,aufhängen::V,асу,ঝুলানো
948,anzünden::V,кабызу,জ্বালান
949,aufheben::V,күтәрү,কুড়াইয়া তোলা
950,zurücklassen::V,калдыру,পরিত্যাগ করা
951,verlieren::V,югалту,হারান
952,fallen lassen::V,төшерү,ফেলা
953,machen::V,ясау,গঠন করা
954,machen::V,эшләү,গঠন করা
955,herstellen::V,ясау,সৃষ্টি করা
956,bauen::V,кору,নির্মাণ করা
957,reparieren::V,төзәтү,মেরামত করা
958,verbessern::V,яхшырту,উন্নতিলাভ করা
959,ändern::V,үзгәртү,পরিবর্তিত করা
960,graben::V,казу,খনন করা
961,beugen::V,ию,নোয়া
962,biegen::V,бөгү,নোয়া
963,drehen::V,бору,ঘোরান
964,drehen::V,бөтерү,ঘোরান
965,wenden::V,бору,উলটাইয়া দেত্তয়া
966,umdrehen::V,түнтәрү,উলটানো
967,heben::V,күтәрү,উত্তোলন করা
968,hochheben::V,күтәрү,উঁচু করা
969,ergreifen::V,эләктерү,দখল করা
970,halten::V,тоту,ধরা
971,drücken::V,кысу,টেপা
972,schieben::V,кузгату,ঠেলা
973,kratzen::V,тырнау,চাঁচা
974,lecken::V,ялау,চাটা
975,beißen::V,тешләү,দংশন করা
976,abreißen::V,өзү,বিচ্ছিন্ন করা
977,abschneiden::V,кыю,বিচ্ছিন্ন করা
978,abschneiden::V,кисү,বিচ্ছিন্ন করা
979,binden::V,бәйләү,বন্ধন করা
980,stecken::V,төртү,বিদ্ধ করা
981,stecken::V,тыгу,বিদ্ধ করা
982,brechen::V,сындыру,ভাঙা
983,klopfen::V,шаку,আঘাত করা
984,klopfen::V,шакылдау,আঘাত করা
985,hauen::V,кыйнау,আঘাত করা
986,kleben::V,ябыштыру,সাঁটা
987,reiben::V,ышку,ঘষা
988,streichen::V,ягу,ছড়াইয়া
989,schleifen::V,кайрау,ধার দেওয়া
990,schneiden::V,кисү,কাটা
991,rütteln::V,селкетү,নাড়ান
992,schütteln::V,селкетү,নড়া
993,schwenken::V,болгау,দোলা
994,schütten::V,кою,বর্ষণ করা
995,füllen::V,тутыру,পরিপূর্ণ করা
996,einwickeln::V,төрү,মুড়া
997,tragen::V,ташу,বহন করা
998,schleppen::V,сөйрәү,টানা
999,schleppen::V,өстерәү,টানা
1000,ziehen::V,тарту,টানা
1001,aufbewahren::V,саклау,রাখা
1002,werfen::V,ыргыту,ছুড়া
1003,fangen::V,тоту,লোফা
1004,packen::V,эләктерү,ধরা
1005,verstecken::V,яшерү,গোপন করা
1006,teilen::V,бүлү,বিভক্ত করা
1007,schicken::V,җибәрү,প্রেরণ করা
1008,bringen::V,китерү,আনা
1009,hinzufügen::V,өстәү,একত্র করা
1010,bekommen::V,алу,পাওয়া
1011,erhalten::V,алу,পাওয়া
1012,nehmen::V,алу,নেওয়া
1013,wählen::V,сайлау,বাছা
1014,auswählen::V,сайлау,বাছা
1015,bewahren::V,саклау,বাঁচাইয়া রাখা
1016,behindern::V,комачаулау,বাধা দেওয়া
1017,verderben::V,бозу,নষ্ট করা
1018,beschädigen::V,бозу,ক্ষতি করা
1019,zerbrechen::V,вату,ভাঙ্গিয়া যাওয়া
1020,zerreißen::V,өзү,ছিঁড়া
1021,zerreißen::V,ерту,ছিঁড়া
1022,zerstören::V,җимерү,বিনাশ করা
1023,verbrennen::V,яндыру,দহন করা
1024,verbrennen::V,көйдерү,দহন করা
1025,geben::V,бирү,দেওয়া
1026,reichen::V,тапшыру,দেওয়া
1027,schenken::V,бүләкләү,উপহার দেত্তয়া
1028,versprechen::V,вәгъдә бирү,প্রতিশ্রুতি দেওয়া
1029,wünschen::V,котлау,আকাঙ্ক্ষা করা
1030,loben::V,мактау,প্রশংসা করা
1031,küssen::V,үбү,চুম্বন করা
1032,wiegen::V,тирбәтү,দুলানো
1033,zudecken::V,ябу,ঢাকা
1034,zudecken::V,бөркәү,ঢাকা
1035,wecken::V,уяту,জাগানো
1036,zeigen::V,күрсәтү,দেখানো
1037,führen::V,йөртү,পথ দেখানো
1038,lehren::V,өйрәтү,শেখানো
1039,unterrichten::V,укыту,শিক্ষা দেওয়া
1040,aufziehen::V,асрау,পালন করা
1041,leiten::V,җитәкләү,পরিচালনা করা
1042,antreiben::V,куалау,চালনা করা
1043,antreiben::V,әйдәләү,চালনা করা
1044,antreiben::V,ашыктыру,চালনা করা
1045,lassen::V,мәҗбүр итү,অনুমতি দেওয়া
1046,einladen::V,чакыру,নিমন্ত্রণ করা
1047,vereinigen::V,берләштерү,এক করা
1048,besuchen::V,керешү,দেখিতে যাওয়া
1049,treffen::V,очрату,সন্মুখীন হওয়া
1050,sich versammeln::V,җыелышу,জড়ো হওয়া
1051,spielen::V,уйнау,খেলা
1052,singen::V,җырлау,গাওয়া
1053,tanzen::V,бию,নাচা
1054,sich trennen::V,аерылу,পৃথক করা
1055,sich trennen::V,ташлашу,পৃথক করা
1056,verlassen::V,ташлау,পরিত্যাগ করা
1057,verlassen::V,калдыру,পরিত্যাগ করা
1058,retten::V,коткару,উদ্ধার করা
1059,bewachen::V,каравыллау,পাহারা দেওয়া
1060,schützen::V,ышыклау,রক্ষা করা
1061,verteidigen::V,яклау,রক্ষা করা
1062,verteidigen::V,саклау,রক্ষা করা
1063,sich schlagen::V,сугышу,লড়াই করা
1064,schießen::V,ату,তীরবেগে ছোটা
1065,siegen::V,җиңү,জেতা
1066,ärgern::V,ачуландыру,বিরক্ত করা
1067,schlagen::V,ору,আঘাত করা
1068,schlagen::V,бәрү,আঘাত করা
1069,schlagen::V,тукмау,আঘাত করা
1070,treten::V,тибү,লাথি মারা
1071,stechen::V,кадау,দংশন করা
1072,stoßen::V,этү,ঠেলা
1073,stehlen::V,урлау,অপহরণ করা
1074,stören::V,комачаулау,ঘাঁটান
1075,belästigen::V,борчу,বিরক্ত করা
1076,belästigen::V,билмазалау,বিরক্ত করা
1077,verbergen::V,яшерү,গোপন করা
1078,täuschen::V,алдату,প্রবঞ্চনা করা
1079,betrügen::V,хәрәмләшү,প্রতারণা করা
1080,töten::V,үтерү,হত্যা করা
1081,wohnen::V,яшәү,বাস করা
1082,arbeiten::V,эшләү,কাজ করা
1083,sammeln::V,туплау,সংগ্রহ করা
1084,pflücken::V,өзү,চয়ন করা
1085,jagen::V,аулау,শিকার করা
1086,fischen::V,балык тоту,মাছ ধরা
1087,fassen::V,тоту,ধরা
1088,hüten::V,көтү,যুথভুক্ত করা
1089,treiben::V,куалау,চালনা করা
1090,anbinden::V,бәйләү,বন্ধন করা
1091,füttern::V,туйдыру,ভোজন করানো
1092,melken::V,саву,দুগ্ধ দোহন করা
1093,hacken::V,чабу,কাটা
1094,gießen::V,сугару,বর্ষণ করা
1095,reifen::V,җитешү,পাকা
1096,zubereiten::V,пешеренү,রন্ধন করা
1097,kochen::V,пешерү,রন্ধন করা
1098,kochen::V,кайнату,রন্ধন করা
1099,backen::V,пешерү,সেকা
1100,braten::V,куыру,ভাজা
1101,braten::V,кыздыру,ভাজা
1102,umrühren::V,бутау,নড়ানো
1103,umrühren::V,болгату,নড়ানো
1104,stricken::V,бәйләү,বোনা
1105,nähen::V,тегү,সেলাই করা
1106,färben::V,ману,রঞ্জিত করা
1107,reinigen::V,чистарту,পরিষ্কার করা
1108,waschen::V,юу,পরিষ্কার করা
1109,abwischen::V,сөртү,মুছা
1110,spülen::V,чайкау,পরিষ্কার করা
1111,fegen::V,себерү,ঝাঁট দেওয়া
1112,kehren::V,себерү,ঝাঁট দেওয়া
1113,baden::V,коену,অবগাহন করা
1114,sich waschen::V,юыну,ধোয়া
1115,ausziehen::V,чишенү,খুলা
1116,anziehen::V,кию,গায়ে দেত্তয়া
1117,sich anziehen::V,киенү,পোশাক পরা
1118,kämmen::V,тарау,আঁচড়ানো
1119,schmücken::V,бизәү,সাজান করা
1120,schmücken::V,бизәкләү,সাজান করা
1121,sagen::V,дию,উচ্চারণ করা
1122,sagen::V,әйтү,উচ্চারণ করা
1123,sprechen::V,сөйләү,বলা
1124,sprechen::V,сөйләшү,বলা
1125,reden::V,сөйләү,আলাপ করা
1126,sich unterhalten::V,сөйләшү,আড্ডা দেওয়া
1127,fragen::V,сорау,জিজ্ঞাসা করা
1128,fragen::V,сорашу,জিজ্ঞাসা করা
1129,bitten::V,үтенү,প্রার্থনা করা
1130,erzählen::V,сөйләү,বর্ণনা করা
1131,mitteilen::V,белдерү,বলা
1132,nennen::V,дию,নাম দেওয়া
1133,rufen::V,дәшү,আমন্ত্রণ করা
1134,prahlen::V,мактану,বড়াই করা
1135,prahlen::V,шапырыну,বড়াই করা
1136,übersetzen::V,күчерү,ভাষাস্তরিত করা
1137,denken::V,уйлау,ভাবা
1138,glauben::V,инану,বিশ্বাস করা
1139,bemerken::V,искәрү,লক্ষ্য করা
1140,erkennen::V,тану,চিনিতে পারা
1141,begreifen::V,аңлау,উপলব্ধি করা
1142,begreifen::V,төшенү,উপলব্ধি করা
1143,verstehen::V,аңлау,উপলব্ধি করা
1144,verstehen::V,төшенү,উপলব্ধি করা
1145,lernen::V,уку,শেখা
1146,lernen::V,өйрәнү,শেখা
1147,wissen::V,белү,জানা
1148,sich erinnern an::V,хәтерләү,মনে করা
1149,vergessen::V,оныту,বিস্মৃত হওয়া
1150,messen::V,үлчәү,মাপা
1151,zählen::V,санау,গণনা করা
1152,rechnen::V,исәпләү,হিসাব করা
1153,lesen::V,уку,পাঠ করা
1154,malen::V,рәсем ясау,আঁকা
1155,malen::V,сурәт ясау,আঁকা
1156,malen::V,сурәтләү,আঁকা
1157,zeichnen::V,язу-сызу,ছকা
1158,zeichnen::V,сурәт ясау,ছকা
1159,schreiben::V,язу,লেখা
1160,besitzen::V,биләү,অধিকার করা
1161,kaufen::V,алу,ক্রয় করা
1162,verkaufen::V,сату,বেচা
1163,bezahlen::V,түләү,প্রদান করা
1164,zahlen::V,түләү,প্রদান করা
1165,beherrschen::V,ия булу,শাসন করা
1166,ertragen::V,чыдау,বহন করা
