,Concept_ID,os,xal
728,traurig::A,ӕрхӕндӕг,һундлта
729,lebendig::A,цардӕгас,әмд
730,gut::A,хорз,сән
731,schlecht::A,цауд,му
732,richtig::A,раст,зөвтә
733,schlimm::A,ӕвзӕр,җигшүртә
734,wahr::A,ӕцӕг,үнн
735,wahr::A,ӕцӕг,мөн
736,alt::A,зӕронд,хуучн
737,neu::A,ног,шин
738,ehemalig::A,раздӕры,хуучн
739,alt[Lebewesen]::A,ацӕргӕ,көгшн
740,jung::A,ӕрыгон,баһ
741,arm::A,мӕгуыр,угатя
742,reich::A,хъӕздыг,байн
743,bekannt::A,зонгӕ,таньл
744,bekannt::A,зонгӕ,таньдг
745,berühmt::A,номдзыд,туурсн
746,fremd::A,æцæгæлон,күүнә
747,verschieden::A,æндæр æмæ æндæр,әдл биш
748,verschieden::A,æндæр æмæ æндæр,йилһәтә
749,verschieden::A,алы,әдл биш
750,verschieden::A,алы,йилһәтә
751,verschieden::A,алыхуызон,әдл биш
752,verschieden::A,алыхуызон,йилһәтә
753,nah::A,хӕстӕг,өөрхн
754,fern::A,дард,хол
755,fern::A,дӕрддаг,хол
756,linker::A,галиу,зүн
757,rechter::A,рахиз,барун
758,anderer::A,иннӕ,талдан
759,anderer::A,ӕндӕр,талдан
760,erster::A,фыццаг,негдгч
761,erster::A,фыццӕгӕм,негдгч
762,zweiter::A,дыккаг,хойрдгч
763,zweiter::A,дыккæгæм,хойрдгч
764,dritter::A,æртыккаг,һурвдгч
765,dritter::A,æртыккæгæм,һурвдгч
766,letzter::A,фӕстаг,отхн
767,allein::ADV,иунæг,һанцарн
768,auf einmal::ADV,уайтагъд,нег дәкҗ
769,auf einmal::ADV,æвиппайды,нег дәкҗ
770,auf einmal::ADV,æваст,нег дәкҗ
771,zusammen::ADV,иумӕ,хамдан
772,lange::ADV,бирæ рæстæг,удан
773,plötzlich::ADV,æвиппайды,генткн
774,plötzlich::ADV,æваст,генткн
775,sofort::ADV,уыцы сахат,дарунь
776,sofort::ADV,уайтагъд,дарунь
777,später::ADV,фæстæдæр,сүүлд
778,jetzt::ADV,ныр,ода
779,heute::ADV,абон,эндр
780,morgen::ADV,райсом,маңһдур
781,bald::ADV,тагъд,дарунь
782,bald::ADV,рæхджы,дарунь
783,dann::ADV,стæй,дәкәд
784,gestern::ADV,знон,өцклдүр
785,einst::ADV,кӕддӕр,нег саамд
786,damals::ADV,уæд,тиигхд
787,danach::ADV,стæй,тегәд
788,danach::ADV,уый фæстæ,тегәд
789,vorher::ADV,раздæр,урд
790,zuerst::ADV,фыццаг,түрүләд
791,einmal::ADV,иу хатт,нег дәкҗ
792,manchmal::ADV,хатт,зәрмдән
793,oft::ADV,арæх,хара биш
794,oft::ADV,арæх,хатяр биш
795,oft::ADV,арæх,дару-дарунь
796,immer::ADV,ӕдзух,оньдинд
797,niemals::ADV,никуы,кезә чмгн биш
798,niemals::ADV,никæд,кезә чмгн биш
799,hier::ADV,ам,энд
800,hier::ADV,ам,энүнд
801,hierhin::ADV,ардӕм,нааран
802,von hier::ADV,ардыгæй,эндәс
803,dort::ADV,уым,тенд
804,dorthin::ADV,уырдӕм,тиигән
805,geradeaus::ADV,æргом,шуд
806,vorwärts::ADV,размӕ,уралан
807,rückwärts::ADV,фӕстӕмӕ,гедргән
808,zurück::ADV,фӕстӕмӕ,хәрү
809,unten::ADV,дæлæ,дор
810,unten::ADV,дæлейы,дор
811,unten::ADV,бынæй,дор
812,hinab::ADV,дӕлӕмӕ,дор
813,hinab::ADV,дӕлӕмӕ,доракшан
814,hinab::ADV,уырдыгмӕ,дор
815,hinab::ADV,уырдыгмӕ,доракшан
816,oben::ADV,уӕле,деер
817,hinauf::ADV,уӕлӕмӕ,өөдән
818,hinauf::ADV,уӕлӕмӕ,деер
819,überall::ADV,алыран,альд болв чигн
820,überall::ADV,алкæм,альд болв чигн
821,überall::ADV,кæмдæриддæр,альд болв чигн
822,nicht::ADV,нӕ,эс
823,nicht::ADV,нӕ,биш
824,nicht::ADV,нӕ,бичә
825,ein wenig::ADV,чысыл,баахн
826,ein wenig::ADV,чысыл,баахнар
827,kaum::ADV,цъус,әрә
828,sehr::ADV,тынг,йир
829,sehr::ADV,иттӕг,йир
830,so::ADV,афтӕ,иигҗ
831,noch::ADV,ма,ода чигн
832,nur::ADV,канд,һанцхн
833,nur::ADV,ӕрмӕст,һанцхн
834,schon::ADV,нырид,одх
835,wieder::ADV,ногӕй,бас
836,vergebens::ADV,дзæгъæлы,киидән
837,vergebens::ADV,уæгъды,киидән
838,vergebens::ADV,æнæхъуаджы,киидән
839,vor::PRP,разы,урд
840,hinter::PRP,фӕстӕ,ца
841,unter::PRP,бын,дор
842,durch::PRP,æхсæнты,ивт
843,durch::PRP,æхсæнты,дундаһур
844,neben::PRP,цур,хаҗуд
845,zwischen::PRP,астӕу,хоорнд
846,wegen::PRP,тыххай,көлтә
847,wegen::PRP,тыххай,деерәс
848,dies::PRN,ай,эн
849,das::PRN,уый,тер
850,alles::PRN,алцы,цуһар
851,alles::PRN,æппæтдæр,цуһар
852,alles::PRN,иууылдӕр,цуһар
853,ich::PRN,æз,би
854,du::PRN,ды,чи
855,er::PRN,уый,тер
856,wir::PRN,мах,мадн
857,ihr::PRN,сымах,та
858,sie::PRN,уыдон,тедн
859,was::FPRN,цы,юн
860,wer::FPRN,чи,кен
861,wo::FADV,кӕм,хама
862,wohin::FADV,кӕдӕм,хамаран
863,wie::FADV,куыд,яһҗ
864,wie::FADV,куыд,яһад
865,warum::FADV,цӕмӕн,юңгад
866,wieviel::FNUM,цал,кедү
867,eins::NUM,иу,негн
868,zwei::NUM,дыууӕ,хойр
869,drei::NUM,ӕртӕ,һурвн
870,vier::NUM,цыппар,дөрвн
871,fünf::NUM,фондз,тавн
872,sechs::NUM,ӕхсӕз,зурһан
873,sieben::NUM,авд,долан
874,acht::NUM,аст,нәәмн
875,neun::NUM,фараст,йисн
876,zehn::NUM,дӕс,арвн
877,elf::NUM,иуæндæс,арвн негн
878,zwölf::NUM,дыууадæс,арвн хойр
879,zwanzig::NUM,дыууын,хөрн
880,dreißig::NUM,æртын,һучн
881,dreißig::NUM,дæсæмæссæдз,һучн
882,vierzig::NUM,цыппор,дөчн
883,vierzig::NUM,цыппур,дөчн
884,vierzig::NUM,дыууиссæдзы,дөчн
885,fünfzig::NUM,фӕндзай,тәвн
886,sechzig::NUM,æхсай,җирн
887,sechzig::NUM,æртиссæдзы,җирн
888,siebzig::NUM,æвдай,далн
889,siebzig::NUM,дæс æмæ æртиссæдзы,далн
890,achtzig::NUM,цыппарыссæдзы,найн
891,achtzig::NUM,æстай,найн
892,neunzig::NUM,нæуæдз,йирн
893,neunzig::NUM,дæс æмæ цыппарыссæдзы,йирн
894,hundert::NUM,сӕдӕ,зун
895,tausend::NUM,мин,миңһн
896,und::CNJ,ӕмӕ,болн
897,oder::CNJ,кӕнӕ,эс гиҗ
898,oder::CNJ,кӕнӕ,эс гихлә
899,stehen::V,лӕууын,зогсх
900,sitzen::V,бадын,суух
901,liegen::V,хуыссын,кевтх
902,hängen::V,ауыгъд уын,өлгәтә бәәх
903,werden::V,суӕвын,болх
904,passieren::V,æрцæуын,болх
905,beginnen::V,райдайын,эклх
906,enden::V,фæуын,төгсх
907,wechseln::V,ивын,хүврх
908,aufgehen[Sonne]::V,скæсын,һарх
909,untergehen[Sonne]::V, аныгуылын,орх
910,untergehen[Sonne]::V, аныгуылын,сүүрлх
911,scheinen[Sonne]::V,рухс кӕнын,герлтх
912,donnern::V,нæрын,күрҗңнх
913,wehen::V,дымын,сальклх
914,strömen::V,кӕлын,һооҗх
915,fließen::V,цæуын,урсх
916,fließen::V,уайын,урсх
917,fließen::V,кæлын,урсх
918,sich drehen::V,зилын,эргх
919,schwanken::V,æнкъуысын,дәәвлх
920,schwingen::V,æнкъуысын,нәәхлх
921,schwingen::V,змæлын,нәәхлх
922,fallen::V,хауын,унх
923,fallen::V,хауын,киисх
924,brennen::V,судзын,шатх
925,rauchen::V,фæздæг кæнын,ута һарһх
926,regnen::V,уарын,орх
927,gefrieren::V,сӕлын,мөстх
928,tauen::V,стайын,хәәлх
929,schmelzen::V,тайын,хәәлх
930,schmelzen::V,тайын,хәәлгдх
931,trocknen::V,хус кæнын,эврх
932,sieden::V,фыцын,буслх
933,faulen::V,ӕмбийын,үмкәрх
934,verfaulen::V,бамбийын,илҗрх
935,reißen::V,скъуийын,тасрх
936,versinken::V,дӕлдон_кӕнын,чивх
937,vergehen::V,аивгъуийын,болх
938,erscheinen::V,разынын,һарх
939,verschwinden::V,фæтары уын,уга болх
940,verschwinden::V,фæдæлдзæх уын,уга болх
941,verschwinden::V,фесæфын,уга болх
942,verschwinden::V,æрбайсæфын,уга болх
943,sinken::V,дæлæмæ æрхауын,татгдх
944,abnehmen::V,фæкъаддæр уын,хасгдх
945,abnehmen::V,фæцух уын,хасгдх
946,zunehmen::V,фæфылдæр уын,өсх
947,zunehmen::V,сбирæ уын,өсх
948,zunehmen::V,сахадын,өсх
949,steigen::V,сыстын,немх
950,wachsen::V,рӕзын,өсх
951,wachsen::V,рӕзын,урһх
952,glänzen::V,ӕрттивын,гилвкх
953,funkeln::V,тыбар-тыбур_кӕнын,цәклх
954,lärmen::V,хъæлæба кæнын,шууглдх
955,läuten::V,цæгъдын,хоңх
956,klingeln::V,цæгъдын,җиңнулх
957,klirren::V,дзыгъал-мыгъул кæнын,җиңнх
958,klirren::V,дзæгъ-дзæгъ кæнын,җиңнх
959,brausen::V,абухын,догшрхх
960,klingen::V,зæлын,ә һарх
961,klingen::V,азæлын,ә һарх
962,klingen::V,хъуысын,ә һарх
963,bellen::V,рæйын,хуцх
964,heulen::V,ниуын,уульх
965,blasen::V,фу кӕнын,үләх
966,pfeifen::V,æхситт кæнын,ишкрх
967,pfeifen::V,къуыззитт кæнын,ишкрх
968,schreien::V,хъӕр кӕнын,хәәкрх
969,stöhnen::V,хъæрзын,түңшх
970,stöhnen::V,дзыназын,түңшх
971,zittern::V,ризын,дагҗннх
972,leben::V,цӕрын,бәәх
973,geboren werden::V,райгуырын,төрх
974,atmen::V,улӕфын,әмсхлх
975,trinken::V,нуазын,уух
976,essen::V,хӕрын,идх
977,schlucken::V,ныхъуырын,зальгх
978,müde werden::V,бафæллайын,көшх
979,müde werden::V,бафæлмæцын,көшх
980,müde werden::V,сфæлмæцын,көшх
981,einschlafen::V,бафынæй уын,унтх
982,schlafen::V,хуыссын,нөөрсх
983,schlafen::V,фынӕй кӕнын,нөөрсх
984,aufwachen::V,райхъал уын,серх
985,aufstehen::V,стын,босх
986,sich erholen::V,фæллад уадзын,амрх
987,sich erholen::V,улæфын,амрх
988,krank werden::V,фӕрынчын уын,гемтх
989,krank sein::V,сӕйын,шалтглх
990,schmerzen::V,риссын,өвдх
991,husten::V,хуыфын,ханях
992,genesen::V,сдзæбæх уын,эдгх
993,genesen::V,рандидзын,эдгх
994,genesen::V,сæндидзын,эдгх
995,sterben::V,мӕлын,үкх
996,sterben::V,мӕлын,өңгрх
997,umkommen::V,фесæфын,үкх
998,umkommen::V,байсæфын,үкх
999,umkommen::V,бабын уын,үкх
1000,umkommen::V,мард фæуын,үкх
1001,sich bewegen::V,тæлфын,көдлх
1002,sich bewegen::V,тæлфын,көндрх
1003,sich bewegen::V,цæуын,көдлх
1004,sich bewegen::V,цæуын,көндрх
1005,sich rühren::V,змӕлын,көндрх
1006,sich erheben::V,стын,босх
1007,sich setzen::V,сбадын,суух
1008,hinfallen::V,ӕрхауын,унх
1009,hinfallen::V,ӕрхауын,киисх
1010,laufen::V,цӕуын,йовх
1011,laufen::V,рацу-бацу_кӕнын,йовх
1012,schreiten::V,къахдзæф кæнын,алхх
1013,schreiten::V,санчъех кæнын,алхх
1014,schreiten::V,цæуын,алхх
1015,spazierengehen::V,озер кæнын,сергҗ йовх
1016,spazierengehen::V,тезгъо кæнын,сергҗ йовх
1017,eilen::V,тагъд кæнын,шулудх
1018,eilen::V,тындзын,шулудх
1019,sich beeilen::V,тагъд кæнын,адһх
1020,sich beeilen::V,тагъд кæнын,шамдх
1021,sich beeilen::V,тындзын,адһх
1022,sich beeilen::V,тындзын,шамдх
1023,sausen::V,уайын,хурдлх
1024,sausen::V,уайын,йир_хурдар_гүүх
1025,sausen::V,уайын,йир_хурдар_йовх
1026,sausen::V,тæхын,хурдлх
1027,sausen::V,тæхын,йир_хурдар_гүүх
1028,sausen::V,тæхын,йир_хурдар_йовх
1029,rennen::V,згъорын,гүүх
1030,springen::V,гæпп кæнын,һәрәдх
1031,springen::V,сæррæтт кæнын,һәрәдх
1032,springen::V,лиуырын,һәрәдх
1033,klettern::V,хилын,давшх
1034,schaukeln::V,хецъро кæнын,дүүдңндх
1035,schaukeln::V,херыйыл бадын,дүүдңндх
1036,kriechen::V,бырын,мөлкх
1037,schwimmen::V,ленк кӕнын,усчх
1038,tauchen::V,ныгъуылын,булхх
1039,rudern::V,бæлæгъ тæрын,хәәвдх
1040,rudern::V,чема тæрын,хәәвдх
1041,fahren::V,цӕуын,йовх
1042,fliegen::V,тӕхын,нисх
1043,gehen::V,цӕуын,йовх
1044,weggehen::V,ацӕуын,йовх
1045,weggehen::V,ацӕуын,одх
1046,weggehen::V,ацӕуын,һарх
1047,weggehen::V,ацӕуын,мөрлх
1048,abfahren::V,араст уын,мордх
1049,anhalten::V,æрлæууын,зогсх
1050,hineingehen::V,мидæмæ цæуын,орх
1051,eintreten::V,бацӕуын,орх
1052,kommen::V,æрцæуын,ирх
1053,ankommen::V,æрцæуын,ирх
1054,zurückkommen::V,раздæхын,орх
1055,zurückkommen::V,фæстæмæ_раздæхын,орх
1056,zurückkommen::V,æрбаздæхын,орх
1057,zurückkommen::V,аздæхын,орх
1058,bleiben::V,лӕууын,бәәх
1059,warten::V,ӕнхъӕлмӕ кӕсын,күләх
1060,erwarten::V,ӕнхъӕлмӕ кӕсын,күләх
1061,suchen::V,агурын,хәәх
1062,finden::V,ссарын,олх
1063,versuchen::V,фӕлварын,седх
1064,vorbereiten::V,бацаттæ кæнын,белдх
1065,vorbereiten::V,æрæввонг кæнын,белдх
1066,lieben::V,уарзын,дурлх
1067,mögen::V,зæрдæмæ цæуын,таассгдх
1068,lachen::V,худын,инәх
1069,rühren::V,зæрдæ суынгæг кæнын,уйрах
1070,weinen::V,кӕуын,уульх
1071,schimpfen::V,æлгъитын,харах
1072,sich ärgern::V,мæсты кæнын,уурлх
1073,sich fürchten::V,тæрсын,әәх
1074,fürchten::V,тæрсын,әәх
1075,fürchten::V,тæрсын,сүрдх
1076,fliehen::V,лидзын,зулх
1077,flüchten::V,алидзын,орһх
1078,flüchten::V,алидзын,зулх
1079,sehen::V,уынын,үзх
1080,anschauen::V,акӕсын,харх
1081,ansehen::V,кӕсын,хәләх
1082,ansehen::V,кӕсын,үзх
1083,hören::V,хъусын,соңсх
1084,zuhören::V,хъусын,соңсх
1085,probieren::V,уынын,амсх
1086,probieren::V,аходын,амсх
1087,riechen::V,смудын,үнрчлх
1088,fühlen::V,ӕнкъарын,медх
1089,scheinen::V,зынын,болҗ медгдх
1090,scheinen::V,зынын,миниһәр болхла
1091,scheinen::V,зынын,болад бәәх
1092,zu sehen sein::V,зынын,үзгдх
1093,vernehmen::V,фехъусын,соңсх
1094,frieren::V,сийын,даарх
1095,tun::V,кӕнын,кех
1096,können::V,фӕразын,чадх
1097,wollen::V,фӕндын,дурлх
1098,anfangen::V,райдайын,эклх
1099,beenden::V,фӕуын,дуусх
1100,aufhören::V,банцайын,уурх
1101,aufhören::V,фенцайын,уурх
1102,gelingen::V,бантысын,бүтх
1103,gelingen::V,бантысын,күцәх
1104,geraten::V,разынын,болх
1105,öffnen::V,гом кӕнын,секх
1106,schließen::V,ӕхгӕнын,хаах
1107,stellen::V,ӕвӕрын,тәвх
1108,setzen::V,сбадын кӕнын,суулһх
1109,legen::V,ӕрӕвӕрын,тәвх
1110,berühren::V,агайын,көндәх
1111,verbinden::V,бӕттын,боох
1112,bedecken::V,ӕмбӕрзын,хучх
1113,bedecken::V,ӕмбӕрзын,бүркх
1114,aufhängen::V,ауындзын,өлгх
1115,anzünden::V,ссудзын,асах
1116,anzünden::V,ссудзын,шатах
1117,aufheben::V,сисын,өөдән өргх
1118,zurücklassen::V,ныууадзын,үлдәх
1119,verlieren::V,фесафын,геех
1120,fallen lassen::V,ӕрӕппарын,алдх
1121,fallen lassen::V,къухтӕй феуӕгъд кӕнын,алдх
1122,machen::V,саразын,кех
1123,herstellen::V,сцæттæ кæнын,кех
1124,herstellen::V,саразын,кех
1125,bauen::V,амайын,тосхх
1126,reparieren::V,æмпъузын,ясх
1127,reparieren::V,цалцæг кæнын,ясх
1128,verbessern::V,фæхуыздæр кæнын,сәәрүлх
1129,ändern::V,аивын,хүврәх
1130,graben::V,къахын,малтх
1131,beugen::V,æркъæдз кæнын,нуһлх
1132,beugen::V,æртасын кæнын,нуһлх
1133,biegen::V,тасын кӕнын,матилһх
1134,drehen::V,здухын,эргүлх
1135,wenden::V,афæлдахын,көмрх
1136,wenden::V,афæлдахын,эргүлх
1137,wenden::V,рафæлдахын,көмрх
1138,wenden::V,рафæлдахын,эргүлх
1139,umdrehen::V,афæлдахын,эргүлх
1140,heben::V,сдарын,өргх
1141,heben::V,сдарын,деер өргх
1142,heben::V,схæцын,өргх
1143,heben::V,схæцын,деер өргх
1144,hochheben::V,уæлæмæ хæцын,өргх
1145,ergreifen::V,фӕлӕбурын,бәрх
1146,halten::V,дарын,бәрх
1147,drücken::V,æлхъивын,шахх
1148,drücken::V,хæцын,шахх
1149,schieben::V,схойын,түлкх
1150,kratzen::V,хафын,мааҗх
1151,lecken::V,сдæрын,долах
1152,beißen::V,хæцын,хазх
1153,abreißen::V,ратонын,таслх
1154,abschneiden::V,ралыг кӕнын,тәәрх
1155,binden::V,бабӕттын,боох
1156,stecken::V,ныссадзын,шаах
1157,stecken::V,ныссадзын,хатхх
1158,brechen::V,асæттын,хамхлх
1159,brechen::V,басæттын,хамхлх
1160,brechen::V,ныссæттын,хамхлх
1161,klopfen::V,хойын,цокх
1162,klopfen::V,гуыпп-гуыпп кæнын,цокх
1163,klopfen::V,къуырцц-къуырцц кæнын,цокх
1164,hauen::V,цӕвын,цокх
1165,hauen::V,нӕмын,цокх
1166,kleben::V,ныхасын,наах
1167,kleben::V,æндадзын,наах
1168,reiben::V,сӕрфын,зүлгх
1169,reiben::V,хафын,зүлгх
1170,streichen::V,байсæрдын,наах
1171,streichen::V,байсæрдын,лашх
1172,streichen::V,байсæрдын,түркх
1173,streichen::V,сахорын,наах
1174,streichen::V,сахорын,лашх
1175,streichen::V,сахорын,түркх
1176,schleifen::V,ссын,хурцлх
1177,schleifen::V,цыргъ кӕнын,хурцлх
1178,schneiden::V,кӕрдын,хәәчлх
1179,rütteln::V,æнкъусын,дәәвлүлх
1180,schütteln::V,уигъын,сегсрх
1181,schwenken::V,тилын,дайлх
1182,schwenken::V,уигъын,дайлх
1183,schütten::V,ныккӕнын,кех
1184,füllen::V,байдзаг кæнын,дүүргх
1185,einwickeln::V,батухын,орах
1186,tragen::V,хӕссын,зөөх
1187,schleppen::V,ласын,чирх
1188,ziehen::V,ласын,татх
1189,aufbewahren::V,æвæрын,хадһлх
1190,werfen::V,зыввытт кӕнын,хайх
1191,fangen::V,ӕрцахсын,бәрх
1192,fangen::V,ӕрцахсын,хавлх
1193,packen::V,рацахсын,бәрх
1194,verstecken::V,æмбæхсын,дүрх
1195,verstecken::V,æмбæхсын,бултулх
1196,verstecken::V,нымæхсын,дүрх
1197,verstecken::V,нымæхсын,бултулх
1198,teilen::V,уарын,хувах
1199,schicken::V,ӕрвитын,илгәх
1200,bringen::V,æрхæссын,авч ирх
1201,bringen::V,æрбахæссын,авч ирх
1202,hinzufügen::V,ӕфтауын,немх
1203,bekommen::V,ссарын,авх
1204,bekommen::V,сфæрæз кæнын,авх
1205,bekommen::V,самал кæнын,авх
1206,erhalten::V,райсын,авх 
1207,nehmen::V,райсын,авх
1208,wählen::V,равзарын,шүүх
1209,auswählen::V,авзарын,шүүх
1210,bewahren::V,бавæрын,хадһлх
1211,bewahren::V,бавæрын,кевтнь үлдәх
1212,bewahren::V,бавæрын,кевтнь бәәлһх
1213,bewahren::V,нывæрын,хадһлх
1214,bewahren::V,нывæрын,кевтнь үлдәх
1215,bewahren::V,нывæрын,кевтнь бәәлһх
1216,behindern::V,цæлхдур æвæрын,харшлх
1217,behindern::V,ныхдур æвæрын,харшлх
1218,behindern::V,къуылымпы кæнын,харшлх
1219,behindern::V,хъыг дарын,харшлх
1220,verderben::V,фесафын,үрәх
1221,beschädigen::V,халын,эвдх
1222,zerbrechen::V,асӕттын,күүлх
1223,zerbrechen::V,асӕттын,хамхлх
1224,zerreißen::V,аскъуынын,шуучх
1225,zerstören::V,фехалын,эвдх
1226,verbrennen::V,басудзын,шатах
1227,geben::V,дӕттын,өгх
1228,reichen::V,адæттын,өгх
1229,schenken::V,лæвар кæнын,белглх
1230,versprechen::V,дзырд раттын,амлх
1231,versprechen::V,зӕрдӕ бавӕрын,амлх
1232,wünschen::V,зæрдæ зæгъы,сә хәәх
1233,loben::V,раппӕлын,магтх
1234,küssen::V,пъа кæнын,үмсх
1235,küssen::V,ба кæнын,үмсх
1236,wiegen::V,узын,саатулх
1237,zudecken::V,бамбӕрзын,бүркх
1238,wecken::V,райхъал кӕнын,серүлх
1239,zeigen::V,амонын,үзүлх
1240,führen::V,кӕнын,көтлх
1241,führen::V,фæкæнын,көтлх
1242,lehren::V,ахуыр кæнын,заах
1243,lehren::V,ахуыр кæнын,сурһх
1244,unterrichten::V,ахуыр кæнын,сурһх
1245,unterrichten::V,ахуыр кæнын,багшлх
1246,aufziehen::V,хъомыл кӕнын,өскәх
1247,leiten::V,разамынд дӕттын,һардх
1248,leiten::V,разамынд дӕттын,толһалх
1249,antreiben::V,тагъд кæнын,шамдах
1250,antreiben::V,рог кæнын,шамдах
1251,lassen::V,кæнын,күч үзүлх
1252,einladen::V,ӕрхонын,үрх
1253,einladen::V,ӕрбахонын,үрх
1254,vereinigen::V,баиу кӕнын,хамцулх
1255,besuchen::V,абæрæг кæнын,одх
1256,besuchen::V,бабæрæг кæнын,одх
1257,besuchen::V,бауайын,одх
1258,treffen::V,фембæлын,харһх
1259,sich versammeln::V,æрæмбырд уын,цуглрх
1260,sich versammeln::V,æрæмбырд уын,хурх
1261,spielen::V,хъазын,наадх
1262,singen::V,зарын,дуулх
1263,tanzen::V,кафын,биилх
1264,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,хаһцх
1265,verlassen::V,ныууадзын,хайх
1266,retten::V,фервӕзын кӕнын,әм аврх
1267,retten::V,фервӕзын кӕнын,әәмшгәс харсх
1268,bewachen::V,хъахъхъӕнын,харх
1269,bewachen::V,хъахъхъӕнын,манх
1270,schützen::V,хъахъхъӕнын,харсх
1271,verteidigen::V,бахизын,харсх
1272,sich schlagen::V,хыл кæнын,гүвдлдх
1273,schießen::V,ӕхсын,хах
1274,siegen::V,басӕттын,диилх
1275,siegen::V,фӕуӕлахиз уӕвын,диилх
1276,ärgern::V,мӕсты кӕнын,уурлулх
1277,schlagen::V,ныццæвын,цокх
1278,schlagen::V,ныццæвын,гүвдх
1279,stechen::V,фæрæхойын,хатхх
1280,stoßen::V,риуыгъын,түлкчкх
1281,stehlen::V,давын,хулхалх
1282,stören::V,хъыгдарын,һә болх
1283,belästigen::V,хъыгдарын,амр эс өгх
1284,verbergen::V,бамбӕхсын,нуух
1285,verbergen::V,бамбӕхсын,бултулх
1286,verbergen::V,басусӕг кӕнын,нуух
1287,verbergen::V,басусӕг кӕнын,бултулх
1288,täuschen::V,фӕливын,меклх
1289,täuschen::V,асайын,меклх
1290,betrügen::V,асайын,меклх
1291,betrügen::V,асайын,мек һарһх
1292,töten::V,амарын,алх
1293,wohnen::V,цӕрын,бәәх
1294,arbeiten::V,кусын,көдлх
1295,sammeln::V,æртонын,түүх
1296,pflücken::V,тонын,түүх
1297,pflücken::V,тонын,хурах
1298,jagen::V,цуан кæнын,аңнх
1299,jagen::V,цуан кæнын,аңһучлх
1300,fischen::V,кæсаг ахсын æнгуырæй,заһс аңнх
1301,fischen::V,æнгуыр дарын,заһс аңнх
1302,fassen::V,ӕрцахсын,бәрх
1303,hüten::V,хизын,хәрүлх
1304,treiben::V,скъӕрын,туух
1305,anbinden::V,бабæттын,уйх
1306,anbinden::V,æрбæттын,уйх
1307,füttern::V,холлаг дæттын,теҗәх
1308,füttern::V,холлаг æвæрын,теҗәх
1309,füttern::V,дарын,теҗәх
1310,melken::V,дуцын,саах
1311,hacken::V,кæрдын,чавчх
1312,hacken::V,лыгтæ кæнын,чавчх
1313,gießen::V,бакалын,услх
1314,reifen::V,срæгъæд уын,болх
1315,reifen::V,срæгъæд уын,болвсрх
1316,reifen::V,сцæттæ уын,болх
1317,reifen::V,сцæттæ уын,болвсрх
1318,zubereiten::V,сцӕттӕ кӕнын,белдх
1319,kochen::V,фыцын,чанх
1320,kochen::V,фыцын,болһх
1321,backen::V,фыцын,болһх
1322,braten::V,цурын,хуурх
1323,umrühren::V,ахæццæ кæнын,самрх
1324,umrühren::V,азмæнтын,самрх
1325,umrühren::V,астауын,самрх
1326,stricken::V,кæнын,өлгх
1327,stricken::V,бийын,өлгх
1328,nähen::V,хуыйын,уйх
1329,färben::V,ахорын,будх
1330,reinigen::V,ссыгъдæг кæнын,цеврлх
1331,reinigen::V,ныссыгъдæг кæнын,цеврлх
1332,reinigen::V,ныссæрфын,цеврлх
1333,waschen::V,ӕхсын,уһах
1334,abwischen::V,сӕрфын,арчх
1335,spülen::V,æнхъæвзын,зәәлх
1336,fegen::V,мӕрзын,сәвүрдх
1337,kehren::V,мӕрзын,сәвүрдх
1338,baden::V,хи найын,өөмх
1339,sich waschen::V,хи æхсын,уһах
1340,sich waschen::V,хи æхсын,бийән уһаҗ
1341,ausziehen::V,ласын,тәәлх
1342,anziehen::V,скæнын,өмсх
1343,sich anziehen::V,дзаума скæнын,хувцлх
1344,sich anziehen::V,дарæс скæнын,хувцлх
1345,kämmen::V,ныффасын,самлх
1346,kämmen::V,æрфасын,самлх
1347,schmücken::V,фӕлындын,чимх
1348,schmücken::V,фӕлындын,кеерүлх
1349,sagen::V,зæгъын,келх
1350,sprechen::V,дзурын,келх
1351,reden::V,ныхас кӕнын,күүндх
1352,reden::V,ныхас кӕнын,күр_кех
1353,sich unterhalten::V,ныхас кæнын,күүндх
1354,fragen::V,фӕрсын,сурх
1355,bitten::V,курын,эрх
1356,erzählen::V,радзурын,келх
1357,erzählen::V,радзурын,келҗ өгх
1358,erzählen::V,ратаурæгъ кæнын,келх
1359,erzählen::V,ратаурæгъ кæнын,келҗ өгх
1360,mitteilen::V,фехъусын кæнын,медүлх
1361,nennen::V,хонын,нерәдх
1362,nennen::V,хонын,нер өгх
1363,rufen::V,сидын,дуудх
1364,prahlen::V,ӕппӕлын,көөрх
1365,übersetzen::V,ратæлмац кæнын,орчулх
1366,denken::V,ӕнхъӕлын,санх
1367,denken::V,хъуыды кӕнын,санх
1368,glauben::V,уырнын,шүтх
1369,glauben::V,уырнын,нәәлх
1370,bemerken::V,фенын,темдглх
1371,erkennen::V,базонын,таньх
1372,erkennen::V,базонын,медх
1373,begreifen::V,ӕмбарын,медх
1374,begreifen::V,бамбарын,медх
1375,lernen::V,ахуыр кӕнын,сурх
1376,wissen::V,зонын,медх
1377,sich erinnern an::V,зæрдыл æрлæууын,санх
1378,sich erinnern an::V,æрымысын,санх
1379,sich erinnern an::V,æрбаймысын,санх
1380,sich erinnern an::V,æрхъуыды кæнын,санх
1381,vergessen::V,ферох кæнын,мартх
