,Concept_ID,mn,tr
1499,fischen::V,загасчлах,balık tutmak
1500,fischen::V,загас барих,balık tutmak
1501,fassen::V,барих,tutmak
1502,fassen::V,барих,yakalamak
1503,hüten::V,маллах,otlatmak
1504,hüten::V,хариулах,otlatmak
1505,treiben::V,туух,gütmek
1506,anbinden::V,уях,bağlamak
1507,füttern::V,тэжээх,beslemek
1508,melken::V,саах,sağmak
1509,hacken::V,цавчих,yarmak
1510,gießen::V,услах,sulamak
1511,reifen::V,боловсрох,olgunlaşmak
1512,zubereiten::V,бэлдэх,hazırlamak
1513,kochen::V,чанах,pişirmek
1514,kochen::V,чанах,kaynatmak
1515,backen::V,жигнэх,pişirmek
1516,backen::V,жигнэх,fırında pişirmek
1517,braten::V,шарах,kızartmak
1518,braten::V,хайрах,kızartmak
1519,umrühren::V,хутгах,karıştırmak
1520,stricken::V,нэхэх,örmek
1521,stricken::V,сүлжих,örmek
1522,nähen::V,оёх,dikmek
1523,färben::V,будах,boyamak
1524,reinigen::V,арилгах,temizlemek
1525,reinigen::V,цэвэрлэх,temizlemek
1526,waschen::V,угаах,yıkamak
1527,abwischen::V,арчих,silmek
1528,spülen::V,зайлах,çalkamak
1529,fegen::V,хамах,süpürmek
1530,fegen::V,шүүрдэх,süpürmek
1531,kehren::V,шүүрдэх,süpürmek
1532,kehren::V,туужуудах,süpürmek
1533,baden::V,усанд орох,yıkanmak
1534,baden::V,усанд орох,banyo yapmak
1535,sich waschen::V,биеэ угаах,yıkanmak
1536,ausziehen::V,тайлах,çıkarmak
1537,anziehen::V,өмсөх,giymek
1538,sich anziehen::V,хувцаслах,giyinmek
1539,kämmen::V,самнах,taramak
1540,schmücken::V,гоёх,süslemek
1541,schmücken::V,чимэх,süslemek
1542,sagen::V,гэх,demek
1543,sagen::V,гэх,söylemek
1544,sagen::V,хэлэх,demek
1545,sagen::V,хэлэх,söylemek
1546,sprechen::V,ярих,konuşmak
1547,sprechen::V,өгүүлэх,konuşmak
1548,reden::V,хэлэх,konuşmak
1549,reden::V,хөөрөлдөх,konuşmak
1550,sich unterhalten::V,ярилцах,sohbet etmek
1551,fragen::V,асуух,sormak
1552,bitten::V,гуйх,dilemek
1553,bitten::V,гуйх,rica etmek
1554,erzählen::V,өгүүлэх,bahsetmek
1555,erzählen::V,өгүүлэх,hikâye etmek
1556,mitteilen::V,дуулгах,bildirmek
1557,mitteilen::V,мэдээлэх,bildirmek
1558,nennen::V,нэрлэх,adlandırmak
1559,rufen::V,дуудах,çağırmak
1560,prahlen::V,бардах,övünmek
1561,prahlen::V,сайрхах,övünmek
1562,übersetzen::V,орчуулах,çevirmek
1563,übersetzen::V,орчуулах,tercüme etmek
1564,denken::V,санах,düşünmek
1565,glauben::V,итгэх,inanmak
1566,glauben::V,итгэх,zannetmek
1567,bemerken::V,ажих,farkına varmak
1568,bemerken::V,ажиглах,farkına varmak
1569,erkennen::V,таних,tanımak
1570,begreifen::V,ойлгох,anlamak
1571,begreifen::V,ойлгох,kavramak
1572,verstehen::V,мэдэж авах,duymak
1573,verstehen::V,мэдэж авах,anlamak
1574,lernen::V,сурах,öğrenmek
1575,wissen::V,мэдэх,bilmek
1576,sich erinnern an::V,дурсах,hatırlamak
1577,vergessen::V,мартах,unutmak
1578,messen::V,хэмжих,ölçmek
1579,zählen::V,тоолох,saymak
1580,rechnen::V,тооцоох,hesap etmek
1581,lesen::V,унших,okumak
1582,malen::V,зурах,resmini yapmak
1583,zeichnen::V,дүрслэн бичих,çizmek
1584,schreiben::V,бичих,yazmak
1585,besitzen::V,эзэмших,haiz olmak
1586,besitzen::V,эзэмших,sahip olmak
1587,kaufen::V,худалдан авах,almak
1588,verkaufen::V,худалдах,satmak
1589,bezahlen::V,төлөх,ödemek
1590,zahlen::V,төлөх,ödemek
1591,beherrschen::V,эзэмших,hâkim olmak
1592,ertragen::V,тэсэх,dayanmak
1593,ertragen::V,тэсэх,katlanmak
