,Concept_ID,ku,pl
814,liegen::V,paldan,leżeć
815,hängen::V,darve kirin,wisieć
816,werden::V,bûn,zostać
817,werden::V,bûn,stać się
818,passieren::V,hatin holê,dziać się
819,passieren::V,hatin holê,zdarzyć się
820,passieren::V,hatin serê kesî,dziać się
821,passieren::V,hatin serê kesî,zdarzyć się
822,beginnen::V,li dest pêkirin,zacząć się
823,enden::V,xalas bû,kończyć się
824,wechseln::V,guherandin,zmienić się
825,wechseln::V,dêgiş kirin,zmienić się
826,aufgehen[Sonne]::V,hilatin,wzejść
827,untergehen[Sonne]::V,çun ava,zajść
828,scheinen[Sonne]::V,şewk de,świecić
829,donnern::V,gire-gir,grzmieć
830,wehen::V,ba le de,wiać
831,strömen::V,xwe girtin,płynąć
832,strömen::V,xwe girtin,lać się
833,fließen::V,herikîn,ciec
834,fließen::V,herikîn,płynąć
835,sich drehen::V,xwe zivirandin,obracać się
836,schwanken::V,hejandin,chwiać się
837,schwingen::V,libakirin,wahać się
838,fallen::V,ketin,padać
839,brennen::V,şewitîn,palić się
840,rauchen::V,kişandin,dymić
841,rauchen::V,kişandin,dymić się
842,regnen::V,bahran tê,padać
843,gefrieren::V,qefilandin,zamarznąć
844,tauen::V,helandin,tajać
845,schmelzen::V,helandin,topnieć
846,trocknen::V,zuwabûn,schnąć
847,sieden::V,kelîn,wrzeć
848,sieden::V,kelîn,kipieć
849,faulen::V,xerabûn,gnić
850,verfaulen::V,xerabûn,zgnić
851,reißen::V,jêkirin,urywać się
852,versinken::V,xerq bûn,tonąć
853,vergehen::V,derbas bûn,przechodzić
854,erscheinen::V,peyda bûn,zjawiać się
855,verschwinden::V,wendabûn,zniknąć
856,sinken::V,noq bûn,spadać
857,abnehmen::V,kêm bûn,spadać
858,zunehmen::V,qelew bûn,wzrosnąć
859,steigen::V,hildan,wzrastać
860,wachsen::V,mezin bûn,rosnąć
861,glänzen::V,biriqîn,błyszczeć
862,funkeln::V,çikisîn,zabłyszczeć
863,lärmen::V,guşîn,hałasować
864,läuten::V,lê de,dzwonić
865,klingeln::V,sîl dan,dzwonić
866,klingeln::V,ringerin,dzwonić
867,klirren::V,zingzing hat,brzęczeć
868,brausen::V,guşîn,huczeć
869,rauschen::V,guşîn,szumieć
870,rauschen::V,guşîn,szeleścić
871,klingen::V,deng pe ketin,brzmieć
872,klingen::V,deng pe ketin,dźwięczeć
873,bellen::V,kewtîn,szczekać
874,heulen::V,ûrîn,wyć
875,blasen::V,puf kirin,dmuchnąć
876,pfeifen::V,fîkandin,gwizdać
877,schreien::V,qîrîn,krzyczeć
878,stöhnen::V,nalîn,stękać
879,zittern::V,hejîn,drżeć
880,leben::V,jihîn,żyć
881,geboren werden::V,hatin dinyê,urodzić się
882,geboren werden::V,bûn,urodzić się
883,atmen::V,hilmijîn,oddychać
884,trinken::V,vexwarin,pić
885,essen::V,xwarin,jeść
886,schlucken::V,daqulbandin,połknąć
887,müde werden::V,betilîln,zmęczyć się
888,müde werden::V,qerimîn,zmęczyć się
889,einschlafen::V,razan,zasnąć
890,schlafen::V,razan,spać
891,schlafen::V,razandin,spać
892,aufwachen::V,şiyarbûn,obudzić się
893,aufstehen::V,rabûn,wstać
894,sich erholen::V,baş bûn,wypoczywać
895,krank werden::V,nexweş kêt,zachorować
896,krank sein::V,nexweş bû,chorować
897,schmerzen::V,êşandin,boleć
898,husten::V,kuxin,kaszlać
899,genesen::V,baş bûn,wyzdrowieć
900,sterben::V,mirin,umrzeć
901,umkommen::V,mirin,zginąć
902,sich bewegen::V,leqîn,poruszać się
903,sich rühren::V,leqîn,ruszyć się
904,sich erheben::V,rabûn,podnieść się
905,sich setzen::V,runiştin,usiąść
906,hinfallen::V,kêtin,upaść
907,laufen::V,meşîn,chodzić
908,schreiten::V,meşkirin,kroczyć
909,spazierengehen::V,gerandin,iść na spacer
910,eilen::V,lezandin,pospieszać
911,sich beeilen::V,zûkirin,pospieszyć się
912,sausen::V,fîzîn,pędzić
913,rennen::V,baz dan,biec
914,rennen::V,baz dan,biegać
915,springen::V,hilpekîn,skakać
916,klettern::V,hilperikîn,wspinać się
917,schaukeln::V,lorandin,huśtać
918,schaukeln::V,lorandin,kołysać
919,kriechen::V,xuşandin,pełzać
920,kriechen::V,xuşandin,czołgać się
921,schwimmen::V,avjenîn,pływać
922,tauchen::V,qutxuyardin,zanurzać się
923,tauchen::V,noqîn,zanurzać się
924,rudern::V,qaîq ajotin,wiosłować
925,fahren::V,ajotin,jechać
926,fliegen::V,firîn,latać
927,fliegen::V,firîn,lecieć
928,gehen::V,çûn,iść
929,weggehen::V,çûn,odejść
930,abfahren::V,çûyin,odjechać
931,anhalten::V,rawestîn,zatrzymać się
932,hineingehen::V,ketin hundir,wchodzić
933,eintreten::V,têketin,wejść
934,eintreten::V,têketin,nastąpić
935,kommen::V,hatin,przyjść
936,ankommen::V,gihan,przybyć
937,ankommen::V,gihîştin,przybyć
938,zurückkommen::V,vegerandin,wrócić
939,bleiben::V,sekinîn,zostać
940,warten::V,payîn,czekać
941,erwarten::V,payîn,oczekiwać
942,suchen::V,lêgerîn,szukać
943,finden::V,peyda kirin,znaleźć
944,versuchen::V,çeribandin,próbować
945,vorbereiten::V,amade kirin,przygotować
946,lieben::V,hez kirin,kochać
947,mögen::V,dil kirin,lubić
948,lachen::V,kenîn,śmiać się
949,rühren::V,hêjan,wzruszyć
950,weinen::V,girîn,płakać
951,schimpfen::V,pevçûn,kląć
952,sich ärgern::V,enirîn,gniewać się
953,sich fürchten::V,tirsîn,bać się
954,fürchten::V,tirsin,bać się
955,fliehen::V,bazdan,uciekać
956,flüchten::V,revîn,uciec
957,sehen::V,dîtin,widzieć
958,sehen::V,dîtin,zobaczyć
959,anschauen::V,sêr kirin,oglądać
960,ansehen::V,hesibandin,popatrzeć na
961,hören::V,guhdar jirin,słyszeć
962,zuhören::V,guhdarî kirin,słuchać
963,probieren::V,tehm kirin,kosztować
964,riechen::V,bihn kirin,wąchać
965,fühlen::V,hîs kirin,czuć
966,fühlen::V,hîs kirin,odczuwać
967,scheinen::V,xoyer kir,wydawać się
968,zu sehen sein::V,diyar bûn,widnieć
969,vernehmen::V,bihîstin,usłyszeć
970,frieren::V,qerişîn,marznąć
971,tun::V,kirin,czynić
972,können::V,karin,móc
973,können::V,karin,umieć
974,wollen::V,xwestîn,chcieć
975,anfangen::V,dest pêkirin,zacząć
976,beenden::V,xelas kirin,zakończyć
977,aufhören::V,xelas kirin,przestać
978,gelingen::V,çe bûn,udać się
979,geraten::V,qewîmîn,udać się
980,öffnen::V,vekirin,otworzyć
981,schließen::V,girtin,zamknąć
982,stellen::V,danîn,postawić
983,setzen::V,rûniştin,posadzić
984,legen::V,danîn,kłaść
985,legen::V,razandin,kłaść
986,berühren::V,lêketin,dotykać
987,verbinden::V,anîn pê,łączyć
988,bedecken::V,sergirtin,przykryć
989,aufhängen::V,aliqandin,powiesić
990,anzünden::V,pêxistin,zapalić
991,aufheben::V,hildan,podnieść
992,zurücklassen::V,hiştin,zostawić
993,zurücklassen::V,vehiştin,zostawić
994,verlieren::V,wendakirin,zgubić
995,fallen lassen::V,xistin bixe,upuścić
996,fallen lassen::V,xistin,upuścić
997,machen::V,kirin,zrobić
998,machen::V,çêkirin,zrobić
999,herstellen::V,çê kirin,wytworzyć
1000,herstellen::V,peyda kirin,wytworzyć
1001,bauen::V,lêkirin,budować
1002,reparieren::V,veherînerîn,naprawiać
1003,verbessern::V,sererastkirin,ulepszyć
1004,ändern::V,degiş kirin,zmienić
1005,graben::V,kolandin,kopać
1006,beugen::V,tewîn,zagiąć
1007,beugen::V,xwar kirin,zagiąć
1008,biegen::V,tewandin,zgiąć
1009,biegen::V,xwarkirin,zgiąć
1010,drehen::V,fitilandin,obracać
1011,wenden::V,zivîrin,obrocić
1012,umdrehen::V,vegerandin,obrocić
1013,heben::V,hildan,podnosić
1014,hochheben::V,hildan,podnieść
1015,ergreifen::V,dest avêtin,chwycić
1016,halten::V,hîştin,trzymać
1017,halten::V,sekinîn,trzymać
1018,drücken::V,pêl kirin,naciskać
1019,schieben::V,damdan,pchać
1020,schieben::V,damdan,posuwać
1021,kratzen::V,xurandin,drapać
1022,lecken::V,alastin,lizać
1023,beißen::V,gez kirin,kąsać
1024,abreißen::V,hilşandin,oderwać
1025,abschneiden::V,jêkirin,odciąć
1026,binden::V,girêdan,wiązać
1027,stecken::V,têxistin,wetknąć
1028,brechen::V,şikandin,złamać
1029,klopfen::V,kutandin,pukać
1030,klopfen::V,kutandin,stukać
1031,hauen::V,li dan,bić
1032,kleben::V,zeliqîn,kleić
1033,kleben::V,şirêz kirin,kleić
1034,reiben::V,firikandin,trzeć
1035,streichen::V,bax dan,smarować
1036,schleifen::V,çarkirin,ostrzyć
1037,schneiden::V,jêkirin,ciąć
1038,schneiden::V,jêkirin,krajać
1039,rütteln::V,hejandin,trząść
1040,schütteln::V,daweşîn,trząść
1041,schwenken::V,têwdan,machać
1042,schütten::V,rijandin,nasypać
1043,füllen::V,dagirtin,napełnić
1044,einwickeln::V,pêçandin,zawinąć
1045,tragen::V,kişandin,nieść
1046,tragen::V,rajtin,nieść
1047,schleppen::V,kişandin,wlec
1048,ziehen::V,kişandin,ciągnąć
1049,aufbewahren::V,hilandin,przechowywać
1050,werfen::V,avêtin,rzucać
1051,fangen::V,sem kirin,łowić
1052,fangen::V,girtin,łowić
1053,packen::V,pê girtin,chwycić
1054,verstecken::V,hîlanin,ukryć
1055,verstecken::V,hîlanin,schować
1056,teilen::V,parvekirin,podzielić
1057,schicken::V,şandin,posyłać
1058,bringen::V,anîn,przynieść
1059,bringen::V,birin,przynieść
1060,hinzufügen::V,dan ser,dodać
1061,hinzufügen::V,li tiştekî zêde kirin,dodać
1062,bekommen::V,standin,dostać
1063,erhalten::V,standin,otrzymać
1064,nehmen::V,girtin,wziąć
1065,wählen::V,ray dan,wybrać
1066,auswählen::V,bijartin,wybrać
1067,bewahren::V,rê li ber girtin,zachować
1068,bewahren::V,lê xwedî derketin,zachować
1069,behindern::V,bara wi,utrudnić
1070,behindern::V,bara wi,przeszkadzać
1071,verderben::V,heram bûn,zepsuć
1072,beschädigen::V,xerab kirin,uszkodzić
1073,zerbrechen::V,şikênandin,złamać
1074,zerbrechen::V,perçe kirin,złamać
1075,zerreißen::V,qelişandin,drzeć
1076,zerreißen::V,qelişandin,rozdzierać
1077,zerstören::V,hilşandin,zniszczyć
1078,verbrennen::V,şewitandin,spalić
1079,geben::V,dan,dać
1080,geben::V,dayin,dać
1081,reichen::V,besbûn,podać
1082,reichen::V,têrkirin,podać
1083,schenken::V,diyarî kirin,darować
1084,versprechen::V,soz dan,obiecać
1085,wünschen::V,dil kirin,życzyć
1086,loben::V,pesinandin,chwalić
1087,küssen::V,maçkirin,całować
1088,wiegen::V,lorandin,kołysać
1089,wiegen::V,wezinandin,kołysać
1090,zudecken::V,nixumandin,przykryć
1091,wecken::V,bixwe hesandin,zbudzić
1092,zeigen::V,şanîdan,pokazać
1093,führen::V,raber kirin,wieść
1094,führen::V,raber kirin,prowadzić
1095,lehren::V,hîn kirin,uczyć
1096,unterrichten::V,ders dan,nauczać
1097,aufziehen::V,mesinkirin,wychować
1098,leiten::V,rêberî kirin,kierować
1099,antreiben::V,bezandin,popędzić
1100,lassen::V,berdan,zostawić
1101,lassen::V,hiştin,zostawić
1102,einladen::V,dawet kirin,zaprosić
1103,vereinigen::V,bi yek kirin,zjednoczyć
1104,besuchen::V,mêvan bûn,odwiedzić
1105,treffen::V,rast hatin,trafić
1106,treffen::V,rast hatin,spotkać
1107,sich versammeln::V,li hev çivîn,zebrać się
1108,sich versammeln::V,li hev çivîn,zgromadzić się
1109,spielen::V,listin,grać
1110,spielen::V,listin,bawić się
1111,singen::V,stran,śpiewać
1112,tanzen::V,reqisîn,pląsać
1113,tanzen::V,reqisîn,tańczyć
1114,sich trennen::V,hew berdan,rozstać się
1115,verlassen::V,tanê hişt,opuścić
1116,verlassen::V,bêkes,opuścić
1117,retten::V,rihakirin,ocalić
1118,retten::V,rihakirin,uratować
1119,bewachen::V,raçavkirin,pilnować
1120,schützen::V,hemet kirin,ochronić
1121,verteidigen::V,paraztin,bronić
1122,sich schlagen::V,li hev bezîn,pobić się
1123,schießen::V,agir kirin,strzelać
1124,siegen::V,biser ketin,zwycziężyć
1125,ärgern::V,xeyirandin,gniewać
1126,schlagen::V,lêdan,bić
1127,schlagen::V,lêdan,uderzyć
1128,schlagen::V,lêxistin,bić
1129,schlagen::V,lêxistin,uderzyć
1130,treten::V,têlekirin,kopnąć
1131,stechen::V,têrekirin,ukłuć
1132,stoßen::V,lêketin,popchnąć
1133,stehlen::V,dizîn,ukraść
1134,stehlen::V,dizî birin,ukraść
1135,stören::V,aciz kirin,zakłócić
1136,stören::V,aciz kirin,przeszkodzić
1137,belästigen::V,li tela yeki ketin,dokuczać
1138,verbergen::V,veşartin,ukryć
1139,verbergen::V,kemîndanîn,ukryć
1140,täuschen::V,xapandin,łudzić
1141,täuschen::V,lê zexeli kirin,łudzić
1142,betrügen::V,xapandin,oszukać
1143,töten::V,kûştin,zabić
1144,wohnen::V,rûniştin,mieszkać
1145,arbeiten::V,kar kirin,pracować
1146,arbeiten::V,şêxulin,pracować
1147,sammeln::V,komkirin,zebrać
1148,pflücken::V,çinîn,zerwać
1149,jagen::V,nêçîr kirin,polować
1150,fischen::V,masî girtin,łowić ryby
1151,fassen::V,pê girtin,złapać
1152,fassen::V,sêm kirin,złapać
1153,hüten::V,hei jê man,paść
1154,treiben::V,bêherandin,pędzić
1155,anbinden::V,tewilandin,przywiązać
1156,füttern::V,xwarine dan lê,karmić
1157,melken::V,dotin,doić
1158,hacken::V,kolandin,rąbać
1159,gießen::V,av dan,lać
1160,gießen::V,av dan,podlać
1161,reifen::V,kemilîn,dojrzeć
1162,zubereiten::V,çe kirin,przyrządzić
1163,kochen::V,xwarin çe kirin,gotować
1164,kochen::V,kelandin,gotować
1165,backen::V,pijandin,piec
1166,braten::V,qelandin,piec
1167,braten::V,qelandin,smażyć
1168,braten::V,sor kirin,piec
1169,braten::V,sor kirin,smażyć
1170,umrühren::V,têvdan,przemieszać
1171,stricken::V,hûnan,dziać
1172,nähen::V,kêl kirin,szyć
1173,färben::V,boyax kirin,pofarbować
1174,reinigen::V,paqijkirin,oczyścić
1175,waschen::V,şuştin,prać
1176,abwischen::V,pakîj kirin,obetrzeć
1177,spülen::V,şuştin,płukać
1178,fegen::V,maliştin,zamiatać
1179,kehren::V,maliştin,zamieść
1180,baden::V,serîşûştin,kąpać się
1181,sich waschen::V,serîşûştin,myć się
1182,ausziehen::V,jê kirin,zdjąć
1183,anziehen::V,pê kirin,włożyć
1184,sich anziehen::V,xwe kirin,ubrać się
1185,kämmen::V,şeh kirin,uczesać
1186,schmücken::V,xemilandin,ozdabiać
1187,sagen::V,gotin,powiedzieć
1188,sagen::V,peyivîn,powiedzieć
1189,sprechen::V,peyivîn,mówić
1190,reden::V,axaftin,mówić
1191,sich unterhalten::V,hev biştaxilin,rozmawiać
1192,fragen::V,pirsîn,zapytać
1193,fragen::V,pirs kirin,zapytać
1194,bitten::V,tika kirin,prosić
1195,erzählen::V,behs kirin,opowiedzieć
1196,mitteilen::V,vegotin,zawiadomić o
1197,nennen::V,bi nav kirin,nazwać
1198,rufen::V,bakirin,wołać
1199,prahlen::V,pesnê xwe dan,chełpić się
1200,übersetzen::V,qulibandin,tłumaczyć
1201,übersetzen::V,derbas kirin,tłumaczyć
1202,denken::V,fikirîn,myśleć
1203,glauben::V,bawer bûn,sądzić
1204,glauben::V,bawer bûn,wierzyć
1205,bemerken::V,bala xwe dan,zauważyć
1206,bemerken::V,çac lê ketin,zauważyć
1207,erkennen::V,pêhesîn,poznać
1208,begreifen::V,fêmkirin,zrozumieć
1209,verstehen::V,fêmkirin,rozumieć
1210,verstehen::V,fêmkirin,dosłyszeć
1211,lernen::V,halmandin,uczyć się
1212,lernen::V,fêrbun,uczyć się
1213,wissen::V,zanîn,wiedzieć
1214,sich erinnern an::V,bir bûn,przypomnieć sobie
1215,vergessen::V,ji bir kirin,zapomnieć
1216,messen::V,pê kanîn,mierzyć
1217,zählen::V,hejmardin,liczyć
1218,rechnen::V,hesibandin,rachować
1219,lesen::V,xwendin,czytać
1220,malen::V,rengandin,malować
1221,malen::V,boyax kirin,malować
1222,zeichnen::V,işaret kirin,rysować
1223,schreiben::V,nivîsandin,pisać
1224,besitzen::V,hebûn,posiadać
1225,kaufen::V,kirîn,kupić
1226,verkaufen::V,firotin,sprzedać
1227,bezahlen::V,pere dan,zapłacić
1228,zahlen::V,pere dan,płacić
1229,zahlen::V,dayin,płacić
1230,beherrschen::V,zebt kirin,opanować
1231,beherrschen::V,hukim kirin,opanować
1232,ertragen::V,bihêzkirin,znieść
