,Concept_ID,se,lbe
2528,Besen::N,saehpie,чӏатлу
2529,Besen::N,gaerpene,чӏатлу
2530,Besen::N,njáman,чӏатлу
2531,Besen::N,luvdá,чӏатлу
2532,Besen::N,luvdá,чӏатлу
2533,Besen::N,västt,чӏатлу
2534,Besen::N,ва̄сст,чӏатлу
2535,Spaten::N,gåajvoe,бил
2536,Spaten::N,spádá,бил
2537,Spaten::N,goajvvo,бил
2538,Spaten::N,goaivu,бил
2539,Spaten::N,kuái'vu,бил
2540,Spaten::N,kuäivv,бил
2541,Spaten::N,куаййв,бил
2542,Schaufel::N,gåajvoe,чӏатӏа
2543,Schaufel::N,gåjvun,чӏатӏа
2544,Schaufel::N,goajvvo,чӏатӏа
2545,Schaufel::N,goaivu,чӏатӏа
2546,Schaufel::N,kuái'vu,чӏатӏа
2547,Schaufel::N,kuäivv,чӏатӏа
2548,Schaufel::N,куаййв,чӏатӏа
2549,Gabel::N,tjåagka,гьиссилу
2550,Gabel::N,gáffil,гьиссилу
2551,Gabel::N,káffal,гьиссилу
2552,Gabel::N,kaahvâl,гьиссилу
2553,Gabel::N,velkk,гьиссилу
2554,Gabel::N,а̄лльс,гьиссилу
2555,Löffel::N,buste,къуса
2556,Löffel::N,bassti,къуса
2557,Löffel::N,baste,къуса
2558,Löffel::N,pastem,къуса
2559,Löffel::N,pâ´sttem,къуса
2560,Löffel::N,пасьтэмь,къуса
2561,Messer::N,nejpie,чӏила
2562,Messer::N,nijbbe,чӏила
2563,Messer::N,niibi,чӏила
2564,Messer::N,nijbe,чӏила
2565,Messer::N,nei´bb,чӏила
2566,Messer::N,ныййп,чӏила
2567,Nagel::N,spæjhkere,мяр
2568,Nagel::N,spiger,мяр
2569,Nagel::N,návlle,мяр
2570,Nagel::N,spiikkár,мяр
2571,Nagel::N,spijkkár,мяр
2572,Nagel::N,näu´ll,мяр
2573,Nagel::N,на̄ввьл,мяр
2574,Netz::N,viermie,къери
2575,Netz::N,viermme,къери
2576,Netz::N,næhtta,къери
2577,Netz::N,fierbmi,къери
2578,Netz::N,viermi,къери
2579,Netz::N,säi´mm,къери
2580,Netz::N,нӯжхьт,къери
2581,Haken::N,kruehkie,къича
2582,Haken::N,ruohkke,къича
2583,Haken::N,vagge,къича
2584,Haken::N,roahkki,къича
2585,Haken::N,faggi,къича
2586,Haken::N,kuák'ki,къича
2587,Haken::N,kuä´ǩ'ǩ,къича
2588,Haken::N,ва̄ӈӈк,къича
2589,Haken::N,куэххьк,къича
2590,Griff::N,rehpie,куяму
2591,Griff::N,taatje,куяму
2592,Griff::N,gavlla,куяму
2593,Griff::N,guottáldahka,куяму
2594,Griff::N,geavja,куяму
2595,Griff::N,novdâ,куяму
2596,Griff::N,nõđđ,куяму
2597,Griff::N,kå´ǧǧ,куяму
2598,Griff::N,нэ̄дт,куяму
2599,Schloss::N,laesie,кьункьула
2600,Schloss::N,lássa,кьункьула
2601,Schloss::N,lohkka,кьункьула
2602,Schloss::N,lukkâ,кьункьула
2603,Schloss::N,lokk,кьункьула
2604,Schloss::N,ло̄ххк,кьункьула
2605,Bild::N,guvvie,сурат
2606,Bild::N,gåvvå,сурат
2607,Bild::N,govva,сурат
2608,Bild::N,koṿe,сурат
2609,Bild::N,kartt,сурат
2610,Bild::N,картина,сурат
2611,Figur::N,guvvie,
2612,Figur::N,gåvos,
2613,Figur::N,figuvrra,
2614,Figur::N,figuvra,
2615,Figur::N,kovos,
2616,Figur::N,kuâŋas,
2617,Puppe::N,dåahka,ссихьу
2618,Puppe::N,dåhkko,ссихьу
2619,Puppe::N,doahkko,ссихьу
2620,Puppe::N,dohkká,ссихьу
2621,Puppe::N,duhkká,ссихьу
2622,Puppe::N,kuuhlaž,ссихьу
2623,Puppe::N,кукла,ссихьу
2624,Beutel::N,voessetje,чантай
2625,Beutel::N,påvsså,чантай
2626,Beutel::N,seahkaš,чантай
2627,Beutel::N,bursa,чантай
2628,Beutel::N,guhkkár,чантай
2629,Beutel::N,čooṿâs,чантай
2630,Beutel::N,siâk'k,чантай
2631,Beutel::N,kå´ššel,чантай
2632,Beutel::N,ве̄ҏҏц,чантай
2633,Bündel::N,paantje,гьи
2634,Bündel::N,paantje,къар
2635,Bündel::N,buduk,гьи
2636,Bündel::N,buduk,къар
2637,Bündel::N,gurppe,гьи
2638,Bündel::N,gurppe,къар
2639,Bündel::N,gihppu,гьи
2640,Bündel::N,gihppu,къар
2641,Bündel::N,kiäs'tu,гьи
2642,Bündel::N,kiäs'tu,къар
2643,Bündel::N,šnâpp,гьи
2644,Bündel::N,šnâpp,къар
2645,Bündel::N,пуччк,гьи
2646,Bündel::N,пуччк,къар
2647,Tasche::N,veaskoe,
2648,Tasche::N,væssko,
2649,Tasche::N,lávkka,
2650,Tasche::N,lávka,
2651,Tasche::N,seahkka,
2652,Tasche::N,lavkkâ,
2653,Tasche::N,laukk,
2654,Tasche::N,суӎӎьк,
2655,Tasche::N,ло̄а̄ффк,
2656,Eimer::N,bæhtoe,бадра
2657,Eimer::N,skiello,бадра
2658,Eimer::N,skállu,бадра
2659,Eimer::N,eebir,бадра
2660,Eimer::N,skääll,бадра
2661,Eimer::N,е̄мьперь,бадра
2662,Deckel::N,luehkie,къапаза
2663,Deckel::N,låhkke,къапаза
2664,Deckel::N,lohkki,къапаза
2665,Deckel::N,lokke,къапаза
2666,Deckel::N,lå´ǩǩ,къапаза
2667,Deckel::N,ко̄а̄ххтнэсс,къапаза
2668,Geschirr::N,lihtie,пюрунчӏул
2669,Geschirr::N,lihtie,тӏахӏникӏичӏу
2670,Geschirr::N,lihte,пюрунчӏул
2671,Geschirr::N,lihte,тӏахӏникӏичӏу
2672,Geschirr::N,lihtit,пюрунчӏул
2673,Geschirr::N,lihtit,тӏахӏникӏичӏу
2674,Geschirr::N,litte,пюрунчӏул
2675,Geschirr::N,litte,тӏахӏникӏичӏу
2676,Geschirr::N,kärldõk,пюрунчӏул
2677,Geschirr::N,kärldõk,тӏахӏникӏичӏу
2678,Geschirr::N,ка̄ррь,пюрунчӏул
2679,Geschirr::N,ка̄ррь,тӏахӏникӏичӏу
2680,Sack::N,voesse,къап
2681,Sack::N,voesse,дарваг
2682,Sack::N,vuossa,къап
2683,Sack::N,vuossa,дарваг
2684,Sack::N,seahkka,къап
2685,Sack::N,seahkka,дарваг
2686,Sack::N,sekkâ,къап
2687,Sack::N,sekkâ,дарваг
2688,Sack::N,siâk'k,къап
2689,Sack::N,siâk'k,дарваг
2690,Sack::N,ве̄ҏҏц,къап
2691,Sack::N,ве̄ҏҏц,дарваг
2692,Tasse::N,guksie,пижан
2693,Tasse::N,guksie,пинжан
2694,Tasse::N,guksie,инкираччатӏи
2695,Tasse::N,guksie,цинцилттал бушкъап
2696,Tasse::N,gåhppå,пижан
2697,Tasse::N,gåhppå,пинжан
2698,Tasse::N,gåhppå,инкираччатӏи
2699,Tasse::N,gåhppå,цинцилттал бушкъап
2700,Tasse::N,gohppu,пижан
2701,Tasse::N,gohppu,пинжан
2702,Tasse::N,gohppu,инкираччатӏи
2703,Tasse::N,gohppu,цинцилттал бушкъап
2704,Tasse::N,pollo,пижан
2705,Tasse::N,pollo,пинжан
2706,Tasse::N,pollo,инкираччатӏи
2707,Tasse::N,pollo,цинцилттал бушкъап
2708,Tasse::N,kopp,пижан
2709,Tasse::N,kopp,пинжан
2710,Tasse::N,kopp,инкираччатӏи
2711,Tasse::N,kopp,цинцилттал бушкъап
2712,Tasse::N,на̄ххьп,пижан
2713,Tasse::N,на̄ххьп,пинжан
2714,Tasse::N,на̄ххьп,инкираччатӏи
2715,Tasse::N,на̄ххьп,цинцилттал бушкъап
2716,Topf::N,baetie,кӏункӏур
2717,Topf::N,krovhte,кӏункӏур
2718,Topf::N,rujtta,кӏункӏур
2719,Topf::N,giebbme,кӏункӏур
2720,Topf::N,báhti,кӏункӏур
2721,Topf::N,gievdni,кӏункӏур
2722,Topf::N,pääti,кӏункӏур
2723,Topf::N,kruâitt,кӏункӏур
2724,Topf::N,кӣммьн,кӏункӏур
2725,Kessel::N,giebnie,чаг
2726,Kessel::N,giebnie,кӏункӏур
2727,Kessel::N,skallo,чаг
2728,Kessel::N,skallo,кӏункӏур
2729,Kessel::N,giebbme,чаг
2730,Kessel::N,giebbme,кӏункӏур
2731,Kessel::N,gieđbmi,чаг
2732,Kessel::N,gieđbmi,кӏункӏур
2733,Kessel::N,kiem'ni,чаг
2734,Kessel::N,kiem'ni,кӏункӏур
2735,Kessel::N,ǩie´mnn,чаг
2736,Kessel::N,ǩie´mnn,кӏункӏур
2737,Kessel::N,кӣммьн,чаг
2738,Kessel::N,кӣммьн,кӏункӏур
2739,Essen::N,åesie,дукия
2740,Essen::N,åesie,дукин
2741,Essen::N,beapmoe,дукия
2742,Essen::N,beapmoe,дукин
2743,Essen::N,biebbmo,дукия
2744,Essen::N,biebbmo,дукин
2745,Essen::N,borramuš,дукия
2746,Essen::N,borramuš,дукин
2747,Essen::N,purrâmâš,дукия
2748,Essen::N,purrâmâš,дукин
2749,Essen::N,porrmõš,дукия
2750,Essen::N,porrmõš,дукин
2751,Essen::N,по̄ррмушш,дукия
2752,Essen::N,по̄ррмушш,дукин
2753,Nahrung::N,beapmoe,дукра
2754,Nahrung::N,biebbmo,дукра
2755,Nahrung::N,biebmu,дукра
2756,Nahrung::N,purrâmâš,дукра
2757,Nahrung::N,porrmõš,дукра
2758,Nahrung::N,по̄ррмушш,дукра
2759,Speise::N,beapmoe,дукра
2760,Speise::N,biebbmo,дукра
2761,Speise::N,biebmu,дукра
2762,Speise::N,määlis,дукра
2763,Speise::N,aasâs,дукра
2764,Speise::N,porrmõš,дукра
2765,Speise::N,по̄ррмушш,дукра
2766,Fleisch::N,bearkoe,дикӏ
2767,Fleisch::N,oadtje,дикӏ
2768,Fleisch::N,bierggo,дикӏ
2769,Fleisch::N,biergu,дикӏ
2770,Fleisch::N,uáž'ži,дикӏ
2771,Fleisch::N,vuä´ǯ'ǯ,дикӏ
2772,Fleisch::N,вуэннч,дикӏ
2773,Getreide::N,gernie,къама
2774,Getreide::N,gårnne,къама
2775,Getreide::N,gordni,къама
2776,Getreide::N,valje,къама
2777,Getreide::N,ле̄ййп,къама
2778,Brei::N,kraavhtse,ккурч
2779,Brei::N,ráktsa,ккурч
2780,Brei::N,buvru,ккурч
2781,Brei::N,suoḥâd,ккурч
2782,Brei::N,hutt,ккурч
2783,Brei::N,уххт,ккурч
2784,Brot::N,gaahkoe,ччатӏ
2785,Brot::N,lájbbe,ччатӏ
2786,Brot::N,stummpa,ччатӏ
2787,Brot::N,láibi,ччатӏ
2788,Brot::N,gáhkku,ччатӏ
2789,Brot::N,leibi,ччатӏ
2790,Brot::N,lei´bb,ччатӏ
2791,Brot::N,ле̄ййп,ччатӏ
2792,Scheibe::N,snaejrie,парча
2793,Scheibe::N,sárdde,парча
2794,Scheibe::N,vajahas,парча
2795,Scheibe::N,časkkis,парча
2796,Scheibe::N,ča'skes,парча
2797,Scheibe::N,ku´sǩǩ,парча
2798,Scheibe::N,кусськ,парча
2799,Fett::N,buejtie,аьгъушиву
2800,Fett::N,vuodja,аьгъушиву
2801,Fett::N,buoidi,аьгъушиву
2802,Fett::N,pyei'di,аьгъушиву
2803,Fett::N,puõi´dd,аьгъушиву
2804,Fett::N,пуййт,аьгъушиву
2805,Butter::N,voeje,нагь
2806,Butter::N,voeje,лагаву
2807,Butter::N,vuodja,нагь
2808,Butter::N,vuodja,лагаву
2809,Butter::N,vuodja,нагь
2810,Butter::N,vuodja,лагаву
2811,Butter::N,vuojâ,нагь
2812,Butter::N,vuojâ,лагаву
2813,Butter::N,vuõjj,нагь
2814,Butter::N,vuõjj,лагаву
2815,Butter::N,вӯйй,нагь
2816,Butter::N,вӯйй,лагаву
2817,Öl::N,ålja,
2818,Öl::N,ulljo,
2819,Öl::N,oalljo,
2820,Öl::N,olju,
2821,Öl::N,oljo,
2822,Öl::N,vuõjj,
2823,Öl::N,вӯйй,
2824,Salz::N,saelhtie,цӏву
2825,Salz::N,sállte,цӏву
2826,Salz::N,sálti,цӏву
2827,Salz::N,sältti,цӏву
2828,Salz::N,sä´ltt,цӏву
2829,Salz::N,сӯлль,цӏву
2830,Suppe::N,joptse,накь
2831,Suppe::N,jupptsa,накь
2832,Suppe::N,málli,накь
2833,Suppe::N,määḷi,накь
2834,Suppe::N,lieṃâ,накь
2835,Suppe::N,liõmm,накь
2836,Suppe::N,лӣмм,накь
2837,Honig::N,hååneske,ницӏ
2838,Honig::N,meda,ницӏ
2839,Honig::N,miehta,ницӏ
2840,Honig::N,mietâ,ницӏ
2841,Honig::N,miõtt,ницӏ
2842,Honig::N,мӣдт,ницӏ
2843,Milch::N,mielhkie,накӏ
2844,Milch::N,mielkke,накӏ
2845,Milch::N,mielki,накӏ
2846,Milch::N,miel'kki,накӏ
2847,Milch::N,mie´lǩǩ,накӏ
2848,Milch::N,ма̄ййт,накӏ
2849,Tee::N,löövje,чяй
2850,Tee::N,tedja,чяй
2851,Tee::N,deadju,чяй
2852,Tee::N,čee,чяй
2853,Tee::N,teej̣â,чяй
2854,Tee::N,čee,чяй
2855,Tee::N,чайй,чяй
2856,Leder::N,hovre,бурчу
2857,Leder::N,sassne,бурчу
2858,Leder::N,náhkki,бурчу
2859,Leder::N,leaira,бурчу
2860,Leder::N,čevđi,бурчу
2861,Leder::N,čåu´dd,бурчу
2862,Leder::N,на̄ххьк,бурчу
2863,Wolle::N,ålloe,ппал
2864,Wolle::N,hullo,ппал
2865,Wolle::N,ullu,ппал
2866,Wolle::N,ullo,ппал
2867,Wolle::N,oll,ппал
2868,Wolle::N,улл,ппал
2869,Stoff::N,tyjje,янна
2870,Stoff::N,gápptás,янна
2871,Stoff::N,stoaffa,янна
2872,Stoff::N,ávnnas,янна
2873,Stoff::N,käägus,янна
2874,Stoff::N,aaunâs,янна
2875,Stoff::N,лыййн,янна
2876,Nadel::N,naaloe,ххалаххи
2877,Nadel::N,nállo,ххалаххи
2878,Nadel::N,nállu,ххалаххи
2879,Nadel::N,nááḷu,ххалаххи
2880,Nadel::N,neu´ll,ххалаххи
2881,Nadel::N,нӣввьл,ххалаххи
2882,Faden::N,laejkie,ххал
2883,Faden::N,hárppo,ххал
2884,Faden::N,árpu,ххал
2885,Faden::N,läigi,ххал
2886,Faden::N,lääi´j,ххал
2887,Faden::N,сӯнн,ххал
2888,Knopf::N,balhka,банд
2889,Knopf::N,boallo,банд
2890,Knopf::N,boallu,банд
2891,Knopf::N,puál'lu,банд
2892,Knopf::N,puäll,банд
2893,Knopf::N,пуалл,банд
2894,Knoten::N,tjoelme,къурхъ
2895,Knoten::N,tjuolmma,къурхъ
2896,Knoten::N,čuolbma,къурхъ
2897,Knoten::N,čuol'mâ,къурхъ
2898,Knoten::N,čuõlmm,къурхъ
2899,Knoten::N,чӯллм,къурхъ
2900,Farbe::N,klaerie,сир
2901,Farbe::N,ivnne,сир
2902,Farbe::N,bájnno,сир
2903,Farbe::N,mola,сир
2904,Farbe::N,fearga,сир
2905,Farbe::N,maalâ,сир
2906,Farbe::N,páinu,сир
2907,Farbe::N,kälkk,сир
2908,Farbe::N,по̄а̄ййн,сир
2909,Kleidung::N,tyjje,янна
2910,Kleidung::N,tyjje,лаххия
2911,Kleidung::N,gárvvo,янна
2912,Kleidung::N,gárvvo,лаххия
2913,Kleidung::N,bivttas,янна
2914,Kleidung::N,bivttas,лаххия
2915,Kleidung::N,piivtâs,янна
2916,Kleidung::N,piivtâs,лаххия
2917,Kleidung::N,pivoh,янна
2918,Kleidung::N,pivoh,лаххия
2919,Kleidung::N,piiutâs,янна
2920,Kleidung::N,piiutâs,лаххия
2921,Kleidung::N,о̄а̄з,янна
2922,Kleidung::N,о̄а̄з,лаххия
2923,Hemd::N,sjåarhtoe,гьухъа
2924,Hemd::N,skirtto,гьухъа
2925,Hemd::N,báidi,гьухъа
2926,Hemd::N,päiđi,гьухъа
2927,Hemd::N,päidd,гьухъа
2928,Hemd::N,па̄ййт,гьухъа
2929,Kragen::N,döörhke,дарвач
2930,Kragen::N,tjiebet,дарвач
2931,Kragen::N,tjehpuris,дарвач
2932,Kragen::N,čeabet,дарвач
2933,Kragen::N,kráva,дарвач
2934,Kragen::N,siä'pulâs,дарвач
2935,Kragen::N,seäp'plõs,дарвач
2936,Kragen::N,ко̄а̄влас,дарвач
2937,Ärmel::N,sissie,кахха
2938,Ärmel::N,sasse,кахха
2939,Ärmel::N,soadji,кахха
2940,Ärmel::N,suájá,кахха
2941,Ärmel::N,suäjj,кахха
2942,Ärmel::N,суэйй,кахха
2943,Hose::N,måvhka,хӏажак
2944,Hose::N,båkså,хӏажак
2945,Hose::N,buvssat,хӏажак
2946,Hose::N,puuvsah,хӏажак
2947,Hose::N,puus,хӏажак
2948,Hose::N,пукс,хӏажак
2949,Hose::N,ко̄а̄дтӭ,хӏажак
2950,Gürtel::N,juvvie,мухӏлу
2951,Gürtel::N,beelhte,мухӏлу
2952,Gürtel::N,avve,мухӏлу
2953,Gürtel::N,getsam,мухӏлу
2954,Gürtel::N,boagán,мухӏлу
2955,Gürtel::N,pooṿij,мухӏлу
2956,Gürtel::N,puäǥǥanj,мухӏлу
2957,Gürtel::N,эвв,мухӏлу
2958,Mütze::N,tjohpe,кьяпа
2959,Mütze::N,gahper,кьяпа
2960,Mütze::N,gahpir,кьяпа
2961,Mütze::N,kappeer,кьяпа
2962,Mütze::N,keä´p'per,кьяпа
2963,Mütze::N,кабперь,кьяпа
2964,Schuh::N,gaamege,
2965,Schuh::N,gáma,
2966,Schuh::N,skuovva,
2967,Schuh::N,gáma,
2968,Schuh::N,kaamâ,
2969,Schuh::N,kaammi,
2970,Schuh::N,камаша,
2971,Stiefel::N,steeblege,чакма
2972,Stiefel::N,stiebil,чакма
2973,Stiefel::N,sáhpis,чакма
2974,Stiefel::N,sáppat,чакма
2975,Stiefel::N,steevvil,чакма
2976,Stiefel::N,sa´ppi,чакма
2977,Stiefel::N,са̄ххпе,чакма
2978,Ring::N,rïngke,кӏисса
2979,Ring::N,suormas,кӏисса
2980,Ring::N,suorpmas,кӏисса
2981,Ring::N,suormâs,кӏисса
2982,Ring::N,suõrmâs,кӏисса
2983,Ring::N,сӯрмас,кӏисса
2984,Band::N,baante,линт
2985,Band::N,bádde,линт
2986,Band::N,báddi,линт
2987,Band::N,päddi,линт
2988,Band::N,liântt,линт
2989,Band::N,källre´ppiǩ,линт
2990,Band::N,ля̄ӊӊт,линт
2991,Kamm::N,gaampe,ттарал
2992,Kamm::N,rájdam,ттарал
2993,Kamm::N,tjåhkom,ттарал
2994,Kamm::N,čohkun,ттарал
2995,Kamm::N,čohhoom,ттарал
2996,Kamm::N,čååǥǥam,ттарал
2997,Kamm::N,чоагкь,ттарал
2998,Spiegel::N,guelmiedahke,дагьани
2999,Spiegel::N,spiedjil,дагьани
3000,Spiegel::N,speajal,дагьани
3001,Spiegel::N,speeijal,дагьани
3002,Spiegel::N,suei´mkar,дагьани
3003,Spiegel::N,кыффкэмка̄ррь,дагьани
3004,Spiegel::N,зе̄ркал,дагьани
3005,Riemen::N,györtenje,эн
3006,Riemen::N,rájppe,эн
3007,Riemen::N,garttsa,эн
3008,Riemen::N,lávži,эн
3009,Riemen::N,läbži,эн
3010,Riemen::N,läbǯǯ,эн
3011,Riemen::N,ре̄ммь,эн
3012,Schnur::N,gurrie,хьхьа
3013,Schnur::N,gáras,хьхьа
3014,Schnur::N,garca,хьхьа
3015,Schnur::N,orrâ,хьхьа
3016,Schnur::N,nue´rr,хьхьа
3017,Schnur::N,нӯррь,хьхьа
3018,Leine::N,baante,
3019,Leine::N,gájnno,
3020,Leine::N,báddi,
3021,Leine::N,oarra,
3022,Leine::N,läbži,
3023,Leine::N,läbǯǯ,
3024,Leine::N,ла̄ммч,
3025,Decke::N,gaptjese,виргъан
3026,Decke::N,rádno,виргъан
3027,Decke::N,gåbtjås,виргъан
3028,Decke::N,tæhppin,виргъан
3029,Decke::N,govččas,виргъан
3030,Decke::N,loovdâ,виргъан
3031,Decke::N,räänn,виргъан
3032,Decke::N,ра̄нн,виргъан
3033,Kissen::N,nalhke,кӏаралу
3034,Kissen::N,guoddá,кӏаралу
3035,Kissen::N,oajvevuolle,кӏаралу
3036,Kissen::N,guoddá,кӏаралу
3037,Kissen::N,bolsttar,кӏаралу
3038,Kissen::N,polster,кӏаралу
3039,Kissen::N,pee´ren,кӏаралу
3040,Kissen::N,pooddâšǩ,кӏаралу
3041,Kissen::N,по̄дэшк,кӏаралу
3042,Tuch::N,tyjje,карщи
3043,Tuch::N,tyddja,карщи
3044,Tuch::N,gådo,карщи
3045,Tuch::N,liidni,карщи
3046,Tuch::N,läđđee,карщи
3047,Tuch::N,re´ppiǩ,карщи
3048,Tuch::N,ree´ppiǩ,карщи
3049,Tuch::N,ребпехь,карщи
3050,Handtuch::N,njaamelijnie,калихьу
3051,Handtuch::N,njaamelijnie,лажинлихьу
3052,Handtuch::N,sigárdahka,калихьу
3053,Handtuch::N,sigárdahka,лажинлихьу
3054,Handtuch::N,sihkaldat,калихьу
3055,Handtuch::N,sihkaldat,лажинлихьу
3056,Handtuch::N,siholdâs,калихьу
3057,Handtuch::N,siholdâs,лажинлихьу
3058,Handtuch::N,seekkldõs,калихьу
3059,Handtuch::N,seekkldõs,лажинлихьу
3060,Handtuch::N,u´tree´lniǩ,калихьу
3061,Handtuch::N,u´tree´lniǩ,лажинлихьу
3062,Handtuch::N,отеральнэхьк,калихьу
3063,Handtuch::N,отеральнэхьк,лажинлихьу
3064,Kraft::N,faamoe,эллаж
3065,Kraft::N,fábmo,эллаж
3066,Kraft::N,fápmu,эллаж
3067,Kraft::N,fááṃu,эллаж
3068,Kraft::N,viõkk,эллаж
3069,Kraft::N,вӣгк,эллаж
3070,Stärke::N,vieksiesvoete,гуж
3071,Stärke::N,gievrrudahka,гуж
3072,Stärke::N,gievrrodus,гуж
3073,Stärke::N,veahka,гуж
3074,Stärke::N,vuoibmi,гуж
3075,Stärke::N,viek'sâvuotâ,гуж
3076,Stärke::N,viõkk,гуж
3077,Stärke::N,са̄м,гуж
3078,Stärke::N,вӣгк,гуж
3079,Gesundheit::N,healsoe,цӏуллу-сагъшиву
3080,Gesundheit::N,starne,цӏуллу-сагъшиву
3081,Gesundheit::N,hælsso,цӏуллу-сагъшиву
3082,Gesundheit::N,varresvuohta,цӏуллу-сагъшиву
3083,Gesundheit::N,dearvvasvuohta,цӏуллу-сагъшиву
3084,Gesundheit::N,tie'rvâsvuotâ,цӏуллу-сагъшиву
3085,Gesundheit::N,tiõrvâsvuõtt,цӏуллу-сагъшиву
3086,Gesundheit::N,тӣрвасвӯдт,цӏуллу-сагъшиву
3087,Krankheit::N,skïemtjelasse,къашайшиву
3088,Krankheit::N,skihpudahka,къашайшиву
3089,Krankheit::N,dávdda,къашайшиву
3090,Krankheit::N,vihke,къашайшиву
3091,Krankheit::N,dávda,къашайшиву
3092,Krankheit::N,tavdâ,къашайшиву
3093,Krankheit::N,puá'cuvuotâ,къашайшиву
3094,Krankheit::N,kõpp,къашайшиву
3095,Krankheit::N,puõccmoš,къашайшиву
3096,Krankheit::N,кэ̄бп,къашайшиву
3097,Schmerz::N,haerhpie,къюву
3098,Schmerz::N,bávtjas,къюву
3099,Schmerz::N,bávčča,къюву
3100,Schmerz::N,tuške,къюву
3101,Schmerz::N,poovčâs,къюву
3102,Schmerz::N,tå´sǩǩ,къюву
3103,Schmerz::N,кэ̄бп,къюву
3104,Wunde::N,saejrie,щаву
3105,Wunde::N,hávve,щаву
3106,Wunde::N,hávvi,щаву
3107,Wunde::N,hävvi,щаву
3108,Wunde::N,hää´vv,щаву
3109,Wunde::N,ра̄ӊӊҍ,щаву
3110,Fieber::N,vaejlie,кӏиришиву
3111,Fieber::N,fiebar,кӏиришиву
3112,Fieber::N,báhkkadávda,кӏиришиву
3113,Fieber::N,žaar,кӏиришиву
3114,Fieber::N,жоарр,кӏиришиву
3115,Arznei::N,daalhkesh,дару
3116,Arznei::N,dálkas,дару
3117,Arznei::N,dálkkas,дару
3118,Arznei::N,taalhâs,дару
3119,Arznei::N,lekittâs,дару
3120,Arznei::N,taalkâs,дару
3121,Arznei::N,лоаддв,дару
3122,Brücke::N,pruvvie,ламу
3123,Brücke::N,råvve,ламу
3124,Brücke::N,šaldi,ламу
3125,Brücke::N,šalde,ламу
3126,Brücke::N,mostt,ламу
3127,Brücke::N,мо̄сст,ламу
3128,Brunnen::N,prutnie,къуй
3129,Brunnen::N,ruddne,къуй
3130,Brunnen::N,gáivo,къуй
3131,Brunnen::N,káivu,къуй
3132,Brunnen::N,käivv,къуй
3133,Brunnen::N,ка̄ййв,къуй
3134,Weide::N,gåatome,бизантту
3135,Weide::N,guohtom,бизантту
3136,Weide::N,guohtun,бизантту
3137,Weide::N,kuátu,бизантту
3138,Weide::N,luátu,бизантту
3139,Weide::N,та̄нтар,бизантту
3140,Pfad::N,baalka,жегъир ххуллу
3141,Pfad::N,bálges,жегъир ххуллу
3142,Pfad::N,bálggis,жегъир ххуллу
3143,Pfad::N,päälgis,жегъир ххуллу
3144,Pfad::N,pää´ljes,жегъир ххуллу
3145,Pfad::N,поалкас,жегъир ххуллу
3146,Weg::N,geajnoe,ххуллу
3147,Weg::N,gæjnno,ххуллу
3148,Weg::N,væddja,ххуллу
3149,Weg::N,geaidnu,ххуллу
3150,Weg::N,luod'dâ,ххуллу
3151,Weg::N,čuâǥǥas,ххуллу
3152,Weg::N,чуэкас,ххуллу
3153,Straße::N,geajnoe,ххуллу
3154,Straße::N,joene,ххуллу
3155,Straße::N,gahttun,ххуллу
3156,Straße::N,geaidnu,ххуллу
3157,Straße::N,maađij,ххуллу
3158,Straße::N,uu´lec,ххуллу
3159,Straße::N,чуэкас,ххуллу
3160,Dorf::N,sïjte,щар
3161,Dorf::N,sïjte,шяравалу
3162,Dorf::N,bájkke,щар
3163,Dorf::N,bájkke,шяравалу
3164,Dorf::N,gilli,щар
3165,Dorf::N,gilli,шяравалу
3166,Dorf::N,sijdâ,щар
3167,Dorf::N,sijdâ,шяравалу
3168,Dorf::N,sijdd,щар
3169,Dorf::N,sijdd,шяравалу
3170,Dorf::N,сыййт,щар
3171,Dorf::N,сыййт,шяравалу
3172,Stadt::N,staare,шагьру
3173,Stadt::N,sjeltie,шагьру
3174,Stadt::N,stáda,шагьру
3175,Stadt::N,gávpot,шагьру
3176,Stadt::N,kaavpug,шагьру
3177,Stadt::N,lâ´nn,шагьру
3178,Stadt::N,gåårad,шагьру
3179,Stadt::N,ланнҍ,шагьру
3180,Brief::N,prievie,чагъар
3181,Brief::N,girjje,чагъар
3182,Brief::N,reive,чагъар
3183,Brief::N,kirje,чагъар
3184,Brief::N,ǩe´rjj,чагъар
3185,Brief::N,кыррьй,чагъар
3186,Buch::N,gærja,лу
3187,Buch::N,girjje,лу
3188,Buch::N,girji,лу
3189,Buch::N,kirje,лу
3190,Buch::N,ǩe´rjj,лу
3191,Buch::N,кыррьй,лу
3192,Buchstabe::N,baakoe,хӏарп
3193,Buchstabe::N,bokstávva,хӏарп
3194,Buchstabe::N,bustávva,хӏарп
3195,Buchstabe::N,puustav,хӏарп
3196,Buchstabe::N,bukva,хӏарп
3197,Buchstabe::N,буква,хӏарп
3198,Zeitung::N,plaerie,кказит
3199,Zeitung::N,avijssa,кказит
3200,Zeitung::N,bláđđi,кказит
3201,Zeitung::N,aavis,кказит
3202,Zeitung::N,listt,кказит
3203,Zeitung::N,ga´zaat,кказит
3204,Zeitung::N,газет,кказит
3205,Leben::N,hïegke,оьрму
3206,Leben::N,hægga,оьрму
3207,Leben::N,iellem,оьрму
3208,Leben::N,viessom,оьрму
