,Concept_ID,cy,be
801,ihr::PRN,chi,вы
802,sie::PRN,hwy,яны
803,was::FPRN,pa beth,што
804,wer::FPRN,pwy,хто
805,wo::FADV,ble,дзе
806,wo::FADV,ym mha le,дзе
807,wohin::FADV,i ble,куды
808,wohin::FADV,i ba le,куды
809,wie::FADV,sut,як
810,warum::FADV,pam,чаму
811,wieviel::FNUM,faint,колькі
812,eins::NUM,un,адзін
813,zwei::NUM,dau,два
814,drei::NUM,tri,тры
815,vier::NUM,pedwar,чатыры
816,fünf::NUM,pump,пяць
817,sechs::NUM,chwech,шесць
818,sieben::NUM,saith,сем
819,acht::NUM,wyth,восем
820,neun::NUM,naw,дзевяць
821,zehn::NUM,deg,дзесяць
822,elf::NUM,un ar ddeg,адзінаццаць
823,zwölf::NUM,deuddeg,дванаццаць
824,zwölf::NUM,un deg dau,дванаццаць
825,zwanzig::NUM,ugain,дваццаць
826,dreißig::NUM,tri deg,трыццаць
827,dreißig::NUM,deg ar hugain,трыццаць
828,vierzig::NUM,deugain,сорак
829,fünfzig::NUM,hanner cant,пядзесят
830,sechzig::NUM,chwe deg,шесдзесят
831,siebzig::NUM,saith deg,семдзесят
832,siebzig::NUM,deg a thrigain,семдзесят
833,achtzig::NUM,wyth deg,восемдзесят
834,achtzig::NUM,pedar ugain,восемдзесят
835,neunzig::NUM,naw deg,дзевяноста
836,neunzig::NUM,deg a phedwar ugain,дзевяноста
837,hundert::NUM,cant,сто
838,tausend::NUM,mil,тысяча
839,und::CNJ,a,і
840,und::CNJ,a,ды
841,oder::CNJ,neu,або
842,stehen::V,sefyll,стаяць
843,sitzen::V,eistedd,сядзець
844,liegen::V,gorwedd,ляжаць
845,hängen::V,hongian,вісець
846,werden::V,dod yn,стаць
847,werden::V,dod yn,зрабіцца
848,werden::V,mynd yn,стаць
849,werden::V,mynd yn,зрабіцца
850,passieren::V,digwydd,трапіцца
851,beginnen::V,cychwyn,пачацца
852,enden::V,gorffen,кончыцца
853,wechseln::V,newid,мяняцца
854,aufgehen[Sonne]::V,codi,узысці
855,untergehen[Sonne]::V,machlud,зайсці
856,scheinen[Sonne]::V,tywynnu,свяціць
857,donnern::V,taranu,грымець
858,wehen::V,chwythu,дзьмуць
859,strömen::V,ffrydio,ліцца
860,fließen::V,llifo,цячы
861,sich drehen::V,troi,круціцца
862,sich drehen::V,troi,варочацца
863,sich drehen::V,cylchdroi,круціцца
864,sich drehen::V,cylchdroi,варочацца
865,schwanken::V,siglo,хістацца
866,schwingen::V,siglo,гайдацца
867,schwingen::V,siglo,калыхацца
868,fallen::V,cwympo,падаць
869,brennen::V,llosgi,гарэць
870,rauchen::V,mygu,дымець
871,regnen::V,glawio,дажджыць
872,gefrieren::V,rhewi,замерзнуць
873,tauen::V,toddi,раставаць
874,tauen::V,meirioli,раставаць
875,schmelzen::V,toddi,плавіцца
876,trocknen::V,sychu,сохнуць
877,sieden::V,berwi,кіпець
878,faulen::V,pydru,гнісці
879,faulen::V,braenu,гнісці
880,verfaulen::V,pydru,згнісці
881,verfaulen::V,dadfeilio,згнісці
882,reißen::V,clecian,ірвацца
883,reißen::V,torri'n glats,ірвацца
884,versinken::V,suddo,тануць
885,vergehen::V,myned heibio,праходзіць
886,vergehen::V,pasio,праходзіць
887,erscheinen::V,ymddangos,зʼявіцца
888,verschwinden::V,diflannu,знікнуць
889,sinken::V,syrthio,спадаць
890,abnehmen::V,lleihau,паменшыцца
891,zunehmen::V,cynyddu,павялічвацца
892,steigen::V,codi,паднімацца
893,wachsen::V,tyfu,расці
894,glänzen::V,disgleirio,блішчаць
895,funkeln::V,pefrio,бліскаць
896,lärmen::V,cadw sŵn,шумець
897,lärmen::V,gwneud twrw,шумець
898,läuten::V,canu,званіць
899,klingeln::V,canu,званіць
900,klingeln::V,seinio,званіць
901,klirren::V,tincian,бразгаць
902,brausen::V,rhuo,бушаваць
903,rauschen::V,siffrwd,шастаць
904,rauschen::V,chwithrwd,шастаць
905,klingen::V,seinio,гучаць
906,bellen::V,cyfarth,брахаць
907,heulen::V,udo,выць
908,heulen::V,oernadu,выць
909,blasen::V,chwythu,дзьмухнуць
910,pfeifen::V,chwibanu,свістаць
911,schreien::V,gweiddi,крычаць
912,schreien::V,bloeddio,крычаць
913,stöhnen::V,griddfan,стагнаць
914,zittern::V,crynu,дрыжаць
915,leben::V,byw,жыць
916,geboren werden::V,cael eich geni,нарадзіцца
917,atmen::V,anadlu,дыхаць
918,trinken::V,yfed,піць
919,essen::V,bwyta,есці
920,schlucken::V,llyncu,глытаць
921,müde werden::V,blino,стаміцца
922,einschlafen::V,mynd i gysgu,заснуць
923,einschlafen::V,syrthio i gysgu,заснуць
924,schlafen::V,huno,спаць
925,schlafen::V,cysgu,спаць
926,aufwachen::V,dihuno,рассыпацца
927,aufstehen::V,codi,устаць
928,sich erholen::V,ymlacio,адпачываць
929,sich erholen::V,dadflino,адпачываць
930,krank werden::V,mynd yn sâl,захварэць
931,krank werden::V,mynd yn wael,захварэць
932,krank sein::V,gwaelu,хварэць
933,schmerzen::V,brifo,балець
934,husten::V,pesychu,кашляць
935,genesen::V,gwella,паправіцца
936,genesen::V,gwella,паздаравець
937,genesen::V,cael yn ôl,паправіцца
938,genesen::V,cael yn ôl,паздаравець
939,sterben::V,marw,памерці
940,umkommen::V,trengi,загінуць
941,sich bewegen::V,symud,рухацца
942,sich rühren::V,syflyd,варушыцца
943,sich erheben::V,codi,устаць
944,sich setzen::V,eistedd,сесці
945,hinfallen::V,cwympo,упасці
946,laufen::V,cerdded,хадзіць
947,schreiten::V,camu,шагаць
948,schreiten::V,camu,крочыць
949,spazierengehen::V,mynd am dro,гуляць
950,eilen::V,rhuthro,спяшацца
951,sich beeilen::V,brysio,спяшацца
952,sausen::V,rhuthro,імчацца
953,rennen::V,rhedeg,бегаць
954,springen::V,llamu,скакаць
955,springen::V,neidio,скакаць
956,klettern::V,dringo,лазіць
957,schaukeln::V,siglo,гайдацца
958,kriechen::V,cropian,поўзаць
959,schwimmen::V,nofio,плаваць
960,tauchen::V,plymio,ныраць
961,tauchen::V,ymsuddo,ныраць
962,rudern::V,rhwyfo,веславаць
963,fahren::V,gyrru,ехаць
964,fahren::V,dreifio,ехаць
965,fliegen::V,hedfan,лятаць
966,gehen::V,mynd,ісці
967,weggehen::V,mynd,пайсці
968,weggehen::V,ymadael,пайсці
969,abfahren::V,ymadael,адʼяжджаць
970,anhalten::V,stopio,спыніцца
971,anhalten::V,stopio,затрымацца
972,hineingehen::V,mynd i mewn,уваходзіць
973,eintreten::V,mynd i,увайсці
974,kommen::V,dod,прыйсці
975,ankommen::V,cyrraedd,прыбыць
976,zurückkommen::V,dychwelyd,вярнуцца
977,bleiben::V,aros,застацца
978,bleiben::V,sefyll,застацца
979,warten::V,aros,чакаць
980,warten::V,disgwyl,чакаць
981,erwarten::V,disgwyl,чакаць
982,suchen::V,chwilio am,шукаць
983,finden::V,darganfod,знайсці
984,versuchen::V,profi,прабаваць
985,versuchen::V,ceisio,прабаваць
986,vorbereiten::V,paratoi,падрыхтаваць
987,lieben::V,caru,кахаць
988,mögen::V,hoffi,любіць
989,lachen::V,chwerthin,смяяцца
990,rühren::V,cynhyrfu,расчуліць
991,weinen::V,wylo,плакаць
992,weinen::V,llefain,плакаць
993,schimpfen::V,grwgnach,лаяцца
994,sich ärgern::V,gofidio,сердаваць
995,sich fürchten::V,ofni,баяцца
996,fürchten::V,arswydo,баяцца
997,fliehen::V,ffoi,уцякаць
998,flüchten::V,dianc,уцячы
999,sehen::V,gweld,бачыць
1000,anschauen::V,syllu,паглядзець
1001,anschauen::V,edrych,паглядзець
1002,ansehen::V,gwylio,глядзець
1003,hören::V,clywed,чуць
1004,zuhören::V,gwrando,слухаць
1005,probieren::V,profi,каштаваць
1006,riechen::V,arogli,нюхаць
1007,fühlen::V,teimlo,адчуваць
1008,fühlen::V,clywed,адчуваць
1009,scheinen::V,ymddangos,здавацца
1010,zu sehen sein::V,dod i'r golwg,віднецца
1011,vernehmen::V,clywed sôn am,пачуць
1012,frieren::V,bod yn oer,мёрзнуць
1013,tun::V,gwneud,рабіць
1014,können::V,gallu,умець
1015,wollen::V,bod mewn angen,хацець
1016,anfangen::V,dechrau,пачаць
1017,beenden::V,darfod,закончыць
1018,beenden::V,gorffen,закончыць
1019,aufhören::V,peidio,перастаць
1020,gelingen::V,llwyddo,удацца
1021,geraten::V,diweddu,аказацца
1022,öffnen::V,agor,адчыніць
1023,schließen::V,cau,зачыніць
1024,stellen::V,gosod,паставіць
1025,setzen::V,gosod,пасадзіць
1026,legen::V,gosod,класці
1027,berühren::V,cyffwrdd,чапаць
1028,verbinden::V,cysylltu,звязаць
1029,bedecken::V,gorchuddio,накрыць
1030,aufhängen::V,crogi,павесіць
1031,aufhängen::V,hongian,павесіць
1032,anzünden::V,cynnau,запаліць
1033,aufheben::V,codi,падняць
1034,zurücklassen::V,gadael,пакінуць
1035,verlieren::V,colli,згубіць
1036,fallen lassen::V,gollwng,упусціць
1037,machen::V,gwneud,зрабіць
1038,herstellen::V,cynhyrchu,вырабіць
1039,bauen::V,adeiladu,будаваць
1040,reparieren::V,trwsio,правіць
1041,reparieren::V,atgyweirio,правіць
1042,verbessern::V,diwygio,палепшыць
1043,ändern::V,altro,змяніць
1044,graben::V,palu,капаць
1045,graben::V,cloddio,капаць
1046,beugen::V,plygu,сагнуць
1047,biegen::V,plygu,пагнуць
1048,drehen::V,troelli,вярцець
1049,wenden::V,troi,павярнуць
1050,umdrehen::V,troi,перавярнуць
1051,heben::V,codi,падымаць
1052,hochheben::V,dyrchafu,падняць
1053,ergreifen::V,gafael,схапіць
1054,ergreifen::V,gafael,схваціць
1055,halten::V,dal,трымаць
1056,drücken::V,pwyso,націскаць
1057,drücken::V,gwasgu,націскаць
1058,schieben::V,gwthio,пхаць
1059,schieben::V,gwthio,штурхаць
1060,kratzen::V,crafu,скрэбці
1061,lecken::V,llyfu,лізаць
1062,beißen::V,cnoi,кусаць
1063,beißen::V,brathu,кусаць
1064,abreißen::V,tynnu ymaith,адарваць
1065,abschneiden::V,torri,адрэзаць
1066,binden::V,clymu,вязаць
1067,stecken::V,plannu,уваткнуць
1068,brechen::V,torri,зламаць
1069,klopfen::V,taro,стукаць
1070,hauen::V,taro,біць
1071,kleben::V,gludio,клеіць
1072,reiben::V,rhwbio,церці
1073,streichen::V,taenu,намазаць
1074,schleifen::V,hogi,тачыць
1075,schneiden::V,torri,рэзаць
1076,rütteln::V,ysgytio,хістаць
1077,schütteln::V,siglo,трэсці
1078,schütteln::V,ysgwyd,трэсці
1079,schwenken::V,siglo,махаць
1080,schütten::V,tywallt,наліць
1081,füllen::V,llenwi,напоўніць
1082,einwickeln::V,lapio,загарнуць
1083,tragen::V,cludo,несці
1084,schleppen::V,llusgo,цягнуць
1085,ziehen::V,tynnu,цягнуць
1086,aufbewahren::V,cadw,захоўваць
1087,werfen::V,taflu,кідаць
1088,fangen::V,dal,лавіць
1089,packen::V,cipio,схапіць
1090,packen::V,cipio,схваціць
1091,packen::V,crafangu,схапіць
1092,packen::V,crafangu,схваціць
1093,verstecken::V,celu,схаваць
1094,verstecken::V,cuddio,схаваць
1095,teilen::V,rhannu,раздзяліць
1096,schicken::V,anfon,пасылаць
1097,bringen::V,dod â,прынесці
1098,hinzufügen::V,chwanegu,дабавіць
1099,bekommen::V,cael,дастаць
1100,erhalten::V,derbyn,атрымаць
1101,nehmen::V,cymryd,ўзяць
1102,wählen::V,dewis,выбраць
1103,auswählen::V,dethol,адабраць
1104,bewahren::V,cadw,захаваць
1105,behindern::V,atal,перашкаджаць
1106,behindern::V,rhwystro,перашкаджаць
1107,verderben::V,difetha,сапсаваць
1108,beschädigen::V,niweidio,пашкодзіць
1109,zerbrechen::V,torri,разбіць
1110,zerreißen::V,rhwygo,разадраць
1111,zerstören::V,dinistrio,разбурыць
1112,verbrennen::V,llosgi,спаліць
1113,geben::V,rhoi,даць
1114,reichen::V,estyn,перадаць
1115,schenken::V,rhoddi,дарыць
1116,versprechen::V,addo,абяцаць
1117,wünschen::V,dymuno,жадаць
1118,loben::V,canmol,хваліць
1119,küssen::V,cusanu,цалаваць
1120,wiegen::V,siglo,гушкаць
1121,wiegen::V,siglo,калыхаць
1122,zudecken::V,gorchuddio,накрыць
1123,wecken::V,deffro,пабудзіць
1124,zeigen::V,dangos,паказаць
1125,führen::V,arwain,весці
1126,lehren::V,dysgu,вучыць
1127,unterrichten::V,hyfforddi,выкладаць
1128,aufziehen::V,dod i fyny,выхаваць
1129,leiten::V,arwain,кіраваць
1130,antreiben::V,annog,падганяць
1131,lassen::V,gadael,прымусіць
1132,einladen::V,gwahodd,запрасіць
1133,vereinigen::V,uno,абʼяднаць
1134,vereinigen::V,cyfuno,абʼяднаць
1135,besuchen::V,ymweld â,наведаць
1136,treffen::V,cwrdd,сустрэць
1137,treffen::V,cyfarfod,сустрэць
1138,sich versammeln::V,casglu,сабрацца
1139,sich versammeln::V,cynnull,сабрацца
1140,spielen::V,chwarae,гуляць
1141,singen::V,canu,пець
1142,singen::V,canu,спяваць
1143,tanzen::V,dawnsio,танцаваць
1144,sich trennen::V,ymwahanu,расстацца
1145,verlassen::V,gadael,пакінуць
1146,retten::V,achub,выратаваць
1147,bewachen::V,gwarchod,ахоўваць
1148,schützen::V,noddi,уберагаць
1149,verteidigen::V,amddiffyn,абараніць
1150,sich schlagen::V,ffraeo,біцца
1151,sich schlagen::V,ffraeo,драцца
1152,sich schlagen::V,terfysgu,біцца
1153,sich schlagen::V,terfysgu,драцца
1154,schießen::V,saethu,страляць
1155,siegen::V,ennill,перамагчы
1156,ärgern::V,cythruddo,злаваць
1157,schlagen::V,curo,ударыць
1158,treten::V,cicio,штурхаць
1159,stechen::V,pigo,укалоць
1160,stoßen::V,gwthio,папхнуць
1161,stehlen::V,dwyn,украсці
1162,stehlen::V,lladrata,украсці
1163,stören::V,aflonyddu,перашкодзіць
1164,belästigen::V,trafferthu,дакучаць
1165,verbergen::V,cuddio,скрыць
1166,verbergen::V,cuddio,схаваць
1167,täuschen::V,twyllo,падмануць
1168,betrügen::V,hocedu,змахляваць
1169,töten::V,lladd,забіць
1170,wohnen::V,byw,жыць
1171,arbeiten::V,gweithio,працаваць
1172,sammeln::V,casglu,сабраць
1173,pflücken::V,casglu,зрываць
1174,jagen::V,hela,паляваць
1175,fischen::V,pysgota,рыбачыць
1176,fassen::V,dal,злавіць
1177,hüten::V,bugeilio,пасвіць
1178,treiben::V,gyrru,гнаць
1179,anbinden::V,clymu,прывязаць
1180,füttern::V,porthi,карміць
1181,melken::V,godro,даіць
1182,hacken::V,torri,сячы
1183,gießen::V,dyfrhau,паліць
1184,reifen::V,aeddfedu,паспець
1185,zubereiten::V,coginio,зварыць
1186,zubereiten::V,coginio,згатаваць
1187,kochen::V,berwi,варыць
1188,backen::V,pobi,пячы
1189,backen::V,crasu,пячы
1190,braten::V,ffrio,смажыць
1191,umrühren::V,cyffroi,перамяшаць
1192,stricken::V,gwau,вязаць
1193,nähen::V,gwnïo,шыць
1194,färben::V,lliwio,пафарбаваць
1195,reinigen::V,glanhau,ачысціць
1196,waschen::V,golchi,мыць
1197,abwischen::V,sychu,выцерці
1198,spülen::V,streulio,паласкаць
1199,fegen::V,ysgubo,падмятаць
1200,kehren::V,ysgubo,месці
1201,baden::V,cael bath,купацца
1202,sich waschen::V,ymolchi,мыцца
1203,ausziehen::V,tynnu,зняць
1204,anziehen::V,gwisgo,надзець
1205,sich anziehen::V,ymwisgo,адзецца
1206,kämmen::V,cribo,прычасаць
1207,schmücken::V,harddu,аздобіць
1208,schmücken::V,addurno,аздобіць
1209,sagen::V,dweud,сказаць
1210,sprechen::V,llefaru,гаварыць
1211,reden::V,siarad,размаўляць
1212,sich unterhalten::V,sgwrsio,гутарыць
1213,fragen::V,gofyn,спытаць
1214,bitten::V,gofyn am,прасіць
1215,erzählen::V,dweud,расказаць
1216,mitteilen::V,cyfleu,паведаміць
1217,nennen::V,enwi,назваць
1218,rufen::V,galw,зваць
1219,prahlen::V,brolio,хваліцца
1220,prahlen::V,ymffrostio,хваліцца
1221,übersetzen::V,cyfieithu,перакласці
1222,denken::V,meddwl,думаць
1223,glauben::V,credu,верыць
1224,glauben::V,coelio,верыць
1225,bemerken::V,sylwi,заўважыць
1226,erkennen::V,adnabod,пазнаць
1227,begreifen::V,amgyffred,спасцігнуць
1228,verstehen::V,deall,пачуць
1229,lernen::V,dysgu,вучыцца
1230,wissen::V,gwybod,знаць
1231,sich erinnern an::V,cofio,памятаць
1232,vergessen::V,anghofio,забыць
1233,messen::V,mesur,мераць
1234,zählen::V,cyfrif,лічыць
1235,rechnen::V,cyfrifo,лічыць
1236,lesen::V,darllen,чытаць
1237,malen::V,peintio,маляваць
1238,zeichnen::V,tynnu,рысаваць
1239,schreiben::V,ysgrifennu,пісаць
1240,besitzen::V,meddu,мець
1241,kaufen::V,prynu,купіць
1242,verkaufen::V,gwerthu,прадаць
1243,bezahlen::V,talu am,заплаціць
1244,zahlen::V,talu,плаціць
1245,beherrschen::V,rheoli,уладаць
1246,beherrschen::V,rheoli,валодаць
1247,beherrschen::V,llywodraethu,уладаць
1248,beherrschen::V,llywodraethu,валодаць
1249,ertragen::V,dioddef,выцерпець
