,Concept_ID,mn,hr
1521,belästigen::V,амраахгүй байх,smetati
1522,belästigen::V,амраахгүй байх,dosaditi
1523,verbergen::V,нуух,skriti
1524,verbergen::V,далдлах,skriti
1525,täuschen::V,мэхлэх,obmanuti
1526,betrügen::V,хуурах,prevarati
1527,töten::V,алах,ubiti
1528,wohnen::V,суух,stanovati
1529,wohnen::V,амьдрах,stanovati
1530,arbeiten::V,ажиллах,raditi
1531,arbeiten::V,хөдөлмөрлөх,raditi
1532,sammeln::V,түүх,sabrati
1533,sammeln::V,хураах,sabrati
1534,pflücken::V,түүх,ubrati
1535,jagen::V,агнах,loviti
1536,jagen::V,гөрөөлөх,loviti
1537,fischen::V,загасчлах,ribati
1538,fischen::V,загасчлах,loviti ribu
1539,fischen::V,загас барих,ribati
1540,fischen::V,загас барих,loviti ribu
1541,fassen::V,барих,uloviti
1542,hüten::V,маллах,pasti
1543,hüten::V,хариулах,pasti
1544,treiben::V,туух,goniti
1545,anbinden::V,уях,privezati
1546,füttern::V,тэжээх,hraniti
1547,melken::V,саах,musti
1548,hacken::V,цавчих,sjeckati
1549,gießen::V,услах,politi
1550,reifen::V,боловсрох,sazreti
1551,zubereiten::V,бэлдэх,prigotoviti
1552,kochen::V,чанах,kuhati
1553,backen::V,жигнэх,peći
1554,braten::V,шарах,peći
1555,braten::V,шарах,pržiti
1556,braten::V,хайрах,peći
1557,braten::V,хайрах,pržiti
1558,umrühren::V,хутгах,promiješati
1559,stricken::V,нэхэх,plesti
1560,stricken::V,сүлжих,plesti
1561,nähen::V,оёх,šiti
1562,färben::V,будах,obojiti
1563,reinigen::V,арилгах,očistiti
1564,reinigen::V,арилгах,počistiti
1565,reinigen::V,цэвэрлэх,očistiti
1566,reinigen::V,цэвэрлэх,počistiti
1567,waschen::V,угаах,prati
1568,abwischen::V,арчих,otrti
1569,spülen::V,зайлах,isprati
1570,spülen::V,зайлах,oplakati
1571,fegen::V,хамах,mesti
1572,fegen::V,хамах,pomesti
1573,fegen::V,шүүрдэх,mesti
1574,fegen::V,шүүрдэх,pomesti
1575,kehren::V,шүүрдэх,mesti
1576,kehren::V,туужуудах,mesti
1577,baden::V,усанд орох,kupati se
1578,sich waschen::V,биеэ угаах,umiti se
1579,sich waschen::V,биеэ угаах,prati se
1580,ausziehen::V,тайлах,svući
1581,anziehen::V,өмсөх,obući
1582,sich anziehen::V,хувцаслах,obući se
1583,kämmen::V,самнах,češljati
1584,schmücken::V,гоёх,uresiti
1585,schmücken::V,гоёх,nakititi
1586,schmücken::V,чимэх,uresiti
1587,schmücken::V,чимэх,nakititi
1588,sagen::V,гэх,reći
1589,sagen::V,гэх,kazati
1590,sagen::V,хэлэх,reći
1591,sagen::V,хэлэх,kazati
1592,sprechen::V,ярих,govoriti
1593,sprechen::V,өгүүлэх,govoriti
1594,reden::V,хэлэх,govoriti
1595,reden::V,хэлэх,besjediti
1596,reden::V,хөөрөлдөх,govoriti
1597,reden::V,хөөрөлдөх,besjediti
1598,sich unterhalten::V,ярилцах,razgovarati se
1599,fragen::V,асуух,pitati
1600,bitten::V,гуйх,moliti
1601,erzählen::V,өгүүлэх,ispričati
1602,erzählen::V,өгүүлэх,pripovjediti
1603,mitteilen::V,дуулгах,saopćiti
1604,mitteilen::V,мэдээлэх,saopćiti
1605,nennen::V,нэрлэх,nazvati
1606,rufen::V,дуудах,zvati
1607,rufen::V,дуудах,dozvati
1608,prahlen::V,бардах,hvalisati se
1609,prahlen::V,сайрхах,hvalisati se
1610,übersetzen::V,орчуулах,prevesti
1611,denken::V,санах,misliti
1612,glauben::V,итгэх,vjerovati
1613,bemerken::V,ажих,zapaziti
1614,bemerken::V,ажих,primijetiti
1615,bemerken::V,ажиглах,zapaziti
1616,bemerken::V,ажиглах,primijetiti
1617,erkennen::V,таних,prepoznati
1618,begreifen::V,ойлгох,pojmiti
1619,begreifen::V,ойлгох,shvatiti
1620,verstehen::V,мэдэж авах,razabrati
1621,lernen::V,сурах,učiti se
1622,wissen::V,мэдэх,znati
1623,sich erinnern an::V,дурсах,sjetiti se
1624,vergessen::V,мартах,zaboraviti
1625,messen::V,хэмжих,mjeriti
1626,zählen::V,тоолох,brojiti
1627,rechnen::V,тооцоох,računati
1628,lesen::V,унших,čitati
1629,malen::V,зурах,slikati
1630,zeichnen::V,дүрслэн бичих,crtati
1631,schreiben::V,бичих,pisati
1632,besitzen::V,эзэмших,imati
1633,besitzen::V,эзэмших,posjedovati
1634,kaufen::V,худалдан авах,kupiti
1635,verkaufen::V,худалдах,prodati
1636,verkaufen::V,худалдах,raspačati
1637,bezahlen::V,төлөх,platiti
1638,zahlen::V,төлөх,plaćati
1639,beherrschen::V,эзэмших,vladati
1640,beherrschen::V,эзэмших,gospodariti
1641,ertragen::V,тэсэх,trpjeti
1642,ertragen::V,тэсэх,podnijeti
